LBTYK,Date
7.25,2009-06-16
7.409999847412109,2009-06-17
7.449999809265137,2009-06-18
7.454999923706055,2009-06-19
7.364999771118164,2009-06-22
7.434999942779541,2009-06-23
7.585000038146973,2009-06-24
7.804999828338623,2009-06-25
7.789999961853027,2009-06-26
7.860000133514404,2009-06-29
7.90500020980835,2009-06-30
7.934999942779541,2009-07-01
7.650000095367432,2009-07-02
7.599999904632568,2009-07-06
7.409999847412109,2009-07-07
7.28000020980835,2009-07-08
7.619999885559082,2009-07-09
7.585000038146973,2009-07-10
7.639999866485596,2009-07-13
7.829999923706055,2009-07-14
8.329999923706055,2009-07-15
8.835000038146973,2009-07-16
8.899999618530273,2009-07-17
9.239999771118164,2009-07-20
9.21500015258789,2009-07-21
9.604999542236328,2009-07-22
10.0,2009-07-23
10.074999809265137,2009-07-24
10.484999656677246,2009-07-27
10.335000038146973,2009-07-28
10.050000190734863,2009-07-29
10.369999885559082,2009-07-30
10.420000076293945,2009-07-31
10.404999732971191,2009-08-03
10.680000305175781,2009-08-04
10.699999809265137,2009-08-05
10.329999923706055,2009-08-06
10.829999923706055,2009-08-07
10.824999809265137,2009-08-10
10.654999732971191,2009-08-11
10.8100004196167,2009-08-12
10.914999961853027,2009-08-13
10.649999618530273,2009-08-14
10.194999694824219,2009-08-17
10.274999618530273,2009-08-18
10.420000076293945,2009-08-19
10.630000114440918,2009-08-20
11.005000114440918,2009-08-21
10.914999961853027,2009-08-24
11.024999618530273,2009-08-25
10.960000038146973,2009-08-26
11.0600004196167,2009-08-27
11.164999961853027,2009-08-28
10.845000267028809,2009-08-31
10.59000015258789,2009-09-01
10.885000228881836,2009-09-02
10.925000190734863,2009-09-03
11.479999542236328,2009-09-04
11.515000343322754,2009-09-08
11.885000228881836,2009-09-09
12.154999732971191,2009-09-10
11.970000267028809,2009-09-11
12.3100004196167,2009-09-14
12.289999961853027,2009-09-15
12.449999809265137,2009-09-16
12.220000267028809,2009-09-17
12.15999984741211,2009-09-18
12.21500015258789,2009-09-21
12.15999984741211,2009-09-22
11.795000076293945,2009-09-23
11.444999694824219,2009-09-24
11.515000343322754,2009-09-25
11.800000190734863,2009-09-28
11.470000267028809,2009-09-29
11.229999542236328,2009-09-30
10.399999618530273,2009-10-01
10.380000114440918,2009-10-02
10.680000305175781,2009-10-05
10.664999961853027,2009-10-06
10.729999542236328,2009-10-07
10.914999961853027,2009-10-08
11.239999771118164,2009-10-09
11.015000343322754,2009-10-12
11.149999618530273,2009-10-13
11.260000228881836,2009-10-14
11.479999542236328,2009-10-15
11.3100004196167,2009-10-16
11.414999961853027,2009-10-19
11.345000267028809,2009-10-20
11.119999885559082,2009-10-21
11.354999542236328,2009-10-22
10.875,2009-10-23
10.649999618530273,2009-10-26
10.694999694824219,2009-10-27
10.345000267028809,2009-10-28
10.65999984741211,2009-10-29
10.289999961853027,2009-10-30
10.300000190734863,2009-11-02
10.404999732971191,2009-11-03
10.529999732971191,2009-11-04
10.854999542236328,2009-11-05
10.850000381469727,2009-11-06
11.234999656677246,2009-11-09
11.4350004196167,2009-11-10
11.699999809265137,2009-11-11
11.505000114440918,2009-11-12
10.6850004196167,2009-11-13
10.854999542236328,2009-11-16
10.755000114440918,2009-11-17
10.6850004196167,2009-11-18
10.475000381469727,2009-11-19
10.15999984741211,2009-11-20
10.274999618530273,2009-11-23
10.085000038146973,2009-11-24
10.100000381469727,2009-11-25
9.885000228881836,2009-11-27
9.694999694824219,2009-11-30
9.670000076293945,2009-12-01
9.885000228881836,2009-12-02
9.949999809265137,2009-12-03
10.260000228881836,2009-12-04
10.475000381469727,2009-12-07
10.4350004196167,2009-12-08
10.475000381469727,2009-12-09
10.699999809265137,2009-12-10
10.524999618530273,2009-12-11
10.5600004196167,2009-12-14
10.350000381469727,2009-12-15
10.454999923706055,2009-12-16
10.239999771118164,2009-12-17
10.28499984741211,2009-12-18
10.539999961853027,2009-12-21
10.779999732971191,2009-12-22
10.800000190734863,2009-12-23
10.925000190734863,2009-12-24
10.875,2009-12-28
10.984999656677246,2009-12-29
11.0,2009-12-30
10.930000305175781,2009-12-31
10.96500015258789,2010-01-04
10.949999809265137,2010-01-05
11.555000305175781,2010-01-06
11.59000015258789,2010-01-07
11.920000076293945,2010-01-08
11.8149995803833,2010-01-11
11.555000305175781,2010-01-12
11.5600004196167,2010-01-13
11.510000228881836,2010-01-14
11.354999542236328,2010-01-15
11.765000343322754,2010-01-19
12.104999542236328,2010-01-20
11.984999656677246,2010-01-21
11.765000343322754,2010-01-22
12.53499984741211,2010-01-25
12.574999809265137,2010-01-26
12.645000457763672,2010-01-27
12.475000381469727,2010-01-28
12.529999732971191,2010-01-29
12.800000190734863,2010-02-01
12.885000228881836,2010-02-02
12.789999961853027,2010-02-03
12.345000267028809,2010-02-04
12.015000343322754,2010-02-05
11.96500015258789,2010-02-08
12.170000076293945,2010-02-09
12.045000076293945,2010-02-10
12.020000457763672,2010-02-11
12.010000228881836,2010-02-12
12.149999618530273,2010-02-16
12.28499984741211,2010-02-17
12.350000381469727,2010-02-18
12.574999809265137,2010-02-19
13.050000190734863,2010-02-22
12.920000076293945,2010-02-23
13.149999618530273,2010-02-24
12.90999984741211,2010-02-25
13.234999656677246,2010-02-26
13.454999923706055,2010-03-01
13.585000038146973,2010-03-02
13.595000267028809,2010-03-03
13.675000190734863,2010-03-04
13.845000267028809,2010-03-05
13.920000076293945,2010-03-08
13.930000305175781,2010-03-09
13.989999771118164,2010-03-10
14.045000076293945,2010-03-11
13.970000267028809,2010-03-12
13.859999656677246,2010-03-15
13.954999923706055,2010-03-16
14.225000381469727,2010-03-17
14.069999694824219,2010-03-18
13.699999809265137,2010-03-19
14.095000267028809,2010-03-22
14.305000305175781,2010-03-23
14.239999771118164,2010-03-24
14.039999961853027,2010-03-25
14.125,2010-03-26
14.175000190734863,2010-03-29
14.399999618530273,2010-03-30
14.444999694824219,2010-03-31
14.524999618530273,2010-04-01
14.640000343322754,2010-04-05
14.574999809265137,2010-04-06
14.4399995803833,2010-04-07
14.300000190734863,2010-04-08
14.524999618530273,2010-04-09
14.699999809265137,2010-04-12
14.470000267028809,2010-04-13
14.6899995803833,2010-04-14
14.604999542236328,2010-04-15
14.3149995803833,2010-04-16
14.1899995803833,2010-04-19
14.390000343322754,2010-04-20
14.550000190734863,2010-04-21
14.5649995803833,2010-04-22
14.574999809265137,2010-04-23
14.1899995803833,2010-04-26
13.675000190734863,2010-04-27
13.395000457763672,2010-04-28
13.625,2010-04-29
13.539999961853027,2010-04-30
13.779999732971191,2010-05-03
13.550000190734863,2010-05-04
13.024999618530273,2010-05-05
12.569999694824219,2010-05-06
11.904999732971191,2010-05-07
12.399999618530273,2010-05-10
12.395000457763672,2010-05-11
12.914999961853027,2010-05-12
12.925000190734863,2010-05-13
12.704999923706055,2010-05-14
12.729999542236328,2010-05-17
12.454999923706055,2010-05-18
12.404999732971191,2010-05-19
11.53499984741211,2010-05-20
11.744999885559082,2010-05-21
11.725000381469727,2010-05-24
12.03499984741211,2010-05-25
12.0649995803833,2010-05-26
12.805000305175781,2010-05-27
12.829999923706055,2010-05-28
12.664999961853027,2010-06-01
13.0600004196167,2010-06-02
13.28499984741211,2010-06-03
12.470000267028809,2010-06-04
12.194999694824219,2010-06-07
12.194999694824219,2010-06-08
12.069999694824219,2010-06-09
12.550000190734863,2010-06-10
12.6850004196167,2010-06-11
12.680000305175781,2010-06-14
13.135000228881836,2010-06-15
13.0600004196167,2010-06-16
13.395000457763672,2010-06-17
13.350000381469727,2010-06-18
13.204999923706055,2010-06-21
13.09000015258789,2010-06-22
13.0649995803833,2010-06-23
13.109999656677246,2010-06-24
13.319999694824219,2010-06-25
13.420000076293945,2010-06-28
12.984999656677246,2010-06-29
12.994999885559082,2010-06-30
13.069999694824219,2010-07-01
12.989999771118164,2010-07-02
13.199999809265137,2010-07-06
13.670000076293945,2010-07-07
13.625,2010-07-08
13.78499984741211,2010-07-09
13.84000015258789,2010-07-12
14.164999961853027,2010-07-13
13.920000076293945,2010-07-14
13.864999771118164,2010-07-15
13.619999885559082,2010-07-16
13.829999923706055,2010-07-19
13.930000305175781,2010-07-20
13.6850004196167,2010-07-21
14.020000457763672,2010-07-22
14.34000015258789,2010-07-23
14.375,2010-07-26
14.279999732971191,2010-07-27
14.510000228881836,2010-07-28
14.390000343322754,2010-07-29
14.625,2010-07-30
14.899999618530273,2010-08-02
14.875,2010-08-03
14.789999961853027,2010-08-04
14.6850004196167,2010-08-05
14.704999923706055,2010-08-06
14.734999656677246,2010-08-09
14.505000114440918,2010-08-10
14.164999961853027,2010-08-11
14.055000305175781,2010-08-12
13.895000457763672,2010-08-13
14.029999732971191,2010-08-16
13.979999542236328,2010-08-17
14.220000267028809,2010-08-18
14.079999923706055,2010-08-19
14.145000457763672,2010-08-20
13.835000038146973,2010-08-23
13.789999961853027,2010-08-24
13.850000381469727,2010-08-25
13.71500015258789,2010-08-26
13.800000190734863,2010-08-27
13.614999771118164,2010-08-30
13.770000457763672,2010-08-31
14.119999885559082,2010-09-01
14.289999961853027,2010-09-02
14.4399995803833,2010-09-03
14.375,2010-09-07
14.399999618530273,2010-09-08
14.515000343322754,2010-09-09
14.625,2010-09-10
14.65999984741211,2010-09-13
14.739999771118164,2010-09-14
14.734999656677246,2010-09-15
14.510000228881836,2010-09-16
14.704999923706055,2010-09-17
14.960000038146973,2010-09-20
15.079999923706055,2010-09-21
14.949999809265137,2010-09-22
14.880000114440918,2010-09-23
15.295000076293945,2010-09-24
15.375,2010-09-27
15.470000267028809,2010-09-28
15.345000267028809,2010-09-29
15.279999732971191,2010-09-30
15.21500015258789,2010-10-01
15.21500015258789,2010-10-04
15.524999618530273,2010-10-05
15.614999771118164,2010-10-06
15.595000267028809,2010-10-07
15.520000457763672,2010-10-08
15.805000305175781,2010-10-11
15.90999984741211,2010-10-12
16.010000228881836,2010-10-13
16.1200008392334,2010-10-14
16.59000015258789,2010-10-15
16.489999771118164,2010-10-18
16.565000534057617,2010-10-19
16.850000381469727,2010-10-20
17.05500030517578,2010-10-21
17.184999465942383,2010-10-22
17.459999084472656,2010-10-25
17.55500030517578,2010-10-26
17.75,2010-10-27
17.71500015258789,2010-10-28
18.094999313354492,2010-10-29
18.05500030517578,2010-11-01
18.389999389648438,2010-11-02
18.264999389648438,2010-11-03
19.049999237060547,2010-11-04
18.540000915527344,2010-11-05
18.290000915527344,2010-11-08
18.094999313354492,2010-11-09
18.264999389648438,2010-11-10
18.114999771118164,2010-11-11
17.760000228881836,2010-11-12
17.790000915527344,2010-11-15
17.719999313354492,2010-11-16
17.895000457763672,2010-11-17
18.065000534057617,2010-11-18
18.065000534057617,2010-11-19
17.795000076293945,2010-11-22
17.450000762939453,2010-11-23
17.40999984741211,2010-11-24
17.219999313354492,2010-11-26
17.155000686645508,2010-11-29
16.81999969482422,2010-11-30
16.854999542236328,2010-12-01
17.030000686645508,2010-12-02
16.899999618530273,2010-12-03
17.434999465942383,2010-12-06
17.299999237060547,2010-12-07
17.28499984741211,2010-12-08
17.399999618530273,2010-12-09
17.530000686645508,2010-12-10
17.329999923706055,2010-12-13
17.2450008392334,2010-12-14
16.924999237060547,2010-12-15
16.96500015258789,2010-12-16
16.829999923706055,2010-12-17
16.725000381469727,2010-12-20
16.3700008392334,2010-12-21
16.559999465942383,2010-12-22
16.65999984741211,2010-12-23
16.645000457763672,2010-12-27
16.815000534057617,2010-12-28
16.825000762939453,2010-12-29
16.899999618530273,2010-12-30
16.94499969482422,2010-12-31
17.3799991607666,2011-01-03
17.315000534057617,2011-01-04
17.71500015258789,2011-01-05
17.690000534057617,2011-01-06
17.610000610351562,2011-01-07
17.764999389648438,2011-01-10
17.68000030517578,2011-01-11
17.764999389648438,2011-01-12
17.709999084472656,2011-01-13
17.764999389648438,2011-01-14
17.684999465942383,2011-01-18
17.475000381469727,2011-01-19
17.985000610351562,2011-01-20
18.6200008392334,2011-01-21
19.145000457763672,2011-01-24
19.239999771118164,2011-01-25
19.485000610351562,2011-01-26
19.475000381469727,2011-01-27
19.125,2011-01-28
19.135000228881836,2011-01-31
19.579999923706055,2011-02-01
19.459999084472656,2011-02-02
19.579999923706055,2011-02-03
19.729999542236328,2011-02-04
19.729999542236328,2011-02-07
19.645000457763672,2011-02-08
20.045000076293945,2011-02-09
20.165000915527344,2011-02-10
20.299999237060547,2011-02-11
20.229999542236328,2011-02-14
20.5,2011-02-15
20.434999465942383,2011-02-16
20.28499984741211,2011-02-17
20.225000381469727,2011-02-18
19.565000534057617,2011-02-22
19.415000915527344,2011-02-23
19.81999969482422,2011-02-24
20.30500030517578,2011-02-25
19.94499969482422,2011-02-28
19.594999313354492,2011-03-01
19.969999313354492,2011-03-02
20.93000030517578,2011-03-03
21.024999618530273,2011-03-04
20.635000228881836,2011-03-07
20.684999465942383,2011-03-08
20.684999465942383,2011-03-09
20.479999542236328,2011-03-10
20.594999313354492,2011-03-11
20.270000457763672,2011-03-14
19.739999771118164,2011-03-15
19.405000686645508,2011-03-16
19.604999542236328,2011-03-17
19.719999313354492,2011-03-18
19.75,2011-03-21
19.6200008392334,2011-03-22
19.6299991607666,2011-03-23
19.860000610351562,2011-03-24
20.094999313354492,2011-03-25
19.985000610351562,2011-03-28
20.05500030517578,2011-03-29
20.03499984741211,2011-03-30
19.9950008392334,2011-03-31
20.165000915527344,2011-04-01
20.040000915527344,2011-04-04
20.260000228881836,2011-04-05
20.46500015258789,2011-04-06
20.700000762939453,2011-04-07
20.649999618530273,2011-04-08
20.59000015258789,2011-04-11
20.610000610351562,2011-04-12
20.80500030517578,2011-04-13
20.475000381469727,2011-04-14
20.94499969482422,2011-04-15
20.885000228881836,2011-04-18
21.5,2011-04-19
22.030000686645508,2011-04-20
21.690000534057617,2011-04-21
21.649999618530273,2011-04-25
21.68000030517578,2011-04-26
21.950000762939453,2011-04-27
22.114999771118164,2011-04-28
22.19499969482422,2011-04-29
22.094999313354492,2011-05-02
21.875,2011-05-03
21.770000457763672,2011-05-04
21.815000534057617,2011-05-05
22.014999389648438,2011-05-06
22.014999389648438,2011-05-09
22.514999389648438,2011-05-10
22.485000610351562,2011-05-11
22.075000762939453,2011-05-12
21.93000030517578,2011-05-13
21.934999465942383,2011-05-16
21.3799991607666,2011-05-17
21.3799991607666,2011-05-18
21.520000457763672,2011-05-19
21.395000457763672,2011-05-20
20.9950008392334,2011-05-23
21.0049991607666,2011-05-24
21.020000457763672,2011-05-25
21.450000762939453,2011-05-26
21.360000610351562,2011-05-27
21.415000915527344,2011-05-31
21.190000534057617,2011-06-01
21.155000686645508,2011-06-02
20.954999923706055,2011-06-03
20.565000534057617,2011-06-06
20.614999771118164,2011-06-07
20.440000534057617,2011-06-08
20.360000610351562,2011-06-09
19.774999618530273,2011-06-10
19.600000381469727,2011-06-13
19.635000228881836,2011-06-14
19.045000076293945,2011-06-15
19.049999237060547,2011-06-16
19.299999237060547,2011-06-17
19.139999389648438,2011-06-20
20.100000381469727,2011-06-21
19.719999313354492,2011-06-22
19.90999984741211,2011-06-23
19.975000381469727,2011-06-24
20.229999542236328,2011-06-27
20.850000381469727,2011-06-28
20.93000030517578,2011-06-29
21.350000381469727,2011-06-30
21.8700008392334,2011-07-01
22.344999313354492,2011-07-05
21.795000076293945,2011-07-06
21.69499969482422,2011-07-07
21.610000610351562,2011-07-08
21.1299991607666,2011-07-11
20.825000762939453,2011-07-12
21.18000030517578,2011-07-13
20.834999084472656,2011-07-14
20.825000762939453,2011-07-15
20.18000030517578,2011-07-18
20.389999389648438,2011-07-19
20.375,2011-07-20
21.0049991607666,2011-07-21
21.020000457763672,2011-07-22
20.704999923706055,2011-07-25
20.729999542236328,2011-07-26
20.350000381469727,2011-07-27
20.125,2011-07-28
19.985000610351562,2011-07-29
19.815000534057617,2011-08-01
19.21500015258789,2011-08-02
19.674999237060547,2011-08-03
18.645000457763672,2011-08-04
17.639999389648438,2011-08-05
16.010000228881836,2011-08-08
17.149999618530273,2011-08-09
17.354999542236328,2011-08-10
18.514999389648438,2011-08-11
18.700000762939453,2011-08-12
19.18000030517578,2011-08-15
19.024999618530273,2011-08-16
19.0049991607666,2011-08-17
17.829999923706055,2011-08-18
17.5,2011-08-19
17.219999313354492,2011-08-22
16.850000381469727,2011-08-23
17.0049991607666,2011-08-24
16.934999465942383,2011-08-25
17.25,2011-08-26
18.184999465942383,2011-08-29
18.649999618530273,2011-08-30
19.295000076293945,2011-08-31
19.204999923706055,2011-09-01
18.34000015258789,2011-09-02
18.219999313354492,2011-09-06
18.670000076293945,2011-09-07
18.600000381469727,2011-09-08
17.600000381469727,2011-09-09
17.360000610351562,2011-09-12
17.59000015258789,2011-09-13
17.684999465942383,2011-09-14
17.934999465942383,2011-09-15
18.334999084472656,2011-09-16
18.280000686645508,2011-09-19
18.209999084472656,2011-09-20
18.100000381469727,2011-09-21
17.579999923706055,2011-09-22
17.625,2011-09-23
17.719999313354492,2011-09-26
18.200000762939453,2011-09-27
17.889999389648438,2011-09-28
17.700000762939453,2011-09-29
17.30500030517578,2011-09-30
16.145000457763672,2011-10-03
16.28499984741211,2011-10-04
16.1200008392334,2011-10-05
17.270000457763672,2011-10-06
17.270000457763672,2011-10-07
17.915000915527344,2011-10-10
18.25,2011-10-11
18.559999465942383,2011-10-12
18.364999771118164,2011-10-13
19.020000457763672,2011-10-14
18.924999237060547,2011-10-17
19.43000030517578,2011-10-18
19.0049991607666,2011-10-19
18.899999618530273,2011-10-20
19.674999237060547,2011-10-21
20.075000762939453,2011-10-24
19.780000686645508,2011-10-25
19.959999084472656,2011-10-26
20.40999984741211,2011-10-27
19.6299991607666,2011-10-28
19.184999465942383,2011-10-31
18.9950008392334,2011-11-01
18.93000030517578,2011-11-02
20.21500015258789,2011-11-03
19.764999389648438,2011-11-04
19.7450008392334,2011-11-07
20.010000228881836,2011-11-08
19.094999313354492,2011-11-09
19.239999771118164,2011-11-10
20.200000762939453,2011-11-11
19.815000534057617,2011-11-14
20.184999465942383,2011-11-15
19.93000030517578,2011-11-16
19.649999618530273,2011-11-17
19.7549991607666,2011-11-18
19.43000030517578,2011-11-21
19.424999237060547,2011-11-22
18.760000228881836,2011-11-23
18.65999984741211,2011-11-25
18.709999084472656,2011-11-28
18.325000762939453,2011-11-29
18.950000762939453,2011-11-30
19.229999542236328,2011-12-01
19.514999389648438,2011-12-02
19.174999237060547,2011-12-05
18.924999237060547,2011-12-06
19.399999618530273,2011-12-07
18.90999984741211,2011-12-08
19.09000015258789,2011-12-09
18.920000076293945,2011-12-12
18.75,2011-12-13
18.360000610351562,2011-12-14
18.84000015258789,2011-12-15
19.18000030517578,2011-12-16
18.979999542236328,2011-12-19
19.565000534057617,2011-12-20
19.625,2011-12-21
19.825000762939453,2011-12-22
20.1200008392334,2011-12-23
20.15999984741211,2011-12-27
19.860000610351562,2011-12-28
19.8799991607666,2011-12-29
19.760000228881836,2011-12-30
20.415000915527344,2012-01-03
20.459999084472656,2012-01-04
20.424999237060547,2012-01-05
20.395000457763672,2012-01-06
20.239999771118164,2012-01-09
20.5049991607666,2012-01-10
20.649999618530273,2012-01-11
20.7450008392334,2012-01-12
20.649999618530273,2012-01-13
20.825000762939453,2012-01-17
21.25,2012-01-18
21.700000762939453,2012-01-19
21.899999618530273,2012-01-20
21.8799991607666,2012-01-23
21.684999465942383,2012-01-24
21.975000381469727,2012-01-25
21.989999771118164,2012-01-26
21.940000534057617,2012-01-27
21.969999313354492,2012-01-30
22.079999923706055,2012-01-31
22.655000686645508,2012-02-01
22.540000915527344,2012-02-02
22.7549991607666,2012-02-03
23.0049991607666,2012-02-06
22.985000610351562,2012-02-07
22.915000915527344,2012-02-08
23.360000610351562,2012-02-09
23.2450008392334,2012-02-10
23.530000686645508,2012-02-13
23.40999984741211,2012-02-14
23.6200008392334,2012-02-15
23.290000915527344,2012-02-16
23.3799991607666,2012-02-17
23.1200008392334,2012-02-21
23.045000076293945,2012-02-22
23.045000076293945,2012-02-23
23.514999389648438,2012-02-24
23.729999542236328,2012-02-27
23.674999237060547,2012-02-28
23.975000381469727,2012-02-29
24.565000534057617,2012-03-01
24.225000381469727,2012-03-02
23.94499969482422,2012-03-05
23.655000686645508,2012-03-06
23.860000610351562,2012-03-07
24.21500015258789,2012-03-08
24.170000076293945,2012-03-09
24.19499969482422,2012-03-12
24.684999465942383,2012-03-13
24.56999969482422,2012-03-14
24.360000610351562,2012-03-15
24.264999389648438,2012-03-16
24.399999618530273,2012-03-19
24.315000534057617,2012-03-20
24.075000762939453,2012-03-21
23.915000915527344,2012-03-22
24.1299991607666,2012-03-23
24.440000534057617,2012-03-26
24.204999923706055,2012-03-27
24.139999389648438,2012-03-28
24.094999313354492,2012-03-29
23.94499969482422,2012-03-30
24.31999969482422,2012-04-02
23.764999389648438,2012-04-03
23.405000686645508,2012-04-04
23.584999084472656,2012-04-05
23.309999465942383,2012-04-09
22.760000228881836,2012-04-10
22.875,2012-04-11
23.344999313354492,2012-04-12
23.385000228881836,2012-04-13
23.485000610351562,2012-04-16
23.834999084472656,2012-04-17
23.809999465942383,2012-04-18
23.690000534057617,2012-04-19
23.864999771118164,2012-04-20
23.510000228881836,2012-04-23
23.405000686645508,2012-04-24
23.55500030517578,2012-04-25
23.905000686645508,2012-04-26
24.0,2012-04-27
23.96500015258789,2012-04-30
24.100000381469727,2012-05-01
24.1299991607666,2012-05-02
24.145000457763672,2012-05-03
23.93000030517578,2012-05-04
23.90999984741211,2012-05-07
24.0049991607666,2012-05-08
23.6299991607666,2012-05-09
23.8700008392334,2012-05-10
24.424999237060547,2012-05-11
23.90999984741211,2012-05-14
23.709999084472656,2012-05-15
24.040000915527344,2012-05-16
23.204999923706055,2012-05-17
22.270000457763672,2012-05-18
22.725000381469727,2012-05-21
23.014999389648438,2012-05-22
22.75,2012-05-23
22.774999618530273,2012-05-24
22.725000381469727,2012-05-25
22.920000076293945,2012-05-29
22.415000915527344,2012-05-30
22.344999313354492,2012-05-31
21.770000457763672,2012-06-01
21.989999771118164,2012-06-04
22.329999923706055,2012-06-05
22.75,2012-06-06
22.8700008392334,2012-06-07
22.604999542236328,2012-06-08
22.385000228881836,2012-06-11
22.56999969482422,2012-06-12
22.3700008392334,2012-06-13
22.520000457763672,2012-06-14
22.795000076293945,2012-06-15
23.264999389648438,2012-06-18
23.450000762939453,2012-06-19
23.415000915527344,2012-06-20
23.155000686645508,2012-06-21
23.334999084472656,2012-06-22
23.174999237060547,2012-06-25
23.135000228881836,2012-06-26
23.309999465942383,2012-06-27
23.415000915527344,2012-06-28
23.875,2012-06-29
24.364999771118164,2012-07-02
24.479999542236328,2012-07-03
24.510000228881836,2012-07-05
24.549999237060547,2012-07-06
24.575000762939453,2012-07-09
23.649999618530273,2012-07-10
23.489999771118164,2012-07-11
23.420000076293945,2012-07-12
24.0,2012-07-13
24.364999771118164,2012-07-16
25.075000762939453,2012-07-17
24.665000915527344,2012-07-18
25.200000762939453,2012-07-19
24.700000762939453,2012-07-20
24.44499969482422,2012-07-23
24.485000610351562,2012-07-24
24.475000381469727,2012-07-25
24.5,2012-07-26
24.575000762939453,2012-07-27
24.924999237060547,2012-07-30
24.920000076293945,2012-07-31
24.860000610351562,2012-08-01
25.059999465942383,2012-08-02
25.674999237060547,2012-08-03
25.834999084472656,2012-08-06
25.860000610351562,2012-08-07
25.844999313354492,2012-08-08
25.8700008392334,2012-08-09
25.9950008392334,2012-08-10
26.100000381469727,2012-08-13
26.145000457763672,2012-08-14
26.31999969482422,2012-08-15
26.295000076293945,2012-08-16
26.165000915527344,2012-08-17
26.030000686645508,2012-08-20
26.010000228881836,2012-08-21
25.934999465942383,2012-08-22
25.700000762939453,2012-08-23
25.899999618530273,2012-08-24
25.899999618530273,2012-08-27
25.895000457763672,2012-08-28
25.915000915527344,2012-08-29
25.8799991607666,2012-08-30
26.094999313354492,2012-08-31
26.43000030517578,2012-09-04
26.565000534057617,2012-09-05
26.770000457763672,2012-09-06
26.969999313354492,2012-09-07
26.920000076293945,2012-09-10
26.7549991607666,2012-09-11
26.950000762939453,2012-09-12
27.225000381469727,2012-09-13
27.5049991607666,2012-09-14
27.114999771118164,2012-09-17
26.954999923706055,2012-09-18
26.80500030517578,2012-09-19
26.915000915527344,2012-09-20
27.639999389648438,2012-09-21
28.155000686645508,2012-09-24
28.139999389648438,2012-09-25
28.010000228881836,2012-09-26
28.204999923706055,2012-09-27
28.2549991607666,2012-09-28
28.329999923706055,2012-10-01
28.469999313354492,2012-10-02
28.584999084472656,2012-10-03
28.395000457763672,2012-10-04
28.34000015258789,2012-10-05
28.270000457763672,2012-10-08
27.915000915527344,2012-10-09
28.049999237060547,2012-10-10
28.290000915527344,2012-10-11
28.454999923706055,2012-10-12
28.545000076293945,2012-10-15
28.614999771118164,2012-10-16
28.950000762939453,2012-10-17
29.155000686645508,2012-10-18
29.184999465942383,2012-10-19
29.0049991607666,2012-10-22
28.645000457763672,2012-10-23
28.584999084472656,2012-10-24
28.395000457763672,2012-10-25
28.274999618530273,2012-10-26
28.1299991607666,2012-10-31
28.4950008392334,2012-11-01
28.174999237060547,2012-11-02
27.295000076293945,2012-11-05
27.625,2012-11-06
27.174999237060547,2012-11-07
27.219999313354492,2012-11-08
27.03499984741211,2012-11-09
26.825000762939453,2012-11-12
26.4950008392334,2012-11-13
25.719999313354492,2012-11-14
25.68000030517578,2012-11-15
26.43000030517578,2012-11-16
26.81999969482422,2012-11-19
27.360000610351562,2012-11-20
26.954999923706055,2012-11-21
26.969999313354492,2012-11-23
27.024999618530273,2012-11-26
26.979999542236328,2012-11-27
27.139999389648438,2012-11-28
26.975000381469727,2012-11-29
26.434999465942383,2012-11-30
27.045000076293945,2012-12-03
27.06999969482422,2012-12-04
27.69499969482422,2012-12-05
28.15999984741211,2012-12-06
28.200000762939453,2012-12-07
28.2549991607666,2012-12-10
28.389999389648438,2012-12-11
28.270000457763672,2012-12-12
28.149999618530273,2012-12-13
28.149999618530273,2012-12-14
28.610000610351562,2012-12-17
29.315000534057617,2012-12-18
29.424999237060547,2012-12-19
29.545000076293945,2012-12-20
29.239999771118164,2012-12-21
29.190000534057617,2012-12-24
28.93000030517578,2012-12-26
29.184999465942383,2012-12-27
28.860000610351562,2012-12-28
29.375,2012-12-31
30.434999465942383,2013-01-02
30.604999542236328,2013-01-03
30.764999389648438,2013-01-04
30.690000534057617,2013-01-07
30.649999618530273,2013-01-08
31.104999542236328,2013-01-09
31.325000762939453,2013-01-10
31.815000534057617,2013-01-11
31.385000228881836,2013-01-14
31.290000915527344,2013-01-15
31.69499969482422,2013-01-16
32.1349983215332,2013-01-17
32.6150016784668,2013-01-18
31.889999389648438,2013-01-22
31.860000610351562,2013-01-23
31.834999084472656,2013-01-24
32.0099983215332,2013-01-25
32.375,2013-01-28
32.30500030517578,2013-01-29
32.165000915527344,2013-01-30
31.8799991607666,2013-01-31
32.69499969482422,2013-02-01
32.25,2013-02-04
31.104999542236328,2013-02-05
30.5049991607666,2013-02-06
31.34000015258789,2013-02-07
31.184999465942383,2013-02-08
31.110000610351562,2013-02-11
31.040000915527344,2013-02-12
30.7450008392334,2013-02-13
30.375,2013-02-14
30.1299991607666,2013-02-15
29.815000534057617,2013-02-19
29.584999084472656,2013-02-20
29.1299991607666,2013-02-21
29.829999923706055,2013-02-22
30.110000610351562,2013-02-25
30.639999389648438,2013-02-26
31.239999771118164,2013-02-27
31.93000030517578,2013-02-28
31.9950008392334,2013-03-01
32.439998626708984,2013-03-04
32.88999938964844,2013-03-05
32.869998931884766,2013-03-06
32.974998474121094,2013-03-07
33.220001220703125,2013-03-08
33.165000915527344,2013-03-11
32.8650016784668,2013-03-12
32.48500061035156,2013-03-13
32.31999969482422,2013-03-14
