RSP,Date
36.53887176513672,2007-01-16
36.5312385559082,2007-01-17
36.310264587402344,2007-01-18
36.55410385131836,2007-01-19
36.34835433959961,2007-01-22
36.55410385131836,2007-01-23
36.82844161987305,2007-01-24
36.447418212890625,2007-01-25
36.4626579284668,2007-01-26
36.48552322387695,2007-01-29
36.70649719238281,2007-01-30
36.9427375793457,2007-01-31
37.20945358276367,2007-02-01
37.308509826660156,2007-02-02
37.308509826660156,2007-02-05
37.38470458984375,2007-02-06
37.49899673461914,2007-02-07
37.75048065185547,2007-02-08
37.27802658081055,2007-02-09
37.125614166259766,2007-02-12
37.42280197143555,2007-02-13
37.75809860229492,2007-02-14
37.84952926635742,2007-02-15
37.83430862426758,2007-02-16
38.001930236816406,2007-02-20
38.047645568847656,2007-02-21
38.024810791015625,2007-02-22
37.9866943359375,2007-02-23
37.93336486816406,2007-02-26
36.50075149536133,2007-02-27
36.76747131347656,2007-02-28
36.653160095214844,2007-03-01
36.1349983215332,2007-03-02
35.75398254394531,2007-03-05
36.26451873779297,2007-03-06
36.29502487182617,2007-03-07
36.607444763183594,2007-03-08
36.66078186035156,2007-03-09
36.75221252441406,2007-03-12
36.020694732666016,2007-03-13
36.21120071411133,2007-03-14
36.43218231201172,2007-03-15
36.29166793823242,2007-03-16
36.711647033691406,2007-03-19
36.87961196899414,2007-03-20
37.42937088012695,2007-03-21
37.45227813720703,2007-03-22
37.52864456176758,2007-03-23
37.52864456176758,2007-03-26
37.291954040527344,2007-03-27
36.99415588378906,2007-03-28
37.07814407348633,2007-03-29
37.07050323486328,2007-03-30
37.24612045288086,2007-04-02
37.60500717163086,2007-04-03
37.59736251831055,2007-04-04
37.734798431396484,2007-04-05
37.78826141357422,2007-04-09
37.83406448364258,2007-04-10
37.59736251831055,2007-04-11
37.856971740722656,2007-04-12
37.963871002197266,2007-04-13
38.3532829284668,2007-04-16
38.39909744262695,2007-04-17
38.498355865478516,2007-04-18
38.46018600463867,2007-04-19
38.70452117919922,2007-04-20
38.76559829711914,2007-04-23
38.76559829711914,2007-04-24
39.155006408691406,2007-04-25
39.19318771362305,2007-04-26
39.10919952392578,2007-04-27
38.70452117919922,2007-04-30
38.788509368896484,2007-05-01
39.09390640258789,2007-05-02
39.24664306640625,2007-05-03
39.27717590332031,2007-05-04
39.345909118652344,2007-05-07
39.32300567626953,2007-05-08
39.49097442626953,2007-05-09
39.017574310302734,2007-05-10
39.29244613647461,2007-05-11
39.19318771362305,2007-05-14
39.139747619628906,2007-05-15
39.37644958496094,2007-05-16
39.40699005126953,2007-05-17
39.60548400878906,2007-05-18
39.697139739990234,2007-05-21
39.66659164428711,2007-05-22
39.628414154052734,2007-05-23
39.185546875,2007-05-24
39.38407897949219,2007-05-25
39.49861145019531,2007-05-29
39.81929397583008,2007-05-30
39.956748962402344,2007-05-31
40.11708068847656,2007-06-01
40.21636199951172,2007-06-04
40.01018524169922,2007-06-05
39.628414154052734,2007-06-06
38.803768157958984,2007-06-07
39.33061981201172,2007-06-08
39.338260650634766,2007-06-11
38.903038024902344,2007-06-12
39.544410705566406,2007-06-13
39.68186569213867,2007-06-14
39.82817077636719,2007-06-15
39.897098541259766,2007-06-18
39.95071029663086,2007-06-19
39.460514068603516,2007-06-20
39.66730499267578,2007-06-21
39.368614196777344,2007-06-22
38.98563003540039,2007-06-25
38.924346923828125,2007-06-26
39.22307586669922,2007-06-27
39.29201126098633,2007-06-28
39.21541213989258,2007-06-29
39.64433670043945,2007-07-02
39.70561218261719,2007-07-03
39.80517578125,2007-07-05
39.9890022277832,2007-07-06
39.96603775024414,2007-07-09
39.414554595947266,2007-07-10
39.521785736083984,2007-07-11
40.18815231323242,2007-07-12
40.2877197265625,2007-07-13
40.126861572265625,2007-07-16
40.18048095703125,2007-07-17
40.11155319213867,2007-07-18
40.32601547241211,2007-07-19
39.78219985961914,2007-07-20
39.82817077636719,2007-07-23
39.12351608276367,2007-07-24
39.05458450317383,2007-07-25
38.020572662353516,2007-07-26
37.30825424194336,2007-07-27
37.87506103515625,2007-07-30
37.446109771728516,2007-07-31
37.5916633605957,2007-08-01
37.83676528930664,2007-08-02
36.7797737121582,2007-08-03
37.40016174316406,2007-08-06
37.60696792602539,2007-08-07
38.104835510253906,2007-08-08
37.15506362915039,2007-08-09
37.15506362915039,2007-08-10
37.25464630126953,2007-08-13
36.412139892578125,2007-08-14
35.86833190917969,2007-08-15
35.94490432739258,2007-08-16
36.81806564331055,2007-08-17
36.8027458190918,2007-08-20
36.8027458190918,2007-08-21
37.39251708984375,2007-08-22
37.30060577392578,2007-08-23
37.77547836303711,2007-08-24
37.201026916503906,2007-08-27
36.51170349121094,2007-08-28
37.20869064331055,2007-08-29
37.0478401184082,2007-08-30
37.476768493652344,2007-08-31
37.9746208190918,2007-09-04
37.25464630126953,2007-09-05
37.55335235595703,2007-09-06
36.971256256103516,2007-09-07
36.687862396240234,2007-09-10
37.170387268066406,2007-09-11
37.1091194152832,2007-09-12
37.35420608520508,2007-09-13
37.48442077636719,2007-09-14
37.26229476928711,2007-09-17
38.403533935546875,2007-09-18
38.6716194152832,2007-09-19
38.31929397583008,2007-09-20
38.40224838256836,2007-09-21
38.2025032043457,2007-09-24
38.164066314697266,2007-09-25
38.371524810791016,2007-09-26
38.50983810424805,2007-09-27
38.40993881225586,2007-09-28
38.93242645263672,2007-10-01
39.009254455566406,2007-10-02
38.955482482910156,2007-10-03
38.94779968261719,2007-10-04
39.454925537109375,2007-10-05
39.29355239868164,2007-10-08
39.570159912109375,2007-10-09
39.51637268066406,2007-10-10
39.247459411621094,2007-10-11
39.38576126098633,2007-10-12
39.01694107055664,2007-10-15
38.71729278564453,2007-10-16
38.77876281738281,2007-10-17
38.67887878417969,2007-10-18
37.626220703125,2007-10-19
37.956626892089844,2007-10-22
38.263954162597656,2007-10-23
38.07187271118164,2007-10-24
38.079551696777344,2007-10-25
38.5943489074707,2007-10-26
38.63275146484375,2007-10-29
38.4406852722168,2007-10-30
38.84022521972656,2007-10-31
37.779884338378906,2007-11-01
37.83369064331055,2007-11-02
37.70305252075195,2007-11-05
38.041141510009766,2007-11-06
37.0883903503418,2007-11-07
37.01154708862305,2007-11-08
36.650413513183594,2007-11-09
36.235511779785156,2007-11-12
37.20363998413086,2007-11-13
36.90397644042969,2007-11-14
36.5582160949707,2007-11-15
36.54286193847656,2007-11-16
35.8590087890625,2007-11-19
35.80522537231445,2007-11-20
35.35190200805664,2007-11-21
35.92817306518555,2007-11-23
35.11372375488281,2007-11-26
35.64387893676758,2007-11-27
36.66579818725586,2007-11-28
36.59662628173828,2007-11-29
37.03459930419922,2007-11-30
36.83481216430664,2007-12-03
36.62736892700195,2007-12-04
37.14985275268555,2007-12-05
37.710758209228516,2007-12-06
37.74916458129883,2007-12-07
38.11030197143555,2007-12-10
36.919334411621094,2007-12-11
37.16521072387695,2007-12-12
37.11912155151367,2007-12-13
36.5582160949707,2007-12-14
36.05108642578125,2007-12-17
36.220130920410156,2007-12-18
36.220130920410156,2007-12-19
36.36613845825195,2007-12-20
36.926265716552734,2007-12-21
37.273460388183594,2007-12-24
37.204017639160156,2007-12-26
36.687095642089844,2007-12-27
36.62538146972656,2007-12-28
36.4016227722168,2007-12-31
35.846099853515625,2008-01-02
35.68407440185547,2008-01-03
34.67333984375,2008-01-04
34.765933990478516,2008-01-07
33.87095260620117,2008-01-08
34.23358154296875,2008-01-09
34.71192932128906,2008-01-10
34.24128723144531,2008-01-11
34.58847427368164,2008-01-14
33.70120620727539,2008-01-15
33.76292419433594,2008-01-16
32.767635345458984,2008-01-17
32.52845764160156,2008-01-18
32.536170959472656,2008-01-22
33.570045471191406,2008-01-23
33.716636657714844,2008-01-24
33.36170959472656,2008-01-25
34.07154083251953,2008-01-28
34.364742279052734,2008-01-29
33.9866943359375,2008-01-30
34.83537292480469,2008-01-31
35.55291748046875,2008-02-01
35.09770202636719,2008-02-04
34.09469223022461,2008-02-05
33.824649810791016,2008-02-06
34.12556076049805,2008-02-07
33.84779357910156,2008-02-08
34.20271682739258,2008-02-11
34.403324127197266,2008-02-12
34.83537292480469,2008-02-13
34.303009033203125,2008-02-14
34.29530334472656,2008-02-15
34.333866119384766,2008-02-19
34.65793228149414,2008-02-20
34.133270263671875,2008-02-21
34.41101837158203,2008-02-22
35.012840270996094,2008-02-25
35.329166412353516,2008-02-26
35.07456970214844,2008-02-27
34.773651123046875,2008-02-28
33.786075592041016,2008-02-29
33.72434997558594,2008-03-03
33.63177490234375,2008-03-04
33.824649810791016,2008-03-05
32.84478759765625,2008-03-06
32.69820022583008,2008-03-07
32.1504020690918,2008-03-10
33.35401153564453,2008-03-11
32.999088287353516,2008-03-12
33.22283172607422,2008-03-13
32.59788131713867,2008-03-14
32.00381088256836,2008-03-17
33.33086013793945,2008-03-18
32.61331558227539,2008-03-19
33.30656051635742,2008-03-20
34.14310073852539,2008-03-24
34.30576705932617,2008-03-25
33.77904510498047,2008-03-26
33.4537353515625,2008-03-27
33.0974235534668,2008-03-28
33.15940475463867,2008-03-31
34.64656448364258,2008-04-01
34.73951721191406,2008-04-02
34.76274871826172,2008-04-03
34.85570526123047,2008-04-04
34.74725341796875,2008-04-07
34.638824462890625,2008-04-08
34.21281814575195,2008-04-09
34.29025650024414,2008-04-10
33.70933532714844,2008-04-11
33.554420471191406,2008-04-14
33.678348541259766,2008-04-15
34.59233474731445,2008-04-16
34.56911087036133,2008-04-17
35.126808166503906,2008-04-18
35.07257080078125,2008-04-21
34.63107681274414,2008-04-22
34.73176956176758,2008-04-23
34.99513626098633,2008-04-24
35.390167236328125,2008-04-25
35.42889404296875,2008-04-28
35.374656677246094,2008-04-29
35.057098388671875,2008-04-30
35.831661224365234,2008-05-01
35.932350158691406,2008-05-02
35.73097229003906,2008-05-05
36.03306579589844,2008-05-06
35.45212936401367,2008-05-07
35.45212936401367,2008-05-08
35.28947830200195,2008-05-09
35.847164154052734,2008-05-12
35.893619537353516,2008-05-13
36.07952117919922,2008-05-14
36.536529541015625,2008-05-15
36.536529541015625,2008-05-16
36.482295989990234,2008-05-19
36.21121597290039,2008-05-20
35.545066833496094,2008-05-21
35.630271911621094,2008-05-22
35.15004348754883,2008-05-23
35.49085235595703,2008-05-27
35.715484619140625,2008-05-28
35.90911865234375,2008-05-29
35.986568450927734,2008-05-30
35.5915412902832,2008-06-02
35.46760940551758,2008-06-03
35.45212936401367,2008-06-04
36.06403350830078,2008-06-05
34.847957611083984,2008-06-06
34.85570526123047,2008-06-09
34.716285705566406,2008-06-10
34.02690505981445,2008-06-11
34.18182373046875,2008-06-12
34.80149841308594,2008-06-13
34.85570526123047,2008-06-16
34.514892578125,2008-06-17
34.150848388671875,2008-06-18
34.37547302246094,2008-06-19
33.727210998535156,2008-06-20
33.509559631347656,2008-06-23
33.41627883911133,2008-06-24
33.657249450683594,2008-06-25
32.64674377441406,2008-06-26
32.60788345336914,2008-06-27
32.444644927978516,2008-06-30
32.51459884643555,2008-07-01
31.84612464904785,2008-07-02
31.651805877685547,2008-07-03
31.43415641784668,2008-07-07
32.20368957519531,2008-07-08
31.395278930664062,2008-07-09
31.395278930664062,2008-07-10
31.154333114624023,2008-07-11
30.594663619995117,2008-07-14
30.369243621826172,2008-07-15
31.43415641784668,2008-07-16
32.079315185546875,2008-07-17
32.055999755859375,2008-07-18
32.02489471435547,2008-07-21
32.56123352050781,2008-07-22
32.85661315917969,2008-07-23
31.861669540405273,2008-07-24
31.892763137817383,2008-07-25
31.30202865600586,2008-07-28
32.2192268371582,2008-07-29
32.67784118652344,2008-07-30
32.28141403198242,2008-07-31
32.08707809448242,2008-08-01
31.87721824645996,2008-08-04
32.84107208251953,2008-08-05
32.965457916259766,2008-08-06
32.35136413574219,2008-08-07
33.2530517578125,2008-08-08
33.68834686279297,2008-08-11
33.18308639526367,2008-08-12
33.035404205322266,2008-08-13
33.424049377441406,2008-08-14
33.672786712646484,2008-08-15
33.105350494384766,2008-08-18
32.600120544433594,2008-08-19
32.685604095458984,2008-08-20
32.530147552490234,2008-08-21
33.15978240966797,2008-08-22
32.49129867553711,2008-08-25
32.54570770263672,2008-08-26
32.9188117980957,2008-08-27
33.5173225402832,2008-08-28
33.23749542236328,2008-08-29
33.26860427856445,2008-09-02
33.08204650878906,2008-09-03
32.18813705444336,2008-09-04
32.48351287841797,2008-09-05
33.15978240966797,2008-09-08
31.978267669677734,2008-09-09
32.102630615234375,2008-09-10
32.51459884643555,2008-09-11
32.66231155395508,2008-09-12
31.30202865600586,2008-09-15
31.581846237182617,2008-09-16
30.143829345703125,2008-09-17
31.449703216552734,2008-09-18
32.63811492919922,2008-09-19
31.380992889404297,2008-09-22
30.896873474121094,2008-09-23
31.302906036376953,2008-09-24
31.271682739257812,2008-09-25
31.232629776000977,2008-09-26
28.81209373474121,2008-09-29
29.616336822509766,2008-09-30
29.56950569152832,2008-10-01
28.265533447265625,2008-10-02
27.547183990478516,2008-10-03
26.578977584838867,2008-10-06
24.790897369384766,2008-10-07
24.580080032348633,2008-10-08
22.799823760986328,2008-10-09
22.495302200317383,2008-10-10
24.98610496520996,2008-10-13
24.75966453552246,2008-10-14
22.549962997436523,2008-10-15
23.24488067626953,2008-10-16
22.877906799316406,2008-10-17
24.283369064331055,2008-10-20
23.447900772094727,2008-10-21
21.948732376098633,2008-10-22
21.80818748474121,2008-10-23
20.933671951293945,2008-10-24
19.910804748535156,2008-10-27
22.29228973388672,2008-10-28
22.206398010253906,2008-10-29
22.940364837646484,2008-10-30
23.424468994140625,2008-10-31
23.37762451171875,2008-11-03
24.29899024963379,2008-11-04
22.995025634765625,2008-11-05
21.800371170043945,2008-11-06
22.417217254638672,2008-11-07
22.003389358520508,2008-11-10
21.331890106201172,2008-11-11
20.254364013671875,2008-11-12
21.644214630126953,2008-11-13
20.652576446533203,2008-11-14
20.035736083984375,2008-11-17
19.99669075012207,2008-11-18
18.700538635253906,2008-11-19
17.427806854248047,2008-11-20
18.41163444519043,2008-11-21
19.739023208618164,2008-11-24
20.027921676635742,2008-11-25
20.94928741455078,2008-11-26
21.167919158935547,2008-11-28
19.247114181518555,2008-12-01
19.97325897216797,2008-12-02
20.519840240478516,2008-12-03
19.87957000732422,2008-12-04
20.644777297973633,2008-12-05
21.394350051879883,2008-12-08
21.128881454467773,2008-12-09
21.394350051879883,2008-12-10
20.82436180114746,2008-12-11
20.988325119018555,2008-12-12
20.597917556762695,2008-12-15
21.84722900390625,2008-12-16
21.730104446411133,2008-12-17
21.34750747680664,2008-12-18
21.467599868774414,2008-12-19
20.808263778686523,2008-12-22
20.502145767211914,2008-12-23
20.619876861572266,2008-12-24
20.88674545288086,2008-12-26
20.6434268951416,2008-12-29
21.294910430908203,2008-12-30
21.82081413269043,2008-12-31
22.566495895385742,2009-01-02
22.68423080444336,2009-01-05
23.210124969482422,2009-01-06
22.440898895263672,2009-01-07
22.621431350708008,2009-01-08
22.02489471435547,2009-01-09
21.31061553955078,2009-01-12
21.318466186523438,2009-01-13
20.509994506835938,2009-01-14
20.651281356811523,2009-01-15
20.933855056762695,2009-01-16
19.59163475036621,2009-01-20
20.54139518737793,2009-01-21
20.101831436157227,2009-01-22
20.298065185546875,2009-01-23
20.376558303833008,2009-01-26
20.651281356811523,2009-01-27
21.49114418029785,2009-01-28
20.651281356811523,2009-01-29
19.99979591369629,2009-01-30
19.952695846557617,2009-02-02
20.28237533569336,2009-02-03
20.172475814819336,2009-02-04
20.572792053222656,2009-02-05
21.200727462768555,2009-02-06
21.239973068237305,2009-02-09
20.10968017578125,2009-02-10
20.29021453857422,2009-02-11
20.384408950805664,2009-02-12
20.180320739746094,2009-02-13
19.13637924194336,2009-02-17
18.995094299316406,2009-02-18
18.736080169677734,2009-02-19
18.57123565673828,2009-02-20
17.84910774230957,2009-02-23
18.657577514648438,2009-02-24
18.437795639038086,2009-02-25
18.084592819213867,2009-02-26
17.754915237426758,2009-02-27
16.78946876525879,2009-03-02
16.616788864135742,2009-03-03
17.13483238220215,2009-03-04
16.349910736083984,2009-03-05
16.279273986816406,2009-03-06
16.16153335571289,2009-03-09
17.291818618774414,2009-03-10
17.38600730895996,2009-03-11
18.084592819213867,2009-03-12
18.288665771484375,2009-03-13
18.16307830810547,2009-03-16
18.791015625,2009-03-17
19.473899841308594,2009-03-18
19.293363571166992,2009-03-19
18.703880310058594,2009-03-20
20.260560989379883,2009-03-23
19.825958251953125,2009-03-24
20.047208786010742,2009-03-25
20.68726921081543,2009-03-26
20.252656936645508,2009-03-27
19.320232391357422,2009-03-30
19.573095321655273,2009-03-31
19.991893768310547,2009-04-01
20.869009017944336,2009-04-02
21.272008895874023,2009-04-03
20.963834762573242,2009-04-06
20.331682205200195,2009-04-07
20.750484466552734,2009-04-08
22.006893157958984,2009-04-09
22.070106506347656,2009-04-13
21.501171112060547,2009-04-14
21.896265029907227,2009-04-15
22.40199089050293,2009-04-16
22.75757598876953,2009-04-17
21.453750610351562,2009-04-20
22.085914611816406,2009-04-21
22.13331413269043,2009-04-22
22.38618278503418,2009-04-23
22.92351531982422,2009-04-24
22.50470733642578,2009-04-27
22.409889221191406,2009-04-28
23.113162994384766,2009-04-29
23.231689453125,2009-04-30
23.350221633911133,2009-05-01
24.440685272216797,2009-05-04
24.409076690673828,2009-05-05
24.88319969177246,2009-05-06
24.314252853393555,2009-05-07
25.325700759887695,2009-05-08
24.582929611206055,2009-05-11
24.219430923461914,2009-05-12
23.152673721313477,2009-05-13
23.587276458740234,2009-05-14
23.255393981933594,2009-05-15
24.251041412353516,2009-05-18
24.298450469970703,2009-05-19
24.132516860961914,2009-05-20
23.650495529174805,2009-05-21
23.603078842163086,2009-05-22
24.353769302368164,2009-05-26
23.86383819580078,2009-05-27
24.203630447387695,2009-05-28
24.73305892944336,2009-05-29
25.6259822845459,2009-06-01
25.6259822845459,2009-06-02
25.06494140625,2009-06-03
25.578563690185547,2009-06-04
25.5706729888916,2009-06-05
25.262479782104492,2009-06-08
25.515352249145508,2009-06-09
25.791915893554688,2009-06-10
25.546960830688477,2009-06-11
25.53115463256836,2009-06-12
24.772571563720703,2009-06-15
24.361669540405273,2009-06-16
24.2352352142334,2009-06-17
24.314252853393555,2009-06-18
24.49271011352539,2009-06-19
23.620243072509766,2009-06-22
23.6123104095459,2009-06-23
23.88198471069336,2009-06-24
24.484785079956055,2009-06-25
24.397539138793945,2009-06-26
24.651344299316406,2009-06-29
24.43719482421875,2009-06-30
24.595827102661133,2009-07-01
23.810606002807617,2009-07-02
23.73921012878418,2009-07-06
23.184003829956055,2009-07-07
23.096752166748047,2009-07-08
23.27918815612793,2009-07-09
23.199871063232422,2009-07-10
23.73921012878418,2009-07-13
23.993026733398438,2009-07-14
24.754457473754883,2009-07-15
25.03206443786621,2009-07-16
24.976539611816406,2009-07-17
25.38104820251465,2009-07-20
25.365192413330078,2009-07-21
25.444509506225586,2009-07-22
26.158340454101562,2009-07-23
26.356630325317383,2009-07-24
26.531129837036133,2009-07-27
26.43595314025879,2009-07-28
26.26146125793457,2009-07-29
26.673904418945312,2009-07-30
26.681835174560547,2009-07-31
27.24497413635254,2009-08-03
27.411540985107422,2009-08-04
27.363948822021484,2009-08-05
27.221174240112305,2009-08-06
27.8477725982666,2009-08-07
27.697071075439453,2009-08-10
27.32428550720215,2009-08-11
27.705020904541016,2009-08-12
27.982608795166016,2009-08-13
27.617761611938477,2009-08-14
26.840456008911133,2009-08-17
27.157726287841797,2009-08-18
27.348093032836914,2009-08-19
27.665353775024414,2009-08-20
28.252290725708008,2009-08-21
28.1729736328125,2009-08-24
28.33160400390625,2009-08-25
28.41884994506836,2009-08-26
28.46644401550293,2009-08-27
28.569541931152344,2009-08-28
28.188831329345703,2009-08-31
27.41947364807129,2009-09-01
27.284635543823242,2009-09-02
27.673276901245117,2009-09-03
27.998470306396484,2009-09-04
28.323657989501953,2009-09-08
28.704383850097656,2009-09-09
29.0850887298584,2009-09-10
29.10889434814453,2009-09-11
29.36269760131836,2009-09-14
29.63237762451172,2009-09-15
30.211381912231445,2009-09-16
30.028949737548828,2009-09-17
30.068750381469727,2009-09-18
29.989177703857422,2009-09-21
30.196060180664062,2009-09-22
29.861854553222656,2009-09-23
29.368553161621094,2009-09-24
29.145753860473633,2009-09-25
29.750469207763672,2009-09-28
29.774341583251953,2009-09-29
29.678855895996094,2009-09-30
28.731992721557617,2009-10-01
28.572866439819336,2009-10-02
29.06618309020996,2009-10-05
29.47994041442871,2009-10-06
29.53563117980957,2009-10-07
29.89369010925293,2009-10-08
30.044870376586914,2009-10-09
30.17218589782715,2009-10-12
30.10852813720703,2009-10-13
30.665502548217773,2009-10-14
30.768949508666992,2009-10-15
30.506362915039062,2009-10-16
30.816680908203125,2009-10-19
30.593900680541992,2009-10-20
30.275606155395508,2009-10-21
30.689367294311523,2009-10-22
30.21196937561035,2009-10-23
29.822080612182617,2009-10-26
29.56745719909668,2009-10-27
28.755868911743164,2009-10-28
29.464035034179688,2009-10-29
28.580814361572266,2009-10-30
28.755868911743164,2009-11-02
29.01049041748047,2009-11-03
28.962743759155273,2009-11-04
29.615203857421875,2009-11-05
29.654991149902344,2009-11-06
30.442705154418945,2009-11-09
30.323366165161133,2009-11-10
30.506362915039062,2009-11-11
30.132396697998047,2009-11-12
30.323366165161133,2009-11-13
30.816680908203125,2009-11-16
30.82464599609375,2009-11-17
30.737106323242188,2009-11-18
30.251758575439453,2009-11-19
30.10055923461914,2009-11-20
30.434741973876953,2009-11-23
30.42681312561035,2009-11-24
30.673463821411133,2009-11-25
30.060789108276367,2009-11-27
30.164216995239258,2009-11-30
30.5461483001709,2009-12-01
30.721200942993164,2009-12-02
30.41088104248047,2009-12-03
30.721200942993164,2009-12-04
30.697324752807617,2009-12-07
30.434741973876953,2009-12-08
30.49045753479004,2009-12-09
30.71324348449707,2009-12-10
30.896251678466797,2009-12-11
31.286134719848633,2009-12-14
31.158824920654297,2009-12-15
31.294095993041992,2009-12-16
30.912172317504883,2009-12-17
31.044681549072266,2009-12-18
31.45178985595703,2009-12-21
31.611454010009766,2009-12-22
31.811016082763672,2009-12-23
31.97066307067871,2009-12-24
31.97864532470703,2009-12-28
31.898820877075195,2009-12-29
31.906810760498047,2009-12-30
31.55556297302246,2009-12-31
32.07444381713867,2010-01-04
32.25804138183594,2010-01-05
32.37779235839844,2010-01-06
32.53744125366211,2010-01-07
32.64919662475586,2010-01-08
32.673152923583984,2010-01-11
32.297950744628906,2010-01-12
32.64122009277344,2010-01-13
32.689109802246094,2010-01-14
32.30593490600586,2010-01-15
32.760948181152344,2010-01-19
32.36980438232422,2010-01-20
31.82697868347168,2010-01-21
31.052661895751953,2010-01-22
31.244245529174805,2010-01-25
31.132474899291992,2010-01-26
31.220293045043945,2010-01-27
30.893009185791016,2010-01-28
30.509824752807617,2010-01-29
31.028703689575195,2010-02-01
31.49969482421875,2010-02-02
31.292139053344727,2010-02-03
30.246408462524414,2010-02-04
30.32625389099121,2010-02-05
30.094724655151367,2010-02-08
30.5577335357666,2010-02-09
30.485883712768555,2010-02-10
30.821149826049805,2010-02-11
30.797204971313477,2010-02-12
31.35601043701172,2010-02-16
31.55556297302246,2010-02-17
31.771093368530273,2010-02-18
31.914794921875,2010-02-19
31.890853881835938,2010-02-22
31.43583869934082,2010-02-23
31.7551326751709,2010-02-24
31.811016082763672,2010-02-25
31.787063598632812,2010-02-26
32.31391525268555,2010-03-01
32.401737213134766,2010-03-02
32.50550842285156,2010-03-03
32.53744125366211,2010-03-04
33.08824920654297,2010-03-05
33.152103424072266,2010-03-08
33.152103424072266,2010-03-09
33.3756217956543,2010-03-10
33.46342086791992,2010-03-11
33.4793815612793,2010-03-12
33.46342086791992,2010-03-15
33.80669021606445,2010-03-16
34.07810592651367,2010-03-17
33.92642593383789,2010-03-18
33.75428771972656,2010-03-19
33.97848129272461,2010-03-22
34.24266052246094,2010-03-23
33.98647689819336,2010-03-24
33.84236526489258,2010-03-25
33.89839553833008,2010-03-26
34.170623779296875,2010-03-29
34.19464111328125,2010-03-30
34.082542419433594,2010-03-31
34.36276626586914,2010-04-01
34.81111526489258,2010-04-05
34.88316345214844,2010-04-06
34.6670036315918,2010-04-07
34.71504592895508,2010-04-08
34.971229553222656,2010-04-09
35.027286529541016,2010-04-12
35.083316802978516,2010-04-13
35.53969192504883,2010-04-14
35.53969192504883,2010-04-15
34.95521926879883,2010-04-16
34.963226318359375,2010-04-19
35.43559646606445,2010-04-20
35.50765609741211,2010-04-21
35.795894622802734,2010-04-22
36.09212112426758,2010-04-23
35.96400833129883,2010-04-26
34.995262145996094,2010-04-27
35.18740463256836,2010-04-28
35.67579650878906,2010-04-29
34.987247467041016,2010-04-30
35.4996452331543,2010-05-03
34.538902282714844,2010-05-04
34.282711029052734,2010-05-05
33.025733947753906,2010-05-06
32.497314453125,2010-05-07
34.178627014160156,2010-05-10
34.05854415893555,2010-05-11
34.68301010131836,2010-05-12
34.25868225097656,2010-05-13
33.53012466430664,2010-05-14
33.5621337890625,2010-05-17
33.12179946899414,2010-05-18
32.82556915283203,2010-05-19
31.520551681518555,2010-05-20
32.040958404541016,2010-05-21
31.632631301879883,2010-05-24
31.720714569091797,2010-05-25
31.624629974365234,2010-05-26
32.801551818847656,2010-05-27
32.409236907958984,2010-05-28
31.624629974365234,2010-06-01
32.561363220214844,2010-06-02
32.75352096557617,2010-06-03
31.42447853088379,2010-06-04
30.912071228027344,2010-06-07
31.200302124023438,2010-06-08
31.16827392578125,2010-06-09
32.233116149902344,2010-06-10
32.449275970458984,2010-06-11
32.449275970458984,2010-06-14
33.2739143371582,2010-06-15
33.24188995361328,2010-06-16
33.24188995361328,2010-06-17
33.24108123779297,2010-06-18
33.088462829589844,2010-06-21
32.46990966796875,2010-06-22
32.38154602050781,2010-06-23
31.779062271118164,2010-06-24
31.963825225830078,2010-06-25
31.867422103881836,2010-06-28
30.718690872192383,2010-06-29
30.365234375,2010-06-30
30.30097007751465,2010-07-01
30.116207122802734,2010-07-02
30.19652557373047,2010-07-06
31.216737747192383,2010-07-07
31.538063049316406,2010-07-08
31.827259063720703,2010-07-09
31.76298713684082,2010-07-12
32.37351608276367,2010-07-13
32.309242248535156,2010-07-14
32.36549377441406,2010-07-15
31.345272064208984,2010-07-16
31.59430694580078,2010-07-19
32.060211181640625,2010-07-20
31.570194244384766,2010-07-21
32.36549377441406,2010-07-22
32.75911331176758,2010-07-23
33.20895767211914,2010-07-26
33.0241813659668,2010-07-27
32.72696304321289,2010-07-28
32.56631851196289,2010-07-29
32.59843826293945,2010-07-30
33.32944869995117,2010-08-02
33.05632781982422,2010-08-03
33.34550476074219,2010-08-04
33.29731750488281,2010-08-05
33.14469528198242,2010-08-06
33.37765121459961,2010-08-09
33.112552642822266,2010-08-10
32.07627487182617,2010-08-11
31.88348388671875,2010-08-12
31.771032333374023,2010-08-13
31.746929168701172,2010-08-16
32.269073486328125,2010-08-17
32.333351135253906,2010-08-18
31.771032333374023,2010-08-19
31.706754684448242,2010-08-20
31.546096801757812,2010-08-23
31.080183029174805,2010-08-24
31.20067596435547,2010-08-25
30.99984359741211,2010-08-26
31.562164306640625,2010-08-27
31.056081771850586,2010-08-30
31.048044204711914,2010-08-31
32.020042419433594,2010-09-01
32.43777084350586,2010-09-02
32.89567184448242,2010-09-03
32.47793960571289,2010-09-07
32.69482421875,2010-09-08
32.80730438232422,2010-09-09
32.984039306640625,2010-09-10
33.37765121459961,2010-09-13
33.38567352294922,2010-09-14
33.49815368652344,2010-09-15
33.425846099853516,2010-09-16
33.4686393737793,2010-09-17
34.082157135009766,2010-09-20
33.90455627441406,2010-09-21
33.67853546142578,2010-09-22
33.42021560668945,2010-09-23
34.195152282714844,2010-09-24
34.06600570678711,2010-09-27
