CMG,Date
90.08999633789062,2009-11-11
87.55000305175781,2009-11-12
88.86000061035156,2009-11-13
89.5999984741211,2009-11-16
88.95999908447266,2009-11-17
87.58999633789062,2009-11-18
85.47000122070312,2009-11-19
83.87999725341797,2009-11-20
85.13999938964844,2009-11-23
83.98999786376953,2009-11-24
84.44999694824219,2009-11-25
83.33000183105469,2009-11-27
83.44999694824219,2009-11-30
84.61000061035156,2009-12-01
85.5,2009-12-02
83.20999908447266,2009-12-03
84.81999969482422,2009-12-04
83.87999725341797,2009-12-07
83.88999938964844,2009-12-08
85.16000366210938,2009-12-09
86.08999633789062,2009-12-10
87.30999755859375,2009-12-11
89.87000274658203,2009-12-14
89.87000274658203,2009-12-15
88.86000061035156,2009-12-16
89.16999816894531,2009-12-17
89.48999786376953,2009-12-18
89.70999908447266,2009-12-21
90.8499984741211,2009-12-22
90.18000030517578,2009-12-23
90.33999633789062,2009-12-24
91.02999877929688,2009-12-28
91.29000091552734,2009-12-29
89.9800033569336,2009-12-30
88.16000366210938,2009-12-31
87.83999633789062,2010-01-04
89.0199966430664,2010-01-05
87.31999969482422,2010-01-06
86.43000030517578,2010-01-07
91.88999938964844,2010-01-08
96.7699966430664,2010-01-11
95.41999816894531,2010-01-12
95.63999938964844,2010-01-13
99.41999816894531,2010-01-14
98.05999755859375,2010-01-15
99.5,2010-01-19
97.8499984741211,2010-01-20
100.05999755859375,2010-01-21
97.7699966430664,2010-01-22
95.8499984741211,2010-01-25
97.5,2010-01-26
98.44000244140625,2010-01-27
98.62000274658203,2010-01-28
96.45999908447266,2010-01-29
100.37999725341797,2010-02-01
100.8499984741211,2010-02-02
100.37999725341797,2010-02-03
98.51000213623047,2010-02-04
95.19999694824219,2010-02-05
99.91999816894531,2010-02-08
100.6500015258789,2010-02-09
99.51000213623047,2010-02-10
101.12000274658203,2010-02-11
104.87000274658203,2010-02-12
103.79000091552734,2010-02-16
104.45999908447266,2010-02-17
103.9800033569336,2010-02-18
104.98999786376953,2010-02-19
103.93000030517578,2010-02-22
103.63999938964844,2010-02-23
104.83999633789062,2010-02-24
103.81999969482422,2010-02-25
104.70999908447266,2010-02-26
107.93000030517578,2010-03-01
110.12000274658203,2010-03-02
110.08000183105469,2010-03-03
109.02999877929688,2010-03-04
110.62999725341797,2010-03-05
111.5,2010-03-08
112.01000213623047,2010-03-09
112.31999969482422,2010-03-10
112.95999908447266,2010-03-11
114.9800033569336,2010-03-12
114.18000030517578,2010-03-15
114.70999908447266,2010-03-16
115.0199966430664,2010-03-17
114.16999816894531,2010-03-18
113.62999725341797,2010-03-19
114.44000244140625,2010-03-22
115.2699966430664,2010-03-23
114.3499984741211,2010-03-24
114.9800033569336,2010-03-25
114.0199966430664,2010-03-26
114.5999984741211,2010-03-29
114.4800033569336,2010-03-30
112.66999816894531,2010-03-31
114.4800033569336,2010-04-01
119.30000305175781,2010-04-05
122.16999816894531,2010-04-06
122.47000122070312,2010-04-07
122.7300033569336,2010-04-08
122.5199966430664,2010-04-09
123.20999908447266,2010-04-12
125.54000091552734,2010-04-13
125.97000122070312,2010-04-14
125.08000183105469,2010-04-15
124.05000305175781,2010-04-16
123.43000030517578,2010-04-19
124.08000183105469,2010-04-20
126.75,2010-04-21
144.72000122070312,2010-04-22
142.97999572753906,2010-04-23
141.97999572753906,2010-04-26
139.0399932861328,2010-04-27
135.27000427246094,2010-04-28
139.1300048828125,2010-04-29
134.91000366210938,2010-04-30
138.89999389648438,2010-05-03
133.38999938964844,2010-05-04
135.0,2010-05-05
131.52000427246094,2010-05-06
128.8300018310547,2010-05-07
136.9199981689453,2010-05-10
138.05999755859375,2010-05-11
142.3699951171875,2010-05-12
141.85000610351562,2010-05-13
138.61000061035156,2010-05-14
139.02999877929688,2010-05-17
139.66000366210938,2010-05-18
138.91000366210938,2010-05-19
133.83999633789062,2010-05-20
135.77000427246094,2010-05-21
137.47999572753906,2010-05-24
136.27999877929688,2010-05-25
138.08999633789062,2010-05-26
143.99000549316406,2010-05-27
142.27999877929688,2010-05-28
141.25,2010-06-01
147.61000061035156,2010-06-02
148.89999389648438,2010-06-03
143.80999755859375,2010-06-04
139.07000732421875,2010-06-07
142.02999877929688,2010-06-08
143.3699951171875,2010-06-09
146.13999938964844,2010-06-10
149.47999572753906,2010-06-11
148.77000427246094,2010-06-14
152.9199981689453,2010-06-15
152.52000427246094,2010-06-16
151.85000610351562,2010-06-17
152.74000549316406,2010-06-18
151.58999633789062,2010-06-21
145.14999389648438,2010-06-22
147.3000030517578,2010-06-23
144.75999450683594,2010-06-24
146.83999633789062,2010-06-25
145.9600067138672,2010-06-28
138.44000244140625,2010-06-29
136.80999755859375,2010-06-30
138.6699981689453,2010-07-01
137.24000549316406,2010-07-02
135.25999450683594,2010-07-06
138.4499969482422,2010-07-07
139.57000732421875,2010-07-08
140.41000366210938,2010-07-09
139.92999267578125,2010-07-12
142.75999450683594,2010-07-13
143.72000122070312,2010-07-14
142.4600067138672,2010-07-15
136.82000732421875,2010-07-16
130.24000549316406,2010-07-19
133.97000122070312,2010-07-20
129.60000610351562,2010-07-21
133.16000366210938,2010-07-22
145.5,2010-07-23
148.57000732421875,2010-07-26
148.27999877929688,2010-07-27
147.94000244140625,2010-07-28
146.00999450683594,2010-07-29
147.89999389648438,2010-07-30
150.50999450683594,2010-08-02
151.24000549316406,2010-08-03
152.5399932861328,2010-08-04
150.92999267578125,2010-08-05
151.60000610351562,2010-08-06
151.33999633789062,2010-08-09
150.02999877929688,2010-08-10
146.32000732421875,2010-08-11
146.22999572753906,2010-08-12
142.6300048828125,2010-08-13
144.97000122070312,2010-08-16
147.8699951171875,2010-08-17
149.4199981689453,2010-08-18
147.9199981689453,2010-08-19
149.83999633789062,2010-08-20
149.55999755859375,2010-08-23
145.69000244140625,2010-08-24
147.61000061035156,2010-08-25
148.47999572753906,2010-08-26
153.02999877929688,2010-08-27
148.83999633789062,2010-08-30
150.8300018310547,2010-08-31
159.41000366210938,2010-09-01
164.19000244140625,2010-09-02
163.50999450683594,2010-09-03
164.77999877929688,2010-09-07
166.0500030517578,2010-09-08
162.82000732421875,2010-09-09
166.00999450683594,2010-09-10
168.3699951171875,2010-09-13
168.52000427246094,2010-09-14
169.66000366210938,2010-09-15
167.02999877929688,2010-09-16
168.30999755859375,2010-09-17
170.1300048828125,2010-09-20
168.30999755859375,2010-09-21
165.74000549316406,2010-09-22
166.66000366210938,2010-09-23
173.19000244140625,2010-09-24
175.8300018310547,2010-09-27
176.6699981689453,2010-09-28
176.02999877929688,2010-09-29
172.0,2010-09-30
174.5,2010-10-01
172.9600067138672,2010-10-04
178.97999572753906,2010-10-05
174.82000732421875,2010-10-06
177.00999450683594,2010-10-07
176.55999755859375,2010-10-08
178.60000610351562,2010-10-11
180.91000366210938,2010-10-12
180.97999572753906,2010-10-13
181.27000427246094,2010-10-14
181.8699951171875,2010-10-15
183.69000244140625,2010-10-18
181.86000061035156,2010-10-19
180.75,2010-10-20
179.25,2010-10-21
205.77000427246094,2010-10-22
205.64999389648438,2010-10-25
212.86000061035156,2010-10-26
212.3000030517578,2010-10-27
210.4199981689453,2010-10-28
210.2100067138672,2010-10-29
211.0800018310547,2010-11-01
215.2100067138672,2010-11-02
219.32000732421875,2010-11-03
222.86000061035156,2010-11-04
230.55999755859375,2010-11-05
229.89999389648438,2010-11-08
227.33999633789062,2010-11-09
236.5500030517578,2010-11-10
237.75999450683594,2010-11-11
234.02000427246094,2010-11-12
230.3699951171875,2010-11-15
225.08999633789062,2010-11-16
230.9600067138672,2010-11-17
227.63999938964844,2010-11-18
232.27000427246094,2010-11-19
242.9199981689453,2010-11-22
243.89999389648438,2010-11-23
250.19000244140625,2010-11-24
255.64999389648438,2010-11-26
257.010009765625,2010-11-29
258.489990234375,2010-11-30
258.82000732421875,2010-12-01
250.9600067138672,2010-12-02
235.9499969482422,2010-12-03
241.05999755859375,2010-12-06
241.5399932861328,2010-12-07
236.1699981689453,2010-12-08
235.6300048828125,2010-12-09
238.22000122070312,2010-12-10
226.11000061035156,2010-12-13
227.89999389648438,2010-12-14
226.7899932861328,2010-12-15
234.77000427246094,2010-12-16
238.02000427246094,2010-12-17
236.10000610351562,2010-12-20
234.36000061035156,2010-12-21
231.77999877929688,2010-12-22
228.2899932861328,2010-12-23
222.72999572753906,2010-12-27
220.0399932861328,2010-12-28
221.05999755859375,2010-12-29
217.77000427246094,2010-12-30
212.66000366210938,2010-12-31
223.6300048828125,2011-01-03
222.3699951171875,2011-01-04
221.0,2011-01-05
226.5,2011-01-06
224.25999450683594,2011-01-07
223.6699981689453,2011-01-10
220.7899932861328,2011-01-11
217.6699981689453,2011-01-12
229.63999938964844,2011-01-13
234.88999938964844,2011-01-14
232.6999969482422,2011-01-18
229.3300018310547,2011-01-19
223.0399932861328,2011-01-20
223.6300048828125,2011-01-21
220.4600067138672,2011-01-24
221.99000549316406,2011-01-25
217.74000549316406,2011-01-26
225.52000427246094,2011-01-27
219.42999267578125,2011-01-28
218.9199981689453,2011-01-31
221.89999389648438,2011-02-01
228.89999389648438,2011-02-02
239.22000122070312,2011-02-03
246.30999755859375,2011-02-04
247.5500030517578,2011-02-07
247.25999450683594,2011-02-08
252.50999450683594,2011-02-09
256.6300048828125,2011-02-10
268.7300109863281,2011-02-11
272.95001220703125,2011-02-14
265.5799865722656,2011-02-15
264.010009765625,2011-02-16
265.5400085449219,2011-02-17
260.1499938964844,2011-02-18
251.89999389648438,2011-02-22
244.19000244140625,2011-02-23
245.3000030517578,2011-02-24
248.36000061035156,2011-02-25
245.0,2011-02-28
241.14999389648438,2011-03-01
242.82000732421875,2011-03-02
246.85000610351562,2011-03-03
255.0,2011-03-04
252.55999755859375,2011-03-07
249.6699981689453,2011-03-08
251.41000366210938,2011-03-09
253.22000122070312,2011-03-10
252.75999450683594,2011-03-11
255.25,2011-03-14
258.0,2011-03-15
258.2200012207031,2011-03-16
251.66000366210938,2011-03-17
246.80999755859375,2011-03-18
247.5,2011-03-21
243.88999938964844,2011-03-22
246.97999572753906,2011-03-23
250.97999572753906,2011-03-24
256.739990234375,2011-03-25
257.9599914550781,2011-03-28
266.1199951171875,2011-03-29
272.20001220703125,2011-03-30
272.3699951171875,2011-03-31
274.0,2011-04-01
273.9100036621094,2011-04-04
278.0199890136719,2011-04-05
275.760009765625,2011-04-06
274.70001220703125,2011-04-07
269.239990234375,2011-04-08
268.4100036621094,2011-04-11
274.29998779296875,2011-04-12
281.30999755859375,2011-04-13
282.9100036621094,2011-04-14
285.1300048828125,2011-04-15
283.3699951171875,2011-04-18
279.8500061035156,2011-04-19
288.1000061035156,2011-04-20
277.29998779296875,2011-04-21
272.6499938964844,2011-04-25
264.94000244140625,2011-04-26
263.0,2011-04-27
265.6400146484375,2011-04-28
266.7900085449219,2011-04-29
267.0799865722656,2011-05-02
260.4100036621094,2011-05-03
260.5299987792969,2011-05-04
265.7699890136719,2011-05-05
268.1000061035156,2011-05-06
266.4100036621094,2011-05-09
269.8500061035156,2011-05-10
274.29998779296875,2011-05-11
275.8800048828125,2011-05-12
280.3999938964844,2011-05-13
272.69000244140625,2011-05-16
274.510009765625,2011-05-17
278.75,2011-05-18
281.1199951171875,2011-05-19
279.8900146484375,2011-05-20
283.3299865722656,2011-05-23
280.57000732421875,2011-05-24
284.1099853515625,2011-05-25
290.8800048828125,2011-05-26
292.94000244140625,2011-05-27
289.07000732421875,2011-05-31
285.55999755859375,2011-06-01
285.7900085449219,2011-06-02
286.510009765625,2011-06-03
280.739990234375,2011-06-06
281.29998779296875,2011-06-07
277.1099853515625,2011-06-08
277.8699951171875,2011-06-09
271.8699951171875,2011-06-10
270.8999938964844,2011-06-13
276.7699890136719,2011-06-14
277.29998779296875,2011-06-15
271.80999755859375,2011-06-16
268.9700012207031,2011-06-17
276.04998779296875,2011-06-20
285.25,2011-06-21
284.4599914550781,2011-06-22
290.7799987792969,2011-06-23
293.25,2011-06-24
301.4599914550781,2011-06-27
304.7200012207031,2011-06-28
304.4599914550781,2011-06-29
308.19000244140625,2011-06-30
315.7200012207031,2011-07-01
321.45001220703125,2011-07-05
324.94000244140625,2011-07-06
328.489990234375,2011-07-07
325.29998779296875,2011-07-08
320.69000244140625,2011-07-11
319.7099914550781,2011-07-12
325.17999267578125,2011-07-13
324.6300048828125,2011-07-14
324.6000061035156,2011-07-15
327.989990234375,2011-07-18
333.7099914550781,2011-07-19
330.0199890136719,2011-07-20
328.2200012207031,2011-07-21
335.5199890136719,2011-07-22
334.4599914550781,2011-07-25
331.3999938964844,2011-07-26
322.739990234375,2011-07-27
324.1600036621094,2011-07-28
324.5799865722656,2011-07-29
327.54998779296875,2011-08-01
320.6499938964844,2011-08-02
325.5799865722656,2011-08-03
311.3999938964844,2011-08-04
311.5199890136719,2011-08-05
291.70001220703125,2011-08-08
302.55999755859375,2011-08-09
299.760009765625,2011-08-10
316.2799987792969,2011-08-11
317.70001220703125,2011-08-12
319.67999267578125,2011-08-15
315.8900146484375,2011-08-16
309.44000244140625,2011-08-17
284.5,2011-08-18
279.3699951171875,2011-08-19
273.20001220703125,2011-08-22
294.55999755859375,2011-08-23
296.4599914550781,2011-08-24
289.239990234375,2011-08-25
298.8800048828125,2011-08-26
305.25,2011-08-29
311.2099914550781,2011-08-30
313.3699951171875,2011-08-31
309.1700134277344,2011-09-01
305.5,2011-09-02
310.42999267578125,2011-09-06
308.69000244140625,2011-09-07
311.3399963378906,2011-09-08
305.1700134277344,2011-09-09
307.75,2011-09-12
311.4100036621094,2011-09-13
315.9100036621094,2011-09-14
316.1499938964844,2011-09-15
318.05999755859375,2011-09-16
336.1400146484375,2011-09-19
333.19000244140625,2011-09-20
333.25,2011-09-21
325.94000244140625,2011-09-22
320.5,2011-09-23
329.44000244140625,2011-09-26
320.6099853515625,2011-09-27
319.05999755859375,2011-09-28
313.1400146484375,2011-09-29
302.95001220703125,2011-09-30
292.70001220703125,2011-10-03
301.0899963378906,2011-10-04
300.7900085449219,2011-10-05
298.989990234375,2011-10-06
294.5899963378906,2011-10-07
307.8500061035156,2011-10-10
309.95001220703125,2011-10-11
314.0,2011-10-12
317.30999755859375,2011-10-13
320.79998779296875,2011-10-14
319.7900085449219,2011-10-17
319.8500061035156,2011-10-18
310.2699890136719,2011-10-19
307.9100036621094,2011-10-20
333.489990234375,2011-10-21
342.489990234375,2011-10-24
334.17999267578125,2011-10-25
332.8500061035156,2011-10-26
343.5199890136719,2011-10-27
341.3999938964844,2011-10-28
336.1199951171875,2011-10-31
328.17999267578125,2011-11-01
329.6199951171875,2011-11-02
337.5,2011-11-03
338.9700012207031,2011-11-04
339.1600036621094,2011-11-07
339.8699951171875,2011-11-08
332.8399963378906,2011-11-09
325.8800048828125,2011-11-10
332.0199890136719,2011-11-11
327.0299987792969,2011-11-14
327.4599914550781,2011-11-15
316.6700134277344,2011-11-16
313.6099853515625,2011-11-17
311.05999755859375,2011-11-18
305.5799865722656,2011-11-21
308.3800048828125,2011-11-22
300.45001220703125,2011-11-23
300.75,2011-11-25
309.54998779296875,2011-11-28
312.9700012207031,2011-11-29
321.55999755859375,2011-11-30
323.0400085449219,2011-12-01
330.489990234375,2011-12-02
336.2099914550781,2011-12-05
331.42999267578125,2011-12-06
336.75,2011-12-07
334.739990234375,2011-12-08
338.6000061035156,2011-12-09
340.2200012207031,2011-12-12
329.510009765625,2011-12-13
321.1099853515625,2011-12-14
318.5199890136719,2011-12-15
318.3999938964844,2011-12-16
317.7699890136719,2011-12-19
331.7200012207031,2011-12-20
334.05999755859375,2011-12-21
331.25,2011-12-22
335.32000732421875,2011-12-23
339.0,2011-12-27
340.1400146484375,2011-12-28
340.7699890136719,2011-12-29
337.739990234375,2011-12-30
341.2699890136719,2012-01-03
348.75,2012-01-04
350.4800109863281,2012-01-05
348.95001220703125,2012-01-06
339.739990234375,2012-01-09
341.1199951171875,2012-01-10
347.6000061035156,2012-01-11
347.6199951171875,2012-01-12
354.6199951171875,2012-01-13
353.3800048828125,2012-01-17
356.82000732421875,2012-01-18
358.0899963378906,2012-01-19
356.3900146484375,2012-01-20
360.4599914550781,2012-01-23
360.6000061035156,2012-01-24
363.1400146484375,2012-01-25
365.80999755859375,2012-01-26
366.760009765625,2012-01-27
367.69000244140625,2012-01-30
367.2900085449219,2012-01-31
370.4100036621094,2012-02-01
362.82000732421875,2012-02-02
372.19000244140625,2012-02-03
371.6300048828125,2012-02-06
374.0199890136719,2012-02-07
374.0199890136719,2012-02-08
376.489990234375,2012-02-09
376.45001220703125,2012-02-10
377.45001220703125,2012-02-13
378.94000244140625,2012-02-14
375.7300109863281,2012-02-15
382.0400085449219,2012-02-16
384.70001220703125,2012-02-17
383.5799865722656,2012-02-21
384.95001220703125,2012-02-22
386.79998779296875,2012-02-23
387.4200134277344,2012-02-24
388.8900146484375,2012-02-27
391.9599914550781,2012-02-28
390.2200012207031,2012-02-29
394.1000061035156,2012-03-01
394.3900146484375,2012-03-02
392.9800109863281,2012-03-05
387.29998779296875,2012-03-06
392.1000061035156,2012-03-07
398.17999267578125,2012-03-08
398.1199951171875,2012-03-09
397.5199890136719,2012-03-12
400.04998779296875,2012-03-13
400.0,2012-03-14
407.0799865722656,2012-03-15
410.9100036621094,2012-03-16
413.9200134277344,2012-03-19
412.8699951171875,2012-03-20
416.1099853515625,2012-03-21
418.1300048828125,2012-03-22
415.510009765625,2012-03-23
424.70001220703125,2012-03-26
421.3699951171875,2012-03-27
420.0899963378906,2012-03-28
420.6199951171875,2012-03-29
418.0,2012-03-30
418.3999938964844,2012-04-02
422.260009765625,2012-04-03
417.0400085449219,2012-04-04
424.9800109863281,2012-04-05
426.30999755859375,2012-04-09
416.6199951171875,2012-04-10
422.6600036621094,2012-04-11
433.2200012207031,2012-04-12
440.3999938964844,2012-04-13
432.1199951171875,2012-04-16
432.42999267578125,2012-04-17
438.1099853515625,2012-04-18
430.7799987792969,2012-04-19
419.260009765625,2012-04-20
417.239990234375,2012-04-23
402.8599853515625,2012-04-24
412.989990234375,2012-04-25
414.739990234375,2012-04-26
419.4100036621094,2012-04-27
414.1499938964844,2012-04-30
419.8900146484375,2012-05-01
422.79998779296875,2012-05-02
414.739990234375,2012-05-03
407.8800048828125,2012-05-04
407.05999755859375,2012-05-07
403.42999267578125,2012-05-08
401.7799987792969,2012-05-09
407.510009765625,2012-05-10
408.25,2012-05-11
399.9200134277344,2012-05-14
403.0299987792969,2012-05-15
404.5299987792969,2012-05-16
394.5,2012-05-17
392.1300048828125,2012-05-18
393.3299865722656,2012-05-21
395.55999755859375,2012-05-22
405.95001220703125,2012-05-23
401.6099853515625,2012-05-24
400.4200134277344,2012-05-25
417.7300109863281,2012-05-29
412.6000061035156,2012-05-30
413.07000732421875,2012-05-31
397.1400146484375,2012-06-01
397.0899963378906,2012-06-04
401.8399963378906,2012-06-05
411.2099914550781,2012-06-06
404.05999755859375,2012-06-07
407.3399963378906,2012-06-08
398.3500061035156,2012-06-11
400.19000244140625,2012-06-12
395.79998779296875,2012-06-13
398.25,2012-06-14
402.45001220703125,2012-06-15
414.4599914550781,2012-06-18
416.5400085449219,2012-06-19
417.5,2012-06-20
410.05999755859375,2012-06-21
415.4800109863281,2012-06-22
411.8500061035156,2012-06-25
415.4100036621094,2012-06-26
391.7799987792969,2012-06-27
376.95001220703125,2012-06-28
379.95001220703125,2012-06-29
383.4599914550781,2012-07-02
380.3699951171875,2012-07-03
382.8599853515625,2012-07-05
383.489990234375,2012-07-06
386.70001220703125,2012-07-09
379.8900146484375,2012-07-10
380.4700012207031,2012-07-11
383.5299987792969,2012-07-12
392.3699951171875,2012-07-13
394.3399963378906,2012-07-16
398.9100036621094,2012-07-17
398.05999755859375,2012-07-18
403.8599853515625,2012-07-19
316.9800109863281,2012-07-20
306.010009765625,2012-07-23
294.30999755859375,2012-07-24
296.4800109863281,2012-07-25
289.8599853515625,2012-07-26
296.0799865722656,2012-07-27
291.1300048828125,2012-07-30
292.3299865722656,2012-07-31
280.6700134277344,2012-08-01
283.7699890136719,2012-08-02
297.6499938964844,2012-08-03
291.80999755859375,2012-08-06
304.4100036621094,2012-08-07
298.04998779296875,2012-08-08
297.20001220703125,2012-08-09
295.3900146484375,2012-08-10
292.7699890136719,2012-08-13
296.8299865722656,2012-08-14
297.9800109863281,2012-08-15
299.7900085449219,2012-08-16
299.1000061035156,2012-08-17
299.0,2012-08-20
296.9700012207031,2012-08-21
297.0,2012-08-22
291.989990234375,2012-08-23
295.0,2012-08-24
292.95001220703125,2012-08-27
294.07000732421875,2012-08-28
293.239990234375,2012-08-29
290.0299987792969,2012-08-30
288.6400146484375,2012-08-31
285.989990234375,2012-09-04
288.57000732421875,2012-09-05
302.3299865722656,2012-09-06
326.3500061035156,2012-09-07
332.80999755859375,2012-09-10
332.510009765625,2012-09-11
337.8900146484375,2012-09-12
340.79998779296875,2012-09-13
336.45001220703125,2012-09-14
346.82000732421875,2012-09-17
341.5400085449219,2012-09-18
343.25,2012-09-19
338.8900146484375,2012-09-20
336.3999938964844,2012-09-21
333.0199890136719,2012-09-24
323.4700012207031,2012-09-25
318.80999755859375,2012-09-26
320.30999755859375,2012-09-27
317.5400085449219,2012-09-28
316.1300048828125,2012-10-01
302.9599914550781,2012-10-02
300.6700134277344,2012-10-03
294.010009765625,2012-10-04
280.92999267578125,2012-10-05
286.55999755859375,2012-10-08
286.739990234375,2012-10-09
286.6199951171875,2012-10-10
286.3599853515625,2012-10-11
290.4700012207031,2012-10-12
295.1400146484375,2012-10-15
291.8999938964844,2012-10-16
290.0,2012-10-17
285.92999267578125,2012-10-18
243.0,2012-10-19
237.5,2012-10-22
236.24000549316406,2012-10-23
242.82000732421875,2012-10-24
248.00999450683594,2012-10-25
251.52000427246094,2012-10-26
254.52999877929688,2012-10-31
263.25,2012-11-01
262.32000732421875,2012-11-02
265.20001220703125,2012-11-05
279.69000244140625,2012-11-06
272.8599853515625,2012-11-07
261.3599853515625,2012-11-08
259.5199890136719,2012-11-09
263.55999755859375,2012-11-12
262.1300048828125,2012-11-13
256.5400085449219,2012-11-14
260.29998779296875,2012-11-15
262.760009765625,2012-11-16
270.260009765625,2012-11-19
268.4599914550781,2012-11-20
275.4599914550781,2012-11-21
274.3399963378906,2012-11-23
270.6700134277344,2012-11-26
261.5899963378906,2012-11-27
266.510009765625,2012-11-28
266.79998779296875,2012-11-29
263.7799987792969,2012-11-30
263.75,2012-12-03
271.510009765625,2012-12-04
264.9700012207031,2012-12-05
266.510009765625,2012-12-06
268.6099853515625,2012-12-07
272.9200134277344,2012-12-10
274.04998779296875,2012-12-11
275.510009765625,2012-12-12
277.6499938964844,2012-12-13
277.25,2012-12-14
286.67999267578125,2012-12-17
293.4599914550781,2012-12-18
288.8900146484375,2012-12-19
288.7900085449219,2012-12-20
292.5199890136719,2012-12-21
294.0799865722656,2012-12-24
289.0299987792969,2012-12-26
295.32000732421875,2012-12-27
290.5299987792969,2012-12-28
297.4599914550781,2012-12-31
301.05999755859375,2013-01-02
300.95001220703125,2013-01-03
300.17999267578125,2013-01-04
299.5899963378906,2013-01-07
297.760009765625,2013-01-08
294.0299987792969,2013-01-09
298.4100036621094,2013-01-10
300.0,2013-01-11
295.9700012207031,2013-01-14
297.32000732421875,2013-01-15
280.94000244140625,2013-01-16
290.3299865722656,2013-01-17
295.0199890136719,2013-01-18
294.2300109863281,2013-01-22
293.739990234375,2013-01-23
299.6199951171875,2013-01-24
303.4800109863281,2013-01-25
311.69000244140625,2013-01-28
310.010009765625,2013-01-29
308.3599853515625,2013-01-30
307.010009765625,2013-01-31
312.7099914550781,2013-02-01
310.19000244140625,2013-02-04
305.010009765625,2013-02-05
322.4599914550781,2013-02-06
318.45001220703125,2013-02-07
320.7200012207031,2013-02-08
323.55999755859375,2013-02-11
322.510009765625,2013-02-12
317.010009765625,2013-02-13
317.7200012207031,2013-02-14
314.19000244140625,2013-02-15
313.04998779296875,2013-02-19
309.489990234375,2013-02-20
308.1300048828125,2013-02-21
315.510009765625,2013-02-22
311.2099914550781,2013-02-25
311.80999755859375,2013-02-26
316.2099914550781,2013-02-27
316.7900085449219,2013-02-28
319.739990234375,2013-03-01
321.760009765625,2013-03-04
329.239990234375,2013-03-05
329.0,2013-03-06
327.5,2013-03-07
321.8399963378906,2013-03-08
322.4200134277344,2013-03-11
318.45001220703125,2013-03-12
322.3800048828125,2013-03-13
322.6600036621094,2013-03-14
321.3500061035156,2013-03-15
320.1499938964844,2013-03-18
317.2300109863281,2013-03-19
322.4200134277344,2013-03-20
319.4200134277344,2013-03-21
318.2300109863281,2013-03-22
316.7699890136719,2013-03-25
318.5,2013-03-26
320.5899963378906,2013-03-27
325.8699951171875,2013-03-28
321.05999755859375,2013-04-01
323.0899963378906,2013-04-02
323.7900085449219,2013-04-03
323.1600036621094,2013-04-04
328.0,2013-04-05
337.5,2013-04-08
332.6700134277344,2013-04-09
343.54998779296875,2013-04-10
331.3299865722656,2013-04-11
341.9100036621094,2013-04-12
337.1700134277344,2013-04-15
342.1700134277344,2013-04-16
339.94000244140625,2013-04-17
328.3599853515625,2013-04-18
366.25,2013-04-19
362.8299865722656,2013-04-22
361.2699890136719,2013-04-23
362.7900085449219,2013-04-24
362.8500061035156,2013-04-25
361.7300109863281,2013-04-26
363.5899963378906,2013-04-29
363.19000244140625,2013-04-30
362.17999267578125,2013-05-01
365.20001220703125,2013-05-02
367.3500061035156,2013-05-03
373.9800109863281,2013-05-06
361.0899963378906,2013-05-07
366.3299865722656,2013-05-08
367.45001220703125,2013-05-09
370.010009765625,2013-05-10
367.510009765625,2013-05-13
375.6499938964844,2013-05-14
374.9700012207031,2013-05-15
372.0799865722656,2013-05-16
375.1600036621094,2013-05-17
376.8699951171875,2013-05-20
377.42999267578125,2013-05-21
371.04998779296875,2013-05-22
368.45001220703125,2013-05-23
368.2699890136719,2013-05-24
370.6099853515625,2013-05-28
369.7900085449219,2013-05-29
369.8500061035156,2013-05-30
361.0,2013-05-31
358.8399963378906,2013-06-03
358.4200134277344,2013-06-04
353.0299987792969,2013-06-05
359.0299987792969,2013-06-06
365.79998779296875,2013-06-07
364.57000732421875,2013-06-10
364.75,2013-06-11
364.19000244140625,2013-06-12
371.42999267578125,2013-06-13
368.1199951171875,2013-06-14
367.67999267578125,2013-06-17
372.6600036621094,2013-06-18
366.8699951171875,2013-06-19
360.8599853515625,2013-06-20
361.6400146484375,2013-06-21
358.1600036621094,2013-06-24
358.9599914550781,2013-06-25
363.6700134277344,2013-06-26
364.1499938964844,2013-06-27
364.3500061035156,2013-06-28
363.739990234375,2013-07-01
371.5299987792969,2013-07-02
384.4700012207031,2013-07-03
386.3299865722656,2013-07-05
386.0299987792969,2013-07-08
386.3299865722656,2013-07-09
382.0299987792969,2013-07-10
383.1300048828125,2013-07-11
386.2699890136719,2013-07-12
384.19000244140625,2013-07-15
379.1300048828125,2013-07-16
375.7699890136719,2013-07-17
376.75,2013-07-18
408.9700012207031,2013-07-19
401.79998779296875,2013-07-22
397.4100036621094,2013-07-23
400.1199951171875,2013-07-24
404.25,2013-07-25
405.8699951171875,2013-07-26
404.44000244140625,2013-07-29
407.3800048828125,2013-07-30
412.2699890136719,2013-07-31
413.80999755859375,2013-08-01
412.0899963378906,2013-08-02
412.29998779296875,2013-08-05
405.8900146484375,2013-08-06
404.489990234375,2013-08-07
407.8999938964844,2013-08-08
405.739990234375,2013-08-09
402.9700012207031,2013-08-12
406.3399963378906,2013-08-13
404.6400146484375,2013-08-14
401.4800109863281,2013-08-15
401.94000244140625,2013-08-16
403.6000061035156,2013-08-19
407.54998779296875,2013-08-20
403.0,2013-08-21
407.04998779296875,2013-08-22
402.7900085449219,2013-08-23
402.0899963378906,2013-08-26
400.0799865722656,2013-08-27
