TAP,Date
11.840222358703613,1998-08-12
11.896516799926758,1998-08-13
11.821453094482422,1998-08-14
12.34685230255127,1998-08-17
12.421911239624023,1998-08-18
11.896516799926758,1998-08-19
11.858983993530273,1998-08-20
11.821453094482422,1998-08-21
12.046624183654785,1998-08-24
12.121684074401855,1998-08-25
12.046624183654785,1998-08-26
12.063580513000488,1998-08-27
12.167166709899902,1998-08-28
12.4308500289917,1998-08-31
13.598603248596191,1998-09-01
13.560932159423828,1998-09-02
13.560932159423828,1998-09-03
13.29723834991455,1998-09-04
13.316084861755371,1998-09-08
14.050630569458008,1998-09-09
14.050630569458008,1998-09-10
14.879349708557129,1998-09-11
14.615670204162598,1998-09-14
14.766349792480469,1998-09-15
14.578004837036133,1998-09-16
14.615670204162598,1998-09-17
15.63273811340332,1998-09-18
15.802260398864746,1998-09-21
16.291961669921875,1998-09-22
15.934094429016113,1998-09-23
15.55739974975586,1998-09-24
15.21837329864502,1998-09-25
13.033559799194336,1998-09-28
13.862285614013672,1998-09-29
13.843448638916016,1998-09-30
13.57976245880127,1998-10-01
14.502663612365723,1998-10-02
14.596834182739258,1998-10-05
14.879349708557129,1998-10-06
14.898192405700684,1998-10-07
14.709845542907715,1998-10-08
14.728675842285156,1998-10-09
14.766349792480469,1998-10-12
14.728675842285156,1998-10-13
15.274876594543457,1998-10-14
15.256047248840332,1998-10-15
15.067702293395996,1998-10-16
15.595070838928223,1998-10-19
14.464996337890625,1998-10-20
15.444393157958984,1998-10-21
15.48206901550293,1998-10-22
14.427329063415527,1998-10-23
14.841683387756348,1998-10-26
15.067702293395996,1998-10-27
14.728675842285156,1998-10-28
15.143035888671875,1998-10-29
15.067702293395996,1998-10-30
15.030035018920898,1998-11-02
15.067702293395996,1998-11-03
15.256047248840332,1998-11-04
15.190125465393066,1998-11-05
15.63273811340332,1998-11-06
15.519730567932129,1998-11-09
15.708080291748047,1998-11-10
15.63273811340332,1998-11-11
15.369054794311523,1998-11-12
15.180706024169922,1998-11-13
15.293712615966797,1998-11-16
15.199546813964844,1998-11-17
15.067702293395996,1998-11-18
14.898192405700684,1998-11-19
14.95468807220459,1998-11-20
15.256047248840332,1998-11-23
15.274876594543457,1998-11-24
15.490235328674316,1998-11-25
15.490235328674316,1998-11-27
15.036857604980469,1998-11-30
15.528022766113281,1998-12-01
15.263545989990234,1998-12-02
15.017972946166992,1998-12-03
15.263545989990234,1998-12-04
15.565793991088867,1998-12-07
15.64136028289795,1998-12-08
15.943603515625,1998-12-09
15.1502046585083,1998-12-10
15.792488098144531,1998-12-11
15.849156379699707,1998-12-14
16.05695152282715,1998-12-15
15.962492942810059,1998-12-16
16.548105239868164,1998-12-17
16.491436004638672,1998-12-18
16.396976470947266,1998-12-21
16.094738006591797,1998-12-22
16.03806495666504,1998-12-23
16.13251304626465,1998-12-24
15.716926574707031,1998-12-28
15.905834197998047,1998-12-29
16.321422576904297,1998-12-30
17.058143615722656,1998-12-31
17.247053146362305,1999-01-04
17.70043182373047,1999-01-05
17.983783721923828,1999-01-06
17.454853057861328,1999-01-07
17.83266258239746,1999-01-08
17.51152229309082,1999-01-11
17.039264678955078,1999-01-12
17.133705139160156,1999-01-13
16.396976470947266,1999-01-14
17.75709342956543,1999-01-15
16.81257438659668,1999-01-19
17.322612762451172,1999-01-20
18.097126007080078,1999-01-21
17.549297332763672,1999-01-22
17.945993423461914,1999-01-25
17.90822410583496,1999-01-26
18.210474014282227,1999-01-27
18.890527725219727,1999-01-28
19.36279296875,1999-01-29
19.079439163208008,1999-02-01
18.682741165161133,1999-02-02
18.92831039428711,1999-02-03
18.43715476989746,1999-02-04
18.852739334106445,1999-02-05
18.739398956298828,1999-02-08
19.30611801147461,1999-02-09
18.493837356567383,1999-02-10
18.134910583496094,1999-02-11
17.568193435668945,1999-02-12
17.794878005981445,1999-02-16
16.81257438659668,1999-02-17
17.133705139160156,1999-02-18
17.492631912231445,1999-02-19
17.568193435668945,1999-02-22
17.133705139160156,1999-02-23
16.970823287963867,1999-02-24
17.5579833984375,1999-02-25
18.050437927246094,1999-02-26
18.22089958190918,1999-03-01
18.10725212097168,1999-03-02
17.728450775146484,1999-03-03
18.10725212097168,1999-03-04
17.97467803955078,1999-03-05
18.75124168395996,1999-03-08
18.58077049255371,1999-03-09
18.429243087768555,1999-03-10
18.467126846313477,1999-03-11
18.827001571655273,1999-03-12
19.092172622680664,1999-03-15
18.637598037719727,1999-03-16
18.25878143310547,1999-03-17
17.785274505615234,1999-03-18
16.970823287963867,1999-03-19
17.273868560791016,1999-03-22
17.122346878051758,1999-03-23
17.008705139160156,1999-03-24
17.122346878051758,1999-03-25
17.19810676574707,1999-03-26
17.065521240234375,1999-03-29
16.667776107788086,1999-03-30
16.364721298217773,1999-03-31
16.32684326171875,1999-04-01
16.421537399291992,1999-04-05
16.364721298217773,1999-04-06
16.70565414428711,1999-04-07
17.61479949951172,1999-04-08
17.122346878051758,1999-04-09
17.273868560791016,1999-04-12
17.065521240234375,1999-04-13
17.065521240234375,1999-04-14
16.970823287963867,1999-04-15
16.970823287963867,1999-04-16
16.004850387573242,1999-04-19
15.152522087097168,1999-04-20
14.982057571411133,1999-04-21
15.417684555053711,1999-04-22
17.349634170532227,1999-04-23
17.539031982421875,1999-04-26
17.008705139160156,1999-04-27
16.76247215270996,1999-04-28
16.194252014160156,1999-04-29
16.213191986083984,1999-04-30
15.872262954711914,1999-05-03
15.966973304748535,1999-05-04
16.175315856933594,1999-05-05
15.910140037536621,1999-05-06
16.345781326293945,1999-05-07
16.857175827026367,1999-05-10
16.913999557495117,1999-05-11
16.724586486816406,1999-05-12
15.985904693603516,1999-05-13
15.322979927062988,1999-05-14
15.057823181152344,1999-05-17
15.171462059020996,1999-05-18
15.152522087097168,1999-05-19
15.095699310302734,1999-05-20
15.057823181152344,1999-05-21
14.868407249450684,1999-05-24
14.868407249450684,1999-05-25
14.386454582214355,1999-05-26
14.519485473632812,1999-05-27
14.443463325500488,1999-05-28
14.044364929199219,1999-06-01
13.987359046936035,1999-06-02
14.291430473327637,1999-06-03
14.348442077636719,1999-06-04
15.203651428222656,1999-06-07
14.9185791015625,1999-06-08
15.374690055847168,1999-06-09
15.336688041687012,1999-06-10
15.184648513793945,1999-06-11
15.317683219909668,1999-06-14
16.191884994506836,1999-06-15
16.058856964111328,1999-06-16
16.077865600585938,1999-06-17
15.982833862304688,1999-06-18
15.982833862304688,1999-06-21
15.678759574890137,1999-06-22
15.393696784973145,1999-06-23
15.203651428222656,1999-06-24
15.27966594696045,1999-06-25
15.203651428222656,1999-06-28
15.507721900939941,1999-06-29
15.05161190032959,1999-06-30
15.621753692626953,1999-07-01
16.020851135253906,1999-07-02
15.013601303100586,1999-07-06
15.583741188049316,1999-07-07
15.583741188049316,1999-07-08
15.621753692626953,1999-07-09
15.621753692626953,1999-07-12
15.754780769348145,1999-07-13
15.621753692626953,1999-07-14
15.317683219909668,1999-07-15
15.374690055847168,1999-07-16
15.317683219909668,1999-07-19
14.880570411682129,1999-07-20
14.785543441772461,1999-07-21
15.27966594696045,1999-07-22
15.222655296325684,1999-07-23
15.773777961730957,1999-07-26
15.469718933105469,1999-07-27
15.507721900939941,1999-07-28
15.602750778198242,1999-07-29
16.191884994506836,1999-07-30
16.62899398803711,1999-08-02
16.800029754638672,1999-08-03
17.31315803527832,1999-08-04
17.123109817504883,1999-08-05
16.686004638671875,1999-08-06
16.724016189575195,1999-08-09
16.70501136779785,1999-08-10
17.123109817504883,1999-08-11
17.61723518371582,1999-08-12
17.56021499633789,1999-08-13
17.54121208190918,1999-08-16
17.769264221191406,1999-08-17
17.2181339263916,1999-08-18
17.19913673400879,1999-08-19
17.2751407623291,1999-08-20
17.408180236816406,1999-08-23
17.389171600341797,1999-08-24
17.8832950592041,1999-08-25
17.807279586791992,1999-08-26
17.247726440429688,1999-08-27
17.762300491333008,1999-08-30
17.400190353393555,1999-08-31
17.323957443237305,1999-09-01
17.419248580932617,1999-09-02
17.933822631835938,1999-09-03
18.143461227416992,1999-09-07
18.048168182373047,1999-09-08
18.181575775146484,1999-09-09
18.238754272460938,1999-09-10
18.391218185424805,1999-09-13
18.524633407592773,1999-09-14
18.276870727539062,1999-09-15
17.838525772094727,1999-09-16
17.895709991455078,1999-09-17
17.571712493896484,1999-09-20
17.076194763183594,1999-09-21
16.618803024291992,1999-09-22
16.466333389282227,1999-09-23
16.637853622436523,1999-09-24
16.92373275756836,1999-09-27
16.59973907470703,1999-09-28
16.161405563354492,1999-09-29
16.504457473754883,1999-09-30
16.35198974609375,1999-10-01
16.42823028564453,1999-10-04
17.019023895263672,1999-10-05
16.885622024536133,1999-10-06
17.323957443237305,1999-10-07
17.228668212890625,1999-10-08
16.637853622436523,1999-10-11
16.27576446533203,1999-10-12
16.123294830322266,1999-10-13
16.142337799072266,1999-10-14
15.85647201538086,1999-10-15
15.970826148986816,1999-10-18
15.93271255493164,1999-10-19
16.313873291015625,1999-10-20
16.40915298461914,1999-10-21
16.42823028564453,1999-10-22
16.08517837524414,1999-10-25
15.684941291809082,1999-10-26
16.04705238342285,1999-10-27
16.618803024291992,1999-10-28
16.92373275756836,1999-10-29
16.56162452697754,1999-11-01
16.847501754760742,1999-11-02
16.961854934692383,1999-11-03
17.20960807800293,1999-11-04
17.09526252746582,1999-11-05
16.27576446533203,1999-11-08
15.704012870788574,1999-11-09
15.989879608154297,1999-11-10
15.913643836975098,1999-11-11
15.837410926818848,1999-11-12
16.104228973388672,1999-11-15
15.85647201538086,1999-11-16
15.894588470458984,1999-11-17
15.704012870788574,1999-11-18
15.85647201538086,1999-11-19
15.723060607910156,1999-11-22
15.76118278503418,1999-11-23
15.894588470458984,1999-11-24
15.62004566192627,1999-11-26
15.658282279968262,1999-11-29
15.218549728393555,1999-11-30
15.352376937866211,1999-12-01
15.734755516052246,1999-12-02
16.05977439880371,1999-12-03
15.677398681640625,1999-12-06
15.734755516052246,1999-12-07
15.60092544555664,1999-12-08
14.874402046203613,1999-12-09
15.027351379394531,1999-12-10
14.950892448425293,1999-12-13
15.314144134521484,1999-12-14
15.62004566192627,1999-12-15
15.734755516052246,1999-12-16
15.60092544555664,1999-12-17
15.887704849243164,1999-12-20
15.811227798461914,1999-12-21
15.868581771850586,1999-12-22
15.543564796447754,1999-12-23
15.390617370605469,1999-12-27
15.811227798461914,1999-12-28
15.811227798461914,1999-12-29
15.98330020904541,1999-12-30
16.05977439880371,1999-12-31
15.505327224731445,2000-01-03
15.314144134521484,2000-01-04
16.040658950805664,2000-01-05
15.849458694458008,2000-01-06
16.193605422973633,2000-01-07
15.562687873840332,2000-01-10
15.352376937866211,2000-01-11
15.505327224731445,2000-01-12
16.117137908935547,2000-01-13
15.658282279968262,2000-01-14
15.180313110351562,2000-01-18
15.371493339538574,2000-01-19
15.237668991088867,2000-01-20
14.912644386291504,2000-01-21
14.530265808105469,2000-01-24
14.415555953979492,2000-01-25
14.243494033813477,2000-01-26
14.39643669128418,2000-01-27
14.33908462524414,2000-01-28
14.836174011230469,2000-01-31
14.874402046203613,2000-02-01
14.836174011230469,2000-02-02
15.084712028503418,2000-02-03
14.530265808105469,2000-02-04
15.065598487854004,2000-02-07
14.319964408874512,2000-02-08
14.587635040283203,2000-02-09
15.027351379394531,2000-02-10
15.046475410461426,2000-02-11
15.199432373046875,2000-02-14
15.447970390319824,2000-02-15
14.874402046203613,2000-02-16
14.49203872680664,2000-02-17
14.128769874572754,2000-02-18
14.052305221557617,2000-02-22
13.91847038269043,2000-02-23
12.981656074523926,2000-02-24
12.87877082824707,2000-02-25
13.224261283874512,2000-02-28
13.473772048950195,2000-02-29
13.358606338500977,2000-03-01
13.013129234313965,2000-03-02
12.993935585021973,2000-03-03
12.897956848144531,2000-03-06
11.919103622436523,2000-03-07
12.05346393585205,2000-03-08
12.226195335388184,2000-03-09
12.245391845703125,2000-03-10
12.015070915222168,2000-03-13
12.072651863098145,2000-03-14
12.821194648742676,2000-03-15
13.281837463378906,2000-03-16
13.627317428588867,2000-03-17
13.396989822387695,2000-03-20
13.492962837219238,2000-03-21
13.185870170593262,2000-03-22
13.704090118408203,2000-03-23
13.147480964660645,2000-03-24
13.358606338500977,2000-03-27
13.473772048950195,2000-03-28
13.780871391296387,2000-03-29
14.836509704589844,2000-03-30
14.7405366897583,2000-03-31
15.124409675598145,2000-04-03
14.778923988342285,2000-04-04
14.93246841430664,2000-04-05
15.354727745056152,2000-04-06
15.258757591247559,2000-04-07
15.2395601272583,2000-04-10
15.565853118896484,2000-04-11
15.546659469604492,2000-04-12
15.469888687133789,2000-04-13
14.567792892456055,2000-04-14
15.047629356384277,2000-04-17
15.181986808776855,2000-04-18
15.009242057800293,2000-04-19
15.354727745056152,2000-04-20
16.42955780029297,2000-04-24
16.775033950805664,2000-04-25
16.506330490112305,2000-04-26
15.911327362060547,2000-04-27
15.661811828613281,2000-04-28
15.911327362060547,2000-05-01
15.661811828613281,2000-05-02
16.410362243652344,2000-05-03
16.909385681152344,2000-05-04
16.352787017822266,2000-05-05
17.101322174072266,2000-05-08
16.966962814331055,2000-05-09
17.062942504882812,2000-05-10
17.61954689025879,2000-05-11
17.101322174072266,2000-05-12
17.312450408935547,2000-05-15
17.350841522216797,2000-05-16
17.408414840698242,2000-05-17
17.27406120300293,2000-05-18
17.15890884399414,2000-05-19
17.792287826538086,2000-05-22
18.00341796875,2000-05-23
19.059051513671875,2000-05-24
18.406475067138672,2000-05-25
18.059158325195312,2000-05-26
17.88587760925293,2000-05-30
17.327545166015625,2000-05-31
17.92439079284668,2000-06-01
17.11577033996582,2000-06-02
17.250537872314453,2000-06-05
18.251678466796875,2000-06-06
18.90627670288086,2000-06-07
18.983299255371094,2000-06-08
18.810012817382812,2000-06-09
18.347946166992188,2000-06-12
19.580127716064453,2000-06-13
19.926679611206055,2000-06-14
20.33098030090332,2000-06-15
20.18659210205078,2000-06-16
20.138469696044922,2000-06-19
18.61748504638672,2000-06-20
18.92552947998047,2000-06-21
19.310583114624023,2000-06-22
18.713756561279297,2000-06-23
19.46461296081543,2000-06-26
19.098817825317383,2000-06-27
19.209503173828125,2000-06-28
19.060306549072266,2000-06-29
18.641550064086914,2000-06-30
19.02179718017578,2000-07-03
19.772655487060547,2000-07-05
19.83041763305664,2000-07-06
19.926679611206055,2000-07-07
20.080707550048828,2000-07-10
19.84967041015625,2000-07-11
19.657136917114258,2000-07-12
19.5416259765625,2000-07-13
19.48386573791504,2000-07-14
19.72452163696289,2000-07-17
20.022945404052734,2000-07-18
19.926679611206055,2000-07-19
19.34909439086914,2000-07-20
19.252830505371094,2000-07-21
19.599376678466797,2000-07-24
19.52236557006836,2000-07-25
19.118059158325195,2000-07-26
19.1950740814209,2000-07-27
18.40570640563965,2000-07-28
19.406858444213867,2000-07-31
19.618629455566406,2000-08-01
19.772655487060547,2000-08-02
19.791913986206055,2000-08-03
20.080707550048828,2000-08-04
19.734148025512695,2000-08-07
19.714900970458984,2000-08-08
19.695646286010742,2000-08-09
19.503114700317383,2000-08-10
20.003692626953125,2000-08-11
20.42724609375,2000-08-14
20.138469696044922,2000-08-15
19.329843521118164,2000-08-16
19.406858444213867,2000-08-17
19.52236557006836,2000-08-18
20.17696189880371,2000-08-21
19.5416259765625,2000-08-22
19.657136917114258,2000-08-23
19.445354461669922,2000-08-24
18.713756561279297,2000-08-25
18.733003616333008,2000-08-28
18.944658279418945,2000-08-29
18.210824966430664,2000-08-30
18.403928756713867,2000-08-31
18.152883529663086,2000-09-01
17.882524490356445,2000-09-05
17.766651153564453,2000-09-06
18.07564353942871,2000-09-07
18.770864486694336,2000-09-08
18.770864486694336,2000-09-11
18.69361114501953,2000-09-12
19.1763973236084,2000-09-13
18.867406845092773,2000-09-14
18.867406845092773,2000-09-15
18.963970184326172,2000-09-18
19.42745018005371,2000-09-19
19.21501922607422,2000-09-20
19.697811126708984,2000-09-21
20.6247615814209,2000-09-22
20.238527297973633,2000-09-25
20.103357315063477,2000-09-26
20.219226837158203,2000-09-27
20.373720169067383,2000-09-28
19.52401351928711,2000-09-29
19.466075897216797,2000-10-02
19.794363021850586,2000-10-03
19.253643035888672,2000-10-04
19.717119216918945,2000-10-05
19.62056541442871,2000-10-06
19.35020637512207,2000-10-09
20.006792068481445,2000-10-10
19.52401351928711,2000-10-11
19.794363021850586,2000-10-12
19.292261123657227,2000-10-13
20.35440444946289,2000-10-16
20.14198112487793,2000-10-17
20.702011108398438,2000-10-18
19.54332160949707,2000-10-19
19.041213989257812,2000-10-20
19.234331130981445,2000-10-23
19.44676399230957,2000-10-24
18.558427810668945,2000-10-25
18.597055435180664,2000-10-26
19.11846923828125,2000-10-27
19.98748016357422,2000-10-30
19.678503036499023,2000-10-31
19.54332160949707,2000-11-01
19.601255416870117,2000-11-02
20.064735412597656,2000-11-03
19.813671112060547,2000-11-06
19.44676399230957,2000-11-07
19.697811126708984,2000-11-08
20.238527297973633,2000-11-09
20.66339111328125,2000-11-10
20.393016815185547,2000-11-13
20.605451583862305,2000-11-14
20.875812530517578,2000-11-15
21.30067253112793,2000-11-16
22.131065368652344,2000-11-17
22.304872512817383,2000-11-20
23.19321060180664,2000-11-21
22.864913940429688,2000-11-22
23.038715362548828,2000-11-24
23.482881546020508,2000-11-27
23.23044204711914,2000-11-28
23.094938278198242,2000-11-29
23.23044204711914,2000-11-30
23.365955352783203,2000-12-01
23.211088180541992,2000-12-04
23.24980354309082,2000-12-05
23.11429214477539,2000-12-06
23.71440315246582,2000-12-07
23.23044204711914,2000-12-08
23.17237663269043,2000-12-11
23.34658432006836,2000-12-12
23.42401695251465,2000-12-13
23.385318756103516,2000-12-14
24.469398498535156,2000-12-15
24.19837760925293,2000-12-18
24.411319732666016,2000-12-19
24.00478744506836,2000-12-20
23.501462936401367,2000-12-21
23.52082633972168,2000-12-22
24.604900360107422,2000-12-26
24.83721923828125,2000-12-27
25.011444091796875,2000-12-28
24.875930786132812,2000-12-29
24.237102508544922,2001-01-02
22.57224464416504,2001-01-03
20.829967498779297,2001-01-04
20.520217895507812,2001-01-05
19.745874404907227,2001-01-08
19.939464569091797,2001-01-09
19.649078369140625,2001-01-10
19.687803268432617,2001-01-11
19.687803268432617,2001-01-12
20.26856803894043,2001-01-16
19.62972640991211,2001-01-17
19.571645736694336,2001-01-18
19.22319221496582,2001-01-19
19.416778564453125,2001-01-22
19.43613624572754,2001-01-23
19.010242462158203,2001-01-24
19.88138771057129,2001-01-25
20.055612564086914,2001-01-26
20.749427795410156,2001-01-29
20.984827041625977,2001-01-30
21.5423641204834,2001-01-31
21.55785369873047,2001-02-01
21.32244300842285,2001-02-02
21.48661231994629,2001-02-05
21.19236183166504,2001-02-06
21.706525802612305,2001-02-07
20.95695686340332,2001-02-08
21.331745147705078,2001-02-09
21.269786834716797,2001-02-12
21.3844051361084,2001-02-13
21.57644271850586,2001-02-14
21.229524612426758,2001-02-15
21.443248748779297,2001-02-16
22.21449851989746,2001-02-20
22.282644271850586,2001-02-21
21.39678382873535,2001-02-22
20.991025924682617,2001-02-23
21.06712532043457,2001-02-26
21.185144424438477,2001-02-27
20.79380226135254,2001-02-28
20.76896095275879,2001-03-01
20.741010665893555,2001-03-02
20.638513565063477,2001-03-05
20.275127410888672,2001-03-06
19.535930633544922,2001-03-07
20.442846298217773,2001-03-08
20.430418014526367,2001-03-09
20.340343475341797,2001-03-12
20.147785186767578,2001-03-13
20.004913330078125,2001-03-14
19.986282348632812,2001-03-15
19.914846420288086,2001-03-16
19.967639923095703,2001-03-19
19.97075080871582,2001-03-20
19.914846420288086,2001-03-21
19.334043502807617,2001-03-22
19.806133270263672,2001-03-23
19.927278518676758,2001-03-26
19.594934463500977,2001-03-27
20.306188583374023,2001-03-28
19.803020477294922,2001-03-29
20.32481575012207,2001-03-30
20.84349250793457,2001-04-02
20.2968692779541,2001-04-03
20.32792091369629,2001-04-04
19.69432258605957,2001-04-05
18.955123901367188,2001-04-06
18.877479553222656,2001-04-09
19.371318817138672,2001-04-10
18.27183723449707,2001-04-11
18.417808532714844,2001-04-12
18.986186981201172,2001-04-16
18.945810317993164,2001-04-17
18.479930877685547,2001-04-18
18.55756950378418,2001-04-19
18.33084487915039,2001-04-20
18.62900733947754,2001-04-23
18.554475784301758,2001-04-24
18.653854370117188,2001-04-25
16.818288803100586,2001-04-26
16.234386444091797,2001-04-27
16.150531768798828,2001-04-30
16.53876304626465,2001-05-01
16.243703842163086,2001-05-02
16.377260208129883,2001-05-03
16.33997917175293,2001-05-04
16.184694290161133,2001-05-07
15.995230674743652,2001-05-08
16.138111114501953,2001-05-09
16.060449600219727,2001-05-10
15.961065292358398,2001-05-11
16.25303077697754,2001-05-14
16.386568069458008,2001-05-15
16.973583221435547,2001-05-16
17.05743980407715,2001-05-17
16.874195098876953,2001-05-18
16.78101921081543,2001-05-21
16.110149383544922,2001-05-22
16.16295051574707,2001-05-23
15.656698226928711,2001-05-24
15.712603569030762,2001-05-25
15.919981956481934,2001-05-29
16.163225173950195,2001-05-30
16.185056686401367,2001-05-31
16.10085678100586,2001-06-01
15.963637351989746,2001-06-04
16.010417938232422,2001-06-05
15.951171875,2001-06-06
16.31291389465332,2001-06-07
16.287961959838867,2001-06-08
15.966753005981445,2001-06-11
16.050962448120117,2001-06-12
15.907508850097656,2001-06-13
16.044719696044922,2001-06-14
16.06031036376953,2001-06-15
15.701680183410645,2001-06-18
15.651787757873535,2001-06-19
15.402310371398926,2001-06-20
15.5894193649292,2001-06-21
15.483386993408203,2001-06-22
15.704800605773926,2001-06-25
15.764050483703613,2001-06-26
15.817069053649902,2001-06-27
16.163225173950195,2001-06-28
15.648672103881836,2001-06-29
16.1507568359375,2001-07-02
15.948044776916504,2001-07-03
15.948044776916504,2001-07-05
16.091493606567383,2001-07-06
16.007291793823242,2001-07-09
15.870084762573242,2001-07-10
16.209997177124023,2001-07-11
16.13827896118164,2001-07-12
16.306673049926758,2001-07-13
16.116456985473633,2001-07-16
16.038488388061523,2001-07-17
16.340974807739258,2001-07-18
16.309789657592773,2001-07-19
16.200651168823242,2001-07-20
16.14139747619629,2001-07-23
16.079025268554688,2001-07-24
16.1226863861084,2001-07-25
15.692333221435547,2001-07-26
15.20272445678711,2001-07-27
15.51768970489502,2001-07-30
15.68297290802002,2001-07-31
15.439730644226074,2001-08-01
15.327461242675781,2001-08-02
15.324344635009766,2001-08-03
15.26821517944336,2001-08-06
15.261977195739746,2001-08-07
15.121638298034668,2001-08-08
14.962594985961914,2001-08-09
14.96883487701416,2001-08-10
14.943885803222656,2001-08-13
14.594613075256348,2001-08-14
14.806670188903809,2001-08-15
15.009373664855957,2001-08-16
14.890871047973633,2001-08-17
14.962594985961914,2001-08-20
14.812902450561523,2001-08-21
14.784841537475586,2001-08-22
14.787959098815918,2001-08-23
14.572786331176758,2001-08-24
14.432451248168945,2001-08-27
14.485461235046387,2001-08-28
14.427520751953125,2001-08-29
14.474501609802246,2001-08-30
14.502693176269531,2001-08-31
14.700029373168945,2001-09-04
14.85037899017334,2001-09-05
14.80026626586914,2001-09-06
14.825326919555664,2001-09-07
14.721956253051758,2001-09-10
14.220793724060059,2001-09-17
14.148744583129883,2001-09-18
13.766602516174316,2001-09-19
13.96080207824707,2001-09-20
13.970198631286621,2001-09-21
13.653830528259277,2001-09-24
13.998387336730957,2001-09-25
13.979598999023438,2001-09-26
13.938882827758789,2001-09-27
14.095495223999023,2001-09-28
14.095495223999023,2001-10-01
14.14247989654541,2001-10-02
14.104884147644043,2001-10-03
14.020309448242188,2001-10-04
13.988993644714355,2001-10-05
13.729004859924316,2001-10-08
13.907551765441895,2001-10-09
13.957667350769043,2001-10-10
13.942009925842285,2001-10-11
13.982723236083984,2001-10-12
14.020309448242188,2001-10-15
13.916948318481445,2001-10-16
14.017180442810059,2001-10-17
14.267772674560547,2001-10-18
14.189465522766113,2001-10-19
14.205120086669922,2001-10-22
14.358600616455078,2001-10-23
14.308486938476562,2001-10-24
14.894242286682129,2001-10-25
15.279504776000977,2001-10-26
15.743091583251953,2001-10-29
15.652267456054688,2001-10-30
15.583352088928223,2001-10-31
15.88093090057373,2001-11-01
16.14716339111328,2001-11-02
16.291250228881836,2001-11-05
16.05319595336914,2001-11-06
15.931039810180664,2001-11-07
15.968629837036133,2001-11-08
16.26932716369629,2001-11-09
16.288118362426758,2001-11-12
16.820627212524414,2001-11-13
16.999162673950195,2001-11-14
17.703937530517578,2001-11-15
17.916940689086914,2001-11-16
17.597436904907227,2001-11-19
17.603700637817383,2001-11-20
17.80730628967285,2001-11-21
18.23329734802246,2001-11-23
17.99210548400879,2001-11-26
17.763458251953125,2001-11-27
17.746166229248047,2001-11-28
17.959936141967773,2001-11-29
17.928489685058594,2001-11-30
17.717863082885742,2001-12-03
17.7398738861084,2001-12-04
17.7524471282959,2001-12-05
17.906484603881836,2001-12-06
18.04481315612793,2001-12-07
18.04481315612793,2001-12-10
17.768169403076172,2001-12-11
17.75874137878418,2001-12-12
17.903350830078125,2001-12-13
17.53239631652832,2001-12-14
17.557538986206055,2001-12-17
17.824752807617188,2001-12-18
17.99765968322754,2001-12-19
18.186279296875,2001-12-20
18.6326847076416,2001-12-21
17.695863723754883,2001-12-24
17.255746841430664,2001-12-26
16.96024513244629,2001-12-27
17.12371063232422,2001-12-28
16.78733253479004,2001-12-31
16.64901351928711,2002-01-02
16.425813674926758,2002-01-03
16.381803512573242,2002-01-04
16.369224548339844,2002-01-07
16.35036277770996,2002-01-08
16.516979217529297,2002-01-09
16.428953170776367,2002-01-10
16.608142852783203,2002-01-11
16.53270149230957,2002-01-14
16.567277908325195,2002-01-15
16.432096481323242,2002-01-16
16.46353530883789,2002-01-17
16.567277908325195,2002-01-18
16.53897476196289,2002-01-22
16.53897476196289,2002-01-23
16.35036277770996,2002-01-24
16.5295467376709,2002-01-25
16.476112365722656,2002-01-28
16.322071075439453,2002-01-29
16.375511169433594,2002-01-30
16.557838439941406,2002-01-31
16.48554229736328,2002-02-01
16.85335350036621,2002-02-04
17.098562240600586,2002-02-05
16.972814559936523,2002-02-06
16.87221908569336,2002-02-07
16.579853057861328,2002-02-08
16.655302047729492,2002-02-11
16.831340789794922,2002-02-12
16.935094833374023,2002-02-13
17.576414108276367,2002-02-14
17.796463012695312,2002-02-15
17.59840965270996,2002-02-19
17.7021541595459,2002-02-20
18.010234832763672,2002-02-21
18.607528686523438,2002-02-22
18.572956085205078,2002-02-25
18.347400665283203,2002-02-26
19.003568649291992,2002-02-27
19.088735580444336,2002-02-28
19.050878524780273,2002-03-01
19.164457321166992,2002-03-04
19.385272979736328,2002-03-05
19.81430435180664,2002-03-06
19.640796661376953,2002-03-07
19.51776123046875,2002-03-08
19.432594299316406,2002-03-11
19.47991180419922,2002-03-12
19.350574493408203,2002-03-13
19.571399688720703,2002-03-14
19.6912784576416,2002-03-15
19.858470916748047,2002-03-18
20.170778274536133,2002-03-19
20.353744506835938,2002-03-20
20.16446876525879,2002-03-21
20.47362518310547,2002-03-22
20.61558723449707,2002-03-25
20.656599044799805,2002-03-26
20.864810943603516,2002-03-27
21.284366607666016,2002-03-28
21.17395782470703,2002-04-01
21.05408477783203,2002-04-02
20.249649047851562,2002-04-03
20.631359100341797,2002-04-04
20.662912368774414,2002-04-05
20.905818939208984,2002-04-08
20.96574592590332,2002-04-09
21.319074630737305,2002-04-10
21.13925552368164,2002-04-11
21.120325088500977,2002-04-12
20.808019638061523,2002-04-15
20.940505981445312,2002-04-16
20.84903335571289,2002-04-17
20.820627212524414,2002-04-18
20.833253860473633,2002-04-19
21.243356704711914,2002-04-22
20.99098777770996,2002-04-23
20.820627212524414,2002-04-24
20.410531997680664,2002-04-25
20.24018669128418,2002-04-26
20.811172485351562,2002-04-29
21.08878517150879,2002-04-30
