ABT,Date
1.2139912843704224,1986-12-16
1.189152479171753,1986-12-17
1.17983877658844,1986-12-18
1.192257046699524,1986-12-19
1.192257046699524,1986-12-22
1.17983877658844,1986-12-23
1.186047911643982,1986-12-24
1.192257046699524,1986-12-26
1.1736280918121338,1986-12-29
1.1612095832824707,1986-12-30
1.1332656145095825,1986-12-31
1.17983877658844,1987-01-02
1.207781195640564,1987-01-05
1.198466420173645,1987-01-06
1.2108867168426514,1987-01-07
1.2326202392578125,1987-01-08
1.2285047769546509,1987-01-09
1.2628027200698853,1987-01-12
1.2690396308898926,1987-01-13
1.2628027200698853,1987-01-14
1.2752740383148193,1987-01-15
1.2846298217773438,1987-01-16
1.3002197742462158,1987-01-19
1.306455135345459,1987-01-20
1.2971014976501465,1987-01-21
1.3158094882965088,1987-01-22
1.3251640796661377,1987-01-23
1.3189280033111572,1987-01-26
1.3501083850860596,1987-01-27
1.365697979927063,1987-01-28
1.3625800609588623,1987-01-29
1.3563437461853027,1987-01-30
1.365697979927063,1987-02-02
1.3625800609588623,1987-02-03
1.4467662572860718,1987-02-04
1.4779475927352905,1987-02-05
1.4654748439788818,1987-02-06
1.4561212062835693,1987-02-09
1.4311771392822266,1987-02-10
1.4530032873153687,1987-02-11
1.4405301809310913,1987-02-12
1.4779475927352905,1987-02-13
1.5309537649154663,1987-02-17
1.537190318107605,1987-02-18
1.527835726737976,1987-02-19
1.5215996503829956,1987-02-20
1.4717106819152832,1987-02-23
1.5091276168823242,1987-02-24
1.5434256792068481,1987-02-25
1.5309537649154663,1987-02-26
1.5028916597366333,1987-02-27
1.5091276168823242,1987-03-02
1.527835726737976,1987-03-03
1.5465435981750488,1987-03-04
1.5683702230453491,1987-03-05
1.5558985471725464,1987-03-06
1.5247174501419067,1987-03-09
1.5434256792068481,1987-03-10
1.5558985471725464,1987-03-11
1.5558985471725464,1987-03-12
1.537190318107605,1987-03-13
1.4997739791870117,1987-03-16
1.527835726737976,1987-03-17
1.5434256792068481,1987-03-18
1.5683702230453491,1987-03-19
1.593313217163086,1987-03-20
1.6463210582733154,1987-03-23
1.6681469678878784,1987-03-24
1.6400854587554932,1987-03-25
1.6213767528533936,1987-03-26
1.537190318107605,1987-03-27
1.5060096979141235,1987-03-30
1.5028916597366333,1987-03-31
1.5714887380599976,1987-04-01
1.599549651145935,1987-04-02
1.6276135444641113,1987-04-03
1.6151405572891235,1987-04-06
1.5590157508850098,1987-04-07
1.593313217163086,1987-04-08
1.5400997400283813,1987-04-09
1.5526206493377686,1987-04-10
1.4837552309036255,1987-04-13
1.4649724960327148,1987-04-14
1.5150573253631592,1987-04-15
1.5369694232940674,1987-04-16
1.527578592300415,1987-04-20
1.574532389640808,1987-04-21
1.5432301759719849,1987-04-22
1.4962754249572754,1987-04-23
1.4587128162384033,1987-04-24
1.4618428945541382,1987-04-27
1.4774938821792603,1987-04-28
1.48688542842865,1987-04-29
1.4962754249572754,1987-04-30
1.4806239604949951,1987-05-01
1.4900150299072266,1987-05-04
1.5369694232940674,1987-05-05
1.549490213394165,1987-05-06
1.5307087898254395,1987-05-07
1.5025360584259033,1987-05-08
1.5087966918945312,1987-05-11
1.5087966918945312,1987-05-12
1.5087966918945312,1987-05-13
1.549490213394165,1987-05-14
1.4743646383285522,1987-05-15
1.4649724960327148,1987-05-18
1.3585432767868042,1987-05-19
1.3961061239242554,1987-05-20
1.4211492538452148,1987-05-21
1.4587128162384033,1987-05-22
1.5150573253631592,1987-05-26
1.5119272470474243,1987-05-27
1.5369694232940674,1987-05-28
1.5056672096252441,1987-05-29
1.5025360584259033,1987-06-01
1.4806239604949951,1987-06-02
1.5369694232940674,1987-06-03
1.549490213394165,1987-06-04
1.5620118379592896,1987-06-05
1.5620118379592896,1987-06-08
1.5588810443878174,1987-06-09
1.5620118379592896,1987-06-10
1.5651414394378662,1987-06-11
1.5776631832122803,1987-06-12
1.6246172189712524,1987-06-15
1.6371383666992188,1987-06-16
1.6183561086654663,1987-06-17
1.630878210067749,1987-06-18
1.630878210067749,1987-06-19
1.6527892351150513,1987-06-22
1.634008765220642,1987-06-23
1.6214865446090698,1987-06-24
1.6183561086654663,1987-06-25
1.5995745658874512,1987-06-26
1.580793023109436,1987-06-29
1.5620118379592896,1987-06-30
1.5620118379592896,1987-07-01
1.5463600158691406,1987-07-02
1.5432301759719849,1987-07-06
1.5776631832122803,1987-07-07
1.5995745658874512,1987-07-08
1.5744341611862183,1987-07-09
1.5587204694747925,1987-07-10
1.5304375886917114,1987-07-13
1.527295470237732,1987-07-14
1.5335804224014282,1987-07-15
1.571291208267212,1987-07-16
1.6090025901794434,1987-07-17
1.571291208267212,1987-07-20
1.5587204694747925,1987-07-21
1.5650062561035156,1987-07-22
1.5492931604385376,1987-07-23
1.571291208267212,1987-07-24
1.5650062561035156,1987-07-27
1.5618644952774048,1987-07-28
1.6058597564697266,1987-07-29
1.5932904481887817,1987-07-30
1.5838617086410522,1987-07-31
1.5901471376419067,1987-08-03
1.555578351020813,1987-08-04
1.5430091619491577,1987-08-05
1.552436351776123,1987-08-06
1.5744341611862183,1987-08-07
1.6215730905532837,1987-08-10
1.6529998779296875,1987-08-11
1.6592844724655151,1987-08-12
1.646714448928833,1987-08-13
1.6247144937515259,1987-08-14
1.618429183959961,1987-08-17
1.6278574466705322,1987-08-18
1.618429183959961,1987-08-19
1.6372861862182617,1987-08-20
1.6372861862182617,1987-08-21
1.6152875423431396,1987-08-24
1.6404297351837158,1987-08-25
1.6090025901794434,1987-08-26
1.5775771141052246,1987-08-27
1.5335804224014282,1987-08-28
1.5775771141052246,1987-08-31
1.5650062561035156,1987-09-01
1.539866328239441,1987-09-02
1.5367228984832764,1987-09-03
1.5461509227752686,1987-09-04
1.5210105180740356,1987-09-08
1.5115822553634644,1987-09-09
1.527295470237732,1987-09-10
1.5807193517684937,1987-09-11
1.5838617086410522,1987-09-14
1.552436351776123,1987-09-15
1.5052980184555054,1987-09-16
1.4927278757095337,1987-09-17
1.5052980184555054,1987-09-18
1.45501708984375,1987-09-21
1.4927278757095337,1987-09-22
1.4738720655441284,1987-09-23
1.4738720655441284,1987-09-24
1.461301326751709,1987-09-25
1.4675871133804321,1987-09-28
1.5021545886993408,1987-09-29
1.4832992553710938,1987-09-30
1.5052980184555054,1987-10-01
1.5304375886917114,1987-10-02
1.5335804224014282,1987-10-05
1.4330182075500488,1987-10-06
1.470729112625122,1987-10-07
1.4393032789230347,1987-10-08
1.4770137071609497,1987-10-09
1.4361605644226074,1987-10-12
1.4518729448318481,1987-10-13
1.3953068256378174,1987-10-14
1.3701661825180054,1987-10-15
1.3073147535324097,1987-10-16
1.1690410375595093,1987-10-19
1.1627559661865234,1987-10-20
1.2130364179611206,1987-10-21
1.1564706563949585,1987-10-22
1.1753265857696533,1987-10-23
1.0904767513275146,1987-10-26
1.1721837520599365,1987-10-27
1.1910394430160522,1987-10-28
1.2193228006362915,1987-10-29
1.2507482767105103,1987-10-30
1.2758888006210327,1987-11-02
1.2727460861206055,1987-11-03
1.2381778955459595,1987-11-04
1.2476056814193726,1987-11-05
1.2067517042160034,1987-11-06
1.1564706563949585,1987-11-09
1.1407577991485596,1987-11-10
1.200466275215149,1987-11-11
1.2287499904632568,1987-11-12
1.197324275970459,1987-11-13
1.200466275215149,1987-11-16
1.1596133708953857,1987-11-17
1.1564706563949585,1987-11-18
1.1501857042312622,1987-11-19
1.1658982038497925,1987-11-20
1.1627559661865234,1987-11-23
1.2067517042160034,1987-11-24
1.1721837520599365,1987-11-25
1.1627559661865234,1987-11-27
1.0841913223266602,1987-11-30
1.09676194190979,1987-12-01
1.1281874179840088,1987-12-02
1.0841913223266602,1987-12-03
1.0810481309890747,1987-12-04
1.1061898469924927,1987-12-07
1.1470423936843872,1987-12-08
1.1564706563949585,1987-12-09
1.1376157999038696,1987-12-10
1.1281874179840088,1987-12-11
1.1564706563949585,1987-12-14
1.1721837520599365,1987-12-15
1.1910394430160522,1987-12-16
1.18161141872406,1987-12-17
1.197324275970459,1987-12-18
1.2067517042160034,1987-12-21
1.1721837520599365,1987-12-22
1.2256072759628296,1987-12-23
1.2067517042160034,1987-12-24
1.1753265857696533,1987-12-28
1.1721837520599365,1987-12-29
1.200466275215149,1987-12-30
1.2130364179611206,1987-12-31
1.2224647998809814,1988-01-04
1.2507482767105103,1988-01-05
1.2476056814193726,1988-01-06
1.2381778955459595,1988-01-07
1.1910394430160522,1988-01-08
1.1815615892410278,1988-01-11
1.1847203969955444,1988-01-12
1.1752427816390991,1988-01-13
1.1973580121994019,1988-01-14
1.2352681159973145,1988-01-15
1.2099944353103638,1988-01-18
1.2257912158966064,1988-01-19
1.2036759853363037,1988-01-20
1.2068346738815308,1988-01-21
1.1784019470214844,1988-01-22
1.162605881690979,1988-01-25
1.1594465970993042,1988-01-26
1.162605881690979,1988-01-27
1.1941980123519897,1988-01-28
1.2321089506149292,1988-01-29
1.2257912158966064,1988-02-01
1.2257912158966064,1988-02-02
1.2005172967910767,1988-02-03
1.1847203969955444,1988-02-04
1.1784019470214844,1988-02-05
1.1784019470214844,1988-02-08
1.1752427816390991,1988-02-09
1.2036759853363037,1988-02-10
1.2005172967910767,1988-02-11
1.2194716930389404,1988-02-12
1.228950023651123,1988-02-16
1.2194716930389404,1988-02-17
1.1941980123519897,1988-02-18
1.2226310968399048,1988-02-19
1.2510647773742676,1988-02-22
1.260542392730713,1988-02-23
1.2763392925262451,1988-02-24
1.2700203657150269,1988-02-25
1.260542392730713,1988-02-26
1.3142502307891846,1988-02-29
1.3079320192337036,1988-03-01
1.304771900177002,1988-03-02
1.3079320192337036,1988-03-03
1.304771900177002,1988-03-04
1.3016138076782227,1988-03-07
1.2700203657150269,1988-03-08
1.2700203657150269,1988-03-09
1.2447460889816284,1988-03-10
1.21315336227417,1988-03-11
1.2257912158966064,1988-03-14
1.228950023651123,1988-03-15
1.2257912158966064,1988-03-16
1.2479060888290405,1988-03-17
1.2700203657150269,1988-03-18
1.2573834657669067,1988-03-21
1.2447460889816284,1988-03-22
1.2226310968399048,1988-03-23
1.2099944353103638,1988-03-24
1.1720830202102661,1988-03-25
1.1752427816390991,1988-03-28
1.187880039215088,1988-03-29
1.1847203969955444,1988-03-30
1.1847203969955444,1988-03-31
1.1689248085021973,1988-04-04
1.1847203969955444,1988-04-05
1.2036759853363037,1988-04-06
1.2352681159973145,1988-04-07
1.2763392925262451,1988-04-08
1.2744324207305908,1988-04-11
1.2807888984680176,1988-04-12
1.2776108980178833,1988-04-13
1.2267605066299438,1988-04-14
1.2140476703643799,1988-04-15
1.207690954208374,1988-04-18
1.1822657585144043,1988-04-19
1.1663755178451538,1988-04-20
1.1504844427108765,1988-04-21
1.1759097576141357,1988-04-22
1.2045131921768188,1988-04-25
1.2267605066299438,1988-04-26
1.198156476020813,1988-04-27
1.1822657585144043,1988-04-28
1.1600184440612793,1988-04-29
1.1759097576141357,1988-05-02
1.1695536375045776,1988-05-03
1.1600184440612793,1988-05-04
1.147307276725769,1988-05-05
1.1250600814819336,1988-05-06
1.1345932483673096,1988-05-09
1.1187039613723755,1988-05-10
1.0964568853378296,1988-05-11
1.0932778120040894,1988-05-12
1.1123473644256592,1988-05-13
1.1441289186477661,1988-05-16
1.1314162015914917,1988-05-17
1.1091688871383667,1988-05-18
1.105991005897522,1988-05-19
1.1123473644256592,1988-05-20
1.0964568853378296,1988-05-23
1.1123473644256592,1988-05-24
1.121882677078247,1988-05-25
1.156841516494751,1988-05-26
1.147307276725769,1988-05-27
1.1790887117385864,1988-05-31
1.2426507472991943,1988-06-01
1.1949790716171265,1988-06-02
1.147307276725769,1988-06-03
1.137772560119629,1988-06-06
1.1282379627227783,1988-06-07
1.1504844427108765,1988-06-08
1.1441289186477661,1988-06-09
1.1409499645233154,1988-06-10
1.1441289186477661,1988-06-13
1.147307276725769,1988-06-14
1.1600184440612793,1988-06-15
1.147307276725769,1988-06-16
1.1441289186477661,1988-06-17
1.137772560119629,1988-06-20
1.137772560119629,1988-06-21
1.1504844427108765,1988-06-22
1.1441289186477661,1988-06-23
1.1314162015914917,1988-06-24
1.1409499645233154,1988-06-27
1.1441289186477661,1988-06-28
1.137772560119629,1988-06-29
1.1441289186477661,1988-06-30
1.1314162015914917,1988-07-01
1.1631969213485718,1988-07-05
1.1600184440612793,1988-07-06
1.1631969213485718,1988-07-07
1.156841516494751,1988-07-08
1.1645196676254272,1988-07-11
1.1549222469329834,1988-07-12
1.1613199710845947,1988-07-13
1.1613199710845947,1988-07-14
1.1549222469329834,1988-07-15
1.1517224311828613,1988-07-18
1.142123818397522,1988-07-19
1.1485227346420288,1988-07-20
1.1389257907867432,1988-07-21
1.1229294538497925,1988-07-22
1.126128911972046,1988-07-25
1.129328727722168,1988-07-26
1.1133314371109009,1988-07-27
1.132527470588684,1988-07-28
1.1549222469329834,1988-07-29
1.1741172075271606,1988-08-01
1.183714509010315,1988-08-02
1.2061091661453247,1988-08-03
1.1933119297027588,1988-08-04
1.1869146823883057,1988-08-05
1.1677180528640747,1988-08-08
1.1677180528640747,1988-08-09
1.1485227346420288,1988-08-10
1.1549222469329834,1988-08-11
1.1517224311828613,1988-08-12
1.129328727722168,1988-08-15
1.1517224311828613,1988-08-16
1.1517224311828613,1988-08-17
1.1677180528640747,1988-08-18
1.1677180528640747,1988-08-19
1.1517224311828613,1988-08-22
1.1581205129623413,1988-08-23
1.1773163080215454,1988-08-24
1.1645196676254272,1988-08-25
1.1709175109863281,1988-08-26
1.183714509010315,1988-08-29
1.1965123414993286,1988-08-30
1.1933119297027588,1988-08-31
1.1773163080215454,1988-09-01
1.2061091661453247,1988-09-02
1.2221055030822754,1988-09-06
1.2476991415023804,1988-09-07
1.2572963237762451,1988-09-08
1.2413008213043213,1988-09-09
1.2476991415023804,1988-09-12
1.2349028587341309,1988-09-13
1.2476991415023804,1988-09-14
1.2381014823913574,1988-09-15
1.2476991415023804,1988-09-16
1.2413008213043213,1988-09-19
1.2413008213043213,1988-09-20
1.2540980577468872,1988-09-21
1.2572963237762451,1988-09-22
1.2285033464431763,1988-09-23
1.2381014823913574,1988-09-26
1.2445000410079956,1988-09-27
1.2349028587341309,1988-09-28
1.2476991415023804,1988-09-29
1.2349028587341309,1988-09-30
1.2413008213043213,1988-10-03
1.2157069444656372,1988-10-04
1.199710726737976,1988-10-05
1.1709175109863281,1988-10-06
1.1947487592697144,1988-10-07
1.19796884059906,1988-10-10
1.2108508348464966,1988-10-11
1.204410433769226,1988-10-12
1.2301725149154663,1988-10-13
1.2494947910308838,1988-10-14
1.2430537939071655,1988-10-17
1.2494947910308838,1988-10-18
1.2398332357406616,1988-10-19
1.255934476852417,1988-10-20
1.2494947910308838,1988-10-21
1.2430537939071655,1988-10-24
1.2494947910308838,1988-10-25
1.252714991569519,1988-10-26
1.2462741136550903,1988-10-27
1.2494947910308838,1988-10-28
1.2366126775741577,1988-10-31
1.2462741136550903,1988-11-01
1.2430537939071655,1988-11-02
1.2301725149154663,1988-11-03
1.2172907590866089,1988-11-04
1.201188564300537,1988-11-07
1.19796884059906,1988-11-08
1.181867241859436,1988-11-09
1.1754260063171387,1988-11-10
1.1593247652053833,1988-11-11
1.162545084953308,1988-11-14
1.1528841257095337,1988-11-15
1.149662733078003,1988-11-16
1.1464436054229736,1988-11-17
1.1561044454574585,1988-11-18
1.1432228088378906,1988-11-21
1.1432228088378906,1988-11-22
1.1593247652053833,1988-11-23
1.1432228088378906,1988-11-25
1.1593247652053833,1988-11-28
1.1786465644836426,1988-11-29
1.1850879192352295,1988-11-30
1.1786465644836426,1988-12-01
1.1850879192352295,1988-12-02
1.19796884059906,1988-12-05
1.207629680633545,1988-12-06
1.2172907590866089,1988-12-07
1.2172907590866089,1988-12-08
1.2237317562103271,1988-12-09
1.2172907590866089,1988-12-12
1.2172907590866089,1988-12-13
1.2172907590866089,1988-12-14
1.1915276050567627,1988-12-15
1.19796884059906,1988-12-16
1.2108508348464966,1988-12-19
1.2108508348464966,1988-12-20
1.2205114364624023,1988-12-21
1.201188564300537,1988-12-22
1.2140703201293945,1988-12-23
1.2108508348464966,1988-12-27
1.2108508348464966,1988-12-28
1.2366126775741577,1988-12-29
1.2398332357406616,1988-12-30
1.2301725149154663,1989-01-03
1.2494947910308838,1989-01-04
1.2462741136550903,1989-01-05
1.2301725149154663,1989-01-06
1.21202552318573,1989-01-09
1.21202552318573,1989-01-10
1.2249873876571655,1989-01-11
1.2249873876571655,1989-01-12
1.2347095012664795,1989-01-13
1.2347095012664795,1989-01-16
1.2217463254928589,1989-01-17
1.2217463254928589,1989-01-18
1.2217463254928589,1989-01-19
1.21202552318573,1989-01-20
1.208783507347107,1989-01-23
1.2347095012664795,1989-01-24
1.2541542053222656,1989-01-25
1.2606350183486938,1989-01-26
1.2638753652572632,1989-01-27
1.2735978364944458,1989-01-30
1.2703577280044556,1989-01-31
1.2541542053222656,1989-02-01
1.276838779449463,1989-02-02
1.2962838411331177,1989-02-03
1.2833195924758911,1989-02-06
1.3027645349502563,1989-02-07
1.3060050010681152,1989-02-08
1.2833195924758911,1989-02-09
1.2638753652572632,1989-02-10
1.2541542053222656,1989-02-13
1.2573943138122559,1989-02-14
1.2930409908294678,1989-02-15
1.3092458248138428,1989-02-16
1.3416528701782227,1989-02-17
1.3675779104232788,1989-02-21
1.318968415260315,1989-02-22
1.3319307565689087,1989-02-23
1.3060050010681152,1989-02-24
1.3157267570495605,1989-02-27
1.3254492282867432,1989-02-28
1.3481342792510986,1989-03-01
1.3319307565689087,1989-03-02
1.3351715803146362,1989-03-03
1.344894289970398,1989-03-06
1.338411808013916,1989-03-07
1.3416528701782227,1989-03-08
1.3513745069503784,1989-03-09
1.3481342792510986,1989-03-10
1.3546152114868164,1989-03-13
1.3610963821411133,1989-03-14
1.3805409669876099,1989-03-15
1.3773001432418823,1989-03-16
1.3254492282867432,1989-03-17
1.338411808013916,1989-03-20
1.3546152114868164,1989-03-21
1.3416528701782227,1989-03-22
1.338411808013916,1989-03-23
1.3675779104232788,1989-03-27
1.393503189086914,1989-03-28
1.393503189086914,1989-03-29
1.4032258987426758,1989-03-30
1.419428825378418,1989-03-31
1.399985671043396,1989-04-03
1.399985671043396,1989-04-04
1.393503189086914,1989-04-05
1.4032258987426758,1989-04-06
1.4226700067520142,1989-04-07
1.4285403490066528,1989-04-10
1.4318020343780518,1989-04-11
1.4285403490066528,1989-04-12
1.4154949188232422,1989-04-13
1.448110580444336,1989-04-14
1.4383258819580078,1989-04-17
1.4415870904922485,1989-04-18
1.4285403490066528,1989-04-19
1.4154949188232422,1989-04-20
1.4318020343780518,1989-04-21
1.4252792596817017,1989-04-24
1.405710220336914,1989-04-25
1.408971905708313,1989-04-26
1.448110580444336,1989-04-27
1.4415870904922485,1989-04-28
1.4350641965866089,1989-05-01
1.4383258819580078,1989-05-02
1.457893967628479,1989-05-03
1.457893967628479,1989-05-04
1.4513720273971558,1989-05-05
1.4415870904922485,1989-05-08
1.457893967628479,1989-05-09
1.457893967628479,1989-05-10
1.4774627685546875,1989-05-11
1.5133395195007324,1989-05-12
1.559000849723816,1989-05-15
1.5655241012573242,1989-05-16
1.588355541229248,1989-05-17
1.559000849723816,1989-05-18
1.539432406425476,1989-05-19
1.552478313446045,1989-05-22
1.529647946357727,1989-05-23
1.5198630094528198,1989-05-24
1.5068169832229614,1989-05-25
1.5329093933105469,1989-05-26
1.5133395195007324,1989-05-30
1.5459548234939575,1989-05-31
1.5557397603988647,1989-06-01
1.591616153717041,1989-06-02
1.5720467567443848,1989-06-05
1.5753086805343628,1989-06-06
1.5850926637649536,1989-06-07
1.578570008277893,1989-06-08
1.5720467567443848,1989-06-09
1.5622634887695312,1989-06-12
1.5133395195007324,1989-06-13
1.4872483015060425,1989-06-14
1.4611560106277466,1989-06-15
1.4807251691818237,1989-06-16
1.5002938508987427,1989-06-19
1.5035544633865356,1989-06-20
1.497032880783081,1989-06-21
1.5133395195007324,1989-06-22
1.5133395195007324,1989-06-23
1.539432406425476,1989-06-26
1.5655241012573242,1989-06-27
1.5459548234939575,1989-06-28
1.5198630094528198,1989-06-29
1.5133395195007324,1989-06-30
1.5263869762420654,1989-07-03
1.5329093933105469,1989-07-05
1.5426932573318481,1989-07-06
1.5622634887695312,1989-07-07
1.5583248138427734,1989-07-10
1.5747292041778564,1989-07-11
1.5812910795211792,1989-07-12
1.600974440574646,1989-07-13
1.6075359582901,1989-07-14
1.6239392757415771,1989-07-17
1.6337810754776,1989-07-18
1.6469051837921143,1989-07-19
1.617377758026123,1989-07-20
1.6469051837921143,1989-07-21
1.6272200345993042,1989-07-24
1.6108169555664062,1989-07-25
1.6501848697662354,1989-07-26
1.7026755809783936,1989-07-27
1.7125179767608643,1989-07-28
1.7256404161453247,1989-07-31
1.7092379331588745,1989-08-01
1.6961138248443604,1989-08-02
1.676430344581604,1989-08-03
1.666587233543396,1989-08-04
1.6731503009796143,1989-08-07
1.6698685884475708,1989-08-08
1.653465747833252,1989-08-09
1.666587233543396,1989-08-10
1.6403424739837646,1989-08-11
1.6239392757415771,1989-08-14
1.6272200345993042,1989-08-15
1.643624186515808,1989-08-16
1.6633086204528809,1989-08-17
1.6731503009796143,1989-08-18
1.630500316619873,1989-08-21
1.6403424739837646,1989-08-22
1.637062668800354,1989-08-23
1.6698685884475708,1989-08-24
1.653465747833252,1989-08-25
1.676430344581604,1989-08-28
1.6633086204528809,1989-08-29
1.656746745109558,1989-08-30
1.6600266695022583,1989-08-31
1.6797114610671997,1989-09-01
1.6797114610671997,1989-09-05
1.6337810754776,1989-09-06
1.6206587553024292,1989-09-07
1.6501848697662354,1989-09-08
1.6337810754776,1989-09-11
1.653465747833252,1989-09-12
1.630500316619873,1989-09-13
1.637062668800354,1989-09-14
1.6501848697662354,1989-09-15
1.6928335428237915,1989-09-18
1.6829917430877686,1989-09-19
1.653465747833252,1989-09-20
1.6272200345993042,1989-09-21
1.6403424739837646,1989-09-22
1.6206587553024292,1989-09-25
1.6108169555664062,1989-09-26
1.630500316619873,1989-09-27
1.6797114610671997,1989-09-28
1.6731503009796143,1989-09-29
1.6928335428237915,1989-10-02
1.7059571743011475,1989-10-03
1.732202410697937,1989-10-04
1.7486051321029663,1989-10-05
1.7677334547042847,1989-10-06
1.7842237949371338,1989-10-09
1.7974152565002441,1989-10-10
1.7809265851974487,1989-10-11
1.7677334547042847,1989-10-12
1.6226214170455933,1989-10-13
1.7149662971496582,1989-10-16
1.7149662971496582,1989-10-17
1.7479443550109863,1989-10-18
1.7809265851974487,1989-10-19
1.7710314989089966,1989-10-20
1.7809265851974487,1989-10-23
1.7677334547042847,1989-10-24
1.7446473836898804,1989-10-25
1.7347534894943237,1989-10-26
1.705071210861206,1989-10-27
1.711667537689209,1989-10-30
1.721562147140503,1989-10-31
1.7314566373825073,1989-11-01
1.721562147140503,1989-11-02
1.705071210861206,1989-11-03
1.6753885746002197,1989-11-06
1.6918789148330688,1989-11-07
1.718264102935791,1989-11-08
1.7281575202941895,1989-11-09
1.7611385583877563,1989-11-10
1.7512439489364624,1989-11-13
1.7314566373825073,1989-11-14
1.724860668182373,1989-11-15
1.724860668182373,1989-11-16
1.7446473836898804,1989-11-17
1.7512439489364624,1989-11-20
1.7380515336990356,1989-11-21
1.77762770652771,1989-11-22
1.8270970582962036,1989-11-24
1.8501845598220825,1989-11-27
1.843588948249817,1989-11-28
1.8205015659332275,1989-11-29
1.8270970582962036,1989-11-30
1.8468862771987915,1989-12-01
1.843588948249817,1989-12-04
1.8270970582962036,1989-12-05
1.8040122985839844,1989-12-06
1.7710314989089966,1989-12-07
1.7710314989089966,1989-12-08
1.7149662971496582,1989-12-11
1.711667537689209,1989-12-12
1.6951768398284912,1989-12-13
1.721562147140503,1989-12-14
1.721562147140503,1989-12-15
1.718264102935791,1989-12-18
1.711667537689209,1989-12-19
1.724860668182373,1989-12-20
1.7611385583877563,1989-12-21
1.7743293046951294,1989-12-22
1.7743293046951294,1989-12-26
1.77762770652771,1989-12-27
1.77762770652771,1989-12-28
1.79411780834198,1989-12-29
1.8270970582962036,1990-01-02
1.8336938619613647,1990-01-03
1.8303955793380737,1990-01-04
1.8106088638305664,1990-01-05
1.8198903799057007,1990-01-08
1.8132603168487549,1990-01-09
1.7900561094284058,1990-01-10
1.8066293001174927,1990-01-11
1.7701667547225952,1990-01-12
1.7469618320465088,1990-01-15
1.7668513059616089,1990-01-16
1.7469618320465088,1990-01-17
1.7834261655807495,1990-01-18
1.8033148050308228,1990-01-19
1.7668513059616089,1990-01-22
1.7502766847610474,1990-01-23
1.756905198097229,1990-01-24
1.6972382068634033,1990-01-25
1.7138115167617798,1990-01-26
1.7104979753494263,1990-01-29
1.7071820497512817,1990-01-30
1.7237584590911865,1990-01-31
1.7303872108459473,1990-02-01
1.7436457872390747,1990-02-02
1.7370173931121826,1990-02-05
1.7171272039413452,1990-02-06
1.7171272039413452,1990-02-07
1.7104979753494263,1990-02-08
1.7005525827407837,1990-02-09
1.6872928142547607,1990-02-12
1.7071820497512817,1990-02-13
1.7204411029815674,1990-02-14
1.7436457872390747,1990-02-15
1.7337020635604858,1990-02-16
1.7071820497512817,1990-02-20
1.6906083822250366,1990-02-21
1.6972382068634033,1990-02-22
1.6707186698913574,1990-02-23
1.6839772462844849,1990-02-26
1.6839772462844849,1990-02-27
1.7005525827407837,1990-02-28
1.7104979753494263,1990-03-01
1.7237584590911865,1990-03-02
1.7071820497512817,1990-03-05
1.7237584590911865,1990-03-06
1.7171272039413452,1990-03-07
1.7171272039413452,1990-03-08
1.7138115167617798,1990-03-09
1.7104979753494263,1990-03-12
1.6839772462844849,1990-03-13
1.6872928142547607,1990-03-14
1.6972382068634033,1990-03-15
1.7204411029815674,1990-03-16
1.7204411029815674,1990-03-19
1.6939222812652588,1990-03-20
1.680662989616394,1990-03-21
1.6740328073501587,1990-03-22
1.6906083822250366,1990-03-23
1.6972382068634033,1990-03-26
1.7204411029815674,1990-03-27
1.7370173931121826,1990-03-28
1.7436457872390747,1990-03-29
1.7436457872390747,1990-03-30
1.7337020635604858,1990-04-02
1.7767951488494873,1990-04-03
1.7701667547225952,1990-04-04
1.7834261655807495,1990-04-05
1.804640293121338,1990-04-06
1.8179832696914673,1990-04-09
1.8313277959823608,1990-04-10
1.8480055332183838,1990-04-11
1.8480055332183838,1990-04-12
1.8480055332183838,1990-04-16
1.851341724395752,1990-04-17
1.8279908895492554,1990-04-18
1.8013050556182861,1990-04-19
1.7879624366760254,1990-04-20
1.77128267288208,1990-04-23
1.774619698524475,1990-04-24
1.7879624366760254,1990-04-25
1.81131112575531,1990-04-26
1.7912970781326294,1990-04-27
1.7812910079956055,1990-04-30
1.804640293121338,1990-05-01
1.81131112575531,1990-05-02
1.804640293121338,1990-05-03
1.8179832696914673,1990-05-04
1.8279908895492554,1990-05-07
1.8413333892822266,1990-05-08
1.8480055332183838,1990-05-09
1.8613494634628296,1990-05-10
1.8913695812225342,1990-05-11
1.9047139883041382,1990-05-14
1.8980417251586914,1990-05-15
1.8880341053009033,1990-05-16
1.9047139883041382,1990-05-17
1.8980417251586914,1990-05-18
1.9080488681793213,1990-05-21
1.9213922023773193,1990-05-22
1.9480775594711304,1990-05-23
1.961422085762024,1990-05-24
1.9514142274856567,1990-05-25
1.984771966934204,1990-05-29
1.9780985116958618,1990-05-30
1.998113989830017,1990-05-31
2.0281357765197754,1990-06-01
2.034806966781616,1990-06-04
2.0214638710021973,1990-06-05
2.0681650638580322,1990-06-06
2.034806966781616,1990-06-07
1.9947776794433594,1990-06-08
2.0147931575775146,1990-06-11
2.0815067291259766,1990-06-12
2.0548222064971924,1990-06-13
2.0548222064971924,1990-06-14
2.0614936351776123,1990-06-15
2.0815067291259766,1990-06-18
