KIM,Date
3.0997631549835205,1998-02-09
3.127791404724121,1998-02-10
3.1389999389648438,1998-02-11
3.1053690910339355,1998-02-12
3.0997631549835205,1998-02-13
3.1053690910339355,1998-02-17
3.0941574573516846,1998-02-18
3.1221842765808105,1998-02-19
3.1109752655029297,1998-02-20
3.1502108573913574,1998-02-23
3.127791404724121,1998-02-24
3.1502108573913574,1998-02-25
3.167027473449707,1998-02-26
3.1502108573913574,1998-02-27
3.1614222526550293,1998-03-02
3.183844566345215,1998-03-03
3.1782383918762207,1998-03-04
3.1894493103027344,1998-03-05
3.1894493103027344,1998-03-06
3.183844566345215,1998-03-09
3.206265926361084,1998-03-10
3.155817747116089,1998-03-11
3.1614222526550293,1998-03-12
3.133394956588745,1998-03-13
3.1446056365966797,1998-03-16
3.155817747116089,1998-03-17
3.167027473449707,1998-03-18
3.1782383918762207,1998-03-19
3.167027473449707,1998-03-20
3.1614222526550293,1998-03-23
3.167027473449707,1998-03-24
3.1614222526550293,1998-03-25
3.167027473449707,1998-03-26
3.183844566345215,1998-03-27
3.2274837493896484,1998-03-30
3.216116428375244,1998-03-31
3.216116428375244,1998-04-01
3.1933884620666504,1998-04-02
3.2218005657196045,1998-04-03
3.2388463020324707,1998-04-06
3.2445294857025146,1998-04-07
3.2331652641296387,1998-04-08
3.2502119541168213,1998-04-09
3.2729403972625732,1998-04-13
3.2558932304382324,1998-04-14
3.2729403972625732,1998-04-15
3.278623342514038,1998-04-16
3.278623342514038,1998-04-17
3.2843031883239746,1998-04-20
3.3297622203826904,1998-04-21
3.3183975219726562,1998-04-22
3.295668601989746,1998-04-23
3.2729403972625732,1998-04-24
3.2388463020324707,1998-04-27
3.335444927215576,1998-04-28
3.335444927215576,1998-04-29
3.369539499282837,1998-04-30
3.426358461380005,1998-05-01
3.4377243518829346,1998-05-04
3.454770803451538,1998-05-05
3.545684576034546,1998-05-06
3.5115914344787598,1998-05-07
3.4718167781829834,1998-05-08
3.5002267360687256,1998-05-11
3.545684576034546,1998-05-12
3.5115914344787598,1998-05-13
3.540003538131714,1998-05-14
3.545684576034546,1998-05-15
3.619553327560425,1998-05-18
3.6252355575561523,1998-05-19
3.545684576034546,1998-05-20
3.5343215465545654,1998-05-21
3.4945449829101562,1998-05-22
3.4661343097686768,1998-05-26
3.4945449829101562,1998-05-27
3.4945449829101562,1998-05-28
3.540003538131714,1998-05-29
3.545684576034546,1998-06-01
3.5229578018188477,1998-06-02
3.4945449829101562,1998-06-03
3.5229578018188477,1998-06-04
3.5229578018188477,1998-06-05
3.5002267360687256,1998-06-08
3.5229578018188477,1998-06-09
3.5343215465545654,1998-06-10
3.5059103965759277,1998-06-11
3.46045184135437,1998-06-12
3.449089288711548,1998-06-15
3.4647161960601807,1998-06-16
3.476208448410034,1998-06-17
3.4647161960601807,1998-06-18
3.4417335987091064,1998-06-19
3.4302399158477783,1998-06-22
3.4417335987091064,1998-06-23
3.476208448410034,1998-06-24
3.527919054031372,1998-06-25
3.60836124420166,1998-06-26
3.67718505859375,1998-06-29
3.7750139236450195,1998-06-30
3.694450855255127,1998-07-01
3.7519962787628174,1998-07-02
3.7807695865631104,1998-07-06
3.7347331047058105,1998-07-07
3.6541686058044434,1998-07-08
3.63114857673645,1998-07-09
3.63114857673645,1998-07-10
3.6886961460113525,1998-07-13
3.7232234477996826,1998-07-14
3.7002031803131104,1998-07-15
3.694450855255127,1998-07-16
3.67718505859375,1998-07-17
3.659921884536743,1998-07-20
3.6023764610290527,1998-07-21
3.549147129058838,1998-07-22
3.5333211421966553,1998-07-23
3.49303936958313,1998-07-24
3.452758312225342,1998-07-27
3.418229103088379,1998-07-28
3.395211696624756,1998-07-29
3.4067203998565674,1998-07-30
3.4067203998565674,1998-07-31
3.383702516555786,1998-08-03
3.268611192703247,1998-08-04
3.222574472427368,1998-08-05
3.2628555297851562,1998-08-06
3.4124755859375,1998-08-07
3.418229103088379,1998-08-10
3.395211696624756,1998-08-11
3.441248893737793,1998-08-12
3.441248893737793,1998-08-13
3.498793840408325,1998-08-14
3.49303936958313,1998-08-17
3.49303936958313,1998-08-18
3.464266300201416,1998-08-19
3.464266300201416,1998-08-20
3.458513021469116,1998-08-21
3.4124755859375,1998-08-24
3.539076805114746,1998-08-25
3.498793840408325,1998-08-26
3.4872851371765137,1998-08-27
3.447002410888672,1998-08-28
3.268611192703247,1998-08-31
3.3146488666534424,1998-09-01
3.308894634246826,1998-09-02
3.2628555297851562,1998-09-03
3.2916290760040283,1998-09-04
3.268611192703247,1998-09-08
3.3319108486175537,1998-09-09
3.2858753204345703,1998-09-10
3.2743661403656006,1998-09-11
3.2513468265533447,1998-09-14
3.2858753204345703,1998-09-15
3.3606832027435303,1998-09-16
3.372192859649658,1998-09-17
3.5160577297210693,1998-09-18
3.5333211421966553,1998-09-21
3.5793588161468506,1998-09-22
3.6081316471099854,1998-09-23
3.567850351333618,1998-09-24
3.5563411712646484,1998-09-25
3.52756667137146,1998-09-28
3.502391815185547,1998-09-29
3.543184518814087,1998-09-30
3.519874095916748,1998-10-01
3.519874095916748,1998-10-02
3.3683555126190186,1998-10-05
3.455770254135132,1998-10-06
3.327564001083374,1998-10-07
3.222666025161743,1998-10-08
3.2925972938537598,1998-10-09
3.4266324043273926,1998-10-12
3.403322219848633,1998-10-13
3.3683555126190186,1998-10-14
3.403322219848633,1998-10-15
3.514047622680664,1998-10-16
3.5082194805145264,1998-10-19
3.502391815185547,1998-10-20
3.484909772872925,1998-10-21
3.543184518814087,1998-10-22
3.583979368209839,1998-10-23
3.566495895385742,1998-10-26
3.5606682300567627,1998-10-27
3.566495895385742,1998-10-28
3.6131160259246826,1998-10-29
3.712184429168701,1998-10-30
3.70635724067688,1998-11-02
3.648082733154297,1998-11-03
3.712184429168701,1998-11-04
3.6947031021118164,1998-11-05
3.6830475330352783,1998-11-06
3.6422531604766846,1998-11-09
3.648082733154297,1998-11-10
3.6422531604766846,1998-11-11
3.6410865783691406,1998-11-12
3.6002421379089355,1998-11-13
3.6002421379089355,1998-11-16
3.582735776901245,1998-11-17
3.530222177505493,1998-11-18
3.5477256774902344,1998-11-19
3.6177473068237305,1998-11-20
3.6644275188446045,1998-11-23
3.681931972503662,1998-11-24
3.670262098312378,1998-11-25
3.6177473068237305,1998-11-27
3.611912965774536,1998-11-30
3.5885725021362305,1998-12-01
3.6002421379089355,1998-12-02
3.5360569953918457,1998-12-03
3.582735776901245,1998-12-04
3.5944061279296875,1998-12-07
3.5710651874542236,1998-12-08
3.606077194213867,1998-12-09
3.576899528503418,1998-12-10
3.5710651874542236,1998-12-11
3.576899528503418,1998-12-14
3.6177473068237305,1998-12-15
3.6760976314544678,1998-12-16
3.681931972503662,1998-12-17
3.629417657852173,1998-12-18
3.687770128250122,1998-12-21
3.7111077308654785,1998-12-22
3.6760976314544678,1998-12-23
3.6760976314544678,1998-12-24
3.629417657852173,1998-12-28
3.629417657852173,1998-12-29
3.689347505569458,1998-12-30
3.7604105472564697,1998-12-31
3.713036060333252,1999-01-04
3.730800151824951,1999-01-05
3.7426435947418213,1999-01-06
3.730800151824951,1999-01-07
3.748566150665283,1999-01-08
3.724879026412964,1999-01-11
3.7189555168151855,1999-01-12
3.689347505569458,1999-01-13
3.6952688694000244,1999-01-14
3.6775028705596924,1999-01-15
3.7071115970611572,1999-01-19
3.6952688694000244,1999-01-20
3.689347505569458,1999-01-21
3.6952688694000244,1999-01-22
3.7011899948120117,1999-01-25
3.6952688694000244,1999-01-26
3.7071115970611572,1999-01-27
3.689347505569458,1999-01-28
3.6952688694000244,1999-01-29
3.689347505569458,1999-02-01
3.6952688694000244,1999-02-02
3.6775028705596924,1999-02-03
3.6775028705596924,1999-02-04
3.683427333831787,1999-02-05
3.61828351020813,1999-02-08
3.6775028705596924,1999-02-09
3.6715807914733887,1999-02-10
3.689347505569458,1999-02-11
3.6597390174865723,1999-02-12
3.6478917598724365,1999-02-16
3.6538150310516357,1999-02-17
3.6419713497161865,1999-02-18
3.6301279067993164,1999-02-19
3.6360490322113037,1999-02-22
3.6064395904541016,1999-02-23
3.61828351020813,1999-02-24
3.594595432281494,1999-02-25
3.576829671859741,1999-02-26
3.6715807914733887,1999-03-01
3.6478917598724365,1999-03-02
3.683427333831787,1999-03-03
3.6538150310516357,1999-03-04
3.689347505569458,1999-03-05
3.6538150310516357,1999-03-08
3.6538150310516357,1999-03-09
3.6538150310516357,1999-03-10
3.6597390174865723,1999-03-11
3.6538150310516357,1999-03-12
3.6597390174865723,1999-03-15
3.6419713497161865,1999-03-16
3.6064395904541016,1999-03-17
3.570909023284912,1999-03-18
3.570909023284912,1999-03-19
3.55314302444458,1999-03-22
3.5412991046905518,1999-03-23
3.517611503601074,1999-03-24
3.4820806980133057,1999-03-25
3.452469825744629,1999-03-26
3.4820806980133057,1999-03-29
3.47615909576416,1999-03-30
3.4939239025115967,1999-03-31
3.5095765590667725,1999-04-01
3.5216145515441895,1999-04-05
3.5216145515441895,1999-04-06
3.5095765590667725,1999-04-07
3.4734554290771484,1999-04-08
3.4794766902923584,1999-04-09
3.4915153980255127,1999-04-12
3.4674384593963623,1999-04-13
3.4794766902923584,1999-04-14
3.5155975818634033,1999-04-15
3.617932081222534,1999-04-16
3.7443511486053467,1999-04-19
3.7804694175720215,1999-04-20
3.7142515182495117,1999-04-21
3.774448871612549,1999-04-22
3.7985289096832275,1999-04-23
3.70221209526062,1999-04-26
3.708230495452881,1999-04-27
3.708230495452881,1999-04-28
3.7262895107269287,1999-04-29
3.7804694175720215,1999-04-30
3.8466880321502686,1999-05-03
3.7443511486053467,1999-05-04
3.750369071960449,1999-05-05
3.762409210205078,1999-05-06
3.7563905715942383,1999-05-07
3.840667724609375,1999-05-10
3.870767116546631,1999-05-11
3.870767116546631,1999-05-12
3.864748239517212,1999-05-13
3.852705478668213,1999-05-14
3.888826608657837,1999-05-17
3.8286256790161133,1999-05-18
3.7925074100494385,1999-05-19
3.8165884017944336,1999-05-20
3.840667724609375,1999-05-21
3.834646463394165,1999-05-24
3.852705478668213,1999-05-25
3.864748239517212,1999-05-26
3.852705478668213,1999-05-27
3.8466880321502686,1999-05-28
3.7864904403686523,1999-06-01
3.768430471420288,1999-06-02
3.7804694175720215,1999-06-03
3.8105688095092773,1999-06-04
3.768430471420288,1999-06-07
3.750369071960449,1999-06-08
3.750369071960449,1999-06-09
3.720269203186035,1999-06-10
3.7443511486053467,1999-06-11
3.690173387527466,1999-06-14
3.69619083404541,1999-06-15
3.7323100566864014,1999-06-16
3.750369071960449,1999-06-17
3.7864904403686523,1999-06-18
3.7864904403686523,1999-06-21
3.7563905715942383,1999-06-22
3.762409210205078,1999-06-23
3.7563905715942383,1999-06-24
3.720269203186035,1999-06-25
3.70221209526062,1999-06-28
3.708230495452881,1999-06-29
3.8286256790161133,1999-06-30
3.7895102500915527,1999-07-01
3.7772867679595947,1999-07-02
3.7283897399902344,1999-07-06
3.6978302001953125,1999-07-07
3.6611554622650146,1999-07-08
3.679492235183716,1999-07-09
3.722278356552124,1999-07-12
3.7467288970947266,1999-07-13
3.7589499950408936,1999-07-14
3.765061140060425,1999-07-15
3.7467288970947266,1999-07-16
3.7467288970947266,1999-07-19
3.7406132221221924,1999-07-20
3.7406132221221924,1999-07-21
3.7283897399902344,1999-07-22
3.703941822052002,1999-07-23
3.6856026649475098,1999-07-26
3.6917169094085693,1999-07-27
3.6611554622650146,1999-07-28
3.6672677993774414,1999-07-29
3.6672677993774414,1999-07-30
3.6611554622650146,1999-08-02
3.6122608184814453,1999-08-03
3.624483823776245,1999-08-04
3.6183717250823975,1999-08-05
3.6183717250823975,1999-08-06
3.5755867958068848,1999-08-09
3.5572502613067627,1999-08-10
3.5389132499694824,1999-08-11
3.5572502613067627,1999-08-12
3.581700563430786,1999-08-13
3.6305952072143555,1999-08-16
3.6122608184814453,1999-08-17
3.6183717250823975,1999-08-18
3.587811231613159,1999-08-19
3.6122608184814453,1999-08-20
3.5939223766326904,1999-08-23
3.581700563430786,1999-08-24
3.5939223766326904,1999-08-25
3.5939223766326904,1999-08-26
3.6122608184814453,1999-08-27
3.5939223766326904,1999-08-30
3.642819404602051,1999-08-31
3.606147289276123,1999-09-01
3.587811231613159,1999-09-02
3.587811231613159,1999-09-03
3.6183717250823975,1999-09-07
3.587811231613159,1999-09-08
3.5755867958068848,1999-09-09
3.5572502613067627,1999-09-10
3.5511367321014404,1999-09-13
3.520578384399414,1999-09-14
3.496128797531128,1999-09-15
3.441120147705078,1999-09-16
3.422783374786377,1999-09-17
3.4105594158172607,1999-09-20
3.367774724960327,1999-09-21
3.3555500507354736,1999-09-22
3.386110305786133,1999-09-23
3.367774724960327,1999-09-24
3.398334503173828,1999-09-27
3.4166693687438965,1999-09-28
3.4288952350616455,1999-09-29
3.496128797531128,1999-09-30
3.4501261711120605,1999-10-01
3.4501261711120605,1999-10-04
3.4625601768493652,1999-10-05
3.4812090396881104,1999-10-06
3.4439103603363037,1999-10-07
3.45634388923645,1999-10-08
3.4625601768493652,1999-10-11
3.4501261711120605,1999-10-12
3.4439103603363037,1999-10-13
3.4439103603363037,1999-10-14
3.4812090396881104,1999-10-15
3.4314775466918945,1999-10-18
3.4687769412994385,1999-10-19
3.419044017791748,1999-10-20
3.3693132400512695,1999-10-21
3.350663423538208,1999-10-22
3.3568804264068604,1999-10-25
3.332014322280884,1999-10-26
3.300933599472046,1999-10-27
3.350663423538208,1999-10-28
3.394179582595825,1999-10-29
3.381746292114258,1999-11-01
3.4812090396881104,1999-11-02
3.4998600482940674,1999-11-03
3.4874250888824463,1999-11-04
3.4812090396881104,1999-11-05
3.4749908447265625,1999-11-08
3.4998600482940674,1999-11-09
3.4501261711120605,1999-11-10
3.45634388923645,1999-11-11
3.4439103603363037,1999-11-12
3.381746292114258,1999-11-15
3.381746292114258,1999-11-16
3.4314775466918945,1999-11-17
3.406611919403076,1999-11-18
3.4439103603363037,1999-11-19
3.3755300045013428,1999-11-22
3.3693132400512695,1999-11-23
3.3630967140197754,1999-11-24
3.332014322280884,1999-11-26
3.300933599472046,1999-11-29
3.307147741317749,1999-11-30
3.319582939147949,1999-12-01
3.307147741317749,1999-12-02
3.319582939147949,1999-12-03
3.332014322280884,1999-12-06
3.282282590866089,1999-12-07
3.2201168537139893,1999-12-08
3.269850730895996,1999-12-09
3.2263360023498535,1999-12-10
3.1641712188720703,1999-12-13
3.108222484588623,1999-12-14
3.1828196048736572,1999-12-15
3.1517372131347656,1999-12-16
3.282282590866089,1999-12-17
3.406611919403076,1999-12-20
3.406611919403076,1999-12-21
3.3568804264068604,1999-12-22
3.3630967140197754,1999-12-23
3.381746292114258,1999-12-27
3.3879637718200684,1999-12-28
3.4003944396972656,1999-12-29
3.4483165740966797,1999-12-30
3.4356393814086914,1999-12-31
3.4356393814086914,2000-01-03
3.4039456844329834,2000-01-04
3.4229624271392822,2000-01-05
3.5243821144104004,2000-01-06
3.5814318656921387,2000-01-07
3.638481378555298,2000-01-10
3.594109535217285,2000-01-11
3.5624167919158936,2000-01-12
3.6004481315612793,2000-01-13
3.613128185272217,2000-01-14
3.613128185272217,2000-01-18
3.619466781616211,2000-01-19
3.6067869663238525,2000-01-20
3.5877718925476074,2000-01-21
3.5750954151153564,2000-01-24
3.568753957748413,2000-01-25
3.6067869663238525,2000-01-26
3.6067869663238525,2000-01-27
3.6067869663238525,2000-01-28
3.5750954151153564,2000-01-31
3.5433976650238037,2000-02-01
3.5624167919158936,2000-02-02
3.6004481315612793,2000-02-03
3.568753957748413,2000-02-04
3.5624167919158936,2000-02-07
3.5624167919158936,2000-02-08
3.530721664428711,2000-02-09
3.480010509490967,2000-02-10
3.4863502979278564,2000-02-11
3.4229624271392822,2000-02-14
3.4356393814086914,2000-02-15
3.4546563625335693,2000-02-16
3.4863502979278564,2000-02-17
3.441978693008423,2000-02-18
3.416624069213867,2000-02-22
3.3912672996520996,2000-02-23
3.4039456844329834,2000-02-24
3.353236198425293,2000-02-25
3.365912914276123,2000-02-28
3.4926886558532715,2000-02-29
3.4483165740966797,2000-03-01
3.511704921722412,2000-03-02
3.4990267753601074,2000-03-03
3.4546563625335693,2000-03-06
3.473672866821289,2000-03-07
3.4546563625335693,2000-03-08
3.480010509490967,2000-03-09
3.4990267753601074,2000-03-10
3.473672866821289,2000-03-13
3.518042802810669,2000-03-14
3.5877718925476074,2000-03-15
3.689192295074463,2000-03-16
3.6765151023864746,2000-03-17
3.72088623046875,2000-03-20
3.7272262573242188,2000-03-21
3.7335634231567383,2000-03-22
3.746241807937622,2000-03-23
3.7335634231567383,2000-03-24
3.7399022579193115,2000-03-27
3.714547872543335,2000-03-28
3.7715957164764404,2000-03-29
3.7779347896575928,2000-03-30
3.8032917976379395,2000-03-31
3.826262950897217,2000-04-03
3.781094551086426,2000-04-04
3.9036905765533447,2000-04-05
3.9101431369781494,2000-04-06
3.9488563537597656,2000-04-07
3.9811184406280518,2000-04-10
4.064999103546143,2000-04-11
4.064999103546143,2000-04-12
4.058547496795654,2000-04-13
4.052095413208008,2000-04-14
4.058547496795654,2000-04-17
4.077905654907227,2000-04-18
4.103714466094971,2000-04-19
4.084354877471924,2000-04-20
4.1359758377075195,2000-04-24
4.129522323608398,2000-04-25
4.123071670532227,2000-04-26
4.110167026519775,2000-04-27
4.110167026519775,2000-04-28
4.161784648895264,2000-05-01
4.277927875518799,2000-05-02
4.284379959106445,2000-05-03
4.2198567390441895,2000-05-04
4.200500965118408,2000-05-05
4.181141376495361,2000-05-08
4.226308345794678,2000-05-09
4.181141376495361,2000-05-10
4.187595367431641,2000-05-11
4.187595367431641,2000-05-12
4.2069501876831055,2000-05-15
4.232761859893799,2000-05-16
4.213403701782227,2000-05-17
4.200500965118408,2000-05-18
4.2198567390441895,2000-05-19
4.213403701782227,2000-05-22
4.245666027069092,2000-05-23
4.226308345794678,2000-05-24
4.200500965118408,2000-05-25
4.194047451019287,2000-05-26
4.187595367431641,2000-05-30
4.181141376495361,2000-05-31
4.161784648895264,2000-06-01
4.187595367431641,2000-06-02
4.161784648895264,2000-06-05
4.181141376495361,2000-06-06
4.181141376495361,2000-06-07
4.181141376495361,2000-06-08
4.168237209320068,2000-06-09
4.161784648895264,2000-06-12
4.161784648895264,2000-06-13
4.3553571701049805,2000-06-14
4.239214897155762,2000-06-15
4.245666027069092,2000-06-16
4.284379959106445,2000-06-19
4.329545497894287,2000-06-20
4.310190677642822,2000-06-21
4.335999965667725,2000-06-22
4.310190677642822,2000-06-23
4.284379959106445,2000-06-26
4.348905563354492,2000-06-27
4.335999965667725,2000-06-28
4.3553571701049805,2000-06-29
4.234374523162842,2000-06-30
4.3478922843933105,2000-07-03
4.380681037902832,2000-07-05
4.426586627960205,2000-07-06
4.410191535949707,2000-07-07
4.462656497955322,2000-07-10
4.449538230895996,2000-07-11
4.390519618988037,2000-07-12
4.423306941986084,2000-07-13
4.429866790771484,2000-07-14
4.423306941986084,2000-07-17
4.423306941986084,2000-07-18
4.442980766296387,2000-07-19
4.423306941986084,2000-07-20
4.420031547546387,2000-07-21
4.452816963195801,2000-07-24
4.479048252105713,2000-07-25
4.43314266204834,2000-07-26
4.4724907875061035,2000-07-27
4.43314266204834,2000-07-28
4.328218936920166,2000-07-31
4.459376335144043,2000-08-01
4.380681037902832,2000-08-02
4.3675642013549805,2000-08-03
4.3478922843933105,2000-08-04
4.256080150604248,2000-08-07
4.282313823699951,2000-08-08
4.334776878356934,2000-08-09
4.328218936920166,2000-08-10
4.32166051864624,2000-08-11
4.328218936920166,2000-08-14
4.3019866943359375,2000-08-15
4.285592555999756,2000-08-16
4.308544158935547,2000-08-17
4.249521255493164,2000-08-18
4.262637615203857,2000-08-21
4.3019866943359375,2000-08-22
4.275752544403076,2000-08-23
4.20361852645874,2000-08-24
4.216734409332275,2000-08-25
4.2593607902526855,2000-08-28
4.164270401000977,2000-08-29
4.236407279968262,2000-08-30
4.262637615203857,2000-08-31
4.269197463989258,2000-09-01
4.262637615203857,2000-09-05
4.269197463989258,2000-09-06
4.256080150604248,2000-09-07
4.3019866943359375,2000-09-08
4.354449272155762,2000-09-11
4.354449272155762,2000-09-12
4.374124050140381,2000-09-13
4.328218936920166,2000-09-14
4.328218936920166,2000-09-15
4.269197463989258,2000-09-18
4.3019866943359375,2000-09-19
4.282313823699951,2000-09-20
4.275752544403076,2000-09-21
4.242966175079346,2000-09-22
4.282313823699951,2000-09-25
4.3019866943359375,2000-09-26
4.31510066986084,2000-09-27
4.3872389793396,2000-09-28
4.43314266204834,2000-09-29
4.299040794372559,2000-10-02
4.305705547332764,2000-10-03
4.245718479156494,2000-10-04
4.292374610900879,2000-10-05
4.319035530090332,2000-10-06
4.285711288452148,2000-10-09
4.292374610900879,2000-10-10
4.285711288452148,2000-10-11
4.205728054046631,2000-10-12
4.245718479156494,2000-10-13
4.292374610900879,2000-10-16
4.292374610900879,2000-10-17
4.245718479156494,2000-10-18
4.285711288452148,2000-10-19
4.285711288452148,2000-10-20
4.265713214874268,2000-10-23
4.265713214874268,2000-10-24
4.232389450073242,2000-10-25
4.259049415588379,2000-10-26
4.279047012329102,2000-10-27
4.319035530090332,2000-10-30
4.292374610900879,2000-10-31
4.285711288452148,2000-11-01
4.259049415588379,2000-11-02
4.239053726196289,2000-11-03
4.245718479156494,2000-11-06
4.252385139465332,2000-11-07
4.252385139465332,2000-11-08
4.239053726196289,2000-11-09
4.225724220275879,2000-11-10
4.199061870574951,2000-11-13
4.259049415588379,2000-11-14
4.252385139465332,2000-11-15
4.265713214874268,2000-11-16
4.252385139465332,2000-11-17
4.265713214874268,2000-11-20
4.265713214874268,2000-11-21
4.279047012329102,2000-11-22
4.272381782531738,2000-11-24
4.339033126831055,2000-11-27
4.3456950187683105,2000-11-28
4.325700759887695,2000-11-29
4.399020195007324,2000-11-30
4.4256792068481445,2000-12-01
4.4190144538879395,2000-12-04
4.478998184204102,2000-12-05
4.432344913482666,2000-12-06
4.3923540115356445,2000-12-07
4.4190144538879395,2000-12-08
4.558984756469727,2000-12-11
4.512325286865234,2000-12-12
4.518993377685547,2000-12-13
4.552316665649414,2000-12-14
4.612307071685791,2000-12-15
4.685622692108154,2000-12-18
4.685622692108154,2000-12-19
4.658961296081543,2000-12-20
4.645630836486816,2000-12-21
4.645630836486816,2000-12-22
4.625636100769043,2000-12-26
4.758939743041992,2000-12-27
4.762462139129639,2000-12-28
4.789558410644531,2000-12-29
4.755686283111572,2001-01-02
4.809882164001465,2001-01-03
4.782784461975098,2001-01-04
4.708263397216797,2001-01-05
4.674391746520996,2001-01-08
4.71504020690918,2001-01-09
4.687943458557129,2001-01-10
4.674391746520996,2001-01-11
4.667619705200195,2001-01-12
4.687943458557129,2001-01-16
4.6608452796936035,2001-01-17
4.674391746520996,2001-01-18
4.701491832733154,2001-01-19
4.701491832733154,2001-01-22
4.728588581085205,2001-01-23
4.681166172027588,2001-01-24
4.694716930389404,2001-01-25
4.694716930389404,2001-01-26
4.716123104095459,2001-01-29
4.7909135818481445,2001-01-30
4.763815879821777,2001-01-31
4.7258782386779785,2001-02-01
4.692279815673828,2001-02-02
4.692279815673828,2001-02-05
4.6651787757873535,2001-02-06
4.651089668273926,2001-02-07
4.615320205688477,2001-02-08
4.578466892242432,2001-02-09
4.536192893981934,2001-02-12
4.471158981323242,2001-02-13
4.495004653930664,2001-02-14
4.496088981628418,2001-02-15
4.501508712768555,2001-02-16
4.552450180053711,2001-02-20
4.497171878814697,2001-02-21
4.45272970199585,2001-02-22
4.433220386505127,2001-02-23
4.487416744232178,2001-02-26
4.526439189910889,2001-02-27
4.536192893981934,2001-02-28
4.592557907104492,2001-03-01
4.6695170402526855,2001-03-02
4.661928653717041,2001-03-05
4.6608452796936035,2001-03-06
4.661928653717041,2001-03-07
4.6901092529296875,2001-03-08
4.671682357788086,2001-03-09
4.655423164367676,2001-03-12
4.639166355133057,2001-03-13
4.6229071617126465,2001-03-14
4.606648921966553,2001-03-15
4.584967613220215,2001-03-16
4.615320205688477,2001-03-19
4.619654655456543,2001-03-20
4.601225852966309,2001-03-21
4.574131011962891,2001-03-22
4.555701732635498,2001-03-23
4.601225852966309,2001-03-26
4.584967613220215,2001-03-27
4.587136745452881,2001-03-28
4.617490291595459,2001-03-29
4.6608452796936035,2001-03-30
4.685096263885498,2001-04-02
4.6233625411987305,2001-04-03
4.602417945861816,2001-04-04
4.627775192260742,2001-04-05
4.6079277992248535,2001-04-06
4.629976749420166,2001-04-09
4.625566482543945,2001-04-10
4.618953704833984,2001-04-11
4.613441467285156,2001-04-12
4.519741535186768,2001-04-16
4.627775192260742,2001-04-17
4.683995246887207,2001-04-18
4.7413177490234375,2001-04-19
4.760055065155029,2001-04-20
4.752339839935303,2001-04-23
4.742417335510254,2001-04-24
4.756749153137207,2001-04-25
4.817381381988525,2001-04-26
4.817381381988525,2001-04-27
4.850452899932861,2001-04-30
4.828404903411865,2001-05-01
4.7953338623046875,2001-05-02
4.806356430053711,2001-05-03
4.787618160247803,2001-05-04
4.792027950286865,2001-05-07
4.839428901672363,2001-05-08
4.822894096374512,2001-05-09
4.822894096374512,2001-05-10
4.821791172027588,2001-05-11
4.821791172027588,2001-05-14
4.803050994873047,2001-05-15
4.826201915740967,2001-05-16
4.793130397796631,2001-05-17
4.723679542541504,2001-05-18
4.709348201751709,2001-05-21
4.738010883331299,2001-05-22
4.771079063415527,2001-05-23
4.7953338623046875,2001-05-24
4.763361930847168,2001-05-25
4.777695655822754,2001-05-29
4.696120262145996,2001-05-30
4.710452079772949,2001-05-31
4.746828556060791,2001-06-01
4.769978046417236,2001-06-04
4.821791172027588,2001-06-05
4.82509708404541,2001-06-06
4.828404903411865,2001-06-07
4.783207893371582,2001-06-08
4.821791172027588,2001-06-11
4.8680901527404785,2001-06-12
4.905572891235352,2001-06-13
4.959588050842285,2001-06-14
4.963998317718506,2001-06-15
4.981634140014648,2001-06-18
4.9750213623046875,2001-06-19
5.015810966491699,2001-06-20
5.070928573608398,2001-06-21
5.056595802307129,2001-06-22
5.000376224517822,2001-06-25
5.075336933135986,2001-06-26
5.069826602935791,2001-06-27
5.110610485076904,2001-06-28
5.2197465896606445,2001-06-29
5.2107930183410645,2001-07-02
5.272358417510986,2001-07-03
5.246614456176758,2001-07-05
5.258927345275879,2001-07-06
5.233180046081543,2001-07-09
5.207437038421631,2001-07-10
5.196239471435547,2001-07-11
5.195121765136719,2001-07-12
5.2107930183410645,2001-07-13
5.223107814788818,2001-07-16
5.224229335784912,2001-07-17
5.2208709716796875,2001-07-18
5.227585315704346,2001-07-19
5.227585315704346,2001-07-20
5.223107814788818,2001-07-23
5.211911678314209,2001-07-24
5.2107930183410645,2001-07-25
5.221986770629883,2001-07-26
5.202956676483154,2001-07-27
5.16713809967041,2001-07-30
5.238779544830322,2001-07-31
5.264523506164551,2001-08-01
5.292509078979492,2001-08-02
5.311539173126221,2001-08-03
5.36079216003418,2001-08-06
5.41900110244751,2001-08-07
5.426836967468262,2001-08-08
5.427959442138672,2001-08-09
5.47721004486084,2001-08-10
5.4660162925720215,2001-08-13
5.517505645751953,2001-08-14
5.567880630493164,2001-08-15
5.557806491851807,2001-08-16
5.574596405029297,2001-08-17
5.558926582336426,2001-08-20
5.5891499519348145,2001-08-21
5.547732353210449,2001-08-22
5.580194473266602,2001-08-23
5.515267848968506,2001-08-24
5.50519323348999,2001-08-27
5.472733020782471,2001-08-28
5.429075241088867,2001-08-29
5.3719868659973145,2001-08-30
5.369746685028076,2001-08-31
5.349599361419678,2001-09-04
5.329451084136963,2001-09-05
5.25669002532959,2001-09-06
5.238779544830322,2001-09-07
5.19959831237793,2001-09-10
4.99810791015625,2001-09-17
5.059676170349121,2001-09-18
5.07086706161499,2001-09-19
5.054080009460449,2001-09-20
