WRK,Date
33.58009719848633,2019-03-11
34.2380256652832,2019-03-12
34.26399612426758,2019-03-13
33.90040969848633,2019-03-14
32.50664138793945,2019-03-15
33.13859939575195,2019-03-18
33.29441452026367,2019-03-19
32.593223571777344,2019-03-20
32.9827766418457,2019-03-21
31.8140926361084,2019-03-22
31.69289207458496,2019-03-25
32.60187911987305,2019-03-26
32.51530075073242,2019-03-27
32.87888717651367,2019-03-28
33.19919967651367,2019-03-29
34.428470611572266,2019-04-01
33.7186164855957,2019-04-02
34.47176742553711,2019-04-03
33.917720794677734,2019-04-04
34.532352447509766,2019-04-05
34.246681213378906,2019-04-08
33.69263458251953,2019-04-09
33.753231048583984,2019-04-10
33.76189422607422,2019-04-11
34.229373931884766,2019-04-12
33.52815628051758,2019-04-15
31.926637649536133,2019-04-16
30.73198699951172,2019-04-17
30.723325729370117,2019-04-18
30.991687774658203,2019-04-22
31.59767723083496,2019-04-23
31.883350372314453,2019-04-24
31.69289207458496,2019-04-25
32.12574005126953,2019-04-26
32.07379913330078,2019-04-29
33.22516632080078,2019-04-30
32.887550354003906,2019-05-01
33.34635925292969,2019-05-02
34.01295471191406,2019-05-03
33.23382568359375,2019-05-06
33.155906677246094,2019-05-07
33.000091552734375,2019-05-08
32.54887390136719,2019-05-09
32.61897277832031,2019-05-10
31.646438598632812,2019-05-13
32.58391189575195,2019-05-14
32.80295181274414,2019-05-15
32.785430908203125,2019-05-16
32.119564056396484,2019-05-17
30.796581268310547,2019-05-20
31.488733291625977,2019-05-21
30.857912063598633,2019-05-22
30.38479232788086,2019-05-23
30.52496910095215,2019-05-24
29.806533813476562,2019-05-28
29.4648380279541,2019-05-29
29.053043365478516,2019-05-30
28.562408447265625,2019-05-31
29.12314224243164,2019-06-03
31.19083595275879,2019-06-04
31.436168670654297,2019-06-05
32.110801696777344,2019-06-06
31.90929412841797,2019-06-07
31.91804313659668,2019-06-10
31.988142013549805,2019-06-11
31.804140090942383,2019-06-12
32.5576286315918,2019-06-13
31.585107803344727,2019-06-14
30.980575561523438,2019-06-17
31.52377700805664,2019-06-18
31.409875869750977,2019-06-19
31.97937774658203,2019-06-20
32.172122955322266,2019-06-21
30.822866439819336,2019-06-24
30.35850715637207,2019-06-25
30.437358856201172,2019-06-26
31.322267532348633,2019-06-27
31.953102111816406,2019-06-28
32.81172180175781,2019-07-01
32.61897277832031,2019-07-02
33.398746490478516,2019-07-03
33.35493087768555,2019-07-05
33.1008415222168,2019-07-08
32.785430908203125,2019-07-09
32.76791000366211,2019-07-10
31.707761764526367,2019-07-11
32.373653411865234,2019-07-12
31.409875869750977,2019-07-15
31.374832153320312,2019-07-16
30.963037490844727,2019-07-17
30.875438690185547,2019-07-18
31.74281883239746,2019-07-19
31.269695281982422,2019-07-22
32.2159309387207,2019-07-23
32.23347091674805,2019-07-24
32.513832092285156,2019-07-25
32.10203170776367,2019-07-26
32.19840621948242,2019-07-29
32.54887390136719,2019-07-30
31.585107803344727,2019-07-31
32.6452522277832,2019-08-01
32.28602600097656,2019-08-02
30.81410026550293,2019-08-05
30.507457733154297,2019-08-06
30.48116683959961,2019-08-07
30.9117374420166,2019-08-08
30.467853546142578,2019-08-09
29.491315841674805,2019-08-12
30.76081085205078,2019-08-13
29.509071350097656,2019-08-14
28.940902709960938,2019-08-15
29.606725692749023,2019-08-16
30.16600799560547,2019-08-19
29.517946243286133,2019-08-20
29.80202865600586,2019-08-21
29.85529899597168,2019-08-22
28.710084915161133,2019-08-23
29.189476013183594,2019-08-26
28.683460235595703,2019-08-27
29.722129821777344,2019-08-28
30.281421661376953,2019-08-29
30.343563079833984,2019-08-30
29.30488395690918,2019-09-03
30.17488670349121,2019-09-04
31.009382247924805,2019-09-05
31.178054809570312,2019-09-06
31.914899826049805,2019-09-09
33.61051940917969,2019-09-10
34.693572998046875,2019-09-11
34.12541198730469,2019-09-12
34.70246124267578,2019-09-13
33.66376876831055,2019-09-16
33.060096740722656,2019-09-17
32.669490814208984,2019-09-18
31.861618041992188,2019-09-19
31.879375457763672,2019-09-20
32.10132598876953,2019-09-23
31.861618041992188,2019-09-24
32.31438446044922,2019-09-25
32.25223922729492,2019-09-26
32.385406494140625,2019-09-27
32.35877227783203,2019-09-30
30.947235107421875,2019-10-01
30.12161636352539,2019-10-02
29.7132568359375,2019-10-03
30.24591064453125,2019-10-04
30.192644119262695,2019-10-07
29.80202865600586,2019-10-08
30.18376922607422,2019-10-09
31.435501098632812,2019-10-10
32.465301513671875,2019-10-11
31.985910415649414,2019-10-14
32.18122482299805,2019-10-15
32.2344856262207,2019-10-16
32.136837005615234,2019-10-17
32.58071517944336,2019-10-18
32.95356750488281,2019-10-21
33.42408752441406,2019-10-22
33.95673370361328,2019-10-23
33.37968826293945,2019-10-24
33.74367904663086,2019-10-25
34.12541198730469,2019-10-28
33.708168029785156,2019-10-29
33.432960510253906,2019-10-30
33.17551803588867,2019-10-31
34.44499588012695,2019-11-01
34.773468017578125,2019-11-04
35.172969818115234,2019-11-05
34.83561325073242,2019-11-06
34.658058166503906,2019-11-07
35.28837203979492,2019-11-08
34.968788146972656,2019-11-11
36.07847595214844,2019-11-12
35.83877944946289,2019-11-13
35.95419692993164,2019-11-14
35.47480392456055,2019-11-15
35.94636154174805,2019-11-18
35.87450408935547,2019-11-19
34.79664993286133,2019-11-20
34.41940689086914,2019-11-21
34.859535217285156,2019-11-22
35.694862365722656,2019-11-25
36.36852264404297,2019-11-26
36.521217346191406,2019-11-27
36.22480392456055,2019-11-29
36.287681579589844,2019-12-02
35.47929382324219,2019-12-03
35.37150955200195,2019-12-04
35.910430908203125,2019-12-05
37.033199310302734,2019-12-06
36.727806091308594,2019-12-09
35.991268157958984,2019-12-10
36.29666519165039,2019-12-11
37.04217529296875,2019-12-12
36.727806091308594,2019-12-13
36.736785888671875,2019-12-16
37.73380661010742,2019-12-17
37.85057067871094,2019-12-18
37.94038772583008,2019-12-19
38.15596008300781,2019-12-20
38.784698486328125,2019-12-23
38.40745162963867,2019-12-24
38.59608459472656,2019-12-26
38.2996711730957,2019-12-27
38.26374435424805,2019-12-30
38.54218673706055,2019-12-31
39.027217864990234,2020-01-02
38.33560562133789,2020-01-03
37.75175857543945,2020-01-06
37.3296012878418,2020-01-07
37.49129104614258,2020-01-08
38.23680114746094,2020-01-09
37.8685302734375,2020-01-10
38.200862884521484,2020-01-13
38.22780990600586,2020-01-14
38.308658599853516,2020-01-15
39.01823806762695,2020-01-16
39.23381042480469,2020-01-17
37.365535736083984,2020-01-21
37.4194221496582,2020-01-22
37.76972579956055,2020-01-23
36.77271270751953,2020-01-24
35.991268157958984,2020-01-27
36.37751388549805,2020-01-28
36.47630310058594,2020-01-29
35.94636154174805,2020-01-30
35.030181884765625,2020-01-31
35.45234298706055,2020-02-03
35.658931732177734,2020-02-04
37.49129104614258,2020-02-05
37.42841339111328,2020-02-06
37.02422332763672,2020-02-07
36.78169631958008,2020-02-10
37.70684814453125,2020-02-11
37.670928955078125,2020-02-12
37.012428283691406,2020-02-13
36.812599182128906,2020-02-14
37.16682052612305,2020-02-18
36.75810241699219,2020-02-19
36.83076858520508,2020-02-20
37.10324478149414,2020-02-21
34.12409210205078,2020-02-24
31.744394302368164,2020-02-25
31.662649154663086,2020-02-26
29.71893310546875,2020-02-27
30.200319290161133,2020-02-28
31.05410385131836,2020-03-02
29.591773986816406,2020-03-03
30.50913429260254,2020-03-04
28.392839431762695,2020-03-05
27.321067810058594,2020-03-06
24.169336318969727,2020-03-09
26.303794860839844,2020-03-10
23.824186325073242,2020-03-11
20.054828643798828,2020-03-12
23.497207641601562,2020-03-13
20.44538688659668,2020-03-16
23.70611572265625,2020-03-17
21.299177169799805,2020-03-18
22.852331161499023,2020-03-19
23.179311752319336,2020-03-20
22.534433364868164,2020-03-23
23.833271026611328,2020-03-24
23.933181762695312,2020-03-25
25.786073684692383,2020-03-26
25.331933975219727,2020-03-27
26.340129852294922,2020-03-30
25.668001174926758,2020-03-31
24.26016616821289,2020-04-01
24.33283042907715,2020-04-02
23.324634552001953,2020-04-03
26.312875747680664,2020-04-06
26.285627365112305,2020-04-07
27.875123977661133,2020-04-08
29.210290908813477,2020-04-09
29.464609146118164,2020-04-13
28.98322296142578,2020-04-14
27.529972076416016,2020-04-15
26.176637649536133,2020-04-16
27.875123977661133,2020-04-17
26.939590454101562,2020-04-20
26.40370750427246,2020-04-21
25.858739852905273,2020-04-22
26.231130599975586,2020-04-23
26.231130599975586,2020-04-24
27.693466186523438,2020-04-27
29.882423400878906,2020-04-28
31.01777458190918,2020-04-29
29.237539291381836,2020-04-30
28.011367797851562,2020-05-01
27.529972076416016,2020-05-04
22.761507034301758,2020-05-05
22.434520721435547,2020-05-06
22.78874969482422,2020-05-07
24.52356719970703,2020-05-08
23.588037490844727,2020-05-11
22.888662338256836,2020-05-12
21.944049835205078,2020-05-13
22.915908813476562,2020-05-14
21.989463806152344,2020-05-15
23.70209503173828,2020-05-18
22.86867904663086,2020-05-19
23.28996467590332,2020-05-20
23.033525466918945,2020-05-21
23.216697692871094,2020-05-22
24.727846145629883,2020-05-26
26.706069946289062,2020-05-27
26.44047737121582,2020-05-28
25.698640823364258,2020-05-29
26.174884796142578,2020-06-01
25.973398208618164,2020-06-02
27.356325149536133,2020-06-03
28.107316970825195,2020-06-04
29.352867126464844,2020-06-05
30.22291374206543,2020-06-08
29.22464942932129,2020-06-09
27.82340431213379,2020-06-10
25.313983917236328,2020-06-11
25.836013793945312,2020-06-12
25.881813049316406,2020-06-15
26.49542808532715,2020-06-16
26.34889030456543,2020-06-17
25.9642391204834,2020-06-18
25.93675994873047,2020-06-19
25.075868606567383,2020-06-22
25.158292770385742,2020-06-23
23.99517059326172,2020-06-24
24.37066650390625,2020-06-25
24.471405029296875,2020-06-26
25.41472625732422,2020-06-29
25.881813049316406,2020-06-30
25.332300186157227,2020-07-01
25.82686424255371,2020-07-02
26.358049392700195,2020-07-06
25.698640823364258,2020-07-07
25.158292770385742,2020-07-08
24.01348304748535,2020-07-09
25.41472625732422,2020-07-10
25.506311416625977,2020-07-13
26.696914672851562,2020-07-14
27.612760543823242,2020-07-15
28.134790420532227,2020-07-16
27.447904586791992,2020-07-17
26.89839744567871,2020-07-20
27.218942642211914,2020-07-21
27.347164154052734,2020-07-22
27.612760543823242,2020-07-23
27.667705535888672,2020-07-24
27.667705535888672,2020-07-27
26.98998260498047,2020-07-28
27.713502883911133,2020-07-29
25.881813049316406,2020-07-30
24.599628448486328,2020-07-31
25.47884178161621,2020-08-03
26.80681800842285,2020-08-04
27.328845977783203,2020-08-05
27.008298873901367,2020-08-06
26.623647689819336,2020-08-07
28.070682525634766,2020-08-10
28.299640655517578,2020-08-11
27.750133514404297,2020-08-12
27.37214469909668,2020-08-13
27.92530632019043,2020-08-14
27.436681747436523,2020-08-17
26.82820701599121,2020-08-18
26.96649169921875,2020-08-19
26.542409896850586,2020-08-20
26.23816680908203,2020-08-21
28.8380184173584,2020-08-24
28.201881408691406,2020-08-25
28.155786514282227,2020-08-26
28.43236541748047,2020-08-27
28.63518714904785,2020-08-28
27.96217918395996,2020-08-31
29.56633949279785,2020-09-01
30.12871551513672,2020-09-02
29.40961456298828,2020-09-03
29.99964714050293,2020-09-04
29.446489334106445,2020-09-08
29.87058448791504,2020-09-09
29.381954193115234,2020-09-10
29.962766647338867,2020-09-11
31.659120559692383,2020-09-14
33.14344024658203,2020-09-15
33.512210845947266,2020-09-16
34.70150375366211,2020-09-17
33.383140563964844,2020-09-18
32.4427604675293,2020-09-21
31.695999145507812,2020-09-22
30.267011642456055,2020-09-23
30.479053497314453,2020-09-24
33.014366149902344,2020-09-25
32.24916076660156,2020-09-28
31.57615089416504,2020-09-29
32.02790069580078,2020-09-30
31.400985717773438,2020-10-01
32.286033630371094,2020-10-02
33.899417877197266,2020-10-05
33.29094696044922,2020-10-06
34.28663635253906,2020-10-07
34.82135009765625,2020-10-08
34.849002838134766,2020-10-09
35.936893463134766,2020-10-12
34.95964050292969,2020-10-13
35.125587463378906,2020-10-14
36.54536437988281,2020-10-15
37.7807502746582,2020-10-16
37.87294387817383,2020-10-19
36.987892150878906,2020-10-20
37.17228317260742,2020-10-21
37.24602508544922,2020-10-22
37.0985221862793,2020-10-23
35.687965393066406,2020-10-26
35.309974670410156,2020-10-27
33.862552642822266,2020-10-28
34.50790023803711,2020-10-29
34.61852264404297,2020-10-30
36.056739807128906,2020-11-02
36.65599060058594,2020-11-03
35.50357437133789,2020-11-04
36.1673698425293,2020-11-05
35.97376251220703,2020-11-06
37.19071578979492,2020-11-09
38.47220230102539,2020-11-10
38.00202178955078,2020-11-11
36.07504653930664,2020-11-12
37.47394943237305,2020-11-13
39.41944885253906,2020-11-16
40.40145492553711,2020-11-17
40.5589485168457,2020-11-18
39.456504821777344,2020-11-19
39.104454040527344,2020-11-20
39.947505950927734,2020-11-23
42.087554931640625,2020-11-24
40.81835174560547,2020-11-25
40.81835174560547,2020-11-27
39.104454040527344,2020-11-30
39.91971969604492,2020-12-01
40.271759033203125,2020-12-02
39.70664596557617,2020-12-03
41.20745086669922,2020-12-04
41.244503021240234,2020-12-07
41.79109191894531,2020-12-08
41.58728790283203,2020-12-09
40.67938232421875,2020-12-10
40.327335357666016,2020-12-11
39.85486602783203,2020-12-14
41.1703987121582,2020-12-15
40.9943733215332,2020-12-16
41.6706657409668,2020-12-17
41.33715057373047,2020-12-18
40.78128433227539,2020-12-21
40.60527420043945,2020-12-22
41.179656982421875,2020-12-23
41.20745086669922,2020-12-24
40.67938232421875,2020-12-28
39.90119171142578,2020-12-29
40.234703063964844,2020-12-30
40.327335357666016,2020-12-31
39.326805114746094,2021-01-04
40.30881118774414,2021-01-05
42.847225189208984,2021-01-06
42.458126068115234,2021-01-07
41.90227127075195,2021-01-08
43.03251266479492,2021-01-11
43.77365493774414,2021-01-12
43.48645782470703,2021-01-13
43.430870056152344,2021-01-14
42.31916427612305,2021-01-15
41.374202728271484,2021-01-19
42.152400970458984,2021-01-20
43.18073272705078,2021-01-21
43.236324310302734,2021-01-22
40.87393569946289,2021-01-25
40.614532470703125,2021-01-26
38.733890533447266,2021-01-27
37.7055549621582,2021-01-28
38.3818473815918,2021-01-29
38.363319396972656,2021-02-01
38.8079948425293,2021-02-02
39.410186767578125,2021-02-03
38.37257766723633,2021-02-04
39.91045379638672,2021-02-05
39.576942443847656,2021-02-08
40.531166076660156,2021-02-09
40.65214538574219,2021-02-10
40.1030387878418,2021-02-11
41.1733283996582,2021-02-12
40.72659683227539,2021-02-16
40.9499626159668,2021-02-17
39.963443756103516,2021-02-18
40.90343475341797,2021-02-19
40.80105972290039,2021-02-22
41.97371292114258,2021-02-23
41.75965118408203,2021-02-24
41.145408630371094,2021-02-25
40.56838607788086,2021-02-26
42.96954345703125,2021-03-01
43.5279541015625,2021-03-02
44.588924407958984,2021-03-03
45.03565216064453,2021-03-04
47.16691589355469,2021-03-05
49.493614196777344,2021-03-08
49.279563903808594,2021-03-09
49.05619430541992,2021-03-10
47.827701568603516,2021-03-11
47.99522399902344,2021-03-12
47.52988052368164,2021-03-15
47.073848724365234,2021-03-16
48.44194793701172,2021-03-17
48.62808609008789,2021-03-18
48.199974060058594,2021-03-19
46.776023864746094,2021-03-22
44.97981262207031,2021-03-23
45.994258880615234,2021-03-24
48.26511764526367,2021-03-25
49.86589050292969,2021-03-26
49.25163650512695,2021-03-29
49.530853271484375,2021-03-30
48.44194793701172,2021-03-31
48.572235107421875,2021-04-01
49.20510482788086,2021-04-05
49.912418365478516,2021-04-06
49.13064956665039,2021-04-07
49.09342575073242,2021-04-08
49.139957427978516,2021-04-09
50.52667236328125,2021-04-12
48.804901123046875,2021-04-13
49.51223373413086,2021-04-14
49.903114318847656,2021-04-15
50.843101501464844,2021-04-16
50.41498565673828,2021-04-19
49.68906021118164,2021-04-20
49.97756576538086,2021-04-21
48.86075210571289,2021-04-22
49.60530090332031,2021-04-23
49.87519454956055,2021-04-26
50.74073028564453,2021-04-27
51.094383239746094,2021-04-28
52.1646728515625,2021-04-29
51.885467529296875,2021-04-30
53.39316940307617,2021-05-03
53.821285247802734,2021-05-04
54.28662872314453,2021-05-05
55.961849212646484,2021-05-06
55.5988883972168,2021-05-07
55.54304504394531,2021-05-10
56.510955810546875,2021-05-11
54.37968826293945,2021-05-12
56.25967025756836,2021-05-13
56.3713493347168,2021-05-14
57.525394439697266,2021-05-17
55.79692077636719,2021-05-18
54.610355377197266,2021-05-19
54.04042434692383,2021-05-20
54.133853912353516,2021-05-21
54.432830810546875,2021-05-24
53.72275924682617,2021-05-25
53.713417053222656,2021-05-26
54.2459716796875,2021-05-27
54.4888916015625,2021-05-28
55.54466247558594,2021-06-01
54.909332275390625,2021-06-02
54.95604705810547,2021-06-03
55.09619140625,2021-06-04
54.09648513793945,2021-06-07
54.39546203613281,2021-06-08
53.18085479736328,2021-06-09
52.46144104003906,2021-06-10
53.573265075683594,2021-06-11
51.639251708984375,2021-06-14
52.74173355102539,2021-06-15
51.62989807128906,2021-06-16
49.31281280517578,2021-06-17
48.612083435058594,2021-06-18
50.30318832397461,2021-06-21
50.078948974609375,2021-06-22
49.667850494384766,2021-06-23
49.85471725463867,2021-06-24
49.77997589111328,2021-06-25
49.49034118652344,2021-06-28
49.11661911010742,2021-06-29
49.72391891479492,2021-06-30
49.83603286743164,2021-07-01
49.23807907104492,2021-07-02
47.911346435546875,2021-07-06
48.798954010009766,2021-07-07
48.3317985534668,2021-07-08
49.39690399169922,2021-07-09
49.331504821777344,2021-07-12
48.191654205322266,2021-07-13
47.89266586303711,2021-07-14
46.98639678955078,2021-07-15
45.79047393798828,2021-07-16
44.83748245239258,2021-07-19
45.3139762878418,2021-07-20
45.54756164550781,2021-07-21
44.80945587158203,2021-07-22
45.00565719604492,2021-07-23
45.98668670654297,2021-07-26
46.444488525390625,2021-07-27
46.49120330810547,2021-07-28
46.23894500732422,2021-07-29
45.97733688354492,2021-07-30
45.4354362487793,2021-08-02
46.46317672729492,2021-08-03
45.538211822509766,2021-08-04
45.26726531982422,2021-08-05
45.60361862182617,2021-08-06
46.154850006103516,2021-08-09
47.69647216796875,2021-08-10
48.71486282348633,2021-08-11
48.536521911621094,2021-08-12
48.076595306396484,2021-08-13
48.08598327636719,2021-08-16
47.16612243652344,2021-08-17
46.631103515625,2021-08-18
45.79572677612305,2021-08-19
46.39644241333008,2021-08-20
46.57478713989258,2021-08-23
47.60728073120117,2021-08-24
48.09536361694336,2021-08-25
47.38200759887695,2021-08-26
48.76179504394531,2021-08-27
48.15167999267578,2021-08-30
48.84626388549805,2021-08-31
48.57406997680664,2021-09-01
49.296817779541016,2021-09-02
49.37189865112305,2021-09-03
48.31125259399414,2021-09-07
48.273704528808594,2021-09-08
48.60221862792969,2021-09-09
48.68669891357422,2021-09-10
48.4614372253418,2021-09-13
47.45710372924805,2021-09-14
47.785621643066406,2021-09-15
47.54157638549805,2021-09-16
46.65926742553711,2021-09-17
45.67369842529297,2021-09-20
45.23255157470703,2021-09-21
45.8520393371582,2021-09-22
47.128578186035156,2021-09-23
47.35384750366211,2021-09-24
48.54591369628906,2021-09-27
48.78995132446289,2021-09-28
48.69609069824219,2021-09-29
46.77190399169922,2021-09-30
47.804386138916016,2021-10-01
48.1235237121582,2021-10-04
48.4614372253418,2021-10-05
47.485260009765625,2021-10-06
47.79499816894531,2021-10-07
47.19428253173828,2021-10-08
48.05781936645508,2021-10-11
48.09536361694336,2021-10-12
46.8000602722168,2021-10-13
46.29319763183594,2021-10-14
43.71196365356445,2021-10-15
44.82893371582031,2021-10-18
45.2419319152832,2021-10-19
45.96467971801758,2021-10-20
45.59861755371094,2021-10-21
45.608001708984375,2021-10-22
45.5892219543457,2021-10-25
45.96467971801758,2021-10-26
44.772621154785156,2021-10-27
45.93651580810547,2021-10-28
45.148067474365234,2021-10-29
44.857093811035156,2021-11-01
44.24699020385742,2021-11-02
45.44843292236328,2021-11-03
45.02605056762695,2021-11-04
45.76756286621094,2021-11-05
46.10546875,2021-11-08
45.68092346191406,2021-11-09
46.25642013549805,2021-11-10
46.879085540771484,2021-11-11
46.22811508178711,2021-11-12
46.35076141357422,2021-11-15
46.40736770629883,2021-11-16
46.237552642822266,2021-11-17
45.28468704223633,2021-11-18
44.124271392822266,2021-11-19
45.41676712036133,2021-11-22
45.2752571105957,2021-11-23
44.1903076171875,2021-11-24
43.718589782714844,2021-11-26
43.51103973388672,2021-11-29
40.935462951660156,2021-11-30
41.0581169128418,2021-12-01
42.42609405517578,2021-12-02
42.22796630859375,2021-12-03
42.90723419189453,2021-12-06
42.63364791870117,2021-12-07
42.05815887451172,2021-12-08
41.548702239990234,2021-12-09
41.15245819091797,2021-12-10
40.58640670776367,2021-12-13
40.85999298095703,2021-12-14
41.09585952758789,2021-12-15
42.47325897216797,2021-12-16
41.4543571472168,2021-12-17
40.07694625854492,2021-12-20
40.86943054199219,2021-12-21
40.43545150756836,2021-12-22
40.567527770996094,2021-12-23
41.28453826904297,2021-12-27
41.690216064453125,2021-12-28
41.775123596191406,2021-12-29
41.7185173034668,2021-12-30
41.8505973815918,2021-12-31
41.690216064453125,2022-01-03
43.18083572387695,2022-01-04
43.5676383972168,2022-01-05
43.520469665527344,2022-01-06
44.28464889526367,2022-01-07
43.001590728759766,2022-01-10
43.341209411621094,2022-01-11
43.397823333740234,2022-01-12
44.577117919921875,2022-01-13
44.25634765625,2022-01-14
43.143096923828125,2022-01-18
43.65255355834961,2022-01-19
42.680816650390625,2022-01-20
41.39775466918945,2022-01-21
42.44496154785156,2022-01-24
41.60530471801758,2022-01-25
40.935462951660156,2022-01-26
41.37887954711914,2022-01-27
41.90720748901367,2022-01-28
43.54877853393555,2022-01-31
43.69972610473633,2022-02-01
43.265743255615234,2022-02-02
43.520469665527344,2022-02-03
42.803462982177734,2022-02-04
42.72799301147461,2022-02-07
44.45447540283203,2022-02-08
44.718631744384766,2022-02-09
44.26337432861328,2022-02-10
44.064208984375,2022-02-11
43.42876434326172,2022-02-14
44.993675231933594,2022-02-15
44.728111267089844,2022-02-16
44.11163330078125,2022-02-17
44.24441909790039,2022-02-18
44.07369613647461,2022-02-22
42.69846725463867,2022-02-23
42.21476745605469,2022-02-24
43.85555648803711,2022-02-25
42.93557357788086,2022-02-28
41.15251922607422,2022-03-01
41.71209716796875,2022-03-02
42.04404830932617,2022-03-03
41.456016540527344,2022-03-04
39.36946487426758,2022-03-07
38.67710494995117,2022-03-08
40.29893112182617,2022-03-09
40.41273880004883,2022-03-10
41.067161560058594,2022-03-11
43.35288619995117,2022-03-14
43.665870666503906,2022-03-15
44.89883041381836,2022-03-16
45.35408020019531,2022-03-17
45.1264533996582,2022-03-18
44.491004943847656,2022-03-21
44.89883041381836,2022-03-22
43.74174118041992,2022-03-23
44.6901741027832,2022-03-24
45.48685836791992,2022-03-25
45.060062408447266,2022-03-28
45.51531219482422,2022-03-29
44.89883041381836,2022-03-30
44.60481262207031,2022-03-31
44.75656509399414,2022-04-01
44.671207427978516,2022-04-04
44.34873962402344,2022-04-05
44.20647430419922,2022-04-06
43.91246032714844,2022-04-07
44.7470817565918,2022-04-08
45.145423889160156,2022-04-11
45.410987854003906,2022-04-12
46.9284782409668,2022-04-13
47.35527420043945,2022-04-14
47.69670867919922,2022-04-18
48.67359161376953,2022-04-19
49.50822067260742,2022-04-20
49.50822067260742,2022-04-21
47.820003509521484,2022-04-22
47.175071716308594,2022-04-25
46.32147979736328,2022-04-26
46.78620910644531,2022-04-27
47.40269470214844,2022-04-28
46.97590255737305,2022-04-29
47.41218566894531,2022-05-02
48.53132629394531,2022-05-03
50.03933334350586,2022-05-04
51.39559555053711,2022-05-05
50.646339416503906,2022-05-06
48.66411590576172,2022-05-09
48.683082580566406,2022-05-10
47.901554107666016,2022-05-11
45.232948303222656,2022-05-12
44.041603088378906,2022-05-13
44.13691329956055,2022-05-16
45.87150955200195,2022-05-17
43.126651763916016,2022-05-18
42.78354263305664,2022-05-19
42.087799072265625,2022-05-20
43.51741409301758,2022-05-23
43.117122650146484,2022-05-24
43.936763763427734,2022-05-25
45.17576599121094,2022-05-26
46.738807678222656,2022-05-27
46.21461486816406,2022-05-31
45.881038665771484,2022-06-01
47.12003707885742,2022-06-02
46.9580192565918,2022-06-03
46.3099250793457,2022-06-06
47.22486877441406,2022-06-07
46.32898712158203,2022-06-08
45.089988708496094,2022-06-09
43.002750396728516,2022-06-10
40.23884201049805,2022-06-13
40.76302719116211,2022-06-14
41.36346435546875,2022-06-15
39.352474212646484,2022-06-16
39.171390533447266,2022-06-17
38.2755012512207,2022-06-21
37.446319580078125,2022-06-22
37.04603576660156,2022-06-23
38.732975006103516,2022-06-24
39.06655502319336,2022-06-27
38.4279899597168,2022-06-28
38.32315444946289,2022-06-29
37.970516204833984,2022-06-30
38.24690628051758,2022-07-01
37.884735107421875,2022-07-05
38.37080001831055,2022-07-06
39.104679107666016,2022-07-07
38.45658493041992,2022-07-08
38.189720153808594,2022-07-11
38.599544525146484,2022-07-12
37.59881591796875,2022-07-13
37.11274337768555,2022-07-14
37.541629791259766,2022-07-15
37.21758270263672,2022-07-18
38.50423812866211,2022-07-19
39.07608413696289,2022-07-20
39.53355407714844,2022-07-21
39.39059829711914,2022-07-22
39.70511245727539,2022-07-25
38.79969024658203,2022-07-26
39.79088592529297,2022-07-27
40.172119140625,2022-07-28
40.37226486206055,2022-07-29
40.200714111328125,2022-08-01
39.819480895996094,2022-08-02
40.09587097167969,2022-08-03
38.51376724243164,2022-08-04
38.30409240722656,2022-08-05
38.76156234741211,2022-08-08
38.94265365600586,2022-08-09
39.71464157104492,2022-08-10
40.242000579833984,2022-08-11
41.09535598754883,2022-08-12
40.567996978759766,2022-08-15
41.19123458862305,2022-08-16
40.3378791809082,2022-08-17
40.85565185546875,2022-08-18
39.87763977050781,2022-08-19
38.98593521118164,2022-08-22
39.73381805419922,2022-08-23
39.494110107421875,2022-08-24
41.363826751708984,2022-08-25
39.52288055419922,2022-08-26
39.56122970581055,2022-08-29
39.752994537353516,2022-08-30
38.91881561279297,2022-08-31
38.15175247192383,2022-09-01
38.00792694091797,2022-09-02
37.844932556152344,2022-09-06
38.78458023071289,2022-09-07
38.822933197021484,2022-09-08
39.1297607421875,2022-09-09
39.705055236816406,2022-09-12
37.710693359375,2022-09-13
36.799808502197266,2022-09-14
36.991573333740234,2022-09-15
32.74396896362305,2022-09-16
34.53697204589844,2022-09-19
32.983673095703125,2022-09-20
32.2261962890625,2022-09-21
31.47831153869629,2022-09-22
30.77836799621582,2022-09-23
30.270187377929688,2022-09-26
30.21265983581543,2022-09-27
31.06601905822754,2022-09-28
30.088010787963867,2022-09-29
29.618186950683594,2022-09-30
30.60577964782715,2022-10-03
31.689252853393555,2022-10-04
31.392019271850586,2022-10-05
30.720840454101562,2022-10-06
30.059247970581055,2022-10-07
30.078426361083984,2022-10-10
30.116775512695312,2022-10-11
29.89624786376953,2022-10-12
30.768779754638672,2022-10-13
30.346893310546875,2022-10-14
31.04684066772461,2022-10-17
31.852256774902344,2022-10-18
31.133132934570312,2022-10-19
30.672897338867188,2022-10-20
31.507078170776367,2022-10-21
31.737194061279297,2022-10-24
32.10154724121094,2022-10-25
31.976903915405273,2022-10-26
32.31249237060547,2022-10-27
32.85902404785156,2022-10-28
32.65767288208008,2022-10-31
32.6480827331543,2022-11-01
32.18784713745117,2022-11-02
32.06319808959961,2022-11-03
33.19461441040039,2022-11-04
33.6260871887207,2022-11-07
33.90414810180664,2022-11-08
33.37748718261719,2022-11-09
35.70637893676758,2022-11-10
36.39248275756836,2022-11-11
35.803009033203125,2022-11-14
35.387481689453125,2022-11-15
35.0202751159668,2022-11-16
34.884986877441406,2022-11-17
