DHR,Date
0.1475469470024109,1985-03-01
0.1475469470024109,1985-03-04
0.1499263048171997,1985-03-05
0.1475469470024109,1985-03-06
0.14516663551330566,1985-03-07
0.1475469470024109,1985-03-08
0.1475469470024109,1985-03-11
0.1475469470024109,1985-03-12
0.14516663551330566,1985-03-13
0.1427873820066452,1985-03-14
0.1404070258140564,1985-03-15
0.138027623295784,1985-03-18
0.1427873820066452,1985-03-19
0.1427873820066452,1985-03-20
0.1427873820066452,1985-03-21
0.1427873820066452,1985-03-22
0.1475469470024109,1985-03-25
0.14516663551330566,1985-03-26
0.1427873820066452,1985-03-27
0.14516663551330566,1985-03-28
0.14516663551330566,1985-03-29
0.1475469470024109,1985-04-01
0.1427873820066452,1985-04-02
0.1427873820066452,1985-04-03
0.1427873820066452,1985-04-04
0.1404070258140564,1985-04-08
0.1427873820066452,1985-04-09
0.14516663551330566,1985-04-10
0.1427873820066452,1985-04-11
0.14516663551330566,1985-04-12
0.14516663551330566,1985-04-15
0.14516663551330566,1985-04-16
0.14516663551330566,1985-04-17
0.1475469470024109,1985-04-18
0.1499263048171997,1985-04-19
0.1475469470024109,1985-04-22
0.1475469470024109,1985-04-23
0.1499263048171997,1985-04-24
0.1475469470024109,1985-04-25
0.1499263048171997,1985-04-26
0.1475469470024109,1985-04-29
0.14516663551330566,1985-04-30
0.1427873820066452,1985-05-01
0.14516663551330566,1985-05-02
0.14516663551330566,1985-05-03
0.1427873820066452,1985-05-06
0.1427873820066452,1985-05-07
0.1404070258140564,1985-05-08
0.1427873820066452,1985-05-09
0.1427873820066452,1985-05-10
0.1404070258140564,1985-05-13
0.1404070258140564,1985-05-14
0.1427873820066452,1985-05-15
0.14516663551330566,1985-05-16
0.1427873820066452,1985-05-17
0.14516663551330566,1985-05-20
0.1427873820066452,1985-05-21
0.1427873820066452,1985-05-22
0.1404070258140564,1985-05-23
0.1427873820066452,1985-05-24
0.1404070258140564,1985-05-28
0.138027623295784,1985-05-29
0.138027623295784,1985-05-30
0.138027623295784,1985-05-31
0.138027623295784,1985-06-03
0.13326802849769592,1985-06-04
0.13564741611480713,1985-06-05
0.1427873820066452,1985-06-06
0.1427873820066452,1985-06-07
0.1427873820066452,1985-06-10
0.1427873820066452,1985-06-11
0.1427873820066452,1985-06-12
0.138027623295784,1985-06-13
0.13564741611480713,1985-06-14
0.13564741611480713,1985-06-17
0.13564741611480713,1985-06-18
0.138027623295784,1985-06-19
0.1404070258140564,1985-06-20
0.1427873820066452,1985-06-21
0.14516663551330566,1985-06-24
0.1427873820066452,1985-06-25
0.14516663551330566,1985-06-26
0.14516663551330566,1985-06-27
0.15230658650398254,1985-06-28
0.15230658650398254,1985-07-01
0.15468589961528778,1985-07-02
0.1570662558078766,1985-07-03
0.15468589961528778,1985-07-05
0.15468589961528778,1985-07-08
0.1570662558078766,1985-07-09
0.1570662558078766,1985-07-10
0.16420526802539825,1985-07-11
0.16896486282348633,1985-07-12
0.18086360394954681,1985-07-15
0.18086360394954681,1985-07-16
0.17848408222198486,1985-07-17
0.17372454702854156,1985-07-18
0.17848408222198486,1985-07-19
0.17610391974449158,1985-07-22
0.17848408222198486,1985-07-23
0.17848408222198486,1985-07-24
0.18086360394954681,1985-07-25
0.18086360394954681,1985-07-26
0.17610391974449158,1985-07-29
0.17372454702854156,1985-07-30
0.17610391974449158,1985-07-31
0.17848408222198486,1985-08-01
0.17610391974449158,1985-08-02
0.16896486282348633,1985-08-05
0.1665855199098587,1985-08-06
0.16420526802539825,1985-08-07
0.17134422063827515,1985-08-08
0.17134422063827515,1985-08-09
0.16182591021060944,1985-08-12
0.16420526802539825,1985-08-13
0.1665855199098587,1985-08-14
0.17134422063827515,1985-08-15
0.16420526802539825,1985-08-16
0.1665855199098587,1985-08-19
0.16420526802539825,1985-08-20
0.16182591021060944,1985-08-21
0.16182591021060944,1985-08-22
0.1570662558078766,1985-08-23
0.15944568812847137,1985-08-26
0.15944568812847137,1985-08-27
0.1570662558078766,1985-08-28
0.15944568812847137,1985-08-29
0.16182591021060944,1985-08-30
0.16182591021060944,1985-09-03
0.16182591021060944,1985-09-04
0.16182591021060944,1985-09-05
0.16182591021060944,1985-09-06
0.16182591021060944,1985-09-09
0.16896486282348633,1985-09-10
0.1665855199098587,1985-09-11
0.16420526802539825,1985-09-12
0.16420526802539825,1985-09-13
0.15944568812847137,1985-09-16
0.15944568812847137,1985-09-17
0.1665855199098587,1985-09-18
0.17134422063827515,1985-09-19
0.17372454702854156,1985-09-20
0.17372454702854156,1985-09-23
0.17372454702854156,1985-09-24
0.1665855199098587,1985-09-25
0.16182591021060944,1985-09-26
0.16182591021060944,1985-09-30
0.15944568812847137,1985-10-01
0.16182591021060944,1985-10-02
0.16182591021060944,1985-10-03
0.16182591021060944,1985-10-04
0.16182591021060944,1985-10-07
0.16420526802539825,1985-10-08
0.16420526802539825,1985-10-09
0.16182591021060944,1985-10-10
0.15468589961528778,1985-10-11
0.1570662558078766,1985-10-14
0.15468589961528778,1985-10-15
0.1570662558078766,1985-10-16
0.1570662558078766,1985-10-17
0.15468589961528778,1985-10-18
0.15468589961528778,1985-10-21
0.15468589961528778,1985-10-22
0.1570662558078766,1985-10-23
0.1499263048171997,1985-10-24
0.15230658650398254,1985-10-25
0.1499263048171997,1985-10-28
0.15230658650398254,1985-10-29
0.1499263048171997,1985-10-30
0.1499263048171997,1985-10-31
0.138027623295784,1985-11-01
0.14516663551330566,1985-11-04
0.14516663551330566,1985-11-05
0.1404070258140564,1985-11-06
0.1404070258140564,1985-11-07
0.1427873820066452,1985-11-08
0.14516663551330566,1985-11-11
0.14516663551330566,1985-11-12
0.14516663551330566,1985-11-13
0.1404070258140564,1985-11-14
0.138027623295784,1985-11-15
0.138027623295784,1985-11-18
0.13564741611480713,1985-11-19
0.13326802849769592,1985-11-20
0.13564741611480713,1985-11-21
0.138027623295784,1985-11-22
0.138027623295784,1985-11-25
0.13564741611480713,1985-11-26
0.13564741611480713,1985-11-27
0.13088862597942352,1985-11-29
0.12850841879844666,1985-12-02
0.13088862597942352,1985-12-03
0.13326802849769592,1985-12-04
0.13088862597942352,1985-12-05
0.13326802849769592,1985-12-06
0.13326802849769592,1985-12-09
0.12850841879844666,1985-12-10
0.13088862597942352,1985-12-11
0.13326802849769592,1985-12-12
0.1404070258140564,1985-12-13
0.1499263048171997,1985-12-16
0.14516663551330566,1985-12-17
0.1427873820066452,1985-12-18
0.1427873820066452,1985-12-19
0.14516663551330566,1985-12-20
0.1427873820066452,1985-12-23
0.1427873820066452,1985-12-24
0.1427873820066452,1985-12-26
0.1475469470024109,1985-12-27
0.1475469470024109,1985-12-30
0.1499263048171997,1985-12-31
0.1570662558078766,1986-01-02
0.15230658650398254,1986-01-03
0.15230658650398254,1986-01-06
0.1499263048171997,1986-01-07
0.1427873820066452,1986-01-08
0.138027623295784,1986-01-09
0.1404070258140564,1986-01-10
0.1427873820066452,1986-01-13
0.14516663551330566,1986-01-14
0.14516663551330566,1986-01-15
0.14516663551330566,1986-01-16
0.14516663551330566,1986-01-17
0.1475469470024109,1986-01-20
0.1499263048171997,1986-01-21
0.1499263048171997,1986-01-22
0.14516663551330566,1986-01-23
0.14516663551330566,1986-01-24
0.14516663551330566,1986-01-27
0.14516663551330566,1986-01-28
0.13564741611480713,1986-01-29
0.1404070258140564,1986-01-30
0.14516663551330566,1986-01-31
0.1427873820066452,1986-02-03
0.14516663551330566,1986-02-04
0.1404070258140564,1986-02-05
0.1427873820066452,1986-02-06
0.14516663551330566,1986-02-07
0.1475469470024109,1986-02-10
0.1475469470024109,1986-02-11
0.1475469470024109,1986-02-12
0.1475469470024109,1986-02-13
0.1427873820066452,1986-02-14
0.1475469470024109,1986-02-18
0.14516663551330566,1986-02-19
0.1475469470024109,1986-02-20
0.15230658650398254,1986-02-21
0.15468589961528778,1986-02-24
0.1570662558078766,1986-02-25
0.1570662558078766,1986-02-26
0.1570662558078766,1986-02-27
0.15468589961528778,1986-02-28
0.1570662558078766,1986-03-03
0.1570662558078766,1986-03-04
0.15230658650398254,1986-03-05
0.1499263048171997,1986-03-06
0.1499263048171997,1986-03-07
0.1499263048171997,1986-03-10
0.1499263048171997,1986-03-11
0.1475469470024109,1986-03-12
0.1475469470024109,1986-03-13
0.17134422063827515,1986-03-14
0.16896486282348633,1986-03-17
0.16896486282348633,1986-03-18
0.17610391974449158,1986-03-19
0.17848408222198486,1986-03-20
0.17610391974449158,1986-03-21
0.17848408222198486,1986-03-24
0.17610391974449158,1986-03-25
0.21180078387260437,1986-03-26
0.20228148996829987,1986-03-27
0.19990207254886627,1986-03-31
0.19990207254886627,1986-04-01
0.18800339102745056,1986-04-02
0.1927630752325058,1986-04-03
0.18800339102745056,1986-04-04
0.18800339102745056,1986-04-07
0.20228148996829987,1986-04-08
0.19752267003059387,1986-04-09
0.21418099105358124,1986-04-10
0.2165604829788208,1986-04-11
0.24035859107971191,1986-04-14
0.228459894657135,1986-04-15
0.2474975883960724,1986-04-16
0.24035859107971191,1986-04-17
0.23797830939292908,1986-04-18
0.24273791909217834,1986-04-21
0.23797830939292908,1986-04-22
0.24273791909217834,1986-04-23
0.24273791909217834,1986-04-24
0.24273791909217834,1986-04-25
0.24511811137199402,1986-04-28
0.2474975883960724,1986-04-29
0.23797830939292908,1986-04-30
0.2332196980714798,1986-05-01
0.2332196980714798,1986-05-02
0.23559892177581787,1986-05-05
0.23083925247192383,1986-05-06
0.22607967257499695,1986-05-07
0.22607967257499695,1986-05-08
0.2213200032711029,1986-05-09
0.22607967257499695,1986-05-12
0.22607967257499695,1986-05-13
0.22607967257499695,1986-05-14
0.22370025515556335,1986-05-15
0.23083925247192383,1986-05-16
0.2332196980714798,1986-05-19
0.2332196980714798,1986-05-20
0.2332196980714798,1986-05-21
0.2474975883960724,1986-05-22
0.24511811137199402,1986-05-23
0.24511811137199402,1986-05-27
0.24273791909217834,1986-05-28
0.24273791909217834,1986-05-29
0.24035859107971191,1986-05-30
0.24273791909217834,1986-06-02
0.2474975883960724,1986-06-03
0.24273791909217834,1986-06-04
0.24273791909217834,1986-06-05
0.24273791909217834,1986-06-06
0.22607967257499695,1986-06-09
0.22370025515556335,1986-06-10
0.22370025515556335,1986-06-11
0.22607967257499695,1986-06-12
0.23559892177581787,1986-06-13
0.23559892177581787,1986-06-16
0.23083925247192383,1986-06-17
0.22607967257499695,1986-06-18
0.2474975883960724,1986-06-19
0.23797830939292908,1986-06-20
0.2332196980714798,1986-06-23
0.23083925247192383,1986-06-24
0.23559892177581787,1986-06-25
0.23797830939292908,1986-06-26
0.2332196980714798,1986-06-27
0.23559892177581787,1986-06-30
0.23083925247192383,1986-07-01
0.22607967257499695,1986-07-02
0.22607967257499695,1986-07-03
0.2213200032711029,1986-07-07
0.21180078387260437,1986-07-08
0.21418099105358124,1986-07-09
0.20942138135433197,1986-07-10
0.20704106986522675,1986-07-11
0.20466168224811554,1986-07-14
0.19990207254886627,1986-07-15
0.19990207254886627,1986-07-16
0.19990207254886627,1986-07-17
0.19990207254886627,1986-07-18
0.19990207254886627,1986-07-21
0.19990207254886627,1986-07-22
0.19514234364032745,1986-07-23
0.19514234364032745,1986-07-24
0.19514234364032745,1986-07-25
0.19514234364032745,1986-07-28
0.1927630752325058,1986-07-29
0.19038279354572296,1986-07-30
0.18800339102745056,1986-07-31
0.1832437664270401,1986-08-01
0.18086360394954681,1986-08-04
0.18086360394954681,1986-08-05
0.1856231391429901,1986-08-06
0.19038279354572296,1986-08-07
0.1927630752325058,1986-08-08
0.19038279354572296,1986-08-11
0.1927630752325058,1986-08-12
0.19038279354572296,1986-08-13
0.19514234364032745,1986-08-14
0.1927630752325058,1986-08-15
0.1927630752325058,1986-08-18
0.19038279354572296,1986-08-19
0.1927630752325058,1986-08-20
0.19038279354572296,1986-08-21
0.19038279354572296,1986-08-22
0.19038279354572296,1986-08-25
0.18800339102745056,1986-08-26
0.1927630752325058,1986-08-27
0.19514234364032745,1986-08-28
0.1856231391429901,1986-08-29
0.1927630752325058,1986-09-02
0.19038279354572296,1986-09-03
0.20228148996829987,1986-09-04
0.19990207254886627,1986-09-05
0.20466168224811554,1986-09-08
0.20228148996829987,1986-09-09
0.20704106986522675,1986-09-10
0.19514234364032745,1986-09-11
0.20942138135433197,1986-09-12
0.20942138135433197,1986-09-15
0.21180078387260437,1986-09-16
0.20704106986522675,1986-09-17
0.20228148996829987,1986-09-18
0.20466168224811554,1986-09-19
0.20704106986522675,1986-09-22
0.20942138135433197,1986-09-23
0.20942138135433197,1986-09-24
0.20704106986522675,1986-09-25
0.20704106986522675,1986-09-26
0.19990207254886627,1986-09-29
0.20228148996829987,1986-09-30
0.19990207254886627,1986-10-01
0.19990207254886627,1986-10-02
0.20228148996829987,1986-10-03
0.21180078387260437,1986-10-06
0.2165604829788208,1986-10-07
0.2165604829788208,1986-10-08
0.21180078387260437,1986-10-09
0.20704106986522675,1986-10-10
0.20466168224811554,1986-10-13
0.20942138135433197,1986-10-14
0.21894055604934692,1986-10-15
0.228459894657135,1986-10-16
0.228459894657135,1986-10-17
0.21894055604934692,1986-10-20
0.21894055604934692,1986-10-21
0.21894055604934692,1986-10-22
0.22370025515556335,1986-10-23
0.2213200032711029,1986-10-24
0.2213200032711029,1986-10-27
0.22607967257499695,1986-10-28
0.228459894657135,1986-10-29
0.2332196980714798,1986-10-30
0.2332196980714798,1986-10-31
0.2332196980714798,1986-11-03
0.22607967257499695,1986-11-04
0.228459894657135,1986-11-05
0.22607967257499695,1986-11-06
0.228459894657135,1986-11-07
0.228459894657135,1986-11-10
0.22370025515556335,1986-11-11
0.228459894657135,1986-11-12
0.228459894657135,1986-11-13
0.23083925247192383,1986-11-14
0.22370025515556335,1986-11-17
0.21418099105358124,1986-11-18
0.20466168224811554,1986-11-19
0.21418099105358124,1986-11-20
0.21418099105358124,1986-11-21
0.2165604829788208,1986-11-24
0.22607967257499695,1986-11-25
0.22370025515556335,1986-11-26
0.22370025515556335,1986-11-28
0.2213200032711029,1986-12-01
0.228459894657135,1986-12-02
0.22607967257499695,1986-12-03
0.22607967257499695,1986-12-04
0.228459894657135,1986-12-05
0.22607967257499695,1986-12-08
0.228459894657135,1986-12-09
0.228459894657135,1986-12-10
0.22607967257499695,1986-12-11
0.22607967257499695,1986-12-12
0.228459894657135,1986-12-15
0.22607967257499695,1986-12-16
0.22607967257499695,1986-12-17
0.22607967257499695,1986-12-18
0.2332196980714798,1986-12-19
0.23559892177581787,1986-12-22
0.23083925247192383,1986-12-23
0.2332196980714798,1986-12-24
0.23797830939292908,1986-12-26
0.23797830939292908,1986-12-29
0.23797830939292908,1986-12-30
0.23559892177581787,1986-12-31
0.24035859107971191,1987-01-02
0.26177647709846497,1987-01-05
0.27367499470710754,1987-01-06
0.276055246591568,1987-01-07
0.2808150053024292,1987-01-08
0.276055246591568,1987-01-09
0.2712957561016083,1987-01-12
0.2641567289829254,1987-01-13
0.2712957561016083,1987-01-14
0.26891547441482544,1987-01-15
0.26653605699539185,1987-01-16
0.2712957561016083,1987-01-19
0.26653605699539185,1987-01-20
0.2641567289829254,1987-01-21
0.26891547441482544,1987-01-22
0.26653605699539185,1987-01-23
0.2641567289829254,1987-01-26
0.2641567289829254,1987-01-27
0.2641567289829254,1987-01-28
0.2855747640132904,1987-01-29
0.30937179923057556,1987-01-30
0.32127147912979126,1987-02-02
0.35458797216415405,1987-02-03
0.34506887197494507,1987-02-04
0.36172813177108765,1987-02-05
0.3807655870914459,1987-02-06
0.3760058581829071,1987-02-09
0.35934773087501526,1987-02-10
0.35458797216415405,1987-02-11
0.35934773087501526,1987-02-12
0.3688669204711914,1987-02-13
0.3855252265930176,1987-02-17
0.3712462782859802,1987-02-18
0.37838608026504517,1987-02-19
0.37838608026504517,1987-02-20
0.3569681644439697,1987-02-23
0.364107221364975,1987-02-24
0.35220867395401,1987-02-25
0.35220867395401,1987-02-26
0.3498282730579376,1987-02-27
0.3569681644439697,1987-03-02
0.35458797216415405,1987-03-03
0.3855252265930176,1987-03-04
0.39980414509773254,1987-03-05
0.41884276270866394,1987-03-06
0.42360249161720276,1987-03-09
0.4378803074359894,1987-03-10
0.4569188952445984,1987-03-11
0.4664383828639984,1987-03-12
0.47119784355163574,1987-03-13
0.47119784355163574,1987-03-16
0.47119784355163574,1987-03-17
0.4664383828639984,1987-03-18
0.4473996162414551,1987-03-19
0.46167850494384766,1987-03-20
0.4569188952445984,1987-03-23
0.45453935861587524,1987-03-24
0.4473996162414551,1987-03-25
0.4521593451499939,1987-03-26
0.4473996162414551,1987-03-27
0.43074125051498413,1987-03-30
0.4450201690196991,1987-03-31
0.4402605891227722,1987-04-01
0.4521593451499939,1987-04-02
0.47119784355163574,1987-04-03
0.4926155209541321,1987-04-06
0.48071718215942383,1987-04-07
0.4735771715641022,1987-04-08
0.4759574234485626,1987-04-09
0.4759574234485626,1987-04-10
0.4759574234485626,1987-04-13
0.4592992663383484,1987-04-14
0.45453935861587524,1987-04-15
0.4664383828639984,1987-04-16
0.48785606026649475,1987-04-20
0.48309606313705444,1987-04-21
0.4854767322540283,1987-04-22
0.47119784355163574,1987-04-23
0.4569188952445984,1987-04-24
0.4521593451499939,1987-04-27
0.44978001713752747,1987-04-28
0.4521593451499939,1987-04-29
0.4521593451499939,1987-04-30
0.44978001713752747,1987-05-01
0.4426400065422058,1987-05-04
0.4592992663383484,1987-05-05
0.4569188952445984,1987-05-06
0.4640588164329529,1987-05-07
0.4640588164329529,1987-05-08
0.46167850494384766,1987-05-11
0.4569188952445984,1987-05-12
0.4473996162414551,1987-05-13
0.4473996162414551,1987-05-14
0.4378803074359894,1987-05-15
0.4259817600250244,1987-05-18
0.4117027819156647,1987-05-19
0.4093233644962311,1987-05-20
0.4164625406265259,1987-05-21
0.4164625406265259,1987-05-22
0.42360249161720276,1987-05-26
0.4259817600250244,1987-05-27
0.42360249161720276,1987-05-28
0.4664383828639984,1987-05-29
0.4759574234485626,1987-06-01
0.4640588164329529,1987-06-02
0.4640588164329529,1987-06-03
0.4569188952445984,1987-06-04
0.4592992663383484,1987-06-05
0.44978001713752747,1987-06-08
0.4378803074359894,1987-06-09
0.4521593451499939,1987-06-10
0.4378803074359894,1987-06-11
0.4426400065422058,1987-06-12
0.4355009198188782,1987-06-15
0.4450201690196991,1987-06-16
0.4355009198188782,1987-06-17
0.433121919631958,1987-06-18
0.4450201690196991,1987-06-19
0.44978001713752747,1987-06-22
0.4521593451499939,1987-06-23
0.4521593451499939,1987-06-24
0.44978001713752747,1987-06-25
0.44978001713752747,1987-06-26
0.4521593451499939,1987-06-29
0.44978001713752747,1987-06-30
0.4450201690196991,1987-07-01
0.4450201690196991,1987-07-02
0.4426400065422058,1987-07-06
0.4402605891227722,1987-07-07
0.43074125051498413,1987-07-08
0.4473996162414551,1987-07-09
0.45453935861587524,1987-07-10
0.45453935861587524,1987-07-13
0.48071718215942383,1987-07-14
0.4759574234485626,1987-07-15
0.46881750226020813,1987-07-16
0.4664383828639984,1987-07-17
0.46167850494384766,1987-07-20
0.46167850494384766,1987-07-21
0.46167850494384766,1987-07-22
0.46167850494384766,1987-07-23
0.4759574234485626,1987-07-24
0.48309606313705444,1987-07-27
0.48071718215942383,1987-07-28
0.48785606026649475,1987-07-29
0.49499601125717163,1987-07-30
0.506894588470459,1987-07-31
0.5164138078689575,1987-08-03
0.5187931656837463,1987-08-04
0.5425915122032166,1987-08-05
0.5592501163482666,1987-08-06
0.5806674957275391,1987-08-07
0.566389799118042,1987-08-10
0.5735285878181458,1987-08-11
0.5687687397003174,1987-08-12
0.571148693561554,1987-08-13
0.5568704009056091,1987-08-14
0.5687687397003174,1987-08-17
0.5544902086257935,1987-08-18
0.549730658531189,1987-08-19
0.5473508238792419,1987-08-20
0.5568704009056091,1987-08-21
0.5473508238792419,1987-08-24
0.552110493183136,1987-08-25
0.5402110815048218,1987-08-26
0.5378319621086121,1987-08-27
0.5354515314102173,1987-08-28
0.5449705123901367,1987-08-31
0.5330721139907837,1987-09-01
0.5164138078689575,1987-09-02
0.5092740058898926,1987-09-03
0.506894588470459,1987-09-04
0.4926155209541321,1987-09-08
0.4854767322540283,1987-09-09
0.5092740058898926,1987-09-10
0.566389799118042,1987-09-11
0.5759078860282898,1987-09-14
0.566389799118042,1987-09-15
0.5283125042915344,1987-09-16
0.5568704009056091,1987-09-17
0.5425915122032166,1987-09-18
0.5425915122032166,1987-09-21
0.5425915122032166,1987-09-22
0.5473508238792419,1987-09-23
0.5616300106048584,1987-09-24
0.5854275226593018,1987-09-25
0.6330235600471497,1987-09-28
0.6282641291618347,1987-09-29
0.604465663433075,1987-09-30
0.5806674957275391,1987-10-01
0.5901868343353271,1987-10-02
0.5901868343353271,1987-10-05
0.552110493183136,1987-10-06
0.5616300106048584,1987-10-07
0.566389799118042,1987-10-08
0.552110493183136,1987-10-09
0.5283125042915344,1987-10-12
0.552110493183136,1987-10-13
0.5235529541969299,1987-10-14
0.5140336751937866,1987-10-15
0.47119784355163574,1987-10-16
0.35220867395401,1987-10-19
0.3712462782859802,1987-10-20
0.41884276270866394,1987-10-21
0.3569681644439697,1987-10-22
0.3664875328540802,1987-10-23
0.3141316771507263,1987-10-26
0.31889137625694275,1987-10-27
0.29033422470092773,1987-10-28
0.29985353350639343,1987-10-29
0.29033422470092773,1987-10-30
0.3236508369445801,1987-11-02
0.31889137625694275,1987-11-03
0.30937179923057556,1987-11-04
0.31889137625694275,1987-11-05
0.3236508369445801,1987-11-06
0.30461230874061584,1987-11-09
0.29033422470092773,1987-11-10
0.2950938940048218,1987-11-11
0.29985353350639343,1987-11-12
0.30461230874061584,1987-11-13
0.2950938940048218,1987-11-16
0.276055246591568,1987-11-17
0.2855747640132904,1987-11-18
0.2808150053024292,1987-11-19
0.276055246591568,1987-11-20
0.2808150053024292,1987-11-23
0.29985353350639343,1987-11-24
0.29985353350639343,1987-11-25
0.30937179923057556,1987-11-27
0.2855747640132904,1987-11-30
0.2808150053024292,1987-12-01
0.276055246591568,1987-12-02
0.26653605699539185,1987-12-03
0.2474975883960724,1987-12-04
0.25225719809532166,1987-12-07
0.2712957561016083,1987-12-08
0.2950938940048218,1987-12-09
0.2855747640132904,1987-12-10
0.2712957561016083,1987-12-11
0.29985353350639343,1987-12-14
0.3331700563430786,1987-12-15
0.3331700563430786,1987-12-16
0.3331700563430786,1987-12-17
0.3426893651485443,1987-12-18
0.33792972564697266,1987-12-21
0.33792972564697266,1987-12-22
0.35220867395401,1987-12-23
0.35220867395401,1987-12-24
0.3284105360507965,1987-12-28
0.3284105360507965,1987-12-29
0.31889137625694275,1987-12-30
0.3236508369445801,1987-12-31
0.3426893651485443,1988-01-04
0.3331700563430786,1988-01-05
0.3284105360507965,1988-01-06
0.3236508369445801,1988-01-07
0.2855747640132904,1988-01-08
0.29985353350639343,1988-01-11
0.30461230874061584,1988-01-12
0.29985353350639343,1988-01-13
0.29985353350639343,1988-01-14
0.3141316771507263,1988-01-15
0.3331700563430786,1988-01-18
0.3331700563430786,1988-01-19
0.3331700563430786,1988-01-20
0.3426893651485443,1988-01-21
0.3569681644439697,1988-01-22
0.36172813177108765,1988-01-25
0.35220867395401,1988-01-26
0.34744909405708313,1988-01-27
0.33792972564697266,1988-01-28
0.36172813177108765,1988-01-29
0.3712462782859802,1988-02-01
0.36172813177108765,1988-02-02
0.3426893651485443,1988-02-03
0.3426893651485443,1988-02-04
0.34744909405708313,1988-02-05
0.3284105360507965,1988-02-08
0.3236508369445801,1988-02-09
0.36172813177108765,1988-02-10
0.35220867395401,1988-02-11
0.36172813177108765,1988-02-12
0.36172813177108765,1988-02-16
0.3760058581829071,1988-02-17
0.4045638144016266,1988-02-18
0.3807655870914459,1988-02-19
0.3950444161891937,1988-02-22
0.3807655870914459,1988-02-23
0.39980414509773254,1988-02-24
0.39980414509773254,1988-02-25
0.39980414509773254,1988-02-26
0.4140831232070923,1988-02-29
0.4140831232070923,1988-03-01
0.4140831232070923,1988-03-02
0.4093233644962311,1988-03-03
0.4093233644962311,1988-03-04
0.39980414509773254,1988-03-07
0.4140831232070923,1988-03-08
0.4283619821071625,1988-03-09
0.41884276270866394,1988-03-10
0.41884276270866394,1988-03-11
0.42360249161720276,1988-03-14
0.4473996162414551,1988-03-15
0.4521593451499939,1988-03-16
0.46167850494384766,1988-03-17
0.4473996162414551,1988-03-18
0.4473996162414551,1988-03-21
0.4521593451499939,1988-03-22
0.46167850494384766,1988-03-23
0.4378803074359894,1988-03-24
0.4473996162414551,1988-03-25
0.4378803074359894,1988-03-28
0.4473996162414551,1988-03-29
0.4473996162414551,1988-03-30
0.4426400065422058,1988-03-31
0.4521593451499939,1988-04-04
0.4521593451499939,1988-04-05
0.4664383828639984,1988-04-06
0.49499601125717163,1988-04-07
0.5235529541969299,1988-04-08
0.5140336751937866,1988-04-11
0.5283125042915344,1988-04-12
0.5378319621086121,1988-04-13
0.5140336751937866,1988-04-14
0.5140336751937866,1988-04-15
0.552110493183136,1988-04-18
0.552110493183136,1988-04-19
0.5378319621086121,1988-04-20
0.5425915122032166,1988-04-21
0.571148693561554,1988-04-22
0.5568704009056091,1988-04-25
0.571148693561554,1988-04-26
0.5759078860282898,1988-04-27
0.5806674957275391,1988-04-28
0.604465663433075,1988-04-29
0.5997061133384705,1988-05-02
0.594946563243866,1988-05-03
0.5901868343353271,1988-05-04
0.5854275226593018,1988-05-05
0.6282641291618347,1988-05-06
0.6092254519462585,1988-05-09
0.6092254519462585,1988-05-10
0.566389799118042,1988-05-11
0.571148693561554,1988-05-12
0.5806674957275391,1988-05-13
0.5806674957275391,1988-05-16
0.566389799118042,1988-05-17
0.5425915122032166,1988-05-18
0.5378319621086121,1988-05-19
0.552110493183136,1988-05-20
0.566389799118042,1988-05-23
0.566389799118042,1988-05-24
0.5616300106048584,1988-05-25
0.5568704009056091,1988-05-26
0.5473508238792419,1988-05-27
0.5330721139907837,1988-05-31
0.5568704009056091,1988-06-01
0.5901868343353271,1988-06-02
0.604465663433075,1988-06-03
0.604465663433075,1988-06-06
0.6187446117401123,1988-06-07
0.6520612835884094,1988-06-08
0.6853787302970886,1988-06-09
0.6663401126861572,1988-06-10
0.6758594512939453,1988-06-13
0.6663401126861572,1988-06-14
0.6948981881141663,1988-06-15
0.6806190013885498,1988-06-16
0.6996575593948364,1988-06-17
0.6948981881141663,1988-06-20
0.6901385188102722,1988-06-21
0.7139354348182678,1988-06-22
0.7424933314323425,1988-06-23
0.7472532391548157,1988-06-24
0.7329740524291992,1988-06-27
0.7186954617500305,1988-06-28
0.7139354348182678,1988-06-29
0.6996575593948364,1988-06-30
0.7186954617500305,1988-07-01
0.7615320682525635,1988-07-05
0.7377338409423828,1988-07-06
0.7377338409423828,1988-07-07
0.7329740524291992,1988-07-08
0.7329740524291992,1988-07-11
0.7186954617500305,1988-07-12
0.7329740524291992,1988-07-13
0.7424933314323425,1988-07-14
0.7329740524291992,1988-07-15
0.72821444272995,1988-07-18
0.7186954617500305,1988-07-19
0.7139354348182678,1988-07-20
0.7329740524291992,1988-07-21
0.7329740524291992,1988-07-22
0.7186954617500305,1988-07-25
0.7139354348182678,1988-07-26
0.6806190013885498,1988-07-27
0.7044165730476379,1988-07-28
0.72821444272995,1988-07-29
0.7234553098678589,1988-08-01
0.7377338409423828,1988-08-02
0.7377338409423828,1988-08-03
0.72821444272995,1988-08-04
0.7186954617500305,1988-08-05
0.7091759443283081,1988-08-08
0.6853787302970886,1988-08-09
0.6758594512939453,1988-08-10
0.656821072101593,1988-08-11
0.656821072101593,1988-08-12
0.656821072101593,1988-08-15
0.656821072101593,1988-08-16
0.6473016738891602,1988-08-17
0.6520612835884094,1988-08-18
0.6615803241729736,1988-08-19
0.6282641291618347,1988-08-22
