EIX,Date
2.5667479038238525,1985-10-21
2.593346357345581,1985-10-22
2.6332437992095947,1985-10-23
2.6332437992095947,1985-10-24
2.606644630432129,1985-10-25
2.619943618774414,1985-10-28
2.6598408222198486,1985-10-29
2.6731393337249756,1985-10-30
2.6465423107147217,1985-10-31
2.6731393337249756,1985-11-01
2.6598408222198486,1985-11-04
2.6864395141601562,1985-11-05
2.6598408222198486,1985-11-06
2.6864395141601562,1985-11-07
2.6332437992095947,1985-11-08
2.6598408222198486,1985-11-11
2.6465423107147217,1985-11-12
2.619943618774414,1985-11-13
2.6332437992095947,1985-11-14
2.606644630432129,1985-11-15
2.606644630432129,1985-11-18
2.593346357345581,1985-11-19
2.5800466537475586,1985-11-20
2.606644630432129,1985-11-21
2.619943618774414,1985-11-22
2.6465423107147217,1985-11-25
2.6465423107147217,1985-11-26
2.6465423107147217,1985-11-27
2.6465423107147217,1985-11-29
2.6465423107147217,1985-12-02
2.713038444519043,1985-12-03
2.7662343978881836,1985-12-04
2.7795352935791016,1985-12-05
2.7662343978881836,1985-12-06
2.7795352935791016,1985-12-09
2.8194315433502197,1985-12-10
2.8327295780181885,1985-12-11
2.8460302352905273,1985-12-12
2.899228572845459,1985-12-13
2.965721845626831,1985-12-16
2.992321014404297,1985-12-17
2.992321014404297,1985-12-18
2.925825595855713,1985-12-19
2.97902250289917,1985-12-20
2.9125258922576904,1985-12-23
2.899228572845459,1985-12-24
2.9125258922576904,1985-12-26
2.9168691635131836,1985-12-27
2.889733076095581,1985-12-30
2.889733076095581,1985-12-31
2.8626012802124023,1986-01-02
2.8626012802124023,1986-01-03
2.8354671001434326,1986-01-06
2.849034309387207,1986-01-07
2.767632484436035,1986-01-08
2.7947661876678467,1986-01-09
2.7811992168426514,1986-01-10
2.767632484436035,1986-01-13
2.767632484436035,1986-01-14
2.7811992168426514,1986-01-15
2.7811992168426514,1986-01-16
2.808332920074463,1986-01-17
2.7947661876678467,1986-01-20
2.7811992168426514,1986-01-21
2.7811992168426514,1986-01-22
2.7947661876678467,1986-01-23
2.849034309387207,1986-01-24
2.8761675357818604,1986-01-27
2.930433988571167,1986-01-28
2.944000482559204,1986-01-29
2.9168691635131836,1986-01-30
3.0118343830108643,1986-01-31
2.9847023487091064,1986-02-03
2.9982686042785645,1986-02-04
2.971134662628174,1986-02-05
2.9847023487091064,1986-02-06
2.9982686042785645,1986-02-07
3.0796689987182617,1986-02-10
3.0525360107421875,1986-02-11
3.038969039916992,1986-02-12
3.0525360107421875,1986-02-13
3.0661027431488037,1986-02-14
3.14750337600708,1986-02-18
3.106802463531494,1986-02-19
3.133936882019043,1986-02-20
3.2017722129821777,1986-02-21
3.174637794494629,1986-02-24
3.133936882019043,1986-02-25
3.161071300506592,1986-02-26
3.174637794494629,1986-02-27
3.174637794494629,1986-02-28
3.161071300506592,1986-03-03
3.2017722129821777,1986-03-04
3.14750337600708,1986-03-05
3.161071300506592,1986-03-06
3.2424733638763428,1986-03-07
3.2153375148773193,1986-03-10
3.2424733638763428,1986-03-11
3.2831716537475586,1986-03-12
3.256037712097168,1986-03-13
3.3374407291412354,1986-03-14
3.296738386154175,1986-03-17
3.269604444503784,1986-03-18
3.2424733638763428,1986-03-19
3.256037712097168,1986-03-20
3.256037712097168,1986-03-21
3.323873996734619,1986-03-24
3.3510069847106934,1986-03-25
3.405272960662842,1986-03-26
3.4595413208007812,1986-03-27
3.3917057514190674,1986-03-31
3.3374407291412354,1986-04-01
3.323873996734619,1986-04-02
3.256037712097168,1986-04-03
3.174637794494629,1986-04-04
3.14750337600708,1986-04-07
3.2289042472839355,1986-04-08
3.256037712097168,1986-04-09
3.2831716537475586,1986-04-10
3.3374407291412354,1986-04-11
3.3510069847106934,1986-04-14
3.3510069847106934,1986-04-15
3.3510069847106934,1986-04-16
3.3917057514190674,1986-04-17
3.3645732402801514,1986-04-18
3.3781397342681885,1986-04-21
3.31030535697937,1986-04-22
3.2831716537475586,1986-04-23
3.256037712097168,1986-04-24
3.256037712097168,1986-04-25
3.269604444503784,1986-04-28
3.2424733638763428,1986-04-29
3.14750337600708,1986-04-30
3.2017722129821777,1986-05-01
3.2017722129821777,1986-05-02
3.2831716537475586,1986-05-05
3.269604444503784,1986-05-06
3.2289042472839355,1986-05-07
3.2424733638763428,1986-05-08
3.256037712097168,1986-05-09
3.2153375148773193,1986-05-12
3.14750337600708,1986-05-13
3.2017722129821777,1986-05-14
3.2017722129821777,1986-05-15
3.2017722129821777,1986-05-16
3.1882050037384033,1986-05-19
3.14750337600708,1986-05-20
3.120370388031006,1986-05-21
3.1882050037384033,1986-05-22
3.1882050037384033,1986-05-23
3.2289042472839355,1986-05-27
3.2831716537475586,1986-05-28
3.269604444503784,1986-05-29
3.256037712097168,1986-05-30
3.2289042472839355,1986-06-02
3.2289042472839355,1986-06-03
3.2017722129821777,1986-06-04
3.2831716537475586,1986-06-05
3.2831716537475586,1986-06-06
3.2017722129821777,1986-06-09
3.2017722129821777,1986-06-10
3.2289042472839355,1986-06-11
3.256037712097168,1986-06-12
3.31030535697937,1986-06-13
3.3510069847106934,1986-06-16
3.3510069847106934,1986-06-17
3.3781397342681885,1986-06-18
3.3374407291412354,1986-06-19
3.418839931488037,1986-06-20
3.3917057514190674,1986-06-23
3.4324097633361816,1986-06-24
3.4595413208007812,1986-06-25
3.486675262451172,1986-06-26
3.480595350265503,1986-06-27
3.466785430908203,1986-06-30
3.452971935272217,1986-07-01
3.439161539077759,1986-07-02
3.466785430908203,1986-07-03
3.439161539077759,1986-07-07
3.4253504276275635,1986-07-08
3.466785430908203,1986-07-09
3.480595350265503,1986-07-10
3.577280282974243,1986-07-11
3.63252854347229,1986-07-14
3.673961639404297,1986-07-15
3.591094732284546,1986-07-16
3.577280282974243,1986-07-17
3.604902744293213,1986-07-18
3.7153995037078857,1986-07-21
3.7568349838256836,1986-07-22
3.784459114074707,1986-07-23
3.8397057056427,1986-07-24
3.950202226638794,1986-07-25
3.8397057056427,1986-07-28
3.8258941173553467,1986-07-29
3.853517770767212,1986-07-30
3.853517770767212,1986-07-31
3.8397057056427,1986-08-01
3.853517770767212,1986-08-04
3.8397057056427,1986-08-05
3.8397057056427,1986-08-06
3.8949522972106934,1986-08-07
3.8949522972106934,1986-08-08
3.9363887310028076,1986-08-11
3.950202226638794,1986-08-12
3.9640092849731445,1986-08-13
3.9363887310028076,1986-08-14
3.950202226638794,1986-08-15
4.005448341369629,1986-08-18
4.060696601867676,1986-08-19
4.226438999176025,1986-08-20
4.226438999176025,1986-08-21
4.240252494812012,1986-08-22
4.157379150390625,1986-08-25
4.18500280380249,1986-08-26
4.1435675621032715,1986-08-27
4.171191692352295,1986-08-28
4.2126264572143555,1986-08-29
4.046886444091797,1986-09-02
4.0745110511779785,1986-09-03
4.088321208953857,1986-09-04
4.019260406494141,1986-09-05
3.8397057056427,1986-09-08
3.8949522972106934,1986-09-09
3.950202226638794,1986-09-10
3.7430248260498047,1986-09-11
3.604902744293213,1986-09-12
3.6463401317596436,1986-09-15
3.618716239929199,1986-09-16
3.701587200164795,1986-09-17
3.701587200164795,1986-09-18
3.7430248260498047,1986-09-19
3.784459114074707,1986-09-22
3.7568349838256836,1986-09-23
3.798271656036377,1986-09-24
3.7292118072509766,1986-09-25
3.7292118072509766,1986-09-26
3.638735055923462,1986-09-29
3.6527860164642334,1986-09-30
3.6668319702148438,1986-10-01
3.6527860164642334,1986-10-02
3.638735055923462,1986-10-03
3.708980083465576,1986-10-06
3.737078905105591,1986-10-07
3.708980083465576,1986-10-08
3.6668319702148438,1986-10-09
3.6527860164642334,1986-10-10
3.6949310302734375,1986-10-13
3.6949310302734375,1986-10-14
3.737078905105591,1986-10-15
3.751128673553467,1986-10-16
3.751128673553467,1986-10-17
3.6949310302734375,1986-10-20
3.6668319702148438,1986-10-21
3.6527860164642334,1986-10-22
3.723029613494873,1986-10-23
3.82137393951416,1986-10-24
3.82137393951416,1986-10-27
3.7792234420776367,1986-10-28
3.835423231124878,1986-10-29
3.905670166015625,1986-10-30
3.9337682723999023,1986-10-31
3.9337682723999023,1986-11-03
3.989964723587036,1986-11-04
3.989964723587036,1986-11-05
3.989964723587036,1986-11-06
3.989964723587036,1986-11-07
3.94781756401062,1986-11-10
3.94781756401062,1986-11-11
3.9337682723999023,1986-11-12
3.8635218143463135,1986-11-13
3.8494715690612793,1986-11-14
3.835423231124878,1986-11-17
3.708980083465576,1986-11-18
3.751128673553467,1986-11-19
3.835423231124878,1986-11-20
3.8916187286376953,1986-11-21
3.961864471435547,1986-11-24
3.94781756401062,1986-11-25
3.961864471435547,1986-11-26
3.961864471435547,1986-11-28
3.961864471435547,1986-12-01
4.032110691070557,1986-12-02
4.018063545227051,1986-12-03
4.004011154174805,1986-12-04
4.004011154174805,1986-12-05
4.004011154174805,1986-12-08
3.975917100906372,1986-12-09
3.961864471435547,1986-12-10
3.975917100906372,1986-12-11
3.961864471435547,1986-12-12
4.018063545227051,1986-12-15
3.975917100906372,1986-12-16
3.9337682723999023,1986-12-17
3.905670166015625,1986-12-18
3.9197144508361816,1986-12-19
3.905670166015625,1986-12-22
3.905670166015625,1986-12-23
3.9197144508361816,1986-12-24
3.9337682723999023,1986-12-26
3.8846375942230225,1986-12-29
3.8989205360412598,1986-12-30
3.8703548908233643,1986-12-31
3.9703288078308105,1987-01-02
3.9988925457000732,1987-01-05
3.9703288078308105,1987-01-06
3.984606981277466,1987-01-07
4.013175010681152,1987-01-08
4.027454853057861,1987-01-09
4.0560197830200195,1987-01-12
4.0560197830200195,1987-01-13
4.084584712982178,1987-01-14
4.041739463806152,1987-01-15
4.041739463806152,1987-01-16
4.027454853057861,1987-01-19
4.084584712982178,1987-01-20
4.098864555358887,1987-01-21
4.184555530548096,1987-01-22
4.113147258758545,1987-01-23
4.07029914855957,1987-01-26
4.127430438995361,1987-01-27
4.1702728271484375,1987-01-28
4.1702728271484375,1987-01-29
4.1702728271484375,1987-01-30
4.1988348960876465,1987-02-02
4.227403163909912,1987-02-03
4.184555530548096,1987-02-04
4.184555530548096,1987-02-05
4.1702728271484375,1987-02-06
4.113147258758545,1987-02-09
4.098864555358887,1987-02-10
4.113147258758545,1987-02-11
3.984606981277466,1987-02-12
4.013175010681152,1987-02-13
4.0560197830200195,1987-02-17
4.013175010681152,1987-02-18
4.013175010681152,1987-02-19
4.013175010681152,1987-02-20
3.984606981277466,1987-02-23
3.984606981277466,1987-02-24
3.927485466003418,1987-02-25
3.8989205360412598,1987-02-26
3.8989205360412598,1987-02-27
3.8846375942230225,1987-03-02
3.927485466003418,1987-03-03
3.9703288078308105,1987-03-04
3.927485466003418,1987-03-05
3.9132015705108643,1987-03-06
3.8703548908233643,1987-03-09
3.856074094772339,1987-03-10
3.827511787414551,1987-03-11
3.856074094772339,1987-03-12
3.841789722442627,1987-03-13
3.8132283687591553,1987-03-16
3.841789722442627,1987-03-17
3.7846648693084717,1987-03-18
3.856074094772339,1987-03-19
3.927485466003418,1987-03-20
3.941765546798706,1987-03-23
3.9560458660125732,1987-03-24
3.984606981277466,1987-03-25
3.941765546798706,1987-03-26
3.8846375942230225,1987-03-27
3.718468189239502,1987-03-30
3.718468189239502,1987-03-31
3.7039432525634766,1987-04-01
3.7039432525634766,1987-04-02
3.674891471862793,1987-04-03
3.7765705585479736,1987-04-06
3.6022653579711914,1987-04-07
3.5586917400360107,1987-04-08
3.471539258956909,1987-04-09
3.4279630184173584,1987-04-10
3.413437843322754,1987-04-13
3.2972381114959717,1987-04-14
3.471539258956909,1987-04-15
3.5586917400360107,1987-04-16
3.6022653579711914,1987-04-20
3.6167924404144287,1987-04-21
3.5441665649414062,1987-04-22
3.587740182876587,1987-04-23
3.4860641956329346,1987-04-24
3.5296406745910645,1987-04-27
3.5296406745910645,1987-04-28
3.573214054107666,1987-04-29
3.645840644836426,1987-04-30
3.6022653579711914,1987-05-01
3.6022653579711914,1987-05-04
3.674891471862793,1987-05-05
3.645840644836426,1987-05-06
3.573214054107666,1987-05-07
3.573214054107666,1987-05-08
3.471539258956909,1987-05-11
3.5441665649414062,1987-05-12
3.5296406745910645,1987-05-13
3.500589370727539,1987-05-14
3.4424877166748047,1987-05-15
3.471539258956909,1987-05-18
3.3698604106903076,1987-05-19
3.398911952972412,1987-05-20
3.413437843322754,1987-05-21
3.4860641956329346,1987-05-22
3.5586917400360107,1987-05-26
3.5296406745910645,1987-05-27
3.5296406745910645,1987-05-28
3.5586917400360107,1987-05-29
3.5586917400360107,1987-06-01
3.500589370727539,1987-06-02
3.573214054107666,1987-06-03
3.6022653579711914,1987-06-04
3.6167924404144287,1987-06-05
3.6603682041168213,1987-06-08
3.6313161849975586,1987-06-09
3.645840644836426,1987-06-10
3.6313161849975586,1987-06-11
3.6894192695617676,1987-06-12
3.6603682041168213,1987-06-15
3.6894192695617676,1987-06-16
3.674891471862793,1987-06-17
3.7039432525634766,1987-06-18
3.7475192546844482,1987-06-19
3.7620439529418945,1987-06-22
3.7620439529418945,1987-06-23
3.7475192546844482,1987-06-24
3.7765705585479736,1987-06-25
3.713832378387451,1987-06-26
3.669445514678955,1987-06-29
3.6398510932922363,1987-06-30
3.6398510932922363,1987-07-01
3.6398510932922363,1987-07-02
3.669445514678955,1987-07-06
3.699035882949829,1987-07-07
3.6546480655670166,1987-07-08
3.6842424869537354,1987-07-09
3.713832378387451,1987-07-10
3.699035882949829,1987-07-13
3.6842424869537354,1987-07-14
3.6842424869537354,1987-07-15
3.6546480655670166,1987-07-16
3.6842424869537354,1987-07-17
3.625058174133301,1987-07-20
3.580667495727539,1987-07-21
3.5658721923828125,1987-07-22
3.580667495727539,1987-07-23
3.595465898513794,1987-07-24
3.610262393951416,1987-07-27
3.625058174133301,1987-07-28
3.6842424869537354,1987-07-29
3.6842424869537354,1987-07-30
3.669445514678955,1987-07-31
3.6546480655670166,1987-08-03
3.669445514678955,1987-08-04
3.699035882949829,1987-08-05
3.713832378387451,1987-08-06
3.728630542755127,1987-08-07
3.787813663482666,1987-08-10
3.787813663482666,1987-08-11
3.7730183601379395,1987-08-12
3.876591682434082,1987-08-13
3.891388416290283,1987-08-14
3.891388416290283,1987-08-17
3.8322043418884277,1987-08-18
3.8470003604888916,1987-08-19
3.950575113296509,1987-08-20
3.906184673309326,1987-08-21
3.920980453491211,1987-08-24
3.906184673309326,1987-08-25
3.876591682434082,1987-08-26
3.8026115894317627,1987-08-27
3.7730183601379395,1987-08-28
3.8026115894317627,1987-08-31
3.8470003604888916,1987-09-01
3.743424654006958,1987-09-02
3.7582242488861084,1987-09-03
3.743424654006958,1987-09-04
3.743424654006958,1987-09-08
3.728630542755127,1987-09-09
3.743424654006958,1987-09-10
3.787813663482666,1987-09-11
3.7730183601379395,1987-09-14
3.743424654006958,1987-09-15
3.728630542755127,1987-09-16
3.7730183601379395,1987-09-17
3.7582242488861084,1987-09-18
3.7730183601379395,1987-09-21
3.8617947101593018,1987-09-22
3.8470003604888916,1987-09-23
3.8026115894317627,1987-09-24
3.8026115894317627,1987-09-25
3.8322043418884277,1987-09-28
3.798438787460327,1987-09-29
3.7833645343780518,1987-09-30
3.8285858631134033,1987-10-01
3.843658924102783,1987-10-02
3.843658924102783,1987-10-05
3.798438787460327,1987-10-06
3.8587307929992676,1987-10-07
3.8587307929992676,1987-10-08
3.8587307929992676,1987-10-09
3.8285858631134033,1987-10-12
3.994389772415161,1987-10-13
4.009463787078857,1987-10-14
4.039610862731934,1987-10-15
3.919023036956787,1987-10-16
3.662781000137329,1987-10-19
3.6024889945983887,1987-10-20
3.7682933807373047,1987-10-21
3.708000659942627,1987-10-22
3.7833645343780518,1987-10-23
3.6929280757904053,1987-10-26
3.798438787460327,1987-10-27
3.798438787460327,1987-10-28
3.8285858631134033,1987-10-29
3.8738045692443848,1987-10-30
3.9039535522460938,1987-11-02
3.8587307929992676,1987-11-03
3.8738045692443848,1987-11-04
4.009463787078857,1987-11-05
4.009463787078857,1987-11-06
3.8888797760009766,1987-11-09
3.9039535522460938,1987-11-10
3.8888797760009766,1987-11-11
3.8587307929992676,1987-11-12
3.8135135173797607,1987-11-13
3.8135135173797607,1987-11-16
3.798438787460327,1987-11-17
3.8135135173797607,1987-11-18
3.7381479740142822,1987-11-19
3.7682933807373047,1987-11-20
3.7833645343780518,1987-11-23
3.7682933807373047,1987-11-24
3.7230730056762695,1987-11-25
3.798438787460327,1987-11-27
3.7833645343780518,1987-11-30
3.798438787460327,1987-12-01
3.7682933807373047,1987-12-02
3.6477057933807373,1987-12-03
3.632634162902832,1987-12-04
3.662781000137329,1987-12-07
3.677855968475342,1987-12-08
3.7230730056762695,1987-12-09
3.5874133110046387,1987-12-10
3.6477057933807373,1987-12-11
3.7230730056762695,1987-12-14
3.7230730056762695,1987-12-15
3.708000659942627,1987-12-16
3.6477057933807373,1987-12-17
3.662781000137329,1987-12-18
3.6929280757904053,1987-12-21
3.6929280757904053,1987-12-22
3.7682933807373047,1987-12-23
3.753221035003662,1987-12-24
3.7230730056762695,1987-12-28
3.719383478164673,1987-12-29
3.7501235008239746,1987-12-30
3.7501235008239746,1987-12-31
3.811601400375366,1988-01-04
3.857710123062134,1988-01-05
3.842339038848877,1988-01-06
3.842339038848877,1988-01-07
3.7347538471221924,1988-01-08
3.7501235008239746,1988-01-11
3.704014301300049,1988-01-12
3.6886472702026367,1988-01-13
3.704014301300049,1988-01-14
3.811601400375366,1988-01-15
3.842339038848877,1988-01-18
3.8730781078338623,1988-01-19
3.857710123062134,1988-01-20
3.857710123062134,1988-01-21
3.9960334300994873,1988-01-22
3.980664014816284,1988-01-25
3.980664014816284,1988-01-26
3.9960334300994873,1988-01-27
4.0267744064331055,1988-01-28
4.180464744567871,1988-01-29
4.103616714477539,1988-02-01
4.088252544403076,1988-02-02
4.0267744064331055,1988-02-03
4.042140483856201,1988-02-04
4.088252544403076,1988-02-05
4.057511329650879,1988-02-08
4.103616714477539,1988-02-09
4.1497273445129395,1988-02-10
4.088252544403076,1988-02-11
4.103616714477539,1988-02-12
4.103616714477539,1988-02-16
4.072879791259766,1988-02-17
4.011404991149902,1988-02-18
4.072879791259766,1988-02-19
4.072879791259766,1988-02-22
4.057511329650879,1988-02-23
4.057511329650879,1988-02-24
4.011404991149902,1988-02-25
4.042140483856201,1988-02-26
4.088252544403076,1988-02-29
4.057511329650879,1988-03-01
4.118987560272217,1988-03-02
4.057511329650879,1988-03-03
3.980664014816284,1988-03-04
3.8884456157684326,1988-03-07
3.8730781078338623,1988-03-08
3.7962334156036377,1988-03-09
3.811601400375366,1988-03-10
3.811601400375366,1988-03-11
3.8884456157684326,1988-03-14
3.903818130493164,1988-03-15
3.903818130493164,1988-03-16
3.903818130493164,1988-03-17
3.903818130493164,1988-03-18
3.8884456157684326,1988-03-21
3.903818130493164,1988-03-22
3.842339038848877,1988-03-23
3.811601400375366,1988-03-24
3.811601400375366,1988-03-25
3.8269705772399902,1988-03-28
3.8388779163360596,1988-03-29
3.823211193084717,1988-03-30
3.8545455932617188,1988-03-31
3.8075406551361084,1988-04-04
3.823211193084717,1988-04-05
3.917222738265991,1988-04-06
3.9328951835632324,1988-04-07
3.9798991680145264,1988-04-08
3.9798991680145264,1988-04-11
3.9955694675445557,1988-04-12
3.9485607147216797,1988-04-13
3.8075406551361084,1988-04-14
3.823211193084717,1988-04-15
3.8388779163360596,1988-04-18
3.7918713092803955,1988-04-19
3.760533094406128,1988-04-20
3.7918713092803955,1988-04-21
3.8075406551361084,1988-04-22
3.8858861923217773,1988-04-25
3.901552677154541,1988-04-26
3.8702187538146973,1988-04-27
3.8545455932617188,1988-04-28
3.8702187538146973,1988-04-29
3.901552677154541,1988-05-02
3.9485607147216797,1988-05-03
3.9485607147216797,1988-05-04
3.901552677154541,1988-05-05
3.901552677154541,1988-05-06
3.8858861923217773,1988-05-09
3.917222738265991,1988-05-10
3.8702187538146973,1988-05-11
3.8702187538146973,1988-05-12
3.8545455932617188,1988-05-13
3.901552677154541,1988-05-16
3.8702187538146973,1988-05-17
3.8388779163360596,1988-05-18
3.8702187538146973,1988-05-19
3.8545455932617188,1988-05-20
3.8858861923217773,1988-05-23
3.901552677154541,1988-05-24
3.917222738265991,1988-05-25
3.9642274379730225,1988-05-26
4.026905059814453,1988-05-27
4.183594703674316,1988-05-31
4.1992621421813965,1988-06-01
4.183594703674316,1988-06-02
4.230602741241455,1988-06-03
4.1992621421813965,1988-06-06
4.120917797088623,1988-06-07
4.1992621421813965,1988-06-08
4.183594703674316,1988-06-09
4.1992621421813965,1988-06-10
4.230602741241455,1988-06-13
4.2619404792785645,1988-06-14
4.2619404792785645,1988-06-15
4.214932441711426,1988-06-16
4.230602741241455,1988-06-17
4.230602741241455,1988-06-20
4.2619404792785645,1988-06-21
4.308945655822754,1988-06-22
4.308945655822754,1988-06-23
4.293275833129883,1988-06-24
4.2619404792785645,1988-06-27
4.152257442474365,1988-06-28
4.089581489562988,1988-06-29
4.105250358581543,1988-06-30
4.073911666870117,1988-07-01
4.105250358581543,1988-07-05
4.058242321014404,1988-07-06
4.073911666870117,1988-07-07
4.011234760284424,1988-07-08
4.011234760284424,1988-07-11
4.026905059814453,1988-07-12
4.042572975158691,1988-07-13
4.058242321014404,1988-07-14
4.042572975158691,1988-07-15
3.9798991680145264,1988-07-18
3.9798991680145264,1988-07-19
3.9955694675445557,1988-07-20
3.9798991680145264,1988-07-21
3.917222738265991,1988-07-22
3.9328951835632324,1988-07-25
3.9328951835632324,1988-07-26
3.8545455932617188,1988-07-27
3.901552677154541,1988-07-28
3.9798991680145264,1988-07-29
3.9798991680145264,1988-08-01
4.042572975158691,1988-08-02
4.058242321014404,1988-08-03
4.089581489562988,1988-08-04
4.105250358581543,1988-08-05
4.073911666870117,1988-08-08
4.011234760284424,1988-08-09
4.026905059814453,1988-08-10
4.026905059814453,1988-08-11
3.9798991680145264,1988-08-12
3.9328951835632324,1988-08-15
3.9798991680145264,1988-08-16
3.9955694675445557,1988-08-17
3.9798991680145264,1988-08-18
3.9642274379730225,1988-08-19
3.9798991680145264,1988-08-22
3.9798991680145264,1988-08-23
4.011234760284424,1988-08-24
3.9955694675445557,1988-08-25
3.9642274379730225,1988-08-26
3.9955694675445557,1988-08-29
4.011234760284424,1988-08-30
4.026905059814453,1988-08-31
4.011234760284424,1988-09-01
4.058242321014404,1988-09-02
4.105250358581543,1988-09-06
4.105250358581543,1988-09-07
4.089581489562988,1988-09-08
4.073911666870117,1988-09-09
4.058242321014404,1988-09-12
4.042572975158691,1988-09-13
4.073911666870117,1988-09-14
4.073911666870117,1988-09-15
4.105250358581543,1988-09-16
4.105250358581543,1988-09-19
4.105250358581543,1988-09-20
4.136587619781494,1988-09-21
4.120917797088623,1988-09-22
4.136587619781494,1988-09-23
4.1679253578186035,1988-09-26
4.183594703674316,1988-09-27
4.214932441711426,1988-09-28
4.230257034301758,1988-09-29
4.182367324829102,1988-09-30
4.1504387855529785,1988-10-03
4.182367324829102,1988-10-04
4.198329925537109,1988-10-05
4.182367324829102,1988-10-06
4.29410982131958,1988-10-07
4.29410982131958,1988-10-10
4.278146266937256,1988-10-11
4.246219158172607,1988-10-12
4.214292049407959,1988-10-13
4.198329925537109,1988-10-14
4.214292049407959,1988-10-17
4.262182235717773,1988-10-18
4.198329925537109,1988-10-19
4.278146266937256,1988-10-20
4.29410982131958,1988-10-21
4.262182235717773,1988-10-24
4.262182235717773,1988-10-25
4.29410982131958,1988-10-26
4.278146266937256,1988-10-27
4.326035022735596,1988-10-28
4.342000961303711,1988-10-31
4.357962608337402,1988-11-01
4.37392520904541,1988-11-02
4.37392520904541,1988-11-03
4.262182235717773,1988-11-04
4.230257034301758,1988-11-07
4.278146266937256,1988-11-08
4.230257034301758,1988-11-09
4.246219158172607,1988-11-10
4.182367324829102,1988-11-11
4.1664042472839355,1988-11-14
4.182367324829102,1988-11-15
4.1664042472839355,1988-11-16
4.198329925537109,1988-11-17
4.134476184844971,1988-11-18
4.1504387855529785,1988-11-21
4.1664042472839355,1988-11-22
4.1664042472839355,1988-11-23
4.118514537811279,1988-11-25
4.118514537811279,1988-11-28
4.198329925537109,1988-11-29
4.214292049407959,1988-11-30
4.1664042472839355,1988-12-01
4.102550029754639,1988-12-02
4.070624351501465,1988-12-05
4.102550029754639,1988-12-06
4.134476184844971,1988-12-07
4.118514537811279,1988-12-08
4.102550029754639,1988-12-09
4.102550029754639,1988-12-12
4.102550029754639,1988-12-13
4.134476184844971,1988-12-14
4.118514537811279,1988-12-15
4.134476184844971,1988-12-16
4.182367324829102,1988-12-19
4.198329925537109,1988-12-20
4.182367324829102,1988-12-21
4.182367324829102,1988-12-22
4.1664042472839355,1988-12-23
4.102550029754639,1988-12-27
4.182367324829102,1988-12-28
4.214258193969727,1988-12-29
4.214258193969727,1988-12-30
4.16544246673584,1989-01-03
4.214258193969727,1989-01-04
4.246801853179932,1989-01-05
4.246801853179932,1989-01-06
4.263073444366455,1989-01-09
4.263073444366455,1989-01-10
4.263073444366455,1989-01-11
4.214258193969727,1989-01-12
4.181716442108154,1989-01-13
4.181716442108154,1989-01-16
4.16544246673584,1989-01-17
4.246801853179932,1989-01-18
4.246801853179932,1989-01-19
4.214258193969727,1989-01-20
4.230528354644775,1989-01-23
4.279344081878662,1989-01-24
4.3281569480896,1989-01-25
4.344428062438965,1989-01-26
4.344428062438965,1989-01-27
4.360699653625488,1989-01-30
4.3281569480896,1989-01-31
4.295612812042236,1989-02-01
4.295612812042236,1989-02-02
4.279344081878662,1989-02-03
4.263073444366455,1989-02-06
4.3281569480896,1989-02-07
4.295612812042236,1989-02-08
4.246801853179932,1989-02-09
4.16544246673584,1989-02-10
4.197987079620361,1989-02-13
4.181716442108154,1989-02-14
4.197987079620361,1989-02-15
4.230528354644775,1989-02-16
4.214258193969727,1989-02-17
4.181716442108154,1989-02-21
4.14917516708374,1989-02-22
4.197987079620361,1989-02-23
4.132903575897217,1989-02-24
4.16544246673584,1989-02-27
4.181716442108154,1989-02-28
4.116629600524902,1989-03-01
4.14917516708374,1989-03-02
4.100359916687012,1989-03-03
4.16544246673584,1989-03-06
4.181716442108154,1989-03-07
4.197987079620361,1989-03-08
4.181716442108154,1989-03-09
4.16544246673584,1989-03-10
4.14917516708374,1989-03-13
4.16544246673584,1989-03-14
4.16544246673584,1989-03-15
4.16544246673584,1989-03-16
4.132903575897217,1989-03-17
4.100359916687012,1989-03-20
4.116629600524902,1989-03-21
4.116629600524902,1989-03-22
4.14917516708374,1989-03-23
4.14917516708374,1989-03-27
4.16544246673584,1989-03-28
4.16544246673584,1989-03-29
4.11500358581543,1989-03-30
4.231152057647705,1989-03-31
4.214560508728027,1989-04-03
4.214560508728027,1989-04-04
4.197965621948242,1989-04-05
4.181374549865723,1989-04-06
4.197965621948242,1989-04-07
4.197965621948242,1989-04-10
4.197965621948242,1989-04-11
4.197965621948242,1989-04-12
4.148188591003418,1989-04-13
4.197965621948242,1989-04-14
4.214560508728027,1989-04-17
4.247743606567383,1989-04-18
4.280930042266846,1989-04-19
4.26433801651001,1989-04-20
4.297523021697998,1989-04-21
4.314114570617676,1989-04-24
4.297523021697998,1989-04-25
4.3307085037231445,1989-04-26
4.314114570617676,1989-04-27
4.363895416259766,1989-04-28
4.3804850578308105,1989-05-01
4.363895416259766,1989-05-02
4.41367244720459,1989-05-03
4.430264949798584,1989-05-04
4.430264949798584,1989-05-05
4.397080898284912,1989-05-08
4.3804850578308105,1989-05-09
4.3804850578308105,1989-05-10
4.3804850578308105,1989-05-11
4.463449954986572,1989-05-12
4.496636867523193,1989-05-15
4.480043888092041,1989-05-16
4.496636867523193,1989-05-17
4.480043888092041,1989-05-18
4.513229846954346,1989-05-19
4.596190929412842,1989-05-22
4.579602241516113,1989-05-23
