AAPL,Date
0.2772027254104614,1989-12-11
0.25425034761428833,1989-12-12
0.25425034761428833,1989-12-13
0.24630458652973175,1989-12-14
0.23835907876491547,1989-12-15
0.24542193114757538,1989-12-18
0.24718742072582245,1989-12-19
0.25248387455940247,1989-12-20
0.2560158669948578,1989-12-21
0.25778132677078247,1989-12-22
0.25071850419044495,1989-12-26
0.24807028472423553,1989-12-27
0.24453917145729065,1989-12-28
0.2489529252052307,1989-12-29
0.26307791471481323,1990-01-02
0.2648433744907379,1990-01-03
0.2657269835472107,1990-01-04
0.26660972833633423,1990-01-05
0.2683752477169037,1990-01-08
0.2657269835472107,1990-01-09
0.25425034761428833,1990-01-10
0.24365650117397308,1990-01-11
0.24365650117397308,1990-01-12
0.24189093708992004,1990-01-15
0.24630458652973175,1990-01-16
0.23482809960842133,1990-01-17
0.22864888608455658,1990-01-18
0.24189093708992004,1990-01-19
0.23482809960842133,1990-01-22
0.23835907876491547,1990-01-23
0.24012480676174164,1990-01-24
0.24100817739963531,1990-01-25
0.23129713535308838,1990-01-26
0.23482809960842133,1990-01-29
0.24012480676174164,1990-01-30
0.24012480676174164,1990-01-31
0.2374763786792755,1990-02-01
0.24189093708992004,1990-02-02
0.24718742072582245,1990-02-05
0.24542193114757538,1990-02-06
0.23482809960842133,1990-02-07
0.23306255042552948,1990-02-08
0.24189093708992004,1990-02-09
0.24012480676174164,1990-02-12
0.24365650117397308,1990-02-13
0.24189093708992004,1990-02-14
0.24189093708992004,1990-02-15
0.23912693560123444,1990-02-16
0.23735582828521729,1990-02-20
0.2408982366323471,1990-02-21
0.2338133454322815,1990-02-22
0.23558466136455536,1990-02-23
0.2408982366323471,1990-02-26
0.23735582828521729,1990-02-27
0.2408982366323471,1990-02-28
0.2426701784133911,1990-03-01
0.23912693560123444,1990-03-02
0.24444131553173065,1990-03-05
0.24975496530532837,1990-03-06
0.2506406903266907,1990-03-07
0.26038306951522827,1990-03-08
0.26126858592033386,1990-03-09
0.25949734449386597,1990-03-12
0.26126858592033386,1990-03-13
0.262154221534729,1990-03-14
0.26038306951522827,1990-03-15
0.2851813733577728,1990-03-16
0.3002375364303589,1990-03-19
0.29315251111984253,1990-03-20
0.2949237525463104,1990-03-21
0.28872376680374146,1990-03-22
0.2993517816066742,1990-03-23
0.2993517816066742,1990-03-26
0.2975805401802063,1990-03-27
0.29226696491241455,1990-03-28
0.2913813591003418,1990-03-29
0.2851813733577728,1990-03-30
0.2851813733577728,1990-04-02
0.2958093583583832,1990-04-03
0.29226696491241455,1990-04-04
0.2851813733577728,1990-04-05
0.2825246751308441,1990-04-06
0.2913813591003418,1990-04-09
0.29226696491241455,1990-04-10
0.3011229932308197,1990-04-11
0.3064374327659607,1990-04-12
0.30997979640960693,1990-04-16
0.3064374327659607,1990-04-17
0.3064374327659607,1990-04-18
0.2851813733577728,1990-04-19
0.2851813733577728,1990-04-20
0.2816390097141266,1990-04-23
0.2745533585548401,1990-04-24
0.2745533585548401,1990-04-25
0.27543896436691284,1990-04-26
0.2772102653980255,1990-04-27
0.27898213267326355,1990-04-30
0.28075334429740906,1990-05-01
0.2816390097141266,1990-05-02
0.2834102213382721,1990-05-03
0.2834102213382721,1990-05-04
0.29403820633888245,1990-05-07
0.2958093583583832,1990-05-08
0.2966948449611664,1990-05-09
0.29315251111984253,1990-05-10
0.3020085394382477,1990-05-11
0.2958093583583832,1990-05-14
0.2958093583583832,1990-05-15
0.2949237525463104,1990-05-16
0.29403820633888245,1990-05-17
0.2816390097141266,1990-05-18
0.2806442975997925,1990-05-21
0.2939659655094147,1990-05-22
0.29840630292892456,1990-05-23
0.29840630292892456,1990-05-24
0.28419652581214905,1990-05-25
0.2913009822368622,1990-05-29
0.2939659655094147,1990-05-30
0.2930777668952942,1990-05-31
0.2895249128341675,1990-06-01
0.2895249128341675,1990-06-04
0.2806442975997925,1990-06-05
0.2806442975997925,1990-06-06
0.2770911753177643,1990-06-07
0.2717629671096802,1990-06-08
0.2770911753177643,1990-06-11
0.2877488136291504,1990-06-12
0.28242042660713196,1990-06-13
0.28242042660713196,1990-06-14
0.2806442975997925,1990-06-15
0.27886733412742615,1990-06-18
0.28153228759765625,1990-06-19
0.28419652581214905,1990-06-20
0.2975181043148041,1990-06-21
0.2948540449142456,1990-06-22
0.2930777668952942,1990-06-25
0.28863683342933655,1990-06-26
0.2948540449142456,1990-06-27
0.3055115342140198,1990-06-28
0.3179451823234558,1990-06-29
0.31261593103408813,1990-07-02
0.31261593103408813,1990-07-03
0.30906379222869873,1990-07-05
0.3179451823234558,1990-07-06
0.3312667906284332,1990-07-09
0.33393093943595886,1990-07-10
0.33393093943595886,1990-07-11
0.33659493923187256,1990-07-12
0.3321548402309418,1990-07-13
0.32416146993637085,1990-07-16
0.3143920302391052,1990-07-17
0.3170571029186249,1990-07-18
0.2966301143169403,1990-07-19
0.2913009822368622,1990-07-20
0.2948540449142456,1990-07-23
0.29929423332214355,1990-07-24
0.3001823425292969,1990-07-25
0.2939659655094147,1990-07-26
0.2939659655094147,1990-07-27
0.3010704815387726,1990-07-30
0.29840630292892456,1990-07-31
0.3010704815387726,1990-08-01
0.30906379222869873,1990-08-02
0.2930777668952942,1990-08-03
0.2806442975997925,1990-08-06
0.2806442975997925,1990-08-07
0.28508448600769043,1990-08-08
0.2806442975997925,1990-08-09
0.2753151059150696,1990-08-10
0.2833085060119629,1990-08-13
0.28242042660713196,1990-08-14
0.27886733412742615,1990-08-15
0.27353912591934204,1990-08-16
0.25932931900024414,1990-08-17
0.261894553899765,1990-08-20
0.25833162665367126,1990-08-21
0.25031420588493347,1990-08-22
0.24586039781570435,1990-08-23
0.2529864013195038,1990-08-24
0.26902124285697937,1990-08-27
0.2716935873031616,1990-08-28
0.2654575705528259,1990-08-29
0.25833162665367126,1990-08-30
0.2636760473251343,1990-08-31
0.2636760473251343,1990-09-04
0.2565501630306244,1990-09-05
0.25476789474487305,1990-09-06
0.25922247767448425,1990-09-07
0.25476789474487305,1990-09-10
0.2422967106103897,1990-09-11
0.2422967106103897,1990-09-12
0.24051517248153687,1990-09-13
0.2422967106103897,1990-09-14
0.24051517248153687,1990-09-17
0.23784296214580536,1990-09-18
0.2316078096628189,1990-09-19
0.22537188231945038,1990-09-20
0.22448110580444336,1990-09-21
0.21557289361953735,1990-09-24
0.2137913703918457,1990-09-25
0.21201001107692719,1990-09-26
0.20132021605968475,1990-09-27
0.20666542649269104,1990-09-28
0.217354416847229,1990-10-01
0.211119145154953,1990-10-02
0.19241201877593994,1990-10-03
0.19953875243663788,1990-10-04
0.19953875243663788,1990-10-05
0.20755624771118164,1990-10-08
0.19953875243663788,1990-10-09
0.18884903192520142,1990-10-10
0.1977572739124298,1990-10-11
0.20132021605968475,1990-10-12
0.1977572739124298,1990-10-15
0.1781594306230545,1990-10-16
0.18884903192520142,1990-10-17
0.20310167968273163,1990-10-18
0.22359032928943634,1990-10-19
0.22180886566638947,1990-10-22
0.22091813385486603,1990-10-23
0.217354416847229,1990-10-24
0.2137913703918457,1990-10-25
0.2137913703918457,1990-10-26
0.21290066838264465,1990-10-29
0.21646364033222198,1990-10-30
0.21913665533065796,1990-10-31
0.217354416847229,1990-11-01
0.22626252472400665,1990-11-02
0.23695233464241028,1990-11-05
0.23873372375965118,1990-11-06
0.23695233464241028,1990-11-07
0.24586039781570435,1990-11-08
0.2529864013195038,1990-11-09
0.25833162665367126,1990-11-12
0.2565501630306244,1990-11-13
0.2636760473251343,1990-11-14
0.2565501630306244,1990-11-15
0.25115102529525757,1990-11-16
0.26008909940719604,1990-11-19
0.2538321614265442,1990-11-20
0.25830161571502686,1990-11-21
0.26008909940719604,1990-11-23
0.2627701461315155,1990-11-26
0.26813241839408875,1990-11-27
0.2627701461315155,1990-11-28
0.2627701461315155,1990-11-29
0.2627701461315155,1990-11-30
0.2726019024848938,1990-12-03
0.2752830684185028,1990-12-04
0.2869020998477936,1990-12-05
0.2949463427066803,1990-12-06
0.3038836121559143,1990-12-07
0.2985213100910187,1990-12-10
0.28600847721099854,1990-12-11
0.28332722187042236,1990-12-12
0.29137080907821655,1990-12-13
0.28511476516723633,1990-12-14
0.2869020998477936,1990-12-17
0.3020961880683899,1990-12-18
0.2994149625301361,1990-12-19
0.3146090805530548,1990-12-20
0.3217597007751465,1990-12-21
0.3146090805530548,1990-12-24
0.31282156705856323,1990-12-26
0.31103429198265076,1990-12-27
0.30745935440063477,1990-12-28
0.30745935440063477,1990-12-31
0.31103429198265076,1991-01-02
0.30745935440063477,1991-01-03
0.30924680829048157,1991-01-04
0.30924680829048157,1991-01-07
0.30924680829048157,1991-01-08
0.3235470652580261,1991-01-09
0.3369537889957428,1991-01-10
0.33605995774269104,1991-01-11
0.330696702003479,1991-01-14
0.33427250385284424,1991-01-15
0.3557225167751312,1991-01-16
0.36644792556762695,1991-01-17
0.3592981994152069,1991-01-18
0.3628730773925781,1991-01-21
0.36644792556762695,1991-01-22
0.37002357840538025,1991-01-23
0.37270477414131165,1991-01-24
0.3825365900993347,1991-01-25
0.3896862268447876,1991-01-28
0.3843240439891815,1991-01-29
0.3968367874622345,1991-01-30
0.3968367874622345,1991-01-31
0.39862415194511414,1991-02-01
0.3950493335723877,1991-02-04
0.41292452812194824,1991-02-05
0.4066685438156128,1991-02-06
0.41292452812194824,1991-02-07
0.428118497133255,1991-02-08
0.4388439357280731,1991-02-11
0.4290122091770172,1991-02-12
0.4290122091770172,1991-02-13
0.40845590829849243,1991-02-14
0.4128977954387665,1991-02-15
0.4299149513244629,1991-02-19
0.4370806813240051,1991-02-20
0.422750324010849,1991-02-21
0.4281238913536072,1991-02-22
0.41558462381362915,1991-02-25
0.4173758029937744,1991-02-26
0.4173758029937744,1991-02-27
0.41021105647087097,1991-02-28
0.4137934446334839,1991-03-01
0.4182713031768799,1991-03-04
0.4523065984249115,1991-03-05
0.45141100883483887,1991-03-06
0.4818630814552307,1991-03-07
0.46574145555496216,1991-03-08
0.4549933075904846,1991-03-11
0.4505155086517334,1991-03-12
0.4746983051300049,1991-03-13
0.4675327241420746,1991-03-14
0.4746983051300049,1991-03-15
0.4854462146759033,1991-03-18
0.4979853630065918,1991-03-19
0.4854462146759033,1991-03-20
0.46395009756088257,1991-03-21
0.4532023072242737,1991-03-22
0.4621591866016388,1991-03-25
0.5015679001808167,1991-03-26
0.4961943030357361,1991-03-27
0.48723748326301575,1991-03-28
0.4908198416233063,1991-04-01
0.5212726593017578,1991-04-02
0.5015679001808167,1991-04-03
0.5123158693313599,1991-04-04
0.49708983302116394,1991-04-05
0.5015679001808167,1991-04-08
0.4926109313964844,1991-04-09
0.4791761040687561,1991-04-10
0.5087334513664246,1991-04-11
0.5141070485115051,1991-04-12
0.4460373520851135,1991-04-15
0.46036776900291443,1991-04-16
0.4532023072242737,1991-04-17
0.4370806813240051,1991-04-18
0.4272282123565674,1991-04-19
0.44066306948661804,1991-04-22
0.44066306948661804,1991-04-23
0.43528929352760315,1991-04-24
0.4191669523715973,1991-04-25
0.4200633764266968,1991-04-26
0.4173758029937744,1991-04-29
0.3940884470939636,1991-04-30
0.33855828642845154,1991-05-01
0.3510974645614624,1991-05-02
0.3510974645614624,1991-05-03
0.36005422472953796,1991-05-06
0.362741082906723,1991-05-07
0.35647106170654297,1991-05-08
0.36363664269447327,1991-05-09
0.3672190308570862,1991-05-10
0.377966970205307,1991-05-13
0.383341521024704,1991-05-14
0.3618455231189728,1991-05-15
0.3510974645614624,1991-05-16
0.3367671072483063,1991-05-17
0.3178735375404358,1991-05-20
0.3250575065612793,1991-05-21
0.33224061131477356,1991-05-22
0.32415956258773804,1991-05-23
0.3295469284057617,1991-05-24
0.3304448425769806,1991-05-28
0.33762869238853455,1991-05-29
0.34211820363998413,1991-05-30
0.33762869238853455,1991-05-31
0.35379165410995483,1991-06-03
0.35289373993873596,1991-06-04
0.3448118567466736,1991-06-05
0.3349350690841675,1991-06-06
0.33134275674819946,1991-06-07
0.3304448425769806,1991-06-10
0.3205680251121521,1991-06-11
0.30440428853034973,1991-06-12
0.30260857939720154,1991-06-13
0.2954254448413849,1991-06-14
0.3017106354236603,1991-06-17
0.30260857939720154,1991-06-18
0.2999149560928345,1991-06-19
0.3017106354236603,1991-06-20
0.3017106354236603,1991-06-21
0.2999149560928345,1991-06-24
0.30440428853034973,1991-06-25
0.30889469385147095,1991-06-26
0.3053022623062134,1991-06-27
0.29811909794807434,1991-06-28
0.3053022623062134,1991-07-01
0.303506463766098,1991-07-02
0.30979254841804504,1991-07-03
0.32775115966796875,1991-07-05
0.3358328938484192,1991-07-08
0.33673080801963806,1991-07-09
0.33942463994026184,1991-07-10
0.3358328938484192,1991-07-11
0.3358328938484192,1991-07-12
0.32685330510139465,1991-07-15
0.3142819404602051,1991-07-16
0.3053022623062134,1991-07-17
0.3223637640476227,1991-07-18
0.3304448425769806,1991-07-19
0.3304448425769806,1991-07-22
0.32326167821884155,1991-07-23
0.32326167821884155,1991-07-24
0.3250575065612793,1991-07-25
0.3223637640476227,1991-07-26
0.32685330510139465,1991-07-29
0.33403709530830383,1991-07-30
0.33224061131477356,1991-07-31
0.35289373993873596,1991-08-01
0.35917970538139343,1991-08-02
0.3484042286872864,1991-08-05
0.3555872440338135,1991-08-06
0.3618735373020172,1991-08-07
0.36277127265930176,1991-08-08
0.36456719040870667,1991-08-09
0.3717510998249054,1991-08-12
0.38432222604751587,1991-08-13
0.39419910311698914,1991-08-14
0.38252562284469604,1991-08-15
0.38252562284469604,1991-08-16
0.36359041929244995,1991-08-19
0.36719000339508057,1991-08-20
0.3869897723197937,1991-08-21
0.39058950543403625,1991-08-22
0.38158950209617615,1991-08-23
0.38158950209617615,1991-08-26
0.38878974318504333,1991-08-27
0.3833892345428467,1991-08-28
0.38158950209617615,1991-08-29
0.38158950209617615,1991-08-30
0.37798988819122314,1991-09-03
0.37078961730003357,1991-09-04
0.36719000339508057,1991-09-05
0.37078961730003357,1991-09-06
0.3833892345428467,1991-09-09
0.36089059710502625,1991-09-10
0.36359041929244995,1991-09-11
0.3644903302192688,1991-09-12
0.350090891122818,1991-09-13
0.34019097685813904,1991-09-16
0.3527905344963074,1991-09-17
0.36089059710502625,1991-09-18
0.35818997025489807,1991-09-19
0.3644903302192688,1991-09-20
0.3563900887966156,1991-09-23
0.3617905378341675,1991-09-24
0.36359041929244995,1991-09-25
0.3599906861782074,1991-09-26
0.3527905344963074,1991-09-27
0.3563900887966156,1991-09-30
0.36539021134376526,1991-10-01
0.35818997025489807,1991-10-02
0.34379053115844727,1991-10-03
0.3473910391330719,1991-10-04
0.3464910089969635,1991-10-07
0.3473910391330719,1991-10-08
0.3455903232097626,1991-10-09
0.34379053115844727,1991-10-10
0.3491908311843872,1991-10-11
0.35909080505371094,1991-10-14
0.37798988819122314,1991-10-15
0.385189950466156,1991-10-16
0.3770899176597595,1991-10-17
0.3959888815879822,1991-10-18
0.39418908953666687,1991-10-21
0.39238932728767395,1991-10-22
0.382489413022995,1991-10-23
0.37529003620147705,1991-10-24
0.36898988485336304,1991-10-25
0.37078961730003357,1991-10-28
0.3725903332233429,1991-10-29
0.35818997025489807,1991-10-30
0.37078961730003357,1991-10-31
0.36719000339508057,1991-11-01
0.35818997025489807,1991-11-04
0.3509906232357025,1991-11-05
0.3455903232097626,1991-11-06
0.35818997025489807,1991-11-07
0.3833892345428467,1991-11-08
0.3869897723197937,1991-11-11
0.39238932728767395,1991-11-12
0.38968947529792786,1991-11-13
0.39418908953666687,1991-11-14
0.3599906861782074,1991-11-15
0.37619268894195557,1991-11-18
0.3698771297931671,1991-11-19
0.3644647002220154,1991-11-20
0.36807313561439514,1991-11-21
0.3698771297931671,1991-11-22
0.3698771297931671,1991-11-25
0.3716813027858734,1991-11-26
0.36807313561439514,1991-11-27
0.36626890301704407,1991-11-29
0.3734862208366394,1991-12-02
0.3644647002220154,1991-12-03
0.3644647002220154,1991-12-04
0.36085638403892517,1991-12-05
0.351834774017334,1991-12-06
0.35454097390174866,1991-12-09
0.35454097390174866,1991-12-10
0.35363897681236267,1991-12-11
0.35634514689445496,1991-12-12
0.36356261372566223,1991-12-13
0.3644647002220154,1991-12-16
0.3644647002220154,1991-12-17
0.3734862208366394,1991-12-18
0.36626890301704407,1991-12-19
0.3626605272293091,1991-12-20
0.3716813027858734,1991-12-23
0.37709474563598633,1991-12-24
0.39603930711746216,1991-12-26
0.39694124460220337,1991-12-27
0.40957120060920715,1991-12-30
0.40686503052711487,1991-12-31
0.4294186532497406,1992-01-02
0.42581039667129517,1992-01-03
0.41859281063079834,1992-01-06
0.42671236395835876,1992-01-07
0.4366360604763031,1992-01-08
0.4492660164833069,1992-01-09
0.4492660164833069,1992-01-10
0.44746100902557373,1992-01-13
0.46550461649894714,1992-01-14
0.4582868218421936,1992-01-15
0.4528743326663971,1992-01-16
0.46730858087539673,1992-01-17
0.4618959426879883,1992-01-20
0.4411465525627136,1992-01-21
0.4582868218421936,1992-01-22
0.46550461649894714,1992-01-23
0.46640652418136597,1992-01-24
0.46550461649894714,1992-01-27
0.47091686725616455,1992-01-28
0.456482857465744,1992-01-29
0.46009111404418945,1992-01-30
0.46730858087539673,1992-01-31
0.47452613711357117,1992-02-03
0.47452613711357117,1992-02-04
0.4772321283817291,1992-02-05
0.46279820799827576,1992-02-06
0.4618959426879883,1992-02-07
0.45558062195777893,1992-02-10
0.4537765085697174,1992-02-11
0.47091686725616455,1992-02-12
0.4637003242969513,1992-02-13
0.4636636972427368,1992-02-14
0.45372143387794495,1992-02-18
0.4482979476451874,1992-02-19
0.46727877855300903,1992-02-20
0.4699902832508087,1992-02-21
0.47812482714653015,1992-02-24
0.4952971935272217,1992-02-25
0.5052398443222046,1992-02-26
0.4952971935272217,1992-02-27
0.48806726932525635,1992-02-28
0.48625868558883667,1992-03-02
0.47993233799934387,1992-03-03
0.4699902832508087,1992-03-04
0.4591440260410309,1992-03-05
0.4627598524093628,1992-03-06
0.46095168590545654,1992-03-09
0.46095168590545654,1992-03-10
0.4573366940021515,1992-03-11
0.45372143387794495,1992-03-12
0.4564328193664551,1992-03-13
0.45824044942855835,1992-03-16
0.4546252191066742,1992-03-17
0.46095168590545654,1992-03-18
0.4555290937423706,1992-03-19
0.4573366940021515,1992-03-20
0.4555290937423706,1992-03-23
0.4699902832508087,1992-03-24
0.4663751721382141,1992-03-25
0.4627598524093628,1992-03-26
0.4410678744316101,1992-03-27
0.4202796220779419,1992-03-30
0.42118337750434875,1992-03-31
0.4266068935394287,1992-04-01
0.42479920387268066,1992-04-02
0.4266068935394287,1992-04-03
0.4392603039741516,1992-04-06
0.4139532446861267,1992-04-07
0.4040110111236572,1992-04-08
0.4139532446861267,1992-04-09
0.4012995958328247,1992-04-10
0.4085298478603363,1992-04-13
0.42479920387268066,1992-04-14
0.43745285272598267,1992-04-15
0.4266068935394287,1992-04-16
0.4103371798992157,1992-04-20
0.4067223370075226,1992-04-21
0.4166645407676697,1992-04-22
0.4121457040309906,1992-04-23
0.4085298478603363,1992-04-24
0.4031071364879608,1992-04-27
0.39226120710372925,1992-04-28
0.4121457040309906,1992-04-29
0.43474069237709045,1992-04-30
0.42841434478759766,1992-05-01
0.43745285272598267,1992-05-04
0.43745285272598267,1992-05-05
0.44649046659469604,1992-05-06
0.4392603039741516,1992-05-07
0.4482979476451874,1992-05-08
0.4501062333583832,1992-05-11
0.4501062333583832,1992-05-12
0.45372143387794495,1992-05-13
0.44377920031547546,1992-05-14
0.43835651874542236,1992-05-15
0.43654894828796387,1992-05-18
0.42931801080703735,1992-05-19
0.433836966753006,1992-05-20
0.4275105893611908,1992-05-21
0.43022188544273376,1992-05-22
0.42841434478759766,1992-05-26
0.4356445074081421,1992-05-27
0.43022188544273376,1992-05-28
0.4320293664932251,1992-05-29
0.4165971279144287,1992-06-01
0.409351646900177,1992-06-02
0.3921445310115814,1992-06-03
0.39486128091812134,1992-06-04
0.3975781798362732,1992-06-05
0.39305028319358826,1992-06-08
0.3912389874458313,1992-06-09
0.38942790031433105,1992-06-10
0.3903333842754364,1992-06-11
0.39576688408851624,1992-06-12
0.3812766969203949,1992-06-15
0.35682421922683716,1992-06-16
0.3441452980041504,1992-06-17
0.32784387469291687,1992-06-18
0.32422155141830444,1992-06-19
0.3205983340740204,1992-06-22
0.32784387469291687,1992-06-23
0.33327728509902954,1992-06-24
0.3305605351924896,1992-06-25
0.32784387469291687,1992-06-26
0.3387116491794586,1992-06-29
0.34776753187179565,1992-06-30
0.35501307249069214,1992-07-01
0.3350885212421417,1992-07-02
0.3350885212421417,1992-07-06
0.3205983340740204,1992-07-07
0.3314661383628845,1992-07-08
0.33237168192863464,1992-07-09
0.3314661383628845,1992-07-10
0.3405229449272156,1992-07-13
0.3441452980041504,1992-07-14
0.34776753187179565,1992-07-15
0.3532019555568695,1992-07-16
0.3260325789451599,1992-07-17
0.32422155141830444,1992-07-20
0.3314661383628845,1992-07-21
0.3205983340740204,1992-07-22
0.32422155141830444,1992-07-23
0.33237168192863464,1992-07-24
0.32784387469291687,1992-07-27
0.3369005024433136,1992-07-28
0.3423340916633606,1992-07-29
0.3423340916633606,1992-07-30
0.3387116491794586,1992-07-31
0.3314661383628845,1992-08-03
0.3296550214290619,1992-08-04
0.32422155141830444,1992-08-05
0.3187870979309082,1992-08-06
0.3142591416835785,1992-08-07
0.31969261169433594,1992-08-10
0.31516486406326294,1992-08-11
0.31969261169433594,1992-08-12
0.32422155141830444,1992-08-13
0.32422155141830444,1992-08-14
0.3250928521156311,1992-08-17
0.3250928521156311,1992-08-18
0.3232760727405548,1992-08-19
0.3250928521156311,1992-08-20
0.3241848945617676,1992-08-21
0.31419581174850464,1992-08-24
0.32236799597740173,1992-08-25
0.32145997881889343,1992-08-26
0.3232760727405548,1992-08-27
0.3269089460372925,1992-08-28
0.3341730535030365,1992-08-31
0.33780592679977417,1992-09-01
0.35233521461486816,1992-09-02
0.3468862771987915,1992-09-03
0.3432542681694031,1992-09-04
0.3468862771987915,1992-09-08
0.35596734285354614,1992-09-09
0.35778313875198364,1992-09-10
0.3459782004356384,1992-09-11
0.3595992922782898,1992-09-14
0.3505190908908844,1992-09-15
0.3414382338523865,1992-09-16
0.3341730535030365,1992-09-17
0.33780592679977417,1992-09-18
0.33780592679977417,1992-09-21
0.33235692977905273,1992-09-22
0.34507012367248535,1992-09-23
0.3359890580177307,1992-09-24
0.33054107427597046,1992-09-25
0.3250928521156311,1992-09-28
0.3260008692741394,1992-09-29
0.3278169333934784,1992-09-30
0.32145997881889343,1992-10-01
0.31782782077789307,1992-10-02
0.3160119354724884,1992-10-05
0.3250928521156311,1992-10-06
0.31782782077789307,1992-10-07
0.3160119354724884,1992-10-08
0.3151038885116577,1992-10-09
0.31964388489723206,1992-10-12
0.3296329081058502,1992-10-13
0.3341730535030365,1992-10-14
0.33054107427597046,1992-10-15
0.35596734285354614,1992-10-16
0.35596734285354614,1992-10-19
0.3568751811981201,1992-10-20
0.35233521461486816,1992-10-21
0.35415118932724,1992-10-22
0.35415118932724,1992-10-23
0.3741283118724823,1992-10-26
0.3741283118724823,1992-10-27
0.3795774579048157,1992-10-28
0.3868415653705597,1992-10-29
0.38139334321022034,1992-10-30
0.3795774579048157,1992-11-02
0.3777614235877991,1992-11-03
0.38139334321022034,1992-11-04
0.39955464005470276,1992-11-05
0.4050036370754242,1992-11-06
0.401371568441391,1992-11-09
0.40863579511642456,1992-11-10
0.4122678339481354,1992-11-11
0.4131765365600586,1992-11-12
0.40863579511642456,1992-11-13
0.41680875420570374,1992-11-16
0.401371568441391,1992-11-17
0.4195328652858734,1992-11-18
0.4231649339199066,1992-11-19
0.4177168011665344,1992-11-20
0.4122678339481354,1992-11-23
0.4177168011665344,1992-11-24
0.4104517996311188,1992-11-25
0.4104517996311188,1992-11-27
0.4186055362224579,1992-11-30
0.4240652620792389,1992-12-01
0.41678565740585327,1992-12-02
0.4186055362224579,1992-12-03
0.4140557050704956,1992-12-04
0.4204253554344177,1992-12-07
0.4231552183628082,1992-12-08
0.419515460729599,1992-12-09
0.41678565740585327,1992-12-10
0.4186055362224579,1992-12-11
0.41678565740585327,1992-12-14
0.4104151725769043,1992-12-15
0.40040478110313416,1992-12-16
0.4140557050704956,1992-12-17
0.4240652620792389,1992-12-18
0.4340754747390747,1992-12-21
0.44135597348213196,1992-12-22
0.43498533964157104,1992-12-23
0.4295257031917572,1992-12-24
0.4331654906272888,1992-12-28
0.4340754747390747,1992-12-29
0.4277056157588959,1992-12-30
0.43498533964157104,1992-12-31
0.4240652620792389,1993-01-04
0.43134549260139465,1993-01-05
0.44954541325569153,1993-01-06
0.44408562779426575,1993-01-07
0.45318615436553955,1993-01-08
0.46683624386787415,1993-01-11
0.44772568345069885,1993-01-12
0.46228551864624023,1993-01-13
0.4732060730457306,1993-01-14
0.438625305891037,1993-01-15
0.4331654906272888,1993-01-18
0.43498533964157104,1993-01-19
0.43680524826049805,1993-01-20
0.43680524826049805,1993-01-21
0.4331654906272888,1993-01-22
0.43680524826049805,1993-01-25
0.4422658681869507,1993-01-26
0.438625305891037,1993-01-27
0.4358954131603241,1993-01-28
0.4331654906272888,1993-01-29
0.4459056556224823,1993-02-01
0.438625305891037,1993-02-02
0.43680524826049805,1993-02-03
0.4331654906272888,1993-02-04
0.41678565740585327,1993-02-05
0.411325067281723,1993-02-08
0.4140557050704956,1993-02-09
0.40586528182029724,1993-02-10
0.40131548047065735,1993-02-11
0.3930705785751343,1993-02-12
0.38668617606163025,1993-02-16
0.3930705785751343,1993-02-17
0.40127789974212646,1993-02-18
0.40127789974212646,1993-02-19
0.4021907150745392,1993-02-22
0.39580628275871277,1993-02-23
0.39124658703804016,1993-02-24
0.3994540274143219,1993-02-25
0.38668617606163025,1993-02-26
0.38850998878479004,1993-03-01
0.39580628275871277,1993-03-02
0.398542195558548,1993-03-03
0.40127789974212646,1993-03-04
0.40127789974212646,1993-03-05
0.41222211718559265,1993-03-08
0.4140458405017853,1993-03-09
0.4140458405017853,1993-03-10
0.4149585962295532,1993-03-11
0.41039812564849854,1993-03-12
0.4158705472946167,1993-03-15
0.41222211718559265,1993-03-16
0.4021907150745392,1993-03-17
0.3976302146911621,1993-03-18
0.3921585977077484,1993-03-19
0.38850998878479004,1993-03-22
0.3848622143268585,1993-03-23
0.3921585977077484,1993-03-24
0.3994540274143219,1993-03-25
0.38850998878479004,1993-03-26
0.37209436297416687,1993-03-29
0.38121452927589417,1993-03-30
0.37574198842048645,1993-03-31
0.37756678462028503,1993-04-01
0.36571061611175537,1993-04-02
0.3647988438606262,1993-04-05
0.3556786775588989,1993-04-06
0.3684465289115906,1993-04-07
0.36297404766082764,1993-04-08
0.3647988438606262,1993-04-12
0.353854775428772,1993-04-13
0.3556786775588989,1993-04-14
0.3447346091270447,1993-04-15
0.35111895203590393,1993-04-16
0.353854775428772,1993-04-19
0.3647988438606262,1993-04-20
0.3620621860027313,1993-04-21
0.3647988438606262,1993-04-22
0.35932642221450806,1993-04-23
0.35750246047973633,1993-04-26
0.366622656583786,1993-04-27
0.37483009696006775,1993-04-28
0.37027037143707275,1993-04-29
0.37391817569732666,1993-04-30
0.37847864627838135,1993-05-03
0.38942277431488037,1993-05-04
0.3976302146911621,1993-05-05
0.3921585977077484,1993-05-06
0.3994540274143219,1993-05-07
0.40127789974212646,1993-05-10
0.3976302146911621,1993-05-11
0.38850998878479004,1993-05-12
0.404926598072052,1993-05-13
0.404926598072052,1993-05-14
0.40675050020217896,1993-05-17
0.404926598072052,1993-05-18
0.41769447922706604,1993-05-19
0.4286384582519531,1993-05-20
0.4195183515548706,1993-05-21
0.4204303026199341,1993-05-24
0.411310076713562,1993-05-25
0.4213421940803528,1993-05-26
0.4195183515548706,1993-05-27
