STCN,Date
82.23179626464844,2010-01-27
81.18681335449219,2010-01-28
81.5887222290039,2010-01-29
83.6786880493164,2010-02-01
82.31217193603516,2010-02-02
80.54374694824219,2010-02-03
77.16766357421875,2010-02-04
76.1226806640625,2010-02-05
75.80115509033203,2010-02-08
75.47962188720703,2010-02-09
76.7657470703125,2010-02-10
77.32843017578125,2010-02-11
77.56957244873047,2010-02-12
78.21263885498047,2010-02-16
78.05187225341797,2010-02-17
78.69493865966797,2010-02-18
79.65953063964844,2010-02-19
79.98107147216797,2010-02-22
79.41838836669922,2010-02-23
80.30259704589844,2010-02-24
80.70451354980469,2010-02-25
79.57915496826172,2010-02-26
84.88442993164062,2010-03-01
86.09017181396484,2010-03-02
86.25093841552734,2010-03-03
86.41170501708984,2010-03-04
88.98396301269531,2010-03-05
87.77821350097656,2010-03-08
78.29302978515625,2010-03-09
77.248046875,2010-03-10
75.80115509033203,2010-03-11
72.82698059082031,2010-03-12
72.58583068847656,2010-03-15
73.63080596923828,2010-03-16
74.19348907470703,2010-03-17
73.47003936767578,2010-03-18
71.38008880615234,2010-03-19
72.18391418457031,2010-03-22
72.66622161865234,2010-03-23
72.2643051147461,2010-03-24
71.6212387084961,2010-03-25
69.77243041992188,2010-03-26
68.88821411132812,2010-03-29
69.20974731445312,2010-03-30
67.76285552978516,2010-03-31
67.6824722290039,2010-04-01
69.04898071289062,2010-04-05
68.64706420898438,2010-04-06
68.00399780273438,2010-04-07
67.92362213134766,2010-04-08
68.00399780273438,2010-04-09
67.5217056274414,2010-04-12
67.5217056274414,2010-04-13
69.5312728881836,2010-04-14
71.38008880615234,2010-04-15
70.3351058959961,2010-04-16
70.4958724975586,2010-04-19
71.70162200927734,2010-04-20
71.94276428222656,2010-04-21
73.30928039550781,2010-04-22
73.63080596923828,2010-04-23
72.66622161865234,2010-04-26
72.1035385131836,2010-04-27
71.54085540771484,2010-04-28
72.50544738769531,2010-04-29
71.78199768066406,2010-04-30
72.50544738769531,2010-05-03
68.80783081054688,2010-05-04
67.60208892822266,2010-05-05
65.43174743652344,2010-05-06
62.377193450927734,2010-05-07
65.02983093261719,2010-05-10
64.78868865966797,2010-05-11
66.3963394165039,2010-05-12
65.91404724121094,2010-05-13
64.94944763183594,2010-05-14
65.11021423339844,2010-05-17
64.06523132324219,2010-05-18
62.85948944091797,2010-05-19
59.80493927001953,2010-05-20
60.689151763916016,2010-05-21
60.448001861572266,2010-05-24
60.528385162353516,2010-05-25
59.724552154541016,2010-05-26
63.18102264404297,2010-05-27
61.412593841552734,2010-05-28
59.64417266845703,2010-06-01
60.528385162353516,2010-06-02
61.412593841552734,2010-06-03
59.08148956298828,2010-06-04
57.8757438659668,2010-06-07
57.95613098144531,2010-06-08
51.605873107910156,2010-06-09
52.248939514160156,2010-06-10
52.49008560180664,2010-06-11
52.088172912597656,2010-06-14
51.284339904785156,2010-06-15
50.72166061401367,2010-06-16
50.31974411010742,2010-06-17
51.20396041870117,2010-06-18
49.59629821777344,2010-06-21
49.51591491699219,2010-06-22
49.91783142089844,2010-06-23
49.83745193481445,2010-06-24
52.168556213378906,2010-06-25
52.088172912597656,2010-06-28
49.91783142089844,2010-06-29
48.4709358215332,2010-06-30
48.55131912231445,2010-07-01
48.31017303466797,2010-07-02
46.943660736083984,2010-07-06
48.7924690246582,2010-07-07
51.04319381713867,2010-07-08
52.57046890258789,2010-07-09
50.56089782714844,2010-07-12
53.454681396484375,2010-07-13
53.695831298828125,2010-07-14
52.40970230102539,2010-07-15
50.48051452636719,2010-07-16
51.445106506347656,2010-07-19
51.847023010253906,2010-07-20
49.51591491699219,2010-07-21
51.284339904785156,2010-07-22
51.92740249633789,2010-07-23
51.686256408691406,2010-07-26
52.97238540649414,2010-07-27
53.21353530883789,2010-07-28
52.57046890258789,2010-07-29
52.73123550415039,2010-07-30
51.92740249633789,2010-08-02
51.52549362182617,2010-08-03
52.248939514160156,2010-08-04
52.007789611816406,2010-08-05
51.847023010253906,2010-08-06
53.615447998046875,2010-08-09
52.248939514160156,2010-08-10
49.99821472167969,2010-08-11
49.67668151855469,2010-08-12
48.87285232543945,2010-08-13
49.35515213012695,2010-08-16
50.48051452636719,2010-08-17
49.4355354309082,2010-08-18
48.22978973388672,2010-08-19
48.71208953857422,2010-08-20
47.667110443115234,2010-08-23
47.586727142333984,2010-08-24
47.50634002685547,2010-08-25
47.42595672607422,2010-08-26
47.667110443115234,2010-08-27
46.541748046875,2010-08-30
46.702510833740234,2010-08-31
49.03361892700195,2010-09-01
49.35515213012695,2010-09-02
49.91783142089844,2010-09-03
49.19438552856445,2010-09-07
52.49008560180664,2010-09-08
53.695831298828125,2010-09-09
54.017364501953125,2010-09-10
56.75038528442383,2010-09-13
55.46426010131836,2010-09-14
56.42884826660156,2010-09-15
56.34846878051758,2010-09-16
57.23268127441406,2010-09-17
58.92072296142578,2010-09-20
58.11689758300781,2010-09-21
57.39344787597656,2010-09-22
56.42884826660156,2010-09-23
57.95613098144531,2010-09-24
57.8757438659668,2010-09-27
58.0365104675293,2010-09-28
50.07859802246094,2010-09-29
51.04319381713867,2010-09-30
51.20396041870117,2010-10-01
51.04319381713867,2010-10-04
51.52549362182617,2010-10-05
51.284339904785156,2010-10-06
54.09774398803711,2010-10-07
55.383872985839844,2010-10-08
55.06234359741211,2010-10-11
54.66042709350586,2010-10-12
54.09774398803711,2010-10-13
53.776214599609375,2010-10-14
52.49008560180664,2010-10-15
53.615447998046875,2010-10-18
52.97238540649414,2010-10-19
53.133148193359375,2010-10-20
55.62502670288086,2010-10-21
55.142723083496094,2010-10-22
54.74081039428711,2010-10-25
55.06234359741211,2010-10-26
54.338897705078125,2010-10-27
54.25851058959961,2010-10-28
53.454681396484375,2010-10-29
52.89200210571289,2010-11-01
55.544639587402344,2010-11-02
55.22311019897461,2010-11-03
56.268089294433594,2010-11-04
55.866172790527344,2010-11-05
56.107322692871094,2010-11-08
56.50923538208008,2010-11-09
57.31306838989258,2010-11-10
56.75038528442383,2010-11-11
56.91115188598633,2010-11-12
56.75038528442383,2010-11-15
55.62502670288086,2010-11-16
54.66042709350586,2010-11-17
56.02693557739258,2010-11-18
55.78578567504883,2010-11-19
56.02693557739258,2010-11-22
53.695831298828125,2010-11-23
55.78578567504883,2010-11-24
54.82119369506836,2010-11-26
54.49966049194336,2010-11-29
53.856597900390625,2010-11-30
54.74081039428711,2010-12-01
54.49966049194336,2010-12-02
54.98196029663086,2010-12-03
56.18770217895508,2010-12-06
55.544639587402344,2010-12-07
55.78578567504883,2010-12-08
56.107322692871094,2010-12-09
56.50923538208008,2010-12-10
56.50923538208008,2010-12-13
56.18770217895508,2010-12-14
55.22311019897461,2010-12-15
56.268089294433594,2010-12-16
56.107322692871094,2010-12-17
55.946556091308594,2010-12-20
55.705406188964844,2010-12-21
56.268089294433594,2010-12-22
56.268089294433594,2010-12-23
55.946556091308594,2010-12-27
54.58004379272461,2010-12-28
54.17812728881836,2010-12-29
53.374298095703125,2010-12-30
53.936981201171875,2010-12-31
55.946556091308594,2011-01-03
55.06234359741211,2011-01-04
56.107322692871094,2011-01-05
54.98196029663086,2011-01-06
54.58004379272461,2011-01-07
55.142723083496094,2011-01-10
56.02693557739258,2011-01-11
56.107322692871094,2011-01-12
55.946556091308594,2011-01-13
56.107322692871094,2011-01-14
55.303489685058594,2011-01-18
53.21353530883789,2011-01-19
51.605873107910156,2011-01-20
51.12357711791992,2011-01-21
50.96281051635742,2011-01-24
51.04319381713867,2011-01-25
53.21353530883789,2011-01-26
51.92740249633789,2011-01-27
49.83745193481445,2011-01-28
49.2747688293457,2011-01-31
51.12357711791992,2011-02-01
51.284339904785156,2011-02-02
49.4355354309082,2011-02-03
49.91783142089844,2011-02-04
50.88242721557617,2011-02-07
50.48051452636719,2011-02-08
50.40013122558594,2011-02-09
50.31974411010742,2011-02-10
50.64127731323242,2011-02-11
51.605873107910156,2011-02-14
51.605873107910156,2011-02-15
52.32931900024414,2011-02-16
54.338897705078125,2011-02-17
55.22311019897461,2011-02-18
54.25851058959961,2011-02-22
54.66042709350586,2011-02-23
55.62502670288086,2011-02-24
56.42884826660156,2011-02-25
55.46426010131836,2011-02-28
54.017364501953125,2011-03-01
54.338897705078125,2011-03-02
55.78578567504883,2011-03-03
56.107322692871094,2011-03-04
53.856597900390625,2011-03-07
55.46426010131836,2011-03-08
55.142723083496094,2011-03-09
52.49008560180664,2011-03-10
52.40970230102539,2011-03-11
52.89200210571289,2011-03-14
50.77333450317383,2011-03-15
49.0,2011-03-16
47.78666687011719,2011-03-17
48.253334045410156,2011-03-18
49.09333419799805,2011-03-21
48.53333282470703,2011-03-22
47.973331451416016,2011-03-23
48.3466682434082,2011-03-24
49.6533317565918,2011-03-25
49.279998779296875,2011-03-28
49.186668395996094,2011-03-29
51.0533332824707,2011-03-30
51.0533332824707,2011-03-31
50.49333190917969,2011-04-01
48.62666702270508,2011-04-04
50.400001525878906,2011-04-05
50.30666732788086,2011-04-06
49.560001373291016,2011-04-07
49.37333297729492,2011-04-08
49.186668395996094,2011-04-11
48.439998626708984,2011-04-12
48.3466682434082,2011-04-13
48.53333282470703,2011-04-14
48.62666702270508,2011-04-15
48.253334045410156,2011-04-18
48.439998626708984,2011-04-19
48.90666580200195,2011-04-20
49.0,2011-04-21
48.813331604003906,2011-04-25
49.37333297729492,2011-04-26
49.186668395996094,2011-04-27
49.0,2011-04-28
48.90666580200195,2011-04-29
48.720001220703125,2011-05-02
48.62666702270508,2011-05-03
48.3466682434082,2011-05-04
48.3466682434082,2011-05-05
48.439998626708984,2011-05-06
48.62666702270508,2011-05-09
48.90666580200195,2011-05-10
48.53333282470703,2011-05-11
48.06666564941406,2011-05-12
47.133331298828125,2011-05-13
47.040000915527344,2011-05-16
46.7599983215332,2011-05-17
46.293331146240234,2011-05-18
46.293331146240234,2011-05-19
45.63999938964844,2011-05-20
43.959999084472656,2011-05-23
43.866668701171875,2011-05-24
45.36000061035156,2011-05-25
45.17333221435547,2011-05-26
44.14666748046875,2011-05-27
44.2400016784668,2011-05-31
43.119998931884766,2011-06-01
44.79999923706055,2011-06-02
43.586666107177734,2011-06-03
42.560001373291016,2011-06-06
42.186668395996094,2011-06-07
40.040000915527344,2011-06-08
40.040000915527344,2011-06-09
39.573333740234375,2011-06-10
40.973331451416016,2011-06-13
41.15999984741211,2011-06-14
40.133331298828125,2011-06-15
40.133331298828125,2011-06-16
41.439998626708984,2011-06-17
40.599998474121094,2011-06-20
42.0,2011-06-21
42.09333419799805,2011-06-22
41.813331604003906,2011-06-23
40.880001068115234,2011-06-24
42.279998779296875,2011-06-27
43.119998931884766,2011-06-28
41.90666580200195,2011-06-29
41.813331604003906,2011-06-30
42.09333419799805,2011-07-01
42.560001373291016,2011-07-05
43.49333190917969,2011-07-06
43.49333190917969,2011-07-07
43.30666732788086,2011-07-08
42.186668395996094,2011-07-11
41.90666580200195,2011-07-12
42.186668395996094,2011-07-13
41.813331604003906,2011-07-14
41.90666580200195,2011-07-15
41.439998626708984,2011-07-18
41.90666580200195,2011-07-19
41.62666702270508,2011-07-20
41.720001220703125,2011-07-21
41.62666702270508,2011-07-22
41.15999984741211,2011-07-25
40.413333892822266,2011-07-26
39.47999954223633,2011-07-27
39.66666793823242,2011-07-28
39.106666564941406,2011-07-29
38.82666778564453,2011-08-01
38.54666519165039,2011-08-02
39.20000076293945,2011-08-03
37.33333206176758,2011-08-04
37.79999923706055,2011-08-05
34.62666702270508,2011-08-08
38.17333221435547,2011-08-09
35.46666717529297,2011-08-10
35.84000015258789,2011-08-11
35.84000015258789,2011-08-12
37.52000045776367,2011-08-15
36.68000030517578,2011-08-16
37.0533332824707,2011-08-17
36.30666732788086,2011-08-18
36.026668548583984,2011-08-19
35.46666717529297,2011-08-22
36.866668701171875,2011-08-23
36.49333190917969,2011-08-24
35.84000015258789,2011-08-25
36.77333450317383,2011-08-26
39.01333236694336,2011-08-29
38.45333480834961,2011-08-30
38.54666519165039,2011-08-31
37.98666763305664,2011-09-01
35.84000015258789,2011-09-02
36.68000030517578,2011-09-06
36.49333190917969,2011-09-07
36.026668548583984,2011-09-08
35.279998779296875,2011-09-09
33.880001068115234,2011-09-12
35.46666717529297,2011-09-13
35.93333435058594,2011-09-14
36.400001525878906,2011-09-15
35.6533317565918,2011-09-16
34.62666702270508,2011-09-19
33.69333267211914,2011-09-20
33.599998474121094,2011-09-21
33.133331298828125,2011-09-22
34.253334045410156,2011-09-23
34.3466682434082,2011-09-26
34.3466682434082,2011-09-27
31.266666412353516,2011-09-28
34.06666564941406,2011-09-29
32.573333740234375,2011-09-30
31.17333221435547,2011-10-03
35.0,2011-10-04
34.90666580200195,2011-10-05
37.79999923706055,2011-10-06
35.46666717529297,2011-10-07
36.400001525878906,2011-10-10
36.400001525878906,2011-10-11
36.30666732788086,2011-10-12
36.77333450317383,2011-10-13
37.98666763305664,2011-10-14
37.2400016784668,2011-10-17
38.36000061035156,2011-10-18
36.49333190917969,2011-10-19
37.706668853759766,2011-10-20
37.33333206176758,2011-10-21
38.91999816894531,2011-10-24
38.82666778564453,2011-10-25
37.61333465576172,2011-10-26
39.47999954223633,2011-10-27
40.22666549682617,2011-10-28
39.01333236694336,2011-10-31
37.61333465576172,2011-11-01
38.733333587646484,2011-11-02
39.293331146240234,2011-11-03
38.36000061035156,2011-11-04
39.106666564941406,2011-11-07
40.22666549682617,2011-11-08
37.33333206176758,2011-11-09
37.706668853759766,2011-11-10
38.266666412353516,2011-11-11
37.893333435058594,2011-11-14
39.38666534423828,2011-11-15
37.33333206176758,2011-11-16
39.9466667175293,2011-11-17
41.53333282470703,2011-11-18
39.66666793823242,2011-11-21
40.040000915527344,2011-11-22
39.47999954223633,2011-11-23
39.293331146240234,2011-11-25
40.413333892822266,2011-11-28
39.66666793823242,2011-11-29
40.599998474121094,2011-11-30
41.15999984741211,2011-12-01
41.53333282470703,2011-12-02
41.53333282470703,2011-12-05
47.040000915527344,2011-12-06
48.253334045410156,2011-12-07
47.880001068115234,2011-12-08
47.78666687011719,2011-12-09
48.15999984741211,2011-12-12
45.91999816894531,2011-12-13
47.880001068115234,2011-12-14
47.880001068115234,2011-12-15
47.413333892822266,2011-12-16
45.45333480834961,2011-12-19
49.186668395996094,2011-12-20
48.813331604003906,2011-12-21
50.400001525878906,2011-12-22
51.33333206176758,2011-12-23
50.77333450317383,2011-12-27
50.400001525878906,2011-12-28
49.746665954589844,2011-12-29
50.400001525878906,2011-12-30
49.37333297729492,2012-01-03
49.84000015258789,2012-01-04
50.119998931884766,2012-01-05
50.30666732788086,2012-01-06
50.586666107177734,2012-01-09
51.33333206176758,2012-01-10
51.98666763305664,2012-01-11
52.17333221435547,2012-01-12
51.426666259765625,2012-01-13
51.426666259765625,2012-01-17
52.266666412353516,2012-01-18
52.17333221435547,2012-01-19
52.733333587646484,2012-01-20
53.20000076293945,2012-01-23
53.106666564941406,2012-01-24
53.106666564941406,2012-01-25
52.91999816894531,2012-01-26
53.9466667175293,2012-01-27
53.85333251953125,2012-01-30
53.38666534423828,2012-01-31
54.50666809082031,2012-02-01
54.78666687011719,2012-02-02
55.53333282470703,2012-02-03
54.78666687011719,2012-02-06
53.85333251953125,2012-02-07
53.9466667175293,2012-02-08
53.47999954223633,2012-02-09
52.266666412353516,2012-02-10
52.45333480834961,2012-02-13
52.17333221435547,2012-02-14
52.36000061035156,2012-02-15
53.01333236694336,2012-02-16
52.733333587646484,2012-02-17
52.266666412353516,2012-02-21
52.266666412353516,2012-02-22
54.599998474121094,2012-02-23
53.20000076293945,2012-02-24
52.45333480834961,2012-02-27
52.63999938964844,2012-02-28
51.893333435058594,2012-02-29
51.98666763305664,2012-03-01
50.586666107177734,2012-03-02
51.426666259765625,2012-03-05
50.866668701171875,2012-03-06
52.17333221435547,2012-03-07
48.253334045410156,2012-03-08
49.0,2012-03-09
49.560001373291016,2012-03-12
49.93333435058594,2012-03-13
49.84000015258789,2012-03-14
49.0,2012-03-15
48.720001220703125,2012-03-16
49.46666717529297,2012-03-19
48.439998626708984,2012-03-20
48.3466682434082,2012-03-21
48.3466682434082,2012-03-22
49.93333435058594,2012-03-23
50.866668701171875,2012-03-26
51.2400016784668,2012-03-27
50.68000030517578,2012-03-28
51.2400016784668,2012-03-29
50.400001525878906,2012-03-30
50.119998931884766,2012-04-02
48.439998626708984,2012-04-03
47.880001068115234,2012-04-04
47.22666549682617,2012-04-05
46.66666793823242,2012-04-09
45.17333221435547,2012-04-10
46.01333236694336,2012-04-11
46.7599983215332,2012-04-12
46.01333236694336,2012-04-13
45.91999816894531,2012-04-16
46.573333740234375,2012-04-17
45.54666519165039,2012-04-18
45.45333480834961,2012-04-19
46.38666534423828,2012-04-20
45.54666519165039,2012-04-23
46.66666793823242,2012-04-24
45.733333587646484,2012-04-25
45.54666519165039,2012-04-26
47.040000915527344,2012-04-27
46.20000076293945,2012-04-30
45.45333480834961,2012-05-01
45.45333480834961,2012-05-02
44.98666763305664,2012-05-03
44.52000045776367,2012-05-04
44.2400016784668,2012-05-07
44.33333206176758,2012-05-08
44.14666748046875,2012-05-09
43.77333450317383,2012-05-10
43.77333450317383,2012-05-11
44.2400016784668,2012-05-14
44.2400016784668,2012-05-15
43.49333190917969,2012-05-16
43.49333190917969,2012-05-17
43.866668701171875,2012-05-18
44.33333206176758,2012-05-21
43.586666107177734,2012-05-22
43.21333312988281,2012-05-23
43.21333312988281,2012-05-24
42.84000015258789,2012-05-25
42.37333297729492,2012-05-29
42.37333297729492,2012-05-30
41.90666580200195,2012-05-31
39.293331146240234,2012-06-01
38.733333587646484,2012-06-04
39.01333236694336,2012-06-05
39.47999954223633,2012-06-06
39.66666793823242,2012-06-07
39.7599983215332,2012-06-08
25.946666717529297,2012-06-11
28.46666717529297,2012-06-12
26.8799991607666,2012-06-13
25.386667251586914,2012-06-14
30.706666946411133,2012-06-15
28.746667861938477,2012-06-18
30.520000457763672,2012-06-19
30.053333282470703,2012-06-20
28.0,2012-06-21
31.17333221435547,2012-06-22
28.933332443237305,2012-06-25
29.02666664123535,2012-06-26
28.933332443237305,2012-06-27
28.0,2012-06-28
27.906667709350586,2012-06-29
28.65333366394043,2012-07-02
30.053333282470703,2012-07-03
30.426666259765625,2012-07-05
30.706666946411133,2012-07-06
30.239999771118164,2012-07-09
28.65333366394043,2012-07-10
30.053333282470703,2012-07-11
31.639999389648438,2012-07-12
32.66666793823242,2012-07-13
29.959999084472656,2012-07-16
29.959999084472656,2012-07-17
29.866666793823242,2012-07-18
29.49333381652832,2012-07-19
29.773332595825195,2012-07-20
30.893333435058594,2012-07-23
31.733333587646484,2012-07-24
30.706666946411133,2012-07-25
30.053333282470703,2012-07-26
31.079999923706055,2012-07-27
30.426666259765625,2012-07-30
31.920000076293945,2012-07-31
29.68000030517578,2012-08-01
29.1200008392334,2012-08-02
29.586666107177734,2012-08-03
30.426666259765625,2012-08-06
31.266666412353516,2012-08-07
29.959999084472656,2012-08-08
28.933332443237305,2012-08-09
29.30666732788086,2012-08-10
28.746667861938477,2012-08-13
28.559999465942383,2012-08-14
30.799999237060547,2012-08-15
30.239999771118164,2012-08-16
30.799999237060547,2012-08-17
30.520000457763672,2012-08-20
30.520000457763672,2012-08-21
29.773332595825195,2012-08-22
29.866666793823242,2012-08-23
30.613332748413086,2012-08-24
29.49333381652832,2012-08-27
29.959999084472656,2012-08-28
30.799999237060547,2012-08-29
29.30666732788086,2012-08-30
28.46666717529297,2012-08-31
29.773332595825195,2012-09-04
30.053333282470703,2012-09-05
30.613332748413086,2012-09-06
30.799999237060547,2012-09-07
30.333332061767578,2012-09-10
30.613332748413086,2012-09-11
30.893333435058594,2012-09-12
31.546667098999023,2012-09-13
32.293331146240234,2012-09-14
34.06666564941406,2012-09-17
34.15999984741211,2012-09-18
34.90666580200195,2012-09-19
35.746665954589844,2012-09-20
36.49333190917969,2012-09-21
36.68000030517578,2012-09-24
34.720001220703125,2012-09-25
34.720001220703125,2012-09-26
34.53333282470703,2012-09-27
34.439998626708984,2012-09-28
34.06666564941406,2012-10-01
34.3466682434082,2012-10-02
34.3466682434082,2012-10-03
34.53333282470703,2012-10-04
33.69333267211914,2012-10-05
33.133331298828125,2012-10-08
32.01333236694336,2012-10-09
31.453332901000977,2012-10-10
32.20000076293945,2012-10-11
31.266666412353516,2012-10-12
31.639999389648438,2012-10-15
31.266666412353516,2012-10-16
31.079999923706055,2012-10-17
28.84000015258789,2012-10-18
27.626667022705078,2012-10-19
27.719999313354492,2012-10-22
28.18666648864746,2012-10-23
27.440000534057617,2012-10-24
26.50666618347168,2012-10-25
27.53333282470703,2012-10-26
27.34666633605957,2012-10-31
27.253332138061523,2012-11-01
27.440000534057617,2012-11-02
27.906667709350586,2012-11-05
27.81333351135254,2012-11-06
27.15999984741211,2012-11-07
28.093332290649414,2012-11-08
27.34666633605957,2012-11-09
28.093332290649414,2012-11-12
28.373332977294922,2012-11-13
28.280000686645508,2012-11-14
30.706666946411133,2012-11-15
28.84000015258789,2012-11-16
27.066667556762695,2012-11-19
27.906667709350586,2012-11-20
27.440000534057617,2012-11-21
28.65333366394043,2012-11-23
30.426666259765625,2012-11-26
30.333332061767578,2012-11-27
30.053333282470703,2012-11-28
30.98666763305664,2012-11-29
31.079999923706055,2012-11-30
30.613332748413086,2012-12-03
30.98666763305664,2012-12-04
31.360000610351562,2012-12-05
31.733333587646484,2012-12-06
30.426666259765625,2012-12-07
29.213333129882812,2012-12-10
27.440000534057617,2012-12-11
26.8799991607666,2012-12-12
27.34666633605957,2012-12-13
27.440000534057617,2012-12-14
26.97333335876465,2012-12-17
27.81333351135254,2012-12-18
27.719999313354492,2012-12-19
27.53333282470703,2012-12-20
27.81333351135254,2012-12-21
28.746667861938477,2012-12-24
28.0,2012-12-26
27.53333282470703,2012-12-27
27.066667556762695,2012-12-28
27.066667556762695,2012-12-31
30.520000457763672,2013-01-02
32.20000076293945,2013-01-03
29.866666793823242,2013-01-04
29.68000030517578,2013-01-07
29.399999618530273,2013-01-08
29.866666793823242,2013-01-09
29.30666732788086,2013-01-10
28.280000686645508,2013-01-11
27.440000534057617,2013-01-14
27.626667022705078,2013-01-15
26.31999969482422,2013-01-16
26.31999969482422,2013-01-17
26.97333335876465,2013-01-18
26.97333335876465,2013-01-22
25.573333740234375,2013-01-23
25.01333236694336,2013-01-24
22.213333129882812,2013-01-25
20.440000534057617,2013-01-28
28.746667861938477,2013-01-29
25.479999542236328,2013-01-30
27.15999984741211,2013-01-31
26.50666618347168,2013-02-01
25.386667251586914,2013-02-04
26.040000915527344,2013-02-05
25.573333740234375,2013-02-06
25.293333053588867,2013-02-07
25.666667938232422,2013-02-08
29.213333129882812,2013-02-11
28.46666717529297,2013-02-12
28.933332443237305,2013-02-13
29.213333129882812,2013-02-14
28.933332443237305,2013-02-15
28.280000686645508,2013-02-19
27.53333282470703,2013-02-20
27.066667556762695,2013-02-21
27.906667709350586,2013-02-22
27.626667022705078,2013-02-25
28.46666717529297,2013-02-26
28.280000686645508,2013-02-27
26.8799991607666,2013-02-28
26.786666870117188,2013-03-01
27.719999313354492,2013-03-04
26.69333267211914,2013-03-05
27.626667022705078,2013-03-06
28.093332290649414,2013-03-07
29.959999084472656,2013-03-08
31.079999923706055,2013-03-11
31.546667098999023,2013-03-12
31.920000076293945,2013-03-13
31.82666778564453,2013-03-14
32.01333236694336,2013-03-15
31.17333221435547,2013-03-18
31.453332901000977,2013-03-19
31.453332901000977,2013-03-20
31.453332901000977,2013-03-21
31.546667098999023,2013-03-22
31.17333221435547,2013-03-25
31.639999389648438,2013-03-26
30.98666763305664,2013-03-27
30.799999237060547,2013-03-28
28.933332443237305,2013-04-01
29.49333381652832,2013-04-02
29.68000030517578,2013-04-03
29.68000030517578,2013-04-04
29.399999618530273,2013-04-05
29.30666732788086,2013-04-08
29.02666664123535,2013-04-09
29.773332595825195,2013-04-10
30.053333282470703,2013-04-11
29.773332595825195,2013-04-12
28.559999465942383,2013-04-15
28.559999465942383,2013-04-16
28.280000686645508,2013-04-17
27.81333351135254,2013-04-18
27.719999313354492,2013-04-19
27.066667556762695,2013-04-22
27.34666633605957,2013-04-23
26.8799991607666,2013-04-24
26.97333335876465,2013-04-25
26.600000381469727,2013-04-26
26.133333206176758,2013-04-29
26.133333206176758,2013-04-30
25.106666564941406,2013-05-01
25.106666564941406,2013-05-02
25.666667938232422,2013-05-03
26.040000915527344,2013-05-06
26.69333267211914,2013-05-07
27.15999984741211,2013-05-08
27.253332138061523,2013-05-09
27.440000534057617,2013-05-10
27.719999313354492,2013-05-13
27.15999984741211,2013-05-14
27.15999984741211,2013-05-15
26.97333335876465,2013-05-16
26.8799991607666,2013-05-17
26.413333892822266,2013-05-20
26.133333206176758,2013-05-21
26.133333206176758,2013-05-22
26.31999969482422,2013-05-23
25.760000228881836,2013-05-24
26.600000381469727,2013-05-28
26.31999969482422,2013-05-29
26.8799991607666,2013-05-30
26.786666870117188,2013-05-31
26.786666870117188,2013-06-03
26.226667404174805,2013-06-04
26.31999969482422,2013-06-05
26.8799991607666,2013-06-06
26.600000381469727,2013-06-07
26.8799991607666,2013-06-10
26.31999969482422,2013-06-11
25.666667938232422,2013-06-12
26.31999969482422,2013-06-13
25.200000762939453,2013-06-14
25.200000762939453,2013-06-17
25.293333053588867,2013-06-18
24.546667098999023,2013-06-19
25.479999542236328,2013-06-20
26.97333335876465,2013-06-21
30.799999237060547,2013-06-24
28.093332290649414,2013-06-25
26.50666618347168,2013-06-26
27.34666633605957,2013-06-27
29.68000030517578,2013-06-28
28.559999465942383,2013-07-01
29.213333129882812,2013-07-02
28.46666717529297,2013-07-03
29.30666732788086,2013-07-05
29.30666732788086,2013-07-08
29.1200008392334,2013-07-09
29.213333129882812,2013-07-10
29.586666107177734,2013-07-11
29.213333129882812,2013-07-12
29.49333381652832,2013-07-15
29.68000030517578,2013-07-16
29.866666793823242,2013-07-17
30.426666259765625,2013-07-18
29.773332595825195,2013-07-19
29.866666793823242,2013-07-22
29.213333129882812,2013-07-23
28.84000015258789,2013-07-24
29.68000030517578,2013-07-25
29.49333381652832,2013-07-26
28.65333366394043,2013-07-29
29.213333129882812,2013-07-30
29.02666664123535,2013-07-31
28.46666717529297,2013-08-01
28.46666717529297,2013-08-02
28.46666717529297,2013-08-05
28.280000686645508,2013-08-06
28.093332290649414,2013-08-07
28.0,2013-08-08
28.0,2013-08-09
29.02666664123535,2013-08-12
29.1200008392334,2013-08-13
29.1200008392334,2013-08-14
28.18666648864746,2013-08-15
28.18666648864746,2013-08-16
27.719999313354492,2013-08-19
27.53333282470703,2013-08-20
27.626667022705078,2013-08-21
28.746667861938477,2013-08-22
28.373332977294922,2013-08-23
27.81333351135254,2013-08-26
27.066667556762695,2013-08-27
26.600000381469727,2013-08-28
26.8799991607666,2013-08-29
26.226667404174805,2013-08-30
26.413333892822266,2013-09-03
26.69333267211914,2013-09-04
27.066667556762695,2013-09-05
26.600000381469727,2013-09-06
26.50666618347168,2013-09-09
26.31999969482422,2013-09-10
26.413333892822266,2013-09-11
26.226667404174805,2013-09-12
26.226667404174805,2013-09-13
26.133333206176758,2013-09-16
26.226667404174805,2013-09-17
26.31999969482422,2013-09-18
26.133333206176758,2013-09-19
26.040000915527344,2013-09-20
26.040000915527344,2013-09-23
25.85333251953125,2013-09-24
25.85333251953125,2013-09-25
25.946666717529297,2013-09-26
25.666667938232422,2013-09-27
25.573333740234375,2013-09-30
25.85333251953125,2013-10-01
25.666667938232422,2013-10-02
25.666667938232422,2013-10-03
25.573333740234375,2013-10-04
25.666667938232422,2013-10-07
25.386667251586914,2013-10-08
25.01333236694336,2013-10-09
25.200000762939453,2013-10-10
25.293333053588867,2013-10-11
25.573333740234375,2013-10-14
