ROK,Date
2.428095579147339,1988-12-05
2.4573519229888916,1988-12-06
2.4719789028167725,1988-12-07
2.428095579147339,1988-12-08
2.398843288421631,1988-12-09
2.413468599319458,1988-12-12
2.4719789028167725,1988-12-13
2.4573519229888916,1988-12-14
2.44272518157959,1988-12-15
2.44272518157959,1988-12-16
2.515860080718994,1988-12-19
2.515860080718994,1988-12-20
2.4573519229888916,1988-12-21
2.413468599319458,1988-12-22
2.4719789028167725,1988-12-23
2.4573519229888916,1988-12-27
2.530487537384033,1988-12-28
2.5743675231933594,1988-12-29
2.5451133251190186,1988-12-30
2.5597407817840576,1989-01-03
2.5743675231933594,1989-01-04
2.530487537384033,1989-01-05
2.530487537384033,1989-01-06
2.44272518157959,1989-01-09
2.4719789028167725,1989-01-10
2.5012314319610596,1989-01-11
2.5451133251190186,1989-01-12
2.5597407817840576,1989-01-13
2.530487537384033,1989-01-16
2.5743675231933594,1989-01-17
2.5597407817840576,1989-01-18
2.5451133251190186,1989-01-19
2.530487537384033,1989-01-20
2.4866065979003906,1989-01-23
2.5451133251190186,1989-01-24
2.515860080718994,1989-01-25
2.530487537384033,1989-01-26
2.530487537384033,1989-01-27
2.530487537384033,1989-01-30
2.5743675231933594,1989-01-31
2.5889949798583984,1989-02-01
2.5889949798583984,1989-02-02
2.5743675231933594,1989-02-03
2.632875442504883,1989-02-06
2.6767570972442627,1989-02-07
2.6036224365234375,1989-02-08
2.5451133251190186,1989-02-09
2.5743675231933594,1989-02-10
2.5743675231933594,1989-02-13
2.5661098957061768,1989-02-14
2.5956053733825684,1989-02-15
2.5956053733825684,1989-02-16
2.62510085105896,1989-02-17
2.6398489475250244,1989-02-21
2.551361560821533,1989-02-22
2.521864891052246,1989-02-23
2.4776227474212646,1989-02-24
2.4923696517944336,1989-02-27
2.5366148948669434,1989-02-28
2.5071182250976562,1989-03-01
2.5956053733825684,1989-03-02
2.610352039337158,1989-03-03
2.698838949203491,1989-03-06
2.62510085105896,1989-03-07
2.5956053733825684,1989-03-08
2.5808568000793457,1989-03-09
2.551361560821533,1989-03-10
2.610352039337158,1989-03-13
2.5808568000793457,1989-03-14
2.5956053733825684,1989-03-15
2.654594898223877,1989-03-16
2.62510085105896,1989-03-17
2.5366148948669434,1989-03-20
2.5366148948669434,1989-03-21
2.5366148948669434,1989-03-22
2.4923696517944336,1989-03-23
2.4776227474212646,1989-03-27
2.4776227474212646,1989-03-28
2.462876081466675,1989-03-29
2.5956053733825684,1989-03-30
2.62510085105896,1989-03-31
2.5956053733825684,1989-04-03
2.5956053733825684,1989-04-04
2.5661098957061768,1989-04-05
2.521864891052246,1989-04-06
2.5808568000793457,1989-04-07
2.551361560821533,1989-04-10
2.5366148948669434,1989-04-11
2.5808568000793457,1989-04-12
2.5366148948669434,1989-04-13
2.5956053733825684,1989-04-14
2.5808568000793457,1989-04-17
2.5956053733825684,1989-04-18
2.5956053733825684,1989-04-19
2.610352039337158,1989-04-20
2.654594898223877,1989-04-21
2.610352039337158,1989-04-24
2.5956053733825684,1989-04-25
2.5808568000793457,1989-04-26
2.5661098957061768,1989-04-27
2.610352039337158,1989-04-28
2.610352039337158,1989-05-01
2.5956053733825684,1989-05-02
2.62510085105896,1989-05-03
2.5956053733825684,1989-05-04
2.5956053733825684,1989-05-05
2.5808568000793457,1989-05-08
2.6040709018707275,1989-05-09
2.6040709018707275,1989-05-10
2.6040709018707275,1989-05-11
2.633831024169922,1989-05-12
2.648711681365967,1989-05-15
2.648711681365967,1989-05-16
2.6189513206481934,1989-05-17
2.6189513206481934,1989-05-18
2.633831024169922,1989-05-19
2.663592576980591,1989-05-22
2.633831024169922,1989-05-23
2.648711681365967,1989-05-24
2.663592576980591,1989-05-25
2.663592576980591,1989-05-26
2.648711681365967,1989-05-30
2.663592576980591,1989-05-31
2.663592576980591,1989-06-01
2.6189513206481934,1989-06-02
2.6040709018707275,1989-06-05
2.6189513206481934,1989-06-06
2.6189513206481934,1989-06-07
2.633831024169922,1989-06-08
2.633831024169922,1989-06-09
2.648711681365967,1989-06-12
2.648711681365967,1989-06-13
2.663592576980591,1989-06-14
2.633831024169922,1989-06-15
2.633831024169922,1989-06-16
2.648711681365967,1989-06-19
2.633831024169922,1989-06-20
2.648711681365967,1989-06-21
2.678471803665161,1989-06-22
2.7082338333129883,1989-06-23
2.663592576980591,1989-06-26
2.678471803665161,1989-06-27
2.678471803665161,1989-06-28
2.633831024169922,1989-06-29
2.6189513206481934,1989-06-30
2.6189513206481934,1989-07-03
2.633831024169922,1989-07-05
2.6189513206481934,1989-07-06
2.6189513206481934,1989-07-07
2.648711681365967,1989-07-10
2.6189513206481934,1989-07-11
2.633831024169922,1989-07-12
2.633831024169922,1989-07-13
2.663592576980591,1989-07-14
2.648711681365967,1989-07-17
2.6040709018707275,1989-07-18
2.663592576980591,1989-07-19
2.663592576980591,1989-07-20
2.678471803665161,1989-07-21
2.693352222442627,1989-07-24
2.7082338333129883,1989-07-25
2.7082338333129883,1989-07-26
2.723114252090454,1989-07-27
2.678471803665161,1989-07-28
2.723114252090454,1989-07-31
2.7082338333129883,1989-08-01
2.723114252090454,1989-08-02
2.7082338333129883,1989-08-03
2.7379937171936035,1989-08-04
2.81239652633667,1989-08-07
2.7907896041870117,1989-08-08
2.7457773685455322,1989-08-09
2.7307727336883545,1989-08-10
2.7307727336883545,1989-08-11
2.7007641792297363,1989-08-14
2.7607805728912354,1989-08-15
2.7307727336883545,1989-08-16
2.7307727336883545,1989-08-17
2.7607805728912354,1989-08-18
2.670755624771118,1989-08-21
2.7007641792297363,1989-08-22
2.7157680988311768,1989-08-23
2.7607805728912354,1989-08-24
2.7457773685455322,1989-08-25
2.8057947158813477,1989-08-28
2.7907896041870117,1989-08-29
2.820798397064209,1989-08-30
2.8358023166656494,1989-08-31
2.8658101558685303,1989-09-01
2.8808162212371826,1989-09-05
2.8358023166656494,1989-09-06
2.8808162212371826,1989-09-07
2.940831184387207,1989-09-08
2.9108238220214844,1989-09-11
2.940831184387207,1989-09-12
2.925828456878662,1989-09-13
2.925828456878662,1989-09-14
3.000847816467285,1989-09-15
3.000847816467285,1989-09-18
2.9558370113372803,1989-09-19
2.9558370113372803,1989-09-20
2.9108238220214844,1989-09-21
2.895820140838623,1989-09-22
2.8508079051971436,1989-09-25
2.8658101558685303,1989-09-26
2.8508079051971436,1989-09-27
2.8508079051971436,1989-09-28
2.8057947158813477,1989-09-29
2.820798397064209,1989-10-02
2.925828456878662,1989-10-03
2.940831184387207,1989-10-04
2.925828456878662,1989-10-05
2.940831184387207,1989-10-06
2.9558370113372803,1989-10-09
2.970841646194458,1989-10-10
2.940831184387207,1989-10-11
2.940831184387207,1989-10-12
2.685760974884033,1989-10-13
2.820798397064209,1989-10-16
2.7907896041870117,1989-10-17
2.8057947158813477,1989-10-18
2.8508079051971436,1989-10-19
2.9558370113372803,1989-10-20
2.925828456878662,1989-10-23
3.25592041015625,1989-10-24
3.000847816467285,1989-10-25
3.015855550765991,1989-10-26
3.030857801437378,1989-10-27
2.970841646194458,1989-10-30
2.9108238220214844,1989-10-31
2.9108238220214844,1989-11-01
2.820798397064209,1989-11-02
2.7907896041870117,1989-11-03
2.7907896041870117,1989-11-06
2.9108238220214844,1989-11-07
2.919295310974121,1989-11-08
2.84366512298584,1989-11-09
2.9495465755462646,1989-11-10
2.8890414237976074,1989-11-13
2.858790159225464,1989-11-14
2.813413143157959,1989-11-15
2.7680366039276123,1989-11-16
2.7680366039276123,1989-11-17
2.586524248123169,1989-11-20
2.541149139404297,1989-11-21
2.5260231494903564,1989-11-22
2.5562727451324463,1989-11-24
2.5260231494903564,1989-11-27
2.5562727451324463,1989-11-28
2.5562727451324463,1989-11-29
2.5562727451324463,1989-11-30
2.5260231494903564,1989-12-01
2.510894536972046,1989-12-04
2.510894536972046,1989-12-05
2.4352664947509766,1989-12-06
2.4503931999206543,1989-12-07
2.5562727451324463,1989-12-08
2.541149139404297,1989-12-11
2.541149139404297,1989-12-12
2.601651906967163,1989-12-13
2.677279472351074,1989-12-14
2.7226572036743164,1989-12-15
2.783160448074341,1989-12-18
2.7226572036743164,1989-12-19
2.631903648376465,1989-12-20
2.61677622795105,1989-12-21
2.707533836364746,1989-12-22
2.7226572036743164,1989-12-26
2.783160448074341,1989-12-27
2.813413143157959,1989-12-28
2.8739171028137207,1989-12-29
2.9344213008880615,1990-01-02
2.8285391330718994,1990-01-03
2.7680366039276123,1990-01-04
2.813413143157959,1990-01-05
2.8285391330718994,1990-01-08
2.7226572036743164,1990-01-09
2.692405939102173,1990-01-10
2.737783670425415,1990-01-11
2.677279472351074,1990-01-12
2.647028684616089,1990-01-15
2.7226572036743164,1990-01-16
2.7226572036743164,1990-01-17
2.8285391330718994,1990-01-18
2.8890414237976074,1990-01-19
2.7680366039276123,1990-01-22
2.7982864379882812,1990-01-23
2.783160448074341,1990-01-24
2.707533836364746,1990-01-25
2.66215443611145,1990-01-26
2.692405939102173,1990-01-29
2.707533836364746,1990-01-30
2.783160448074341,1990-01-31
2.692405939102173,1990-02-01
2.692405939102173,1990-02-02
2.677279472351074,1990-02-05
2.631903648376465,1990-02-06
2.601651906967163,1990-02-07
2.541149139404297,1990-02-08
2.571399688720703,1990-02-09
2.5562727451324463,1990-02-12
2.6258914470672607,1990-02-13
2.641155958175659,1990-02-14
2.686957597732544,1990-02-15
2.641155958175659,1990-02-16
2.5800890922546387,1990-02-20
2.595355987548828,1990-02-21
2.5648226737976074,1990-02-22
2.5495553016662598,1990-02-23
2.641155958175659,1990-02-26
2.6106231212615967,1990-02-27
2.641155958175659,1990-02-28
2.595355987548828,1990-03-01
2.6258914470672607,1990-03-02
2.5648226737976074,1990-03-05
2.6258914470672607,1990-03-06
2.5495553016662598,1990-03-07
2.641155958175659,1990-03-08
2.6564242839813232,1990-03-09
2.641155958175659,1990-03-12
2.6258914470672607,1990-03-13
2.6564242839813232,1990-03-14
2.67168927192688,1990-03-15
2.732757329940796,1990-03-16
2.717491388320923,1990-03-19
2.686957597732544,1990-03-20
2.67168927192688,1990-03-21
2.717491388320923,1990-03-22
2.717491388320923,1990-03-23
2.732757329940796,1990-03-26
2.7785582542419434,1990-03-27
2.7480239868164062,1990-03-28
2.732757329940796,1990-03-29
2.717491388320923,1990-03-30
2.717491388320923,1990-04-02
2.7480239868164062,1990-04-03
2.702224016189575,1990-04-04
2.717491388320923,1990-04-05
2.717491388320923,1990-04-06
2.717491388320923,1990-04-09
2.7480239868164062,1990-04-10
2.7938241958618164,1990-04-11
2.8548920154571533,1990-04-12
2.8854241371154785,1990-04-16
2.9312257766723633,1990-04-17
2.946493148803711,1990-04-18
2.9312257766723633,1990-04-19
2.9312257766723633,1990-04-20
2.9312257766723633,1990-04-23
2.9006922245025635,1990-04-24
2.9312257766723633,1990-04-25
2.9617602825164795,1990-04-26
2.9312257766723633,1990-04-27
3.007559061050415,1990-04-30
3.038092851638794,1990-05-01
3.0533602237701416,1990-05-02
3.038092851638794,1990-05-03
3.038092851638794,1990-05-04
3.0533602237701416,1990-05-07
3.0927529335021973,1990-05-08
3.0619757175445557,1990-05-09
3.0312018394470215,1990-05-10
3.0773637294769287,1990-05-11
3.123522996902466,1990-05-14
3.1081395149230957,1990-05-15
3.123522996902466,1990-05-16
3.123522996902466,1990-05-17
3.1850709915161133,1990-05-18
3.1696856021881104,1990-05-21
3.1696856021881104,1990-05-22
3.24661922454834,1990-05-23
3.262006998062134,1990-05-24
3.2773921489715576,1990-05-25
3.3389389514923096,1990-05-29
3.3850996494293213,1990-05-30
3.3697140216827393,1990-05-31
3.3697140216827393,1990-06-01
3.3697140216827393,1990-06-04
3.354327440261841,1990-06-05
3.4004878997802734,1990-06-06
3.4004878997802734,1990-06-07
3.4004878997802734,1990-06-08
3.3850996494293213,1990-06-11
3.4004878997802734,1990-06-12
3.431260585784912,1990-06-13
3.431260585784912,1990-06-14
3.431260585784912,1990-06-15
3.3697140216827393,1990-06-18
3.3697140216827393,1990-06-19
3.3850996494293213,1990-06-20
3.3850996494293213,1990-06-21
3.308166742324829,1990-06-22
3.3389389514923096,1990-06-25
3.323552370071411,1990-06-26
3.3389389514923096,1990-06-27
3.3850996494293213,1990-06-28
3.3697140216827393,1990-06-29
3.4004878997802734,1990-07-02
3.4004878997802734,1990-07-03
3.354327440261841,1990-07-05
3.4004878997802734,1990-07-06
3.4004878997802734,1990-07-09
3.354327440261841,1990-07-10
3.3389389514923096,1990-07-11
3.3850996494293213,1990-07-12
3.462033987045288,1990-07-13
3.462033987045288,1990-07-16
3.462033987045288,1990-07-17
3.477421283721924,1990-07-18
3.492807149887085,1990-07-19
3.4466488361358643,1990-07-20
3.3850996494293213,1990-07-23
3.308166742324829,1990-07-24
3.262006998062134,1990-07-25
3.2312307357788086,1990-07-26
3.24661922454834,1990-07-27
3.2773921489715576,1990-07-30
3.2773921489715576,1990-07-31
3.2773921489715576,1990-08-01
3.323552370071411,1990-08-02
3.2927777767181396,1990-08-03
3.1081395149230957,1990-08-06
3.1658670902252197,1990-08-07
3.2279446125030518,1990-08-08
3.2434639930725098,1990-08-09
3.2124247550964355,1990-08-10
3.2279446125030518,1990-08-13
3.2900211811065674,1990-08-14
3.2124247550964355,1990-08-15
2.9641220569610596,1990-08-16
2.8399696350097656,1990-08-17
2.7778937816619873,1990-08-20
2.607184648513794,1990-08-21
2.684779167175293,1990-08-22
2.6692616939544678,1990-08-23
2.653742790222168,1990-08-24
2.855487108230591,1990-08-27
2.855487108230591,1990-08-28
2.9175658226013184,1990-08-29
2.902045488357544,1990-08-30
2.9641220569610596,1990-08-31
3.0417158603668213,1990-09-04
2.9641220569610596,1990-09-05
2.979640483856201,1990-09-06
3.057234287261963,1990-09-07
3.0882720947265625,1990-09-10
3.134831428527832,1990-09-11
3.1658670902252197,1990-09-12
3.15034818649292,1990-09-13
3.0882720947265625,1990-09-14
3.134831428527832,1990-09-17
3.15034818649292,1990-09-18
3.196906805038452,1990-09-19
3.103792667388916,1990-09-20
3.181387186050415,1990-09-21
3.0417158603668213,1990-09-24
3.0261964797973633,1990-09-25
3.0417158603668213,1990-09-26
3.0261964797973633,1990-09-27
3.0261964797973633,1990-09-28
3.103792667388916,1990-10-01
3.103792667388916,1990-10-02
3.134831428527832,1990-10-03
3.15034818649292,1990-10-04
3.15034818649292,1990-10-05
3.181387186050415,1990-10-08
3.1193134784698486,1990-10-09
3.0417158603668213,1990-10-10
2.9486024379730225,1990-10-11
2.933081865310669,1990-10-12
2.9175658226013184,1990-10-15
2.824450969696045,1990-10-16
2.7778937816619873,1990-10-17
2.824450969696045,1990-10-18
3.103792667388916,1990-10-19
3.15034818649292,1990-10-22
3.103792667388916,1990-10-23
3.1193134784698486,1990-10-24
3.0727553367614746,1990-10-25
3.0417158603668213,1990-10-26
3.010679006576538,1990-10-29
3.057234287261963,1990-10-30
3.0882720947265625,1990-10-31
3.15034818649292,1990-11-01
3.134831428527832,1990-11-02
3.0417158603668213,1990-11-05
3.1193134784698486,1990-11-06
3.0261964797973633,1990-11-07
3.0261964797973633,1990-11-08
3.1658670902252197,1990-11-09
3.1193134784698486,1990-11-12
3.1149282455444336,1990-11-13
3.1149282455444336,1990-11-14
3.1149282455444336,1990-11-15
3.302764892578125,1990-11-16
3.3966801166534424,1990-11-19
3.2871110439300537,1990-11-20
3.271458864212036,1990-11-21
3.271458864212036,1990-11-23
3.334068536758423,1990-11-26
3.31841778755188,1990-11-27
3.3497202396392822,1990-11-28
3.2871110439300537,1990-11-29
3.36537504196167,1990-11-30
3.36537504196167,1990-12-03
3.4123334884643555,1990-12-04
3.3966801166534424,1990-12-05
3.334068536758423,1990-12-06
3.36537504196167,1990-12-07
3.381028413772583,1990-12-10
3.2871110439300537,1990-12-11
3.240152597427368,1990-12-12
3.1775388717651367,1990-12-13
3.334068536758423,1990-12-14
3.36537504196167,1990-12-17
3.4123334884643555,1990-12-18
3.4279866218566895,1990-12-19
3.4279866218566895,1990-12-20
3.4592931270599365,1990-12-21
3.4592931270599365,1990-12-24
3.4592931270599365,1990-12-26
3.4749441146850586,1990-12-27
3.4749441146850586,1990-12-28
3.4749441146850586,1990-12-31
3.4123334884643555,1991-01-02
3.334068536758423,1991-01-03
3.334068536758423,1991-01-04
3.1931934356689453,1991-01-07
3.099275827407837,1991-01-08
2.911442518234253,1991-01-09
2.927093029022217,1991-01-10
3.0210115909576416,1991-01-11
2.9740524291992188,1991-01-14
3.036663770675659,1991-01-15
3.0679683685302734,1991-01-16
3.302764892578125,1991-01-17
3.31841778755188,1991-01-18
3.381028413772583,1991-01-21
3.4592931270599365,1991-01-22
3.4749441146850586,1991-01-23
3.5062520503997803,1991-01-24
3.490598440170288,1991-01-25
3.5062520503997803,1991-01-28
3.4436392784118652,1991-01-29
3.5219051837921143,1991-01-30
3.5532071590423584,1991-01-31
3.5688626766204834,1991-02-01
3.6001689434051514,1991-02-04
3.6627793312072754,1991-02-05
3.631474733352661,1991-02-06
3.4436392784118652,1991-02-07
3.490598440170288,1991-02-08
3.5062520503997803,1991-02-11
3.5018327236175537,1991-02-12
3.5176093578338623,1991-02-13
3.486060619354248,1991-02-14
3.5018327236175537,1991-02-15
3.486060619354248,1991-02-19
3.454512119293213,1991-02-20
3.344095230102539,1991-02-21
3.312546491622925,1991-02-22
3.422964334487915,1991-02-25
3.344095230102539,1991-02-26
3.454512119293213,1991-02-27
3.422964334487915,1991-02-28
3.470285654067993,1991-03-01
3.486060619354248,1991-03-04
3.5176093578338623,1991-03-05
3.564929962158203,1991-03-06
3.564929962158203,1991-03-07
3.59647798538208,1991-03-08
3.643801212310791,1991-03-11
3.5491576194763184,1991-03-12
3.5176093578338623,1991-03-13
3.533383846282959,1991-03-14
3.5176093578338623,1991-03-15
3.5176093578338623,1991-03-18
3.407191276550293,1991-03-19
3.407191276550293,1991-03-20
3.391416072845459,1991-03-21
3.407191276550293,1991-03-22
3.470285654067993,1991-03-25
3.533383846282959,1991-03-26
3.5176093578338623,1991-03-27
3.5018327236175537,1991-03-28
3.422964334487915,1991-04-01
3.533383846282959,1991-04-02
3.486060619354248,1991-04-03
3.5176093578338623,1991-04-04
3.391416072845459,1991-04-05
3.391416072845459,1991-04-08
3.312546491622925,1991-04-09
3.391416072845459,1991-04-10
3.470285654067993,1991-04-11
3.486060619354248,1991-04-12
3.5018327236175537,1991-04-15
3.5018327236175537,1991-04-16
3.486060619354248,1991-04-17
3.5018327236175537,1991-04-18
3.4387378692626953,1991-04-19
3.486060619354248,1991-04-22
3.5176093578338623,1991-04-23
3.5176093578338623,1991-04-24
3.454512119293213,1991-04-25
3.486060619354248,1991-04-26
3.470285654067993,1991-04-29
3.4387378692626953,1991-04-30
3.486060619354248,1991-05-01
3.422964334487915,1991-05-02
3.3756396770477295,1991-05-03
3.359867572784424,1991-05-06
3.355415105819702,1991-05-07
3.2918050289154053,1991-05-08
3.4508309364318848,1991-05-09
3.339512586593628,1991-05-10
3.4031221866607666,1991-05-13
3.339512586593628,1991-05-14
3.355415105819702,1991-05-15
3.4031221866607666,1991-05-16
3.514437675476074,1991-05-17
3.4826362133026123,1991-05-20
3.4826362133026123,1991-05-21
3.4508309364318848,1991-05-22
3.3236114978790283,1991-05-23
3.4190242290496826,1991-05-24
3.4349279403686523,1991-05-28
3.466731309890747,1991-05-29
3.5303428173065186,1991-05-30
3.562147617340088,1991-05-31
3.5303428173065186,1991-06-03
3.5303428173065186,1991-06-04
3.514437675476074,1991-06-05
3.4985382556915283,1991-06-06
3.4031221866607666,1991-06-07
3.355415105819702,1991-06-10
3.355415105819702,1991-06-11
3.355415105819702,1991-06-12
3.371318817138672,1991-06-13
3.4190242290496826,1991-06-14
3.355415105819702,1991-06-17
3.4190242290496826,1991-06-18
3.4508309364318848,1991-06-19
3.4508309364318848,1991-06-20
3.4508309364318848,1991-06-21
3.4190242290496826,1991-06-24
3.4508309364318848,1991-06-25
3.4508309364318848,1991-06-26
3.5303428173065186,1991-06-27
3.5462443828582764,1991-06-28
3.514437675476074,1991-07-01
3.5303428173065186,1991-07-02
3.4985382556915283,1991-07-03
3.5303428173065186,1991-07-05
3.4985382556915283,1991-07-08
3.4190242290496826,1991-07-09
3.4190242290496826,1991-07-10
3.4031221866607666,1991-07-11
3.4190242290496826,1991-07-12
3.4031221866607666,1991-07-15
3.466731309890747,1991-07-16
3.4508309364318848,1991-07-17
3.466731309890747,1991-07-18
3.4826362133026123,1991-07-19
3.4349279403686523,1991-07-22
3.4190242290496826,1991-07-23
3.3872220516204834,1991-07-24
3.4031221866607666,1991-07-25
3.3236114978790283,1991-07-26
3.339512586593628,1991-07-29
3.3872220516204834,1991-07-30
3.4508309364318848,1991-07-31
3.4349279403686523,1991-08-01
3.4508309364318848,1991-08-02
3.4985382556915283,1991-08-05
3.5261058807373047,1991-08-06
3.4619946479797363,1991-08-07
3.365826368331909,1991-08-08
3.365826368331909,1991-08-09
3.4459643363952637,1991-08-12
3.4459643363952637,1991-08-13
3.3818554878234863,1991-08-14
3.365826368331909,1991-08-15
3.3498003482818604,1991-08-16
3.2856876850128174,1991-08-19
3.269660711288452,1991-08-20
3.333772897720337,1991-08-21
3.4139115810394287,1991-08-22
3.4299376010894775,1991-08-23
3.397883653640747,1991-08-26
3.3818554878234863,1991-08-27
3.365826368331909,1991-08-28
3.397883653640747,1991-08-29
3.3818554878234863,1991-08-30
3.3818554878234863,1991-09-03
3.3818554878234863,1991-09-04
3.3818554878234863,1991-09-05
3.4139115810394287,1991-09-06
3.4459643363952637,1991-09-09
3.3818554878234863,1991-09-10
3.4299376010894775,1991-09-11
3.478022813796997,1991-09-12
3.4139115810394287,1991-09-13
3.4459643363952637,1991-09-16
3.4299376010894775,1991-09-17
3.4459643363952637,1991-09-18
3.333772897720337,1991-09-19
3.4139115810394287,1991-09-20
3.397883653640747,1991-09-23
3.4299376010894775,1991-09-24
3.4139115810394287,1991-09-25
3.397883653640747,1991-09-26
3.4139115810394287,1991-09-27
3.397883653640747,1991-09-30
3.365826368331909,1991-10-01
3.2376058101654053,1991-10-02
3.269660711288452,1991-10-03
3.2376058101654053,1991-10-04
3.2856876850128174,1991-10-07
3.3177435398101807,1991-10-08
3.2376058101654053,1991-10-09
3.4139115810394287,1991-10-10
3.397883653640747,1991-10-11
3.4459643363952637,1991-10-14
3.4459643363952637,1991-10-15
3.397883653640747,1991-10-16
3.4299376010894775,1991-10-17
3.4299376010894775,1991-10-18
3.397883653640747,1991-10-21
3.365826368331909,1991-10-22
3.3818554878234863,1991-10-23
3.4139115810394287,1991-10-24
3.365826368331909,1991-10-25
3.3498003482818604,1991-10-28
3.365826368331909,1991-10-29
3.3818554878234863,1991-10-30
3.4139115810394287,1991-10-31
3.4139115810394287,1991-11-01
3.397883653640747,1991-11-04
3.365826368331909,1991-11-05
3.4459643363952637,1991-11-06
3.4619946479797363,1991-11-07
3.4299376010894775,1991-11-08
3.4459643363952637,1991-11-11
3.4595446586608887,1991-11-12
3.4595446586608887,1991-11-13
3.475712299346924,1991-11-14
3.3948817253112793,1991-11-15
3.3302161693573,1991-11-18
3.2655529975891113,1991-11-19
3.233220100402832,1991-11-20
3.233220100402832,1991-11-21
3.168555974960327,1991-11-22
3.2008883953094482,1991-11-25
3.2655529975891113,1991-11-26
3.281717300415039,1991-11-27
3.2655529975891113,1991-11-29
3.297884225845337,1991-12-02
3.2655529975891113,1991-12-03
3.2170538902282715,1991-12-04
3.168555974960327,1991-12-05
3.2170538902282715,1991-12-06
3.297884225845337,1991-12-09
3.2655529975891113,1991-12-10
3.2655529975891113,1991-12-11
3.3302161693573,1991-12-12
3.3787147998809814,1991-12-13
3.3302161693573,1991-12-16
3.346381664276123,1991-12-17
3.3302161693573,1991-12-18
3.3140511512756348,1991-12-19
3.362549304962158,1991-12-20
3.4272148609161377,1991-12-23
3.3948817253112793,1991-12-24
3.4110469818115234,1991-12-26
3.4110469818115234,1991-12-27
3.524209499359131,1991-12-30
3.540374994277954,1991-12-31
3.4272148609161377,1992-01-02
3.475712299346924,1992-01-03
3.443380832672119,1992-01-06
3.475712299346924,1992-01-07
3.4918782711029053,1992-01-08
3.540374994277954,1992-01-09
3.540374994277954,1992-01-10
3.524209499359131,1992-01-13
3.5565431118011475,1992-01-14
3.4918782711029053,1992-01-15
3.588873863220215,1992-01-16
3.588873863220215,1992-01-17
3.588873863220215,1992-01-20
3.540374994277954,1992-01-21
3.524209499359131,1992-01-22
3.540374994277954,1992-01-23
3.540374994277954,1992-01-24
3.5565431118011475,1992-01-27
3.524209499359131,1992-01-28
3.508044719696045,1992-01-29
3.5565431118011475,1992-01-30
3.572706699371338,1992-01-31
3.572706699371338,1992-02-03
3.5565431118011475,1992-02-04
3.524209499359131,1992-02-05
3.588873863220215,1992-02-06
3.588873863220215,1992-02-07
3.6212053298950195,1992-02-10
3.6185977458953857,1992-02-11
3.651198387145996,1992-02-12
3.634899139404297,1992-02-13
3.634899139404297,1992-02-14
3.5859994888305664,1992-02-18
3.5208003520965576,1992-02-19
3.569699287414551,1992-02-20
3.6185977458953857,1992-02-21
3.5533976554870605,1992-02-24
3.5533976554870605,1992-02-25
3.6022984981536865,1992-02-26
3.5859994888305664,1992-02-27
3.537099599838257,1992-02-28
3.504499912261963,1992-03-02
3.537099599838257,1992-03-03
3.4229986667633057,1992-03-04
3.3903989791870117,1992-03-05
3.4229986667633057,1992-03-06
3.471900224685669,1992-03-09
3.4229986667633057,1992-03-10
3.4229986667633057,1992-03-11
3.488198757171631,1992-03-12
3.3903989791870117,1992-03-13
3.3577990531921387,1992-03-16
3.3251984119415283,1992-03-17
3.3577990531921387,1992-03-18
3.3577990531921387,1992-03-19
3.3577990531921387,1992-03-20
3.3414981365203857,1992-03-23
3.3577990531921387,1992-03-24
3.3251984119415283,1992-03-25
3.2436985969543457,1992-03-26
3.096999406814575,1992-03-27
3.064399480819702,1992-03-30
3.0806989669799805,1992-03-31
3.0806989669799805,1992-04-01
3.064399480819702,1992-04-02
3.096999406814575,1992-04-03
3.1458981037139893,1992-04-06
3.1458981037139893,1992-04-07
3.162198305130005,1992-04-08
3.194798469543457,1992-04-09
3.2110981941223145,1992-04-10
3.129600763320923,1992-04-13
3.194798469543457,1992-04-14
3.096999406814575,1992-04-15
3.2110981941223145,1992-04-16
3.162198305130005,1992-04-20
3.113298177719116,1992-04-21
3.194798469543457,1992-04-22
3.194798469543457,1992-04-23
3.162198305130005,1992-04-24
3.162198305130005,1992-04-27
3.162198305130005,1992-04-28
3.1785006523132324,1992-04-29
3.2762999534606934,1992-04-30
3.2110981941223145,1992-05-01
3.2436985969543457,1992-05-04
3.194798469543457,1992-05-05
3.2436985969543457,1992-05-06
3.1785006523132324,1992-05-07
3.227400064468384,1992-05-08
3.227400064468384,1992-05-11
3.2247660160064697,1992-05-12
3.1589555740356445,1992-05-13
3.1589555740356445,1992-05-14
3.1589555740356445,1992-05-15
3.1425018310546875,1992-05-18
3.1589555740356445,1992-05-19
3.126049041748047,1992-05-20
3.126049041748047,1992-05-21
3.1589555740356445,1992-05-22
3.126049041748047,1992-05-26
3.1425018310546875,1992-05-27
3.1918601989746094,1992-05-28
3.1095962524414062,1992-05-29
3.126049041748047,1992-06-01
3.076690435409546,1992-06-02
3.0602376461029053,1992-06-03
3.010878801345825,1992-06-04
2.994426965713501,1992-06-05
3.010878801345825,1992-06-08
3.043783187866211,1992-06-09
3.010878801345825,1992-06-10
3.027331829071045,1992-06-11
3.010878801345825,1992-06-12
3.043783187866211,1992-06-15
3.027331829071045,1992-06-16
2.961519479751587,1992-06-17
2.928614377975464,1992-06-18
2.994426965713501,1992-06-19
2.961519479751587,1992-06-22
2.977973222732544,1992-06-23
2.961519479751587,1992-06-24
2.961519479751587,1992-06-25
