MMC,Date
4.052504062652588,1987-10-09
4.044396877288818,1987-10-12
4.190288066864014,1987-10-13
4.125446796417236,1987-10-14
4.1335530281066895,1987-10-15
3.9552438259124756,1987-10-16
3.4041011333465576,1987-10-19
3.209582567214966,1987-10-20
3.501361846923828,1987-10-21
3.4203131198883057,1987-10-22
3.501361846923828,1987-10-23
3.2906322479248047,1987-10-26
3.3554718494415283,1987-10-27
3.2582108974456787,1987-10-28
3.4365222454071045,1987-10-29
3.5175716876983643,1987-10-30
3.5256764888763428,1987-11-02
3.501361846923828,1987-11-03
3.4608352184295654,1987-11-04
3.48514986038208,1987-11-05
3.4527323246002197,1987-11-06
3.4932570457458496,1987-11-09
3.48514986038208,1987-11-10
3.5337817668914795,1987-11-11
3.5337817668914795,1987-11-12
3.412207841873169,1987-11-13
3.4527323246002197,1987-11-16
3.363577127456665,1987-11-17
3.4527323246002197,1987-11-18
3.347367525100708,1987-11-19
3.2663168907165527,1987-11-20
3.2663168907165527,1987-11-23
3.2906322479248047,1987-11-24
3.3068435192108154,1987-11-25
3.1933717727661133,1987-11-27
2.982642889022827,1987-11-30
3.071796417236328,1987-12-01
3.1609511375427246,1987-12-02
3.0636916160583496,1987-12-03
2.982642889022827,1987-12-04
3.015063524246216,1987-12-07
3.015063524246216,1987-12-08
3.006956100463867,1987-12-09
2.8529629707336426,1987-12-10
2.885380268096924,1987-12-11
2.925907611846924,1987-12-14
2.942117691040039,1987-12-15
3.0312719345092773,1987-12-16
2.9340105056762695,1987-12-17
2.9583280086517334,1987-12-18
3.0312719345092773,1987-12-21
3.071796417236328,1987-12-22
3.1690573692321777,1987-12-23
3.177161931991577,1987-12-24
3.1204278469085693,1987-12-28
3.1123206615448,1987-12-29
3.144742250442505,1987-12-30
3.209582567214966,1987-12-31
3.2744219303131104,1988-01-04
3.3055920600891113,1988-01-05
3.2727818489074707,1988-01-06
3.264580249786377,1988-01-07
2.9856956005096436,1988-01-08
3.0513153076171875,1988-01-11
3.0841262340545654,1988-01-12
3.1415421962738037,1988-01-13
3.1169350147247314,1988-01-14
3.166149616241455,1988-01-15
3.2317676544189453,1988-01-18
3.166149616241455,1988-01-19
3.190755844116211,1988-01-20
3.264580249786377,1988-01-21
3.3137946128845215,1988-01-22
3.264580249786377,1988-01-25
3.2809834480285645,1988-01-26
3.2481753826141357,1988-01-27
3.256376028060913,1988-01-28
3.256376028060913,1988-01-29
3.297389030456543,1988-02-01
3.2891860008239746,1988-02-02
3.3055920600891113,1988-02-03
3.264580249786377,1988-02-04
3.215364933013916,1988-02-05
3.239971876144409,1988-02-08
3.2481753826141357,1988-02-09
3.3055920600891113,1988-02-10
3.264580249786377,1988-02-11
3.2809834480285645,1988-02-12
3.264580249786377,1988-02-16
3.2317676544189453,1988-02-17
3.223567008972168,1988-02-18
3.3137946128845215,1988-02-19
3.4122250080108643,1988-02-22
3.4614391326904297,1988-02-23
3.428626775741577,1988-02-24
3.3301992416381836,1988-02-25
3.3466033935546875,1988-02-26
3.445033311843872,1988-02-29
3.4122250080108643,1988-03-01
3.4204258918762207,1988-03-02
3.4204258918762207,1988-03-03
3.4860434532165527,1988-03-04
3.568070411682129,1988-03-07
3.592677354812622,1988-03-08
3.609081268310547,1988-03-09
3.5598692893981934,1988-03-10
3.58447527885437,1988-03-11
3.6254868507385254,1988-03-14
3.609081268310547,1988-03-15
3.592677354812622,1988-03-16
3.592677354812622,1988-03-17
3.5352604389190674,1988-03-18
3.4614391326904297,1988-03-21
3.445033311843872,1988-03-22
3.404019832611084,1988-03-23
3.3137946128845215,1988-03-24
3.3055920600891113,1988-03-25
3.2809834480285645,1988-03-28
3.2727818489074707,1988-03-29
3.223567008972168,1988-03-30
3.264580249786377,1988-03-31
3.2727818489074707,1988-04-04
3.3541440963745117,1988-04-05
3.3873538970947266,1988-04-06
3.403956890106201,1988-04-07
3.4703757762908936,1988-04-08
3.412259817123413,1988-04-11
3.412259817123413,1988-04-12
3.3873538970947266,1988-04-13
3.279425621032715,1988-04-14
3.2545175552368164,1988-04-15
3.2545175552368164,1988-04-18
3.2628183364868164,1988-04-19
3.221306085586548,1988-04-20
3.2462151050567627,1988-04-21
3.3209340572357178,1988-04-22
3.3624460697174072,1988-04-25
3.3624460697174072,1988-04-26
3.3292367458343506,1988-04-27
3.3043320178985596,1988-04-28
3.3375394344329834,1988-04-29
3.412259817123413,1988-05-02
3.428865432739258,1988-05-03
3.412259817123413,1988-05-04
3.3707501888275146,1988-05-05
3.3126320838928223,1988-05-06
3.3375394344329834,1988-05-09
3.3873538970947266,1988-05-10
3.3209340572357178,1988-05-11
3.3209340572357178,1988-05-12
3.3209340572357178,1988-05-13
3.345841646194458,1988-05-16
3.3209340572357178,1988-05-17
3.287726402282715,1988-05-18
3.3043320178985596,1988-05-19
3.3126320838928223,1988-05-20
3.3541440963745117,1988-05-23
3.462075710296631,1988-05-24
3.5367941856384277,1988-05-25
3.553401231765747,1988-05-26
3.5284924507141113,1988-05-27
3.5700037479400635,1988-05-31
3.586606740951538,1988-06-01
3.5367941856384277,1988-06-02
3.5035879611968994,1988-06-03
3.5284924507141113,1988-06-06
3.5035879611968994,1988-06-07
3.6032156944274902,1988-06-08
3.5949127674102783,1988-06-09
3.6115148067474365,1988-06-10
3.5949127674102783,1988-06-13
3.6779332160949707,1988-06-14
3.661329746246338,1988-06-15
3.6032156944274902,1988-06-16
3.636422872543335,1988-06-17
3.6530275344848633,1988-06-20
3.6530275344848633,1988-06-21
3.661329746246338,1988-06-22
3.6032156944274902,1988-06-23
3.6198184490203857,1988-06-24
3.6032156944274902,1988-06-27
3.644723892211914,1988-06-28
3.636422872543335,1988-06-29
3.661329746246338,1988-06-30
3.661329746246338,1988-07-01
3.7687718868255615,1988-07-05
3.793952465057373,1988-07-06
3.835918426513672,1988-07-07
3.852708101272583,1988-07-08
3.894674777984619,1988-07-11
3.844310760498047,1988-07-12
3.8778889179229736,1988-07-13
3.9030697345733643,1988-07-14
3.9114632606506348,1988-07-15
3.844310760498047,1988-07-18
3.760376214981079,1988-07-19
3.6764402389526367,1988-07-20
3.600895643234253,1988-07-21
3.5505330562591553,1988-07-22
3.5001726150512695,1988-07-25
3.5001726150512695,1988-07-26
3.43302321434021,1988-07-27
3.4833834171295166,1988-07-28
3.6092886924743652,1988-07-29
3.592503786087036,1988-08-01
3.6176834106445312,1988-08-02
3.6512582302093506,1988-08-03
3.6428635120391846,1988-08-04
3.62607479095459,1988-08-05
3.6176834106445312,1988-08-08
3.567322015762329,1988-08-09
3.491779327392578,1988-08-10
3.600895643234253,1988-08-11
3.592503786087036,1988-08-12
3.567322015762329,1988-08-15
3.6092886924743652,1988-08-16
3.6092886924743652,1988-08-17
3.6344733238220215,1988-08-18
3.6512582302093506,1988-08-19
3.6428635120391846,1988-08-22
3.668045997619629,1988-08-23
3.7184064388275146,1988-08-24
3.7016215324401855,1988-08-25
3.6764402389526367,1988-08-26
3.6764402389526367,1988-08-29
3.668045997619629,1988-08-30
3.592503786087036,1988-08-31
3.567322015762329,1988-09-01
3.6764402389526367,1988-09-02
3.7100141048431396,1988-09-06
3.743591070175171,1988-09-07
3.777162790298462,1988-09-08
3.8107388019561768,1988-09-09
3.7687718868255615,1988-09-12
3.8023440837860107,1988-09-13
3.827526092529297,1988-09-14
3.760376214981079,1988-09-15
3.8191332817077637,1988-09-16
3.760376214981079,1988-09-19
3.743591070175171,1988-09-20
3.7855565547943115,1988-09-21
3.7351937294006348,1988-09-22
3.7855565547943115,1988-09-23
3.8023440837860107,1988-09-26
3.7855565547943115,1988-09-27
3.777162790298462,1988-09-28
3.793952465057373,1988-09-29
3.7855565547943115,1988-09-30
3.7687718868255615,1988-10-03
3.8366775512695312,1988-10-04
3.8621418476104736,1988-10-05
3.8536531925201416,1988-10-06
3.921557903289795,1988-10-07
3.94702410697937,1988-10-10
3.938533306121826,1988-10-11
3.8960957527160645,1988-10-12
3.8960957527160645,1988-10-13
3.8876028060913086,1988-10-14
3.8876028060913086,1988-10-17
3.9724860191345215,1988-10-18
3.8960957527160645,1988-10-19
3.997952699661255,1988-10-20
3.9894652366638184,1988-10-21
3.9809741973876953,1988-10-24
3.9300472736358643,1988-10-25
3.9555115699768066,1988-10-26
3.9555115699768066,1988-10-27
3.9809741973876953,1988-10-28
4.0064377784729,1988-10-31
4.023416996002197,1988-11-01
4.0064377784729,1988-11-02
3.9894652366638184,1988-11-03
3.9809741973876953,1988-11-04
3.9130678176879883,1988-11-07
3.9130678176879883,1988-11-08
3.87062931060791,1988-11-09
3.828186273574829,1988-11-10
3.8027236461639404,1988-11-11
3.8112130165100098,1988-11-14
3.828186273574829,1988-11-15
3.8196983337402344,1988-11-16
3.8112130165100098,1988-11-17
3.8451645374298096,1988-11-18
3.8451645374298096,1988-11-21
3.8536531925201416,1988-11-22
3.87062931060791,1988-11-23
3.8451645374298096,1988-11-25
3.8791160583496094,1988-11-28
3.8960957527160645,1988-11-29
3.8621418476104736,1988-11-30
3.8451645374298096,1988-12-01
3.8196983337402344,1988-12-02
3.8112130165100098,1988-12-05
3.8112130165100098,1988-12-06
3.8196983337402344,1988-12-07
3.7687699794769287,1988-12-08
3.8112130165100098,1988-12-09
3.7857494354248047,1988-12-12
3.760279417037964,1988-12-13
3.7857494354248047,1988-12-14
3.7687699794769287,1988-12-15
3.794236421585083,1988-12-16
3.8451645374298096,1988-12-19
3.8451645374298096,1988-12-20
3.7857494354248047,1988-12-21
3.743306875228882,1988-12-22
3.743306875228882,1988-12-23
3.7857494354248047,1988-12-27
3.794236421585083,1988-12-28
3.87062931060791,1988-12-29
3.8196983337402344,1988-12-30
3.7687699794769287,1989-01-03
3.8196983337402344,1989-01-04
3.8282806873321533,1989-01-05
3.854034185409546,1989-01-06
3.854034185409546,1989-01-09
3.8282806873321533,1989-01-10
3.845449209213257,1989-01-11
3.8626184463500977,1989-01-12
3.8368659019470215,1989-01-13
3.8196988105773926,1989-01-16
3.8368659019470215,1989-01-17
3.905534267425537,1989-01-18
3.9227027893066406,1989-01-19
3.914119243621826,1989-01-20
3.888366937637329,1989-01-23
3.957036018371582,1989-01-24
3.9398701190948486,1989-01-25
3.948453426361084,1989-01-26
3.991373300552368,1989-01-27
3.97420334815979,1989-01-30
3.9827890396118164,1989-01-31
3.9398701190948486,1989-02-01
3.9312872886657715,1989-02-02
3.9312872886657715,1989-02-03
3.8969504833221436,1989-02-06
3.9656219482421875,1989-02-07
3.991373300552368,1989-02-08
3.9656219482421875,1989-02-09
3.948453426361084,1989-02-10
3.999955415725708,1989-02-13
4.008539199829102,1989-02-14
4.034290790557861,1989-02-15
4.077208518981934,1989-02-16
4.077208518981934,1989-02-17
4.034290790557861,1989-02-21
3.9827890396118164,1989-02-22
3.999955415725708,1989-02-23
3.9827890396118164,1989-02-24
3.957036018371582,1989-02-27
3.999955415725708,1989-02-28
3.948453426361084,1989-03-01
3.948453426361084,1989-03-02
3.9656219482421875,1989-03-03
3.991373300552368,1989-03-06
3.9827890396118164,1989-03-07
3.991373300552368,1989-03-08
4.042872905731201,1989-03-09
4.077208518981934,1989-03-10
4.102958679199219,1989-03-13
4.120125770568848,1989-03-14
4.102958679199219,1989-03-15
4.154458999633789,1989-03-16
4.102958679199219,1989-03-17
4.051458835601807,1989-03-20
4.085790634155273,1989-03-21
4.077208518981934,1989-03-22
4.068625450134277,1989-03-23
4.0600385665893555,1989-03-27
4.102958679199219,1989-03-28
4.13729190826416,1989-03-29
4.1630425453186035,1989-03-30
4.274632453918457,1989-03-31
4.326130390167236,1989-04-03
4.300380706787109,1989-04-04
4.317722797393799,1989-04-05
4.343731880187988,1989-04-06
4.352400779724121,1989-04-07
4.335061550140381,1989-04-10
4.378411293029785,1989-04-11
4.47378396987915,1989-04-12
4.404422283172607,1989-04-13
4.395750045776367,1989-04-14
4.395750045776367,1989-04-17
4.3697404861450195,1989-04-18
4.343731880187988,1989-04-19
4.326392650604248,1989-04-20
4.274371147155762,1989-04-21
4.213677883148193,1989-04-24
4.205009937286377,1989-04-25
4.213677883148193,1989-04-26
4.213677883148193,1989-04-27
4.222350597381592,1989-04-28
4.196340084075928,1989-05-01
4.239691734313965,1989-05-02
4.248361110687256,1989-05-03
4.265699863433838,1989-05-04
4.179000377655029,1989-05-05
4.152988910675049,1989-05-08
4.152988910675049,1989-05-09
4.126977443695068,1989-05-10
4.170328140258789,1989-05-11
4.231019496917725,1989-05-12
4.231019496917725,1989-05-15
4.265699863433838,1989-05-16
4.265699863433838,1989-05-17
4.239691734313965,1989-05-18
4.291712760925293,1989-05-19
4.300382614135742,1989-05-22
4.213677883148193,1989-05-23
4.231019496917725,1989-05-24
4.248361110687256,1989-05-25
4.283041477203369,1989-05-26
4.265699863433838,1989-05-30
4.265699863433838,1989-05-31
4.317722797393799,1989-06-01
4.387080192565918,1989-06-02
4.404422283172607,1989-06-05
4.4217610359191895,1989-06-06
4.465110778808594,1989-06-07
4.456442356109619,1989-06-08
4.430434703826904,1989-06-09
4.395750045776367,1989-06-12
4.3697404861450195,1989-06-13
4.395750045776367,1989-06-14
4.378411293029785,1989-06-15
4.378411293029785,1989-06-16
4.3697404861450195,1989-06-19
4.482451915740967,1989-06-20
4.482451915740967,1989-06-21
4.4217610359191895,1989-06-22
4.491123676300049,1989-06-23
4.47378396987915,1989-06-26
4.499794960021973,1989-06-27
4.517134189605713,1989-06-28
4.439103126525879,1989-06-29
4.499794960021973,1989-06-30
4.465110778808594,1989-07-03
4.482623100280762,1989-07-05
4.526399612426758,1989-07-06
4.5701727867126465,1989-07-07
4.675237655639648,1989-07-10
4.675237655639648,1989-07-11
4.675237655639648,1989-07-12
4.683993339538574,1989-07-13
4.692748069763184,1989-07-14
4.657726287841797,1989-07-17
4.596441745758057,1989-07-18
4.648972511291504,1989-07-19
4.622708797454834,1989-07-20
4.675237655639648,1989-07-21
4.657726287841797,1989-07-24
4.6402153968811035,1989-07-25
4.701501369476318,1989-07-26
4.754034042358398,1989-07-27
4.789053440093994,1989-07-28
4.850338459014893,1989-07-31
4.771542549133301,1989-08-01
4.780300140380859,1989-08-02
4.902870178222656,1989-08-03
4.990420341491699,1989-08-04
5.042951583862305,1989-08-07
4.955400466918945,1989-08-08
4.850338459014893,1989-08-09
4.929135799407959,1989-08-10
4.902870178222656,1989-08-11
4.885360240936279,1989-08-14
4.859096527099609,1989-08-15
4.867850303649902,1989-08-16
4.876603603363037,1989-08-17
4.867850303649902,1989-08-18
4.762787342071533,1989-08-21
4.7452778816223145,1989-08-22
4.815316677093506,1989-08-23
4.867850303649902,1989-08-24
4.832828521728516,1989-08-25
4.832828521728516,1989-08-28
4.762787342071533,1989-08-29
4.7978081703186035,1989-08-30
4.832828521728516,1989-08-31
4.832828521728516,1989-09-01
4.841582775115967,1989-09-05
4.832828521728516,1989-09-06
4.7978081703186035,1989-09-07
4.7978081703186035,1989-09-08
4.771542549133301,1989-09-11
4.780300140380859,1989-09-12
4.762787342071533,1989-09-13
4.754034042358398,1989-09-14
4.754034042358398,1989-09-15
4.762787342071533,1989-09-18
4.7452778816223145,1989-09-19
4.789053440093994,1989-09-20
4.824073791503906,1989-09-21
4.841582775115967,1989-09-22
4.832828521728516,1989-09-25
4.859096527099609,1989-09-26
4.7978081703186035,1989-09-27
5.007930755615234,1989-09-28
5.104237079620361,1989-09-29
5.156768798828125,1989-10-02
5.314356327056885,1989-10-03
5.367328643798828,1989-10-04
5.31436014175415,1989-10-05
5.323189735412598,1989-10-06
5.332016468048096,1989-10-09
5.340844631195068,1989-10-10
5.27022123336792,1989-10-11
5.367328643798828,1989-10-12
5.199598789215088,1989-10-13
5.181941032409668,1989-10-16
5.137806415557861,1989-10-17
5.358495712280273,1989-10-18
5.632161617279053,1989-10-19
5.720442295074463,1989-10-20
5.720442295074463,1989-10-23
5.755753517150879,1989-10-24
5.88817024230957,1989-10-25
5.870516777038574,1989-10-26
5.8175506591796875,1989-10-27
5.702783584594727,1989-10-30
5.835203647613525,1989-10-31
5.941137790679932,1989-11-01
6.170662879943848,1989-11-02
6.214801788330078,1989-11-03
6.02941370010376,1989-11-06
6.135348320007324,1989-11-07
6.144177436828613,1989-11-08
6.144177436828613,1989-11-09
6.0735554695129395,1989-11-10
6.020589351654053,1989-11-13
5.958791732788086,1989-11-14
5.9852776527404785,1989-11-15
6.002933502197266,1989-11-16
5.994101047515869,1989-11-17
5.958791732788086,1989-11-20
5.958791732788086,1989-11-21
5.967620372772217,1989-11-22
6.002933502197266,1989-11-24
6.02941370010376,1989-11-27
5.9852776527404785,1989-11-28
5.9852776527404785,1989-11-29
5.9852776527404785,1989-11-30
6.117695331573486,1989-12-01
6.091211795806885,1989-12-04
6.108867168426514,1989-12-05
6.091211795806885,1989-12-06
6.091211795806885,1989-12-07
6.108867168426514,1989-12-08
6.038241863250732,1989-12-11
5.994101047515869,1989-12-12
5.976449489593506,1989-12-13
5.844027519226074,1989-12-14
5.738098621368408,1989-12-15
5.367328643798828,1989-12-18
5.367328643798828,1989-12-19
5.4026384353637695,1989-12-20
5.490917205810547,1989-12-21
5.588024616241455,1989-12-22
5.517401695251465,1989-12-26
5.508569717407227,1989-12-27
5.552714824676514,1989-12-28
5.508569717407227,1989-12-29
5.508569717407227,1990-01-02
5.473262786865234,1990-01-03
5.42029333114624,1990-01-04
5.303893089294434,1990-01-05
5.268531322479248,1990-01-08
5.374610900878906,1990-01-09
5.409969329833984,1990-01-10
5.427649974822998,1990-01-11
5.365768909454346,1990-01-12
5.321572303771973,1990-01-15
5.44533109664917,1990-01-16
5.436488628387451,1990-01-17
5.436488628387451,1990-01-18
5.409969329833984,1990-01-19
5.268531322479248,1990-01-22
5.339252471923828,1990-01-23
5.330413818359375,1990-01-24
5.339252471923828,1990-01-25
5.303893089294434,1990-01-26
5.303893089294434,1990-01-29
5.277371883392334,1990-01-30
5.365768909454346,1990-01-31
5.356929779052734,1990-02-01
5.4011311531066895,1990-02-02
5.489527702331543,1990-02-05
5.507208824157715,1990-02-06
5.489527702331543,1990-02-07
5.418813228607178,1990-02-08
5.409969329833984,1990-02-09
5.374610900878906,1990-02-12
5.392291069030762,1990-02-13
5.427649974822998,1990-02-14
5.4806904792785645,1990-02-15
5.463008880615234,1990-02-16
5.374610900878906,1990-02-20
5.409969329833984,1990-02-21
5.374610900878906,1990-02-22
5.374610900878906,1990-02-23
5.463008880615234,1990-02-26
5.4806904792785645,1990-02-27
5.4806904792785645,1990-02-28
5.463008880615234,1990-03-01
5.586765766143799,1990-03-02
5.516044616699219,1990-03-05
5.4806904792785645,1990-03-06
5.321572303771973,1990-03-07
5.330413818359375,1990-03-08
5.197813987731934,1990-03-09
5.109415054321289,1990-03-12
5.0386962890625,1990-03-13
5.003337383270264,1990-03-14
4.941459655761719,1990-03-15
4.959137916564941,1990-03-16
5.074056148529053,1990-03-19
5.003337383270264,1990-03-20
4.932620048522949,1990-03-21
4.8088603019714355,1990-03-22
4.853062629699707,1990-03-23
4.844222068786621,1990-03-26
4.853062629699707,1990-03-27
4.950300693511963,1990-03-28
4.932620048522949,1990-03-29
5.047539234161377,1990-03-30
5.0298590660095215,1990-04-02
5.162453651428223,1990-04-03
5.215491771697998,1990-04-04
5.277903079986572,1990-04-05
5.268984794616699,1990-04-06
5.3492255210876465,1990-04-09
5.295732021331787,1990-04-10
5.3224778175354,1990-04-11
5.3492255210876465,1990-04-12
5.3848876953125,1990-04-16
5.331393241882324,1990-04-17
5.251156806945801,1990-04-18
5.099594593048096,1990-04-19
5.001524448394775,1990-04-20
4.965861797332764,1990-04-23
4.921285629272461,1990-04-24
4.894541263580322,1990-04-25
4.948033332824707,1990-04-26
4.832134246826172,1990-04-27
4.805386543273926,1990-04-30
4.858880519866943,1990-05-01
4.903454303741455,1990-05-02
4.894541263580322,1990-05-03
4.876710891723633,1990-05-04
4.81430196762085,1990-05-07
4.796470642089844,1990-05-08
4.849961757659912,1990-05-09
4.983694553375244,1990-05-10
5.028269290924072,1990-05-11
5.153085708618164,1990-05-14
5.233323097229004,1990-05-15
5.206577301025391,1990-05-16
5.188750267028809,1990-05-17
5.215493202209473,1990-05-18
5.215493202209473,1990-05-21
5.2422404289245605,1990-05-22
5.3492255210876465,1990-05-23
5.509700775146484,1990-05-24
5.438379287719727,1990-05-25
5.563190460205078,1990-05-29
5.572107315063477,1990-05-30
5.652349948883057,1990-05-31
5.607772350311279,1990-06-01
5.661264896392822,1990-06-04
5.705840110778809,1990-06-05
5.652349948883057,1990-06-06
5.616687297821045,1990-06-07
5.447295188903809,1990-06-08
5.491873264312744,1990-06-11
5.607772350311279,1990-06-12
5.625598430633545,1990-06-13
5.527533054351807,1990-06-14
5.527533054351807,1990-06-15
5.4205474853515625,1990-06-18
5.40271520614624,1990-06-19
5.375972747802734,1990-06-20
5.411630630493164,1990-06-21
5.331393241882324,1990-06-22
5.2422404289245605,1990-06-25
5.277903079986572,1990-06-26
5.367055892944336,1990-06-27
5.4205474853515625,1990-06-28
5.474039554595947,1990-06-29
5.509700775146484,1990-07-02
5.563190460205078,1990-07-03
5.457106590270996,1990-07-05
5.609940052032471,1990-07-06
5.58297061920166,1990-07-09
5.42114782333374,1990-07-10
5.4840803146362305,1990-07-11
5.457106590270996,1990-07-12
5.502061367034912,1990-07-13
5.52902889251709,1990-07-16
5.5649919509887695,1990-07-17
5.502061367034912,1990-07-18
5.55600118637085,1990-07-19
5.367203712463379,1990-07-20
5.394175052642822,1990-07-23
5.313260078430176,1990-07-24
5.313260078430176,1990-07-25
5.2413411140441895,1990-07-26
5.232351303100586,1990-07-27
5.340234756469727,1990-07-30
5.385185718536377,1990-07-31
5.295285224914551,1990-08-01
5.250330924987793,1990-08-02
5.09749698638916,1990-08-03
5.016584396362305,1990-08-06
4.9986042976379395,1990-08-07
5.124466419219971,1990-08-08
5.115478038787842,1990-08-09
5.043552398681641,1990-08-10
5.142448425292969,1990-08-13
5.034564971923828,1990-08-14
5.070522785186768,1990-08-15
5.052544116973877,1990-08-16
4.818798065185547,1990-08-17
4.926681041717529,1990-08-20
4.872740745544434,1990-08-21
4.854757785797119,1990-08-22
4.809809684753418,1990-08-23
4.836778163909912,1990-08-24
5.034564971923828,1990-08-27
5.034564971923828,1990-08-28
4.9986042976379395,1990-08-29
5.034564971923828,1990-08-30
5.052544116973877,1990-08-31
5.142448425292969,1990-09-04
5.115478038787842,1990-09-05
5.034564971923828,1990-09-06
5.09749698638916,1990-09-07
5.052544116973877,1990-09-10
4.926681041717529,1990-09-11
4.971632480621338,1990-09-12
4.899711608886719,1990-09-13
4.863748550415039,1990-09-14
4.854757785797119,1990-09-17
4.863748550415039,1990-09-18
4.782835483551025,1990-09-19
4.674953460693359,1990-09-20
4.603029251098633,1990-09-21
4.46817684173584,1990-09-24
4.585047721862793,1990-09-25
4.504136562347412,1990-09-26
4.378273010253906,1990-09-27
4.4501953125,1990-09-28
4.585047721862793,1990-10-01
4.665964603424072,1990-10-02
4.683942794799805,1990-10-03
4.776568412780762,1990-10-04
4.740245342254639,1990-10-05
4.640356063842773,1990-10-08
4.495058536529541,1990-10-09
4.5586256980896,1990-10-10
4.5586256980896,1990-10-11
4.785647869110107,1990-10-12
5.0489959716796875,1990-10-15
4.858299255371094,1990-10-16
4.8764567375183105,1990-10-17
4.940024375915527,1990-10-18
4.976348876953125,1990-10-19
5.012670516967773,1990-10-22
4.994508743286133,1990-10-23
5.021753787994385,1990-10-24
5.021753787994385,1990-10-25
4.940024375915527,1990-10-26
4.821974277496338,1990-10-29
4.849214553833008,1990-10-30
4.812891483306885,1990-10-31
4.949105739593506,1990-11-01
5.194290637969971,1990-11-02
5.330502510070801,1990-11-05
5.157966136932373,1990-11-06
5.1307220458984375,1990-11-07
5.157966136932373,1990-11-08
5.230616092681885,1990-11-09
5.430394649505615,1990-11-12
5.36682653427124,1990-11-13
5.466719627380371,1990-11-14
5.466719627380371,1990-11-15
5.4848809242248535,1990-11-16
5.430394649505615,1990-11-19
5.357746124267578,1990-11-20
5.30325984954834,1990-11-21
5.294180870056152,1990-11-23
5.30325984954834,1990-11-26
5.30325984954834,1990-11-27
5.42131233215332,1990-11-28
5.4031548500061035,1990-11-29
5.52120304107666,1990-11-30
5.503041744232178,1990-12-03
5.4848809242248535,1990-12-04
5.42131233215332,1990-12-05
5.439475059509277,1990-12-06
5.339585304260254,1990-12-07
5.248777389526367,1990-12-10
5.248777389526367,1990-12-11
5.276020526885986,1990-12-12
5.36682653427124,1990-12-13
5.412232398986816,1990-12-14
5.394071102142334,1990-12-17
5.4848809242248535,1990-12-18
5.439475059509277,1990-12-19
5.466719627380371,1990-12-20
5.4848809242248535,1990-12-21
5.539366722106934,1990-12-24
5.493959426879883,1990-12-26
5.439475059509277,1990-12-27
5.51212215423584,1990-12-28
5.666496276855469,1990-12-31
5.5484490394592285,1991-01-02
5.493959426879883,1991-01-03
5.503041744232178,1991-01-04
5.422440528869629,1991-01-07
5.275882720947266,1991-01-08
5.193448543548584,1991-01-09
5.266724586486816,1991-01-10
5.266724586486816,1991-01-11
5.1476521492004395,1991-01-14
5.1568121910095215,1991-01-15
5.285046100616455,1991-01-16
5.376641750335693,1991-01-17
5.422440528869629,1991-01-18
5.468236446380615,1991-01-21
5.367481231689453,1991-01-22
5.422440528869629,1991-01-23
5.413279056549072,1991-01-24
5.477393627166748,1991-01-25
5.449917316436768,1991-01-28
5.394960880279541,1991-01-29
5.340001106262207,1991-01-30
5.257565498352051,1991-01-31
5.312525749206543,1991-02-01
5.523188591003418,1991-02-04
5.4957122802734375,1991-02-05
5.623948097229004,1991-02-06
5.58730936050415,1991-02-07
5.6789069175720215,1991-02-08
5.8712568283081055,1991-02-11
5.8346147537231445,1991-02-12
5.788819789886475,1991-02-13
5.688065528869629,1991-02-14
5.77965784072876,1991-02-15
5.614787578582764,1991-02-19
5.733863830566406,1991-02-20
5.660587787628174,1991-02-21
5.642268180847168,1991-02-22
5.614787578582764,1991-02-25
5.4957122802734375,1991-02-26
5.58730936050415,1991-02-27
5.477393627166748,1991-02-28
5.550670146942139,1991-03-01
5.605629920959473,1991-03-04
5.752178192138672,1991-03-05
5.77965784072876,1991-03-06
5.752178192138672,1991-03-07
5.807137966156006,1991-03-08
5.8346147537231445,1991-03-11
5.935371398925781,1991-03-12
5.990330696105957,1991-03-13
5.8804121017456055,1991-03-14
5.8162970542907715,1991-03-15
5.8346147537231445,1991-03-18
5.807137966156006,1991-03-19
5.797979831695557,1991-03-20
5.752178192138672,1991-03-21
5.797979831695557,1991-03-22
5.907891750335693,1991-03-25
6.045285224914551,1991-03-26
6.182679176330566,1991-03-27
6.2925920486450195,1991-03-28
6.246794700622559,1991-04-01
6.2925920486450195,1991-04-02
6.173515796661377,1991-04-03
6.173515796661377,1991-04-04
6.21228551864624,1991-04-05
6.221518039703369,1991-04-08
6.1845927238464355,1991-04-09
6.239977836608887,1991-04-10
6.203054428100586,1991-04-11
6.1845927238464355,1991-04-12
6.1845927238464355,1991-04-15
6.2769012451171875,1991-04-16
6.295366287231445,1991-04-17
6.2769012451171875,1991-04-18
6.03690767288208,1991-04-19
6.110748291015625,1991-04-22
6.03690767288208,1991-04-23
5.9076762199401855,1991-04-24
5.833825588226318,1991-04-25
5.806137561798096,1991-04-26
5.72305965423584,1991-04-29
5.787673473358154,1991-04-30
5.861520767211914,1991-05-01
5.944597244262695,1991-05-02
5.926131725311279,1991-05-03
5.9076762199401855,1991-05-06
5.796904563903809,1991-05-07
5.89844274520874,1991-05-08
5.963057518005371,1991-05-09
5.9076762199401855,1991-05-10
5.833825588226318,1991-05-13
5.759980201721191,1991-05-14
5.815365314483643,1991-05-15
5.824599742889404,1991-05-16
5.852291584014893,1991-05-17
5.815365314483643,1991-05-20
5.833825588226318,1991-05-21
