BRO,Date
0.1697417050600052,1989-04-03
0.1697417050600052,1989-04-04
0.1697417050600052,1989-04-05
0.1697417050600052,1989-04-06
0.1697417050600052,1989-04-07
0.1697417050600052,1989-04-10
0.1697417050600052,1989-04-11
0.1697417050600052,1989-04-12
0.1697417050600052,1989-04-13
0.17473451793193817,1989-04-14
0.17473451793193817,1989-04-17
0.17473451793193817,1989-04-18
0.17473451793193817,1989-04-19
0.17473451793193817,1989-04-20
0.17473451793193817,1989-04-21
0.17473451793193817,1989-04-24
0.17473451793193817,1989-04-25
0.17473451793193817,1989-04-26
0.17473451793193817,1989-04-27
0.17473451793193817,1989-04-28
0.17473451793193817,1989-05-01
0.17473451793193817,1989-05-02
0.17473451793193817,1989-05-03
0.17473451793193817,1989-05-04
0.17473451793193817,1989-05-05
0.17675437033176422,1989-05-08
0.17675437033176422,1989-05-09
0.17675437033176422,1989-05-10
0.17675437033176422,1989-05-11
0.17675437033176422,1989-05-12
0.17675437033176422,1989-05-15
0.17675437033176422,1989-05-16
0.17675437033176422,1989-05-17
0.17675437033176422,1989-05-18
0.17675437033176422,1989-05-19
0.17675437033176422,1989-05-22
0.17675437033176422,1989-05-23
0.17675437033176422,1989-05-24
0.17675437033176422,1989-05-25
0.17675437033176422,1989-05-26
0.17675437033176422,1989-05-30
0.17675437033176422,1989-05-31
0.17675437033176422,1989-06-01
0.17675437033176422,1989-06-02
0.17675437033176422,1989-06-05
0.17675437033176422,1989-06-06
0.17675437033176422,1989-06-07
0.17675437033176422,1989-06-08
0.17675437033176422,1989-06-09
0.17675437033176422,1989-06-12
0.17675437033176422,1989-06-13
0.17675437033176422,1989-06-14
0.17675437033176422,1989-06-15
0.17675437033176422,1989-06-16
0.17675437033176422,1989-06-19
0.17675437033176422,1989-06-20
0.17675437033176422,1989-06-21
0.17675437033176422,1989-06-22
0.17675437033176422,1989-06-23
0.17675437033176422,1989-06-26
0.17675437033176422,1989-06-27
0.17675437033176422,1989-06-28
0.17675437033176422,1989-06-29
0.17675437033176422,1989-06-30
0.17675437033176422,1989-07-03
0.17675437033176422,1989-07-05
0.17675437033176422,1989-07-06
0.17675437033176422,1989-07-07
0.17675437033176422,1989-07-10
0.17675437033176422,1989-07-11
0.17675437033176422,1989-07-12
0.17675437033176422,1989-07-13
0.17675437033176422,1989-07-14
0.17675437033176422,1989-07-17
0.17675437033176422,1989-07-18
0.17675437033176422,1989-07-19
0.17675437033176422,1989-07-20
0.17170381546020508,1989-07-21
0.17170381546020508,1989-07-24
0.17170381546020508,1989-07-25
0.17170381546020508,1989-07-26
0.17170381546020508,1989-07-27
0.17170381546020508,1989-07-28
0.17170381546020508,1989-07-31
0.17170381546020508,1989-08-01
0.17170381546020508,1989-08-02
0.17170381546020508,1989-08-03
0.17170381546020508,1989-08-04
0.17170381546020508,1989-08-07
0.17170381546020508,1989-08-08
0.17374767363071442,1989-08-09
0.17374767363071442,1989-08-10
0.17374767363071442,1989-08-11
0.17374767363071442,1989-08-14
0.17374767363071442,1989-08-15
0.17374767363071442,1989-08-16
0.17374767363071442,1989-08-17
0.17374767363071442,1989-08-18
0.17374767363071442,1989-08-21
0.17374767363071442,1989-08-22
0.17374767363071442,1989-08-23
0.17374767363071442,1989-08-24
0.17374767363071442,1989-08-25
0.16352775692939758,1989-08-28
0.16863764822483063,1989-08-29
0.16863764822483063,1989-08-30
0.16863764822483063,1989-08-31
0.16863764822483063,1989-09-01
0.16863764822483063,1989-09-05
0.16863764822483063,1989-09-06
0.16863764822483063,1989-09-07
0.16863764822483063,1989-09-08
0.16863764822483063,1989-09-11
0.16863764822483063,1989-09-12
0.16863764822483063,1989-09-13
0.16863764822483063,1989-09-14
0.16863764822483063,1989-09-15
0.16863764822483063,1989-09-18
0.16863764822483063,1989-09-19
0.16863764822483063,1989-09-20
0.16863764822483063,1989-09-21
0.16863764822483063,1989-09-22
0.16863764822483063,1989-09-25
0.16863764822483063,1989-09-26
0.16863764822483063,1989-09-27
0.16863764822483063,1989-09-28
0.16863764822483063,1989-09-29
0.16863764822483063,1989-10-02
0.16863764822483063,1989-10-03
0.16863764822483063,1989-10-04
0.16863764822483063,1989-10-05
0.16863764822483063,1989-10-06
0.16863764822483063,1989-10-09
0.17374767363071442,1989-10-10
0.17374767363071442,1989-10-11
0.17374767363071442,1989-10-12
0.17374767363071442,1989-10-13
0.17885836958885193,1989-10-16
0.17885836958885193,1989-10-17
0.18396851420402527,1989-10-18
0.18396851420402527,1989-10-19
0.18396851420402527,1989-10-20
0.18396851420402527,1989-10-23
0.18396851420402527,1989-10-24
0.18396851420402527,1989-10-25
0.18907852470874786,1989-10-26
0.18907852470874786,1989-10-27
0.18907852470874786,1989-10-30
0.18907852470874786,1989-10-31
0.18907852470874786,1989-11-01
0.18907852470874786,1989-11-02
0.19418901205062866,1989-11-03
0.19625477492809296,1989-11-06
0.19625477492809296,1989-11-07
0.19625477492809296,1989-11-08
0.19625477492809296,1989-11-09
0.19625477492809296,1989-11-10
0.19625477492809296,1989-11-13
0.19625477492809296,1989-11-14
0.19625477492809296,1989-11-15
0.19625477492809296,1989-11-16
0.20658345520496368,1989-11-17
0.20658345520496368,1989-11-20
0.20658345520496368,1989-11-21
0.20658345520496368,1989-11-22
0.20658345520496368,1989-11-24
0.20658345520496368,1989-11-27
0.2169128954410553,1989-11-28
0.22724230587482452,1989-11-29
0.22724230587482452,1989-11-30
0.22724230587482452,1989-12-01
0.23757101595401764,1989-12-04
0.24273596704006195,1989-12-05
0.25822973251342773,1989-12-06
0.25822973251342773,1989-12-07
0.25822973251342773,1989-12-08
0.25822973251342773,1989-12-11
0.25822973251342773,1989-12-12
0.25822973251342773,1989-12-13
0.25822973251342773,1989-12-14
0.2633941173553467,1989-12-15
0.2633941173553467,1989-12-18
0.2633941173553467,1989-12-19
0.2633941173553467,1989-12-20
0.2633941173553467,1989-12-21
0.2633941173553467,1989-12-22
0.2633941173553467,1989-12-26
0.2633941173553467,1989-12-27
0.2633941173553467,1989-12-28
0.2633941173553467,1989-12-29
0.2633941173553467,1990-01-02
0.2633941173553467,1990-01-03
0.2633941173553467,1990-01-04
0.2633941173553467,1990-01-05
0.2633941173553467,1990-01-08
0.2633941173553467,1990-01-09
0.2633941173553467,1990-01-10
0.2633941173553467,1990-01-11
0.2633941173553467,1990-01-12
0.2633941173553467,1990-01-15
0.2633941173553467,1990-01-16
0.2633941173553467,1990-01-17
0.2633941173553467,1990-01-18
0.2633941173553467,1990-01-19
0.2633941173553467,1990-01-22
0.2633941173553467,1990-01-23
0.2633941173553467,1990-01-24
0.2633941173553467,1990-01-25
0.25822973251342773,1990-01-26
0.24790042638778687,1990-01-29
0.24273596704006195,1990-01-30
0.24273596704006195,1990-01-31
0.24273596704006195,1990-02-01
0.24273596704006195,1990-02-02
0.24481931328773499,1990-02-05
0.25523698329925537,1990-02-06
0.25523698329925537,1990-02-07
0.25523698329925537,1990-02-08
0.25523698329925537,1990-02-09
0.25523698329925537,1990-02-12
0.25523698329925537,1990-02-13
0.25523698329925537,1990-02-14
0.25523698329925537,1990-02-15
0.25523698329925537,1990-02-16
0.25523698329925537,1990-02-20
0.25523698329925537,1990-02-21
0.25523698329925537,1990-02-22
0.25523698329925537,1990-02-23
0.25523698329925537,1990-02-26
0.25523698329925537,1990-02-27
0.25523698329925537,1990-02-28
0.25523698329925537,1990-03-01
0.25523698329925537,1990-03-02
0.25523698329925537,1990-03-05
0.26305022835731506,1990-03-06
0.26305022835731506,1990-03-07
0.26305022835731506,1990-03-08
0.25523698329925537,1990-03-09
0.2708636224269867,1990-03-12
0.2708636224269867,1990-03-13
0.26305022835731506,1990-03-14
0.2708636224269867,1990-03-15
0.2708636224269867,1990-03-16
0.2708636224269867,1990-03-19
0.2708636224269867,1990-03-20
0.25523698329925537,1990-03-21
0.2578415274620056,1990-03-22
0.2708636224269867,1990-03-23
0.2708636224269867,1990-03-26
0.2708636224269867,1990-03-27
0.2708636224269867,1990-03-28
0.2708636224269867,1990-03-29
0.2708636224269867,1990-03-30
0.2708636224269867,1990-04-02
0.2708636224269867,1990-04-03
0.24481931328773499,1990-04-04
0.24481931328773499,1990-04-05
0.2656547725200653,1990-04-06
0.2500281035900116,1990-04-09
0.24742351472377777,1990-04-10
0.26044604182243347,1990-04-11
0.24481931328773499,1990-04-12
0.2500281035900116,1990-04-16
0.2500281035900116,1990-04-17
0.2526327073574066,1990-04-18
0.24481931328773499,1990-04-19
0.24481931328773499,1990-04-20
0.24481931328773499,1990-04-23
0.24481931328773499,1990-04-24
0.24481931328773499,1990-04-25
0.24481931328773499,1990-04-26
0.2500281035900116,1990-04-27
0.2500281035900116,1990-04-30
0.25523698329925537,1990-05-01
0.23961004614830017,1990-05-02
0.23961004614830017,1990-05-03
0.2500281035900116,1990-05-04
0.252128928899765,1990-05-07
0.252128928899765,1990-05-08
0.2495025247335434,1990-05-09
0.252128928899765,1990-05-10
0.252128928899765,1990-05-11
0.252128928899765,1990-05-14
0.23111854493618011,1990-05-15
0.23111854493618011,1990-05-16
0.23111854493618011,1990-05-17
0.23111854493618011,1990-05-18
0.24424995481967926,1990-05-21
0.24424995481967926,1990-05-22
0.2468765676021576,1990-05-23
0.2468765676021576,1990-05-24
0.2468765676021576,1990-05-25
0.23111854493618011,1990-05-29
0.23111854493618011,1990-05-30
0.23111854493618011,1990-05-31
0.23111854493618011,1990-06-01
0.23111854493618011,1990-06-04
0.23111854493618011,1990-06-05
0.23111854493618011,1990-06-06
0.252128928899765,1990-06-07
0.252128928899765,1990-06-08
0.252128928899765,1990-06-11
0.252128928899765,1990-06-12
0.23637095093727112,1990-06-13
0.252128928899765,1990-06-14
0.23637095093727112,1990-06-15
0.23637095093727112,1990-06-18
0.252128928899765,1990-06-19
0.23637095093727112,1990-06-20
0.23637095093727112,1990-06-21
0.252128928899765,1990-06-22
0.23637095093727112,1990-06-25
0.2468765676021576,1990-06-26
0.2468765676021576,1990-06-27
0.2468765676021576,1990-06-28
0.23899726569652557,1990-06-29
0.252128928899765,1990-07-02
0.23637095093727112,1990-07-03
0.252128928899765,1990-07-05
0.23637095093727112,1990-07-06
0.2416234314441681,1990-07-09
0.252128928899765,1990-07-10
0.2468765676021576,1990-07-11
0.23637095093727112,1990-07-12
0.252128928899765,1990-07-13
0.2416234314441681,1990-07-16
0.2416234314441681,1990-07-17
0.2416234314441681,1990-07-18
0.2416234314441681,1990-07-19
0.23374445736408234,1990-07-20
0.2416234314441681,1990-07-23
0.252128928899765,1990-07-24
0.23111854493618011,1990-07-25
0.23111854493618011,1990-07-26
0.2416234314441681,1990-07-27
0.2416234314441681,1990-07-30
0.2416234314441681,1990-07-31
0.23637095093727112,1990-08-01
0.23637095093727112,1990-08-02
0.23637095093727112,1990-08-03
0.23849070072174072,1990-08-06
0.2331910878419876,1990-08-07
0.24909064173698425,1990-08-08
0.25968971848487854,1990-08-09
0.23849070072174072,1990-08-10
0.23849070072174072,1990-08-13
0.23849070072174072,1990-08-14
0.23849070072174072,1990-08-15
0.23849070072174072,1990-08-16
0.23849070072174072,1990-08-17
0.23849070072174072,1990-08-20
0.23849070072174072,1990-08-21
0.2331910878419876,1990-08-22
0.2331910878419876,1990-08-23
0.2331910878419876,1990-08-24
0.2331910878419876,1990-08-27
0.22789080440998077,1990-08-28
0.22789080440998077,1990-08-29
0.2331910878419876,1990-08-30
0.2331910878419876,1990-08-31
0.2331910878419876,1990-09-04
0.2331910878419876,1990-09-05
0.22789080440998077,1990-09-06
0.22259123623371124,1990-09-07
0.22259123623371124,1990-09-10
0.22259123623371124,1990-09-11
0.22259123623371124,1990-09-12
0.22259123623371124,1990-09-13
0.23849070072174072,1990-09-14
0.22259123623371124,1990-09-17
0.22259123623371124,1990-09-18
0.22259123623371124,1990-09-19
0.22259123623371124,1990-09-20
0.21729163825511932,1990-09-21
0.21729163825511932,1990-09-24
0.21199150383472443,1990-09-25
0.22789080440998077,1990-09-26
0.22789080440998077,1990-09-27
0.22789080440998077,1990-09-28
0.22789080440998077,1990-10-01
0.21199150383472443,1990-10-02
0.21729163825511932,1990-10-03
0.21729163825511932,1990-10-04
0.21729163825511932,1990-10-05
0.21729163825511932,1990-10-08
0.21729163825511932,1990-10-09
0.21729163825511932,1990-10-10
0.21729163825511932,1990-10-11
0.21729163825511932,1990-10-12
0.20669177174568176,1990-10-15
0.16959360241889954,1990-10-16
0.16429337859153748,1990-10-17
0.1748931109905243,1990-10-18
0.1748931109905243,1990-10-19
0.1748931109905243,1990-10-22
0.1748931109905243,1990-10-23
0.1748931109905243,1990-10-24
0.19609208405017853,1990-10-25
0.19609208405017853,1990-10-26
0.16959360241889954,1990-10-29
0.16959360241889954,1990-10-30
0.1854928731918335,1990-10-31
0.18019278347492218,1990-11-01
0.18019278347492218,1990-11-02
0.1823376715183258,1990-11-05
0.1823376715183258,1990-11-06
0.17161239683628082,1990-11-07
0.17161239683628082,1990-11-08
0.17161239683628082,1990-11-09
0.17161239683628082,1990-11-12
0.17161239683628082,1990-11-13
0.17161239683628082,1990-11-14
0.17161239683628082,1990-11-15
0.17161239683628082,1990-11-16
0.17161239683628082,1990-11-19
0.17161239683628082,1990-11-20
0.17161239683628082,1990-11-21
0.17161239683628082,1990-11-23
0.17161239683628082,1990-11-26
0.1823376715183258,1990-11-27
0.1930636167526245,1990-11-28
0.17161239683628082,1990-11-29
0.1930636167526245,1990-11-30
0.1823376715183258,1990-12-03
0.1823376715183258,1990-12-04
0.1823376715183258,1990-12-05
0.17161239683628082,1990-12-06
0.17697499692440033,1990-12-07
0.17697499692440033,1990-12-10
0.1930636167526245,1990-12-11
0.17161239683628082,1990-12-12
0.17161239683628082,1990-12-13
0.17161239683628082,1990-12-14
0.17161239683628082,1990-12-17
0.17697499692440033,1990-12-18
0.17697499692440033,1990-12-19
0.17965662479400635,1990-12-20
0.17965662479400635,1990-12-21
0.18770095705986023,1990-12-24
0.18770095705986023,1990-12-26
0.18770095705986023,1990-12-27
0.18770095705986023,1990-12-28
0.17161239683628082,1990-12-31
0.18770095705986023,1991-01-02
0.1823376715183258,1991-01-03
0.1823376715183258,1991-01-04
0.1823376715183258,1991-01-07
0.1823376715183258,1991-01-08
0.1823376715183258,1991-01-09
0.1823376715183258,1991-01-10
0.1823376715183258,1991-01-11
0.17161239683628082,1991-01-14
0.17161239683628082,1991-01-15
0.17161239683628082,1991-01-16
0.17161239683628082,1991-01-17
0.17161239683628082,1991-01-18
0.17161239683628082,1991-01-21
0.17697499692440033,1991-01-22
0.17697499692440033,1991-01-23
0.17161239683628082,1991-01-24
0.17161239683628082,1991-01-25
0.17161239683628082,1991-01-28
0.17161239683628082,1991-01-29
0.17161239683628082,1991-01-30
0.17161239683628082,1991-01-31
0.17161239683628082,1991-02-01
0.2037896364927292,1991-02-04
0.2037896364927292,1991-02-05
0.2037896364927292,1991-02-06
0.20595744252204895,1991-02-07
0.20595744252204895,1991-02-08
0.17343778908252716,1991-02-11
0.18698740005493164,1991-02-12
0.19511733949184418,1991-02-13
0.21137697994709015,1991-02-14
0.21137697994709015,1991-02-15
0.21137697994709015,1991-02-19
0.21137697994709015,1991-02-20
0.21137697994709015,1991-02-21
0.21137697994709015,1991-02-22
0.21137697994709015,1991-02-25
0.18427729606628418,1991-02-26
0.18427729606628418,1991-02-27
0.18427729606628418,1991-02-28
0.18427729606628418,1991-03-01
0.18427729606628418,1991-03-04
0.18427729606628418,1991-03-05
0.18427729606628418,1991-03-06
0.18427729606628418,1991-03-07
0.21679681539535522,1991-03-08
0.21679681539535522,1991-03-11
0.21679681539535522,1991-03-12
0.21679681539535522,1991-03-13
0.21679681539535522,1991-03-14
0.21679681539535522,1991-03-15
0.21679681539535522,1991-03-18
0.21679681539535522,1991-03-19
0.20866669714450836,1991-03-20
0.18427729606628418,1991-03-21
0.20866669714450836,1991-03-22
0.20866669714450836,1991-03-25
0.18427729606628418,1991-03-26
0.18427729606628418,1991-03-27
0.21679681539535522,1991-03-28
0.21679681539535522,1991-04-01
0.20595744252204895,1991-04-02
0.20595744252204895,1991-04-03
0.20595744252204895,1991-04-04
0.21679681539535522,1991-04-05
0.21408717334270477,1991-04-08
0.22763684391975403,1991-04-09
0.23305663466453552,1991-04-10
0.23305663466453552,1991-04-11
0.23305663466453552,1991-04-12
0.23305663466453552,1991-04-15
0.22763684391975403,1991-04-16
0.24931633472442627,1991-04-17
0.24931633472442627,1991-04-18
0.24931633472442627,1991-04-19
0.24931633472442627,1991-04-22
0.24931633472442627,1991-04-23
0.26015645265579224,1991-04-24
0.23847690224647522,1991-04-25
0.2574461102485657,1991-04-26
0.26557615399360657,1991-04-29
0.26557615399360657,1991-04-30
0.24931633472442627,1991-05-01
0.26557615399360657,1991-05-02
0.2677617371082306,1991-05-03
0.27322664856910706,1991-05-06
0.2677617371082306,1991-05-07
0.2786909341812134,1991-05-08
0.27322664856910706,1991-05-09
0.2786909341812134,1991-05-10
0.27322664856910706,1991-05-13
0.2950846254825592,1991-05-14
0.2786909341812134,1991-05-15
0.28415536880493164,1991-05-16
0.2950846254825592,1991-05-17
0.2950846254825592,1991-05-20
0.2950846254825592,1991-05-21
0.28688785433769226,1991-05-22
0.28688785433769226,1991-05-23
0.28688785433769226,1991-05-24
0.28688785433769226,1991-05-28
0.28688785433769226,1991-05-29
0.2834725081920624,1991-05-30
0.2800569236278534,1991-05-31
0.27664172649383545,1991-06-03
0.27664172649383545,1991-06-04
0.3005489110946655,1991-06-05
0.3005489110946655,1991-06-06
0.28688785433769226,1991-06-07
0.3073796033859253,1991-06-10
0.28688785433769226,1991-06-11
0.3073796033859253,1991-06-12
0.2937186062335968,1991-06-13
0.2937186062335968,1991-06-14
0.3073796033859253,1991-06-17
0.3073796033859253,1991-06-18
0.3005489110946655,1991-06-19
0.3005489110946655,1991-06-20
0.3005489110946655,1991-06-21
0.28688785433769226,1991-06-24
0.28688785433769226,1991-06-25
0.3005489110946655,1991-06-26
0.3005489110946655,1991-06-27
0.2937186062335968,1991-06-28
0.2937186062335968,1991-07-01
0.3039645850658417,1991-07-02
0.3073796033859253,1991-07-03
0.3073796033859253,1991-07-05
0.3073796033859253,1991-07-08
0.3005489110946655,1991-07-09
0.31762591004371643,1991-07-10
0.3278715908527374,1991-07-11
0.3210408687591553,1991-07-12
0.3278715908527374,1991-07-15
0.3210408687591553,1991-07-16
0.33470264077186584,1991-07-17
0.3210408687591553,1991-07-18
0.3278715908527374,1991-07-19
0.3278715908527374,1991-07-22
0.3278715908527374,1991-07-23
0.3278715908527374,1991-07-24
0.3278715908527374,1991-07-25
0.31421059370040894,1991-07-26
0.3278715908527374,1991-07-29
0.31421059370040894,1991-07-30
0.31421059370040894,1991-07-31
0.31421059370040894,1991-08-01
0.31421059370040894,1991-08-02
0.3244566023349762,1991-08-05
0.3266569972038269,1991-08-06
0.32321810722351074,1991-08-07
0.3163414001464844,1991-08-08
0.3163414001464844,1991-08-09
0.3025871813297272,1991-08-12
0.32321810722351074,1991-08-13
0.32321810722351074,1991-08-14
0.3163414001464844,1991-08-15
0.33009520173072815,1991-08-16
0.3163414001464844,1991-08-19
0.33009520173072815,1991-08-20
0.33009520173072815,1991-08-21
0.3163414001464844,1991-08-22
0.33009520173072815,1991-08-23
0.32321810722351074,1991-08-26
0.3163414001464844,1991-08-27
0.33009520173072815,1991-08-28
0.33009520173072815,1991-08-29
0.3163414001464844,1991-08-30
0.3369724452495575,1991-09-03
0.3163414001464844,1991-09-04
0.33009520173072815,1991-09-05
0.3163414001464844,1991-09-06
0.3163414001464844,1991-09-09
0.32321810722351074,1991-09-10
0.32321810722351074,1991-09-11
0.32321810722351074,1991-09-12
0.32321810722351074,1991-09-13
0.32321810722351074,1991-09-16
0.32321810722351074,1991-09-17
0.32321810722351074,1991-09-18
0.33009520173072815,1991-09-19
0.32321810722351074,1991-09-20
0.32321810722351074,1991-09-23
0.32321810722351074,1991-09-24
0.32321810722351074,1991-09-25
0.3369724452495575,1991-09-26
0.32321810722351074,1991-09-27
0.32321810722351074,1991-09-30
0.32321810722351074,1991-10-01
0.32321810722351074,1991-10-02
0.33009520173072815,1991-10-03
0.33009520173072815,1991-10-04
0.3197798430919647,1991-10-07
0.3163414001464844,1991-10-08
0.3163414001464844,1991-10-09
0.33009520173072815,1991-10-10
0.3163414001464844,1991-10-11
0.3163414001464844,1991-10-14
0.32321810722351074,1991-10-15
0.3266569972038269,1991-10-16
0.3163414001464844,1991-10-17
0.3163414001464844,1991-10-18
0.33009520173072815,1991-10-21
0.33009520173072815,1991-10-22
0.33009520173072815,1991-10-23
0.3163414001464844,1991-10-24
0.33009520173072815,1991-10-25
0.32321810722351074,1991-10-28
0.32321810722351074,1991-10-29
0.32321810722351074,1991-10-30
0.32321810722351074,1991-10-31
0.3266569972038269,1991-11-01
0.3288722336292267,1991-11-04
0.3323340117931366,1991-11-05
0.3323340117931366,1991-11-06
0.3323340117931366,1991-11-07
0.31848689913749695,1991-11-08
0.31848689913749695,1991-11-11
0.3254101276397705,1991-11-12
0.3254101276397705,1991-11-13
0.3254101276397705,1991-11-14
0.3288722336292267,1991-11-15
0.33925771713256836,1991-11-18
0.31848689913749695,1991-11-19
0.3254101276397705,1991-11-20
0.31848689913749695,1991-11-21
0.3219485580921173,1991-11-22
0.31848689913749695,1991-11-25
0.3254101276397705,1991-11-26
0.3254101276397705,1991-11-27
0.3254101276397705,1991-11-29
0.3254101276397705,1991-12-02
0.3288722336292267,1991-12-03
0.31848689913749695,1991-12-04
0.3254101276397705,1991-12-05
0.31848689913749695,1991-12-06
0.3323340117931366,1991-12-09
0.3323340117931366,1991-12-10
0.3219485580921173,1991-12-11
0.31848689913749695,1991-12-12
0.3254101276397705,1991-12-13
0.3254101276397705,1991-12-16
0.3254101276397705,1991-12-17
0.3254101276397705,1991-12-18
0.3219485580921173,1991-12-19
0.3219485580921173,1991-12-20
0.3115629255771637,1991-12-23
0.3115629255771637,1991-12-24
0.3323340117931366,1991-12-26
0.3115629255771637,1991-12-27
0.3323340117931366,1991-12-30
0.3323340117931366,1991-12-31
0.3254101276397705,1992-01-02
0.3323340117931366,1992-01-03
0.3323340117931366,1992-01-06
0.33925771713256836,1992-01-07
0.3323340117931366,1992-01-08
0.3254101276397705,1992-01-09
0.3288722336292267,1992-01-10
0.3288722336292267,1992-01-13
0.3323340117931366,1992-01-14
0.3323340117931366,1992-01-15
0.3323340117931366,1992-01-16
0.3323340117931366,1992-01-17
0.3323340117931366,1992-01-20
0.3323340117931366,1992-01-21
0.3254101276397705,1992-01-22
0.3461810052394867,1992-01-23
0.33925771713256836,1992-01-24
0.33925771713256836,1992-01-27
0.33925771713256836,1992-01-28
0.3323340117931366,1992-01-29
0.3323340117931366,1992-01-30
0.35310453176498413,1992-01-31
0.35310453176498413,1992-02-03
0.3558962345123291,1992-02-04
0.3628748059272766,1992-02-05
0.35938525199890137,1992-02-06
0.35938525199890137,1992-02-07
0.35938525199890137,1992-02-10
0.3628748059272766,1992-02-11
0.36985278129577637,1992-02-12
0.3489178717136383,1992-02-13
0.3768315017223358,1992-02-14
0.3768315017223358,1992-02-18
0.39078792929649353,1992-02-19
0.4047452509403229,1992-02-20
0.4047452509403229,1992-02-21
0.3838100731372833,1992-02-24
0.38729915022850037,1992-02-25
0.3838100731372833,1992-02-26
0.39078792929649353,1992-02-27
0.3977665603160858,1992-02-28
0.3838100731372833,1992-03-02
0.3977665603160858,1992-03-03
0.42568010091781616,1992-03-04
0.42568010091781616,1992-03-05
0.41172298789024353,1992-03-06
0.41172298789024353,1992-03-09
0.41172298789024353,1992-03-10
0.41172298789024353,1992-03-11
0.41172298789024353,1992-03-12
0.4326578974723816,1992-03-13
0.41172298789024353,1992-03-16
0.4187014698982239,1992-03-17
0.4396364688873291,1992-03-18
0.4187014698982239,1992-03-19
0.4187014698982239,1992-03-20
0.4187014698982239,1992-03-23
0.41172298789024353,1992-03-24
0.42568010091781616,1992-03-25
0.4187014698982239,1992-03-26
0.42568010091781616,1992-03-27
0.4152127206325531,1992-03-30
0.41172298789024353,1992-03-31
0.4396364688873291,1992-04-01
0.4326578974723816,1992-04-02
0.44312572479248047,1992-04-03
0.4187014698982239,1992-04-06
0.4326578974723816,1992-04-07
0.4187014698982239,1992-04-08
0.4396364688873291,1992-04-09
0.4396364688873291,1992-04-10
0.4326578974723816,1992-04-13
0.4326578974723816,1992-04-14
0.4326578974723816,1992-04-15
0.4187014698982239,1992-04-16
0.41172298789024353,1992-04-20
0.4047452509403229,1992-04-21
0.4187014698982239,1992-04-22
0.4187014698982239,1992-04-23
0.41172298789024353,1992-04-24
0.4012554883956909,1992-04-27
0.40406668186187744,1992-04-28
0.4216347932815552,1992-04-29
0.4216347932815552,1992-04-30
0.411094069480896,1992-05-01
0.4075808823108673,1992-05-04
0.4075808823108673,1992-05-05
0.4216347932815552,1992-05-06
0.4216347932815552,1992-05-07
0.414607435464859,1992-05-08
0.4216347932815552,1992-05-11
0.4216347932815552,1992-05-12
0.4075808823108673,1992-05-13
0.414607435464859,1992-05-14
0.4075808823108673,1992-05-15
0.4075808823108673,1992-05-18
0.4005531966686249,1992-05-19
0.414607435464859,1992-05-20
0.4075808823108673,1992-05-21
0.4005531966686249,1992-05-22
0.4005531966686249,1992-05-26
0.4075808823108673,1992-05-27
0.4005531966686249,1992-05-28
0.4005531966686249,1992-05-29
0.3794713616371155,1992-06-01
0.3794713616371155,1992-06-02
0.3794713616371155,1992-06-03
0.3794713616371155,1992-06-04
0.39352571964263916,1992-06-05
0.4005531966686249,1992-06-08
0.3864990472793579,1992-06-09
0.3900124430656433,1992-06-10
0.39352571964263916,1992-06-11
0.4005531966686249,1992-06-12
0.39352571964263916,1992-06-15
0.39352571964263916,1992-06-16
0.3864990472793579,1992-06-17
0.3864990472793579,1992-06-18
0.3794713616371155,1992-06-19
0.3794713616371155,1992-06-22
0.4005531966686249,1992-06-23
0.3794713616371155,1992-06-24
0.39352571964263916,1992-06-25
0.39352571964263916,1992-06-26
0.3794713616371155,1992-06-29
0.39352571964263916,1992-06-30
0.3794713616371155,1992-07-01
0.3900124430656433,1992-07-02
0.39352571964263916,1992-07-06
0.39352571964263916,1992-07-07
0.3794713616371155,1992-07-08
0.3794713616371155,1992-07-09
0.3864990472793579,1992-07-10
0.39352571964263916,1992-07-13
0.3794713616371155,1992-07-14
0.3583894670009613,1992-07-15
0.3583894670009613,1992-07-16
0.3583894670009613,1992-07-17
0.3583894670009613,1992-07-20
0.3583894670009613,1992-07-21
0.3583894670009613,1992-07-22
0.35487639904022217,1992-07-23
0.35136228799819946,1992-07-24
0.35136228799819946,1992-07-27
0.3583894670009613,1992-07-28
0.3612230122089386,1992-07-29
0.3541400730609894,1992-07-30
0.3541400730609894,1992-07-31
0.3541400730609894,1992-08-03
0.3683059513568878,1992-08-04
0.3612230122089386,1992-08-05
0.3824714720249176,1992-08-06
0.3824714720249176,1992-08-07
0.3541400730609894,1992-08-10
0.3541400730609894,1992-08-11
0.3541400730609894,1992-08-12
0.3541400730609894,1992-08-13
0.3541400730609894,1992-08-14
0.3505987823009491,1992-08-17
0.34705761075019836,1992-08-18
0.3399747908115387,1992-08-19
0.33289170265197754,1992-08-20
0.3258092701435089,1992-08-21
0.3258092701435089,1992-08-24
0.33643344044685364,1992-08-25
0.33643344044685364,1992-08-26
0.31872621178627014,1992-08-27
0.3258092701435089,1992-08-28
0.3399747908115387,1992-08-31
0.3399747908115387,1992-09-01
0.3399747908115387,1992-09-02
0.3683059513568878,1992-09-03
0.3647642135620117,1992-09-04
0.3683059513568878,1992-09-08
0.3683059513568878,1992-09-09
0.33643344044685364,1992-09-10
0.3399747908115387,1992-09-11
0.3399747908115387,1992-09-14
0.33289170265197754,1992-09-15
