SPY,Date
107.85415649414062,2007-09-12
108.61273193359375,2007-09-13
108.60537719726562,2007-09-14
108.02188110351562,2007-09-17
111.20208740234375,2007-09-18
111.85850524902344,2007-09-19
111.07072448730469,2007-09-20
111.37049102783203,2007-09-21
111.165283203125,2007-09-24
110.94550323486328,2007-09-25
111.53172302246094,2007-09-26
112.19120025634766,2007-09-27
111.81752014160156,2007-09-28
113.0780029296875,2007-10-01
112.92411804199219,2007-10-02
112.69696044921875,2007-10-03
112.87278747558594,2007-10-04
114.21393585205078,2007-10-05
113.60564422607422,2007-10-08
114.67560577392578,2007-10-09
114.48506927490234,2007-10-10
113.9354019165039,2007-10-11
114.565673828125,2007-10-12
113.59834289550781,2007-10-15
112.69696044921875,2007-10-16
113.04138946533203,2007-10-17
112.63096618652344,2007-10-18
109.68492889404297,2007-10-19
110.32247924804688,2007-10-22
111.21656799316406,2007-10-23
111.01134490966797,2007-10-24
111.27518463134766,2007-10-25
112.57969665527344,2007-10-26
112.95341491699219,2007-10-29
112.16924285888672,2007-10-30
113.33451080322266,2007-10-31
110.68159484863281,2007-11-01
110.80615997314453,2007-11-02
109.96343231201172,2007-11-05
111.44373321533203,2007-11-06
108.39510345458984,2007-11-07
107.84552001953125,2007-11-08
106.36516571044922,2007-11-09
105.30982208251953,2007-11-12
108.51969909667969,2007-11-13
108.21923065185547,2007-11-14
106.65824890136719,2007-11-15
106.84150695800781,2007-11-16
105.35379791259766,2007-11-19
105.99872589111328,2007-11-20
103.82947540283203,2007-11-21
105.62498474121094,2007-11-23
103.29447937011719,2007-11-26
104.48172760009766,2007-11-27
107.82352447509766,2007-11-28
107.86016082763672,2007-11-29
108.94474792480469,2007-11-30
108.22655487060547,2007-12-03
107.2592544555664,2007-12-04
109.05464935302734,2007-12-05
110.6156997680664,2007-12-06
110.59368133544922,2007-12-07
111.45109558105469,2007-12-10
108.39510345458984,2007-12-11
109.46510314941406,2007-12-12
109.23787689208984,2007-12-13
107.85282135009766,2007-12-14
106.3138198852539,2007-12-17
106.90744018554688,2007-12-18
106.90744018554688,2007-12-19
107.5816421508789,2007-12-20
109.13247680664062,2007-12-21
109.94288635253906,2007-12-24
110.17867279052734,2007-12-26
108.7935791015625,2007-12-27
108.52098846435547,2007-12-28
107.71800231933594,2007-12-31
106.77496337890625,2008-01-02
106.72335815429688,2008-01-03
104.10792541503906,2008-01-04
104.01957702636719,2008-01-07
102.33978271484375,2008-01-08
103.41545104980469,2008-01-09
104.09321594238281,2008-01-10
103.25334167480469,2008-01-11
104.08586883544922,2008-01-14
101.79461669921875,2008-01-15
100.91789245605469,2008-01-16
98.30245208740234,2008-01-17
97.29317474365234,2008-01-18
96.3059310913086,2008-01-22
98.61930847167969,2008-01-23
99.45181274414062,2008-01-24
98.01514434814453,2008-01-25
99.63599395751953,2008-01-28
100.12959289550781,2008-01-29
99.39286804199219,2008-01-30
101.20520782470703,2008-01-31
102.83340454101562,2008-02-01
101.53678894042969,2008-02-04
98.81820678710938,2008-02-05
98.02254486083984,2008-02-06
98.67091369628906,2008-02-07
98.03726959228516,2008-02-08
98.5382308959961,2008-02-11
99.45181274414062,2008-02-12
100.46849060058594,2008-02-13
99.5843734741211,2008-02-14
99.56233215332031,2008-02-15
99.84226989746094,2008-02-19
100.1369400024414,2008-02-20
99.30447387695312,2008-02-21
99.91595458984375,2008-02-22
101.1757583618164,2008-02-25
101.93460845947266,2008-02-26
101.8314208984375,2008-02-27
100.83684539794922,2008-02-28
98.58984375,2008-02-29
98.35406494140625,2008-03-03
97.97836303710938,2008-03-04
98.59718322753906,2008-03-05
96.5564193725586,2008-03-06
95.56181335449219,2008-03-07
94.302001953125,2008-03-10
97.69099426269531,2008-03-11
96.77747344970703,2008-03-12
96.99113464355469,2008-03-13
95.4881591796875,2008-03-14
94.52304077148438,2008-03-17
98.44983673095703,2008-03-18
96.0112533569336,2008-03-19
97.78968048095703,2008-03-20
99.74423217773438,2008-03-24
99.84053802490234,2008-03-25
98.61885833740234,2008-03-26
98.30792999267578,2008-03-27
97.36763763427734,2008-03-28
97.70821380615234,2008-03-31
101.14356994628906,2008-04-01
101.210205078125,2008-04-02
101.4619140625,2008-04-03
101.35087585449219,2008-04-04
101.4026870727539,2008-04-07
101.29907989501953,2008-04-08
100.56607055664062,2008-04-09
100.70672607421875,2008-04-10
98.75215911865234,2008-04-11
98.4189453125,2008-04-14
98.64850616455078,2008-04-15
101.32130432128906,2008-04-16
101.46932983398438,2008-04-17
102.52811431884766,2008-04-18
102.57989501953125,2008-04-21
102.12828826904297,2008-04-22
101.96541595458984,2008-04-23
102.40962219238281,2008-04-24
103.35733032226562,2008-04-25
103.37957000732422,2008-04-28
102.97230529785156,2008-04-29
102.36518859863281,2008-04-30
104.48268127441406,2008-05-01
104.77146911621094,2008-05-02
104.26801300048828,2008-05-05
105.17127990722656,2008-05-06
103.2980728149414,2008-05-07
103.03157043457031,2008-05-08
102.83904266357422,2008-05-09
103.99409484863281,2008-05-12
104.00883483886719,2008-05-13
104.22358703613281,2008-05-14
105.5266342163086,2008-05-15
105.62288665771484,2008-05-16
105.9116439819336,2008-05-19
105.05282592773438,2008-05-20
103.27588653564453,2008-05-21
103.29067993164062,2008-05-22
101.90614318847656,2008-05-23
102.661376953125,2008-05-27
103.13525390625,2008-05-28
103.65347290039062,2008-05-29
103.91259765625,2008-05-30
102.83904266357422,2008-06-02
102.23934936523438,2008-06-03
102.18751525878906,2008-06-04
104.23098754882812,2008-06-05
100.90665435791016,2008-06-06
101.15095520019531,2008-06-09
100.64751434326172,2008-06-10
99.166748046875,2008-06-11
99.54434204101562,2008-06-12
100.80298614501953,2008-06-13
100.86222839355469,2008-06-16
100.37359619140625,2008-06-17
99.39627838134766,2008-06-18
99.52215576171875,2008-06-19
97.90673828125,2008-06-20
97.81002044677734,2008-06-23
97.6165542602539,2008-06-24
98.07787322998047,2008-06-25
95.41400909423828,2008-06-26
94.8932113647461,2008-06-27
95.22802734375,2008-06-30
95.5256576538086,2008-07-01
93.888671875,2008-07-02
93.98540496826172,2008-07-03
93.02554321289062,2008-07-07
94.6773910522461,2008-07-08
92.8543930053711,2008-07-09
93.2339096069336,2008-07-10
92.14751434326172,2008-07-11
91.31409454345703,2008-07-14
90.0268783569336,2008-07-15
92.23680114746094,2008-07-16
93.15946197509766,2008-07-17
93.73988342285156,2008-07-18
93.79194641113281,2008-07-21
94.85598754882812,2008-07-22
95.369384765625,2008-07-23
93.39014434814453,2008-07-24
93.3677978515625,2008-07-25
91.99867248535156,2008-07-28
93.96305847167969,2008-07-29
95.63726043701172,2008-07-30
94.37230682373047,2008-07-31
93.87376403808594,2008-08-01
93.003173828125,2008-08-04
95.51078033447266,2008-08-05
95.93487548828125,2008-08-06
94.50626373291016,2008-08-07
96.26229095458984,2008-08-08
97.25938415527344,2008-08-11
96.2474365234375,2008-08-12
95.66706085205078,2008-08-13
96.38880157470703,2008-08-14
96.85757446289062,2008-08-15
95.5331039428711,2008-08-18
94.49137878417969,2008-08-19
94.9303970336914,2008-08-20
95.09407806396484,2008-08-21
96.47066497802734,2008-08-22
94.51372528076172,2008-08-25
94.78900909423828,2008-08-26
95.71167755126953,2008-08-27
96.87248229980469,2008-08-28
95.83072662353516,2008-08-29
95.23546600341797,2008-09-02
95.1535873413086,2008-09-03
92.28889465332031,2008-09-04
92.5790786743164,2008-09-05
94.49137878417969,2008-09-08
91.68617248535156,2008-09-09
92.0582275390625,2008-09-10
93.39014434814453,2008-09-11
93.82170104980469,2008-09-12
89.35721588134766,2008-09-15
90.85279846191406,2008-09-16
86.76779174804688,2008-09-17
89.3423080444336,2008-09-18
92.89044952392578,2008-09-19
90.78744506835938,2008-09-22
88.72187042236328,2008-09-23
89.00627136230469,2008-09-24
90.39827728271484,2008-09-25
90.44318389892578,2008-09-26
83.35594940185547,2008-09-29
86.80599212646484,2008-09-30
86.8583984375,2008-10-01
83.70767211914062,2008-10-02
82.57759094238281,2008-10-03
78.37163543701172,2008-10-06
74.86166381835938,2008-10-07
72.9757080078125,2008-10-08
67.87920379638672,2008-10-09
66.23270416259766,2008-10-10
75.84954071044922,2008-10-13
74.72692108154297,2008-10-14
67.37024688720703,2008-10-15
70.17672729492188,2008-10-16
69.75764465332031,2008-10-17
73.9486312866211,2008-10-20
71.74085998535156,2008-10-21
67.834228515625,2008-10-22
68.62005615234375,2008-10-23
65.14007568359375,2008-10-24
62.82749557495117,2008-10-27
70.16924285888672,2008-10-28
69.66032409667969,2008-10-29
72.07015228271484,2008-10-30
72.46682739257812,2008-10-31
72.67635345458984,2008-11-03
75.14604949951172,2008-11-04
71.98783874511719,2008-11-05
67.9989013671875,2008-11-06
70.24409484863281,2008-11-07
69.32355499267578,2008-11-10
67.18315887451172,2008-11-11
64.2270278930664,2008-11-12
68.23091125488281,2008-11-13
64.82573699951172,2008-11-14
63.96508026123047,2008-11-17
65.16997528076172,2008-11-18
60.99394607543945,2008-11-19
56.46620178222656,2008-11-20
59.512176513671875,2008-11-21
63.63577651977539,2008-11-24
64.1072769165039,2008-11-25
66.58447265625,2008-11-26
67.42265319824219,2008-11-28
61.450496673583984,2008-12-01
63.815406799316406,2008-12-02
65.3495864868164,2008-12-03
63.83784103393555,2008-12-04
65.80611419677734,2008-12-05
68.10369873046875,2008-12-08
66.98109436035156,2008-12-09
67.43761444091797,2008-12-10
65.81358337402344,2008-12-11
66.59939575195312,2008-12-12
65.6714096069336,2008-12-15
68.76226806640625,2008-12-16
68.09620666503906,2008-12-17
66.82394409179688,2008-12-18
66.53646850585938,2008-12-19
65.68392944335938,2008-12-22
65.00492095947266,2008-12-23
65.38213348388672,2008-12-24
65.7593765258789,2008-12-26
65.5707778930664,2008-12-29
67.12498474121094,2008-12-30
68.0831527709961,2008-12-31
70.13529968261719,2009-01-02
70.05229949951172,2009-01-05
70.52008056640625,2009-01-06
68.40757751464844,2009-01-07
68.68672180175781,2009-01-08
67.21551513671875,2009-01-09
65.60093688964844,2009-01-12
65.72163391113281,2009-01-13
63.654422760009766,2009-01-14
63.67706298828125,2009-01-15
64.17500305175781,2009-01-16
60.78745651245117,2009-01-20
63.413028717041016,2009-01-21
62.43218994140625,2009-01-22
62.70379638671875,2009-01-23
63.13382339477539,2009-01-26
63.77513122558594,2009-01-27
65.93290710449219,2009-01-28
63.79023361206055,2009-01-29
62.49257278442383,2009-01-30
62.303924560546875,2009-02-02
63.179100036621094,2009-02-03
62.8697624206543,2009-02-04
63.805301666259766,2009-02-05
65.62358093261719,2009-02-06
65.71412658691406,2009-02-09
62.70379638671875,2009-02-10
63.073490142822266,2009-02-11
63.11872100830078,2009-02-12
62.439720153808594,2009-02-13
59.76890563964844,2009-02-17
59.62553024291992,2009-02-18
58.984256744384766,2009-02-19
58.41085433959961,2009-02-20
56.321014404296875,2009-02-23
58.45614242553711,2009-02-24
57.99589157104492,2009-02-25
57.052833557128906,2009-02-26
55.77777099609375,2009-02-27
53.26540756225586,2009-03-02
52.86552047729492,2009-03-03
54.11796951293945,2009-03-04
51.90735626220703,2009-03-05
51.997886657714844,2009-03-06
51.38677215576172,2009-03-09
54.449893951416016,2009-03-10
54.80453109741211,2009-03-11
56.9622802734375,2009-03-12
57.407413482666016,2009-03-13
57.233909606933594,2009-03-16
58.984256744384766,2009-03-17
60.30457305908203,2009-03-18
59.55767059326172,2009-03-19
58.28944396972656,2009-03-20
62.47628402709961,2009-03-23
61.24531936645508,2009-03-24
61.89121627807617,2009-03-25
63.15260314941406,2009-03-26
62.01280212402344,2009-03-27
59.869956970214844,2009-03-30
60.42470169067383,2009-03-31
61.59486770629883,2009-04-01
63.39574432373047,2009-04-02
64.02644348144531,2009-04-03
63.52494812011719,2009-04-06
62.04318618774414,2009-04-07
62.71189880371094,2009-04-08
65.20423126220703,2009-04-09
65.21940612792969,2009-04-13
64.09483337402344,2009-04-14
64.77870178222656,2009-04-15
65.72854614257812,2009-04-16
66.16925811767578,2009-04-17
63.39574432373047,2009-04-20
64.63433837890625,2009-04-21
64.23922729492188,2009-04-22
64.869873046875,2009-04-23
65.85011291503906,2009-04-24
65.22703552246094,2009-04-27
65.02188873291016,2009-04-28
66.40482330322266,2009-04-29
66.4276351928711,2009-04-30
66.78471374511719,2009-05-01
69.0567398071289,2009-05-04
68.82122039794922,2009-05-05
70.0141830444336,2009-05-06
69.04156494140625,2009-05-07
70.65248107910156,2009-05-08
69.33029174804688,2009-05-11
69.1251449584961,2009-05-12
67.38506317138672,2009-05-13
67.9625473022461,2009-05-14
67.40784454345703,2009-05-15
69.32272338867188,2009-05-18
69.23912048339844,2009-05-19
68.7756118774414,2009-05-20
67.78778839111328,2009-05-21
67.64338684082031,2009-05-22
69.37591552734375,2009-05-26
68.13733673095703,2009-05-27
69.08715057373047,2009-05-28
70.3105239868164,2009-05-29
72.01264190673828,2009-06-01
72.07342529296875,2009-06-02
71.16159057617188,2009-06-03
71.83027648925781,2009-06-04
71.845458984375,2009-06-05
71.54914855957031,2009-06-08
71.91387176513672,2009-06-09
71.73149108886719,2009-06-10
72.05065155029297,2009-06-11
72.24822235107422,2009-06-12
70.59168243408203,2009-06-15
69.63426971435547,2009-06-16
69.56587982177734,2009-06-17
70.07498931884766,2009-06-18
70.33326721191406,2009-06-19
68.22420501708984,2009-06-22
68.2776870727539,2009-06-23
68.86607360839844,2009-06-24
70.36384582519531,2009-06-25
70.18042755126953,2009-06-26
70.83763885498047,2009-06-29
70.26451110839844,2009-06-30
70.55487823486328,2009-07-01
68.6291732788086,2009-07-02
68.62153625488281,2009-07-06
67.29190063476562,2009-07-07
67.2460708618164,2009-07-08
67.3759765625,2009-07-09
67.21548461914062,2009-07-10
68.85079956054688,2009-07-13
69.24053192138672,2009-07-14
71.26555633544922,2009-07-15
71.15089416503906,2009-07-16
71.93036651611328,2009-07-17
72.69452667236328,2009-07-20
73.03076934814453,2009-07-21
73.01549530029297,2009-07-22
74.62783813476562,2009-07-23
74.9334945678711,2009-07-24
75.15511322021484,2009-07-27
74.80362701416016,2009-07-28
74.62020111083984,2009-07-29
75.39965057373047,2009-07-30
75.50664520263672,2009-07-31
76.75222778320312,2009-08-03
76.95088958740234,2009-08-04
76.72927856445312,2009-08-05
76.33192443847656,2009-08-06
77.3329849243164,2009-08-07
77.1725082397461,2009-08-10
76.20964050292969,2009-08-11
77.02728271484375,2009-08-12
77.6156997680664,2009-08-13
77.01966857910156,2009-08-14
75.12455749511719,2009-08-17
75.7206039428711,2009-08-18
76.38542175292969,2009-08-19
77.1725082397461,2009-08-20
78.68553924560547,2009-08-21
78.67789459228516,2009-08-24
78.83073425292969,2009-08-25
78.83838653564453,2009-08-26
79.0141372680664,2009-08-27
78.99884033203125,2009-08-28
78.29581451416016,2009-08-31
76.56881713867188,2009-09-01
76.27840423583984,2009-09-02
76.91270446777344,2009-09-03
77.99015808105469,2009-09-04
78.66262817382812,2009-09-08
79.26629638671875,2009-09-09
80.07630920410156,2009-09-10
80.06103515625,2009-09-11
80.45073699951172,2009-09-14
80.78697204589844,2009-09-15
82.00965118408203,2009-09-16
81.88737487792969,2009-09-17
81.9395751953125,2009-09-18
81.73226165771484,2009-09-21
82.20832824707031,2009-09-22
81.52497863769531,2009-09-23
80.62664031982422,2009-09-24
80.19667053222656,2009-09-25
81.63245391845703,2009-09-28
81.38674926757812,2009-09-29
81.07198333740234,2009-09-30
79.0603256225586,2009-10-01
78.6917953491211,2009-10-02
79.86650848388672,2009-10-05
81.01053619384766,2009-10-06
81.23320007324219,2009-10-07
81.8551254272461,2009-10-08
82.35418701171875,2009-10-09
82.6766586303711,2009-10-12
82.50772857666016,2009-10-13
83.92817687988281,2009-10-14
84.23531341552734,2009-10-15
83.60570526123047,2009-10-16
84.29670715332031,2009-10-19
83.85140228271484,2009-10-20
83.09892272949219,2009-10-21
83.94354248046875,2009-10-22
82.9837875366211,2009-10-23
82.08547973632812,2009-10-26
81.70924377441406,2009-10-27
80.16594696044922,2009-10-28
81.8858413696289,2009-10-29
79.5133285522461,2009-10-30
80.09685516357422,2009-11-02
80.35023498535156,2009-11-03
80.55752563476562,2009-11-04
82.03939056396484,2009-11-05
82.25435638427734,2009-11-06
84.12781524658203,2009-11-09
84.14315795898438,2009-11-10
84.5731430053711,2009-11-11
83.71321868896484,2009-11-12
84.16619873046875,2009-11-13
85.38700866699219,2009-11-16
85.48680114746094,2009-11-17
85.43304443359375,2009-11-18
84.31977081298828,2009-11-19
84.02033996582031,2009-11-20
85.08757781982422,2009-11-23
85.21809387207031,2009-11-24
85.51753997802734,2009-11-25
84.12781524658203,2009-11-27
84.41191101074219,2009-11-30
85.45610809326172,2009-12-01
85.417724609375,2009-12-02
84.74972534179688,2009-12-03
85.23343658447266,2009-12-04
85.10291290283203,2009-12-07
84.15850067138672,2009-12-08
84.47333526611328,2009-12-09
84.94935607910156,2009-12-10
85.31024169921875,2009-12-11
85.89372253417969,2009-12-14
85.49451446533203,2009-12-15
85.62500762939453,2009-12-16
84.59617614746094,2009-12-17
85.07476043701172,2009-12-18
85.93932342529297,2009-12-21
86.24810028076172,2009-12-22
86.41796112060547,2009-12-23
86.8270492553711,2009-12-24
87.01233673095703,2009-12-28
86.88880920410156,2009-12-29
86.8579330444336,2009-12-30
86.02425384521484,2009-12-31
87.48320770263672,2010-01-04
87.71475219726562,2010-01-05
87.77652740478516,2010-01-06
88.1470718383789,2010-01-07
88.44039154052734,2010-01-08
88.56392669677734,2010-01-11
87.73795318603516,2010-01-12
88.47900390625,2010-01-13
88.71827697753906,2010-01-14
87.7225112915039,2010-01-15
88.81863403320312,2010-01-19
87.91548156738281,2010-01-20
86.22496795654297,2010-01-21
84.3028335571289,2010-01-22
84.73514556884766,2010-01-25
84.38003540039062,2010-01-26
84.78144836425781,2010-01-27
83.80879974365234,2010-01-28
82.89793395996094,2010-01-29
84.18705749511719,2010-02-01
85.20600128173828,2010-02-02
84.78144836425781,2010-02-03
82.16458129882812,2010-02-04
82.33443450927734,2010-02-05
81.74002838134766,2010-02-08
82.76667785644531,2010-02-09
82.60456085205078,2010-02-10
83.46914672851562,2010-02-11
83.39966583251953,2010-02-12
84.71195220947266,2010-02-16
85.11336517333984,2010-02-17
85.61510467529297,2010-02-18
85.79266357421875,2010-02-19
85.80811309814453,2010-02-22
84.7659912109375,2010-02-23
85.54564666748047,2010-02-24
85.42988586425781,2010-02-25
85.48389434814453,2010-02-26
86.37161254882812,2010-03-01
86.61090087890625,2010-03-02
86.68807983398438,2010-03-03
86.95053100585938,2010-03-04
88.19339752197266,2010-03-05
88.20884704589844,2010-03-08
88.3554916381836,2010-03-09
88.7491683959961,2010-03-10
89.11970520019531,2010-03-11
89.12744140625,2010-03-12
89.15055847167969,2010-03-15
89.86074829101562,2010-03-16
90.39337921142578,2010-03-17
90.3470687866211,2010-03-18
89.88976287841797,2010-03-19
90.3703384399414,2010-03-22
91.00591278076172,2010-03-23
90.56410217285156,2010-03-24
90.41681671142578,2010-03-25
90.36256408691406,2010-03-26
90.93617248535156,2010-03-29
90.99817657470703,2010-03-30
90.68814086914062,2010-03-31
91.30821990966797,2010-04-01
92.05233001708984,2010-04-05
92.26934051513672,2010-04-06
91.74224853515625,2010-04-07
92.06006622314453,2010-04-08
92.6646728515625,2010-04-09
92.81192779541016,2010-04-12
92.88168334960938,2010-04-13
93.93585968017578,2010-04-14
94.01334381103516,2010-04-15
92.51737976074219,2010-04-16
92.86616516113281,2010-04-19
93.69554138183594,2010-04-20
93.52503204345703,2010-04-21
93.80406188964844,2010-04-22
94.41641235351562,2010-04-23
94.05986785888672,2010-04-26
91.8353042602539,2010-04-27
92.53289794921875,2010-04-28
93.68006134033203,2010-04-29
92.0910873413086,2010-04-30
93.28475189208984,2010-05-03
91.0911865234375,2010-05-04
90.54861450195312,2010-05-05
87.54118347167969,2010-05-06
86.23897552490234,2010-05-07
90.03704833984375,2010-05-10
89.78126525878906,2010-05-11
91.03691864013672,2010-05-12
89.90523529052734,2010-05-13
88.27752685546875,2010-05-14
88.32401275634766,2010-05-17
87.12261962890625,2010-05-18
86.62652587890625,2010-05-19
83.3555679321289,2010-05-20
84.57247924804688,2010-05-21
83.4873275756836,2010-05-24
83.5726089477539,2010-05-25
83.06880187988281,2010-05-26
85.8514175415039,2010-05-27
84.77401733398438,2010-05-28
83.3478012084961,2010-06-01
85.51813507080078,2010-06-02
85.81266784667969,2010-06-03
82.7974624633789,2010-06-04
81.76659393310547,2010-06-07
82.6424560546875,2010-06-08
82.2006607055664,2010-06-09
84.60350036621094,2010-06-10
85.01428985595703,2010-06-11
84.88253784179688,2010-06-14
86.81256103515625,2010-06-15
86.78158569335938,2010-06-16
86.92106628417969,2010-06-17
87.01531982421875,2010-06-18
86.76608276367188,2010-06-21
85.33309936523438,2010-06-22
85.06829071044922,2010-06-23
83.6586685180664,2010-06-24
84.00916290283203,2010-06-25
83.74435424804688,2010-06-28
81.15872192382812,2010-06-29
80.3876953125,2010-06-30
80.02947235107422,2010-07-01
79.59334564208984,2010-07-02
80.11512756347656,2010-07-06
82.63846588134766,2010-07-07
83.4561996459961,2010-07-08
84.0792465209961,2010-07-09
84.13377380371094,2010-07-12
85.40322875976562,2010-07-13
85.39540100097656,2010-07-14
85.41876983642578,2010-07-15
83.06678009033203,2010-07-16
83.55742645263672,2010-07-19
84.4842300415039,2010-07-20
83.3861083984375,2010-07-21
85.24742889404297,2010-07-22
85.98729705810547,2010-07-23
86.88288116455078,2010-07-26
86.87513732910156,2010-07-27
86.31439971923828,2010-07-28
85.89382934570312,2010-07-29
85.87824249267578,2010-07-30
87.81746673583984,2010-08-02
87.3969497680664,2010-08-03
87.98102569580078,2010-08-04
87.88755798339844,2010-08-05
87.52933502197266,2010-08-06
87.99658203125,2010-08-09
87.52154541015625,2010-08-10
85.12281799316406,2010-08-11
84.60102844238281,2010-08-12
84.351806640625,2010-08-13
84.31287384033203,2010-08-16
85.3486557006836,2010-08-17
85.50443267822266,2010-08-18
84.01692962646484,2010-08-19
83.74435424804688,2010-08-20
83.42505645751953,2010-08-23
82.18677520751953,2010-08-24
82.50605773925781,2010-08-25
81.95311737060547,2010-08-26
83.22254180908203,2010-08-27
82.01541900634766,2010-08-30
82.01541900634766,2010-08-31
84.46864318847656,2010-09-01
85.25521087646484,2010-09-02
86.36112213134766,2010-09-03
85.38763427734375,2010-09-07
85.98729705810547,2010-09-08
86.3844985961914,2010-09-09
86.82061004638672,2010-09-10
87.78631591796875,2010-09-13
87.7317886352539,2010-09-14
88.06668853759766,2010-09-15
88.04331970214844,2010-09-16
88.0761947631836,2010-09-17
89.42294311523438,2010-09-20
89.2428207397461,2010-09-21
88.80439758300781,2010-09-22
88.08403015136719,2010-09-23
89.90050506591797,2010-09-24
89.46990966796875,2010-09-27
89.7830810546875,2010-09-28
89.6264877319336,2010-09-29
89.36028289794922,2010-09-30
89.73612213134766,2010-10-01
89.062744140625,2010-10-04
90.85577392578125,2010-10-05
90.84793090820312,2010-10-06
90.7383041381836,2010-10-07
91.2472152709961,2010-10-08
91.33332824707031,2010-10-11
91.61524200439453,2010-10-12
92.3277359008789,2010-10-13
91.96755981445312,2010-10-14
92.15547943115234,2010-10-15
92.60960388183594,2010-10-18
91.39601135253906,2010-10-19
92.28855895996094,2010-10-20
92.49215698242188,2010-10-21
92.66439819335938,2010-10-22
92.93844604492188,2010-10-25
92.9541244506836,2010-10-26
92.68790435791016,2010-10-27
92.70355224609375,2010-10-28
92.7740478515625,2010-10-29
92.80534362792969,2010-11-01
93.54133605957031,2010-11-02
93.91715240478516,2010-11-03
95.7258071899414,2010-11-04
96.08596801757812,2010-11-05
95.9058837890625,2010-11-08
95.2168960571289,2010-11-09
95.6005630493164,2010-11-10
95.2403793334961,2010-11-11
94.1128921508789,2010-11-12
93.97978973388672,2010-11-15
92.51566314697266,2010-11-16
92.5626220703125,2010-11-17
93.92500305175781,2010-11-18
94.18338012695312,2010-11-19
94.1050796508789,2010-11-22
92.74268341064453,2010-11-23
94.1128921508789,2010-11-24
93.01676177978516,2010-11-26
93.29862213134766,2010-11-29
92.7740478515625,2010-11-30
94.74712371826172,2010-12-01
95.96068572998047,2010-12-02
96.21908569335938,2010-12-03
96.1173095703125,2010-12-06
96.17212677001953,2010-12-07
96.52445983886719,2010-12-08
96.90029907226562,2010-12-09
97.46401977539062,2010-12-10
97.52664184570312,2010-12-13
97.61277770996094,2010-12-14
97.16646575927734,2010-12-15
97.73023223876953,2010-12-16
97.83491516113281,2010-12-17
98.07106018066406,2010-12-20
98.6928482055664,2010-12-21
98.99978637695312,2010-12-22
98.85813903808594,2010-12-23
98.89747619628906,2010-12-27
99.03914642333984,2010-12-28
99.10997772216797,2010-12-29
98.9526138305664,2010-12-30
98.97618865966797,2010-12-31
99.9994125366211,2011-01-03
99.94429016113281,2011-01-04
100.46379852294922,2011-01-05
100.2669906616211,2011-01-06
100.07022857666016,2011-01-07
99.94429016113281,2011-01-10
100.29851531982422,2011-01-11
101.2036361694336,2011-01-12
101.03836059570312,2011-01-13
101.77035522460938,2011-01-14
101.94349670410156,2011-01-18
100.94390106201172,2011-01-19
100.81011962890625,2011-01-20
101.03836059570312,2011-01-21
101.61293029785156,2011-01-24
101.66798400878906,2011-01-25
102.06156921386719,2011-01-26
102.31346893310547,2011-01-27
100.52676391601562,2011-01-28
101.28231048583984,2011-01-31
102.90377044677734,2011-02-01
102.70697021484375,2011-02-02
102.93524932861328,2011-02-03
103.2264633178711,2011-02-04
103.87186431884766,2011-02-07
104.3441390991211,2011-02-08
104.10798645019531,2011-02-09
104.14734649658203,2011-02-10
104.7691421508789,2011-02-11
105.02104187011719,2011-02-14
104.69042205810547,2011-02-15
105.35159301757812,2011-02-16
105.66641235351562,2011-02-17
105.88680267333984,2011-02-18
103.76165771484375,2011-02-22
103.1241226196289,2011-02-23
103.05328369140625,2011-02-24
104.15526580810547,2011-02-25
104.80061340332031,2011-02-28
103.05328369140625,2011-03-01
103.273681640625,2011-03-02
105.05252075195312,2011-03-03
104.26541900634766,2011-03-04
103.44685363769531,2011-03-07
104.35195922851562,2011-03-08
104.20243835449219,2011-03-09
102.27407836914062,2011-03-10
102.98246002197266,2011-03-11
102.36064147949219,2011-03-14
101.18788146972656,2011-03-15
99.31461334228516,2011-03-16
100.62908935546875,2011-03-17
100.99507904052734,2011-03-18
102.56027221679688,2011-03-21
102.20454406738281,2011-03-22
102.49703979492188,2011-03-23
103.47728729248047,2011-03-24
103.79345703125,2011-03-25
103.54048156738281,2011-03-28
104.23616790771484,2011-03-29
104.95549011230469,2011-03-30
104.81321716308594,2011-03-31
105.25587463378906,2011-04-01
105.34284973144531,2011-04-04
105.32704162597656,2011-04-05
105.65907287597656,2011-04-06
105.3902587890625,2011-04-07
105.02666473388672,2011-04-08
104.71047973632812,2011-04-11
103.9278564453125,2011-04-12
103.9199447631836,2011-04-13
103.9990005493164,2011-04-14
104.37842559814453,2011-04-15
103.20848846435547,2011-04-18
103.8013916015625,2011-04-19
105.21637725830078,2011-04-20
105.7539291381836,2011-04-21
105.64328002929688,2011-04-25
106.55229949951172,2011-04-26
107.24797821044922,2011-04-27
107.59581756591797,2011-04-28
107.84876251220703,2011-04-29
107.6827392578125,2011-05-02
107.29540252685547,2011-05-03
106.583984375,2011-05-04
105.61951446533203,2011-05-05
106.08592987060547,2011-05-06
106.49700164794922,2011-05-09
107.40608215332031,2011-05-10
106.27564239501953,2011-05-11
106.78157043457031,2011-05-12
105.95944213867188,2011-05-13
105.28752899169922,2011-05-16
105.27172088623047,2011-05-17
106.21243286132812,2011-05-18
106.46537780761719,2011-05-19
105.61951446533203,2011-05-20
104.39422607421875,2011-05-23
104.30726623535156,2011-05-24
104.65512084960938,2011-05-25
105.13734436035156,2011-05-26
