STX,Date
12.700672149658203,2007-09-12
12.736678123474121,2007-09-13
12.690382957458496,2007-09-14
12.6852388381958,2007-09-17
12.875574111938477,2007-09-18
13.071040153503418,2007-09-19
13.065897941589355,2007-09-20
13.055609703063965,2007-09-21
13.328243255615234,2007-09-24
13.662613868713379,2007-09-25
13.554579734802246,2007-09-26
13.251089096069336,2007-09-27
13.158492088317871,2007-09-28
13.698615074157715,2007-10-01
13.7140474319458,2007-10-02
13.33338737487793,2007-10-03
13.132768630981445,2007-10-04
13.276803016662598,2007-10-05
13.534005165100098,2007-10-08
13.760340690612793,2007-10-09
13.935242652893066,2007-10-10
13.482571601867676,2007-10-11
13.744915962219238,2007-10-12
13.832362174987793,2007-10-15
13.606021881103516,2007-10-16
13.89409351348877,2007-10-17
14.094705581665039,2007-10-18
13.822073936462402,2007-10-19
14.285041809082031,2007-10-22
14.285041809082031,2007-10-23
13.914664268493652,2007-10-24
13.482571601867676,2007-10-25
13.863226890563965,2007-10-26
14.0432710647583,2007-10-29
13.878663063049316,2007-10-30
14.374326705932617,2007-10-31
14.250411033630371,2007-11-01
14.766729354858398,2007-11-02
14.60666561126709,2007-11-05
14.446608543395996,2007-11-06
14.358843803405762,2007-11-07
14.33818244934082,2007-11-08
13.992246627807617,2007-11-09
13.382996559143066,2007-11-12
13.563704490661621,2007-11-13
13.57403564453125,2007-11-14
13.398482322692871,2007-11-15
13.749584197998047,2007-11-16
13.50174617767334,2007-11-19
13.202274322509766,2007-11-20
12.985432624816895,2007-11-21
12.907974243164062,2007-11-23
13.073198318481445,2007-11-26
13.434626579284668,2007-11-27
13.925127029418945,2007-11-28
13.987091064453125,2007-11-29
13.315874099731445,2007-11-30
13.176468849182129,2007-12-03
13.21777057647705,2007-12-04
14.038718223571777,2007-12-05
14.229754447937012,2007-12-06
14.389815330505371,2007-12-07
14.446608543395996,2007-12-10
14.389815330505371,2007-12-11
14.322697639465332,2007-12-12
14.265900611877441,2007-12-13
14.20910358428955,2007-12-14
14.064537048339844,2007-12-17
13.594681739807129,2007-12-18
13.57403564453125,2007-12-19
13.62566089630127,2007-12-20
13.408807754516602,2007-12-21
13.460443496704102,2007-12-24
13.527562141418457,2007-12-26
13.460443496704102,2007-12-27
13.346853256225586,2007-12-28
13.166136741638184,2007-12-31
12.618841171264648,2008-01-02
12.654983520507812,2008-01-03
12.035399436950684,2008-01-04
11.890829086303711,2008-01-07
11.446800231933594,2008-01-08
12.138665199279785,2008-01-09
12.257417678833008,2008-01-10
11.828871726989746,2008-01-11
12.267746925354004,2008-01-14
12.040558815002441,2008-01-15
11.865015983581543,2008-01-16
11.152493476867676,2008-01-17
10.171485900878906,2008-01-18
10.35736083984375,2008-01-22
10.17664909362793,2008-01-23
10.837540626525879,2008-01-24
10.837540626525879,2008-01-25
10.7652587890625,2008-01-28
10.538073539733887,2008-01-29
10.584774017333984,2008-01-30
10.517322540283203,2008-01-31
10.859770774841309,2008-02-01
10.761181831359863,2008-02-04
11.015425682067871,2008-02-05
10.958351135253906,2008-02-06
11.16589641571045,2008-02-07
11.389008522033691,2008-02-08
11.591362953186035,2008-02-11
11.809283256530762,2008-02-12
12.068716049194336,2008-02-13
11.66919231414795,2008-02-14
11.767777442932129,2008-02-15
12.084283828735352,2008-02-19
12.032395362854004,2008-02-20
12.177677154541016,2008-02-21
12.333333969116211,2008-02-22
12.38003158569336,2008-02-25
12.302200317382812,2008-02-26
12.239940643310547,2008-02-27
11.596552848815918,2008-02-28
11.191838264465332,2008-02-29
11.321553230285645,2008-03-03
11.887112617492676,2008-03-04
11.83522891998291,2008-03-05
11.300800323486328,2008-03-06
11.285233497619629,2008-03-07
11.025803565979004,2008-03-10
11.331936836242676,2008-03-11
11.290423393249512,2008-03-12
11.482401847839355,2008-03-13
11.523911476135254,2008-03-14
11.041370391845703,2008-03-17
11.274858474731445,2008-03-18
10.714487075805664,2008-03-19
11.041370391845703,2008-03-20
11.41495132446289,2008-03-24
11.222970962524414,2008-03-25
11.321553230285645,2008-03-26
10.621088981628418,2008-03-27
10.532883644104004,2008-03-28
10.86495590209961,2008-03-31
11.212592124938965,2008-04-01
11.35268497467041,2008-04-02
11.461644172668457,2008-04-03
11.21778392791748,2008-04-04
11.280047416687012,2008-04-07
11.041370391845703,2008-04-08
10.932408332824707,2008-04-09
11.222970962524414,2008-04-10
10.657414436340332,2008-04-11
10.361662864685059,2008-04-14
10.465436935424805,2008-04-15
9.889496803283691,2008-04-16
10.257887840270996,2008-04-17
10.107419967651367,2008-04-18
10.356473922729492,2008-04-21
10.107419967651367,2008-04-22
9.972517967224121,2008-04-23
10.180059432983398,2008-04-24
10.060721397399902,2008-04-25
9.956950187683105,2008-04-28
9.962138175964355,2008-04-29
9.852494239807129,2008-04-30
10.181431770324707,2008-05-01
10.15532398223877,2008-05-02
10.285856246948242,2008-05-05
10.374616622924805,2008-05-06
10.358953475952148,2008-05-07
10.599129676818848,2008-05-08
10.562578201293945,2008-05-09
10.510372161865234,2008-05-12
10.468600273132324,2008-05-13
11.089927673339844,2008-05-14
11.136920928955078,2008-05-15
11.439749717712402,2008-05-16
10.881078720092773,2008-05-19
10.71399974822998,2008-05-20
10.682669639587402,2008-05-21
10.907186508178711,2008-05-22
10.792313575744629,2008-05-23
10.781872749328613,2008-05-27
10.734883308410645,2008-05-28
10.813203811645508,2008-05-29
11.183910369873047,2008-05-30
11.126474380493164,2008-06-02
11.319662094116211,2008-06-03
11.392759323120117,2008-06-04
11.538952827453613,2008-06-05
11.627717971801758,2008-06-06
11.324882507324219,2008-06-09
10.959396362304688,2008-06-10
10.708776473999023,2008-06-11
10.573028564453125,2008-06-12
10.58347225189209,2008-06-13
10.975055694580078,2008-06-16
10.865411758422852,2008-06-17
10.807982444763184,2008-06-18
10.938511848449707,2008-06-19
10.536477088928223,2008-06-20
10.348506927490234,2008-06-23
10.264970779418945,2008-06-24
10.46337604522705,2008-06-25
10.181431770324707,2008-06-26
10.170987129211426,2008-06-27
9.988242149353027,2008-06-30
10.144885063171387,2008-07-01
9.821162223815918,2008-07-02
9.366918563842773,2008-07-03
9.173731803894043,2008-07-07
9.246829986572266,2008-07-08
8.897005081176758,2008-07-09
8.891782760620117,2008-07-10
8.876121520996094,2008-07-11
8.912667274475098,2008-07-14
9.032756805419922,2008-07-15
7.633461952209473,2008-07-16
7.993727207183838,2008-07-17
7.7535529136657715,2008-07-18
7.800537586212158,2008-07-21
7.544701099395752,2008-07-22
7.904967308044434,2008-07-23
7.758772373199463,2008-07-24
7.816206932067871,2008-07-25
7.821427345275879,2008-07-28
7.884085655212402,2008-07-29
7.878820896148682,2008-07-30
7.878820896148682,2008-07-31
7.910397529602051,2008-08-01
7.778822422027588,2008-08-04
7.752503871917725,2008-08-05
7.920924663543701,2008-08-06
7.8367180824279785,2008-08-07
7.894608974456787,2008-08-08
8.147235870361328,2008-08-11
8.468283653259277,2008-08-12
8.29986572265625,2008-08-13
8.468283653259277,2008-08-14
8.815645217895508,2008-08-15
8.484075546264648,2008-08-18
8.368285179138184,2008-08-19
8.394603729248047,2008-08-20
8.610386848449707,2008-08-21
8.54196548461914,2008-08-22
8.236710548400879,2008-08-25
8.220921516418457,2008-08-26
8.257760047912598,2008-08-27
8.08934211730957,2008-08-28
7.847240924835205,2008-08-29
7.873555660247803,2008-09-02
7.7472405433654785,2008-09-03
7.757769584655762,2008-09-04
7.752503871917725,2008-09-05
7.673558712005615,2008-09-08
7.415669918060303,2008-09-09
7.552509784698486,2008-09-10
7.363039493560791,2008-09-11
7.147251605987549,2008-09-12
6.931466579437256,2008-09-15
6.363053798675537,2008-09-16
6.194633960723877,2008-09-17
6.27884578704834,2008-09-18
6.763046741485596,2008-09-19
6.415684223175049,2008-09-22
6.405158519744873,2008-09-23
6.484105587005615,2008-09-24
6.563052654266357,2008-09-25
6.536737442016602,2008-09-26
6.178845405578613,2008-09-29
6.378843307495117,2008-09-30
6.078850746154785,2008-10-01
5.899905204772949,2008-10-02
5.752538204193115,2008-10-03
5.694645881652832,2008-10-06
5.210442543029785,2008-10-07
5.0946526527404785,2008-10-08
4.905183792114258,2008-10-09
4.557819366455078,2008-10-10
4.894656658172607,2008-10-13
4.636765956878662,2008-10-14
4.447296619415283,2008-10-15
4.489400863647461,2008-10-16
4.6262407302856445,2008-10-17
4.489400863647461,2008-10-20
4.2683515548706055,2008-10-21
4.2104573249816895,2008-10-22
3.7104649543762207,2008-10-23
3.705202579498291,2008-10-24
3.5209946632385254,2008-10-27
3.478891372680664,2008-10-28
3.394681930541992,2008-10-29
3.373629331588745,2008-10-30
3.5631003379821777,2008-10-31
3.7209925651550293,2008-11-03
3.9630932807922363,2008-11-04
3.7491614818573,2008-11-05
3.438960075378418,2008-11-06
3.5298819541931152,2008-11-07
3.315948724746704,2008-11-10
2.936218500137329,2008-11-11
2.5725343227386475,2008-11-12
2.6848485469818115,2008-11-13
2.6046242713928223,2008-11-14
2.5511412620544434,2008-11-17
2.3104681968688965,2008-11-18
2.091187000274658,2008-11-19
2.04840087890625,2008-11-20
2.353253126144409,2008-11-21
2.385343313217163,2008-11-24
2.363950252532959,2008-11-25
2.4120852947235107,2008-11-26
2.2516355514526367,2008-11-28
2.0590970516204834,2008-12-01
2.305119276046753,2008-12-02
2.353253126144409,2008-12-03
2.2997708320617676,2008-12-04
2.417433977127075,2008-12-05
2.7597241401672363,2008-12-08
2.7222864627838135,2008-12-09
2.936218500137329,2008-12-10
2.5457935333251953,2008-12-11
2.818556547164917,2008-12-12
2.5457935333251953,2008-12-15
2.3799948692321777,2008-12-16
2.5511412620544434,2008-12-17
2.428130626678467,2008-12-18
2.433478355407715,2008-12-19
2.358602285385132,2008-12-22
2.326512336730957,2008-12-23
2.2141973972320557,2008-12-24
2.2248952388763428,2008-12-26
2.1874561309814453,2008-12-29
2.2141973972320557,2008-12-30
2.3692989349365234,2008-12-31
2.716938018798828,2009-01-02
2.7490286827087402,2009-01-05
3.091320514678955,2009-01-06
2.8720388412475586,2009-01-07
2.9950506687164307,2009-01-08
3.0164430141448975,2009-01-09
2.5457935333251953,2009-01-12
2.44952392578125,2009-01-13
2.2944223880767822,2009-01-14
2.3158159255981445,2009-01-15
2.3479056358337402,2009-01-16
2.0751419067382812,2009-01-20
2.27302885055542,2009-01-21
1.7275028228759766,2009-01-22
1.6633232831954956,2009-01-23
1.8291200399398804,2009-01-26
1.9360864162445068,2009-01-27
2.1125802993774414,2009-01-28
2.160714626312256,2009-01-29
2.0270068645477295,2009-01-30
2.123276710510254,2009-02-02
2.04840087890625,2009-02-03
2.3071467876434326,2009-02-04
2.3664417266845703,2009-02-05
2.431128740310669,2009-02-06
2.3502697944641113,2009-02-09
2.2101166248321533,2009-02-10
2.2640221118927,2009-02-11
2.414956569671631,2009-02-12
2.355661153793335,2009-02-13
2.3125362396240234,2009-02-17
2.3987843990325928,2009-02-18
2.2963650226593018,2009-02-19
2.258631467819214,2009-02-20
2.1616013050079346,2009-02-23
2.1346490383148193,2009-02-24
2.323317527770996,2009-02-25
2.2101166248321533,2009-02-26
2.3179268836975098,2009-02-27
1.9837138652801514,2009-03-02
2.026839017868042,2009-03-03
2.026839017868042,2009-03-04
1.843561053276062,2009-03-05
1.6764545440673828,2009-03-06
1.6926254034042358,2009-03-09
1.9459807872772217,2009-03-10
2.005276679992676,2009-03-11
2.091524362564087,2009-03-12
2.2963650226593018,2009-03-13
2.3179268836975098,2009-03-16
2.4041755199432373,2009-03-17
2.5335488319396973,2009-03-18
2.5065953731536865,2009-03-19
2.4796433448791504,2009-03-20
2.7815117835998535,2009-03-23
3.115725517272949,2009-03-24
3.212754726409912,2009-03-25
3.536184787750244,2009-03-26
3.2828309535980225,2009-03-27
3.1858017444610596,2009-03-30
3.2397069931030273,2009-03-31
3.2235360145568848,2009-04-01
3.3421273231506348,2009-04-02
3.627825975418091,2009-04-03
3.4499380588531494,2009-04-06
3.3151745796203613,2009-04-07
3.4229841232299805,2009-04-08
3.5847008228302,2009-04-09
3.4175944328308105,2009-04-13
3.2612698078155518,2009-04-14
3.153458595275879,2009-04-15
3.4229841232299805,2009-04-16
3.6817305088043213,2009-04-17
3.482281446456909,2009-04-20
3.5954816341400146,2009-04-21
3.854226589202881,2009-04-22
3.784149646759033,2009-04-23
3.9243016242980957,2009-04-24
3.784149646759033,2009-04-27
3.784149646759033,2009-04-28
4.010553359985352,2009-04-29
4.3986711502075195,2009-04-30
4.554996967315674,2009-05-01
4.899989604949951,2009-05-04
4.560387134552002,2009-05-05
4.5334343910217285,2009-05-06
4.150705337524414,2009-05-07
4.199221611022949,2009-05-08
4.080629825592041,2009-05-11
3.9566469192504883,2009-05-12
3.762589931488037,2009-05-13
3.929694175720215,2009-05-14
3.9081318378448486,2009-05-15
4.10758113861084,2009-05-18
4.37171745300293,2009-05-19
4.263906478881836,2009-05-20
4.317811965942383,2009-05-21
4.5496039390563965,2009-05-22
4.732883453369141,2009-05-26
4.625072479248047,2009-05-27
4.6789774894714355,2009-05-28
4.695150375366211,2009-05-29
5.099440574645996,2009-06-01
4.732883453369141,2009-06-02
4.560387134552002,2009-06-03
4.813742160797119,2009-06-04
4.749054431915283,2009-06-05
4.776008129119873,2009-06-08
5.099440574645996,2009-06-09
5.029362201690674,2009-06-10
5.201859951019287,2009-06-11
5.142564296722412,2009-06-12
5.03475284576416,2009-06-15
4.916161060333252,2009-06-16
5.061706066131592,2009-06-17
4.991628646850586,2009-06-18
5.223422050476074,2009-06-19
5.077877521514893,2009-06-22
5.1749067306518555,2009-06-23
5.320450305938721,2009-06-24
5.121001243591309,2009-06-25
5.536072254180908,2009-06-26
5.5468549728393555,2009-06-29
5.638491153717041,2009-06-30
5.713958740234375,2009-07-01
5.5414628982543945,2009-07-02
5.41748046875,2009-07-06
5.121001243591309,2009-07-07
5.121001243591309,2009-07-08
5.137173652648926,2009-07-09
5.390527248382568,2009-07-10
5.589977264404297,2009-07-13
5.719349384307861,2009-07-14
5.859505653381348,2009-07-15
5.8864569664001465,2009-07-16
6.010440349578857,2009-07-17
5.951144218444824,2009-07-20
6.037391662597656,2009-07-21
6.387777328491211,2009-07-22
6.28535270690918,2009-07-23
6.215278148651123,2009-07-24
6.587225914001465,2009-07-27
6.797456741333008,2009-07-28
6.527928829193115,2009-07-29
6.581834316253662,2009-07-30
6.490195274353027,2009-07-31
6.646521091461182,2009-08-03
6.608786582946777,2009-08-04
6.452460765838623,2009-08-05
6.382385730743408,2009-08-06
6.662691116333008,2009-08-07
6.5117597579956055,2009-08-10
6.544099807739258,2009-08-11
6.738158702850342,2009-08-12
6.754332065582275,2009-08-13
6.576443195343018,2009-08-14
6.350040912628174,2009-08-17
6.544099807739258,2009-08-18
6.587225914001465,2009-08-19
6.630349159240723,2009-08-20
6.808236122131348,2009-08-21
6.619568824768066,2009-08-24
6.651910781860352,2009-08-25
6.538710594177246,2009-08-26
7.3257269859313965,2009-08-27
7.557520389556885,2009-08-28
7.465880393981934,2009-08-31
7.22330904006958,2009-09-01
7.072369575500488,2009-09-02
7.137060165405273,2009-09-03
7.374244213104248,2009-09-04
7.961806297302246,2009-09-08
8.04805850982666,2009-09-09
8.05884075164795,2009-09-10
8.015715599060059,2009-09-11
8.128915786743164,2009-09-14
8.28524112701416,2009-09-15
8.28524112701416,2009-09-16
8.080402374267578,2009-09-17
8.225948333740234,2009-09-18
8.328363418579102,2009-09-21
8.452348709106445,2009-09-22
8.333759307861328,2009-09-23
8.182823181152344,2009-09-24
8.03188705444336,2009-09-25
8.355317115783691,2009-09-28
8.172040939331055,2009-09-29
8.198992729187012,2009-09-30
7.8216552734375,2009-10-01
7.762362480163574,2009-10-02
8.069619178771973,2009-10-05
8.128915786743164,2009-10-06
7.9025139808654785,2009-10-07
7.988759994506836,2009-10-08
8.333759307861328,2009-10-09
8.538596153259277,2009-10-12
8.4307861328125,2009-10-13
8.684142112731934,2009-10-14
8.37688159942627,2009-10-15
8.231334686279297,2009-10-16
8.382269859313965,2009-10-19
8.382269859313965,2009-10-20
8.188211441040039,2009-10-21
8.581719398498535,2009-10-22
8.47929859161377,2009-10-23
8.527812957763672,2009-10-26
8.258288383483887,2009-10-27
7.783923149108887,2009-10-28
7.85938835144043,2009-10-29
7.5197882652282715,2009-10-30
7.632983207702637,2009-11-02
7.73001766204834,2009-11-03
7.9348554611206055,2009-11-04
8.28524112701416,2009-11-05
8.252896308898926,2009-11-06
8.484691619873047,2009-11-09
8.581719398498535,2009-11-10
8.786561965942383,2009-11-11
9.0560884475708,2009-11-12
9.012962341308594,2009-11-13
9.16928768157959,2009-11-16
9.26092529296875,2009-11-17
8.87820053100586,2009-11-18
8.651798248291016,2009-11-19
8.403833389282227,2009-11-20
8.581719398498535,2009-11-23
8.4469575881958,2009-11-24
8.565549850463867,2009-11-25
8.37688159942627,2009-11-27
8.155867576599121,2009-11-30
8.484691619873047,2009-12-01
8.883589744567871,2009-12-02
8.813514709472656,2009-12-03
8.996792793273926,2009-12-04
8.959059715270996,2009-12-07
8.835076332092285,2009-12-08
9.007569313049316,2009-12-09
8.899759292602539,2009-12-10
8.856634140014648,2009-12-11
8.932106018066406,2009-12-14
8.840466499328613,2009-12-15
9.304048538208008,2009-12-16
9.309440612792969,2009-12-17
9.411859512329102,2009-12-18
9.530452728271484,2009-12-21
9.611310005187988,2009-12-22
9.675997734069824,2009-12-23
9.740681648254395,2009-12-24
9.686779975891113,2009-12-28
9.600530624389648,2009-12-29
9.940128326416016,2009-12-30
9.805370330810547,2009-12-31
10.182705879211426,2010-01-04
9.983257293701172,2010-01-05
9.913179397583008,2010-01-06
9.724514961242676,2010-01-07
9.64365291595459,2010-01-08
9.891621589660645,2010-01-11
9.552016258239746,2010-01-12
9.805370330810547,2010-01-13
9.886228561401367,2010-01-14
9.578968048095703,2010-01-15
9.789200782775879,2010-01-19
9.573578834533691,2010-01-20
10.506139755249023,2010-01-21
9.918573379516602,2010-01-22
10.198881149291992,2010-01-25
10.409112930297852,2010-01-26
10.285128593444824,2010-01-27
9.897011756896973,2010-01-28
9.007569313049316,2010-01-29
9.649044036865234,2010-02-01
10.01559829711914,2010-02-02
10.155755043029785,2010-02-03
9.71373176574707,2010-02-04
9.71373176574707,2010-02-05
9.799979209899902,2010-02-08
9.880839347839355,2010-02-09
9.961692810058594,2010-02-10
10.112627983093262,2010-02-11
10.08028507232666,2010-02-12
10.635509490966797,2010-02-16
10.781054496765137,2010-02-17
11.174564361572266,2010-02-18
11.055973052978516,2010-02-19
11.174564361572266,2010-02-22
10.958942413330078,2010-02-23
10.511528015136719,2010-02-24
10.506139755249023,2010-02-25
10.732539176940918,2010-02-26
11.50877571105957,2010-03-01
11.325498580932617,2010-03-02
10.581605911254883,2010-03-03
10.635509490966797,2010-03-04
10.73792839050293,2010-03-05
10.721759796142578,2010-03-08
10.565436363220215,2010-03-09
10.333639144897461,2010-03-10
10.365986824035645,2010-03-11
10.387547492980957,2010-03-12
10.123412132263184,2010-03-15
10.312081336975098,2010-03-16
10.414499282836914,2010-03-17
10.414499282836914,2010-03-18
10.204266548156738,2010-03-19
10.62473201751709,2010-03-22
11.023629188537598,2010-03-23
10.797229766845703,2010-03-24
10.576215744018555,2010-03-25
10.204266548156738,2010-03-26
10.188095092773438,2010-03-29
9.794589042663574,2010-03-30
9.843106269836426,2010-03-31
9.762247085571289,2010-04-01
9.961692810058594,2010-04-05
10.274347305297852,2010-04-06
10.16114616394043,2010-04-07
10.06950569152832,2010-04-08
10.317468643188477,2010-04-09
10.285128593444824,2010-04-12
9.90778636932373,2010-04-13
10.387547492980957,2010-04-14
10.613953590393066,2010-04-15
10.37677001953125,2010-04-16
10.290517807006836,2010-04-19
10.419890403747559,2010-04-20
10.533089637756348,2010-04-21
10.613953590393066,2010-04-22
11.196127891540527,2010-04-23
11.02901840209961,2010-04-26
10.581605911254883,2010-04-27
10.49535846710205,2010-04-28
10.317468643188477,2010-04-29
9.891621589660645,2010-04-30
10.215048789978027,2010-05-03
10.188095092773438,2010-05-04
9.897011756896973,2010-05-05
9.622092247009277,2010-05-06
9.568187713623047,2010-05-07
9.961692810058594,2010-05-10
9.918573379516602,2010-05-11
10.236610412597656,2010-05-12
9.988646507263184,2010-05-13
9.692168235778809,2010-05-14
9.61670207977295,2010-05-17
9.196239471435547,2010-05-18
8.959059715270996,2010-05-19
8.678750038146973,2010-05-20
8.813514709472656,2010-05-21
8.700308799743652,2010-05-24
8.366097450256348,2010-05-25
8.010324478149414,2010-05-26
8.452348709106445,2010-05-27
8.279848098754883,2010-05-28
7.794703483581543,2010-06-01
8.290632247924805,2010-06-02
8.592503547668457,2010-06-03
8.166650772094727,2010-06-04
7.827046871185303,2010-06-07
7.767751693725586,2010-06-08
7.810872554779053,2010-06-09
8.021106719970703,2010-06-10
7.951027870178223,2010-06-11
8.03188705444336,2010-06-14
8.420003890991211,2010-06-15
8.339147567749023,2010-06-16
8.37148666381836,2010-06-17
8.274460792541504,2010-06-18
8.015715599060059,2010-06-21
7.789310932159424,2010-06-22
7.713846683502197,2010-06-23
7.363461017608643,2010-06-24
7.374244213104248,2010-06-25
7.482054233551025,2010-06-28
7.212524890899658,2010-06-29
7.029247283935547,2010-06-30
7.164010047912598,2010-07-01
7.099325180053711,2010-07-02
6.872923374176025,2010-07-06
7.255651950836182,2010-07-07
7.379633903503418,2010-07-08
7.444319248199463,2010-07-09
7.584472179412842,2010-07-12
7.794703483581543,2010-07-13
8.075011253356934,2010-07-14
7.961806297302246,2010-07-15
7.632983207702637,2010-07-16
7.692282676696777,2010-07-19
7.832437038421631,2010-07-20
7.083152770996094,2010-07-21
7.10471773147583,2010-07-22
6.894485950469971,2010-07-23
7.174792766571045,2010-07-26
7.131669521331787,2010-07-27
6.921438694000244,2010-07-28
6.792067050933838,2010-07-29
6.765113353729248,2010-07-30
6.969951629638672,2010-08-02
6.72199010848999,2010-08-03
6.765113353729248,2010-08-04
6.738158702850342,2010-08-05
6.581834316253662,2010-08-06
6.398555755615234,2010-08-09
5.983485698699951,2010-08-10
6.080514430999756,2010-08-11
5.92418909072876,2010-08-12
6.026609420776367,2010-08-13
6.053562164306641,2010-08-16
5.934969902038574,2010-08-17
6.075128078460693,2010-08-18
5.983485698699951,2010-08-19
5.92418909072876,2010-08-20
5.854115009307861,2010-08-23
5.589977264404297,2010-08-24
5.68700647354126,2010-08-25
5.4659953117370605,2010-08-26
5.730130672454834,2010-08-27
5.703176498413086,2010-08-30
5.4659953117370605,2010-08-31
5.789425373077393,2010-09-01
5.92418909072876,2010-09-02
6.026609420776367,2010-09-03
5.843331813812256,2010-09-07
5.951144218444824,2010-09-08
5.945751190185547,2010-09-09
5.79481840133667,2010-09-10
6.058955669403076,2010-09-13
5.9888763427734375,2010-09-14
6.139811038970947,2010-09-15
6.091294765472412,2010-09-16
6.015827178955078,2010-09-17
6.0859055519104,2010-09-20
6.161373615264893,2010-09-21
5.983485698699951,2010-09-22
5.978096008300781,2010-09-23
6.263794898986816,2010-09-24
6.226060390472412,2010-09-27
6.301528453826904,2010-09-28
6.474023342132568,2010-09-29
6.350040912628174,2010-09-30
6.301528453826904,2010-10-01
6.188327789306641,2010-10-04
6.430901527404785,2010-10-05
6.1937150955200195,2010-10-06
6.398555755615234,2010-10-07
6.576443195343018,2010-10-08
6.630349159240723,2010-10-11
6.770501613616943,2010-10-12
6.872923374176025,2010-10-13
6.840579986572266,2010-10-14
8.360709190368652,2010-10-15
8.581719398498535,2010-10-18
8.22055721282959,2010-10-19
8.198992729187012,2010-10-20
8.209774017333984,2010-10-21
8.182823181152344,2010-10-22
7.983369827270508,2010-10-25
8.269071578979492,2010-10-26
8.204381942749023,2010-10-27
7.514395713806152,2010-10-28
7.929468154907227,2010-10-29
7.843220233917236,2010-11-01
7.972590923309326,2010-11-02
7.913293838500977,2010-11-03
8.042670249938965,2010-11-04
8.258288383483887,2010-11-05
8.118136405944824,2010-11-08
7.891733646392822,2010-11-09
7.773141384124756,2010-11-10
7.773141384124756,2010-11-11
7.5952534675598145,2010-11-12
7.573689937591553,2010-11-15
7.465880393981934,2010-11-16
7.514395713806152,2010-11-17
7.665329456329346,2010-11-18
8.04805850982666,2010-11-19
7.73001766204834,2010-11-22
7.444319248199463,2010-11-23
7.584472179412842,2010-11-24
7.487442493438721,2010-11-26
7.471273422241211,2010-11-29
7.228696346282959,2010-11-30
7.5036139488220215,2010-12-01
7.832437038421631,2010-12-02
8.075011253356934,2010-12-03
8.004934310913086,2010-12-06
8.172040939331055,2010-12-07
8.123522758483887,2010-12-08
8.161259651184082,2010-12-09
8.225948333740234,2010-12-10
8.09118366241455,2010-12-13
7.929468154907227,2010-12-14
7.8216552734375,2010-12-15
7.864780426025391,2010-12-16
7.924074172973633,2010-12-17
7.918687343597412,2010-12-20
7.956416130065918,2010-12-21
8.004934310913086,2010-12-22
7.977980613708496,2010-12-23
8.10196304321289,2010-12-27
8.209774017333984,2010-12-28
8.123522758483887,2010-12-29
8.085792541503906,2010-12-30
8.10196304321289,2010-12-31
8.069619178771973,2011-01-03
7.967199802398682,2011-01-04
7.924074172973633,2011-01-05
7.951027870178223,2011-01-06
7.8000946044921875,2011-01-07
7.719235897064209,2011-01-10
7.611423969268799,2011-01-11
7.654551029205322,2011-01-12
7.589861869812012,2011-01-13
7.686893939971924,2011-01-14
7.85938835144043,2011-01-18
7.616816997528076,2011-01-19
7.174792766571045,2011-01-20
7.158620834350586,2011-01-21
7.287994384765625,2011-01-24
7.2772135734558105,2011-01-25
7.379633903503418,2011-01-26
7.546741008758545,2011-01-27
7.438930034637451,2011-01-28
7.546741008758545,2011-01-31
7.5197882652282715,2011-02-01
7.686893939971924,2011-02-02
7.670722007751465,2011-02-03
7.724623680114746,2011-02-04
7.751580715179443,2011-02-07
7.783923149108887,2011-02-08
7.773141384124756,2011-02-09
7.7569684982299805,2011-02-10
7.7569684982299805,2011-02-11
7.703064918518066,2011-02-14
7.665329456329346,2011-02-15
7.482054233551025,2011-02-16
7.471273422241211,2011-02-17
7.395805835723877,2011-02-18
7.142449378967285,2011-02-22
6.856753349304199,2011-02-23
6.867532253265381,2011-02-24
6.916046619415283,2011-02-25
6.845968246459961,2011-02-28
6.624954700469971,2011-03-01
6.754332065582275,2011-03-02
6.819018363952637,2011-03-03
6.705818176269531,2011-03-04
7.309554100036621,2011-03-07
7.5197882652282715,2011-03-08
7.379633903503418,2011-03-09
7.26643180847168,2011-03-10
7.298774719238281,2011-03-11
7.088545799255371,2011-03-14
7.01307487487793,2011-03-15
6.9322190284729,2011-03-16
7.131669521331787,2011-03-17
7.110105991363525,2011-03-18
7.2772135734558105,2011-03-21
7.255651950836182,2011-03-22
7.336508750915527,2011-03-23
7.649159908294678,2011-03-24
7.773141384124756,2011-03-25
7.713846683502197,2011-03-28
7.697673797607422,2011-03-29
7.929468154907227,2011-03-30
7.767751693725586,2011-03-31
8.053448677062988,2011-04-01
7.864780426025391,2011-04-04
7.907904148101807,2011-04-05
7.956416130065918,2011-04-06
7.918687343597412,2011-04-07
8.538596153259277,2011-04-08
8.484691619873047,2011-04-11
8.678750038146973,2011-04-12
8.856634140014648,2011-04-13
9.212409973144531,2011-04-14
9.508891105651855,2011-04-15
9.61670207977295,2011-04-18
9.665216445922852,2011-04-19
9.82154369354248,2011-04-20
9.783808708190918,2011-04-21
9.810760498046875,2011-04-25
9.77841854095459,2011-04-26
9.681388854980469,2011-04-27
9.692277908325195,2011-04-28
9.594265937805176,2011-04-29
9.545260429382324,2011-05-02
9.354681968688965,2011-05-03
9.425467491149902,2011-05-04
9.311123847961426,2011-05-05
9.436359405517578,2011-05-06
9.474475860595703,2011-05-09
9.665053367614746,2011-05-10
9.490809440612793,2011-05-11
9.360125541687012,2011-05-12
