CTRA,Date
0.8671268820762634,1996-04-11
0.8671268820762634,1996-04-12
0.8891724944114685,1996-04-15
0.8965205550193787,1996-04-16
0.8965205550193787,1996-04-17
0.8891724944114685,1996-04-18
0.8965205550193787,1996-04-19
0.947959840297699,1996-04-22
0.96265709400177,1996-04-23
0.9994004964828491,1996-04-24
0.9994004964828491,1996-04-25
0.96265709400177,1996-04-26
0.9773549437522888,1996-04-29
0.9700060486793518,1996-04-30
0.9847026467323303,1996-05-01
0.9700060486793518,1996-05-02
0.96265709400177,1996-05-03
0.9700060486793518,1996-05-06
0.9920518398284912,1996-05-07
1.0287938117980957,1996-05-08
0.9920518398284912,1996-05-09
1.0214462280273438,1996-05-10
1.014096736907959,1996-05-13
1.006748080253601,1996-05-14
1.0017399787902832,1996-05-15
1.0017399787902832,1996-05-16
1.0017399787902832,1996-05-17
1.0017399787902832,1996-05-20
1.0017399787902832,1996-05-21
1.0091053247451782,1996-05-22
1.0091053247451782,1996-05-23
1.0091053247451782,1996-05-24
1.0017399787902832,1996-05-28
1.0091053247451782,1996-05-29
1.0164709091186523,1996-05-30
1.0017399787902832,1996-05-31
0.9870076775550842,1996-06-03
1.0017399787902832,1996-06-04
0.9796425700187683,1996-06-05
0.9870076775550842,1996-06-06
0.9796425700187683,1996-06-07
0.9796425700187683,1996-06-10
0.9722767472267151,1996-06-11
0.9722767472267151,1996-06-12
0.9649105668067932,1996-06-13
0.9501791596412659,1996-06-14
0.9428138732910156,1996-06-17
0.9649105668067932,1996-06-18
0.9575453400611877,1996-06-19
0.9280821084976196,1996-06-20
0.9207165837287903,1996-06-21
0.9501791596412659,1996-06-24
0.9870076775550842,1996-06-25
0.9870076775550842,1996-06-26
1.0091053247451782,1996-06-27
1.0091053247451782,1996-06-28
1.0827631950378418,1996-07-01
1.060665249824524,1996-07-02
1.060665249824524,1996-07-03
1.060665249824524,1996-07-05
1.0459343194961548,1996-07-08
1.038568377494812,1996-07-09
1.038568377494812,1996-07-10
1.038568377494812,1996-07-11
1.038568377494812,1996-07-12
1.038568377494812,1996-07-15
0.9649105668067932,1996-07-16
1.0017399787902832,1996-07-17
0.9870076775550842,1996-07-18
0.9870076775550842,1996-07-19
0.935448408126831,1996-07-22
0.9280821084976196,1996-07-23
0.9207165837287903,1996-07-24
0.9280821084976196,1996-07-25
0.935448408126831,1996-07-26
0.935448408126831,1996-07-29
0.9133507013320923,1996-07-30
0.9207165837287903,1996-07-31
0.9280821084976196,1996-08-01
0.9280821084976196,1996-08-02
0.9207165837287903,1996-08-05
0.9207165837287903,1996-08-06
0.9428138732910156,1996-08-07
0.9501791596412659,1996-08-08
0.9649105668067932,1996-08-09
0.9575453400611877,1996-08-12
0.9575453400611877,1996-08-13
0.9525238871574402,1996-08-14
0.9451396465301514,1996-08-15
0.9599081873893738,1996-08-16
0.9599081873893738,1996-08-19
0.9377562403678894,1996-08-20
0.9599081873893738,1996-08-21
0.9377562403678894,1996-08-22
0.9377562403678894,1996-08-23
0.9303727746009827,1996-08-26
0.9303727746009827,1996-08-27
0.9303727746009827,1996-08-28
0.9229880571365356,1996-08-29
0.9229880571365356,1996-08-30
0.9229880571365356,1996-09-03
0.9156049489974976,1996-09-04
0.9008371233940125,1996-09-05
0.9008371233940125,1996-09-06
0.9008371233940125,1996-09-09
0.9156049489974976,1996-09-10
0.9229880571365356,1996-09-11
0.9303727746009827,1996-09-12
0.9156049489974976,1996-09-13
0.9156049489974976,1996-09-16
0.8713012933731079,1996-09-17
0.8786844611167908,1996-09-18
0.8713012933731079,1996-09-19
0.8713012933731079,1996-09-20
0.8491495847702026,1996-09-23
0.8713012933731079,1996-09-24
0.8713012933731079,1996-09-25
0.856533408164978,1996-09-26
0.8639172911643982,1996-09-27
0.8713012933731079,1996-09-30
0.856533408164978,1996-10-01
0.8934523463249207,1996-10-02
0.9008371233940125,1996-10-03
0.9156049489974976,1996-10-04
0.9156049489974976,1996-10-07
0.88606858253479,1996-10-08
0.8786844611167908,1996-10-09
0.8713012933731079,1996-10-10
0.8713012933731079,1996-10-11
0.8786844611167908,1996-10-14
0.8713012933731079,1996-10-15
0.8786844611167908,1996-10-16
0.9156049489974976,1996-10-17
0.9156049489974976,1996-10-18
0.9082205295562744,1996-10-21
0.9303727746009827,1996-10-22
0.9377562403678894,1996-10-23
0.9451396465301514,1996-10-24
0.9156049489974976,1996-10-25
0.9229880571365356,1996-10-28
0.9082205295562744,1996-10-29
0.9156049489974976,1996-10-30
0.9229880571365356,1996-10-31
0.9229880571365356,1996-11-01
0.9377562403678894,1996-11-04
0.9451396465301514,1996-11-05
0.9599081873893738,1996-11-06
0.9599081873893738,1996-11-07
0.9525238871574402,1996-11-08
0.9746753573417664,1996-11-11
0.9599081873893738,1996-11-12
0.9696784615516663,1996-11-13
0.9770808815956116,1996-11-14
0.9696784615516663,1996-11-15
0.9844826459884644,1996-11-18
1.01409113407135,1996-11-19
1.01409113407135,1996-11-20
1.01409113407135,1996-11-21
1.0436997413635254,1996-11-22
1.0585041046142578,1996-11-25
1.0362972021102905,1996-11-26
1.0436997413635254,1996-11-27
1.0511021614074707,1996-11-29
1.0511021614074707,1996-12-02
1.0511021614074707,1996-12-03
1.0436997413635254,1996-12-04
1.0659055709838867,1996-12-05
1.0511021614074707,1996-12-06
1.0585041046142578,1996-12-09
1.0511021614074707,1996-12-10
1.0288963317871094,1996-12-11
1.0362972021102905,1996-12-12
1.0585041046142578,1996-12-13
1.0511021614074707,1996-12-16
1.0436997413635254,1996-12-17
1.0659055709838867,1996-12-18
1.0807101726531982,1996-12-19
1.0881125926971436,1996-12-20
1.0807101726531982,1996-12-23
1.0807101726531982,1996-12-24
1.0807101726531982,1996-12-26
1.0733082294464111,1996-12-27
1.0362972021102905,1996-12-30
1.01409113407135,1996-12-31
0.9992871284484863,1997-01-02
1.0214929580688477,1997-01-03
1.0585041046142578,1997-01-06
1.0585041046142578,1997-01-07
1.0585041046142578,1997-01-08
1.0659055709838867,1997-01-09
1.0511021614074707,1997-01-10
1.0511021614074707,1997-01-13
1.0436997413635254,1997-01-14
1.0362972021102905,1997-01-15
1.0585041046142578,1997-01-16
1.0585041046142578,1997-01-17
1.0436997413635254,1997-01-20
1.0362972021102905,1997-01-21
1.0214929580688477,1997-01-22
1.0066901445388794,1997-01-23
1.01409113407135,1997-01-24
1.0288963317871094,1997-01-27
1.0362972021102905,1997-01-28
1.0733082294464111,1997-01-29
1.0733082294464111,1997-01-30
1.0807101726531982,1997-01-31
1.1029167175292969,1997-02-03
1.1177211999893188,1997-02-04
1.139927625656128,1997-02-05
1.1695350408554077,1997-02-06
1.1103185415267944,1997-02-07
0.9992871284484863,1997-02-10
1.0214929580688477,1997-02-11
1.0461254119873047,1997-02-12
1.0535447597503662,1997-02-13
1.0312870740890503,1997-02-14
1.0238667726516724,1997-02-18
1.038705587387085,1997-02-19
1.0016093254089355,1997-02-20
0.9941897988319397,1997-02-21
0.949673593044281,1997-02-24
0.942254900932312,1997-02-25
0.942254900932312,1997-02-26
0.942254900932312,1997-02-27
0.942254900932312,1997-02-28
0.949673593044281,1997-03-03
0.9941897988319397,1997-03-04
0.949673593044281,1997-03-05
0.9645125865936279,1997-03-06
0.9645125865936279,1997-03-07
0.9793508648872375,1997-03-10
0.9793508648872375,1997-03-11
0.949673593044281,1997-03-12
0.9570932388305664,1997-03-13
0.949673593044281,1997-03-14
0.9570932388305664,1997-03-17
0.9645125865936279,1997-03-18
0.949673593044281,1997-03-19
0.942254900932312,1997-03-20
0.9570932388305664,1997-03-21
0.942254900932312,1997-03-24
0.942254900932312,1997-03-25
0.949673593044281,1997-03-26
0.9570932388305664,1997-03-27
1.038705587387085,1997-03-31
1.0016093254089355,1997-04-01
0.9941897988319397,1997-04-02
0.9645125865936279,1997-04-03
0.949673593044281,1997-04-04
0.942254900932312,1997-04-07
0.9199970960617065,1997-04-08
0.9645125865936279,1997-04-09
0.9570932388305664,1997-04-10
0.9348353743553162,1997-04-11
0.9348353743553162,1997-04-14
0.9274158477783203,1997-04-15
0.9348353743553162,1997-04-16
0.942254900932312,1997-04-17
0.949673593044281,1997-04-18
0.949673593044281,1997-04-21
0.9719324707984924,1997-04-22
0.9793508648872375,1997-04-23
0.9941897988319397,1997-04-24
0.9645125865936279,1997-04-25
0.9570932388305664,1997-04-28
0.9867710471153259,1997-04-29
0.9941897988319397,1997-04-30
0.9867710471153259,1997-05-01
1.009029507637024,1997-05-02
1.009029507637024,1997-05-05
1.0312870740890503,1997-05-06
1.038705587387085,1997-05-07
1.0535447597503662,1997-05-08
1.1128990650177002,1997-05-09
1.1203190088272095,1997-05-12
1.0980610847473145,1997-05-13
1.1153103113174438,1997-05-14
1.0930042266845703,1997-05-15
1.0930042266845703,1997-05-16
1.1153103113174438,1997-05-19
1.107874870300293,1997-05-20
1.0930042266845703,1997-05-21
1.1153103113174438,1997-05-22
1.1153103113174438,1997-05-23
1.1153103113174438,1997-05-27
1.1153103113174438,1997-05-28
1.107874870300293,1997-05-29
1.1004400253295898,1997-05-30
1.1153103113174438,1997-06-02
1.107874870300293,1997-06-03
1.1004400253295898,1997-06-04
1.107874870300293,1997-06-05
1.1004400253295898,1997-06-06
1.0855687856674194,1997-06-09
1.0558274984359741,1997-06-10
1.0558274984359741,1997-06-11
1.070697546005249,1997-06-12
1.070697546005249,1997-06-13
1.0632625818252563,1997-06-16
1.0409560203552246,1997-06-17
1.0186498165130615,1997-06-18
1.0409560203552246,1997-06-19
1.0335215330123901,1997-06-20
1.0186498165130615,1997-06-23
1.0483921766281128,1997-06-24
1.026085376739502,1997-06-25
1.0335215330123901,1997-06-26
1.0521095991134644,1997-06-27
1.0483921766281128,1997-06-30
1.0558274984359741,1997-07-01
1.0818514823913574,1997-07-02
1.0818514823913574,1997-07-03
1.0669808387756348,1997-07-07
1.0335215330123901,1997-07-08
1.0372389554977417,1997-07-09
1.0558274984359741,1997-07-10
1.0632625818252563,1997-07-11
1.0558274984359741,1997-07-14
1.0595439672470093,1997-07-15
1.0669808387756348,1997-07-16
1.1004400253295898,1997-07-17
1.0818514823913574,1997-07-18
1.0855687856674194,1997-07-21
1.107874870300293,1997-07-22
1.1115933656692505,1997-07-23
1.126463532447815,1997-07-24
1.1301817893981934,1997-07-25
1.1301817893981934,1997-07-28
1.1747933626174927,1997-07-29
1.2454301118850708,1997-07-30
1.223123550415039,1997-07-31
1.249147653579712,1997-08-01
1.2751718759536743,1997-08-04
1.2937606573104858,1997-08-05
1.2342771291732788,1997-08-06
1.2603012323379517,1997-08-07
1.2379945516586304,1997-08-08
1.252864956855774,1997-08-11
1.252864956855774,1997-08-12
1.2291761636734009,1997-08-13
1.2477997541427612,1997-08-14
1.2142772674560547,1997-08-15
1.2180010080337524,1997-08-18
1.258974552154541,1997-08-19
1.2887715101242065,1997-08-20
1.2477997541427612,1997-08-21
1.2440742254257202,1997-08-22
1.2738728523254395,1997-08-25
1.3111199140548706,1997-08-26
1.3707174062728882,1997-08-27
1.3744417428970337,1997-08-28
1.3818918466567993,1997-08-29
1.3818918466567993,1997-09-02
1.3967907428741455,1997-09-03
1.4079651832580566,1997-09-04
1.4116886854171753,1997-09-05
1.3520931005477905,1997-09-08
1.3297449350357056,1997-09-09
1.32229483127594,1997-09-10
1.3297449350357056,1997-09-11
1.3297449350357056,1997-09-12
1.3632676601409912,1997-09-15
1.4005144834518433,1997-09-16
1.3669921159744263,1997-09-17
1.3669921159744263,1997-09-18
1.3818918466567993,1997-09-19
1.3856159448623657,1997-09-22
1.3483686447143555,1997-09-23
1.4005144834518433,1997-09-24
1.3595432043075562,1997-09-25
1.3669921159744263,1997-09-26
1.3669921159744263,1997-09-29
1.3744417428970337,1997-09-30
1.4303134679794312,1997-10-01
1.4265882968902588,1997-10-02
1.4526621103286743,1997-10-03
1.4750114679336548,1997-10-06
1.4787348508834839,1997-10-07
1.4824604988098145,1997-10-08
1.4675616025924683,1997-10-09
1.4452121257781982,1997-10-10
1.4936354160308838,1997-10-13
1.441487431526184,1997-10-14
1.4787348508834839,1997-10-15
1.4340382814407349,1997-10-16
1.4005144834518433,1997-10-17
1.4116886854171753,1997-10-20
1.4191398620605469,1997-10-21
1.4228640794754028,1997-10-22
1.3669921159744263,1997-10-23
1.4005144834518433,1997-10-24
1.2887715101242065,1997-10-27
1.3297449350357056,1997-10-28
1.4042402505874634,1997-10-29
1.3930659294128418,1997-10-30
1.4303134679794312,1997-10-31
1.4005144834518433,1997-11-03
1.4005144834518433,1997-11-04
1.3967907428741455,1997-11-05
1.4154143333435059,1997-11-06
1.3371943235397339,1997-11-07
1.3595432043075562,1997-11-10
1.3595432043075562,1997-11-11
1.339543104171753,1997-11-12
1.2499916553497314,1997-11-13
1.257453203201294,1997-11-14
1.3059611320495605,1997-11-17
1.2649165391921997,1997-11-18
1.2649165391921997,1997-11-19
1.2723785638809204,1997-11-20
1.2499916553497314,1997-11-21
1.2537223100662231,1997-11-24
1.2499916553497314,1997-11-25
1.2499916553497314,1997-11-26
1.2387967109680176,1997-11-28
1.2164102792739868,1997-12-01
1.2499916553497314,1997-12-02
1.257453203201294,1997-12-03
1.2462595701217651,1997-12-04
1.2537223100662231,1997-12-05
1.261185646057129,1997-12-08
1.2537223100662231,1997-12-09
1.2425287961959839,1997-12-10
1.2052159309387207,1997-12-11
1.1679019927978516,1997-12-12
1.17536461353302,1997-12-15
1.1641708612442017,1997-12-16
1.130589246749878,1997-12-17
1.0858131647109985,1997-12-18
1.037306785583496,1997-12-19
1.0298432111740112,1997-12-22
0.9962615966796875,1997-12-23
1.0149190425872803,1997-12-24
0.9850670099258423,1997-12-26
1.0522310733795166,1997-12-29
1.1044702529907227,1997-12-30
1.1604394912719727,1997-12-31
1.1343202590942383,1998-01-02
1.1044702529907227,1998-01-05
1.0596941709518433,1998-01-06
1.0932763814926147,1998-01-07
1.0746190547943115,1998-01-08
1.037306785583496,1998-01-09
1.0186491012573242,1998-01-12
1.0783498287200928,1998-01-13
1.111932635307312,1998-01-14
1.0970067977905273,1998-01-15
1.1567083597183228,1998-01-16
1.2499916553497314,1998-01-20
1.1716337203979492,1998-01-21
1.0932763814926147,1998-01-22
1.119394302368164,1998-01-23
1.123125672340393,1998-01-26
1.119394302368164,1998-01-27
1.1902896165847778,1998-01-28
1.1940218210220337,1998-01-29
1.1828277111053467,1998-01-30
1.1790955066680908,1998-02-02
1.2089473009109497,1998-02-03
1.2126773595809937,1998-02-04
1.1902896165847778,1998-02-05
1.2089473009109497,1998-02-06
1.1828277111053467,1998-02-09
1.2126773595809937,1998-02-10
1.1888997554779053,1998-02-11
1.1963773965835571,1998-02-12
1.203853964805603,1998-02-13
1.2150700092315674,1998-02-17
1.2262859344482422,1998-02-18
1.2225478887557983,1998-02-19
1.2599338293075562,1998-02-20
1.203853964805603,1998-02-23
1.1963773965835571,1998-02-24
1.1963773965835571,1998-02-25
1.2375019788742065,1998-02-26
1.256196141242981,1998-02-27
1.2674118280410767,1998-03-02
1.282366394996643,1998-03-03
1.2973220348358154,1998-03-04
1.2748894691467285,1998-03-05
1.2935820817947388,1998-03-06
1.2748894691467285,1998-03-09
1.2935820817947388,1998-03-10
1.2636736631393433,1998-03-11
1.2599338293075562,1998-03-12
1.256196141242981,1998-03-13
1.2674118280410767,1998-03-16
1.1963773965835571,1998-03-17
1.2449795007705688,1998-03-18
1.2524574995040894,1998-03-19
1.2636736631393433,1998-03-20
1.3010601997375488,1998-03-23
1.2973220348358154,1998-03-24
1.256196141242981,1998-03-25
1.2674118280410767,1998-03-26
1.2636736631393433,1998-03-27
1.2711502313613892,1998-03-30
1.3534021377563477,1998-03-31
1.3758342266082764,1998-04-01
1.360878586769104,1998-04-02
1.357140064239502,1998-04-03
1.3720945119857788,1998-04-06
1.3347078561782837,1998-04-07
1.3459244966506958,1998-04-08
1.3534021377563477,1998-04-09
1.3384466171264648,1998-04-13
1.360878586769104,1998-04-14
1.3534021377563477,1998-04-15
1.32723069190979,1998-04-16
1.3646178245544434,1998-04-17
1.3795727491378784,1998-04-20
1.4281750917434692,1998-04-21
1.40574312210083,1998-04-22
1.3833107948303223,1998-04-23
1.3833107948303223,1998-04-24
1.32723069190979,1998-04-27
1.357140064239502,1998-04-28
1.3945273160934448,1998-04-29
1.402004361152649,1998-04-30
1.4169588088989258,1998-05-01
1.4169588088989258,1998-05-04
1.413220763206482,1998-05-05
1.3907885551452637,1998-05-06
1.3833107948303223,1998-05-07
1.3982658386230469,1998-05-08
1.357140064239502,1998-05-11
1.3309696912765503,1998-05-12
1.32723069190979,1998-05-13
1.3047990798950195,1998-05-14
1.2861056327819824,1998-05-15
1.2748894691467285,1998-05-18
1.3010601997375488,1998-05-19
1.2922203540802002,1998-05-20
1.2772382497787476,1998-05-21
1.2622551918029785,1998-05-22
1.2285449504852295,1998-05-26
1.206072449684143,1998-05-27
1.2135635614395142,1998-05-28
1.2135635614395142,1998-05-29
1.2098183631896973,1998-06-01
1.1835989952087402,1998-06-02
1.1910896301269531,1998-06-03
1.2285449504852295,1998-06-04
1.247273564338684,1998-06-05
1.2360371351242065,1998-06-08
1.1761082410812378,1998-06-09
1.1573796272277832,1998-06-10
1.1423978805541992,1998-06-11
1.1573796272277832,1998-06-12
1.1349056959152222,1998-06-15
1.1386523246765137,1998-06-16
1.1461429595947266,1998-06-17
1.0824687480926514,1998-06-18
1.1498887538909912,1998-06-19
1.2023261785507202,1998-06-22
1.2098183631896973,1998-06-23
1.2098183631896973,1998-06-24
1.2023261785507202,1998-06-25
1.206072449684143,1998-06-26
1.1798535585403442,1998-06-29
1.198581576347351,1998-06-30
1.2248001098632812,1998-07-01
1.2210546731948853,1998-07-02
1.1798535585403442,1998-07-06
1.1761082410812378,1998-07-07
1.1910896301269531,1998-07-08
1.1798535585403442,1998-07-09
1.1686168909072876,1998-07-10
1.1349056959152222,1998-07-13
1.1349056959152222,1998-07-14
1.1386523246765137,1998-07-15
1.1311613321304321,1998-07-16
1.1199239492416382,1998-07-17
1.1236696243286133,1998-07-20
1.0974514484405518,1998-07-21
1.0712316036224365,1998-07-22
1.0749778747558594,1998-07-23
1.056248664855957,1998-07-24
1.018794298171997,1998-07-27
1.022539734840393,1998-07-28
1.0487583875656128,1998-07-29
1.0487583875656128,1998-07-30
1.0262844562530518,1998-07-31
0.9963213205337524,1998-08-03
0.9850841164588928,1998-08-04
0.9551195502281189,1998-08-05
0.9588643908500671,1998-08-06
0.9626105427742004,1998-08-07
0.9326454997062683,1998-08-10
0.9214088916778564,1998-08-11
0.9125462174415588,1998-08-12
0.9012805819511414,1998-08-13
0.8937698602676392,1998-08-14
0.8937698602676392,1998-08-17
0.9087914824485779,1998-08-18
0.897524893283844,1998-08-19
0.8599712252616882,1998-08-20
0.8524616956710815,1998-08-21
0.8674820065498352,1998-08-24
0.8524616956710815,1998-08-25
0.8449501395225525,1998-08-26
0.8224185705184937,1998-08-27
0.8036413788795471,1998-08-28
0.7660882472991943,1998-08-31
0.7773545980453491,1998-09-01
0.7961310148239136,1998-09-02
0.7848653197288513,1998-09-03
0.8712375164031982,1998-09-04
0.9050355553627014,1998-09-08
0.8900145888328552,1998-09-09
0.9012805819511414,1998-09-10
0.9576107859611511,1998-09-11
0.9350781440734863,1998-09-14
0.9989197850227356,1998-09-15
1.0064294338226318,1998-09-16
0.961365282535553,1998-09-17
0.9651212096214294,1998-09-18
0.9576107859611511,1998-09-21
0.9275676012039185,1998-09-22
0.9801426529884338,1998-09-23
0.9538555145263672,1998-09-24
0.9651212096214294,1998-09-25
0.9313232898712158,1998-09-28
0.9012805819511414,1998-09-29
0.9163014888763428,1998-09-30
0.9313232898712158,1998-10-01
0.961365282535553,1998-10-02
0.9463441371917725,1998-10-05
0.9538555145263672,1998-10-06
0.9087914824485779,1998-10-07
0.863727867603302,1998-10-08
0.863727867603302,1998-10-09
0.8900145888328552,1998-10-12
0.8787484169006348,1998-10-13
0.8712375164031982,1998-10-14
0.9050355553627014,1998-10-15
0.9463441371917725,1998-10-16
0.9425889849662781,1998-10-19
0.9726316332817078,1998-10-20
0.9914088845252991,1998-10-21
1.0402276515960693,1998-10-22
1.0590038299560547,1998-10-23
1.0514932870864868,1998-10-26
1.0665156841278076,1998-10-27
1.0477386713027954,1998-10-28
1.0665156841278076,1998-10-29
1.0214518308639526,1998-10-30
1.0439836978912354,1998-11-02
1.036471962928772,1998-11-03
1.074025273323059,1998-11-04
1.0777815580368042,1998-11-05
1.0890473127365112,1998-11-06
1.0815356969833374,1998-11-09
1.0613622665405273,1998-11-10
1.0613622665405273,1998-11-11
1.0538350343704224,1998-11-12
1.0613622665405273,1998-11-13
1.0688904523849487,1998-11-16
1.0538350343704224,1998-11-17
1.0274896621704102,1998-11-18
1.012434959411621,1998-11-19
1.019961953163147,1998-11-20
1.0086709260940552,1998-11-23
0.986088752746582,1998-11-24
0.9710342288017273,1998-11-25
0.9635065197944641,1998-11-27
0.929632842540741,1998-11-30
0.8919966220855713,1998-12-01
0.8769418001174927,1998-12-02
0.8054312467575073,1998-12-03
0.884469211101532,1998-12-04
1.004907488822937,1998-12-07
0.9522157311439514,1998-12-08
0.9258698225021362,1998-12-09
0.9032875299453735,1998-12-10
0.9032875299453735,1998-12-11
0.8995242118835449,1998-12-14
0.9183424115180969,1998-12-15
0.929632842540741,1998-12-16
0.9070508480072021,1998-12-17
0.9409242868423462,1998-12-18
0.9446881413459778,1998-12-21
0.9258698225021362,1998-12-22
0.9333975315093994,1998-12-23
0.9032875299453735,1998-12-24
0.9221060872077942,1998-12-28
0.9070508480072021,1998-12-29
0.9183424115180969,1998-12-30
0.9032875299453735,1998-12-31
0.9258698225021362,1999-01-04
0.9221060872077942,1999-01-05
0.9409242868423462,1999-01-06
0.9258698225021362,1999-01-07
0.9484516978263855,1999-01-08
0.9522157311439514,1999-01-11
0.9409242868423462,1999-01-12
0.9446881413459778,1999-01-13
0.9108150005340576,1999-01-14
0.9108150005340576,1999-01-15
0.9070508480072021,1999-01-19
0.8957599401473999,1999-01-20
0.8882328271865845,1999-01-21
0.8807054162025452,1999-01-22
0.8656509518623352,1999-01-25
0.858123242855072,1999-01-26
0.8167223930358887,1999-01-27
0.7941400408744812,1999-01-28
0.7903768420219421,1999-01-29
0.7903768420219421,1999-02-01
0.797904372215271,1999-02-02
0.8204864263534546,1999-02-03
0.8167223930358887,1999-02-04
0.8505957126617432,1999-02-05
0.8430687189102173,1999-02-08
0.8054312467575073,1999-02-09
0.792747437953949,1999-02-10
0.804072380065918,1999-02-11
0.7776477336883545,1999-02-12
0.7700971961021423,1999-02-16
0.7285721302032471,1999-02-17
0.7285721302032471,1999-02-18
0.7361226081848145,1999-02-19
0.7398971319198608,1999-02-22
0.7247974276542664,1999-02-23
0.7210226655006409,1999-02-24
0.6908226013183594,1999-02-25
0.6606222987174988,1999-02-26
0.6757228374481201,1999-03-01
0.6606222987174988,1999-03-02
0.6719474792480469,1999-03-03
0.6908226013183594,1999-03-04
0.7247974276542664,1999-03-05
0.7700971961021423,1999-03-08
0.7738722562789917,1999-03-09
0.8342720866203308,1999-03-10
0.8569222688674927,1999-03-11
0.8720216751098633,1999-03-12
0.8871220350265503,1999-03-15
0.8720216751098633,1999-03-16
0.8908969759941101,1999-03-17
0.8795720934867859,1999-03-18
0.8606970310211182,1999-03-19
0.8455973863601685,1999-03-22
0.8455973863601685,1999-03-23
0.8455973863601685,1999-03-24
0.8569222688674927,1999-03-25
0.9059967994689941,1999-03-26
0.9286469221115112,1999-03-29
0.9512964487075806,1999-03-30
0.8720216751098633,1999-03-31
0.8682472705841064,1999-04-01
0.8531468510627747,1999-04-05
0.8606970310211182,1999-04-06
0.8606970310211182,1999-04-07
0.8682472705841064,1999-04-08
0.8720216751098633,1999-04-09
0.8720216751098633,1999-04-12
0.8682472705841064,1999-04-13
0.8569222688674927,1999-04-14
0.8455973863601685,1999-04-15
0.9097714424133301,1999-04-16
0.932421088218689,1999-04-19
0.8908969759941101,1999-04-20
0.9475215673446655,1999-04-21
0.9739466309547424,1999-04-22
0.9588468074798584,1999-04-23
0.9588468074798584,1999-04-26
0.9928211569786072,1999-04-27
1.0494465827941895,1999-04-28
1.075871229171753,1999-04-29
1.0569957494735718,1999-04-30
1.0796455144882202,1999-05-03
1.075871229171753,1999-05-04
1.0569957494735718,1999-05-05
1.0683209896087646,1999-05-06
1.0532209873199463,1999-05-07
1.045670986175537,1999-05-10
1.0645458698272705,1999-05-11
1.0683209896087646,1999-05-12
1.09852135181427,1999-05-13
1.0909709930419922,1999-05-14
1.0796455144882202,1999-05-17
1.0569957494735718,1999-05-18
1.0594171285629272,1999-05-19
1.0556336641311646,1999-05-20
1.0594171285629272,1999-05-21
1.0518505573272705,1999-05-24
1.032932162284851,1999-05-25
1.0404999256134033,1999-05-26
1.0367159843444824,1999-05-27
1.082119107246399,1999-05-28
1.0632017850875854,1999-06-01
1.093469262123108,1999-06-02
1.12373948097229,1999-06-03
1.1502245664596558,1999-06-04
1.1691436767578125,1999-06-07
1.1729260683059692,1999-06-08
1.1880615949630737,1999-06-09
1.1918447017669678,1999-06-10
1.2069791555404663,1999-06-11
1.1956286430358887,1999-06-14
1.1994119882583618,1999-06-15
1.1804938316345215,1999-06-16
1.1880615949630737,1999-06-17
1.1804938316345215,1999-06-18
1.1653592586517334,1999-06-21
1.1388733386993408,1999-06-22
1.1502245664596558,1999-06-23
1.116171956062317,1999-06-24
1.1086050271987915,1999-06-25
1.1048204898834229,1999-06-28
1.1086050271987915,1999-06-29
1.1275224685668945,1999-06-30
1.1199562549591064,1999-07-01
1.1275224685668945,1999-07-02
1.1615755558013916,1999-07-06
1.1502245664596558,1999-07-07
1.1653592586517334,1999-07-08
1.1577918529510498,1999-07-09
1.1502245664596558,1999-07-12
1.1426576375961304,1999-07-13
1.1426576375961304,1999-07-14
1.1275224685668945,1999-07-15
1.1275224685668945,1999-07-16
1.1275224685668945,1999-07-19
1.1086050271987915,1999-07-20
1.0859034061431885,1999-07-21
1.082119107246399,1999-07-22
1.0896862745285034,1999-07-23
1.0859034061431885,1999-07-26
1.0669841766357422,1999-07-27
1.0556336641311646,1999-07-28
1.082119107246399,1999-07-29
1.093469262123108,1999-07-30
1.1388733386993408,1999-08-02
1.1464413404464722,1999-08-03
1.1048204898834229,1999-08-04
1.1048204898834229,1999-08-05
1.1010369062423706,1999-08-06
1.0972541570663452,1999-08-09
1.0896862745285034,1999-08-10
1.103489637374878,1999-08-11
1.1224499940872192,1999-08-12
1.167954444885254,1999-08-13
1.141409993171692,1999-08-16
1.1527860164642334,1999-08-17
1.1376179456710815,1999-08-18
1.133826732635498,1999-08-19
1.14520263671875,1999-08-20
1.1565778255462646,1999-08-23
1.14520263671875,1999-08-24
1.1489938497543335,1999-08-25
1.1376179456710815,1999-08-26
1.1262418031692505,1999-08-27
1.1376179456710815,1999-08-30
1.1565778255462646,1999-08-31
1.167954444885254,1999-09-01
1.14520263671875,1999-09-02
1.1641628742218018,1999-09-03
1.1755388975143433,1999-09-07
1.1755388975143433,1999-09-08
1.1831226348876953,1999-09-09
1.1831226348876953,1999-09-10
1.141409993171692,1999-09-13
1.1148655414581299,1999-09-14
1.1148655414581299,1999-09-15
1.1148655414581299,1999-09-16
1.1262418031692505,1999-09-17
1.1148655414581299,1999-09-20
1.065569519996643,1999-09-21
1.0579845905303955,1999-09-22
1.0390241146087646,1999-09-23
0.9973118901252747,1999-09-24
1.02385675907135,1999-09-27
1.0314403772354126,1999-09-28
1.0428162813186646,1999-09-29
1.046608805656433,1999-09-30
1.046608805656433,1999-10-01
1.0352321863174438,1999-10-04
1.0428162813186646,1999-10-05
1.027647614479065,1999-10-06
1.0011038780212402,1999-10-07
0.9631834626197815,1999-10-08
