INFY,Date
2.7002925872802734,2005-05-17
2.803790807723999,2005-05-18
2.7952725887298584,2005-05-19
2.8259379863739014,2005-05-20
2.9281578063964844,2005-05-23
2.898343324661255,2005-05-24
2.9281578063964844,2005-05-25
3.0725414752960205,2005-05-26
3.0026919841766357,2005-05-27
3.0810606479644775,2005-05-31
3.0400872230529785,2005-06-01
3.0234415531158447,2005-06-02
3.037099838256836,2005-06-03
3.073805093765259,2005-06-06
3.081486701965332,2005-06-07
3.0652687549591064,2005-06-08
3.089597225189209,2005-06-09
3.049475908279419,2005-06-10
3.1446521282196045,2005-06-13
3.1263012886047363,2005-06-14
3.1792235374450684,2005-06-15
3.133983612060547,2005-06-16
3.224891185760498,2005-06-17
3.2411105632781982,2005-06-20
3.2009897232055664,2005-06-21
3.231720447540283,2005-06-22
3.1455061435699463,2005-06-23
3.113497257232666,2005-06-24
3.156177043914795,2005-06-27
3.2214770317077637,2005-06-28
3.3042759895324707,2005-06-29
3.3119583129882812,2005-06-30
3.263730764389038,2005-07-01
3.262449264526367,2005-07-05
3.3085432052612305,2005-07-06
3.2901923656463623,2005-07-07
3.3251898288726807,2005-07-08
3.3217742443084717,2005-07-11
3.0942909717559814,2005-07-12
3.024296522140503,2005-07-13
2.961130142211914,2005-07-14
2.9948463439941406,2005-07-15
3.0430750846862793,2005-07-18
3.030271530151367,2005-07-19
2.9841768741607666,2005-07-20
3.005943536758423,2005-07-21
3.081486701965332,2005-07-22
3.0533182621002197,2005-07-25
3.0964250564575195,2005-07-26
3.0691096782684326,2005-07-27
3.0699634552001953,2005-07-28
3.0379533767700195,2005-07-29
3.0366744995117188,2005-08-01
3.084902048110962,2005-08-02
3.1805038452148438,2005-08-03
3.163858652114868,2005-08-04
3.0584397315979004,2005-08-05
3.0409412384033203,2005-08-08
3.098132610321045,2005-08-09
3.092583417892456,2005-08-10
3.0964250564575195,2005-08-11
3.032832145690918,2005-08-12
3.0089311599731445,2005-08-15
2.9897255897521973,2005-08-16
3.0196008682250977,2005-08-17
2.9944210052490234,2005-08-18
2.9948463439941406,2005-08-19
2.971799850463867,2005-08-22
2.889427661895752,2005-08-23
2.929119825363159,2005-08-24
2.9333887100219727,2005-08-25
2.98503041267395,2005-08-26
3.016613245010376,2005-08-29
2.999967575073242,2005-08-30
3.021308660507202,2005-08-31
3.0366744995117188,2005-09-01
3.060147285461426,2005-09-02
3.0831940174102783,2005-09-06
3.0409412384033203,2005-09-07
3.1015465259552,2005-09-08
3.144226312637329,2005-09-09
3.1540422439575195,2005-09-12
3.102400302886963,2005-09-13
3.115631580352783,2005-09-14
3.103680372238159,2005-09-15
3.113924026489258,2005-09-16
3.0725252628326416,2005-09-19
3.1211791038513184,2005-09-20
3.030697822570801,2005-09-21
3.0119194984436035,2005-09-22
3.0136258602142334,2005-09-23
3.087888717651367,2005-09-26
3.1045351028442383,2005-09-27
3.139531373977661,2005-09-28
3.136117458343506,2005-09-29
3.170260190963745,2005-09-30
3.093438148498535,2005-10-03
3.107095718383789,2005-10-04
3.0452096462249756,2005-10-05
3.0294179916381836,2005-10-06
3.0784995555877686,2005-10-07
3.118192434310913,2005-10-10
3.1920278072357178,2005-10-11
3.049903631210327,2005-10-12
3.060147285461426,2005-10-13
3.0311245918273926,2005-10-14
2.9577157497406006,2005-10-17
2.903184175491333,2005-10-18
2.933978796005249,2005-10-19
2.9100286960601807,2005-10-20
2.945526599884033,2005-10-21
2.9938559532165527,2005-10-24
2.9549355506896973,2005-10-25
2.9061779975891113,2005-10-26
2.8052427768707275,2005-10-27
2.8715357780456543,2005-10-28
2.908317804336548,2005-10-31
2.9510867595672607,2005-11-01
2.9626340866088867,2005-11-02
3.0028371810913086,2005-11-03
2.9750375747680664,2005-11-04
3.0208001136779785,2005-11-07
3.078112840652466,2005-11-08
3.0721232891082764,2005-11-09
3.0588653087615967,2005-11-10
3.117886781692505,2005-11-11
3.189311981201172,2005-11-14
3.1709208488464355,2005-11-15
3.162795066833496,2005-11-16
3.199575901031494,2005-11-17
3.207702159881592,2005-11-18
3.180758476257324,2005-11-21
3.1482529640197754,2005-11-22
3.1550962924957275,2005-11-23
3.1726319789886475,2005-11-25
3.123019218444824,2005-11-28
3.0888047218322754,2005-11-29
3.081960439682007,2005-11-30
3.1508188247680664,2005-12-01
3.162795066833496,2005-12-02
3.1422653198242188,2005-12-05
3.152101993560791,2005-12-06
3.1927335262298584,2005-12-07
3.2000041007995605,2005-12-08
3.207702159881592,2005-12-09
3.315054178237915,2005-12-12
3.335583209991455,2005-12-13
3.344992160797119,2005-12-14
3.330451488494873,2005-12-15
3.4168436527252197,2005-12-16
3.375358819961548,2005-12-19
3.3573944568634033,2005-12-20
3.468168258666992,2005-12-21
3.529756784439087,2005-12-22
3.501955032348633,2005-12-23
3.4754388332366943,2005-12-27
3.439940929412842,2005-12-28
3.4352362155914307,2005-12-29
3.4583323001861572,2005-12-30
3.4407958984375,2006-01-03
3.4373743534088135,2006-01-04
3.439940929412842,2006-01-05
3.4822821617126465,2006-01-06
3.505378246307373,2006-01-09
3.4489223957061768,2006-01-10
3.1247305870056152,2006-01-11
3.181185007095337,2006-01-12
3.1414098739624023,2006-01-13
3.1016345024108887,2006-01-17
3.0922253131866455,2006-01-18
3.200432777404785,2006-01-19
3.1264407634735107,2006-01-20
3.156379461288452,2006-01-23
3.198721170425415,2006-01-24
3.1743428707122803,2006-01-25
3.1923060417175293,2006-01-26
3.196155309677124,2006-01-27
3.2248106002807617,2006-01-30
3.2598819732666016,2006-01-31
3.2718567848205566,2006-02-01
3.1632230281829834,2006-02-02
3.199575901031494,2006-02-03
3.227804660797119,2006-02-06
3.1820411682128906,2006-02-07
3.122164249420166,2006-02-08
3.198721170425415,2006-02-09
3.1388447284698486,2006-02-10
3.079822301864624,2006-02-13
3.0409018993377686,2006-02-14
3.0293548107147217,2006-02-15
3.0272152423858643,2006-02-16
3.007542133331299,2006-02-17
2.9938559532165527,2006-02-21
3.0229387283325195,2006-02-22
3.0160961151123047,2006-02-23
3.0007002353668213,2006-02-24
3.104628562927246,2006-02-27
3.0280721187591553,2006-02-28
3.09393572807312,2006-03-01
3.0853824615478516,2006-03-02
3.070413827896118,2006-03-03
2.992145538330078,2006-03-06
2.9284183979034424,2006-03-07
2.9237146377563477,2006-03-08
2.9549355506896973,2006-03-09
2.9947118759155273,2006-03-10
3.0139570236206055,2006-03-13
3.0032644271850586,2006-03-14
3.0537333488464355,2006-03-15
3.078967571258545,2006-03-16
3.0687026977539062,2006-03-17
3.1264407634735107,2006-03-20
3.1136107444763184,2006-03-21
3.178191900253296,2006-03-22
3.1225922107696533,2006-03-23
3.097785234451294,2006-03-24
3.1238749027252197,2006-03-27
3.1473982334136963,2006-03-28
3.2179667949676514,2006-03-29
3.2530384063720703,2006-03-30
3.3300235271453857,2006-03-31
3.336866617202759,2006-04-03
3.3548293113708496,2006-04-04
3.2761337757110596,2006-04-05
3.2269489765167236,2006-04-06
3.2440567016601562,2006-04-07
3.2119791507720947,2006-04-10
3.2226719856262207,2006-04-11
3.2128350734710693,2006-04-12
3.206848382949829,2006-04-13
3.6259870529174805,2006-04-17
3.5759470462799072,2006-04-18
3.5058059692382812,2006-04-19
3.534888505935669,2006-04-20
3.4809985160827637,2006-04-21
3.4301044940948486,2006-04-24
3.377070426940918,2006-04-25
3.3851962089538574,2006-04-26
3.2265214920043945,2006-04-27
3.3638110160827637,2006-04-28
3.3364381790161133,2006-05-01
3.3385770320892334,2006-05-02
3.385622978210449,2006-05-03
3.4656009674072266,2006-05-04
3.5143585205078125,2006-05-05
3.4985342025756836,2006-05-08
3.5250515937805176,2006-05-09
3.469879150390625,2006-05-10
3.3620998859405518,2006-05-11
3.2966623306274414,2006-05-12
3.259026288986206,2006-05-15
3.2795560359954834,2006-05-16
3.1863179206848145,2006-05-17
3.084527015686035,2006-05-18
3.158944845199585,2006-05-19
2.9972777366638184,2006-05-22
3.0024096965789795,2006-05-23
2.974222183227539,2006-05-24
3.1335642337799072,2006-05-25
3.095893383026123,2006-05-26
3.01838755607605,2006-05-30
3.056924343109131,2006-05-31
3.0846352577209473,2006-06-01
3.091996431350708,2006-06-02
2.9716241359710693,2006-06-05
3.028346538543701,2006-06-06
3.00063419342041,2006-06-07
2.9309239387512207,2006-06-08
2.980717420578003,2006-06-09
2.890655040740967,2006-06-12
2.8451905250549316,2006-06-13
2.8568813800811768,2006-06-14
3.0162224769592285,2006-06-15
3.0478317737579346,2006-06-16
3.057356834411621,2006-06-19
3.060821294784546,2006-06-20
3.121439218521118,2006-06-21
3.1028215885162354,2006-06-22
3.10758376121521,2006-06-23
3.0642855167388916,2006-06-26
3.0729446411132812,2006-06-27
3.1478519439697266,2006-06-28
3.246574640274048,2006-06-29
3.3084919452667236,2006-06-30
3.4002864360809326,2006-07-03
3.3232147693634033,2006-07-05
3.3799355030059814,2006-07-06
3.3097903728485107,2006-07-07
3.366513252258301,2006-07-10
3.37777042388916,2006-07-11
3.5462050437927246,2006-07-12
3.411977767944336,2006-07-13
3.398554563522339,2006-07-14
3.327111005783081,2006-07-17
3.4163074493408203,2006-07-18
3.5158944129943848,2006-07-19
3.3816680908203125,2006-07-20
3.3063278198242188,2006-07-21
3.4111108779907227,2006-07-24
3.4197723865509033,2006-07-25
3.4899160861968994,2006-07-26
3.490781307220459,2006-07-27
3.603360414505005,2006-07-28
3.5583291053771973,2006-07-31
3.4864516258239746,2006-08-01
3.6059584617614746,2006-08-02
3.6605145931243896,2006-08-03
3.5981647968292236,2006-08-04
3.547071695327759,2006-08-07
3.563523769378662,2006-08-08
3.490781307220459,2006-08-09
3.5782454013824463,2006-08-10
3.5921027660369873,2006-08-11
3.6206789016723633,2006-08-14
3.7826178073883057,2006-08-15
3.823319911956787,2006-08-16
3.7687625885009766,2006-08-17
3.7938766479492188,2006-08-18
3.8146591186523438,2006-08-21
3.8622896671295166,2006-08-22
3.7696287631988525,2006-08-23
3.754040479660034,2006-08-24
3.7332589626312256,2006-08-25
3.7947428226470947,2006-08-28
3.893465518951416,2006-08-29
3.893465518951416,2006-08-30
3.883939027786255,2006-08-31
3.888270139694214,2006-09-01
3.9791970252990723,2006-09-05
3.8510305881500244,2006-09-06
3.836310625076294,2006-09-07
3.8527634143829346,2006-09-08
3.8198556900024414,2006-09-11
3.99218487739563,2006-09-12
4.032022953033447,2006-09-13
4.041548728942871,2006-09-14
4.062332630157471,2006-09-15
4.040681838989258,2006-09-18
3.986124277114868,2006-09-19
4.091774940490723,2006-09-20
4.052805423736572,2006-09-21
3.9913201332092285,2006-09-22
4.077053546905518,2006-09-25
4.106496810913086,2006-09-26
4.177506923675537,2006-09-27
4.153261184692383,2006-09-28
4.13334321975708,2006-09-29
4.109959602355957,2006-10-02
4.129011631011963,2006-10-03
4.1151556968688965,2006-10-04
4.159320831298828,2006-10-05
4.0943732261657715,2006-10-06
4.261506080627441,2006-10-09
4.28662109375,2006-10-10
4.310868740081787,2006-10-11
4.452024459838867,2006-10-12
4.505715370178223,2006-10-13
4.5109124183654785,2006-10-16
4.476198673248291,2006-10-17
4.425865650177002,2006-10-18
4.433674335479736,2006-10-19
4.398095607757568,2006-10-20
4.380740165710449,2006-10-23
4.467520713806152,2006-10-24
4.450162887573242,2006-10-25
4.531738758087158,2006-10-26
4.467520713806152,2006-10-27
4.515250205993652,2006-10-30
4.521326065063477,2006-10-31
4.469256401062012,2006-11-01
4.470992565155029,2006-11-02
4.412847995758057,2006-11-03
4.483141899108887,2006-11-06
4.535210132598877,2006-11-07
4.535210132598877,2006-11-08
4.6523661613464355,2006-11-09
4.645422458648682,2006-11-10
4.787744045257568,2006-11-13
4.903165817260742,2006-11-14
4.903165817260742,2006-11-15
4.884940147399902,2006-11-16
4.77906608581543,2006-11-17
4.79642391204834,2006-11-20
4.637613296508789,2006-11-21
4.697490215301514,2006-11-22
4.648026943206787,2006-11-24
4.510910987854004,2006-11-27
4.555169582366943,2006-11-28
4.627199649810791,2006-11-29
4.645422458648682,2006-11-30
4.598561763763428,2006-12-01
4.722658157348633,2006-12-04
4.784273147583008,2006-12-05
4.742618560791016,2006-12-06
4.742618560791016,2006-12-07
4.775596618652344,2006-12-08
4.721790313720703,2006-12-11
4.6801371574401855,2006-12-12
4.688813209533691,2006-12-13
4.790348052978516,2006-12-14
4.750428199768066,2006-12-15
4.654967784881592,2006-12-18
4.642819404602051,2006-12-19
4.571659088134766,2006-12-20
4.644556045532227,2006-12-21
4.593353271484375,2006-12-22
4.713111877441406,2006-12-26
4.748692989349365,2006-12-27
4.773858547210693,2006-12-28
4.73480749130249,2006-12-29
4.844152450561523,2007-01-03
4.807703971862793,2007-01-04
4.7851409912109375,2007-01-05
4.7729926109313965,2007-01-08
4.738280296325684,2007-01-09
4.706169605255127,2007-01-10
4.8788676261901855,2007-01-11
5.038544654846191,2007-01-12
4.975194454193115,2007-01-16
4.981268405914307,2007-01-17
4.864980697631836,2007-01-18
4.871054172515869,2007-01-19
4.923991680145264,2007-01-22
4.997756004333496,2007-01-23
5.0611066818237305,2007-01-24
4.928330898284912,2007-01-25
4.947424411773682,2007-01-26
4.974326133728027,2007-01-29
4.9960198402404785,2007-01-30
5.033337116241455,2007-01-31
5.094951152801514,2007-02-01
5.114912509918213,2007-02-02
5.120118618011475,2007-02-05
5.101027011871338,2007-02-06
5.254630088806152,2007-02-07
5.251159191131592,2007-02-08
5.1583027839660645,2007-02-09
5.120118618011475,2007-02-12
4.983872890472412,2007-02-13
5.137474536895752,2007-02-14
5.173056125640869,2007-02-15
5.193015098571777,2007-02-16
5.25029182434082,2007-02-20
5.190412521362305,2007-02-21
5.137474536895752,2007-02-22
5.006435394287109,2007-02-23
4.964779853820801,2007-02-26
4.6436872482299805,2007-02-27
4.708774089813232,2007-02-28
4.715716361999512,2007-03-01
4.6081061363220215,2007-03-02
4.464917182922363,2007-03-05
4.657573223114014,2007-03-06
4.558640480041504,2007-03-07
4.692284107208252,2007-03-08
4.691418170928955,2007-03-09
4.712245941162109,2007-03-12
4.522193431854248,2007-03-13
4.486612319946289,2007-03-14
4.498762607574463,2007-03-15
4.444957733154297,2007-03-16
4.54996395111084,2007-03-19
4.582939147949219,2007-03-20
4.6931538581848145,2007-03-21
4.637613296508789,2007-03-22
4.579469680786133,2007-03-23
4.587279319763184,2007-03-26
4.483141899108887,2007-03-27
4.379002571105957,2007-03-28
4.352968215942383,2007-03-29
4.360777854919434,2007-03-30
4.322596073150635,2007-04-02
4.485743999481201,2007-04-03
4.520458221435547,2007-04-04
4.497893810272217,2007-04-05
4.561244487762451,2007-04-09
4.519589424133301,2007-04-10
4.510043144226074,2007-04-11
4.645422458648682,2007-04-12
4.769521236419678,2007-04-13
4.83634090423584,2007-04-16
4.845889091491699,2007-04-17
4.752163410186768,2007-04-18
4.666251182556152,2007-04-19
4.707906246185303,2007-04-20
4.6523661613464355,2007-04-23
4.605503559112549,2007-04-24
4.650629997253418,2007-04-25
4.6081061363220215,2007-04-26
4.579469680786133,2007-04-27
4.543022155761719,2007-04-30
4.635009288787842,2007-05-01
4.661043643951416,2007-05-02
4.66364860534668,2007-05-03
4.677531719207764,2007-05-04
4.505704879760742,2007-05-07
4.451031684875488,2007-05-08
4.515250205993652,2007-05-09
4.445826530456543,2007-05-10
4.51698637008667,2007-05-11
4.465784072875977,2007-05-14
4.453635215759277,2007-05-15
4.464049816131592,2007-05-16
4.437146186828613,2007-05-17
4.375531196594238,2007-05-18
4.3382158279418945,2007-05-21
4.342554569244385,2007-05-22
4.290485858917236,2007-05-23
4.214118003845215,2007-05-24
4.330405235290527,2007-05-25
4.3043718338012695,2007-05-29
4.276600360870361,2007-05-30
4.2739973068237305,2007-05-31
4.320859909057617,2007-06-01
4.2488298416137695,2007-06-04
4.274600028991699,2007-06-05
4.231940746307373,2007-06-06
4.134436130523682,2007-06-07
4.328577995300293,2007-06-08
4.497472286224365,2007-06-11
4.417377948760986,2007-06-12
4.5096588134765625,2007-06-13
4.632412433624268,2007-06-14
4.641118049621582,2007-06-15
4.56189489364624,2007-06-18
4.531425476074219,2007-06-19
4.500954627990723,2007-06-20
4.5087890625,2007-06-21
4.453072547912598,2007-06-22
4.394742965698242,2007-06-25
4.404318332672119,2007-06-26
4.426083087921143,2007-06-27
4.477447986602783,2007-06-28
4.3860344886779785,2007-06-29
4.4400129318237305,2007-07-02
4.4504594802856445,2007-07-03
4.36949348449707,2007-07-05
4.578435897827148,2007-07-06
4.722955226898193,2007-07-09
4.599331378936768,2007-07-10
4.499213218688965,2007-07-11
4.527070999145508,2007-07-12
4.5192365646362305,2007-07-13
4.541871547698975,2007-07-16
4.609776496887207,2007-07-17
4.583660125732422,2007-07-18
4.742107391357422,2007-07-19
4.675942420959473,2007-07-20
4.674201011657715,2007-07-23
4.532293796539307,2007-07-24
4.530554294586182,2007-07-25
4.431305885314941,2007-07-26
4.397352695465088,2007-07-27
4.413893699645996,2007-07-30
4.318129539489746,2007-07-31
4.281565189361572,2007-08-01
4.30768346786499,2007-08-02
4.175353527069092,2007-08-03
4.199728488922119,2007-08-06
4.224977970123291,2007-08-07
4.4635186195373535,2007-08-08
4.2920122146606445,2007-08-09
4.265895366668701,2007-08-10
4.309423446655273,2007-08-13
4.191893100738525,2007-08-14
4.063917636871338,2007-08-15
3.9873056411743164,2007-08-16
4.103094100952148,2007-08-17
4.057823657989502,2007-08-20
3.874128580093384,2007-08-21
4.002104759216309,2007-08-22
4.003846168518066,2007-08-23
4.093518257141113,2007-08-24
4.063047409057617,2007-08-27
3.9315872192382812,2007-08-28
4.091776371002197,2007-08-29
4.043023586273193,2007-08-30
4.153587341308594,2007-08-31
4.23281192779541,2007-09-04
4.168387413024902,2007-09-05
4.267635345458984,2007-09-06
4.154458045959473,2007-09-07
4.078718662261963,2007-09-10
4.065659523010254,2007-09-11
4.09264612197876,2007-09-12
4.146624565124512,2007-09-13
4.110057353973389,2007-09-14
4.089165210723877,2007-09-17
4.309423446655273,2007-09-18
4.2902703285217285,2007-09-19
4.093518257141113,2007-09-20
4.058692932128906,2007-09-21
4.002104759216309,2007-09-24
4.022999286651611,2007-09-25
4.117893695831299,2007-09-26
4.2293291091918945,2007-09-27
4.212789058685303,2007-09-28
4.3990936279296875,2007-10-01
4.430434703826904,2007-10-02
4.407800674438477,2007-10-03
4.444363594055176,2007-10-04
4.564507484436035,2007-10-05
4.568860054016113,2007-10-08
4.698577880859375,2007-10-09
4.813496112823486,2007-10-10
4.507918357849121,2007-10-11
4.500082492828369,2007-10-12
4.3895182609558105,2007-10-15
4.13916015625,2007-10-16
4.3129353523254395,2007-10-17
4.322541236877441,2007-10-18
4.254427433013916,2007-10-19
4.335639476776123,2007-10-22
4.40899133682251,2007-10-23
4.229977130889893,2007-10-24
4.2422027587890625,2007-10-25
4.298089504241943,2007-10-26
4.449160575866699,2007-10-29
4.415977478027344,2007-10-30
4.4482879638671875,2007-10-31
4.359217643737793,2007-11-01
4.420342922210693,2007-11-02
4.26315975189209,2007-11-05
3.9688785076141357,2007-11-06
3.927835464477539,2007-11-07
3.700793981552124,2007-11-08
3.668483257293701,2007-11-09
3.497328758239746,2007-11-12
3.747948408126831,2007-11-13
3.6876940727233887,2007-11-14
3.6012449264526367,2007-11-15
3.680708885192871,2007-11-16
3.5898914337158203,2007-11-19
3.5043158531188965,2007-11-20
3.375947952270508,2007-11-21
3.414370536804199,2007-11-23
3.375947952270508,2007-11-26
3.4623987674713135,2007-11-27
3.62831449508667,2007-11-28
3.6012449264526367,2007-11-29
3.680708885192871,2007-11-30
3.6370468139648438,2007-12-03
3.6475250720977783,2007-12-04
3.749694585800171,2007-12-05
3.787243366241455,2007-12-06
3.9094977378845215,2007-12-07
3.9793570041656494,2007-12-10
3.8195548057556152,2007-12-11
3.8396384716033936,2007-12-12
3.746202230453491,2007-12-13
3.7191321849823,2007-12-14
3.5820326805114746,2007-12-17
3.6702308654785156,2007-12-18
3.676342248916626,2007-12-19
3.878061056137085,2007-12-20
3.9418084621429443,2007-12-21
4.0439772605896,2007-12-24
4.072793483734131,2007-12-26
3.9837234020233154,2007-12-27
3.9776101112365723,2007-12-28
3.96101975440979,2007-12-31
3.879807710647583,2008-01-02
3.832653284072876,2008-01-03
3.677215337753296,2008-01-04
3.754061460494995,2008-01-07
3.6649909019470215,2008-01-08
3.740962028503418,2008-01-09
3.740962028503418,2008-01-10
3.505187511444092,2008-01-11
3.5235249996185303,2008-01-14
3.4134976863861084,2008-01-15
3.374201774597168,2008-01-16
3.375947952270508,2008-01-17
3.3200607299804688,2008-01-18
3.3122012615203857,2008-01-22
3.3855535984039307,2008-01-23
3.4362010955810547,2008-01-24
3.4274682998657227,2008-01-25
3.467637300491333,2008-01-28
3.5113003253936768,2008-01-29
3.4842305183410645,2008-01-30
3.6152162551879883,2008-01-31
3.798596143722534,2008-02-01
3.7278645038604736,2008-02-04
3.479863405227661,2008-02-05
3.476370096206665,2008-02-06
3.487722635269165,2008-02-07
3.641413688659668,2008-02-08
3.603863000869751,2008-02-11
3.6562581062316895,2008-02-12
3.675469398498535,2008-02-13
3.62831449508667,2008-02-14
3.5942575931549072,2008-02-15
3.5837793350219727,2008-02-19
3.6012449264526367,2008-02-20
3.641413688659668,2008-02-21
3.623948097229004,2008-02-22
3.6789629459381104,2008-02-25
3.7034122943878174,2008-02-26
3.6676108837127686,2008-02-27
3.573300838470459,2008-02-28
3.3986525535583496,2008-02-29
3.336651086807251,2008-03-03
3.2685391902923584,2008-03-04
3.3349058628082275,2008-03-05
3.233609437942505,2008-03-06
3.1358072757720947,2008-03-07
3.038877248764038,2008-03-10
3.2004265785217285,2008-03-11
3.085158348083496,2008-03-12
3.050229787826538,2008-03-13
2.963778018951416,2008-03-14
2.8825669288635254,2008-03-17
3.0100607872009277,2008-03-18
2.914876699447632,2008-03-19
2.95853853225708,2008-03-20
3.169863224029541,2008-03-24
3.2659194469451904,2008-03-25
3.233609437942505,2008-03-26
3.17073655128479,2008-03-27
3.169863224029541,2008-03-28
3.1235811710357666,2008-03-31
3.2685391902923584,2008-04-01
3.2458345890045166,2008-04-02
3.2667932510375977,2008-04-03
3.217890739440918,2008-04-04
3.227496862411499,2008-04-07
3.1960599422454834,2008-04-08
3.1436665058135986,2008-04-09
3.165496587753296,2008-04-10
3.127074718475342,2008-04-11
3.1925671100616455,2008-04-14
3.464144468307495,2008-04-15
3.569807767868042,2008-04-16
3.58465313911438,2008-04-17
3.761920928955078,2008-04-18
3.726989269256592,2008-04-21
3.6091034412384033,2008-04-22
3.6842010021209717,2008-04-23
3.761920928955078,2008-04-24
3.765414237976074,2008-04-25
3.69293475151062,2008-04-28
3.833526611328125,2008-04-29
3.815187931060791,2008-04-30
3.863215446472168,2008-05-01
3.9243438243865967,2008-05-02
3.873694658279419,2008-05-05
3.9994428157806396,2008-05-06
3.7758922576904297,2008-05-07
3.740088701248169,2008-05-08
3.747074604034424,2008-05-09
3.80558180809021,2008-05-12
3.756680965423584,2008-05-13
3.871074676513672,2008-05-14
4.0675554275512695,2008-05-15
4.017780780792236,2008-05-16
3.9741177558898926,2008-05-19
3.8702027797698975,2008-05-20
3.835272789001465,2008-05-21
3.860595941543579,2008-05-22
3.765414237976074,2008-05-23
3.837019443511963,2008-05-27
3.9363367557525635,2008-05-28
4.02235221862793,2008-05-29
4.354887008666992,2008-05-30
4.2360615730285645,2008-06-02
4.1473846435546875,2008-06-03
4.140292167663574,2008-06-04
4.377944469451904,2008-06-05
4.209458827972412,2008-06-06
4.1598005294799805,2008-06-09
4.0551629066467285,2008-06-10
3.9806747436523438,2008-06-11
4.1172356605529785,2008-06-12
4.196157455444336,2008-06-13
4.174875736236572,2008-06-16
4.14649772644043,2008-06-17
4.028559684753418,2008-06-18
4.111029148101807,2008-06-19
3.9292426109313965,2008-06-20
3.990429639816284,2008-06-23
3.894657850265503,2008-06-24
3.9301304817199707,2008-06-25
3.7784922122955322,2008-06-26
3.815737247467041,2008-06-27
3.853867292404175,2008-06-30
3.85475492477417,2008-07-01
3.8662822246551514,2008-07-02
3.7776057720184326,2008-07-03
3.7864739894866943,2008-07-07
3.8139638900756836,2008-07-08
3.8866770267486572,2008-07-09
3.9008660316467285,2008-07-10
3.382110595703125,2008-07-11
3.294320583343506,2008-07-14
3.2827930450439453,2008-07-15
3.4725594520568848,2008-07-16
3.5239932537078857,2008-07-17
3.4069385528564453,2008-07-18
3.3235836029052734,2008-07-21
3.4796547889709473,2008-07-22
3.548821210861206,2008-07-23
3.357280731201172,2008-07-24
3.3962981700897217,2008-07-25
3.3519599437713623,2008-07-28
3.492954969406128,2008-07-29
3.4690141677856445,2008-07-30
3.492954969406128,2008-07-31
3.5869526863098145,2008-08-01
3.5098040103912354,2008-08-04
3.6144416332244873,2008-08-05
3.7137582302093506,2008-08-06
3.625969409942627,2008-08-07
3.6818346977233887,2008-08-08
3.6658730506896973,2008-08-11
3.5443875789642334,2008-08-12
3.575425148010254,2008-08-13
3.7483415603637695,2008-08-14
3.761643886566162,2008-08-15
3.694251775741577,2008-08-18
3.617988348007202,2008-08-19
3.602914571762085,2008-08-20
3.570103168487549,2008-08-21
3.6853814125061035,2008-08-22
3.5381810665130615,2008-08-25
3.594046115875244,2008-08-26
3.6508002281188965,2008-08-27
3.6711952686309814,2008-08-28
3.660553455352783,2008-08-29
3.6454782485961914,2008-09-02
3.6011416912078857,2008-09-03
3.504483461380005,2008-09-04
3.492954969406128,2008-09-05
3.498276710510254,2008-09-08
3.4096004962921143,2008-09-09
3.475220203399658,2008-09-10
3.296980381011963,2008-09-11
3.3023016452789307,2008-09-12
3.0859317779541016,2008-09-15
3.227814197540283,2008-09-16
3.046027421951294,2008-09-17
3.0965723991394043,2008-09-18
3.4140331745147705,2008-09-19
3.275697946548462,2008-09-22
3.11962890625,2008-09-23
2.986614465713501,2008-09-24
3.03627347946167,2008-09-25
2.9804069995880127,2008-09-26
2.6026461124420166,2008-09-29
2.9538042545318604,2008-09-30
2.8731088638305664,2008-10-01
2.7117183208465576,2008-10-02
2.6230413913726807,2008-10-03
2.4669723510742188,2008-10-06
2.3552403450012207,2008-10-07
2.2630162239074707,2008-10-08
2.2186782360076904,2008-10-09
2.1202471256256104,2008-10-10
2.6168346405029297,2008-10-13
2.51208233833313,2008-10-14
2.236137628555298,2008-10-15
2.3665192127227783,2008-10-16
2.318295955657959,2008-10-17
2.5022594928741455,2008-10-20
2.371877670288086,2008-10-21
2.2647149562835693,2008-10-22
2.30936598777771,2008-10-23
2.252210855484009,2008-10-24
2.1771974563598633,2008-10-27
2.5156548023223877,2008-10-28
2.4933290481567383,2008-10-29
2.617460012435913,2008-10-30
2.6183528900146484,2008-10-31
2.548696756362915,2008-11-03
2.6719343662261963,2008-11-04
2.4656453132629395,2008-11-05
2.2075603008270264,2008-11-06
2.38348650932312,2008-11-07
2.4379611015319824,2008-11-10
2.324547052383423,2008-11-11
2.182556390762329,2008-11-12
2.340620994567871,2008-11-13
2.2075603008270264,2008-11-14
2.1816623210906982,2008-11-17
2.154872179031372,2008-11-18
1.9985923767089844,2008-11-19
1.8851780891418457,2008-11-20
2.0503878593444824,2008-11-21
2.2289934158325195,2008-11-24
2.0664620399475098,2008-11-25
2.1709468364715576,2008-11-26
2.2459609508514404,2008-11-28
2.1084344387054443,2008-12-01
2.1816623210906982,2008-12-02
2.1620163917541504,2008-12-03
2.0441365242004395,2008-12-04
2.1218299865722656,2008-12-05
2.312044858932495,2008-12-08
2.226314067840576,2008-12-09
2.238816738128662,2008-12-10
2.141476631164551,2008-12-11
2.1629092693328857,2008-12-12
2.1325461864471436,2008-12-15
2.1495137214660645,2008-12-16
2.2245285511016846,2008-12-17
2.275430679321289,2008-12-18
2.2825748920440674,2008-12-19
