AJRD,Date
3.9523813724517822,1992-12-21
3.8655152320861816,1992-12-22
3.8655152320861816,1992-12-23
3.9089486598968506,1992-12-24
3.9089486598968506,1992-12-28
3.8655152320861816,1992-12-29
3.8655152320861816,1992-12-30
3.9089486598968506,1992-12-31
3.9523813724517822,1993-01-04
3.9523813724517822,1993-01-05
3.9523813724517822,1993-01-06
4.039246559143066,1993-01-07
4.12611198425293,1993-01-08
4.212977409362793,1993-01-11
4.082678318023682,1993-01-12
4.082678318023682,1993-01-13
3.995814085006714,1993-01-14
3.9523813724517822,1993-01-15
4.082678318023682,1993-01-18
4.212977409362793,1993-01-19
4.12611198425293,1993-01-20
4.12611198425293,1993-01-21
4.169544219970703,1993-01-22
4.082678318023682,1993-01-25
4.169544219970703,1993-01-26
4.082678318023682,1993-01-27
4.212977409362793,1993-01-28
4.256409645080566,1993-01-29
4.256409645080566,1993-02-01
4.265204429626465,1993-02-02
4.353147983551025,1993-02-03
4.4410905838012695,1993-02-04
4.5290327072143555,1993-02-05
4.616974353790283,1993-02-08
4.5290327072143555,1993-02-09
4.4410905838012695,1993-02-10
4.5290327072143555,1993-02-11
4.4410905838012695,1993-02-12
4.30917501449585,1993-02-16
4.39711856842041,1993-02-17
4.4410905838012695,1993-02-18
4.5290327072143555,1993-02-19
4.4410905838012695,1993-02-22
4.265204429626465,1993-02-23
4.353147983551025,1993-02-24
4.4410905838012695,1993-02-25
4.5290327072143555,1993-02-26
4.4410905838012695,1993-03-01
4.4410905838012695,1993-03-02
4.5290327072143555,1993-03-03
4.5290327072143555,1993-03-04
4.616974353790283,1993-03-05
4.573002338409424,1993-03-08
4.5290327072143555,1993-03-09
4.485060214996338,1993-03-10
4.573002338409424,1993-03-11
4.616974353790283,1993-03-12
4.616974353790283,1993-03-15
4.660947322845459,1993-03-16
4.660947322845459,1993-03-17
4.660947322845459,1993-03-18
4.616974353790283,1993-03-19
4.5290327072143555,1993-03-22
4.5290327072143555,1993-03-23
4.4410905838012695,1993-03-24
4.4410905838012695,1993-03-25
4.39711856842041,1993-03-26
4.39711856842041,1993-03-29
4.30917501449585,1993-03-30
4.353147983551025,1993-03-31
4.4410905838012695,1993-04-01
4.4410905838012695,1993-04-02
4.4410905838012695,1993-04-05
4.485060214996338,1993-04-06
4.4410905838012695,1993-04-07
4.5290327072143555,1993-04-08
4.4410905838012695,1993-04-12
4.485060214996338,1993-04-13
4.4410905838012695,1993-04-14
4.485060214996338,1993-04-15
4.5290327072143555,1993-04-16
4.485060214996338,1993-04-19
4.39711856842041,1993-04-20
4.4410905838012695,1993-04-21
4.485060214996338,1993-04-22
4.4410905838012695,1993-04-23
4.177262306213379,1993-04-26
4.230703353881836,1993-04-27
4.319769859313965,1993-04-28
4.319769859313965,1993-04-29
4.319769859313965,1993-04-30
4.453370571136475,1993-05-03
4.453370571136475,1993-05-04
4.453370571136475,1993-05-05
4.364303112030029,1993-05-06
4.497905254364014,1993-05-07
4.453370571136475,1993-05-10
4.408838272094727,1993-05-11
4.408838272094727,1993-05-12
4.408838272094727,1993-05-13
4.230703353881836,1993-05-14
4.186169624328613,1993-05-17
4.2752366065979,1993-05-18
4.319769859313965,1993-05-19
4.319769859313965,1993-05-20
4.319769859313965,1993-05-21
4.2752366065979,1993-05-24
4.2752366065979,1993-05-25
4.2752366065979,1993-05-26
4.453370571136475,1993-05-27
4.497905254364014,1993-05-28
4.497905254364014,1993-06-01
4.497905254364014,1993-06-02
4.408838272094727,1993-06-03
4.408838272094727,1993-06-04
4.497905254364014,1993-06-07
4.453370571136475,1993-06-08
4.631506443023682,1993-06-09
4.720571994781494,1993-06-10
4.676041126251221,1993-06-11
4.720571994781494,1993-06-14
4.854174613952637,1993-06-15
4.720571994781494,1993-06-16
4.854174613952637,1993-06-17
5.032310962677002,1993-06-18
5.165909767150879,1993-06-21
5.165909767150879,1993-06-22
5.299513339996338,1993-06-23
5.388579845428467,1993-06-24
5.477646827697754,1993-06-25
5.700314521789551,1993-06-28
5.655781269073486,1993-06-29
5.477646827697754,1993-06-30
5.433112621307373,1993-07-01
5.388579845428467,1993-07-02
5.566714763641357,1993-07-06
5.522180557250977,1993-07-07
5.477646827697754,1993-07-08
5.522180557250977,1993-07-09
5.611248016357422,1993-07-12
5.611248016357422,1993-07-13
6.056585788726807,1993-07-14
6.012052059173584,1993-07-15
6.012052059173584,1993-07-16
5.922983646392822,1993-07-19
5.878448486328125,1993-07-20
5.878448486328125,1993-07-21
5.967516899108887,1993-07-22
6.012052059173584,1993-07-23
6.056585788726807,1993-07-26
6.020639419555664,1993-07-27
5.930778980255127,1993-07-28
5.930778980255127,1993-07-29
6.110500335693359,1993-07-30
6.020639419555664,1993-08-02
5.8409199714660645,1993-08-03
5.8409199714660645,1993-08-04
5.7959885597229,1993-08-05
5.751059055328369,1993-08-06
5.8409199714660645,1993-08-09
6.065571308135986,1993-08-10
6.20035982131958,1993-08-11
6.20035982131958,1993-08-12
6.20035982131958,1993-08-13
6.110500335693359,1993-08-16
6.20035982131958,1993-08-17
6.20035982131958,1993-08-18
6.110500335693359,1993-08-19
6.020639419555664,1993-08-20
6.065571308135986,1993-08-23
6.065571308135986,1993-08-24
6.155431747436523,1993-08-25
6.155431747436523,1993-08-26
6.065571308135986,1993-08-27
6.065571308135986,1993-08-30
6.065571308135986,1993-08-31
6.065571308135986,1993-09-01
6.110500335693359,1993-09-02
6.110500335693359,1993-09-03
6.065571308135986,1993-09-07
5.930778980255127,1993-09-08
5.88585090637207,1993-09-09
5.975710868835449,1993-09-10
5.930778980255127,1993-09-13
6.020639419555664,1993-09-14
5.7959885597229,1993-09-15
5.751059055328369,1993-09-16
5.571338653564453,1993-09-17
5.751059055328369,1993-09-20
5.66119909286499,1993-09-21
5.66119909286499,1993-09-22
5.70612907409668,1993-09-23
5.7959885597229,1993-09-24
5.8409199714660645,1993-09-27
5.88585090637207,1993-09-28
5.88585090637207,1993-09-29
5.88585090637207,1993-09-30
5.751059055328369,1993-10-01
5.8409199714660645,1993-10-04
5.930778980255127,1993-10-05
5.930778980255127,1993-10-06
5.88585090637207,1993-10-07
5.8409199714660645,1993-10-08
5.8409199714660645,1993-10-11
5.7959885597229,1993-10-12
5.70612907409668,1993-10-13
5.751059055328369,1993-10-14
5.751059055328369,1993-10-15
5.70612907409668,1993-10-18
5.751059055328369,1993-10-19
5.751059055328369,1993-10-20
5.88585090637207,1993-10-21
6.110500335693359,1993-10-22
5.930778980255127,1993-10-25
5.8038201332092285,1993-10-26
5.667795181274414,1993-10-27
5.667795181274414,1993-10-28
5.713136672973633,1993-10-29
5.8038201332092285,1993-11-01
5.8038201332092285,1993-11-02
5.758479118347168,1993-11-03
5.8038201332092285,1993-11-04
5.758479118347168,1993-11-05
5.622452259063721,1993-11-08
5.667795181274414,1993-11-09
5.622452259063721,1993-11-10
5.758479118347168,1993-11-11
5.758479118347168,1993-11-12
5.577110290527344,1993-11-15
5.35039758682251,1993-11-16
5.35039758682251,1993-11-17
5.305056095123291,1993-11-18
5.35039758682251,1993-11-19
5.305056095123291,1993-11-22
5.169029712677002,1993-11-23
5.078344821929932,1993-11-24
5.123687744140625,1993-11-26
5.123687744140625,1993-11-29
5.033001899719238,1993-11-30
5.033001899719238,1993-12-01
5.123687744140625,1993-12-02
5.078344821929932,1993-12-03
5.2597126960754395,1993-12-06
5.305056095123291,1993-12-07
5.305056095123291,1993-12-08
5.2597126960754395,1993-12-09
5.078344821929932,1993-12-10
5.033001899719238,1993-12-13
4.942317008972168,1993-12-14
4.987658977508545,1993-12-15
5.033001899719238,1993-12-16
5.123687744140625,1993-12-17
5.078344821929932,1993-12-20
5.033001899719238,1993-12-21
4.942317008972168,1993-12-22
4.896975994110107,1993-12-23
4.8062896728515625,1993-12-27
4.942317008972168,1993-12-28
5.078344821929932,1993-12-29
5.078344821929932,1993-12-30
5.169029712677002,1993-12-31
5.169029712677002,1994-01-03
5.2597126960754395,1994-01-04
5.305056095123291,1994-01-05
5.2597126960754395,1994-01-06
5.2597126960754395,1994-01-07
5.078344821929932,1994-01-10
5.214371681213379,1994-01-11
5.123687744140625,1994-01-12
5.395740985870361,1994-01-13
5.35039758682251,1994-01-14
5.35039758682251,1994-01-17
5.35039758682251,1994-01-18
5.35039758682251,1994-01-19
5.35039758682251,1994-01-20
5.2597126960754395,1994-01-21
5.35039758682251,1994-01-24
5.214371681213379,1994-01-25
5.169029712677002,1994-01-26
5.214371681213379,1994-01-27
5.214371681213379,1994-01-28
5.305056095123291,1994-01-31
5.360030651092529,1994-02-01
5.314217567443848,1994-02-02
5.360030651092529,1994-02-03
5.497466087341309,1994-02-04
5.955588340759277,1994-02-07
5.772340774536133,1994-02-08
5.863964557647705,1994-02-09
5.726529598236084,1994-02-10
5.497466087341309,1994-02-11
5.543279647827148,1994-02-14
5.634903430938721,1994-02-15
5.680716037750244,1994-02-16
5.451653957366943,1994-02-17
5.634903430938721,1994-02-18
5.543279647827148,1994-02-22
5.58909273147583,1994-02-23
5.497466087341309,1994-02-24
5.405841827392578,1994-02-25
5.314217567443848,1994-02-28
5.360030651092529,1994-03-01
5.360030651092529,1994-03-02
5.314217567443848,1994-03-03
5.360030651092529,1994-03-04
5.360030651092529,1994-03-07
5.314217567443848,1994-03-08
5.222593784332275,1994-03-09
5.268406867980957,1994-03-10
5.360030651092529,1994-03-11
5.451653957366943,1994-03-14
5.405841827392578,1994-03-15
5.405841827392578,1994-03-16
5.451653957366943,1994-03-17
5.451653957366943,1994-03-18
5.314217567443848,1994-03-21
5.268406867980957,1994-03-22
5.543279647827148,1994-03-23
5.58909273147583,1994-03-24
5.680716037750244,1994-03-25
5.680716037750244,1994-03-28
5.58909273147583,1994-03-29
5.268406867980957,1994-03-30
5.130970001220703,1994-03-31
4.993531703948975,1994-04-04
5.222593784332275,1994-04-05
5.314217567443848,1994-04-06
5.314217567443848,1994-04-07
5.268406867980957,1994-04-08
5.222593784332275,1994-04-11
5.130970001220703,1994-04-12
4.993531703948975,1994-04-13
4.947720527648926,1994-04-14
4.993531703948975,1994-04-15
5.039346218109131,1994-04-18
5.0851569175720215,1994-04-19
4.993531703948975,1994-04-20
4.993531703948975,1994-04-21
4.993531703948975,1994-04-22
5.0851569175720215,1994-04-25
5.094421863555908,1994-04-26
5.094421863555908,1994-04-28
5.187044143676758,1994-04-29
5.187044143676758,1994-05-02
5.187044143676758,1994-05-03
5.048107624053955,1994-05-04
5.048107624053955,1994-05-05
5.048107624053955,1994-05-06
5.00179386138916,1994-05-09
5.00179386138916,1994-05-10
4.95548152923584,1994-05-11
4.909169673919678,1994-05-12
4.95548152923584,1994-05-13
5.00179386138916,1994-05-16
4.862855911254883,1994-05-17
4.816542148590088,1994-05-18
4.770229339599609,1994-05-19
4.677604675292969,1994-05-20
4.816542148590088,1994-05-23
4.770229339599609,1994-05-24
4.770229339599609,1994-05-25
4.7239155769348145,1994-05-26
4.677604675292969,1994-05-27
4.584977626800537,1994-05-31
4.677604675292969,1994-06-01
4.816542148590088,1994-06-02
4.816542148590088,1994-06-03
4.862855911254883,1994-06-06
4.816542148590088,1994-06-07
4.816542148590088,1994-06-08
4.816542148590088,1994-06-09
4.816542148590088,1994-06-10
4.862855911254883,1994-06-13
4.95548152923584,1994-06-14
4.909169673919678,1994-06-15
4.816542148590088,1994-06-16
4.770229339599609,1994-06-17
4.677604675292969,1994-06-20
4.584977626800537,1994-06-21
4.538665771484375,1994-06-22
4.538665771484375,1994-06-23
4.353414058685303,1994-06-24
4.353414058685303,1994-06-27
4.307100296020508,1994-06-28
4.446040630340576,1994-06-29
4.260786533355713,1994-06-30
4.353414058685303,1994-07-01
4.353414058685303,1994-07-05
4.353414058685303,1994-07-06
4.353414058685303,1994-07-07
4.399726867675781,1994-07-08
4.446040630340576,1994-07-11
4.584977626800537,1994-07-12
4.677604675292969,1994-07-13
4.7239155769348145,1994-07-14
4.677604675292969,1994-07-15
4.584977626800537,1994-07-18
4.538665771484375,1994-07-19
4.631289005279541,1994-07-20
4.631289005279541,1994-07-21
4.584977626800537,1994-07-22
4.584977626800537,1994-07-25
4.500591278076172,1994-07-26
4.6412353515625,1994-07-27
4.6412353515625,1994-07-28
4.734997749328613,1994-07-29
4.688115119934082,1994-08-01
4.7818779945373535,1994-08-02
4.688115119934082,1994-08-03
4.828760147094727,1994-08-04
4.875641345977783,1994-08-05
4.92252254486084,1994-08-08
4.92252254486084,1994-08-09
5.063165664672852,1994-08-10
4.96940279006958,1994-08-11
5.016283988952637,1994-08-12
5.250689506530762,1994-08-15
5.2038092613220215,1994-08-16
5.063165664672852,1994-08-17
5.063165664672852,1994-08-18
5.063165664672852,1994-08-19
5.110046863555908,1994-08-22
5.250689506530762,1994-08-23
5.391334056854248,1994-08-24
5.297573566436768,1994-08-25
5.297573566436768,1994-08-26
5.297573566436768,1994-08-29
5.344451904296875,1994-08-30
5.4382147789001465,1994-08-31
5.344451904296875,1994-09-01
5.297573566436768,1994-09-02
5.156928062438965,1994-09-06
5.2038092613220215,1994-09-07
5.156928062438965,1994-09-08
5.110046863555908,1994-09-09
5.156928062438965,1994-09-12
5.110046863555908,1994-09-13
5.110046863555908,1994-09-14
5.110046863555908,1994-09-15
5.063165664672852,1994-09-16
4.96940279006958,1994-09-19
4.92252254486084,1994-09-20
4.7818779945373535,1994-09-21
4.6412353515625,1994-09-22
4.688115119934082,1994-09-23
4.688115119934082,1994-09-26
4.734997749328613,1994-09-27
4.734997749328613,1994-09-28
4.734997749328613,1994-09-29
4.688115119934082,1994-09-30
4.500591278076172,1994-10-03
4.453711032867432,1994-10-04
4.453711032867432,1994-10-05
4.500591278076172,1994-10-06
4.500591278076172,1994-10-07
4.59435510635376,1994-10-10
4.59435510635376,1994-10-11
4.500591278076172,1994-10-12
4.5474724769592285,1994-10-13
4.500591278076172,1994-10-14
4.500591278076172,1994-10-17
4.406828880310059,1994-10-18
4.359949111938477,1994-10-19
4.406828880310059,1994-10-20
4.359949111938477,1994-10-21
4.359949111938477,1994-10-24
4.406828880310059,1994-10-25
4.368838787078857,1994-10-26
4.463814735412598,1994-10-27
4.558788299560547,1994-10-28
4.558788299560547,1994-10-31
4.463814735412598,1994-11-01
4.463814735412598,1994-11-02
4.606277942657471,1994-11-03
4.463814735412598,1994-11-04
4.416327953338623,1994-11-07
4.606277942657471,1994-11-08
4.5113019943237305,1994-11-09
4.5113019943237305,1994-11-10
4.463814735412598,1994-11-11
4.416327953338623,1994-11-14
4.368838787078857,1994-11-15
4.273863792419434,1994-11-16
4.226377010345459,1994-11-17
4.226377010345459,1994-11-18
4.131401538848877,1994-11-21
3.9889400005340576,1994-11-22
3.9889400005340576,1994-11-23
4.0364274978637695,1994-11-25
3.893965721130371,1994-11-28
3.941452741622925,1994-11-29
3.941452741622925,1994-11-30
3.941452741622925,1994-12-01
3.893965721130371,1994-12-02
3.941452741622925,1994-12-05
3.941452741622925,1994-12-06
3.893965721130371,1994-12-07
3.893965721130371,1994-12-08
3.893965721130371,1994-12-09
3.7989914417266846,1994-12-12
3.941452741622925,1994-12-13
4.0364274978637695,1994-12-14
4.178890228271484,1994-12-15
4.131401538848877,1994-12-16
4.0839152336120605,1994-12-19
4.0364274978637695,1994-12-20
4.5113019943237305,1994-12-21
4.5113019943237305,1994-12-22
4.463814735412598,1994-12-23
4.463814735412598,1994-12-27
4.416327953338623,1994-12-28
4.416327953338623,1994-12-29
4.5113019943237305,1994-12-30
4.463814735412598,1995-01-03
4.606277942657471,1995-01-04
4.558788299560547,1995-01-05
4.558788299560547,1995-01-06
4.558788299560547,1995-01-09
4.558788299560547,1995-01-10
4.5113019943237305,1995-01-11
4.5113019943237305,1995-01-12
4.558788299560547,1995-01-13
4.5113019943237305,1995-01-16
4.606277942657471,1995-01-17
4.7012505531311035,1995-01-18
4.606277942657471,1995-01-19
4.653763771057129,1995-01-20
4.7012505531311035,1995-01-23
4.796224594116211,1995-01-24
4.796224594116211,1995-01-25
4.938688278198242,1995-01-26
4.938688278198242,1995-01-27
4.843712329864502,1995-01-30
4.901375770568848,1995-01-31
4.901375770568848,1995-02-01
4.949429512023926,1995-02-02
4.997481346130371,1995-02-03
5.141639709472656,1995-02-06
5.285798072814941,1995-02-07
5.429956436157227,1995-02-08
5.333850383758545,1995-02-09
5.381903648376465,1995-02-10
5.429956436157227,1995-02-13
5.381903648376465,1995-02-14
5.333850383758545,1995-02-15
5.285798072814941,1995-02-16
5.285798072814941,1995-02-17
5.23774528503418,1995-02-21
5.189692497253418,1995-02-22
5.285798072814941,1995-02-23
5.285798072814941,1995-02-24
5.141639709472656,1995-02-27
5.189692497253418,1995-02-28
5.093586444854736,1995-03-01
5.093586444854736,1995-03-02
4.949429512023926,1995-03-03
4.901375770568848,1995-03-06
4.949429512023926,1995-03-07
4.853322982788086,1995-03-08
4.853322982788086,1995-03-09
4.949429512023926,1995-03-10
4.853322982788086,1995-03-13
4.853322982788086,1995-03-14
4.805271148681641,1995-03-15
4.853322982788086,1995-03-16
4.70916748046875,1995-03-17
4.805271148681641,1995-03-20
4.7572174072265625,1995-03-21
4.7572174072265625,1995-03-22
4.70916748046875,1995-03-23
4.7572174072265625,1995-03-24
4.7572174072265625,1995-03-27
4.70916748046875,1995-03-28
4.70916748046875,1995-03-29
4.901375770568848,1995-03-30
4.853322982788086,1995-03-31
4.949429512023926,1995-04-03
4.853322982788086,1995-04-04
4.901375770568848,1995-04-05
4.805271148681641,1995-04-06
4.805271148681641,1995-04-07
4.853322982788086,1995-04-10
4.997481346130371,1995-04-11
4.997481346130371,1995-04-12
4.949429512023926,1995-04-13
4.997481346130371,1995-04-17
5.093586444854736,1995-04-18
4.949429512023926,1995-04-19
4.805271148681641,1995-04-20
4.805271148681641,1995-04-21
4.901375770568848,1995-04-24
4.862476825714111,1995-04-25
4.862476825714111,1995-04-26
4.959725379943848,1995-04-27
4.911101818084717,1995-04-28
4.862476825714111,1995-05-01
4.862476825714111,1995-05-02
4.911101818084717,1995-05-03
4.911101818084717,1995-05-04
4.911101818084717,1995-05-05
4.911101818084717,1995-05-08
4.862476825714111,1995-05-09
4.911101818084717,1995-05-10
4.911101818084717,1995-05-11
4.959725379943848,1995-05-12
5.056975364685059,1995-05-15
5.1056013107299805,1995-05-16
4.959725379943848,1995-05-17
4.959725379943848,1995-05-18
4.959725379943848,1995-05-19
4.911101818084717,1995-05-22
4.959725379943848,1995-05-23
4.959725379943848,1995-05-24
4.862476825714111,1995-05-25
4.862476825714111,1995-05-26
4.911101818084717,1995-05-30
5.008350849151611,1995-05-31
5.056975364685059,1995-06-01
5.056975364685059,1995-06-02
5.1056013107299805,1995-06-05
5.056975364685059,1995-06-06
5.008350849151611,1995-06-07
4.959725379943848,1995-06-08
4.959725379943848,1995-06-09
4.570728302001953,1995-06-12
4.473478317260742,1995-06-13
4.327603340148926,1995-06-14
4.424854278564453,1995-06-15
4.570728302001953,1995-06-16
4.5221028327941895,1995-06-19
4.473478317260742,1995-06-20
4.473478317260742,1995-06-21
4.473478317260742,1995-06-22
4.376229286193848,1995-06-23
4.473478317260742,1995-06-26
4.376229286193848,1995-06-27
4.278980255126953,1995-06-28
4.230353832244873,1995-06-29
4.181729793548584,1995-06-30
4.133105754852295,1995-07-03
4.278980255126953,1995-07-05
4.278980255126953,1995-07-06
4.376229286193848,1995-07-07
4.473478317260742,1995-07-10
4.570728302001953,1995-07-11
4.376229286193848,1995-07-12
4.424854278564453,1995-07-13
4.424854278564453,1995-07-14
4.473478317260742,1995-07-17
4.5221028327941895,1995-07-18
4.473478317260742,1995-07-19
4.5221028327941895,1995-07-20
4.570728302001953,1995-07-21
4.473478317260742,1995-07-24
4.5221028327941895,1995-07-25
4.5221028327941895,1995-07-26
4.570728302001953,1995-07-27
4.58057975769043,1995-07-28
4.58057975769043,1995-07-31
4.53132438659668,1995-08-01
4.58057975769043,1995-08-02
4.58057975769043,1995-08-03
4.58057975769043,1995-08-04
4.58057975769043,1995-08-07
4.58057975769043,1995-08-08
4.58057975769043,1995-08-09
4.58057975769043,1995-08-10
4.629831790924072,1995-08-11
4.679085731506348,1995-08-14
4.58057975769043,1995-08-15
4.58057975769043,1995-08-16
4.58057975769043,1995-08-17
4.629831790924072,1995-08-18
4.629831790924072,1995-08-21
4.629831790924072,1995-08-22
4.53132438659668,1995-08-23
4.58057975769043,1995-08-24
4.629831790924072,1995-08-25
4.58057975769043,1995-08-28
4.53132438659668,1995-08-29
4.58057975769043,1995-08-30
4.679085731506348,1995-08-31
4.629831790924072,1995-09-01
4.58057975769043,1995-09-05
4.53132438659668,1995-09-06
4.58057975769043,1995-09-07
4.432818412780762,1995-09-08
4.482071876525879,1995-09-11
4.482071876525879,1995-09-12
4.482071876525879,1995-09-13
4.432818412780762,1995-09-14
4.285057067871094,1995-09-15
4.137297630310059,1995-09-18
4.03878927230835,1995-09-19
4.334310531616211,1995-09-20
4.285057067871094,1995-09-21
4.285057067871094,1995-09-22
4.235804557800293,1995-09-25
4.186550140380859,1995-09-26
4.186550140380859,1995-09-27
4.186550140380859,1995-09-28
4.186550140380859,1995-09-29
4.186550140380859,1995-10-02
4.137297630310059,1995-10-03
4.137297630310059,1995-10-04
4.186550140380859,1995-10-05
4.186550140380859,1995-10-06
4.285057067871094,1995-10-09
4.186550140380859,1995-10-10
4.285057067871094,1995-10-11
4.235804557800293,1995-10-12
4.235804557800293,1995-10-13
4.235804557800293,1995-10-16
4.235804557800293,1995-10-17
4.235804557800293,1995-10-18
4.186550140380859,1995-10-19
4.235804557800293,1995-10-20
4.235804557800293,1995-10-23
4.285057067871094,1995-10-24
4.186550140380859,1995-10-25
4.186550140380859,1995-10-26
4.186550140380859,1995-10-27
4.296459197998047,1995-10-30
4.1965413093566895,1995-10-31
4.146583080291748,1995-11-01
4.3464202880859375,1995-11-02
4.3464202880859375,1995-11-03
4.296459197998047,1995-11-06
4.1965413093566895,1995-11-07
4.146583080291748,1995-11-08
4.246501445770264,1995-11-09
4.246501445770264,1995-11-10
4.1965413093566895,1995-11-13
4.246501445770264,1995-11-14
4.1965413093566895,1995-11-15
4.296459197998047,1995-11-16
4.396376609802246,1995-11-17
4.396376609802246,1995-11-20
4.496294975280762,1995-11-21
4.646171569824219,1995-11-22
4.596212387084961,1995-11-24
4.646171569824219,1995-11-27
4.746089458465576,1995-11-28
4.746089458465576,1995-11-29
4.696130275726318,1995-11-30
4.746089458465576,1995-12-01
4.895966053009033,1995-12-04
4.995883464813232,1995-12-05
5.045843601226807,1995-12-06
4.895966053009033,1995-12-07
4.895966053009033,1995-12-08
4.846007347106934,1995-12-11
4.746089458465576,1995-12-12
4.646171569824219,1995-12-13
4.4463372230529785,1995-12-14
4.796047687530518,1995-12-15
4.846007347106934,1995-12-18
4.895966053009033,1995-12-19
4.746089458465576,1995-12-20
4.796047687530518,1995-12-21
4.846007347106934,1995-12-22
4.796047687530518,1995-12-26
4.895966053009033,1995-12-27
4.846007347106934,1995-12-28
4.895966053009033,1995-12-29
4.945924758911133,1996-01-02
4.945924758911133,1996-01-03
4.945924758911133,1996-01-04
5.045843601226807,1996-01-05
5.145759582519531,1996-01-08
5.095800876617432,1996-01-09
4.995883464813232,1996-01-10
5.095800876617432,1996-01-11
5.095800876617432,1996-01-12
5.195719242095947,1996-01-15
4.895966053009033,1996-01-16
4.895966053009033,1996-01-17
5.095800876617432,1996-01-18
5.095800876617432,1996-01-19
5.045843601226807,1996-01-22
5.045843601226807,1996-01-23
4.995883464813232,1996-01-24
4.945924758911133,1996-01-25
4.846007347106934,1996-01-26
4.895966053009033,1996-01-29
4.846007347106934,1996-01-30
4.796047687530518,1996-01-31
4.846007347106934,1996-02-01
4.846007347106934,1996-02-02
4.895966053009033,1996-02-05
5.045843601226807,1996-02-06
4.945924758911133,1996-02-07
4.956038951873779,1996-02-08
5.0571818351745605,1996-02-09
5.107755184173584,1996-02-12
5.107755184173584,1996-02-13
5.158325672149658,1996-02-14
5.0571818351745605,1996-02-15
5.107755184173584,1996-02-16
5.0571818351745605,1996-02-20
5.006609916687012,1996-02-21
5.158325672149658,1996-02-22
5.208897590637207,1996-02-23
5.259470462799072,1996-02-26
5.360615253448486,1996-02-27
5.208897590637207,1996-02-28
5.259470462799072,1996-02-29
5.107755184173584,1996-03-01
5.310042858123779,1996-03-04
5.158325672149658,1996-03-05
5.158325672149658,1996-03-06
5.158325672149658,1996-03-07
5.0571818351745605,1996-03-08
5.107755184173584,1996-03-11
5.158325672149658,1996-03-12
5.107755184173584,1996-03-13
4.956038951873779,1996-03-14
5.0571818351745605,1996-03-15
5.006609916687012,1996-03-18
5.158325672149658,1996-03-19
5.0571818351745605,1996-03-20
5.158325672149658,1996-03-21
5.107755184173584,1996-03-22
5.107755184173584,1996-03-25
5.107755184173584,1996-03-26
5.158325672149658,1996-03-27
5.0571818351745605,1996-03-28
5.0571818351745605,1996-03-29
5.006609916687012,1996-04-01
4.905467987060547,1996-04-02
4.854895114898682,1996-04-03
4.804323196411133,1996-04-04
4.753751754760742,1996-04-08
4.804323196411133,1996-04-09
4.753751754760742,1996-04-10
4.804323196411133,1996-04-11
4.70318078994751,1996-04-12
4.70318078994751,1996-04-15
4.905467987060547,1996-04-16
4.854895114898682,1996-04-17
4.804323196411133,1996-04-18
5.0571818351745605,1996-04-19
4.956038951873779,1996-04-22
5.006609916687012,1996-04-23
5.158325672149658,1996-04-24
5.107755184173584,1996-04-25
5.259470462799072,1996-04-26
5.269702434539795,1996-04-29
5.423188209533691,1996-04-30
5.320865631103516,1996-05-01
5.372027397155762,1996-05-02
5.423188209533691,1996-05-03
5.372027397155762,1996-05-06
5.372027397155762,1996-05-07
5.372027397155762,1996-05-08
5.372027397155762,1996-05-09
5.576674938201904,1996-05-10
5.62783670425415,1996-05-13
5.730162143707275,1996-05-14
5.576674938201904,1996-05-15
5.730162143707275,1996-05-16
6.037134170532227,1996-05-17
6.292945861816406,1996-05-20
6.395270824432373,1996-05-21
6.395270824432373,1996-05-22
6.139459133148193,1996-05-23
6.088296890258789,1996-05-24
6.088296890258789,1996-05-28
6.088296890258789,1996-05-29
6.088296890258789,1996-05-30
6.1906208992004395,1996-05-31
5.934811115264893,1996-06-03
6.1906208992004395,1996-06-04
6.292945861816406,1996-06-05
6.1906208992004395,1996-06-06
6.139459133148193,1996-06-07
6.088296890258789,1996-06-10
6.037134170532227,1996-06-11
6.037134170532227,1996-06-12
6.037134170532227,1996-06-13
5.832486152648926,1996-06-14
5.883647918701172,1996-06-17
6.088296890258789,1996-06-18
5.9859724044799805,1996-06-19
5.9859724044799805,1996-06-20
6.037134170532227,1996-06-21
6.139459133148193,1996-06-24
6.139459133148193,1996-06-25
6.241781711578369,1996-06-26
6.344107627868652,1996-06-27
6.1906208992004395,1996-06-28
6.088296890258789,1996-07-01
5.9859724044799805,1996-07-02
5.934811115264893,1996-07-03
5.9859724044799805,1996-07-05
6.088296890258789,1996-07-08
6.139459133148193,1996-07-09
6.037134170532227,1996-07-10
5.883647918701172,1996-07-11
5.7813239097595215,1996-07-12
5.678998947143555,1996-07-15
5.678998947143555,1996-07-16
5.525512218475342,1996-07-17
5.474350929260254,1996-07-18
5.474350929260254,1996-07-19
5.423188209533691,1996-07-22
5.372027397155762,1996-07-23
5.1673784255981445,1996-07-24
5.423188209533691,1996-07-25
5.474350929260254,1996-07-26
5.320865631103516,1996-07-29
5.331217288970947,1996-07-30
5.331217288970947,1996-07-31
5.382976055145264,1996-08-01
5.331217288970947,1996-08-02
5.331217288970947,1996-08-05
5.279455184936523,1996-08-06
5.486493110656738,1996-08-07
5.4347357749938965,1996-08-08
5.382976055145264,1996-08-09
5.382976055145264,1996-08-12
5.4347357749938965,1996-08-13
5.382976055145264,1996-08-14
5.538252830505371,1996-08-15
