ADM,Date
2.558647394180298,1988-09-26
2.510969877243042,1988-09-27
2.495077133178711,1988-09-28
2.510969877243042,1988-09-29
2.4791858196258545,1988-09-30
2.495077133178711,1988-10-03
2.542754650115967,1988-10-04
2.558647394180298,1988-10-05
2.542754650115967,1988-10-06
2.606323719024658,1988-10-07
2.6222152709960938,1988-10-10
2.606323719024658,1988-10-11
2.558647394180298,1988-10-12
2.558647394180298,1988-10-13
2.685784339904785,1988-10-14
2.6539998054504395,1988-10-17
2.7175676822662354,1988-10-18
2.7175676822662354,1988-10-19
2.797032356262207,1988-10-20
2.797032356262207,1988-10-21
2.7652463912963867,1988-10-24
2.7334606647491455,1988-10-25
2.7652463912963867,1988-10-26
2.7175676822662354,1988-10-27
2.7493534088134766,1988-10-28
2.704801559448242,1988-10-31
2.672980785369873,1988-11-01
2.6252505779266357,1988-11-02
2.6411616802215576,1988-11-03
2.6252505779266357,1988-11-04
2.5775187015533447,1988-11-07
2.6252505779266357,1988-11-08
2.59342885017395,1988-11-09
2.609340190887451,1988-11-10
2.529784917831421,1988-11-11
2.561607599258423,1988-11-14
2.561607599258423,1988-11-15
2.513875961303711,1988-11-16
2.513875961303711,1988-11-17
2.529784917831421,1988-11-18
2.561607599258423,1988-11-21
2.529784917831421,1988-11-22
2.513875961303711,1988-11-23
2.4820539951324463,1988-11-25
2.497964859008789,1988-11-28
2.545696973800659,1988-11-29
2.545696973800659,1988-11-30
2.561607599258423,1988-12-01
2.5775187015533447,1988-12-02
2.609340190887451,1988-12-05
2.657071113586426,1988-12-06
2.704801559448242,1988-12-07
2.6411616802215576,1988-12-08
2.6252505779266357,1988-12-09
2.6411616802215576,1988-12-12
2.6411616802215576,1988-12-13
2.5775187015533447,1988-12-14
2.561607599258423,1988-12-15
2.561607599258423,1988-12-16
2.609340190887451,1988-12-19
2.59342885017395,1988-12-20
2.6252505779266357,1988-12-21
2.6411616802215576,1988-12-22
2.704801559448242,1988-12-23
2.6888926029205322,1988-12-27
2.657071113586426,1988-12-28
2.704801559448242,1988-12-29
2.657071113586426,1988-12-30
2.6252505779266357,1989-01-03
2.6888926029205322,1989-01-04
2.752535581588745,1989-01-05
2.704801559448242,1989-01-06
2.672980785369873,1989-01-09
2.657071113586426,1989-01-10
2.672980785369873,1989-01-11
2.672980785369873,1989-01-12
2.672980785369873,1989-01-13
2.657071113586426,1989-01-16
2.768446683883667,1989-01-17
2.84799861907959,1989-01-18
2.8798205852508545,1989-01-19
2.9116411209106445,1989-01-20
2.8639094829559326,1989-01-23
2.94346284866333,1989-01-24
2.9275527000427246,1989-01-25
3.0071053504943848,1989-01-26
2.9911932945251465,1989-01-27
2.946597099304199,1989-01-30
2.9943785667419434,1989-01-31
3.058090925216675,1989-02-01
3.058090925216675,1989-02-02
3.010308027267456,1989-02-03
2.9943785667419434,1989-02-06
3.010308027267456,1989-02-07
3.010308027267456,1989-02-08
2.9625244140625,1989-02-09
2.914741277694702,1989-02-10
2.914741277694702,1989-02-13
2.8988142013549805,1989-02-14
2.8988142013549805,1989-02-15
2.946597099304199,1989-02-16
2.9784531593322754,1989-02-17
2.9625244140625,1989-02-21
2.914741277694702,1989-02-22
2.882887601852417,1989-02-23
2.8510310649871826,1989-02-24
2.8510310649871826,1989-02-27
2.8988142013549805,1989-02-28
2.8988142013549805,1989-03-01
2.8669590950012207,1989-03-02
2.882887601852417,1989-03-03
2.914741277694702,1989-03-06
2.9625244140625,1989-03-07
2.9943785667419434,1989-03-08
2.9943785667419434,1989-03-09
3.010308027267456,1989-03-10
2.9943785667419434,1989-03-13
2.9784531593322754,1989-03-14
2.9625244140625,1989-03-15
2.9943785667419434,1989-03-16
2.914741277694702,1989-03-17
2.882887601852417,1989-03-20
2.9306702613830566,1989-03-21
2.946597099304199,1989-03-22
2.9943785667419434,1989-03-23
2.9943785667419434,1989-03-27
2.9784531593322754,1989-03-28
3.010308027267456,1989-03-29
2.9943785667419434,1989-03-30
3.0262339115142822,1989-03-31
3.0421600341796875,1989-04-03
3.137727975845337,1989-04-04
3.1536543369293213,1989-04-05
3.105872392654419,1989-04-06
3.1218008995056152,1989-04-07
3.0899455547332764,1989-04-10
3.1218008995056152,1989-04-11
3.137727975845337,1989-04-12
3.1218008995056152,1989-04-13
3.265148162841797,1989-04-14
3.2810754776000977,1989-04-17
3.3766424655914307,1989-04-18
3.392569065093994,1989-04-19
3.328857421875,1989-04-20
3.3766424655914307,1989-04-21
3.392569065093994,1989-04-24
3.4084970951080322,1989-04-25
3.3766424655914307,1989-04-26
3.3766424655914307,1989-04-27
3.4084970951080322,1989-04-28
3.411684274673462,1989-05-01
3.395742654800415,1989-05-02
3.427626609802246,1989-05-03
3.507337808609009,1989-05-04
3.507337808609009,1989-05-05
3.475452423095703,1989-05-08
3.4913949966430664,1989-05-09
3.427626609802246,1989-05-10
3.459510326385498,1989-05-11
3.4913949966430664,1989-05-12
3.475452423095703,1989-05-15
3.475452423095703,1989-05-16
3.5232808589935303,1989-05-17
3.5551652908325195,1989-05-18
3.634877920150757,1989-05-19
3.5870513916015625,1989-05-22
3.507337808609009,1989-05-23
3.507337808609009,1989-05-24
3.507337808609009,1989-05-25
3.5392236709594727,1989-05-26
3.5232808589935303,1989-05-30
3.634877920150757,1989-05-31
3.6189351081848145,1989-06-01
3.571108102798462,1989-06-02
3.5392236709594727,1989-06-05
3.571108102798462,1989-06-06
3.6189351081848145,1989-06-07
3.698646306991577,1989-06-08
3.7464730739593506,1989-06-09
3.730532169342041,1989-06-12
3.730532169342041,1989-06-13
3.7943012714385986,1989-06-14
3.7783586978912354,1989-06-15
3.8421316146850586,1989-06-16
3.7464730739593506,1989-06-19
3.698646306991577,1989-06-20
3.7145888805389404,1989-06-21
3.698646306991577,1989-06-22
3.7943012714385986,1989-06-23
3.7464730739593506,1989-06-26
3.7783586978912354,1989-06-27
3.7943012714385986,1989-06-28
3.7145888805389404,1989-06-29
3.634877920150757,1989-06-30
3.682705879211426,1989-07-03
3.7624199390411377,1989-07-05
3.7943012714385986,1989-07-06
3.7783586978912354,1989-07-07
3.7783586978912354,1989-07-10
3.889957904815674,1989-07-11
3.889957904815674,1989-07-12
3.874014377593994,1989-07-13
3.826185941696167,1989-07-14
3.826185941696167,1989-07-17
3.905900001525879,1989-07-18
4.033439636230469,1989-07-19
4.033439636230469,1989-07-20
4.0812668800354,1989-07-21
4.0812668800354,1989-07-24
4.065324783325195,1989-07-25
4.208807945251465,1989-07-26
4.160982608795166,1989-07-27
4.176921367645264,1989-07-28
4.196063995361328,1989-07-31
4.148204803466797,1989-08-01
4.084384441375732,1989-08-02
4.036520481109619,1989-08-03
4.148204803466797,1989-08-04
4.148204803466797,1989-08-07
4.116292953491211,1989-08-08
4.196063995361328,1989-08-09
4.148204803466797,1989-08-10
4.084384441375732,1989-08-11
3.9727025032043457,1989-08-14
3.924840211868286,1989-08-15
3.940793752670288,1989-08-16
3.7971997261047363,1989-08-17
3.845066547393799,1989-08-18
3.845066547393799,1989-08-21
3.953554630279541,1989-08-22
3.9368035793304443,1989-08-23
4.020565509796143,1989-08-24
4.171336650848389,1989-08-25
4.271852493286133,1989-08-28
4.171336650848389,1989-08-29
4.221592426300049,1989-08-30
4.137833595275879,1989-08-31
4.188091278076172,1989-09-01
4.322108268737793,1989-09-05
4.255100250244141,1989-09-06
4.288605213165283,1989-09-07
4.204841136932373,1989-09-08
4.137833595275879,1989-09-11
4.121078968048096,1989-09-12
4.087574481964111,1989-09-13
4.054069519042969,1989-09-14
4.003812313079834,1989-09-15
4.037318229675293,1989-09-18
4.037318229675293,1989-09-19
4.1043291091918945,1989-09-20
4.154585361480713,1989-09-21
4.121078968048096,1989-09-22
4.154585361480713,1989-09-25
4.171336650848389,1989-09-26
4.188091278076172,1989-09-27
4.221592426300049,1989-09-28
4.238346099853516,1989-09-29
4.221592426300049,1989-10-02
4.221592426300049,1989-10-03
4.322108268737793,1989-10-04
4.389117240905762,1989-10-05
4.40587043762207,1989-10-06
4.355612277984619,1989-10-09
4.271852493286133,1989-10-10
4.288605213165283,1989-10-11
4.255100250244141,1989-10-12
3.8027851581573486,1989-10-13
4.1043291091918945,1989-10-16
4.020565509796143,1989-10-17
4.054069519042969,1989-10-18
4.154585361480713,1989-10-19
4.137833595275879,1989-10-20
4.054069519042969,1989-10-23
4.171336650848389,1989-10-24
4.171336650848389,1989-10-25
4.087574481964111,1989-10-26
4.003812313079834,1989-10-27
4.003812313079834,1989-10-30
4.020565509796143,1989-10-31
4.054069519042969,1989-11-01
3.9870593547821045,1989-11-02
4.003812313079834,1989-11-03
3.9903979301452637,1989-11-06
4.007165908813477,1989-11-07
4.090997695922852,1989-11-08
4.023932933807373,1989-11-09
4.1580657958984375,1989-11-10
4.241896152496338,1989-11-13
4.208365440368652,1989-11-14
4.225130558013916,1989-11-15
4.275427341461182,1989-11-16
4.258663654327393,1989-11-17
4.275427341461182,1989-11-20
4.308961391448975,1989-11-21
4.359260082244873,1989-11-22
4.392794132232666,1989-11-24
4.409559726715088,1989-11-27
4.376028537750244,1989-11-28
4.3257269859313965,1989-11-29
4.308961391448975,1989-11-30
4.426325798034668,1989-12-01
4.526925086975098,1989-12-04
4.65267276763916,1989-12-05
4.60237455368042,1989-12-06
4.5772223472595215,1989-12-07
4.627521991729736,1989-12-08
4.5772223472595215,1989-12-11
4.401175498962402,1989-12-12
4.3257269859313965,1989-12-13
4.35087776184082,1989-12-14
4.376028537750244,1989-12-15
4.250279903411865,1989-12-18
4.35087776184082,1989-12-19
4.3257269859313965,1989-12-20
4.501774311065674,1989-12-21
4.501774311065674,1989-12-22
4.501774311065674,1989-12-26
4.501774311065674,1989-12-27
4.60237455368042,1989-12-28
4.65267276763916,1989-12-29
4.627521991729736,1990-01-02
4.627521991729736,1990-01-03
4.60237455368042,1990-01-04
4.401175498962402,1990-01-05
4.451476097106934,1990-01-08
4.451476097106934,1990-01-09
4.376028537750244,1990-01-10
4.426325798034668,1990-01-11
4.3257269859313965,1990-01-12
4.35087776184082,1990-01-15
4.451476097106934,1990-01-16
4.3257269859313965,1990-01-17
4.300580978393555,1990-01-18
4.275427341461182,1990-01-19
4.124532222747803,1990-01-22
4.023932933807373,1990-01-23
3.8981854915618896,1990-01-24
3.7472872734069824,1990-01-25
3.7472872734069824,1990-01-26
3.7523252964019775,1990-01-29
3.8278756141662598,1990-01-30
4.029340744018555,1990-01-31
3.9789748191833496,1990-02-01
4.004159450531006,1990-02-02
4.004159450531006,1990-02-05
3.9537928104400635,1990-02-06
4.029340744018555,1990-02-07
4.104889392852783,1990-02-08
4.104889392852783,1990-02-09
4.104889392852783,1990-02-12
4.104889392852783,1990-02-13
4.079707622528076,1990-02-14
4.029340744018555,1990-02-15
3.9789748191833496,1990-02-16
3.9286081790924072,1990-02-20
3.878241777420044,1990-02-21
3.903426170349121,1990-02-22
4.004159450531006,1990-02-23
4.130075931549072,1990-02-26
4.130075931549072,1990-02-27
4.230810642242432,1990-02-28
4.255992412567139,1990-03-01
4.255992412567139,1990-03-02
4.180443286895752,1990-03-05
4.205626010894775,1990-03-06
4.155261039733887,1990-03-07
4.180443286895752,1990-03-08
4.054526329040527,1990-03-09
4.079707622528076,1990-03-12
4.079707622528076,1990-03-13
4.130075931549072,1990-03-14
4.205626010894775,1990-03-15
4.255992412567139,1990-03-16
4.331542015075684,1990-03-19
4.48264217376709,1990-03-20
4.43227481842041,1990-03-21
4.331542015075684,1990-03-22
4.381911277770996,1990-03-23
4.381911277770996,1990-03-26
4.608561038970947,1990-03-27
4.533010482788086,1990-03-28
4.533010482788086,1990-03-29
4.583378314971924,1990-03-30
4.533010482788086,1990-04-02
4.734478950500488,1990-04-03
4.709293842315674,1990-04-04
4.835209369659424,1990-04-05
4.810027122497559,1990-04-06
4.860393524169922,1990-04-09
4.6589274406433105,1990-04-10
4.709293842315674,1990-04-11
4.734478950500488,1990-04-12
4.709293842315674,1990-04-16
4.6589274406433105,1990-04-17
4.583378314971924,1990-04-18
4.558193206787109,1990-04-19
4.4070940017700195,1990-04-20
4.381911277770996,1990-04-23
4.48264217376709,1990-04-24
4.6589274406433105,1990-04-25
4.709293842315674,1990-04-26
4.684112071990967,1990-04-27
4.739573955535889,1990-04-30
4.7899956703186035,1990-05-01
4.916045665740967,1990-05-02
4.840415000915527,1990-05-03
4.840415000915527,1990-05-04
4.815205097198486,1990-05-07
4.966468811035156,1990-05-08
4.916045665740967,1990-05-09
4.815205097198486,1990-05-10
4.941258430480957,1990-05-11
4.840415000915527,1990-05-14
4.764784336090088,1990-05-15
4.815205097198486,1990-05-16
4.840415000915527,1990-05-17
4.966468811035156,1990-05-18
5.016888618469238,1990-05-21
5.092521667480469,1990-05-22
5.168150424957275,1990-05-23
5.142941951751709,1990-05-24
5.0673112869262695,1990-05-25
5.142941951751709,1990-05-29
5.168150424957275,1990-05-30
5.3446221351623535,1990-05-31
5.470678329467773,1990-06-01
5.369835376739502,1990-06-04
5.218571662902832,1990-06-05
5.168150424957275,1990-06-06
5.168150424957275,1990-06-07
5.168150424957275,1990-06-08
5.168150424957275,1990-06-11
5.2942070960998535,1990-06-12
5.2437825202941895,1990-06-13
5.218571662902832,1990-06-14
5.193363189697266,1990-06-15
5.0673112869262695,1990-06-18
5.092521667480469,1990-06-19
5.0673112869262695,1990-06-20
5.0673112869262695,1990-06-21
5.016888618469238,1990-06-22
4.966468811035156,1990-06-25
5.092521667480469,1990-06-26
5.193363189697266,1990-06-27
5.193363189697266,1990-06-28
5.168150424957275,1990-06-29
5.2437825202941895,1990-07-02
5.268994331359863,1990-07-03
5.218571662902832,1990-07-05
5.2437825202941895,1990-07-06
5.218571662902832,1990-07-09
5.168150424957275,1990-07-10
5.193363189697266,1990-07-11
5.31941556930542,1990-07-12
5.218571662902832,1990-07-13
5.092521667480469,1990-07-16
5.117730617523193,1990-07-17
5.0673112869262695,1990-07-18
5.117730617523193,1990-07-19
5.142941951751709,1990-07-20
4.991675853729248,1990-07-23
5.193363189697266,1990-07-24
5.092521667480469,1990-07-25
5.0673112869262695,1990-07-26
5.092521667480469,1990-07-27
5.122802257537842,1990-07-30
5.072332382202148,1990-07-31
5.072332382202148,1990-08-01
5.047098159790039,1990-08-02
5.097568035125732,1990-08-03
4.819977760314941,1990-08-06
4.870448589324951,1990-08-07
4.971391677856445,1990-08-08
4.946154594421387,1990-08-09
4.819977760314941,1990-08-10
4.895682334899902,1990-08-13
4.901993274688721,1990-08-14
4.954988479614258,1990-08-15
4.822498798370361,1990-08-16
4.663516521453857,1990-08-17
4.663516521453857,1990-08-20
4.584025859832764,1990-08-21
4.504534721374512,1990-08-22
4.478034973144531,1990-08-23
4.663516521453857,1990-08-24
4.901993274688721,1990-08-27
4.901993274688721,1990-08-28
5.007980823516846,1990-08-29
4.901993274688721,1990-08-30
4.875497341156006,1990-08-31
5.060975074768066,1990-09-04
5.16696310043335,1990-09-05
5.0874762535095215,1990-09-06
5.219958782196045,1990-09-07
5.19346284866333,1990-09-10
5.060975074768066,1990-09-11
5.11397123336792,1990-09-12
5.0874762535095215,1990-09-13
5.11397123336792,1990-09-14
5.0874762535095215,1990-09-17
5.060975074768066,1990-09-18
5.0874762535095215,1990-09-19
5.0874762535095215,1990-09-20
5.060975074768066,1990-09-21
4.875497341156006,1990-09-24
5.034480094909668,1990-09-25
5.007980823516846,1990-09-26
4.954988479614258,1990-09-27
4.981484413146973,1990-09-28
5.272953510284424,1990-10-01
5.431936740875244,1990-10-02
5.246457576751709,1990-10-03
5.352448463439941,1990-10-04
5.219958782196045,1990-10-05
5.272953510284424,1990-10-08
5.0874762535095215,1990-10-09
4.9284892082214355,1990-10-10
4.954988479614258,1990-10-11
5.007980823516846,1990-10-12
4.557528495788574,1990-10-15
4.769505977630615,1990-10-16
4.769505977630615,1990-10-17
4.875497341156006,1990-10-18
4.9284892082214355,1990-10-19
4.954988479614258,1990-10-22
4.954988479614258,1990-10-23
4.981484413146973,1990-10-24
4.9284892082214355,1990-10-25
4.743008613586426,1990-10-26
4.71651554107666,1990-10-29
4.796003341674805,1990-10-30
4.71651554107666,1990-10-31
4.796003341674805,1990-11-01
4.9284892082214355,1990-11-02
5.013372898101807,1990-11-05
4.880744934082031,1990-11-06
4.721589088439941,1990-11-07
4.721589088439941,1990-11-08
4.880744934082031,1990-11-09
4.986848831176758,1990-11-12
4.8011674880981445,1990-11-13
4.854216575622559,1990-11-14
4.960320472717285,1990-11-15
4.986848831176758,1990-11-16
4.986848831176758,1990-11-19
4.933796405792236,1990-11-20
4.907271385192871,1990-11-21
4.907271385192871,1990-11-23
4.880744934082031,1990-11-26
4.854216575622559,1990-11-27
4.933796405792236,1990-11-28
4.907271385192871,1990-11-29
4.907271385192871,1990-11-30
5.0929484367370605,1990-12-03
5.19905424118042,1990-12-04
5.225579261779785,1990-12-05
5.039897918701172,1990-12-06
5.039897918701172,1990-12-07
4.986848831176758,1990-12-10
4.960320472717285,1990-12-11
4.933796405792236,1990-12-12
4.880744934082031,1990-12-13
4.774641990661621,1990-12-14
4.721589088439941,1990-12-17
4.721589088439941,1990-12-18
4.827689170837402,1990-12-19
4.854216575622559,1990-12-20
4.774641990661621,1990-12-21
4.8011674880981445,1990-12-24
4.8011674880981445,1990-12-26
4.774641990661621,1990-12-27
4.774641990661621,1990-12-28
4.827689170837402,1990-12-31
4.748114109039307,1991-01-02
4.53590726852417,1991-01-03
4.53590726852417,1991-01-04
4.403280735015869,1991-01-07
4.403280735015869,1991-01-08
4.3767523765563965,1991-01-09
4.403280735015869,1991-01-10
4.482856750488281,1991-01-11
4.3767523765563965,1991-01-14
4.456331253051758,1991-01-15
4.164548397064209,1991-01-16
4.244123935699463,1991-01-17
4.217598915100098,1991-01-18
4.217598915100098,1991-01-21
4.217598915100098,1991-01-22
4.164548397064209,1991-01-23
4.350226402282715,1991-01-24
4.350226402282715,1991-01-25
4.328983783721924,1991-01-28
4.355538368225098,1991-01-29
4.249307155609131,1991-01-30
4.328983783721924,1991-01-31
4.302424907684326,1991-02-01
4.488331317901611,1991-02-04
4.5945611000061035,1991-02-05
4.780470848083496,1991-02-06
4.807029724121094,1991-02-07
4.727354049682617,1991-02-08
4.860144138336182,1991-02-11
4.727354049682617,1991-02-12
4.727354049682617,1991-02-13
4.753910064697266,1991-02-14
4.727354049682617,1991-02-15
4.621121883392334,1991-02-19
4.647680282592773,1991-02-20
4.621121883392334,1991-02-21
4.568004608154297,1991-02-22
4.621121883392334,1991-02-25
4.461773872375488,1991-02-26
4.461773872375488,1991-02-27
4.727354049682617,1991-02-28
4.780470848083496,1991-03-01
4.780470848083496,1991-03-04
4.780470848083496,1991-03-05
4.860144138336182,1991-03-06
4.807029724121094,1991-03-07
4.833584785461426,1991-03-08
4.727354049682617,1991-03-11
4.6742377281188965,1991-03-12
4.727354049682617,1991-03-13
4.6742377281188965,1991-03-14
4.6742377281188965,1991-03-15
4.647680282592773,1991-03-18
4.621121883392334,1991-03-19
4.5945611000061035,1991-03-20
4.568004608154297,1991-03-21
4.514888286590576,1991-03-22
4.541446685791016,1991-03-25
4.568004608154297,1991-03-26
4.5945611000061035,1991-03-27
4.6742377281188965,1991-03-28
4.780470848083496,1991-04-01
4.966378211975098,1991-04-02
4.992939472198486,1991-04-03
5.072608947753906,1991-04-04
5.072608947753906,1991-04-05
5.046052932739258,1991-04-08
4.966378211975098,1991-04-09
4.807029724121094,1991-04-10
4.727354049682617,1991-04-11
4.833584785461426,1991-04-12
4.886703968048096,1991-04-15
4.992939472198486,1991-04-16
5.046052932739258,1991-04-17
5.019495964050293,1991-04-18
4.939819812774658,1991-04-19
4.833584785461426,1991-04-22
4.91326379776001,1991-04-23
4.939819812774658,1991-04-24
4.886703968048096,1991-04-25
4.939819812774658,1991-04-26
4.860144138336182,1991-04-29
4.860144138336182,1991-04-30
4.886703968048096,1991-05-01
4.860144138336182,1991-05-02
4.966378211975098,1991-05-03
4.891937255859375,1991-05-06
4.838758945465088,1991-05-07
4.865346908569336,1991-05-08
4.918523788452148,1991-05-09
4.865346908569336,1991-05-10
4.812175750732422,1991-05-13
4.759000301361084,1991-05-14
4.732416152954102,1991-05-15
4.838758945465088,1991-05-16
4.812175750732422,1991-05-17
4.759000301361084,1991-05-20
4.759000301361084,1991-05-21
4.759000301361084,1991-05-22
4.732416152954102,1991-05-23
4.7058305740356445,1991-05-24
4.732416152954102,1991-05-28
4.7058305740356445,1991-05-29
4.732416152954102,1991-05-30
4.78558874130249,1991-05-31
4.812175750732422,1991-06-03
4.812175750732422,1991-06-04
4.838758945465088,1991-06-05
4.891937255859375,1991-06-06
4.838758945465088,1991-06-07
4.78558874130249,1991-06-10
4.838758945465088,1991-06-11
4.891937255859375,1991-06-12
4.971695899963379,1991-06-13
5.104625701904297,1991-06-14
5.131214141845703,1991-06-17
5.078042507171631,1991-06-18
5.051455020904541,1991-06-19
5.078042507171631,1991-06-20
5.131214141845703,1991-06-21
5.131214141845703,1991-06-24
5.024869441986084,1991-06-25
4.945107936859131,1991-06-26
5.078042507171631,1991-06-27
5.024869441986084,1991-06-28
5.184388160705566,1991-07-01
5.157802104949951,1991-07-02
5.051455020904541,1991-07-03
5.104625701904297,1991-07-05
5.157802104949951,1991-07-08
5.237563610076904,1991-07-09
5.317322731018066,1991-07-10
5.290735244750977,1991-07-11
5.317322731018066,1991-07-12
5.317322731018066,1991-07-15
5.317322731018066,1991-07-16
5.317322731018066,1991-07-17
5.450253963470459,1991-07-18
5.476840972900391,1991-07-19
5.503430366516113,1991-07-22
5.423670291900635,1991-07-23
5.530013561248779,1991-07-24
5.476840972900391,1991-07-25
5.450253963470459,1991-07-26
5.503430366516113,1991-07-29
5.397080898284912,1991-07-30
5.317322731018066,1991-07-31
5.237563610076904,1991-08-01
5.157802104949951,1991-08-02
5.189737319946289,1991-08-05
5.269580364227295,1991-08-06
5.322810649871826,1991-08-07
5.296197891235352,1991-08-08
5.269580364227295,1991-08-09
5.189737319946289,1991-08-12
5.253612518310547,1991-08-13
5.197723865509033,1991-08-14
5.253612518310547,1991-08-15
5.225665092468262,1991-08-16
5.113888263702393,1991-08-19
5.057995796203613,1991-08-20
5.393334865570068,1991-08-21
5.672786235809326,1991-08-22
5.588951587677002,1991-08-23
5.533059120178223,1991-08-26
5.505112648010254,1991-08-27
5.449223518371582,1991-08-28
5.644839763641357,1991-08-29
5.756618976593018,1991-08-30
5.672786235809326,1991-09-03
5.644839763641357,1991-09-04
5.784566402435303,1991-09-05
5.784566402435303,1991-09-06
5.728674411773682,1991-09-09
5.672786235809326,1991-09-10
5.616894245147705,1991-09-11
5.644839763641357,1991-09-12
5.588951587677002,1991-09-13
5.672786235809326,1991-09-16
5.616894245147705,1991-09-17
5.644839763641357,1991-09-18
5.533059120178223,1991-09-19
5.588951587677002,1991-09-20
5.561004638671875,1991-09-23
5.644839763641357,1991-09-24
5.672786235809326,1991-09-25
5.644839763641357,1991-09-26
5.644839763641357,1991-09-27
5.728674411773682,1991-09-30
5.728674411773682,1991-10-01
5.700730323791504,1991-10-02
5.588951587677002,1991-10-03
5.588951587677002,1991-10-04
5.505112648010254,1991-10-07
5.533059120178223,1991-10-08
5.533059120178223,1991-10-09
5.533059120178223,1991-10-10
5.533059120178223,1991-10-11
5.756618976593018,1991-10-14
6.119901657104492,1991-10-15
6.119901657104492,1991-10-16
6.147846221923828,1991-10-17
5.9522318840026855,1991-10-18
6.119901657104492,1991-10-21
6.175792217254639,1991-10-22
6.175792217254639,1991-10-23
6.036065101623535,1991-10-24
6.036065101623535,1991-10-25
6.064009189605713,1991-10-28
6.091954708099365,1991-10-29
6.119901657104492,1991-10-30
6.119901657104492,1991-10-31
6.203732967376709,1991-11-01
6.097445487976074,1991-11-04
6.153387069702148,1991-11-05
6.32120943069458,1991-11-06
6.265265941619873,1991-11-07
6.349178791046143,1991-11-08
6.377147674560547,1991-11-11
6.405123233795166,1991-11-12
6.572938919067383,1991-11-13
6.461056232452393,1991-11-14
6.125417709350586,1991-11-15
6.181361675262451,1991-11-18
6.097445487976074,1991-11-19
6.041508197784424,1991-11-20
6.013541221618652,1991-11-21
5.929630756378174,1991-11-22
6.041508197784424,1991-11-25
6.349178791046143,1991-11-26
6.265265941619873,1991-11-27
6.125417709350586,1991-11-29
6.23729944229126,1991-12-02
6.32120943069458,1991-12-03
6.32120943069458,1991-12-04
6.461056232452393,1991-12-05
6.489027500152588,1991-12-06
6.684815406799316,1991-12-09
6.796692371368408,1991-12-10
6.544968128204346,1991-12-11
6.71278715133667,1991-12-12
6.71278715133667,1991-12-13
6.740756511688232,1991-12-16
6.796692371368408,1991-12-17
6.7687296867370605,1991-12-18
6.908579349517822,1991-12-19
7.020455837249756,1991-12-20
7.132338523864746,1991-12-23
7.132338523864746,1991-12-24
7.076397895812988,1991-12-26
7.132338523864746,1991-12-27
7.272188663482666,1991-12-30
7.4120354652404785,1991-12-31
7.132338523864746,1992-01-02
7.104364395141602,1992-01-03
7.020455837249756,1992-01-06
6.85263729095459,1992-01-07
6.7687296867370605,1992-01-08
6.992488861083984,1992-01-09
7.048427581787109,1992-01-10
7.132338523864746,1992-01-13
7.104364395141602,1992-01-14
7.328129291534424,1992-01-15
6.880609035491943,1992-01-16
6.908579349517822,1992-01-17
6.936544418334961,1992-01-20
6.740756511688232,1992-01-21
6.85263729095459,1992-01-22
6.7687296867370605,1992-01-23
6.908579349517822,1992-01-24
6.824665069580078,1992-01-27
6.824665069580078,1992-01-28
6.656844139099121,1992-01-29
6.656844139099121,1992-01-30
6.656844139099121,1992-01-31
6.9143877029418945,1992-02-03
6.970372200012207,1992-02-04
6.998368263244629,1992-02-05
7.11033821105957,1992-02-06
6.998368263244629,1992-02-07
7.082345962524414,1992-02-10
7.166326999664307,1992-02-11
7.166326999664307,1992-02-12
6.998368263244629,1992-02-13
6.802414894104004,1992-02-14
6.634451866149902,1992-02-18
6.382510662078857,1992-02-19
6.634451866149902,1992-02-20
6.438496112823486,1992-02-21
6.662446975708008,1992-02-24
6.634451866149902,1992-02-25
6.634451866149902,1992-02-26
6.494485855102539,1992-02-27
6.57846736907959,1992-02-28
6.522478103637695,1992-03-02
6.382510662078857,1992-03-03
6.270536422729492,1992-03-04
6.270536422729492,1992-03-05
6.32652473449707,1992-03-06
6.270536422729492,1992-03-09
6.242544651031494,1992-03-10
6.242544651031494,1992-03-11
6.270536422729492,1992-03-12
6.046593189239502,1992-03-13
6.046593189239502,1992-03-16
6.046593189239502,1992-03-17
6.186559200286865,1992-03-18
6.242544651031494,1992-03-19
6.214552879333496,1992-03-20
6.214552879333496,1992-03-23
6.242544651031494,1992-03-24
6.102575778961182,1992-03-25
5.850635051727295,1992-03-26
5.934619426727295,1992-03-27
6.046593189239502,1992-03-30
5.90662145614624,1992-03-31
5.794646739959717,1992-04-01
5.766655921936035,1992-04-02
5.766655921936035,1992-04-03
5.710667133331299,1992-04-06
5.570699214935303,1992-04-07
5.542708873748779,1992-04-08
5.486722946166992,1992-04-09
5.598691463470459,1992-04-10
5.682672500610352,1992-04-13
5.710667133331299,1992-04-14
5.458725452423096,1992-04-15
5.346751689910889,1992-04-16
5.234779357910156,1992-04-20
5.234779357910156,1992-04-21
5.402740955352783,1992-04-22
5.346751689910889,1992-04-23
5.346751689910889,1992-04-24
5.3747453689575195,1992-04-27
5.486722946166992,1992-04-28
5.3747453689575195,1992-04-29
5.4307332038879395,1992-04-30
5.346751689910889,1992-05-01
5.49247407913208,1992-05-04
5.436426162719727,1992-05-05
5.548518657684326,1992-05-06
5.520495414733887,1992-05-07
5.6325860023498535,1992-05-08
5.6325860023498535,1992-05-11
5.604560375213623,1992-05-12
5.548518657684326,1992-05-13
5.380379676818848,1992-05-14
5.324333667755127,1992-05-15
