NWS,Date
12.117433547973633,2017-03-02
12.117433547973633,2017-03-03
12.117433547973633,2017-03-06
11.888803482055664,2017-03-07
11.70589828491211,2017-03-08
11.70589828491211,2017-03-09
11.70589828491211,2017-03-10
11.567639350891113,2017-03-13
11.705899238586426,2017-03-14
11.890241622924805,2017-03-15
11.890241622924805,2017-03-16
11.936328887939453,2017-03-17
11.890241622924805,2017-03-20
11.844157218933105,2017-03-21
11.936328887939453,2017-03-22
11.936328887939453,2017-03-23
11.936328887939453,2017-03-24
11.936328887939453,2017-03-27
12.212844848632812,2017-03-28
12.397191047668457,2017-03-29
12.627622604370117,2017-03-30
12.443276405334473,2017-03-31
12.212844848632812,2017-04-03
12.120675086975098,2017-04-04
12.028501510620117,2017-04-05
11.936328887939453,2017-04-06
11.890241622924805,2017-04-07
11.890241622924805,2017-04-10
11.844157218933105,2017-04-11
11.936328887939453,2017-04-12
11.705899238586426,2017-04-13
11.844157218933105,2017-04-17
11.705899238586426,2017-04-18
11.844157218933105,2017-04-19
12.305020332336426,2017-04-20
12.258931159973145,2017-04-21
12.305020332336426,2017-04-24
12.397191047668457,2017-04-25
12.212844848632812,2017-04-26
12.166759490966797,2017-04-27
11.982416152954102,2017-04-28
11.982416152954102,2017-05-01
11.890241622924805,2017-05-02
11.844157218933105,2017-05-03
11.844157218933105,2017-05-04
11.982416152954102,2017-05-05
12.074589729309082,2017-05-08
12.351104736328125,2017-05-09
12.028501510620117,2017-05-10
11.982416152954102,2017-05-11
12.028501510620117,2017-05-12
12.258931159973145,2017-05-15
12.258931159973145,2017-05-16
12.028501510620117,2017-05-17
12.028501510620117,2017-05-18
12.166759490966797,2017-05-19
12.489363670349121,2017-05-22
12.443276405334473,2017-05-23
12.581535339355469,2017-05-24
12.53545093536377,2017-05-25
12.719793319702148,2017-05-26
12.581535339355469,2017-05-30
12.627622604370117,2017-05-31
12.904138565063477,2017-06-01
12.858053207397461,2017-06-02
12.719793319702148,2017-06-05
12.811968803405762,2017-06-06
12.719793319702148,2017-06-07
12.858053207397461,2017-06-08
12.996312141418457,2017-06-09
12.950227737426758,2017-06-12
12.858053207397461,2017-06-13
12.904138565063477,2017-06-14
12.950227737426758,2017-06-15
13.04239559173584,2017-06-16
13.13457202911377,2017-06-19
12.904138565063477,2017-06-20
12.858053207397461,2017-06-21
12.858053207397461,2017-06-22
12.950227737426758,2017-06-23
12.996312141418457,2017-06-26
12.996312141418457,2017-06-27
13.180657386779785,2017-06-28
12.950227737426758,2017-06-29
13.04239559173584,2017-06-30
13.180657386779785,2017-07-03
13.04239559173584,2017-07-05
12.581535339355469,2017-07-06
12.673707008361816,2017-07-07
12.489363670349121,2017-07-10
12.673707008361816,2017-07-11
12.53545093536377,2017-07-12
12.627622604370117,2017-07-13
12.904138565063477,2017-07-14
12.996312141418457,2017-07-17
12.950227737426758,2017-07-18
13.2267427444458,2017-07-19
13.2267427444458,2017-07-20
13.318916320800781,2017-07-21
13.318916320800781,2017-07-24
13.411087989807129,2017-07-25
13.457175254821777,2017-07-26
13.549345016479492,2017-07-27
13.641519546508789,2017-07-28
13.549345016479492,2017-07-31
13.687605857849121,2017-08-01
13.59543228149414,2017-08-02
13.50326156616211,2017-08-03
13.457175254821777,2017-08-04
13.641519546508789,2017-08-07
13.457175254821777,2017-08-08
13.411087989807129,2017-08-09
12.904138565063477,2017-08-10
12.719793319702148,2017-08-11
12.719793319702148,2017-08-14
12.627622604370117,2017-08-15
12.581535339355469,2017-08-16
12.581535339355469,2017-08-17
12.673707008361816,2017-08-18
12.673707008361816,2017-08-21
12.719793319702148,2017-08-22
12.443276405334473,2017-08-23
12.53545093536377,2017-08-24
12.673707008361816,2017-08-25
12.719793319702148,2017-08-28
12.627622604370117,2017-08-29
12.53545093536377,2017-08-30
12.627622604370117,2017-08-31
12.719793319702148,2017-09-01
12.489363670349121,2017-09-05
12.581535339355469,2017-09-06
12.719793319702148,2017-09-07
12.351104736328125,2017-09-08
12.581535339355469,2017-09-11
12.535109519958496,2017-09-12
12.349405288696289,2017-09-13
12.395831108093262,2017-09-14
12.48868465423584,2017-09-15
12.48868465423584,2017-09-18
12.535109519958496,2017-09-19
12.627963066101074,2017-09-20
12.48868465423584,2017-09-21
12.442256927490234,2017-09-22
12.627963066101074,2017-09-25
12.442256927490234,2017-09-26
12.581536293029785,2017-09-27
12.674386978149414,2017-09-28
12.674386978149414,2017-09-29
12.720813751220703,2017-10-02
12.720813751220703,2017-10-03
12.720813751220703,2017-10-04
12.720813751220703,2017-10-05
12.674386978149414,2017-10-06
12.581536293029785,2017-10-09
12.860093116760254,2017-10-10
12.767240524291992,2017-10-11
12.860093116760254,2017-10-12
13.045801162719727,2017-10-13
13.045801162719727,2017-10-16
12.952947616577148,2017-10-17
13.0922269821167,2017-10-18
12.90652084350586,2017-10-19
13.0922269821167,2017-10-20
12.999374389648438,2017-10-23
12.952947616577148,2017-10-24
12.999374389648438,2017-10-25
12.999374389648438,2017-10-26
12.952947616577148,2017-10-27
13.138651847839355,2017-10-30
12.90652084350586,2017-10-31
13.045801162719727,2017-11-01
13.045801162719727,2017-11-02
13.185078620910645,2017-11-03
13.510064125061035,2017-11-06
13.370783805847168,2017-11-07
13.41720962524414,2017-11-08
13.695768356323242,2017-11-09
14.438589096069336,2017-11-10
14.485015869140625,2017-11-13
14.438589096069336,2017-11-14
14.438589096069336,2017-11-15
14.856428146362305,2017-11-16
15.042132377624512,2017-11-17
14.8100004196167,2017-11-20
14.8100004196167,2017-11-21
14.763574600219727,2017-11-22
14.763574600219727,2017-11-24
14.8100004196167,2017-11-27
15.181408882141113,2017-11-28
15.274262428283691,2017-11-29
15.227836608886719,2017-11-30
15.274262428283691,2017-12-01
15.552821159362793,2017-12-04
15.367116928100586,2017-12-05
15.367116928100586,2017-12-06
15.367116928100586,2017-12-07
15.59924602508545,2017-12-08
15.692097663879395,2017-12-11
15.367116928100586,2017-12-12
15.320691108703613,2017-12-13
15.274262428283691,2017-12-14
15.181408882141113,2017-12-15
15.413541793823242,2017-12-18
15.459969520568848,2017-12-19
15.413541793823242,2017-12-20
15.459969520568848,2017-12-21
15.59924602508545,2017-12-22
15.413541793823242,2017-12-26
15.459969520568848,2017-12-27
15.459969520568848,2017-12-28
15.413541793823242,2017-12-29
15.59924602508545,2018-01-02
15.692097663879395,2018-01-03
15.719955444335938,2018-01-04
15.970659255981445,2018-01-05
15.970659255981445,2018-01-08
16.017087936401367,2018-01-09
15.924232482910156,2018-01-10
16.249216079711914,2018-01-11
16.295642852783203,2018-01-12
16.063508987426758,2018-01-16
16.295642852783203,2018-01-17
16.1563663482666,2018-01-18
16.295642852783203,2018-01-19
16.295642852783203,2018-01-22
16.109935760498047,2018-01-23
16.1563663482666,2018-01-24
16.063508987426758,2018-01-25
16.249216079711914,2018-01-26
16.109935760498047,2018-01-29
16.063508987426758,2018-01-30
16.202791213989258,2018-01-31
15.924232482910156,2018-02-01
15.552821159362793,2018-02-02
14.949278831481934,2018-02-05
15.320691108703613,2018-02-06
15.134984016418457,2018-02-07
14.717146873474121,2018-02-08
14.856428146362305,2018-02-09
14.995704650878906,2018-02-12
15.367116928100586,2018-02-13
15.506397247314453,2018-02-14
15.413541793823242,2018-02-15
15.274262428283691,2018-02-16
14.949278831481934,2018-02-20
14.995704650878906,2018-02-21
15.320691108703613,2018-02-22
15.552821159362793,2018-02-23
15.692097663879395,2018-02-26
15.506397247314453,2018-02-27
15.227836608886719,2018-02-28
14.949278831481934,2018-03-01
14.995704650878906,2018-03-02
15.227836608886719,2018-03-05
15.413541793823242,2018-03-06
15.320691108703613,2018-03-07
15.227836608886719,2018-03-08
15.59924602508545,2018-03-09
15.645670890808105,2018-03-12
15.552268028259277,2018-03-13
15.552268028259277,2018-03-14
15.645672798156738,2018-03-15
15.879192352294922,2018-03-16
15.645672798156738,2018-03-19
15.645672798156738,2018-03-20
15.785785675048828,2018-03-21
15.598973274230957,2018-03-22
14.945122718811035,2018-03-23
15.038528442382812,2018-03-26
14.898417472839355,2018-03-27
14.758307456970215,2018-03-28
15.038528442382812,2018-03-29
14.618197441101074,2018-04-02
14.945122718811035,2018-04-03
14.945122718811035,2018-04-04
14.945122718811035,2018-04-05
14.758307456970215,2018-04-06
14.805010795593262,2018-04-09
15.131936073303223,2018-04-10
14.945122718811035,2018-04-11
15.038528442382812,2018-04-12
14.851715087890625,2018-04-13
15.131936073303223,2018-04-16
15.178638458251953,2018-04-17
15.178638458251953,2018-04-18
15.318748474121094,2018-04-19
15.27204418182373,2018-04-20
15.27204418182373,2018-04-23
15.085230827331543,2018-04-24
15.085230827331543,2018-04-25
15.131936073303223,2018-04-26
15.178638458251953,2018-04-27
15.178638458251953,2018-04-30
15.131936073303223,2018-05-01
14.805010795593262,2018-05-02
15.131936073303223,2018-05-03
15.27204418182373,2018-05-04
15.505563735961914,2018-05-07
15.505563735961914,2018-05-08
15.552268028259277,2018-05-09
15.580291748046875,2018-05-10
14.478086471557617,2018-05-11
15.178638458251953,2018-05-14
15.178638458251953,2018-05-15
15.178638458251953,2018-05-16
15.131936073303223,2018-05-17
15.038528442382812,2018-05-18
15.131936073303223,2018-05-21
14.99182415008545,2018-05-22
14.945122718811035,2018-05-23
14.945122718811035,2018-05-24
14.99182415008545,2018-05-25
14.524789810180664,2018-05-29
14.833033561706543,2018-05-30
14.43138313293457,2018-05-31
14.571494102478027,2018-06-01
14.618197441101074,2018-06-04
14.99182415008545,2018-06-05
15.038528442382812,2018-06-06
15.038528442382812,2018-06-07
15.085230827331543,2018-06-08
15.131936073303223,2018-06-11
15.318748474121094,2018-06-12
15.038528442382812,2018-06-13
15.085230827331543,2018-06-14
15.178638458251953,2018-06-15
15.225342750549316,2018-06-18
15.038528442382812,2018-06-19
15.085230827331543,2018-06-20
14.945122718811035,2018-06-21
14.99182415008545,2018-06-22
14.711604118347168,2018-06-25
14.664898872375488,2018-06-26
14.711604118347168,2018-06-27
14.758307456970215,2018-06-28
14.805010795593262,2018-06-29
14.43138313293457,2018-07-02
14.524789810180664,2018-07-03
14.478086471557617,2018-07-05
14.571494102478027,2018-07-06
14.664898872375488,2018-07-09
14.99182415008545,2018-07-10
14.758307456970215,2018-07-11
14.711604118347168,2018-07-12
14.758307456970215,2018-07-13
14.618197441101074,2018-07-16
14.524789810180664,2018-07-17
14.618197441101074,2018-07-18
14.571494102478027,2018-07-19
14.478086471557617,2018-07-20
14.478086471557617,2018-07-23
14.244568824768066,2018-07-24
14.384679794311523,2018-07-25
14.244568824768066,2018-07-26
14.10445785522461,2018-07-27
14.151161193847656,2018-07-30
14.291272163391113,2018-07-31
14.244568824768066,2018-08-01
14.197864532470703,2018-08-02
14.291272163391113,2018-08-03
14.337976455688477,2018-08-06
14.291272163391113,2018-08-07
14.291272163391113,2018-08-08
14.384679794311523,2018-08-09
12.56324291229248,2018-08-10
13.030277252197266,2018-08-13
13.21709156036377,2018-08-14
13.170388221740723,2018-08-15
13.357203483581543,2018-08-16
13.497313499450684,2018-08-17
13.123686790466309,2018-08-20
13.123686790466309,2018-08-21
13.263794898986816,2018-08-22
12.936870574951172,2018-08-23
12.936870574951172,2018-08-24
12.890167236328125,2018-08-27
12.843461990356445,2018-08-28
12.936870574951172,2018-08-29
12.796759605407715,2018-08-30
12.703354835510254,2018-08-31
12.516539573669434,2018-09-04
12.516539573669434,2018-09-05
12.2830228805542,2018-09-06
12.236319541931152,2018-09-07
12.189615249633789,2018-09-10
12.236678123474121,2018-09-11
12.14255142211914,2018-09-12
12.283743858337402,2018-09-13
12.09548568725586,2018-09-14
12.001358985900879,2018-09-17
12.14255142211914,2018-09-18
12.189615249633789,2018-09-19
12.330808639526367,2018-09-20
12.424934387207031,2018-09-21
12.47199821472168,2018-09-24
12.566128730773926,2018-09-25
12.613192558288574,2018-09-26
12.566128730773926,2018-09-27
12.8014497756958,2018-09-28
12.73555850982666,2018-10-01
12.603777885437012,2018-10-02
12.92381477355957,2018-10-03
12.857924461364746,2018-10-04
12.83910083770752,2018-10-05
12.829687118530273,2018-10-08
12.92381477355957,2018-10-09
12.387284278869629,2018-10-10
12.255504608154297,2018-10-11
12.424934387207031,2018-10-12
12.509650230407715,2018-10-15
12.660256385803223,2018-10-16
12.7167329788208,2018-10-17
12.632017135620117,2018-10-18
12.594367027282715,2018-10-19
12.613192558288574,2018-10-22
12.453173637390137,2018-10-23
12.255504608154297,2018-10-24
12.26491641998291,2018-10-25
12.086073875427246,2018-10-26
11.944880485534668,2018-10-29
12.26491641998291,2018-10-30
12.556714057922363,2018-10-31
12.52847671508789,2018-11-01
12.575541496276855,2018-11-02
12.575541496276855,2018-11-05
12.679083824157715,2018-11-06
12.8014497756958,2018-11-07
13.46976089477539,2018-11-08
13.554473876953125,2018-11-09
13.074419975280762,2018-11-12
13.093247413635254,2018-11-13
13.234439849853516,2018-11-14
13.036768913269043,2018-11-15
13.065008163452148,2018-11-16
12.848511695861816,2018-11-19
12.189615249633789,2018-11-20
12.227266311645508,2018-11-21
12.199028015136719,2018-11-23
12.632017135620117,2018-11-26
12.490825653076172,2018-11-27
12.72614574432373,2018-11-28
12.8014497756958,2018-11-29
12.613192558288574,2018-11-30
12.886163711547852,2018-12-03
12.490825653076172,2018-12-04
12.104898452758789,2018-12-06
11.963706016540527,2018-12-07
12.039009094238281,2018-12-10
11.916642189025879,2018-12-11
12.208439826965332,2018-12-12
12.057836532592773,2018-12-13
11.728387832641602,2018-12-14
11.549543380737305,2018-12-17
11.446001052856445,2018-12-18
11.3048095703125,2018-12-19
10.890644073486328,2018-12-20
10.589433670043945,2018-12-21
10.410591125488281,2018-12-24
10.692975044250488,2018-12-26
10.711800575256348,2018-12-27
10.787103652954102,2018-12-28
10.871820449829102,2018-12-31
10.928295135498047,2019-01-02
10.787103652954102,2019-01-03
11.257742881774902,2019-01-04
11.483652114868164,2019-01-07
11.59660530090332,2019-01-08
11.643671035766602,2019-01-09
11.643671035766602,2019-01-10
11.747211456298828,2019-01-11
11.718974113464355,2019-01-14
11.775449752807617,2019-01-15
11.803689002990723,2019-01-16
11.860166549682617,2019-01-17
11.935469627380371,2019-01-18
11.766039848327637,2019-01-22
11.634258270263672,2019-01-23
11.822514533996582,2019-01-24
12.048420906066895,2019-01-25
12.029597282409668,2019-01-28
12.104898452758789,2019-01-29
12.07666015625,2019-01-30
12.17078971862793,2019-01-31
12.104898452758789,2019-02-01
12.227266311645508,2019-02-04
12.34963321685791,2019-02-05
12.302569389343262,2019-02-06
12.067248344421387,2019-02-07
11.926055908203125,2019-02-08
11.681321144104004,2019-02-11
11.88840389251709,2019-02-12
11.916642189025879,2019-02-13
11.944880485534668,2019-02-14
12.17078971862793,2019-02-15
12.255504608154297,2019-02-19
12.377872467041016,2019-02-20
12.283743858337402,2019-02-21
12.434348106384277,2019-02-22
12.490825653076172,2019-02-25
12.53788948059082,2019-02-26
12.53788948059082,2019-02-27
12.52847671508789,2019-02-28
12.763798713684082,2019-03-01
12.763798713684082,2019-03-04
12.632017135620117,2019-03-05
12.575541496276855,2019-03-06
12.377872467041016,2019-03-07
12.283743858337402,2019-03-08
12.509650230407715,2019-03-11
12.38635540008545,2019-03-12
12.29151439666748,2019-03-13
12.12079906463623,2019-03-14
12.082860946655273,2019-03-15
12.073376655578613,2019-03-18
11.969051361083984,2019-03-19
11.959567070007324,2019-03-20
12.187188148498535,2019-03-21
11.988021850585938,2019-03-22
11.940600395202637,2019-03-25
11.855243682861328,2019-03-26
11.75091552734375,2019-03-27
11.807820320129395,2019-03-28
11.845757484436035,2019-03-29
11.959567070007324,2019-04-01
11.836272239685059,2019-04-02
11.90266227722168,2019-04-03
11.93111515045166,2019-04-04
11.988021850585938,2019-04-05
11.978535652160645,2019-04-08
11.978535652160645,2019-04-09
12.101831436157227,2019-04-10
11.988021850585938,2019-04-11
12.09234619140625,2019-04-12
11.997504234313965,2019-04-15
12.09234619140625,2019-04-16
12.05440902709961,2019-04-17
11.978535652160645,2019-04-18
11.874210357666016,2019-04-22
11.95008373260498,2019-04-23
11.969051361083984,2019-04-24
11.817304611206055,2019-04-25
11.921630859375,2019-04-26
11.874210357666016,2019-04-29
11.845757484436035,2019-04-30
11.798335075378418,2019-05-01
11.731945991516113,2019-05-02
11.788851737976074,2019-05-03
11.542262077331543,2019-05-06
11.134440422058105,2019-05-07
11.011148452758789,2019-05-08
11.05856990814209,2019-05-09
11.409485816955566,2019-05-10
10.982694625854492,2019-05-13
11.049084663391113,2019-05-14
11.124958038330078,2019-05-15
11.077536582946777,2019-05-16
10.963726997375488,2019-05-17
11.20083236694336,2019-05-20
11.39051628112793,2019-05-21
11.371545791625977,2019-05-22
11.381032943725586,2019-05-23
11.437936782836914,2019-05-24
11.371545791625977,2019-05-28
11.257737159729004,2019-05-29
11.162896156311035,2019-05-30
11.049084663391113,2019-05-31
11.11547565460205,2019-06-03
11.27670669555664,2019-06-04
11.352579116821289,2019-06-05
11.314641952514648,2019-06-06
11.447420120239258,2019-06-07
11.494843482971191,2019-06-10
11.504326820373535,2019-06-11
11.447420120239258,2019-06-12
11.5327787399292,2019-06-13
11.5802001953125,2019-06-14
11.959567070007324,2019-06-17
12.519133567810059,2019-06-18
13.012312889099121,2019-06-19
13.230448722839355,2019-06-20
13.201996803283691,2019-06-21
13.021794319152832,2019-06-24
12.955406188964844,2019-06-25
12.9933443069458,2019-06-26
13.14509105682373,2019-06-27
13.239933013916016,2019-06-28
13.268385887145996,2019-07-01
13.192513465881348,2019-07-02
13.183029174804688,2019-07-03
13.192513465881348,2019-07-05
13.002830505371094,2019-07-08
12.9933443069458,2019-07-09
12.98386001586914,2019-07-10
12.936440467834473,2019-07-11
13.021794319152832,2019-07-12
13.040763854980469,2019-07-15
13.164060592651367,2019-07-16
12.832113265991211,2019-07-17
12.955406188964844,2019-07-18
12.81314468383789,2019-07-19
12.889019966125488,2019-07-22
12.955406188964844,2019-07-23
13.116640090942383,2019-07-24
12.955406188964844,2019-07-25
12.9933443069458,2019-07-26
12.945921897888184,2019-07-29
12.974376678466797,2019-07-30
12.765724182128906,2019-07-31
12.651912689208984,2019-08-01
12.61397647857666,2019-08-02
12.414809226989746,2019-08-05
12.519133567810059,2019-08-06
12.443262100219727,2019-08-07
12.670882225036621,2019-08-08
13.344260215759277,2019-08-09
13.65723705291748,2019-08-12
13.714142799377441,2019-08-13
13.040763854980469,2019-08-14
13.268385887145996,2019-08-15
13.410650253295898,2019-08-16
13.619300842285156,2019-08-19
13.552910804748535,2019-08-20
13.714142799377441,2019-08-21
13.723627090454102,2019-08-22
13.230448722839355,2019-08-23
13.315807342529297,2019-08-26
13.201996803283691,2019-08-27
13.401165008544922,2019-08-28
13.458069801330566,2019-08-29
13.429617881774902,2019-08-30
13.211482048034668,2019-09-03
13.46755313873291,2019-09-04
13.600333213806152,2019-09-05
13.761564254760742,2019-09-06
13.98918342590332,2019-09-09
14.170615196228027,2019-09-10
14.199261665344238,2019-09-11
14.15151596069336,2019-09-12
14.227907180786133,2019-09-13
13.82685375213623,2019-09-16
13.960538864135742,2019-09-17
13.94144058227539,2019-09-18
13.702718734741211,2019-09-19
13.674070358276367,2019-09-20
13.740912437438965,2019-09-23
13.616778373718262,2019-09-24
13.721814155578613,2019-09-25
13.588129997253418,2019-09-26
13.53083610534668,2019-09-27
13.654972076416016,2019-09-30
13.607226371765137,2019-10-01
13.425799369812012,2019-10-02
13.33985710144043,2019-10-03
13.483092308044434,2019-10-04
13.311210632324219,2019-10-07
12.604589462280273,2019-10-08
12.75737190246582,2019-10-09
12.862410545349121,2019-10-10
13.13932991027832,2019-10-11
13.177525520324707,2019-10-14
13.02474308013916,2019-10-15
13.244368553161621,2019-10-16
13.282565116882324,2019-10-17
13.167975425720215,2019-10-18
13.368504524230957,2019-10-21
13.549934387207031,2019-10-22
13.607226371765137,2019-10-23
13.588129997253418,2019-10-24
13.569032669067383,2019-10-25
13.654972076416016,2019-10-28
13.683619499206543,2019-10-29
13.387602806091309,2019-10-30
13.483092308044434,2019-10-31
13.540385246276855,2019-11-01
13.588129997253418,2019-11-04
13.549934387207031,2019-11-05
13.349407196044922,2019-11-06
13.167975425720215,2019-11-07
12.633237838745117,2019-11-08
12.75737190246582,2019-11-11
12.70962905883789,2019-11-12
12.70962905883789,2019-11-13
12.604589462280273,2019-11-14
12.719176292419434,2019-11-15
12.661884307861328,2019-11-18
12.671432495117188,2019-11-19
12.547297477722168,2019-11-20
12.318120956420898,2019-11-21
12.394512176513672,2019-11-22
12.575943946838379,2019-11-25
12.719176292419434,2019-11-26
12.776470184326172,2019-11-27
12.575943946838379,2019-11-29
12.575943946838379,2019-12-02
12.327670097351074,2019-12-03
12.480452537536621,2019-12-04
12.680980682373047,2019-12-05
12.87196159362793,2019-12-06
12.881509780883789,2019-12-09
12.84331226348877,2019-12-10
12.929251670837402,2019-12-11
13.397150993347168,2019-12-12
13.282565116882324,2019-12-13
13.454444885253906,2019-12-16
13.521286010742188,2019-12-17
13.731363296508789,2019-12-18
13.664521217346191,2019-12-19
13.664521217346191,2019-12-20
13.664521217346191,2019-12-23
13.64542293548584,2019-12-24
13.87459659576416,2019-12-26
13.817304611206055,2019-12-27
13.807754516601562,2019-12-30
13.855501174926758,2019-12-31
14.141968727111816,2020-01-02
14.15151596069336,2020-01-03
14.103774070739746,2020-01-06
14.256555557250977,2020-01-07
14.29475212097168,2020-01-08
14.141968727111816,2020-01-09
14.05602741241455,2020-01-10
14.227907180786133,2020-01-13
14.371142387390137,2020-01-14
14.457082748413086,2020-01-15
14.56212043762207,2020-01-16
14.543023109436035,2020-01-17
14.170615196228027,2020-01-21
14.122869491577148,2020-01-22
14.046479225158691,2020-01-23
13.702718734741211,2020-01-24
13.463994026184082,2020-01-27
13.2921142578125,2020-01-28
13.167975425720215,2020-01-29
13.378053665161133,2020-01-30
13.33985710144043,2020-01-31
13.387602806091309,2020-02-03
13.511736869812012,2020-02-04
13.750459671020508,2020-02-05
14.07512378692627,2020-02-06
13.788657188415527,2020-02-07
13.44489574432373,2020-02-10
13.82685375213623,2020-02-11
14.13241958618164,2020-02-12
14.141968727111816,2020-02-13
14.304300308227539,2020-02-14
14.2470064163208,2020-02-18
14.371142387390137,2020-02-19
14.304300308227539,2020-02-20
14.122869491577148,2020-02-21
13.397150993347168,2020-02-24
12.642784118652344,2020-02-25
12.155790328979492,2020-02-26
11.72608757019043,2020-02-27
11.878870964050293,2020-02-28
12.088946342468262,2020-03-02
11.544658660888672,2020-03-03
11.554207801818848,2020-03-04
10.818939208984375,2020-03-05
10.752097129821777,2020-03-06
10.016829490661621,2020-03-09
10.662765502929688,2020-03-10
9.978266716003418,2020-03-11
9.08166790008545,2020-03-12
10.228927612304688,2020-03-13
9.91077995300293,2020-03-16
10.334978103637695,2020-03-17
8.831006050109863,2020-03-18
8.985260009765625,2020-03-19
8.397167205810547,2020-03-20
7.847641944885254,2020-03-23
8.339323997497559,2020-03-24
8.300759315490723,2020-03-25
8.831006050109863,2020-03-26
8.117586135864258,2020-03-27
8.541780471801758,2020-03-30
8.66711139678955,2020-03-31
8.281478881835938,2020-04-01
7.876563549041748,2020-04-02
7.944048881530762,2020-04-03
8.657470703125,2020-04-06
8.676752090454102,2020-04-07
8.811723709106445,2020-04-08
9.341970443725586,2020-04-09
9.235920906066895,2020-04-13
9.3226900100708,2020-04-14
8.792442321777344,2020-04-15
8.387527465820312,2020-04-16
8.840646743774414,2020-04-17
8.696035385131836,2020-04-20
8.31040096282959,2020-04-21
8.339323997497559,2020-04-22
8.503216743469238,2020-04-23
8.66711139678955,2020-04-24
9.255203247070312,2020-04-27
9.554068565368652,2020-04-28
10.421744346618652,2020-04-29
9.852934837341309,2020-04-30
9.351611137390137,2020-05-01
9.554068565368652,2020-05-04
9.457661628723145,2020-05-05
9.631196022033691,2020-05-06
9.573352813720703,2020-05-07
10.845942497253418,2020-05-08
10.585638999938965,2020-05-11
10.412104606628418,2020-05-12
10.537434577941895,2020-05-13
10.604920387268066,2020-05-14
10.6145601272583,2020-05-15
10.87486457824707,2020-05-18
10.87486457824707,2020-05-19
11.231574058532715,2020-05-20
11.13516616821289,2020-05-21
11.212292671203613,2020-05-22
11.569005012512207,2020-05-26
11.85822868347168,2020-05-27
11.588285446166992,2020-05-28
11.819666862487793,2020-05-29
11.800384521484375,2020-06-01
11.877510070800781,2020-06-02
12.504165649414062,2020-06-03
12.378832817077637,2020-06-04
12.571650505065918,2020-06-05
12.938003540039062,2020-06-08
12.455960273742676,2020-06-09
11.993200302124023,2020-06-10
11.029117584228516,2020-06-11
11.327981948852539,2020-06-12
11.414751052856445,2020-06-15
11.684693336486816,2020-06-16
11.935355186462402,2020-06-17
11.549721717834473,2020-06-18
11.453314781188965,2020-06-19
11.559362411499023,2020-06-22
11.636489868164062,2020-06-23
11.270136833190918,2020-06-24
11.347265243530273,2020-06-25
11.12552547454834,2020-06-26
11.308700561523438,2020-06-29
11.520798683166504,2020-06-30
11.684693336486816,2020-07-01
11.665412902832031,2020-07-02
11.771459579467773,2020-07-06
11.59792709350586,2020-07-07
11.453314781188965,2020-07-08
11.308700561523438,2020-07-09
11.549721717834473,2020-07-10
11.530441284179688,2020-07-13
11.935355186462402,2020-07-14
12.263144493103027,2020-07-15
12.3306303024292,2020-07-16
12.34027099609375,2020-07-17
12.272784233093262,2020-07-20
12.301708221435547,2020-07-21
12.388474464416504,2020-07-22
12.272784233093262,2020-07-23
12.253503799438477,2020-07-24
12.446319580078125,2020-07-27
12.272784233093262,2020-07-28
12.398116111755371,2020-07-29
12.455960273742676,2020-07-30
12.301708221435547,2020-07-31
12.51380443572998,2020-08-03
12.899438858032227,2020-08-04
12.831954956054688,2020-08-05
13.015128135681152,2020-08-06
13.805678367614746,2020-08-07
14.413049697875977,2020-08-10
14.403409957885742,2020-08-11
14.711915969848633,2020-08-12
14.875810623168945,2020-08-13
14.875810623168945,2020-08-14
14.644430160522461,2020-08-17
14.740839004516602,2020-08-18
14.702275276184082,2020-08-19
14.644430160522461,2020-08-20
14.104543685913086,2020-08-21
14.316641807556152,2020-08-24
14.422691345214844,2020-08-25
14.441972732543945,2020-08-26
14.480537414550781,2020-08-27
14.692635536193848,2020-08-28
14.528739929199219,2020-08-31
14.55766487121582,2020-09-01
14.654071807861328,2020-09-02
14.615507125854492,2020-09-03
14.393769264221191,2020-09-04
14.085261344909668,2020-09-08
14.605866432189941,2020-09-09
14.32628345489502,2020-09-10
14.509459495544434,2020-09-11
14.654071807861328,2020-09-14
14.780231475830078,2020-09-15
14.537614822387695,2020-09-16
14.712298393249512,2020-09-17
15.022848129272461,2020-09-18
14.042675971984863,2020-09-21
14.236769676208496,2020-09-22
13.741829872131348,2020-09-23
13.557440757751465,2020-09-24
13.576849937438965,2020-09-25
13.85828685760498,2020-09-28
13.363348960876465,2020-09-29
13.567146301269531,2020-09-30
13.732126235961914,2020-10-01
13.751535415649414,2020-10-02
13.897106170654297,2020-10-05
13.800058364868164,2020-10-06
13.741829872131348,2020-10-07
13.916516304016113,2020-10-08
13.741829872131348,2020-10-09
13.732126235961914,2020-10-12
13.809762954711914,2020-10-13
13.703012466430664,2020-10-14
13.479805946350098,2020-10-15
13.528326988220215,2020-10-16
13.276007652282715,2020-10-19
13.392462730407715,2020-10-20
13.450689315795898,2020-10-21
13.460394859313965,2020-10-22
13.499214172363281,2020-10-23
13.188664436340332,2020-10-26
12.955751419067383,2020-10-27
12.499632835388184,2020-10-28
12.577268600463867,2020-10-29
12.635497093200684,2020-10-30
12.80047607421875,2020-11-02
12.984865188598633,2020-11-03
12.975160598754883,2020-11-04
13.489508628845215,2020-11-05
14.692890167236328,2020-11-06
15.362512588500977,2020-11-09
15.993316650390625,2020-11-10
16.730873107910156,2020-11-11
