PRDO,Date
21.17646598815918,2011-03-23
21.421676635742188,2011-03-24
21.411869049072266,2011-03-25
21.598228454589844,2011-03-28
21.441293716430664,2011-03-29
22.32405662536621,2011-03-30
22.284820556640625,2011-03-31
22.686969757080078,2011-04-01
22.804670333862305,2011-04-04
23.51087760925293,2011-04-05
24.24651527404785,2011-04-06
23.94245147705078,2011-04-07
24.099388122558594,2011-04-08
23.53049659729004,2011-04-11
22.559457778930664,2011-04-12
21.931716918945312,2011-04-13
21.50995445251465,2011-04-14
21.343210220336914,2011-04-15
20.90182876586914,2011-04-18
20.381980895996094,2011-04-19
20.33293914794922,2011-04-20
20.784128189086914,2011-04-21
21.08819007873535,2011-04-25
21.156848907470703,2011-04-26
21.617847442626953,2011-04-27
21.264741897583008,2011-04-28
21.39225196838379,2011-04-29
21.470720291137695,2011-05-02
21.735546112060547,2011-05-03
21.117616653442383,2011-05-04
22.686969757080078,2011-05-05
21.343210220336914,2011-05-06
21.5491886138916,2011-05-09
22.23577880859375,2011-05-10
22.098461151123047,2011-05-11
22.932178497314453,2011-05-12
22.677160263061523,2011-05-13
22.431949615478516,2011-05-16
21.96114158630371,2011-05-17
21.64727020263672,2011-05-18
21.70612335205078,2011-05-19
21.578611373901367,2011-05-20
20.725276947021484,2011-05-23
21.539377212524414,2011-05-24
21.274551391601562,2011-05-25
21.303974151611328,2011-05-26
21.431486129760742,2011-05-27
21.08819007873535,2011-05-31
22.431949615478516,2011-06-01
23.638389587402344,2011-06-02
24.119003295898438,2011-06-03
22.85371208190918,2011-06-06
22.559457778930664,2011-06-07
21.657079696655273,2011-06-08
21.715930938720703,2011-06-09
20.793935775756836,2011-06-10
20.538917541503906,2011-06-13
20.58795738220215,2011-06-14
20.421215057373047,2011-06-15
20.43102264404297,2011-06-16
19.979835510253906,2011-06-17
19.754240036010742,2011-06-20
20.254470825195312,2011-06-21
19.626728057861328,2011-06-22
19.901369094848633,2011-06-23
19.459983825683594,2011-06-24
19.56787872314453,2011-06-27
19.989641189575195,2011-06-28
20.02887535095215,2011-06-29
20.744892120361328,2011-06-30
21.225505828857422,2011-07-01
21.411869049072266,2011-07-05
21.70612335205078,2011-07-06
22.53984260559082,2011-07-07
22.284820556640625,2011-07-08
21.70612335205078,2011-07-11
22.225971221923828,2011-07-12
22.941986083984375,2011-07-13
22.549650192260742,2011-07-14
22.69677734375,2011-07-15
22.608501434326172,2011-07-18
23.520687103271484,2011-07-19
23.75609016418457,2011-07-20
23.608963012695312,2011-07-21
23.952260971069336,2011-07-22
24.08957862854004,2011-07-25
24.226896286010742,2011-07-26
23.8443660736084,2011-07-27
22.1376953125,2011-07-28
22.25539779663086,2011-07-29
21.676698684692383,2011-08-01
21.50995445251465,2011-08-02
21.45110321044922,2011-08-03
18.155460357666016,2011-08-04
17.37078285217285,2011-08-05
15.801430702209473,2011-08-08
16.537065505981445,2011-08-09
15.585643768310547,2011-08-10
16.076066970825195,2011-08-11
15.997598648071289,2011-08-12
16.223196029663086,2011-08-15
16.134918212890625,2011-08-16
15.742578506469727,2011-08-17
14.52632999420166,2011-08-18
14.487095832824707,2011-08-19
14.594988822937012,2011-08-22
15.320815086364746,2011-08-23
15.791621208190918,2011-08-24
15.399282455444336,2011-08-25
16.16434097290039,2011-08-26
16.821508407592773,2011-08-29
16.939210891723633,2011-08-30
16.644956588745117,2011-08-31
15.732770919799805,2011-09-01
15.065793991088867,2011-09-02
15.02656078338623,2011-09-06
15.752387046813965,2011-09-07
15.114836692810059,2011-09-08
14.86962604522705,2011-09-09
15.065793991088867,2011-09-12
15.291389465332031,2011-09-13
15.8897066116333,2011-09-14
16.223196029663086,2011-09-15
16.05644989013672,2011-09-16
15.487558364868164,2011-09-19
14.859816551208496,2011-09-20
13.977055549621582,2011-09-21
13.064868927001953,2011-09-22
13.584717750549316,2011-09-23
13.947630882263184,2011-09-26
14.192842483520508,2011-09-27
13.359122276306152,2011-09-28
13.457207679748535,2011-09-29
12.800041198730469,2011-09-30
12.32923412322998,2011-10-03
12.858890533447266,2011-10-04
13.859354019165039,2011-10-05
14.78134822845459,2011-10-06
14.60479736328125,2011-10-07
14.89905071258545,2011-10-10
15.330623626708984,2011-10-11
16.144725799560547,2011-10-12
15.124646186828613,2011-10-13
15.752387046813965,2011-10-14
14.310543060302734,2011-10-17
14.820582389831543,2011-10-18
15.193304061889648,2011-10-19
15.409090995788574,2011-10-20
16.340896606445312,2011-10-21
17.41982650756836,2011-10-24
16.45859718322754,2011-10-25
16.605722427368164,2011-10-26
17.056913375854492,2011-10-27
16.821508407592773,2011-10-28
15.821045875549316,2011-10-31
15.64449405670166,2011-11-01
8.160637855529785,2011-11-02
7.228835105895996,2011-11-03
7.827151298522949,2011-11-04
8.180255889892578,2011-11-07
8.258723258972168,2011-11-08
7.876193523406982,2011-11-09
7.434813022613525,2011-11-10
7.55251407623291,2011-11-11
8.101788520812988,2011-11-14
8.062555313110352,2011-11-15
7.895810604095459,2011-11-16
7.55251407623291,2011-11-17
7.54270601272583,2011-11-18
7.071899890899658,2011-11-21
6.905156135559082,2011-11-22
6.816879749298096,2011-11-23
6.777646064758301,2011-11-25
6.836496829986572,2011-11-28
6.7678375244140625,2011-11-29
6.9247727394104,2011-11-30
7.101325035095215,2011-12-01
7.219027042388916,2011-12-02
7.1601762771606445,2011-12-05
7.219027042388916,2011-12-06
7.228835105895996,2011-12-07
6.865922451019287,2011-12-08
7.003240585327148,2011-12-09
7.1601762771606445,2011-12-12
6.797263145446777,2011-12-13
6.650136470794678,2011-12-14
6.964006423950195,2011-12-15
6.895348072052002,2011-12-16
6.277414798736572,2011-12-19
6.198946952819824,2011-12-20
6.640327453613281,2011-12-21
7.268068790435791,2011-12-22
7.709449768066406,2011-12-23
7.709449768066406,2011-12-27
7.385770797729492,2011-12-28
7.670216083526611,2011-12-29
7.817342281341553,2011-12-30
7.925235748291016,2012-01-03
7.670216083526611,2012-01-04
7.778108596801758,2012-01-05
7.591748237609863,2012-01-06
8.01351261138916,2012-01-09
8.219490051269531,2012-01-10
8.906081199645996,2012-01-11
9.32784652709961,2012-01-12
9.376887321472168,2012-01-13
9.32784652709961,2012-01-17
9.229761123657227,2012-01-18
9.886927604675293,2012-01-19
10.24984073638916,2012-01-20
10.230223655700684,2012-01-23
10.32830810546875,2012-01-24
10.583328247070312,2012-01-25
10.122329711914062,2012-01-26
10.455818176269531,2012-01-27
9.994820594787598,2012-01-30
9.916353225708008,2012-01-31
10.907007217407227,2012-02-01
10.975666046142578,2012-02-02
11.348388671875,2012-02-03
11.299346923828125,2012-02-06
11.083559036254883,2012-02-07
11.005091667175293,2012-02-08
11.18164348602295,2012-02-09
10.818731307983398,2012-02-10
11.112985610961914,2012-02-13
10.838349342346191,2012-02-14
10.995284080505371,2012-02-15
10.877583503723145,2012-02-16
11.397430419921875,2012-02-17
11.093369483947754,2012-02-21
11.073751449584961,2012-02-22
11.299346923828125,2012-02-23
11.701493263244629,2012-02-24
10.985475540161133,2012-02-27
8.925699234008789,2012-02-28
8.454893112182617,2012-02-29
8.464701652526855,2012-03-01
8.042937278747559,2012-03-02
7.895810604095459,2012-03-05
7.846768379211426,2012-03-06
7.836959362030029,2012-03-07
7.7192583084106445,2012-03-08
7.925235748291016,2012-03-09
7.729066848754883,2012-03-12
8.219490051269531,2012-03-13
7.984086513519287,2012-03-14
8.278340339660645,2012-03-15
8.376424789428711,2012-03-16
8.35680866241455,2012-03-19
8.297957420349121,2012-03-20
8.474510192871094,2012-03-21
8.494126319885254,2012-03-22
8.376424789428711,2012-03-23
8.827613830566406,2012-03-26
8.258723258972168,2012-03-27
8.042937278747559,2012-03-28
8.023320198059082,2012-03-29
7.905619144439697,2012-03-30
7.993895530700684,2012-04-02
7.562323093414307,2012-04-03
7.228835105895996,2012-04-04
7.179793357849121,2012-04-05
6.934581756591797,2012-04-09
6.8463053703308105,2012-04-10
6.993432521820068,2012-04-11
7.2092180252075195,2012-04-12
6.856113433837891,2012-04-13
6.807071685791016,2012-04-16
6.934581756591797,2012-04-17
6.758029460906982,2012-04-18
6.738412380218506,2012-04-19
6.7678375244140625,2012-04-20
6.758029460906982,2012-04-23
6.758029460906982,2012-04-24
6.875730991363525,2012-04-25
7.022857666015625,2012-04-26
7.219027042388916,2012-04-27
6.993432521820068,2012-04-30
6.826688766479492,2012-05-01
6.620710849761963,2012-05-02
6.689370155334473,2012-05-03
6.316648483276367,2012-05-04
6.865922451019287,2012-05-07
6.748220920562744,2012-05-08
6.856113433837891,2012-05-09
6.865922451019287,2012-05-10
6.0910539627075195,2012-05-11
6.306839942932129,2012-05-14
6.336265563964844,2012-05-15
6.297031879425049,2012-05-16
6.385308265686035,2012-05-17
6.3264570236206055,2012-05-18
6.493200778961182,2012-05-21
6.228372573852539,2012-05-22
6.532434463500977,2012-05-23
6.189138889312744,2012-05-24
6.895348072052002,2012-05-25
7.042474746704102,2012-05-29
6.444158554077148,2012-05-30
6.414733409881592,2012-05-31
6.414733409881592,2012-06-01
6.218564033508301,2012-06-04
6.4049248695373535,2012-06-05
6.836496829986572,2012-06-06
6.679561138153076,2012-06-07
6.581477165222168,2012-06-08
6.169521808624268,2012-06-11
6.0910539627075195,2012-06-12
5.600630760192871,2012-06-13
5.443695545196533,2012-06-14
5.512354373931885,2012-06-15
5.286759853363037,2012-06-18
5.394652843475342,2012-06-19
5.836033344268799,2012-06-20
5.904693603515625,2012-06-21
5.845842361450195,2012-06-22
5.836033344268799,2012-06-25
5.865459442138672,2012-06-26
6.042011737823486,2012-06-27
6.316648483276367,2012-06-28
6.561860084533691,2012-06-29
6.542243480682373,2012-07-02
6.453967094421387,2012-07-03
6.385308265686035,2012-07-05
6.738412380218506,2012-07-06
6.238181114196777,2012-07-09
5.914501667022705,2012-07-10
5.8164167404174805,2012-07-11
5.659481525421143,2012-07-12
5.463312149047852,2012-07-13
5.424078464508057,2012-07-16
5.169058799743652,2012-07-17
5.414269924163818,2012-07-18
5.55158805847168,2012-07-19
5.433886528015137,2012-07-20
5.227909088134766,2012-07-23
4.708061218261719,2012-07-24
4.796337127685547,2012-07-25
4.659018516540527,2012-07-26
4.894421100616455,2012-07-27
4.511891841888428,2012-07-30
4.619784832000732,2012-07-31
3.6193220615386963,2012-08-01
3.0700483322143555,2012-08-02
3.021005868911743,2012-08-03
3.3937273025512695,2012-08-06
3.364301919937134,2012-08-07
3.6291303634643555,2012-08-08
3.5898966789245605,2012-08-09
3.4820032119750977,2012-08-10
3.403535842895508,2012-08-13
3.2662172317504883,2012-08-14
3.3544936180114746,2012-08-15
3.3839187622070312,2012-08-16
3.452578067779541,2012-08-17
3.501620292663574,2012-08-20
3.6683640480041504,2012-08-21
3.4231526851654053,2012-08-22
3.413344383239746,2012-08-23
3.403535842895508,2012-08-24
3.3054511547088623,2012-08-27
3.2662172317504883,2012-08-28
3.1583242416381836,2012-08-29
3.128899097442627,2012-08-30
3.089665174484253,2012-08-31
3.246600389480591,2012-09-04
3.2760257720947266,2012-09-05
3.5408542156219482,2012-09-06
3.570279598236084,2012-09-07
3.4427695274353027,2012-09-10
3.776257038116455,2012-09-11
3.7174065113067627,2012-09-12
3.7468316555023193,2012-09-13
3.962617874145508,2012-09-14
3.7468316555023193,2012-09-17
4.011660099029541,2012-09-18
3.962617874145508,2012-09-19
3.854724884033203,2012-09-20
3.893958806991577,2012-09-21
3.893958806991577,2012-09-24
3.6193220615386963,2012-09-25
3.7174065113067627,2012-09-26
3.8252997398376465,2012-09-27
3.687981128692627,2012-09-28
3.776257038116455,2012-10-01
3.727214813232422,2012-10-02
3.570279598236084,2012-10-03
3.6781725883483887,2012-10-04
3.658555746078491,2012-10-05
3.972426652908325,2012-10-08
4.011660099029541,2012-10-09
3.9920432567596436,2012-10-10
4.119553565979004,2012-10-11
3.8252997398376465,2012-10-12
3.80568265914917,2012-10-15
3.6683640480041504,2012-10-16
3.5898966789245605,2012-10-17
3.7075979709625244,2012-10-18
3.53104567527771,2012-10-19
3.609513521194458,2012-10-22
3.403535842895508,2012-10-23
3.325068235397339,2012-10-24
3.2760257720947266,2012-10-25
3.246600389480591,2012-10-26
3.334876775741577,2012-10-31
3.609513521194458,2012-11-01
3.5898966789245605,2012-11-02
3.599705219268799,2012-11-05
3.844916582107544,2012-11-06
3.5114288330078125,2012-11-07
3.3446850776672363,2012-11-08
2.8738787174224854,2012-11-09
2.785602569580078,2012-11-12
2.5698163509368896,2012-11-13
2.5207741260528564,2012-11-14
2.6679012775421143,2012-11-15
2.746368885040283,2012-11-16
2.7659857273101807,2012-11-19
2.6679012775421143,2012-11-20
2.618858814239502,2012-11-21
2.6875181198120117,2012-11-23
2.854261875152588,2012-11-26
2.8346450328826904,2012-11-27
2.785602569580078,2012-11-28
2.9915804862976074,2012-11-29
2.932729721069336,2012-11-30
2.7659857273101807,2012-12-03
3.0406227111816406,2012-12-04
3.011197328567505,2012-12-05
2.97196364402771,2012-12-06
2.903304100036621,2012-12-07
2.9621551036834717,2012-12-10
3.1485159397125244,2012-12-11
3.3446850776672363,2012-12-12
3.3054511547088623,2012-12-13
3.364301919937134,2012-12-14
3.2662172317504883,2012-12-17
3.452578067779541,2012-12-18
3.3152599334716797,2012-12-19
3.2662172317504883,2012-12-20
3.2662172317504883,2012-12-21
3.207366704940796,2012-12-24
3.2367920875549316,2012-12-26
3.1877496242523193,2012-12-27
3.246600389480591,2012-12-28
3.4427695274353027,2012-12-31
3.4231526851654053,2013-01-02
3.4329612255096436,2013-01-03
3.687981128692627,2013-01-04
3.4427695274353027,2013-01-07
3.325068235397339,2013-01-08
3.207366704940796,2013-01-09
3.3054511547088623,2013-01-10
3.403535842895508,2013-01-11
3.3544936180114746,2013-01-14
3.4427695274353027,2013-01-15
3.334876775741577,2013-01-16
3.3152599334716797,2013-01-17
3.2367920875549316,2013-01-18
3.2760257720947266,2013-01-22
3.2760257720947266,2013-01-23
3.364301919937134,2013-01-24
3.4231526851654053,2013-01-25
3.452578067779541,2013-01-28
3.2662172317504883,2013-01-29
3.177941083908081,2013-01-30
3.3937273025512695,2013-01-31
3.2760257720947266,2013-02-01
3.2367920875549316,2013-02-04
3.3152599334716797,2013-02-05
3.374110460281372,2013-02-06
3.727214813232422,2013-02-07
3.687981128692627,2013-02-08
3.923384189605713,2013-02-11
4.021468639373779,2013-02-12
4.041085243225098,2013-02-13
4.021468639373779,2013-02-14
4.001851558685303,2013-02-15
4.099936008453369,2013-02-19
3.9920432567596436,2013-02-20
3.854724884033203,2013-02-21
3.8645334243774414,2013-02-22
3.6389389038085938,2013-02-25
3.560471296310425,2013-02-26
3.501620292663574,2013-02-27
3.1583242416381836,2013-02-28
2.942538261413574,2013-03-01
2.6679012775421143,2013-03-04
2.5992419719696045,2013-03-05
2.510965585708618,2013-03-06
2.5992419719696045,2013-03-07
2.5992419719696045,2013-03-08
2.5992419719696045,2013-03-11
2.540391206741333,2013-03-12
2.510965585708618,2013-03-13
2.540391206741333,2013-03-14
2.648284435272217,2013-03-15
2.648284435272217,2013-03-18
2.6875181198120117,2013-03-19
2.6384758949279785,2013-03-20
2.5698163509368896,2013-03-21
2.550199508666992,2013-03-22
2.4815404415130615,2013-03-25
2.3638391494750977,2013-03-26
2.461923599243164,2013-03-27
2.3246047496795654,2013-03-28
2.2461371421813965,2013-04-01
2.1970951557159424,2013-04-02
2.226520299911499,2013-04-03
2.2853710651397705,2013-04-04
2.2363288402557373,2013-04-05
2.1578614711761475,2013-04-08
2.099010705947876,2013-04-09
2.1676697731018066,2013-04-10
2.108819007873535,2013-04-11
2.1186275482177734,2013-04-12
2.0401594638824463,2013-04-15
2.030351161956787,2013-04-16
2.0499680042266846,2013-04-17
2.0793936252593994,2013-04-18
2.1284358501434326,2013-04-19
2.0107343196868896,2013-04-22
2.177478313446045,2013-04-23
2.059776782989502,2013-04-24
2.226520299911499,2013-04-25
2.14805269241333,2013-04-26
2.2461371421813965,2013-04-29
2.14805269241333,2013-04-30
2.1578614711761475,2013-05-01
2.2363288402557373,2013-05-02
2.21671199798584,2013-05-03
2.3246047496795654,2013-05-06
2.3246047496795654,2013-05-07
2.461923599243164,2013-05-08
2.4913487434387207,2013-05-09
2.550199508666992,2013-05-10
2.589433431625366,2013-05-13
2.7659857273101807,2013-05-14
2.903304100036621,2013-05-15
2.7267518043518066,2013-05-16
3.021005868911743,2013-05-17
2.9915804862976074,2013-05-20
2.9915804862976074,2013-05-21
2.8836872577667236,2013-05-22
2.981771945953369,2013-05-23
3.021005868911743,2013-05-24
3.0013887882232666,2013-05-28
2.9229211807250977,2013-05-29
2.9915804862976074,2013-05-30
2.9229211807250977,2013-05-31
2.9621551036834717,2013-06-03
2.981771945953369,2013-06-04
2.9523468017578125,2013-06-05
3.0013887882232666,2013-06-06
2.9621551036834717,2013-06-07
3.050431251525879,2013-06-10
2.981771945953369,2013-06-11
2.903304100036621,2013-06-12
2.854261875152588,2013-06-13
2.7659857273101807,2013-06-14
2.8248367309570312,2013-06-17
2.785602569580078,2013-06-18
2.7267518043518066,2013-06-19
2.6384758949279785,2013-06-20
2.6384758949279785,2013-06-21
2.628667116165161,2013-06-24
2.8444535732269287,2013-06-25
2.8052194118499756,2013-06-26
2.9523468017578125,2013-06-27
2.8444535732269287,2013-06-28
2.932729721069336,2013-07-01
2.9915804862976074,2013-07-02
3.0013887882232666,2013-07-03
3.1092820167541504,2013-07-05
3.374110460281372,2013-07-08
3.5800881385803223,2013-07-09
3.491811752319336,2013-07-10
3.6683640480041504,2013-07-11
3.5800881385803223,2013-07-12
3.648747205734253,2013-07-15
3.609513521194458,2013-07-16
3.6389389038085938,2013-07-17
3.727214813232422,2013-07-18
3.6291303634643555,2013-07-19
3.73702335357666,2013-07-22
3.766448497772217,2013-07-23
3.6291303634643555,2013-07-24
3.6193220615386963,2013-07-25
3.521237373352051,2013-07-26
3.3839187622070312,2013-07-29
3.3937273025512695,2013-07-30
3.1583242416381836,2013-07-31
3.325068235397339,2013-08-01
3.1975579261779785,2013-08-02
3.5506625175476074,2013-08-05
3.4231526851654053,2013-08-06
3.521237373352051,2013-08-07
3.364301919937134,2013-08-08
3.089665174484253,2013-08-09
3.011197328567505,2013-08-12
2.8346450328826904,2013-08-13
2.8444535732269287,2013-08-14
2.785602569580078,2013-08-15
2.7561771869659424,2013-08-16
2.648284435272217,2013-08-19
2.707134962081909,2013-08-20
2.6384758949279785,2013-08-21
2.5992419719696045,2013-08-22
2.7561771869659424,2013-08-23
2.736560344696045,2013-08-26
2.658092737197876,2013-08-27
2.6777095794677734,2013-08-28
2.7169432640075684,2013-08-29
2.5698163509368896,2013-08-30
2.5698163509368896,2013-09-03
2.4913487434387207,2013-09-04
2.579625129699707,2013-09-05
2.579625129699707,2013-09-06
2.5992419719696045,2013-09-09
2.618858814239502,2013-09-10
2.6090502738952637,2013-09-11
2.618858814239502,2013-09-12
2.5600080490112305,2013-09-13
2.579625129699707,2013-09-16
2.579625129699707,2013-09-17
2.648284435272217,2013-09-18
2.697326421737671,2013-09-19
2.648284435272217,2013-09-20
2.579625129699707,2013-09-23
2.6090502738952637,2013-09-24
2.648284435272217,2013-09-25
2.8346450328826904,2013-09-26
2.697326421737671,2013-09-27
2.697326421737671,2013-09-30
2.864070415496826,2013-10-01
2.864070415496826,2013-10-02
2.6875181198120117,2013-10-03
2.628667116165161,2013-10-04
2.618858814239502,2013-10-07
2.579625129699707,2013-10-08
2.5305824279785156,2013-10-09
2.648284435272217,2013-10-10
2.746368885040283,2013-10-11
2.8836872577667236,2013-10-14
2.785602569580078,2013-10-15
2.903304100036621,2013-10-16
3.060239553451538,2013-10-17
3.0700483322143555,2013-10-18
3.060239553451538,2013-10-21
3.1190905570983887,2013-10-22
3.5898966789245605,2013-10-23
3.727214813232422,2013-10-24
5.865459442138672,2013-10-25
5.639864444732666,2013-10-28
5.218100547790527,2013-10-29
5.257334232330322,2013-10-30
5.375036239624023,2013-10-31
5.2671427726745605,2013-11-01
5.55158805847168,2013-11-04
5.208292484283447,2013-11-05
5.257334232330322,2013-11-06
4.237255096435547,2013-11-07
4.247063159942627,2013-11-08
4.315722942352295,2013-11-11
4.4628496170043945,2013-11-12
4.560934066772461,2013-11-13
4.453040599822998,2013-11-14
4.482466697692871,2013-11-15
4.384381294250488,2013-11-18
4.413806915283203,2013-11-19
4.29610538482666,2013-11-20
4.757102966308594,2013-11-21
4.708061218261719,2013-11-22
4.659018516540527,2013-11-25
4.91403865814209,2013-11-26
4.953272342681885,2013-11-27
4.953272342681885,2013-11-29
4.796337127685547,2013-12-02
4.678635597229004,2013-12-03
4.531508445739746,2013-12-04
4.4236159324646,2013-12-05
4.403998851776123,2013-12-06
4.4236159324646,2013-12-09
4.727678298950195,2013-12-10
4.511891841888428,2013-12-11
4.590359210968018,2013-12-12
4.678635597229004,2013-12-13
5.110207557678223,2013-12-16
5.090590953826904,2013-12-17
5.002314567565918,2013-12-18
5.090590953826904,2013-12-19
5.3358025550842285,2013-12-20
5.365227699279785,2013-12-23
5.581014156341553,2013-12-24
5.620247840881348,2013-12-26
5.590821743011475,2013-12-27
5.541779518127441,2013-12-30
5.590821743011475,2013-12-31
5.531971454620361,2014-01-02
5.404461860656738,2014-01-03
5.512354373931885,2014-01-06
5.55158805847168,2014-01-07
5.983160972595215,2014-01-08
6.002777576446533,2014-01-09
6.01258659362793,2014-01-10
5.8262248039245605,2014-01-13
6.120479106903076,2014-01-14
6.493200778961182,2014-01-15
6.581477165222168,2014-01-16
6.591285228729248,2014-01-17
6.630519866943359,2014-01-21
6.561860084533691,2014-01-22
6.306839942932129,2014-01-23
5.953735828399658,2014-01-24
5.610438823699951,2014-01-27
5.806608200073242,2014-01-28
5.47312068939209,2014-01-29
5.394652843475342,2014-01-30
5.3358025550842285,2014-01-31
5.316185474395752,2014-02-03
5.561397075653076,2014-02-04
5.394652843475342,2014-02-05
5.394652843475342,2014-02-06
5.620247840881348,2014-02-07
5.482929229736328,2014-02-10
5.718331813812256,2014-02-11
5.571205139160156,2014-02-12
5.541779518127441,2014-02-13
5.757565975189209,2014-02-14
5.94392728805542,2014-02-18
5.875267505645752,2014-02-19
5.865459442138672,2014-02-20
6.277414798736572,2014-02-21
6.453967094421387,2014-02-24
6.748220920562744,2014-02-25
6.542243480682373,2014-02-26
7.660407543182373,2014-02-27
7.2484517097473145,2014-02-28
7.2092180252075195,2014-03-03
7.189601421356201,2014-03-04
6.964006423950195,2014-03-05
7.003240585327148,2014-03-06
7.042474746704102,2014-03-07
7.06209135055542,2014-03-10
6.9149651527404785,2014-03-11
6.9247727394104,2014-03-12
6.679561138153076,2014-03-13
6.689370155334473,2014-03-14
6.640327453613281,2014-03-17
6.895348072052002,2014-03-18
6.875730991363525,2014-03-19
7.150367736816406,2014-03-20
7.111134052276611,2014-03-21
6.9149651527404785,2014-03-24
6.944389820098877,2014-03-25
6.9149651527404785,2014-03-26
6.895348072052002,2014-03-27
7.101325035095215,2014-03-28
7.317111492156982,2014-03-31
7.572131156921387,2014-04-01
7.375962257385254,2014-04-02
7.189601421356201,2014-04-03
7.101325035095215,2014-04-04
6.718795299530029,2014-04-07
6.9149651527404785,2014-04-08
7.140559196472168,2014-04-09
6.669753551483154,2014-04-10
6.493200778961182,2014-04-11
6.640327453613281,2014-04-14
6.807071685791016,2014-04-15
7.091516971588135,2014-04-16
7.179793357849121,2014-04-17
7.3955793380737305,2014-04-21
7.62117338180542,2014-04-22
7.366154193878174,2014-04-23
7.199410438537598,2014-04-24
6.973815441131592,2014-04-25
6.816879749298096,2014-04-28
6.905156135559082,2014-04-29
7.0817084312438965,2014-04-30
6.865922451019287,2014-05-01
7.13075065612793,2014-05-02
6.895348072052002,2014-05-05
6.581477165222168,2014-05-06
6.5716681480407715,2014-05-07
4.84537935256958,2014-05-08
4.570742130279541,2014-05-09
4.904230117797852,2014-05-12
5.0121235847473145,2014-05-13
4.815953731536865,2014-05-14
4.737485885620117,2014-05-15
4.815953731536865,2014-05-16
4.9434638023376465,2014-05-19
4.678635597229004,2014-05-20
4.737485885620117,2014-05-21
4.619784832000732,2014-05-22
4.639401912689209,2014-05-23
4.570742130279541,2014-05-27
4.492274284362793,2014-05-28
4.609975814819336,2014-05-29
4.580550670623779,2014-05-30
4.374573230743408,2014-06-02
4.305913925170898,2014-06-03
4.335339546203613,2014-06-04
4.472657680511475,2014-06-05
4.590359210968018,2014-06-06
4.815953731536865,2014-06-09
4.933655261993408,2014-06-10
4.85518741607666,2014-06-11
4.737485885620117,2014-06-12
4.737485885620117,2014-06-13
4.992506504058838,2014-06-16
4.982697486877441,2014-06-17
5.237717628479004,2014-06-18
4.757102966308594,2014-06-19
4.904230117797852,2014-06-20
4.796337127685547,2014-06-23
4.688443660736084,2014-06-24
4.864995956420898,2014-06-25
4.864995956420898,2014-06-26
4.835570812225342,2014-06-27
4.590359210968018,2014-06-30
4.806145668029785,2014-07-01
4.776719570159912,2014-07-02
4.85518741607666,2014-07-03
4.560934066772461,2014-07-07
4.551125526428223,2014-07-08
4.786528587341309,2014-07-09
4.590359210968018,2014-07-10
4.698252201080322,2014-07-11
4.659018516540527,2014-07-14
4.649209499359131,2014-07-15
4.717869281768799,2014-07-16
4.6295928955078125,2014-07-17
4.717869281768799,2014-07-18
4.894421100616455,2014-07-21
5.021931171417236,2014-07-22
4.953272342681885,2014-07-23
4.953272342681885,2014-07-24
4.9434638023376465,2014-07-25
4.884613513946533,2014-07-28
4.963080883026123,2014-07-29
4.963080883026123,2014-07-30
5.0121235847473145,2014-07-31
4.84537935256958,2014-08-01
4.923847198486328,2014-08-04
4.9434638023376465,2014-08-05
5.198483943939209,2014-08-06
4.953272342681885,2014-08-07
5.139632701873779,2014-08-08
5.404461860656738,2014-08-11
5.139632701873779,2014-08-12
5.120016098022461,2014-08-13
5.041548252105713,2014-08-14
5.110207557678223,2014-08-15
5.492737770080566,2014-08-18
5.541779518127441,2014-08-19
5.531971454620361,2014-08-20
5.3358025550842285,2014-08-21
5.414269924163818,2014-08-22
5.178866863250732,2014-08-25
5.276951789855957,2014-08-26
5.2671427726745605,2014-08-27
5.139632701873779,2014-08-28
5.3848443031311035,2014-08-29
5.531971454620361,2014-09-02
5.227909088134766,2014-09-03
5.159250259399414,2014-09-04
5.188675403594971,2014-09-05
5.198483943939209,2014-09-08
5.080782413482666,2014-09-09
5.110207557678223,2014-09-10
5.257334232330322,2014-09-11
5.178866863250732,2014-09-12
5.070973873138428,2014-09-15
4.992506504058838,2014-09-16
5.090590953826904,2014-09-17
5.070973873138428,2014-09-18
5.051357269287109,2014-09-19
4.963080883026123,2014-09-22
4.894421100616455,2014-09-23
5.031740188598633,2014-09-24
4.953272342681885,2014-09-25
4.992506504058838,2014-09-26
4.963080883026123,2014-09-29
4.982697486877441,2014-09-30
5.0121235847473145,2014-10-01
5.139632701873779,2014-10-02
5.355419158935547,2014-10-03
5.110207557678223,2014-10-06
4.953272342681885,2014-10-07
5.139632701873779,2014-10-08
5.002314567565918,2014-10-09
4.972888946533203,2014-10-10
4.864995956420898,2014-10-13
4.796337127685547,2014-10-14
5.002314567565918,2014-10-15
4.91403865814209,2014-10-16
5.198483943939209,2014-10-17
5.237717628479004,2014-10-20
5.237717628479004,2014-10-21
5.080782413482666,2014-10-22
5.178866863250732,2014-10-23
5.090590953826904,2014-10-24
4.982697486877441,2014-10-27
5.286759853363037,2014-10-28
5.296568870544434,2014-10-29
5.728140830993652,2014-10-30
5.688907146453857,2014-10-31
5.581014156341553,2014-11-03
5.767374515533447,2014-11-04
5.796799659729004,2014-11-05
5.375036239624023,2014-11-06
5.375036239624023,2014-11-07
5.433886528015137,2014-11-10
5.404461860656738,2014-11-11
5.688907146453857,2014-11-12
5.6987152099609375,2014-11-13
