DG,Date
64.63214111328125,2017-04-18
64.85671997070312,2017-04-19
66.12936401367188,2017-04-20
66.17613220214844,2017-04-21
66.83116149902344,2017-04-24
66.95282745361328,2017-04-25
67.93537139892578,2017-04-26
68.5155258178711,2017-04-27
68.03828430175781,2017-04-28
67.42070770263672,2017-05-01
69.0301742553711,2017-05-02
69.23604583740234,2017-05-03
68.6558837890625,2017-05-04
68.88981628417969,2017-05-05
68.95531463623047,2017-05-08
68.95531463623047,2017-05-09
69.16119384765625,2017-05-10
67.43004608154297,2017-05-11
66.98089599609375,2017-05-12
67.11190032958984,2017-05-15
66.38200378417969,2017-05-16
66.12936401367188,2017-05-17
66.55980682373047,2017-05-18
67.3271255493164,2017-05-19
67.79498291015625,2017-05-22
66.1667709350586,2017-05-23
65.69891357421875,2017-05-24
67.81370544433594,2017-05-25
67.67333984375,2017-05-26
68.32835388183594,2017-05-30
68.67459106445312,2017-05-31
73.16618347167969,2017-06-01
73.83990478515625,2017-06-02
73.2784652709961,2017-06-05
70.49927520751953,2017-06-06
69.3108901977539,2017-06-07
68.95531463623047,2017-06-08
70.38700866699219,2017-06-09
70.2840805053711,2017-06-12
70.84552764892578,2017-06-13
70.7987289428711,2017-06-14
67.67333984375,2017-06-15
65.61469268798828,2017-06-16
67.0931625366211,2017-06-19
66.81245422363281,2017-06-20
67.1212387084961,2017-06-21
66.51302337646484,2017-06-22
65.26847076416016,2017-06-23
65.88604736328125,2017-06-26
66.24166107177734,2017-06-27
66.88733673095703,2017-06-28
66.28844451904297,2017-06-29
67.45809936523438,2017-06-30
67.30839538574219,2017-07-03
66.66273498535156,2017-07-05
65.53047180175781,2017-07-06
65.96253204345703,2017-07-07
65.26748657226562,2017-07-10
64.8448486328125,2017-07-11
65.45536041259766,2017-07-12
66.291259765625,2017-07-13
66.81723022460938,2017-07-14
67.50287628173828,2017-07-17
66.49789428710938,2017-07-18
67.05204772949219,2017-07-19
67.01446533203125,2017-07-20
67.81279754638672,2017-07-21
67.60619354248047,2017-07-24
69.09957885742188,2017-07-25
70.0669937133789,2017-07-26
70.55540466308594,2017-07-27
70.20787048339844,2017-07-28
70.59296417236328,2017-07-31
70.93107604980469,2017-08-01
70.1703109741211,2017-08-02
69.96366882324219,2017-08-03
70.31119537353516,2017-08-04
71.76701354980469,2017-08-07
72.02999114990234,2017-08-08
72.46205139160156,2017-08-09
70.98741912841797,2017-08-10
70.90292358398438,2017-08-11
71.91728973388672,2017-08-14
69.16529846191406,2017-08-15
69.97307586669922,2017-08-16
69.75703430175781,2017-08-17
69.33438110351562,2017-08-18
70.1703109741211,2017-08-21
71.81396484375,2017-08-22
71.69185638427734,2017-08-23
71.09075927734375,2017-08-24
72.95044708251953,2017-08-25
72.6686782836914,2017-08-28
72.21782684326172,2017-08-29
72.06755828857422,2017-08-30
68.15093231201172,2017-08-31
68.13216400146484,2017-09-01
69.84159851074219,2017-09-05
70.71504974365234,2017-09-06
71.74822235107422,2017-09-07
70.96864318847656,2017-09-08
71.35372924804688,2017-09-11
72.28358459472656,2017-09-12
73.11011505126953,2017-09-13
72.53718566894531,2017-09-14
72.88469696044922,2017-09-15
72.5841293334961,2017-09-18
72.31175994873047,2017-09-19
72.83773040771484,2017-09-20
72.1051254272461,2017-09-21
72.9410400390625,2017-09-22
74.51895904541016,2017-09-25
74.50956726074219,2017-09-26
75.07310485839844,2017-09-27
75.15764617919922,2017-09-28
76.12504577636719,2017-09-29
76.92340087890625,2017-10-02
76.45378875732422,2017-10-03
76.35047912597656,2017-10-04
76.52892303466797,2017-10-05
75.6903305053711,2017-10-06
74.60676574707031,2017-10-09
76.2651138305664,2017-10-10
77.77267456054688,2017-10-11
77.43348693847656,2017-10-12
77.80098724365234,2017-10-13
77.37694549560547,2017-10-16
77.35810089111328,2017-10-17
78.01766204833984,2017-10-18
78.1213150024414,2017-10-19
78.78089141845703,2017-10-20
79.0729751586914,2017-10-23
79.24259185791016,2017-10-24
79.12010955810547,2017-10-25
79.49700164794922,2017-10-26
78.45110321044922,2017-10-27
76.53836822509766,2017-10-30
76.17086791992188,2017-10-31
76.53836822509766,2017-11-01
77.74442291259766,2017-11-02
77.14139556884766,2017-11-03
76.02012634277344,2017-11-06
76.00128173828125,2017-11-07
76.03894805908203,2017-11-08
77.1791000366211,2017-11-09
79.28970336914062,2017-11-10
78.72435760498047,2017-11-13
78.44168090820312,2017-11-14
77.54656219482422,2017-11-15
80.0058364868164,2017-11-16
80.56172943115234,2017-11-17
81.91857147216797,2017-11-20
81.64530181884766,2017-11-21
82.19180297851562,2017-11-22
81.29667663574219,2017-11-24
81.36264038085938,2017-11-27
82.66293334960938,2017-11-28
83.55805969238281,2017-11-29
82.99272918701172,2017-11-30
82.89850616455078,2017-12-01
85.52734375,2017-12-04
85.15045166015625,2017-12-05
85.60271453857422,2017-12-06
87.97718048095703,2017-12-07
87.9865951538086,2017-12-08
87.9583511352539,2017-12-11
85.96077728271484,2017-12-12
86.34708404541016,2017-12-13
85.54620361328125,2017-12-14
85.67810821533203,2017-12-15
87.20455932617188,2017-12-18
86.78052520751953,2017-12-19
86.43190002441406,2017-12-20
86.34708404541016,2017-12-21
87.54373168945312,2017-12-22
87.13858032226562,2017-12-26
87.27049255371094,2017-12-27
87.2328109741211,2017-12-28
87.6379623413086,2017-12-29
88.62730407714844,2018-01-02
88.5613784790039,2018-01-03
89.59783172607422,2018-01-04
90.19146728515625,2018-01-05
88.9537353515625,2018-01-08
89.04823303222656,2018-01-09
89.5489730834961,2018-01-10
92.77075958251953,2018-01-11
93.63054656982422,2018-01-12
93.00697326660156,2018-01-16
94.95327758789062,2018-01-17
95.45404052734375,2018-01-18
96.35160064697266,2018-01-19
96.62557983398438,2018-01-22
97.47592163085938,2018-01-23
97.02241516113281,2018-01-24
98.02391052246094,2018-01-25
99.4883804321289,2018-01-26
99.52615356445312,2018-01-29
98.4774169921875,2018-01-30
97.4286880493164,2018-01-31
96.63504028320312,2018-02-01
93.95176696777344,2018-02-02
90.5126724243164,2018-02-05
92.21331024169922,2018-02-06
92.4778823852539,2018-02-07
89.85130310058594,2018-02-08
92.8369140625,2018-02-09
89.84186553955078,2018-02-12
91.51417541503906,2018-02-13
91.33465576171875,2018-02-14
93.01642608642578,2018-02-15
92.336181640625,2018-02-16
89.34111785888672,2018-02-20
90.01191711425781,2018-02-21
90.79609680175781,2018-02-22
91.83538818359375,2018-02-23
92.16609954833984,2018-02-26
90.24812316894531,2018-02-27
89.36945343017578,2018-02-28
90.04972839355469,2018-03-01
89.07656860351562,2018-03-02
88.2734603881836,2018-03-05
88.2829360961914,2018-03-06
84.45645141601562,2018-03-07
81.30079650878906,2018-03-08
82.14167785644531,2018-03-09
83.71951293945312,2018-03-12
84.5887222290039,2018-03-13
84.27693176269531,2018-03-14
88.2829360961914,2018-03-15
90.16310119628906,2018-03-16
88.84982299804688,2018-03-19
88.25459289550781,2018-03-20
87.84832763671875,2018-03-21
86.6861801147461,2018-03-22
85.0894775390625,2018-03-23
87.5365219116211,2018-03-26
87.32868957519531,2018-03-27
87.8105239868164,2018-03-28
88.38685607910156,2018-03-29
88.2734603881836,2018-04-02
88.16010284423828,2018-04-03
89.75682830810547,2018-04-04
91.07957458496094,2018-04-05
89.72846984863281,2018-04-06
90.69515228271484,2018-04-09
91.3964614868164,2018-04-10
91.23534393310547,2018-04-11
91.82290649414062,2018-04-12
91.24481201171875,2018-04-13
91.99349212646484,2018-04-16
94.64705657958984,2018-04-17
94.94085693359375,2018-04-18
93.82257080078125,2018-04-19
91.30168151855469,2018-04-20
91.93663024902344,2018-04-23
91.75658416748047,2018-04-24
92.16410064697266,2018-04-25
93.8509750366211,2018-04-26
93.21602630615234,2018-04-27
91.48174285888672,2018-04-30
91.4912338256836,2018-05-01
91.35855865478516,2018-05-02
91.26378631591797,2018-05-03
90.55299377441406,2018-05-04
89.08402252197266,2018-05-07
88.97032165527344,2018-05-08
88.62915802001953,2018-05-09
88.07948303222656,2018-05-10
88.72391510009766,2018-05-11
88.8187026977539,2018-05-14
89.08402252197266,2018-05-15
91.16899871826172,2018-05-16
91.61441040039062,2018-05-17
91.67129516601562,2018-05-18
92.12617492675781,2018-05-21
91.36799621582031,2018-05-22
91.24481201171875,2018-05-23
91.84185028076172,2018-05-24
91.56702423095703,2018-05-25
91.2068862915039,2018-05-29
91.47225952148438,2018-05-30
82.9050521850586,2018-05-31
84.59192657470703,2018-06-01
86.2409439086914,2018-06-04
89.25464630126953,2018-06-05
89.68110656738281,2018-06-06
88.9134750366211,2018-06-07
89.9369888305664,2018-06-08
90.9036636352539,2018-06-11
91.62391662597656,2018-06-12
91.67129516601562,2018-06-13
91.29220581054688,2018-06-14
92.23989868164062,2018-06-15
92.8179931640625,2018-06-18
92.33467102050781,2018-06-19
92.88434600830078,2018-06-20
93.51927947998047,2018-06-21
94.91243743896484,2018-06-22
95.19672393798828,2018-06-25
94.514404296875,2018-06-26
93.50981140136719,2018-06-27
93.94576263427734,2018-06-28
93.44348907470703,2018-06-29
92.9317398071289,2018-07-02
92.96964263916016,2018-07-03
92.98858642578125,2018-07-05
93.47190856933594,2018-07-06
93.5194320678711,2018-07-09
95.05925750732422,2018-07-10
94.11825561523438,2018-07-11
93.6715087890625,2018-07-12
94.57450103759766,2018-07-13
94.22281646728516,2018-07-16
94.47943878173828,2018-07-17
94.18479919433594,2018-07-18
94.28932189941406,2018-07-19
93.31034088134766,2018-07-20
93.84260559082031,2018-07-23
93.70954895019531,2018-07-24
93.86162567138672,2018-07-25
94.25132751464844,2018-07-26
92.6069564819336,2018-07-27
93.28179931640625,2018-07-30
93.29133605957031,2018-07-31
91.86557006835938,2018-08-01
93.41487121582031,2018-08-02
93.36737823486328,2018-08-03
93.78557586669922,2018-08-06
95.92416381835938,2018-08-07
96.74162292480469,2018-08-08
97.88223266601562,2018-08-09
97.26441192626953,2018-08-10
97.3974838256836,2018-08-13
99.89727020263672,2018-08-14
98.97528839111328,2018-08-15
99.68816375732422,2018-08-16
101.11392211914062,2018-08-17
102.20699310302734,2018-08-20
102.27352905273438,2018-08-21
101.9598617553711,2018-08-22
102.72978210449219,2018-08-23
102.66322326660156,2018-08-24
101.88383483886719,2018-08-27
101.55113983154297,2018-08-28
101.4180679321289,2018-08-29
100.42955780029297,2018-08-30
102.39707946777344,2018-08-31
104.38362121582031,2018-09-04
105.56222534179688,2018-09-05
105.61925506591797,2018-09-06
105.33411407470703,2018-09-07
105.93293762207031,2018-09-10
105.64779663085938,2018-09-11
105.22006225585938,2018-09-12
104.10797119140625,2018-09-13
103.5186767578125,2018-09-14
101.94084930419922,2018-09-17
103.74678039550781,2018-09-18
103.91790771484375,2018-09-19
104.13648986816406,2018-09-20
102.90084838867188,2018-09-21
101.9788589477539,2018-09-24
102.95787811279297,2018-09-25
104.09848022460938,2018-09-26
103.76580047607422,2018-09-27
103.8893814086914,2018-09-28
104.09848022460938,2018-10-01
102.14997100830078,2018-10-02
99.7261962890625,2018-10-03
99.28897094726562,2018-10-04
98.8981704711914,2018-10-05
100.41366577148438,2018-10-08
100.17537689208984,2018-10-09
100.63289642333984,2018-10-10
97.1825180053711,2018-10-11
99.85131072998047,2018-10-12
101.4049301147461,2018-10-15
105.75128936767578,2018-10-16
104.62657165527344,2018-10-17
103.81639862060547,2018-10-18
104.41687774658203,2018-10-19
104.86485290527344,2018-10-22
105.21751403808594,2018-10-23
105.77987670898438,2018-10-24
105.83707427978516,2018-10-25
102.7774658203125,2018-10-26
104.76953887939453,2018-10-29
107.18099975585938,2018-10-30
106.16111755371094,2018-10-31
107.8768081665039,2018-11-01
106.866455078125,2018-11-02
108.744140625,2018-11-05
109.03008270263672,2018-11-06
110.50748443603516,2018-11-07
112.02296447753906,2018-11-08
110.65995788574219,2018-11-09
110.33592224121094,2018-11-12
109.93559265136719,2018-11-13
108.94432067871094,2018-11-14
106.5423812866211,2018-11-15
106.19924926757812,2018-11-16
105.3318862915039,2018-11-19
100.35647583007812,2018-11-20
100.27069854736328,2018-11-21
100.89977264404297,2018-11-23
102.6440200805664,2018-11-26
102.57730102539062,2018-11-27
105.18892669677734,2018-11-28
105.694091796875,2018-11-29
105.78939819335938,2018-11-30
106.46613311767578,2018-12-03
99.22223663330078,2018-12-04
101.68133544921875,2018-12-06
97.88785552978516,2018-12-07
100.69007873535156,2018-12-10
101.56697082519531,2018-12-11
100.92837524414062,2018-12-12
101.18572998046875,2018-12-13
100.0610122680664,2018-12-14
98.28816223144531,2018-12-17
99.46051788330078,2018-12-18
98.19285583496094,2018-12-19
95.638427734375,2018-12-20
95.06654357910156,2018-12-21
94.2182388305664,2018-12-24
100.98556518554688,2018-12-26
101.47166442871094,2018-12-27
102.05306243896484,2018-12-28
103.01577758789062,2018-12-31
102.6630859375,2019-01-02
102.78700256347656,2019-01-03
103.6734390258789,2019-01-04
107.93580627441406,2019-01-07
108.45188903808594,2019-01-08
110.38238525390625,2019-01-09
111.35717010498047,2019-01-10
110.91757202148438,2019-01-11
108.0887222290039,2019-01-14
107.19992065429688,2019-01-15
107.2381591796875,2019-01-16
107.29548645019531,2019-01-17
108.49967956542969,2019-01-18
107.89757537841797,2019-01-22
108.55699920654297,2019-01-23
108.70990753173828,2019-01-24
109.13998413085938,2019-01-25
109.06352996826172,2019-01-28
109.7134017944336,2019-01-29
110.17213439941406,2019-01-30
110.31548309326172,2019-01-31
109.94274139404297,2019-02-01
111.47187042236328,2019-02-04
110.89846801757812,2019-02-05
111.19470977783203,2019-02-06
112.16951751708984,2019-02-07
111.16603088378906,2019-02-08
112.05484771728516,2019-02-11
112.78116607666016,2019-02-12
113.63172149658203,2019-02-13
113.2685546875,2019-02-14
113.727294921875,2019-02-15
113.87066650390625,2019-02-19
113.71772003173828,2019-02-20
113.21122741699219,2019-02-21
113.134765625,2019-02-22
113.49794006347656,2019-02-25
113.134765625,2019-02-26
112.93406677246094,2019-02-27
113.21122741699219,2019-02-28
114.20514678955078,2019-03-01
113.60306549072266,2019-03-04
114.3102798461914,2019-03-05
113.98533630371094,2019-03-06
113.61260986328125,2019-03-07
113.45014190673828,2019-03-08
114.40583801269531,2019-03-11
114.3102798461914,2019-03-12
115.33287048339844,2019-03-13
106.69340515136719,2019-03-14
108.84371948242188,2019-03-15
111.36673736572266,2019-03-18
112.04529571533203,2019-03-19
111.94014739990234,2019-03-20
112.59957885742188,2019-03-21
112.26509857177734,2019-03-22
113.48837280273438,2019-03-25
113.50750732421875,2019-03-26
113.45014190673828,2019-03-27
114.07136535644531,2019-03-28
114.01400756835938,2019-03-29
113.08698272705078,2019-04-01
112.66647338867188,2019-04-02
112.93406677246094,2019-04-03
114.83590698242188,2019-04-04
117.14866638183594,2019-04-05
117.18701171875,2019-04-08
116.34378814697266,2019-04-09
116.71748352050781,2019-04-10
117.29239654541016,2019-04-11
117.26366424560547,2019-04-12
118.67221069335938,2019-04-15
118.5284652709961,2019-04-16
119.10338592529297,2019-04-17
118.38475799560547,2019-04-18
118.3943099975586,2019-04-22
119.03633117675781,2019-04-23
120.7706298828125,2019-04-24
121.09642791748047,2019-04-25
120.02326965332031,2019-04-26
119.86994934082031,2019-04-29
120.81855773925781,2019-04-30
118.64346313476562,2019-05-01
119.41960906982422,2019-05-02
119.48666381835938,2019-05-03
119.16088104248047,2019-05-06
117.13909912109375,2019-05-07
117.1678466796875,2019-05-08
117.81941986083984,2019-05-09
116.74623107910156,2019-05-10
113.3159408569336,2019-05-13
112.37686920166016,2019-05-14
113.10511779785156,2019-05-15
114.71487426757812,2019-05-16
115.16520690917969,2019-05-17
114.81068420410156,2019-05-20
116.4683609008789,2019-05-21
116.94746398925781,2019-05-22
115.59639739990234,2019-05-23
116.86122131347656,2019-05-24
114.94483184814453,2019-05-28
113.55547332763672,2019-05-29
121.69052124023438,2019-05-30
121.95880126953125,2019-05-31
123.60690307617188,2019-06-03
124.56509399414062,2019-06-04
124.94834899902344,2019-06-05
125.96405029296875,2019-06-06
127.5833969116211,2019-06-07
129.3273162841797,2019-06-10
129.84471130371094,2019-06-11
130.35256958007812,2019-06-12
130.27593994140625,2019-06-13
130.01719665527344,2019-06-14
130.2183837890625,2019-06-17
131.3203582763672,2019-06-18
132.3935546875,2019-06-19
133.00677490234375,2019-06-20
132.97802734375,2019-06-21
131.4065704345703,2019-06-24
130.3238067626953,2019-06-25
130.7646026611328,2019-06-26
130.75503540039062,2019-06-27
129.50936889648438,2019-06-28
130.18966674804688,2019-07-01
131.37782287597656,2019-07-02
133.27505493164062,2019-07-03
134.09909057617188,2019-07-05
133.0811309814453,2019-07-08
134.02230834960938,2019-07-09
135.34764099121094,2019-07-10
134.80018615722656,2019-07-11
135.9142608642578,2019-07-12
136.62493896484375,2019-07-15
138.4880828857422,2019-07-16
139.22763061523438,2019-07-17
137.16278076171875,2019-07-18
135.68373107910156,2019-07-19
132.5720977783203,2019-07-22
131.78460693359375,2019-07-23
133.6381072998047,2019-07-24
132.26478576660156,2019-07-25
132.5048828125,2019-07-26
130.42080688476562,2019-07-29
128.8841552734375,2019-07-30
128.71133422851562,2019-07-31
126.9154281616211,2019-08-01
128.39442443847656,2019-08-02
127.39559936523438,2019-08-05
129.13389587402344,2019-08-06
129.25872802734375,2019-08-07
131.9478302001953,2019-08-08
130.20953369140625,2019-08-09
129.5948944091797,2019-08-12
130.0174560546875,2019-08-13
128.54806518554688,2019-08-14
128.5096435546875,2019-08-15
130.52642822265625,2019-08-16
132.62973022460938,2019-08-19
131.7749786376953,2019-08-20
133.29237365722656,2019-08-21
134.20474243164062,2019-08-22
131.5636749267578,2019-08-23
133.7053680419922,2019-08-26
133.2539520263672,2019-08-27
135.44363403320312,2019-08-28
149.90713500976562,2019-08-29
149.90713500976562,2019-08-30
149.46533203125,2019-09-03
151.54940795898438,2019-09-04
153.4893798828125,2019-09-05
155.14125061035156,2019-09-06
154.3921661376953,2019-09-09
150.8675079345703,2019-09-10
149.83029174804688,2019-09-11
150.8771209716797,2019-09-12
151.53016662597656,2019-09-13
147.10279846191406,2019-09-16
150.60821533203125,2019-09-17
150.4929962158203,2019-09-18
150.59861755371094,2019-09-19
150.04161071777344,2019-09-20
152.42335510253906,2019-09-23
152.5193634033203,2019-09-24
152.8459014892578,2019-09-25
153.18202209472656,2019-09-26
153.6814422607422,2019-09-27
152.64425659179688,2019-09-30
152.74024963378906,2019-10-01
151.37652587890625,2019-10-02
151.1748504638672,2019-10-03
154.5937957763672,2019-10-04
153.9779052734375,2019-10-07
153.81436157226562,2019-10-08
154.78627014160156,2019-10-09
154.46871948242188,2019-10-10
156.13351440429688,2019-10-11
155.13267517089844,2019-10-14
155.9602813720703,2019-10-15
156.12387084960938,2019-10-16
156.7301025390625,2019-10-17
158.21205139160156,2019-10-18
158.1543426513672,2019-10-21
159.5496826171875,2019-10-22
156.8359832763672,2019-10-23
156.7686309814453,2019-10-24
156.06614685058594,2019-10-25
156.5087890625,2019-10-28
154.56495666503906,2019-10-29
155.53688049316406,2019-10-30
154.29551696777344,2019-10-31
153.87205505371094,2019-11-01
152.2457733154297,2019-11-04
153.6700439453125,2019-11-05
153.59303283691406,2019-11-06
153.2273406982422,2019-11-07
151.9089813232422,2019-11-08
151.08140563964844,2019-11-11
151.0621795654297,2019-11-12
152.0341033935547,2019-11-13
153.47755432128906,2019-11-14
154.10302734375,2019-11-15
153.94906616210938,2019-11-18
152.45750427246094,2019-11-19
154.8825225830078,2019-11-20
154.7189178466797,2019-11-21
153.7662353515625,2019-11-22
153.89134216308594,2019-11-25
152.4960174560547,2019-11-26
152.44786071777344,2019-11-27
151.42784118652344,2019-11-29
148.84886169433594,2019-12-02
147.23220825195312,2019-12-03
147.76145935058594,2019-12-04
149.25303649902344,2019-12-05
148.88735961914062,2019-12-06
148.98361206054688,2019-12-09
148.55052185058594,2019-12-10
148.68528747558594,2019-12-11
149.71490478515625,2019-12-12
148.80075073242188,2019-12-13
147.01089477539062,2019-12-16
149.3300323486328,2019-12-17
149.4455108642578,2019-12-18
151.08140563964844,2019-12-19
150.80233764648438,2019-12-20
149.310791015625,2019-12-23
150.3596954345703,2019-12-24
149.4551239013672,2019-12-26
150.74462890625,2019-12-27
151.41822814941406,2019-12-30
150.09988403320312,2019-12-31
150.63873291015625,2020-01-02
149.5321044921875,2020-01-03
149.02102661132812,2020-01-06
146.7742462158203,2020-01-07
146.13783264160156,2020-01-08
147.13104248046875,2020-01-09
147.74815368652344,2020-01-10
148.6160430908203,2020-01-13
152.33816528320312,2020-01-14
150.99781799316406,2020-01-15
152.6178436279297,2020-01-16
152.34783935546875,2020-01-17
151.91390991210938,2020-01-21
148.9824676513672,2020-01-22
149.599609375,2020-01-23
148.82818603515625,2020-01-24
150.29388427734375,2020-01-27
151.0653076171875,2020-01-28
150.18783569335938,2020-01-29
151.38356018066406,2020-01-30
147.93138122558594,2020-01-31
149.2428436279297,2020-02-03
150.4192352294922,2020-02-04
151.64390563964844,2020-02-05
149.91786193847656,2020-02-06
149.43569946289062,2020-02-07
150.0335235595703,2020-02-10
150.38064575195312,2020-02-11
152.993896484375,2020-02-12
154.1414031982422,2020-02-13
152.38641357421875,2020-02-14
155.93499755859375,2020-02-18
157.94070434570312,2020-02-19
159.81141662597656,2020-02-20
160.92034912109375,2020-02-21
158.97247314453125,2020-02-24
155.73248291015625,2020-02-25
156.86068725585938,2020-02-26
152.02960205078125,2020-02-27
144.9324493408203,2020-02-28
153.9003143310547,2020-03-02
150.83389282226562,2020-03-03
154.44032287597656,2020-03-04
151.85604858398438,2020-03-05
152.72393798828125,2020-03-06
153.5917510986328,2020-03-09
160.31283569335938,2020-03-10
152.00067138671875,2020-03-11
136.8999481201172,2020-03-12
140.6028289794922,2020-03-13
131.23956298828125,2020-03-16
149.01141357421875,2020-03-17
143.42819213867188,2020-03-18
137.8931884765625,2020-03-19
135.12564086914062,2020-03-20
134.87493896484375,2020-03-23
136.75531005859375,2020-03-24
132.32920837402344,2020-03-25
135.501708984375,2020-03-26
140.90171813964844,2020-03-27
141.52853393554688,2020-03-30
145.6170654296875,2020-03-31
147.69029235839844,2020-04-01
153.99676513671875,2020-04-02
156.4075164794922,2020-04-03
163.955322265625,2020-04-06
163.5010986328125,2020-04-07
163.53973388671875,2020-04-08
163.55911254882812,2020-04-09
165.8108673095703,2020-04-13
172.0926971435547,2020-04-14
170.19850158691406,2020-04-15
174.0835418701172,2020-04-16
175.99708557128906,2020-04-17
172.991455078125,2020-04-20
172.74021911621094,2020-04-21
173.13644409179688,2020-04-22
170.57542419433594,2020-04-23
170.07284545898438,2020-04-24
173.4650421142578,2020-04-27
172.44058227539062,2020-04-28
168.93243408203125,2020-04-29
169.4156494140625,2020-04-30
167.19287109375,2020-05-01
169.55091857910156,2020-05-04
169.0000762939453,2020-05-05
168.06263732910156,2020-05-06
167.7727508544922,2020-05-07
170.44009399414062,2020-05-08
176.89588928222656,2020-05-11
175.6298370361328,2020-05-12
175.47518920898438,2020-05-13
175.40756225585938,2020-05-14
175.9101104736328,2020-05-15
175.9390869140625,2020-05-18
175.38821411132812,2020-05-19
172.57591247558594,2020-05-20
172.42129516601562,2020-05-21
172.97210693359375,2020-05-22
174.3058319091797,2020-05-26
180.9162139892578,2020-05-27
177.92994689941406,2020-05-28
185.08154296875,2020-05-29
185.07186889648438,2020-06-01
185.3424835205078,2020-06-02
183.38063049316406,2020-06-03
179.64053344726562,2020-06-04
179.42791748046875,2020-06-05
179.75650024414062,2020-06-08
179.99810791015625,2020-06-09
183.7478790283203,2020-06-10
181.9599609375,2020-06-11
177.8236083984375,2020-06-12
181.55406188964844,2020-06-15
184.4727020263672,2020-06-16
183.3903045654297,2020-06-17
184.89794921875,2020-06-18
182.4431610107422,2020-06-19
185.69039916992188,2020-06-22
183.59323120117188,2020-06-23
185.41014099121094,2020-06-24
184.26974487304688,2020-06-25
183.03271484375,2020-06-26
183.6415557861328,2020-06-29
184.1151123046875,2020-06-30
184.49203491210938,2020-07-01
183.1196746826172,2020-07-02
181.2024688720703,2020-07-06
181.86093139648438,2020-07-07
180.6118621826172,2020-07-08
183.72000122070312,2020-07-09
182.26759338378906,2020-07-10
180.54409790039062,2020-07-13
183.7103271484375,2020-07-14
183.41986083984375,2020-07-15
182.92604064941406,2020-07-16
182.50001525878906,2020-07-17
186.65390014648438,2020-07-20
185.7727508544922,2020-07-21
188.95838928222656,2020-07-22
185.56939697265625,2020-07-23
185.61785888671875,2020-07-24
183.92332458496094,2020-07-27
184.0008544921875,2020-07-28
185.30801391601562,2020-07-29
185.24990844726562,2020-07-30
184.3590850830078,2020-07-31
186.7700653076172,2020-08-03
189.2294464111328,2020-08-04
189.08425903320312,2020-08-05
186.44085693359375,2020-08-06
189.0939178466797,2020-08-07
187.1573944091797,2020-08-10
185.0271759033203,2020-08-11
190.58509826660156,2020-08-12
189.85887145996094,2020-08-13
192.25050354003906,2020-08-14
194.36131286621094,2020-08-17
191.6986083984375,2020-08-18
193.78036499023438,2020-08-19
191.52432250976562,2020-08-20
192.61842346191406,2020-08-21
192.02780151367188,2020-08-24
192.3569793701172,2020-08-25
197.61473083496094,2020-08-26
194.95196533203125,2020-08-27
194.03211975097656,2020-08-28
195.47483825683594,2020-08-31
193.55764770507812,2020-09-01
197.6244354248047,2020-09-02
190.55599975585938,2020-09-03
189.5102996826172,2020-09-04
186.2956085205078,2020-09-08
191.1854248046875,2020-09-09
190.86587524414062,2020-09-10
194.1386260986328,2020-09-11
195.6975555419922,2020-09-14
196.4334259033203,2020-09-15
196.31723022460938,2020-09-16
197.04344177246094,2020-09-17
201.4975128173828,2020-09-18
196.50120544433594,2020-09-21
201.72988891601562,2020-09-22
197.7406005859375,2020-09-23
198.5152130126953,2020-09-24
201.77830505371094,2020-09-25
203.14356994628906,2020-09-28
202.98866271972656,2020-09-29
202.96925354003906,2020-09-30
204.80899047851562,2020-10-01
204.80899047851562,2020-10-02
206.77792358398438,2020-10-05
205.9049835205078,2020-10-06
208.07762145996094,2020-10-07
212.29678344726562,2020-10-08
214.33363342285156,2020-10-09
213.92628479003906,2020-10-12
216.29287719726562,2020-10-13
213.48011779785156,2020-10-14
216.1667938232422,2020-10-15
215.0416717529297,2020-10-16
211.5111541748047,2020-10-19
211.22987365722656,2020-10-20
213.247314453125,2020-10-21
207.8739471435547,2020-10-22
208.96026611328125,2020-10-23
205.66250610351562,2020-10-26
207.28228759765625,2020-10-27
204.6732177734375,2020-10-28
204.3919219970703,2020-10-29
202.4326934814453,2020-10-30
203.21829223632812,2020-11-02
207.66055297851562,2020-11-03
209.72650146484375,2020-11-04
211.45294189453125,2020-11-05
214.740966796875,2020-11-06
204.1591339111328,2020-11-09
204.22703552246094,2020-11-10
207.14651489257812,2020-11-11
206.38027954101562,2020-11-12
207.46656799316406,2020-11-13
206.68096923828125,2020-11-16
202.47146606445312,2020-11-17
202.29689025878906,2020-11-18
204.8574676513672,2020-11-19
203.9069366455078,2020-11-20
204.6925811767578,2020-11-23
206.57421875,2020-11-24
210.4733428955078,2020-11-25
211.45294189453125,2020-11-27
212.0058135986328,2020-11-30
213.2279510498047,2020-12-01
210.9971160888672,2020-12-02
208.0388641357422,2020-12-03
207.01071166992188,2020-12-04
206.9428253173828,2020-12-07
205.01266479492188,2020-12-08
202.694580078125,2020-12-09
199.6781005859375,2020-12-10
200.39584350585938,2020-12-11
199.70718383789062,2020-12-14
201.53067016601562,2020-12-15
204.6732177734375,2020-12-16
206.15719604492188,2020-12-17
204.1494598388672,2020-12-18
204.61502075195312,2020-12-21
206.66151428222656,2020-12-22
204.81869506835938,2020-12-23
204.92538452148438,2020-12-24
204.06214904785156,2020-12-28
204.98358154296875,2020-12-29
203.61598205566406,2020-12-30
203.974853515625,2020-12-31
203.75137329101562,2021-01-04
