BA,Date
2.4221577644348145,1980-02-13
2.3072712421417236,1980-02-14
2.3647162914276123,1980-02-15
2.3838624954223633,1980-02-19
2.4460926055908203,1980-02-20
2.3647162914276123,1980-02-21
2.3838624954223633,1980-02-22
2.3886492252349854,1980-02-25
2.3838624954223633,1980-02-26
2.283338785171509,1980-02-27
2.249830484390259,1980-02-28
2.3072712421417236,1980-02-29
2.34078049659729,1980-03-03
2.3647162914276123,1980-03-04
2.2929141521453857,1980-03-05
2.2689788341522217,1980-03-06
2.211535930633545,1980-03-07
2.178027629852295,1980-03-10
2.235468864440918,1980-03-11
2.2689788341522217,1980-03-12
2.2450435161590576,1980-03-13
2.225895881652832,1980-03-14
2.1205849647521973,1980-03-17
2.1684539318084717,1980-03-18
2.20674729347229,1980-03-19
2.1684539318084717,1980-03-20
2.1540932655334473,1980-03-21
2.0104880332946777,1980-03-24
2.149306058883667,1980-03-25
1.9530439376831055,1980-03-26
2.0870766639709473,1980-03-27
2.0679287910461426,1980-03-28
2.039207696914673,1980-03-31
2.0487818717956543,1980-04-01
2.0918633937835693,1980-04-02
2.1253716945648193,1980-04-03
2.077502965927124,1980-04-07
2.1301584243774414,1980-04-08
2.201960802078247,1980-04-09
2.230682849884033,1980-04-10
2.225895881652832,1980-04-11
2.18760085105896,1980-04-14
2.0966503620147705,1980-04-15
2.0176658630371094,1980-04-16
2.0176658630371094,1980-04-17
1.9530439376831055,1980-04-18
1.931502342224121,1980-04-21
2.1110103130340576,1980-04-22
2.0894689559936523,1980-04-23
2.1110103130340576,1980-04-24
2.1540932655334473,1980-04-25
2.1612730026245117,1980-04-28
2.1540932655334473,1980-04-29
2.0966503620147705,1980-04-30
2.039207696914673,1980-05-01
1.9530439376831055,1980-05-02
2.0679287910461426,1980-05-05
1.9674056768417358,1980-05-06
1.931502342224121,1980-05-07
1.8884215354919434,1980-05-08
1.8840731382369995,1980-05-09
1.9637837409973145,1980-05-12
1.985524296760559,1980-05-13
1.985524296760559,1980-05-14
1.9565380811691284,1980-05-15
1.9420448541641235,1980-05-16
1.9492912292480469,1980-05-19
1.8913202285766602,1980-05-20
1.9347983598709106,1980-05-21
1.9710297584533691,1980-05-22
1.985524296760559,1980-05-23
1.9492912292480469,1980-05-27
1.9492912292480469,1980-05-28
1.9130584001541138,1980-05-29
1.9927709102630615,1980-05-30
2.0145092010498047,1980-06-02
2.0145092010498047,1980-06-03
2.065234661102295,1980-06-04
2.021756649017334,1980-06-05
1.9782770872116089,1980-06-06
1.985524296760559,1980-06-09
2.0290026664733887,1980-06-10
2.1376993656158447,1980-06-11
2.101466655731201,1980-06-12
2.1376993656158447,1980-06-13
2.1304514408111572,1980-06-16
2.101466655731201,1980-06-17
2.108712673187256,1980-06-18
2.0290026664733887,1980-06-19
2.043494701385498,1980-06-20
2.0724802017211914,1980-06-23
2.1159605979919434,1980-06-24
2.1376993656158447,1980-06-25
2.0797271728515625,1980-06-26
2.0797271728515625,1980-06-27
2.0290026664733887,1980-06-30
2.0507421493530273,1980-07-01
2.0797271728515625,1980-07-02
2.1304514408111572,1980-07-03
2.144944667816162,1980-07-07
2.202916145324707,1980-07-08
2.2174103260040283,1980-07-09
2.1811764240264893,1980-07-10
2.1811764240264893,1980-07-11
2.2391486167907715,1980-07-14
2.2246549129486084,1980-07-15
2.2608885765075684,1980-07-16
2.28987455368042,1980-07-17
2.3043668270111084,1980-07-18
2.362337827682495,1980-07-21
2.3043668270111084,1980-07-22
2.2608885765075684,1980-07-23
2.2536420822143555,1980-07-24
2.2246549129486084,1980-07-25
2.2391486167907715,1980-07-28
2.2608885765075684,1980-07-29
2.2246549129486084,1980-07-30
2.2174103260040283,1980-07-31
2.1956701278686523,1980-08-01
2.2463953495025635,1980-08-04
2.144944667816162,1980-08-05
2.166685104370117,1980-08-06
2.1594388484954834,1980-08-07
2.198885917663574,1980-08-08
2.2427172660827637,1980-08-11
2.198885917663574,1980-08-12
2.184277057647705,1980-08-13
2.1915829181671143,1980-08-14
2.1696646213531494,1980-08-15
2.2061917781829834,1980-08-18
2.198885917663574,1980-08-19
2.293853998184204,1980-08-20
2.286550283432007,1980-08-21
2.286550283432007,1980-08-22
2.2792444229125977,1980-08-25
2.301159620285034,1980-08-26
2.271939516067505,1980-08-27
2.2281064987182617,1980-08-28
2.2208027839660645,1980-08-29
2.2354135513305664,1980-09-02
2.2792444229125977,1980-09-03
2.271939516067505,1980-09-04
2.2500219345092773,1980-09-05
2.198885917663574,1980-09-08
2.2792444229125977,1980-09-09
2.271939516067505,1980-09-10
2.271939516067505,1980-09-11
2.2500219345092773,1980-09-12
2.2573280334472656,1980-09-15
2.2573280334472656,1980-09-16
2.3961281776428223,1980-09-17
2.381516933441162,1980-09-18
2.3669092655181885,1980-09-19
2.432654857635498,1980-09-22
2.3596019744873047,1980-09-23
2.381516933441162,1980-09-24
2.34499192237854,1980-09-25
2.2792444229125977,1980-09-26
2.2500219345092773,1980-09-29
2.2500219345092773,1980-09-30
2.315769672393799,1980-10-01
2.3230762481689453,1980-10-02
2.352297067642212,1980-10-03
2.3961281776428223,1980-10-06
2.3669092655181885,1980-10-07
2.352297067642212,1980-10-08
2.315769672393799,1980-10-09
2.301159620285034,1980-10-10
2.315769672393799,1980-10-13
2.3230762481689453,1980-10-14
2.381516933441162,1980-10-15
2.1915829181671143,1980-10-16
2.1915829181671143,1980-10-17
2.1769707202911377,1980-10-20
2.0746965408325195,1980-10-21
2.082002878189087,1980-10-22
2.016254425048828,1980-10-23
2.023559331893921,1980-10-24
2.0381717681884766,1980-10-27
2.0600857734680176,1980-10-28
2.0600857734680176,1980-10-29
2.0600857734680176,1980-10-30
2.103917360305786,1980-10-31
2.184277057647705,1980-11-03
2.264634370803833,1980-11-05
2.1906251907348633,1980-11-06
2.161024332046509,1980-11-07
2.1314196586608887,1980-11-10
2.1906251907348633,1980-11-11
2.338642120361328,1980-11-12
2.36824369430542,1980-11-13
2.323838949203491,1980-11-14
2.338642120361328,1980-11-17
2.36824369430542,1980-11-18
2.360844373703003,1980-11-19
2.3830461502075195,1980-11-20
2.301638126373291,1980-11-21
2.301638126373291,1980-11-24
2.2942376136779785,1980-11-25
2.2794337272644043,1980-11-26
2.264634847640991,1980-11-28
2.2276296615600586,1980-12-01
2.264634847640991,1980-12-02
2.2794337272644043,1980-12-03
2.338642120361328,1980-12-04
2.264634847640991,1980-12-05
2.2498326301574707,1980-12-08
2.242431640625,1980-12-09
2.198026180267334,1980-12-10
2.1832265853881836,1980-12-11
2.1906251907348633,1980-12-12
2.2054283618927,1980-12-15
2.198026180267334,1980-12-16
2.272033929824829,1980-12-17
2.2794337272644043,1980-12-18
2.375645637512207,1980-12-19
2.3978493213653564,1980-12-22
2.43485164642334,1980-12-23
2.4126479625701904,1980-12-24
2.5014588832855225,1980-12-26
2.560663938522339,1980-12-29
2.5828654766082764,1980-12-30
2.6124703884124756,1980-12-31
2.560663938522339,1981-01-02
2.597668170928955,1981-01-05
2.597668170928955,1981-01-06
2.4496536254882812,1981-01-07
2.360844373703003,1981-01-08
2.4126479625701904,1981-01-09
2.4496536254882812,1981-01-12
2.4422504901885986,1981-01-13
2.4126479625701904,1981-01-14
2.5014588832855225,1981-01-15
2.538461446762085,1981-01-16
2.5162596702575684,1981-01-19
2.43485164642334,1981-01-20
2.4496536254882812,1981-01-21
2.4052481651306152,1981-01-22
2.390446424484253,1981-01-23
2.390446424484253,1981-01-26
2.420050859451294,1981-01-27
2.353443145751953,1981-01-28
2.36824369430542,1981-01-29
2.353443145751953,1981-01-30
2.2868356704711914,1981-02-02
2.272033929824829,1981-02-03
2.257232189178467,1981-02-04
2.3090386390686035,1981-02-05
2.210463047027588,1981-02-06
2.143253803253174,1981-02-09
2.180593252182007,1981-02-10
2.150721311569214,1981-02-11
2.120851516723633,1981-02-12
2.0835120677948,1981-02-13
2.1133830547332764,1981-02-17
2.120851516723633,1981-02-18
2.0835120677948,1981-02-19
2.0536415576934814,1981-02-20
2.046173334121704,1981-02-23
2.046173334121704,1981-02-24
2.068575859069824,1981-02-25
2.12831711769104,1981-02-26
2.090979814529419,1981-02-27
2.090979814529419,1981-03-02
2.090979814529419,1981-03-03
2.068575859069824,1981-03-04
2.0760433673858643,1981-03-05
2.0760433673858643,1981-03-06
2.150721311569214,1981-03-09
2.1059141159057617,1981-03-10
2.061107635498047,1981-03-11
2.098447561264038,1981-03-12
2.0312366485595703,1981-03-13
2.1059141159057617,1981-03-16
2.1059141159057617,1981-03-17
2.0760433673858643,1981-03-18
2.061107635498047,1981-03-19
2.0760433673858643,1981-03-20
2.135784864425659,1981-03-23
2.0760433673858643,1981-03-24
2.1133830547332764,1981-03-25
2.0760433673858643,1981-03-26
2.068575859069824,1981-03-27
2.098447561264038,1981-03-30
2.098447561264038,1981-03-31
2.098447561264038,1981-04-01
2.0835120677948,1981-04-02
2.068575859069824,1981-04-03
2.046173334121704,1981-04-06
2.023768663406372,1981-04-07
2.023768663406372,1981-04-08
2.0312366485595703,1981-04-09
2.0312366485595703,1981-04-10
2.023768663406372,1981-04-13
2.023768663406372,1981-04-14
2.090979814529419,1981-04-15
2.090979814529419,1981-04-16
2.120851516723633,1981-04-20
2.1059141159057617,1981-04-21
2.0760433673858643,1981-04-22
2.090979814529419,1981-04-23
2.1133830547332764,1981-04-24
2.1133830547332764,1981-04-27
2.090979814529419,1981-04-28
2.061107635498047,1981-04-29
2.0312366485595703,1981-04-30
2.0387048721313477,1981-05-01
1.9938979148864746,1981-05-04
1.9714945554733276,1981-05-05
1.9714945554733276,1981-05-06
1.9640260934829712,1981-05-07
1.9474210739135742,1981-05-08
1.9323245286941528,1981-05-11
1.9172275066375732,1981-05-12
1.9323245286941528,1981-05-13
1.954969882965088,1981-05-14
2.000258207321167,1981-05-15
1.9851622581481934,1981-05-18
1.9851622581481934,1981-05-19
1.9851622581481934,1981-05-20
1.9323245286941528,1981-05-21
1.9172275066375732,1981-05-22
1.9323245286941528,1981-05-26
1.9247766733169556,1981-05-27
1.9474210739135742,1981-05-28
1.9625163078308105,1981-05-29
1.9700661897659302,1981-06-01
1.8794891834259033,1981-06-02
1.871939778327942,1981-06-03
1.841746211051941,1981-06-04
1.841746211051941,1981-06-05
1.8870364427566528,1981-06-08
1.841746211051941,1981-06-09
1.849294900894165,1981-06-10
1.841746211051941,1981-06-11
1.871939778327942,1981-06-12
1.9323245286941528,1981-06-15
1.9398725032806396,1981-06-16
1.9474210739135742,1981-06-17
1.9172275066375732,1981-06-18
1.8643908500671387,1981-06-19
1.8191018104553223,1981-06-22
1.8643908500671387,1981-06-23
1.8870364427566528,1981-06-24
1.8945834636688232,1981-06-25
1.871939778327942,1981-06-26
1.8643908500671387,1981-06-29
1.849294900894165,1981-06-30
1.83419930934906,1981-07-01
1.8040056228637695,1981-07-02
1.7662649154663086,1981-07-06
1.7813613414764404,1981-07-07
1.7738133668899536,1981-07-08
1.8115549087524414,1981-07-09
1.8191018104553223,1981-07-10
1.8040056228637695,1981-07-13
1.7889084815979004,1981-07-14
1.796458125114441,1981-07-15
1.8040056228637695,1981-07-16
1.796458125114441,1981-07-17
1.7587181329727173,1981-07-20
1.7134283781051636,1981-07-21
1.7134283781051636,1981-07-22
1.72097647190094,1981-07-23
1.7058809995651245,1981-07-24
1.6983331441879272,1981-07-27
1.6832363605499268,1981-07-28
1.6681402921676636,1981-07-29
1.6605913639068604,1981-07-30
1.6681402921676636,1981-07-31
1.6530437469482422,1981-08-03
1.6530437469482422,1981-08-04
1.7058809995651245,1981-08-05
1.6983331441879272,1981-08-06
1.6509439945220947,1981-08-07
1.6432996988296509,1981-08-10
1.6662304401397705,1981-08-11
1.7044470310211182,1981-08-12
1.6968038082122803,1981-08-13
1.712090015411377,1981-08-14
1.6738741397857666,1981-08-17
1.6738741397857666,1981-08-18
1.658588171005249,1981-08-19
1.6203705072402954,1981-08-20
1.5515825748443604,1981-08-21
1.5133658647537231,1981-08-24
1.4827921390533447,1981-08-25
1.4675053358078003,1981-08-26
1.459862232208252,1981-08-27
1.4675053358078003,1981-08-28
1.4063596725463867,1981-08-31
1.4063596725463867,1981-09-01
1.4751489162445068,1981-09-02
1.4522193670272827,1981-09-03
1.4675053358078003,1981-09-04
1.4292892217636108,1981-09-08
1.436933159828186,1981-09-09
1.4751489162445068,1981-09-10
1.5668672323226929,1981-09-11
1.536295771598816,1981-09-14
1.5592243671417236,1981-09-15
1.5974411964416504,1981-09-16
1.5668672323226929,1981-09-17
1.5439379215240479,1981-09-18
1.5210086107254028,1981-09-21
1.4980785846710205,1981-09-22
1.4827921390533447,1981-09-23
1.459862232208252,1981-09-24
1.4216456413269043,1981-09-25
1.4827921390533447,1981-09-28
1.4675053358078003,1981-09-29
1.4751489162445068,1981-09-30
1.459862232208252,1981-10-01
1.4980785846710205,1981-10-02
1.4827921390533447,1981-10-05
1.4445762634277344,1981-10-06
1.4827921390533447,1981-10-07
1.6127277612686157,1981-10-08
1.5821547508239746,1981-10-09
1.5592243671417236,1981-10-12
1.5286520719528198,1981-10-13
1.505722999572754,1981-10-14
1.5668672323226929,1981-10-15
1.5974411964416504,1981-10-16
1.6432996988296509,1981-10-19
1.628014326095581,1981-10-20
1.6127277612686157,1981-10-21
1.628014326095581,1981-10-22
1.5897985696792603,1981-10-23
1.5592243671417236,1981-10-26
1.5897985696792603,1981-10-27
1.5974411964416504,1981-10-28
1.6050843000411987,1981-10-29
1.5897985696792603,1981-10-30
1.5897985696792603,1981-11-02
1.5974411964416504,1981-11-03
1.5668672323226929,1981-11-04
1.5963153839111328,1981-11-05
1.549819827079773,1981-11-06
1.4800795316696167,1981-11-09
1.4723293781280518,1981-11-10
1.4878275394439697,1981-11-11
1.4878275394439697,1981-11-12
1.4258350133895874,1981-11-13
1.4103368520736694,1981-11-16
1.4180846214294434,1981-11-17
1.4258350133895874,1981-11-18
1.402586817741394,1981-11-19
1.4103368520736694,1981-11-20
1.4103368520736694,1981-11-23
1.4258350133895874,1981-11-24
1.4180846214294434,1981-11-25
1.3948380947113037,1981-11-27
1.4180846214294434,1981-11-30
1.4103368520736694,1981-12-01
1.4258350133895874,1981-12-02
1.4258350133895874,1981-12-03
1.4645805358886719,1981-12-04
1.4723293781280518,1981-12-07
1.4878275394439697,1981-12-08
1.495577096939087,1981-12-09
1.4800795316696167,1981-12-10
1.5033257007598877,1981-12-11
1.4490820169448853,1981-12-14
1.4180846214294434,1981-12-15
1.4180846214294434,1981-12-16
1.4413326978683472,1981-12-17
1.4413326978683472,1981-12-18
1.4335836172103882,1981-12-21
1.4180846214294434,1981-12-22
1.3715906143188477,1981-12-23
1.387089490890503,1981-12-24
1.3948380947113037,1981-12-28
1.387089490890503,1981-12-29
1.4180846214294434,1981-12-30
1.3948380947113037,1981-12-31
1.4413326978683472,1982-01-04
1.402586817741394,1982-01-05
1.402586817741394,1982-01-06
1.387089490890503,1982-01-07
1.387089490890503,1982-01-08
1.340595006942749,1982-01-11
1.3328455686569214,1982-01-12
1.2940999269485474,1982-01-13
1.2940999269485474,1982-01-14
1.3018486499786377,1982-01-15
1.325096607208252,1982-01-18
1.286351203918457,1982-01-19
1.3095979690551758,1982-01-20
1.3095979690551758,1982-01-21
1.3095979690551758,1982-01-22
1.2940999269485474,1982-01-25
1.2786012887954712,1982-01-26
1.2631031274795532,1982-01-27
1.3173476457595825,1982-01-28
1.3328455686569214,1982-01-29
1.286351203918457,1982-02-01
1.2940999269485474,1982-02-02
1.2786012887954712,1982-02-03
1.27085280418396,1982-02-04
1.285043716430664,1982-02-05
1.2692749500274658,1982-02-08
1.2377409934997559,1982-02-09
1.2456250190734863,1982-02-10
1.2456250190734863,1982-02-11
1.190438985824585,1982-02-12
1.1746718883514404,1982-02-16
1.18255615234375,1982-02-17
1.2298576831817627,1982-02-18
1.2456250190734863,1982-02-19
1.2298576831817627,1982-02-22
1.2298576831817627,1982-02-23
1.2692749500274658,1982-02-24
1.2062066793441772,1982-02-25
1.18255615234375,1982-02-26
1.1746718883514404,1982-03-01
1.18255615234375,1982-03-02
1.1589043140411377,1982-03-03
1.1589043140411377,1982-03-04
1.166788101196289,1982-03-05
1.1352524757385254,1982-03-08
1.166788101196289,1982-03-09
1.1746718883514404,1982-03-10
1.1746718883514404,1982-03-11
1.1589043140411377,1982-03-12
1.1510200500488281,1982-03-15
1.1589043140411377,1982-03-16
1.1352524757385254,1982-03-17
1.1589043140411377,1982-03-18
1.1589043140411377,1982-03-19
1.1746718883514404,1982-03-22
1.18255615234375,1982-03-23
1.166788101196289,1982-03-24
1.166788101196289,1982-03-25
1.166788101196289,1982-03-26
1.1352524757385254,1982-03-29
1.1116018295288086,1982-03-30
1.1037184000015259,1982-03-31
1.0958340167999268,1982-04-01
1.1037184000015259,1982-04-02
1.0879511833190918,1982-04-05
1.0879511833190918,1982-04-06
1.1273691654205322,1982-04-07
1.1589043140411377,1982-04-08
1.2062066793441772,1982-04-12
1.1746718883514404,1982-04-13
1.166788101196289,1982-04-14
1.166788101196289,1982-04-15
1.166788101196289,1982-04-16
1.190438985824585,1982-04-19
1.2298576831817627,1982-04-20
1.2929269075393677,1982-04-21
1.3165783882141113,1982-04-22
1.2929269075393677,1982-04-23
1.3008109331130981,1982-04-26
1.285043716430664,1982-04-27
1.2298576831817627,1982-04-28
1.2062066793441772,1982-04-29
1.2062066793441772,1982-04-30
1.2062066793441772,1982-05-03
1.22197425365448,1982-05-04
1.253509283065796,1982-05-05
1.2692749500274658,1982-05-06
1.285043716430664,1982-05-07
1.2754181623458862,1982-05-10
1.2513536214828491,1982-05-11
1.2513536214828491,1982-05-12
1.2673962116241455,1982-05-13
1.2994812726974487,1982-05-14
1.2433316707611084,1982-05-17
1.2192676067352295,1982-05-18
1.2513536214828491,1982-05-19
1.2433316707611084,1982-05-20
1.2112458944320679,1982-05-21
1.1791596412658691,1982-05-24
1.1470733880996704,1982-05-25
1.0588371753692627,1982-05-26
1.106966495513916,1982-05-27
1.0909229516983032,1982-05-28
1.0748803615570068,1982-06-01
1.0588371753692627,1982-06-02
1.026750922203064,1982-06-03
1.0427933931350708,1982-06-04
1.0427933931350708,1982-06-07
1.050815463066101,1982-06-08
1.0427933931350708,1982-06-09
1.0427933931350708,1982-06-10
1.050815463066101,1982-06-11
1.050815463066101,1982-06-14
1.0427933931350708,1982-06-15
1.0347728729248047,1982-06-16
1.026750922203064,1982-06-17
1.0026867389678955,1982-06-18
1.0026867389678955,1982-06-21
1.0026867389678955,1982-06-22
0.9946651458740234,1982-06-23
0.9946651458740234,1982-06-24
0.9946651458740234,1982-06-25
0.9866439700126648,1982-06-28
0.9866439700126648,1982-06-29
0.9946651458740234,1982-06-30
0.9946651458740234,1982-07-01
0.9866439700126648,1982-07-02
0.9946651458740234,1982-07-06
0.9866439700126648,1982-07-07
1.0026867389678955,1982-07-08
1.0427933931350708,1982-07-09
1.106966495513916,1982-07-12
1.1149871349334717,1982-07-13
1.106966495513916,1982-07-14
1.106966495513916,1982-07-15
1.106966495513916,1982-07-16
1.098944902420044,1982-07-19
1.1310303211212158,1982-07-20
1.139052391052246,1982-07-21
1.1230089664459229,1982-07-22
1.098944902420044,1982-07-23
1.0829013586044312,1982-07-26
1.0427933931350708,1982-07-27
1.0187296867370605,1982-07-28
1.026750922203064,1982-07-29
1.026750922203064,1982-07-30
1.0588371753692627,1982-08-02
1.0668582916259766,1982-08-03
1.106966495513916,1982-08-04
1.1310303211212158,1982-08-05
1.106966495513916,1982-08-06
1.0807658433914185,1982-08-09
1.097141146659851,1982-08-10
1.1053286790847778,1982-08-11
1.1462671756744385,1982-08-12
1.203580617904663,1982-08-13
1.1872047185897827,1982-08-16
1.2281438112258911,1982-08-17
1.2527060508728027,1982-08-18
1.2854562997817993,1982-08-19
1.2936440706253052,1982-08-20
1.3918946981430054,1982-08-23
1.4246454238891602,1982-08-24
1.4492090940475464,1982-08-25
1.4901455640792847,1982-08-26
1.4573955535888672,1982-08-27
1.5556470155715942,1982-08-30
1.5556470155715942,1982-08-31
1.4901455640792847,1982-09-01
1.547459602355957,1982-09-02
1.5638360977172852,1982-09-03
1.5228968858718872,1982-09-07
1.5310852527618408,1982-09-08
1.5228968858718872,1982-09-09
1.4737716913223267,1982-09-10
1.5228968858718872,1982-09-13
1.5638360977172852,1982-09-14
1.5965861082077026,1982-09-15
1.5392727851867676,1982-09-16
1.514709711074829,1982-09-17
1.514709711074829,1982-09-20
1.580210566520691,1982-09-21
1.5556470155715942,1982-09-22
1.5065208673477173,1982-09-23
1.4819587469100952,1982-09-24
1.4819587469100952,1982-09-27
1.4573955535888672,1982-09-28
1.4246454238891602,1982-09-29
1.3591445684432983,1982-09-30
1.3837075233459473,1982-10-01
1.3837075233459473,1982-10-04
1.4082708358764648,1982-10-05
1.4737716913223267,1982-10-06
1.5065208673477173,1982-10-07
1.4410210847854614,1982-10-08
1.5065208673477173,1982-10-11
1.514709711074829,1982-10-12
1.5310852527618408,1982-10-13
1.5638360977172852,1982-10-14
1.5556470155715942,1982-10-15
1.5965861082077026,1982-10-18
1.612960696220398,1982-10-19
1.6948367357254028,1982-10-20
1.7357747554779053,1982-10-21
1.768526315689087,1982-10-22
1.6784621477127075,1982-10-25
1.6866499185562134,1982-10-26
1.8258395195007324,1982-10-27
1.7930879592895508,1982-10-28
1.7930879592895508,1982-10-29
1.7849026918411255,1982-11-01
1.8340266942977905,1982-11-02
1.9240913391113281,1982-11-03
1.8478564023971558,1982-11-04
1.9638653993606567,1982-11-05
1.9721510410308838,1982-11-08
2.0550155639648438,1982-11-09
1.922433614730835,1982-11-10
1.9887237548828125,1982-11-11
1.922433614730835,1982-11-12
1.8561421632766724,1982-11-15
1.8395695686340332,1982-11-16
1.947292447090149,1982-11-17
1.9141484498977661,1982-11-18
1.8892868757247925,1982-11-19
1.8727166652679443,1982-11-22
1.9555784463882446,1982-11-23
1.9804375171661377,1982-11-24
2.0052971839904785,1982-11-26
2.02186918258667,1982-11-29
2.146165132522583,1982-11-30
2.137878894805908,1982-12-01
2.1875967979431152,1982-12-02
2.1627373695373535,1982-12-03
2.2290279865264893,1982-12-06
2.245600700378418,1982-12-07
2.171024799346924,1982-12-08
2.0715882778167725,1982-12-09
2.137878894805908,1982-12-10
2.1875967979431152,1982-12-13
2.1627373695373535,1982-12-14
2.079874038696289,1982-12-15
2.0881617069244385,1982-12-16
2.1627373695373535,1982-12-17
2.1544501781463623,1982-12-20
2.295319080352783,1982-12-21
2.336749792098999,1982-12-22
2.336749792098999,1982-12-23
2.3201777935028076,1982-12-27
2.270460605621338,1982-12-28
2.270460605621338,1982-12-29
2.2290279865264893,1982-12-30
2.245600700378418,1982-12-31
2.2290279865264893,1983-01-03
2.2538866996765137,1983-01-04
2.3201777935028076,1983-01-05
2.3201777935028076,1983-01-06
2.3201777935028076,1983-01-07
2.345036745071411,1983-01-10
2.345036745071411,1983-01-11
2.3947560787200928,1983-01-12
2.4278998374938965,1983-01-13
2.4444730281829834,1983-01-14
2.411328077316284,1983-01-17
2.3616104125976562,1983-01-18
2.287034034729004,1983-01-19
2.278747797012329,1983-01-20
2.245600700378418,1983-01-21
2.220742702484131,1983-01-24
2.3201777935028076,1983-01-25
2.328465700149536,1983-01-26
2.3947560787200928,1983-01-27
2.336749792098999,1983-01-28
2.4196131229400635,1983-01-31
2.3864688873291016,1983-02-01
2.378183126449585,1983-02-02
2.3616104125976562,1983-02-03
2.5190510749816895,1983-02-04
2.5257418155670166,1983-02-07
2.4671971797943115,1983-02-08
2.450470447540283,1983-02-09
2.475559949874878,1983-02-10
2.475559949874878,1983-02-11
2.475559949874878,1983-02-14
2.3919270038604736,1983-02-15
2.4253807067871094,1983-02-16
2.4086556434631348,1983-02-17
2.3919270038604736,1983-02-18
2.3752007484436035,1983-02-22
2.4253807067871094,1983-02-23
2.475559949874878,1983-02-24
2.4588353633880615,1983-02-25
2.450470447540283,1983-02-28
2.48392391204834,1983-03-01
2.4671971797943115,1983-03-02
2.4253807067871094,1983-03-03
2.417017936706543,1983-03-04
2.4253807067871094,1983-03-07
2.417017936706543,1983-03-08
2.5090150833129883,1983-03-09
2.5341038703918457,1983-03-10
2.5090150833129883,1983-03-11
2.475559949874878,1983-03-14
2.5090150833129883,1983-03-15
2.5341038703918457,1983-03-16
2.5424678325653076,1983-03-17
2.5424678325653076,1983-03-18
2.5341038703918457,1983-03-21
2.5591957569122314,1983-03-22
2.634464979171753,1983-03-23
2.6428279876708984,1983-03-24
2.7180991172790527,1983-03-25
2.7431886196136475,1983-03-28
2.693010091781616,1983-03-29
2.7180991172790527,1983-03-30
2.6762819290161133,1983-03-31
2.659555435180664,1983-04-04
2.693010091781616,1983-04-05
2.684643507003784,1983-04-06
2.684643507003784,1983-04-07
2.726461887359619,1983-04-08
2.8100969791412354,1983-04-11
2.8017330169677734,1983-04-12
2.8017330169677734,1983-04-13
2.785006046295166,1983-04-14
2.759913921356201,1983-04-15
2.7348263263702393,1983-04-18
2.7013726234436035,1983-04-19
2.726461887359619,1983-04-20
2.7348263263702393,1983-04-21
2.759913921356201,1983-04-22
2.7431886196136475,1983-04-25
2.6762819290161133,1983-04-26
2.617739677429199,1983-04-27
2.60101318359375,1983-04-28
2.5591957569122314,1983-04-29
2.5341038703918457,1983-05-02
2.5006518363952637,1983-05-03
2.5424678325653076,1983-05-04
2.609375476837158,1983-05-05
2.617739677429199,1983-05-06
2.5401010513305664,1983-05-09
2.523223400115967,1983-05-10
2.5147857666015625,1983-05-11
2.5147857666015625,1983-05-12
2.523223400115967,1983-05-13
2.5147857666015625,1983-05-16
2.531662940979004,1983-05-17
2.5147857666015625,1983-05-18
2.4979054927825928,1983-05-19
2.4725897312164307,1983-05-20
2.4725897312164307,1983-05-23
2.489466667175293,1983-05-24
2.6329281330108643,1983-05-25
2.7763891220092773,1983-05-26
2.7510733604431152,1983-05-27
2.700439214706421,1983-05-31
2.78482723236084,1983-06-01
2.978921890258789,1983-06-02
2.945166826248169,1983-06-03
2.928288221359253,1983-06-06
2.8945345878601074,1983-06-07
2.835461139678955,1983-06-08
2.8439018726348877,1983-06-09
2.970482587814331,1983-06-10
2.945166826248169,1983-06-13
3.071749210357666,1983-06-14
3.1477012634277344,1983-06-15
3.206772565841675,1983-06-16
3.1561386585235596,1983-06-17
3.198333263397217,1983-06-20
3.206772565841675,1983-06-21
3.223649501800537,1983-06-22
3.189894437789917,1983-06-23
3.1730175018310547,1983-06-24
3.063310384750366,1983-06-27
3.0295560359954834,1983-06-28
3.1308226585388184,1983-06-29
3.088628053665161,1983-06-30
3.088628053665161,1983-07-01
3.0295560359954834,1983-07-05
3.0126793384552,1983-07-06
2.9957997798919678,1983-07-07
3.054871082305908,1983-07-08
3.1308226585388184,1983-07-11
3.1308226585388184,1983-07-12
3.088628053665161,1983-07-13
3.037994384765625,1983-07-14
3.0126793384552,1983-07-15
2.9536068439483643,1983-07-18
2.9367265701293945,1983-07-19
3.0126793384552,1983-07-20
3.037994384765625,1983-07-21
3.037994384765625,1983-07-22
3.080188035964966,1983-07-25
3.1223843097686768,1983-07-26
3.054871082305908,1983-07-27
2.9957997798919678,1983-07-28
2.810145616531372,1983-07-29
2.835461139678955,1983-08-01
2.767951011657715,1983-08-02
2.81858491897583,1983-08-03
2.8439018726348877,1983-08-04
2.801706075668335,1983-08-05
2.7234082221984863,1983-08-08
2.731916904449463,1983-08-09
2.7234082221984863,1983-08-10
2.74894118309021,1983-08-11
2.7574501037597656,1983-08-12
2.7829837799072266,1983-08-15
2.7574501037597656,1983-08-16
2.7148969173431396,1983-08-17
2.6468141078948975,1983-08-18
2.629789352416992,1983-08-19
2.561706304550171,1983-08-22
2.527662992477417,1983-08-23
2.485107660293579,1983-08-24
2.485107660293579,1983-08-25
