PYPL,Date
104.69000244140625,2019-04-03
104.45999908447266,2019-04-04
105.7300033569336,2019-04-05
106.56999969482422,2019-04-08
106.93000030517578,2019-04-09
107.51000213623047,2019-04-10
106.45999908447266,2019-04-11
108.4800033569336,2019-04-12
108.13999938964844,2019-04-15
108.19999694824219,2019-04-16
108.80999755859375,2019-04-17
107.36000061035156,2019-04-18
106.80999755859375,2019-04-22
106.9000015258789,2019-04-23
107.22000122070312,2019-04-24
110.22000122070312,2019-04-25
110.55999755859375,2019-04-26
112.44000244140625,2019-04-29
112.7699966430664,2019-04-30
110.94000244140625,2019-05-01
109.69999694824219,2019-05-02
111.95999908447266,2019-05-03
110.8499984741211,2019-05-06
108.94999694824219,2019-05-07
109.06999969482422,2019-05-08
109.7300033569336,2019-05-09
110.41000366210938,2019-05-10
106.83000183105469,2019-05-13
109.08999633789062,2019-05-14
111.5,2019-05-15
113.87000274658203,2019-05-16
112.80000305175781,2019-05-17
112.1500015258789,2019-05-20
112.43000030517578,2019-05-21
112.47000122070312,2019-05-22
109.9000015258789,2019-05-23
109.8499984741211,2019-05-24
111.79000091552734,2019-05-28
110.08000183105469,2019-05-29
111.41000366210938,2019-05-30
109.75,2019-05-31
105.5199966430664,2019-06-03
108.7300033569336,2019-06-04
110.7699966430664,2019-06-05
111.77999877929688,2019-06-06
114.0199966430664,2019-06-07
115.62000274658203,2019-06-10
114.5999984741211,2019-06-11
114.5,2019-06-12
115.72000122070312,2019-06-13
116.16999816894531,2019-06-14
117.16000366210938,2019-06-17
115.9800033569336,2019-06-18
117.13999938964844,2019-06-19
118.79000091552734,2019-06-20
116.20999908447266,2019-06-21
116.5,2019-06-24
114.44000244140625,2019-06-25
114.1500015258789,2019-06-26
113.66999816894531,2019-06-27
114.45999908447266,2019-06-28
115.02999877929688,2019-07-01
116.16999816894531,2019-07-02
117.68000030517578,2019-07-03
117.16000366210938,2019-07-05
116.94999694824219,2019-07-08
118.37000274658203,2019-07-09
119.63999938964844,2019-07-10
120.6500015258789,2019-07-11
120.12000274658203,2019-07-12
120.9000015258789,2019-07-15
119.70999908447266,2019-07-16
118.80999755859375,2019-07-17
119.87000274658203,2019-07-18
118.62999725341797,2019-07-19
118.69000244140625,2019-07-22
120.22000122070312,2019-07-23
121.30000305175781,2019-07-24
115.12000274658203,2019-07-25
115.48999786376953,2019-07-26
111.44999694824219,2019-07-29
112.04000091552734,2019-07-30
110.4000015258789,2019-07-31
110.80000305175781,2019-08-01
107.08999633789062,2019-08-02
103.5999984741211,2019-08-05
105.02999877929688,2019-08-06
106.62999725341797,2019-08-07
106.79000091552734,2019-08-08
104.81999969482422,2019-08-09
102.72000122070312,2019-08-12
106.04000091552734,2019-08-13
103.2699966430664,2019-08-14
104.94999694824219,2019-08-15
106.16000366210938,2019-08-16
107.66999816894531,2019-08-19
107.37000274658203,2019-08-20
109.81999969482422,2019-08-21
108.7699966430664,2019-08-22
106.04000091552734,2019-08-23
107.66000366210938,2019-08-26
107.44999694824219,2019-08-27
107.47000122070312,2019-08-28
109.20999908447266,2019-08-29
109.05000305175781,2019-08-30
106.75,2019-09-03
108.7300033569336,2019-09-04
111.45999908447266,2019-09-05
110.05000305175781,2019-09-06
105.43000030517578,2019-09-09
103.05000305175781,2019-09-10
104.0199966430664,2019-09-11
107.0999984741211,2019-09-12
107.0,2019-09-13
106.5199966430664,2019-09-16
107.5,2019-09-17
105.5999984741211,2019-09-18
106.12000274658203,2019-09-19
104.63999938964844,2019-09-20
105.11000061035156,2019-09-23
103.69000244140625,2019-09-24
104.13999938964844,2019-09-25
104.55000305175781,2019-09-26
102.19999694824219,2019-09-27
103.58999633789062,2019-09-30
102.52999877929688,2019-10-01
99.7300033569336,2019-10-02
101.02999877929688,2019-10-03
102.79000091552734,2019-10-04
101.62000274658203,2019-10-07
99.33000183105469,2019-10-08
99.88999938964844,2019-10-09
100.54000091552734,2019-10-10
101.58000183105469,2019-10-11
101.75,2019-10-14
103.58999633789062,2019-10-15
103.08999633789062,2019-10-16
103.62999725341797,2019-10-17
101.22000122070312,2019-10-18
101.44000244140625,2019-10-21
97.36000061035156,2019-10-22
96.63999938964844,2019-10-23
104.91000366210938,2019-10-24
107.19000244140625,2019-10-25
106.5999984741211,2019-10-28
105.0,2019-10-29
106.5,2019-10-30
104.0999984741211,2019-10-31
104.9800033569336,2019-11-01
102.80999755859375,2019-11-04
100.98999786376953,2019-11-05
100.62999725341797,2019-11-06
100.47000122070312,2019-11-07
101.41999816894531,2019-11-08
102.66999816894531,2019-11-11
102.02999877929688,2019-11-12
102.12000274658203,2019-11-13
103.7300033569336,2019-11-14
104.19999694824219,2019-11-15
103.66000366210938,2019-11-18
104.94999694824219,2019-11-19
104.08999633789062,2019-11-20
102.55000305175781,2019-11-21
101.7699966430664,2019-11-22
104.44999694824219,2019-11-25
106.19999694824219,2019-11-26
107.75,2019-11-27
108.01000213623047,2019-11-29
106.20999908447266,2019-12-02
105.58999633789062,2019-12-03
105.0,2019-12-04
104.58999633789062,2019-12-05
104.33999633789062,2019-12-06
103.77999877929688,2019-12-09
103.62000274658203,2019-12-10
105.51000213623047,2019-12-11
105.66999816894531,2019-12-12
107.6500015258789,2019-12-13
109.56999969482422,2019-12-16
108.45999908447266,2019-12-17
107.83000183105469,2019-12-18
108.87999725341797,2019-12-19
108.75,2019-12-20
108.61000061035156,2019-12-23
108.69000244140625,2019-12-24
109.75,2019-12-26
109.4000015258789,2019-12-27
107.97000122070312,2019-12-30
108.16999816894531,2019-12-31
110.75,2020-01-02
108.76000213623047,2020-01-03
110.16999816894531,2020-01-06
109.66999816894531,2020-01-07
111.81999969482422,2020-01-08
112.56999969482422,2020-01-09
112.93000030517578,2020-01-10
115.27999877929688,2020-01-13
114.63999938964844,2020-01-14
114.8499984741211,2020-01-15
115.4000015258789,2020-01-16
116.04000091552734,2020-01-17
116.1500015258789,2020-01-21
115.5,2020-01-22
117.88999938964844,2020-01-23
116.9800033569336,2020-01-24
115.23999786376953,2020-01-27
116.5199966430664,2020-01-28
116.66000366210938,2020-01-29
117.12000274658203,2020-01-30
113.88999938964844,2020-01-31
116.51000213623047,2020-02-03
120.08000183105469,2020-02-04
119.72000122070312,2020-02-05
119.88999938964844,2020-02-06
118.87999725341797,2020-02-07
120.05999755859375,2020-02-10
118.83999633789062,2020-02-11
118.55999755859375,2020-02-12
120.51000213623047,2020-02-13
122.98999786376953,2020-02-14
122.2699966430664,2020-02-18
123.91000366210938,2020-02-19
122.43000030517578,2020-02-20
119.48999786376953,2020-02-21
116.44000244140625,2020-02-24
109.66000366210938,2020-02-25
109.11000061035156,2020-02-26
107.83999633789062,2020-02-27
107.98999786376953,2020-02-28
112.86000061035156,2020-03-02
109.76000213623047,2020-03-03
115.30000305175781,2020-03-04
112.18000030517578,2020-03-05
110.88999938964844,2020-03-06
101.62999725341797,2020-03-09
109.73999786376953,2020-03-10
103.9000015258789,2020-03-11
96.95999908447266,2020-03-12
110.1500015258789,2020-03-13
92.72000122070312,2020-03-16
97.87000274658203,2020-03-17
91.45999908447266,2020-03-18
93.69000244140625,2020-03-19
86.68000030517578,2020-03-20
85.26000213623047,2020-03-23
97.29000091552734,2020-03-24
95.70999908447266,2020-03-25
100.62999725341797,2020-03-26
93.4800033569336,2020-03-27
97.02999877929688,2020-03-30
95.73999786376953,2020-03-31
91.37999725341797,2020-04-01
93.5199966430664,2020-04-02
92.38999938964844,2020-04-03
101.66999816894531,2020-04-06
100.27999877929688,2020-04-07
105.05999755859375,2020-04-08
105.83999633789062,2020-04-09
105.9800033569336,2020-04-13
109.78500366210938,2020-04-14
107.94999694824219,2020-04-15
108.30999755859375,2020-04-16
111.8499984741211,2020-04-17
112.16999816894531,2020-04-20
107.54000091552734,2020-04-21
115.19000244140625,2020-04-22
115.23999786376953,2020-04-23
120.18000030517578,2020-04-24
120.52999877929688,2020-04-27
116.13999938964844,2020-04-28
123.58000183105469,2020-04-29
123.0,2020-04-30
120.61000061035156,2020-05-01
123.66000366210938,2020-05-04
125.43000030517578,2020-05-05
128.30999755859375,2020-05-06
146.2899932861328,2020-05-07
144.9600067138672,2020-05-08
143.9600067138672,2020-05-11
141.02999877929688,2020-05-12
143.72999572753906,2020-05-13
144.41000366210938,2020-05-14
145.50999450683594,2020-05-15
146.24000549316406,2020-05-18
145.38999938964844,2020-05-19
150.94000244140625,2020-05-20
148.22000122070312,2020-05-21
150.86000061035156,2020-05-22
147.0,2020-05-26
145.9600067138672,2020-05-27
148.7899932861328,2020-05-28
155.00999450683594,2020-05-29
154.52999877929688,2020-06-01
157.49000549316406,2020-06-02
156.77999877929688,2020-06-03
154.60000610351562,2020-06-04
156.0,2020-06-05
156.08999633789062,2020-06-08
156.86000061035156,2020-06-09
159.91000366210938,2020-06-10
153.0399932861328,2020-06-11
155.25999450683594,2020-06-12
157.5500030517578,2020-06-15
161.22000122070312,2020-06-16
163.8300018310547,2020-06-17
168.0500030517578,2020-06-18
164.36000061035156,2020-06-19
170.25999450683594,2020-06-22
172.7899932861328,2020-06-23
168.0,2020-06-24
172.5,2020-06-25
170.8699951171875,2020-06-26
168.35000610351562,2020-06-29
174.22999572753906,2020-06-30
177.42999267578125,2020-07-01
177.2100067138672,2020-07-02
176.17999267578125,2020-07-06
177.27999877929688,2020-07-07
181.57000732421875,2020-07-08
183.22999572753906,2020-07-09
178.39999389648438,2020-07-10
171.50999450683594,2020-07-13
172.3000030517578,2020-07-14
172.05999755859375,2020-07-15
169.80999755859375,2020-07-16
173.9199981689453,2020-07-17
178.82000732421875,2020-07-20
175.5800018310547,2020-07-21
178.4199981689453,2020-07-22
173.86000061035156,2020-07-23
172.55999755859375,2020-07-24
177.97999572753906,2020-07-27
176.27000427246094,2020-07-28
184.60000610351562,2020-07-29
192.50999450683594,2020-07-30
196.07000732421875,2020-07-31
197.07000732421875,2020-08-03
197.3300018310547,2020-08-04
202.91000366210938,2020-08-05
204.08999633789062,2020-08-06
198.6300048828125,2020-08-07
193.32000732421875,2020-08-10
189.02999877929688,2020-08-11
191.32000732421875,2020-08-12
193.07000732421875,2020-08-13
191.4600067138672,2020-08-14
196.2899932861328,2020-08-17
194.57000732421875,2020-08-18
192.44000244140625,2020-08-19
198.17999267578125,2020-08-20
196.7899932861328,2020-08-21
198.8800048828125,2020-08-24
201.6699981689453,2020-08-25
203.47999572753906,2020-08-26
204.33999633789062,2020-08-27
204.47999572753906,2020-08-28
204.13999938964844,2020-08-31
208.92999267578125,2020-09-01
210.82000732421875,2020-09-02
204.99000549316406,2020-09-03
191.83999633789062,2020-09-04
185.9499969482422,2020-09-08
194.60000610351562,2020-09-09
190.08999633789062,2020-09-10
184.0,2020-09-11
186.9600067138672,2020-09-14
186.02000427246094,2020-09-15
180.91000366210938,2020-09-16
175.7899932861328,2020-09-17
176.07000732421875,2020-09-18
183.2100067138672,2020-09-21
187.77999877929688,2020-09-22
181.61000061035156,2020-09-23
182.19000244140625,2020-09-24
187.25,2020-09-25
192.02000427246094,2020-09-28
194.5,2020-09-29
197.02999877929688,2020-09-30
196.94000244140625,2020-10-01
191.91000366210938,2020-10-02
196.85000610351562,2020-10-05
191.66000366210938,2020-10-06
194.61000061035156,2020-10-07
193.05999755859375,2020-10-08
197.27000427246094,2020-10-09
201.50999450683594,2020-10-12
207.74000549316406,2020-10-13
203.60000610351562,2020-10-14
203.13999938964844,2020-10-15
204.4499969482422,2020-10-16
200.05999755859375,2020-10-19
201.9600067138672,2020-10-20
213.07000732421875,2020-10-21
203.92999267578125,2020-10-22
203.0399932861328,2020-10-23
197.22000122070312,2020-10-26
200.42999267578125,2020-10-27
192.30999755859375,2020-10-28
195.0399932861328,2020-10-29
186.1300048828125,2020-10-30
187.75999450683594,2020-11-02
179.80999755859375,2020-11-03
194.2899932861328,2020-11-04
204.55999755859375,2020-11-05
202.72999572753906,2020-11-06
184.72000122070312,2020-11-09
183.36000061035156,2020-11-10
192.33999633789062,2020-11-11
189.10000610351562,2020-11-12
188.6199951171875,2020-11-13
191.94000244140625,2020-11-16
192.3000030517578,2020-11-17
190.1199951171875,2020-11-18
190.89999389648438,2020-11-19
192.6699981689453,2020-11-20
200.82000732421875,2020-11-23
206.0,2020-11-24
214.4600067138672,2020-11-25
211.38999938964844,2020-11-27
214.1199951171875,2020-11-30
216.5399932861328,2020-12-01
212.55999755859375,2020-12-02
214.5399932861328,2020-12-03
217.77000427246094,2020-12-04
217.92999267578125,2020-12-07
216.94000244140625,2020-12-08
210.8000030517578,2020-12-09
215.33999633789062,2020-12-10
214.05999755859375,2020-12-11
220.7899932861328,2020-12-14
221.60000610351562,2020-12-15
230.1999969482422,2020-12-16
235.50999450683594,2020-12-17
236.4499969482422,2020-12-18
237.72000122070312,2020-12-21
243.49000549316406,2020-12-22
239.44000244140625,2020-12-23
238.63999938964844,2020-12-24
235.72999572753906,2020-12-28
231.02999877929688,2020-12-29
231.50999450683594,2020-12-30
234.1999969482422,2020-12-31
231.9199981689453,2021-01-04
234.91000366210938,2021-01-05
226.8300018310547,2021-01-06
235.0399932861328,2021-01-07
242.4600067138672,2021-01-08
237.5,2021-01-11
237.63999938964844,2021-01-12
244.89999389648438,2021-01-13
242.05999755859375,2021-01-14
239.7899932861328,2021-01-15
247.25,2021-01-19
244.25999450683594,2021-01-20
248.63999938964844,2021-01-21
252.0,2021-01-22
247.75,2021-01-25
241.0,2021-01-26
229.94000244140625,2021-01-27
237.7899932861328,2021-01-28
234.30999755859375,2021-01-29
241.85000610351562,2021-02-01
249.10000610351562,2021-02-02
251.89999389648438,2021-02-03
270.42999267578125,2021-02-04
269.44000244140625,2021-02-05
282.1700134277344,2021-02-08
284.20001220703125,2021-02-09
283.17999267578125,2021-02-10
285.0299987792969,2021-02-11
298.3699951171875,2021-02-12
304.7900085449219,2021-02-16
297.20001220703125,2021-02-17
290.80999755859375,2021-02-18
286.9200134277344,2021-02-19
273.8500061035156,2021-02-22
265.0,2021-02-23
266.07000732421875,2021-02-24
253.94000244140625,2021-02-25
259.8500061035156,2021-02-26
273.6300048828125,2021-03-01
269.19000244140625,2021-03-02
255.05999755859375,2021-03-03
239.07000732421875,2021-03-04
239.0500030517578,2021-03-05
226.08999633789062,2021-03-08
241.75999450683594,2021-03-09
242.07000732421875,2021-03-10
253.8300018310547,2021-03-11
250.35000610351562,2021-03-12
249.97999572753906,2021-03-15
249.30999755859375,2021-03-16
251.47000122070312,2021-03-17
238.41000366210938,2021-03-18
241.27999877929688,2021-03-19
244.38499450683594,2021-03-22
243.77000427246094,2021-03-23
234.27000427246094,2021-03-24
234.24000549316406,2021-03-25
241.02999877929688,2021-03-26
235.6699981689453,2021-03-29
236.5399932861328,2021-03-30
242.83999633789062,2021-03-31
247.5399932861328,2021-04-01
251.02000427246094,2021-04-05
253.19000244140625,2021-04-06
255.60000610351562,2021-04-07
264.5,2021-04-08
266.7699890136719,2021-04-09
269.0299987792969,2021-04-12
275.42999267578125,2021-04-13
267.2099914550781,2021-04-14
274.0,2021-04-15
269.8699951171875,2021-04-16
267.9100036621094,2021-04-19
264.42999267578125,2021-04-20
264.8900146484375,2021-04-21
262.2699890136719,2021-04-22
266.0299987792969,2021-04-23
271.7200012207031,2021-04-26
268.82000732421875,2021-04-27
271.0899963378906,2021-04-28
267.8500061035156,2021-04-29
262.2900085449219,2021-04-30
259.0899963378906,2021-05-03
250.16000366210938,2021-05-04
247.39999389648438,2021-05-05
252.02000427246094,2021-05-06
253.36000061035156,2021-05-07
243.6300048828125,2021-05-10
248.60000610351562,2021-05-11
239.91000366210938,2021-05-12
240.8000030517578,2021-05-13
246.2899932861328,2021-05-14
244.36000061035156,2021-05-17
243.2100067138672,2021-05-18
244.6300048828125,2021-05-19
251.5399932861328,2021-05-20
250.69000244140625,2021-05-21
257.1700134277344,2021-05-24
258.6499938964844,2021-05-25
261.3699951171875,2021-05-26
259.4700012207031,2021-05-27
260.0199890136719,2021-05-28
259.2699890136719,2021-06-01
262.1700134277344,2021-06-02
257.7900085449219,2021-06-03
263.0400085449219,2021-06-04
260.6000061035156,2021-06-07
263.1499938964844,2021-06-08
263.6000061035156,2021-06-09
269.4700012207031,2021-06-10
271.45001220703125,2021-06-11
274.92999267578125,2021-06-14
271.8900146484375,2021-06-15
268.82000732421875,2021-06-16
278.1099853515625,2021-06-17
283.3800048828125,2021-06-18
283.1000061035156,2021-06-21
286.75,2021-06-22
288.1199951171875,2021-06-23
293.2099914550781,2021-06-24
289.6000061035156,2021-06-25
293.6499938964844,2021-06-28
292.760009765625,2021-06-29
291.4800109863281,2021-06-30
289.0,2021-07-01
290.239990234375,2021-07-02
292.6400146484375,2021-07-06
297.1300048828125,2021-07-07
295.04998779296875,2021-07-08
300.2099914550781,2021-07-09
302.9700012207031,2021-07-12
301.19000244140625,2021-07-13
300.75,2021-07-14
296.510009765625,2021-07-15
294.6300048828125,2021-07-16
294.8500061035156,2021-07-19
298.07000732421875,2021-07-20
301.7699890136719,2021-07-21
303.69000244140625,2021-07-22
308.5299987792969,2021-07-23
306.79998779296875,2021-07-26
300.4800109863281,2021-07-27
301.9800109863281,2021-07-28
283.1700134277344,2021-07-29
275.5299987792969,2021-07-30
270.989990234375,2021-08-02
273.5,2021-08-03
275.5,2021-08-04
280.6700134277344,2021-08-05
279.5400085449219,2021-08-06
278.1499938964844,2021-08-09
274.3699951171875,2021-08-10
276.4100036621094,2021-08-11
274.5899963378906,2021-08-12
274.9100036621094,2021-08-13
278.2799987792969,2021-08-16
271.1000061035156,2021-08-17
268.8399963378906,2021-08-18
270.5799865722656,2021-08-19
272.9599914550781,2021-08-20
276.9800109863281,2021-08-23
279.510009765625,2021-08-24
277.69000244140625,2021-08-25
273.6199951171875,2021-08-26
278.3299865722656,2021-08-27
288.4700012207031,2021-08-30
288.6600036621094,2021-08-31
286.75,2021-09-01
285.5299987792969,2021-09-02
289.1300048828125,2021-09-03
293.260009765625,2021-09-07
285.2300109863281,2021-09-08
286.8800048828125,2021-09-09
284.32000732421875,2021-09-10
280.489990234375,2021-09-13
282.239990234375,2021-09-14
282.42999267578125,2021-09-15
282.9700012207031,2021-09-16
276.3399963378906,2021-09-17
269.9100036621094,2021-09-20
269.489990234375,2021-09-21
272.3399963378906,2021-09-22
279.1000061035156,2021-09-23
278.1099853515625,2021-09-24
273.3900146484375,2021-09-27
262.19000244140625,2021-09-28
259.0,2021-09-29
260.2099914550781,2021-09-30
264.6499938964844,2021-10-01
255.00999450683594,2021-10-04
260.1499938964844,2021-10-05
264.05999755859375,2021-10-06
263.5400085449219,2021-10-07
260.05999755859375,2021-10-08
255.0500030517578,2021-10-11
255.85000610351562,2021-10-12
256.3599853515625,2021-10-13
266.45001220703125,2021-10-14
268.3500061035156,2021-10-15
270.3299865722656,2021-10-18
271.70001220703125,2021-10-19
258.3599853515625,2021-10-20
243.2100067138672,2021-10-21
240.39999389648438,2021-10-22
246.8800048828125,2021-10-25
243.0,2021-10-26
234.94000244140625,2021-10-27
236.8300018310547,2021-10-28
232.58999633789062,2021-10-29
231.27999877929688,2021-11-01
229.4600067138672,2021-11-02
230.3800048828125,2021-11-03
228.22000122070312,2021-11-04
225.77999877929688,2021-11-05
229.4199981689453,2021-11-08
205.4199981689453,2021-11-09
204.63999938964844,2021-11-10
202.02999877929688,2021-11-11
208.3000030517578,2021-11-12
212.5399932861328,2021-11-15
215.6699981689453,2021-11-16
206.27000427246094,2021-11-17
200.5,2021-11-18
193.61000061035156,2021-11-19
189.47999572753906,2021-11-22
188.0500030517578,2021-11-23
188.7100067138672,2021-11-24
187.7899932861328,2021-11-26
187.24000549316406,2021-11-29
184.88999938964844,2021-11-30
179.32000732421875,2021-12-01
187.14999389648438,2021-12-02
183.92999267578125,2021-12-03
184.86000061035156,2021-12-06
191.02000427246094,2021-12-07
197.35000610351562,2021-12-08
191.75,2021-12-09
188.50999450683594,2021-12-10
186.3800048828125,2021-12-13
186.8000030517578,2021-12-14
190.66000366210938,2021-12-15
188.75,2021-12-16
186.1999969482422,2021-12-17
182.67999267578125,2021-12-20
189.13999938964844,2021-12-21
191.67999267578125,2021-12-22
192.00999450683594,2021-12-23
192.00999450683594,2021-12-27
190.10000610351562,2021-12-28
189.97000122070312,2021-12-29
191.8800048828125,2021-12-30
188.5800018310547,2021-12-31
194.94000244140625,2022-01-03
191.13999938964844,2022-01-04
187.16000366210938,2022-01-05
192.27000427246094,2022-01-06
187.60000610351562,2022-01-07
182.9499969482422,2022-01-10
191.52000427246094,2022-01-11
187.1999969482422,2022-01-12
181.00999450683594,2022-01-13
178.4199981689453,2022-01-14
174.4600067138672,2022-01-18
173.5500030517578,2022-01-19
173.27999877929688,2022-01-20
163.5399932861328,2022-01-21
162.1699981689453,2022-01-24
158.1999969482422,2022-01-25
156.97999572753906,2022-01-26
158.11000061035156,2022-01-27
163.52000427246094,2022-01-28
171.94000244140625,2022-01-31
175.8000030517578,2022-02-01
132.57000732421875,2022-02-02
124.30000305175781,2022-02-03
126.08000183105469,2022-02-04
121.41000366210938,2022-02-07
120.26000213623047,2022-02-08
122.94000244140625,2022-02-09
119.0199966430664,2022-02-10
115.29000091552734,2022-02-11
114.12000274658203,2022-02-14
115.45999908447266,2022-02-15
110.54000091552734,2022-02-16
105.19999694824219,2022-02-17
103.6500015258789,2022-02-18
103.16999816894531,2022-02-22
100.72000122070312,2022-02-23
105.0199966430664,2022-02-24
110.94000244140625,2022-02-25
111.93000030517578,2022-02-28
106.51000213623047,2022-03-01
106.61000061035156,2022-03-02
101.33999633789062,2022-03-03
99.91000366210938,2022-03-04
93.61000061035156,2022-03-07
94.9000015258789,2022-03-08
100.22000122070312,2022-03-09
98.55000305175781,2022-03-10
96.56999969482422,2022-03-11
96.87000274658203,2022-03-14
100.45999908447266,2022-03-15
107.91999816894531,2022-03-16
112.16000366210938,2022-03-17
118.7699966430664,2022-03-18
114.6500015258789,2022-03-21
117.87000274658203,2022-03-22
114.6500015258789,2022-03-23
116.05000305175781,2022-03-24
113.76000213623047,2022-03-25
116.16999816894531,2022-03-28
121.18000030517578,2022-03-29
118.48999786376953,2022-03-30
115.6500015258789,2022-03-31
116.66999816894531,2022-04-01
121.86000061035156,2022-04-04
117.6500015258789,2022-04-05
112.48999786376953,2022-04-06
113.04000091552734,2022-04-07
111.20999908447266,2022-04-08
109.80999755859375,2022-04-11
108.25,2022-04-12
105.16999816894531,2022-04-13
102.30999755859375,2022-04-14
100.58000183105469,2022-04-18
103.66000366210938,2022-04-19
94.9000015258789,2022-04-20
89.4000015258789,2022-04-21
86.02999877929688,2022-04-22
87.77999877929688,2022-04-25
83.69999694824219,2022-04-26
82.61000061035156,2022-04-27
92.08999633789062,2022-04-28
87.93000030517578,2022-04-29
91.52999877929688,2022-05-02
90.70999908447266,2022-05-03
92.72000122070312,2022-05-04
85.43000030517578,2022-05-05
81.68000030517578,2022-05-06
79.52999877929688,2022-05-09
78.75,2022-05-10
75.16999816894531,2022-05-11
74.29000091552734,2022-05-12
78.83000183105469,2022-05-13
77.6500015258789,2022-05-16
79.75,2022-05-17
77.18000030517578,2022-05-18
81.27999877929688,2022-05-19
80.54000091552734,2022-05-20
81.18000030517578,2022-05-23
78.6500015258789,2022-05-24
80.12000274658203,2022-05-25
80.41999816894531,2022-05-26
85.20999908447266,2022-05-27
85.20999908447266,2022-05-31
82.4800033569336,2022-06-01
88.31999969482422,2022-06-02
86.52999877929688,2022-06-03
86.80999755859375,2022-06-06
88.58999633789062,2022-06-07
87.51000213623047,2022-06-08
84.11000061035156,2022-06-09
79.30000305175781,2022-06-10
73.72000122070312,2022-06-13
72.45999908447266,2022-06-14
75.83000183105469,2022-06-15
71.2300033569336,2022-06-16
72.9000015258789,2022-06-17
72.37000274658203,2022-06-21
72.97000122070312,2022-06-22
73.80999755859375,2022-06-23
77.68000030517578,2022-06-24
75.94000244140625,2022-06-27
71.81999969482422,2022-06-28
71.47000122070312,2022-06-29
69.83999633789062,2022-06-30
71.4000015258789,2022-07-01
74.4000015258789,2022-07-05
73.23999786376953,2022-07-06
75.04000091552734,2022-07-07
73.43000030517578,2022-07-08
70.47000122070312,2022-07-11
71.43000030517578,2022-07-12
71.36000061035156,2022-07-13
69.55000305175781,2022-07-14
73.91000366210938,2022-07-15
74.12999725341797,2022-07-18
77.73999786376953,2022-07-19
80.23999786376953,2022-07-20
82.75,2022-07-21
81.05000305175781,2022-07-22
81.6500015258789,2022-07-25
77.04000091552734,2022-07-26
86.41999816894531,2022-07-27
85.86000061035156,2022-07-28
86.52999877929688,2022-07-29
88.56500244140625,2022-08-01
89.62999725341797,2022-08-02
97.91999816894531,2022-08-03
96.9800033569336,2022-08-04
95.31999969482422,2022-08-05
96.26000213623047,2022-08-08
94.4800033569336,2022-08-09
98.91000366210938,2022-08-10
99.11000061035156,2022-08-11
101.0999984741211,2022-08-12
101.51000213623047,2022-08-15
102.08000183105469,2022-08-16
99.41999816894531,2022-08-17
99.86000061035156,2022-08-18
96.55999755859375,2022-08-19
93.58000183105469,2022-08-22
93.19999694824219,2022-08-23
93.76000213623047,2022-08-24
96.72000122070312,2022-08-25
92.69999694824219,2022-08-26
92.66000366210938,2022-08-29
91.80000305175781,2022-08-30
93.44000244140625,2022-08-31
92.66000366210938,2022-09-01
91.12999725341797,2022-09-02
91.61499786376953,2022-09-06
94.97000122070312,2022-09-07
96.16999816894531,2022-09-08
96.2300033569336,2022-09-09
97.6500015258789,2022-09-12
95.01000213623047,2022-09-13
97.66000366210938,2022-09-14
96.4000015258789,2022-09-15
94.0,2022-09-16
95.02999877929688,2022-09-19
91.62999725341797,2022-09-20
91.18000030517578,2022-09-21
87.66000366210938,2022-09-22
86.97000122070312,2022-09-23
84.26000213623047,2022-09-26
85.75,2022-09-27
91.12000274658203,2022-09-28
88.69999694824219,2022-09-29
86.06999969482422,2022-09-30
87.18000030517578,2022-10-03
92.79000091552734,2022-10-04
93.83000183105469,2022-10-05
94.41999816894531,2022-10-06
90.16999816894531,2022-10-07
84.5199966430664,2022-10-10
83.08999633789062,2022-10-11
83.80999755859375,2022-10-12
84.04000091552734,2022-10-13
80.47000122070312,2022-10-14
84.66000366210938,2022-10-17
85.29000091552734,2022-10-18
84.47000122070312,2022-10-19
84.77999877929688,2022-10-20
83.94000244140625,2022-10-21
83.31999969482422,2022-10-24
89.23999786376953,2022-10-25
88.55000305175781,2022-10-26
87.3499984741211,2022-10-27
86.25,2022-10-28
83.58000183105469,2022-10-31
83.11000061035156,2022-11-01
79.44999694824219,2022-11-02
76.55000305175781,2022-11-03
75.18000030517578,2022-11-04
77.66000366210938,2022-11-07
81.12999725341797,2022-11-08
78.68000030517578,2022-11-09
86.80000305175781,2022-11-10
91.02999877929688,2022-11-11
89.51000213623047,2022-11-14
89.86000061035156,2022-11-15
87.04000091552734,2022-11-16
85.63999938964844,2022-11-17
84.91999816894531,2022-11-18
80.62999725341797,2022-11-21
79.91000366210938,2022-11-22
80.75,2022-11-23
80.08000183105469,2022-11-25
79.93000030517578,2022-11-28
77.63999938964844,2022-11-29
78.41000366210938,2022-11-30
78.52999877929688,2022-12-01
74.66000366210938,2022-12-02
73.62000274658203,2022-12-05
72.2300033569336,2022-12-06
74.41999816894531,2022-12-07
74.22000122070312,2022-12-08
73.56999969482422,2022-12-09
73.80000305175781,2022-12-12
73.69999694824219,2022-12-13
72.62999725341797,2022-12-14
69.7699966430664,2022-12-15
69.26000213623047,2022-12-16
68.94999694824219,2022-12-19
68.76000213623047,2022-12-20
69.20999908447266,2022-12-21
68.56999969482422,2022-12-22
69.02999877929688,2022-12-23
68.33000183105469,2022-12-27
67.55000305175781,2022-12-28
70.55999755859375,2022-12-29
71.22000122070312,2022-12-30
74.58000183105469,2023-01-03
77.69000244140625,2023-01-04
