WHR,Date
7.634156227111816,1983-12-23
7.59500789642334,1983-12-27
7.614583969116211,1983-12-28
7.575428009033203,1983-12-29
7.59500789642334,1983-12-30
7.59500789642334,1984-01-03
7.7124552726745605,1984-01-04
7.790750980377197,1984-01-05
7.790750980377197,1984-01-06
7.790750980377197,1984-01-09
7.732032299041748,1984-01-10
7.7124552726745605,1984-01-11
7.614583969116211,1984-01-12
7.497136116027832,1984-01-13
7.497136116027832,1984-01-16
7.457989692687988,1984-01-17
7.242661952972412,1984-01-18
7.360113620758057,1984-01-19
7.320957660675049,1984-01-20
7.183934211730957,1984-01-23
7.125210762023926,1984-01-24
7.125210762023926,1984-01-25
6.988184928894043,1984-01-26
7.027338027954102,1984-01-27
6.870742321014404,1984-01-30
6.9686150550842285,1984-01-31
6.929470062255859,1984-02-01
6.753293991088867,1984-02-02
6.772862911224365,1984-02-03
6.733716011047363,1984-02-06
6.714144706726074,1984-02-07
6.714144706726074,1984-02-08
6.694568157196045,1984-02-09
6.812015056610107,1984-02-10
6.616271495819092,1984-02-13
6.635842800140381,1984-02-14
6.733716011047363,1984-02-15
6.694568157196045,1984-02-16
6.537971019744873,1984-02-17
6.32264518737793,1984-02-21
6.361794471740723,1984-02-22
6.459671497344971,1984-02-23
6.616271495819092,1984-02-24
6.89359712600708,1984-02-27
6.695502758026123,1984-02-28
6.497410774230957,1984-02-29
6.457798957824707,1984-03-01
6.517226219177246,1984-03-02
6.497410774230957,1984-03-05
6.437986850738525,1984-03-06
6.457798957824707,1984-03-07
6.180467128753662,1984-03-08
6.319131374359131,1984-03-09
6.537031173706055,1984-03-12
6.576650619506836,1984-03-13
6.655887126922607,1984-03-14
6.89359712600708,1984-03-15
6.933215618133545,1984-03-16
6.73512077331543,1984-03-19
6.794552326202393,1984-03-20
6.73512077331543,1984-03-21
6.6756978034973145,1984-03-22
6.616271495819092,1984-03-23
6.517226219177246,1984-03-26
6.437986850738525,1984-03-27
6.556842803955078,1984-03-28
6.576650619506836,1984-03-29
6.497410774230957,1984-03-30
6.497410774230957,1984-04-02
6.299323558807373,1984-04-03
6.35874605178833,1984-04-04
6.180467128753662,1984-04-05
6.200280666351318,1984-04-06
6.398367881774902,1984-04-09
6.418177127838135,1984-04-10
6.457798957824707,1984-04-11
6.418177127838135,1984-04-12
6.35874605178833,1984-04-13
6.259702205657959,1984-04-16
6.299323558807373,1984-04-17
6.378556728363037,1984-04-18
6.299323558807373,1984-04-19
6.220084190368652,1984-04-23
6.160656929016113,1984-04-24
6.180467128753662,1984-04-25
6.220084190368652,1984-04-26
6.319131374359131,1984-04-27
6.497410774230957,1984-04-30
6.556842803955078,1984-05-01
6.636077404022217,1984-05-02
6.457798957824707,1984-05-03
6.418177127838135,1984-05-04
6.457798957824707,1984-05-07
6.537031173706055,1984-05-08
6.537031173706055,1984-05-09
6.457798957824707,1984-05-10
6.279514312744141,1984-05-11
6.098953723907471,1984-05-14
6.038764476776123,1984-05-15
5.998637676239014,1984-05-16
6.098953723907471,1984-05-17
6.139076232910156,1984-05-18
6.139076232910156,1984-05-21
6.179200172424316,1984-05-22
6.219323635101318,1984-05-23
6.119012355804443,1984-05-24
6.139076232910156,1984-05-25
6.018704414367676,1984-05-29
6.018704414367676,1984-05-30
5.898329257965088,1984-05-31
5.938454627990723,1984-06-01
5.978577613830566,1984-06-04
6.018704414367676,1984-06-05
6.0788893699646,1984-06-06
6.139076232910156,1984-06-07
6.219323635101318,1984-06-08
5.938454627990723,1984-06-11
5.938454627990723,1984-06-12
5.998637676239014,1984-06-13
5.978577613830566,1984-06-14
6.058823585510254,1984-06-15
6.139076232910156,1984-06-18
6.279514312744141,1984-06-19
6.319635391235352,1984-06-20
6.299571990966797,1984-06-21
6.259450912475586,1984-06-22
6.239388465881348,1984-06-25
6.098953723907471,1984-06-26
6.139076232910156,1984-06-27
6.179200172424316,1984-06-28
6.279514312744141,1984-06-29
6.259450912475586,1984-07-02
6.379826545715332,1984-07-03
6.219323635101318,1984-07-05
6.259450912475586,1984-07-06
6.379826545715332,1984-07-09
6.219323635101318,1984-07-10
6.299571990966797,1984-07-11
6.319635391235352,1984-07-12
6.359763145446777,1984-07-13
6.339696884155273,1984-07-16
6.359763145446777,1984-07-17
6.319635391235352,1984-07-18
6.259450912475586,1984-07-19
6.319635391235352,1984-07-20
6.259450912475586,1984-07-23
6.299571990966797,1984-07-24
6.399888515472412,1984-07-25
6.419950485229492,1984-07-26
6.740947246551514,1984-07-27
6.700821399688721,1984-07-30
6.680758476257324,1984-07-31
6.720884323120117,1984-08-01
6.861318111419678,1984-08-02
7.102071762084961,1984-08-03
7.041882514953613,1984-08-06
7.001754283905029,1984-08-07
7.041882514953613,1984-08-08
7.082005023956299,1984-08-09
7.262565612792969,1984-08-10
7.182321071624756,1984-08-13
7.1421918869018555,1984-08-14
6.981695652008057,1984-08-15
7.041882514953613,1984-08-16
6.961633682250977,1984-08-17
7.021819114685059,1984-08-20
7.021819114685059,1984-08-21
6.9415693283081055,1984-08-22
7.061944484710693,1984-08-23
7.061944484710693,1984-08-24
7.143115520477295,1984-08-27
7.163407325744629,1984-08-28
7.183704853057861,1984-08-29
7.122823715209961,1984-08-30
7.122823715209961,1984-08-31
7.021357536315918,1984-09-04
6.879304885864258,1984-09-05
6.960481643676758,1984-09-06
6.859017372131348,1984-09-07
6.899603366851807,1984-09-10
7.041652679443359,1984-09-11
6.940183639526367,1984-09-12
6.960481643676758,1984-09-13
7.041652679443359,1984-09-14
7.143115520477295,1984-09-17
6.980771541595459,1984-09-18
6.899603366851807,1984-09-19
6.940183639526367,1984-09-20
6.899603366851807,1984-09-21
6.919894695281982,1984-09-24
6.818429470062256,1984-09-25
6.818429470062256,1984-09-26
6.980771541595459,1984-09-27
6.859017372131348,1984-09-28
6.798136234283447,1984-10-01
6.65608549118042,1984-10-02
6.615499496459961,1984-10-03
6.493742942810059,1984-10-04
6.493742942810059,1984-10-05
6.493742942810059,1984-10-08
6.47344970703125,1984-10-09
6.5952067375183105,1984-10-10
6.514033317565918,1984-10-11
6.574913024902344,1984-10-12
6.615499496459961,1984-10-15
6.65608549118042,1984-10-16
6.615499496459961,1984-10-17
6.574913024902344,1984-10-18
6.940183639526367,1984-10-19
7.00106954574585,1984-10-22
7.061944961547852,1984-10-23
7.0822343826293945,1984-10-24
7.102529525756836,1984-10-25
7.061944961547852,1984-10-26
6.899603366851807,1984-10-29
6.980771541595459,1984-10-30
7.102529525756836,1984-10-31
7.143115520477295,1984-11-01
7.102529525756836,1984-11-02
7.122823715209961,1984-11-05
7.102529525756836,1984-11-06
7.143115520477295,1984-11-07
7.102529525756836,1984-11-08
7.041652679443359,1984-11-09
7.143115520477295,1984-11-12
7.0822343826293945,1984-11-13
7.122823715209961,1984-11-14
7.041652679443359,1984-11-15
7.021357536315918,1984-11-16
6.940183639526367,1984-11-19
6.919894695281982,1984-11-20
6.940183639526367,1984-11-21
7.203993797302246,1984-11-23
7.122823715209961,1984-11-26
7.122823715209961,1984-11-27
7.0822343826293945,1984-11-28
7.082238674163818,1984-11-29
7.123294353485107,1984-11-30
7.123294353485107,1984-12-03
6.897482395172119,1984-12-04
6.979597091674805,1984-12-05
7.143822193145752,1984-12-06
7.143822193145752,1984-12-07
7.123294353485107,1984-12-10
7.123294353485107,1984-12-11
7.143822193145752,1984-12-12
7.061707496643066,1984-12-13
7.082238674163818,1984-12-14
7.2054033279418945,1984-12-17
7.3491034507751465,1984-12-18
7.3491034507751465,1984-12-19
7.3491034507751465,1984-12-20
7.451747894287109,1984-12-21
7.513331413269043,1984-12-24
7.554385185241699,1984-12-26
7.595449924468994,1984-12-27
7.595449924468994,1984-12-28
7.636491775512695,1984-12-31
7.574911117553711,1985-01-02
7.554385185241699,1985-01-03
7.308050632476807,1985-01-04
7.328575611114502,1985-01-07
7.390158176422119,1985-01-08
7.554385185241699,1985-01-09
7.698085784912109,1985-01-10
7.574911117553711,1985-01-11
7.615966796875,1985-01-14
7.759666919708252,1985-01-15
7.964951515197754,1985-01-16
7.944421291351318,1985-01-17
7.882839202880859,1985-01-18
8.0470609664917,1985-01-21
8.129176139831543,1985-01-22
8.067591667175293,1985-01-23
7.9238972663879395,1985-01-24
7.759666919708252,1985-01-25
7.862308502197266,1985-01-28
7.882839202880859,1985-01-29
7.84177827835083,1985-01-30
7.698085784912109,1985-01-31
7.677554607391357,1985-02-01
7.636491775512695,1985-02-04
7.4722723960876465,1985-02-05
7.554385185241699,1985-02-06
7.677554607391357,1985-02-07
7.800729274749756,1985-02-08
7.759666919708252,1985-02-11
7.677554607391357,1985-02-12
7.862308502197266,1985-02-13
7.82125186920166,1985-02-14
7.800729274749756,1985-02-15
7.882839202880859,1985-02-19
7.862308502197266,1985-02-20
7.944421291351318,1985-02-21
7.964951515197754,1985-02-22
7.96495246887207,1985-02-25
7.985692024230957,1985-02-26
7.902725696563721,1985-02-27
7.881979942321777,1985-02-28
8.02717113494873,1985-03-01
7.881979942321777,1985-03-04
7.716044902801514,1985-03-05
7.716044902801514,1985-03-06
7.633080005645752,1985-03-07
7.674559116363525,1985-03-08
7.653824329376221,1985-03-11
7.6953020095825195,1985-03-12
7.674559116363525,1985-03-13
7.674559116363525,1985-03-14
7.633080005645752,1985-03-15
7.529365539550781,1985-03-18
7.529365539550781,1985-03-19
7.529365539550781,1985-03-20
7.633080005645752,1985-03-21
7.633080005645752,1985-03-22
7.674559116363525,1985-03-25
7.6123366355896,1985-03-26
7.4671406745910645,1985-03-27
7.508629322052002,1985-03-28
7.4671406745910645,1985-03-29
7.550106525421143,1985-04-01
7.508629322052002,1985-04-02
7.34268856048584,1985-04-03
7.34268856048584,1985-04-04
7.321944713592529,1985-04-08
7.321944713592529,1985-04-09
7.259718894958496,1985-04-10
7.280462741851807,1985-04-11
7.280462741851807,1985-04-12
7.238978862762451,1985-04-15
7.34268856048584,1985-04-16
7.384171962738037,1985-04-17
7.34268856048584,1985-04-18
7.34268856048584,1985-04-19
7.259718894958496,1985-04-22
7.218237400054932,1985-04-23
7.135269641876221,1985-04-24
7.176753044128418,1985-04-25
7.114528179168701,1985-04-26
6.844878673553467,1985-04-29
6.865619659423828,1985-04-30
6.865619659423828,1985-05-01
6.803396701812744,1985-05-02
6.803396701812744,1985-05-03
6.7619099617004395,1985-05-06
6.844878673553467,1985-05-07
6.803396701812744,1985-05-08
6.948586940765381,1985-05-09
7.218237400054932,1985-05-10
7.281183242797852,1985-05-13
7.218238830566406,1985-05-14
7.302169322967529,1985-05-15
7.386104106903076,1985-05-16
7.407086372375488,1985-05-17
7.491016387939453,1985-05-20
7.5120015144348145,1985-05-21
7.344135761260986,1985-05-22
7.449053764343262,1985-05-23
7.5120015144348145,1985-05-24
7.428065299987793,1985-05-28
7.491016387939453,1985-05-29
7.553967475891113,1985-05-30
7.574949741363525,1985-05-31
7.700845718383789,1985-06-03
7.7428154945373535,1985-06-04
8.057573318481445,1985-06-05
8.141497611999512,1985-06-06
7.973635673522949,1985-06-07
7.994614601135254,1985-06-10
8.057573318481445,1985-06-11
8.01559829711914,1985-06-12
7.8267502784729,1985-06-13
7.8477349281311035,1985-06-14
7.973635673522949,1985-06-17
8.036581993103027,1985-06-18
8.01559829711914,1985-06-19
8.0785493850708,1985-06-20
8.0785493850708,1985-06-21
8.036581993103027,1985-06-24
8.036581993103027,1985-06-25
7.994614601135254,1985-06-26
7.973635673522949,1985-06-27
8.01559829711914,1985-06-28
7.931667327880859,1985-07-01
7.8477349281311035,1985-07-02
7.784784317016602,1985-07-03
7.8477349281311035,1985-07-05
7.763801097869873,1985-07-08
7.763801097869873,1985-07-09
7.763801097869873,1985-07-10
7.763801097869873,1985-07-11
7.8267502784729,1985-07-12
7.8477349281311035,1985-07-15
8.0785493850708,1985-07-16
8.246414184570312,1985-07-17
8.288385391235352,1985-07-18
8.372314453125,1985-07-19
8.498217582702637,1985-07-22
8.309362411499023,1985-07-23
8.309362411499023,1985-07-24
8.309362411499023,1985-07-25
8.351333618164062,1985-07-26
8.246414184570312,1985-07-29
8.057573318481445,1985-07-30
8.267401695251465,1985-07-31
8.393296241760254,1985-08-01
8.330351829528809,1985-08-02
8.141497611999512,1985-08-05
7.973635673522949,1985-08-06
7.973635673522949,1985-08-07
8.057573318481445,1985-08-08
7.952650547027588,1985-08-09
7.889698505401611,1985-08-12
7.763801097869873,1985-08-13
7.763801097869873,1985-08-14
7.721834659576416,1985-08-15
7.721834659576416,1985-08-16
7.805773735046387,1985-08-19
7.805773735046387,1985-08-20
7.952650547027588,1985-08-21
7.8267502784729,1985-08-22
7.8477349281311035,1985-08-23
7.890155792236328,1985-08-26
7.9325737953186035,1985-08-27
8.038627624511719,1985-08-28
8.059833526611328,1985-08-29
8.144678115844727,1985-08-30
8.123462677001953,1985-09-03
7.996204376220703,1985-09-04
7.974996089935303,1985-09-05
7.953784942626953,1985-09-06
7.890155792236328,1985-09-09
7.762894630432129,1985-09-10
7.678055763244629,1985-09-11
7.550789833068848,1985-09-12
7.529581069946289,1985-09-13
7.593210220336914,1985-09-16
7.678055763244629,1985-09-17
7.741678237915039,1985-09-18
7.868941307067871,1985-09-19
7.784101963043213,1985-09-20
7.9325737953186035,1985-09-23
7.805310249328613,1985-09-24
7.762894630432129,1985-09-25
7.805310249328613,1985-09-26
7.868941307067871,1985-09-30
7.784101963043213,1985-10-01
7.762894630432129,1985-10-02
7.762894630432129,1985-10-03
7.762894630432129,1985-10-04
7.784101963043213,1985-10-07
7.805310249328613,1985-10-08
7.635635852813721,1985-10-09
7.465952396392822,1985-10-10
7.465952396392822,1985-10-11
7.444742202758789,1985-10-14
7.423528671264648,1985-10-15
7.381109714508057,1985-10-16
7.296273231506348,1985-10-17
7.423528671264648,1985-10-18
7.423528671264648,1985-10-21
7.508365154266357,1985-10-22
7.402322292327881,1985-10-23
7.444742202758789,1985-10-24
7.444742202758789,1985-10-25
7.275064945220947,1985-10-28
7.275064945220947,1985-10-29
7.572004795074463,1985-10-30
7.487159729003906,1985-10-31
7.550789833068848,1985-11-01
7.635635852813721,1985-11-04
7.805310249328613,1985-11-05
7.635635852813721,1985-11-06
7.465952396392822,1985-11-07
7.7204694747924805,1985-11-08
8.102252006530762,1985-11-11
7.974996089935303,1985-11-12
7.847731113433838,1985-11-13
7.8265204429626465,1985-11-14
7.762894630432129,1985-11-15
7.678055763244629,1985-11-18
7.635635852813721,1985-11-19
7.656842231750488,1985-11-20
7.805310249328613,1985-11-21
7.805310249328613,1985-11-22
7.762894630432129,1985-11-25
7.890155792236328,1985-11-26
8.017412185668945,1985-11-27
8.102252006530762,1985-11-29
8.059379577636719,1985-12-02
8.037946701049805,1985-12-03
8.080817222595215,1985-12-04
8.23086166381836,1985-12-05
8.145126342773438,1985-12-06
8.273731231689453,1985-12-09
8.145126342773438,1985-12-10
8.23086166381836,1985-12-11
8.445206642150879,1985-12-12
8.552380561828613,1985-12-13
8.573810577392578,1985-12-16
8.488075256347656,1985-12-17
8.53094482421875,1985-12-18
8.402342796325684,1985-12-19
8.380903244018555,1985-12-20
8.402342796325684,1985-12-23
8.380903244018555,1985-12-24
8.445206642150879,1985-12-26
8.316596984863281,1985-12-27
8.273731231689453,1985-12-30
8.466643333435059,1985-12-31
8.445206642150879,1986-01-02
8.595247268676758,1986-01-03
8.573810577392578,1986-01-06
8.70241928100586,1986-01-07
8.359465599060059,1986-01-08
8.488075256347656,1986-01-09
8.466643333435059,1986-01-10
8.53094482421875,1986-01-13
8.595247268676758,1986-01-14
8.595247268676758,1986-01-15
8.50951099395752,1986-01-16
8.573810577392578,1986-01-17
8.488075256347656,1986-01-20
8.53094482421875,1986-01-21
8.53094482421875,1986-01-22
8.573810577392578,1986-01-23
8.91677188873291,1986-01-24
8.959637641906738,1986-01-27
9.173985481262207,1986-01-28
9.2168550491333,1986-01-29
9.259716987609863,1986-01-30
9.40975570678711,1986-01-31
9.774150848388672,1986-02-03
9.66697883605957,1986-02-04
9.774150848388672,1986-02-05
9.688405990600586,1986-02-06
9.64554214477539,1986-02-07
9.64554214477539,1986-02-10
9.98849868774414,1986-02-11
10.117100715637207,1986-02-12
10.095667839050293,1986-02-13
10.117100715637207,1986-02-14
10.245702743530273,1986-02-18
10.374314308166504,1986-02-19
10.974485397338867,1986-02-20
11.18883228302002,1986-02-21
11.210265159606934,1986-02-24
11.102262496948242,1986-02-25
11.145458221435547,1986-02-26
11.123862266540527,1986-02-27
11.167068481445312,1986-02-28
11.188660621643066,1986-03-03
11.21026611328125,1986-03-04
11.145458221435547,1986-03-05
11.167068481445312,1986-03-06
11.231863975524902,1986-03-07
11.577459335327148,1986-03-10
11.512659072875977,1986-03-11
11.404658317565918,1986-03-12
11.577459335327148,1986-03-13
11.577459335327148,1986-03-14
11.447854995727539,1986-03-17
11.663858413696289,1986-03-18
11.512659072875977,1986-03-19
11.750259399414062,1986-03-20
11.534263610839844,1986-03-21
11.90145206451416,1986-03-24
11.923049926757812,1986-03-25
11.707056045532227,1986-03-26
11.663858413696289,1986-03-27
11.707056045532227,1986-03-31
11.728652954101562,1986-04-01
11.728652954101562,1986-04-02
11.620660781860352,1986-04-03
11.123862266540527,1986-04-04
11.145458221435547,1986-04-07
11.663858413696289,1986-04-08
11.750259399414062,1986-04-09
11.750259399414062,1986-04-10
11.923049926757812,1986-04-11
12.052651405334473,1986-04-14
12.376643180847168,1986-04-15
13.046236038208008,1986-04-16
13.08944320678711,1986-04-17
13.046236038208008,1986-04-18
13.08944320678711,1986-04-21
12.549452781677246,1986-04-22
12.333443641662598,1986-04-23
12.139052391052246,1986-04-24
12.441448211669922,1986-04-25
12.549452781677246,1986-04-28
12.57104778289795,1986-04-29
12.311846733093262,1986-04-30
12.139052391052246,1986-05-01
12.052651405334473,1986-05-02
12.160651206970215,1986-05-05
12.355045318603516,1986-05-06
12.830245971679688,1986-05-07
12.787044525146484,1986-05-08
12.895041465759277,1986-05-09
12.851836204528809,1986-05-12
12.808643341064453,1986-05-13
12.851836204528809,1986-05-14
12.982318878173828,1986-05-15
12.9605712890625,1986-05-16
12.851842880249023,1986-05-19
12.917080879211426,1986-05-20
12.873590469360352,1986-05-21
13.091036796569824,1986-05-22
13.265015602111816,1986-05-23
13.612951278686523,1986-05-27
13.960891723632812,1986-05-28
13.939140319824219,1986-05-29
13.917396545410156,1986-05-30
13.743429183959961,1986-06-02
13.656440734863281,1986-06-03
13.569456100463867,1986-06-04
13.591200828552246,1986-06-05
13.7216796875,1986-06-06
13.7216796875,1986-06-09
13.7216796875,1986-06-10
13.656440734863281,1986-06-11
13.699929237365723,1986-06-12
13.80866527557373,1986-06-13
13.873907089233398,1986-06-16
14.04786491394043,1986-06-17
14.221837997436523,1986-06-18
14.221837997436523,1986-06-19
14.439294815063477,1986-06-20
14.004377365112305,1986-06-23
14.113112449645996,1986-06-24
13.830412864685059,1986-06-25
13.960891723632812,1986-06-26
13.786920547485352,1986-06-27
13.547720909118652,1986-06-30
13.50422477722168,1986-07-01
13.656440734863281,1986-07-02
13.569456100463867,1986-07-03
12.851842880249023,1986-07-07
12.3516845703125,1986-07-08
12.9605712890625,1986-07-09
13.004061698913574,1986-07-10
12.612627029418945,1986-07-11
12.003751754760742,1986-07-14
11.6558198928833,1986-07-15
11.590579986572266,1986-07-16
11.721054077148438,1986-07-17
11.721054077148438,1986-07-18
11.568832397460938,1986-07-21
11.742799758911133,1986-07-22
11.699307441711426,1986-07-23
11.764548301696777,1986-07-24
11.699307441711426,1986-07-25
11.612320899963379,1986-07-28
11.43835163116455,1986-07-29
11.721054077148438,1986-07-30
11.721054077148438,1986-07-31
11.699307441711426,1986-08-01
11.786288261413574,1986-08-04
12.003751754760742,1986-08-05
12.047239303588867,1986-08-06
12.17772102355957,1986-08-07
12.308192253112793,1986-08-08
12.482166290283203,1986-08-11
12.438669204711914,1986-08-12
12.482166290283203,1986-08-13
12.525652885437012,1986-08-14
12.74311637878418,1986-08-15
12.74311637878418,1986-08-18
12.74311637878418,1986-08-19
12.764860153198242,1986-08-20
12.851842880249023,1986-08-21
12.764860153198242,1986-08-22
12.589696884155273,1986-08-25
13.071389198303223,1986-08-26
12.874332427978516,1986-08-27
12.961918830871582,1986-08-28
12.961918830871582,1986-08-29
12.524009704589844,1986-09-02
12.655388832092285,1986-09-03
13.049491882324219,1986-09-04
12.874332427978516,1986-09-05
12.677281379699707,1986-09-08
12.742969512939453,1986-09-09
12.633485794067383,1986-09-10
11.735791206359863,1986-09-11
11.429252624511719,1986-09-12
11.363570213317871,1986-09-15
11.429252624511719,1986-09-16
11.341669082641602,1986-09-17
11.31978702545166,1986-09-18
11.385465621948242,1986-09-19
11.144620895385742,1986-09-22
11.166520118713379,1986-09-23
11.122719764709473,1986-09-24
10.728607177734375,1986-09-25
10.597243309020996,1986-09-26
10.422077178955078,1986-09-29
10.422077178955078,1986-09-30
10.422077178955078,1986-10-01
10.465874671936035,1986-10-02
10.553447723388672,1986-10-03
10.68482494354248,1986-10-06
10.816192626953125,1986-10-07
11.144620895385742,1986-10-08
11.648207664489746,1986-10-09
11.254093170166016,1986-10-10
11.429252624511719,1986-10-13
11.604416847229004,1986-10-14
12.064210891723633,1986-10-15
11.757683753967285,1986-10-16
11.867154121398926,1986-10-17
11.801470756530762,1986-10-20
11.932841300964355,1986-10-21
11.823368072509766,1986-10-22
11.910948753356934,1986-10-23
11.910948753356934,1986-10-24
11.910948753356934,1986-10-27
11.735791206359863,1986-10-28
11.889053344726562,1986-10-29
11.823368072509766,1986-10-30
12.305057525634766,1986-10-31
12.742969512939453,1986-11-03
12.918110847473145,1986-11-04
12.699164390563965,1986-11-05
12.699164390563965,1986-11-06
12.808648109436035,1986-11-07
12.874332427978516,1986-11-10
12.808648109436035,1986-11-11
13.093283653259277,1986-11-12
13.224649429321289,1986-11-13
12.918110847473145,1986-11-14
12.874332427978516,1986-11-17
12.217484474182129,1986-11-18
12.436429023742676,1986-11-19
12.195585250854492,1986-11-20
12.173690795898438,1986-11-21
12.08611011505127,1986-11-24
12.41454029083252,1986-11-25
12.524009704589844,1986-11-26
12.545910835266113,1986-11-28
12.488533973693848,1986-12-01
12.70918083190918,1986-12-02
12.70918083190918,1986-12-03
12.665059089660645,1986-12-04
12.70918083190918,1986-12-05
12.642988204956055,1986-12-08
12.267890930175781,1986-12-09
12.510601997375488,1986-12-10
12.444406509399414,1986-12-11
12.334089279174805,1986-12-12
12.223763465881348,1986-12-15
12.334089279174805,1986-12-16
12.223763465881348,1986-12-17
12.267890930175781,1986-12-18
12.31202507019043,1986-12-19
12.28995132446289,1986-12-22
12.091379165649414,1986-12-23
12.091379165649414,1986-12-24
12.113442420959473,1986-12-26
12.069316864013672,1986-12-29
12.091379165649414,1986-12-30
11.958984375,1986-12-31
12.179636001586914,1987-01-02
12.31202507019043,1987-01-05
12.31202507019043,1987-01-06
12.576796531677246,1987-01-07
12.576796531677246,1987-01-08
12.797439575195312,1987-01-09
12.70918083190918,1987-01-12
12.70918083190918,1987-01-13
12.929830551147461,1987-01-14
13.503504753112793,1987-01-15
13.415255546569824,1987-01-16
13.635896682739258,1987-01-19
13.062215805053711,1987-01-20
12.753313064575195,1987-01-21
12.356152534484863,1987-01-22
12.0031156539917,1987-01-23
11.561830520629883,1987-01-26
11.7383451461792,1987-01-27
11.826601028442383,1987-01-28
12.047245979309082,1987-01-29
12.135507583618164,1987-01-30
12.53266716003418,1987-02-02
12.620929718017578,1987-02-03
13.10634994506836,1987-02-04
13.547636985778809,1987-02-05
13.018081665039062,1987-02-06
12.841571807861328,1987-02-09
12.488533973693848,1987-02-10
12.576796531677246,1987-02-11
12.665059089660645,1987-02-12
12.885698318481445,1987-02-13
13.680021286010742,1987-02-17
13.503504753112793,1987-02-18
13.503504753112793,1987-02-19
13.547636985778809,1987-02-20
13.635896682739258,1987-02-23
14.000351905822754,1987-02-24
14.089241981506348,1987-02-25
13.822566032409668,1987-02-26
13.644783020019531,1987-02-27
13.11143684387207,1987-03-02
12.978103637695312,1987-03-03
12.800317764282227,1987-03-04
12.93365478515625,1987-03-05
12.800317764282227,1987-03-06
12.711429595947266,1987-03-09
13.289217948913574,1987-03-10
13.511457443237305,1987-03-11
13.778122901916504,1987-03-12
13.555888175964355,1987-03-13
13.289217948913574,1987-03-16
13.422555923461914,1987-03-17
13.689225196838379,1987-03-18
13.733681678771973,1987-03-19
14.17813491821289,1987-03-20
14.355916023254395,1987-03-23
14.489246368408203,1987-03-24
14.489246368408203,1987-03-25
14.044800758361816,1987-03-26
13.778122901916504,1987-03-27
13.422555923461914,1987-03-30
13.422555923461914,1987-03-31
13.333667755126953,1987-04-01
13.333667755126953,1987-04-02
13.644783020019531,1987-04-03
13.46700668334961,1987-04-06
13.422555923461914,1987-04-07
13.733681678771973,1987-04-08
13.911460876464844,1987-04-09
13.911460876464844,1987-04-10
13.422555923461914,1987-04-13
13.066991806030273,1987-04-14
12.978103637695312,1987-04-15
13.022542953491211,1987-04-16
13.155874252319336,1987-04-20
13.600345611572266,1987-04-21
13.244769096374512,1987-04-22
13.244769096374512,1987-04-23
13.155874252319336,1987-04-24
12.800317764282227,1987-04-27
12.844761848449707,1987-04-28
12.93365478515625,1987-04-29
12.978103637695312,1987-04-30
12.93365478515625,1987-05-01
12.978103637695312,1987-05-04
13.244769096374512,1987-05-05
13.200331687927246,1987-05-06
12.800317764282227,1987-05-07
12.978103637695312,1987-05-08
13.289217948913574,1987-05-11
13.200331687927246,1987-05-12
12.978103637695312,1987-05-13
12.800317764282227,1987-05-14
12.755874633789062,1987-05-15
12.720046997070312,1987-05-18
12.406518936157227,1987-05-19
12.22736644744873,1987-05-20
12.316944122314453,1987-05-21
12.451311111450195,1987-05-22
12.85440731048584,1987-05-26
12.943990707397461,1987-05-27
12.943990707397461,1987-05-28
13.25750732421875,1987-05-29
12.943990707397461,1987-06-01
12.85440731048584,1987-06-02
12.899195671081543,1987-06-03
13.033561706542969,1987-06-04
12.988774299621582,1987-06-05
12.988774299621582,1987-06-08
12.943990707397461,1987-06-09
13.033561706542969,1987-06-10
12.988774299621582,1987-06-11
12.943990707397461,1987-06-12
12.988774299621582,1987-06-15
13.033561706542969,1987-06-16
12.988774299621582,1987-06-17
13.033561706542969,1987-06-18
12.764835357666016,1987-06-19
12.988774299621582,1987-06-22
12.809619903564453,1987-06-23
12.764835357666016,1987-06-24
12.764835357666016,1987-06-25
12.764835357666016,1987-06-26
12.85440731048584,1987-06-29
12.764835357666016,1987-06-30
12.675251007080078,1987-07-01
12.809619903564453,1987-07-02
12.85440731048584,1987-07-06
12.809619903564453,1987-07-07
12.809619903564453,1987-07-08
12.764835357666016,1987-07-09
13.033561706542969,1987-07-10
12.85440731048584,1987-07-13
12.585677146911621,1987-07-14
12.451311111450195,1987-07-15
12.272153854370117,1987-07-16
12.272153854370117,1987-07-17
12.182576179504395,1987-07-20
12.316944122314453,1987-07-21
12.406518936157227,1987-07-22
12.406518936157227,1987-07-23
12.182576179504395,1987-07-24
12.361729621887207,1987-07-27
12.496095657348633,1987-07-28
12.496095657348633,1987-07-29
12.764835357666016,1987-07-30
12.720046997070312,1987-07-31
12.720046997070312,1987-08-03
12.675251007080078,1987-08-04
12.809619903564453,1987-08-05
13.167928695678711,1987-08-06
13.078350067138672,1987-08-07
13.436675071716309,1987-08-10
13.79497241973877,1987-08-11
13.79497241973877,1987-08-12
13.79497241973877,1987-08-13
13.79497241973877,1987-08-14
13.88454818725586,1987-08-17
13.705400466918945,1987-08-18
13.705400466918945,1987-08-19
13.750185012817383,1987-08-20
14.153282165527344,1987-08-21
14.117206573486328,1987-08-24
14.387819290161133,1987-08-25
14.252519607543945,1987-08-26
14.07210636138916,1987-08-27
14.026998519897461,1987-08-28
14.162297248840332,1987-08-31
