IQV,Date
79.55999755859375,2017-02-10
80.0,2017-02-13
82.30000305175781,2017-02-14
77.8499984741211,2017-02-15
76.87000274658203,2017-02-16
76.75,2017-02-17
76.25,2017-02-21
77.3499984741211,2017-02-22
78.12000274658203,2017-02-23
77.63999938964844,2017-02-24
79.47000122070312,2017-02-27
77.38999938964844,2017-02-28
77.0999984741211,2017-03-01
76.77999877929688,2017-03-02
77.8499984741211,2017-03-03
77.9000015258789,2017-03-06
77.4800033569336,2017-03-07
79.12999725341797,2017-03-08
79.80000305175781,2017-03-09
80.69999694824219,2017-03-10
80.54000091552734,2017-03-13
79.62999725341797,2017-03-14
80.83999633789062,2017-03-15
80.41000366210938,2017-03-16
81.51000213623047,2017-03-17
80.0,2017-03-20
77.91999816894531,2017-03-21
77.52999877929688,2017-03-22
77.47000122070312,2017-03-23
77.98999786376953,2017-03-24
78.69999694824219,2017-03-27
78.69999694824219,2017-03-28
80.1500015258789,2017-03-29
79.93000030517578,2017-03-30
80.52999877929688,2017-03-31
80.0199966430664,2017-04-03
78.8499984741211,2017-04-04
78.2300033569336,2017-04-05
79.33000183105469,2017-04-06
79.19000244140625,2017-04-07
78.8499984741211,2017-04-10
78.76000213623047,2017-04-11
78.66999816894531,2017-04-12
78.94999694824219,2017-04-13
79.4800033569336,2017-04-17
79.98999786376953,2017-04-18
81.30000305175781,2017-04-19
82.87999725341797,2017-04-20
82.25,2017-04-21
82.75,2017-04-24
82.6500015258789,2017-04-25
83.0199966430664,2017-04-26
83.68000030517578,2017-04-27
84.27999877929688,2017-04-28
84.58999633789062,2017-05-01
85.33999633789062,2017-05-02
82.63999938964844,2017-05-03
82.19999694824219,2017-05-04
83.30000305175781,2017-05-05
83.63999938964844,2017-05-08
84.2699966430664,2017-05-09
83.80000305175781,2017-05-10
83.45999908447266,2017-05-11
82.88999938964844,2017-05-12
83.62000274658203,2017-05-15
83.19000244140625,2017-05-16
82.22000122070312,2017-05-17
83.08999633789062,2017-05-18
83.05000305175781,2017-05-19
83.54000091552734,2017-05-22
83.80000305175781,2017-05-23
84.22000122070312,2017-05-24
84.69999694824219,2017-05-25
86.0199966430664,2017-05-26
85.5,2017-05-30
86.44000244140625,2017-05-31
87.12999725341797,2017-06-01
87.93000030517578,2017-06-02
87.29000091552734,2017-06-05
87.08999633789062,2017-06-06
87.56999969482422,2017-06-07
87.80000305175781,2017-06-08
86.1500015258789,2017-06-09
85.58999633789062,2017-06-12
86.7300033569336,2017-06-13
86.3499984741211,2017-06-14
86.62999725341797,2017-06-15
87.12999725341797,2017-06-16
87.87000274658203,2017-06-19
88.38999938964844,2017-06-20
89.77999877929688,2017-06-21
90.87999725341797,2017-06-22
91.08000183105469,2017-06-23
90.18000030517578,2017-06-26
89.47000122070312,2017-06-27
90.58999633789062,2017-06-28
89.41999816894531,2017-06-29
89.5,2017-06-30
88.2300033569336,2017-07-03
89.16000366210938,2017-07-05
87.86000061035156,2017-07-06
88.8499984741211,2017-07-07
88.2699966430664,2017-07-10
88.12000274658203,2017-07-11
88.91000366210938,2017-07-12
89.22000122070312,2017-07-13
89.37999725341797,2017-07-14
90.08000183105469,2017-07-17
90.06999969482422,2017-07-18
90.95999908447266,2017-07-19
90.30000305175781,2017-07-20
91.1500015258789,2017-07-21
91.72000122070312,2017-07-24
90.5199966430664,2017-07-25
91.69999694824219,2017-07-26
91.58999633789062,2017-07-27
90.6500015258789,2017-07-28
90.55000305175781,2017-07-31
91.29000091552734,2017-08-01
91.62000274658203,2017-08-02
91.0999984741211,2017-08-03
90.41999816894531,2017-08-04
91.19000244140625,2017-08-07
90.66999816894531,2017-08-08
90.0999984741211,2017-08-09
87.56999969482422,2017-08-10
88.91000366210938,2017-08-11
89.98999786376953,2017-08-14
91.52999877929688,2017-08-15
92.58999633789062,2017-08-16
91.69999694824219,2017-08-17
91.55000305175781,2017-08-18
93.08000183105469,2017-08-21
94.7300033569336,2017-08-22
94.11000061035156,2017-08-23
95.11000061035156,2017-08-24
98.81999969482422,2017-08-25
95.55000305175781,2017-08-28
96.0,2017-08-29
95.79000091552734,2017-08-30
96.02999877929688,2017-08-31
95.68000030517578,2017-09-01
96.94999694824219,2017-09-05
96.25,2017-09-06
96.73999786376953,2017-09-07
97.0,2017-09-08
96.94000244140625,2017-09-11
97.5199966430664,2017-09-12
96.56999969482422,2017-09-13
95.44999694824219,2017-09-14
94.47000122070312,2017-09-15
95.06999969482422,2017-09-18
95.0,2017-09-19
94.63999938964844,2017-09-20
94.22000122070312,2017-09-21
94.69999694824219,2017-09-22
94.94999694824219,2017-09-25
94.08000183105469,2017-09-26
95.20999908447266,2017-09-27
94.95999908447266,2017-09-28
95.06999969482422,2017-09-29
95.0,2017-10-02
95.0999984741211,2017-10-03
95.25,2017-10-04
95.5999984741211,2017-10-05
95.69999694824219,2017-10-06
95.79000091552734,2017-10-09
96.19999694824219,2017-10-10
97.76000213623047,2017-10-11
98.44999694824219,2017-10-12
99.8499984741211,2017-10-13
99.33000183105469,2017-10-16
99.66999816894531,2017-10-17
100.93000030517578,2017-10-18
101.81999969482422,2017-10-19
103.02999877929688,2017-10-20
102.16000366210938,2017-10-23
102.33000183105469,2017-10-24
101.5,2017-10-25
105.5,2017-10-26
107.66000366210938,2017-10-27
107.16999816894531,2017-10-30
108.0999984741211,2017-10-31
108.43000030517578,2017-11-01
107.30000305175781,2017-11-02
108.0199966430664,2017-11-03
108.55999755859375,2017-11-06
108.19000244140625,2017-11-07
104.72000122070312,2017-11-08
103.51000213623047,2017-11-09
104.05000305175781,2017-11-10
102.91000366210938,2017-11-13
103.4800033569336,2017-11-14
103.83999633789062,2017-11-15
104.44000244140625,2017-11-16
104.45999908447266,2017-11-17
103.9000015258789,2017-11-20
104.36000061035156,2017-11-21
103.94999694824219,2017-11-22
104.2699966430664,2017-11-24
102.55000305175781,2017-11-27
101.7300033569336,2017-11-28
101.30999755859375,2017-11-29
102.01000213623047,2017-11-30
102.2699966430664,2017-12-01
101.2699966430664,2017-12-04
101.0,2017-12-05
101.01000213623047,2017-12-06
100.91999816894531,2017-12-07
101.3499984741211,2017-12-08
101.68000030517578,2017-12-11
101.6500015258789,2017-12-12
102.22000122070312,2017-12-13
101.47000122070312,2017-12-14
102.05999755859375,2017-12-15
102.4800033569336,2017-12-18
101.26000213623047,2017-12-19
100.31999969482422,2017-12-20
100.13999938964844,2017-12-21
99.37999725341797,2017-12-22
98.3499984741211,2017-12-26
98.54000091552734,2017-12-27
98.30999755859375,2017-12-28
97.9000015258789,2017-12-29
99.76000213623047,2018-01-02
99.5199966430664,2018-01-03
97.27999877929688,2018-01-04
98.55999755859375,2018-01-05
98.5999984741211,2018-01-08
98.54000091552734,2018-01-09
98.87000274658203,2018-01-10
99.86000061035156,2018-01-11
100.04000091552734,2018-01-12
99.93000030517578,2018-01-16
100.22000122070312,2018-01-17
99.91999816894531,2018-01-18
103.0,2018-01-19
102.83999633789062,2018-01-22
103.20999908447266,2018-01-23
103.5,2018-01-24
104.58000183105469,2018-01-25
106.01000213623047,2018-01-26
105.58000183105469,2018-01-29
104.37000274658203,2018-01-30
102.19000244140625,2018-01-31
104.12000274658203,2018-02-01
100.54000091552734,2018-02-02
96.75,2018-02-05
98.05999755859375,2018-02-06
98.20999908447266,2018-02-07
95.2300033569336,2018-02-08
96.05000305175781,2018-02-09
98.62999725341797,2018-02-12
100.05999755859375,2018-02-13
104.68000030517578,2018-02-14
101.56999969482422,2018-02-15
101.72000122070312,2018-02-16
100.26000213623047,2018-02-20
99.76000213623047,2018-02-21
98.37999725341797,2018-02-22
99.77999877929688,2018-02-23
99.97000122070312,2018-02-26
99.56999969482422,2018-02-27
98.33000183105469,2018-02-28
97.19999694824219,2018-03-01
98.16999816894531,2018-03-02
99.69000244140625,2018-03-05
100.66000366210938,2018-03-06
101.93000030517578,2018-03-07
103.25,2018-03-08
105.5999984741211,2018-03-09
105.93000030517578,2018-03-12
105.68000030517578,2018-03-13
104.83999633789062,2018-03-14
105.33999633789062,2018-03-15
105.69000244140625,2018-03-16
104.76000213623047,2018-03-19
104.80999755859375,2018-03-20
104.11000061035156,2018-03-21
101.87999725341797,2018-03-22
99.72000122070312,2018-03-23
101.66000366210938,2018-03-26
100.05999755859375,2018-03-27
98.62000274658203,2018-03-28
98.11000061035156,2018-03-29
95.69999694824219,2018-04-02
95.72000122070312,2018-04-03
96.83000183105469,2018-04-04
97.0,2018-04-05
94.8499984741211,2018-04-06
95.4800033569336,2018-04-09
96.61000061035156,2018-04-10
95.9800033569336,2018-04-11
96.12000274658203,2018-04-12
97.70999908447266,2018-04-13
98.04000091552734,2018-04-16
98.80000305175781,2018-04-17
99.25,2018-04-18
98.06999969482422,2018-04-19
97.2699966430664,2018-04-20
98.01000213623047,2018-04-23
96.73999786376953,2018-04-24
96.48999786376953,2018-04-25
96.5,2018-04-26
96.44999694824219,2018-04-27
95.76000213623047,2018-04-30
97.98999786376953,2018-05-01
96.91000366210938,2018-05-02
97.30000305175781,2018-05-03
99.0199966430664,2018-05-04
98.16999816894531,2018-05-07
98.25,2018-05-08
99.38999938964844,2018-05-09
100.93000030517578,2018-05-10
103.0199966430664,2018-05-11
102.88999938964844,2018-05-14
102.0999984741211,2018-05-15
99.12999725341797,2018-05-16
97.83000183105469,2018-05-17
101.62999725341797,2018-05-18
102.20999908447266,2018-05-21
102.62999725341797,2018-05-22
102.44000244140625,2018-05-23
101.76000213623047,2018-05-24
100.5,2018-05-25
99.18000030517578,2018-05-29
100.4800033569336,2018-05-30
98.93000030517578,2018-05-31
100.48999786376953,2018-06-01
101.23999786376953,2018-06-04
101.87999725341797,2018-06-05
103.69000244140625,2018-06-06
103.16999816894531,2018-06-07
104.5999984741211,2018-06-08
104.16999816894531,2018-06-11
104.94999694824219,2018-06-12
103.36000061035156,2018-06-13
103.16000366210938,2018-06-14
103.27999877929688,2018-06-15
104.87999725341797,2018-06-18
105.94999694824219,2018-06-19
105.61000061035156,2018-06-20
104.7300033569336,2018-06-21
103.83999633789062,2018-06-22
100.80999755859375,2018-06-25
100.69999694824219,2018-06-26
98.69999694824219,2018-06-27
99.19000244140625,2018-06-28
99.81999969482422,2018-06-29
99.30000305175781,2018-07-02
100.61000061035156,2018-07-03
100.4000015258789,2018-07-05
101.70999908447266,2018-07-06
102.75,2018-07-09
103.91999816894531,2018-07-10
104.20999908447266,2018-07-11
106.9000015258789,2018-07-12
107.2699966430664,2018-07-13
107.69000244140625,2018-07-16
109.0,2018-07-17
109.68000030517578,2018-07-18
110.25,2018-07-19
111.11000061035156,2018-07-20
111.37000274658203,2018-07-23
118.37999725341797,2018-07-24
125.23999786376953,2018-07-25
122.02999877929688,2018-07-26
120.44999694824219,2018-07-27
120.91999816894531,2018-07-30
121.94000244140625,2018-07-31
122.05999755859375,2018-08-01
124.36000061035156,2018-08-02
123.13999938964844,2018-08-03
122.16000366210938,2018-08-06
122.86000061035156,2018-08-07
121.9800033569336,2018-08-08
121.69999694824219,2018-08-09
121.1500015258789,2018-08-10
120.80000305175781,2018-08-13
121.19999694824219,2018-08-14
120.19999694824219,2018-08-15
121.02999877929688,2018-08-16
120.27999877929688,2018-08-17
120.30000305175781,2018-08-20
122.5199966430664,2018-08-21
123.86000061035156,2018-08-22
124.38999938964844,2018-08-23
125.41999816894531,2018-08-24
126.41999816894531,2018-08-27
126.55999755859375,2018-08-28
126.19000244140625,2018-08-29
125.91000366210938,2018-08-30
127.08999633789062,2018-08-31
128.0399932861328,2018-09-04
125.94999694824219,2018-09-05
126.87999725341797,2018-09-06
127.0199966430664,2018-09-07
127.91999816894531,2018-09-10
124.98999786376953,2018-09-11
125.1500015258789,2018-09-12
126.51000213623047,2018-09-13
126.58999633789062,2018-09-14
125.06999969482422,2018-09-17
125.55000305175781,2018-09-18
125.2300033569336,2018-09-19
127.16999816894531,2018-09-20
127.58000183105469,2018-09-21
128.55999755859375,2018-09-24
129.82000732421875,2018-09-25
129.92999267578125,2018-09-26
130.77000427246094,2018-09-27
129.74000549316406,2018-09-28
130.07000732421875,2018-10-01
130.1999969482422,2018-10-02
130.35000610351562,2018-10-03
127.0,2018-10-04
127.79000091552734,2018-10-05
126.44000244140625,2018-10-08
127.37999725341797,2018-10-09
122.80999755859375,2018-10-10
122.58000183105469,2018-10-11
124.79000091552734,2018-10-12
124.26000213623047,2018-10-15
129.61000061035156,2018-10-16
129.3800048828125,2018-10-17
128.4199981689453,2018-10-18
126.88999938964844,2018-10-19
126.44999694824219,2018-10-22
122.4800033569336,2018-10-23
115.23999786376953,2018-10-24
119.91999816894531,2018-10-25
120.19000244140625,2018-10-26
120.80999755859375,2018-10-29
119.83000183105469,2018-10-30
122.93000030517578,2018-10-31
122.23999786376953,2018-11-01
121.70999908447266,2018-11-02
121.66999816894531,2018-11-05
122.37000274658203,2018-11-06
126.62000274658203,2018-11-07
125.69000244140625,2018-11-08
124.16999816894531,2018-11-09
121.12000274658203,2018-11-12
119.66000366210938,2018-11-13
117.41000366210938,2018-11-14
119.12999725341797,2018-11-15
119.38999938964844,2018-11-16
115.44000244140625,2018-11-19
115.8499984741211,2018-11-20
116.20999908447266,2018-11-21
117.7300033569336,2018-11-23
119.58000183105469,2018-11-26
120.06999969482422,2018-11-27
124.18000030517578,2018-11-28
124.94999694824219,2018-11-29
125.06999969482422,2018-11-30
127.37999725341797,2018-12-03
123.1500015258789,2018-12-04
121.8499984741211,2018-12-06
117.9800033569336,2018-12-07
119.12000274658203,2018-12-10
121.5,2018-12-11
122.33999633789062,2018-12-12
121.5,2018-12-13
118.0199966430664,2018-12-14
115.66000366210938,2018-12-17
115.45999908447266,2018-12-18
113.79000091552734,2018-12-19
110.19999694824219,2018-12-20
108.22000122070312,2018-12-21
105.69999694824219,2018-12-24
111.19000244140625,2018-12-26
112.37999725341797,2018-12-27
113.91000366210938,2018-12-28
116.16999816894531,2018-12-31
114.30999755859375,2019-01-02
109.95999908447266,2019-01-03
115.06999969482422,2019-01-04
117.19999694824219,2019-01-07
119.62999725341797,2019-01-08
122.16000366210938,2019-01-09
123.36000061035156,2019-01-10
122.80999755859375,2019-01-11
121.48999786376953,2019-01-14
122.87999725341797,2019-01-15
124.73999786376953,2019-01-16
124.08999633789062,2019-01-17
127.19000244140625,2019-01-18
124.86000061035156,2019-01-22
126.12999725341797,2019-01-23
125.11000061035156,2019-01-24
125.9800033569336,2019-01-25
124.69000244140625,2019-01-28
124.88999938964844,2019-01-29
127.55999755859375,2019-01-30
129.00999450683594,2019-01-31
129.55999755859375,2019-02-01
129.02000427246094,2019-02-04
130.08999633789062,2019-02-05
130.66000366210938,2019-02-06
129.64999389648438,2019-02-07
128.80999755859375,2019-02-08
129.10000610351562,2019-02-11
131.66000366210938,2019-02-12
131.82000732421875,2019-02-13
141.1300048828125,2019-02-14
141.85000610351562,2019-02-15
141.49000549316406,2019-02-19
141.19000244140625,2019-02-20
142.02000427246094,2019-02-21
142.4600067138672,2019-02-22
141.77000427246094,2019-02-25
140.99000549316406,2019-02-26
141.63999938964844,2019-02-27
140.10000610351562,2019-02-28
143.35000610351562,2019-03-01
141.49000549316406,2019-03-04
141.49000549316406,2019-03-05
139.19000244140625,2019-03-06
137.85000610351562,2019-03-07
137.42999267578125,2019-03-08
139.41000366210938,2019-03-11
139.85000610351562,2019-03-12
141.5500030517578,2019-03-13
140.97999572753906,2019-03-14
141.52999877929688,2019-03-15
143.0800018310547,2019-03-18
144.4499969482422,2019-03-19
143.25,2019-03-20
144.25999450683594,2019-03-21
141.64999389648438,2019-03-22
141.58999633789062,2019-03-25
143.66000366210938,2019-03-26
141.14999389648438,2019-03-27
141.83999633789062,2019-03-28
143.85000610351562,2019-03-29
144.30999755859375,2019-04-01
144.3000030517578,2019-04-02
144.39999389648438,2019-04-03
142.22999572753906,2019-04-04
144.25999450683594,2019-04-05
144.0399932861328,2019-04-08
144.2899932861328,2019-04-09
144.80999755859375,2019-04-10
143.17999267578125,2019-04-11
142.52000427246094,2019-04-12
141.0800018310547,2019-04-15
136.2899932861328,2019-04-16
132.30999755859375,2019-04-17
133.00999450683594,2019-04-18
134.3699951171875,2019-04-22
137.02000427246094,2019-04-23
135.7899932861328,2019-04-24
137.36000061035156,2019-04-25
138.6999969482422,2019-04-26
139.08999633789062,2019-04-29
138.89999389648438,2019-04-30
134.99000549316406,2019-05-01
136.13999938964844,2019-05-02
138.83999633789062,2019-05-03
138.77000427246094,2019-05-06
134.3699951171875,2019-05-07
133.22000122070312,2019-05-08
133.13999938964844,2019-05-09
134.16000366210938,2019-05-10
132.27999877929688,2019-05-13
134.5500030517578,2019-05-14
135.27000427246094,2019-05-15
135.24000549316406,2019-05-16
133.6699981689453,2019-05-17
133.6699981689453,2019-05-20
134.57000732421875,2019-05-21
134.82000732421875,2019-05-22
134.44000244140625,2019-05-23
136.3800048828125,2019-05-24
136.61000061035156,2019-05-28
135.32000732421875,2019-05-29
136.1300048828125,2019-05-30
135.85000610351562,2019-05-31
132.9499969482422,2019-06-03
135.57000732421875,2019-06-04
138.1699981689453,2019-06-05
137.41000366210938,2019-06-06
138.74000549316406,2019-06-07
139.72000122070312,2019-06-10
139.42999267578125,2019-06-11
139.89999389648438,2019-06-12
141.0800018310547,2019-06-13
141.3000030517578,2019-06-14
141.4499969482422,2019-06-17
145.66000366210938,2019-06-18
154.24000549316406,2019-06-19
154.52000427246094,2019-06-20
158.6699981689453,2019-06-21
157.42999267578125,2019-06-24
154.13999938964844,2019-06-25
155.6300048828125,2019-06-26
156.6300048828125,2019-06-27
160.89999389648438,2019-06-28
160.6999969482422,2019-07-01
160.88999938964844,2019-07-02
161.4600067138672,2019-07-03
160.89999389648438,2019-07-05
159.13999938964844,2019-07-08
158.5399932861328,2019-07-09
159.35000610351562,2019-07-10
159.24000549316406,2019-07-11
157.36000061035156,2019-07-12
158.39999389648438,2019-07-15
156.57000732421875,2019-07-16
156.02000427246094,2019-07-17
157.27999877929688,2019-07-18
155.85000610351562,2019-07-19
156.27000427246094,2019-07-22
156.75999450683594,2019-07-23
160.61000061035156,2019-07-24
160.08999633789062,2019-07-25
159.8800048828125,2019-07-26
159.3000030517578,2019-07-29
160.52999877929688,2019-07-30
159.1699981689453,2019-07-31
158.2100067138672,2019-08-01
157.0800018310547,2019-08-02
151.8000030517578,2019-08-05
154.4499969482422,2019-08-06
155.25,2019-08-07
158.10000610351562,2019-08-08
156.0,2019-08-09
155.41000366210938,2019-08-12
157.0800018310547,2019-08-13
151.2100067138672,2019-08-14
152.14999389648438,2019-08-15
155.2100067138672,2019-08-16
156.72000122070312,2019-08-19
154.82000732421875,2019-08-20
157.19000244140625,2019-08-21
156.5500030517578,2019-08-22
153.14999389648438,2019-08-23
155.1199951171875,2019-08-26
153.66000366210938,2019-08-27
153.4600067138672,2019-08-28
155.97999572753906,2019-08-29
155.14999389648438,2019-08-30
153.91000366210938,2019-09-03
151.4600067138672,2019-09-04
154.0800018310547,2019-09-05
154.07000732421875,2019-09-06
151.8699951171875,2019-09-09
150.41000366210938,2019-09-10
150.22999572753906,2019-09-11
150.72999572753906,2019-09-12
151.35000610351562,2019-09-13
150.83999633789062,2019-09-16
152.94000244140625,2019-09-17
153.44000244140625,2019-09-18
153.9199981689453,2019-09-19
155.60000610351562,2019-09-20
157.33999633789062,2019-09-23
155.4199981689453,2019-09-24
154.64999389648438,2019-09-25
151.83999633789062,2019-09-26
148.25,2019-09-27
149.3800048828125,2019-09-30
145.02999877929688,2019-10-01
143.24000549316406,2019-10-02
147.52000427246094,2019-10-03
149.3000030517578,2019-10-04
148.6999969482422,2019-10-07
144.52999877929688,2019-10-08
145.5800018310547,2019-10-09
144.88999938964844,2019-10-10
145.97999572753906,2019-10-11
146.36000061035156,2019-10-14
146.55999755859375,2019-10-15
144.8300018310547,2019-10-16
143.35000610351562,2019-10-17
143.49000549316406,2019-10-18
143.13999938964844,2019-10-21
142.86000061035156,2019-10-22
143.47999572753906,2019-10-23
145.1699981689453,2019-10-24
147.50999450683594,2019-10-25
147.75,2019-10-28
150.08999633789062,2019-10-29
145.74000549316406,2019-10-30
144.4199981689453,2019-10-31
146.74000549316406,2019-11-01
146.5,2019-11-04
139.88999938964844,2019-11-05
138.0399932861328,2019-11-06
137.83999633789062,2019-11-07
137.58999633789062,2019-11-08
140.52000427246094,2019-11-11
142.94000244140625,2019-11-12
143.57000732421875,2019-11-13
145.6999969482422,2019-11-14
146.5,2019-11-15
142.1199951171875,2019-11-18
142.86000061035156,2019-11-19
142.36000061035156,2019-11-20
143.47999572753906,2019-11-21
143.74000549316406,2019-11-22
146.49000549316406,2019-11-25
147.9600067138672,2019-11-26
147.52000427246094,2019-11-27
145.97999572753906,2019-11-29
143.94000244140625,2019-12-02
143.33999633789062,2019-12-03
145.13999938964844,2019-12-04
145.35000610351562,2019-12-05
148.49000549316406,2019-12-06
146.39999389648438,2019-12-09
146.1199951171875,2019-12-10
143.83999633789062,2019-12-11
145.2899932861328,2019-12-12
144.85000610351562,2019-12-13
146.52999877929688,2019-12-16
147.99000549316406,2019-12-17
147.16000366210938,2019-12-18
149.69000244140625,2019-12-19
155.9499969482422,2019-12-20
154.8699951171875,2019-12-23
154.6999969482422,2019-12-24
154.13999938964844,2019-12-26
154.44000244140625,2019-12-27
153.4499969482422,2019-12-30
154.50999450683594,2019-12-31
156.41000366210938,2020-01-02
154.19000244140625,2020-01-03
155.0,2020-01-06
156.8000030517578,2020-01-07
157.60000610351562,2020-01-08
159.5,2020-01-09
159.3000030517578,2020-01-10
158.14999389648438,2020-01-13
158.92999267578125,2020-01-14
159.3699951171875,2020-01-15
160.97000122070312,2020-01-16
161.50999450683594,2020-01-17
160.85000610351562,2020-01-21
160.5,2020-01-22
160.91000366210938,2020-01-23
158.10000610351562,2020-01-24
157.16000366210938,2020-01-27
158.6699981689453,2020-01-28
158.5,2020-01-29
157.0,2020-01-30
155.25,2020-01-31
155.25,2020-02-03
157.0399932861328,2020-02-04
159.75999450683594,2020-02-05
160.52999877929688,2020-02-06
157.0,2020-02-07
159.92999267578125,2020-02-10
161.6999969482422,2020-02-11
166.11000061035156,2020-02-12
165.7899932861328,2020-02-13
164.32000732421875,2020-02-14
165.4199981689453,2020-02-18
164.38999938964844,2020-02-19
164.13999938964844,2020-02-20
163.42999267578125,2020-02-21
158.0800018310547,2020-02-24
150.05999755859375,2020-02-25
149.38999938964844,2020-02-26
142.74000549316406,2020-02-27
139.49000549316406,2020-02-28
147.0800018310547,2020-03-02
141.36000061035156,2020-03-03
147.88999938964844,2020-03-04
138.2100067138672,2020-03-05
136.0500030517578,2020-03-06
124.0,2020-03-09
130.82000732421875,2020-03-10
125.41999816894531,2020-03-11
113.01000213623047,2020-03-12
118.70999908447266,2020-03-13
102.36000061035156,2020-03-16
107.69000244140625,2020-03-17
89.87999725341797,2020-03-18
90.62000274658203,2020-03-19
91.66999816894531,2020-03-20
84.0,2020-03-23
96.91000366210938,2020-03-24
104.87999725341797,2020-03-25
110.55000305175781,2020-03-26
107.13999938964844,2020-03-27
112.9800033569336,2020-03-30
107.86000061035156,2020-03-31
100.04000091552734,2020-04-01
104.77999877929688,2020-04-02
102.72000122070312,2020-04-03
117.13999938964844,2020-04-06
119.68000030517578,2020-04-07
127.87000274658203,2020-04-08
128.52999877929688,2020-04-09
124.79000091552734,2020-04-13
126.48999786376953,2020-04-14
124.0199966430664,2020-04-15
124.45999908447266,2020-04-16
131.57000732421875,2020-04-17
127.51000213623047,2020-04-20
122.0,2020-04-21
125.55000305175781,2020-04-22
127.66999816894531,2020-04-23
128.86000061035156,2020-04-24
131.8800048828125,2020-04-27
135.8800048828125,2020-04-28
143.10000610351562,2020-04-29
142.58999633789062,2020-04-30
136.52000427246094,2020-05-01
134.05999755859375,2020-05-04
135.49000549316406,2020-05-05
134.00999450683594,2020-05-06
135.52000427246094,2020-05-07
137.64999389648438,2020-05-08
138.64999389648438,2020-05-11
134.8000030517578,2020-05-12
132.47000122070312,2020-05-13
132.3699951171875,2020-05-14
134.1999969482422,2020-05-15
138.55999755859375,2020-05-18
140.86000061035156,2020-05-19
145.4199981689453,2020-05-20
143.1999969482422,2020-05-21
142.89999389648438,2020-05-22
143.5,2020-05-26
146.82000732421875,2020-05-27
146.1999969482422,2020-05-28
149.52000427246094,2020-05-29
149.41000366210938,2020-06-01
151.52999877929688,2020-06-02
153.05999755859375,2020-06-03
151.2100067138672,2020-06-04
149.5800018310547,2020-06-05
150.0,2020-06-08
146.8000030517578,2020-06-09
147.19000244140625,2020-06-10
138.63999938964844,2020-06-11
138.82000732421875,2020-06-12
139.57000732421875,2020-06-15
141.0399932861328,2020-06-16
138.9199981689453,2020-06-17
138.1199951171875,2020-06-18
136.0800018310547,2020-06-19
137.52999877929688,2020-06-22
140.1699981689453,2020-06-23
136.47000122070312,2020-06-24
137.8000030517578,2020-06-25
135.99000549316406,2020-06-26
137.52000427246094,2020-06-29
141.8800048828125,2020-06-30
141.52999877929688,2020-07-01
141.52000427246094,2020-07-02
143.63999938964844,2020-07-06
141.94000244140625,2020-07-07
144.1699981689453,2020-07-08
144.99000549316406,2020-07-09
142.67999267578125,2020-07-10
141.27999877929688,2020-07-13
147.77999877929688,2020-07-14
152.3699951171875,2020-07-15
149.67999267578125,2020-07-16
154.0500030517578,2020-07-17
155.1999969482422,2020-07-20
156.9499969482422,2020-07-21
164.2899932861328,2020-07-22
161.47999572753906,2020-07-23
157.8800048828125,2020-07-24
162.27999877929688,2020-07-27
158.64999389648438,2020-07-28
160.05999755859375,2020-07-29
158.25999450683594,2020-07-30
158.38999938964844,2020-07-31
161.17999267578125,2020-08-03
160.14999389648438,2020-08-04
160.75,2020-08-05
161.0399932861328,2020-08-06
160.5399932861328,2020-08-07
159.63999938964844,2020-08-10
159.30999755859375,2020-08-11
162.8699951171875,2020-08-12
163.75,2020-08-13
161.22999572753906,2020-08-14
161.5,2020-08-17
160.52999877929688,2020-08-18
160.16000366210938,2020-08-19
157.9600067138672,2020-08-20
157.57000732421875,2020-08-21
156.24000549316406,2020-08-24
156.94000244140625,2020-08-25
158.52000427246094,2020-08-26
158.5,2020-08-27
161.22000122070312,2020-08-28
163.75,2020-08-31
165.1300048828125,2020-09-01
169.75,2020-09-02
164.8000030517578,2020-09-03
160.2100067138672,2020-09-04
157.7899932861328,2020-09-08
161.05999755859375,2020-09-09
159.6699981689453,2020-09-10
159.52999877929688,2020-09-11
161.64999389648438,2020-09-14
164.7100067138672,2020-09-15
162.00999450683594,2020-09-16
160.5,2020-09-17
157.1199951171875,2020-09-18
154.0800018310547,2020-09-21
153.3000030517578,2020-09-22
148.9600067138672,2020-09-23
148.07000732421875,2020-09-24
151.3000030517578,2020-09-25
155.30999755859375,2020-09-28
154.77999877929688,2020-09-29
157.6300048828125,2020-09-30
158.3300018310547,2020-10-01
156.8300018310547,2020-10-02
160.6199951171875,2020-10-05
159.39999389648438,2020-10-06
164.19000244140625,2020-10-07
164.49000549316406,2020-10-08
166.75999450683594,2020-10-09
170.4600067138672,2020-10-12
166.58999633789062,2020-10-13
165.88999938964844,2020-10-14
162.0,2020-10-15
164.55999755859375,2020-10-16
164.0500030517578,2020-10-19
173.5,2020-10-20
169.25,2020-10-21
169.39999389648438,2020-10-22
167.47000122070312,2020-10-23
162.1699981689453,2020-10-26
159.13999938964844,2020-10-27
155.7100067138672,2020-10-28
154.64999389648438,2020-10-29
153.99000549316406,2020-10-30
155.1300048828125,2020-11-02
160.13999938964844,2020-11-03
170.89999389648438,2020-11-04
171.7100067138672,2020-11-05
171.44000244140625,2020-11-06
173.66000366210938,2020-11-09
166.0,2020-11-10
167.8800048828125,2020-11-11
167.8000030517578,2020-11-12
173.92999267578125,2020-11-13
173.74000549316406,2020-11-16
