STT,Date
2.739297866821289,1990-01-23
2.6311697959899902,1990-01-24
2.6311697959899902,1990-01-25
2.595125913619995,1990-01-26
2.5680925846099854,1990-01-29
2.4869942665100098,1990-01-30
2.5140280723571777,1990-01-31
2.523038148880005,1990-02-01
2.5861144065856934,1990-02-02
2.622157573699951,1990-02-05
2.658200979232788,1990-02-06
2.694244623184204,1990-02-07
2.694244623184204,1990-02-08
2.739297866821289,1990-02-09
2.7212777137756348,1990-02-12
2.6852328777313232,1990-02-13
2.667213201522827,1990-02-14
2.7032551765441895,1990-02-15
2.6762235164642334,1990-02-16
2.5861144065856934,1990-02-20
2.5500707626342773,1990-02-21
2.5410609245300293,1990-02-22
2.5320494174957275,1990-02-23
2.496006727218628,1990-02-26
2.5140280723571777,1990-02-27
2.5500707626342773,1990-02-28
2.595125913619995,1990-03-01
2.640178918838501,1990-03-02
2.613147258758545,1990-03-05
2.613147258758545,1990-03-06
2.622157573699951,1990-03-07
2.6311697959899902,1990-03-08
2.640178918838501,1990-03-09
2.6311697959899902,1990-03-12
2.640178918838501,1990-03-13
2.640178918838501,1990-03-14
2.694244623184204,1990-03-15
2.7212777137756348,1990-03-16
2.7483108043670654,1990-03-19
2.7212777137756348,1990-03-20
2.7483108043670654,1990-03-21
2.730287551879883,1990-03-22
2.739297866821289,1990-03-23
2.7483108043670654,1990-03-26
2.732746124267578,1990-03-27
2.714647054672241,1990-03-28
2.714647054672241,1990-03-29
2.7236974239349365,1990-03-30
2.7056000232696533,1990-04-02
2.7417943477630615,1990-04-03
2.7236974239349365,1990-04-04
2.696549415588379,1990-04-05
2.6241614818573,1990-04-06
2.6332085132598877,1990-04-09
2.6241614818573,1990-04-10
2.6241614818573,1990-04-11
2.6241614818573,1990-04-12
2.660356044769287,1990-04-16
2.678452730178833,1990-04-17
2.642258405685425,1990-04-18
2.642258405685425,1990-04-19
2.6332085132598877,1990-04-20
2.5879650115966797,1990-04-23
2.615111827850342,1990-04-24
2.6241614818573,1990-04-25
2.5879650115966797,1990-04-26
2.5970120429992676,1990-04-27
2.569866180419922,1990-04-30
2.5427210330963135,1990-05-01
2.5427210330963135,1990-05-02
2.569866180419922,1990-05-03
2.6060633659362793,1990-05-04
2.6694040298461914,1990-05-07
2.7056000232696533,1990-05-08
2.714647054672241,1990-05-09
2.7779905796051025,1990-05-10
2.832282543182373,1990-05-11
2.8232345581054688,1990-05-14
2.8232345581054688,1990-05-15
2.832282543182373,1990-05-16
2.8503811359405518,1990-05-17
2.7960877418518066,1990-05-18
2.8051371574401855,1990-05-21
2.814185619354248,1990-05-22
2.8232345581054688,1990-05-23
2.8503811359405518,1990-05-24
2.8594305515289307,1990-05-25
2.8684780597686768,1990-05-29
2.8775265216827393,1990-05-30
2.8684780597686768,1990-05-31
2.895624876022339,1990-06-01
3.004211664199829,1990-06-04
3.0856516361236572,1990-06-05
3.0946996212005615,1990-06-06
3.0675528049468994,1990-06-07
3.0585038661956787,1990-06-08
3.076601982116699,1990-06-11
3.049456834793091,1990-06-12
3.049456834793091,1990-06-13
3.0404059886932373,1990-06-14
3.022308349609375,1990-06-15
2.9137203693389893,1990-06-18
2.922771453857422,1990-06-19
2.9318206310272217,1990-06-20
2.968015432357788,1990-06-21
2.995161294937134,1990-06-22
2.9770641326904297,1990-06-25
2.94399094581604,1990-06-26
2.9349026679992676,1990-06-27
2.9349026679992676,1990-06-28
2.953075408935547,1990-06-29
2.916731119155884,1990-07-02
2.916731119155884,1990-07-03
2.9258148670196533,1990-07-05
2.953075408935547,1990-07-06
3.0166819095611572,1990-07-09
3.03485369682312,1990-07-10
3.062113046646118,1990-07-11
3.062113046646118,1990-07-12
3.0802857875823975,1990-07-13
3.0802857875823975,1990-07-16
2.9621613025665283,1990-07-17
2.94399094581604,1990-07-18
2.953075408935547,1990-07-19
2.953075408935547,1990-07-20
2.8985602855682373,1990-07-23
2.8894710540771484,1990-07-24
2.907644271850586,1990-07-25
2.798607349395752,1990-07-26
2.762261390686035,1990-07-27
2.7713494300842285,1990-07-30
2.8167810440063477,1990-07-31
2.707742214202881,1990-08-01
2.6895711421966553,1990-08-02
2.589620351791382,1990-08-03
2.407893180847168,1990-08-06
2.3806333541870117,1990-08-07
2.4169797897338867,1990-08-08
2.562361717224121,1990-08-09
2.516930341720581,1990-08-10
2.507843494415283,1990-08-13
2.5260162353515625,1990-08-14
2.562361717224121,1990-08-15
2.516930341720581,1990-08-16
2.453324794769287,1990-08-17
2.462412118911743,1990-08-20
2.4169797897338867,1990-08-21
2.3806333541870117,1990-08-22
2.2806835174560547,1990-08-23
2.3170294761657715,1990-08-24
2.489670753479004,1990-08-27
2.480583429336548,1990-08-28
2.4260671138763428,1990-08-29
2.3624606132507324,1990-08-30
2.3352017402648926,1990-08-31
2.2897698879241943,1990-09-04
2.2806835174560547,1990-09-05
2.2352514266967773,1990-09-06
2.21707820892334,1990-09-07
2.21707820892334,1990-09-10
2.1807332038879395,1990-09-11
2.162559986114502,1990-09-12
2.053524971008301,1990-09-13
1.9808317422866821,1990-09-14
1.971746802330017,1990-09-17
1.971746802330017,1990-09-18
2.062610387802124,1990-09-19
2.0171782970428467,1990-09-20
2.089869499206543,1990-09-21
2.1443867683410645,1990-09-24
2.2299296855926514,1990-09-25
2.193372964859009,1990-09-26
2.1293997764587402,1990-09-27
2.0837032794952393,1990-09-28
2.21165132522583,1990-10-01
2.2207906246185303,1990-10-02
2.1476783752441406,1990-10-03
2.101983070373535,1990-10-04
2.0928432941436768,1990-10-05
2.0928432941436768,1990-10-08
1.9740350246429443,1990-10-09
1.955756664276123,1990-10-10
1.855228304862976,1990-10-11
1.9923142194747925,1990-10-12
2.001453161239624,1990-10-15
1.9831743240356445,1990-10-16
1.9831743240356445,1990-10-17
2.065424919128418,1990-10-18
2.1111202239990234,1990-10-19
2.1568164825439453,1990-10-22
2.065424919128418,1990-10-23
1.9648966789245605,1990-10-24
1.8917841911315918,1990-10-25
1.827810525894165,1990-10-26
1.836950659751892,1990-10-29
1.7546993494033813,1990-10-30
1.6815872192382812,1990-10-31
1.6358906030654907,1990-11-01
1.9192003011703491,1990-11-02
2.047147750854492,1990-11-05
2.001453161239624,1990-11-06
1.9192003011703491,1990-11-07
1.9009233713150024,1990-11-08
1.9831743240356445,1990-11-09
2.120260238647461,1990-11-12
2.2573459148406982,1990-11-13
2.421848773956299,1990-11-14
2.4492666721343994,1990-11-15
2.4858226776123047,1990-11-16
2.4492666721343994,1990-11-19
2.330458641052246,1990-11-20
2.330458641052246,1990-11-21
2.339597463607788,1990-11-23
2.4492666721343994,1990-11-26
2.4584059715270996,1990-11-27
2.4492666721343994,1990-11-28
2.4309871196746826,1990-11-29
2.4127097129821777,1990-11-30
2.3670148849487305,1990-12-03
2.3852932453155518,1990-12-04
2.494961738586426,1990-12-05
2.421848773956299,1990-12-06
2.3670148849487305,1990-12-07
2.3487372398376465,1990-12-10
2.3487372398376465,1990-12-11
2.4309871196746826,1990-12-12
2.4492666721343994,1990-12-13
2.4127097129821777,1990-12-14
2.4309871196746826,1990-12-17
2.5589351654052734,1990-12-18
2.5497961044311523,1990-12-19
2.5772135257720947,1990-12-20
2.5772135257720947,1990-12-21
2.5589351654052734,1990-12-24
2.5905356407165527,1990-12-26
2.535417318344116,1990-12-27
2.5446038246154785,1990-12-28
2.5629777908325195,1990-12-31
2.572162389755249,1991-01-02
2.5446038246154785,1991-01-03
2.5446038246154785,1991-01-04
2.415996551513672,1991-01-07
2.3608789443969727,1991-01-08
2.333319664001465,1991-01-09
2.34250545501709,1991-01-10
2.3241333961486816,1991-01-11
2.3884365558624268,1991-01-14
2.4711146354675293,1991-01-15
2.5905356407165527,1991-01-16
2.700770854949951,1991-01-17
2.5997238159179688,1991-01-18
2.6456551551818848,1991-01-21
2.5997238159179688,1991-01-22
2.5446038246154785,1991-01-23
2.673213243484497,1991-01-24
2.6456551551818848,1991-01-25
2.6180951595306396,1991-01-28
2.6180951595306396,1991-01-29
2.6456551551818848,1991-01-30
2.636467456817627,1991-01-31
2.6456551551818848,1991-02-01
2.801821708679199,1991-02-04
2.8753128051757812,1991-02-05
2.9488027095794678,1991-02-06
2.985546350479126,1991-02-07
2.985546350479126,1991-02-08
3.1325271129608154,1991-02-11
3.150897979736328,1991-02-12
3.1233408451080322,1991-02-13
2.930429220199585,1991-02-14
2.9671733379364014,1991-02-15
3.031477689743042,1991-02-19
3.022292137145996,1991-02-20
3.049851894378662,1991-02-21
3.0406646728515625,1991-02-22
2.985546350479126,1991-02-25
2.957988977432251,1991-02-26
2.9671733379364014,1991-02-27
3.031477689743042,1991-02-28
2.985546350479126,1991-03-01
2.9671733379364014,1991-03-04
3.1049671173095703,1991-03-05
3.086595296859741,1991-03-06
3.095782995223999,1991-03-07
3.196831226348877,1991-03-08
3.2519500255584717,1991-03-11
3.2060163021087646,1991-03-12
3.380558729171753,1991-03-13
3.3897433280944824,1991-03-14
3.4540483951568604,1991-03-15
3.5183522701263428,1991-03-18
3.5367231369018555,1991-03-19
3.545910120010376,1991-03-20
3.4632339477539062,1991-03-21
3.4448626041412354,1991-03-22
3.458141803741455,1991-03-25
3.485807418823242,1991-03-26
3.4304752349853516,1991-03-27
3.3567023277282715,1991-03-28
3.246042490005493,1991-04-01
3.2552623748779297,1991-04-02
3.2552623748779297,1991-04-03
3.2552623748779297,1991-04-04
3.2644858360290527,1991-04-05
3.2829301357269287,1991-04-08
3.2644858360290527,1991-04-09
3.3198142051696777,1991-04-10
3.624131679534912,1991-04-11
3.485807418823242,1991-04-12
3.476583957672119,1991-04-15
3.5688014030456543,1991-04-16
3.6056900024414062,1991-04-17
3.6425747871398926,1991-04-18
3.5688014030456543,1991-04-19
3.4950273036956787,1991-04-22
3.4489195346832275,1991-04-23
3.393590211868286,1991-04-24
3.421252727508545,1991-04-25
3.4304752349853516,1991-04-26
3.467362880706787,1991-04-29
3.5042507648468018,1991-04-30
3.541137456893921,1991-05-01
3.541137456893921,1991-05-02
3.5595791339874268,1991-05-03
3.4489195346832275,1991-05-06
3.4304752349853516,1991-05-07
3.421252727508545,1991-05-08
3.458141803741455,1991-05-09
3.458141803741455,1991-05-10
3.4489195346832275,1991-05-13
3.3843653202056885,1991-05-14
3.2829301357269287,1991-05-15
3.2829301357269287,1991-05-16
3.2829301357269287,1991-05-17
3.2829301357269287,1991-05-20
3.2829301357269287,1991-05-21
3.2644858360290527,1991-05-22
3.1077170372009277,1991-05-23
3.0800507068634033,1991-05-24
3.1446027755737305,1991-05-28
3.2921502590179443,1991-05-29
3.3751437664031982,1991-05-30
3.467362880706787,1991-05-31
3.633352279663086,1991-06-03
3.596465587615967,1991-06-04
3.61491060256958,1991-06-05
3.67024302482605,1991-06-06
3.6517961025238037,1991-06-07
3.6425747871398926,1991-06-10
3.67024302482605,1991-06-11
3.6056900024414062,1991-06-12
3.5872437953948975,1991-06-13
3.6425747871398926,1991-06-14
3.633352279663086,1991-06-17
3.61491060256958,1991-06-18
3.5595791339874268,1991-06-19
3.5688014030456543,1991-06-20
3.5595791339874268,1991-06-21
3.5319154262542725,1991-06-24
3.4626612663269043,1991-06-25
3.407111883163452,1991-06-26
3.3330438137054443,1991-06-27
3.3145253658294678,1991-06-28
3.3978514671325684,1991-07-01
3.3885934352874756,1991-07-02
3.351560354232788,1991-07-03
3.3145253658294678,1991-07-05
3.3145253658294678,1991-07-08
3.3052666187286377,1991-07-09
3.2867512702941895,1991-07-10
3.2867512702941895,1991-07-11
3.434885025024414,1991-07-12
3.4719221591949463,1991-07-15
3.5367281436920166,1991-07-16
3.647829532623291,1991-07-17
3.7774505615234375,1991-07-18
3.7033801078796387,1991-07-19
3.666347026824951,1991-07-22
3.5830209255218506,1991-07-23
3.5182137489318848,1991-07-24
3.499694585800171,1991-07-25
3.601536989212036,1991-07-26
3.6293141841888428,1991-07-29
3.666347026824951,1991-07-30
3.6570887565612793,1991-07-31
3.6385726928710938,1991-08-01
3.6570887565612793,1991-08-02
3.6293141841888428,1991-08-05
3.6200551986694336,1991-08-06
3.6107964515686035,1991-08-07
3.5922799110412598,1991-08-08
3.666347026824951,1991-08-09
3.666347026824951,1991-08-12
3.666347026824951,1991-08-13
3.7033801078796387,1991-08-14
3.7311575412750244,1991-08-15
3.823741912841797,1991-08-16
3.7311575412750244,1991-08-19
3.7496728897094727,1991-08-20
3.7867093086242676,1991-08-21
3.8700332641601562,1991-08-22
3.925584316253662,1991-08-23
3.944099187850952,1991-08-26
3.9996519088745117,1991-08-27
4.036685466766357,1991-08-28
4.138529300689697,1991-08-29
4.129271030426025,1991-08-30
4.018168926239014,1991-09-03
3.9903924465179443,1991-09-04
3.907068967819214,1991-09-05
3.907068967819214,1991-09-06
3.805224895477295,1991-09-09
3.6756057739257812,1991-09-10
3.7033801078796387,1991-09-11
3.7589306831359863,1991-09-12
3.86077618598938,1991-09-13
3.9348409175872803,1991-09-16
3.9718761444091797,1991-09-17
3.9996519088745117,1991-09-18
3.981135606765747,1991-09-19
3.9996519088745117,1991-09-20
4.018168926239014,1991-09-23
4.018168926239014,1991-09-24
4.032291412353516,1991-09-25
4.022998809814453,1991-09-26
4.069457054138184,1991-09-27
4.134491443634033,1991-09-30
4.106618404388428,1991-10-01
4.115910053253174,1991-10-02
4.05087423324585,1991-10-03
4.05087423324585,1991-10-04
3.9765450954437256,1991-10-07
3.9579622745513916,1991-10-08
3.8929264545440674,1991-10-09
3.9022164344787598,1991-10-10
3.9393808841705322,1991-10-11
4.013705730438232,1991-10-14
4.069457054138184,1991-10-15
4.134491443634033,1991-10-16
4.171656608581543,1991-10-17
4.245983600616455,1991-10-18
4.199529647827148,1991-10-21
4.1902360916137695,1991-10-22
4.180947303771973,1991-10-23
4.106618404388428,1991-10-24
4.162364959716797,1991-10-25
4.245983600616455,1991-10-28
4.311018466949463,1991-10-29
4.431807041168213,1991-10-30
4.45967435836792,1991-10-31
4.403931617736816,1991-11-01
4.441095352172852,1991-11-04
4.45967435836792,1991-11-05
4.394639015197754,1991-11-06
4.4782586097717285,1991-11-07
4.468967914581299,1991-11-08
4.450385093688965,1991-11-11
4.385351181030273,1991-11-12
4.394639015197754,1991-11-13
4.403931617736816,1991-11-14
4.199529647827148,1991-11-15
4.162364959716797,1991-11-18
4.162364959716797,1991-11-19
4.125199317932129,1991-11-20
4.218112468719482,1991-11-21
4.199529647827148,1991-11-22
4.311018466949463,1991-11-25
4.348184585571289,1991-11-26
4.385351181030273,1991-11-27
4.403931617736816,1991-11-29
4.441095352172852,1991-12-02
4.450385093688965,1991-12-03
4.45967435836792,1991-12-04
4.431807041168213,1991-12-05
4.403931617736816,1991-12-06
4.441095352172852,1991-12-09
4.45967435836792,1991-12-10
4.515422344207764,1991-12-11
4.534005165100098,1991-12-12
4.552586078643799,1991-12-13
4.534005165100098,1991-12-16
4.3760576248168945,1991-12-17
4.422513484954834,1991-12-18
4.45967435836792,1991-12-19
4.487549781799316,1991-12-20
4.45967435836792,1991-12-23
4.4968390464782715,1991-12-24
4.596414566040039,1991-12-26
4.60573673248291,1991-12-27
4.754910469055176,1991-12-30
4.792206764221191,1991-12-31
4.754910469055176,1992-01-02
4.792206764221191,1992-01-03
4.754910469055176,1992-01-06
4.7176194190979,1992-01-07
4.754910469055176,1992-01-08
4.81085205078125,1992-01-09
4.736264705657959,1992-01-10
4.680324554443359,1992-01-13
4.698970794677734,1992-01-14
4.792206764221191,1992-01-15
4.7735595703125,1992-01-16
4.680324554443359,1992-01-17
4.559122085571289,1992-01-20
4.475208759307861,1992-01-21
4.559122085571289,1992-01-22
4.521828651428223,1992-01-23
4.503180980682373,1992-01-24
4.475208759307861,1992-01-27
4.400625705718994,1992-01-28
4.381978511810303,1992-01-29
4.512502193450928,1992-01-30
4.503180980682373,1992-01-31
4.66167688369751,1992-02-03
4.7176194190979,1992-02-04
4.829499244689941,1992-02-05
4.829499244689941,1992-02-06
4.829499244689941,1992-02-07
4.848144054412842,1992-02-10
4.829499244689941,1992-02-11
4.904087543487549,1992-02-12
4.86679220199585,1992-02-13
4.894760608673096,1992-02-14
4.7176194190979,1992-02-18
4.7735595703125,1992-02-19
4.81085205078125,1992-02-20
4.7642340660095215,1992-02-21
4.754910469055176,1992-02-24
4.7735595703125,1992-02-25
4.7735595703125,1992-02-26
4.736264705657959,1992-02-27
4.7735595703125,1992-02-28
4.81085205078125,1992-03-02
4.801525592803955,1992-03-03
4.7735595703125,1992-03-04
4.67100191116333,1992-03-05
4.643031597137451,1992-03-06
4.596414566040039,1992-03-09
4.60573673248291,1992-03-10
4.587091445922852,1992-03-11
4.5684428215026855,1992-03-12
4.643031597137451,1992-03-13
4.615062713623047,1992-03-16
4.5684428215026855,1992-03-17
4.559122085571289,1992-03-18
4.5684428215026855,1992-03-19
4.5684428215026855,1992-03-20
4.643031597137451,1992-03-23
4.652355670928955,1992-03-24
4.698970794677734,1992-03-25
4.695976734161377,1992-03-26
4.714687824249268,1992-03-27
4.808233737945557,1992-03-30
4.808233737945557,1992-03-31
4.88306999206543,1992-04-01
4.789522171020508,1992-04-02
4.752105236053467,1992-04-03
4.7240424156188965,1992-04-06
4.639851093292236,1992-04-07
4.658560276031494,1992-04-08
4.770812511444092,1992-04-09
4.808233737945557,1992-04-10
4.88306999206543,1992-04-13
5.0701584815979,1992-04-14
5.051449298858643,1992-04-15
5.032741069793701,1992-04-16
4.976614475250244,1992-04-20
4.939194679260254,1992-04-21
4.995321273803711,1992-04-22
4.976614475250244,1992-04-23
5.014031887054443,1992-04-24
4.995321273803711,1992-04-27
5.014031887054443,1992-04-28
5.088868618011475,1992-04-29
5.27595853805542,1992-04-30
5.163703918457031,1992-05-01
5.163703918457031,1992-05-04
5.126287937164307,1992-05-05
5.201121807098389,1992-05-06
5.173060417175293,1992-05-07
5.182412624359131,1992-05-08
5.14499568939209,1992-05-11
5.032741069793701,1992-05-12
5.004676342010498,1992-05-13
5.014031887054443,1992-05-14
5.051449298858643,1992-05-15
5.182412624359131,1992-05-18
5.163703918457031,1992-05-19
5.238541126251221,1992-05-20
5.27595853805542,1992-05-21
5.27595853805542,1992-05-22
5.238541126251221,1992-05-26
5.44434118270874,1992-05-27
5.612720012664795,1992-05-28
5.556593418121338,1992-05-29
5.631431579589844,1992-06-01
5.724974155426025,1992-06-02
5.724974155426025,1992-06-03
5.706268787384033,1992-06-04
5.53788423538208,1992-06-05
5.406920909881592,1992-06-08
5.27595853805542,1992-06-09
5.294667720794678,1992-06-10
5.25724983215332,1992-06-11
5.332085609436035,1992-06-12
5.350795269012451,1992-06-15
5.388216972351074,1992-06-16
5.31337833404541,1992-06-17
5.388216972351074,1992-06-18
5.406920909881592,1992-06-19
5.238541126251221,1992-06-22
5.201121807098389,1992-06-23
5.2198309898376465,1992-06-24
5.330189228057861,1992-06-25
5.330189228057861,1992-06-26
5.311421871185303,1992-06-29
5.3677263259887695,1992-06-30
5.499104976654053,1992-07-01
5.480334281921387,1992-07-02
5.536639213562012,1992-07-06
5.574176788330078,1992-07-07
5.555408000946045,1992-07-08
5.555408000946045,1992-07-09
5.66801643371582,1992-07-10
5.649250507354736,1992-07-13
5.66801643371582,1992-07-14
5.592945098876953,1992-07-15
5.480334281921387,1992-07-16
5.255114555358887,1992-07-17
5.198809623718262,1992-07-20
5.198809623718262,1992-07-21
5.198809623718262,1992-07-22
5.198809623718262,1992-07-23
5.198809623718262,1992-07-24
5.2175774574279785,1992-07-27
5.3489580154418945,1992-07-28
5.480334281921387,1992-07-29
5.499104976654053,1992-07-30
5.480334281921387,1992-07-31
5.42402982711792,1992-08-03
5.461565017700195,1992-08-04
5.5178704261779785,1992-08-05
5.5178704261779785,1992-08-06
5.499104976654053,1992-08-07
5.480334281921387,1992-08-10
5.480334281921387,1992-08-11
5.499104976654053,1992-08-12
5.555408000946045,1992-08-13
5.66801643371582,1992-08-14
5.611712455749512,1992-08-17
5.630481719970703,1992-08-18
5.480334281921387,1992-08-19
5.574176788330078,1992-08-20
5.480334281921387,1992-08-21
5.2738823890686035,1992-08-24
5.292654991149902,1992-08-25
5.330189228057861,1992-08-26
5.42402982711792,1992-08-27
5.42402982711792,1992-08-28
5.405264854431152,1992-08-31
5.499104976654053,1992-09-01
5.536639213562012,1992-09-02
5.611712455749512,1992-09-03
5.611712455749512,1992-09-04
5.611712455749512,1992-09-08
5.592945098876953,1992-09-09
5.66801643371582,1992-09-10
5.6867876052856445,1992-09-11
5.780625343322754,1992-09-14
5.855700969696045,1992-09-15
5.705554485321045,1992-09-16
5.780625343322754,1992-09-17
5.799396991729736,1992-09-18
5.818164825439453,1992-09-21
5.705554485321045,1992-09-22
5.705554485321045,1992-09-23
5.743090629577637,1992-09-24
5.68436336517334,1992-09-25
5.6467180252075195,1992-09-28
5.609074115753174,1992-09-29
5.552607536315918,1992-09-30
5.4773173332214355,1992-10-01
5.514965057373047,1992-10-02
5.533783912658691,1992-10-05
5.5902533531188965,1992-10-06
5.533783912658691,1992-10-07
5.496140003204346,1992-10-08
5.458495140075684,1992-10-09
5.4773173332214355,1992-10-12
5.496140003204346,1992-10-13
5.42085075378418,1992-10-14
5.383209228515625,1992-10-15
5.402027606964111,1992-10-16
5.402027606964111,1992-10-19
5.496140003204346,1992-10-20
5.552607536315918,1992-10-21
5.533783912658691,1992-10-22
5.496140003204346,1992-10-23
5.496140003204346,1992-10-26
5.4773173332214355,1992-10-27
5.439674377441406,1992-10-28
5.496140003204346,1992-10-29
5.458495140075684,1992-10-30
5.458495140075684,1992-11-02
5.458495140075684,1992-11-03
5.5902533531188965,1992-11-04
5.7408318519592285,1992-11-05
5.797298431396484,1992-11-06
5.872588157653809,1992-11-09
5.966700553894043,1992-11-10
6.079636096954346,1992-11-11
6.00434684753418,1992-11-12
5.966700553894043,1992-11-13
5.891412734985352,1992-11-16
5.9290547370910645,1992-11-17
6.023167133331299,1992-11-18
5.94788122177124,1992-11-19
5.985525608062744,1992-11-20
6.023167133331299,1992-11-23
6.136099815368652,1992-11-24
6.361969470977783,1992-11-25
6.399616241455078,1992-11-27
6.4372639656066895,1992-11-30
6.644307613372803,1992-12-01
6.4372639656066895,1992-12-02
6.380795955657959,1992-12-03
6.361969470977783,1992-12-04
6.456082820892334,1992-12-07
6.531370162963867,1992-12-08
6.399616241455078,1992-12-09
6.4372639656066895,1992-12-10
6.343147277832031,1992-12-11
6.286684989929199,1992-12-14
6.211390495300293,1992-12-15
6.154925346374512,1992-12-16
6.136099815368652,1992-12-17
6.211390495300293,1992-12-18
6.550194263458252,1992-12-21
6.738420009613037,1992-12-22
6.719597339630127,1992-12-23
6.681954383850098,1992-12-24
6.70006799697876,1992-12-28
6.681197166442871,1992-12-29
6.643448829650879,1992-12-30
6.605706214904785,1992-12-31
6.530206680297852,1993-01-04
6.492465972900391,1993-01-05
6.454716205596924,1993-01-06
6.322602272033691,1993-01-07
6.265983581542969,1993-01-08
6.322602272033691,1993-01-11
6.416970252990723,1993-01-12
6.492465972900391,1993-01-13
6.567956924438477,1993-01-14
6.567956924438477,1993-01-15
6.567956924438477,1993-01-18
6.624575138092041,1993-01-19
6.549083709716797,1993-01-20
6.51133394241333,1993-01-21
6.51133394241333,1993-01-22
6.681197166442871,1993-01-25
6.6623215675354,1993-01-26
6.718942642211914,1993-01-27
6.6623215675354,1993-01-28
6.718942642211914,1993-01-29
6.907680988311768,1993-02-01
7.020923614501953,1993-02-02
7.171905517578125,1993-02-03
7.34176778793335,1993-02-04
7.398386478424072,1993-02-05
7.304019927978516,1993-02-08
7.190780162811279,1993-02-09
7.134162902832031,1993-02-10
7.002046585083008,1993-02-11
7.002046585083008,1993-02-12
6.851056098937988,1993-02-16
6.851056098937988,1993-02-17
6.832186222076416,1993-02-18
6.9265522956848145,1993-02-19
6.869930744171143,1993-02-22
6.813310623168945,1993-02-23
6.888807773590088,1993-02-24
6.98317289352417,1993-02-25
7.134162902832031,1993-02-26
7.058670997619629,1993-03-01
7.077538967132568,1993-03-02
7.096412181854248,1993-03-03
7.077538967132568,1993-03-04
7.077538967132568,1993-03-05
7.058670997619629,1993-03-08
7.1530351638793945,1993-03-09
7.171905517578125,1993-03-10
7.171905517578125,1993-03-11
7.039793014526367,1993-03-12
7.077538967132568,1993-03-15
7.039793014526367,1993-03-16
7.002046585083008,1993-03-17
6.945426940917969,1993-03-18
6.832186222076416,1993-03-19
6.813310623168945,1993-03-22
6.756691932678223,1993-03-23
6.7755632400512695,1993-03-24
6.851056098937988,1993-03-25
6.944911956787109,1993-03-26
6.944911956787109,1993-03-29
6.831376552581787,1993-03-30
6.736759662628174,1993-03-31
6.925993919372559,1993-04-01
6.81245231628418,1993-04-02
6.7746052742004395,1993-04-05
6.7556843757629395,1993-04-06
6.6610636711120605,1993-04-07
6.623219966888428,1993-04-08
6.6610636711120605,1993-04-12
6.471829414367676,1993-04-13
5.317497730255127,1993-04-14
5.0904154777526855,1993-04-15
5.185035228729248,1993-04-16
5.0904154777526855,1993-04-19
4.844411849975586,1993-04-20
5.0904154777526855,1993-04-21
4.9957990646362305,1993-04-22
4.901181697845459,1993-04-23
4.806563377380371,1993-04-26
5.033649444580078,1993-04-27
5.241803169250488,1993-04-28
5.241803169250488,1993-04-29
5.336423397064209,1993-04-30
5.39319372177124,1993-05-03
5.412117004394531,1993-05-04
5.2796525955200195,1993-05-05
5.147187232971191,1993-05-06
5.071494102478027,1993-05-07
5.109341144561768,1993-05-10
5.071494102478027,1993-05-11
5.071494102478027,1993-05-12
4.976875305175781,1993-05-13
4.920106887817383,1993-05-14
4.920106887817383,1993-05-17
4.825489521026611,1993-05-18
4.806563377380371,1993-05-19
4.844411849975586,1993-05-20
4.844411849975586,1993-05-21
4.787643909454346,1993-05-24
4.863336563110352,1993-05-25
4.863336563110352,1993-05-26
4.76871919631958,1993-05-27
4.674100399017334,1993-05-28
4.6362528800964355,1993-06-01
4.6173295974731445,1993-06-02
4.503790855407715,1993-06-03
4.541637420654297,1993-06-04
4.484865188598633,1993-06-07
4.447019100189209,1993-06-08
4.5794830322265625,1993-06-09
4.655178070068359,1993-06-10
4.88225793838501,1993-06-11
4.957952499389648,1993-06-14
4.957952499389648,1993-06-15
4.939029693603516,1993-06-16
4.920106887817383,1993-06-17
4.939029693603516,1993-06-18
4.9957990646362305,1993-06-21
4.939029693603516,1993-06-22
4.88225793838501,1993-06-23
4.88225793838501,1993-06-24
4.921018123626709,1993-06-25
4.940018653869629,1993-06-28
5.016018867492676,1993-06-29
5.035018444061279,1993-06-30
5.016018867492676,1993-07-01
5.035018444061279,1993-07-02
5.0730180740356445,1993-07-06
5.035018444061279,1993-07-07
5.016018867492676,1993-07-08
4.997020244598389,1993-07-09
4.959020137786865,1993-07-12
4.921018123626709,1993-07-13
4.9020209312438965,1993-07-14
4.8640217781066895,1993-07-15
4.845019817352295,1993-07-16
4.921018123626709,1993-07-19
4.940018653869629,1993-07-20
4.997020244598389,1993-07-21
4.978023052215576,1993-07-22
5.016018867492676,1993-07-23
5.111017227172852,1993-07-26
5.244018077850342,1993-07-27
5.244018077850342,1993-07-28
5.282018661499023,1993-07-29
5.263018608093262,1993-07-30
5.282018661499023,1993-08-02
5.301021099090576,1993-08-03
5.244018077850342,1993-08-04
5.206018924713135,1993-08-05
5.14901876449585,1993-08-06
5.1300201416015625,1993-08-09
5.14901876449585,1993-08-10
5.14901876449585,1993-08-11
5.14901876449585,1993-08-12
5.111017227172852,1993-08-13
5.111017227172852,1993-08-16
5.054020404815674,1993-08-17
5.035018444061279,1993-08-18
5.016018867492676,1993-08-19
5.0730180740356445,1993-08-20
5.111017227172852,1993-08-23
5.263018608093262,1993-08-24
5.301021099090576,1993-08-25
5.263018608093262,1993-08-26
5.187019348144531,1993-08-27
5.206018924713135,1993-08-30
