EFX,Date
2.989867687225342,1989-12-08
2.946378707885742,1989-12-11
2.989867687225342,1989-12-12
3.011612892150879,1989-12-13
2.978996515274048,1989-12-14
2.957252025604248,1989-12-15
2.8594014644622803,1989-12-18
2.7398064136505127,1989-12-19
2.6963181495666504,1989-12-20
2.6963181495666504,1989-12-21
2.718062162399292,1989-12-22
2.718062162399292,1989-12-26
2.7398064136505127,1989-12-27
2.783294916152954,1989-12-28
2.783294916152954,1989-12-29
2.7615513801574707,1990-01-02
2.783294916152954,1990-01-03
2.805039882659912,1990-01-04
2.783294916152954,1990-01-05
2.7398064136505127,1990-01-08
2.805039882659912,1990-01-09
2.8702738285064697,1990-01-10
3.000741481781006,1990-01-11
2.935507297515869,1990-01-12
2.84852933883667,1990-01-15
2.8267853260040283,1990-01-16
2.8702738285064697,1990-01-17
2.783294916152954,1990-01-18
2.805039882659912,1990-01-19
2.6963181495666504,1990-01-22
2.652830123901367,1990-01-23
2.587594509124756,1990-01-24
2.544107675552368,1990-01-25
2.565849542617798,1990-01-26
2.522362232208252,1990-01-29
2.4571290016174316,1990-01-30
2.500617504119873,1990-01-31
2.565849542617798,1990-02-01
2.6093404293060303,1990-02-02
2.587594509124756,1990-02-05
2.587594509124756,1990-02-06
2.6963181495666504,1990-02-07
2.783294916152954,1990-02-08
2.7615513801574707,1990-02-09
2.7615513801574707,1990-02-12
2.7615513801574707,1990-02-13
2.7398064136505127,1990-02-14
2.7389302253723145,1990-02-15
2.7608413696289062,1990-02-16
2.7827532291412354,1990-02-20
2.826575517654419,1990-02-21
2.826575517654419,1990-02-22
2.870398998260498,1990-02-23
2.80466365814209,1990-02-26
2.80466365814209,1990-02-27
2.7827532291412354,1990-02-28
2.7170190811157227,1990-03-01
2.7170190811157227,1990-03-02
2.7389302253723145,1990-03-05
2.7608413696289062,1990-03-06
2.7170190811157227,1990-03-07
2.7608413696289062,1990-03-08
2.80466365814209,1990-03-09
2.826575517654419,1990-03-12
2.80466365814209,1990-03-13
2.8484880924224854,1990-03-14
2.892310380935669,1990-03-15
2.9580447673797607,1990-03-16
2.9799563884735107,1990-03-19
2.936134099960327,1990-03-20
2.936134099960327,1990-03-21
2.8484880924224854,1990-03-22
2.870398998260498,1990-03-23
2.892310380935669,1990-03-26
2.892310380935669,1990-03-27
2.9142229557037354,1990-03-28
2.9142229557037354,1990-03-29
2.936134099960327,1990-03-30
2.9580447673797607,1990-04-02
2.9580447673797607,1990-04-03
2.9799563884735107,1990-04-04
2.9799563884735107,1990-04-05
3.0018677711486816,1990-04-06
2.9142229557037354,1990-04-09
2.9142229557037354,1990-04-10
3.0018677711486816,1990-04-11
3.1552484035491943,1990-04-12
3.177159309387207,1990-04-16
3.2867157459259033,1990-04-17
3.3086283206939697,1990-04-18
3.220982074737549,1990-04-19
3.220982074737549,1990-04-20
3.1552484035491943,1990-04-23
3.177159309387207,1990-04-24
3.242894411087036,1990-04-25
3.242894411087036,1990-04-26
3.177159309387207,1990-04-27
3.1552484035491943,1990-04-30
3.177159309387207,1990-05-01
3.111423969268799,1990-05-02
3.177159309387207,1990-05-03
3.220982074737549,1990-05-04
3.177159309387207,1990-05-07
3.1552484035491943,1990-05-08
3.089512586593628,1990-05-09
3.0676026344299316,1990-05-10
3.177159309387207,1990-05-11
3.242894411087036,1990-05-14
3.3743622303009033,1990-05-15
3.2867157459259033,1990-05-16
3.3524508476257324,1990-05-17
3.3743622303009033,1990-05-18
3.505775213241577,1990-05-21
3.505775213241577,1990-05-22
3.6380679607391357,1990-05-23
3.6601157188415527,1990-05-24
3.7262604236602783,1990-05-25
3.6160166263580322,1990-05-29
3.6380679607391357,1990-05-30
3.5498709678649902,1990-05-31
3.5719223022460938,1990-06-01
3.593968391418457,1990-06-04
3.6160166263580322,1990-06-05
3.527822494506836,1990-06-06
3.439627170562744,1990-06-07
3.439627170562744,1990-06-08
3.527822494506836,1990-06-11
3.5719223022460938,1990-06-12
3.6160166263580322,1990-06-13
3.6380679607391357,1990-06-14
3.6821653842926025,1990-06-15
3.7042126655578613,1990-06-18
3.8585550785064697,1990-06-19
3.902653932571411,1990-06-20
3.439627170562744,1990-06-21
3.505775213241577,1990-06-22
3.48372483253479,1990-06-25
3.505775213241577,1990-06-26
3.48372483253479,1990-06-27
3.439627170562744,1990-06-28
3.439627170562744,1990-06-29
3.3955295085906982,1990-07-02
3.461674928665161,1990-07-03
3.4175777435302734,1990-07-05
3.3955295085906982,1990-07-06
3.351430654525757,1990-07-09
3.351430654525757,1990-07-10
3.351430654525757,1990-07-11
3.373480796813965,1990-07-12
3.4175777435302734,1990-07-13
3.5719223022460938,1990-07-16
3.5498709678649902,1990-07-17
3.461674928665161,1990-07-18
3.48372483253479,1990-07-19
3.461674928665161,1990-07-20
3.351430654525757,1990-07-23
3.307333469390869,1990-07-24
3.3293819427490234,1990-07-25
3.307333469390869,1990-07-26
3.307333469390869,1990-07-27
3.241187572479248,1990-07-30
3.2852847576141357,1990-07-31
3.241187572479248,1990-08-01
3.1309425830841064,1990-08-02
3.0868442058563232,1990-08-03
2.9986486434936523,1990-08-06
3.0647966861724854,1990-08-07
3.0647966861724854,1990-08-08
3.0427474975585938,1990-08-09
2.9986486434936523,1990-08-10
2.9986486434936523,1990-08-13
3.0868442058563232,1990-08-14
3.152992010116577,1990-08-15
3.0868442058563232,1990-08-16
2.9986486434936523,1990-08-17
2.9755568504333496,1990-08-20
2.9311444759368896,1990-08-21
2.8867321014404297,1990-08-22
2.6646766662597656,1990-08-23
2.8201141357421875,1990-08-24
2.9977598190307617,1990-08-27
2.9755568504333496,1990-08-28
2.953348398208618,1990-08-29
2.9311444759368896,1990-08-30
2.9311444759368896,1990-08-31
2.9311444759368896,1990-09-04
2.9311444759368896,1990-09-05
2.953348398208618,1990-09-06
2.9311444759368896,1990-09-07
2.908939838409424,1990-09-10
2.908939838409424,1990-09-11
2.9311444759368896,1990-09-12
2.9311444759368896,1990-09-13
2.9311444759368896,1990-09-14
2.953348398208618,1990-09-17
2.953348398208618,1990-09-18
2.953348398208618,1990-09-19
2.864525556564331,1990-09-20
2.9311444759368896,1990-09-21
2.908939838409424,1990-09-24
2.9311444759368896,1990-09-25
2.908939838409424,1990-09-26
2.9311444759368896,1990-09-27
3.0199661254882812,1990-09-28
3.0865838527679443,1990-10-01
3.1309938430786133,1990-10-02
3.1309938430786133,1990-10-03
3.153200387954712,1990-10-04
3.153200387954712,1990-10-05
3.153200387954712,1990-10-08
3.0865838527679443,1990-10-09
3.064378499984741,1990-10-10
2.953348398208618,1990-10-11
3.10878849029541,1990-10-12
3.153200387954712,1990-10-15
3.1309938430786133,1990-10-16
3.0199661254882812,1990-10-17
3.0421717166900635,1990-10-18
3.064378499984741,1990-10-19
3.0421717166900635,1990-10-22
3.064378499984741,1990-10-23
3.0421717166900635,1990-10-24
3.0421717166900635,1990-10-25
2.9977598190307617,1990-10-26
2.953348398208618,1990-10-29
2.8867321014404297,1990-10-30
2.8410956859588623,1990-10-31
2.7963545322418213,1990-11-01
2.8187263011932373,1990-11-02
2.8634681701660156,1990-11-05
2.8410956859588623,1990-11-06
2.7963545322418213,1990-11-07
2.8187263011932373,1990-11-08
2.8187263011932373,1990-11-09
2.8410956859588623,1990-11-12
2.908208131790161,1990-11-13
2.572646141052246,1990-11-14
2.55027437210083,1990-11-15
2.55027437210083,1990-11-16
2.55027437210083,1990-11-19
2.55027437210083,1990-11-20
2.483161449432373,1990-11-21
2.4160499572753906,1990-11-23
2.438420534133911,1990-11-26
2.460792303085327,1990-11-27
2.505533218383789,1990-11-28
2.5279040336608887,1990-11-29
2.572646141052246,1990-11-30
2.5950183868408203,1990-12-03
2.6397581100463867,1990-12-04
2.662128448486328,1990-12-05
2.6845006942749023,1990-12-06
2.6845006942749023,1990-12-07
2.7963545322418213,1990-12-10
2.7739834785461426,1990-12-11
2.751612424850464,1990-12-12
2.7963545322418213,1990-12-13
2.7963545322418213,1990-12-14
2.7963545322418213,1990-12-17
2.7963545322418213,1990-12-18
2.8634681701660156,1990-12-19
2.8634681701660156,1990-12-20
2.8410956859588623,1990-12-21
2.8410956859588623,1990-12-24
2.8410956859588623,1990-12-26
2.8634681701660156,1990-12-27
2.8634681701660156,1990-12-28
2.908208131790161,1990-12-31
2.706868886947632,1991-01-02
2.8187263011932373,1991-01-03
2.8634681701660156,1991-01-04
2.8187263011932373,1991-01-07
2.751612424850464,1991-01-08
2.662128448486328,1991-01-09
2.7292418479919434,1991-01-10
2.751612424850464,1991-01-11
2.7292418479919434,1991-01-14
2.751612424850464,1991-01-15
2.8410956859588623,1991-01-16
2.8634681701660156,1991-01-17
2.8858373165130615,1991-01-18
2.930579900741577,1991-01-21
2.9529500007629395,1991-01-22
2.9529500007629395,1991-01-23
3.1990301609039307,1991-01-24
3.221400737762451,1991-01-25
3.154287099838257,1991-01-28
3.087174415588379,1991-01-29
3.2661423683166504,1991-01-30
3.221400737762451,1991-01-31
3.2661423683166504,1991-02-01
3.3108842372894287,1991-02-04
3.4898500442504883,1991-02-05
3.6464457511901855,1991-02-06
3.512221097946167,1991-02-07
3.512221097946167,1991-02-08
3.758301019668579,1991-02-11
3.691189765930176,1991-02-12
3.7359282970428467,1991-02-13
3.6688153743743896,1991-02-14
3.8047990798950195,1991-02-15
3.7597715854644775,1991-02-19
3.6246895790100098,1991-02-20
3.692230701446533,1991-02-21
3.6472039222717285,1991-02-22
3.5571506023406982,1991-02-25
3.512122869491577,1991-02-26
3.512122869491577,1991-02-27
3.5571506023406982,1991-02-28
3.4445812702178955,1991-03-01
3.512122869491577,1991-03-04
3.5571506023406982,1991-03-05
3.422067403793335,1991-03-06
3.422067403793335,1991-03-07
3.4445812702178955,1991-03-08
3.4445812702178955,1991-03-11
3.3770387172698975,1991-03-12
3.3770387172698975,1991-03-13
3.422067403793335,1991-03-14
3.3770387172698975,1991-03-15
3.3770387172698975,1991-03-18
3.3995554447174072,1991-03-19
3.3545262813568115,1991-03-20
3.3320136070251465,1991-03-21
3.2194461822509766,1991-03-22
3.1969306468963623,1991-03-25
3.241959571838379,1991-03-26
3.2194461822509766,1991-03-27
3.286985397338867,1991-03-28
3.2194461822509766,1991-04-01
3.4445812702178955,1991-04-02
3.4896090030670166,1991-04-03
3.4896090030670166,1991-04-04
3.3545262813568115,1991-04-05
3.286985397338867,1991-04-08
3.264472484588623,1991-04-09
3.241959571838379,1991-04-10
3.3320136070251465,1991-04-11
3.286985397338867,1991-04-12
3.241959571838379,1991-04-15
3.241959571838379,1991-04-16
3.422067403793335,1991-04-17
3.309499740600586,1991-04-18
3.3995554447174072,1991-04-19
3.3995554447174072,1991-04-22
3.60217547416687,1991-04-23
3.5571506023406982,1991-04-24
3.512122869491577,1991-04-25
3.4670960903167725,1991-04-26
3.512122869491577,1991-04-29
3.4896090030670166,1991-04-30
3.4670960903167725,1991-05-01
3.3770387172698975,1991-05-02
3.3995554447174072,1991-05-03
3.3770387172698975,1991-05-06
3.3770387172698975,1991-05-07
3.3770387172698975,1991-05-08
3.3770387172698975,1991-05-09
3.3770387172698975,1991-05-10
3.3995554447174072,1991-05-13
3.3770387172698975,1991-05-14
3.286985397338867,1991-05-15
3.286985397338867,1991-05-16
3.264472484588623,1991-05-17
3.265381097793579,1991-05-20
3.31073260307312,1991-05-21
3.31073260307312,1991-05-22
3.265381097793579,1991-05-23
3.31073260307312,1991-05-24
3.31073260307312,1991-05-28
3.333406686782837,1991-05-29
3.4014360904693604,1991-05-30
3.4467883110046387,1991-05-31
3.37876033782959,1991-06-03
3.4467883110046387,1991-06-04
3.6055221557617188,1991-06-05
3.5374927520751953,1991-06-06
3.5374927520751953,1991-06-07
3.4467883110046387,1991-06-10
3.492142915725708,1991-06-11
3.492142915725708,1991-06-12
3.492142915725708,1991-06-13
3.5148181915283203,1991-06-14
3.4467883110046387,1991-06-17
3.492142915725708,1991-06-18
3.4467883110046387,1991-06-19
3.4014360904693604,1991-06-20
3.4241137504577637,1991-06-21
3.37876033782959,1991-06-24
3.4014360904693604,1991-06-25
3.37876033782959,1991-06-26
3.333406686782837,1991-06-27
3.37876033782959,1991-06-28
3.37876033782959,1991-07-01
3.4014360904693604,1991-07-02
3.3560853004455566,1991-07-03
3.3560853004455566,1991-07-05
3.4241137504577637,1991-07-08
3.469465970993042,1991-07-09
3.4014360904693604,1991-07-10
3.333406686782837,1991-07-11
3.4241137504577637,1991-07-12
3.4014360904693604,1991-07-15
3.37876033782959,1991-07-16
3.4014360904693604,1991-07-17
3.265381097793579,1991-07-18
3.1293210983276367,1991-07-19
3.106644630432129,1991-07-22
3.0159389972686768,1991-07-23
3.061293363571167,1991-07-24
3.0386173725128174,1991-07-25
3.151998996734619,1991-07-26
3.0386173725128174,1991-07-29
2.9705891609191895,1991-07-30
3.106644630432129,1991-07-31
3.1973493099212646,1991-08-01
3.220026731491089,1991-08-02
3.220026731491089,1991-08-05
3.2427051067352295,1991-08-06
3.220026731491089,1991-08-07
3.265381097793579,1991-08-08
3.288055896759033,1991-08-09
3.2427051067352295,1991-08-12
3.174673318862915,1991-08-13
3.174673318862915,1991-08-14
3.220026731491089,1991-08-15
3.1973493099212646,1991-08-16
3.129729747772217,1991-08-19
3.1754212379455566,1991-08-20
3.1982638835906982,1991-08-21
3.2439539432525635,1991-08-22
3.1982638835906982,1991-08-23
3.1982638835906982,1991-08-26
3.2211077213287354,1991-08-27
3.1982638835906982,1991-08-28
3.2211077213287354,1991-08-29
3.2439539432525635,1991-08-30
3.26680064201355,1991-09-03
3.1754212379455566,1991-09-04
3.0840415954589844,1991-09-05
3.0840415954589844,1991-09-06
3.0611977577209473,1991-09-09
3.1525750160217285,1991-09-10
3.0840415954589844,1991-09-11
3.1982638835906982,1991-09-12
3.1754212379455566,1991-09-13
3.129729747772217,1991-09-16
3.106886148452759,1991-09-17
3.106886148452759,1991-09-18
3.129729747772217,1991-09-19
3.129729747772217,1991-09-20
3.106886148452759,1991-09-23
2.9698190689086914,1991-09-24
2.9698190689086914,1991-09-25
3.0383498668670654,1991-09-26
2.9698190689086914,1991-09-27
3.015507221221924,1991-09-30
3.0383498668670654,1991-10-01
3.0611977577209473,1991-10-02
3.129729747772217,1991-10-03
3.1982638835906982,1991-10-04
3.0611977577209473,1991-10-07
3.1754212379455566,1991-10-08
3.106886148452759,1991-10-09
3.129729747772217,1991-10-10
3.106886148452759,1991-10-11
3.2211077213287354,1991-10-14
3.0840415954589844,1991-10-15
3.106886148452759,1991-10-16
3.106886148452759,1991-10-17
2.9012818336486816,1991-10-18
2.74137020111084,1991-10-21
2.718524932861328,1991-10-22
2.787059783935547,1991-10-23
2.74137020111084,1991-10-24
2.5586109161376953,1991-10-25
2.5586109161376953,1991-10-28
2.535767078399658,1991-10-29
2.535767078399658,1991-10-30
2.787059783935547,1991-10-31
2.855593681335449,1991-11-01
2.8784375190734863,1991-11-04
2.718524932861328,1991-11-05
2.6728363037109375,1991-11-06
2.787059783935547,1991-11-07
2.8784375190734863,1991-11-08
2.8784375190734863,1991-11-11
2.787059783935547,1991-11-12
2.8327486515045166,1991-11-13
2.855593681335449,1991-11-14
2.74137020111084,1991-11-15
2.7192463874816895,1991-11-18
2.6731581687927246,1991-11-19
2.6731581687927246,1991-11-20
2.6501142978668213,1991-11-21
2.6731581687927246,1991-11-22
2.6731581687927246,1991-11-25
2.6040263175964355,1991-11-26
2.6501142978668213,1991-11-27
2.627068281173706,1991-11-29
2.7422916889190674,1991-12-02
2.765336275100708,1991-12-03
2.6501142978668213,1991-12-04
2.627068281173706,1991-12-05
2.6040263175964355,1991-12-06
2.488802194595337,1991-12-09
2.580979585647583,1991-12-10
2.465757131576538,1991-12-11
2.580979585647583,1991-12-12
2.5348916053771973,1991-12-13
2.6040263175964355,1991-12-16
2.6040263175964355,1991-12-17
2.5348916053771973,1991-12-18
2.488802194595337,1991-12-19
2.5348916053771973,1991-12-20
2.6040263175964355,1991-12-23
2.6731581687927246,1991-12-24
2.81142520904541,1991-12-26
2.81142520904541,1991-12-27
2.8805580139160156,1991-12-30
2.926647186279297,1991-12-31
2.857515335083008,1992-01-02
2.788379669189453,1992-01-03
2.8344688415527344,1992-01-06
2.8805580139160156,1992-01-07
2.972736358642578,1992-01-08
3.018824815750122,1992-01-09
2.995779037475586,1992-01-10
3.0418708324432373,1992-01-13
3.0879604816436768,1992-01-14
3.2492690086364746,1992-01-15
3.1570918560028076,1992-01-16
3.111003875732422,1992-01-17
3.1801350116729736,1992-01-20
3.1570918560028076,1992-01-21
3.111003875732422,1992-01-22
3.111003875732422,1992-01-23
3.1340479850769043,1992-01-24
3.0418708324432373,1992-01-27
2.949692487716675,1992-01-28
2.995779037475586,1992-01-29
2.995779037475586,1992-01-30
3.018824815750122,1992-01-31
2.926647186279297,1992-02-03
3.0418708324432373,1992-02-04
2.9036035537719727,1992-02-05
3.018824815750122,1992-02-06
2.995779037475586,1992-02-07
2.972736358642578,1992-02-10
2.926647186279297,1992-02-11
3.0649142265319824,1992-02-12
2.972736358642578,1992-02-13
2.996896505355835,1992-02-14
3.0201289653778076,1992-02-18
3.0665929317474365,1992-02-19
3.2059829235076904,1992-02-20
3.2059829235076904,1992-02-21
3.136289358139038,1992-02-24
3.0665929317474365,1992-02-25
3.0433590412139893,1992-02-26
3.113055944442749,1992-02-27
3.1595184803009033,1992-02-28
3.1595184803009033,1992-03-02
3.1827499866485596,1992-03-03
3.1595184803009033,1992-03-04
3.136289358139038,1992-03-05
3.136289358139038,1992-03-06
3.089823007583618,1992-03-09
3.0201289653778076,1992-03-10
3.089823007583618,1992-03-11
3.089823007583618,1992-03-12
3.113055944442749,1992-03-13
3.1595184803009033,1992-03-16
3.2059829235076904,1992-03-17
3.3453736305236816,1992-03-18
3.3221426010131836,1992-03-19
3.3221426010131836,1992-03-20
3.4847640991210938,1992-03-23
3.3918371200561523,1992-03-24
3.3453736305236816,1992-03-25
3.3221426010131836,1992-03-26
3.2989110946655273,1992-03-27
3.275676727294922,1992-03-30
3.2524476051330566,1992-03-31
3.275676727294922,1992-04-01
3.275676727294922,1992-04-02
3.3221426010131836,1992-04-03
3.2989110946655273,1992-04-06
3.4382996559143066,1992-04-07
3.3221426010131836,1992-04-08
3.2989110946655273,1992-04-09
3.3453736305236816,1992-04-10
3.3453736305236816,1992-04-13
3.3918371200561523,1992-04-14
3.5312280654907227,1992-04-15
3.5312280654907227,1992-04-16
3.5312280654907227,1992-04-20
3.4382996559143066,1992-04-21
3.4382996559143066,1992-04-22
3.4847640991210938,1992-04-23
3.4150683879852295,1992-04-24
3.368605852127075,1992-04-27
3.3221426010131836,1992-04-28
3.4615347385406494,1992-04-29
3.4615347385406494,1992-04-30
3.4615347385406494,1992-05-01
3.4150683879852295,1992-05-04
3.3918371200561523,1992-05-05
3.3918371200561523,1992-05-06
3.4615347385406494,1992-05-07
3.4382996559143066,1992-05-08
3.4847640991210938,1992-05-11
3.4150683879852295,1992-05-12
3.4150683879852295,1992-05-13
3.3918371200561523,1992-05-14
3.4150683879852295,1992-05-15
3.392608165740967,1992-05-18
3.4627983570098877,1992-05-19
3.3224165439605713,1992-05-20
3.3224165439605713,1992-05-21
3.392608165740967,1992-05-22
3.3224165439605713,1992-05-26
3.1820313930511475,1992-05-27
3.2990171909332275,1992-05-28
3.3224165439605713,1992-05-29
3.2522239685058594,1992-06-01
3.2990171909332275,1992-06-02
3.158635139465332,1992-06-03
3.0650441646575928,1992-06-04
2.9246621131896973,1992-06-05
3.0884432792663574,1992-06-08
3.01824951171875,1992-06-09
3.01824951171875,1992-06-10
2.9948537349700928,1992-06-11
2.901266098022461,1992-06-12
2.901266098022461,1992-06-15
2.9246621131896973,1992-06-16
2.854471206665039,1992-06-17
2.7140860557556152,1992-06-18
2.7374837398529053,1992-06-19
2.7140860557556152,1992-06-22
2.807675838470459,1992-06-23
2.901266098022461,1992-06-24
2.9480581283569336,1992-06-25
2.877866744995117,1992-06-26
2.9246621131896973,1992-06-29
3.0650441646575928,1992-06-30
2.9714560508728027,1992-07-01
2.9480581283569336,1992-07-02
2.901266098022461,1992-07-06
2.854471206665039,1992-07-07
2.807675838470459,1992-07-08
2.901266098022461,1992-07-09
2.854471206665039,1992-07-10
2.901266098022461,1992-07-13
2.9480581283569336,1992-07-14
2.9246621131896973,1992-07-15
2.901266098022461,1992-07-16
2.877866744995117,1992-07-17
2.854471206665039,1992-07-20
2.8310720920562744,1992-07-21
2.877866744995117,1992-07-22
2.8310720920562744,1992-07-23
2.807675838470459,1992-07-24
2.8310720920562744,1992-07-27
2.8310720920562744,1992-07-28
2.901266098022461,1992-07-29
2.901266098022461,1992-07-30
2.9246621131896973,1992-07-31
3.01824951171875,1992-08-03
2.9714560508728027,1992-08-04
2.9714560508728027,1992-08-05
3.0884432792663574,1992-08-06
2.9948537349700928,1992-08-07
2.9480581283569336,1992-08-10
2.901266098022461,1992-08-11
2.9246621131896973,1992-08-12
2.9714560508728027,1992-08-13
2.9948537349700928,1992-08-14
3.01824951171875,1992-08-17
2.9948537349700928,1992-08-18
2.9957964420318604,1992-08-19
2.9957964420318604,1992-08-20
2.9957964420318604,1992-08-21
2.9486191272735596,1992-08-24
2.9486191272735596,1992-08-25
3.019386053085327,1992-08-26
2.972208023071289,1992-08-27
3.019386053085327,1992-08-28
3.0665645599365234,1992-08-31
3.042973756790161,1992-09-01
3.1137421131134033,1992-09-02
3.019386053085327,1992-09-03
2.9957964420318604,1992-09-04
3.0665645599365234,1992-09-08
3.09015154838562,1992-09-09
3.042973756790161,1992-09-10
2.9957964420318604,1992-09-11
3.1373298168182373,1992-09-14
3.184509754180908,1992-09-15
3.1373298168182373,1992-09-16
3.0665645599365234,1992-09-17
3.019386053085327,1992-09-18
3.09015154838562,1992-09-21
2.9957964420318604,1992-09-22
2.9957964420318604,1992-09-23
3.019386053085327,1992-09-24
2.972208023071289,1992-09-25
2.972208023071289,1992-09-28
2.9957964420318604,1992-09-29
2.9957964420318604,1992-09-30
2.9014408588409424,1992-10-01
2.8778538703918457,1992-10-02
2.8306753635406494,1992-10-05
2.8306753635406494,1992-10-06
2.807084321975708,1992-10-07
2.783496379852295,1992-10-08
2.807084321975708,1992-10-09
2.783496379852295,1992-10-12
2.7599081993103027,1992-10-13
2.783496379852295,1992-10-14
2.783496379852295,1992-10-15
2.8306753635406494,1992-10-16
3.042973756790161,1992-10-19
3.184509754180908,1992-10-20
3.231684684753418,1992-10-21
3.160918951034546,1992-10-22
3.1137421131134033,1992-10-23
3.1137421131134033,1992-10-26
3.0665645599365234,1992-10-27
3.184509754180908,1992-10-28
3.3260416984558105,1992-10-29
3.2788641452789307,1992-10-30
3.3260416984558105,1992-11-02
3.3260416984558105,1992-11-03
3.184509754180908,1992-11-04
3.231684684753418,1992-11-05
3.373220920562744,1992-11-06
3.373220920562744,1992-11-09
3.3024544715881348,1992-11-10
3.3968095779418945,1992-11-11
3.373220920562744,1992-11-12
3.349632978439331,1992-11-13
3.4675750732421875,1992-11-16
3.491163492202759,1992-11-17
3.5396289825439453,1992-11-18
3.5633833408355713,1992-11-19
3.5633833408355713,1992-11-20
3.515869617462158,1992-11-23
3.5396289825439453,1992-11-24
3.5871384143829346,1992-11-25
3.5633833408355713,1992-11-27
3.5633833408355713,1992-11-30
3.5871384143829346,1992-12-01
3.5633833408355713,1992-12-02
3.5633833408355713,1992-12-03
3.5871384143829346,1992-12-04
3.6108951568603516,1992-12-07
3.6108951568603516,1992-12-08
3.5871384143829346,1992-12-09
3.5871384143829346,1992-12-10
3.5871384143829346,1992-12-11
3.6108951568603516,1992-12-14
3.6346487998962402,1992-12-15
3.6821625232696533,1992-12-16
3.7771878242492676,1992-12-17
3.7771878242492676,1992-12-18
3.7771878242492676,1992-12-21
3.72967529296875,1992-12-22
3.6584091186523438,1992-12-23
3.705918788909912,1992-12-24
3.72967529296875,1992-12-28
3.705918788909912,1992-12-29
3.72967529296875,1992-12-30
3.9197230339050293,1992-12-31
3.895966053009033,1993-01-04
3.848452091217041,1993-01-05
3.800940752029419,1993-01-06
3.9197230339050293,1993-01-07
3.895966053009033,1993-01-08
3.8722097873687744,1993-01-11
3.8246965408325195,1993-01-12
3.800940752029419,1993-01-13
3.7534310817718506,1993-01-14
3.705918788909912,1993-01-15
3.8246965408325195,1993-01-18
3.8246965408325195,1993-01-19
3.8722097873687744,1993-01-20
4.014743804931641,1993-01-21
4.086012363433838,1993-01-22
3.8722097873687744,1993-01-25
3.800940752029419,1993-01-26
3.7771878242492676,1993-01-27
3.800940752029419,1993-01-28
3.8722097873687744,1993-01-29
4.1335225105285645,1993-02-01
4.157279968261719,1993-02-02
4.086012363433838,1993-02-03
4.038503646850586,1993-02-04
4.109766960144043,1993-02-05
4.086012363433838,1993-02-08
4.109766960144043,1993-02-09
4.157279968261719,1993-02-10
4.1335225105285645,1993-02-11
4.1335225105285645,1993-02-12
4.016843795776367,1993-02-16
3.825566053390503,1993-02-17
3.7060182094573975,1993-02-18
3.825566053390503,1993-02-19
3.80165696144104,1993-02-22
3.825566053390503,1993-02-23
3.7777459621429443,1993-02-24
3.825566053390503,1993-02-25
3.873385190963745,1993-02-26
3.80165696144104,1993-03-01
3.80165696144104,1993-03-02
3.7777459621429443,1993-03-03
3.8494768142700195,1993-03-04
3.8494768142700195,1993-03-05
3.9212076663970947,1993-03-08
3.9929354190826416,1993-03-09
3.9929354190826416,1993-03-10
3.9212076663970947,1993-03-11
3.9212076663970947,1993-03-12
3.9690256118774414,1993-03-15
3.945115566253662,1993-03-16
3.9212076663970947,1993-03-17
3.9929354190826416,1993-03-18
3.9212076663970947,1993-03-19
3.80165696144104,1993-03-22
3.7060182094573975,1993-03-23
3.729926109313965,1993-03-24
3.7777459621429443,1993-03-25
3.753835439682007,1993-03-26
3.753835439682007,1993-03-29
3.6581971645355225,1993-03-30
3.7777459621429443,1993-03-31
3.80165696144104,1993-04-01
3.6342878341674805,1993-04-02
3.753835439682007,1993-04-05
3.6821091175079346,1993-04-06
3.6581971645355225,1993-04-07
3.562558650970459,1993-04-08
3.5147383213043213,1993-04-12
3.6103782653808594,1993-04-13
3.753835439682007,1993-04-14
3.7777459621429443,1993-04-15
3.729926109313965,1993-04-16
3.825566053390503,1993-04-19
3.80165696144104,1993-04-20
3.4669179916381836,1993-04-21
3.371279239654541,1993-04-22
3.3473703861236572,1993-04-23
3.3473703861236572,1993-04-26
3.3951892852783203,1993-04-27
3.3951892852783203,1993-04-28
3.4669179916381836,1993-04-29
3.5147383213043213,1993-04-30
3.5147383213043213,1993-05-03
3.586467981338501,1993-05-04
3.586467981338501,1993-05-05
3.6821091175079346,1993-05-06
3.6581971645355225,1993-05-07
3.586467981338501,1993-05-10
3.6821091175079346,1993-05-11
3.7060182094573975,1993-05-12
3.7060182094573975,1993-05-13
3.7777459621429443,1993-05-14
3.873385190963745,1993-05-17
3.80165696144104,1993-05-18
3.852701425552368,1993-05-19
3.8286261558532715,1993-05-20
3.8286261558532715,1993-05-21
3.8286261558532715,1993-05-24
3.9008638858795166,1993-05-25
3.876783609390259,1993-05-26
3.876783609390259,1993-05-27
3.8286261558532715,1993-05-28
3.8045475482940674,1993-06-01
3.9249448776245117,1993-06-02
3.852701425552368,1993-06-03
3.8286261558532715,1993-06-04
3.7563869953155518,1993-06-07
3.7563869953155518,1993-06-08
3.684147834777832,1993-06-09
3.660069704055786,1993-06-10
3.7563869953155518,1993-06-11
3.708228588104248,1993-06-14
3.7323074340820312,1993-06-15
3.7323074340820312,1993-06-16
3.8045475482940674,1993-06-17
3.876783609390259,1993-06-18
3.8286261558532715,1993-06-21
3.852701425552368,1993-06-22
3.852701425552368,1993-06-23
3.9008638858795166,1993-06-24
3.9249448776245117,1993-06-25
3.9249448776245117,1993-06-28
