HLT,Date
61.59959030151367,2017-08-28
61.32655715942383,2017-08-29
62.72100067138672,2017-08-30
62.73076248168945,2017-08-31
62.984291076660156,2017-09-01
62.018898010253906,2017-09-05
62.087162017822266,2017-09-06
62.301692962646484,2017-09-07
63.5206184387207,2017-09-08
64.31047058105469,2017-09-11
64.427490234375,2017-09-12
65.02232360839844,2017-09-13
64.86631774902344,2017-09-14
64.97356414794922,2017-09-15
64.9052963256836,2017-09-18
65.22711181640625,2017-09-19
65.37339782714844,2017-09-20
65.6659164428711,2017-09-21
66.49480438232422,2017-09-22
67.00186157226562,2017-09-25
67.77222442626953,2017-09-26
67.39191436767578,2017-09-27
67.63569641113281,2017-09-28
67.72347259521484,2017-09-29
67.70396423339844,2017-10-02
67.14813995361328,2017-10-03
67.19689178466797,2017-10-04
67.64546966552734,2017-10-05
67.75273895263672,2017-10-06
67.92825317382812,2017-10-09
68.18177032470703,2017-10-10
68.47433471679688,2017-10-11
68.6303482055664,2017-10-12
69.3909683227539,2017-10-13
69.3617172241211,2017-10-16
69.44947814941406,2017-10-17
69.2934341430664,2017-10-18
69.33246612548828,2017-10-19
69.27395629882812,2017-10-20
68.66936492919922,2017-10-23
69.3714599609375,2017-10-24
69.54698944091797,2017-10-25
70.67815399169922,2017-10-26
70.12232971191406,2017-10-27
70.84392547607422,2017-10-30
70.48313903808594,2017-10-31
70.63915252685547,2017-11-01
70.63915252685547,2017-11-02
71.34124755859375,2017-11-03
71.56551361083984,2017-11-06
70.80491638183594,2017-11-07
71.08770751953125,2017-11-08
70.25884246826172,2017-11-09
70.88294219970703,2017-11-10
70.81466674804688,2017-11-13
71.09745788574219,2017-11-14
71.55577087402344,2017-11-15
72.32772064208984,2017-11-16
72.4156494140625,2017-11-17
72.61109161376953,2017-11-20
73.91067504882812,2017-11-21
73.94973754882812,2017-11-22
74.02793884277344,2017-11-24
74.26244354248047,2017-11-27
74.38948059082031,2017-11-28
74.80963897705078,2017-11-29
75.78677368164062,2017-11-30
75.48384857177734,2017-12-01
75.8844985961914,2017-12-04
75.85517883300781,2017-12-05
74.99530792236328,2017-12-06
75.5131607055664,2017-12-07
76.58802032470703,2017-12-08
75.69882202148438,2017-12-11
75.23959350585938,2017-12-12
74.99530792236328,2017-12-13
74.28197479248047,2017-12-14
75.3275146484375,2017-12-15
76.30464935302734,2017-12-18
76.03106689453125,2017-12-19
76.55870819091797,2017-12-20
77.55538177490234,2017-12-21
77.53585052490234,2017-12-22
77.55538177490234,2017-12-26
78.31755828857422,2017-12-27
78.6106948852539,2017-12-28
78.03418731689453,2017-12-29
77.85830688476562,2018-01-02
79.00155639648438,2018-01-03
78.41527557373047,2018-01-04
77.47722625732422,2018-01-05
79.08950805664062,2018-01-08
80.05686950683594,2018-01-09
79.78326416015625,2018-01-10
81.17080688476562,2018-01-11
82.03067016601562,2018-01-12
81.4932632446289,2018-01-16
82.10884857177734,2018-01-17
82.03067016601562,2018-01-18
83.53546142578125,2018-01-19
83.80906677246094,2018-01-22
84.55169677734375,2018-01-23
83.82860565185547,2018-01-24
84.64942169189453,2018-01-25
85.6851806640625,2018-01-26
85.28456115722656,2018-01-29
84.4344482421875,2018-01-30
83.69181823730469,2018-01-31
83.79930114746094,2018-02-01
80.76040649414062,2018-02-02
78.08304595947266,2018-02-05
78.84520721435547,2018-02-06
80.1447982788086,2018-02-07
76.86161804199219,2018-02-08
78.5911636352539,2018-02-09
79.94938659667969,2018-02-12
81.30760955810547,2018-02-13
84.00450897216797,2018-02-14
82.62673950195312,2018-02-15
81.3662338256836,2018-02-16
82.38245391845703,2018-02-20
82.36292266845703,2018-02-21
81.47372436523438,2018-02-22
81.89387512207031,2018-02-23
80.26206970214844,2018-02-26
78.0146484375,2018-02-27
78.94293212890625,2018-02-28
77.68006134033203,2018-03-01
77.2395248413086,2018-03-02
76.57384490966797,2018-03-05
77.27871704101562,2018-03-06
77.53321838378906,2018-03-07
77.54302215576172,2018-03-08
79.75546264648438,2018-03-09
79.42262268066406,2018-03-12
79.54008483886719,2018-03-13
79.53030395507812,2018-03-14
80.16663360595703,2018-03-15
79.79463958740234,2018-03-16
79.58905029296875,2018-03-19
79.63796997070312,2018-03-20
80.11769104003906,2018-03-21
78.74714660644531,2018-03-22
76.52490997314453,2018-03-23
78.29681396484375,2018-03-26
77.1318588256836,2018-03-27
76.66195678710938,2018-03-28
77.10250091552734,2018-03-29
75.44806671142578,2018-04-02
75.89837646484375,2018-04-03
76.38785552978516,2018-04-04
77.37660217285156,2018-04-05
75.8788070678711,2018-04-06
74.54743194580078,2018-04-09
73.4314193725586,2018-04-10
77.93460083007812,2018-04-11
78.26744842529297,2018-04-12
77.93460083007812,2018-04-13
78.83524322509766,2018-04-16
79.4520034790039,2018-04-17
80.45052337646484,2018-04-18
80.2547378540039,2018-04-19
80.59737396240234,2018-04-20
80.36241912841797,2018-04-23
80.3134765625,2018-04-24
80.10789489746094,2018-04-25
80.2057876586914,2018-04-26
78.48281860351562,2018-04-27
77.18079376220703,2018-04-30
78.55133819580078,2018-05-01
77.77796936035156,2018-05-02
78.18914031982422,2018-05-03
79.4520034790039,2018-05-04
79.63796997070312,2018-05-07
80.69525146484375,2018-05-08
81.10643005371094,2018-05-09
81.1652603149414,2018-05-10
81.90081024169922,2018-05-11
81.37123107910156,2018-05-14
81.42024230957031,2018-05-15
82.5775146484375,2018-05-16
81.69486999511719,2018-05-17
82.22443389892578,2018-05-18
82.30291748046875,2018-05-21
81.1652603149414,2018-05-22
80.74356079101562,2018-05-23
80.44933319091797,2018-05-24
80.2531967163086,2018-05-25
78.78209686279297,2018-05-29
80.15512084960938,2018-05-30
79.15476989746094,2018-05-31
81.0573959350586,2018-06-01
81.58697509765625,2018-06-04
81.46929931640625,2018-06-05
83.04826354980469,2018-06-06
82.54808807373047,2018-06-07
82.51866912841797,2018-06-08
82.3715591430664,2018-06-11
82.19503784179688,2018-06-12
81.1358413696289,2018-06-13
81.33199310302734,2018-06-14
82.22443389892578,2018-06-15
82.70501708984375,2018-06-18
81.38104248046875,2018-06-19
80.4297103881836,2018-06-20
79.45878601074219,2018-06-21
79.31169128417969,2018-06-22
77.74250793457031,2018-06-25
77.66405487060547,2018-06-26
76.7519760131836,2018-06-27
76.74215698242188,2018-06-28
77.63465118408203,2018-06-29
77.77193450927734,2018-07-02
77.9190444946289,2018-07-03
78.1544189453125,2018-07-05
79.00765228271484,2018-07-06
79.38033294677734,2018-07-09
79.71377563476562,2018-07-10
79.05669403076172,2018-07-11
79.43917083740234,2018-07-12
79.40975952148438,2018-07-13
78.53691864013672,2018-07-16
79.50784301757812,2018-07-17
81.36141204833984,2018-07-18
80.55721282958984,2018-07-19
80.38068389892578,2018-07-20
80.03742980957031,2018-07-23
78.93901062011719,2018-07-24
78.82131958007812,2018-07-25
78.07595825195312,2018-07-26
76.93830108642578,2018-07-27
75.79085540771484,2018-07-30
77.1442642211914,2018-07-31
77.0265884399414,2018-08-01
76.92852020263672,2018-08-02
76.67350769042969,2018-08-03
76.6244888305664,2018-08-06
76.10469055175781,2018-08-07
75.40837860107422,2018-08-08
74.82861328125,2018-08-09
74.33728790283203,2018-08-10
74.00318145751953,2018-08-13
75.21184539794922,2018-08-14
74.89739990234375,2018-08-15
75.89968872070312,2018-08-16
75.86039733886719,2018-08-17
74.96617889404297,2018-08-20
75.39855194091797,2018-08-21
75.86039733886719,2018-08-22
75.43785095214844,2018-08-23
75.77195739746094,2018-08-24
76.41068267822266,2018-08-27
76.12570190429688,2018-08-28
76.82340240478516,2018-08-29
76.23380279541016,2018-08-30
76.27312469482422,2018-08-31
75.82108306884766,2018-09-04
74.40607452392578,2018-09-05
74.37659454345703,2018-09-06
75.11359405517578,2018-09-07
75.26097106933594,2018-09-10
76.06675720214844,2018-09-11
76.6072006225586,2018-09-12
77.5701904296875,2018-09-13
78.67076110839844,2018-09-14
77.72740936279297,2018-09-17
78.01238250732422,2018-09-18
79.03434753417969,2018-09-19
79.6730728149414,2018-09-20
79.5551528930664,2018-09-21
78.76902770996094,2018-09-24
78.71990203857422,2018-09-25
79.26036834716797,2018-09-26
80.61640930175781,2018-09-27
79.37826538085938,2018-09-28
77.02973937988281,2018-10-01
75.74248504638672,2018-10-02
75.2216796875,2018-10-03
74.1014633178711,2018-10-04
73.0893325805664,2018-10-05
73.6494369506836,2018-10-08
73.92459106445312,2018-10-09
72.12633514404297,2018-10-10
71.83153533935547,2018-10-11
72.34251403808594,2018-10-12
71.72344207763672,2018-10-15
73.33499145507812,2018-10-16
73.2269058227539,2018-10-17
70.79976654052734,2018-10-18
69.43388366699219,2018-10-19
68.94254302978516,2018-10-22
67.67494201660156,2018-10-23
62.71256637573242,2018-10-24
66.37783813476562,2018-10-25
67.08535766601562,2018-10-26
67.40962982177734,2018-10-29
67.50788879394531,2018-10-30
69.93502044677734,2018-10-31
71.38935852050781,2018-11-01
71.55638885498047,2018-11-02
71.14368438720703,2018-11-05
69.36508178710938,2018-11-06
71.70379638671875,2018-11-07
70.91605377197266,2018-11-08
70.06924438476562,2018-11-09
69.11410522460938,2018-11-12
69.77384185791016,2018-11-13
69.99047088623047,2018-11-14
71.7727279663086,2018-11-15
71.92041778564453,2018-11-16
70.10860443115234,2018-11-19
70.39417266845703,2018-11-20
71.45762634277344,2018-11-21
71.99920654296875,2018-11-23
73.93900299072266,2018-11-26
74.01776885986328,2018-11-27
75.7704849243164,2018-11-28
75.28799438476562,2018-11-29
74.38208770751953,2018-11-30
76.77485656738281,2018-12-03
73.99809265136719,2018-12-04
74.43133544921875,2018-12-06
71.74317169189453,2018-12-07
71.55609893798828,2018-12-10
71.29022216796875,2018-12-11
71.66439819335938,2018-12-12
71.11299133300781,2018-12-13
70.75851440429688,2018-12-14
69.19287872314453,2018-12-17
69.40950775146484,2018-12-18
68.59222412109375,2018-12-19
66.46533966064453,2018-12-20
65.45111846923828,2018-12-21
65.49052429199219,2018-12-24
68.44452667236328,2018-12-26
69.25196075439453,2018-12-27
69.86245727539062,2018-12-28
70.69944763183594,2018-12-31
69.85260772705078,2019-01-02
66.2684097290039,2019-01-03
68.8679428100586,2019-01-04
69.65567016601562,2019-01-07
70.75851440429688,2019-01-08
69.95109558105469,2019-01-09
70.96531677246094,2019-01-10
70.78804779052734,2019-01-11
69.90185546875,2019-01-14
71.38871002197266,2019-01-15
70.9357681274414,2019-01-16
70.8963623046875,2019-01-17
71.9598159790039,2019-01-18
69.92155456542969,2019-01-22
69.64583587646484,2019-01-23
69.97077178955078,2019-01-24
70.6600570678711,2019-01-25
71.20159912109375,2019-01-28
72.02872467041016,2019-01-29
72.99372100830078,2019-01-30
73.3383560180664,2019-01-31
73.2792739868164,2019-02-01
73.58452606201172,2019-02-04
73.47621154785156,2019-02-05
74.41163635253906,2019-02-06
73.53528594970703,2019-02-07
72.77709197998047,2019-02-08
73.25958251953125,2019-02-11
73.1808090209961,2019-02-12
78.15338134765625,2019-02-13
78.93128967285156,2019-02-14
80.49690246582031,2019-02-15
80.14244079589844,2019-02-19
82.06253814697266,2019-02-20
81.97391510009766,2019-02-21
83.72664642333984,2019-02-22
82.2693099975586,2019-02-25
82.21023559570312,2019-02-26
82.21023559570312,2019-02-27
81.9734878540039,2019-02-28
82.64427185058594,2019-03-01
82.24969482421875,2019-03-04
82.87116241455078,2019-03-05
82.82183837890625,2019-03-06
81.79592895507812,2019-03-07
81.33230590820312,2019-03-08
81.67755889892578,2019-03-11
82.279296875,2019-03-12
82.53575134277344,2019-03-13
83.8477554321289,2019-03-14
84.59741973876953,2019-03-15
85.04132843017578,2019-03-18
84.5382308959961,2019-03-19
83.76882934570312,2019-03-20
84.62702941894531,2019-03-21
83.42356872558594,2019-03-22
82.88101196289062,2019-03-25
82.36807250976562,2019-03-26
81.33230590820312,2019-03-27
82.08200073242188,2019-03-28
81.98334503173828,2019-03-29
83.0092544555664,2019-04-01
83.88719177246094,2019-04-02
85.61346435546875,2019-04-03
86.12641143798828,2019-04-04
86.25466918945312,2019-04-05
86.98462677001953,2019-04-08
85.91925811767578,2019-04-09
86.79721069335938,2019-04-10
87.32987976074219,2019-04-11
87.52717590332031,2019-04-12
86.97476196289062,2019-04-15
86.95503234863281,2019-04-16
86.57032775878906,2019-04-17
86.04751586914062,2019-04-18
86.71829986572266,2019-04-22
86.71829986572266,2019-04-23
86.3138656616211,2019-04-24
86.44208526611328,2019-04-25
86.81694030761719,2019-04-26
86.0672378540039,2019-04-29
85.81076049804688,2019-04-30
91.3447036743164,2019-05-01
89.9932861328125,2019-05-02
92.06481170654297,2019-05-03
91.04878234863281,2019-05-06
89.2633056640625,2019-05-07
89.47047424316406,2019-05-08
89.90450286865234,2019-05-09
90.2892074584961,2019-05-10
88.15850067138672,2019-05-13
90.49636840820312,2019-05-14
92.38048553466797,2019-05-15
92.92390441894531,2019-05-16
91.81729888916016,2019-05-17
90.37479400634766,2019-05-20
91.0071029663086,2019-05-21
90.91819763183594,2019-05-22
89.57447814941406,2019-05-23
88.83346557617188,2019-05-24
88.1319580078125,2019-05-28
87.8454360961914,2019-05-29
88.58645629882812,2019-05-30
88.36908721923828,2019-05-31
87.37118530273438,2019-06-03
89.23855590820312,2019-06-04
88.9223861694336,2019-06-05
89.91041564941406,2019-06-06
91.40233612060547,2019-06-07
91.91610717773438,2019-06-10
92.80532836914062,2019-06-11
92.23226165771484,2019-06-12
91.91610717773438,2019-06-13
92.30143737792969,2019-06-14
92.09394073486328,2019-06-17
93.96131896972656,2019-06-18
94.6134262084961,2019-06-19
95.71014404296875,2019-06-20
94.9888687133789,2019-06-21
94.36641693115234,2019-06-24
92.13346862792969,2019-06-25
93.38825988769531,2019-06-26
95.37419891357422,2019-06-27
96.56970977783203,2019-06-28
98.11103820800781,2019-07-01
99.18797302246094,2019-07-02
99.43498992919922,2019-07-03
99.39546966552734,2019-07-05
98.9903793334961,2019-07-08
97.81462860107422,2019-07-09
98.00235748291016,2019-07-10
99.4942626953125,2019-07-11
98.34815216064453,2019-07-12
98.01223754882812,2019-07-15
98.68408966064453,2019-07-16
96.5993423461914,2019-07-17
95.93737030029297,2019-07-18
93.39813995361328,2019-07-19
92.12358093261719,2019-07-22
93.98109436035156,2019-07-23
94.16881561279297,2019-07-24
95.2457504272461,2019-07-25
96.04605865478516,2019-07-26
96.23377990722656,2019-07-29
96.14485168457031,2019-07-30
95.39395904541016,2019-07-31
94.10952758789062,2019-08-01
92.78558349609375,2019-08-02
90.25621795654297,2019-08-05
91.45173645019531,2019-08-06
92.28167724609375,2019-08-07
94.77550506591797,2019-08-08
94.58747100830078,2019-08-09
92.90513610839844,2019-08-12
94.27080535888672,2019-08-13
91.0545425415039,2019-08-14
90.65870666503906,2019-08-15
92.04418182373047,2019-08-16
92.48949432373047,2019-08-19
91.76708221435547,2019-08-20
90.6686019897461,2019-08-21
91.45040130615234,2019-08-22
90.13421630859375,2019-08-23
90.69829559326172,2019-08-26
90.1836929321289,2019-08-27
90.95559692382812,2019-08-28
91.57904815673828,2019-08-29
91.41081237792969,2019-08-30
90.36180877685547,2019-09-03
91.34154510498047,2019-09-04
92.49938201904297,2019-09-05
92.76658630371094,2019-09-06
91.56915283203125,2019-09-09
92.6082534790039,2019-09-10
94.19163513183594,2019-09-11
93.785888671875,2019-09-12
95.05260467529297,2019-09-13
92.68742370605469,2019-09-16
93.87496185302734,2019-09-17
94.35987854003906,2019-09-18
94.785400390625,2019-09-19
94.23120880126953,2019-09-20
93.27130126953125,2019-09-23
91.26236724853516,2019-09-24
91.80665588378906,2019-09-25
91.0545425415039,2019-09-26
90.50035858154297,2019-09-27
92.14313507080078,2019-09-30
91.19309997558594,2019-10-01
89.99565124511719,2019-10-02
91.03475189208984,2019-10-03
92.38062286376953,2019-10-04
90.05504608154297,2019-10-07
89.7581558227539,2019-10-08
90.54985046386719,2019-10-09
90.59932708740234,2019-10-10
92.45980072021484,2019-10-11
90.57952117919922,2019-10-14
90.70818328857422,2019-10-15
91.2425765991211,2019-10-16
91.2425765991211,2019-10-17
90.2034912109375,2019-10-18
91.43061828613281,2019-10-21
89.78785705566406,2019-10-22
94.77550506591797,2019-10-23
95.90367126464844,2019-10-24
96.67557525634766,2019-10-25
96.18077087402344,2019-10-28
96.29950714111328,2019-10-29
96.30941009521484,2019-10-30
95.9531478881836,2019-10-31
95.30989837646484,2019-11-01
96.97245025634766,2019-11-04
99.11003112792969,2019-11-05
98.5360336303711,2019-11-06
98.0504150390625,2019-11-07
98.208984375,2019-11-08
97.25751495361328,2019-11-11
97.21786499023438,2019-11-12
96.89080810546875,2019-11-13
97.97111511230469,2019-11-14
98.80364990234375,2019-11-15
99.27938842773438,2019-11-18
99.31902313232422,2019-11-19
98.37747955322266,2019-11-20
98.1990737915039,2019-11-21
100.3200454711914,2019-11-22
102.17340850830078,2019-11-25
104.38359069824219,2019-11-26
105.42425537109375,2019-11-27
104.06643676757812,2019-11-29
103.81864929199219,2019-12-02
103.02577209472656,2019-12-03
103.25372314453125,2019-12-04
103.97724914550781,2019-12-05
104.53226470947266,2019-12-06
103.81864929199219,2019-12-09
103.76910400390625,2019-12-10
104.76020050048828,2019-12-11
105.57291412353516,2019-12-12
106.24687957763672,2019-12-13
107.51549530029297,2019-12-16
107.83265686035156,2019-12-17
108.27864837646484,2019-12-18
109.35895538330078,2019-12-19
110.42935943603516,2019-12-20
110.29060363769531,2019-12-23
110.37980651855469,2019-12-24
110.94474792480469,2019-12-26
111.3907241821289,2019-12-27
110.37980651855469,2019-12-30
109.92389678955078,2019-12-31
110.4590835571289,2020-01-02
109.0120620727539,2020-01-03
108.44713592529297,2020-01-06
107.32717895507812,2020-01-07
108.23899841308594,2020-01-08
108.12006378173828,2020-01-09
107.63442993164062,2020-01-10
108.31829071044922,2020-01-13
108.12006378173828,2020-01-14
108.65526580810547,2020-01-15
110.6077651977539,2020-01-16
112.90711975097656,2020-01-17
109.636474609375,2020-01-21
109.86442565917969,2020-01-22
109.97344207763672,2020-01-23
107.52540588378906,2020-01-24
104.0069808959961,2020-01-27
106.9010009765625,2020-01-28
109.03189086914062,2020-01-29
108.1002426147461,2020-01-30
106.84153747558594,2020-01-31
106.89109802246094,2020-02-03
109.95361328125,2020-02-04
112.25299835205078,2020-02-05
111.69796752929688,2020-02-06
109.85450744628906,2020-02-07
110.37980651855469,2020-02-10
111.93585205078125,2020-02-11
112.6890869140625,2020-02-12
111.9556655883789,2020-02-13
112.2232666015625,2020-02-14
110.93482971191406,2020-02-18
111.66822814941406,2020-02-19
111.00421142578125,2020-02-20
108.59580993652344,2020-02-21
103.09515380859375,2020-02-24
98.0008544921875,2020-02-25
97.0295639038086,2020-02-26
95.12371063232422,2020-02-27
96.48360443115234,2020-02-28
95.74906921386719,2020-03-02
92.64215087890625,2020-03-03
97.66484832763672,2020-03-04
90.82563781738281,2020-03-05
89.78337097167969,2020-03-06
85.54484558105469,2020-03-09
89.65432739257812,2020-03-10
80.49234771728516,2020-03-11
76.15455627441406,2020-03-12
78.05047607421875,2020-03-13
69.0274887084961,2020-03-16
64.3521957397461,2020-03-17
56.26225662231445,2020-03-18
57.6023063659668,2020-03-19
61.14599609375,2020-03-20
62.863250732421875,2020-03-23
68.87857818603516,2020-03-24
71.7175064086914,2020-03-25
72.6604995727539,2020-03-26
68.6403579711914,2020-03-27
68.17381286621094,2020-03-30
67.73705291748047,2020-03-31
62.57538604736328,2020-04-01
57.433563232421875,2020-04-02
55.527713775634766,2020-04-03
63.32978820800781,2020-04-06
65.34481811523438,2020-04-07
69.57342529296875,2020-04-08
67.94550323486328,2020-04-09
66.14885711669922,2020-04-13
69.4940185546875,2020-04-14
69.35504150390625,2020-04-15
69.63298034667969,2020-04-16
75.06266784667969,2020-04-17
71.7472915649414,2020-04-20
70.82413482666016,2020-04-21
70.26826477050781,2020-04-22
71.4097900390625,2020-04-23
70.84398651123047,2020-04-24
74.63582611083984,2020-04-27
75.19170379638672,2020-04-28
78.69569396972656,2020-04-29
75.1520004272461,2020-04-30
71.4991226196289,2020-05-01
70.88369750976562,2020-05-04
71.21125793457031,2020-05-05
70.26826477050781,2020-05-06
71.37008666992188,2020-05-07
71.65794372558594,2020-05-08
67.79662322998047,2020-05-11
66.50619506835938,2020-05-12
64.37203216552734,2020-05-13
67.66756439208984,2020-05-14
68.03484344482422,2020-05-15
72.53145599365234,2020-05-18
74.73509979248047,2020-05-19
77.1471939086914,2020-05-20
77.08763122558594,2020-05-21
77.81224822998047,2020-05-22
81.08792877197266,2020-05-26
82.53717803955078,2020-05-27
80.02583312988281,2020-05-28
78.72547149658203,2020-05-29
81.30632019042969,2020-06-01
82.98385620117188,2020-06-02
85.47534942626953,2020-06-03
85.70365905761719,2020-06-04
86.55731201171875,2020-06-05
89.03889465332031,2020-06-08
85.49520874023438,2020-06-09
82.21953582763672,2020-06-10
77.01815032958984,2020-06-11
76.87918090820312,2020-06-12
76.9089584350586,2020-06-15
77.67328643798828,2020-06-16
75.85677337646484,2020-06-17
77.58394622802734,2020-06-18
75.60861206054688,2020-06-19
75.519287109375,2020-06-22
75.12223052978516,2020-06-23
72.65058135986328,2020-06-24
71.97559356689453,2020-06-25
70.63554382324219,2020-06-26
73.37519836425781,2020-06-29
72.90865325927734,2020-06-30
73.8913803100586,2020-07-01
73.97077941894531,2020-07-02
75.67809295654297,2020-07-06
73.62334442138672,2020-07-07
74.53656768798828,2020-07-08
73.5836410522461,2020-07-09
74.68546295166016,2020-07-10
73.0376968383789,2020-07-13
72.96821594238281,2020-07-14
80.32360076904297,2020-07-15
80.29381561279297,2020-07-16
79.31112670898438,2020-07-17
77.59387969970703,2020-07-20
79.52951049804688,2020-07-21
79.03319549560547,2020-07-22
78.27877807617188,2020-07-23
76.85932922363281,2020-07-24
76.76998138427734,2020-07-27
76.10492706298828,2020-07-28
76.81962585449219,2020-07-29
75.57884216308594,2020-07-30
74.49686431884766,2020-07-31
74.18914794921875,2020-08-03
77.74276733398438,2020-08-04
79.41038513183594,2020-08-05
82.09048461914062,2020-08-06
83.08311462402344,2020-08-07
85.564697265625,2020-08-10
86.3786392211914,2020-08-11
85.25696563720703,2020-08-12
84.8698501586914,2020-08-13
85.36616516113281,2020-08-14
84.35368347167969,2020-08-17
83.45040130615234,2020-08-18
83.86727905273438,2020-08-19
84.47279357910156,2020-08-20
86.70621490478516,2020-08-21
87.74847412109375,2020-08-24
87.7881851196289,2020-08-25
86.16027069091797,2020-08-26
88.1455307006836,2020-08-27
91.0539321899414,2020-08-28
89.69403076171875,2020-08-31
91.0340805053711,2020-09-01
90.66680145263672,2020-09-02
90.62710571289062,2020-09-03
90.26976776123047,2020-09-04
91.2226791381836,2020-09-08
89.72381591796875,2020-09-09
88.7013931274414,2020-09-10
86.72606658935547,2020-09-11
91.6296615600586,2020-09-14
91.26239013671875,2020-09-15
93.33698272705078,2020-09-16
90.49805450439453,2020-09-17
88.97933197021484,2020-09-18
84.85000610351562,2020-09-21
84.61176300048828,2020-09-22
83.24193572998047,2020-09-23
82.457763671875,2020-09-24
85.29667663574219,2020-09-25
88.40361022949219,2020-09-28
85.96173858642578,2020-09-29
84.6911849975586,2020-09-30
86.57717895507812,2020-10-01
87.31172180175781,2020-10-02
88.641845703125,2020-10-05
88.93963623046875,2020-10-06
91.04401397705078,2020-10-07
91.85796356201172,2020-10-08
90.69659423828125,2020-10-09
90.67672729492188,2020-10-12
87.98670196533203,2020-10-13
87.64921569824219,2020-10-14
88.02640533447266,2020-10-15
88.84037017822266,2020-10-16
86.90474700927734,2020-10-19
88.90985870361328,2020-10-20
88.31427001953125,2020-10-21
93.69432830810547,2020-10-22
93.91270446777344,2020-10-23
89.71388244628906,2020-10-26
87.02386474609375,2020-10-27
83.40074157714844,2020-10-28
85.87240600585938,2020-10-29
87.16282653808594,2020-10-30
87.35142517089844,2020-11-02
89.98188781738281,2020-11-03
92.4039077758789,2020-11-04
93.3866195678711,2020-11-05
92.15574645996094,2020-11-06
103.42210388183594,2020-11-09
103.47173309326172,2020-11-10
102.98534393310547,2020-11-11
101.29788208007812,2020-11-12
105.0202407836914,2020-11-13
105.79448699951172,2020-11-16
102.57835388183594,2020-11-17
102.58829498291016,2020-11-18
102.04235076904297,2020-11-19
101.01001739501953,2020-11-20
104.27576446533203,2020-11-23
108.13710021972656,2020-11-24
105.51655578613281,2020-11-25
103.64048767089844,2020-11-27
102.8662338256836,2020-11-30
104.06731414794922,2020-12-01
105.96322631835938,2020-12-02
108.35546875,2020-12-03
110.03301239013672,2020-12-04
109.0205307006836,2020-12-07
108.24629211425781,2020-12-08
105.9135971069336,2020-12-09
106.56873321533203,2020-12-10
103.96804809570312,2020-12-11
102.28057098388672,2020-12-14
104.19636535644531,2020-12-15
103.64048767089844,2020-12-16
103.92833709716797,2020-12-17
103.83900451660156,2020-12-18
103.22357177734375,2020-12-21
102.19123840332031,2020-12-22
105.72501373291016,2020-12-23
106.1021957397461,2020-12-24
106.58858489990234,2020-12-28
107.1543960571289,2020-12-29
109.36795806884766,2020-12-30
110.43999481201172,2020-12-31
106.66799926757812,2021-01-04
107.1543960571289,2021-01-05
109.9535903930664,2021-01-06
112.45503997802734,2021-01-07
113.31861877441406,2021-01-08
112.3458480834961,2021-01-11
111.50212097167969,2021-01-12
111.04549407958984,2021-01-13
111.28372955322266,2021-01-14
107.61100769042969,2021-01-15
107.1345443725586,2021-01-19
106.9062271118164,2021-01-20
108.01797485351562,2021-01-21
104.1864242553711,2021-01-22
104.34526824951172,2021-01-25
103.89856719970703,2021-01-26
97.94278717041016,2021-01-27
103.2334976196289,2021-01-28
100.64273071289062,2021-01-29
101.16883087158203,2021-02-01
105.01030731201172,2021-02-02
105.81433868408203,2021-02-03
109.70543670654297,2021-02-04
110.84696960449219,2021-02-05
111.49217224121094,2021-02-08
109.53669738769531,2021-02-09
108.53413391113281,2021-02-10
108.69295501708984,2021-02-11
111.31350708007812,2021-02-12
112.77267456054688,2021-02-16
110.60873413085938,2021-02-17
113.2789077758789,2021-02-18
116.04834747314453,2021-02-19
119.07586669921875,2021-02-22
121.05120086669922,2021-02-23
126.32206726074219,2021-02-24
122.07361602783203,2021-02-25
122.7684555053711,2021-02-26
122.84785461425781,2021-03-01
123.3342514038086,2021-03-02
122.22251892089844,2021-03-03
119.83027648925781,2021-03-04
121.96443176269531,2021-03-05
124.48571014404297,2021-03-08
123.2052230834961,2021-03-09
123.59235382080078,2021-03-10
123.7412338256836,2021-03-11
125.17062377929688,2021-03-12
126.32206726074219,2021-03-15
123.04639434814453,2021-03-16
126.20294952392578,2021-03-17
124.7140121459961,2021-03-18
123.47322845458984,2021-03-19
122.0140609741211,2021-03-22
118.023681640625,2021-03-23
117.62661743164062,2021-03-24
119.51263427734375,2021-03-25
120.22732543945312,2021-03-26
118.17257690429688,2021-03-29
121.160400390625,2021-03-30
120.02879333496094,2021-03-31
120.75342559814453,2021-04-01
124.47577667236328,2021-04-05
125.72650146484375,2021-04-06
123.60225677490234,2021-04-07
123.83055877685547,2021-04-08
123.43352508544922,2021-04-09
124.35667419433594,2021-04-12
125.18054962158203,2021-04-13
125.58751678466797,2021-04-14
126.3419189453125,2021-04-15
127.10625457763672,2021-04-16
125.00186920166016,2021-04-19
121.31922149658203,2021-04-20
122.99676513671875,2021-04-21
124.57504272460938,2021-04-22
126.4610366821289,2021-04-23
126.62979125976562,2021-04-26
129.05178833007812,2021-04-27
128.15841674804688,2021-04-28
129.4290008544922,2021-04-29
127.75145721435547,2021-04-30
127.72166442871094,2021-05-03
127.30477905273438,2021-05-04
121.71627807617188,2021-05-05
119.8799057006836,2021-05-06
122.53022766113281,2021-05-07
120.6839370727539,2021-05-10
120.93208312988281,2021-05-11
117.41818237304688,2021-05-12
119.27440643310547,2021-05-13
