IAC,Date
3.672636032104492,1999-04-05
3.531851291656494,1999-04-06
3.580819606781006,1999-04-07
3.9174771308898926,1999-04-08
3.844024658203125,1999-04-09
3.7828140258789062,1999-04-12
3.9358410835266113,1999-04-13
3.844024658203125,1999-04-14
3.9174771308898926,1999-04-15
3.660393238067627,1999-04-16
3.354339599609375,1999-04-19
3.433913469314575,1999-04-20
3.5746984481811523,1999-04-21
3.868509292602539,1999-04-22
3.9297194480895996,1999-04-23
4.070504188537598,1999-04-26
4.09498929977417,1999-04-27
4.046019554138184,1999-04-28
3.844024658203125,1999-04-29
3.660393238067627,1999-04-30
3.7583296298980713,1999-05-03
3.5930607318878174,1999-05-04
3.635909080505371,1999-05-05
3.4461565017700195,1999-05-06
3.4645192623138428,1999-05-07
3.452277183532715,1999-05-10
3.5134873390197754,1999-05-11
3.8623886108398438,1999-05-12
3.8195407390594482,1999-05-13
3.672636032104492,1999-05-14
3.7001800537109375,1999-05-17
3.672636032104492,1999-05-18
3.7338452339172363,1999-05-19
3.8195407390594482,1999-05-20
3.8379032611846924,1999-05-21
3.7460877895355225,1999-05-24
3.7277259826660156,1999-05-25
3.7277259826660156,1999-05-26
3.8072991371154785,1999-05-27
3.9174771308898926,1999-05-28
3.795056104660034,1999-06-01
3.9174771308898926,1999-06-02
3.865448236465454,1999-06-03
3.8960535526275635,1999-06-04
3.9174771308898926,1999-06-07
3.9052352905273438,1999-06-08
3.9848082065582275,1999-06-09
3.844024658203125,1999-06-10
3.8379032611846924,1999-06-11
3.7828140258789062,1999-06-14
3.813419818878174,1999-06-15
3.8317830562591553,1999-06-16
4.039898872375488,1999-06-17
4.009293556213379,1999-06-18
3.9480831623077393,1999-06-21
3.9297194480895996,1999-06-22
4.070504188537598,1999-06-23
3.9174771308898926,1999-06-24
3.9480831623077393,1999-06-25
4.131715297698975,1999-06-28
4.211289405822754,1999-06-29
3.9297194480895996,1999-06-30
4.088866233825684,1999-07-01
4.113351345062256,1999-07-02
4.150078296661377,1999-07-06
4.174562454223633,1999-07-07
4.192924499511719,1999-07-08
4.272498607635498,1999-07-09
4.2969818115234375,1999-07-12
4.241893768310547,1999-07-13
4.309226036071777,1999-07-14
4.315345764160156,1999-07-15
4.3337082862854,1999-07-16
4.43776798248291,1999-07-19
4.345952987670898,1999-07-20
4.382678031921387,1999-07-21
4.205166816711426,1999-07-22
4.413282871246338,1999-07-23
4.217408657073975,1999-07-26
4.382678031921387,1999-07-27
4.407162666320801,1999-07-28
4.498979091644287,1999-07-29
4.694852828979492,1999-07-30
4.529582977294922,1999-08-02
4.401041507720947,1999-08-03
4.456131458282471,1999-08-04
4.413282871246338,1999-08-05
4.480615139007568,1999-08-06
4.498979091644287,1999-08-09
4.370436191558838,1999-08-10
4.413282871246338,1999-08-11
4.505098342895508,1999-08-12
4.6030354499816895,1999-08-13
4.560187816619873,1999-08-16
4.71321439743042,1999-08-17
4.480615139007568,1999-08-18
4.370436191558838,1999-08-19
4.492856979370117,1999-08-20
4.560187816619873,1999-08-23
4.596914768218994,1999-08-24
4.370436191558838,1999-08-25
4.358193874359131,1999-08-26
4.211289405822754,1999-08-27
4.401041507720947,1999-08-30
4.394920349121094,1999-08-31
4.401041507720947,1999-09-01
4.186804294586182,1999-09-02
4.382678031921387,1999-09-03
4.43776798248291,1999-09-07
4.303104400634766,1999-09-08
4.266378879547119,1999-09-09
4.339829921722412,1999-09-10
4.284740924835205,1999-09-13
4.248013973236084,1999-09-14
4.260256767272949,1999-09-15
4.260256767272949,1999-09-16
4.407162666320801,1999-09-17
4.211289405822754,1999-09-20
3.9664456844329834,1999-09-21
4.205166816711426,1999-09-22
3.9174771308898926,1999-09-23
3.9113566875457764,1999-09-24
3.8868727684020996,1999-09-27
3.9358410835266113,1999-09-28
3.8501455783843994,1999-09-29
3.795056104660034,1999-09-30
3.7369067668914795,1999-10-01
3.7277259826660156,1999-10-04
3.7338452339172363,1999-10-05
3.8011772632598877,1999-10-06
3.7216036319732666,1999-10-07
3.715482711791992,1999-10-08
3.868509292602539,1999-10-11
3.660393238067627,1999-10-12
3.6175456047058105,1999-10-13
3.6420302391052246,1999-10-14
3.5257296562194824,1999-10-15
3.5257296562194824,1999-10-18
3.5440924167633057,1999-10-19
3.6175456047058105,1999-10-20
3.67875599861145,1999-10-21
3.844024658203125,1999-10-22
3.9848082065582275,1999-10-25
3.8011772632598877,1999-10-26
3.9297194480895996,1999-10-27
4.058262825012207,1999-10-28
4.413282871246338,1999-10-29
4.223529815673828,1999-11-01
4.394920349121094,1999-11-02
4.309226036071777,1999-11-03
4.284740924835205,1999-11-04
4.388798713684082,1999-11-05
4.413282871246338,1999-11-08
4.407162666320801,1999-11-09
4.419404983520508,1999-11-10
4.327588081359863,1999-11-11
4.596914768218994,1999-11-12
4.431646347045898,1999-11-15
4.498979091644287,1999-11-16
4.394920349121094,1999-11-17
4.284740924835205,1999-11-18
4.156198978424072,1999-11-19
4.015414714813232,1999-11-22
3.9297194480895996,1999-11-23
4.248013973236084,1999-11-24
4.229650974273682,1999-11-26
4.076625823974609,1999-11-29
3.9174771308898926,1999-11-30
3.9297194480895996,1999-12-01
4.119472026824951,1999-12-02
4.1255927085876465,1999-12-03
4.150078296661377,1999-12-06
4.572430610656738,1999-12-07
4.4255242347717285,1999-12-08
4.547946453094482,1999-12-09
4.792788028717041,1999-12-10
4.896846294403076,1999-12-13
4.97029972076416,1999-12-14
4.90296745300293,1999-12-15
5.294715881347656,1999-12-16
5.466104984283447,1999-12-17
5.478346824645996,1999-12-20
5.245748043060303,1999-12-21
5.013146877288818,1999-12-22
5.227384090423584,1999-12-23
5.276352405548096,1999-12-27
5.325322151184082,1999-12-28
5.288594722747803,1999-12-29
5.264108657836914,1999-12-30
5.411015033721924,1999-12-31
5.325322151184082,2000-01-03
4.896846294403076,2000-01-04
4.71321439743042,2000-01-05
4.909088134765625,2000-01-06
4.884604454040527,2000-01-07
5.459984302520752,2000-01-10
5.098842620849609,2000-01-11
4.823395252227783,2000-01-12
5.288594722747803,2000-01-13
4.964179992675781,2000-01-14
5.098842620849609,2000-01-18
5.098842620849609,2000-01-19
5.245748043060303,2000-01-20
5.417135715484619,2000-01-21
4.945815563201904,2000-01-24
5.282472133636475,2000-01-25
5.043752670288086,2000-01-26
5.196778297424316,2000-01-27
5.037631988525391,2000-01-28
4.86012077331543,2000-01-31
4.890726089477539,2000-02-01
5.0820088386535645,2000-02-02
5.358986854553223,2000-02-03
5.50283145904541,2000-02-04
5.551799297332764,2000-02-07
5.404895305633545,2000-02-08
5.227384090423584,2000-02-09
5.343684673309326,2000-02-10
5.013146877288818,2000-02-11
4.890726089477539,2000-02-14
4.896846294403076,2000-02-15
4.7560625076293945,2000-02-16
4.71321439743042,2000-02-17
4.4255242347717285,2000-02-18
4.43776798248291,2000-02-22
4.700973033905029,2000-02-23
4.609157085418701,2000-02-24
4.6887311935424805,2000-02-25
4.23577356338501,2000-02-28
4.394920349121094,2000-02-29
4.321467399597168,2000-03-01
4.13783597946167,2000-03-02
4.2969818115234375,2000-03-03
4.23577356338501,2000-03-06
3.844024658203125,2000-03-07
4.223529815673828,2000-03-08
4.284740924835205,2000-03-09
4.5418267250061035,2000-03-10
4.150078296661377,2000-03-13
3.9174771308898926,2000-03-14
3.9664456844329834,2000-03-15
4.443889141082764,2000-03-16
4.248013973236084,2000-03-17
3.9786877632141113,2000-03-20
4.1255927085876465,2000-03-21
4.431646347045898,2000-03-22
4.468371868133545,2000-03-23
4.529582977294922,2000-03-24
4.5418267250061035,2000-03-27
4.517340183258057,2000-03-28
4.321467399597168,2000-03-29
4.162320137023926,2000-03-30
4.419404983520508,2000-03-31
4.2969818115234375,2000-04-03
4.052140712738037,2000-04-04
3.9909303188323975,2000-04-05
4.321467399597168,2000-04-06
4.358193874359131,2000-04-07
4.492856979370117,2000-04-10
4.272498607635498,2000-04-11
4.088866233825684,2000-04-12
3.7338452339172363,2000-04-13
3.378824472427368,2000-04-14
3.672636032104492,2000-04-17
3.5869405269622803,2000-04-18
3.5012454986572266,2000-04-19
3.5502142906188965,2000-04-20
3.5379724502563477,2000-04-24
3.868509292602539,2000-04-25
3.9909303188323975,2000-04-26
4.419404983520508,2000-04-27
4.505098342895508,2000-04-28
4.480615139007568,2000-05-01
4.431646347045898,2000-05-02
4.272498607635498,2000-05-03
4.370436191558838,2000-05-04
4.517340183258057,2000-05-05
4.309226036071777,2000-05-08
4.248013973236084,2000-05-09
4.309226036071777,2000-05-10
4.382678031921387,2000-05-11
4.505098342895508,2000-05-12
4.492856979370117,2000-05-15
4.492856979370117,2000-05-16
4.211289405822754,2000-05-17
3.9909303188323975,2000-05-18
4.027656078338623,2000-05-19
3.9419617652893066,2000-05-22
3.6848769187927246,2000-05-23
3.8562676906585693,2000-05-24
3.7093615531921387,2000-05-25
3.5746984481811523,2000-05-26
3.7093615531921387,2000-05-30
3.7093615531921387,2000-05-31
3.8929920196533203,2000-06-01
4.1255927085876465,2000-06-02
4.003172874450684,2000-06-05
3.9052352905273438,2000-06-06
3.9297194480895996,2000-06-07
3.8317830562591553,2000-06-08
3.8562676906585693,2000-06-09
3.5869405269622803,2000-06-12
3.7338452339172363,2000-06-13
4.162320137023926,2000-06-14
4.456131458282471,2000-06-15
4.468371868133545,2000-06-16
4.517340183258057,2000-06-19
4.590794563293457,2000-06-20
4.578551769256592,2000-06-21
4.505098342895508,2000-06-22
4.566310405731201,2000-06-23
4.517340183258057,2000-06-26
4.407162666320801,2000-06-27
4.358193874359131,2000-06-28
4.272498607635498,2000-06-29
4.23577356338501,2000-06-30
4.3337082862854,2000-07-03
4.150078296661377,2000-07-05
4.370436191558838,2000-07-06
4.3337082862854,2000-07-07
4.199046611785889,2000-07-10
4.052140712738037,2000-07-11
4.13783597946167,2000-07-12
4.076625823974609,2000-07-13
4.492856979370117,2000-07-14
4.284740924835205,2000-07-17
4.211289405822754,2000-07-18
4.101109504699707,2000-07-19
4.174562454223633,2000-07-20
4.076625823974609,2000-07-21
4.064382553100586,2000-07-24
4.2969818115234375,2000-07-25
4.223529815673828,2000-07-26
4.064382553100586,2000-07-27
4.015414714813232,2000-07-28
4.1255927085876465,2000-07-31
4.1255927085876465,2000-08-01
4.174562454223633,2000-08-02
4.321467399597168,2000-08-03
4.260256767272949,2000-08-04
4.345952987670898,2000-08-07
4.394920349121094,2000-08-08
4.554067611694336,2000-08-09
4.6030354499816895,2000-08-10
4.676488399505615,2000-08-11
4.823395252227783,2000-08-14
4.8723626136779785,2000-08-15
4.774425983428955,2000-08-16
4.909088134765625,2000-08-17
4.884604454040527,2000-08-18
4.811151504516602,2000-08-21
4.728518486022949,2000-08-22
4.86012077331543,2000-08-23
4.884604454040527,2000-08-24
4.71321439743042,2000-08-25
4.71321439743042,2000-08-28
4.78666877746582,2000-08-29
4.798910140991211,2000-08-30
4.71321439743042,2000-08-31
4.982542037963867,2000-09-01
4.8723626136779785,2000-09-05
4.529582977294922,2000-09-06
4.431646347045898,2000-09-07
4.358193874359131,2000-09-08
4.284740924835205,2000-09-11
4.2969818115234375,2000-09-12
4.394920349121094,2000-09-13
4.370436191558838,2000-09-14
4.590794563293457,2000-09-15
4.443889141082764,2000-09-18
4.370436191558838,2000-09-19
4.407162666320801,2000-09-20
4.382678031921387,2000-09-21
4.394920349121094,2000-09-22
4.2969818115234375,2000-09-25
4.248013973236084,2000-09-26
4.321467399597168,2000-09-27
4.771366119384766,2000-09-28
4.2969818115234375,2000-09-29
4.101109504699707,2000-10-02
4.248013973236084,2000-10-03
4.309226036071777,2000-10-04
4.248013973236084,2000-10-05
3.8562676906585693,2000-10-06
3.8929920196533203,2000-10-09
3.7093615531921387,2000-10-10
3.7460877895355225,2000-10-11
3.635909080505371,2000-10-12
3.795056104660034,2000-10-13
3.5502142906188965,2000-10-16
3.41555118560791,2000-10-17
3.452277183532715,2000-10-18
3.452277183532715,2000-10-19
3.5257296562194824,2000-10-20
3.6481504440307617,2000-10-23
3.5257296562194824,2000-10-24
3.3298559188842773,2000-10-25
3.7828140258789062,2000-10-26
3.7705721855163574,2000-10-27
3.7460877895355225,2000-10-30
3.9664456844329834,2000-10-31
4.1255927085876465,2000-11-01
4.1255927085876465,2000-11-02
3.9786877632141113,2000-11-03
3.9664456844329834,2000-11-06
4.113351345062256,2000-11-07
4.101109504699707,2000-11-08
3.9419617652893066,2000-11-09
3.8317830562591553,2000-11-10
3.9052352905273438,2000-11-13
3.9786877632141113,2000-11-14
3.9297194480895996,2000-11-15
3.7460877895355225,2000-11-16
3.7460877895355225,2000-11-17
3.5257296562194824,2000-11-20
3.4400346279144287,2000-11-21
3.378824472427368,2000-11-22
3.5257296562194824,2000-11-24
3.599182367324829,2000-11-27
3.433913469314575,2000-11-28
3.5257296562194824,2000-11-29
3.2931299209594727,2000-11-30
3.3053712844848633,2000-12-01
3.3298559188842773,2000-12-04
3.5502142906188965,2000-12-05
3.3053712844848633,2000-12-06
3.623667001724243,2000-12-07
3.672636032104492,2000-12-08
4.027656078338623,2000-12-11
3.8072991371154785,2000-12-12
3.8195407390594482,2000-12-13
3.7828140258789062,2000-12-14
3.6481504440307617,2000-12-15
3.635909080505371,2000-12-18
3.5257296562194824,2000-12-19
3.391066551208496,2000-12-20
3.599182367324829,2000-12-21
3.7828140258789062,2000-12-22
3.7583296298980713,2000-12-26
3.7705721855163574,2000-12-27
3.7828140258789062,2000-12-28
3.8072991371154785,2000-12-29
3.5257296562194824,2001-01-02
3.9174771308898926,2001-01-03
3.9174771308898926,2001-01-04
3.9297194480895996,2001-01-05
3.9205381870269775,2001-01-08
3.868509292602539,2001-01-09
3.9174771308898926,2001-01-10
4.052140712738037,2001-01-11
4.186804294586182,2001-01-12
4.199046611785889,2001-01-16
3.9052352905273438,2001-01-17
4.039898872375488,2001-01-18
3.9786877632141113,2001-01-19
3.9297194480895996,2001-01-22
4.076625823974609,2001-01-23
3.9664456844329834,2001-01-24
3.8562676906585693,2001-01-25
3.7216036319732666,2001-01-26
3.810359239578247,2001-01-29
3.8317830562591553,2001-01-30
3.9052352905273438,2001-01-31
4.015414714813232,2001-02-01
4.039898872375488,2001-02-02
4.174562454223633,2001-02-05
4.358193874359131,2001-02-06
4.431646347045898,2001-02-07
4.309226036071777,2001-02-08
4.309226036071777,2001-02-09
4.345952987670898,2001-02-12
4.284740924835205,2001-02-13
4.358193874359131,2001-02-14
4.321467399597168,2001-02-15
4.223529815673828,2001-02-16
4.272498607635498,2001-02-20
4.248013973236084,2001-02-21
4.3337082862854,2001-02-22
4.370436191558838,2001-02-23
4.517340183258057,2001-02-26
4.517340183258057,2001-02-27
4.615278720855713,2001-02-28
4.566310405731201,2001-03-01
4.517340183258057,2001-03-02
4.676488399505615,2001-03-05
4.725457668304443,2001-03-06
4.78666877746582,2001-03-07
4.737699031829834,2001-03-08
4.578551769256592,2001-03-09
4.358193874359131,2001-03-12
4.529582977294922,2001-03-13
4.456131458282471,2001-03-14
4.419404983520508,2001-03-15
4.5418267250061035,2001-03-16
4.725457668304443,2001-03-19
4.443889141082764,2001-03-20
4.590794563293457,2001-03-21
4.529582977294922,2001-03-22
4.407162666320801,2001-03-23
4.3337082862854,2001-03-26
4.590794563293457,2001-03-27
4.492856979370117,2001-03-28
4.505098342895508,2001-03-29
4.6887311935424805,2001-03-30
4.590794563293457,2001-04-02
4.309226036071777,2001-04-03
4.505098342895508,2001-04-04
4.529582977294922,2001-04-05
4.186804294586182,2001-04-06
4.317060947418213,2001-04-09
4.201493740081787,2001-04-10
4.250462532043457,2001-04-11
4.299431800842285,2001-04-12
4.20345401763916,2001-04-16
4.125103950500488,2001-04-17
4.5227274894714355,2001-04-18
4.530562877655029,2001-04-19
4.569737911224365,2001-04-20
4.479635715484619,2001-04-23
4.416956901550293,2001-04-24
4.695096969604492,2001-04-25
4.7127251625061035,2001-04-26
4.702930927276611,2001-04-27
4.906640529632568,2001-04-30
5.047669410705566,2001-05-01
4.914475917816162,2001-05-02
4.749941825866699,2001-05-03
5.086843967437744,2001-05-04
5.014371395111084,2001-05-07
5.071174144744873,2001-05-08
4.928185939788818,2001-05-09
5.0633392333984375,2001-05-10
5.1789045333862305,2001-05-11
5.151483535766602,2001-05-14
5.233750343322754,2001-05-15
5.280759334564209,2001-05-16
5.300346374511719,2001-05-17
5.300346374511719,2001-05-18
5.349315166473389,2001-05-21
5.312099456787109,2001-05-22
5.014371395111084,2001-05-23
5.047669410705566,2001-05-24
4.939939022064209,2001-05-25
4.934062957763672,2001-05-29
4.859631538391113,2001-05-30
5.065298557281494,2001-05-31
5.096638202667236,2001-06-01
5.100554943084717,2001-06-04
5.278801441192627,2001-06-05
5.018289089202881,2001-06-06
5.043752670288086,2001-06-07
4.849836826324463,2001-06-08
4.9262285232543945,2001-06-11
4.998701095581055,2001-06-12
4.979115009307861,2001-06-13
4.816537857055664,2001-06-14
4.979115009307861,2001-06-15
4.869424343109131,2001-06-18
4.992825031280518,2001-06-19
5.276841640472412,2001-06-20
5.404160976409912,2001-06-21
5.2631306648254395,2001-06-22
5.319934368133545,2001-06-25
5.312099456787109,2001-06-26
5.278801441192627,2001-06-27
5.464881420135498,2001-06-28
5.484468936920166,2001-06-29
5.386531352996826,2001-07-02
5.288594722747803,2001-07-03
5.357150077819824,2001-07-05
5.194575786590576,2001-07-06
5.276841640472412,2001-07-09
5.065298557281494,2001-07-10
5.137772083282471,2001-07-11
5.249420642852783,2001-07-12
4.9477739334106445,2001-07-13
5.194575786590576,2001-07-16
5.296429634094238,2001-07-17
5.384572505950928,2001-07-18
5.280759334564209,2001-07-19
5.278801441192627,2001-07-20
5.133854866027832,2001-07-23
5.122101783752441,2001-07-24
5.278801441192627,2001-07-25
5.480551242828369,2001-07-26
5.4883856773376465,2001-07-27
5.460963726043701,2001-07-30
5.4864277839660645,2001-07-31
5.492303848266602,2001-08-01
5.3943657875061035,2001-08-02
5.288594722747803,2001-08-03
5.288594722747803,2001-08-06
5.329727649688721,2001-08-07
5.288594722747803,2001-08-08
5.161277770996094,2001-08-09
5.098596572875977,2001-08-10
4.9967427253723145,2001-08-13
4.984991073608398,2001-08-14
4.794993877410889,2001-08-15
4.875300884246826,2001-08-16
4.652005195617676,2001-08-17
4.798910140991211,2001-08-20
4.63633394241333,2001-08-21
4.407162666320801,2001-08-22
4.3053083419799805,2001-08-23
4.536440372467041,2001-08-24
4.66571569442749,2001-08-27
4.628499984741211,2001-08-28
4.477676868438721,2001-08-29
4.342523097991943,2001-08-30
4.536440372467041,2001-08-31
4.518810272216797,2001-09-04
4.56581974029541,2001-09-05
4.497265338897705,2001-09-06
4.51293420791626,2001-09-07
4.518810272216797,2001-09-10
3.61387300491333,2001-09-17
3.241712808609009,2001-09-18
3.7705721855163574,2001-09-19
3.533564567565918,2001-09-20
3.623667001724243,2001-09-21
3.6883058547973633,2001-09-24
3.533564567565918,2001-09-25
3.3611955642700195,2001-09-26
3.488513469696045,2001-09-27
3.5218114852905273,2001-09-28
3.655005693435669,2001-10-01
3.559027910232544,2001-10-02
3.8939735889434814,2001-10-03
3.9566519260406494,2001-10-04
3.8704681396484375,2001-10-05
3.723562002182007,2001-10-08
3.6412949562072754,2001-10-09
3.835209608078003,2001-10-10
4.123145580291748,2001-10-11
4.005620956420898,2001-10-12
3.962529182434082,2001-10-15
4.036961078643799,2001-10-16
3.7568609714508057,2001-10-17
3.566863536834717,2001-10-18
3.6628410816192627,2001-10-19
3.8547980785369873,2001-10-22
3.811706066131592,2001-10-23
3.653048038482666,2001-10-24
3.7470669746398926,2001-10-25
3.7411909103393555,2001-10-26
3.549234628677368,2001-10-29
3.5394411087036133,2001-10-30
3.611914873123169,2001-10-31
3.7705721855163574,2001-11-01
3.7568609714508057,2001-11-02
3.888096570968628,2001-11-05
4.076135158538818,2001-11-06
3.9644863605499268,2001-11-07
4.015414714813232,2001-11-08
3.9174771308898926,2001-11-09
3.8743863105773926,2001-11-12
3.9527347087860107,2001-11-13
3.9703638553619385,2001-11-14
3.9566519260406494,2001-11-15
4.091805934906006,2001-11-16
4.320979118347168,2001-11-19
4.213247299194336,2001-11-20
4.2230401039123535,2001-11-21
4.244588375091553,2001-11-23
4.436542987823486,2001-11-26
4.405203342437744,2001-11-27
4.283761024475098,2001-11-28
4.367987155914307,2001-11-29
4.409121036529541,2001-11-30
4.334689617156982,2001-12-03
4.661798477172852,2001-12-04
5.00653600692749,2001-12-05
4.924269199371338,2001-12-06
4.840043067932129,2001-12-07
4.691179275512695,2001-12-10
4.906640529632568,2001-12-11
4.8067450523376465,2001-12-12
4.667674541473389,2001-12-13
4.66571569442749,2001-12-14
4.900764465332031,2001-12-17
5.261172294616699,2001-12-18
5.218080043792725,2001-12-19
5.141688346862793,2001-12-20
5.124059677124023,2001-12-21
5.204368591308594,2001-12-24
5.259212493896484,2001-12-26
5.321892261505127,2001-12-27
5.3179755210876465,2001-12-28
5.349315166473389,2001-12-31
5.4492106437683105,2002-01-02
5.37282133102417,2002-01-03
5.288594722747803,2002-01-04
5.304264545440674,2002-01-07
5.333646297454834,2002-01-08
5.245502471923828,2002-01-09
5.180863857269287,2002-01-10
5.112308025360107,2002-01-11
5.043752670288086,2002-01-14
5.1789045333862305,2002-01-15
5.110348701477051,2002-01-16
5.200451850891113,2002-01-17
5.08488655090332,2002-01-18
5.094679355621338,2002-01-22
5.10643196105957,2002-01-23
5.190658092498779,2002-01-24
5.033958435058594,2002-01-25
5.41395378112793,2002-01-28
5.719516754150391,2002-01-29
5.543231010437012,2002-01-30
5.600034713745117,2002-01-31
5.647043228149414,2002-02-01
5.643126010894775,2002-02-04
5.611785888671875,2002-02-05
5.523643970489502,2002-02-06
5.594158172607422,2002-02-07
5.686218738555908,2002-02-08
5.868380069732666,2002-02-11
6.064255237579346,2002-02-12
5.931060791015625,2002-02-13
5.876215934753418,2002-02-14
5.92518424987793,2002-02-15
5.721477031707764,2002-02-19
5.658796787261963,2002-02-20
5.539312839508057,2002-02-21
5.4864277839660645,2002-02-22
5.886009693145752,2002-02-25
5.837040424346924,2002-02-26
5.842918395996094,2002-02-27
5.790031909942627,2002-02-28
5.942813873291016,2002-03-01
6.217036724090576,2002-03-04
5.978071212768555,2002-03-05
6.101471424102783,2002-03-06
5.915390968322754,2002-03-07
6.030956745147705,2002-03-08
6.060338020324707,2002-03-11
5.983947277069092,2002-03-12
5.9976582527160645,2002-03-13
6.076007843017578,2002-03-14
6.3208513259887695,2002-03-15
6.328685283660889,2002-03-18
6.360024452209473,2002-03-19
6.371776580810547,2002-03-20
6.422703742980957,2002-03-21
6.313016414642334,2002-03-22
6.0446672439575195,2002-03-25
5.944771766662598,2002-03-26
6.077967643737793,2002-03-27
6.222911834716797,2002-03-28
6.215078353881836,2002-04-01
6.15435791015625,2002-04-02
6.152397632598877,2002-04-03
6.252293586730957,2002-04-04
6.299304485321045,2002-04-05
6.4266228675842285,2002-04-08
6.410951614379883,2002-04-09
6.532393455505371,2002-04-10
6.326725482940674,2002-04-11
6.348273277282715,2002-04-12
6.226831436157227,2002-04-15
6.479508399963379,2002-04-16
6.291469573974609,2002-04-17
6.2327070236206055,2002-04-18
6.260129928588867,2002-04-19
6.185696601867676,2002-04-22
5.960442543029785,2002-04-23
6.248374938964844,2002-04-24
6.17786169052124,2002-04-25
5.895803451538086,2002-04-26
5.686218738555908,2002-04-29
5.858587265014648,2002-04-30
5.981988430023193,2002-05-01
5.748898506164551,2002-05-02
5.886009693145752,2002-05-03
5.774360179901123,2002-05-06
5.839001655578613,2002-05-07
5.948688983917236,2002-05-08
5.8644633293151855,2002-05-09
5.5726118087768555,2002-05-10
5.680341720581055,2002-05-13
5.731269836425781,2002-05-14
5.827247142791748,2002-05-15
5.746939182281494,2002-05-16
5.807661056518555,2002-05-17
5.64508581161499,2002-05-20
5.603951930999756,2002-05-21
5.670547962188721,2002-05-22
5.647043228149414,2002-05-23
5.690136432647705,2002-05-24
5.5334367752075195,2002-05-28
5.460963726043701,2002-05-29
5.523643970489502,2002-05-30
5.5686936378479,2002-05-31
4.877260208129883,2002-06-03
4.9164347648620605,2002-06-04
5.098596572875977,2002-06-05
4.9477739334106445,2002-06-06
5.02416467666626,2002-06-07
4.693138122558594,2002-06-10
4.759735107421875,2002-06-11
4.8380842208862305,2002-06-12
4.902723789215088,2002-06-13
4.95560884475708,2002-06-14
5.126019477844238,2002-06-17
5.129937648773193,2002-06-18
5.129937648773193,2002-06-19
4.95756721496582,2002-06-20
4.939939022064209,2002-06-21
4.871382713317871,2002-06-24
4.644169330596924,2002-06-25
4.462006092071533,2002-06-26
4.426749229431152,2002-06-27
4.59324312210083,2002-06-28
4.358193874359131,2002-07-01
4.046754837036133,2002-07-02
4.3914923667907715,2002-07-03
4.5971598625183105,2002-07-05
4.575613498687744,2002-07-08
4.5971598625183105,2002-07-09
4.436542987823486,2002-07-10
4.554067611694336,2002-07-11
4.601077079772949,2002-07-12
4.653964042663574,2002-07-15
4.2661333084106445,2002-07-16
4.407162666320801,2002-07-17
4.195618629455566,2002-07-18
4.125103950500488,2002-07-19
4.056547164916992,2002-07-22
3.5570693016052246,2002-07-23
4.003661632537842,2002-07-24
3.762737274169922,2002-07-25
3.9272713661193848,2002-07-26
4.3914923667907715,2002-07-29
4.317060947418213,2002-07-30
4.317060947418213,2002-07-31
4.019331932067871,2002-08-01
3.9174771308898926,2002-08-02
3.7823245525360107,2002-08-05
3.9742815494537354,2002-08-06
4.035000801086426,2002-08-07
4.17211389541626,2002-08-08
4.20345401763916,2002-08-09
4.230876445770264,2002-08-12
4.12118673324585,2002-08-13
4.354276180267334,2002-08-14
4.4326252937316895,2002-08-15
4.458089351654053,2002-08-16
4.671591281890869,2002-08-19
4.538396835327148,2002-08-20
4.6030354499816895,2002-08-21
4.56581974029541,2002-08-22
4.407162666320801,2002-08-23
4.416956901550293,2002-08-26
4.2661333084106445,2002-08-27
4.134897708892822,2002-08-28
4.232834339141846,2002-08-29
4.195618629455566,2002-08-30
4.0702595710754395,2002-09-03
4.078095436096191,2002-09-04
3.935105800628662,2002-09-05
4.1153106689453125,2002-09-06
4.140775203704834,2002-09-09
4.2524213790893555,2002-09-10
4.279844284057617,2002-09-11
4.158402919769287,2002-09-12
4.19365930557251,2002-09-13
4.12118673324585,2002-09-16
4.019331932067871,2002-09-17
4.1172685623168945,2002-09-18
4.007579326629639,2002-09-19
4.035000801086426,2002-09-20
3.9762392044067383,2002-09-23
3.858715534210205,2002-09-24
3.968404769897461,2002-09-25
4.007579326629639,2002-09-26
3.878303289413452,2002-09-27
3.7960357666015625,2002-09-30
4.019331932067871,2002-10-01
3.868509292602539,2002-10-02
3.713768243789673,2002-10-03
3.466968059539795,2002-10-04
3.2671759128570557,2002-10-07
3.3298559188842773,2002-10-08
3.177074432373047,2002-10-09
3.3729491233825684,2002-10-10
3.8391294479370117,2002-10-11
3.829334259033203,2002-10-14
4.074176788330078,2002-10-15
3.8332507610321045,2002-10-16
4.199534893035889,2002-10-17
4.270050048828125,2002-10-18
4.628499984741211,2002-10-21
4.501183032989502,2002-10-22
4.700973033905029,2002-10-23
5.0006608963012695,2002-10-24
4.9164347648620605,2002-10-25
5.026124000549316,2002-10-28
4.890971660614014,2002-10-29
5.079010009765625,2002-10-30
4.963443756103516,2002-10-31
4.998701095581055,2002-11-01
5.214162349700928,2002-11-04
5.388490200042725,2002-11-05
5.470757007598877,2002-11-06
5.200451850891113,2002-11-07
4.998701095581055,2002-11-08
4.8831353187561035,2002-11-11
5.00261926651001,2002-11-12
5.0535454750061035,2002-11-13
5.088804244995117,2002-11-14
5.174989223480225,2002-11-15
5.049628734588623,2002-11-18
5.169111728668213,2002-11-19
5.509932518005371,2002-11-20
5.811577796936035,2002-11-21
