CPB,Date
0.6532315611839294,1979-12-10
0.6669550538063049,1979-12-11
0.6751888990402222,1979-12-12
0.6751888990402222,1979-12-13
0.6834232211112976,1979-12-14
0.6889125108718872,1979-12-17
0.6751888990402222,1979-12-18
0.6751888990402222,1979-12-19
0.6779338121414185,1979-12-20
0.6916572451591492,1979-12-21
0.6834232211112976,1979-12-24
0.6834232211112976,1979-12-26
0.6751888990402222,1979-12-27
0.6696994304656982,1979-12-28
0.6587206721305847,1979-12-31
0.6669550538063049,1980-01-02
0.6751888990402222,1980-01-03
0.6614660024642944,1980-01-04
0.6559761762619019,1980-01-07
0.6642102003097534,1980-01-08
0.6669550538063049,1980-01-09
0.6669550538063049,1980-01-10
0.6861675381660461,1980-01-11
0.6779338121414185,1980-01-14
0.6724445223808289,1980-01-15
0.6614660024642944,1980-01-16
0.6559761762619019,1980-01-17
0.6587206721305847,1980-01-18
0.6587206721305847,1980-01-21
0.6587206721305847,1980-01-22
0.6587206721305847,1980-01-23
0.6614660024642944,1980-01-24
0.6614660024642944,1980-01-25
0.6587206721305847,1980-01-28
0.6614660024642944,1980-01-29
0.6751888990402222,1980-01-30
0.6834232211112976,1980-01-31
0.6834232211112976,1980-02-01
0.6834232211112976,1980-02-04
0.6642102003097534,1980-02-05
0.6532315611839294,1980-02-06
0.650486946105957,1980-02-07
0.6477421522140503,1980-02-08
0.6367636919021606,1980-02-11
0.6340187788009644,1980-02-12
0.6367636919021606,1980-02-13
0.6312746405601501,1980-02-14
0.6312746405601501,1980-02-15
0.623040497303009,1980-02-19
0.623040497303009,1980-02-20
0.6065722703933716,1980-02-21
0.5983384847640991,1980-02-22
0.6010832786560059,1980-02-25
0.6038272380828857,1980-02-26
0.6038272380828857,1980-02-27
0.6010832786560059,1980-02-28
0.6148062348365784,1980-02-29
0.6175510883331299,1980-03-03
0.6202959418296814,1980-03-04
0.6065722703933716,1980-03-05
0.595593273639679,1980-03-06
0.6093166470527649,1980-03-07
0.5983384847640991,1980-03-10
0.6038272380828857,1980-03-11
0.6120617389678955,1980-03-12
0.6148062348365784,1980-03-13
0.6038272380828857,1980-03-14
0.5763809084892273,1980-03-17
0.5873593091964722,1980-03-18
0.5928487777709961,1980-03-19
0.5928487777709961,1980-03-20
0.5846151113510132,1980-03-21
0.5791256427764893,1980-03-24
0.5736364126205444,1980-03-25
0.5708913803100586,1980-03-26
0.5544235706329346,1980-03-27
0.5763809084892273,1980-03-28
0.5873593091964722,1980-03-31
0.5763809084892273,1980-04-01
0.5791256427764893,1980-04-02
0.5763809084892273,1980-04-03
0.5708913803100586,1980-04-07
0.5791256427764893,1980-04-08
0.590104341506958,1980-04-09
0.6065722703933716,1980-04-10
0.6093166470527649,1980-04-11
0.6065722703933716,1980-04-14
0.6093166470527649,1980-04-15
0.6038272380828857,1980-04-16
0.5983384847640991,1980-04-17
0.5928487777709961,1980-04-18
0.5818700790405273,1980-04-21
0.5983384847640991,1980-04-22
0.5873593091964722,1980-04-23
0.5873593091964722,1980-04-24
0.5983384847640991,1980-04-25
0.595593273639679,1980-04-28
0.6038272380828857,1980-04-29
0.6038272380828857,1980-04-30
0.5983384847640991,1980-05-01
0.6065722703933716,1980-05-02
0.6120617389678955,1980-05-05
0.6148062348365784,1980-05-06
0.6422528624534607,1980-05-07
0.6367636919021606,1980-05-08
0.6312746405601501,1980-05-09
0.6312746405601501,1980-05-12
0.6367636919021606,1980-05-13
0.6285297274589539,1980-05-14
0.6340187788009644,1980-05-15
0.6367636919021606,1980-05-16
0.6257848143577576,1980-05-19
0.6257848143577576,1980-05-20
0.6257848143577576,1980-05-21
0.6257848143577576,1980-05-22
0.6312746405601501,1980-05-23
0.6257848143577576,1980-05-27
0.6202959418296814,1980-05-28
0.6202959418296814,1980-05-29
0.623040497303009,1980-05-30
0.6257848143577576,1980-06-02
0.6257848143577576,1980-06-03
0.6257848143577576,1980-06-04
0.6367636919021606,1980-06-05
0.6340187788009644,1980-06-06
0.6340187788009644,1980-06-09
0.6340187788009644,1980-06-10
0.6449976563453674,1980-06-11
0.6559761762619019,1980-06-12
0.6806782484054565,1980-06-13
0.6724445223808289,1980-06-16
0.6696994304656982,1980-06-17
0.6696994304656982,1980-06-18
0.6614660024642944,1980-06-19
0.6587206721305847,1980-06-20
0.6587206721305847,1980-06-23
0.6614660024642944,1980-06-24
0.6696994304656982,1980-06-25
0.6642102003097534,1980-06-26
0.6587206721305847,1980-06-27
0.6532315611839294,1980-06-30
0.6642102003097534,1980-07-01
0.6587206721305847,1980-07-02
0.6587206721305847,1980-07-03
0.6559761762619019,1980-07-07
0.6587206721305847,1980-07-08
0.6642102003097534,1980-07-09
0.6669550538063049,1980-07-10
0.6696994304656982,1980-07-11
0.6779338121414185,1980-07-14
0.6779338121414185,1980-07-15
0.6751888990402222,1980-07-16
0.6779338121414185,1980-07-17
0.6724445223808289,1980-07-18
0.6724445223808289,1980-07-21
0.6696994304656982,1980-07-22
0.6669550538063049,1980-07-23
0.6642102003097534,1980-07-24
0.6532315611839294,1980-07-25
0.650486946105957,1980-07-28
0.6559761762619019,1980-07-29
0.6587206721305847,1980-07-30
0.6614660024642944,1980-07-31
0.6587206721305847,1980-08-01
0.6587206721305847,1980-08-04
0.6669550538063049,1980-08-05
0.6696994304656982,1980-08-06
0.6751888990402222,1980-08-07
0.6944016218185425,1980-08-08
0.6834232211112976,1980-08-11
0.6889125108718872,1980-08-12
0.6834232211112976,1980-08-13
0.6834232211112976,1980-08-14
0.6834232211112976,1980-08-15
0.6806782484054565,1980-08-18
0.6861675381660461,1980-08-19
0.6806782484054565,1980-08-20
0.6861675381660461,1980-08-21
0.6916572451591492,1980-08-22
0.6861675381660461,1980-08-25
0.6779338121414185,1980-08-26
0.6779338121414185,1980-08-27
0.6724445223808289,1980-08-28
0.6696994304656982,1980-08-29
0.6642102003097534,1980-09-02
0.6724445223808289,1980-09-03
0.6696994304656982,1980-09-04
0.6696994304656982,1980-09-05
0.6642102003097534,1980-09-08
0.6587206721305847,1980-09-09
0.6751888990402222,1980-09-10
0.6834232211112976,1980-09-11
0.6834232211112976,1980-09-12
0.6806782484054565,1980-09-15
0.6834232211112976,1980-09-16
0.6916572451591492,1980-09-17
0.6916572451591492,1980-09-18
0.6861675381660461,1980-09-19
0.6834232211112976,1980-09-22
0.6724445223808289,1980-09-23
0.6751888990402222,1980-09-24
0.6751888990402222,1980-09-25
0.6614660024642944,1980-09-26
0.6532315611839294,1980-09-29
0.6532315611839294,1980-09-30
0.6559761762619019,1980-10-01
0.6559761762619019,1980-10-02
0.6587206721305847,1980-10-03
0.6614660024642944,1980-10-06
0.6614660024642944,1980-10-07
0.6696994304656982,1980-10-08
0.6971464157104492,1980-10-09
0.6971464157104492,1980-10-10
0.6998910307884216,1980-10-13
0.6998910307884216,1980-10-14
0.7108696699142456,1980-10-15
0.7081250548362732,1980-10-16
0.7163589596748352,1980-10-17
0.7108696699142456,1980-10-20
0.7081250548362732,1980-10-21
0.7081250548362732,1980-10-22
0.6998910307884216,1980-10-23
0.6998910307884216,1980-10-24
0.6998910307884216,1980-10-27
0.6998910307884216,1980-10-28
0.7026355266571045,1980-10-29
0.6998910307884216,1980-10-30
0.7191036343574524,1980-10-31
0.7163589596748352,1980-11-03
0.7136144638061523,1980-11-05
0.6971464157104492,1980-11-06
0.7081250548362732,1980-11-07
0.7053803205490112,1980-11-10
0.7026355266571045,1980-11-11
0.7026355266571045,1980-11-12
0.6944016218185425,1980-11-13
0.6916572451591492,1980-11-14
0.6861675381660461,1980-11-17
0.6806782484054565,1980-11-18
0.6779338121414185,1980-11-19
0.6642102003097534,1980-11-20
0.6587206721305847,1980-11-21
0.6559761762619019,1980-11-24
0.6395082473754883,1980-11-25
0.6340187788009644,1980-11-26
0.6367636919021606,1980-11-28
0.6257848143577576,1980-12-01
0.6202959418296814,1980-12-02
0.6202959418296814,1980-12-03
0.6285297274589539,1980-12-04
0.6120617389678955,1980-12-05
0.6093166470527649,1980-12-08
0.6148062348365784,1980-12-09
0.6065722703933716,1980-12-10
0.5983384847640991,1980-12-11
0.6065722703933716,1980-12-12
0.6175510883331299,1980-12-15
0.6120617389678955,1980-12-16
0.6257848143577576,1980-12-17
0.6202959418296814,1980-12-18
0.6038272380828857,1980-12-19
0.6120617389678955,1980-12-22
0.6093166470527649,1980-12-23
0.6202959418296814,1980-12-24
0.623040497303009,1980-12-26
0.6120617389678955,1980-12-29
0.6367636919021606,1980-12-30
0.6806782484054565,1980-12-31
0.7191036343574524,1981-01-02
0.7218484282493591,1981-01-05
0.7245931029319763,1981-01-06
0.7081250548362732,1981-01-07
0.6916572451591492,1981-01-08
0.7163589596748352,1981-01-09
0.7191036343574524,1981-01-12
0.7218484282493591,1981-01-13
0.7136144638061523,1981-01-14
0.6889125108718872,1981-01-15
0.7026355266571045,1981-01-16
0.6998910307884216,1981-01-19
0.6998910307884216,1981-01-20
0.7026355266571045,1981-01-21
0.6916572451591492,1981-01-22
0.6971464157104492,1981-01-23
0.6971464157104492,1981-01-26
0.7053803205490112,1981-01-27
0.7163589596748352,1981-01-28
0.7218484282493591,1981-01-29
0.7191036343574524,1981-01-30
0.7191036343574524,1981-02-02
0.7108696699142456,1981-02-03
0.7108696699142456,1981-02-04
0.7163589596748352,1981-02-05
0.7245931029319763,1981-02-06
0.7218484282493591,1981-02-09
0.7163589596748352,1981-02-10
0.7108696699142456,1981-02-11
0.7136144638061523,1981-02-12
0.7081250548362732,1981-02-13
0.7053803205490112,1981-02-17
0.7108696699142456,1981-02-18
0.7108696699142456,1981-02-19
0.7081250548362732,1981-02-20
0.6916572451591492,1981-02-23
0.6916572451591492,1981-02-24
0.6696994304656982,1981-02-25
0.6724445223808289,1981-02-26
0.6751888990402222,1981-02-27
0.6779338121414185,1981-03-02
0.6779338121414185,1981-03-03
0.6724445223808289,1981-03-04
0.6779338121414185,1981-03-05
0.6834232211112976,1981-03-06
0.7026355266571045,1981-03-09
0.7053803205490112,1981-03-10
0.7026355266571045,1981-03-11
0.7053803205490112,1981-03-12
0.7136144638061523,1981-03-13
0.7136144638061523,1981-03-16
0.7081250548362732,1981-03-17
0.7136144638061523,1981-03-18
0.7081250548362732,1981-03-19
0.7081250548362732,1981-03-20
0.7053803205490112,1981-03-23
0.6944016218185425,1981-03-24
0.6971464157104492,1981-03-25
0.7026355266571045,1981-03-26
0.6916572451591492,1981-03-27
0.6944016218185425,1981-03-30
0.6998910307884216,1981-03-31
0.7026355266571045,1981-04-01
0.6998910307884216,1981-04-02
0.6861675381660461,1981-04-03
0.6834232211112976,1981-04-06
0.6861675381660461,1981-04-07
0.6861675381660461,1981-04-08
0.6944016218185425,1981-04-09
0.6889125108718872,1981-04-10
0.6834232211112976,1981-04-13
0.6751888990402222,1981-04-14
0.6834232211112976,1981-04-15
0.6861675381660461,1981-04-16
0.6834232211112976,1981-04-20
0.6944016218185425,1981-04-21
0.6916572451591492,1981-04-22
0.7108696699142456,1981-04-23
0.7026355266571045,1981-04-24
0.7026355266571045,1981-04-27
0.6998910307884216,1981-04-28
0.6944016218185425,1981-04-29
0.6916572451591492,1981-04-30
0.6806782484054565,1981-05-01
0.6751888990402222,1981-05-04
0.6751888990402222,1981-05-05
0.6696994304656982,1981-05-06
0.6669550538063049,1981-05-07
0.6696994304656982,1981-05-08
0.6614660024642944,1981-05-11
0.6587206721305847,1981-05-12
0.6587206721305847,1981-05-13
0.6532315611839294,1981-05-14
0.6587206721305847,1981-05-15
0.6587206721305847,1981-05-18
0.6559761762619019,1981-05-19
0.6532315611839294,1981-05-20
0.6367636919021606,1981-05-21
0.6312746405601501,1981-05-22
0.6312746405601501,1981-05-26
0.6312746405601501,1981-05-27
0.6340187788009644,1981-05-28
0.6367636919021606,1981-05-29
0.6422528624534607,1981-06-01
0.6367636919021606,1981-06-02
0.6340187788009644,1981-06-03
0.6395082473754883,1981-06-04
0.6449976563453674,1981-06-05
0.6587206721305847,1981-06-08
0.650486946105957,1981-06-09
0.6587206721305847,1981-06-10
0.6559761762619019,1981-06-11
0.6669550538063049,1981-06-12
0.6642102003097534,1981-06-15
0.6587206721305847,1981-06-16
0.6587206721305847,1981-06-17
0.6532315611839294,1981-06-18
0.6477421522140503,1981-06-19
0.6559761762619019,1981-06-22
0.6559761762619019,1981-06-23
0.650486946105957,1981-06-24
0.650486946105957,1981-06-25
0.6477421522140503,1981-06-26
0.6312746405601501,1981-06-29
0.6312746405601501,1981-06-30
0.6202959418296814,1981-07-01
0.6285297274589539,1981-07-02
0.6257848143577576,1981-07-06
0.6202959418296814,1981-07-07
0.6202959418296814,1981-07-08
0.623040497303009,1981-07-09
0.6120617389678955,1981-07-10
0.6148062348365784,1981-07-13
0.6148062348365784,1981-07-14
0.623040497303009,1981-07-15
0.6175510883331299,1981-07-16
0.6175510883331299,1981-07-17
0.6093166470527649,1981-07-20
0.6093166470527649,1981-07-21
0.6065722703933716,1981-07-22
0.6065722703933716,1981-07-23
0.6120617389678955,1981-07-24
0.6148062348365784,1981-07-27
0.6120617389678955,1981-07-28
0.6175510883331299,1981-07-29
0.6175510883331299,1981-07-30
0.6257848143577576,1981-07-31
0.6257848143577576,1981-08-03
0.6257848143577576,1981-08-04
0.623040497303009,1981-08-05
0.623040497303009,1981-08-06
0.623040497303009,1981-08-07
0.6257848143577576,1981-08-10
0.6202959418296814,1981-08-11
0.6257848143577576,1981-08-12
0.6202959418296814,1981-08-13
0.623040497303009,1981-08-14
0.6148062348365784,1981-08-17
0.6093166470527649,1981-08-18
0.6065722703933716,1981-08-19
0.6093166470527649,1981-08-20
0.6038272380828857,1981-08-21
0.5818700790405273,1981-08-24
0.590104341506958,1981-08-25
0.5928487777709961,1981-08-26
0.590104341506958,1981-08-27
0.5983384847640991,1981-08-28
0.5846151113510132,1981-08-31
0.590104341506958,1981-09-01
0.5928487777709961,1981-09-02
0.5928487777709961,1981-09-03
0.5846151113510132,1981-09-04
0.5763809084892273,1981-09-08
0.5873593091964722,1981-09-09
0.5846151113510132,1981-09-10
0.590104341506958,1981-09-11
0.590104341506958,1981-09-14
0.590104341506958,1981-09-15
0.5928487777709961,1981-09-16
0.590104341506958,1981-09-17
0.5873593091964722,1981-09-18
0.590104341506958,1981-09-21
0.5873593091964722,1981-09-22
0.5818700790405273,1981-09-23
0.5873593091964722,1981-09-24
0.5846151113510132,1981-09-25
0.590104341506958,1981-09-28
0.5846151113510132,1981-09-29
0.5846151113510132,1981-09-30
0.590104341506958,1981-10-01
0.595593273639679,1981-10-02
0.5873593091964722,1981-10-05
0.5873593091964722,1981-10-06
0.590104341506958,1981-10-07
0.5983384847640991,1981-10-08
0.6010832786560059,1981-10-09
0.595593273639679,1981-10-12
0.590104341506958,1981-10-13
0.590104341506958,1981-10-14
0.590104341506958,1981-10-15
0.5928487777709961,1981-10-16
0.5928487777709961,1981-10-19
0.590104341506958,1981-10-20
0.590104341506958,1981-10-21
0.590104341506958,1981-10-22
0.5873593091964722,1981-10-23
0.5873593091964722,1981-10-26
0.590104341506958,1981-10-27
0.590104341506958,1981-10-28
0.590104341506958,1981-10-29
0.590104341506958,1981-10-30
0.5928487777709961,1981-11-02
0.590104341506958,1981-11-03
0.6010832786560059,1981-11-04
0.5983384847640991,1981-11-05
0.6093166470527649,1981-11-06
0.6257848143577576,1981-11-09
0.6312746405601501,1981-11-10
0.6422528624534607,1981-11-11
0.6449976563453674,1981-11-12
0.6395082473754883,1981-11-13
0.6395082473754883,1981-11-16
0.6367636919021606,1981-11-17
0.6367636919021606,1981-11-18
0.6449976563453674,1981-11-19
0.6148062348365784,1981-11-20
0.6202959418296814,1981-11-23
0.6175510883331299,1981-11-24
0.623040497303009,1981-11-25
0.6148062348365784,1981-11-27
0.6120617389678955,1981-11-30
0.6340187788009644,1981-12-01
0.6340187788009644,1981-12-02
0.6340187788009644,1981-12-03
0.6367636919021606,1981-12-04
0.6340187788009644,1981-12-07
0.6559761762619019,1981-12-08
0.650486946105957,1981-12-09
0.6559761762619019,1981-12-10
0.6422528624534607,1981-12-11
0.6449976563453674,1981-12-14
0.6532315611839294,1981-12-15
0.6532315611839294,1981-12-16
0.6477421522140503,1981-12-17
0.6422528624534607,1981-12-18
0.6422528624534607,1981-12-21
0.6285297274589539,1981-12-22
0.6257848143577576,1981-12-23
0.6285297274589539,1981-12-24
0.6285297274589539,1981-12-28
0.623040497303009,1981-12-29
0.6312746405601501,1981-12-30
0.6285297274589539,1981-12-31
0.623040497303009,1982-01-04
0.6367636919021606,1982-01-05
0.6696994304656982,1982-01-06
0.6751888990402222,1982-01-07
0.7081250548362732,1982-01-08
0.6696994304656982,1982-01-11
0.7053803205490112,1982-01-12
0.7191036343574524,1982-01-13
0.7547845840454102,1982-01-14
0.7575291991233826,1982-01-15
0.7465503811836243,1982-01-18
0.7136144638061523,1982-01-19
0.7245931029319763,1982-01-20
0.7465503811836243,1982-01-21
0.7685074210166931,1982-01-22
0.7520396113395691,1982-01-25
0.7520396113395691,1982-01-26
0.7465503811836243,1982-01-27
0.7712523341178894,1982-01-28
0.7547845840454102,1982-01-29
0.7410613298416138,1982-02-01
0.7465503811836243,1982-02-02
0.7438058853149414,1982-02-03
0.7355719208717346,1982-02-04
0.7547845840454102,1982-02-05
0.7355719208717346,1982-02-08
0.7355719208717346,1982-02-09
0.7053803205490112,1982-02-10
0.6751888990402222,1982-02-11
0.6806782484054565,1982-02-12
0.6751888990402222,1982-02-16
0.6998910307884216,1982-02-17
0.7355719208717346,1982-02-18
0.7465503811836243,1982-02-19
0.7410613298416138,1982-02-22
0.7465503811836243,1982-02-23
0.7465503811836243,1982-02-24
0.7328271865844727,1982-02-25
0.7218484282493591,1982-02-26
0.7355719208717346,1982-03-01
0.7245931029319763,1982-03-02
0.7218484282493591,1982-03-03
0.7163589596748352,1982-03-04
0.7328271865844727,1982-03-05
0.7163589596748352,1982-03-08
0.7218484282493591,1982-03-09
0.7053803205490112,1982-03-10
0.6861675381660461,1982-03-11
0.6779338121414185,1982-03-12
0.6889125108718872,1982-03-15
0.6861675381660461,1982-03-16
0.6998910307884216,1982-03-17
0.7438058853149414,1982-03-18
0.7438058853149414,1982-03-19
0.7575291991233826,1982-03-22
0.7410613298416138,1982-03-23
0.7492947578430176,1982-03-24
0.7465503811836243,1982-03-25
0.7492947578430176,1982-03-26
0.7739969491958618,1982-03-29
0.765762984752655,1982-03-30
0.7520396113395691,1982-03-31
0.7520396113395691,1982-04-01
0.7465503811836243,1982-04-02
0.7465503811836243,1982-04-05
0.7712523341178894,1982-04-06
0.7685074210166931,1982-04-07
0.7547845840454102,1982-04-08
0.7630186080932617,1982-04-12
0.7712523341178894,1982-04-13
0.7602734565734863,1982-04-14
0.7630186080932617,1982-04-15
0.7630186080932617,1982-04-16
0.7685074210166931,1982-04-19
0.765762984752655,1982-04-20
0.7685074210166931,1982-04-21
0.7685074210166931,1982-04-22
0.7685074210166931,1982-04-23
0.776741623878479,1982-04-26
0.7932091951370239,1982-04-27
0.8041889667510986,1982-04-28
0.7904651165008545,1982-04-29
0.8014433979988098,1982-04-30
0.7959544658660889,1982-05-03
0.8124223947525024,1982-05-04
0.817911684513092,1982-05-05
0.817911684513092,1982-05-06
0.8096778392791748,1982-05-07
0.817911684513092,1982-05-10
0.8316354751586914,1982-05-11
0.8206562399864197,1982-05-12
0.8124223947525024,1982-05-13
0.817911684513092,1982-05-14
0.7959544658660889,1982-05-17
0.787720263004303,1982-05-18
0.787720263004303,1982-05-19
0.8124223947525024,1982-05-20
0.8041889667510986,1982-05-21
0.8096778392791748,1982-05-24
0.8069328665733337,1982-05-25
0.8041889667510986,1982-05-26
0.7849753499031067,1982-05-27
0.7630186080932617,1982-05-28
0.7547845840454102,1982-06-01
0.7547845840454102,1982-06-02
0.7465503811836243,1982-06-03
0.7520396113395691,1982-06-04
0.7547845840454102,1982-06-07
0.7492947578430176,1982-06-08
0.7300821542739868,1982-06-09
0.7410613298416138,1982-06-10
0.7520396113395691,1982-06-11
0.7492947578430176,1982-06-14
0.7465503811836243,1982-06-15
0.7383160591125488,1982-06-16
0.7492947578430176,1982-06-17
0.7520396113395691,1982-06-18
0.7547845840454102,1982-06-21
0.7822310328483582,1982-06-22
0.8041889667510986,1982-06-23
0.7959544658660889,1982-06-24
0.7904651165008545,1982-06-25
0.8069328665733337,1982-06-28
0.8234012126922607,1982-06-29
0.8343799114227295,1982-06-30
0.8261462450027466,1982-07-01
0.8069328665733337,1982-07-02
0.8069328665733337,1982-07-06
0.7986995577812195,1982-07-07
0.8096778392791748,1982-07-08
0.7959544658660889,1982-07-09
0.8069328665733337,1982-07-12
0.7986995577812195,1982-07-13
0.7932091951370239,1982-07-14
0.787720263004303,1982-07-15
0.7904651165008545,1982-07-16
0.7932091951370239,1982-07-19
0.7932091951370239,1982-07-20
0.787720263004303,1982-07-21
0.787720263004303,1982-07-22
0.7794859409332275,1982-07-23
0.7712523341178894,1982-07-26
0.7602734565734863,1982-07-27
0.7520396113395691,1982-07-28
0.7492947578430176,1982-07-29
0.7547845840454102,1982-07-30
0.7547845840454102,1982-08-02
0.7465503811836243,1982-08-03
0.7438058853149414,1982-08-04
0.7383160591125488,1982-08-05
0.7438058853149414,1982-08-06
0.7465503811836243,1982-08-09
0.7383160591125488,1982-08-10
0.7383160591125488,1982-08-11
0.7355719208717346,1982-08-12
0.7383160591125488,1982-08-13
0.7438058853149414,1982-08-16
0.7959544658660889,1982-08-17
0.7849753499031067,1982-08-18
0.7602734565734863,1982-08-19
0.7739969491958618,1982-08-20
0.7904651165008545,1982-08-23
0.7904651165008545,1982-08-24
0.7932091951370239,1982-08-25
0.7986995577812195,1982-08-26
0.787720263004303,1982-08-27
0.7904651165008545,1982-08-30
0.8096778392791748,1982-08-31
0.8096778392791748,1982-09-01
0.8014433979988098,1982-09-02
0.7932091951370239,1982-09-03
0.7822310328483582,1982-09-07
0.7794859409332275,1982-09-08
0.7794859409332275,1982-09-09
0.776741623878479,1982-09-10
0.7739969491958618,1982-09-13
0.8014433979988098,1982-09-14
0.8234012126922607,1982-09-15
0.8261462450027466,1982-09-16
0.8206562399864197,1982-09-17
0.8124223947525024,1982-09-20
0.8124223947525024,1982-09-21
0.8124223947525024,1982-09-22
0.8261462450027466,1982-09-23
0.8261462450027466,1982-09-24
0.8124223947525024,1982-09-27
0.8234012126922607,1982-09-28
0.8316354751586914,1982-09-29
0.8206562399864197,1982-09-30
0.8288902044296265,1982-10-01
0.8206562399864197,1982-10-04
0.8371244072914124,1982-10-05
0.8398691415786743,1982-10-06
0.8673163056373596,1982-10-07
0.8700607419013977,1982-10-08
0.8645714521408081,1982-10-11
0.8508477210998535,1982-10-12
0.8535923957824707,1982-10-13
0.8453587889671326,1982-10-14
0.8426139950752258,1982-10-15
0.8481032252311707,1982-10-18
0.8535923957824707,1982-10-19
0.9084863066673279,1982-10-20
0.9249539971351624,1982-10-21
0.8837840557098389,1982-10-22
0.8810394406318665,1982-10-25
0.8892732262611389,1982-10-26
0.9002519845962524,1982-10-27
0.9029967784881592,1982-10-28
0.9112308621406555,1982-10-29
0.9414222836494446,1982-11-01
0.9414222836494446,1982-11-02
0.9496558904647827,1982-11-03
0.9606341123580933,1982-11-04
0.9441661834716797,1982-11-05
0.9386767745018005,1982-11-08
0.9414222836494446,1982-11-09
0.9304438829421997,1982-11-10
0.9276984333992004,1982-11-11
0.9441661834716797,1982-11-12
0.9496558904647827,1982-11-15
0.9469114542007446,1982-11-16
0.9578899145126343,1982-11-17
0.9661242961883545,1982-11-18
0.9441661834716797,1982-11-19
0.9359322190284729,1982-11-22
0.9386767745018005,1982-11-23
0.9249539971351624,1982-11-24
0.9249539971351624,1982-11-26
0.8947624564170837,1982-11-29
0.9112308621406555,1982-11-30
0.9688689112663269,1982-12-01
1.0429749488830566,1982-12-02
1.0539536476135254,1982-12-03
1.0649316310882568,1982-12-06
1.0704213380813599,1982-12-07
1.0676766633987427,1982-12-08
1.0649316310882568,1982-12-09
1.040230631828308,1982-12-10
1.0182732343673706,1982-12-13
1.0210165977478027,1982-12-14
1.0182732343673706,1982-12-15
1.0539536476135254,1982-12-16
1.07865571975708,1982-12-17
1.0731661319732666,1982-12-20
1.07865571975708,1982-12-21
1.089633822441101,1982-12-22
1.084144949913025,1982-12-23
1.0676766633987427,1982-12-27
1.0539536476135254,1982-12-28
1.0621875524520874,1982-12-29
1.0676766633987427,1982-12-30
1.0621875524520874,1982-12-31
1.045718789100647,1983-01-03
1.0292514562606812,1983-01-04
1.0292514562606812,1983-01-05
1.0566983222961426,1983-01-06
1.0566983222961426,1983-01-07
1.045718789100647,1983-01-10
1.0429749488830566,1983-01-11
1.037485957145691,1983-01-12
1.0292514562606812,1983-01-13
1.0292514562606812,1983-01-14
1.0265065431594849,1983-01-17
1.0265065431594849,1983-01-18
1.0155277252197266,1983-01-19
1.0265065431594849,1983-01-20
1.012783408164978,1983-01-21
1.0045489072799683,1983-01-24
1.0018047094345093,1983-01-25
1.0045489072799683,1983-01-26
1.0265065431594849,1983-01-27
1.0319961309432983,1983-01-28
1.0292514562606812,1983-01-31
1.0319961309432983,1983-02-01
1.0347410440444946,1983-02-02
1.0347410440444946,1983-02-03
1.0292514562606812,1983-02-04
1.0292514562606812,1983-02-07
1.0265065431594849,1983-02-08
1.0292514562606812,1983-02-09
1.0210165977478027,1983-02-10
1.0072938203811646,1983-02-11
1.01003897190094,1983-02-14
1.0045489072799683,1983-02-15
0.9963157773017883,1983-02-16
0.9743577241897583,1983-02-17
0.9798473715782166,1983-02-18
0.9661242961883545,1983-02-22
0.9771025776863098,1983-02-23
0.9825920462608337,1983-02-24
0.9935705661773682,1983-02-25
0.9798473715782166,1983-02-28
0.9716132879257202,1983-03-01
0.9743577241897583,1983-03-02
0.9551446437835693,1983-03-03
0.9524009823799133,1983-03-04
0.9661242961883545,1983-03-07
0.9633793830871582,1983-03-08
0.9935705661773682,1983-03-09
1.0045489072799683,1983-03-10
0.9963157773017883,1983-03-11
0.9963157773017883,1983-03-14
1.0045489072799683,1983-03-15
0.9935705661773682,1983-03-16
1.0018047094345093,1983-03-17
1.0045489072799683,1983-03-18
1.0347410440444946,1983-03-21
1.037485957145691,1983-03-22
1.0566983222961426,1983-03-23
1.0484639406204224,1983-03-24
1.0429749488830566,1983-03-25
1.0429749488830566,1983-03-28
1.037485957145691,1983-03-29
1.037485957145691,1983-03-30
1.0237623453140259,1983-03-31
1.0045489072799683,1983-04-04
0.9935705661773682,1983-04-05
0.9716132879257202,1983-04-06
0.9771025776863098,1983-04-07
0.9825920462608337,1983-04-08
0.9880813956260681,1983-04-11
0.9798473715782166,1983-04-12
0.9771025776863098,1983-04-13
0.9771025776863098,1983-04-14
0.9825920462608337,1983-04-15
0.9880813956260681,1983-04-18
0.9908257722854614,1983-04-19
1.0155277252197266,1983-04-20
1.0347410440444946,1983-04-21
1.0347410440444946,1983-04-22
1.0265065431594849,1983-04-25
1.0319961309432983,1983-04-26
1.0182732343673706,1983-04-27
0.9935705661773682,1983-04-28
0.9880813956260681,1983-04-29
0.9825920462608337,1983-05-02
0.9771025776863098,1983-05-03
0.9716132879257202,1983-05-04
1.0045489072799683,1983-05-05
1.0072938203811646,1983-05-06
0.9935705661773682,1983-05-09
0.9990602135658264,1983-05-10
1.0045489072799683,1983-05-11
1.0072938203811646,1983-05-12
1.0155277252197266,1983-05-13
1.0072938203811646,1983-05-16
1.0155277252197266,1983-05-17
1.0072938203811646,1983-05-18
1.0155277252197266,1983-05-19
1.0319961309432983,1983-05-20
1.0210165977478027,1983-05-23
1.0210165977478027,1983-05-24
1.0566983222961426,1983-05-25
1.0539536476135254,1983-05-26
1.0621875524520874,1983-05-27
1.0704213380813599,1983-05-31
1.0923784971237183,1983-06-01
