EPAM,Date
73.6500015258789,2015-11-12
71.44999694824219,2015-11-13
71.83000183105469,2015-11-16
74.19999694824219,2015-11-17
74.25,2015-11-18
74.55000305175781,2015-11-19
77.41999816894531,2015-11-20
77.05000305175781,2015-11-23
77.51000213623047,2015-11-24
79.08000183105469,2015-11-25
79.44999694824219,2015-11-27
78.7300033569336,2015-11-30
79.77999877929688,2015-12-01
78.68000030517578,2015-12-02
79.18000030517578,2015-12-03
80.7699966430664,2015-12-04
81.66000366210938,2015-12-07
82.5,2015-12-08
82.0199966430664,2015-12-09
81.56999969482422,2015-12-10
78.56999969482422,2015-12-11
79.22000122070312,2015-12-14
81.47000122070312,2015-12-15
81.69999694824219,2015-12-16
82.06999969482422,2015-12-17
78.91000366210938,2015-12-18
79.18000030517578,2015-12-21
80.19000244140625,2015-12-22
79.86000061035156,2015-12-23
79.73999786376953,2015-12-24
79.37000274658203,2015-12-28
80.11000061035156,2015-12-29
79.23999786376953,2015-12-30
78.62000274658203,2015-12-31
75.12999725341797,2016-01-04
75.11000061035156,2016-01-05
74.31999969482422,2016-01-06
72.27999877929688,2016-01-07
70.48999786376953,2016-01-08
70.19999694824219,2016-01-11
70.47000122070312,2016-01-12
70.19999694824219,2016-01-13
72.77999877929688,2016-01-14
69.05999755859375,2016-01-15
67.83999633789062,2016-01-19
68.7699966430664,2016-01-20
70.18000030517578,2016-01-21
72.12000274658203,2016-01-22
72.48999786376953,2016-01-25
70.98999786376953,2016-01-26
70.66999816894531,2016-01-27
71.5,2016-01-28
74.9000015258789,2016-01-29
75.86000061035156,2016-02-01
75.19999694824219,2016-02-02
71.70999908447266,2016-02-03
68.86000061035156,2016-02-04
60.91999816894531,2016-02-05
59.77000045776367,2016-02-08
58.689998626708984,2016-02-09
58.060001373291016,2016-02-10
58.04999923706055,2016-02-11
57.0,2016-02-12
60.439998626708984,2016-02-16
60.099998474121094,2016-02-17
65.66999816894531,2016-02-18
66.43000030517578,2016-02-19
64.16999816894531,2016-02-22
64.93000030517578,2016-02-23
65.73999786376953,2016-02-24
67.20999908447266,2016-02-25
67.29000091552734,2016-02-26
68.37999725341797,2016-02-29
70.12999725341797,2016-03-01
69.7300033569336,2016-03-02
70.97000122070312,2016-03-03
71.37999725341797,2016-03-04
70.73999786376953,2016-03-07
69.62000274658203,2016-03-08
69.12000274658203,2016-03-09
68.16999816894531,2016-03-10
69.55999755859375,2016-03-11
71.58000183105469,2016-03-14
70.33999633789062,2016-03-15
70.77999877929688,2016-03-16
71.18000030517578,2016-03-17
70.5999984741211,2016-03-18
70.66999816894531,2016-03-21
70.45999908447266,2016-03-22
70.73999786376953,2016-03-23
70.5199966430664,2016-03-24
72.1500015258789,2016-03-28
73.76000213623047,2016-03-29
73.33999633789062,2016-03-30
74.66999816894531,2016-03-31
76.98999786376953,2016-04-01
75.58999633789062,2016-04-04
74.12999725341797,2016-04-05
74.31999969482422,2016-04-06
72.73999786376953,2016-04-07
73.69999694824219,2016-04-08
73.43000030517578,2016-04-11
74.2300033569336,2016-04-12
76.13999938964844,2016-04-13
76.16999816894531,2016-04-14
77.19999694824219,2016-04-15
77.45999908447266,2016-04-18
77.08000183105469,2016-04-19
77.2300033569336,2016-04-20
77.91999816894531,2016-04-21
78.08000183105469,2016-04-22
77.4000015258789,2016-04-25
78.0999984741211,2016-04-26
75.37000274658203,2016-04-27
73.55000305175781,2016-04-28
72.93000030517578,2016-04-29
73.4000015258789,2016-05-02
71.62999725341797,2016-05-03
70.87000274658203,2016-05-04
71.26000213623047,2016-05-05
71.19000244140625,2016-05-06
70.13999938964844,2016-05-09
71.33999633789062,2016-05-10
72.0,2016-05-11
71.02999877929688,2016-05-12
71.5199966430664,2016-05-13
72.9000015258789,2016-05-16
71.04000091552734,2016-05-17
72.05999755859375,2016-05-18
70.8499984741211,2016-05-19
72.61000061035156,2016-05-20
72.11000061035156,2016-05-23
74.69000244140625,2016-05-24
74.62000274658203,2016-05-25
74.55000305175781,2016-05-26
75.73999786376953,2016-05-27
76.51000213623047,2016-05-31
75.94999694824219,2016-06-01
75.93000030517578,2016-06-02
75.54000091552734,2016-06-03
76.18000030517578,2016-06-06
75.2699966430664,2016-06-07
74.5,2016-06-08
73.36000061035156,2016-06-09
71.54000091552734,2016-06-10
71.08000183105469,2016-06-13
71.16999816894531,2016-06-14
70.0999984741211,2016-06-15
69.54000091552734,2016-06-16
68.41999816894531,2016-06-17
71.7699966430664,2016-06-20
71.02999877929688,2016-06-21
71.01000213623047,2016-06-22
72.38999938964844,2016-06-23
65.83999633789062,2016-06-24
61.79999923706055,2016-06-27
66.55000305175781,2016-06-28
65.9000015258789,2016-06-29
64.30999755859375,2016-06-30
63.5099983215332,2016-07-01
62.2400016784668,2016-07-05
63.400001525878906,2016-07-06
63.099998474121094,2016-07-07
65.94999694824219,2016-07-08
65.91999816894531,2016-07-11
67.69999694824219,2016-07-12
68.19000244140625,2016-07-13
68.27999877929688,2016-07-14
68.61000061035156,2016-07-15
68.48999786376953,2016-07-18
68.37000274658203,2016-07-19
69.87000274658203,2016-07-20
69.80000305175781,2016-07-21
70.30999755859375,2016-07-22
70.66999816894531,2016-07-25
70.45999908447266,2016-07-26
69.91999816894531,2016-07-27
70.37000274658203,2016-07-28
70.23999786376953,2016-07-29
71.5999984741211,2016-08-01
70.19000244140625,2016-08-02
70.16999816894531,2016-08-03
66.58999633789062,2016-08-04
66.63999938964844,2016-08-05
65.98999786376953,2016-08-08
66.70999908447266,2016-08-09
66.45999908447266,2016-08-10
67.05000305175781,2016-08-11
68.4000015258789,2016-08-12
67.66999816894531,2016-08-15
66.3499984741211,2016-08-16
66.5199966430664,2016-08-17
66.06999969482422,2016-08-18
65.62999725341797,2016-08-19
65.94999694824219,2016-08-22
67.73999786376953,2016-08-23
67.11000061035156,2016-08-24
67.41000366210938,2016-08-25
67.83000183105469,2016-08-26
67.36000061035156,2016-08-29
67.38999938964844,2016-08-30
68.20999908447266,2016-08-31
69.08999633789062,2016-09-01
70.73999786376953,2016-09-02
70.30000305175781,2016-09-06
70.2699966430664,2016-09-07
70.08999633789062,2016-09-08
68.08999633789062,2016-09-09
68.31999969482422,2016-09-12
67.16999816894531,2016-09-13
67.01000213623047,2016-09-14
68.30999755859375,2016-09-15
67.87000274658203,2016-09-16
68.4000015258789,2016-09-19
68.2300033569336,2016-09-20
69.0,2016-09-21
69.72000122070312,2016-09-22
69.86000061035156,2016-09-23
66.98999786376953,2016-09-26
67.48999786376953,2016-09-27
67.58999633789062,2016-09-28
68.1500015258789,2016-09-29
69.30999755859375,2016-09-30
68.0199966430664,2016-10-03
67.52999877929688,2016-10-04
67.68000030517578,2016-10-05
67.33000183105469,2016-10-06
65.83999633789062,2016-10-07
66.77999877929688,2016-10-10
64.56999969482422,2016-10-11
64.5999984741211,2016-10-12
64.3499984741211,2016-10-13
64.80999755859375,2016-10-14
64.62999725341797,2016-10-17
65.0199966430664,2016-10-18
64.58999633789062,2016-10-19
64.48999786376953,2016-10-20
63.349998474121094,2016-10-21
66.9000015258789,2016-10-24
66.08000183105469,2016-10-25
66.36000061035156,2016-10-26
65.33000183105469,2016-10-27
64.88999938964844,2016-10-28
64.37000274658203,2016-10-31
64.2699966430664,2016-11-01
63.9900016784668,2016-11-02
62.15999984741211,2016-11-03
61.72999954223633,2016-11-04
60.66999816894531,2016-11-07
60.75,2016-11-08
60.849998474121094,2016-11-09
61.43000030517578,2016-11-10
62.72999954223633,2016-11-11
61.95000076293945,2016-11-14
62.13999938964844,2016-11-15
62.86000061035156,2016-11-16
64.06999969482422,2016-11-17
64.86000061035156,2016-11-18
66.26000213623047,2016-11-21
66.30000305175781,2016-11-22
67.54000091552734,2016-11-23
66.9000015258789,2016-11-25
66.91999816894531,2016-11-28
67.51000213623047,2016-11-29
65.9000015258789,2016-11-30
62.709999084472656,2016-12-01
62.0099983215332,2016-12-02
62.43000030517578,2016-12-05
62.220001220703125,2016-12-06
62.4900016784668,2016-12-07
63.75,2016-12-08
63.209999084472656,2016-12-09
63.439998626708984,2016-12-12
63.029998779296875,2016-12-13
63.09000015258789,2016-12-14
62.7599983215332,2016-12-15
62.060001373291016,2016-12-16
62.54999923706055,2016-12-19
62.630001068115234,2016-12-20
62.459999084472656,2016-12-21
62.86000061035156,2016-12-22
63.90999984741211,2016-12-23
64.5999984741211,2016-12-27
63.599998474121094,2016-12-28
64.27999877929688,2016-12-29
64.30999755859375,2016-12-30
63.65999984741211,2017-01-03
64.36000061035156,2017-01-04
64.75,2017-01-05
66.87000274658203,2017-01-06
66.83999633789062,2017-01-09
66.94999694824219,2017-01-10
67.29000091552734,2017-01-11
66.7699966430664,2017-01-12
66.98999786376953,2017-01-13
66.66000366210938,2017-01-17
66.48999786376953,2017-01-18
65.69999694824219,2017-01-19
65.4800033569336,2017-01-20
64.48999786376953,2017-01-23
66.18000030517578,2017-01-24
66.94999694824219,2017-01-25
65.75,2017-01-26
65.76000213623047,2017-01-27
64.31999969482422,2017-01-30
64.36000061035156,2017-01-31
64.73999786376953,2017-02-01
64.0,2017-02-02
65.5999984741211,2017-02-03
64.80999755859375,2017-02-06
65.83999633789062,2017-02-07
64.95999908447266,2017-02-08
65.88999938964844,2017-02-09
66.5999984741211,2017-02-10
66.80000305175781,2017-02-13
66.5,2017-02-14
67.31999969482422,2017-02-15
70.69000244140625,2017-02-16
70.23999786376953,2017-02-17
72.08999633789062,2017-02-21
73.0199966430664,2017-02-22
73.12000274658203,2017-02-23
74.33000183105469,2017-02-24
73.55000305175781,2017-02-27
73.62999725341797,2017-02-28
74.87999725341797,2017-03-01
75.45999908447266,2017-03-02
73.62000274658203,2017-03-03
73.31999969482422,2017-03-06
72.58000183105469,2017-03-07
73.31999969482422,2017-03-08
73.58000183105469,2017-03-09
73.79000091552734,2017-03-10
73.62000274658203,2017-03-13
73.3499984741211,2017-03-14
72.93000030517578,2017-03-15
73.06999969482422,2017-03-16
72.5,2017-03-17
72.61000061035156,2017-03-20
72.04000091552734,2017-03-21
72.56999969482422,2017-03-22
72.86000061035156,2017-03-23
73.2699966430664,2017-03-24
73.77999877929688,2017-03-27
74.5999984741211,2017-03-28
75.37000274658203,2017-03-29
75.91999816894531,2017-03-30
75.5199966430664,2017-03-31
74.33999633789062,2017-04-03
74.30000305175781,2017-04-04
74.44000244140625,2017-04-05
74.87999725341797,2017-04-06
75.37999725341797,2017-04-07
75.12000274658203,2017-04-10
75.4800033569336,2017-04-11
74.55000305175781,2017-04-12
74.70999908447266,2017-04-13
75.5199966430664,2017-04-17
75.08999633789062,2017-04-18
75.56999969482422,2017-04-19
76.5999984741211,2017-04-20
77.0199966430664,2017-04-21
77.20999908447266,2017-04-24
76.83000183105469,2017-04-25
77.55000305175781,2017-04-26
77.13999938964844,2017-04-27
77.0,2017-04-28
77.30000305175781,2017-05-01
77.25,2017-05-02
77.75,2017-05-03
80.2699966430664,2017-05-04
80.45999908447266,2017-05-05
80.88999938964844,2017-05-08
80.61000061035156,2017-05-09
81.06999969482422,2017-05-10
80.80999755859375,2017-05-11
80.61000061035156,2017-05-12
81.44000244140625,2017-05-15
81.05999755859375,2017-05-16
80.25,2017-05-17
81.0199966430664,2017-05-18
82.16999816894531,2017-05-19
82.91000366210938,2017-05-22
82.66000366210938,2017-05-23
83.75,2017-05-24
84.9000015258789,2017-05-25
84.1500015258789,2017-05-26
83.55999755859375,2017-05-30
83.87999725341797,2017-05-31
86.45999908447266,2017-06-01
85.51000213623047,2017-06-02
84.73999786376953,2017-06-05
83.44000244140625,2017-06-06
83.54000091552734,2017-06-07
83.72000122070312,2017-06-08
81.95999908447266,2017-06-09
81.4800033569336,2017-06-12
82.73999786376953,2017-06-13
82.31999969482422,2017-06-14
81.98999786376953,2017-06-15
82.5999984741211,2017-06-16
83.55999755859375,2017-06-19
82.30000305175781,2017-06-20
83.5,2017-06-21
82.80999755859375,2017-06-22
84.62999725341797,2017-06-23
84.41999816894531,2017-06-26
82.93000030517578,2017-06-27
83.91999816894531,2017-06-28
83.56999969482422,2017-06-29
84.08999633789062,2017-06-30
82.94000244140625,2017-07-03
83.51000213623047,2017-07-05
82.61000061035156,2017-07-06
84.05999755859375,2017-07-07
82.83999633789062,2017-07-10
83.33000183105469,2017-07-11
84.20999908447266,2017-07-12
83.58000183105469,2017-07-13
84.25,2017-07-14
83.80000305175781,2017-07-17
85.5999984741211,2017-07-18
85.56999969482422,2017-07-19
86.58000183105469,2017-07-20
87.26000213623047,2017-07-21
87.36000061035156,2017-07-24
86.58000183105469,2017-07-25
86.9800033569336,2017-07-26
85.79000091552734,2017-07-27
85.45999908447266,2017-07-28
85.93000030517578,2017-07-31
86.04000091552734,2017-08-01
84.5199966430664,2017-08-02
81.9000015258789,2017-08-03
83.41000366210938,2017-08-04
82.2300033569336,2017-08-07
81.83000183105469,2017-08-08
81.80999755859375,2017-08-09
81.1500015258789,2017-08-10
79.7300033569336,2017-08-11
82.01000213623047,2017-08-14
82.38999938964844,2017-08-15
82.2300033569336,2017-08-16
79.94999694824219,2017-08-17
80.75,2017-08-18
80.81999969482422,2017-08-21
80.66000366210938,2017-08-22
80.08000183105469,2017-08-23
79.66000366210938,2017-08-24
78.83000183105469,2017-08-25
79.01000213623047,2017-08-28
78.88999938964844,2017-08-29
79.58000183105469,2017-08-30
81.33000183105469,2017-08-31
82.11000061035156,2017-09-01
83.36000061035156,2017-09-05
83.80000305175781,2017-09-06
84.83999633789062,2017-09-07
84.54000091552734,2017-09-08
84.68000030517578,2017-09-11
87.61000061035156,2017-09-12
85.29000091552734,2017-09-13
83.01000213623047,2017-09-14
81.80000305175781,2017-09-15
84.19999694824219,2017-09-18
83.2699966430664,2017-09-19
83.4800033569336,2017-09-20
83.6500015258789,2017-09-21
84.08999633789062,2017-09-22
84.13999938964844,2017-09-25
84.54000091552734,2017-09-26
85.44000244140625,2017-09-27
85.4000015258789,2017-09-28
87.93000030517578,2017-09-29
88.0999984741211,2017-10-02
89.33000183105469,2017-10-03
89.4800033569336,2017-10-04
89.8499984741211,2017-10-05
90.18000030517578,2017-10-06
89.77999877929688,2017-10-09
89.91999816894531,2017-10-10
90.62999725341797,2017-10-11
90.5999984741211,2017-10-12
90.95999908447266,2017-10-13
91.1500015258789,2017-10-16
90.94999694824219,2017-10-17
90.54000091552734,2017-10-18
90.54000091552734,2017-10-19
91.41000366210938,2017-10-20
90.94999694824219,2017-10-23
90.80000305175781,2017-10-24
90.69000244140625,2017-10-25
90.33999633789062,2017-10-26
90.94999694824219,2017-10-27
91.12000274658203,2017-10-30
91.1500015258789,2017-10-31
90.61000061035156,2017-11-01
99.1500015258789,2017-11-02
99.66999816894531,2017-11-03
99.94999694824219,2017-11-06
100.7300033569336,2017-11-07
102.98999786376953,2017-11-08
102.33999633789062,2017-11-09
102.80000305175781,2017-11-10
102.37000274658203,2017-11-13
102.61000061035156,2017-11-14
102.62999725341797,2017-11-15
103.61000061035156,2017-11-16
103.69999694824219,2017-11-17
103.62999725341797,2017-11-20
105.94999694824219,2017-11-21
105.81999969482422,2017-11-22
106.77999877929688,2017-11-24
105.9800033569336,2017-11-27
107.77999877929688,2017-11-28
102.19000244140625,2017-11-29
101.44000244140625,2017-11-30
99.01000213623047,2017-12-01
97.08000183105469,2017-12-04
97.13999938964844,2017-12-05
97.72000122070312,2017-12-06
100.06999969482422,2017-12-07
101.91000366210938,2017-12-08
104.5,2017-12-11
104.56999969482422,2017-12-12
106.06999969482422,2017-12-13
105.08000183105469,2017-12-14
106.69999694824219,2017-12-15
108.69999694824219,2017-12-18
108.02999877929688,2017-12-19
108.02999877929688,2017-12-20
108.93000030517578,2017-12-21
108.5999984741211,2017-12-22
107.58000183105469,2017-12-26
107.72000122070312,2017-12-27
107.69999694824219,2017-12-28
107.43000030517578,2017-12-29
108.4000015258789,2018-01-02
109.7699966430664,2018-01-03
110.02999877929688,2018-01-04
110.20999908447266,2018-01-05
110.69999694824219,2018-01-08
111.0999984741211,2018-01-09
109.66000366210938,2018-01-10
110.4000015258789,2018-01-11
110.87000274658203,2018-01-12
110.19000244140625,2018-01-16
112.25,2018-01-17
113.11000061035156,2018-01-18
113.30000305175781,2018-01-19
112.8499984741211,2018-01-22
114.76000213623047,2018-01-23
115.52999877929688,2018-01-24
116.19000244140625,2018-01-25
119.0199966430664,2018-01-26
117.75,2018-01-29
117.4000015258789,2018-01-30
117.4800033569336,2018-01-31
115.69999694824219,2018-02-01
113.75,2018-02-02
109.33000183105469,2018-02-05
111.72000122070312,2018-02-06
110.93000030517578,2018-02-07
106.19000244140625,2018-02-08
104.87000274658203,2018-02-09
110.02999877929688,2018-02-12
110.45999908447266,2018-02-13
110.7300033569336,2018-02-14
112.2300033569336,2018-02-15
114.94999694824219,2018-02-16
113.8499984741211,2018-02-20
113.04000091552734,2018-02-21
114.6500015258789,2018-02-22
116.66000366210938,2018-02-23
116.29000091552734,2018-02-26
114.61000061035156,2018-02-27
113.12000274658203,2018-02-28
112.73999786376953,2018-03-01
115.97000122070312,2018-03-02
116.30000305175781,2018-03-05
115.36000061035156,2018-03-06
116.66000366210938,2018-03-07
118.77999877929688,2018-03-08
122.5199966430664,2018-03-09
124.9000015258789,2018-03-12
121.79000091552734,2018-03-13
121.83000183105469,2018-03-14
121.75,2018-03-15
119.06999969482422,2018-03-16
119.0999984741211,2018-03-19
119.1500015258789,2018-03-20
120.80999755859375,2018-03-21
116.75,2018-03-22
112.62000274658203,2018-03-23
117.2300033569336,2018-03-26
113.30999755859375,2018-03-27
111.52999877929688,2018-03-28
114.5199966430664,2018-03-29
112.19999694824219,2018-04-02
112.73999786376953,2018-04-03
113.20999908447266,2018-04-04
113.69000244140625,2018-04-05
111.01000213623047,2018-04-06
110.55999755859375,2018-04-09
111.62000274658203,2018-04-10
112.63999938964844,2018-04-11
113.94000244140625,2018-04-12
112.68000030517578,2018-04-13
114.51000213623047,2018-04-16
118.2300033569336,2018-04-17
117.97000122070312,2018-04-18
119.18000030517578,2018-04-19
118.11000061035156,2018-04-20
115.86000061035156,2018-04-23
114.05000305175781,2018-04-24
112.83000183105469,2018-04-25
114.87999725341797,2018-04-26
114.77999877929688,2018-04-27
114.3499984741211,2018-04-30
114.9800033569336,2018-05-01
114.54000091552734,2018-05-02
114.95999908447266,2018-05-03
116.9000015258789,2018-05-04
117.94999694824219,2018-05-07
116.9000015258789,2018-05-08
124.31999969482422,2018-05-09
128.08999633789062,2018-05-10
129.72000122070312,2018-05-11
125.58999633789062,2018-05-14
124.98999786376953,2018-05-15
123.54000091552734,2018-05-16
125.62999725341797,2018-05-17
126.41000366210938,2018-05-18
125.7300033569336,2018-05-21
123.43000030517578,2018-05-22
124.29000091552734,2018-05-23
123.81999969482422,2018-05-24
122.45999908447266,2018-05-25
122.08000183105469,2018-05-29
124.36000061035156,2018-05-30
123.18000030517578,2018-05-31
124.0,2018-06-01
125.86000061035156,2018-06-04
127.05000305175781,2018-06-05
127.37999725341797,2018-06-06
124.13999938964844,2018-06-07
124.8499984741211,2018-06-08
125.94000244140625,2018-06-11
127.58000183105469,2018-06-12
125.7300033569336,2018-06-13
125.48999786376953,2018-06-14
124.12999725341797,2018-06-15
126.43000030517578,2018-06-18
123.30999755859375,2018-06-19
122.13999938964844,2018-06-20
119.94999694824219,2018-06-21
120.66000366210938,2018-06-22
120.45999908447266,2018-06-25
122.37000274658203,2018-06-26
121.29000091552734,2018-06-27
123.0199966430664,2018-06-28
124.33000183105469,2018-06-29
124.29000091552734,2018-07-02
122.44999694824219,2018-07-03
123.80999755859375,2018-07-05
128.25999450683594,2018-07-06
130.47999572753906,2018-07-09
129.35000610351562,2018-07-10
129.75,2018-07-11
133.5,2018-07-12
133.55999755859375,2018-07-13
132.25999450683594,2018-07-16
133.77999877929688,2018-07-17
133.27000427246094,2018-07-18
134.47999572753906,2018-07-19
133.75,2018-07-20
136.44000244140625,2018-07-23
131.9600067138672,2018-07-24
133.6300048828125,2018-07-25
133.92999267578125,2018-07-26
130.57000732421875,2018-07-27
129.2899932861328,2018-07-30
130.2100067138672,2018-07-31
131.52999877929688,2018-08-01
128.11000061035156,2018-08-02
125.13999938964844,2018-08-03
127.97000122070312,2018-08-06
131.22000122070312,2018-08-07
131.0500030517578,2018-08-08
130.14999389648438,2018-08-09
130.27000427246094,2018-08-10
128.3000030517578,2018-08-13
131.91000366210938,2018-08-14
132.16000366210938,2018-08-15
132.77000427246094,2018-08-16
134.99000549316406,2018-08-17
136.39999389648438,2018-08-20
137.4199981689453,2018-08-21
139.25,2018-08-22
139.80999755859375,2018-08-23
141.0,2018-08-24
142.14999389648438,2018-08-27
142.6199951171875,2018-08-28
142.77000427246094,2018-08-29
144.0,2018-08-30
142.92999267578125,2018-08-31
142.8000030517578,2018-09-04
137.1699981689453,2018-09-05
135.69000244140625,2018-09-06
137.72999572753906,2018-09-07
137.32000732421875,2018-09-10
137.97999572753906,2018-09-11
139.7100067138672,2018-09-12
139.94000244140625,2018-09-13
140.3300018310547,2018-09-14
139.27999877929688,2018-09-17
140.25999450683594,2018-09-18
139.05999755859375,2018-09-19
138.72000122070312,2018-09-20
138.1199951171875,2018-09-21
136.72000122070312,2018-09-24
137.8800048828125,2018-09-25
137.80999755859375,2018-09-26
137.4199981689453,2018-09-27
137.6999969482422,2018-09-28
138.02999877929688,2018-10-01
136.72000122070312,2018-10-02
137.44000244140625,2018-10-03
132.97999572753906,2018-10-04
132.6199951171875,2018-10-05
129.2100067138672,2018-10-08
128.94000244140625,2018-10-09
122.12000274658203,2018-10-10
118.0,2018-10-11
119.75,2018-10-12
118.37000274658203,2018-10-15
123.48999786376953,2018-10-16
123.0999984741211,2018-10-17
121.38999938964844,2018-10-18
120.63999938964844,2018-10-19
120.66000366210938,2018-10-22
119.62000274658203,2018-10-23
114.70999908447266,2018-10-24
117.94999694824219,2018-10-25
115.62000274658203,2018-10-26
112.48999786376953,2018-10-29
113.25,2018-10-30
119.47000122070312,2018-10-31
127.5999984741211,2018-11-01
126.30000305175781,2018-11-02
124.18000030517578,2018-11-05
125.0,2018-11-06
129.2100067138672,2018-11-07
130.6699981689453,2018-11-08
130.07000732421875,2018-11-09
127.01000213623047,2018-11-12
128.25,2018-11-13
126.0199966430664,2018-11-14
126.16000366210938,2018-11-15
125.31999969482422,2018-11-16
121.0999984741211,2018-11-19
118.01000213623047,2018-11-20
120.5199966430664,2018-11-21
120.37000274658203,2018-11-23
124.41000366210938,2018-11-26
124.08000183105469,2018-11-27
126.33999633789062,2018-11-28
126.69999694824219,2018-11-29
130.25,2018-11-30
134.42999267578125,2018-12-03
130.30999755859375,2018-12-04
127.91000366210938,2018-12-06
122.8499984741211,2018-12-07
122.25,2018-12-10
123.41000366210938,2018-12-11
124.06999969482422,2018-12-12
123.80000305175781,2018-12-13
119.25,2018-12-14
114.25,2018-12-17
117.44000244140625,2018-12-18
114.86000061035156,2018-12-19
109.33999633789062,2018-12-20
107.48999786376953,2018-12-21
106.27999877929688,2018-12-24
112.72000122070312,2018-12-26
115.04000091552734,2018-12-27
114.04000091552734,2018-12-28
116.01000213623047,2018-12-31
114.31999969482422,2019-01-02
112.29000091552734,2019-01-03
117.33999633789062,2019-01-04
123.33999633789062,2019-01-07
125.37000274658203,2019-01-08
128.50999450683594,2019-01-09
129.52999877929688,2019-01-10
130.47999572753906,2019-01-11
129.8699951171875,2019-01-14
133.25,2019-01-15
135.1699981689453,2019-01-16
136.22000122070312,2019-01-17
138.58999633789062,2019-01-18
136.4600067138672,2019-01-22
135.35000610351562,2019-01-23
135.8699951171875,2019-01-24
140.8000030517578,2019-01-25
139.33999633789062,2019-01-28
138.80999755859375,2019-01-29
141.10000610351562,2019-01-30
141.47999572753906,2019-01-31
144.1300048828125,2019-02-01
144.47000122070312,2019-02-04
145.25,2019-02-05
146.30999755859375,2019-02-06
144.39999389648438,2019-02-07
146.41000366210938,2019-02-08
149.2100067138672,2019-02-11
148.19000244140625,2019-02-12
149.5800018310547,2019-02-13
154.08999633789062,2019-02-14
154.69000244140625,2019-02-15
155.75999450683594,2019-02-19
155.88999938964844,2019-02-20
156.0,2019-02-21
158.61000061035156,2019-02-22
159.47999572753906,2019-02-25
159.67999267578125,2019-02-26
159.8699951171875,2019-02-27
161.77999877929688,2019-02-28
163.5500030517578,2019-03-01
162.5,2019-03-04
161.67999267578125,2019-03-05
160.69000244140625,2019-03-06
159.4199981689453,2019-03-07
161.0800018310547,2019-03-08
163.57000732421875,2019-03-11
165.5500030517578,2019-03-12
166.47999572753906,2019-03-13
168.0,2019-03-14
169.47000122070312,2019-03-15
169.0500030517578,2019-03-18
169.82000732421875,2019-03-19
168.36000061035156,2019-03-20
173.1300048828125,2019-03-21
164.25999450683594,2019-03-22
167.1199951171875,2019-03-25
170.16000366210938,2019-03-26
164.9499969482422,2019-03-27
168.0,2019-03-28
169.1300048828125,2019-03-29
171.1199951171875,2019-04-01
170.9600067138672,2019-04-02
175.02000427246094,2019-04-03
169.2899932861328,2019-04-04
168.35000610351562,2019-04-05
169.27000427246094,2019-04-08
168.9199981689453,2019-04-09
171.1999969482422,2019-04-10
172.50999450683594,2019-04-11
173.55999755859375,2019-04-12
172.27999877929688,2019-04-15
174.0,2019-04-16
169.77000427246094,2019-04-17
171.4199981689453,2019-04-18
172.72999572753906,2019-04-22
177.19000244140625,2019-04-23
176.5800018310547,2019-04-24
176.14999389648438,2019-04-25
176.58999633789062,2019-04-26
177.25999450683594,2019-04-29
179.36000061035156,2019-04-30
178.02000427246094,2019-05-01
175.0800018310547,2019-05-02
177.30999755859375,2019-05-03
176.7899932861328,2019-05-06
170.2899932861328,2019-05-07
170.4199981689453,2019-05-08
169.7899932861328,2019-05-09
171.13999938964844,2019-05-10
163.97000122070312,2019-05-13
168.3000030517578,2019-05-14
171.0399932861328,2019-05-15
171.8800048828125,2019-05-16
169.52000427246094,2019-05-17
166.49000549316406,2019-05-20
170.14999389648438,2019-05-21
171.22999572753906,2019-05-22
166.41000366210938,2019-05-23
167.30999755859375,2019-05-24
166.9499969482422,2019-05-28
166.77000427246094,2019-05-29
173.0399932861328,2019-05-30
172.58999633789062,2019-05-31
162.8699951171875,2019-06-03
168.17999267578125,2019-06-04
170.16000366210938,2019-06-05
172.82000732421875,2019-06-06
176.75,2019-06-07
177.11000061035156,2019-06-10
177.4499969482422,2019-06-11
177.88999938964844,2019-06-12
176.6999969482422,2019-06-13
174.5,2019-06-14
172.60000610351562,2019-06-17
173.47999572753906,2019-06-18
173.52999877929688,2019-06-19
175.0,2019-06-20
174.0800018310547,2019-06-21
171.80999755859375,2019-06-24
170.49000549316406,2019-06-25
170.99000549316406,2019-06-26
172.92999267578125,2019-06-27
173.10000610351562,2019-06-28
176.7100067138672,2019-07-01
177.1300048828125,2019-07-02
177.38999938964844,2019-07-03
180.11000061035156,2019-07-05
184.6699981689453,2019-07-08
187.00999450683594,2019-07-09
188.11000061035156,2019-07-10
191.0500030517578,2019-07-11
193.6300048828125,2019-07-12
196.02000427246094,2019-07-15
195.89999389648438,2019-07-16
198.50999450683594,2019-07-17
195.27999877929688,2019-07-18
192.8699951171875,2019-07-19
193.89999389648438,2019-07-22
195.4600067138672,2019-07-23
196.91000366210938,2019-07-24
197.4600067138672,2019-07-25
200.82000732421875,2019-07-26
198.88999938964844,2019-07-29
197.47999572753906,2019-07-30
193.7899932861328,2019-07-31
193.74000549316406,2019-08-01
187.8300018310547,2019-08-02
176.3800048828125,2019-08-05
179.91000366210938,2019-08-06
179.6999969482422,2019-08-07
189.97999572753906,2019-08-08
186.5,2019-08-09
186.74000549316406,2019-08-12
189.61000061035156,2019-08-13
182.33999633789062,2019-08-14
184.47999572753906,2019-08-15
188.02000427246094,2019-08-16
190.63999938964844,2019-08-19
