CMI,Date
5.120108604431152,1998-11-10
5.1462321281433105,1998-11-11
5.1462321281433105,1998-11-12
5.163645267486572,1998-11-13
5.276845455169678,1998-11-16
5.363923072814941,1998-11-17
5.494537830352783,1998-11-18
5.477120399475098,1998-11-19
5.581614017486572,1998-11-20
5.372631549835205,1998-11-23
5.390047073364258,1998-11-24
5.320385456085205,1998-11-25
5.244953632354736,1998-11-27
5.209873199462891,1998-11-30
5.306351661682129,1998-12-01
5.2624969482421875,1998-12-02
5.060767650604248,1998-12-03
4.981830596923828,1998-12-04
5.034457683563232,1998-12-07
5.008143901824951,1998-12-08
5.008143901824951,1998-12-09
4.955517292022705,1998-12-10
4.96428918838501,1998-12-11
4.859039783477783,1998-12-14
4.841498851776123,1998-12-15
4.709935188293457,1998-12-16
4.771331310272217,1998-12-17
4.780101299285889,1998-12-18
4.718705654144287,1998-12-21
4.534517765045166,1998-12-22
4.832726001739502,1998-12-23
4.780101299285889,1998-12-24
4.762562274932861,1998-12-28
4.8239569664001465,1998-12-29
4.902893543243408,1998-12-30
4.981830596923828,1998-12-31
5.078310489654541,1999-01-04
4.999371528625488,1999-01-05
5.183558940887451,1999-01-06
5.1572489738464355,1999-01-07
5.315120697021484,1999-01-08
5.306351661682129,1999-01-11
5.139705657958984,1999-01-12
5.051998138427734,1999-01-13
4.946747779846191,1999-01-14
5.051998138427734,1999-01-15
5.1572489738464355,1999-01-19
5.192330837249756,1999-01-20
5.34143590927124,1999-01-21
5.104622840881348,1999-01-22
4.999371528625488,1999-01-25
5.069538116455078,1999-01-26
5.069538116455078,1999-01-27
5.183558940887451,1999-01-28
5.332664489746094,1999-01-29
5.429145336151123,1999-02-01
5.587019443511963,1999-02-02
5.648412704467773,1999-02-03
5.665955066680908,1999-02-04
5.73612117767334,1999-02-05
5.964163780212402,1999-02-08
5.587019443511963,1999-02-09
5.5607008934021,1999-02-10
5.779977798461914,1999-02-11
5.472997665405273,1999-02-12
5.639644622802734,1999-02-16
5.648412704467773,1999-02-17
5.657186031341553,1999-02-18
5.753665924072266,1999-02-19
5.955394744873047,1999-02-22
5.946621417999268,1999-02-23
5.858911037445068,1999-02-24
5.818301677703857,1999-02-25
5.791816234588623,1999-02-26
5.897758483886719,1999-03-01
5.782985687255859,1999-03-02
5.730014324188232,1999-03-03
5.809471607208252,1999-03-04
5.853614807128906,1999-03-05
5.738842487335205,1999-03-08
5.685864448547363,1999-03-09
5.730014324188232,1999-03-10
5.782985687255859,1999-03-11
5.509286403656006,1999-03-12
5.597572326660156,1999-03-15
5.535771369934082,1999-03-16
5.579919338226318,1999-03-17
5.562259674072266,1999-03-18
5.553430080413818,1999-03-19
5.36802339553833,1999-03-22
5.288561820983887,1999-03-23
5.182614326477051,1999-03-24
5.22675895690918,1999-03-25
5.297389507293701,1999-03-26
5.359195232391357,1999-03-29
5.341536045074463,1999-03-30
5.023691654205322,1999-03-31
5.129642009735107,1999-04-01
