CTLT,Date
40.099998474121094,2018-05-03
40.65999984741211,2018-05-04
39.95000076293945,2018-05-07
39.279998779296875,2018-05-08
39.04999923706055,2018-05-09
39.18000030517578,2018-05-10
40.20000076293945,2018-05-11
39.66999816894531,2018-05-14
39.25,2018-05-15
39.380001068115234,2018-05-16
39.4900016784668,2018-05-17
40.220001220703125,2018-05-18
40.380001068115234,2018-05-21
40.08000183105469,2018-05-22
39.09000015258789,2018-05-23
38.810001373291016,2018-05-24
38.86000061035156,2018-05-25
38.720001220703125,2018-05-29
40.0,2018-05-30
39.2599983215332,2018-05-31
39.63999938964844,2018-06-01
39.290000915527344,2018-06-04
39.31999969482422,2018-06-05
39.599998474121094,2018-06-06
39.380001068115234,2018-06-07
40.13999938964844,2018-06-08
39.66999816894531,2018-06-11
40.209999084472656,2018-06-12
40.2599983215332,2018-06-13
41.540000915527344,2018-06-14
41.470001220703125,2018-06-15
41.119998931884766,2018-06-18
41.84000015258789,2018-06-19
42.52000045776367,2018-06-20
41.81999969482422,2018-06-21
41.540000915527344,2018-06-22
40.47999954223633,2018-06-25
41.689998626708984,2018-06-26
41.09000015258789,2018-06-27
41.2599983215332,2018-06-28
41.88999938964844,2018-06-29
41.81999969482422,2018-07-02
42.0099983215332,2018-07-03
42.36000061035156,2018-07-05
43.22999954223633,2018-07-06
43.880001068115234,2018-07-09
43.81999969482422,2018-07-10
43.209999084472656,2018-07-11
43.36000061035156,2018-07-12
43.38999938964844,2018-07-13
42.86000061035156,2018-07-16
43.290000915527344,2018-07-17
43.18000030517578,2018-07-18
43.34000015258789,2018-07-19
43.97999954223633,2018-07-20
43.880001068115234,2018-07-23
40.2400016784668,2018-07-24
42.349998474121094,2018-07-25
42.63999938964844,2018-07-26
42.630001068115234,2018-07-27
41.349998474121094,2018-07-30
41.70000076293945,2018-07-31
41.099998474121094,2018-08-01
42.52000045776367,2018-08-02
41.650001525878906,2018-08-03
41.209999084472656,2018-08-06
41.04999923706055,2018-08-07
40.310001373291016,2018-08-08
40.220001220703125,2018-08-09
40.119998931884766,2018-08-10
40.2599983215332,2018-08-13
40.400001525878906,2018-08-14
40.40999984741211,2018-08-15
40.779998779296875,2018-08-16
40.93000030517578,2018-08-17
41.290000915527344,2018-08-20
41.56999969482422,2018-08-21
41.95000076293945,2018-08-22
41.83000183105469,2018-08-23
42.13999938964844,2018-08-24
43.65999984741211,2018-08-27
43.52000045776367,2018-08-28
42.41999816894531,2018-08-29
41.54999923706055,2018-08-30
41.79999923706055,2018-08-31
41.529998779296875,2018-09-04
41.689998626708984,2018-09-05
40.599998474121094,2018-09-06
41.099998474121094,2018-09-07
41.13999938964844,2018-09-10
41.2599983215332,2018-09-11
41.900001525878906,2018-09-12
42.7599983215332,2018-09-13
43.0,2018-09-14
42.56999969482422,2018-09-17
42.880001068115234,2018-09-18
42.7400016784668,2018-09-19
42.9900016784668,2018-09-20
42.650001525878906,2018-09-21
43.029998779296875,2018-09-24
43.380001068115234,2018-09-25
44.13999938964844,2018-09-26
45.29999923706055,2018-09-27
45.54999923706055,2018-09-28
45.310001373291016,2018-10-01
45.54999923706055,2018-10-02
46.34000015258789,2018-10-03
44.56999969482422,2018-10-04
44.45000076293945,2018-10-05
44.16999816894531,2018-10-08
44.0,2018-10-09
42.83000183105469,2018-10-10
41.4900016784668,2018-10-11
41.470001220703125,2018-10-12
41.56999969482422,2018-10-15
42.880001068115234,2018-10-16
43.380001068115234,2018-10-17
42.13999938964844,2018-10-18
41.369998931884766,2018-10-19
41.33000183105469,2018-10-22
41.0,2018-10-23
39.11000061035156,2018-10-24
39.029998779296875,2018-10-25
38.189998626708984,2018-10-26
38.029998779296875,2018-10-29
38.650001525878906,2018-10-30
40.34000015258789,2018-10-31
41.83000183105469,2018-11-01
42.04999923706055,2018-11-02
41.439998626708984,2018-11-05
36.11000061035156,2018-11-06
37.709999084472656,2018-11-07
37.650001525878906,2018-11-08
37.5099983215332,2018-11-09
37.939998626708984,2018-11-12
38.220001220703125,2018-11-13
37.900001525878906,2018-11-14
39.04999923706055,2018-11-15
39.38999938964844,2018-11-16
37.720001220703125,2018-11-19
37.599998474121094,2018-11-20
38.029998779296875,2018-11-21
38.689998626708984,2018-11-23
39.40999984741211,2018-11-26
39.2400016784668,2018-11-27
39.790000915527344,2018-11-28
39.619998931884766,2018-11-29
39.650001525878906,2018-11-30
40.290000915527344,2018-12-03
38.06999969482422,2018-12-04
37.310001373291016,2018-12-06
36.31999969482422,2018-12-07
35.70000076293945,2018-12-10
36.27000045776367,2018-12-11
36.5099983215332,2018-12-12
36.04999923706055,2018-12-13
34.63999938964844,2018-12-14
34.2400016784668,2018-12-17
33.22999954223633,2018-12-18
32.72999954223633,2018-12-19
31.1200008392334,2018-12-20
30.440000534057617,2018-12-21
29.950000762939453,2018-12-24
31.040000915527344,2018-12-26
30.780000686645508,2018-12-27
30.739999771118164,2018-12-28
31.18000030517578,2018-12-31
30.90999984741211,2019-01-02
29.84000015258789,2019-01-03
31.079999923706055,2019-01-04
32.0,2019-01-07
32.790000915527344,2019-01-08
33.380001068115234,2019-01-09
33.880001068115234,2019-01-10
33.75,2019-01-11
33.59000015258789,2019-01-14
34.06999969482422,2019-01-15
34.630001068115234,2019-01-16
35.209999084472656,2019-01-17
35.61000061035156,2019-01-18
35.38999938964844,2019-01-22
35.310001373291016,2019-01-23
35.599998474121094,2019-01-24
36.0,2019-01-25
36.4900016784668,2019-01-28
36.27000045776367,2019-01-29
36.52000045776367,2019-01-30
36.93000030517578,2019-01-31
37.279998779296875,2019-02-01
37.34000015258789,2019-02-04
39.22999954223633,2019-02-05
39.47999954223633,2019-02-06
39.52000045776367,2019-02-07
39.709999084472656,2019-02-08
40.0099983215332,2019-02-11
40.849998474121094,2019-02-12
41.130001068115234,2019-02-13
41.58000183105469,2019-02-14
42.029998779296875,2019-02-15
42.2400016784668,2019-02-19
42.790000915527344,2019-02-20
42.540000915527344,2019-02-21
43.58000183105469,2019-02-22
43.41999816894531,2019-02-25
42.86000061035156,2019-02-26
43.08000183105469,2019-02-27
43.220001220703125,2019-02-28
43.91999816894531,2019-03-01
43.709999084472656,2019-03-04
43.720001220703125,2019-03-05
42.63999938964844,2019-03-06
42.56999969482422,2019-03-07
42.220001220703125,2019-03-08
41.81999969482422,2019-03-11
41.79999923706055,2019-03-12
42.04999923706055,2019-03-13
41.88999938964844,2019-03-14
42.20000076293945,2019-03-15
42.56999969482422,2019-03-18
42.66999816894531,2019-03-19
42.45000076293945,2019-03-20
43.119998931884766,2019-03-21
40.66999816894531,2019-03-22
40.459999084472656,2019-03-25
40.869998931884766,2019-03-26
39.95000076293945,2019-03-27
40.529998779296875,2019-03-28
40.59000015258789,2019-03-29
40.72999954223633,2019-04-01
40.34000015258789,2019-04-02
40.380001068115234,2019-04-03
39.939998626708984,2019-04-04
40.06999969482422,2019-04-05
40.119998931884766,2019-04-08
39.54999923706055,2019-04-09
39.90999984741211,2019-04-10
39.47999954223633,2019-04-11
39.2599983215332,2019-04-12
44.40999984741211,2019-04-15
42.560001373291016,2019-04-16
42.75,2019-04-17
43.970001220703125,2019-04-18
44.040000915527344,2019-04-22
44.45000076293945,2019-04-23
44.45000076293945,2019-04-24
44.630001068115234,2019-04-25
45.0099983215332,2019-04-26
45.18000030517578,2019-04-29
44.81999969482422,2019-04-30
44.09000015258789,2019-05-01
44.41999816894531,2019-05-02
45.790000915527344,2019-05-03
46.5099983215332,2019-05-06
44.689998626708984,2019-05-07
45.040000915527344,2019-05-08
45.209999084472656,2019-05-09
44.77000045776367,2019-05-10
43.31999969482422,2019-05-13
43.9900016784668,2019-05-14
44.68000030517578,2019-05-15
45.459999084472656,2019-05-16
45.369998931884766,2019-05-17
45.369998931884766,2019-05-20
46.0099983215332,2019-05-21
46.18000030517578,2019-05-22
46.189998626708984,2019-05-23
46.22999954223633,2019-05-24
44.959999084472656,2019-05-28
45.38999938964844,2019-05-29
45.4900016784668,2019-05-30
45.5,2019-05-31
45.59000015258789,2019-06-03
46.779998779296875,2019-06-04
46.029998779296875,2019-06-05
47.61000061035156,2019-06-06
48.15999984741211,2019-06-07
48.810001373291016,2019-06-10
49.689998626708984,2019-06-11
49.52000045776367,2019-06-12
50.31999969482422,2019-06-13
49.689998626708984,2019-06-14
50.56999969482422,2019-06-17
50.47999954223633,2019-06-18
50.59000015258789,2019-06-19
50.279998779296875,2019-06-20
53.2400016784668,2019-06-21
52.70000076293945,2019-06-24
53.15999984741211,2019-06-25
52.970001220703125,2019-06-26
53.77000045776367,2019-06-27
54.209999084472656,2019-06-28
54.709999084472656,2019-07-01
55.52000045776367,2019-07-02
55.91999816894531,2019-07-03
55.459999084472656,2019-07-05
54.54999923706055,2019-07-08
54.529998779296875,2019-07-09
54.869998931884766,2019-07-10
54.2599983215332,2019-07-11
53.439998626708984,2019-07-12
53.97999954223633,2019-07-15
53.7400016784668,2019-07-16
53.7599983215332,2019-07-17
54.290000915527344,2019-07-18
54.29999923706055,2019-07-19
54.939998626708984,2019-07-22
54.869998931884766,2019-07-23
55.41999816894531,2019-07-24
56.29999923706055,2019-07-25
57.2599983215332,2019-07-26
56.40999984741211,2019-07-29
58.04999923706055,2019-07-30
56.4900016784668,2019-07-31
55.7599983215332,2019-08-01
55.09000015258789,2019-08-02
53.470001220703125,2019-08-05
55.2599983215332,2019-08-06
56.88999938964844,2019-08-07
57.189998626708984,2019-08-08
57.189998626708984,2019-08-09
55.33000183105469,2019-08-12
56.65999984741211,2019-08-13
55.15999984741211,2019-08-14
55.27000045776367,2019-08-15
55.84000015258789,2019-08-16
56.25,2019-08-19
55.77000045776367,2019-08-20
55.70000076293945,2019-08-21
55.2400016784668,2019-08-22
53.150001525878906,2019-08-23
54.25,2019-08-26
52.83000183105469,2019-08-27
52.189998626708984,2019-08-28
52.95000076293945,2019-08-29
52.7400016784668,2019-08-30
52.060001373291016,2019-09-03
51.75,2019-09-04
52.75,2019-09-05
52.47999954223633,2019-09-06
51.65999984741211,2019-09-09
50.27000045776367,2019-09-10
51.310001373291016,2019-09-11
51.95000076293945,2019-09-12
51.349998474121094,2019-09-13
50.58000183105469,2019-09-16
50.84000015258789,2019-09-17
50.720001220703125,2019-09-18
50.63999938964844,2019-09-19
51.599998474121094,2019-09-20
51.560001373291016,2019-09-23
51.369998931884766,2019-09-24
49.58000183105469,2019-09-25
48.529998779296875,2019-09-26
47.45000076293945,2019-09-27
47.65999984741211,2019-09-30
47.209999084472656,2019-10-01
47.060001373291016,2019-10-02
47.939998626708984,2019-10-03
49.099998474121094,2019-10-04
48.63999938964844,2019-10-07
47.70000076293945,2019-10-08
47.93000030517578,2019-10-09
47.66999816894531,2019-10-10
48.630001068115234,2019-10-11
48.34000015258789,2019-10-14
49.20000076293945,2019-10-15
48.81999969482422,2019-10-16
49.72999954223633,2019-10-17
48.630001068115234,2019-10-18
48.630001068115234,2019-10-21
48.40999984741211,2019-10-22
49.29999923706055,2019-10-23
49.529998779296875,2019-10-24
49.54999923706055,2019-10-25
50.119998931884766,2019-10-28
50.529998779296875,2019-10-29
49.869998931884766,2019-10-30
48.650001525878906,2019-10-31
49.630001068115234,2019-11-01
50.220001220703125,2019-11-04
50.43000030517578,2019-11-05
49.119998931884766,2019-11-06
49.25,2019-11-07
49.52000045776367,2019-11-08
49.849998474121094,2019-11-11
49.459999084472656,2019-11-12
49.54999923706055,2019-11-13
49.11000061035156,2019-11-14
50.41999816894531,2019-11-15
50.41999816894531,2019-11-18
51.11000061035156,2019-11-19
51.599998474121094,2019-11-20
51.54999923706055,2019-11-21
52.040000915527344,2019-11-22
52.849998474121094,2019-11-25
52.66999816894531,2019-11-26
53.220001220703125,2019-11-27
51.9900016784668,2019-11-29
51.43000030517578,2019-12-02
51.36000061035156,2019-12-03
51.779998779296875,2019-12-04
51.599998474121094,2019-12-05
52.04999923706055,2019-12-06
52.060001373291016,2019-12-09
53.09000015258789,2019-12-10
52.18000030517578,2019-12-11
52.2400016784668,2019-12-12
52.189998626708984,2019-12-13
53.11000061035156,2019-12-16
52.70000076293945,2019-12-17
53.0,2019-12-18
55.25,2019-12-19
55.560001373291016,2019-12-20
56.11000061035156,2019-12-23
56.02000045776367,2019-12-24
56.220001220703125,2019-12-26
56.45000076293945,2019-12-27
56.63999938964844,2019-12-30
56.29999923706055,2019-12-31
56.599998474121094,2020-01-02
55.97999954223633,2020-01-03
55.9900016784668,2020-01-06
56.290000915527344,2020-01-07
56.68000030517578,2020-01-08
56.970001220703125,2020-01-09
57.689998626708984,2020-01-10
59.45000076293945,2020-01-13
60.310001373291016,2020-01-14
60.84000015258789,2020-01-15
61.470001220703125,2020-01-16
60.880001068115234,2020-01-17
61.52000045776367,2020-01-21
61.75,2020-01-22
61.56999969482422,2020-01-23
61.58000183105469,2020-01-24
62.0,2020-01-27
62.95000076293945,2020-01-28
62.79999923706055,2020-01-29
61.9900016784668,2020-01-30
61.099998474121094,2020-01-31
61.650001525878906,2020-02-03
59.470001220703125,2020-02-04
59.2599983215332,2020-02-05
58.97999954223633,2020-02-06
57.88999938964844,2020-02-07
59.310001373291016,2020-02-10
59.45000076293945,2020-02-11
59.33000183105469,2020-02-12
59.599998474121094,2020-02-13
60.45000076293945,2020-02-14
59.29999923706055,2020-02-18
60.650001525878906,2020-02-19
58.79999923706055,2020-02-20
58.97999954223633,2020-02-21
55.91999816894531,2020-02-24
54.720001220703125,2020-02-25
55.02000045776367,2020-02-26
52.45000076293945,2020-02-27
51.529998779296875,2020-02-28
53.34000015258789,2020-03-02
52.470001220703125,2020-03-03
54.88999938964844,2020-03-04
51.68000030517578,2020-03-05
48.90999984741211,2020-03-06
44.04999923706055,2020-03-09
47.4900016784668,2020-03-10
46.04999923706055,2020-03-11
44.0099983215332,2020-03-12
47.91999816894531,2020-03-13
38.939998626708984,2020-03-16
42.90999984741211,2020-03-17
36.95000076293945,2020-03-18
40.61000061035156,2020-03-19
39.20000076293945,2020-03-20
40.689998626708984,2020-03-23
46.0,2020-03-24
48.33000183105469,2020-03-25
50.43000030517578,2020-03-26
48.91999816894531,2020-03-27
50.45000076293945,2020-03-30
51.95000076293945,2020-03-31
48.02000045776367,2020-04-01
49.939998626708984,2020-04-02
48.93000030517578,2020-04-03
52.38999938964844,2020-04-06
52.720001220703125,2020-04-07
55.099998474121094,2020-04-08
56.459999084472656,2020-04-09
54.66999816894531,2020-04-13
56.65999984741211,2020-04-14
55.220001220703125,2020-04-15
55.7599983215332,2020-04-16
57.7599983215332,2020-04-17
58.86000061035156,2020-04-20
57.13999938964844,2020-04-21
58.2599983215332,2020-04-22
58.650001525878906,2020-04-23
60.38999938964844,2020-04-24
63.220001220703125,2020-04-27
62.91999816894531,2020-04-28
68.88999938964844,2020-04-29
69.1500015258789,2020-04-30
66.61000061035156,2020-05-01
66.55999755859375,2020-05-04
67.88999938964844,2020-05-05
71.61000061035156,2020-05-06
71.02999877929688,2020-05-07
71.95999908447266,2020-05-08
73.20999908447266,2020-05-11
70.9000015258789,2020-05-12
71.12999725341797,2020-05-13
70.19000244140625,2020-05-14
73.48999786376953,2020-05-15
75.73999786376953,2020-05-18
76.7699966430664,2020-05-19
78.55000305175781,2020-05-20
78.30000305175781,2020-05-21
78.5199966430664,2020-05-22
76.48999786376953,2020-05-26
73.48999786376953,2020-05-27
76.9000015258789,2020-05-28
77.7300033569336,2020-05-29
76.63999938964844,2020-06-01
78.01000213623047,2020-06-02
79.04000091552734,2020-06-03
76.91000366210938,2020-06-04
74.69999694824219,2020-06-05
75.33000183105469,2020-06-08
74.83000183105469,2020-06-09
74.62999725341797,2020-06-10
68.6500015258789,2020-06-11
69.56999969482422,2020-06-12
70.31999969482422,2020-06-15
71.62000274658203,2020-06-16
71.2699966430664,2020-06-17
70.79000091552734,2020-06-18
71.22000122070312,2020-06-19
71.68000030517578,2020-06-22
71.37000274658203,2020-06-23
70.47000122070312,2020-06-24
73.29000091552734,2020-06-25
73.05999755859375,2020-06-26
71.94000244140625,2020-06-29
73.30000305175781,2020-06-30
73.37000274658203,2020-07-01
72.73999786376953,2020-07-02
73.52999877929688,2020-07-06
73.7300033569336,2020-07-07
76.22000122070312,2020-07-08
79.1500015258789,2020-07-09
78.01000213623047,2020-07-10
77.47000122070312,2020-07-13
79.31999969482422,2020-07-14
83.70999908447266,2020-07-15
83.52999877929688,2020-07-16
85.3499984741211,2020-07-17
85.86000061035156,2020-07-20
85.9800033569336,2020-07-21
85.04000091552734,2020-07-22
83.4800033569336,2020-07-23
81.63999938964844,2020-07-24
83.25,2020-07-27
80.68000030517578,2020-07-28
81.5199966430664,2020-07-29
88.0999984741211,2020-07-30
87.33999633789062,2020-07-31
90.16999816894531,2020-08-03
88.18000030517578,2020-08-04
89.62000274658203,2020-08-05
88.19000244140625,2020-08-06
88.16999816894531,2020-08-07
87.58999633789062,2020-08-10
84.9000015258789,2020-08-11
87.80000305175781,2020-08-12
88.41000366210938,2020-08-13
87.0199966430664,2020-08-14
91.02999877929688,2020-08-17
89.0,2020-08-18
87.12999725341797,2020-08-19
86.54000091552734,2020-08-20
86.48999786376953,2020-08-21
88.45999908447266,2020-08-24
88.3499984741211,2020-08-25
88.70999908447266,2020-08-26
87.70999908447266,2020-08-27
87.66000366210938,2020-08-28
92.5,2020-08-31
90.68000030517578,2020-09-01
89.44000244140625,2020-09-02
86.4000015258789,2020-09-03
83.94999694824219,2020-09-04
83.06999969482422,2020-09-08
84.80000305175781,2020-09-09
83.87999725341797,2020-09-10
82.69999694824219,2020-09-11
83.91000366210938,2020-09-14
84.31999969482422,2020-09-15
84.16999816894531,2020-09-16
84.2300033569336,2020-09-17
84.87000274658203,2020-09-18
85.55000305175781,2020-09-21
85.16999816894531,2020-09-22
83.9000015258789,2020-09-23
80.79000091552734,2020-09-24
81.9800033569336,2020-09-25
84.11000061035156,2020-09-28
85.19000244140625,2020-09-29
85.66000366210938,2020-09-30
86.33000183105469,2020-10-01
85.87999725341797,2020-10-02
89.47000122070312,2020-10-05
88.8499984741211,2020-10-06
91.52999877929688,2020-10-07
92.70999908447266,2020-10-08
94.4800033569336,2020-10-09
95.01000213623047,2020-10-12
94.87999725341797,2020-10-13
92.61000061035156,2020-10-14
92.19999694824219,2020-10-15
92.4000015258789,2020-10-16
91.26000213623047,2020-10-19
93.16000366210938,2020-10-20
92.41000366210938,2020-10-21
93.4000015258789,2020-10-22
94.0199966430664,2020-10-23
91.30999755859375,2020-10-26
91.48999786376953,2020-10-27
88.93000030517578,2020-10-28
89.38999938964844,2020-10-29
87.7699966430664,2020-10-30
88.52999877929688,2020-11-02
95.51000213623047,2020-11-03
101.51000213623047,2020-11-04
102.4800033569336,2020-11-05
103.30999755859375,2020-11-06
101.91000366210938,2020-11-09
99.94000244140625,2020-11-10
101.7300033569336,2020-11-11
103.44000244140625,2020-11-12
104.61000061035156,2020-11-13
105.36000061035156,2020-11-16
104.97000122070312,2020-11-17
103.13999938964844,2020-11-18
104.16000366210938,2020-11-19
103.33000183105469,2020-11-20
99.80000305175781,2020-11-23
94.66000366210938,2020-11-24
94.6500015258789,2020-11-25
97.4000015258789,2020-11-27
96.13999938964844,2020-11-30
95.7699966430664,2020-12-01
93.20999908447266,2020-12-02
93.47000122070312,2020-12-03
95.4000015258789,2020-12-04
93.43000030517578,2020-12-07
94.25,2020-12-08
92.30999755859375,2020-12-09
95.18000030517578,2020-12-10
95.2300033569336,2020-12-11
97.93000030517578,2020-12-14
100.01000213623047,2020-12-15
100.12999725341797,2020-12-16
103.62000274658203,2020-12-17
105.0,2020-12-18
103.66999816894531,2020-12-21
104.88999938964844,2020-12-22
104.86000061035156,2020-12-23
105.30999755859375,2020-12-24
102.87999725341797,2020-12-28
102.70999908447266,2020-12-29
103.19000244140625,2020-12-30
104.06999969482422,2020-12-31
103.7300033569336,2021-01-04
104.83000183105469,2021-01-05
106.23999786376953,2021-01-06
108.56999969482422,2021-01-07
112.48999786376953,2021-01-08
115.4000015258789,2021-01-11
115.69000244140625,2021-01-12
114.75,2021-01-13
115.23999786376953,2021-01-14
115.5,2021-01-15
119.83000183105469,2021-01-19
119.66999816894531,2021-01-20
118.27999877929688,2021-01-21
116.81999969482422,2021-01-22
115.7300033569336,2021-01-25
113.3499984741211,2021-01-26
109.55000305175781,2021-01-27
114.88999938964844,2021-01-28
115.05000305175781,2021-01-29
117.48999786376953,2021-02-01
117.7300033569336,2021-02-02
113.83000183105469,2021-02-03
113.43000030517578,2021-02-04
113.52999877929688,2021-02-05
113.5,2021-02-08
114.16999816894531,2021-02-09
119.22000122070312,2021-02-10
123.0,2021-02-11
125.2699966430664,2021-02-12
122.77999877929688,2021-02-16
120.94999694824219,2021-02-17
118.23999786376953,2021-02-18
117.98999786376953,2021-02-19
114.31999969482422,2021-02-22
112.80000305175781,2021-02-23
115.1500015258789,2021-02-24
112.25,2021-02-25
113.70999908447266,2021-02-26
116.4000015258789,2021-03-01
113.7699966430664,2021-03-02
108.37000274658203,2021-03-03
103.08000183105469,2021-03-04
104.55000305175781,2021-03-05
101.51000213623047,2021-03-08
103.30000305175781,2021-03-09
103.05000305175781,2021-03-10
106.26000213623047,2021-03-11
105.76000213623047,2021-03-12
106.66999816894531,2021-03-15
103.5199966430664,2021-03-16
106.04000091552734,2021-03-17
104.0,2021-03-18
106.01000213623047,2021-03-19
109.81999969482422,2021-03-22
107.4000015258789,2021-03-23
102.9800033569336,2021-03-24
102.22000122070312,2021-03-25
103.30000305175781,2021-03-26
102.12999725341797,2021-03-29
103.56999969482422,2021-03-30
105.30999755859375,2021-03-31
106.54000091552734,2021-04-01
105.75,2021-04-05
107.02999877929688,2021-04-06
106.16000366210938,2021-04-07
107.41999816894531,2021-04-08
109.26000213623047,2021-04-09
109.37999725341797,2021-04-12
109.04000091552734,2021-04-13
109.91000366210938,2021-04-14
110.98999786376953,2021-04-15
110.5999984741211,2021-04-16
108.62999725341797,2021-04-19
109.36000061035156,2021-04-20
111.2699966430664,2021-04-21
113.20999908447266,2021-04-22
114.88999938964844,2021-04-23
115.69000244140625,2021-04-26
112.7300033569336,2021-04-27
113.22000122070312,2021-04-28
113.91999816894531,2021-04-29
112.47000122070312,2021-04-30
111.77999877929688,2021-05-03
103.5,2021-05-04
106.4800033569336,2021-05-05
106.18000030517578,2021-05-06
107.55999755859375,2021-05-07
104.80000305175781,2021-05-10
104.0,2021-05-11
101.4800033569336,2021-05-12
100.4800033569336,2021-05-13
102.69999694824219,2021-05-14
102.0199966430664,2021-05-17
100.33999633789062,2021-05-18
100.37000274658203,2021-05-19
103.63999938964844,2021-05-20
101.81999969482422,2021-05-21
102.55999755859375,2021-05-24
103.44999694824219,2021-05-25
104.29000091552734,2021-05-26
105.0999984741211,2021-05-27
104.83000183105469,2021-05-28
102.01000213623047,2021-06-01
100.72000122070312,2021-06-02
100.61000061035156,2021-06-03
101.16000366210938,2021-06-04
103.91999816894531,2021-06-07
104.12000274658203,2021-06-08
107.30000305175781,2021-06-09
108.87000274658203,2021-06-10
109.05000305175781,2021-06-11
109.58000183105469,2021-06-14
108.47000122070312,2021-06-15
107.79000091552734,2021-06-16
110.55999755859375,2021-06-17
108.61000061035156,2021-06-18
109.75,2021-06-21
110.01000213623047,2021-06-22
109.08999633789062,2021-06-23
109.26000213623047,2021-06-24
109.16000366210938,2021-06-25
109.61000061035156,2021-06-28
109.1500015258789,2021-06-29
108.12000274658203,2021-06-30
110.8499984741211,2021-07-01
111.12000274658203,2021-07-02
113.1500015258789,2021-07-06
114.58999633789062,2021-07-07
112.88999938964844,2021-07-08
113.25,2021-07-09
113.54000091552734,2021-07-12
113.33000183105469,2021-07-13
111.13999938964844,2021-07-14
109.69999694824219,2021-07-15
109.16999816894531,2021-07-16
110.83999633789062,2021-07-19
112.69000244140625,2021-07-20
113.54000091552734,2021-07-21
115.19000244140625,2021-07-22
116.26000213623047,2021-07-23
113.0,2021-07-26
114.0,2021-07-27
116.51000213623047,2021-07-28
119.31999969482422,2021-07-29
119.80999755859375,2021-07-30
120.33999633789062,2021-08-02
122.16000366210938,2021-08-03
122.9000015258789,2021-08-04
122.12000274658203,2021-08-05
121.43000030517578,2021-08-06
121.72000122070312,2021-08-09
119.19000244140625,2021-08-10
118.13999938964844,2021-08-11
120.29000091552734,2021-08-12
120.55999755859375,2021-08-13
120.9800033569336,2021-08-16
120.66000366210938,2021-08-17
120.0199966430664,2021-08-18
120.9000015258789,2021-08-19
123.41999816894531,2021-08-20
125.04000091552734,2021-08-23
126.25,2021-08-24
129.14999389648438,2021-08-25
130.3000030517578,2021-08-26
129.85000610351562,2021-08-27
130.30999755859375,2021-08-30
130.44000244140625,2021-08-31
133.86000061035156,2021-09-01
139.60000610351562,2021-09-02
140.35000610351562,2021-09-03
141.11000061035156,2021-09-07
142.35000610351562,2021-09-08
141.02999877929688,2021-09-09
137.66000366210938,2021-09-10
136.6300048828125,2021-09-13
138.14999389648438,2021-09-14
138.25999450683594,2021-09-15
138.1699981689453,2021-09-16
136.14999389648438,2021-09-17
135.97999572753906,2021-09-20
136.08999633789062,2021-09-21
137.2100067138672,2021-09-22
141.02000427246094,2021-09-23
141.33999633789062,2021-09-24
136.38999938964844,2021-09-27
133.22000122070312,2021-09-28
134.24000549316406,2021-09-29
133.07000732421875,2021-09-30
131.92999267578125,2021-10-01
129.02000427246094,2021-10-04
130.19000244140625,2021-10-05
129.36000061035156,2021-10-06
131.0399932861328,2021-10-07
130.33999633789062,2021-10-08
128.52999877929688,2021-10-11
128.6300048828125,2021-10-12
128.16000366210938,2021-10-13
128.94000244140625,2021-10-14
128.77000427246094,2021-10-15
130.39999389648438,2021-10-18
133.22000122070312,2021-10-19
131.77999877929688,2021-10-20
132.30999755859375,2021-10-21
132.72999572753906,2021-10-22
130.88999938964844,2021-10-25
133.50999450683594,2021-10-26
133.02000427246094,2021-10-27
135.5,2021-10-28
137.86000061035156,2021-10-29
139.07000732421875,2021-11-01
136.35000610351562,2021-11-02
136.00999450683594,2021-11-03
129.0399932861328,2021-11-04
122.20999908447266,2021-11-05
124.0,2021-11-08
125.04000091552734,2021-11-09
123.66000366210938,2021-11-10
126.4000015258789,2021-11-11
128.0500030517578,2021-11-12
128.2100067138672,2021-11-15
131.39999389648438,2021-11-16
130.0500030517578,2021-11-17
128.02999877929688,2021-11-18
127.11000061035156,2021-11-19
128.64999389648438,2021-11-22
127.86000061035156,2021-11-23
129.58999633789062,2021-11-24
132.30999755859375,2021-11-26
133.9600067138672,2021-11-29
128.66000366210938,2021-11-30
127.30999755859375,2021-12-01
127.6500015258789,2021-12-02
122.47000122070312,2021-12-03
120.86000061035156,2021-12-06
123.48999786376953,2021-12-07
127.45999908447266,2021-12-08
123.79000091552734,2021-12-09
122.31999969482422,2021-12-10
124.87999725341797,2021-12-13
122.37999725341797,2021-12-14
127.08000183105469,2021-12-15
126.97000122070312,2021-12-16
125.37000274658203,2021-12-17
119.56999969482422,2021-12-20
124.52999877929688,2021-12-21
124.58000183105469,2021-12-22
124.95999908447266,2021-12-23
126.36000061035156,2021-12-27
125.36000061035156,2021-12-28
128.0800018310547,2021-12-29
128.50999450683594,2021-12-30
128.02999877929688,2021-12-31
124.48999786376953,2022-01-03
119.63999938964844,2022-01-04
116.05999755859375,2022-01-05
116.91999816894531,2022-01-06
115.45999908447266,2022-01-07
118.30999755859375,2022-01-10
117.83000183105469,2022-01-11
115.37999725341797,2022-01-12
109.9800033569336,2022-01-13
108.23999786376953,2022-01-14
103.93000030517578,2022-01-18
102.55999755859375,2022-01-19
102.0199966430664,2022-01-20
102.08000183105469,2022-01-21
103.73999786376953,2022-01-24
100.3499984741211,2022-01-25
98.12000274658203,2022-01-26
96.87999725341797,2022-01-27
99.87999725341797,2022-01-28
