AZN,Date
9.096866607666016,2000-03-23
9.13607406616211,2000-03-24
9.044586181640625,2000-03-27
8.92695140838623,2000-03-28
8.613268852233887,2000-03-29
8.534846305847168,2000-03-30
8.469498634338379,2000-03-31
8.992302894592285,2000-04-03
9.42362117767334,2000-04-04
8.88774299621582,2000-04-05
9.201425552368164,2000-04-06
9.096866607666016,2000-04-07
9.162213325500488,2000-04-10
9.488970756530762,2000-04-11
9.358270645141602,2000-04-12
9.449764251708984,2000-04-13
8.992302894592285,2000-04-14
9.018442153930664,2000-04-17
9.044586181640625,2000-04-18
9.201425552368164,2000-04-19
9.397481918334961,2000-04-20
9.462831497192383,2000-04-24
9.384410858154297,2000-04-25
9.175289154052734,2000-04-26
8.822394371032715,2000-04-27
8.809320449829102,2000-04-28
8.992302894592285,2000-05-01
8.783182144165039,2000-05-02
8.57405948638916,2000-05-03
8.600198745727539,2000-05-04
8.613268852233887,2000-05-05
8.79625129699707,2000-05-08
8.979235649108887,2000-05-09
8.861600875854492,2000-05-10
8.992302894592285,2000-05-11
9.149147033691406,2000-05-12
9.188360214233398,2000-05-15
9.083794593811035,2000-05-16
8.57405948638916,2000-05-17
8.743972778320312,2000-05-18
8.77010726928711,2000-05-19
8.717829704284668,2000-05-22
8.404146194458008,2000-05-23
8.600198745727539,2000-05-24
8.534846305847168,2000-05-25
8.652480125427246,2000-05-26
8.757040023803711,2000-05-30
8.79625129699707,2000-05-31
8.992302894592285,2000-06-01
8.84853458404541,2000-06-02
8.626338958740234,2000-06-05
8.495635032653809,2000-06-06
8.587128639221191,2000-06-07
8.521775245666504,2000-06-08
8.613268852233887,2000-06-09
8.757040023803711,2000-06-12
8.730901718139648,2000-06-13
8.809320449829102,2000-06-14
8.704760551452637,2000-06-15
8.88774299621582,2000-06-16
9.096866607666016,2000-06-19
9.162213325500488,2000-06-20
9.358270645141602,2000-06-21
9.096866607666016,2000-06-22
9.240638732910156,2000-06-23
9.27984619140625,2000-06-26
9.149147033691406,2000-06-27
9.371336936950684,2000-06-28
9.750377655029297,2000-06-29
9.724236488342285,2000-06-30
9.828800201416016,2000-07-03
9.711167335510254,2000-07-05
9.828800201416016,2000-07-06
9.894149780273438,2000-07-07
9.92029094696045,2000-07-10
10.050994873046875,2000-07-11
9.97257137298584,2000-07-12
9.645814895629883,2000-07-13
9.449764251708984,2000-07-14
9.227568626403809,2000-07-17
9.188360214233398,2000-07-18
9.162213325500488,2000-07-19
9.057656288146973,2000-07-20
9.070727348327637,2000-07-21
9.214498519897461,2000-07-24
9.123006820678711,2000-07-25
9.096866607666016,2000-07-26
9.319060325622559,2000-07-27
9.253706932067871,2000-07-28
8.940027236938477,2000-07-31
9.123006820678711,2000-08-01
9.436690330505371,2000-08-02
9.397481918334961,2000-08-03
9.42362117767334,2000-08-04
9.51511287689209,2000-08-07
9.33212661743164,2000-08-08
8.966164588928223,2000-08-09
9.083794593811035,2000-08-10
9.13607406616211,2000-08-11
9.410550117492676,2000-08-14
9.34520435333252,2000-08-15
9.358270645141602,2000-08-16
9.528181076049805,2000-08-17
9.462831497192383,2000-08-18
9.449764251708984,2000-08-21
9.541250228881836,2000-08-22
9.593536376953125,2000-08-23
9.671954154968262,2000-08-24
9.658883094787598,2000-08-25
9.645814895629883,2000-08-28
9.51511287689209,2000-08-29
9.42362117767334,2000-08-30
9.528181076049805,2000-08-31
9.698097229003906,2000-09-01
9.580465316772461,2000-09-05
9.266277313232422,2000-09-06
9.384570121765137,2000-09-07
9.371426582336426,2000-09-08
9.384570121765137,2000-09-11
9.805168151855469,2000-09-12
9.608016014099121,2000-09-13
9.831452369689941,2000-09-14
9.594871520996094,2000-09-15
9.660587310791016,2000-09-18
9.818310737609863,2000-09-19
9.831452369689941,2000-09-20
10.094330787658691,2000-09-21
10.6463623046875,2000-09-22
10.698935508728027,2000-09-25
10.580643653869629,2000-09-26
10.961809158325195,2000-09-27
11.14582347869873,2000-09-28
11.053814888000488,2000-09-29
10.73836898803711,2000-10-02
10.6463623046875,2000-10-03
10.85666275024414,2000-10-04
10.804086685180664,2000-10-05
10.777798652648926,2000-10-06
10.633214950561523,2000-10-09
10.89609146118164,2000-10-10
10.85666275024414,2000-10-11
10.922379493713379,2000-10-12
10.85666275024414,2000-10-13
10.698935508728027,2000-10-16
10.659505844116211,2000-10-17
10.50178337097168,2000-10-18
10.16004753112793,2000-10-19
9.910318374633789,2000-10-20
10.05489730834961,2000-10-23
10.002321243286133,2000-10-24
9.792025566101074,2000-10-25
9.976031303405762,2000-10-26
9.936603546142578,2000-10-27
9.857743263244629,2000-10-30
10.02861213684082,2000-10-31
9.88403034210205,2000-11-01
9.857743263244629,2000-11-02
9.857743263244629,2000-11-03
10.107477188110352,2000-11-06
10.186333656311035,2000-11-07
10.34405517578125,2000-11-08
10.330916404724121,2000-11-09
10.409775733947754,2000-11-10
10.449207305908203,2000-11-13
10.33056354522705,2000-11-14
10.10218620300293,2000-11-15
10.088750839233398,2000-11-16
10.31712532043457,2000-11-17
10.424598693847656,2000-11-20
10.438029289245605,2000-11-21
10.129054069519043,2000-11-22
10.31712532043457,2000-11-24
10.652969360351562,2000-11-27
10.66640567779541,2000-11-28
10.814175605773926,2000-11-29
11.05598258972168,2000-11-30
10.814175605773926,2000-12-01
10.94851303100586,2000-12-04
10.841042518615723,2000-12-05
10.370859146118164,2000-12-06
10.249958038330078,2000-12-07
10.505197525024414,2000-12-08
10.357427597045898,2000-12-11
10.129054069519043,2000-12-12
10.585799217224121,2000-12-13
10.7604398727417,2000-12-14
10.921646118164062,2000-12-15
10.854476928710938,2000-12-18
10.867907524108887,2000-12-19
11.230619430541992,2000-12-20
10.800742149353027,2000-12-21
10.827609062194824,2000-12-22
10.908209800720215,2000-12-26
11.069415092468262,2000-12-27
11.176884651184082,2000-12-28
11.069415092468262,2000-12-29
10.93508243560791,2001-01-02
10.612666130065918,2001-01-03
10.31712532043457,2001-01-04
10.357427597045898,2001-01-05
10.303690910339355,2001-01-08
10.129054069519043,2001-01-09
10.088750839233398,2001-01-10
10.357427597045898,2001-01-11
10.061882972717285,2001-01-12
10.303690910339355,2001-01-16
10.10218620300293,2001-01-17
10.061882972717285,2001-01-18
9.739474296569824,2001-01-19
9.712610244750977,2001-01-22
9.739474296569824,2001-01-23
9.685736656188965,2001-01-24
9.712610244750977,2001-01-25
9.6588716506958,2001-01-26
9.618571281433105,2001-01-29
9.625020980834961,2001-01-30
9.545491218566895,2001-01-31
9.779777526855469,2001-02-01
10.046300888061523,2001-02-02
9.951726913452148,2001-02-05
9.747533798217773,2001-02-06
9.592780113220215,2001-02-07
9.435871124267578,2001-02-08
9.478858947753906,2001-02-09
9.663708686828613,2001-02-12
9.702398300170898,2001-02-13
9.5218505859375,2001-02-14
9.468114852905273,2001-02-15
9.23167896270752,2001-02-16
9.17794132232666,2001-02-20
9.922571182250977,2001-02-21
9.933451652526855,2001-02-22
9.833353042602539,2001-02-23
9.863819122314453,2001-02-26
9.805066108703613,2001-02-27
10.06401252746582,2001-02-28
10.161931991577148,2001-03-01
10.33601188659668,2001-03-02
10.270734786987305,2001-03-05
10.05965805053711,2001-03-06
9.935627937316895,2001-03-07
9.966092109680176,2001-03-08
10.118412017822266,2001-03-09
9.93127155303955,2001-03-12
9.907341003417969,2001-03-13
9.62881088256836,2001-03-14
10.283787727355957,2001-03-15
9.935627937316895,2001-03-16
10.238093376159668,2001-03-19
10.270734786987305,2001-03-20
10.161931991577148,2001-03-21
9.792014122009277,2001-03-22
10.06836223602295,2001-03-23
10.227211952209473,2001-03-26
10.307724952697754,2001-03-27
10.235916137695312,2001-03-28
10.248971939086914,2001-03-29
10.499212265014648,2001-03-30
10.314254760742188,2001-04-02
10.227211952209473,2001-04-03
10.48833179473877,2001-04-04
10.77338695526123,2001-04-05
10.673293113708496,2001-04-06
10.869132995605469,2001-04-09
10.932238578796387,2001-04-10
10.542732238769531,2001-04-11
10.466572761535645,2001-04-12
10.48833179473877,2001-04-16
10.618890762329102,2001-04-17
10.33601188659668,2001-04-18
10.279435157775879,2001-04-19
10.272905349731445,2001-04-20
10.370828628540039,2001-04-23
10.118412017822266,2001-04-24
10.216330528259277,2001-04-25
10.44481372833252,2001-04-26
10.527495384216309,2001-04-27
10.34036636352539,2001-04-30
10.303374290466309,2001-05-01
10.216330528259277,2001-05-02
9.939979553222656,2001-05-03
10.053129196166992,2001-05-04
10.114060401916504,2001-05-07
10.227211952209473,2001-05-08
10.2750825881958,2001-05-09
10.40999984741211,2001-05-10
10.303374290466309,2001-05-11
10.248971939086914,2001-05-14
10.194573402404785,2001-05-15
10.597129821777344,2001-05-16
10.8626070022583,2001-05-17
10.869132995605469,2001-05-18
10.967049598693848,2001-05-21
10.760334014892578,2001-05-22
10.64064884185791,2001-05-23
10.651531219482422,2001-05-24
10.542732238769531,2001-05-25
10.573197364807129,2001-05-29
10.462217330932617,2001-05-30
10.405645370483398,2001-05-31
10.575372695922852,2001-06-01
10.716812133789062,2001-06-04
10.869132995605469,2001-06-05
10.73857307434082,2001-06-06
10.888714790344238,2001-06-07
10.812556266784668,2001-06-08
10.599308013916016,2001-06-11
10.605835914611816,2001-06-12
10.692874908447266,2001-06-13
10.812556266784668,2001-06-14
10.836492538452148,2001-06-15
10.764683723449707,2001-06-18
10.684173583984375,2001-06-19
10.701578140258789,2001-06-20
10.85825252532959,2001-06-21
10.531850814819336,2001-06-22
10.645004272460938,2001-06-25
10.499212265014648,2001-06-26
10.34036636352539,2001-06-27
10.318605422973633,2001-06-28
10.172811508178711,2001-06-29
10.292491912841797,2001-07-02
10.238093376159668,2001-07-03
10.183690071105957,2001-07-05
10.303374290466309,2001-07-06
10.303374290466309,2001-07-09
10.316428184509277,2001-07-10
10.368654251098633,2001-07-11
10.359950065612793,2001-07-12
10.52096939086914,2001-07-13
10.44698715209961,2001-07-16
10.4121675491333,2001-07-17
11.010574340820312,2001-07-18
10.890893936157227,2001-07-19
11.121549606323242,2001-07-20
10.653709411621094,2001-07-23
10.48833179473877,2001-07-24
10.303374290466309,2001-07-25
10.792969703674316,2001-07-26
10.771212577819824,2001-07-27
10.801673889160156,2001-07-30
10.977936744689941,2001-07-31
10.993162155151367,2001-08-01
11.075855255126953,2001-08-02
10.990988731384277,2001-08-03
10.912654876708984,2001-08-06
11.010574340820312,2001-08-07
10.673293113708496,2001-08-08
10.62106704711914,2001-08-09
10.792969703674316,2001-08-10
10.366475105285645,2001-08-13
10.477452278137207,2001-08-14
10.684173583984375,2001-08-15
10.48833179473877,2001-08-16
10.227211952209473,2001-08-17
10.359950065612793,2001-08-20
10.48833179473877,2001-08-21
10.741219520568848,2001-08-22
10.443706512451172,2001-08-23
10.487455368041992,2001-08-24
10.51807975769043,2001-08-27
10.581523895263672,2001-08-28
10.577147483825684,2001-08-29
10.548712730407715,2001-08-30
10.609966278076172,2001-08-31
10.393391609191895,2001-09-04
10.448081970214844,2001-09-05
10.108996391296387,2001-09-06
9.973365783691406,2001-09-07
9.883671760559082,2001-09-10
9.888051986694336,2001-09-17
9.890237808227539,2001-09-18
9.9536771774292,2001-09-19
9.586158752441406,2001-09-20
9.319268226623535,2001-09-21
9.603658676147461,2001-09-24
9.485527992248535,2001-09-25
9.555530548095703,2001-09-26
10.0936861038208,2001-09-27
10.216193199157715,2001-09-28
10.06524658203125,2001-10-01
10.281821250915527,2001-10-02
10.257755279541016,2001-10-03
9.9536771774292,2001-10-04
10.380264282226562,2001-10-05
10.095874786376953,2001-10-08
9.931801795959473,2001-10-09
10.174629211425781,2001-10-10
10.139625549316406,2001-10-11
10.100247383117676,2001-10-12
10.12650203704834,2001-10-15
10.161503791809082,2001-10-16
10.327759742736816,2001-10-17
10.308073997497559,2001-10-18
10.227128028869629,2001-10-19
10.209630966186523,2001-10-22
10.0368070602417,2001-10-23
10.119935035705566,2001-10-24
10.008367538452148,2001-10-25
9.84429931640625,2001-10-26
9.732728958129883,2001-10-29
9.778667449951172,2001-10-30
9.868358612060547,2001-10-31
10.259943008422852,2001-11-01
10.218378067016602,2001-11-02
10.531211853027344,2001-11-05
10.32557487487793,2001-11-06
10.402139663696289,2001-11-07
10.417449951171875,2001-11-08
10.314634323120117,2001-11-09
10.308073997497559,2001-11-12
10.268695831298828,2001-11-13
10.008367538452148,2001-11-14
10.003990173339844,2001-11-15
10.139625549316406,2001-11-16
9.898988723754883,2001-11-19
9.931801795959473,2001-11-20
10.18775463104248,2001-11-21
9.99305534362793,2001-11-23
10.108996391296387,2001-11-26
10.060869216918945,2001-11-27
9.84429931640625,2001-11-28
9.912116050720215,2001-11-29
9.94273853302002,2001-11-30
9.734912872314453,2001-12-03
9.925238609313965,2001-12-04
9.877110481262207,2001-12-05
10.01274299621582,2001-12-06
9.888051986694336,2001-12-07
9.853046417236328,2001-12-10
9.686788558959961,2001-12-11
9.627720832824707,2001-12-12
9.682409286499023,2001-12-13
9.734912872314453,2001-12-14
9.789606094360352,2001-12-17
9.776482582092285,2001-12-18
9.660537719726562,2001-12-19
9.636473655700684,2001-12-20
9.855234146118164,2001-12-21
9.86617374420166,2001-12-24
9.84429931640625,2001-12-26
9.756790161132812,2001-12-27
10.049934387207031,2001-12-28
10.194314002990723,2001-12-31
10.025869369506836,2002-01-02
10.008367538452148,2002-01-03
9.861797332763672,2002-01-04
9.789606094360352,2002-01-07
9.678038597106934,2002-01-08
9.807107925415039,2002-01-09
9.90773868560791,2002-01-10
9.997428894042969,2002-01-11
9.94273853302002,2002-01-14
9.84429931640625,2002-01-15
9.745851516723633,2002-01-16
9.86617374420166,2002-01-17
9.853046417236328,2002-01-18
9.997428894042969,2002-01-22
10.115560531616211,2002-01-23
10.073994636535645,2002-01-24
9.793984413146973,2002-01-25
9.713038444519043,2002-01-28
9.592719078063965,2002-01-29
9.789606094360352,2002-01-30
10.279637336730957,2002-01-31
10.443706512451172,2002-02-01
10.467765808105469,2002-02-04
10.609966278076172,2002-02-05
10.434956550598145,2002-02-06
10.500584602355957,2002-02-07
10.548712730407715,2002-02-08
10.697465896606445,2002-02-11
10.776223182678223,2002-02-12
10.830911636352539,2002-02-13
10.940289497375488,2002-02-14
11.163433074951172,2002-02-15
10.8134126663208,2002-02-19
10.988521575927734,2002-02-20
10.911136627197266,2002-02-21
11.21182918548584,2002-02-22
11.121180534362793,2002-02-25
11.231727600097656,2002-02-26
11.337855339050293,2002-02-27
11.271525382995605,2002-02-28
11.497045516967773,2002-03-01
11.415243148803711,2002-03-04
11.196354866027832,2002-03-05
11.130022048950195,2002-03-06
10.988521575927734,2002-03-07
11.054850578308105,2002-03-08
10.922192573547363,2002-03-11
10.95977783203125,2002-03-12
11.03273868560791,2002-03-13
10.913346290588379,2002-03-14
10.838177680969238,2002-03-15
11.034953117370605,2002-03-18
11.05263900756836,2002-03-19
10.866917610168457,2002-03-20
10.820490837097168,2002-03-21
10.86249828338623,2002-03-22
10.811641693115234,2002-03-25
10.738682746887207,2002-03-26
10.877971649169922,2002-03-27
10.964200973510742,2002-03-28
11.065903663635254,2002-04-01
11.03273868560791,2002-04-02
11.03273868560791,2002-04-03
10.765213012695312,2002-04-04
10.893449783325195,2002-04-05
10.789535522460938,2002-04-08
10.913346290588379,2002-04-09
11.364388465881348,2002-04-10
11.306900978088379,2002-04-11
11.298057556152344,2002-04-12
11.371017456054688,2002-04-15
11.242781639099121,2002-04-16
11.099071502685547,2002-04-17
10.824909210205078,2002-04-18
10.948724746704102,2002-04-19
11.094650268554688,2002-04-22
11.187511444091797,2002-04-23
11.145500183105469,2002-04-24
10.701095581054688,2002-04-25
10.756372451782227,2002-04-26
10.630342483520508,2002-04-29
10.292064666748047,2002-04-30
10.495473861694336,2002-05-01
10.296485900878906,2002-05-02
10.170462608337402,2002-05-03
10.139510154724121,2002-05-06
10.04443645477295,2002-05-07
10.219103813171387,2002-05-08
10.170462608337402,2002-05-09
9.913993835449219,2002-05-10
10.03780460357666,2002-05-13
10.017906188964844,2002-05-14
10.307546615600586,2002-05-15
10.281012535095215,2002-05-16
10.320809364318848,2002-05-17
10.437989234924316,2002-05-20
10.325230598449707,2002-05-21
10.292064666748047,2002-05-22
10.292064666748047,2002-05-23
10.028962135314941,2002-05-24
10.00242805480957,2002-05-28
9.717216491699219,2002-05-29
9.80123233795166,2002-05-30
9.666361808776855,2002-05-31
9.630987167358398,2002-06-03
9.454109191894531,2002-06-04
9.540336608886719,2002-06-05
9.204272270202637,2002-06-06
9.26396369934082,2002-06-07
9.445261001586914,2002-06-10
9.252909660339355,2002-06-11
9.109195709228516,2002-06-12
8.923477172851562,2002-06-13
9.064977645874023,2002-06-14
9.509381294250488,2002-06-17
9.385567665100098,2002-06-18
9.020757675170898,2002-06-19
8.779763221740723,2002-06-20
8.9212646484375,2002-06-21
8.892521858215332,2002-06-24
8.801873207092285,2002-06-25
9.195425987243652,2002-06-26
9.113618850708008,2002-06-27
9.064977645874023,2002-06-28
8.843877792358398,2002-07-01
8.547612190246582,2002-07-02
8.38178825378418,2002-07-03
8.79081916809082,2002-07-05
8.888101577758789,2002-07-08
8.757652282714844,2002-07-09
8.16511058807373,2002-07-10
8.313244819641113,2002-07-11
8.078885078430176,2002-07-12
7.89316463470459,2002-07-15
7.994869232177734,2002-07-16
8.182802200317383,2002-07-17
8.182802200317383,2002-07-18
7.546041011810303,2002-07-19
7.384639739990234,2002-07-22
7.019830703735352,2002-07-23
7.384639739990234,2002-07-24
7.406750202178955,2002-07-25
7.583627223968506,2002-07-26
8.14742374420166,2002-07-29
8.092151641845703,2002-07-30
8.089941024780273,2002-07-31
7.937382698059082,2002-08-01
8.401688575744629,2002-08-02
7.871054172515869,2002-08-05
7.676488399505615,2002-08-06
7.738396167755127,2002-08-07
8.1628999710083,2002-08-08
8.045721054077148,2002-08-09
8.271239280700684,2002-08-12
7.91306209564209,2002-08-13
8.070040702819824,2002-08-14
7.983813285827637,2002-08-15
8.180590629577637,2002-08-16
6.849585056304932,2002-08-19
6.555525779724121,2002-08-20
6.779886245727539,2002-08-21
6.724132537841797,2002-08-22
6.766506195068359,2002-08-23
6.817802429199219,2002-08-26
6.590318202972412,2002-08-27
6.534562587738037,2002-08-28
6.56801700592041,2002-08-29
6.501108169555664,2002-08-30
6.5033392906188965,2002-09-03
6.857943534851074,2002-09-04
6.80219030380249,2002-09-05
6.951613426208496,2002-09-06
7.170177936553955,2002-09-09
7.1188836097717285,2002-09-10
7.05420446395874,2002-09-11
6.947153091430664,2002-09-12
6.869096279144287,2002-09-13
6.860176086425781,2002-09-16
6.75312614440918,2002-09-17
6.739744186401367,2002-09-18
6.547945022583008,2002-09-19
6.590318202972412,2002-09-20
6.556866645812988,2002-09-23
6.8334126472473145,2002-09-24
6.715212821960449,2002-09-25
6.953842639923096,2002-09-26
6.913701057434082,2002-09-27
6.817802429199219,2002-09-30
7.147873401641846,2002-10-01
7.239313125610352,2002-10-02
7.440032958984375,2002-10-03
7.203630447387695,2002-10-04
7.065354824066162,2002-10-07
6.90924072265625,2002-10-08
6.962764263153076,2002-10-09
6.998448848724365,2002-10-10
7.259385585784912,2002-10-11
8.162626266479492,2002-10-14
8.162626266479492,2002-10-15
7.861546516418457,2002-10-16
8.325435638427734,2002-10-17
8.329893112182617,2002-10-18
8.278600692749023,2002-10-21
8.140325546264648,2002-10-22
8.118023872375488,2002-10-23
8.01766300201416,2002-10-24
8.365577697753906,2002-10-25
8.171548843383789,2002-10-28
8.118023872375488,2002-10-29
8.258527755737305,2002-10-30
8.37449836730957,2002-10-31
7.899458885192871,2002-11-01
7.71658182144165,2002-11-04
7.854857444763184,2002-11-05
7.850396633148193,2002-11-06
8.265217781066895,2002-11-07
8.865151405334473,2002-11-08
8.61313247680664,2002-11-11
8.77817153930664,2002-11-12
8.767019271850586,2002-11-13
8.862919807434082,2002-11-14
8.972200393676758,2002-11-15
8.853999137878418,2002-11-18
8.847307205200195,2002-11-19
8.840618133544922,2002-11-20
8.907523155212402,2002-11-21
8.729103088378906,2002-11-22
8.684499740600586,2002-11-25
8.37449836730957,2002-11-26
8.561837196350098,2002-11-27
8.439173698425293,2002-11-29
8.497161865234375,2002-12-02
8.392342567443848,2002-12-03
8.474860191345215,2002-12-04
8.220613479614258,2002-12-05
8.05334758758545,2002-12-06
8.019893646240234,2002-12-09
7.973059177398682,2002-12-10
8.115791320800781,2002-12-11
8.162626266479492,2002-12-12
8.08456802368164,2002-12-13
8.22507381439209,2002-12-16
8.05334758758545,2002-12-17
7.852625370025635,2002-12-18
7.897232532501221,2002-12-19
7.9596781730651855,2002-12-20
8.057807922363281,2002-12-23
8.262986183166504,2002-12-24
7.997589111328125,2002-12-26
7.819174766540527,2002-12-27
7.814713001251221,2002-12-30
7.825860977172852,2002-12-31
7.779031753540039,2003-01-02
7.794640064239502,2003-01-03
7.810252666473389,2003-01-06
7.576078414916992,2003-01-07
7.4021196365356445,2003-01-08
7.390969753265381,2003-01-09
7.518090724945068,2003-01-10
7.464568138122559,2003-01-13
7.457874298095703,2003-01-14
7.466797828674316,2003-01-15
7.466797828674316,2003-01-16
7.482407569885254,2003-01-17
7.297298431396484,2003-01-21
7.13449239730835,2003-01-22
7.04528284072876,2003-01-23
6.81334114074707,2003-01-24
6.697369575500488,2003-01-27
6.8378729820251465,2003-01-28
7.243775844573975,2003-01-29
7.527013778686523,2003-01-30
7.658597469329834,2003-01-31
7.636294841766357,2003-02-03
7.475719928741455,2003-02-04
7.544853210449219,2003-02-05
7.57830810546875,2003-02-06
7.469026565551758,2003-02-07
7.589459419250488,2003-02-10
7.651905059814453,2003-02-11
7.638526439666748,2003-02-12
7.562694549560547,2003-02-13
7.70543098449707,2003-02-14
7.837014675140381,2003-02-18
7.789924621582031,2003-02-19
7.796718597412109,2003-02-20
7.794454097747803,2003-02-21
7.527317523956299,2003-02-24
7.448083877563477,2003-02-25
7.260183334350586,2003-02-26
7.187740325927734,2003-02-27
7.2714996337890625,2003-02-28
7.461667060852051,2003-03-03
7.348475456237793,2003-03-04
7.3801679611206055,2003-03-05
7.28961706161499,2003-03-06
7.343945503234863,2003-03-07
7.076810359954834,2003-03-10
6.9613566398620605,2003-03-11
6.7870378494262695,2003-03-12
7.1696319580078125,2003-03-13
7.135671615600586,2003-03-14
7.373376369476318,2003-03-17
7.409598350524902,2003-03-18
7.810300350189209,2003-03-19
7.8306779861450195,2003-03-20
8.07064437866211,2003-03-21
7.762760162353516,2003-03-24
7.959717273712158,2003-03-25
8.093281745910645,2003-03-26
7.94160270690918,2003-03-27
7.8306779861450195,2003-03-28
7.767287731170654,2003-03-31
7.993674278259277,2003-04-01
8.093281745910645,2003-04-02
7.776343822479248,2003-04-03
7.905383110046387,2003-04-04
8.152143478393555,2003-04-07
8.217792510986328,2003-04-08
8.10460090637207,2003-04-09
7.860107421875,2003-04-10
7.810300350189209,2003-04-11
8.0117826461792,2003-04-14
8.027628898620605,2003-04-15
7.810300350189209,2003-04-16
7.943867206573486,2003-04-17
7.885007381439209,2003-04-21
8.213265419006348,2003-04-22
8.564166069030762,2003-04-23
8.650191307067871,2003-04-24
8.595858573913574,2003-04-25
8.819981575012207,2003-04-28
8.829035758972168,2003-04-29
9.02599048614502,2003-04-30
9.227471351623535,2003-05-01
9.397261619567871,2003-05-02
9.745895385742188,2003-05-05
9.39499568939209,2003-05-06
9.204833984375,2003-05-07
9.148239135742188,2003-05-08
9.177671432495117,2003-05-09
9.372361183166504,2003-05-12
9.440278053283691,2003-05-13
9.55346965789795,2003-05-14
9.76174259185791,2003-05-15
9.938325881958008,2003-05-16
9.462918281555176,2003-05-19
9.304445266723633,2003-05-20
9.26369571685791,2003-05-21
9.4515962600708,2003-05-22
9.247848510742188,2003-05-23
9.462918281555176,2003-05-27
9.440278053283691,2003-05-28
9.397261619567871,2003-05-29
9.336140632629395,2003-05-30
9.281805992126465,2003-06-02
9.42895793914795,2003-06-03
9.555731773376465,2003-06-04
10.058310508728027,2003-06-05
10.133018493652344,2003-06-06
9.91568660736084,2003-06-09
10.042466163635254,2003-06-10
10.21225357055664,2003-06-11
10.153388977050781,2003-06-12
10.006239891052246,2003-06-13
10.173762321472168,2003-06-16
10.339027404785156,2003-06-17
10.311861038208008,2003-06-18
9.997184753417969,2003-06-19
9.782118797302246,2003-06-20
9.571582794189453,2003-06-23
9.528568267822266,2003-06-24
9.399527549743652,2003-06-25
9.410846710205078,2003-06-26
9.250110626220703,2003-06-27
9.229738235473633,2003-06-30
9.130127906799316,2003-07-01
9.277281761169434,2003-07-02
9.467445373535156,2003-07-03
9.462918281555176,2003-07-07
9.485554695129395,2003-07-08
9.634967803955078,2003-07-09
9.474236488342285,2003-07-10
9.530830383300781,2003-07-11
9.4515962600708,2003-07-14
9.010143280029297,2003-07-15
9.007882118225098,2003-07-16
8.887897491455078,2003-07-17
8.942228317260742,2003-07-18
8.817717552185059,2003-07-21
8.783756256103516,2003-07-22
9.13465404510498,2003-07-23
9.184463500976562,2003-07-24
9.345196723937988,2003-07-25
9.157292366027832,2003-07-28
9.245586395263672,2003-07-29
9.270485877990723,2003-07-30
9.105226516723633,2003-07-31
8.91958999633789,2003-08-01
8.903743743896484,2003-08-04
8.896952629089355,2003-08-05
8.840354919433594,2003-08-06
9.100698471069336,2003-08-07
9.200308799743652,2003-08-08
9.123335838317871,2003-08-11
9.259169578552246,2003-08-12
9.39499568939209,2003-08-13
9.610065460205078,2003-08-14
9.512722969055176,2003-08-15
9.43348503112793,2003-08-18
9.281805992126465,2003-08-19
9.248774528503418,2003-08-20
8.95263385772705,2003-08-21
8.758999824523926,2003-08-22
8.806842803955078,2003-08-25
8.986804008483887,2003-08-26
9.221440315246582,2003-08-27
9.28294563293457,2003-08-28
9.032363891601562,2003-08-29
9.055145263671875,2003-09-02
9.390013694763184,2003-09-03
9.494803428649902,2003-09-04
9.795503616333008,2003-09-05
9.706658363342285,2003-09-08
9.7499418258667,2003-09-09
9.841063499450684,2003-09-10
9.829675674438477,2003-09-11
9.836503982543945,2003-09-12
9.686158180236816,2003-09-15
9.75677490234375,2003-09-16
9.861564636230469,2003-09-17
9.954962730407715,2003-09-18
9.968629837036133,2003-09-19
9.888896942138672,2003-09-22
9.875231742858887,2003-09-23
9.658821105957031,2003-09-24
9.786388397216797,2003-09-25
9.802335739135742,2003-09-26
9.772724151611328,2003-09-29
9.886621475219727,2003-09-30
10.0460844039917,2003-10-01
10.096199035644531,2003-10-02
10.48118782043457,2003-10-03
10.371842384338379,2003-10-06
10.239714622497559,2003-10-07
10.244272232055664,2003-10-08
10.33083438873291,2003-10-09
10.328558921813965,2003-10-10
10.33083438873291,2003-10-13
10.513076782226562,2003-10-14
10.428792953491211,2003-10-15
10.506242752075195,2003-10-16
10.706710815429688,2003-10-17
10.763663291931152,2003-10-20
10.720381736755371,2003-10-21
10.563193321228027,2003-10-22
11.139534950256348,2003-10-23
11.080307960510254,2003-10-24
11.191929817199707,2003-10-27
11.269384384155273,2003-10-28
11.057525634765625,2003-10-29
10.991463661193848,2003-10-30
10.861614227294922,2003-10-31
10.706710815429688,2003-11-03
10.492578506469727,2003-11-04
10.433350563049316,2003-11-05
10.54041576385498,2003-11-06
10.403733253479004,2003-11-07
10.33083438873291,2003-11-10
10.503969192504883,2003-11-11
10.611034393310547,2003-11-12
10.866170883178711,2003-11-13
10.950459480285645,2003-11-14
10.877562522888184,2003-11-17
10.891227722167969,2003-11-18
10.519914627075195,2003-11-19
10.554084777832031,2003-11-20
10.583695411682129,2003-11-21
10.6383695602417,2003-11-24
10.396900177001953,2003-11-25
10.53130054473877,2003-11-26
10.467517852783203,2003-11-28
10.60419750213623,2003-12-01
10.412841796875,2003-12-02
10.61786937713623,2003-12-03
10.529022216796875,2003-12-04
10.649762153625488,2003-12-05
10.547249794006348,2003-12-08
