AMCR,Date
9.006216049194336,2019-04-01
9.006216049194336,2019-04-02
9.006216049194336,2019-04-03
9.006216049194336,2019-04-04
8.803004264831543,2019-04-05
8.95744514465332,2019-04-08
9.144397735595703,2019-04-09
9.144397735595703,2019-04-10
9.144397735595703,2019-04-11
9.144397735595703,2019-04-12
9.144397735595703,2019-04-15
9.063112258911133,2019-04-16
8.949315071105957,2019-04-17
8.949315071105957,2019-04-18
8.884289741516113,2019-04-22
9.02247428894043,2019-04-23
9.02247428894043,2019-04-24
8.941187858581543,2019-04-25
9.038142204284668,2019-04-26
9.038142204284668,2019-04-29
9.038142204284668,2019-04-30
9.038142204284668,2019-05-01
9.038142204284668,2019-05-02
9.605080604553223,2019-05-03
9.605080604553223,2019-05-06
9.605080604553223,2019-05-07
9.605080604553223,2019-05-08
9.605080604553223,2019-05-09
9.605080604553223,2019-05-10
9.605080604553223,2019-05-13
9.605080604553223,2019-05-14
9.605080604553223,2019-05-15
9.605080604553223,2019-05-16
9.605080604553223,2019-05-17
9.605080604553223,2019-05-20
9.605080604553223,2019-05-21
9.605080604553223,2019-05-22
9.605080604553223,2019-05-23
9.605080604553223,2019-05-24
9.605080604553223,2019-05-28
9.605080604553223,2019-05-29
9.605080604553223,2019-05-30
9.161391258239746,2019-05-31
9.161391258239746,2019-06-03
9.161391258239746,2019-06-04
9.161391258239746,2019-06-05
9.161391258239746,2019-06-06
9.161391258239746,2019-06-07
9.161391258239746,2019-06-10
9.186039924621582,2019-06-11
9.21890640258789,2019-06-12
9.021709442138672,2019-06-13
8.980628967285156,2019-06-14
8.750563621520996,2019-06-17
8.873812675476074,2019-06-18
8.701266288757324,2019-06-19
8.931329727172852,2019-06-20
9.054574966430664,2019-06-21
9.15317440032959,2019-06-24
9.416102409362793,2019-06-25
9.457185745239258,2019-06-26
9.440749168395996,2019-06-27
9.440749168395996,2019-06-28
9.391451835632324,2019-07-01
9.514699935913086,2019-07-02
9.596863746643066,2019-07-03
9.539350509643555,2019-07-05
9.39966869354248,2019-07-08
9.054574966430664,2019-07-09
9.005276679992676,2019-07-10
9.103875160217285,2019-07-11
9.161391258239746,2019-07-12
9.103875160217285,2019-07-15
8.955977439880371,2019-07-16
9.186039924621582,2019-07-17
9.268203735351562,2019-07-18
9.259987831115723,2019-07-19
8.82451343536377,2019-07-22
8.923111915588379,2019-07-23
8.865596771240234,2019-07-24
9.021709442138672,2019-07-25
9.005276679992676,2019-07-26
8.931329727172852,2019-07-29
8.71769905090332,2019-07-30
8.709485054016113,2019-07-31
8.635534286499023,2019-08-01
8.660184860229492,2019-08-02
8.46298885345459,2019-08-05
8.413689613342285,2019-08-06
8.569802284240723,2019-08-07
8.71769905090332,2019-08-08
8.602667808532715,2019-08-09
8.43834114074707,2019-08-12
8.569802284240723,2019-08-13
8.175410270690918,2019-08-14
7.969999313354492,2019-08-15
8.150762557983398,2019-08-16
8.30687427520752,2019-08-19
8.19184398651123,2019-08-20
7.9289164543151855,2019-08-21
7.838534355163574,2019-08-22
7.756368637084961,2019-08-23
7.986431121826172,2019-08-26
8.035730361938477,2019-08-27
7.978217124938965,2019-08-28
8.002864837646484,2019-08-29
8.068597793579102,2019-08-30
7.978217124938965,2019-09-03
7.978217124938965,2019-09-04
8.02751350402832,2019-09-05
8.109679222106934,2019-09-06
8.060379981994629,2019-09-09
8.368154525756836,2019-09-10
8.434701919555664,2019-09-11
8.401427268981934,2019-09-12
8.50124740600586,2019-09-13
8.043745040893555,2019-09-16
8.118609428405762,2019-09-17
8.168517112731934,2019-09-18
8.143561363220215,2019-09-19
8.035425186157227,2019-09-20
8.027106285095215,2019-09-23
7.985516548156738,2019-09-24
8.027106285095215,2019-09-25
7.993833541870117,2019-09-26
8.09365177154541,2019-09-27
8.11029052734375,2019-09-30
7.943925380706787,2019-10-01
7.835787296295166,2019-10-02
7.943925380706787,2019-10-03
7.894016265869141,2019-10-04
7.810830116271973,2019-10-07
7.67773962020874,2019-10-08
7.752603530883789,2019-10-09
7.752603530883789,2019-10-10
7.985516548156738,2019-10-11
7.97719669342041,2019-10-14
7.97719669342041,2019-10-15
7.810830116271973,2019-10-16
7.97719669342041,2019-10-17
7.97719669342041,2019-10-18
8.052062034606934,2019-10-21
8.035425186157227,2019-10-22
8.07701587677002,2019-10-23
7.877380847930908,2019-10-24
8.085334777832031,2019-10-25
7.968879699707031,2019-10-28
7.8856964111328125,2019-10-29
7.952244281768799,2019-10-30
7.918969631195068,2019-10-31
8.09365177154541,2019-11-01
8.226744651794434,2019-11-04
8.318244934082031,2019-11-05
8.293290138244629,2019-11-06
8.135242462158203,2019-11-07
8.126925468444824,2019-11-08
8.160201072692871,2019-11-11
8.176835060119629,2019-11-12
8.201789855957031,2019-11-13
8.276654243469238,2019-11-14
8.334883689880371,2019-11-15
8.334883689880371,2019-11-18
8.434701919555664,2019-11-19
8.176835060119629,2019-11-20
8.235062599182129,2019-11-21
8.368154525756836,2019-11-22
8.409747123718262,2019-11-25
8.5401611328125,2019-11-26
8.66637134552002,2019-11-27
8.63271713256836,2019-11-29
8.556989669799805,2019-12-02
8.47284984588623,2019-12-03
8.56540584564209,2019-12-04
8.691615104675293,2019-12-05
8.809409141540527,2019-12-06
8.775755882263184,2019-12-09
8.708441734313965,2019-12-10
8.81782341003418,2019-12-11
8.986103057861328,2019-12-12
8.88513469696045,2019-12-13
9.053415298461914,2019-12-16
9.095483779907227,2019-12-17
9.061827659606934,2019-12-18
9.087069511413574,2019-12-19
9.061827659606934,2019-12-20
9.1796236038208,2019-12-23
9.078655242919922,2019-12-24
9.129138946533203,2019-12-26
9.213279724121094,2019-12-27
9.129138946533203,2019-12-30
9.120726585388184,2019-12-31
8.944031715393066,2020-01-02
8.826236724853516,2020-01-03
8.767339706420898,2020-01-06
8.691615104675293,2020-01-07
8.725269317626953,2020-01-08
8.750510215759277,2020-01-09
8.792581558227539,2020-01-10
8.994516372680664,2020-01-13
8.935616493225098,2020-01-14
8.977690696716309,2020-01-15
9.103898048400879,2020-01-16
9.171207427978516,2020-01-17
9.0029296875,2020-01-21
9.02817153930664,2020-01-22
9.02817153930664,2020-01-23
8.826236724853516,2020-01-24
9.061827659606934,2020-01-27
9.162795066833496,2020-01-28
9.129138946533203,2020-01-29
9.112311363220215,2020-01-30
8.910379409790039,2020-01-31
8.986103057861328,2020-02-03
9.145967483520508,2020-02-04
9.272176742553711,2020-02-05
9.263762474060059,2020-02-06
9.103898048400879,2020-02-07
9.095483779907227,2020-02-10
9.230109214782715,2020-02-11
8.809409141540527,2020-02-12
8.548578262329102,2020-02-13
8.590643882751465,2020-02-14
8.590643882751465,2020-02-18
8.56540584564209,2020-02-19
8.641132354736328,2020-02-20
8.615889549255371,2020-02-21
8.355056762695312,2020-02-24
8.13629150390625,2020-02-25
8.212018013000488,2020-02-26
7.959599494934082,2020-02-27
7.841804027557373,2020-02-28
8.237261772155762,2020-03-02
8.164892196655273,2020-03-03
8.318143844604492,2020-03-04
7.994613170623779,2020-03-05
7.935013771057129,2020-03-06
7.560400485992432,2020-03-09
7.637027263641357,2020-03-10
6.802656650543213,2020-03-11
5.704355716705322,2020-03-12
5.806525230407715,2020-03-13
5.0658087730407715,2020-03-16
5.30419921875,2020-03-17
5.440422534942627,2020-03-18
6.325875759124756,2020-03-19
6.215194225311279,2020-03-20
5.636244297027588,2020-03-23
6.402501106262207,2020-03-24
6.564266204833984,2020-03-25
6.9218525886535645,2020-03-26
6.640892028808594,2020-03-27
7.049562454223633,2020-03-30
6.913338661193848,2020-03-31
6.691976070404053,2020-04-01
6.964422702789307,2020-04-02
6.674948215484619,2020-04-03
6.99847936630249,2020-04-06
6.9218525886535645,2020-04-07
7.245382308959961,2020-04-08
7.798791408538818,2020-04-09
7.577427387237549,2020-04-13
7.696623802185059,2020-04-14
7.3645782470703125,2020-04-15
7.202815055847168,2020-04-16
7.4752607345581055,2020-04-17
7.356065273284912,2020-04-20
7.032535552978516,2020-04-21
7.117674350738525,2020-04-22
6.989964008331299,2020-04-23
7.168758869171143,2020-04-24
7.390121936798096,2020-04-27
7.679595947265625,2020-04-28
7.866903305053711,2020-04-29
7.637027263641357,2020-04-30
7.390121936798096,2020-05-01
7.398635387420654,2020-05-04
7.3049821853637695,2020-05-05
7.219841003417969,2020-05-06
7.3305230140686035,2020-05-07
7.637027263641357,2020-05-08
7.517831325531006,2020-05-11
7.756221771240234,2020-05-12
7.756221771240234,2020-05-13
7.739193916320801,2020-05-14
7.747708797454834,2020-05-15
8.207462310791016,2020-05-18
8.003127098083496,2020-05-19
8.045694351196289,2020-05-20
8.07123851776123,2020-05-21
8.173406600952148,2020-05-22
8.513964653015137,2020-05-26
8.492431640625,2020-05-27
8.613014221191406,2020-05-28
8.793886184692383,2020-05-29
8.768048286437988,2020-06-01
8.897244453430176,2020-06-02
9.043665885925293,2020-06-03
9.069503784179688,2020-06-04
9.370960235595703,2020-06-05
9.043665885925293,2020-06-08
8.785274505615234,2020-06-09
8.457980155944824,2020-06-10
7.915360450744629,2020-06-11
8.449366569519043,2020-06-12
8.785274505615234,2020-06-15
8.836953163146973,2020-06-16
8.845566749572754,2020-06-17
8.85417652130127,2020-06-18
8.880017280578613,2020-06-19
8.845566749572754,2020-06-22
8.819726943969727,2020-06-23
8.578563690185547,2020-06-24
8.621624946594238,2020-06-25
8.32878303527832,2020-06-26
8.569950103759766,2020-06-29
8.793886184692383,2020-06-30
8.897244453430176,2020-07-01
9.129796981811523,2020-07-02
9.258989334106445,2020-07-06
9.147019386291504,2020-07-07
9.00059986114502,2020-07-08
8.931695938110352,2020-07-09
9.052278518676758,2020-07-10
8.966148376464844,2020-07-13
9.138406753540039,2020-07-14
9.215925216674805,2020-07-15
9.258989334106445,2020-07-16
9.276216506958008,2020-07-17
9.241765022277832,2020-07-20
9.345118522644043,2020-07-21
9.388184547424316,2020-07-22
9.25037670135498,2020-07-23
9.19008731842041,2020-07-24
9.319281578063965,2020-07-27
9.224536895751953,2020-07-28
9.147019386291504,2020-07-29
8.92308235168457,2020-07-30
8.871403694152832,2020-07-31
8.991985321044922,2020-08-03
9.215925216674805,2020-08-04
9.207311630249023,2020-08-05
9.302056312561035,2020-08-06
9.310669898986816,2020-08-07
9.560444831848145,2020-08-10
9.543218612670898,2020-08-11
9.637961387634277,2020-08-12
9.646575927734375,2020-08-13
9.646575927734375,2020-08-14
9.74131965637207,2020-08-17
9.543218612670898,2020-08-18
9.724093437194824,2020-08-19
9.715479850769043,2020-08-20
9.569058418273926,2020-08-21
9.362346649169922,2020-08-24
9.362346649169922,2020-08-25
9.431249618530273,2020-08-26
9.53460693359375,2020-08-27
9.689640045166016,2020-08-28
9.525992393493652,2020-08-31
9.681028366088867,2020-09-01
9.946439743041992,2020-09-02
9.64186954498291,2020-09-03
9.589655876159668,2020-09-04
9.37210464477539,2020-09-08
9.580955505371094,2020-09-09
9.667974472045898,2020-09-10
9.62446403503418,2020-09-11
9.702783584594727,2020-09-14
9.75499439239502,2020-09-15
9.737590789794922,2020-09-16
9.850716590881348,2020-09-17
9.789802551269531,2020-09-18
9.580955505371094,2020-09-21
9.607061386108398,2020-09-22
9.206765174865723,2020-09-23
9.206765174865723,2020-09-24
9.41561508178711,2020-09-25
9.493932723999023,2020-09-28
9.441720962524414,2020-09-29
9.615761756896973,2020-09-30
9.580955505371094,2020-10-01
9.580955505371094,2020-10-02
9.685379981994629,2020-10-05
9.580955505371094,2020-10-06
9.772398948669434,2020-10-07
9.868124008178711,2020-10-08
9.937739372253418,2020-10-09
9.946439743041992,2020-10-12
9.929034233093262,2020-10-13
9.92033576965332,2020-10-14
9.981249809265137,2020-10-15
10.007354736328125,2020-10-16
9.815909385681152,2020-10-19
9.737590789794922,2020-10-20
9.64186954498291,2020-10-21
9.607061386108398,2020-10-22
9.546147346496582,2020-10-23
9.250275611877441,2020-10-26
9.198063850402832,2020-10-27
8.980512619018555,2020-10-28
9.1371488571167,2020-10-29
9.076237678527832,2020-10-30
9.441720962524414,2020-11-02
9.694080352783203,2020-11-03
9.650569915771484,2020-11-04
10.016057014465332,2020-11-05
10.024758338928223,2020-11-06
10.477264404296875,2020-11-09
10.320629119873047,2020-11-10
10.381542205810547,2020-11-11
10.05086612701416,2020-11-12
10.259712219238281,2020-11-13
10.57298755645752,2020-11-16
10.381542205810547,2020-11-17
10.303224563598633,2020-11-18
10.372841835021973,2020-11-19
10.381542205810547,2020-11-20
10.168848991394043,2020-11-23
10.37099552154541,2020-11-24
10.18642807006836,2020-11-25
10.089749336242676,2020-11-27
9.95791244506836,2020-11-30
10.133692741394043,2020-12-01
10.080961227416992,2020-12-02
10.05459213256836,2020-12-03
10.14248275756836,2020-12-04
9.975491523742676,2020-12-07
10.14248275756836,2020-12-08
10.204005241394043,2020-12-09
10.133692741394043,2020-12-10
10.05459213256836,2020-12-11
9.905179977416992,2020-12-14
10.14248275756836,2020-12-15
10.019437789916992,2020-12-16
10.16006088256836,2020-12-17
10.24794864654541,2020-12-18
10.080961227416992,2020-12-21
10.107327461242676,2020-12-22
10.16006088256836,2020-12-23
10.230374336242676,2020-12-24
10.18642807006836,2020-12-28
10.195216178894043,2020-12-29
10.318263053894043,2020-12-30
10.34462833404541,2020-12-31
10.001859664916992,2021-01-04
10.07217025756836,2021-01-05
10.353418350219727,2021-01-06
10.265528678894043,2021-01-07
10.107327461242676,2021-01-08
10.14248275756836,2021-01-11
10.221583366394043,2021-01-12
10.04580307006836,2021-01-13
10.010647773742676,2021-01-14
9.711823463439941,2021-01-15
9.623932838439941,2021-01-19
9.870024681091309,2021-01-20
9.887600898742676,2021-01-21
9.746977806091309,2021-01-22
9.641510963439941,2021-01-25
9.852445602416992,2021-01-26
9.720611572265625,2021-01-27
9.826079368591309,2021-01-28
9.615142822265625,2021-01-29
9.571199417114258,2021-02-01
9.606354713439941,2021-02-02
9.676667213439941,2021-02-03
9.826079368591309,2021-02-04
10.080961227416992,2021-02-05
10.080961227416992,2021-02-08
9.878811836242676,2021-02-09
10.04580307006836,2021-02-10
9.931549072265625,2021-02-11
10.107327461242676,2021-02-12
9.887600898742676,2021-02-16
9.931549072265625,2021-02-17
10.037015914916992,2021-02-18
10.037015914916992,2021-02-19
10.037015914916992,2021-02-22
10.097404479980469,2021-02-23
10.132925987243652,2021-02-24
10.070762634277344,2021-02-25
9.715531349182129,2021-02-26
10.026357650756836,2021-03-01
10.150688171386719,2021-03-02
10.186212539672852,2021-03-03
10.008596420288086,2021-03-04
10.310542106628418,2021-03-05
10.44375228881836,2021-03-08
10.434870719909668,2021-03-09
10.594725608825684,2021-03-10
10.417109489440918,2021-03-11
10.452632904052734,2021-03-12
10.44375228881836,2021-03-15
10.212854385375977,2021-03-16
10.337185859680176,2021-03-17
10.088523864746094,2021-03-18
10.03524112701416,2021-03-19
10.132925987243652,2021-03-22
10.097404479980469,2021-03-23
10.044119834899902,2021-03-24
10.283899307250977,2021-03-25
10.461514472961426,2021-03-26
10.479275703430176,2021-03-29
10.425992012023926,2021-03-30
10.37270736694336,2021-03-31
10.354944229125977,2021-04-01
10.55920124053955,2021-04-05
10.639129638671875,2021-04-06
10.328303337097168,2021-04-07
10.275018692016602,2021-04-08
10.417109489440918,2021-04-09
10.408230781555176,2021-04-12
10.461514472961426,2021-04-13
10.425992012023926,2021-04-14
10.55920124053955,2021-04-15
10.612486839294434,2021-04-16
10.532560348510742,2021-04-19
10.532560348510742,2021-04-20
10.603605270385742,2021-04-21
10.346062660217285,2021-04-22
10.417109489440918,2021-04-23
10.425992012023926,2021-04-26
10.363824844360352,2021-04-27
10.381587982177734,2021-04-28
10.55920124053955,2021-04-29
10.434870719909668,2021-04-30
10.470394134521484,2021-05-03
11.038761138916016,2021-05-04
10.90555191040039,2021-05-05
11.092046737670898,2021-05-06
11.056522369384766,2021-05-07
11.056522369384766,2021-05-10
11.01211929321289,2021-05-11
10.790102005004883,2021-05-12
10.994357109069824,2021-05-13
10.985477447509766,2021-05-14
10.914432525634766,2021-05-17
10.8256254196167,2021-05-18
10.665771484375,2021-05-19
10.648009300231934,2021-05-20
10.639129638671875,2021-05-21
10.603605270385742,2021-05-24
10.512117385864258,2021-05-25
10.565934181213379,2021-05-26
10.655627250671387,2021-05-27
10.583874702453613,2021-05-28
10.66459846496582,2021-06-01
10.637690544128418,2021-06-02
10.709444046020508,2021-06-03
10.89780330657959,2021-06-04
10.852954864501953,2021-06-07
10.835015296936035,2021-06-08
10.826045989990234,2021-06-09
10.826045989990234,2021-06-10
10.97852611541748,2021-06-11
10.89780330657959,2021-06-14
10.772231101989746,2021-06-15
10.601811408996582,2021-06-16
10.350669860839844,2021-06-17
10.189220428466797,2021-06-18
10.287884712219238,2021-06-21
10.350669860839844,2021-06-22
10.305822372436523,2021-06-23
10.332731246948242,2021-06-24
10.41345500946045,2021-06-25
10.359639167785645,2021-06-28
10.278913497924805,2021-06-29
10.278913497924805,2021-06-30
10.368609428405762,2021-07-01
10.350669860839844,2021-07-02
10.260976791381836,2021-07-06
10.359639167785645,2021-07-07
10.216129302978516,2021-07-08
10.323761940002441,2021-07-09
10.323761940002441,2021-07-12
10.368609428405762,2021-07-13
10.350669860839844,2021-07-14
10.377577781677246,2021-07-15
10.260976791381836,2021-07-16
10.090557098388672,2021-07-19
10.099527359008789,2021-07-20
10.189220428466797,2021-07-21
10.198190689086914,2021-07-22
10.135404586791992,2021-07-23
10.305822372436523,2021-07-26
10.341699600219727,2021-07-27
10.386548042297363,2021-07-28
10.440364837646484,2021-07-29
10.368609428405762,2021-07-30
10.332731246948242,2021-08-02
10.467270851135254,2021-08-03
10.404486656188965,2021-08-04
10.476241111755371,2021-08-05
10.521087646484375,2021-08-06
10.601811408996582,2021-08-09
10.718414306640625,2021-08-10
10.924711227416992,2021-08-11
10.808109283447266,2021-08-12
10.89780330657959,2021-08-13
10.960588455200195,2021-08-16
10.852954864501953,2021-08-17
10.88883113861084,2021-08-18
11.122036933898926,2021-08-19
11.471841812133789,2021-08-20
11.37317943572998,2021-08-23
11.31936264038086,2021-08-24
11.48081111907959,2021-08-25
11.346271514892578,2021-08-26
11.462874412536621,2021-08-27
11.471841812133789,2021-08-30
11.52565860748291,2021-08-31
11.382147789001465,2021-09-01
11.435964584350586,2021-09-02
11.37317943572998,2021-09-03
11.063544273376465,2021-09-07
11.154080390930176,2021-09-08
10.982063293457031,2021-09-09
11.135974884033203,2021-09-10
11.135974884033203,2021-09-13
11.154080390930176,2021-09-14
11.226510047912598,2021-09-15
10.982063293457031,2021-09-16
10.728560447692871,2021-09-17
10.66518497467041,2021-09-20
10.583702087402344,2021-09-21
10.6289701461792,2021-09-22
10.701397895812988,2021-09-23
10.674239158630371,2021-09-24
10.746668815612793,2021-09-27
10.592756271362305,2021-09-28
10.619916915893555,2021-09-29
10.493165969848633,2021-09-30
10.583702087402344,2021-10-01
10.529380798339844,2021-10-04
10.683293342590332,2021-10-05
10.638025283813477,2021-10-06
10.719507217407227,2021-10-07
10.601808547973633,2021-10-08
10.5203275680542,2021-10-11
10.538434982299805,2021-10-12
10.565594673156738,2021-10-13
10.782882690429688,2021-10-14
10.819097518920898,2021-10-15
10.782882690429688,2021-10-18
10.88247299194336,2021-10-19
10.900580406188965,2021-10-20
10.891526222229004,2021-10-21
11.009222984313965,2021-10-22
10.936793327331543,2021-10-25
10.873419761657715,2021-10-26
10.891526222229004,2021-10-27
11.000170707702637,2021-10-28
10.927738189697266,2021-10-29
10.810042381286621,2021-11-01
10.936793327331543,2021-11-02
11.135974884033203,2021-11-03
11.009222984313965,2021-11-04
10.99111557006836,2021-11-05
11.045438766479492,2021-11-08
11.145029067993164,2021-11-09
11.172188758850098,2021-11-10
11.190295219421387,2021-11-11
11.208403587341309,2021-11-12
11.21745777130127,2021-11-15
11.145029067993164,2021-11-16
11.000170707702637,2021-11-17
10.88247299194336,2021-11-18
10.77382755279541,2021-11-19
10.828149795532227,2021-11-22
10.76413345336914,2021-11-23
10.663532257080078,2021-11-24
10.553787231445312,2021-11-26
10.590371131896973,2021-11-29
10.35258960723877,2021-11-30
10.297718048095703,2021-12-01
10.498913764953613,2021-12-02
10.34344482421875,2021-12-03
10.58122444152832,2021-12-06
10.599514961242676,2021-12-07
10.626953125,2021-12-08
10.572080612182617,2021-12-09
10.608661651611328,2021-12-10
10.67267894744873,2021-12-13
10.67267894744873,2021-12-14
10.928749084472656,2021-12-15
11.011059761047363,2021-12-16
10.78242301940918,2021-12-17
10.608661651611328,2021-12-20
10.736696243286133,2021-12-21
10.617805480957031,2021-12-22
10.663532257080078,2021-12-23
10.800714492797852,2021-12-27
10.846440315246582,2021-12-28
10.928749084472656,2021-12-29
10.937894821166992,2021-12-30
10.983622550964355,2021-12-31
10.864730834960938,2022-01-03
11.038493156433105,2022-01-04
11.05678653717041,2022-01-05
10.965331077575684,2022-01-06
11.084220886230469,2022-01-07
11.11165714263916,2022-01-10
11.07507610321045,2022-01-11
11.102513313293457,2022-01-12
11.230546951293945,2022-01-13
11.31285572052002,2022-01-14
11.230546951293945,2022-01-18
11.349438667297363,2022-01-19
11.093367576599121,2022-01-20
10.928749084472656,2022-01-21
10.901314735412598,2022-01-24
10.78242301940918,2022-01-25
10.754987716674805,2022-01-26
10.791569709777832,2022-01-27
10.919604301452637,2022-01-28
10.983622550964355,2022-01-31
11.15738582611084,2022-02-01
11.093367576599121,2022-02-02
10.754987716674805,2022-02-03
10.572080612182617,2022-02-04
10.508062362670898,2022-02-07
10.626953125,2022-02-08
10.77327823638916,2022-02-09
10.626953125,2022-02-10
10.599514961242676,2022-02-11
10.58122444152832,2022-02-14
10.800714492797852,2022-02-15
10.76413345336914,2022-02-16
10.78242301940918,2022-02-17
10.864730834960938,2022-02-18
10.80929946899414,2022-02-22
10.74462890625,2022-02-23
10.606047630310059,2022-02-24
10.901687622070312,2022-02-25
10.74462890625,2022-02-28
10.402796745300293,2022-03-01
10.550616264343262,2022-03-02
10.485945701599121,2022-03-03
10.430511474609375,2022-03-04
9.96857738494873,2022-03-07
10.107156753540039,2022-03-08
10.24573802947998,2022-03-09
10.07020092010498,2022-03-10
10.07020092010498,2022-03-11
10.430511474609375,2022-03-14
10.384319305419922,2022-03-15
10.587570190429688,2022-03-16
10.726151466369629,2022-03-17
10.781583786010742,2022-03-18
10.587570190429688,2022-03-21
10.578330993652344,2022-03-22
10.365840911865234,2022-03-23
10.421274185180664,2022-03-24
10.476706504821777,2022-03-25
10.485945701599121,2022-03-28
10.68919563293457,2022-03-29
10.652239799499512,2022-03-30
10.467467308044434,2022-03-31
10.661478996276855,2022-04-01
10.606047630310059,2022-04-04
10.606047630310059,2022-04-05
10.62452507019043,2022-04-06
10.652239799499512,2022-04-07
10.827776908874512,2022-04-08
10.837016105651855,2022-04-11
10.772344589233398,2022-04-12
10.80929946899414,2022-04-13
10.781583786010742,2022-04-14
10.652239799499512,2022-04-18
10.864731788635254,2022-04-19
11.09570026397705,2022-04-20
11.021791458129883,2022-04-21
10.69843578338623,2022-04-22
10.763105392456055,2022-04-25
10.726151466369629,2022-04-26
11.104939460754395,2022-04-27
11.215802192687988,2022-04-28
10.95711898803711,2022-04-29
10.80929946899414,2022-05-02
11.058745384216309,2022-05-03
12.121196746826172,2022-05-04
11.677739143371582,2022-05-05
11.834798812866211,2022-05-06
11.650022506713867,2022-05-09
11.603830337524414,2022-05-10
11.557634353637695,2022-05-11
11.613067626953125,2022-05-12
11.797842025756836,2022-05-13
11.954900741577148,2022-05-16
12.31520938873291,2022-05-17
11.76088809967041,2022-05-18
11.97337818145752,2022-05-19
11.945661544799805,2022-05-20
12.056527137756348,2022-05-23
12.08449935913086,2022-05-24
12.093825340270996,2022-05-25
12.215042114257812,2022-05-26
12.410855293273926,2022-05-27
12.215042114257812,2022-05-31
12.298962593078613,2022-06-01
12.541399002075195,2022-06-02
12.485451698303223,2022-06-03
12.578696250915527,2022-06-06
12.569371223449707,2022-06-07
12.44815444946289,2022-06-08
12.280313491821289,2022-06-09
11.89801025390625,2022-06-10
11.459760665893555,2022-06-13
11.273272514343262,2022-06-14
11.28259563446045,2022-06-15
10.91894245147705,2022-06-16
10.928266525268555,2022-06-17
11.114755630493164,2022-06-21
11.058809280395508,2022-06-22
11.133404731750488,2022-06-23
11.571654319763184,2022-06-24
11.534357070922852,2022-06-27
11.497058868408203,2022-06-28
11.702197074890137,2022-06-29
11.590304374694824,2022-06-30
11.683547973632812,2022-07-01
11.599628448486328,2022-07-05
11.795441627502441,2022-07-06
11.804765701293945,2022-07-07
11.599628448486328,2022-07-08
11.748820304870605,2022-07-11
11.618276596069336,2022-07-12
11.543682098388672,2022-07-13
11.553006172180176,2022-07-14
11.636924743652344,2022-07-15
11.497058868408203,2022-07-18
11.776792526245117,2022-07-19
11.636924743652344,2022-07-20
11.786117553710938,2022-07-21
11.748820304870605,2022-07-22
11.879361152648926,2022-07-25
12.028552055358887,2022-07-26
12.009903907775879,2022-07-27
12.159095764160156,2022-07-28
12.075176239013672,2022-07-29
12.159095764160156,2022-08-01
11.888687133789062,2022-08-02
11.860713005065918,2022-08-03
11.739495277404785,2022-08-04
11.441112518310547,2022-08-05
11.553006172180176,2022-08-08
11.56233024597168,2022-08-09
11.851387977600098,2022-08-10
11.776792526245117,2022-08-11
11.944633483886719,2022-08-12
12.149771690368652,2022-08-15
12.392207145690918,2022-08-16
12.131122589111328,2022-08-17
11.860713005065918,2022-08-18
11.636924743652344,2022-08-19
11.636924743652344,2022-08-22
11.730170249938965,2022-08-23
11.81408977508545,2022-08-24
12.047201156616211,2022-08-25
11.580979347229004,2022-08-26
11.431787490844727,2022-08-29
11.357192039489746,2022-08-30
11.198676109313965,2022-08-31
11.189351081848145,2022-09-01
11.208001136779785,2022-09-02
11.049484252929688,2022-09-06
11.398019790649414,2022-09-07
11.473379135131836,2022-09-08
11.576995849609375,2022-09-09
11.652355194091797,2022-09-12
11.24730110168457,2022-09-13
11.058904647827148,2022-09-14
11.106003761291504,2022-09-15
10.98354434967041,2022-09-16
11.077744483947754,2022-09-19
10.7763090133667,2022-09-20
10.569073677062988,2022-09-21
10.503132820129395,2022-09-22
10.342996597290039,2022-09-23
10.173439979553223,2022-09-26
10.050980567932129,2022-09-27
10.2676362991333,2022-09-28
10.126338958740234,2022-09-29
10.107500076293945,2022-09-30
10.390095710754395,2022-10-03
10.625591278076172,2022-10-04
10.446614265441895,2022-10-05
10.427774429321289,2022-10-06
10.154598236083984,2022-10-07
10.258218765258789,2022-10-10
10.154598236083984,2022-10-11
9.975622177124023,2022-10-12
10.418354988098145,2022-10-13
10.211116790771484,2022-10-14
10.352416038513184,2022-10-17
10.550233840942383,2022-10-18
10.418354988098145,2022-10-19
10.258218765258789,2022-10-20
10.644431114196777,2022-10-21
10.644431114196777,2022-10-24
10.80456829071045,2022-10-25
10.813987731933594,2022-10-26
10.87050724029541,2022-10-27
11.06832504272461,2022-10-28
10.908187866210938,2022-10-31
10.917607307434082,2022-11-01
10.211116790771484,2022-11-02
10.145179748535156,2022-11-03
10.512553215026855,2022-11-04
10.569073677062988,2022-11-07
10.569073677062988,2022-11-08
10.38067626953125,2022-11-09
10.945866584777832,2022-11-10
10.964707374572754,2022-11-11
11.106003761291504,2022-11-14
11.087164878845215,2022-11-15
11.011805534362793,2022-11-16
11.106003761291504,2022-11-17
11.134262084960938,2022-11-18
11.294401168823242,2022-11-21
11.411465644836426,2022-11-22
11.497122764587402,2022-11-23
11.497122764587402,2022-11-25
11.411465644836426,2022-11-28
11.525675773620605,2022-11-29
11.754096984863281,2022-11-30
11.782649040222168,2022-12-01
11.896858215332031,2022-12-02
11.677955627441406,2022-12-05
11.563745498657227,2022-12-06
11.544711112976074,2022-12-07
11.830236434936523,2022-12-08
11.773131370544434,2022-12-09
