Date,DISCK
2018-05-01,22.55
2018-05-02,22.28
2018-05-03,21.63
2018-05-04,21.88
2018-05-07,22.13
2018-05-08,21.83
2018-05-09,21.11
2018-05-10,22.57
2018-05-11,22.84
2018-05-14,22.51
2018-05-15,21.7
2018-05-16,22.45
2018-05-17,21.82
2018-05-18,21.42
2018-05-21,21.44
2018-05-22,22.0
2018-05-23,21.34
2018-05-24,21.24
2018-05-25,20.95
2018-05-29,20.41
2018-05-30,19.94
2018-05-31,19.77
2018-06-01,19.85
2018-06-04,19.97
2018-06-05,20.65
2018-06-06,21.17
2018-06-07,21.47
2018-06-08,21.8
2018-06-11,22.63
2018-06-12,22.82
2018-06-13,23.14
2018-06-14,24.15
2018-06-15,25.31
2018-06-18,25.34
2018-06-19,25.68
2018-06-20,26.18
2018-06-21,25.94
2018-06-22,26.25
2018-06-25,26.1
2018-06-26,25.85
2018-06-27,26.08
2018-06-28,26.3
2018-06-29,25.5
2018-07-02,25.58
2018-07-03,25.34
2018-07-05,25.57
2018-07-06,25.76
2018-07-09,26.14
2018-07-10,26.22
2018-07-11,25.61
2018-07-12,25.52
2018-07-13,25.51
2018-07-16,25.35
2018-07-17,24.6
2018-07-18,24.77
2018-07-19,24.7
2018-07-20,24.59
2018-07-23,24.6
2018-07-24,24.13
2018-07-25,24.06
2018-07-26,24.44
2018-07-27,24.26
2018-07-30,24.3
2018-07-31,24.55
2018-08-01,24.2
2018-08-02,24.44
2018-08-03,24.94
2018-08-06,24.81
2018-08-07,23.8
2018-08-08,23.96
2018-08-09,24.31
2018-08-10,24.17
2018-08-13,24.13
2018-08-14,24.56
2018-08-15,24.23
2018-08-16,24.49
2018-08-17,24.92
2018-08-20,25.82
2018-08-21,27.31
2018-08-22,26.82
2018-08-23,26.58
2018-08-24,26.32
2018-08-27,26.52
2018-08-28,26.05
2018-08-29,26.12
2018-08-30,26.13
2018-08-31,25.64
2018-09-04,25.32
2018-09-05,25.44
2018-09-06,25.43
2018-09-07,25.75
2018-09-10,26.21
2018-09-11,26.46
2018-09-12,28.36
2018-09-13,29.22
2018-09-14,29.55
2018-09-17,29.3
2018-09-18,28.96
2018-09-19,29.43
2018-09-20,29.62
2018-09-21,29.07
2018-09-24,29.12
2018-09-25,28.93
2018-09-26,29.01
2018-09-27,29.42
2018-09-28,29.58
2018-10-01,29.87
2018-10-02,30.37
2018-10-03,30.62
2018-10-04,30.59
2018-10-05,30.24
2018-10-08,30.23
2018-10-09,29.78
2018-10-10,29.34
2018-10-11,28.45
2018-10-12,29.05
2018-10-15,29.42
2018-10-16,30.08
2018-10-17,30.1
2018-10-18,30.09
2018-10-19,30.21
2018-10-22,30.11
2018-10-23,29.73
2018-10-24,27.08
2018-10-25,28.19
2018-10-26,27.42
2018-10-29,27.59
2018-10-30,28.37
2018-10-31,29.31
2018-11-01,29.78
2018-11-02,29.14
2018-11-05,29.98
2018-11-06,30.01
2018-11-07,29.85
2018-11-08,30.41
2018-11-09,29.71
2018-11-12,29.21
2018-11-13,28.89
2018-11-14,28.95
2018-11-15,28.72
2018-11-16,28.56
2018-11-19,27.84
2018-11-20,26.82
2018-11-21,27.65
2018-11-23,27.53
2018-11-26,27.35
2018-11-27,27.15
2018-11-28,28.2
2018-11-29,28.66
2018-11-30,27.93
2018-12-03,25.87
2018-12-04,25.77
2018-12-06,26.99
2018-12-07,26.9
2018-12-10,26.4
2018-12-11,25.91
2018-12-12,26.05
2018-12-13,25.99
2018-12-14,26.02
2018-12-17,25.63
2018-12-18,25.11
2018-12-19,25.15
2018-12-20,24.25
2018-12-21,23.49
2018-12-24,22.82
2018-12-26,23.72
2018-12-27,22.9
2018-12-28,22.83
2018-12-31,23.08
2019-01-02,23.83
2019-01-03,23.89
2019-01-04,24.35
2019-01-07,24.7
2019-01-08,25.2
2019-01-09,25.32
2019-01-10,24.94
2019-01-11,25.18
2019-01-14,25.09
2019-01-15,25.13
2019-01-16,25.19
2019-01-17,25.48
2019-01-18,25.92
2019-01-22,24.89
2019-01-23,24.79
2019-01-24,25.46
2019-01-25,25.77
2019-01-28,25.91
2019-01-29,25.58
2019-01-30,25.16
2019-01-31,26.65
2019-02-01,26.68
2019-02-04,26.53
2019-02-05,27.13
2019-02-06,27.3
2019-02-07,26.8
2019-02-08,27.34
2019-02-11,26.85
2019-02-12,26.47
2019-02-13,26.72
2019-02-14,27.19
2019-02-15,27.65
2019-02-19,27.36
2019-02-20,27.42
2019-02-21,27.3
2019-02-22,27.51
2019-02-25,27.57
2019-02-26,26.9
2019-02-27,27.03
2019-02-28,27.25
2019-03-01,27.51
2019-03-04,27.12
2019-03-05,27.3
2019-03-06,27.17
2019-03-07,26.87
2019-03-08,27.29
2019-03-11,26.94
2019-03-12,26.93
2019-03-13,25.62
2019-03-14,26.15
2019-03-15,25.9
2019-03-18,25.84
2019-03-19,25.87
2019-03-20,25.21
2019-03-21,25.44
2019-03-22,25.45
2019-03-25,25.66
2019-03-26,26.11
2019-03-27,25.91
2019-03-28,25.32
2019-03-29,25.42
2019-04-01,26.18
2019-04-02,25.85
2019-04-03,26.24
2019-04-04,27.16
2019-04-05,27.61
2019-04-08,27.04
2019-04-09,26.98
2019-04-10,28.25
2019-04-11,27.83
2019-04-12,28.0
2019-04-15,27.96
2019-04-16,28.07
2019-04-17,28.23
2019-04-18,28.03
2019-04-22,27.16
2019-04-23,27.55
2019-04-24,28.45
2019-04-25,28.56
2019-04-26,29.49
2019-04-29,29.33
2019-04-30,28.76
2019-05-01,28.86
2019-05-02,27.65
2019-05-03,27.77
2019-05-06,27.5
2019-05-07,27.1
2019-05-08,27.35
2019-05-09,26.94
2019-05-10,26.77
2019-05-13,25.75
2019-05-14,26.25
2019-05-15,26.18
2019-05-16,26.25
2019-05-17,26.22
2019-05-20,25.83
2019-05-21,26.34
2019-05-22,25.78
2019-05-23,25.48
2019-05-24,25.51
2019-05-28,25.91
2019-05-29,25.7
2019-05-30,25.62
2019-05-31,25.64
2019-06-03,25.53
2019-06-04,26.68
2019-06-05,26.21
2019-06-06,26.39
2019-06-07,26.49
2019-06-10,26.34
2019-06-11,27.0
2019-06-12,27.21
2019-06-13,27.77
2019-06-14,26.84
2019-06-17,27.2
2019-06-18,27.25
2019-06-19,28.04
2019-06-20,28.41
2019-06-21,28.28
2019-06-24,28.54
2019-06-25,27.57
2019-06-26,27.28
2019-06-27,27.45
2019-06-28,28.45
2019-07-01,28.33
2019-07-02,28.4
2019-07-03,28.38
2019-07-05,28.72
2019-07-08,28.8
2019-07-09,29.03
2019-07-10,28.97
2019-07-11,29.16
2019-07-12,29.8
2019-07-15,29.81
2019-07-16,30.03
2019-07-17,29.32
2019-07-18,28.82
2019-07-19,29.0
2019-07-22,28.66
2019-07-23,28.73
2019-07-24,29.28
2019-07-25,29.26
2019-07-26,29.26
2019-07-29,29.0
2019-07-30,28.87
2019-07-31,28.24
2019-08-01,27.83
2019-08-02,27.32
2019-08-05,26.98
2019-08-06,27.28
2019-08-07,27.47
2019-08-08,27.42
2019-08-09,27.24
2019-08-12,27.09
2019-08-13,27.35
2019-08-14,25.52
2019-08-15,25.33
2019-08-16,26.1
2019-08-19,26.6
2019-08-20,26.4
2019-08-21,26.5
2019-08-22,26.26
2019-08-23,25.33
2019-08-26,25.57
2019-08-27,24.89
2019-08-28,25.37
2019-08-29,26.11
2019-08-30,26.03
2019-09-03,25.44
2019-09-04,25.54
2019-09-05,25.77
2019-09-06,25.67
2019-09-09,25.76
2019-09-10,26.88
2019-09-11,26.97
2019-09-12,26.51
2019-09-13,26.3
2019-09-16,26.32
2019-09-17,25.62
2019-09-18,25.46
2019-09-19,24.93
2019-09-20,24.37
2019-09-23,24.7
2019-09-24,24.45
2019-09-25,24.72
2019-09-26,24.45
2019-09-27,24.71
2019-09-30,24.62
2019-10-01,24.79
2019-10-02,24.64
2019-10-03,25.055
2019-10-04,25.16
2019-10-07,25.44
2019-10-08,24.96
2019-10-09,25.205
2019-10-10,25.57
2019-10-11,26.095
2019-10-14,25.83
2019-10-15,25.94
2019-10-16,25.87
2019-10-17,25.98
2019-10-18,25.9
2019-10-21,25.84
2019-10-22,26.16
2019-10-23,26.14
2019-10-24,25.62
2019-10-25,25.6
2019-10-28,25.785
2019-10-29,25.455
2019-10-30,25.025
2019-10-31,25.24
2019-11-01,25.49
2019-11-04,26.04
2019-11-05,26.13
2019-11-06,25.8
2019-11-07,28.7
2019-11-08,28.615
2019-11-11,28.65
2019-11-12,28.48
2019-11-13,27.93
2019-11-14,28.03
2019-11-15,27.88
2019-11-18,28.55
2019-11-19,29.225
2019-11-20,29.61
2019-11-21,29.89
2019-11-22,30.31
2019-11-25,29.97
2019-11-26,30.98
2019-11-27,30.65
2019-11-29,30.52
2019-12-02,30.34
2019-12-03,29.975
2019-12-04,29.93
2019-12-05,29.87
2019-12-06,29.89
2019-12-09,29.93
2019-12-10,29.99
2019-12-11,29.92
2019-12-12,30.1
2019-12-13,30.06
2019-12-16,30.085
2019-12-17,30.09
2019-12-18,30.085
2019-12-19,30.39
2019-12-20,30.78
2019-12-23,30.57
2019-12-24,30.8
2019-12-26,30.93
2019-12-27,30.76
2019-12-30,30.51
2019-12-31,30.49
2020-01-02,30.185
2020-01-03,30.015
2020-01-06,29.96
2020-01-07,29.99
2020-01-08,30.15
2020-01-09,30.24
2020-01-10,29.88
2020-01-13,29.81
2020-01-14,29.965
2020-01-15,30.29
2020-01-16,30.6
2020-01-17,30.48
2020-01-21,30.09
2020-01-22,30.09
2020-01-23,28.74
2020-01-24,28.645
2020-01-27,28.535
2020-01-28,28.93
2020-01-29,28.23
2020-01-30,28.375
2020-01-31,27.77
2020-02-03,27.68
2020-02-04,28.26
2020-02-05,29.07
2020-02-06,28.54
2020-02-07,28.35
2020-02-10,28.36
2020-02-11,28.65
2020-02-12,28.86
2020-02-13,28.9
2020-02-14,28.73
2020-02-18,28.87
2020-02-19,29.03
2020-02-20,28.6
2020-02-21,27.93
2020-02-24,27.13
2020-02-25,26.3
2020-02-26,25.42
2020-02-27,23.79
2020-02-28,25.1
2020-03-02,25.17
2020-03-03,25.08
2020-03-04,25.11
2020-03-05,23.82
2020-03-06,24.07
2020-03-09,22.54
2020-03-10,23.82
2020-03-11,22.99
2020-03-12,21.19
2020-03-13,21.285
2020-03-16,18.9
2020-03-17,19.53
2020-03-18,17.64
2020-03-19,18.89
2020-03-20,16.87
2020-03-23,16.46
2020-03-24,18.08
2020-03-25,18.82
2020-03-26,18.75
2020-03-27,17.16
2020-03-30,17.95
2020-03-31,17.54
2020-04-01,17.64
2020-04-02,17.07
2020-04-03,16.84
2020-04-06,18.08
2020-04-07,18.71
2020-04-08,19.43
2020-04-09,20.14
2020-04-13,19.85
2020-04-14,20.24
2020-04-15,19.44
2020-04-16,19.515
2020-04-17,20.2
2020-04-20,19.74
2020-04-21,19.005
2020-04-22,18.555
2020-04-23,18.595
2020-04-24,19.14
2020-04-27,20.7
2020-04-28,21.29
2020-04-29,22.5
2020-04-30,20.41
2020-05-01,19.54
2020-05-04,19.935
2020-05-05,19.36
2020-05-06,19.04
2020-05-07,18.87
2020-05-08,19.35
2020-05-11,18.485
2020-05-12,17.92
2020-05-13,17.34
2020-05-14,18.5
2020-05-15,18.715
2020-05-18,19.3
2020-05-19,19.135
2020-05-20,19.115
2020-05-21,18.65
2020-05-22,18.365
2020-05-26,19.79
2020-05-27,20.53
2020-05-28,19.925
2020-05-29,19.59
2020-06-01,19.85
2020-06-02,19.68
2020-06-03,20.22
2020-06-04,20.86
2020-06-05,22.35
2020-06-08,23.42
2020-06-09,21.52
2020-06-10,20.83
2020-06-11,19.99
2020-06-12,19.7
2020-06-15,20.21
2020-06-16,20.03
2020-06-17,20.0
2020-06-18,20.33
2020-06-19,20.14
2020-06-22,19.88
2020-06-23,20.06
2020-06-24,19.68
2020-06-25,19.27
2020-06-26,18.51
2020-06-29,19.35
2020-06-30,19.26
2020-07-01,19.245
2020-07-02,18.93
2020-07-06,19.22
2020-07-07,18.37
2020-07-08,18.19
2020-07-09,17.25
2020-07-10,18.075
2020-07-13,18.25
2020-07-14,18.45
2020-07-15,19.53
2020-07-16,19.7
2020-07-17,19.17
2020-07-20,18.51
2020-07-21,18.81
2020-07-22,18.91
2020-07-23,19.1
2020-07-24,18.93
2020-07-27,18.69
2020-07-28,18.61
2020-07-29,18.86
2020-07-30,18.92
2020-07-31,18.95
2020-08-03,19.13
2020-08-04,19.69
2020-08-05,19.08
2020-08-06,19.69
2020-08-07,19.3
2020-08-10,19.95
2020-08-11,20.73
2020-08-12,20.065
2020-08-13,20.3
2020-08-14,20.76
2020-08-17,20.31
2020-08-18,20.325
2020-08-19,20.39
2020-08-20,20.27
2020-08-21,20.04
2020-08-24,20.68
2020-08-25,20.68
2020-08-26,20.56
2020-08-27,20.61
2020-08-28,20.68
2020-08-31,19.97
2020-09-01,19.365
2020-09-02,19.68
2020-09-03,19.49
2020-09-04,20.44
2020-09-08,20.39
2020-09-09,20.92
2020-09-10,21.15
2020-09-11,20.69
2020-09-14,21.59
2020-09-15,21.62
2020-09-16,22.13
2020-09-17,22.0
2020-09-18,21.79
2020-09-21,20.4
2020-09-22,20.21
2020-09-23,19.12
2020-09-24,19.19
2020-09-25,19.2
2020-09-28,19.73
2020-09-29,19.47
2020-09-30,19.6
2020-10-01,19.36
2020-10-02,19.39
2020-10-05,19.72
2020-10-06,19.335
2020-10-07,19.985
2020-10-08,20.47
2020-10-09,19.965
2020-10-12,20.05
2020-10-13,19.345
2020-10-14,18.78
2020-10-15,18.92
2020-10-16,18.98
2020-10-19,18.27
2020-10-20,18.32
2020-10-21,18.84
2020-10-22,19.08
2020-10-23,19.11
2020-10-26,18.56
2020-10-27,18.23
2020-10-28,17.44
2020-10-29,17.82
2020-10-30,18.32
2020-11-02,19.13
2020-11-03,19.2
2020-11-04,18.68
2020-11-05,19.36
2020-11-06,18.88
2020-11-09,20.11
2020-11-10,20.725
2020-11-11,20.32
2020-11-12,19.69
2020-11-13,20.9
2020-11-16,21.82
2020-11-17,22.0
2020-11-18,22.03
2020-11-19,22.525
2020-11-20,22.885
2020-11-23,23.79
2020-11-24,24.47
2020-11-25,24.41
2020-11-27,24.55
2020-11-30,24.02
2020-12-01,24.66
2020-12-02,25.24
2020-12-03,25.12
2020-12-04,25.22
2020-12-07,25.42
2020-12-08,24.83
2020-12-09,25.18
2020-12-10,25.48
2020-12-11,25.48
2020-12-14,25.21
2020-12-15,25.36
2020-12-16,25.32
2020-12-17,25.31
2020-12-18,24.52
2020-12-21,24.02
2020-12-22,23.86
2020-12-23,24.85
2020-12-24,25.14
2020-12-28,25.82
2020-12-29,25.96
2020-12-30,25.98
2020-12-31,26.19
2021-01-04,26.39
2021-01-05,27.02
2021-01-06,29.5
2021-01-07,29.825
2021-01-08,30.16
2021-01-11,30.59
2021-01-12,30.57
2021-01-13,31.75
2021-01-14,32.51
2021-01-15,32.35
2021-01-19,31.85
2021-01-20,32.3
2021-01-21,32.41
2021-01-22,32.89
2021-01-25,34.16
2021-01-26,35.4
2021-01-27,33.47
2021-01-28,34.92
2021-01-29,35.03
2021-02-01,35.0
2021-02-02,34.1
2021-02-03,34.99
2021-02-04,34.9
2021-02-05,36.42
2021-02-08,37.0
2021-02-09,37.2
2021-02-10,38.43
2021-02-11,39.0
2021-02-12,40.75
2021-02-16,40.5
2021-02-17,41.62
2021-02-18,41.94
2021-02-19,42.8
2021-02-22,46.0
2021-02-23,44.14
2021-02-24,43.53
2021-02-25,43.49
2021-02-26,45.0
2021-03-01,48.31
2021-03-02,49.05
2021-03-03,50.4
2021-03-04,51.44
2021-03-05,53.0
2021-03-08,55.0
2021-03-09,52.97
2021-03-10,56.01
2021-03-11,56.86
2021-03-12,59.7
2021-03-15,60.89
2021-03-16,62.36
2021-03-17,62.77
2021-03-18,64.08
2021-03-19,66.0
2021-03-22,64.74
2021-03-23,62.99
2021-03-24,54.54
2021-03-25,51.04
2021-03-26,35.96
2021-03-29,35.12
2021-03-30,37.01
2021-03-31,36.89
2021-04-01,37.08
2021-04-05,36.1
2021-04-06,36.87
2021-04-07,37.0
2021-04-08,35.78
2021-04-09,35.74
2021-04-12,35.01
2021-04-13,34.78
2021-04-14,33.08
2021-04-15,32.74
2021-04-16,32.25
2021-04-19,31.2
2021-04-20,30.2
2021-04-21,32.33
2021-04-22,32.67
2021-04-23,32.45
2021-04-26,32.99
2021-04-27,33.17
2021-04-28,31.96
2021-04-29,32.33
2021-04-30,32.31
2021-05-03,31.38
2021-05-04,31.89
2021-05-05,32.225
2021-05-06,31.84
2021-05-07,32.62
2021-05-10,32.265
2021-05-11,31.89
2021-05-12,31.03
2021-05-13,30.56
2021-05-14,30.74
2021-05-17,31.69
2021-05-18,31.29
2021-05-19,31.04
2021-05-20,29.78
2021-05-21,29.1
2021-05-24,28.88
2021-05-25,28.46
2021-05-26,29.59
2021-05-27,30.4
2021-05-28,30.05
2021-06-01,30.12
2021-06-02,30.11
2021-06-03,29.63
2021-06-04,29.55
2021-06-07,29.34
2021-06-08,28.23
2021-06-09,28.65
2021-06-10,28.34
2021-06-11,28.94
2021-06-14,28.84
2021-06-15,28.31
2021-06-16,28.65
2021-06-17,27.68
2021-06-18,27.33
2021-06-21,27.96
2021-06-22,27.79
2021-06-23,27.81
2021-06-24,28.65
2021-06-25,29.26
2021-06-28,28.97
2021-06-29,28.69
2021-06-30,28.98
2021-07-01,29.37
2021-07-02,29.33
2021-07-06,28.56
2021-07-07,27.87
2021-07-08,27.23
2021-07-09,27.77
2021-07-12,28.14
2021-07-13,27.32
2021-07-14,27.01
2021-07-15,26.66
2021-07-16,26.52
2021-07-19,26.16
2021-07-20,26.45
2021-07-21,27.09
2021-07-22,26.91
2021-07-23,26.83
2021-07-26,27.87
2021-07-27,27.44
2021-07-28,27.39
2021-07-29,28.26
2021-07-30,27.11
2021-08-02,27.31
2021-08-03,26.5
2021-08-04,26.65
2021-08-05,27.49
2021-08-06,27.28
2021-08-09,27.54
2021-08-10,27.85
2021-08-11,27.89
2021-08-12,27.35
2021-08-13,26.99
2021-08-16,26.83
2021-08-17,27.14
2021-08-18,27.01
2021-08-19,26.45
2021-08-20,26.82
2021-08-23,27.2
2021-08-24,27.47
2021-08-25,27.51
2021-08-26,26.75
2021-08-27,27.15
2021-08-30,26.73
2021-08-31,27.59
2021-09-01,27.21
2021-09-02,27.79
2021-09-03,27.16
2021-09-07,26.82
2021-09-08,25.92
2021-09-09,25.72
2021-09-10,25.16
2021-09-13,26.03
2021-09-14,25.29
2021-09-15,25.69
2021-09-16,25.77
2021-09-17,25.98
2021-09-20,25.02
2021-09-21,24.19
2021-09-22,24.48
2021-09-23,24.53
2021-09-24,24.33
2021-09-27,25.04
2021-09-28,24.56
2021-09-29,24.37
2021-09-30,24.27
2021-10-01,24.78
2021-10-04,24.66
2021-10-05,25.27
2021-10-06,24.88
2021-10-07,25.37
2021-10-08,24.96
2021-10-11,24.26
2021-10-12,23.76
2021-10-13,24.62
2021-10-14,24.28
2021-10-15,23.99
2021-10-18,23.91
2021-10-19,24.2
2021-10-20,24.6
2021-10-21,24.18
2021-10-22,24.26
2021-10-25,24.4
2021-10-26,23.75
2021-10-27,22.78
2021-10-28,23.4
2021-10-29,22.56
2021-11-01,23.54
2021-11-02,23.65
2021-11-03,24.71
2021-11-04,24.7
2021-11-05,25.68
2021-11-08,25.4
2021-11-09,25.74
2021-11-10,26.39
2021-11-11,27.27
2021-11-12,27.05
2021-11-15,27.19
2021-11-16,26.91
2021-11-17,26.84
2021-11-18,26.2
2021-11-19,24.73
2021-11-22,25.17
2021-11-23,25.01
2021-11-24,24.67
2021-11-26,24.22
2021-11-29,24.05
2021-11-30,22.71
2021-12-01,21.8
2021-12-02,22.67
2021-12-03,23.2
2021-12-06,23.63
2021-12-07,23.39
2021-12-08,23.13
2021-12-09,22.69
2021-12-10,22.43
2021-12-13,21.88
2021-12-14,21.68
2021-12-15,21.75
2021-12-16,22.59
2021-12-17,22.42
2021-12-20,22.02
2021-12-21,22.61
2021-12-22,22.82
2021-12-23,23.57
2021-12-27,23.51
2021-12-28,23.52
2021-12-29,23.1
2021-12-30,23.69
2021-12-31,22.9
2022-01-03,24.59
2022-01-04,25.94
2022-01-05,25.68
2022-01-06,25.12
2022-01-07,29.34
2022-01-10,27.86
2022-01-11,27.86
2022-01-12,27.95
2022-01-13,28.4
2022-01-14,30.4
2022-01-18,28.88
2022-01-19,27.78
2022-01-20,26.76
2022-01-21,25.53
2022-01-24,26.25
2022-01-25,26.22
2022-01-26,23.88
2022-01-27,24.74
2022-01-28,26.56
2022-01-31,27.35
2022-02-01,26.92
2022-02-02,27.42
2022-02-03,28.61
2022-02-04,28.62
2022-02-07,28.08
2022-02-08,27.98
2022-02-09,29.71
2022-02-10,29.95
2022-02-11,29.51
2022-02-14,29.33
2022-02-15,30.33
2022-02-16,29.28
2022-02-17,29.76
2022-02-18,29.74
2022-02-22,28.09
2022-02-23,28.11
2022-02-24,27.67
2022-02-25,28.15
2022-02-28,27.97
2022-03-01,27.95
2022-03-02,29.13
2022-03-03,28.58
2022-03-04,26.81
2022-03-07,25.48
2022-03-08,25.23
2022-03-09,25.31
2022-03-10,25.06
2022-03-11,23.97
2022-03-14,23.94
2022-03-15,25.04
2022-03-16,25.64
2022-03-17,25.71
2022-03-18,26.33
2022-03-21,26.19
2022-03-22,26.96
2022-03-23,26.69
2022-03-24,27.11
2022-03-25,27.31
2022-03-28,25.63
2022-03-29,26.29
2022-03-30,25.73
2022-03-31,24.97
2022-04-01,25.05
2022-04-04,25.81
2022-04-05,24.45
2022-04-06,23.92
2022-04-07,23.08
2022-04-08,24.42
