KMB,Date
8.447003364562988,1991-11-01
8.491403579711914,1991-11-04
8.613502502441406,1991-11-05
8.64680004119873,1991-11-06
8.757797241210938,1991-11-07
8.791094779968262,1991-11-08
8.735596656799316,1991-11-11
8.913198471069336,1991-11-12
8.347105026245117,1991-11-13
8.369297981262207,1991-11-14
8.29160213470459,1991-11-15
8.280506134033203,1991-11-18
8.21390438079834,1991-11-19
8.25830364227295,1991-11-20
8.280506134033203,1991-11-21
8.247204780578613,1991-11-22
8.21390438079834,1991-11-25
8.269404411315918,1991-11-26
8.25830364227295,1991-11-27
8.21390438079834,1991-11-29
8.197781562805176,1991-12-02
8.186576843261719,1991-12-03
8.141785621643066,1991-12-04
8.074592590332031,1991-12-05
8.063387870788574,1991-12-06
8.141785621643066,1991-12-09
8.164179801940918,1991-12-10
8.164179801940918,1991-12-11
8.186576843261719,1991-12-12
8.354567527770996,1991-12-13
8.343368530273438,1991-12-16
8.287368774414062,1991-12-17
8.343368530273438,1991-12-18
8.287368774414062,1991-12-19
8.343368530273438,1991-12-20
8.533748626708984,1991-12-23
8.61214542388916,1991-12-24
8.84732437133789,1991-12-26
8.780136108398438,1991-12-27
9.127306938171387,1991-12-30
9.082511901855469,1991-12-31
9.284095764160156,1992-01-02
9.138501167297363,1992-01-03
9.138501167297363,1992-01-06
9.116106986999512,1992-01-07
9.02651596069336,1992-01-08
8.959318161010742,1992-01-09
8.981719017028809,1992-01-10
8.959318161010742,1992-01-13
8.959318161010742,1992-01-14
8.936922073364258,1992-01-15
8.69054126739502,1992-01-16
8.600944519042969,1992-01-17
8.600944519042969,1992-01-20
8.466557502746582,1992-01-21
8.421765327453613,1992-01-22
8.466557502746582,1992-01-23
8.936922073364258,1992-01-24
8.780136108398438,1992-01-27
8.623347282409668,1992-01-28
8.645744323730469,1992-01-29
8.71294116973877,1992-01-30
8.533748626708984,1992-01-31
8.757739067077637,1992-02-03
8.91452407836914,1992-02-04
8.936922073364258,1992-02-05
9.116106986999512,1992-02-06
8.936922073364258,1992-02-07
9.093705177307129,1992-02-10
9.160906791687012,1992-02-11
8.981719017028809,1992-02-12
8.936922073364258,1992-02-13
8.936922073364258,1992-02-14
8.91452407836914,1992-02-18
8.936922073364258,1992-02-19
9.093705177307129,1992-02-20
9.071311950683594,1992-02-21
9.205699920654297,1992-02-24
9.071311950683594,1992-02-25
9.205699920654297,1992-02-26
9.228097915649414,1992-02-27
9.317696571350098,1992-02-28
9.36916732788086,1992-03-02
9.30144214630127,1992-03-03
9.30144214630127,1992-03-04
9.165977478027344,1992-03-05
9.30144214630127,1992-03-06
9.233713150024414,1992-03-09
9.256287574768066,1992-03-10
9.14340591430664,1992-03-11
9.120831489562988,1992-03-12
9.211129188537598,1992-03-13
9.256287574768066,1992-03-16
9.436897277832031,1992-03-17
9.48204517364502,1992-03-18
9.549778938293457,1992-03-19
9.617502212524414,1992-03-20
9.70781135559082,1992-03-23
9.730391502380371,1992-03-24
9.391741752624512,1992-03-25
9.436897277832031,1992-03-26
9.436897277832031,1992-03-27
9.36916732788086,1992-03-30
9.594930648803711,1992-03-31
9.527200698852539,1992-04-01
9.48204517364502,1992-04-02
9.391741752624512,1992-04-03
9.30144214630127,1992-04-06
9.14340591430664,1992-04-07
8.895066261291504,1992-04-08
9.188557624816895,1992-04-09
9.36916732788086,1992-04-10
9.36916732788086,1992-04-13
9.572352409362793,1992-04-14
9.662660598754883,1992-04-15
9.70781135559082,1992-04-16
9.48204517364502,1992-04-20
9.48204517364502,1992-04-21
9.346589088439941,1992-04-22
9.346589088439941,1992-04-23
9.730391502380371,1992-04-24
9.843270301818848,1992-04-27
9.843270301818848,1992-04-28
9.82069206237793,1992-04-29
10.023879051208496,1992-04-30
9.910995483398438,1992-05-01
9.978729248046875,1992-05-04
10.001299858093262,1992-05-05
10.046459197998047,1992-05-06
9.95615005493164,1992-05-07
10.069034576416016,1992-05-08
10.407674789428711,1992-05-11
10.339944839477539,1992-05-12
10.023879051208496,1992-05-13
10.407674789428711,1992-05-14
9.933575630187988,1992-05-15
10.294790267944336,1992-05-18
10.294790267944336,1992-05-19
10.136758804321289,1992-05-20
10.001299858093262,1992-05-21
10.385099411010742,1992-05-22
10.543131828308105,1992-05-26
10.452826499938965,1992-05-27
10.36252212524414,1992-05-28
10.385099411010742,1992-05-29
10.459680557250977,1992-06-01
10.414203643798828,1992-06-02
10.300520896911621,1992-06-03
10.414203643798828,1992-06-04
10.232300758361816,1992-06-05
10.232300758361816,1992-06-08
10.323256492614746,1992-06-09
10.186820983886719,1992-06-10
10.095868110656738,1992-06-11
10.095868110656738,1992-06-12
10.186820983886719,1992-06-15
10.186820983886719,1992-06-16
10.14134693145752,1992-06-17
10.073125839233398,1992-06-18
10.186820983886719,1992-06-19
10.118610382080078,1992-06-22
10.277779579162598,1992-06-23
10.391468048095703,1992-06-24
10.34599494934082,1992-06-25
10.368724822998047,1992-06-26
10.414203643798828,1992-06-29
10.641590118408203,1992-06-30
10.596109390258789,1992-07-01
10.527894020080566,1992-07-02
10.505157470703125,1992-07-06
10.391468048095703,1992-07-07
10.323256492614746,1992-07-08
10.436941146850586,1992-07-09
10.459680557250977,1992-07-10
10.459680557250977,1992-07-13
10.800760269165039,1992-07-14
10.641590118408203,1992-07-15
10.414203643798828,1992-07-16
10.459680557250977,1992-07-17
10.323256492614746,1992-07-20
10.48241901397705,1992-07-21
10.368724822998047,1992-07-22
10.277779579162598,1992-07-23
9.959432601928711,1992-07-24
10.0276517868042,1992-07-27
10.255036354064941,1992-07-28
10.436941146850586,1992-07-29
10.391468048095703,1992-07-30
10.34599494934082,1992-07-31
10.05039119720459,1992-08-03
10.186820983886719,1992-08-04
10.164085388183594,1992-08-05
10.255036354064941,1992-08-06
10.391468048095703,1992-08-07
10.414203643798828,1992-08-10
10.436941146850586,1992-08-11
10.414203643798828,1992-08-12
10.323256492614746,1992-08-13
10.368724822998047,1992-08-14
10.277779579162598,1992-08-17
10.323256492614746,1992-08-18
10.277779579162598,1992-08-19
10.323256492614746,1992-08-20
10.505157470703125,1992-08-21
10.414203643798828,1992-08-24
10.0276517868042,1992-08-25
9.84574031829834,1992-08-26
9.89122200012207,1992-08-27
9.91396427154541,1992-08-28
10.012018203735352,1992-08-31
10.14948844909668,1992-09-01
10.14948844909668,1992-09-02
9.989110946655273,1992-09-03
10.057841300964355,1992-09-04
9.8974609375,1992-09-08
9.989110946655273,1992-09-09
9.989110946655273,1992-09-10
10.218214988708496,1992-09-11
10.126575469970703,1992-09-14
9.94328784942627,1992-09-15
9.96619701385498,1992-09-16
10.057841300964355,1992-09-17
10.012018203735352,1992-09-18
10.057841300964355,1992-09-21
10.03493595123291,1992-09-22
9.737089157104492,1992-09-23
9.828730583190918,1992-09-24
9.851638793945312,1992-09-25
9.851638793945312,1992-09-28
9.8974609375,1992-09-29
9.874555587768555,1992-09-30
9.805819511413574,1992-10-01
9.920376777648926,1992-10-02
9.75999927520752,1992-10-05
9.75999927520752,1992-10-06
9.48507022857666,1992-10-07
9.370521545410156,1992-10-08
9.187232971191406,1992-10-09
9.233051300048828,1992-10-12
9.347607612609863,1992-10-13
9.324698448181152,1992-10-14
9.324698448181152,1992-10-15
9.48507022857666,1992-10-16
9.599623680114746,1992-10-19
9.828730583190918,1992-10-20
10.14948844909668,1992-10-21
10.126575469970703,1992-10-22
10.241127967834473,1992-10-23
10.355681419372559,1992-10-26
10.264036178588867,1992-10-27
9.920376777648926,1992-10-28
10.241127967834473,1992-10-29
10.447319030761719,1992-10-30
10.561870574951172,1992-11-02
10.53896427154541,1992-11-03
10.516056060791016,1992-11-04
10.630608558654785,1992-11-05
10.676437377929688,1992-11-06
10.859719276428223,1992-11-09
10.722260475158691,1992-11-10
10.768078804016113,1992-11-11
10.745157241821289,1992-11-12
10.790984153747559,1992-11-13
10.790984153747559,1992-11-16
10.745157241821289,1992-11-17
10.53896427154541,1992-11-18
10.722260475158691,1992-11-19
10.676437377929688,1992-11-20
10.561870574951172,1992-11-23
10.676437377929688,1992-11-24
10.768078804016113,1992-11-25
10.974275588989258,1992-11-27
11.16528034210205,1992-11-30
11.142210960388184,1992-12-01
11.02686595916748,1992-12-02
10.957661628723145,1992-12-03
10.865394592285156,1992-12-04
10.81925106048584,1992-12-07
10.77310562133789,1992-12-08
10.796178817749023,1992-12-09
10.888452529907227,1992-12-10
11.02686595916748,1992-12-11
11.003795623779297,1992-12-14
11.11914348602295,1992-12-15
11.142210960388184,1992-12-16
11.096073150634766,1992-12-17
11.488238334655762,1992-12-18
11.32675838470459,1992-12-21
11.39596176147461,1992-12-22
11.626657485961914,1992-12-23
11.672791481018066,1992-12-24
11.626657485961914,1992-12-28
11.37289810180664,1992-12-29
11.280620574951172,1992-12-30
10.888452529907227,1992-12-31
11.211419105529785,1993-01-04
11.37289810180664,1993-01-05
11.303692817687988,1993-01-06
11.303692817687988,1993-01-07
11.003795623779297,1993-01-08
11.02686595916748,1993-01-11
11.16528034210205,1993-01-12
11.23448371887207,1993-01-13
11.349831581115723,1993-01-14
11.349831581115723,1993-01-15
11.303692817687988,1993-01-18
11.16528034210205,1993-01-19
11.211419105529785,1993-01-20
11.23448371887207,1993-01-21
11.1883544921875,1993-01-22
11.073002815246582,1993-01-25
11.096073150634766,1993-01-26
11.02686595916748,1993-01-27
10.842317581176758,1993-01-28
10.634696006774902,1993-01-29
10.842317581176758,1993-02-01
10.980738639831543,1993-02-02
10.980738639831543,1993-02-03
11.096073150634766,1993-02-04
11.257555961608887,1993-02-05
11.003795623779297,1993-02-08
10.77310562133789,1993-02-09
10.957661628723145,1993-02-10
10.81925106048584,1993-02-11
10.75004768371582,1993-02-12
10.542423248291016,1993-02-16
10.173323631286621,1993-02-17
10.334806442260742,1993-02-18
10.196393013000488,1993-02-19
10.334806442260742,1993-02-22
10.334806442260742,1993-02-23
10.357873916625977,1993-02-24
10.242528915405273,1993-02-25
10.334806442260742,1993-02-26
10.225113868713379,1993-03-01
10.225113868713379,1993-03-02
10.411033630371094,1993-03-03
10.387792587280273,1993-03-04
10.31806755065918,1993-03-05
10.620182037353516,1993-03-08
10.782852172851562,1993-03-09
10.75960922241211,1993-03-10
10.73637580871582,1993-03-11
10.503989219665527,1993-03-12
10.411033630371094,1993-03-15
10.411033630371094,1993-03-16
10.411033630371094,1993-03-17
10.27159309387207,1993-03-18
10.17863941192627,1993-03-19
10.434266090393066,1993-03-22
10.31806755065918,1993-03-23
10.201874732971191,1993-03-24
10.10892391204834,1993-03-25
9.969494819641113,1993-03-26
10.225113868713379,1993-03-29
10.27159309387207,1993-03-30
10.17863941192627,1993-03-31
10.201874732971191,1993-04-01
10.155396461486816,1993-04-02
10.155396461486816,1993-04-05
9.85329818725586,1993-04-06
9.85329818725586,1993-04-07
9.690625190734863,1993-04-08
9.94625186920166,1993-04-12
9.92301082611084,1993-04-13
9.574431419372559,1993-04-14
9.527953147888184,1993-04-15
9.202606201171875,1993-04-16
8.877256393432617,1993-04-19
8.83078384399414,1993-04-20
8.923737525939941,1993-04-21
8.761062622070312,1993-04-22
8.923737525939941,1993-04-23
8.923737525939941,1993-04-26
8.80754280090332,1993-04-27
8.80754280090332,1993-04-28
8.784310340881348,1993-04-29
8.900500297546387,1993-04-30
9.039937019348145,1993-05-03
9.132893562316895,1993-05-04
9.295557975769043,1993-05-05
9.295557975769043,1993-05-06
9.016697883605957,1993-05-07
8.877256393432617,1993-05-10
8.946983337402344,1993-05-11
9.039937019348145,1993-05-12
9.063170433044434,1993-05-13
9.063170433044434,1993-05-14
9.109646797180176,1993-05-17
9.086409568786621,1993-05-18
9.109646797180176,1993-05-19
9.342042922973633,1993-05-20
9.272324562072754,1993-05-21
9.22584056854248,1993-05-24
8.946983337402344,1993-05-25
8.877256393432617,1993-05-26
8.784310340881348,1993-05-27
8.771543502807617,1993-05-28
8.771543502807617,1993-06-01
8.748096466064453,1993-06-02
8.794999122619629,1993-06-03
8.794999122619629,1993-06-04
8.818452835083008,1993-06-07
8.701192855834961,1993-06-08
8.58392333984375,1993-06-09
8.63082504272461,1993-06-10
8.818452835083008,1993-06-11
8.888810157775879,1993-06-14
8.9591703414917,1993-06-15
8.91226577758789,1993-06-16
8.888810157775879,1993-06-17
8.865365028381348,1993-06-18
8.841903686523438,1993-06-21
8.9591703414917,1993-06-22
9.076438903808594,1993-06-23
9.123350143432617,1993-06-24
9.146799087524414,1993-06-25
9.381331443786621,1993-06-28
9.264069557189941,1993-06-29
9.287520408630371,1993-06-30
9.264069557189941,1993-07-01
9.193704605102539,1993-07-02
9.076438903808594,1993-07-06
9.052988052368164,1993-07-07
9.029540061950684,1993-07-08
9.052988052368164,1993-07-09
8.91226577758789,1993-07-12
8.818452835083008,1993-07-13
8.93571949005127,1993-07-14
8.91226577758789,1993-07-15
8.841903686523438,1993-07-16
8.63082504272461,1993-07-19
8.748096466064453,1993-07-20
8.794999122619629,1993-07-21
8.490108489990234,1993-07-22
8.771543502807617,1993-07-23
8.818452835083008,1993-07-26
8.724638938903809,1993-07-27
8.654282569885254,1993-07-28
8.701192855834961,1993-07-29
8.794999122619629,1993-07-30
8.748096466064453,1993-08-02
8.771543502807617,1993-08-03
8.654282569885254,1993-08-04
8.63082504272461,1993-08-05
8.654282569885254,1993-08-06
8.53701114654541,1993-08-09
8.490108489990234,1993-08-10
8.53701114654541,1993-08-11
8.443197250366211,1993-08-12
8.466654777526855,1993-08-13
8.443197250366211,1993-08-16
8.58392333984375,1993-08-17
8.9591703414917,1993-08-18
8.818452835083008,1993-08-19
8.748096466064453,1993-08-20
8.701192855834961,1993-08-23
9.076438903808594,1993-08-24
9.099899291992188,1993-08-25
9.099899291992188,1993-08-26
9.146799087524414,1993-08-27
9.17025089263916,1993-08-30
9.193704605102539,1993-08-31
9.310969352722168,1993-09-01
9.217164993286133,1993-09-02
9.227570533752441,1993-09-03
9.322218894958496,1993-09-07
9.322218894958496,1993-09-08
9.393192291259766,1993-09-09
9.487838745117188,1993-09-10
9.369535446166992,1993-09-13
9.345877647399902,1993-09-14
9.558818817138672,1993-09-15
9.440515518188477,1993-09-16
9.464177131652832,1993-09-17
9.464177131652832,1993-09-20
9.29856014251709,1993-09-21
9.203914642333984,1993-09-22
9.227570533752441,1993-09-23
9.180254936218262,1993-09-24
9.345877647399902,1993-09-27
9.322218894958496,1993-09-28
9.227570533752441,1993-09-29
9.274889945983887,1993-09-30
9.251226425170898,1993-10-01
9.227570533752441,1993-10-04
9.227570533752441,1993-10-05
9.274889945983887,1993-10-06
9.345877647399902,1993-10-07
9.416851997375488,1993-10-08
9.535151481628418,1993-10-11
9.629794120788574,1993-10-12
9.70077896118164,1993-10-13
10.03203010559082,1993-10-14
10.126668930053711,1993-10-15
9.89006519317627,1993-10-18
9.842741012573242,1993-10-19
9.937383651733398,1993-10-20
10.103007316589355,1993-10-21
9.748099327087402,1993-10-22
9.795416831970215,1993-10-25
9.937383651733398,1993-10-26
9.842741012573242,1993-10-27
9.771760940551758,1993-10-28
9.771760940551758,1993-10-29
9.842741012573242,1993-11-01
9.819087982177734,1993-11-02
9.582472801208496,1993-11-03
9.558818817138672,1993-11-04
9.606136322021484,1993-11-05
9.535151481628418,1993-11-08
9.653454780578613,1993-11-09
9.629794120788574,1993-11-10
9.629794120788574,1993-11-11
9.842741012573242,1993-11-12
9.913721084594727,1993-11-15
9.984701156616211,1993-11-16
9.89006519317627,1993-11-17
9.819087982177734,1993-11-18
9.771760940551758,1993-11-19
9.748099327087402,1993-11-22
9.913721084594727,1993-11-23
9.961044311523438,1993-11-24
10.055689811706543,1993-11-26
10.03203010559082,1993-11-29
10.008363723754883,1993-11-30
10.03203010559082,1993-12-01
10.079349517822266,1993-12-02
10.03203010559082,1993-12-03
9.89940071105957,1993-12-06
9.89940071105957,1993-12-07
9.89940071105957,1993-12-08
9.803982734680176,1993-12-09
9.68471908569336,1993-12-10
9.780128479003906,1993-12-13
9.613144874572754,1993-12-14
9.54158878326416,1993-12-15
9.565442085266113,1993-12-16
9.613144874572754,1993-12-17
9.637001991271973,1993-12-20
9.68471908569336,1993-12-21
9.780128479003906,1993-12-22
9.613144874572754,1993-12-23
9.756278038024902,1993-12-27
9.660857200622559,1993-12-28
9.68471908569336,1993-12-29
9.732415199279785,1993-12-30
9.89940071105957,1993-12-31
9.89940071105957,1994-01-03
9.994810104370117,1994-01-04
10.090230941772461,1994-01-05
10.090230941772461,1994-01-06
10.114087104797363,1994-01-07
10.209497451782227,1994-01-10
10.281061172485352,1994-01-11
10.233351707458496,1994-01-12
10.114087104797363,1994-01-13
10.114087104797363,1994-01-14
10.185644149780273,1994-01-17
9.994810104370117,1994-01-18
10.01866626739502,1994-01-19
10.710437774658203,1994-01-20
10.591163635253906,1994-01-21
10.567309379577637,1994-01-24
10.519603729248047,1994-01-25
10.686580657958984,1994-01-26
10.662724494934082,1994-01-27
10.686580657958984,1994-01-28
10.853558540344238,1994-01-31
10.948972702026367,1994-02-01
10.90126895904541,1994-02-02
10.805841445922852,1994-02-03
10.686580657958984,1994-02-04
10.710437774658203,1994-02-07
10.686580657958984,1994-02-08
10.82970142364502,1994-02-09
10.805841445922852,1994-02-10
10.75814437866211,1994-02-11
10.972827911376953,1994-02-14
10.925117492675781,1994-02-15
10.925117492675781,1994-02-16
10.734292030334473,1994-02-17
10.781997680664062,1994-02-18
10.853558540344238,1994-02-22
10.781997680664062,1994-02-23
10.615017890930176,1994-02-24
10.710437774658203,1994-02-25
10.626764297485352,1994-02-28
10.578679084777832,1994-03-01
10.650805473327637,1994-03-02
10.506549835205078,1994-03-03
10.53059196472168,1994-03-04
10.506549835205078,1994-03-07
10.506549835205078,1994-03-08
10.698894500732422,1994-03-09
10.578679084777832,1994-03-10
10.506549835205078,1994-03-11
10.53059196472168,1994-03-14
10.578679084777832,1994-03-15
10.698894500732422,1994-03-16
10.867194175720215,1994-03-17
10.915275573730469,1994-03-18
10.819107055664062,1994-03-21
10.819107055664062,1994-03-22
10.843152046203613,1994-03-23
10.77102279663086,1994-03-24
10.698894500732422,1994-03-25
10.6027250289917,1994-03-28
10.482505798339844,1994-03-29
10.194002151489258,1994-03-30
10.169957160949707,1994-03-31
10.314210891723633,1994-04-04
10.362298011779785,1994-04-05
10.338253021240234,1994-04-06
10.410386085510254,1994-04-07
10.386337280273438,1994-04-08
10.458464622497559,1994-04-11
10.458464622497559,1994-04-12
10.53059196472168,1994-04-13
10.506549835205078,1994-04-14
10.242081642150879,1994-04-15
10.145915985107422,1994-04-18
10.121875762939453,1994-04-19
9.97762393951416,1994-04-20
10.218046188354492,1994-04-21
10.362298011779785,1994-04-22
10.362298011779785,1994-04-25
10.578679084777832,1994-04-26
10.434423446655273,1994-04-28
10.554632186889648,1994-04-29
10.650805473327637,1994-05-02
10.74697494506836,1994-05-03
10.795064926147461,1994-05-04
10.795064926147461,1994-05-05
10.74697494506836,1994-05-06
10.722935676574707,1994-05-09
10.6027250289917,1994-05-10
10.578679084777832,1994-05-11
10.795064926147461,1994-05-12
10.74697494506836,1994-05-13
10.819107055664062,1994-05-16
10.843152046203613,1994-05-17
10.939315795898438,1994-05-18
11.011446952819824,1994-05-19
10.963360786437988,1994-05-20
10.891228675842285,1994-05-23
10.843152046203613,1994-05-24
10.939315795898438,1994-05-25
10.867194175720215,1994-05-26
10.867194175720215,1994-05-27
10.867194175720215,1994-05-31
10.891228675842285,1994-06-01
10.819107055664062,1994-06-02
10.867194175720215,1994-06-03
10.92825984954834,1994-06-06
10.782866477966309,1994-06-07
10.782866477966309,1994-06-08
10.68593978881836,1994-06-09
10.758631706237793,1994-06-10
10.758631706237793,1994-06-13
10.782866477966309,1994-06-14
10.68593978881836,1994-06-15
10.855558395385742,1994-06-16
10.807093620300293,1994-06-17
10.83132553100586,1994-06-20
10.758631706237793,1994-06-21
10.782866477966309,1994-06-22
10.467860221862793,1994-06-23
10.24977970123291,1994-06-24
10.492091178894043,1994-06-27
10.274014472961426,1994-06-28
10.225547790527344,1994-06-29
10.24977970123291,1994-06-30
10.29824447631836,1994-07-01
10.322471618652344,1994-07-05
10.322471618652344,1994-07-06
10.564777374267578,1994-07-07
10.395166397094727,1994-07-08
10.419394493103027,1994-07-11
10.370932579040527,1994-07-12
10.419394493103027,1994-07-13
10.443629264831543,1994-07-14
10.467860221862793,1994-07-15
10.637476921081543,1994-07-18
10.564777374267578,1994-07-19
10.516324996948242,1994-07-20
10.758631706237793,1994-07-21
10.879793167114258,1994-07-22
11.00094223022461,1994-07-25
11.049405097961426,1994-07-26
11.049405097961426,1994-07-27
10.904024124145508,1994-07-28
11.00094223022461,1994-07-29
11.243255615234375,1994-08-01
11.243255615234375,1994-08-02
11.485567092895508,1994-08-03
11.364410400390625,1994-08-04
11.219030380249023,1994-08-05
11.194793701171875,1994-08-08
11.219030380249023,1994-08-09
11.412877082824707,1994-08-10
11.340176582336426,1994-08-11
11.509795188903809,1994-08-12
11.340176582336426,1994-08-15
11.437112808227539,1994-08-16
11.194793701171875,1994-08-17
11.243255615234375,1994-08-18
11.194793701171875,1994-08-19
11.219030380249023,1994-08-22
11.340176582336426,1994-08-23
11.412877082824707,1994-08-24
11.364410400390625,1994-08-25
11.388641357421875,1994-08-26
11.437112808227539,1994-08-29
11.437112808227539,1994-08-30
11.509795188903809,1994-08-31
11.437112808227539,1994-09-01
11.30332088470459,1994-09-02
11.523033142089844,1994-09-06
11.571867942810059,1994-09-07
11.718343734741211,1994-09-08
11.62070083618164,1994-09-09
11.30332088470459,1994-09-12
11.156842231750488,1994-09-13
11.352153778076172,1994-09-14
11.547451972961426,1994-09-15
11.571867942810059,1994-09-16
11.645109176635742,1994-09-19
11.547451972961426,1994-09-20
11.498625755310059,1994-09-21
11.44980239868164,1994-09-22
11.352153778076172,1994-09-23
11.376564025878906,1994-09-26
11.400976181030273,1994-09-27
11.498625755310059,1994-09-28
11.376564025878906,1994-09-29
11.474217414855957,1994-09-30
11.425381660461426,1994-10-03
11.278908729553223,1994-10-04
11.108017921447754,1994-10-05
11.132431983947754,1994-10-06
11.205663681030273,1994-10-07
11.400976181030273,1994-10-10
11.278908729553223,1994-10-11
11.254493713378906,1994-10-12
11.352153778076172,1994-10-13
11.44980239868164,1994-10-14
11.523033142089844,1994-10-17
11.400976181030273,1994-10-18
11.278908729553223,1994-10-19
10.302377700805664,1994-10-20
9.911770820617676,1994-10-21
9.88735294342041,1994-10-24
10.009424209594727,1994-10-25
10.009424209594727,1994-10-26
10.058248519897461,1994-10-27
10.058248519897461,1994-10-28
10.058248519897461,1994-10-31
10.033838272094727,1994-11-01
10.058248519897461,1994-11-02
9.936177253723145,1994-11-03
9.838528633117676,1994-11-04
9.716464042663574,1994-11-07
9.814114570617676,1994-11-08
9.88735294342041,1994-11-09
9.66763687133789,1994-11-10
9.765287399291992,1994-11-11
9.814114570617676,1994-11-14
9.740876197814941,1994-11-15
9.814114570617676,1994-11-16
9.740876197814941,1994-11-17
9.618816375732422,1994-11-18
9.569981575012207,1994-11-21
9.325854301452637,1994-11-22
9.423502922058105,1994-11-23
9.277024269104004,1994-11-25
9.521153450012207,1994-11-28
9.618816375732422,1994-11-29
9.789698600769043,1994-11-30
9.618816375732422,1994-12-01
9.643226623535156,1994-12-02
9.853094100952148,1994-12-05
9.92698860168457,1994-12-06
9.9762544631958,1994-12-07
9.779193878173828,1994-12-08
9.853094100952148,1994-12-09
9.754563331604004,1994-12-12
9.803827285766602,1994-12-13
9.853094100952148,1994-12-14
9.951622009277344,1994-12-15
9.877726554870605,1994-12-16
9.828458786010742,1994-12-19
9.828458786010742,1994-12-20
9.951622009277344,1994-12-21
10.074788093566895,1994-12-22
10.050156593322754,1994-12-23
10.099425315856934,1994-12-27
10.14868450164795,1994-12-28
10.124051094055176,1994-12-29
9.92698860168457,1994-12-30
10.074788093566895,1995-01-03
9.951622009277344,1995-01-04
9.729928970336914,1995-01-05
9.803827285766602,1995-01-06
9.779193878173828,1995-01-09
9.63139533996582,1995-01-10
9.705299377441406,1995-01-11
9.65602970123291,1995-01-12
9.63139533996582,1995-01-13
9.606765747070312,1995-01-16
9.65602970123291,1995-01-17
9.606765747070312,1995-01-18
9.43433666229248,1995-01-19
9.3850679397583,1995-01-20
9.335805892944336,1995-01-23
9.311172485351562,1995-01-24
9.48360538482666,1995-01-25
9.458969116210938,1995-01-26
9.582132339477539,1995-01-27
9.53286361694336,1995-01-30
9.48360538482666,1995-01-31
9.582132339477539,1995-02-01
9.779193878173828,1995-02-02
9.951622009277344,1995-02-03
9.877726554870605,1995-02-06
9.828458786010742,1995-02-07
9.828458786010742,1995-02-08
9.803827285766602,1995-02-09
9.877726554870605,1995-02-10
9.902358055114746,1995-02-13
9.92698860168457,1995-02-14
10.02552318572998,1995-02-15
10.050156593322754,1995-02-16
9.902358055114746,1995-02-17
9.828458786010742,1995-02-21
9.902358055114746,1995-02-22
10.197949409484863,1995-02-23
10.321113586425781,1995-02-24
10.247214317321777,1995-02-27
10.247214317321777,1995-02-28
10.173322677612305,1995-03-01
10.124051094055176,1995-03-02
10.197949409484863,1995-03-03
10.188014030456543,1995-03-06
10.063765525817871,1995-03-07
10.063765525817871,1995-03-08
10.163158416748047,1995-03-09
10.262557029724121,1995-03-10
10.163158416748047,1995-03-13
10.262557029724121,1995-03-14
10.511045455932617,1995-03-15
10.31225872039795,1995-03-16
10.287407875061035,1995-03-17
10.337104797363281,1995-03-20
10.461349487304688,1995-03-21
10.337104797363281,1995-03-22
10.411652565002441,1995-03-23
10.411652565002441,1995-03-24
10.461349487304688,1995-03-27
10.610442161560059,1995-03-28
10.411652565002441,1995-03-29
10.411652565002441,1995-03-30
10.337104797363281,1995-03-31
10.287407875061035,1995-04-03
10.411652565002441,1995-04-04
10.38680362701416,1995-04-05
10.461349487304688,1995-04-06
10.486196517944336,1995-04-07
10.436501502990723,1995-04-10
10.287407875061035,1995-04-11
10.188014030456543,1995-04-12
10.212862968444824,1995-04-13
10.113466262817383,1995-04-17
9.989222526550293,1995-04-18
10.337104797363281,1995-04-19
10.908622741699219,1995-04-20
10.883777618408203,1995-04-21
11.20681381225586,1995-04-24
11.157116889953613,1995-04-25
11.28136157989502,1995-04-26
11.331059455871582,1995-04-27
11.256509780883789,1995-04-28
11.231663703918457,1995-05-01
11.28136157989502,1995-05-02
11.331059455871582,1995-05-03
11.455302238464355,1995-05-04
11.28136157989502,1995-05-05
11.380755424499512,1995-05-08
11.753486633300781,1995-05-09
11.62924575805664,1995-05-10
11.579545974731445,1995-05-11
11.505001068115234,1995-05-12
11.505001068115234,1995-05-15
11.62924575805664,1995-05-16
11.505001068115234,1995-05-17
11.231663703918457,1995-05-18
11.231663703918457,1995-05-19
11.554698944091797,1995-05-22
11.579545974731445,1995-05-23
11.828036308288574,1995-05-24
11.654088973999023,1995-05-25
11.728636741638184,1995-05-26
11.703786849975586,1995-05-30
11.927431106567383,1995-05-31
11.803182601928711,1995-06-01
11.753486633300781,1995-06-02
11.852884292602539,1995-06-05
11.717679977416992,1995-06-06
11.767754554748535,1995-06-07
11.792793273925781,1995-06-08
11.617525100708008,1995-06-09
11.817830085754395,1995-06-12
12.018129348754883,1995-06-13
12.043170928955078,1995-06-14
11.792793273925781,1995-06-15
11.892940521240234,1995-06-16
11.792793273925781,1995-06-19
11.742718696594238,1995-06-20
11.817830085754395,1995-06-21
12.068209648132324,1995-06-22
12.518887519836426,1995-06-23
12.243475914001465,1995-06-26
12.41873550415039,1995-06-27
12.168356895446777,1995-06-28
12.118284225463867,1995-06-29
11.99309253692627,1995-06-30
11.892940521240234,1995-07-03
11.667604446411133,1995-07-05
11.617525100708008,1995-07-06
11.717679977416992,1995-07-07
11.99309253692627,1995-07-10
11.767754554748535,1995-07-11
12.018129348754883,1995-07-12
