JKHY,Date
1.2887802124023438,1995-03-13
1.2963178157806396,1995-03-14
1.2963178157806396,1995-03-15
1.2963178157806396,1995-03-16
1.3264644145965576,1995-03-17
1.3264644145965576,1995-03-20
1.2963178157806396,1995-03-21
1.3113908767700195,1995-03-22
1.3113908767700195,1995-03-23
1.2963178157806396,1995-03-24
1.2963178157806396,1995-03-27
1.2963178157806396,1995-03-28
1.266170620918274,1995-03-29
1.2209506034851074,1995-03-30
1.2360234260559082,1995-03-31
1.2510972023010254,1995-04-03
1.2963178157806396,1995-04-04
1.2360234260559082,1995-04-05
1.2510972023010254,1995-04-06
1.2586337327957153,1995-04-07
1.2360234260559082,1995-04-10
1.2812436819076538,1995-04-11
1.2812436819076538,1995-04-12
1.266170620918274,1995-04-13
1.2510972023010254,1995-04-17
1.2812436819076538,1995-04-18
1.3113908767700195,1995-04-19
1.2812436819076538,1995-04-20
1.3113908767700195,1995-04-21
1.3264644145965576,1995-04-24
1.3264644145965576,1995-04-25
1.3264644145965576,1995-04-26
1.3113908767700195,1995-04-27
1.3415379524230957,1995-04-28
1.2812436819076538,1995-05-01
1.2963178157806396,1995-05-02
1.2963178157806396,1995-05-03
1.2058769464492798,1995-05-04
1.266170620918274,1995-05-05
1.3035179376602173,1995-05-08
1.27320396900177,1995-05-09
1.27320396900177,1995-05-10
1.2807831764221191,1995-05-11
1.288360834121704,1995-05-12
1.2580466270446777,1995-05-15
1.3338322639465332,1995-05-16
1.3338322639465332,1995-05-17
1.3338322639465332,1995-05-18
1.31867516040802,1995-05-19
1.31867516040802,1995-05-22
1.3035179376602173,1995-05-23
1.31867516040802,1995-05-24
1.3338322639465332,1995-05-25
1.3641467094421387,1995-05-26
1.3338322639465332,1995-05-30
1.3641467094421387,1995-05-31
1.4702472686767578,1995-06-01
1.4550896883010864,1995-06-02
1.5308763980865479,1995-06-05
1.5308763980865479,1995-06-06
1.57634699344635,1995-06-07
1.5308763980865479,1995-06-08
1.5915038585662842,1995-06-09
1.5308763980865479,1995-06-12
1.5308763980865479,1995-06-13
1.5308763980865479,1995-06-14
1.57634699344635,1995-06-15
1.5308763980865479,1995-06-16
1.5308763980865479,1995-06-19
1.682448148727417,1995-06-20
1.697604775428772,1995-06-21
1.697604775428772,1995-06-22
1.7127625942230225,1995-06-23
1.7127625942230225,1995-06-26
1.6672905683517456,1995-06-27
1.6672905683517456,1995-06-28
1.7733906507492065,1995-06-29
1.7733906507492065,1995-06-30
1.8491768836975098,1995-07-03
1.8037046194076538,1995-07-05
1.8037046194076538,1995-07-06
1.8491768836975098,1995-07-07
1.8037046194076538,1995-07-10
1.8188621997833252,1995-07-11
1.7714958190917969,1995-07-12
1.7809696197509766,1995-07-13
1.7885465621948242,1995-07-14
1.8491768836975098,1995-07-17
1.8188621997833252,1995-07-18
1.8037046194076538,1995-07-19
1.7430758476257324,1995-07-20
1.8188621997833252,1995-07-21
1.970433235168457,1995-07-24
2.0007479190826416,1995-07-25
2.1220059394836426,1995-07-26
2.0613765716552734,1995-07-27
2.1220059394836426,1995-07-28
2.0007479190826416,1995-07-31
2.015904188156128,1995-08-01
2.0310633182525635,1995-08-02
2.0007479190826416,1995-08-03
2.0007479190826416,1995-08-04
2.015904188156128,1995-08-07
2.0310633182525635,1995-08-08
2.0765349864959717,1995-08-09
2.0613765716552734,1995-08-10
1.940118670463562,1995-08-11
1.9855904579162598,1995-08-14
1.970433235168457,1995-08-15
1.970433235168457,1995-08-16
2.015904188156128,1995-08-17
2.0613765716552734,1995-08-18
2.0765349864959717,1995-08-21
2.0613765716552734,1995-08-22
2.1220059394836426,1995-08-23
2.2129499912261963,1995-08-24
2.2432637214660645,1995-08-25
2.22810697555542,1995-08-28
2.2205262184143066,1995-08-29
2.258420944213867,1995-08-30
2.2129499912261963,1995-08-31
2.2432637214660645,1995-09-01
2.2432637214660645,1995-09-05
2.2047033309936523,1995-09-06
2.235114812850952,1995-09-07
2.3111391067504883,1995-09-08
2.2807281017303467,1995-09-11
2.3035354614257812,1995-09-12
2.2959330081939697,1995-09-13
2.2959330081939697,1995-09-14
2.3111391067504883,1995-09-15
2.309238910675049,1995-09-18
2.2959330081939697,1995-09-19
2.3263423442840576,1995-09-20
2.3111391067504883,1995-09-21
2.3263423442840576,1995-09-22
2.371957540512085,1995-09-25
2.432776689529419,1995-09-26
2.508800983428955,1995-09-27
2.4175727367401123,1995-09-28
2.463186740875244,1995-09-29
2.356752872467041,1995-10-02
2.3263423442840576,1995-10-03
2.4023666381835938,1995-10-04
2.432776689529419,1995-10-05
2.463186740875244,1995-10-06
2.463186740875244,1995-10-09
2.4175727367401123,1995-10-10
2.493596315383911,1995-10-11
2.493596315383911,1995-10-12
2.493596315383911,1995-10-13
2.508800983428955,1995-10-16
2.5848259925842285,1995-10-17
2.432776689529419,1995-10-18
2.356752872467041,1995-10-19
2.4023666381835938,1995-10-20
2.463186740875244,1995-10-23
2.432776689529419,1995-10-24
2.5240049362182617,1995-10-25
2.478391647338867,1995-10-26
2.4479827880859375,1995-10-27
2.463186740875244,1995-10-30
2.6456449031829834,1995-10-31
2.615234851837158,1995-11-01
2.5848259925842285,1995-11-02
2.5848259925842285,1995-11-03
2.6000313758850098,1995-11-06
2.5848259925842285,1995-11-07
2.6304409503936768,1995-11-08
2.6456449031829834,1995-11-09
2.7368741035461426,1995-11-10
2.7216689586639404,1995-11-13
2.691260814666748,1995-11-14
2.6456449031829834,1995-11-15
2.676056146621704,1995-11-16
2.744108200073242,1995-11-17
2.728862762451172,1995-11-20
2.744108200073242,1995-11-21
2.8050894737243652,1995-11-22
2.866069793701172,1995-11-24
2.980407953262329,1995-11-27
3.003274440765381,1995-11-28
2.988030195236206,1995-11-29
2.942293882369995,1995-11-30
2.759352684020996,1995-12-01
2.774599313735962,1995-12-04
2.713618516921997,1995-12-05
2.774599313735962,1995-12-06
2.7898433208465576,1995-12-07
2.9118049144744873,1995-12-08
2.927048683166504,1995-12-11
2.896559238433838,1995-12-12
3.033764600753784,1995-12-13
2.988030195236206,1995-12-14
2.988030195236206,1995-12-15
2.927048683166504,1995-12-18
3.049010992050171,1995-12-19
3.064255952835083,1995-12-20
3.064255952835083,1995-12-21
3.064255952835083,1995-12-22
2.988030195236206,1995-12-26
3.049010992050171,1995-12-27
3.0185201168060303,1995-12-28
3.0185201168060303,1995-12-29
3.064255952835083,1996-01-02
2.8813140392303467,1996-01-03
2.6373939514160156,1996-01-04
2.8050894737243652,1996-01-05
2.8203349113464355,1996-01-08
2.6526377201080322,1996-01-09
2.530677556991577,1996-01-10
2.713618516921997,1996-01-11
2.728862762451172,1996-01-12
2.713618516921997,1996-01-15
2.68312931060791,1996-01-16
2.713618516921997,1996-01-17
3.003274440765381,1996-01-18
3.033764600753784,1996-01-19
2.942293882369995,1996-01-22
2.850823163986206,1996-01-23
2.8813140392303467,1996-01-24
2.8203349113464355,1996-01-25
2.850823163986206,1996-01-26
2.7898433208465576,1996-01-29
2.7898433208465576,1996-01-30
2.8203349113464355,1996-01-31
2.8050894737243652,1996-02-01
2.759352684020996,1996-02-02
2.759352684020996,1996-02-05
2.759352684020996,1996-02-06
2.759352684020996,1996-02-07
2.759352684020996,1996-02-08
2.698374032974243,1996-02-09
2.713618516921997,1996-02-12
2.6678824424743652,1996-02-13
2.6678824424743652,1996-02-14
2.675506353378296,1996-02-15
2.6526377201080322,1996-02-16
2.661203622817993,1996-02-20
2.661203622817993,1996-02-21
2.699439764022827,1996-02-22
2.7529687881469727,1996-02-23
2.8141465187072754,1996-02-26
2.7682619094848633,1996-02-27
2.8294413089752197,1996-02-28
2.737673759460449,1996-02-29
2.7529687881469727,1996-03-01
2.7682619094848633,1996-03-04
2.7529687881469727,1996-03-05
2.7529687881469727,1996-03-06
2.7835581302642822,1996-03-07
2.661203622817993,1996-03-08
2.6306138038635254,1996-03-11
2.9976775646209717,1996-03-12
2.982382297515869,1996-03-13
2.982382297515869,1996-03-14
2.905911684036255,1996-03-15
2.921206474304199,1996-03-18
2.8141465187072754,1996-03-19
2.7835581302642822,1996-03-20
2.7988522052764893,1996-03-21
2.7835581302642822,1996-03-22
2.7912049293518066,1996-03-25
2.8141465187072754,1996-03-26
2.8600287437438965,1996-03-27
2.905911684036255,1996-03-28
2.982382297515869,1996-03-29
3.0741500854492188,1996-04-01
3.303562879562378,1996-04-02
3.380035161972046,1996-04-03
3.380035161972046,1996-04-04
3.380035161972046,1996-04-08
3.380035161972046,1996-04-09
3.441209554672241,1996-04-10
3.2576797008514404,1996-04-11
3.2729744911193848,1996-04-12
3.2729744911193848,1996-04-15
3.303562879562378,1996-04-16
3.517683744430542,1996-04-17
3.594154119491577,1996-04-18
3.5329768657684326,1996-04-19
3.5482707023620605,1996-04-22
3.594154119491577,1996-04-23
3.578859567642212,1996-04-24
3.6247451305389404,1996-04-25
3.640038013458252,1996-04-26
3.6247451305389404,1996-04-29
3.8388617038726807,1996-04-30
3.869450807571411,1996-05-01
3.655329942703247,1996-05-02
3.731801986694336,1996-05-03
3.640038013458252,1996-05-06
3.6247451305389404,1996-05-07
3.685919761657715,1996-05-08
3.7711546421051025,1996-05-09
3.8018131256103516,1996-05-10
3.9857730865478516,1996-05-13
4.139072418212891,1996-05-14
4.001104354858398,1996-05-15
3.9857730865478516,1996-05-16
4.016432285308838,1996-05-17
4.077752113342285,1996-05-20
4.093081951141357,1996-05-21
4.123744010925293,1996-05-22
4.1084113121032715,1996-05-23
4.139072418212891,1996-05-24
4.261711597442627,1996-05-28
4.123744010925293,1996-05-29
4.047093868255615,1996-05-30
4.03176212310791,1996-05-31
4.15440034866333,1996-06-03
4.047093868255615,1996-06-04
4.077752113342285,1996-06-05
4.15440034866333,1996-06-06
4.03176212310791,1996-06-07
4.047093868255615,1996-06-10
4.077752113342285,1996-06-11
4.15440034866333,1996-06-12
4.169732570648193,1996-06-13
4.15440034866333,1996-06-14
4.1084113121032715,1996-06-17
4.139072418212891,1996-06-18
4.1084113121032715,1996-06-19
3.7251646518707275,1996-06-20
3.7404940128326416,1996-06-21
3.8324759006500244,1996-06-24
3.893791913986206,1996-06-25
4.077752113342285,1996-06-26
4.016432285308838,1996-06-27
4.169732570648193,1996-06-28
4.3230299949646,1996-07-01
4.3996806144714355,1996-07-02
4.3996806144714355,1996-07-03
4.246382713317871,1996-07-05
4.307701587677002,1996-07-08
4.315364360809326,1996-07-09
4.169732570648193,1996-07-10
3.8018131256103516,1996-07-11
3.7404940128326416,1996-07-12
3.6485164165496826,1996-07-15
3.3112566471099854,1996-07-16
3.4032368659973145,1996-07-17
3.7711546421051025,1996-07-18
3.7404940128326416,1996-07-19
3.6485164165496826,1996-07-22
3.587195634841919,1996-07-23
3.556535482406616,1996-07-24
3.633187770843506,1996-07-25
3.786485433578491,1996-07-26
3.679175615310669,1996-07-29
3.8018131256103516,1996-07-30
3.8018131256103516,1996-07-31
3.786485433578491,1996-08-01
3.7711546421051025,1996-08-02
3.786485433578491,1996-08-05
3.748159646987915,1996-08-06
3.7404940128326416,1996-08-07
3.709836006164551,1996-08-08
3.955113410949707,1996-08-09
3.9857730865478516,1996-08-12
3.9244518280029297,1996-08-13
3.955113410949707,1996-08-14
3.9091246128082275,1996-08-15
3.9397847652435303,1996-08-16
3.955113410949707,1996-08-19
3.817143440246582,1996-08-20
3.6485164165496826,1996-08-21
3.709836006164551,1996-08-22
3.7404940128326416,1996-08-23
3.7711546421051025,1996-08-26
3.7404940128326416,1996-08-27
3.679175615310669,1996-08-28
3.679175615310669,1996-08-29
3.617853879928589,1996-08-30
3.6485164165496826,1996-09-03
3.709836006164551,1996-09-04
3.779900550842285,1996-09-05
3.779900550842285,1996-09-06
3.779900550842285,1996-09-09
3.779900550842285,1996-09-10
3.457228183746338,1996-09-11
3.564785957336426,1996-09-12
3.534055709838867,1996-09-13
3.564785957336426,1996-09-16
3.4725916385650635,1996-09-17
3.4264955520629883,1996-09-18
3.4725916385650635,1996-09-19
3.6877095699310303,1996-09-20
3.7491703033447266,1996-09-23
3.718438148498535,1996-09-24
3.8106331825256348,1996-09-25
4.056480884552002,1996-09-26
3.9642844200134277,1996-09-27
3.9028260707855225,1996-09-30
3.8720953464508057,1996-10-01
4.071846008300781,1996-10-02
3.9796533584594727,1996-10-03
3.948920249938965,1996-10-04
3.8720953464508057,1996-10-07
3.8106331825256348,1996-10-08
3.8413639068603516,1996-10-09
3.9796533584594727,1996-10-10
4.394519805908203,1996-10-11
4.51744270324707,1996-10-14
4.53280782699585,1996-10-15
4.655731201171875,1996-10-16
4.840120792388916,1996-10-17
4.855482578277588,1996-10-18
4.9476752281188965,1996-10-21
4.578904628753662,1996-10-22
4.594269752502441,1996-10-23
4.578904628753662,1996-10-24
4.578904628753662,1996-10-25
4.7018280029296875,1996-10-28
4.7018280029296875,1996-10-29
4.855482578277588,1996-10-30
4.963041305541992,1996-10-31
4.978404521942139,1996-11-01
4.901578903198242,1996-11-04
4.901578903198242,1996-11-05
4.9476752281188965,1996-11-06
4.855482578277588,1996-11-07
4.732563018798828,1996-11-08
4.732563018798828,1996-11-11
4.7479248046875,1996-11-12
4.48671293258667,1996-11-13
4.548175811767578,1996-11-14
4.618370532989502,1996-11-15
4.72613525390625,1996-11-18
4.71074104309082,1996-11-19
4.71074104309082,1996-11-20
4.756924629211426,1996-11-21
5.049421310424805,1996-11-22
4.926266193389893,1996-11-25
4.664556503295898,1996-11-26
4.649165153503418,1996-11-27
4.679950714111328,1996-11-29
4.71074104309082,1996-12-02
4.691495895385742,1996-12-03
4.556797027587891,1996-12-04
4.556797027587891,1996-12-05
4.664556503295898,1996-12-06
4.602978229522705,1996-12-09
4.556797027587891,1996-12-10
4.387455940246582,1996-12-11
4.495217800140381,1996-12-12
4.464428901672363,1996-12-13
4.372060775756836,1996-12-16
4.2950897216796875,1996-12-17
4.418243408203125,1996-12-18
4.35666561126709,1996-12-19
4.495217800140381,1996-12-20
4.402850151062012,1996-12-23
4.341271877288818,1996-12-24
4.171928405761719,1996-12-26
3.910223960876465,1996-12-27
4.094958782196045,1996-12-30
4.402850151062012,1996-12-31
4.218113899230957,1997-01-02
4.279694557189941,1997-01-03
4.218113899230957,1997-01-06
4.125746250152588,1997-01-07
4.202719211578369,1997-01-08
4.118049144744873,1997-01-09
4.094958782196045,1997-01-10
4.110352516174316,1997-01-13
4.094958782196045,1997-01-14
4.094958782196045,1997-01-15
4.125746250152588,1997-01-16
4.187325954437256,1997-01-17
4.618370532989502,1997-01-20
4.402850151062012,1997-01-21
4.464428901672363,1997-01-22
4.433638572692871,1997-01-23
4.464428901672363,1997-01-24
4.402850151062012,1997-01-27
4.479819297790527,1997-01-28
4.479819297790527,1997-01-29
4.418243408203125,1997-01-30
4.425939559936523,1997-01-31
4.864686489105225,1997-02-03
4.803108215332031,1997-02-04
4.549097061157227,1997-02-05
4.52600622177124,1997-02-06
4.556797027587891,1997-02-07
4.556797027587891,1997-02-10
4.433638572692871,1997-02-11
4.495217800140381,1997-02-12
4.402850151062012,1997-02-13
4.372060775756836,1997-02-14
4.372060775756836,1997-02-18
4.366506576538086,1997-02-19
4.50537109375,1997-02-20
4.381933689117432,1997-02-21
4.335650444030762,1997-02-24
4.351076126098633,1997-02-25
4.2893595695495605,1997-02-26
4.073349475860596,1997-02-27
4.073349475860596,1997-02-28
4.042489051818848,1997-03-03
4.196782112121582,1997-03-04
4.212210655212402,1997-03-05
4.135065078735352,1997-03-06
4.111920356750488,1997-03-07
4.042489051818848,1997-03-10
4.0887770652771,1997-03-11
4.073349475860596,1997-03-12
4.011632442474365,1997-03-13
4.073349475860596,1997-03-14
3.9344851970672607,1997-03-17
4.096490383148193,1997-03-18
3.91133975982666,1997-03-19
3.9807708263397217,1997-03-20
4.11963415145874,1997-03-21
3.9807708263397217,1997-03-24
4.11963415145874,1997-03-25
3.9807708263397217,1997-03-26
4.073349475860596,1997-03-27
4.11963415145874,1997-03-31
4.02705717086792,1997-04-01
3.7261860370635986,1997-04-02
3.5641796588897705,1997-04-03
3.6336123943328857,1997-04-04
3.587322235107422,1997-04-07
3.656756639480591,1997-04-08
3.517892599105835,1997-04-09
3.4484596252441406,1997-04-10
3.42531681060791,1997-04-11
3.42531681060791,1997-04-14
3.471604585647583,1997-04-15
3.471604585647583,1997-04-16
3.471604585647583,1997-04-17
3.42531681060791,1997-04-18
3.494746685028076,1997-04-21
3.471604585647583,1997-04-22
3.5410377979278564,1997-04-23
3.587322235107422,1997-04-24
3.656756639480591,1997-04-25
3.6104681491851807,1997-04-28
3.517892599105835,1997-04-29
3.517892599105835,1997-04-30
3.517892599105835,1997-05-01
3.91133975982666,1997-05-02
4.073349475860596,1997-05-05
3.9344851970672607,1997-05-06
3.6798996925354004,1997-05-07
3.517892599105835,1997-05-08
3.517892599105835,1997-05-09
3.667372226715088,1997-05-12
3.667372226715088,1997-05-13
3.8066394329071045,1997-05-14
3.7834291458129883,1997-05-15
3.829850673675537,1997-05-16
3.9459080696105957,1997-05-19
4.0387492179870605,1997-05-20
4.201227188110352,1997-05-21
4.096777439117432,1997-05-22
4.178018569946289,1997-05-23
4.178018569946289,1997-05-27
4.178018569946289,1997-05-28
4.131596565246582,1997-05-29
4.154805660247803,1997-05-30
4.108382225036621,1997-06-02
4.061962604522705,1997-06-03
4.178018569946289,1997-06-04
4.0387492179870605,1997-06-05
4.0387492179870605,1997-06-06
4.085176467895508,1997-06-09
4.085176467895508,1997-06-10
4.085176467895508,1997-06-11
4.154805660247803,1997-06-12
4.154805660247803,1997-06-13
3.922696352005005,1997-06-16
4.003932476043701,1997-06-17
4.085176467895508,1997-06-18
4.3404974937438965,1997-06-19
4.270862579345703,1997-06-20
4.317286968231201,1997-06-23
4.410130977630615,1997-06-24
4.317286968231201,1997-06-25
4.456551551818848,1997-06-26
4.410130977630615,1997-06-27
4.5029730796813965,1997-06-30
4.537790298461914,1997-07-01
4.665454387664795,1997-07-02
4.64224100112915,1997-07-03
4.665454387664795,1997-07-07
5.199313163757324,1997-07-08
5.4662394523620605,1997-07-09
5.431424617767334,1997-07-10
5.338581085205078,1997-07-11
5.29215669631958,1997-07-14
5.431424617767334,1997-07-15
5.524268627166748,1997-07-16
5.199313163757324,1997-07-17
5.17609977722168,1997-07-18
5.29215669631958,1997-07-21
5.245734691619873,1997-07-22
5.315369606018066,1997-07-23
5.268945693969727,1997-07-24
5.199313163757324,1997-07-25
5.013622760772705,1997-07-28
5.0368332862854,1997-07-29
4.920776844024658,1997-07-30
4.920776844024658,1997-07-31
5.060043811798096,1997-08-01
5.060043811798096,1997-08-04
4.94398832321167,1997-08-05
5.060043811798096,1997-08-06
5.013622760772705,1997-08-07
4.967199802398682,1997-08-08
4.967199802398682,1997-08-11
5.013622760772705,1997-08-12
4.967199802398682,1997-08-13
4.920776844024658,1997-08-14
4.758297920227051,1997-08-15
4.595818996429443,1997-08-18
4.57260799407959,1997-08-19
4.5493974685668945,1997-08-20
4.3404974937438965,1997-08-21
4.270862579345703,1997-08-22
4.827930927276611,1997-08-25
4.7815093994140625,1997-08-26
4.874356746673584,1997-08-27
4.7815093994140625,1997-08-28
4.64224100112915,1997-08-29
4.7815093994140625,1997-09-02
4.897567272186279,1997-09-03
4.931059837341309,1997-09-04
4.931059837341309,1997-09-05
5.024099349975586,1997-09-08
5.000838756561279,1997-09-09
5.000838756561279,1997-09-10
4.791503429412842,1997-09-11
4.721722602844238,1997-09-12
4.721722602844238,1997-09-15
5.024099349975586,1997-09-16
5.024099349975586,1997-09-17
5.070621490478516,1997-09-18
5.210178375244141,1997-09-19
5.186917781829834,1997-09-22
5.024099349975586,1997-09-23
5.047356128692627,1997-09-24
4.744980812072754,1997-09-25
4.861281394958496,1997-09-26
5.140396595001221,1997-09-29
4.90779972076416,1997-09-30
4.977579116821289,1997-10-01
4.931059837341309,1997-10-02
4.931059837341309,1997-10-03
4.931059837341309,1997-10-06
4.838021278381348,1997-10-07
4.744980812072754,1997-10-08
4.838021278381348,1997-10-09
4.768241882324219,1997-10-10
4.651943683624268,1997-10-13
4.698461532592773,1997-10-14
4.791503429412842,1997-10-15
5.152028560638428,1997-10-16
5.16365909576416,1997-10-17
5.000838756561279,1997-10-20
4.90779972076416,1997-10-21
4.977579116821289,1997-10-22
4.838021278381348,1997-10-23
4.838021278381348,1997-10-24
4.535645484924316,1997-10-27
4.279787063598633,1997-10-28
4.51238489151001,1997-10-29
4.489124774932861,1997-10-30
4.791503429412842,1997-10-31
4.768241882324219,1997-11-03
4.698461532592773,1997-11-04
4.698461532592773,1997-11-05
4.744980812072754,1997-11-06
4.605423927307129,1997-11-07
4.768241882324219,1997-11-10
4.768241882324219,1997-11-11
4.651943683624268,1997-11-12
4.628682613372803,1997-11-13
4.615628719329834,1997-11-14
4.697219371795654,1997-11-17
4.6622538566589355,1997-11-18
4.522382736206055,1997-11-19
4.569005966186523,1997-11-20
4.6622538566589355,1997-11-21
4.603972434997559,1997-11-24
4.499072551727295,1997-11-25
4.545698165893555,1997-11-26
4.7088727951049805,1997-11-28
4.848742485046387,1997-12-01
5.105165004730225,1997-12-02
4.965298652648926,1997-12-03
4.988609313964844,1997-12-04
5.035231113433838,1997-12-05
5.0818562507629395,1997-12-08
5.0818562507629395,1997-12-09
4.988609313964844,1997-12-10
5.035231113433838,1997-12-11
5.035231113433838,1997-12-12
5.000267028808594,1997-12-15
5.0818562507629395,1997-12-16
5.058541297912598,1997-12-17
4.988609313964844,1997-12-18
4.988609313964844,1997-12-19
5.0818562507629395,1997-12-22
4.965298652648926,1997-12-23
4.802119731903076,1997-12-24
4.837085247039795,1997-12-26
4.89536714553833,1997-12-29
5.000267028808594,1997-12-30
5.0818562507629395,1997-12-31
5.0818562507629395,1998-01-02
5.233376502990723,1998-01-05
5.198410511016846,1998-01-06
5.186755180358887,1998-01-07
5.198410511016846,1998-01-08
4.872054100036621,1998-01-09
4.778808116912842,1998-01-12
4.89536714553833,1998-01-13
4.965298652648926,1998-01-14
5.140132904052734,1998-01-15
5.338278770446777,1998-01-16
5.431521892547607,1998-01-20
5.734568119049072,1998-01-21
5.734568119049072,1998-01-22
5.734568119049072,1998-01-23
5.722914218902588,1998-01-26
6.130861282348633,1998-01-27
6.095895767211914,1998-01-28
6.340661525726318,1998-01-29
6.410598278045654,1998-01-30
6.457219123840332,1998-02-02
6.468874931335449,1998-02-03
6.690329074859619,1998-02-04
6.573776721954346,1998-02-05
6.457219123840332,1998-02-06
6.433910369873047,1998-02-09
6.713644504547119,1998-02-10
6.573776721954346,1998-02-11
6.433910369873047,1998-02-12
6.783580780029297,1998-02-13
6.678958415985107,1998-02-17
6.422072410583496,1998-02-18
6.352010726928711,1998-02-19
6.071778297424316,1998-02-20
6.328660488128662,1998-02-23
6.258601188659668,1998-02-24
6.258601188659668,1998-02-25
6.352010726928711,1998-02-26
6.445427417755127,1998-02-27
6.562188148498535,1998-03-02
6.48045539855957,1998-03-03
6.468778133392334,1998-03-04
6.375365734100342,1998-03-05
6.235249042510986,1998-03-06
6.352010726928711,1998-03-09
6.375365734100342,1998-03-10
6.328660488128662,1998-03-11
6.492133617401123,1998-03-12
6.492133617401123,1998-03-13
6.538835525512695,1998-03-16
6.538835525512695,1998-03-17
6.8190717697143555,1998-03-18
6.678958415985107,1998-03-19
6.492133617401123,1998-03-20
6.538835525512695,1998-03-23
6.562188148498535,1998-03-24
6.632252216339111,1998-03-25
6.538835525512695,1998-03-26
6.5154852867126465,1998-03-27
6.585545063018799,1998-03-30
6.7256622314453125,1998-03-31
7.005895137786865,1998-04-01
6.865778923034668,1998-04-02
7.099310398101807,1998-04-03
6.959190368652344,1998-04-06
6.445427417755127,1998-04-07
6.258601188659668,1998-04-08
6.39871883392334,1998-04-09
6.772369384765625,1998-04-13
6.7256622314453125,1998-04-14
6.503808975219727,1998-04-15
6.655599117279053,1998-04-16
6.8190717697143555,1998-04-17
6.7256622314453125,1998-04-20
6.7256622314453125,1998-04-21
6.597220420837402,1998-04-22
6.527161121368408,1998-04-23
6.30531120300293,1998-04-24
6.258601188659668,1998-04-27
6.422072410583496,1998-04-28
6.258601188659668,1998-04-29
6.492133617401123,1998-04-30
6.632252216339111,1998-05-01
6.608895778656006,1998-05-04
6.585545063018799,1998-05-05
6.538835525512695,1998-05-06
6.281955718994141,1998-05-07
6.598299980163574,1998-05-08
6.528105735778809,1998-05-11
6.411113262176514,1998-05-12
6.551499843597412,1998-05-13
6.528105735778809,1998-05-14
6.177129745483398,1998-05-15
6.364315986633301,1998-05-18
6.340918064117432,1998-05-19
6.177129745483398,1998-05-20
6.223927974700928,1998-05-21
6.340918064117432,1998-05-22
6.0484418869018555,1998-05-26
5.896352291107178,1998-05-27
5.849555492401123,1998-05-28
6.106936931610107,1998-05-29
5.908051013946533,1998-06-01
5.732564449310303,1998-06-02
5.568776607513428,1998-06-03
5.545376777648926,1998-06-04
5.814458847045898,1998-06-05
5.931448459625244,1998-06-08
6.001645565032959,1998-06-09
5.896352291107178,1998-06-10
5.779360294342041,1998-06-11
5.709164142608643,1998-06-12
5.545376777648926,1998-06-15
5.63897180557251,1998-06-16
5.755963325500488,1998-06-17
5.802757263183594,1998-06-18
5.732564449310303,1998-06-19
5.91975212097168,1998-06-22
6.130335330963135,1998-06-23
5.989943981170654,1998-06-24
5.908051013946533,1998-06-25
6.317521095275879,1998-06-26
6.551499843597412,1998-06-29
6.434510707855225,1998-06-30
6.574897766113281,1998-07-01
6.645096778869629,1998-07-02
6.551499843597412,1998-07-06
6.645096778869629,1998-07-07
6.738687992095947,1998-07-08
6.855680465698242,1998-07-09
6.855680465698242,1998-07-10
6.925876617431641,1998-07-13
6.996071815490723,1998-07-14
7.01946496963501,1998-07-15
7.01946496963501,1998-07-16
7.066262245178223,1998-07-17
7.651217937469482,1998-07-20
7.815008640289307,1998-07-21
7.698016166687012,1998-07-22
7.779908657073975,1998-07-23
7.955397129058838,1998-07-24
7.931999206542969,1998-07-27
7.955397129058838,1998-07-28
7.943691730499268,1998-07-29
7.5693254470825195,1998-07-30
7.592723369598389,1998-07-31
7.253447532653809,1998-08-03
6.925876617431641,1998-08-04
7.253447532653809,1998-08-05
7.651217937469482,1998-08-06
7.557625770568848,1998-08-07
7.674614906311035,1998-08-10
7.674614906311035,1998-08-11
7.885202407836914,1998-08-12
8.142578125,1998-08-13
8.353161811828613,1998-08-14
8.329764366149902,1998-08-17
8.534504890441895,1998-08-18
8.236174583435059,1998-08-19
8.236174583435059,1998-08-20
8.282971382141113,1998-08-21
8.423358917236328,1998-08-24
8.528651237487793,1998-08-25
8.364866256713867,1998-08-26
8.119189262390137,1998-08-27
8.072383880615234,1998-08-28
7.417234420776367,1998-08-31
7.768212795257568,1998-09-01
8.212776184082031,1998-09-02
7.932048320770264,1998-09-03
8.060928344726562,1998-09-04
8.623322486877441,1998-09-08
8.38898754119873,1998-09-09
8.271824836730957,1998-09-10
8.529589653015137,1998-09-11
8.459288597106934,1998-09-14
8.693621635437012,1998-09-15
8.892797470092773,1998-09-16
8.342123031616211,1998-09-17
8.951384544372559,1998-09-18
8.763916969299316,1998-09-21
9.045117378234863,1998-09-22
9.232574462890625,1998-09-23
9.091978073120117,1998-09-24
8.927953720092773,1998-09-25
9.021681785583496,1998-09-28
9.056832313537598,1998-09-29
8.951384544372559,1998-09-30
8.41242790222168,1998-10-01
7.346227169036865,1998-10-02
6.889281749725342,1998-10-05
6.842416763305664,1998-10-06
6.092564582824707,1998-10-07
5.987114906311035,1998-10-08
6.408906936645508,1998-10-09
6.92443323135376,1998-10-12
7.475106239318848,1998-10-13
7.779738426208496,1998-10-14
8.717048645019531,1998-10-15
8.201530456542969,1998-10-16
8.060928344726562,1998-10-19
7.686000823974609,1998-10-20
7.779738426208496,1998-10-21
