MCHP,Date
2.9227449893951416,1999-04-13
2.864607095718384,1999-04-14
2.9438862800598145,1999-04-15
2.9280314445495605,1999-04-16
2.933316230773926,1999-04-19
2.8751778602600098,1999-04-20
3.044306516647339,1999-04-21
3.1711537837982178,1999-04-22
3.2081491947174072,1999-04-23
3.1552960872650146,1999-04-26
2.9597415924072266,1999-04-27
2.8487513065338135,1999-04-28
3.0125949382781982,1999-04-29
2.9597415924072266,1999-04-30
2.9703140258789062,1999-05-03
3.2345757484436035,1999-05-04
3.551689624786377,1999-05-05
3.51997971534729,1999-05-06
3.747246265411377,1999-05-07
3.551689624786377,1999-05-10
3.6362545490264893,1999-05-11
3.5834031105041504,1999-05-12
3.6521098613739014,1999-05-13
3.6785359382629395,1999-05-14
3.6415398120880127,1999-05-17
3.6679646968841553,1999-05-18
3.8846616744995117,1999-05-19
3.773669958114624,1999-05-20
3.5939724445343018,1999-05-21
3.4671263694763184,1999-05-24
3.435415744781494,1999-05-25
3.4248430728912354,1999-05-26
3.567546844482422,1999-05-27
3.7102489471435547,1999-05-28
3.5834031105041504,1999-06-01
3.5041234493255615,1999-06-02
3.2715704441070557,1999-06-03
3.4988365173339844,1999-06-04
3.4829821586608887,1999-06-07
3.3614206314086914,1999-06-08
3.6151137351989746,1999-06-09
3.974510669708252,1999-06-10
3.80538272857666,1999-06-11
3.8000969886779785,1999-06-14
3.842379331588745,1999-06-15
4.196492671966553,1999-06-16
3.9903650283813477,1999-06-17
4.101357460021973,1999-06-18
4.159493446350098,1999-06-21
4.080218315124512,1999-06-22
4.26519775390625,1999-06-23
3.985081911087036,1999-06-24
3.8899478912353516,1999-06-25
3.985081911087036,1999-06-28
4.069646835327148,1999-06-29
4.006223678588867,1999-06-30
4.053790092468262,1999-07-01
4.117212772369385,1999-07-02
4.006223678588867,1999-07-06
3.9903650283813477,1999-07-07
4.2282023429870605,1999-07-08
4.312768936157227,1999-07-09
4.2282023429870605,1999-07-12
4.143639087677002,1999-07-13
4.164780616760254,1999-07-14
4.407901287078857,1999-07-15
4.582315921783447,1999-07-16
4.434330463409424,1999-07-19
4.2176313400268555,1999-07-20
4.101357460021973,1999-07-21
4.022077560424805,1999-07-22
4.170065402984619,1999-07-23
3.9639391899108887,1999-07-26
4.148924350738525,1999-07-27
4.082859516143799,1999-07-28
4.048503398895264,1999-07-29
4.238773345947266,1999-07-30
4.2282023429870605,1999-08-02
4.175350189208984,1999-08-03
4.175350189208984,1999-08-04
4.238773345947266,1999-08-05
4.2176313400268555,1999-08-06
4.370907306671143,1999-08-09
4.571744918823242,1999-08-10
4.566459655761719,1999-08-11
4.629883289337158,1999-08-12
4.571744918823242,1999-08-13
4.6193132400512695,1999-08-16
4.524178981781006,1999-08-17
4.36561918258667,1999-08-18
4.537390232086182,1999-08-19
4.423757076263428,1999-08-20
4.418471813201904,1999-08-23
4.460752964019775,1999-08-24
4.6193132400512695,1999-08-25
4.481893539428711,1999-08-26
4.577030658721924,1999-08-27
4.640452861785889,1999-08-30
4.629883289337158,1999-08-31
4.629883289337158,1999-09-01
4.503036022186279,1999-09-02
4.709159851074219,1999-09-03
4.799009799957275,1999-09-07
4.962854385375977,1999-09-08
4.931142330169678,1999-09-09
4.94699764251709,1999-09-10
4.746157646179199,1999-09-13
4.894145965576172,1999-09-14
4.894145965576172,1999-09-15
4.873003959655762,1999-09-16
5.047417640686035,1999-09-17
4.981350898742676,1999-09-20
4.756728649139404,1999-09-21
4.94699764251709,1999-09-22
4.672164440155029,1999-09-23
4.460752964019775,1999-09-24
4.677448749542236,1999-09-27
4.603457450866699,1999-09-28
4.487181663513184,1999-09-29
4.344480991363525,1999-09-30
4.460752964019775,1999-10-01
4.503036022186279,1999-10-04
4.561173439025879,1999-10-05
4.693305969238281,1999-10-06
4.598169803619385,1999-10-07
4.439614772796631,1999-10-08
4.497751712799072,1999-10-11
4.355049133300781,1999-10-12
4.323337554931641,1999-10-13
4.3286213874816895,1999-10-14
4.88357400894165,1999-10-15
4.7620134353637695,1999-10-18
4.635166645050049,1999-10-19
4.656308174133301,1999-10-20
4.809582233428955,1999-10-21
4.910003662109375,1999-10-22
5.047417640686035,1999-10-25
5.158407211303711,1999-10-26
4.968138694763184,1999-10-27
5.1848320960998535,1999-10-28
5.6340837478637695,1999-10-29
5.486093997955322,1999-11-01
5.3909592628479,1999-11-02
5.7503557205200195,1999-11-03
5.819061756134033,1999-11-04
5.834920406341553,1999-11-05
5.792637825012207,1999-11-08
5.602370262145996,1999-11-09
5.507235527038574,1999-11-10
5.507235527038574,1999-11-11
5.528374195098877,1999-11-12
5.422669410705566,1999-11-15
5.581225872039795,1999-11-16
5.3909592628479,1999-11-17
5.702789783477783,1999-11-18
5.665791034698486,1999-11-19
5.586513996124268,1999-11-22
5.34867525100708,1999-11-23
5.496663570404053,1999-11-24
5.549516201019287,1999-11-26
5.380387783050537,1999-11-29
5.359248638153076,1999-11-30
5.676360607147217,1999-12-01
6.017260551452637,1999-12-02
6.088613510131836,1999-12-03
6.178459167480469,1999-12-06
5.993477821350098,1999-12-07
5.834920406341553,1999-12-08
5.919483184814453,1999-12-09
5.9406280517578125,1999-12-10
5.861345291137695,1999-12-13
5.2429704666137695,1999-12-14
5.131980895996094,1999-12-15
5.464953899383545,1999-12-16
5.597084999084473,1999-12-17
5.565375328063965,1999-12-20
5.819061756134033,1999-12-21
5.776780128479004,1999-12-22
5.660506725311279,1999-12-23
5.665791034698486,1999-12-27
5.686932563781738,1999-12-28
5.834920406341553,1999-12-29
5.739785194396973,1999-12-30
5.787353038787842,1999-12-31
5.745070934295654,2000-01-03
5.332821369171143,2000-01-04
5.375102519989014,2000-01-05
5.2324018478393555,2000-01-06
5.094982624053955,2000-01-07
5.464953899383545,2000-01-10
5.2693963050842285,2000-01-11
5.6922197341918945,2000-01-12
6.0251898765563965,2000-01-13
5.639366149902344,2000-01-14
5.575943946838379,2000-01-18
5.702789783477783,2000-01-19
5.935337066650391,2000-01-20
5.602370262145996,2000-01-21
5.475522041320801,2000-01-24
5.708072662353516,2000-01-25
5.443812370300293,2000-01-26
5.25354528427124,2000-01-27
4.920572280883789,2000-01-28
5.316967964172363,2000-01-31
5.3222527503967285,2000-02-01
5.433239459991455,2000-02-02
5.87720251083374,2000-02-03
5.737144470214844,2000-02-04
5.87720251083374,2000-02-07
6.005370140075684,2000-02-08
6.033117294311523,2000-02-09
6.310592174530029,2000-02-10
6.05690336227417,2000-02-11
6.247166633605957,2000-02-14
6.080681800842285,2000-02-15
6.104465961456299,2000-02-16
6.310592174530029,2000-02-17
6.041045188903809,2000-02-18
5.97762393951416,2000-02-22
6.27095365524292,2000-02-23
6.825906753540039,2000-02-24
6.477076530456543,2000-02-25
6.762481689453125,2000-02-28
7.919952869415283,2000-02-29
7.852563858032227,2000-03-01
7.840671062469482,2000-03-02
8.538325309753418,2000-03-03
8.8950834274292,2000-03-06
9.164631843566895,2000-03-07
8.815802574157715,2000-03-08
8.704809188842773,2000-03-09
8.776164054870605,2000-03-10
8.197428703308105,2000-03-13
7.6583356857299805,2000-03-14
7.531488418579102,2000-03-15
7.7138285636901855,2000-03-16
8.05472469329834,2000-03-17
7.856528282165527,2000-03-20
8.205354690551758,2000-03-21
8.268782615661621,2000-03-22
8.062653541564941,2000-03-23
8.29256534576416,2000-03-24
8.363914489746094,2000-03-27
7.840671062469482,2000-03-28
7.4759907722473145,2000-03-29
7.420497894287109,2000-03-30
8.340129852294922,2000-03-31
7.095454216003418,2000-04-03
7.349140644073486,2000-04-04
8.268782615661621,2000-04-05
8.506614685058594,2000-04-06
9.22805404663086,2000-04-07
8.395624160766602,2000-04-10
8.69688892364502,2000-04-11
7.933826446533203,2000-04-12
7.9120283126831055,2000-04-13
6.675273895263672,2000-04-14
7.59490966796875,2000-04-17
8.260854721069336,2000-04-18
7.491847515106201,2000-04-19
7.483920574188232,2000-04-20
7.301573753356934,2000-04-24
7.74553918838501,2000-04-25
7.230228424072266,2000-04-26
7.634549140930176,2000-04-27
7.872384071350098,2000-04-28
7.864455223083496,2000-05-01
7.380856037139893,2000-05-02
7.602839946746826,2000-05-03
7.428427219390869,2000-05-04
7.5790534019470215,2000-05-05
7.190586090087891,2000-05-08
6.944824695587158,2000-05-09
6.445367813110352,2000-05-10
7.079598426818848,2000-05-11
7.063740253448486,2000-05-12
6.8179755210876465,2000-05-15
7.491847515106201,2000-05-16
7.222301959991455,2000-05-17
6.714915752410889,2000-05-18
6.722841262817383,2000-05-19
6.89725399017334,2000-05-22
6.342307090759277,2000-05-23
6.516717433929443,2000-05-24
6.627707004547119,2000-05-25
6.403745651245117,2000-05-26
7.135093688964844,2000-05-30
7.200498104095459,2000-05-31
7.095454216003418,2000-06-01
7.904097080230713,2000-06-02
8.070582389831543,2000-06-05
7.61076545715332,2000-06-06
7.7138285636901855,2000-06-07
7.59490966796875,2000-06-08
7.634549140930176,2000-06-09
7.214371681213379,2000-06-12
7.36500358581543,2000-06-13
7.341219425201416,2000-06-14
7.36500358581543,2000-06-15
7.547339916229248,2000-06-16
7.840671062469482,2000-06-19
8.118148803710938,2000-06-20
7.967516899108887,2000-06-21
7.452210426330566,2000-06-22
7.317435264587402,2000-06-23
7.309504985809326,2000-06-26
6.960678577423096,2000-06-27
7.079598426818848,2000-06-28
7.317435264587402,2000-06-29
7.3907670974731445,2000-06-30
7.650404453277588,2000-07-03
6.6990580558776855,2000-07-05
6.810050010681152,2000-07-06
7.079598426818848,2000-07-07
7.127167224884033,2000-07-10
7.087527275085449,2000-07-11
7.6900410652160645,2000-07-12
8.308420181274414,2000-07-13
8.68896198272705,2000-07-14
8.498688697814941,2000-07-17
8.538325309753418,2000-07-18
8.427340507507324,2000-07-19
8.99616527557373,2000-07-20
8.498688697814941,2000-07-21
8.776164054870605,2000-07-24
9.11706256866455,2000-07-25
8.681028366088867,2000-07-26
8.173641204833984,2000-07-27
7.927878379821777,2000-07-28
8.807875633239746,2000-07-31
8.308420181274414,2000-08-01
7.785179615020752,2000-08-02
8.340129852294922,2000-08-03
8.094367027282715,2000-08-04
8.57796573638916,2000-08-07
8.69688892364502,2000-08-08
8.887154579162598,2000-08-09
8.498688697814941,2000-08-10
8.387696266174316,2000-08-11
8.815802574157715,2000-08-14
8.776164054870605,2000-08-15
8.514542579650879,2000-08-16
8.601749420166016,2000-08-17
8.657242774963379,2000-08-18
8.276708602905273,2000-08-21
8.308420181274414,2000-08-22
8.046795845031738,2000-08-23
8.411482810974121,2000-08-24
8.252920150756836,2000-08-25
8.506614685058594,2000-08-28
8.760310173034668,2000-08-29
8.744451522827148,2000-08-30
8.633460998535156,2000-08-31
9.053638458251953,2000-09-01
8.704809188842773,2000-09-05
8.244996070861816,2000-09-06
8.575989723205566,2000-09-07
8.126078605651855,2000-09-08
8.189499855041504,2000-09-11
8.118148803710938,2000-09-12
7.959588050842285,2000-09-13
8.34805965423584,2000-09-14
8.157792091369629,2000-09-15
7.977429389953613,2000-09-18
8.149858474731445,2000-09-19
8.5303955078125,2000-09-20
8.05472469329834,2000-09-21
7.5790534019470215,2000-09-22
7.214371681213379,2000-09-25
6.681221961975098,2000-09-26
6.695095539093018,2000-09-27
6.35023307800293,2000-09-28
6.290775299072266,2000-09-29
7.075632095336914,2000-10-02
6.195636749267578,2000-10-03
6.076723575592041,2000-10-04
6.9567155838012695,2000-10-05
6.10050630569458,2000-10-06
5.901317119598389,2000-10-09
5.256184101104736,2000-10-10
5.351317882537842,2000-10-11
5.505912780761719,2000-10-12
6.005370140075684,2000-10-13
5.541589260101318,2000-10-16
5.125377655029297,2000-10-17
5.0896992683410645,2000-10-18
6.109421253204346,2000-10-19
6.564288139343262,2000-10-20
6.338339805603027,2000-10-23
5.719964504241943,2000-10-24
5.279969215393066,2000-10-25
5.660506725311279,2000-10-26
5.256184101104736,2000-10-27
5.446455001831055,2000-10-30
6.017260551452637,2000-10-31
5.482129096984863,2000-11-01
5.517805099487305,2000-11-02
5.4345622062683105,2000-11-03
5.517805099487305,2000-11-06
5.256184101104736,2000-11-07
5.110508918762207,2000-11-08
5.030241012573242,2000-11-09
4.673487663269043,2000-11-10
4.958889484405518,2000-11-13
5.375102519989014,2000-11-14
5.577264308929443,2000-11-15
5.223481178283691,2000-11-16
5.327535629272461,2000-11-17
5.220510005950928,2000-11-20
4.851862907409668,2000-11-21
4.756728649139404,2000-11-22
4.97078275680542,2000-11-24
4.721055507659912,2000-11-27
4.50105619430542,2000-11-28
4.388082027435303,2000-11-29
4.4475417137146,2000-11-30
4.61402702331543,2000-12-01
4.709159851074219,2000-12-04
5.0896992683410645,2000-12-05
5.077807426452637,2000-12-06
4.887538909912109,2000-12-07
5.61293888092041,2000-12-08
5.101591110229492,2000-12-11
4.768621444702148,2000-12-12
4.3286213874816895,2000-12-13
4.114569664001465,2000-12-14
3.829167604446411,2000-12-15
3.9599764347076416,2000-12-18
3.9124104976654053,2000-12-19
3.80538272857666,2000-12-20
3.8767342567443848,2000-12-21
4.197812557220459,2000-12-22
3.995651960372925,2000-12-26
4.245380401611328,2000-12-27
4.506999969482422,2000-12-28
4.17402982711792,2000-12-29
4.150246620178223,2001-01-02
5.137268543243408,2001-01-03
5.125377655029297,2001-01-04
4.697268962860107,2001-01-05
4.625916957855225,2001-01-08
4.518893241882324,2001-01-09
4.661593437194824,2001-01-10
5.125377655029297,2001-01-11
4.994563102722168,2001-01-12
4.851862907409668,2001-01-16
5.30375337600708,2001-01-17
5.696184158325195,2001-01-18
5.256184101104736,2001-01-19
5.065915584564209,2001-01-22
4.958889484405518,2001-01-23
5.065915584564209,2001-01-24
5.00645637512207,2001-01-25
5.279969215393066,2001-01-26
5.553479194641113,2001-01-29
5.577264308929443,2001-01-30
5.719964504241943,2001-01-31
5.815100193023682,2001-02-01
5.398886680603027,2001-02-02
5.065915584564209,2001-02-05
5.161051273345947,2001-02-06
5.0896992683410645,2001-02-07
5.2324018478393555,2001-02-08
5.101591110229492,2001-02-09
5.2324018478393555,2001-02-12
5.054023265838623,2001-02-13
5.494020462036133,2001-02-14
5.910233020782471,2001-02-15
5.47618293762207,2001-02-16
5.327535629272461,2001-02-20
5.161051273345947,2001-02-21
5.220510005950928,2001-02-22
5.256184101104736,2001-02-23
5.113483428955078,2001-02-26
4.721055507659912,2001-02-27
4.542674541473389,2001-02-28
4.411867141723633,2001-03-01
4.566459655761719,2001-03-02
4.982673645019531,2001-03-05
5.137268543243408,2001-03-06
5.256184101104736,2001-03-07
5.149158954620361,2001-03-08
4.958889484405518,2001-03-09
4.721055507659912,2001-03-12
4.768621444702148,2001-03-13
4.816186904907227,2001-03-14
4.792405128479004,2001-03-15
4.756728649139404,2001-03-16
4.982673645019531,2001-03-19
4.780509948730469,2001-03-20
4.958889484405518,2001-03-21
5.5891571044921875,2001-03-22
5.470237731933594,2001-03-23
5.375102519989014,2001-03-26
5.339427471160889,2001-03-27
5.018347263336182,2001-03-28
4.958889484405518,2001-03-29
4.816186904907227,2001-03-30
4.542674541473389,2001-04-02
4.364298343658447,2001-04-03
4.269162654876709,2001-04-04
4.721055507659912,2001-04-05
4.518893241882324,2001-04-06
4.353357791900635,2001-04-09
4.86137580871582,2001-04-10
5.217180252075195,2001-04-11
5.397934913635254,2001-04-12
5.2285966873168945,2001-04-16
5.114433765411377,2001-04-17
5.708072662353516,2001-04-18
5.831750392913818,2001-04-19
5.7251973152160645,2001-04-20
5.603425025939941,2001-04-23
5.222886562347412,2001-04-24
5.337047100067139,2001-04-25
5.158195972442627,2001-04-26
5.257137298583984,2001-04-27
5.504488468170166,2001-04-30
5.546346664428711,2001-05-01
5.542538166046143,2001-05-02
5.2495245933532715,2001-05-03
5.1905436515808105,2001-05-04
5.1448774337768555,2001-05-07
5.146780967712402,2001-05-08
5.087795257568359,2001-05-09
5.005981922149658,2001-05-10
5.08208703994751,2001-05-11
4.80239200592041,2001-05-14
4.770047664642334,2001-05-15
4.86708402633667,2001-05-16
5.135364532470703,2001-05-17
5.042132377624512,2001-05-18
5.517805099487305,2001-05-21
5.2666497230529785,2001-05-22
4.8994293212890625,2001-05-23
4.779561519622803,2001-05-24
4.751020431518555,2001-05-25
4.444687843322754,2001-05-29
4.271541595458984,2001-05-30
4.366675853729248,2001-05-31
4.526501655578613,2001-06-01
4.5112810134887695,2001-06-04
4.655886173248291,2001-06-05
4.539821624755859,2001-06-06
5.017395496368408,2001-06-07
4.9698309898376465,2001-06-08
4.808099746704102,2001-06-11
4.76814603805542,2001-06-12
4.756728649139404,2001-06-13
4.438979148864746,2001-06-14
4.994563102722168,2001-06-15
4.943191051483154,2001-06-18
4.931776523590088,2001-06-19
4.9565110206604,2001-06-20
5.148683547973633,2001-06-21
5.251429080963135,2001-06-22
5.377007484436035,2001-06-25
5.291383743286133,2001-06-26
5.158195972442627,2001-06-27
5.679532051086426,2001-06-28
6.360694885253906,2001-06-29
5.949717998504639,2001-07-02
5.957328796386719,2001-07-03
5.789889812469482,2001-07-05
5.5615668296813965,2001-07-06
5.732807636260986,2001-07-09
5.78037691116333,2001-07-10
5.88883113861084,2001-07-11
6.408263206481934,2001-07-12
6.3721113204956055,2001-07-13
6.130471229553223,2001-07-16
6.157106876373291,2001-07-17
6.134277820587158,2001-07-18
6.486276626586914,2001-07-19
6.393040180206299,2001-07-20
6.535743713378906,2001-07-23
6.299811840057373,2001-07-24
6.2465362548828125,2001-07-25
6.771679401397705,2001-07-26
6.992389678955078,2001-07-27
7.024737358093262,2001-07-30
6.906769275665283,2001-07-31
7.049472808837891,2001-08-01
7.302529811859131,2001-08-02
7.085621356964111,2001-08-03
6.889643669128418,2001-08-06
6.767873287200928,2001-08-07
6.490082263946533,2001-08-08
6.4025559425354,2001-08-09
6.497689723968506,2001-08-10
6.786900997161865,2001-08-13
6.866814136505127,2001-08-14
6.577602863311768,2001-08-15
6.374017238616943,2001-08-16
6.002991676330566,2001-08-17
6.132375240325928,2001-08-20
5.746129512786865,2001-08-21
6.290299415588379,2001-08-22
6.2179951667785645,2001-08-23
6.60043478012085,2001-08-24
6.937211990356445,2001-08-27
6.7735795974731445,2001-08-28
6.701280117034912,2001-08-29
6.737431526184082,2001-08-30
6.79071044921875,2001-08-31
6.6670308113098145,2001-09-04
6.309323787689209,2001-09-05
6.354987621307373,2001-09-06
6.480564594268799,2001-09-07
6.393040180206299,2001-09-10
5.786082744598389,2001-09-17
5.375102519989014,2001-09-18
5.1315598487854,2001-09-19
4.912749767303467,2001-09-20
4.96602201461792,2001-09-21
5.201957702636719,2001-09-24
5.222886562347412,2001-09-25
4.825225830078125,2001-09-26
4.8214192390441895,2001-09-27
5.099213600158691,2001-09-28
4.895622730255127,2001-10-01
4.796682834625244,2001-10-02
4.96602201461792,2001-10-03
5.415059566497803,2001-10-04
5.392227649688721,2001-10-05
5.517805099487305,2001-10-08
5.300897598266602,2001-10-09
5.738518714904785,2001-10-10
6.459638595581055,2001-10-11
6.326448440551758,2001-10-12
6.041045188903809,2001-10-15
6.198968887329102,2001-10-16
5.913567066192627,2001-10-17
5.742321968078613,2001-10-18
5.88883113861084,2001-10-19
6.166622161865234,2001-10-22
6.082902908325195,2001-10-23
6.343573570251465,2001-10-24
6.404460430145264,2001-10-25
6.493887424468994,2001-10-26
6.002991676330566,2001-10-29
5.770863056182861,2001-10-30
5.940201759338379,2001-10-31
6.136178493499756,2001-11-01
6.3074235916137695,2001-11-02
6.389238357543945,2001-11-05
6.89725399017334,2001-11-06
6.8325653076171875,2001-11-07
6.687959671020508,2001-11-08
6.60614538192749,2001-11-09
6.904865741729736,2001-11-12
7.091330051422119,2001-11-13
6.927699565887451,2001-11-14
6.950534343719482,2001-11-15
6.899161338806152,2001-11-16
6.807827949523926,2001-11-19
6.495784759521484,2001-11-20
6.853496074676514,2001-11-21
6.798315525054932,2001-11-23
7.194077968597412,2001-11-26
7.237837314605713,2001-11-27
6.889643669128418,2001-11-28
7.140798568725586,2001-11-29
6.870619297027588,2001-11-30
6.764070510864258,2001-12-03
7.106550216674805,2001-12-04
7.766788005828857,2001-12-05
7.945639610290527,2001-12-06
7.6316962242126465,2001-12-07
7.4528422355651855,2001-12-10
7.527047634124756,2001-12-11
7.673555850982666,2001-12-12
7.488993167877197,2001-12-13
7.648818492889404,2001-12-14
7.8790435791015625,2001-12-17
7.928515434265137,2001-12-18
7.726831436157227,2001-12-19
7.001906871795654,2001-12-20
7.194077968597412,2001-12-21
7.104647159576416,2001-12-24
7.359609127044678,2001-12-26
7.431910514831543,2001-12-27
7.690680027008057,2001-12-28
7.371026039123535,2001-12-31
7.591737270355225,2002-01-02
8.069314002990723,2002-01-03
8.063604354858398,2002-01-04
7.821964263916016,2002-01-07
7.829575538635254,2002-01-08
7.955153465270996,2002-01-09
7.79913330078125,2002-01-10
7.496605396270752,2002-01-11
7.369123935699463,2002-01-14
7.355805397033691,2002-01-15
7.129384517669678,2002-01-16
7.4528422355651855,2002-01-17
7.306335926055908,2002-01-18
6.925797462463379,2002-01-22
7.10274600982666,2002-01-23
7.095134735107422,2002-01-24
7.140798568725586,2002-01-25
7.228323936462402,2002-01-28
6.942920684814453,2002-01-29
7.16363000869751,2002-01-30
7.171245098114014,2002-01-31
7.0780134201049805,2002-02-01
6.887741565704346,2002-02-04
6.984780788421631,2002-02-05
6.929601669311523,2002-02-06
6.701280117034912,2002-02-07
6.944824695587158,2002-02-08
7.013320446014404,2002-02-11
7.009517669677734,2002-02-12
7.2397379875183105,2002-02-13
7.287306308746338,2002-02-14
7.072302341461182,2002-02-15
6.849686145782471,2002-02-19
6.902963161468506,2002-02-20
6.353086948394775,2002-02-21
6.374017238616943,2002-02-22
6.741235256195068,2002-02-25
6.412067890167236,2002-02-26
6.556674480438232,2002-02-27
6.503399848937988,2002-02-28
7.108456611633301,2002-03-01
7.597443103790283,2002-03-04
7.726831436157227,2002-03-05
7.7420454025268555,2002-03-06
7.86953067779541,2002-03-07
8.223432540893555,2002-03-08
7.97798490524292,2002-03-11
7.692582607269287,2002-03-12
7.8067450523376465,2002-03-13
7.825769901275635,2002-03-14
8.04267692565918,2002-03-15
8.12069034576416,2002-03-18
8.2044038772583,2002-03-19
7.911389350891113,2002-03-20
8.080735206604004,2002-03-21
8.086437225341797,2002-03-22
7.764886379241943,2002-03-25
7.856208801269531,2002-03-26
7.8238630294799805,2002-03-27
7.958958148956299,2002-03-28
8.103562355041504,2002-04-01
7.827670097351074,2002-04-02
7.749656677246094,2002-04-03
7.802931785583496,2002-04-04
7.743952751159668,2002-04-05
7.865724563598633,2002-04-08
8.021746635437012,2002-04-09
8.236751556396484,2002-04-10
8.130200386047363,2002-04-11
8.257680892944336,2002-04-12
8.358519554138184,2002-04-15
9.041594505310059,2002-04-16
9.068229675292969,2002-04-17
8.929332733154297,2002-04-18
8.779014587402344,2002-04-19
8.69529914855957,2002-04-22
8.605871200561523,2002-04-23
8.301444053649902,2002-04-24
8.36232852935791,2002-04-25
8.191086769104004,2002-04-26
8.303348541259766,2002-04-29
8.4669771194458,2002-04-30
8.590653419494629,2002-05-01
8.40418815612793,2002-05-02
8.031262397766113,2002-05-03
8.107367515563965,2002-05-06
8.031262397766113,2002-05-07
8.799946784973145,2002-05-08
8.44794750213623,2002-05-09
7.994156837463379,2002-05-10
8.56496524810791,2002-05-13
9.238515853881836,2002-05-14
9.318431854248047,2002-05-15
9.275619506835938,2002-05-16
9.404052734375,2002-05-17
9.438302040100098,2002-05-20
9.00733757019043,2002-05-21
9.08440113067627,2002-05-22
9.030176162719727,2002-05-23
8.790433883666992,2002-05-24
8.699104309082031,2002-05-28
8.527860641479492,2002-05-29
8.582091331481934,2002-05-30
8.533570289611816,2002-05-31
8.142569541931152,2002-06-03
8.436532974243164,2002-06-04
8.485051155090332,2002-06-05
8.236751556396484,2002-06-06
8.485051155090332,2002-06-07
8.36803913116455,2002-06-10
7.871431827545166,2002-06-11
8.1539888381958,2002-06-12
8.416555404663086,2002-06-13
8.34805965423584,2002-06-14
8.619192123413086,2002-06-17
8.62490463256836,2002-06-18
8.40799331665039,2002-06-19
8.08834171295166,2002-06-20
7.5831732749938965,2002-06-21
7.962764263153076,2002-06-24
7.568904876708984,2002-06-25
7.754420757293701,2002-06-26
7.834331035614014,2002-06-27
7.828625202178955,2002-06-28
7.3377275466918945,2002-07-01
7.0009541511535645,2002-07-02
7.257818698883057,2002-07-03
7.860015392303467,2002-07-05
7.685922622680664,2002-07-08
7.294918537139893,2002-07-09
6.678446292877197,2002-07-10
7.129384517669678,2002-07-11
6.93816614151001,2002-07-12
7.140798568725586,2002-07-15
7.414785385131836,2002-07-16
7.568904876708984,2002-07-17
7.286355972290039,2002-07-18
7.186461448669434,2002-07-19
6.83542013168335,2002-07-22
6.444418430328369,2002-07-23
6.804021835327148,2002-07-24
6.104785919189453,2002-07-25
6.079097747802734,2002-07-26
6.455832004547119,2002-07-29
6.341670036315918,2002-07-30
6.284589767456055,2002-07-31
5.993477821350098,2002-08-01
5.996328830718994,2002-08-02
5.553954124450684,2002-08-05
5.745175838470459,2002-08-06
5.765152931213379,2002-08-07
5.856484889984131,2002-08-08
5.870754241943359,2002-08-09
5.816526412963867,2002-08-12
5.465482234954834,2002-08-13
5.790839672088623,2002-08-14
5.984914779663086,2002-08-15
6.510058403015137,2002-08-16
6.609950542449951,2002-08-19
6.427292346954346,2002-08-20
6.906769275665283,2002-08-21
6.669885158538818,2002-08-22
6.338817119598389,2002-08-23
6.524326801300049,2002-08-26
6.181842803955078,2002-08-27
5.930690765380859,2002-08-28
6.010602951049805,2002-08-29
6.007747173309326,2002-08-30
5.625306606292725,2002-09-03
5.699512481689453,2002-09-04
5.297093391418457,2002-09-05
5.602473735809326,2002-09-06
5.4084014892578125,2002-09-09
5.616745471954346,2002-09-10
5.702368259429932,2002-09-11
5.322778224945068,2002-09-12
4.8375935554504395,2002-09-13
4.383800983428955,2002-09-16
4.851862907409668,2002-09-17
4.9688801765441895,2002-09-18
4.9489006996154785,2002-09-19
5.045936584472656,2002-09-20
4.786221027374268,2002-09-23
4.880404472351074,2002-09-24
5.565375328063965,2002-09-25
5.645286560058594,2002-09-26
5.967792510986328,2002-09-27
5.836506366729736,2002-09-30
6.041994571685791,2002-10-01
6.104785919189453,2002-10-02
6.0220160484313965,2002-10-03
5.665261745452881,2002-10-04
5.548251628875732,2002-10-07
5.628161430358887,2002-10-08
5.699512481689453,2002-10-09
6.181842803955078,2002-10-10
6.615657329559326,2002-10-11
6.7954630851745605,2002-10-14
7.323458194732666,2002-10-15
6.518621921539307,2002-10-16
7.123676300048828,2002-10-17
7.0466179847717285,2002-10-18
7.5460734367370605,2002-10-21
6.960995674133301,2002-10-22
7.320603370666504,2002-10-23
6.472957134246826,2002-10-24
6.86110258102417,2002-10-25
6.669885158538818,2002-10-28
6.46724796295166,2002-10-29
7.149364471435547,2002-10-30
6.963852405548096,2002-10-31
7.414785385131836,2002-11-01
7.531802654266357,2002-11-04
7.648910045623779,2002-11-05
7.777438640594482,2002-11-06
7.357574939727783,2002-11-07
7.574646949768066,2002-11-08
6.994836807250977,2002-11-11
7.146213054656982,2002-11-12
7.111941814422607,2002-11-13
7.391849517822266,2002-11-14
7.45468807220459,2002-11-15
7.50895881652832,2002-11-18
7.357574939727783,2002-11-19
7.914536952972412,2002-11-20
8.340112686157227,2002-11-21
8.100190162658691,2002-11-22
8.177311897277832,2002-11-25
7.840270519256592,2002-11-26
8.274419784545898,2002-11-27
8.214437484741211,2002-11-29
8.365812301635742,2002-12-02
8.054492950439453,2002-12-03
7.417556285858154,2002-12-04
7.20619535446167,2002-12-05
7.340438365936279,2002-12-06
6.8777337074279785,2002-12-09
7.291886329650879,2002-12-10
7.47467565536499,2002-12-11
7.349006652832031,2002-12-12
7.069097995758057,2002-12-13
