MDT,Date
0.7377987504005432,1986-12-24
0.7377987504005432,1986-12-26
0.7249162793159485,1986-12-29
0.7178904414176941,1986-12-30
0.7202326059341431,1986-12-31
0.7237452864646912,1987-01-02
0.7481277585029602,1987-01-05
0.761046290397644,1987-01-06
0.7657449841499329,1987-01-07
0.7868848443031311,1987-01-08
0.7998034954071045,1987-01-09
0.8056759834289551,1987-01-12
0.7857105731964111,1987-01-13
0.7704424262046814,1987-01-14
0.7774888873100281,1987-01-15
0.7751404643058777,1987-01-16
0.7680935263633728,1987-01-19
0.7680935263633728,1987-01-20
0.7516508102416992,1987-01-21
0.7410809397697449,1987-01-22
0.7352085709571838,1987-01-23
0.7187667489051819,1987-01-26
0.7258126735687256,1987-01-27
0.7281621694564819,1987-01-28
0.7551737427711487,1987-01-29
0.7410809397697449,1987-01-30
0.7586974501609802,1987-02-02
0.7704424262046814,1987-02-03
0.7680935263633728,1987-02-04
0.7575231194496155,1987-02-05
0.7493023872375488,1987-02-06
0.761046290397644,1987-02-09
0.7563487887382507,1987-02-10
0.7539995312690735,1987-02-11
0.7539995312690735,1987-02-12
0.7551737427711487,1987-02-13
0.7821863889694214,1987-02-17
0.7962799072265625,1987-02-18
0.8056759834289551,1987-02-19
0.8056759834289551,1987-02-20
0.8009779453277588,1987-02-23
0.8221184015274048,1987-02-24
0.8315141201019287,1987-02-25
0.8315141201019287,1987-02-26
0.8456076383590698,1987-02-27
0.843258261680603,1987-03-02
0.8315141201019287,1987-03-03
0.8467817902565002,1987-03-04
0.8397348523139954,1987-03-05
0.8338627815246582,1987-03-06
0.8232926726341248,1987-03-09
0.8279905915260315,1987-03-10
0.8256415128707886,1987-03-11
0.8244670033454895,1987-03-12
0.8244670033454895,1987-03-13
0.8197687268257141,1987-03-16
0.826816201210022,1987-03-17
0.8197687268257141,1987-03-18
0.8162463903427124,1987-03-19
0.8127231597900391,1987-03-20
0.8162463903427124,1987-03-23
0.8068503737449646,1987-03-24
0.793931782245636,1987-03-25
0.7904074788093567,1987-03-26
0.7915821075439453,1987-03-27
0.7539995312690735,1987-03-30
0.766918957233429,1987-03-31
0.784535825252533,1987-04-01
0.8009779453277588,1987-04-02
0.8091990351676941,1987-04-03
0.812449038028717,1987-04-06
0.805384635925293,1987-04-07
0.8359984755516052,1987-04-08
0.8524835705757141,1987-04-09
0.8513053059577942,1987-04-10
0.8371760249137878,1987-04-13
0.8159815669059753,1987-04-14
0.8195139765739441,1987-04-15
0.8077396154403687,1987-04-16
0.8100941181182861,1987-04-20
0.8324660658836365,1987-04-21
0.8407084941864014,1987-04-22
0.8371760249137878,1987-04-23
0.8242242336273193,1987-04-24
0.8077396154403687,1987-04-27
0.8148049116134644,1987-04-28
0.8289337158203125,1987-04-29
0.839530885219574,1987-04-30
0.8465956449508667,1987-05-01
0.8465956449508667,1987-05-04
0.8972266912460327,1987-05-05
0.9066458344459534,1987-05-06
0.9042908549308777,1987-05-07
0.8960496783256531,1987-05-08
0.8901625275611877,1987-05-11
0.8842746615409851,1987-05-12
0.8842746615409851,1987-05-13
0.8854519724845886,1987-05-14
0.8654348850250244,1987-05-15
0.8477733135223389,1987-05-18
0.8454181551933289,1987-05-19
0.839530885219574,1987-05-20
0.8524835705757141,1987-05-21
0.8430637717247009,1987-05-22
0.8666121959686279,1987-05-26
0.8689674139022827,1987-05-27
0.887806236743927,1987-05-28
0.8948709964752197,1987-05-29
0.880742073059082,1987-06-01
0.8619028925895691,1987-06-02
0.8936938643455505,1987-06-03
0.9019361734390259,1987-06-04
0.9054684638977051,1987-06-05
0.9090012907981873,1987-06-08
0.9042908549308777,1987-06-09
0.9042908549308777,1987-06-10
0.9231309294700623,1987-06-11
0.9325498938560486,1987-06-12
0.9337276816368103,1987-06-15
0.9219532608985901,1987-06-16
0.9184213280677795,1987-06-17
0.9137111306190491,1987-06-18
0.911356508731842,1987-06-19
0.911356508731842,1987-06-22
0.9042908549308777,1987-06-23
0.8925166726112366,1987-06-24
0.8925166726112366,1987-06-25
0.8842746615409851,1987-06-26
0.8819196224212646,1987-06-29
0.880742073059082,1987-06-30
0.8842746615409851,1987-07-01
0.8995814919471741,1987-07-02
0.9008569121360779,1987-07-06
0.9020376205444336,1987-07-07
0.8973146677017212,1987-07-08
0.8902305364608765,1987-07-09
0.8925925493240356,1987-07-10
0.8890498876571655,1987-07-13
0.9209288954734802,1987-07-14
0.942180871963501,1987-07-15
0.9445421695709229,1987-07-16
0.9445421695709229,1987-07-17
0.942180871963501,1987-07-20
0.9445421695709229,1987-07-21
0.9350962042808533,1987-07-22
0.9315544962882996,1987-07-23
0.9256511330604553,1987-07-24
0.9256511330604553,1987-07-27
0.9350962042808533,1987-07-28
0.9350962042808533,1987-07-29
0.9350962042808533,1987-07-30
0.9516258239746094,1987-07-31
0.9480838179588318,1987-08-03
0.9398192167282104,1987-08-04
0.9410002827644348,1987-08-05
0.9445421695709229,1987-08-06
0.9410002827644348,1987-08-07
0.9587104320526123,1987-08-10
0.989408016204834,1987-08-11
0.9787821173667908,1987-08-12
0.9823237061500549,1987-08-13
0.9858653545379639,1987-08-14
0.9941306710243225,1987-08-17
0.9846851825714111,1987-08-18
0.9823237061500549,1987-08-19
1.0106598138809204,1987-08-20
1.0224666595458984,1987-08-21
1.008298397064209,1987-08-24
1.011840581893921,1987-08-25
1.0012142658233643,1987-08-26
0.975239098072052,1987-08-27
0.9563487768173218,1987-08-28
0.9646135568618774,1987-08-31
0.9681560397148132,1987-09-01
0.9610714316368103,1987-09-02
0.9551679491996765,1987-09-03
0.9492644667625427,1987-09-04
0.9445421695709229,1987-09-08
0.9350962042808533,1987-09-09
0.942180871963501,1987-09-10
0.9551679491996765,1987-09-11
0.9610714316368103,1987-09-14
0.9551679491996765,1987-09-15
0.9551679491996765,1987-09-16
0.9539877772331238,1987-09-17
0.9492644667625427,1987-09-18
0.9327350854873657,1987-09-21
0.9268319606781006,1987-09-22
0.9362767338752747,1987-09-23
0.942180871963501,1987-09-24
0.942180871963501,1987-09-25
0.9610714316368103,1987-09-28
0.9728783369064331,1987-09-29
0.9728783369064331,1987-09-30
0.9681560397148132,1987-10-01
0.9598909020423889,1987-10-02
0.9374575018882751,1987-10-05
0.9173871278762817,1987-10-06
0.9067603945732117,1987-10-07
0.8831467032432556,1987-10-08
0.8925925493240356,1987-10-09
0.8902305364608765,1987-10-12
0.9043984413146973,1987-10-13
0.8949536681175232,1987-10-14
0.8748828768730164,1987-10-15
0.8359197974205017,1987-10-16
0.7816084027290344,1987-10-19
0.7320201992988586,1987-10-20
0.7320201992988586,1987-10-21
0.6659022569656372,1987-10-22
0.680070161819458,1987-10-23
0.6659022569656372,1987-10-26
0.6352044939994812,1987-10-27
0.6233974099159241,1987-10-28
0.680070161819458,1987-10-29
0.716671347618103,1987-10-30
0.7461882829666138,1987-11-02
0.7367428541183472,1987-11-03
0.7225750684738159,1987-11-04
0.7461882829666138,1987-11-05
0.7414658665657043,1987-11-06
0.7272969484329224,1987-11-09
0.7154905796051025,1987-11-10
0.7296584248542786,1987-11-11
0.7438269853591919,1987-11-12
0.7461882829666138,1987-11-13
0.7532725930213928,1987-11-16
0.7556336522102356,1987-11-17
0.7568144202232361,1987-11-18
0.7615371346473694,1987-11-19
0.7650789022445679,1987-11-20
0.7863311171531677,1987-11-23
0.8028610944747925,1987-11-24
0.8205715417861938,1987-11-25
0.8052219748497009,1987-11-27
0.7910545468330383,1987-11-30
0.793415367603302,1987-12-01
0.8087643980979919,1987-12-02
0.7910545468330383,1987-12-03
0.7792474627494812,1987-12-04
0.7816084027290344,1987-12-07
0.8123060464859009,1987-12-08
0.8359197974205017,1987-12-09
0.7981386184692383,1987-12-10
0.8016802668571472,1987-12-11
0.8111256957054138,1987-12-14
0.8123060464859009,1987-12-15
0.8241124749183655,1987-12-16
0.8146674036979675,1987-12-17
0.8241124749183655,1987-12-18
0.8182097673416138,1987-12-21
0.8288356065750122,1987-12-22
0.8689782619476318,1987-12-23
0.8618944883346558,1987-12-24
0.8595331311225891,1987-12-28
0.8571714758872986,1987-12-29
0.8831467032432556,1987-12-30
0.8844255208969116,1987-12-31
0.907078742980957,1988-01-04
0.9142025709152222,1988-01-05
0.9165774583816528,1988-01-06
0.9094541668891907,1988-01-07
0.8643374443054199,1988-01-08
0.8643374443054199,1988-01-11
0.8762103319168091,1988-01-12
0.8690863251686096,1988-01-13
0.8726481199264526,1988-01-14
0.8880832195281982,1988-01-15
0.8762103319168091,1988-01-18
0.8643374443054199,1988-01-19
0.8382174372673035,1988-01-20
0.807348370552063,1988-01-21
0.8120977282524109,1988-01-22
0.8239701986312866,1988-01-25
0.8287187814712524,1988-01-26
0.8192208409309387,1988-01-27
0.8429663777351379,1988-01-28
0.8619626760482788,1988-01-29
0.8619626760482788,1988-02-01
0.8477152585983276,1988-02-02
0.8334686160087585,1988-02-03
0.8382174372673035,1988-02-04
0.8334686160087585,1988-02-05
0.8287187814712524,1988-02-08
0.8251573443412781,1988-02-09
0.8429663777351379,1988-02-10
0.854839026927948,1988-02-11
0.8572134971618652,1988-02-12
0.8619626760482788,1988-02-16
0.8560267686843872,1988-02-17
0.8584004640579224,1988-02-18
0.8667117953300476,1988-02-19
0.8667117953300476,1988-02-22
0.8940194249153137,1988-02-23
0.9094541668891907,1988-02-24
0.9118289351463318,1988-02-25
0.9189520478248596,1988-02-26
0.9201396107673645,1988-02-29
0.9213265776634216,1988-03-01
0.9260764122009277,1988-03-02
0.9308245778083801,1988-03-03
0.9153899550437927,1988-03-04
0.9189520478248596,1988-03-07
0.9248883128166199,1988-03-08
0.9450727105140686,1988-03-09
0.9308245778083801,1988-03-10
0.9284505248069763,1988-03-11
0.9189520478248596,1988-03-14
0.9142025709152222,1988-03-15
0.902329683303833,1988-03-16
0.9047045707702637,1988-03-17
0.902329683303833,1988-03-18
0.8833339810371399,1988-03-21
0.8952062726020813,1988-03-22
0.8785853385925293,1988-03-23
0.8572134971618652,1988-03-24
0.8667117953300476,1988-03-25
0.8809598088264465,1988-03-28
0.8762103319168091,1988-03-29
0.8738353252410889,1988-03-30
0.8584004640579224,1988-03-31
0.8120977282524109,1988-04-04
0.8241021037101746,1988-04-05
0.8383923172950745,1988-04-06
0.8455376029014587,1988-04-07
0.8550652265548706,1988-04-08
0.8562557697296143,1988-04-11
0.8538742661476135,1988-04-12
0.8526839017868042,1988-04-13
0.8241021037101746,1988-04-14
0.8157661557197571,1988-04-15
0.8014740943908691,1988-04-18
0.7812294960021973,1988-04-19
0.7705115675926208,1988-04-20
0.7574117183685303,1988-04-21
0.7264479994773865,1988-04-22
0.7264479994773865,1988-04-25
0.7383571267127991,1988-04-26
0.7574117183685303,1988-04-27
0.7490754127502441,1988-04-28
0.7264479994773865,1988-04-29
0.7204939126968384,1988-05-02
0.7050120234489441,1988-05-03
0.7204939126968384,1988-05-04
0.7288304567337036,1988-05-05
0.7335933446884155,1988-05-06
0.7335933446884155,1988-05-09
0.7324028611183167,1988-05-10
0.7145393490791321,1988-05-11
0.7085843682289124,1988-05-12
0.7062026858329773,1988-05-13
0.7050120234489441,1988-05-16
0.6954847574234009,1988-05-17
0.6669031977653503,1988-05-18
0.6645216345787048,1988-05-19
0.6692847609519958,1988-05-20
0.6692847609519958,1988-05-23
0.6716667413711548,1988-05-24
0.6716667413711548,1988-05-25
0.6764304041862488,1988-05-26
0.6740484237670898,1988-05-27
0.712157666683197,1988-05-31
0.7335933446884155,1988-06-01
0.7335933446884155,1988-06-02
0.7145393490791321,1988-06-03
0.7026302218437195,1988-06-06
0.7133482098579407,1988-06-07
0.7419295907020569,1988-06-08
0.7478847503662109,1988-06-09
0.7455025911331177,1988-06-10
0.7538385987281799,1988-06-13
0.7621752023696899,1988-06-14
0.7478847503662109,1988-06-15
0.7645567655563354,1988-06-16
0.778847873210907,1988-06-17
0.7871841192245483,1988-06-20
0.7895656228065491,1988-06-21
0.7883751392364502,1988-06-22
0.7859935760498047,1988-06-23
0.7669388651847839,1988-06-24
0.7538385987281799,1988-06-27
0.758602499961853,1988-06-28
0.750265896320343,1988-06-29
0.7538385987281799,1988-06-30
0.7419295907020569,1988-07-01
0.7364305853843689,1988-07-05
0.7388216257095337,1988-07-06
0.7388216257095337,1988-07-07
0.7364305853843689,1988-07-08
0.73284512758255,1988-07-11
0.7352355718612671,1988-07-12
0.7424083352088928,1988-07-13
0.7412129044532776,1988-07-14
0.7316493391990662,1988-07-15
0.7280621528625488,1988-07-18
0.7184977531433105,1988-07-19
0.7376261353492737,1988-07-20
0.726866602897644,1988-07-21
0.7292576432228088,1988-07-22
0.7364305853843689,1988-07-25
0.7376261353492737,1988-07-26
0.7412129044532776,1988-07-27
0.7483859062194824,1988-07-28
0.7627317309379578,1988-07-29
0.7603411078453064,1988-08-01
0.754363477230072,1988-08-02
0.757949709892273,1988-08-03
0.7567541003227234,1988-08-04
0.7567541003227234,1988-08-05
0.754363477230072,1988-08-08
0.7447991371154785,1988-08-09
0.7447991371154785,1988-08-10
0.7340396642684937,1988-08-11
0.7340396642684937,1988-08-12
0.7196933627128601,1988-08-15
0.7137165069580078,1988-08-16
0.7053477168083191,1988-08-17
0.720888614654541,1988-08-18
0.7220850586891174,1988-08-19
0.7173029184341431,1988-08-22
0.7173029184341431,1988-08-23
0.7304530739784241,1988-08-24
0.7304530739784241,1988-08-25
0.7304530739784241,1988-08-26
0.7388216257095337,1988-08-29
0.7436038255691528,1988-08-30
0.7471901774406433,1988-08-31
0.7400168776512146,1988-09-01
0.7507773041725159,1988-09-02
0.7400168776512146,1988-09-06
0.7483859062194824,1988-09-07
0.7447991371154785,1988-09-08
0.7471901774406433,1988-09-09
0.7555593252182007,1988-09-12
0.7555593252182007,1988-09-13
0.7615364789962769,1988-09-14
0.7651230096817017,1988-09-15
0.7830554842948914,1988-09-16
0.7842510342597961,1988-09-19
0.7985973358154297,1988-09-20
0.8057698011398315,1988-09-21
0.8033785223960876,1988-09-22
0.7985973358154297,1988-09-23
0.7985973358154297,1988-09-26
0.800987958908081,1988-09-27
0.800987958908081,1988-09-28
0.8057698011398315,1988-09-29
0.8081612586975098,1988-09-30
0.8062412738800049,1988-10-03
0.813440203666687,1988-10-04
0.7966434955596924,1988-10-05
0.7954436540603638,1988-10-06
0.805042028427124,1988-10-07
0.805042028427124,1988-10-10
0.8014430999755859,1988-10-11
0.799042820930481,1988-10-12
0.8014430999755859,1988-10-13
0.799042820930481,1988-10-14
0.8062412738800049,1988-10-17
0.813440203666687,1988-10-18
0.8098405003547668,1988-10-19
0.8182392716407776,1988-10-20
0.8254378437995911,1988-10-21
0.8230384588241577,1988-10-24
0.8302373290061951,1988-10-25
0.8302373290061951,1988-10-26
0.8038420677185059,1988-10-27
0.8014430999755859,1988-10-28
0.7978432178497314,1988-10-31
0.8062412738800049,1988-11-01
0.7966434955596924,1988-11-02
0.7870454788208008,1988-11-03
0.7726485729217529,1988-11-04
0.7606505155563354,1988-11-07
0.7678493857383728,1988-11-08
0.757051408290863,1988-11-09
0.753452479839325,1988-11-10
0.7486527562141418,1988-11-11
0.7546520233154297,1988-11-14
0.7462536096572876,1988-11-15
0.7402545213699341,1988-11-16
0.7342562675476074,1988-11-17
0.7414541840553284,1988-11-18
0.7402545213699341,1988-11-21
0.7342562675476074,1988-11-22
0.7342562675476074,1988-11-23
0.7342562675476074,1988-11-25
0.7246580719947815,1988-11-28
0.7342562675476074,1988-11-29
0.7414541840553284,1988-11-30
0.7390546798706055,1988-12-01
0.7414541840553284,1988-12-02
0.7462536096572876,1988-12-05
0.7390546798706055,1988-12-06
0.7426537871360779,1988-12-07
0.7342562675476074,1988-12-08
0.7186588048934937,1988-12-09
0.7138594388961792,1988-12-12
0.709060549736023,1988-12-13
0.7138594388961792,1988-12-14
0.7138594388961792,1988-12-15
0.7210579514503479,1988-12-16
0.7234574556350708,1988-12-19
0.7198587656021118,1988-12-20
0.7246580719947815,1988-12-21
0.7258577346801758,1988-12-22
0.7366552352905273,1988-12-23
0.7354565262794495,1988-12-27
0.7366552352905273,1988-12-28
0.7450537085533142,1988-12-29
0.7450537085533142,1988-12-30
0.7474530339241028,1989-01-03
0.7635924220085144,1989-01-04
0.7611841559410095,1989-01-05
0.7660016417503357,1989-01-06
0.7672060132026672,1989-01-09
0.7696143984794617,1989-01-10
0.7684099674224854,1989-01-11
0.7660016417503357,1989-01-12
0.7672060132026672,1989-01-13
0.7744320631027222,1989-01-16
0.7768413424491882,1989-01-17
0.7876807451248169,1989-01-18
0.7900896668434143,1989-01-19
0.7900896668434143,1989-01-20
0.7852727174758911,1989-01-23
0.7852727174758911,1989-01-24
0.7744320631027222,1989-01-25
0.7852727174758911,1989-01-26
0.7876807451248169,1989-01-27
0.7840675711631775,1989-01-30
0.7864760160446167,1989-01-31
0.7973162531852722,1989-02-01
0.7985201478004456,1989-02-02
0.7912938594818115,1989-02-03
0.7912938594818115,1989-02-06
0.7924985885620117,1989-02-07
0.7949076294898987,1989-02-08
0.7900896668434143,1989-02-09
0.7804543972015381,1989-02-10
0.782862663269043,1989-02-13
0.782862663269043,1989-02-14
0.7864760160446167,1989-02-15
0.7852727174758911,1989-02-16
0.7864760160446167,1989-02-17
0.7840675711631775,1989-02-21
0.7768413424491882,1989-02-22
0.7792500853538513,1989-02-23
0.7768413424491882,1989-02-24
0.7732276916503906,1989-02-27
0.778045117855072,1989-02-28
0.7744320631027222,1989-03-01
0.7768413424491882,1989-03-02
0.7768413424491882,1989-03-03
0.7876807451248169,1989-03-06
0.782862663269043,1989-03-07
0.7804543972015381,1989-03-08
0.7768413424491882,1989-03-09
0.782862663269043,1989-03-10
0.7924985885620117,1989-03-13
0.7961117625236511,1989-03-14
0.806951105594635,1989-03-15
0.8057472705841064,1989-03-16
0.7937025427818298,1989-03-17
0.782862663269043,1989-03-20
0.7840675711631775,1989-03-21
0.7888849973678589,1989-03-22
0.7924985885620117,1989-03-23
0.7937025427818298,1989-03-27
0.7997247576713562,1989-03-28
0.8430835604667664,1989-03-29
0.8358569145202637,1989-03-30
0.8394697904586792,1989-03-31
0.8394697904586792,1989-04-03
0.8544564843177795,1989-04-04
0.8725848197937012,1989-04-05
0.8677507638931274,1989-04-06
0.8750027418136597,1989-04-07
0.8725848197937012,1989-04-10
0.8629162311553955,1989-04-11
0.8774189949035645,1989-04-12
0.8737927675247192,1989-04-13
0.8701679110527039,1989-04-14
0.8653345108032227,1989-04-17
0.8750027418136597,1989-04-18
0.8822532296180725,1989-04-19
0.8834624290466309,1989-04-20
0.8834624290466309,1989-04-21
0.8846708536148071,1989-04-24
0.8834624290466309,1989-04-25
0.8895049095153809,1989-04-26
0.8919224739074707,1989-04-27
0.9160938858985901,1989-04-28
0.910050630569458,1989-05-01
0.9088427424430847,1989-05-02
0.9015902876853943,1989-05-03
0.8991740942001343,1989-05-04
0.8846708536148071,1989-05-05
0.8943394422531128,1989-05-08
0.8931299448013306,1989-05-09
0.8979650735855103,1989-05-10
0.8979650735855103,1989-05-11
0.9160938858985901,1989-05-12
0.9233447313308716,1989-05-15
0.9330141544342041,1989-05-16
0.9511418342590332,1989-05-17
0.9499335289001465,1989-05-18
0.9535589218139648,1989-05-19
0.9571847319602966,1989-05-22
0.965644896030426,1989-05-23
0.965644896030426,1989-05-24
0.965644896030426,1989-05-25
0.9765213131904602,1989-05-26
0.9765213131904602,1989-05-30
0.9813560247421265,1989-05-31
0.9644361734390259,1989-06-01
0.9450991749763489,1989-06-02
0.9257621169090271,1989-06-05
0.9160938858985901,1989-06-06
0.9209276437759399,1989-06-07
0.9257621169090271,1989-06-08
0.9378471374511719,1989-06-09
0.9378471374511719,1989-06-12
0.9378471374511719,1989-06-13
0.9499335289001465,1989-06-14
0.9426824450492859,1989-06-15
0.9426824450492859,1989-06-16
0.9463075399398804,1989-06-19
0.9402648210525513,1989-06-20
0.9305959343910217,1989-06-21
0.9245543479919434,1989-06-22
0.9366389513015747,1989-06-23
0.9160938858985901,1989-06-26
0.9257621169090271,1989-06-27
0.9209276437759399,1989-06-28
0.9257621169090271,1989-06-29
0.9318040609359741,1989-06-30
0.9388402104377747,1989-07-03
0.9606736898422241,1989-07-05
0.980080783367157,1989-07-06
0.9946376085281372,1989-07-07
0.9873597025871277,1989-07-10
0.9958505630493164,1989-07-11
0.9897850155830383,1989-07-12
1.0091933012008667,1989-07-13
1.0261744260787964,1989-07-14
1.0273874998092651,1989-07-17
1.048007607460022,1989-07-18
1.0528596639633179,1989-07-19
1.0455822944641113,1989-07-20
1.0346648693084717,1989-07-21
1.0346648693084717,1989-07-24
1.0261744260787964,1989-07-25
1.038304328918457,1989-07-26
1.0407298803329468,1989-07-27
1.0516459941864014,1989-07-28
1.074692964553833,1989-07-31
1.073480248451233,1989-08-01
1.074692964553833,1989-08-02
1.0843967199325562,1989-08-03
1.0807573795318604,1989-08-04
1.1074434518814087,1989-08-07
1.129275918006897,1989-08-08
1.1304904222488403,1989-08-09
1.1329160928726196,1989-08-10
1.149897575378418,1989-08-11
1.147471308708191,1989-08-14
1.1207860708236694,1989-08-15
1.149897575378418,1989-08-16
1.166879415512085,1989-08-17
1.1620267629623413,1989-08-18
1.149897575378418,1989-08-21
1.1450457572937012,1989-08-22
1.1680914163589478,1989-08-23
1.2178244590759277,1989-08-24
1.2178244590759277,1989-08-25
1.2129714488983154,1989-08-28
1.203268051147461,1989-08-29
1.1984161138534546,1989-08-30
1.1959898471832275,1989-08-31
1.203268051147461,1989-09-01
1.1984161138534546,1989-09-05
1.1814345121383667,1989-09-06
1.1644527912139893,1989-09-07
1.157175064086914,1989-09-08
1.135341763496399,1989-09-11
1.149897575378418,1989-09-12
1.166879415512085,1989-09-13
1.166879415512085,1989-09-14
1.1717307567596436,1989-09-15
1.1814345121383667,1989-09-18
1.1644527912139893,1989-09-19
1.1814345121383667,1989-09-20
1.1765825748443604,1989-09-21
1.1814345121383667,1989-09-22
1.1765825748443604,1989-09-25
1.1790084838867188,1989-09-26
1.1790084838867188,1989-09-27
1.183860182762146,1989-09-28
1.183860182762146,1989-09-29
1.1887128353118896,1989-10-02
1.1994175910949707,1989-10-03
1.260239601135254,1989-10-04
1.296733021736145,1989-10-05
1.296733021736145,1989-10-06
1.3283607959747314,1989-10-09
1.260239601135254,1989-10-10
1.2237467765808105,1989-10-11
1.2359111309051514,1989-10-12
1.1483265161514282,1989-10-13
1.1994175910949707,1989-10-16
1.1921186447143555,1989-10-17
1.2018502950668335,1989-10-18
1.1969844102859497,1989-10-19
1.1994175910949707,1989-10-20
1.1994175910949707,1989-10-23
1.1921186447143555,1989-10-24
1.194551944732666,1989-10-25
1.179953932762146,1989-10-26
1.1483265161514282,1989-10-27
1.1191314458847046,1989-10-30
1.1483265161514282,1989-10-31
1.1580584049224854,1989-11-01
1.1580584049224854,1989-11-02
1.1896858215332031,1989-11-03
1.179953932762146,1989-11-06
1.1726555824279785,1989-11-07
1.170222520828247,1989-11-08
1.1726555824279785,1989-11-09
1.1872522830963135,1989-11-10
1.214015007019043,1989-11-13
1.2407766580581665,1989-11-14
1.2359111309051514,1989-11-15
1.269971489906311,1989-11-16
1.2797034978866577,1989-11-17
1.2797034978866577,1989-11-20
1.2724038362503052,1989-11-21
1.2578063011169434,1989-11-22
1.2797034978866577,1989-11-24
1.291867733001709,1989-11-27
1.301599144935608,1989-11-28
1.284568428993225,1989-11-29
1.2991666793823242,1989-11-30
1.3113311529159546,1989-12-01
1.301599144935608,1989-12-04
1.301599144935608,1989-12-05
1.2943007946014404,1989-12-06
1.2894349098205566,1989-12-07
1.3161962032318115,1989-12-08
1.3429588079452515,1989-12-11
1.359988808631897,1989-12-12
1.3429588079452515,1989-12-13
1.3380926847457886,1989-12-14
1.3380926847457886,1989-12-15
1.31376314163208,1989-12-18
1.2894349098205566,1989-12-19
1.2772696018218994,1989-12-20
1.2407766580581665,1989-12-21
1.2407766580581665,1989-12-22
1.260239601135254,1989-12-26
1.260239601135254,1989-12-27
1.260239601135254,1989-12-28
1.2772696018218994,1989-12-29
1.2748373746871948,1990-01-02
1.2797034978866577,1990-01-03
1.3148305416107178,1990-01-04
1.3416634798049927,1990-01-05
1.3416634798049927,1990-01-08
1.3611788749694824,1990-01-09
1.3587392568588257,1990-01-10
1.3709362745285034,1990-01-11
1.3343453407287598,1990-01-12
1.3294659852981567,1990-01-15
1.3148305416107178,1990-01-16
1.319709300994873,1990-01-17
1.307511806488037,1990-01-18
1.3123910427093506,1990-01-19
1.3148305416107178,1990-01-22
1.2977546453475952,1990-01-23
1.3123910427093506,1990-01-24
1.3026340007781982,1990-01-25
1.270921230316162,1990-01-26
1.2514052391052246,1990-01-29
1.205057978630066,1990-01-30
1.2416489124298096,1990-01-31
1.2489664554595947,1990-02-01
1.2465276718139648,1990-02-02
1.2733609676361084,1990-02-05
1.2489664554595947,1990-02-06
1.2318909168243408,1990-02-07
1.2416489124298096,1990-02-08
1.2343307733535767,1990-02-09
1.2318909168243408,1990-02-12
1.2245728969573975,1990-02-13
1.1952999830245972,1990-02-14
1.161149024963379,1990-02-15
1.1855427026748657,1990-02-16
1.1904209852218628,1990-02-20
1.205057978630066,1990-02-21
1.2196941375732422,1990-02-22
1.2001787424087524,1990-02-23
1.1952999830245972,1990-02-26
1.1928613185882568,1990-02-27
1.1806635856628418,1990-02-28
1.1806635856628418,1990-03-01
1.1879820823669434,1990-03-02
1.1952999830245972,1990-03-05
1.2440881729125977,1990-03-06
1.2196941375732422,1990-03-07
1.2416489124298096,1990-03-08
1.2318909168243408,1990-03-09
1.2343307733535767,1990-03-12
1.2001787424087524,1990-03-13
1.2245728969573975,1990-03-14
1.2318909168243408,1990-03-15
1.2440881729125977,1990-03-16
1.2392090559005737,1990-03-19
1.2343307733535767,1990-03-20
1.2392090559005737,1990-03-21
1.2123754024505615,1990-03-22
1.205057978630066,1990-03-23
1.205057978630066,1990-03-26
1.2026180028915405,1990-03-27
1.2196941375732422,1990-03-28
1.2074975967407227,1990-03-29
1.205057978630066,1990-03-30
1.2001787424087524,1990-04-02
1.2196941375732422,1990-04-03
1.2402421236038208,1990-04-04
1.2647050619125366,1990-04-05
1.2720433473587036,1990-04-06
1.301398515701294,1990-04-09
1.320968508720398,1990-04-10
1.320968508720398,1990-04-11
1.316076397895813,1990-04-12
1.2940599918365479,1990-04-16
1.301398515701294,1990-04-17
1.2867223024368286,1990-04-18
1.284274697303772,1990-04-19
1.2647050619125366,1990-04-20
1.2549197673797607,1990-04-23
1.2329045534133911,1990-04-24
1.2402421236038208,1990-04-25
1.2426888942718506,1990-04-26
1.235350251197815,1990-04-27
1.2475813627243042,1990-04-30
1.2451351881027222,1990-05-01
1.2989528179168701,1990-05-02
1.3062915802001953,1990-05-03
1.301398515701294,1990-05-04
1.3062915802001953,1990-05-07
1.3307539224624634,1990-05-08
1.3674468994140625,1990-05-09
1.389462947845459,1990-05-10
1.396802306175232,1990-05-11
1.3992482423782349,1990-05-14
1.4041411876678467,1990-05-15
1.4139258861541748,1990-05-16
1.4090332984924316,1990-05-17
1.4628506898880005,1990-05-18
1.435941457748413,1990-05-21
1.4432804584503174,1990-05-22
1.4726356267929077,1990-05-23
1.4555115699768066,1990-05-24
1.4481734037399292,1990-05-25
1.4775278568267822,1990-05-29
1.4775278568267822,1990-05-30
1.4726356267929077,1990-05-31
1.5117747783660889,1990-06-01
1.5435761213302612,1990-06-04
1.5313456058502197,1990-06-05
1.5411299467086792,1990-06-06
1.5582534074783325,1990-06-07
1.4922058582305908,1990-06-08
1.5019903182983398,1990-06-11
1.5337917804718018,1990-06-12
1.5631457567214966,1990-06-13
1.5631457567214966,1990-06-14
1.550915002822876,1990-06-15
1.5533610582351685,1990-06-18
1.5411299467086792,1990-06-19
1.5362377166748047,1990-06-20
