PPG,Date
4.049654006958008,1987-01-28
4.103407859802246,1987-01-29
4.157165050506592,1987-01-30
4.22883939743042,1987-02-02
4.216893672943115,1987-02-03
4.22883939743042,1987-02-04
4.169112205505371,1987-02-05
4.193002223968506,1987-02-06
4.157165050506592,1987-02-09
4.038883686065674,1987-02-10
4.123027324676514,1987-02-11
4.062922954559326,1987-02-12
4.129035949707031,1987-02-13
4.11100435256958,1987-02-17
4.195148944854736,1987-02-18
4.195148944854736,1987-02-19
4.159090518951416,1987-02-20
4.092977046966553,1987-02-23
4.068934440612793,1987-02-24
4.038883686065674,1987-02-25
4.068934440612793,1987-02-26
4.050904750823975,1987-02-27
4.074944496154785,1987-03-02
4.086967945098877,1987-03-03
4.074944496154785,1987-03-04
4.062922954559326,1987-03-05
4.092977046966553,1987-03-06
4.1831278800964355,1987-03-09
4.195148944854736,1987-03-10
4.201157093048096,1987-03-11
4.225199222564697,1987-03-12
4.1831278800964355,1987-03-13
4.123027324676514,1987-03-16
4.291310787200928,1987-03-17
4.327373027801514,1987-03-18
4.411518573760986,1987-03-19
4.567786693572998,1987-03-20
4.7120280265808105,1987-03-23
4.615866661071777,1987-03-24
4.639906883239746,1987-03-25
4.651926517486572,1987-03-26
4.4355597496032715,1987-03-27
4.26727294921875,1987-03-30
4.24323034286499,1987-03-31
4.351415634155273,1987-04-01
4.423537731170654,1987-04-02
4.519700527191162,1987-04-03
4.627882957458496,1987-04-06
4.55576229095459,1987-04-07
4.507681846618652,1987-04-08
4.339395046234131,1987-04-09
4.291310787200928,1987-04-10
4.038883686065674,1987-04-13
3.9306979179382324,1987-04-14
3.9908008575439453,1987-04-15
4.1350483894348145,1987-04-16
4.038883686065674,1987-04-20
4.11100435256958,1987-04-21
3.942718267440796,1987-04-22
3.8705954551696777,1987-04-23
3.7383720874786377,1987-04-24
3.7984726428985596,1987-04-27
3.7984726428985596,1987-04-28
3.8826169967651367,1987-04-29
4.0028204917907715,1987-04-30
4.074944496154785,1987-05-01
4.0028204917907715,1987-05-04
4.053153038024902,1987-05-05
4.137844085693359,1987-05-06
4.113650798797607,1987-05-07
4.137844085693359,1987-05-08
4.125744342803955,1987-05-11
4.077353000640869,1987-05-12
4.041055202484131,1987-05-13
3.9926583766937256,1987-05-14
3.871668815612793,1987-05-15
3.8111743927001953,1987-05-18
3.6659865379333496,1987-05-19
3.60549259185791,1987-05-20
3.5570943355560303,1987-05-21
3.60549259185791,1987-05-22
3.7627787590026855,1987-05-26
3.774876594543457,1987-05-27
3.7385799884796143,1987-05-28
3.7627787590026855,1987-05-29
3.7990763187408447,1987-06-01
3.859570026397705,1987-06-02
3.8353724479675293,1987-06-03
3.9442598819732666,1987-06-04
3.9200637340545654,1987-06-05
3.8958661556243896,1987-06-08
3.9200637340545654,1987-06-09
3.9563610553741455,1987-06-10
3.9805588722229004,1987-06-11
3.9926583766937256,1987-06-12
4.041055202484131,1987-06-15
4.2467360496521,1987-06-16
4.4645185470581055,1987-06-17
4.646003246307373,1987-06-18
4.59760856628418,1987-06-19
4.80328893661499,1987-06-22
4.839588642120361,1987-06-23
4.839588642120361,1987-06-24
4.670200347900391,1987-06-25
4.694400310516357,1987-06-26
4.670200347900391,1987-06-29
4.549209117889404,1987-06-30
4.452417850494385,1987-07-01
4.4161224365234375,1987-07-02
4.476617813110352,1987-07-06
4.670200347900391,1987-07-07
4.77908992767334,1987-07-08
4.77908992767334,1987-07-09
4.77908992767334,1987-07-10
4.754894256591797,1987-07-13
4.694400310516357,1987-07-14
4.670200347900391,1987-07-15
4.694400310516357,1987-07-16
4.682298183441162,1987-07-17
4.621805667877197,1987-07-20
4.476617813110352,1987-07-21
4.682298183441162,1987-07-22
4.59760856628418,1987-07-23
4.561310768127441,1987-07-24
4.573409557342529,1987-07-27
4.561310768127441,1987-07-28
4.585507869720459,1987-07-29
4.682298183441162,1987-07-30
4.80328893661499,1987-07-31
4.754894256591797,1987-08-03
4.683842182159424,1987-08-04
4.6960129737854,1987-08-05
4.756841659545898,1987-08-06
4.73250675201416,1987-08-07
4.781172752380371,1987-08-10
4.73250675201416,1987-08-11
4.7690019607543945,1987-08-12
4.842000961303711,1987-08-13
4.793338298797607,1987-08-14
4.756841659545898,1987-08-17
4.635181903839111,1987-08-18
4.659512996673584,1987-08-19
4.6473493576049805,1987-08-20
4.708174228668213,1987-08-21
4.6473493576049805,1987-08-24
4.623016357421875,1987-08-25
4.671680927276611,1987-08-26
4.72034215927124,1987-08-27
4.598684787750244,1987-08-28
4.73250675201416,1987-08-31
4.805504322052002,1987-09-01
4.744674205780029,1987-09-02
4.562188148498535,1987-09-03
4.477025985717773,1987-09-04
4.404029846191406,1987-09-08
4.306704521179199,1987-09-09
4.31887149810791,1987-09-10
4.404029846191406,1987-09-11
4.44052791595459,1987-09-14
4.355370044708252,1987-09-15
4.331037521362305,1987-09-16
4.4648613929748535,1987-09-17
4.489192008972168,1987-09-18
4.391862869262695,1987-09-21
4.44052791595459,1987-09-22
4.44052791595459,1987-09-23
4.428363800048828,1987-09-24
4.428363800048828,1987-09-25
4.452696323394775,1987-09-28
4.477025985717773,1987-09-29
4.404029846191406,1987-09-30
4.5378546714782715,1987-10-01
4.52569055557251,1987-10-02
4.562188148498535,1987-10-05
4.501359939575195,1987-10-06
4.428363800048828,1987-10-07
4.3675336837768555,1987-10-08
4.306704521179199,1987-10-09
4.258038520812988,1987-10-12
4.355370044708252,1987-10-13
4.258038520812988,1987-10-14
4.1120476722717285,1987-10-15
3.8930654525756836,1987-10-16
3.090121030807495,1987-10-19
3.0171260833740234,1987-10-20
3.4550957679748535,1987-10-21
3.211780071258545,1987-10-22
3.1144511699676514,1987-10-23
2.8954672813415527,1987-10-26
2.871135950088501,1987-10-27
2.7373127937316895,1987-10-28
2.858971357345581,1987-10-29
2.9806289672851562,1987-10-30
3.236111879348755,1987-11-02
3.3091049194335938,1987-11-03
3.240370988845825,1987-11-04
3.3385627269744873,1987-11-05
3.240370988845825,1987-11-06
3.0071630477905273,1987-11-09
2.8475983142852783,1987-11-10
3.0071630477905273,1987-11-11
3.16672682762146,1987-11-12
3.043985366821289,1987-11-13
3.1299028396606445,1987-11-16
3.16672682762146,1987-11-17
3.277193784713745,1987-11-18
3.2649195194244385,1987-11-19
3.4367575645446777,1987-11-20
3.4490320682525635,1987-11-23
3.485853433609009,1987-11-24
3.3876595497131348,1987-11-25
3.3017425537109375,1987-11-27
3.142176389694214,1987-11-30
3.2158238887786865,1987-12-01
3.228098154067993,1987-12-02
3.056258201599121,1987-12-03
3.0317084789276123,1987-12-04
3.105355739593506,1987-12-07
3.1176295280456543,1987-12-08
3.277193784713745,1987-12-09
3.1544530391693115,1987-12-10
3.2649195194244385,1987-12-11
3.3631110191345215,1987-12-14
3.4613046646118164,1987-12-15
3.4613046646118164,1987-12-16
3.4122073650360107,1987-12-17
3.4981279373168945,1987-12-18
3.4367575645446777,1987-12-21
3.4122073650360107,1987-12-22
3.4367575645446777,1987-12-23
3.4122073650360107,1987-12-24
3.3017425537109375,1987-12-28
3.326289415359497,1987-12-29
3.3140170574188232,1987-12-30
3.2526450157165527,1987-12-31
3.5104024410247803,1988-01-04
3.534952163696289,1988-01-05
3.5717732906341553,1988-01-06
3.5595011711120605,1988-01-07
3.2158238887786865,1988-01-08
3.2894673347473145,1988-01-11
3.2894673347473145,1988-01-12
3.240370988845825,1988-01-13
3.240370988845825,1988-01-14
3.2649195194244385,1988-01-15
3.2649195194244385,1988-01-18
3.2894673347473145,1988-01-19
3.1544530391693115,1988-01-20
3.093080759048462,1988-01-21
3.178999423980713,1988-01-22
3.3508381843566895,1988-01-25
3.3017425537109375,1988-01-26
3.2158238887786865,1988-01-27
3.3631110191345215,1988-01-28
3.3631110191345215,1988-01-29
3.4122073650360107,1988-02-01
3.4122073650360107,1988-02-02
3.3631110191345215,1988-02-03
3.3140170574188232,1988-02-04
3.2649195194244385,1988-02-05
3.3017425537109375,1988-02-08
3.3385627269744873,1988-02-09
3.3631110191345215,1988-02-10
3.399935483932495,1988-02-11
3.4981279373168945,1988-02-12
3.602106809616089,1988-02-16
3.66399884223938,1988-02-17
3.701134204864502,1988-02-18
3.911564826965332,1988-02-19
3.9487016201019287,1988-02-22
3.8991875648498535,1988-02-23
3.9487016201019287,1988-02-24
3.8620502948760986,1988-02-25
3.8620502948760986,1988-02-26
3.936323881149292,1988-02-29
3.8991875648498535,1988-03-01
3.9487016201019287,1988-03-02
4.07248067855835,1988-03-03
4.010590553283691,1988-03-04
3.9858341217041016,1988-03-07
4.047727584838867,1988-03-08
3.9487016201019287,1988-03-09
3.911564826965332,1988-03-10
3.837294578552246,1988-03-11
3.837294578552246,1988-03-14
3.8744308948516846,1988-03-15
3.9239439964294434,1988-03-16
3.936323881149292,1988-03-17
3.9734575748443604,1988-03-18
3.9487016201019287,1988-03-21
4.010590553283691,1988-03-22
3.936323881149292,1988-03-23
3.8744308948516846,1988-03-24
3.8125391006469727,1988-03-25
3.738267183303833,1988-03-28
3.8001585006713867,1988-03-29
3.824915647506714,1988-03-30
3.8620502948760986,1988-03-31
3.8991875648498535,1988-04-04
3.911564826965332,1988-04-05
3.9858341217041016,1988-04-06
4.07248067855835,1988-04-07
4.183887481689453,1988-04-08
4.208647727966309,1988-04-11
4.196268558502197,1988-04-12
4.183887481689453,1988-04-13
3.911564826965332,1988-04-14
3.9858341217041016,1988-04-15
3.9734575748443604,1988-04-18
3.8744308948516846,1988-04-19
3.8001585006713867,1988-04-20
3.9239439964294434,1988-04-21
4.035346984863281,1988-04-22
4.010590553283691,1988-04-25
4.196268558502197,1988-04-26
4.258159160614014,1988-04-27
4.270535945892334,1988-04-28
4.245783805847168,1988-04-29
4.171510696411133,1988-05-02
4.183887481689453,1988-05-03
4.151473045349121,1988-05-04
4.089141368865967,1988-05-05
4.089141368865967,1988-05-06
4.076674461364746,1988-05-09
4.089141368865967,1988-05-10
4.076674461364746,1988-05-11
4.11407470703125,1988-05-12
4.26367712020874,1988-05-13
4.25120735168457,1988-05-16
4.238745212554932,1988-05-17
4.188879013061523,1988-05-18
4.076674461364746,1988-05-19
4.139008045196533,1988-05-20
4.02680778503418,1988-05-23
4.039271831512451,1988-05-24
4.039271831512451,1988-05-25
4.089141368865967,1988-05-26
4.039271831512451,1988-05-27
4.076674461364746,1988-05-31
4.139008045196533,1988-06-01
4.163942813873291,1988-06-02
4.238745212554932,1988-06-03
4.238745212554932,1988-06-06
4.163942813873291,1988-06-07
4.28861141204834,1988-06-08
4.3010759353637695,1988-06-09
4.326013565063477,1988-06-10
4.350944995880127,1988-06-13
4.4257493019104,1988-06-14
4.51301383972168,1988-06-15
4.438215255737305,1988-06-16
4.3883466720581055,1988-06-17
4.413279056549072,1988-06-20
4.463149547576904,1988-06-21
4.612751483917236,1988-06-22
4.625216484069824,1988-06-23
4.600284576416016,1988-06-24
4.525484561920166,1988-06-27
4.525484561920166,1988-06-28
4.47561502456665,1988-06-29
4.550417900085449,1988-06-30
4.53795051574707,1988-07-01
4.575349807739258,1988-07-05
4.525484561920166,1988-07-06
4.463149547576904,1988-07-07
4.47561502456665,1988-07-08
4.47561502456665,1988-07-11
4.51301383972168,1988-07-12
4.51301383972168,1988-07-13
4.53795051574707,1988-07-14
4.525484561920166,1988-07-15
4.47561502456665,1988-07-18
4.413279056549072,1988-07-19
4.4257493019104,1988-07-20
4.400813579559326,1988-07-21
4.338477611541748,1988-07-22
4.363412857055664,1988-07-25
4.350944995880127,1988-07-26
4.28861141204834,1988-07-27
4.350944995880127,1988-07-28
4.47561502456665,1988-07-29
4.488078594207764,1988-08-01
4.438215255737305,1988-08-02
4.450679779052734,1988-08-03
4.422038555145264,1988-08-04
4.422038555145264,1988-08-05
4.384349822998047,1988-08-08
4.346665859222412,1988-08-09
4.170785903930664,1988-08-10
4.107973575592041,1988-08-11
4.15822172164917,1988-08-12
4.120535850524902,1988-08-15
4.120535850524902,1988-08-16
4.145660877227783,1988-08-17
4.195911407470703,1988-08-18
4.183346271514893,1988-08-19
4.095407962799072,1988-08-22
4.095407962799072,1988-08-23
4.170785903930664,1988-08-24
4.221039295196533,1988-08-25
4.170785903930664,1988-08-26
4.24616003036499,1988-08-29
4.283845901489258,1988-08-30
4.195911407470703,1988-08-31
4.208472728729248,1988-09-01
4.296411514282227,1988-09-02
4.321537017822266,1988-09-06
4.334097385406494,1988-09-07
4.221039295196533,1988-09-08
4.27128791809082,1988-09-09
4.24616003036499,1988-09-12
4.27128791809082,1988-09-13
4.334097385406494,1988-09-14
4.359226703643799,1988-09-15
4.396913051605225,1988-09-16
4.396913051605225,1988-09-19
4.396913051605225,1988-09-20
4.409476280212402,1988-09-21
4.396913051605225,1988-09-22
4.371785640716553,1988-09-23
4.346665859222412,1988-09-26
4.296411514282227,1988-09-27
4.296411514282227,1988-09-28
4.359226703643799,1988-09-29
4.334097385406494,1988-09-30
4.396913051605225,1988-10-03
4.396913051605225,1988-10-04
4.371785640716553,1988-10-05
4.422038555145264,1988-10-06
4.522535800933838,1988-10-07
4.522535800933838,1988-10-10
4.522535800933838,1988-10-11
4.422038555145264,1988-10-12
4.396913051605225,1988-10-13
4.384349822998047,1988-10-14
4.384349822998047,1988-10-17
4.321537017822266,1988-10-18
4.221039295196533,1988-10-19
4.258725166320801,1988-10-20
4.283845901489258,1988-10-21
4.195911407470703,1988-10-24
4.195911407470703,1988-10-25
4.195911407470703,1988-10-26
4.183346271514893,1988-10-27
4.170785903930664,1988-10-28
4.3089776039123535,1988-10-31
4.24616003036499,1988-11-01
4.195911407470703,1988-11-02
4.170785903930664,1988-11-03
4.0785746574401855,1988-11-04
3.977243423461914,1988-11-07
3.92657732963562,1988-11-08
3.8885786533355713,1988-11-09
3.8759119510650635,1988-11-10
3.7999160289764404,1988-11-11
3.812577962875366,1988-11-14
3.92657732963562,1988-11-15
3.7365832328796387,1988-11-16
3.7239153385162354,1988-11-17
3.761913299560547,1988-11-18
3.7365832328796387,1988-11-21
3.761913299560547,1988-11-22
3.7872471809387207,1988-11-23
3.7492480278015137,1988-11-25
3.7365832328796387,1988-11-28
3.7745821475982666,1988-11-29
3.7365832328796387,1988-11-30
3.7999160289764404,1988-12-01
3.812577962875366,1988-12-02
3.9012467861175537,1988-12-05
3.913909673690796,1988-12-06
3.9645774364471436,1988-12-07
3.92657732963562,1988-12-08
3.9645774364471436,1988-12-09
3.913909673690796,1988-12-12
3.939244031906128,1988-12-13
3.92657732963562,1988-12-14
3.92657732963562,1988-12-15
3.9899094104766846,1988-12-16
4.065909385681152,1988-12-19
3.977243423461914,1988-12-20
4.002575397491455,1988-12-21
4.027911186218262,1988-12-22
4.05324125289917,1988-12-23
4.065909385681152,1988-12-27
4.065909385681152,1988-12-28
4.091241836547852,1988-12-29
4.091241836547852,1988-12-30
4.065909385681152,1989-01-03
4.192573070526123,1989-01-04
4.179905414581299,1989-01-05
4.268571376800537,1989-01-06
4.306568622589111,1989-01-09
4.268571376800537,1989-01-10
4.268571376800537,1989-01-11
4.2559051513671875,1989-01-12
4.23057222366333,1989-01-13
4.281233787536621,1989-01-16
4.2559051513671875,1989-01-17
4.268571376800537,1989-01-18
4.2052388191223145,1989-01-19
4.2559051513671875,1989-01-20
4.2559051513671875,1989-01-23
4.306568622589111,1989-01-24
4.331902027130127,1989-01-25
4.382570743560791,1989-01-26
4.458567142486572,1989-01-27
4.509231090545654,1989-01-30
4.559895992279053,1989-01-31
4.521894931793213,1989-02-01
4.509231090545654,1989-02-02
4.4712324142456055,1989-02-03
4.4965667724609375,1989-02-06
4.559895992279053,1989-02-07
4.572562217712402,1989-02-08
4.4838972091674805,1989-02-09
4.407900810241699,1989-02-10
4.395235538482666,1989-02-13
4.417194843292236,1989-02-14
4.442726135253906,1989-02-15
4.353360176086426,1989-02-16
4.417194843292236,1989-02-17
4.404423236846924,1989-02-21
4.404423236846924,1989-02-22
4.378892421722412,1989-02-23
4.340592861175537,1989-02-24
4.340592861175537,1989-02-27
4.36612606048584,1989-02-28
4.340592861175537,1989-03-01
4.417194843292236,1989-03-02
4.455491542816162,1989-03-03
4.442726135253906,1989-03-06
4.506557464599609,1989-03-07
4.519324779510498,1989-03-08
4.468256950378418,1989-03-09
4.493790626525879,1989-03-10
4.481024265289307,1989-03-13
4.481024265289307,1989-03-14
4.468256950378418,1989-03-15
4.519324779510498,1989-03-16
4.42996072769165,1989-03-17
4.378892421722412,1989-03-20
4.36612606048584,1989-03-21
4.391658306121826,1989-03-22
4.404423236846924,1989-03-23
4.417194843292236,1989-03-27
4.442726135253906,1989-03-28
4.455491542816162,1989-03-29
4.468256950378418,1989-03-30
4.455491542816162,1989-03-31
4.506557464599609,1989-04-03
4.481024265289307,1989-04-04
4.442726135253906,1989-04-05
4.481024265289307,1989-04-06
4.468256950378418,1989-04-07
4.442726135253906,1989-04-10
4.442726135253906,1989-04-11
4.42996072769165,1989-04-12
4.42996072769165,1989-04-13
4.506557464599609,1989-04-14
4.506557464599609,1989-04-17
4.481024265289307,1989-04-18
4.519324779510498,1989-04-19
4.544857025146484,1989-04-20
4.5320916175842285,1989-04-21
4.5320916175842285,1989-04-24
4.506557464599609,1989-04-25
4.481024265289307,1989-04-26
4.544857025146484,1989-04-27
4.5320916175842285,1989-04-28
4.595921516418457,1989-05-01
4.544857025146484,1989-05-02
4.608686447143555,1989-05-03
4.596327781677246,1989-05-04
4.5834550857543945,1989-05-05
4.544829845428467,1989-05-08
4.531954765319824,1989-05-09
4.519079685211182,1989-05-10
4.531954765319824,1989-05-11
4.622079372406006,1989-05-12
4.634952545166016,1989-05-15
4.660704612731934,1989-05-16
4.634952545166016,1989-05-17
4.660704612731934,1989-05-18
4.68645715713501,1989-05-19
4.712203502655029,1989-05-22
4.647825717926025,1989-05-23
4.609205722808838,1989-05-24
4.660704612731934,1989-05-25
4.660704612731934,1989-05-26
4.634952545166016,1989-05-30
4.660704612731934,1989-05-31
4.647825717926025,1989-06-01
4.68645715713501,1989-06-02
4.596327781677246,1989-06-05
4.699328422546387,1989-06-06
4.673576831817627,1989-06-07
4.660704612731934,1989-06-08
4.660704612731934,1989-06-09
4.673576831817627,1989-06-12
4.634952545166016,1989-06-13
4.609205722808838,1989-06-14
4.596327781677246,1989-06-15
4.609205722808838,1989-06-16
4.634952545166016,1989-06-19
4.622079372406006,1989-06-20
4.609205722808838,1989-06-21
4.7250800132751465,1989-06-22
4.68645715713501,1989-06-23
4.647825717926025,1989-06-26
4.647825717926025,1989-06-27
4.634952545166016,1989-06-28
4.531954765319824,1989-06-29
4.544829845428467,1989-06-30
4.544829845428467,1989-07-03
4.4933295249938965,1989-07-05
4.4933295249938965,1989-07-06
4.519079685211182,1989-07-07
4.519079685211182,1989-07-10
4.557704925537109,1989-07-11
4.609205722808838,1989-07-12
4.557704925537109,1989-07-13
4.609205722808838,1989-07-14
4.557704925537109,1989-07-17
4.506204128265381,1989-07-18
4.531954765319824,1989-07-19
4.454707622528076,1989-07-20
4.557704925537109,1989-07-21
4.557704925537109,1989-07-24
4.622079372406006,1989-07-25
4.634952545166016,1989-07-26
4.634952545166016,1989-07-27
4.634952545166016,1989-07-28
4.609205722808838,1989-07-31
4.622079372406006,1989-08-01
4.634952545166016,1989-08-02
4.634952545166016,1989-08-03
4.6224894523620605,1989-08-04
4.635470867156982,1989-08-07
4.635470867156982,1989-08-08
4.583535671234131,1989-08-09
4.6484599113464355,1989-08-10
4.583535671234131,1989-08-11
4.518614768981934,1989-08-14
4.49264669418335,1989-08-15
4.50562858581543,1989-08-16
4.440703868865967,1989-08-17
4.466675281524658,1989-08-18
4.336829662322998,1989-08-21
4.336829662322998,1989-08-22
4.3498125076293945,1989-08-23
4.440703868865967,1989-08-24
4.414734840393066,1989-08-25
4.466675281524658,1989-08-28
4.453690528869629,1989-08-29
4.50562858581543,1989-08-30
4.570549011230469,1989-08-31
4.6224894523620605,1989-09-01
4.609504699707031,1989-09-05
4.6224894523620605,1989-09-06
4.583535671234131,1989-09-07
4.583535671234131,1989-09-08
4.596520900726318,1989-09-11
4.596520900726318,1989-09-12
4.609504699707031,1989-09-13
4.596520900726318,1989-09-14
4.609504699707031,1989-09-15
4.635470867156982,1989-09-18
4.726366996765137,1989-09-19
4.6484599113464355,1989-09-20
4.609504699707031,1989-09-21
4.583535671234131,1989-09-22
4.570549011230469,1989-09-25
4.479656219482422,1989-09-26
4.49264669418335,1989-09-27
4.466675281524658,1989-09-28
4.453690528869629,1989-09-29
4.388766288757324,1989-10-02
4.375783443450928,1989-10-03
4.440703868865967,1989-10-04
4.427719593048096,1989-10-05
4.427719593048096,1989-10-06
4.49264669418335,1989-10-09
4.544580936431885,1989-10-10
4.531597137451172,1989-10-11
4.479656219482422,1989-10-12
4.23295259475708,1989-10-13
4.1810150146484375,1989-10-16
4.297874927520752,1989-10-17
4.297874927520752,1989-10-18
4.258922576904297,1989-10-19
4.14206075668335,1989-10-20
4.1810150146484375,1989-10-23
4.1810150146484375,1989-10-24
4.1290788650512695,1989-10-25
4.103107929229736,1989-10-26
4.1290788650512695,1989-10-27
4.025199890136719,1989-10-30
4.09012508392334,1989-10-31
4.116093635559082,1989-11-01
4.0771403312683105,1989-11-02
4.051168918609619,1989-11-03
3.99924635887146,1989-11-06
3.894345283508301,1989-11-07
3.946794033050537,1989-11-08
3.946794033050537,1989-11-09
3.9336841106414795,1989-11-10
3.9336841106414795,1989-11-13
3.8812341690063477,1989-11-14
3.973020076751709,1989-11-15
4.025467872619629,1989-11-16
4.051692962646484,1989-11-17
3.99924635887146,1989-11-20
3.99924635887146,1989-11-21
3.99924635887146,1989-11-22
3.99924635887146,1989-11-24
4.07791805267334,1989-11-27
4.1434807777404785,1989-11-28
4.15659236907959,1989-11-29
4.1434807777404785,1989-11-30
4.182816982269287,1989-12-01
4.274601459503174,1989-12-04
4.248377323150635,1989-12-05
4.261490821838379,1989-12-06
4.182816982269287,1989-12-07
4.182816982269287,1989-12-08
4.182816982269287,1989-12-11
4.222154140472412,1989-12-12
4.182816982269287,1989-12-13
4.15659236907959,1989-12-14
4.15659236907959,1989-12-15
4.064805507659912,1989-12-18
4.064805507659912,1989-12-19
4.117257118225098,1989-12-20
4.195929527282715,1989-12-21
4.169706344604492,1989-12-22
4.235267639160156,1989-12-26
4.274601459503174,1989-12-27
4.169706344604492,1989-12-28
4.169706344604492,1989-12-29
4.235267639160156,1990-01-02
4.35327672958374,1990-01-03
4.313937187194824,1990-01-04
4.261490821838379,1990-01-05
4.327052116394043,1990-01-08
4.300827980041504,1990-01-09
4.261490821838379,1990-01-10
4.248377323150635,1990-01-11
4.182816982269287,1990-01-12
4.195929527282715,1990-01-15
4.248377323150635,1990-01-16
4.195929527282715,1990-01-17
4.261490821838379,1990-01-18
4.169706344604492,1990-01-19
4.038581848144531,1990-01-22
4.130369663238525,1990-01-23
4.195929527282715,1990-01-24
4.1434807777404785,1990-01-25
4.1434807777404785,1990-01-26
4.15659236907959,1990-01-29
4.1434807777404785,1990-01-30
4.169706344604492,1990-01-31
4.117257118225098,1990-02-01
4.1434807777404785,1990-02-02
4.1434807777404785,1990-02-05
4.169706344604492,1990-02-06
4.15659236907959,1990-02-07
4.1434807777404785,1990-02-08
4.182816982269287,1990-02-09
4.1434807777404785,1990-02-12
4.183729648590088,1990-02-13
4.223447799682617,1990-02-14
4.196970462799072,1990-02-15
4.196970462799072,1990-02-16
4.130768299102783,1990-02-20
4.144010543823242,1990-02-21
4.091050148010254,1990-02-22
4.130768299102783,1990-02-23
4.144010543823242,1990-02-26
4.196970462799072,1990-02-27
4.236686706542969,1990-02-28
4.223447799682617,1990-03-01
4.329364776611328,1990-03-02
4.316123962402344,1990-03-05
4.329364776611328,1990-03-06
4.355842113494873,1990-03-07
4.382323265075684,1990-03-08
4.289644718170166,1990-03-09
4.329364776611328,1990-03-12
4.316123962402344,1990-03-13
4.36908483505249,1990-03-14
4.382323265075684,1990-03-15
4.422042369842529,1990-03-16
4.448522567749023,1990-03-19
4.448522567749023,1990-03-20
4.475000381469727,1990-03-21
4.475000381469727,1990-03-22
4.475000381469727,1990-03-23
4.488240718841553,1990-03-26
4.46176290512085,1990-03-27
4.501479625701904,1990-03-28
4.488240718841553,1990-03-29
4.52795934677124,1990-03-30
4.488240718841553,1990-04-02
4.554437160491943,1990-04-03
4.5941596031188965,1990-04-04
4.554437160491943,1990-04-05
4.514719009399414,1990-04-06
4.501479625701904,1990-04-09
4.514719009399414,1990-04-10
4.554437160491943,1990-04-11
4.541201591491699,1990-04-12
4.52795934677124,1990-04-16
4.541201591491699,1990-04-17
4.5941596031188965,1990-04-18
4.72654914855957,1990-04-19
4.805990219116211,1990-04-20
4.67359733581543,1990-04-23
4.766273021697998,1990-04-24
4.779510498046875,1990-04-25
4.872190475463867,1990-04-26
4.819232940673828,1990-04-27
4.73979377746582,1990-04-30
4.779510498046875,1990-05-01
4.713314056396484,1990-05-02
4.779510498046875,1990-05-03
4.851142406463623,1990-05-04
4.904600143432617,1990-05-07
4.824413776397705,1990-05-08
4.904600143432617,1990-05-09
4.877872943878174,1990-05-10
4.944693565368652,1990-05-11
4.931329727172852,1990-05-14
4.998149394989014,1990-05-15
5.064968109130859,1990-05-16
5.064968109130859,1990-05-17
5.1050615310668945,1990-05-18
5.158515453338623,1990-05-21
5.185245513916016,1990-05-22
5.185245513916016,1990-05-23
5.171879768371582,1990-05-24
5.198605537414551,1990-05-25
5.292157173156738,1990-05-29
5.318887710571289,1990-05-30
5.318887710571289,1990-05-31
5.35897970199585,1990-06-01
5.425797462463379,1990-06-04
5.345614433288574,1990-06-05
5.292157173156738,1990-06-06
5.131791114807129,1990-06-07
5.024875164031982,1990-06-08
5.185245513916016,1990-06-11
5.185245513916016,1990-06-12
5.091696739196777,1990-06-13
5.118424892425537,1990-06-14
5.024875164031982,1990-06-15
5.024875164031982,1990-06-18
5.131791114807129,1990-06-19
5.064968109130859,1990-06-20
5.078334331512451,1990-06-21
5.091696739196777,1990-06-22
5.118424892425537,1990-06-25
5.2654290199279785,1990-06-26
4.95805549621582,1990-06-27
5.1050615310668945,1990-06-28
5.131791114807129,1990-06-29
5.158515453338623,1990-07-02
5.211971282958984,1990-07-03
5.171879768371582,1990-07-05
5.091696739196777,1990-07-06
5.118424892425537,1990-07-09
5.1050615310668945,1990-07-10
5.185245513916016,1990-07-11
5.211971282958984,1990-07-12
5.345614433288574,1990-07-13
5.318887710571289,1990-07-16
5.292157173156738,1990-07-17
5.278792858123779,1990-07-18
5.465888500213623,1990-07-19
5.773258686065674,1990-07-20
5.679712772369385,1990-07-23
5.666351795196533,1990-07-24
5.626258373260498,1990-07-25
5.559438705444336,1990-07-26
5.465888500213623,1990-07-27
5.666351795196533,1990-07-30
5.706443786621094,1990-07-31
5.679712772369385,1990-08-01
5.626258373260498,1990-08-02
5.345614433288574,1990-08-03
5.283079147338867,1990-08-06
5.336987495422363,1990-08-07
5.390897750854492,1990-08-08
5.444802761077881,1990-08-09
5.363944053649902,1990-08-10
5.269603252410889,1990-08-13
5.242645740509033,1990-08-14
5.175263404846191,1990-08-15
5.013535499572754,1990-08-16
4.973102569580078,1990-08-17
5.053964138031006,1990-08-20
4.932668209075928,1990-08-21
4.878761291503906,1990-08-22
4.757468223571777,1990-08-23
4.838329315185547,1990-08-24
5.000056743621826,1990-08-27
5.0270094871521,1990-08-28
4.986579418182373,1990-08-29
4.865283012390137,1990-08-30
4.9461469650268555,1990-08-31
4.91919469833374,1990-09-04
4.905719757080078,1990-09-05
4.905719757080078,1990-09-06
4.892237663269043,1990-09-07
4.892237663269043,1990-09-10
4.81137228012085,1990-09-11
4.838329315185547,1990-09-12
4.79789924621582,1990-09-13
4.717032432556152,1990-09-14
4.6226959228515625,1990-09-17
