CHTR,Date
381.010009765625,2017-09-11
381.57000732421875,2017-09-12
385.1300048828125,2017-09-13
376.0,2017-09-14
369.4700012207031,2017-09-15
368.1700134277344,2017-09-18
364.0199890136719,2017-09-19
367.010009765625,2017-09-20
361.0799865722656,2017-09-21
360.29998779296875,2017-09-22
357.5799865722656,2017-09-25
359.0400085449219,2017-09-26
362.8500061035156,2017-09-27
360.95001220703125,2017-09-28
363.4200134277344,2017-09-29
364.1099853515625,2017-10-02
369.510009765625,2017-10-03
371.0899963378906,2017-10-04
369.7200012207031,2017-10-05
367.3999938964844,2017-10-06
366.04998779296875,2017-10-09
364.9200134277344,2017-10-10
365.1199951171875,2017-10-11
355.7099914550781,2017-10-12
357.3999938964844,2017-10-13
362.6000061035156,2017-10-16
357.8399963378906,2017-10-17
352.07000732421875,2017-10-18
351.6700134277344,2017-10-19
350.760009765625,2017-10-20
345.07000732421875,2017-10-23
340.260009765625,2017-10-24
344.9100036621094,2017-10-25
316.2900085449219,2017-10-26
319.760009765625,2017-10-27
323.9800109863281,2017-10-30
334.1700134277344,2017-10-31
338.2200012207031,2017-11-01
337.6600036621094,2017-11-02
335.42999267578125,2017-11-03
348.3999938964844,2017-11-06
343.010009765625,2017-11-07
337.8999938964844,2017-11-08
341.20001220703125,2017-11-09
338.44000244140625,2017-11-10
343.7200012207031,2017-11-13
336.80999755859375,2017-11-14
334.2200012207031,2017-11-15
340.6300048828125,2017-11-16
341.5400085449219,2017-11-17
338.3699951171875,2017-11-20
338.4200134277344,2017-11-21
334.2699890136719,2017-11-22
328.9800109863281,2017-11-24
321.8399963378906,2017-11-27
325.8900146484375,2017-11-28
331.6700134277344,2017-11-29
326.2099914550781,2017-11-30
336.2699890136719,2017-12-01
334.0,2017-12-04
330.95001220703125,2017-12-05
322.6400146484375,2017-12-06
325.2200012207031,2017-12-07
324.5,2017-12-08
331.489990234375,2017-12-11
329.989990234375,2017-12-12
329.0,2017-12-13
328.67999267578125,2017-12-14
322.30999755859375,2017-12-15
323.2300109863281,2017-12-18
316.9700012207031,2017-12-19
316.3800048828125,2017-12-20
332.94000244140625,2017-12-21
338.20001220703125,2017-12-22
340.3999938964844,2017-12-26
333.25,2017-12-27
338.0299987792969,2017-12-28
335.9599914550781,2017-12-29
348.9700012207031,2018-01-02
353.0299987792969,2018-01-03
349.7900085449219,2018-01-04
350.8800048828125,2018-01-05
356.54998779296875,2018-01-08
354.760009765625,2018-01-09
350.8299865722656,2018-01-10
355.2699890136719,2018-01-11
354.0,2018-01-12
352.92999267578125,2018-01-16
357.8399963378906,2018-01-17
365.25,2018-01-18
366.04998779296875,2018-01-19
370.25,2018-01-22
369.25,2018-01-23
376.17999267578125,2018-01-24
375.1400146484375,2018-01-25
377.0,2018-01-26
374.5,2018-01-29
376.57000732421875,2018-01-30
377.25,2018-01-31
371.17999267578125,2018-02-01
387.5,2018-02-02
372.57000732421875,2018-02-05
369.75,2018-02-06
363.54998779296875,2018-02-07
348.6499938964844,2018-02-08
349.42999267578125,2018-02-09
357.8800048828125,2018-02-12
355.67999267578125,2018-02-13
358.94000244140625,2018-02-14
363.6700134277344,2018-02-15
365.6600036621094,2018-02-16
358.7699890136719,2018-02-20
360.9700012207031,2018-02-21
356.75,2018-02-22
365.05999755859375,2018-02-23
358.0199890136719,2018-02-26
351.2200012207031,2018-02-27
341.92999267578125,2018-02-28
339.4100036621094,2018-03-01
332.75,2018-03-02
346.6000061035156,2018-03-05
337.9599914550781,2018-03-06
338.6700134277344,2018-03-07
341.19000244140625,2018-03-08
347.5899963378906,2018-03-09
359.2200012207031,2018-03-12
350.010009765625,2018-03-13
340.9599914550781,2018-03-14
339.54998779296875,2018-03-15
342.1700134277344,2018-03-16
332.989990234375,2018-03-19
327.6099853515625,2018-03-20
325.4700012207031,2018-03-21
322.9700012207031,2018-03-22
312.3900146484375,2018-03-23
312.17999267578125,2018-03-26
310.2200012207031,2018-03-27
306.260009765625,2018-03-28
311.2200012207031,2018-03-29
303.8699951171875,2018-04-02
306.3699951171875,2018-04-03
311.69000244140625,2018-04-04
317.0199890136719,2018-04-05
310.6700134277344,2018-04-06
316.510009765625,2018-04-09
308.239990234375,2018-04-10
303.3299865722656,2018-04-11
306.3399963378906,2018-04-12
305.9100036621094,2018-04-13
312.8399963378906,2018-04-16
310.4800109863281,2018-04-17
317.4599914550781,2018-04-18
315.54998779296875,2018-04-19
310.94000244140625,2018-04-20
309.9700012207031,2018-04-23
301.2799987792969,2018-04-24
300.3500061035156,2018-04-25
298.1499938964844,2018-04-26
263.3299865722656,2018-04-27
271.2900085449219,2018-04-30
279.3999938964844,2018-05-01
274.7799987792969,2018-05-02
271.3599853515625,2018-05-03
276.07000732421875,2018-05-04
278.1000061035156,2018-05-07
271.010009765625,2018-05-08
270.1300048828125,2018-05-09
272.8299865722656,2018-05-10
272.80999755859375,2018-05-11
272.8399963378906,2018-05-14
270.30999755859375,2018-05-15
272.3299865722656,2018-05-16
268.1700134277344,2018-05-17
270.1700134277344,2018-05-18
266.54998779296875,2018-05-21
267.6600036621094,2018-05-22
274.0899963378906,2018-05-23
268.42999267578125,2018-05-24
270.20001220703125,2018-05-25
266.3599853515625,2018-05-29
266.94000244140625,2018-05-30
261.0400085449219,2018-05-31
261.8699951171875,2018-06-01
267.9800109863281,2018-06-04
265.95001220703125,2018-06-05
275.0899963378906,2018-06-06
278.19000244140625,2018-06-07
277.260009765625,2018-06-08
283.05999755859375,2018-06-11
290.9800109863281,2018-06-12
285.0199890136719,2018-06-13
295.6099853515625,2018-06-14
297.20001220703125,2018-06-15
295.25,2018-06-18
292.989990234375,2018-06-19
290.3399963378906,2018-06-20
291.8599853515625,2018-06-21
299.29998779296875,2018-06-22
295.5299987792969,2018-06-25
299.29998779296875,2018-06-26
296.0400085449219,2018-06-27
295.04998779296875,2018-06-28
293.2099914550781,2018-06-29
293.9100036621094,2018-07-02
299.510009765625,2018-07-03
296.17999267578125,2018-07-05
304.42999267578125,2018-07-06
308.2200012207031,2018-07-09
305.7099914550781,2018-07-10
301.3699951171875,2018-07-11
305.0199890136719,2018-07-12
304.8399963378906,2018-07-13
304.19000244140625,2018-07-16
302.0299987792969,2018-07-17
299.6000061035156,2018-07-18
291.1400146484375,2018-07-19
288.8399963378906,2018-07-20
287.82000732421875,2018-07-23
282.32000732421875,2018-07-24
274.6499938964844,2018-07-25
286.9100036621094,2018-07-26
286.2900085449219,2018-07-27
293.8999938964844,2018-07-30
304.5799865722656,2018-07-31
301.42999267578125,2018-08-01
294.20001220703125,2018-08-02
303.6600036621094,2018-08-03
300.0,2018-08-06
297.0299987792969,2018-08-07
298.20001220703125,2018-08-08
305.1700134277344,2018-08-09
302.45001220703125,2018-08-10
302.05999755859375,2018-08-13
307.8599853515625,2018-08-14
295.75,2018-08-15
302.0,2018-08-16
299.6400146484375,2018-08-17
295.0,2018-08-20
305.0799865722656,2018-08-21
300.2799987792969,2018-08-22
293.3900146484375,2018-08-23
300.6700134277344,2018-08-24
304.3399963378906,2018-08-27
305.0299987792969,2018-08-28
309.1499938964844,2018-08-29
309.05999755859375,2018-08-30
310.3999938964844,2018-08-31
312.989990234375,2018-09-04
306.80999755859375,2018-09-05
305.19000244140625,2018-09-06
305.19000244140625,2018-09-07
310.2699890136719,2018-09-10
312.8399963378906,2018-09-11
312.5,2018-09-12
319.2099914550781,2018-09-13
318.1300048828125,2018-09-14
319.4700012207031,2018-09-17
328.7900085449219,2018-09-18
329.7900085449219,2018-09-19
329.989990234375,2018-09-20
332.5899963378906,2018-09-21
327.0400085449219,2018-09-24
323.3699951171875,2018-09-25
321.6700134277344,2018-09-26
325.07000732421875,2018-09-27
325.8800048828125,2018-09-28
321.5899963378906,2018-10-01
326.8900146484375,2018-10-02
325.2900085449219,2018-10-03
324.67999267578125,2018-10-04
316.0400085449219,2018-10-05
320.239990234375,2018-10-08
322.6400146484375,2018-10-09
310.1300048828125,2018-10-10
301.9200134277344,2018-10-11
308.739990234375,2018-10-12
313.8900146484375,2018-10-15
321.0400085449219,2018-10-16
319.8299865722656,2018-10-17
318.1000061035156,2018-10-18
321.3399963378906,2018-10-19
319.6099853515625,2018-10-22
317.8900146484375,2018-10-23
306.04998779296875,2018-10-24
314.80999755859375,2018-10-25
295.010009765625,2018-10-26
300.8500061035156,2018-10-29
316.2200012207031,2018-10-30
320.3699951171875,2018-10-31
324.5799865722656,2018-11-01
317.8699951171875,2018-11-02
323.3500061035156,2018-11-05
320.6700134277344,2018-11-06
328.3599853515625,2018-11-07
324.6499938964844,2018-11-08
321.1099853515625,2018-11-09
323.3500061035156,2018-11-12
324.55999755859375,2018-11-13
320.79998779296875,2018-11-14
318.4800109863281,2018-11-15
328.5400085449219,2018-11-16
323.6000061035156,2018-11-19
305.010009765625,2018-11-20
305.5400085449219,2018-11-21
309.42999267578125,2018-11-23
313.2300109863281,2018-11-26
317.6400146484375,2018-11-27
328.67999267578125,2018-11-28
330.3299865722656,2018-11-29
329.20001220703125,2018-11-30
326.70001220703125,2018-12-03
321.8399963378906,2018-12-04
326.7799987792969,2018-12-06
315.70001220703125,2018-12-07
315.6400146484375,2018-12-10
312.5400085449219,2018-12-11
316.7799987792969,2018-12-12
311.4800109863281,2018-12-13
309.4200134277344,2018-12-14
309.2799987792969,2018-12-17
305.92999267578125,2018-12-18
297.6000061035156,2018-12-19
290.45001220703125,2018-12-20
283.92999267578125,2018-12-21
273.5199890136719,2018-12-24
285.70001220703125,2018-12-26
284.7300109863281,2018-12-27
285.0799865722656,2018-12-28
284.9700012207031,2018-12-31
287.989990234375,2019-01-02
287.5,2019-01-03
302.739990234375,2019-01-04
301.4700012207031,2019-01-07
300.7099914550781,2019-01-08
297.6400146484375,2019-01-09
292.6700134277344,2019-01-10
294.5400085449219,2019-01-11
291.55999755859375,2019-01-14
294.0,2019-01-15
293.80999755859375,2019-01-16
294.4100036621094,2019-01-17
291.3999938964844,2019-01-18
284.9700012207031,2019-01-22
284.5299987792969,2019-01-23
287.5799865722656,2019-01-24
291.4100036621094,2019-01-25
290.8599853515625,2019-01-28
289.7799987792969,2019-01-29
289.9100036621094,2019-01-30
331.04998779296875,2019-01-31
340.95001220703125,2019-02-01
337.0,2019-02-04
340.70001220703125,2019-02-05
343.510009765625,2019-02-06
344.510009765625,2019-02-07
344.1600036621094,2019-02-08
337.82000732421875,2019-02-11
340.3999938964844,2019-02-12
338.489990234375,2019-02-13
341.6000061035156,2019-02-14
349.05999755859375,2019-02-15
348.42999267578125,2019-02-19
349.760009765625,2019-02-20
349.5400085449219,2019-02-21
350.0799865722656,2019-02-22
348.8999938964844,2019-02-25
346.32000732421875,2019-02-26
345.0299987792969,2019-02-27
344.9100036621094,2019-02-28
346.5799865722656,2019-03-01
346.1000061035156,2019-03-04
343.75,2019-03-05
340.55999755859375,2019-03-06
340.0299987792969,2019-03-07
337.5400085449219,2019-03-08
341.0799865722656,2019-03-11
342.510009765625,2019-03-12
348.1300048828125,2019-03-13
352.7099914550781,2019-03-14
355.9200134277344,2019-03-15
357.3500061035156,2019-03-18
360.45001220703125,2019-03-19
362.44000244140625,2019-03-20
366.2699890136719,2019-03-21
360.7799987792969,2019-03-22
356.8399963378906,2019-03-25
356.0299987792969,2019-03-26
355.510009765625,2019-03-27
352.8699951171875,2019-03-28
346.9100036621094,2019-03-29
346.2200012207031,2019-04-01
346.6300048828125,2019-04-02
345.3699951171875,2019-04-03
345.7200012207031,2019-04-04
351.44000244140625,2019-04-05
354.1400146484375,2019-04-08
354.55999755859375,2019-04-09
354.3500061035156,2019-04-10
355.25,2019-04-11
356.04998779296875,2019-04-12
357.3399963378906,2019-04-15
358.04998779296875,2019-04-16
361.69000244140625,2019-04-17
359.3699951171875,2019-04-18
358.04998779296875,2019-04-22
358.6300048828125,2019-04-23
360.5,2019-04-24
366.760009765625,2019-04-25
370.1499938964844,2019-04-26
370.9700012207031,2019-04-29
371.19000244140625,2019-04-30
371.0400085449219,2019-05-01
370.4100036621094,2019-05-02
377.67999267578125,2019-05-03
376.2799987792969,2019-05-06
374.739990234375,2019-05-07
372.32000732421875,2019-05-08
374.3299865722656,2019-05-09
377.8900146484375,2019-05-10
368.8900146484375,2019-05-13
373.1499938964844,2019-05-14
377.19000244140625,2019-05-15
382.19000244140625,2019-05-16
386.4100036621094,2019-05-17
377.2900085449219,2019-05-20
379.2099914550781,2019-05-21
378.0799865722656,2019-05-22
375.510009765625,2019-05-23
375.0,2019-05-24
377.0,2019-05-28
375.3699951171875,2019-05-29
379.2200012207031,2019-05-30
376.79998779296875,2019-05-31
377.6499938964844,2019-06-03
387.6700134277344,2019-06-04
384.9599914550781,2019-06-05
387.30999755859375,2019-06-06
394.0400085449219,2019-06-07
395.4100036621094,2019-06-10
391.6400146484375,2019-06-11
391.1600036621094,2019-06-12
389.7200012207031,2019-06-13
392.0799865722656,2019-06-14
394.07000732421875,2019-06-17
395.2099914550781,2019-06-18
397.75,2019-06-19
398.7699890136719,2019-06-20
394.69000244140625,2019-06-21
392.44000244140625,2019-06-24
390.9100036621094,2019-06-25
388.239990234375,2019-06-26
391.4100036621094,2019-06-27
395.17999267578125,2019-06-28
397.739990234375,2019-07-01
398.69000244140625,2019-07-02
400.0,2019-07-03
401.67999267578125,2019-07-05
399.3999938964844,2019-07-08
401.2200012207031,2019-07-09
407.2099914550781,2019-07-10
410.25,2019-07-11
414.30999755859375,2019-07-12
414.6300048828125,2019-07-15
414.8399963378906,2019-07-16
414.55999755859375,2019-07-17
415.6199951171875,2019-07-18
409.7900085449219,2019-07-19
407.8599853515625,2019-07-22
407.5299987792969,2019-07-23
409.6700134277344,2019-07-24
405.5,2019-07-25
398.7900085449219,2019-07-26
393.6499938964844,2019-07-29
394.55999755859375,2019-07-30
385.3800048828125,2019-07-31
384.3800048828125,2019-08-01
384.6600036621094,2019-08-02
379.739990234375,2019-08-05
381.989990234375,2019-08-06
375.0299987792969,2019-08-07
380.0299987792969,2019-08-08
379.57000732421875,2019-08-09
376.2799987792969,2019-08-12
379.3699951171875,2019-08-13
375.17999267578125,2019-08-14
380.94000244140625,2019-08-15
384.510009765625,2019-08-16
388.4200134277344,2019-08-19
391.54998779296875,2019-08-20
392.1300048828125,2019-08-21
391.0400085449219,2019-08-22
385.510009765625,2019-08-23
396.7799987792969,2019-08-26
398.489990234375,2019-08-27
400.5,2019-08-28
407.239990234375,2019-08-29
409.5899963378906,2019-08-30
411.80999755859375,2019-09-03
419.4700012207031,2019-09-04
422.04998779296875,2019-09-05
425.7200012207031,2019-09-06
419.7799987792969,2019-09-09
421.3399963378906,2019-09-10
425.0,2019-09-11
425.0,2019-09-12
425.5199890136719,2019-09-13
423.25,2019-09-16
425.1499938964844,2019-09-17
425.4200134277344,2019-09-18
427.4200134277344,2019-09-19
420.3500061035156,2019-09-20
421.510009765625,2019-09-23
417.5299987792969,2019-09-24
416.6600036621094,2019-09-25
411.0,2019-09-26
406.2099914550781,2019-09-27
412.1199951171875,2019-09-30
405.6000061035156,2019-10-01
410.75,2019-10-02
416.6700134277344,2019-10-03
427.7200012207031,2019-10-04
430.0400085449219,2019-10-07
428.07000732421875,2019-10-08
429.2799987792969,2019-10-09
426.92999267578125,2019-10-10
423.1600036621094,2019-10-11
422.9599914550781,2019-10-14
432.9200134277344,2019-10-15
438.1000061035156,2019-10-16
441.92999267578125,2019-10-17
440.04998779296875,2019-10-18
438.1600036621094,2019-10-21
437.2300109863281,2019-10-22
435.55999755859375,2019-10-23
435.07000732421875,2019-10-24
462.19000244140625,2019-10-25
467.0899963378906,2019-10-28
464.07000732421875,2019-10-29
468.7799987792969,2019-10-30
467.8599853515625,2019-10-31
476.4800109863281,2019-11-01
473.5,2019-11-04
473.25,2019-11-05
469.0299987792969,2019-11-06
468.44000244140625,2019-11-07
469.75,2019-11-08
473.5,2019-11-11
474.07000732421875,2019-11-12
480.1600036621094,2019-11-13
479.9700012207031,2019-11-14
475.6000061035156,2019-11-15
474.07000732421875,2019-11-18
478.9700012207031,2019-11-19
479.0799865722656,2019-11-20
474.6499938964844,2019-11-21
468.5,2019-11-22
466.05999755859375,2019-11-25
467.30999755859375,2019-11-26
473.7799987792969,2019-11-27
470.010009765625,2019-11-29
470.3299865722656,2019-12-02
469.8599853515625,2019-12-03
462.04998779296875,2019-12-04
467.2699890136719,2019-12-05
467.8500061035156,2019-12-06
468.6600036621094,2019-12-09
461.7099914550781,2019-12-10
465.8699951171875,2019-12-11
469.6000061035156,2019-12-12
475.2699890136719,2019-12-13
470.2300109863281,2019-12-16
471.1300048828125,2019-12-17
466.5199890136719,2019-12-18
475.6700134277344,2019-12-19
476.2200012207031,2019-12-20
480.7200012207031,2019-12-23
480.8599853515625,2019-12-24
485.7300109863281,2019-12-26
483.69000244140625,2019-12-27
483.0799865722656,2019-12-30
485.0799865722656,2019-12-31
490.42999267578125,2020-01-02
494.4700012207031,2020-01-03
497.45001220703125,2020-01-06
499.1600036621094,2020-01-07
500.7699890136719,2020-01-08
507.2799987792969,2020-01-09
505.0299987792969,2020-01-10
510.1499938964844,2020-01-13
509.6199951171875,2020-01-14
515.4000244140625,2020-01-15
508.7799987792969,2020-01-16
502.7300109863281,2020-01-17
503.5899963378906,2020-01-21
510.5,2020-01-22
513.1400146484375,2020-01-23
504.6700134277344,2020-01-24
504.0799865722656,2020-01-27
499.3399963378906,2020-01-28
490.739990234375,2020-01-29
492.9800109863281,2020-01-30
517.4600219726562,2020-01-31
532.0499877929688,2020-02-03
531.75,2020-02-04
522.1799926757812,2020-02-05
526.5599975585938,2020-02-06
525.2100219726562,2020-02-07
530.3400268554688,2020-02-10
530.9400024414062,2020-02-11
534.0,2020-02-12
534.72998046875,2020-02-13
534.8900146484375,2020-02-14
537.5999755859375,2020-02-18
542.4600219726562,2020-02-19
539.219970703125,2020-02-20
535.3400268554688,2020-02-21
528.7000122070312,2020-02-24
517.989990234375,2020-02-25
518.0900268554688,2020-02-26
508.54998779296875,2020-02-27
493.1700134277344,2020-02-28
497.1300048828125,2020-03-02
495.0299987792969,2020-03-03
522.8400268554688,2020-03-04
505.1400146484375,2020-03-05
496.7200012207031,2020-03-06
463.2099914550781,2020-03-09
476.760009765625,2020-03-10
450.6499938964844,2020-03-11
427.5400085449219,2020-03-12
454.19000244140625,2020-03-13
389.1099853515625,2020-03-16
393.0199890136719,2020-03-17
381.5199890136719,2020-03-18
393.05999755859375,2020-03-19
371.70001220703125,2020-03-20
381.7799987792969,2020-03-23
419.3999938964844,2020-03-24
420.7699890136719,2020-03-25
454.1700134277344,2020-03-26
439.70001220703125,2020-03-27
450.7799987792969,2020-03-30
436.30999755859375,2020-03-31
424.0299987792969,2020-04-01
435.6600036621094,2020-04-02
433.79998779296875,2020-04-03
459.54998779296875,2020-04-06
451.75,2020-04-07
463.92999267578125,2020-04-08
466.6400146484375,2020-04-09
469.70001220703125,2020-04-13
489.57000732421875,2020-04-14
496.32000732421875,2020-04-15
496.3500061035156,2020-04-16
499.4200134277344,2020-04-17
498.6700134277344,2020-04-20
490.7799987792969,2020-04-21
496.0799865722656,2020-04-22
499.1199951171875,2020-04-23
508.54998779296875,2020-04-24
508.44000244140625,2020-04-27
497.1600036621094,2020-04-28
494.6700134277344,2020-04-29
495.2300109863281,2020-04-30
509.6400146484375,2020-05-01
515.72998046875,2020-05-04
513.4400024414062,2020-05-05
503.9599914550781,2020-05-06
514.25,2020-05-07
515.280029296875,2020-05-08
510.739990234375,2020-05-11
501.92999267578125,2020-05-12
498.29998779296875,2020-05-13
497.44000244140625,2020-05-14
503.3900146484375,2020-05-15
517.7899780273438,2020-05-18
520.4400024414062,2020-05-19
512.7999877929688,2020-05-20
516.9600219726562,2020-05-21
512.9000244140625,2020-05-22
509.8500061035156,2020-05-26
525.1099853515625,2020-05-27
534.6699829101562,2020-05-28
544.0,2020-05-29
541.2999877929688,2020-06-01
545.219970703125,2020-06-02
547.2999877929688,2020-06-03
540.030029296875,2020-06-04
530.719970703125,2020-06-05
540.3599853515625,2020-06-08
531.5700073242188,2020-06-09
533.8099975585938,2020-06-10
517.1699829101562,2020-06-11
522.5700073242188,2020-06-12
526.02001953125,2020-06-15
532.4500122070312,2020-06-16
534.22998046875,2020-06-17
535.1099853515625,2020-06-18
536.6699829101562,2020-06-19
527.6699829101562,2020-06-22
521.0399780273438,2020-06-23
507.989990234375,2020-06-24
510.0199890136719,2020-06-25
502.2699890136719,2020-06-26
509.2200012207031,2020-06-29
510.0400085449219,2020-06-30
521.9099731445312,2020-07-01
517.6900024414062,2020-07-02
526.2899780273438,2020-07-06
528.02001953125,2020-07-07
528.3099975585938,2020-07-08
530.1900024414062,2020-07-09
537.9199829101562,2020-07-10
533.780029296875,2020-07-13
542.9500122070312,2020-07-14
552.010009765625,2020-07-15
558.030029296875,2020-07-16
564.6599731445312,2020-07-17
565.510009765625,2020-07-20
564.6799926757812,2020-07-21
565.1199951171875,2020-07-22
560.4199829101562,2020-07-23
561.719970703125,2020-07-24
559.9099731445312,2020-07-27
561.4099731445312,2020-07-28
566.4199829101562,2020-07-29
563.4400024414062,2020-07-30
580.0,2020-07-31
589.7000122070312,2020-08-03
600.010009765625,2020-08-04
598.260009765625,2020-08-05
602.1400146484375,2020-08-06
601.8699951171875,2020-08-07
602.3400268554688,2020-08-10
590.47998046875,2020-08-11
598.739990234375,2020-08-12
604.219970703125,2020-08-13
604.989990234375,2020-08-14
604.969970703125,2020-08-17
610.6900024414062,2020-08-18
611.6599731445312,2020-08-19
612.5399780273438,2020-08-20
613.9600219726562,2020-08-21
612.530029296875,2020-08-24
609.75,2020-08-25
614.5599975585938,2020-08-26
614.2899780273438,2020-08-27
615.6400146484375,2020-08-28
615.6099853515625,2020-08-31
617.239990234375,2020-09-01
622.4500122070312,2020-09-02
608.0999755859375,2020-09-03
604.02001953125,2020-09-04
596.5,2020-09-08
613.280029296875,2020-09-09
604.0599975585938,2020-09-10
601.52001953125,2020-09-11
609.7000122070312,2020-09-14
622.5499877929688,2020-09-15
630.0700073242188,2020-09-16
620.3099975585938,2020-09-17
625.25,2020-09-18
614.3400268554688,2020-09-21
633.0499877929688,2020-09-22
616.3499755859375,2020-09-23
611.4500122070312,2020-09-24
614.22998046875,2020-09-25
628.22998046875,2020-09-28
626.5,2020-09-29
624.3400268554688,2020-09-30
635.1099853515625,2020-10-01
620.22998046875,2020-10-02
633.97998046875,2020-10-05
620.8900146484375,2020-10-06
623.72998046875,2020-10-07
629.0800170898438,2020-10-08
635.6400146484375,2020-10-09
651.719970703125,2020-10-12
649.9500122070312,2020-10-13
638.6199951171875,2020-10-14
636.8900146484375,2020-10-15
633.9199829101562,2020-10-16
617.6599731445312,2020-10-19
608.260009765625,2020-10-20
605.3300170898438,2020-10-21
599.9099731445312,2020-10-22
593.280029296875,2020-10-23
582.1300048828125,2020-10-26
583.6500244140625,2020-10-27
572.5800170898438,2020-10-28
576.0,2020-10-29
603.8200073242188,2020-10-30
588.4299926757812,2020-11-02
591.989990234375,2020-11-03
634.469970703125,2020-11-04
647.3599853515625,2020-11-05
644.489990234375,2020-11-06
613.2000122070312,2020-11-09
626.8800048828125,2020-11-10
636.9199829101562,2020-11-11
637.9600219726562,2020-11-12
647.1900024414062,2020-11-13
641.4099731445312,2020-11-16
641.510009765625,2020-11-17
642.4400024414062,2020-11-18
650.5399780273438,2020-11-19
655.4099731445312,2020-11-20
645.0399780273438,2020-11-23
650.4400024414062,2020-11-24
651.4000244140625,2020-11-25
642.7999877929688,2020-11-27
651.989990234375,2020-11-30
662.25,2020-12-01
667.1699829101562,2020-12-02
670.4299926757812,2020-12-03
670.739990234375,2020-12-04
680.760009765625,2020-12-07
663.3699951171875,2020-12-08
644.0800170898438,2020-12-09
658.0399780273438,2020-12-10
651.760009765625,2020-12-11
649.6699829101562,2020-12-14
646.280029296875,2020-12-15
642.4299926757812,2020-12-16
653.97998046875,2020-12-17
652.0,2020-12-18
654.6900024414062,2020-12-21
641.0999755859375,2020-12-22
647.4400024414062,2020-12-23
656.489990234375,2020-12-24
651.9000244140625,2020-12-28
664.97998046875,2020-12-29
653.489990234375,2020-12-30
661.5499877929688,2020-12-31
647.030029296875,2021-01-04
636.5900268554688,2021-01-05
624.510009765625,2021-01-06
629.77001953125,2021-01-07
634.3800048828125,2021-01-08
641.1300048828125,2021-01-11
621.489990234375,2021-01-12
618.010009765625,2021-01-13
623.0900268554688,2021-01-14
628.9099731445312,2021-01-15
633.27001953125,2021-01-19
642.8200073242188,2021-01-20
650.4299926757812,2021-01-21
646.6900024414062,2021-01-22
652.1699829101562,2021-01-25
649.5399780273438,2021-01-26
615.780029296875,2021-01-27
654.6500244140625,2021-01-28
607.5599975585938,2021-01-29
599.02001953125,2021-02-01
616.7000122070312,2021-02-02
609.260009765625,2021-02-03
619.7899780273438,2021-02-04
617.6500244140625,2021-02-05
615.530029296875,2021-02-08
619.510009765625,2021-02-09
611.6300048828125,2021-02-10
618.6799926757812,2021-02-11
613.4500122070312,2021-02-12
618.469970703125,2021-02-16
624.1199951171875,2021-02-17
616.4199829101562,2021-02-18
607.2899780273438,2021-02-19
596.5,2021-02-22
602.77001953125,2021-02-23
608.510009765625,2021-02-24
601.5499877929688,2021-02-25
613.4199829101562,2021-02-26
619.6799926757812,2021-03-01
616.0700073242188,2021-03-02
601.02001953125,2021-03-03
607.6400146484375,2021-03-04
624.030029296875,2021-03-05
612.3800048828125,2021-03-08
614.77001953125,2021-03-09
629.0700073242188,2021-03-10
624.22998046875,2021-03-11
624.1500244140625,2021-03-12
625.0,2021-03-15
639.6500244140625,2021-03-16
641.8599853515625,2021-03-17
629.3900146484375,2021-03-18
629.739990234375,2021-03-19
637.6199951171875,2021-03-22
645.4500122070312,2021-03-23
651.5599975585938,2021-03-24
637.7899780273438,2021-03-25
631.75,2021-03-26
636.6799926757812,2021-03-29
632.6900024414062,2021-03-30
617.02001953125,2021-03-31
608.5800170898438,2021-04-01
605.5,2021-04-05
613.3900146484375,2021-04-06
611.6300048828125,2021-04-07
615.1599731445312,2021-04-08
614.239990234375,2021-04-09
619.2999877929688,2021-04-12
621.2899780273438,2021-04-13
617.0999755859375,2021-04-14
636.0,2021-04-15
644.3699951171875,2021-04-16
644.4199829101562,2021-04-19
652.4600219726562,2021-04-20
652.9000244140625,2021-04-21
657.6799926757812,2021-04-22
657.5399780273438,2021-04-23
652.5700073242188,2021-04-26
653.52001953125,2021-04-27
652.719970703125,2021-04-28
669.969970703125,2021-04-29
673.4500122070312,2021-04-30
677.3099975585938,2021-05-03
672.8599853515625,2021-05-04
673.75,2021-05-05
675.7899780273438,2021-05-06
693.4400024414062,2021-05-07
694.719970703125,2021-05-10
685.0900268554688,2021-05-11
681.97998046875,2021-05-12
685.2999877929688,2021-05-13
710.4000244140625,2021-05-14
686.8499755859375,2021-05-17
686.1099853515625,2021-05-18
679.6500244140625,2021-05-19
694.7100219726562,2021-05-20
692.52001953125,2021-05-21
703.1300048828125,2021-05-24
695.510009765625,2021-05-25
693.5,2021-05-26
692.4500122070312,2021-05-27
694.530029296875,2021-05-28
688.8900146484375,2021-06-01
682.4500122070312,2021-06-02
675.6400146484375,2021-06-03
682.6500244140625,2021-06-04
680.5599975585938,2021-06-07
677.9099731445312,2021-06-08
676.469970703125,2021-06-09
682.9099731445312,2021-06-10
686.739990234375,2021-06-11
690.6099853515625,2021-06-14
687.8300170898438,2021-06-15
682.0700073242188,2021-06-16
691.0499877929688,2021-06-17
685.5999755859375,2021-06-18
694.8099975585938,2021-06-21
706.989990234375,2021-06-22
699.2899780273438,2021-06-23
711.5399780273438,2021-06-24
721.2899780273438,2021-06-25
721.3599853515625,2021-06-28
717.4600219726562,2021-06-29
721.4500122070312,2021-06-30
721.7999877929688,2021-07-01
