FTNT,Date
3.73799991607666,2013-07-09
3.931999921798706,2013-07-10
3.9839999675750732,2013-07-11
4.00600004196167,2013-07-12
4.0,2013-07-15
3.98799991607666,2013-07-16
4.084000110626221,2013-07-17
4.085999965667725,2013-07-18
4.090000152587891,2013-07-19
4.0879998207092285,2013-07-22
4.285999774932861,2013-07-23
4.269999980926514,2013-07-24
4.196000099182129,2013-07-25
4.145999908447266,2013-07-26
4.073999881744385,2013-07-29
4.033999919891357,2013-07-30
4.25,2013-07-31
4.26800012588501,2013-08-01
4.26800012588501,2013-08-02
4.2220001220703125,2013-08-05
4.177999973297119,2013-08-06
4.127999782562256,2013-08-07
4.165999889373779,2013-08-08
4.144000053405762,2013-08-09
4.168000221252441,2013-08-12
4.2220001220703125,2013-08-13
4.211999893188477,2013-08-14
4.041999816894531,2013-08-15
3.9779999256134033,2013-08-16
4.010000228881836,2013-08-19
3.997999906539917,2013-08-20
4.035999774932861,2013-08-21
4.067999839782715,2013-08-22
4.067999839782715,2013-08-23
4.039999961853027,2013-08-26
3.9600000381469727,2013-08-27
3.941999912261963,2013-08-28
4.010000228881836,2013-08-29
3.9600000381469727,2013-08-30
3.9519999027252197,2013-09-03
3.9600000381469727,2013-09-04
3.9619998931884766,2013-09-05
4.00600004196167,2013-09-06
4.070000171661377,2013-09-09
4.118000030517578,2013-09-10
4.110000133514404,2013-09-11
4.118000030517578,2013-09-12
4.118000030517578,2013-09-13
4.104000091552734,2013-09-16
4.159999847412109,2013-09-17
4.188000202178955,2013-09-18
4.216000080108643,2013-09-19
4.25,2013-09-20
4.156000137329102,2013-09-23
4.078000068664551,2013-09-24
4.076000213623047,2013-09-25
4.118000030517578,2013-09-26
4.076000213623047,2013-09-27
4.052000045776367,2013-09-30
4.170000076293945,2013-10-01
4.210000038146973,2013-10-02
4.105999946594238,2013-10-03
4.3379998207092285,2013-10-04
4.395999908447266,2013-10-07
4.269999980926514,2013-10-08
4.156000137329102,2013-10-09
4.23199987411499,2013-10-10
4.239999771118164,2013-10-11
4.257999897003174,2013-10-14
4.019999980926514,2013-10-15
4.070000171661377,2013-10-16
3.937999963760376,2013-10-17
4.039999961853027,2013-10-18
4.131999969482422,2013-10-21
4.138000011444092,2013-10-22
4.111999988555908,2013-10-23
4.168000221252441,2013-10-24
4.013999938964844,2013-10-25
4.015999794006348,2013-10-28
4.0279998779296875,2013-10-29
3.9820001125335693,2013-10-30
4.026000022888184,2013-10-31
3.950000047683716,2013-11-01
4.015999794006348,2013-11-04
4.004000186920166,2013-11-05
3.98799991607666,2013-11-06
3.880000114440918,2013-11-07
3.888000011444092,2013-11-08
3.9539999961853027,2013-11-11
3.940000057220459,2013-11-12
3.997999906539917,2013-11-13
3.9839999675750732,2013-11-14
4.073999881744385,2013-11-15
3.9539999961853027,2013-11-18
3.885999917984009,2013-11-19
3.878000020980835,2013-11-20
3.9019999504089355,2013-11-21
3.940000057220459,2013-11-22
3.884000062942505,2013-11-25
3.9200000762939453,2013-11-26
3.927999973297119,2013-11-27
3.4200000762939453,2013-11-29
3.3519999980926514,2013-12-02
3.4119999408721924,2013-12-03
3.507999897003174,2013-12-04
3.5280001163482666,2013-12-05
3.5399999618530273,2013-12-06
3.6080000400543213,2013-12-09
3.619999885559082,2013-12-10
3.558000087738037,2013-12-11
3.509999990463257,2013-12-12
3.5360000133514404,2013-12-13
3.568000078201294,2013-12-16
3.5759999752044678,2013-12-17
3.609999895095825,2013-12-18
3.5759999752044678,2013-12-19
3.686000108718872,2013-12-20
3.7939999103546143,2013-12-23
3.7799999713897705,2013-12-24
3.7760000228881836,2013-12-26
3.7820000648498535,2013-12-27
3.7799999713897705,2013-12-30
3.8259999752044678,2013-12-31
3.803999900817871,2014-01-02
3.8540000915527344,2014-01-03
3.8480000495910645,2014-01-06
3.9660000801086426,2014-01-07
3.9679999351501465,2014-01-08
3.8940000534057617,2014-01-09
3.9119999408721924,2014-01-10
3.927999973297119,2014-01-13
4.179999828338623,2014-01-14
4.294000148773193,2014-01-15
4.303999900817871,2014-01-16
4.296000003814697,2014-01-17
4.27400016784668,2014-01-21
4.269999980926514,2014-01-22
4.271999835968018,2014-01-23
4.335999965667725,2014-01-24
4.309999942779541,2014-01-27
4.400000095367432,2014-01-28
4.2820000648498535,2014-01-29
4.427999973297119,2014-01-30
4.239999771118164,2014-01-31
4.064000129699707,2014-02-03
4.156000137329102,2014-02-04
4.044000148773193,2014-02-05
4.196000099182129,2014-02-06
4.302000045776367,2014-02-07
4.297999858856201,2014-02-10
4.323999881744385,2014-02-11
4.291999816894531,2014-02-12
4.438000202178955,2014-02-13
4.4120001792907715,2014-02-14
4.559999942779541,2014-02-18
4.423999786376953,2014-02-19
4.533999919891357,2014-02-20
4.521999835968018,2014-02-21
4.526000022888184,2014-02-24
4.611999988555908,2014-02-25
4.676000118255615,2014-02-26
4.771999835968018,2014-02-27
4.630000114440918,2014-02-28
4.553999900817871,2014-03-03
4.699999809265137,2014-03-04
4.671999931335449,2014-03-05
4.690000057220459,2014-03-06
4.677999973297119,2014-03-07
4.625999927520752,2014-03-10
4.567999839782715,2014-03-11
4.624000072479248,2014-03-12
4.519999980926514,2014-03-13
4.570000171661377,2014-03-14
4.633999824523926,2014-03-17
4.75600004196167,2014-03-18
4.73799991607666,2014-03-19
4.703999996185303,2014-03-20
4.604000091552734,2014-03-21
4.460000038146973,2014-03-24
4.432000160217285,2014-03-25
4.331999778747559,2014-03-26
4.374000072479248,2014-03-27
4.361999988555908,2014-03-28
4.406000137329102,2014-03-31
4.539999961853027,2014-04-01
4.556000232696533,2014-04-02
4.498000144958496,2014-04-03
4.4019999504089355,2014-04-04
4.458000183105469,2014-04-07
4.564000129699707,2014-04-08
4.659999847412109,2014-04-09
4.334000110626221,2014-04-10
4.093999862670898,2014-04-11
4.1020002365112305,2014-04-14
4.1519999504089355,2014-04-15
4.308000087738037,2014-04-16
4.328000068664551,2014-04-17
4.360000133514404,2014-04-21
4.406000137329102,2014-04-22
4.4079999923706055,2014-04-23
4.585999965667725,2014-04-24
4.409999847412109,2014-04-25
4.291999816894531,2014-04-28
4.320000171661377,2014-04-29
4.395999908447266,2014-04-30
4.388000011444092,2014-05-01
4.392000198364258,2014-05-02
4.389999866485596,2014-05-05
4.269999980926514,2014-05-06
4.1519999504089355,2014-05-07
4.136000156402588,2014-05-08
4.072000026702881,2014-05-09
4.197999954223633,2014-05-12
4.116000175476074,2014-05-13
4.165999889373779,2014-05-14
4.211999893188477,2014-05-15
4.24399995803833,2014-05-16
4.300000190734863,2014-05-19
4.251999855041504,2014-05-20
4.283999919891357,2014-05-21
4.3520002365112305,2014-05-22
4.386000156402588,2014-05-23
4.432000160217285,2014-05-27
4.458000183105469,2014-05-28
4.533999919891357,2014-05-29
4.49399995803833,2014-05-30
4.426000118255615,2014-06-02
4.440000057220459,2014-06-03
4.510000228881836,2014-06-04
4.558000087738037,2014-06-05
4.605999946594238,2014-06-06
4.636000156402588,2014-06-09
4.6579999923706055,2014-06-10
4.75600004196167,2014-06-11
4.685999870300293,2014-06-12
4.723999977111816,2014-06-13
4.834000110626221,2014-06-16
4.868000030517578,2014-06-17
4.881999969482422,2014-06-18
4.927999973297119,2014-06-19
4.866000175476074,2014-06-20
4.835999965667725,2014-06-23
4.783999919891357,2014-06-24
4.9019999504089355,2014-06-25
4.880000114440918,2014-06-26
4.946000099182129,2014-06-27
5.026000022888184,2014-06-30
5.03000020980835,2014-07-01
5.015999794006348,2014-07-02
5.056000232696533,2014-07-03
4.98199987411499,2014-07-07
4.76200008392334,2014-07-08
4.8480000495910645,2014-07-09
4.817999839782715,2014-07-10
4.849999904632568,2014-07-11
4.8480000495910645,2014-07-14
4.809999942779541,2014-07-15
4.8460001945495605,2014-07-16
4.73799991607666,2014-07-17
4.796000003814697,2014-07-18
4.791999816894531,2014-07-21
4.861999988555908,2014-07-22
4.806000232696533,2014-07-23
5.190000057220459,2014-07-24
5.104000091552734,2014-07-25
5.056000232696533,2014-07-28
5.02400016784668,2014-07-29
5.105999946594238,2014-07-30
4.909999847412109,2014-07-31
4.835999965667725,2014-08-01
4.881999969482422,2014-08-04
4.892000198364258,2014-08-05
4.9019999504089355,2014-08-06
4.938000202178955,2014-08-07
4.9679999351501465,2014-08-08
5.035999774932861,2014-08-11
4.96999979019165,2014-08-12
5.127999782562256,2014-08-13
5.081999778747559,2014-08-14
5.021999835968018,2014-08-15
5.085999965667725,2014-08-18
5.107999801635742,2014-08-19
5.052000045776367,2014-08-20
5.0960001945495605,2014-08-21
5.0879998207092285,2014-08-22
5.081999778747559,2014-08-25
5.176000118255615,2014-08-26
5.118000030517578,2014-08-27
5.059999942779541,2014-08-28
5.1620001792907715,2014-08-29
5.283999919891357,2014-09-02
5.294000148773193,2014-09-03
5.234000205993652,2014-09-04
5.28000020980835,2014-09-05
5.289999961853027,2014-09-08
5.202000141143799,2014-09-09
5.26200008392334,2014-09-10
5.190000057220459,2014-09-11
5.283999919891357,2014-09-12
5.136000156402588,2014-09-15
5.21999979019165,2014-09-16
5.25600004196167,2014-09-17
5.355999946594238,2014-09-18
5.283999919891357,2014-09-19
5.216000080108643,2014-09-22
5.1020002365112305,2014-09-23
5.168000221252441,2014-09-24
5.007999897003174,2014-09-25
5.058000087738037,2014-09-26
5.110000133514404,2014-09-29
5.053999900817871,2014-09-30
4.955999851226807,2014-10-01
4.998000144958496,2014-10-02
5.110000133514404,2014-10-03
5.026000022888184,2014-10-06
4.869999885559082,2014-10-07
4.98799991607666,2014-10-08
4.872000217437744,2014-10-09
4.716000080108643,2014-10-10
4.688000202178955,2014-10-13
4.806000232696533,2014-10-14
4.808000087738037,2014-10-15
4.754000186920166,2014-10-16
4.923999786376953,2014-10-17
5.01200008392334,2014-10-20
5.053999900817871,2014-10-21
5.033999919891357,2014-10-22
5.0879998207092285,2014-10-23
5.145999908447266,2014-10-24
5.085999965667725,2014-10-27
5.150000095367432,2014-10-28
5.1479997634887695,2014-10-29
5.1479997634887695,2014-10-30
5.210000038146973,2014-10-31
5.263999938964844,2014-11-03
5.283999919891357,2014-11-04
5.297999858856201,2014-11-05
5.314000129699707,2014-11-06
5.420000076293945,2014-11-07
5.423999786376953,2014-11-10
5.432000160217285,2014-11-11
5.432000160217285,2014-11-12
5.383999824523926,2014-11-13
5.427999973297119,2014-11-14
5.377999782562256,2014-11-17
5.389999866485596,2014-11-18
5.354000091552734,2014-11-19
5.409999847412109,2014-11-20
5.421999931335449,2014-11-21
5.473999977111816,2014-11-24
5.466000080108643,2014-11-25
5.504000186920166,2014-11-26
5.51200008392334,2014-11-28
5.460000038146973,2014-12-01
5.49399995803833,2014-12-02
5.489999771118164,2014-12-03
5.526000022888184,2014-12-04
5.572000026702881,2014-12-05
5.553999900817871,2014-12-08
5.567999839782715,2014-12-09
5.535999774932861,2014-12-10
5.671999931335449,2014-12-11
5.619999885559082,2014-12-12
5.631999969482422,2014-12-15
5.5980000495910645,2014-12-16
5.696000099182129,2014-12-17
5.926000118255615,2014-12-18
6.019999980926514,2014-12-19
6.125999927520752,2014-12-22
6.182000160217285,2014-12-23
6.23799991607666,2014-12-24
6.26200008392334,2014-12-26
6.230000019073486,2014-12-29
6.199999809265137,2014-12-30
6.131999969482422,2014-12-31
6.1579999923706055,2015-01-02
6.104000091552734,2015-01-05
5.989999771118164,2015-01-06
6.076000213623047,2015-01-07
6.242000102996826,2015-01-08
6.214000225067139,2015-01-09
6.168000221252441,2015-01-12
6.179999828338623,2015-01-13
6.184000015258789,2015-01-14
6.053999900817871,2015-01-15
6.184000015258789,2015-01-16
6.208000183105469,2015-01-20
6.23799991607666,2015-01-21
6.285999774932861,2015-01-22
6.386000156402588,2015-01-23
6.489999771118164,2015-01-26
6.489999771118164,2015-01-27
6.28000020980835,2015-01-28
5.843999862670898,2015-01-29
5.980000019073486,2015-01-30
6.00600004196167,2015-02-02
6.104000091552734,2015-02-03
6.205999851226807,2015-02-04
6.3460001945495605,2015-02-05
6.361999988555908,2015-02-06
6.297999858856201,2015-02-09
6.447999954223633,2015-02-10
6.556000232696533,2015-02-11
6.5960001945495605,2015-02-12
6.645999908447266,2015-02-13
6.599999904632568,2015-02-17
6.6579999923706055,2015-02-18
6.699999809265137,2015-02-19
6.76800012588501,2015-02-20
6.664000034332275,2015-02-23
6.74399995803833,2015-02-24
6.8480000495910645,2015-02-25
6.809999942779541,2015-02-26
6.7220001220703125,2015-02-27
6.820000171661377,2015-03-02
6.806000232696533,2015-03-03
6.73799991607666,2015-03-04
6.8480000495910645,2015-03-05
6.71999979019165,2015-03-06
6.745999813079834,2015-03-09
6.579999923706055,2015-03-10
6.676000118255615,2015-03-11
6.789999961853027,2015-03-12
6.638000011444092,2015-03-13
6.820000171661377,2015-03-16
6.8520002365112305,2015-03-17
6.96999979019165,2015-03-18
7.0960001945495605,2015-03-19
7.061999797821045,2015-03-20
6.918000221252441,2015-03-23
6.829999923706055,2015-03-24
6.619999885559082,2015-03-25
6.728000164031982,2015-03-26
6.915999889373779,2015-03-27
7.033999919891357,2015-03-30
6.989999771118164,2015-03-31
6.811999797821045,2015-04-01
6.877999782562256,2015-04-02
6.880000114440918,2015-04-06
6.909999847412109,2015-04-07
6.8979997634887695,2015-04-08
7.046000003814697,2015-04-09
7.124000072479248,2015-04-10
6.8520002365112305,2015-04-13
6.834000110626221,2015-04-14
6.9679999351501465,2015-04-15
6.9120001792907715,2015-04-16
6.74399995803833,2015-04-17
6.926000118255615,2015-04-20
7.616000175476074,2015-04-21
7.613999843597412,2015-04-22
7.74399995803833,2015-04-23
7.736000061035156,2015-04-24
7.639999866485596,2015-04-27
7.711999893188477,2015-04-28
7.684000015258789,2015-04-29
7.547999858856201,2015-04-30
7.676000118255615,2015-05-01
7.745999813079834,2015-05-04
7.567999839782715,2015-05-05
7.5879998207092285,2015-05-06
7.679999828338623,2015-05-07
7.802000045776367,2015-05-08
7.794000148773193,2015-05-11
7.730000019073486,2015-05-12
7.688000202178955,2015-05-13
7.769999980926514,2015-05-14
7.728000164031982,2015-05-15
7.9079999923706055,2015-05-18
7.823999881744385,2015-05-19
7.757999897003174,2015-05-20
7.757999897003174,2015-05-21
7.857999801635742,2015-05-22
7.857999801635742,2015-05-26
7.886000156402588,2015-05-27
8.03600025177002,2015-05-28
8.01200008392334,2015-05-29
7.9720001220703125,2015-06-01
7.946000099182129,2015-06-02
8.015999794006348,2015-06-03
7.900000095367432,2015-06-04
8.208000183105469,2015-06-05
8.116000175476074,2015-06-08
8.152000427246094,2015-06-09
8.239999771118164,2015-06-10
8.199999809265137,2015-06-11
8.244000434875488,2015-06-12
8.21399974822998,2015-06-15
8.496000289916992,2015-06-16
8.57800006866455,2015-06-17
8.748000144958496,2015-06-18
8.62399959564209,2015-06-19
8.710000038146973,2015-06-22
8.642000198364258,2015-06-23
8.342000007629395,2015-06-24
8.394000053405762,2015-06-25
8.343999862670898,2015-06-26
8.119999885559082,2015-06-29
8.265999794006348,2015-06-30
8.255999565124512,2015-07-01
8.246000289916992,2015-07-02
7.99399995803833,2015-07-06
8.121999740600586,2015-07-07
8.11400032043457,2015-07-08
8.276000022888184,2015-07-09
8.289999961853027,2015-07-10
8.302000045776367,2015-07-13
8.522000312805176,2015-07-14
8.428000450134277,2015-07-15
8.552000045776367,2015-07-16
8.482000350952148,2015-07-17
8.479999542236328,2015-07-20
8.592000007629395,2015-07-21
8.460000038146973,2015-07-22
9.366000175476074,2015-07-23
9.597999572753906,2015-07-24
9.420000076293945,2015-07-27
9.423999786376953,2015-07-28
9.472000122070312,2015-07-29
9.515999794006348,2015-07-30
9.54800033569336,2015-07-31
9.529999732971191,2015-08-03
9.53600025177002,2015-08-04
9.765999794006348,2015-08-05
9.32800006866455,2015-08-06
9.380000114440918,2015-08-07
9.508000373840332,2015-08-10
9.38599967956543,2015-08-11
9.295999526977539,2015-08-12
9.300000190734863,2015-08-13
9.343999862670898,2015-08-14
9.569999694824219,2015-08-17
9.550000190734863,2015-08-18
9.468000411987305,2015-08-19
8.92199993133545,2015-08-20
8.571999549865723,2015-08-21
8.184000015258789,2015-08-24
8.128000259399414,2015-08-25
8.508000373840332,2015-08-26
8.531999588012695,2015-08-27
8.592000007629395,2015-08-28
8.428000450134277,2015-08-31
8.17199993133545,2015-09-01
8.381999969482422,2015-09-02
8.430000305175781,2015-09-03
8.350000381469727,2015-09-04
8.65999984741211,2015-09-08
8.60200023651123,2015-09-09
8.812000274658203,2015-09-10
8.866000175476074,2015-09-11
8.793999671936035,2015-09-14
8.946000099182129,2015-09-15
8.979999542236328,2015-09-16
9.03600025177002,2015-09-17
8.960000038146973,2015-09-18
9.119999885559082,2015-09-21
9.07800006866455,2015-09-22
9.197999954223633,2015-09-23
9.180000305175781,2015-09-24
9.022000312805176,2015-09-25
8.565999984741211,2015-09-28
8.447999954223633,2015-09-29
8.496000289916992,2015-09-30
8.607999801635742,2015-10-01
8.736000061035156,2015-10-02
8.838000297546387,2015-10-05
8.6899995803833,2015-10-06
8.609999656677246,2015-10-07
8.557999610900879,2015-10-08
8.600000381469727,2015-10-09
8.5600004196167,2015-10-12
8.319999694824219,2015-10-13
8.37399959564209,2015-10-14
8.64799976348877,2015-10-15
8.697999954223633,2015-10-16
8.736000061035156,2015-10-19
8.678000450134277,2015-10-20
8.381999969482422,2015-10-21
8.64799976348877,2015-10-22
6.98199987411499,2015-10-23
6.946000099182129,2015-10-26
6.763999938964844,2015-10-27
6.99399995803833,2015-10-28
6.811999797821045,2015-10-29
6.872000217437744,2015-10-30
6.953999996185303,2015-11-02
6.932000160217285,2015-11-03
7.019999980926514,2015-11-04
6.6620001792907715,2015-11-05
6.809999942779541,2015-11-06
6.688000202178955,2015-11-09
6.676000118255615,2015-11-10
6.584000110626221,2015-11-11
6.6539998054504395,2015-11-12
6.633999824523926,2015-11-13
6.679999828338623,2015-11-16
6.682000160217285,2015-11-17
6.808000087738037,2015-11-18
6.883999824523926,2015-11-19
6.949999809265137,2015-11-20
7.007999897003174,2015-11-23
7.150000095367432,2015-11-24
7.3520002365112305,2015-11-25
7.3379998207092285,2015-11-27
7.203999996185303,2015-11-30
7.21999979019165,2015-12-01
7.179999828338623,2015-12-02
6.940000057220459,2015-12-03
7.044000148773193,2015-12-04
6.8979997634887695,2015-12-07
6.9039998054504395,2015-12-08
6.541999816894531,2015-12-09
6.360000133514404,2015-12-10
6.107999801635742,2015-12-11
6.084000110626221,2015-12-14
6.118000030517578,2015-12-15
6.389999866485596,2015-12-16
6.283999919891357,2015-12-17
6.24399995803833,2015-12-18
6.331999778747559,2015-12-21
6.308000087738037,2015-12-22
6.377999782562256,2015-12-23
6.354000091552734,2015-12-24
6.357999801635742,2015-12-28
6.355999946594238,2015-12-29
6.289999961853027,2015-12-30
6.234000205993652,2015-12-31
6.046000003814697,2016-01-04
5.9679999351501465,2016-01-05
5.900000095367432,2016-01-06
5.834000110626221,2016-01-07
5.7220001220703125,2016-01-08
5.670000076293945,2016-01-11
5.745999813079834,2016-01-12
5.677999973297119,2016-01-13
5.857999801635742,2016-01-14
5.656000137329102,2016-01-15
5.291999816894531,2016-01-19
5.197999954223633,2016-01-20
5.3460001945495605,2016-01-21
5.550000190734863,2016-01-22
5.441999912261963,2016-01-25
5.374000072479248,2016-01-26
5.165999889373779,2016-01-27
5.271999835968018,2016-01-28
5.627999782562256,2016-01-29
5.677999973297119,2016-02-01
5.4120001792907715,2016-02-02
5.2779998779296875,2016-02-03
5.343999862670898,2016-02-04
5.021999835968018,2016-02-05
4.8460001945495605,2016-02-08
4.76800012588501,2016-02-09
4.7820000648498535,2016-02-10
4.765999794006348,2016-02-11
4.822000026702881,2016-02-12
5.084000110626221,2016-02-16
5.236000061035156,2016-02-17
5.118000030517578,2016-02-18
5.2179999351501465,2016-02-19
5.314000129699707,2016-02-22
5.309999942779541,2016-02-23
5.460000038146973,2016-02-24
5.611999988555908,2016-02-25
5.622000217437744,2016-02-26
5.679999828338623,2016-02-29
5.921999931335449,2016-03-01
5.869999885559082,2016-03-02
5.754000186920166,2016-03-03
5.702000141143799,2016-03-04
5.684000015258789,2016-03-07
5.438000202178955,2016-03-08
5.533999919891357,2016-03-09
5.5,2016-03-10
5.703999996185303,2016-03-11
5.6020002365112305,2016-03-14
5.519999980926514,2016-03-15
5.6579999923706055,2016-03-16
5.797999858856201,2016-03-17
5.739999771118164,2016-03-18
5.932000160217285,2016-03-21
5.791999816894531,2016-03-22
5.685999870300293,2016-03-23
5.705999851226807,2016-03-24
5.728000164031982,2016-03-28
5.815999984741211,2016-03-29
5.880000114440918,2016-03-30
6.125999927520752,2016-03-31
6.199999809265137,2016-04-01
6.199999809265137,2016-04-04
6.127999782562256,2016-04-05
6.133999824523926,2016-04-06
6.070000171661377,2016-04-07
6.072000026702881,2016-04-08
5.98799991607666,2016-04-11
5.757999897003174,2016-04-12
5.958000183105469,2016-04-13
5.886000156402588,2016-04-14
5.927999973297119,2016-04-15
6.053999900817871,2016-04-18
6.004000186920166,2016-04-19
6.1579999923706055,2016-04-20
6.156000137329102,2016-04-21
6.228000164031982,2016-04-22
6.257999897003174,2016-04-25
6.190000057220459,2016-04-26
6.670000076293945,2016-04-27
6.466000080108643,2016-04-28
6.501999855041504,2016-04-29
6.572000026702881,2016-05-02
6.429999828338623,2016-05-03
6.432000160217285,2016-05-04
6.4120001792907715,2016-05-05
6.3979997634887695,2016-05-06
6.4120001792907715,2016-05-09
6.553999900817871,2016-05-10
6.495999813079834,2016-05-11
6.443999767303467,2016-05-12
6.466000080108643,2016-05-13
6.52400016784668,2016-05-16
6.546000003814697,2016-05-17
6.564000129699707,2016-05-18
6.664000034332275,2016-05-19
6.742000102996826,2016-05-20
6.734000205993652,2016-05-23
6.834000110626221,2016-05-24
6.866000175476074,2016-05-25
6.9120001792907715,2016-05-26
6.794000148773193,2016-05-27
6.8420000076293945,2016-05-31
6.9019999504089355,2016-06-01
6.934000015258789,2016-06-02
6.920000076293945,2016-06-03
6.920000076293945,2016-06-06
6.894000053405762,2016-06-07
6.955999851226807,2016-06-08
6.892000198364258,2016-06-09
6.739999771118164,2016-06-10
6.789999961853027,2016-06-13
6.75,2016-06-14
6.811999797821045,2016-06-15
6.673999786376953,2016-06-16
6.668000221252441,2016-06-17
6.708000183105469,2016-06-20
6.751999855041504,2016-06-21
6.665999889373779,2016-06-22
6.863999843597412,2016-06-23
6.381999969482422,2016-06-24
5.99399995803833,2016-06-27
6.026000022888184,2016-06-28
6.21999979019165,2016-06-29
6.317999839782715,2016-06-30
6.335999965667725,2016-07-01
6.314000129699707,2016-07-05
6.335999965667725,2016-07-06
6.420000076293945,2016-07-07
6.691999912261963,2016-07-08
6.7220001220703125,2016-07-11
6.77400016784668,2016-07-12
6.763999938964844,2016-07-13
6.797999858856201,2016-07-14
6.823999881744385,2016-07-15
6.826000213623047,2016-07-18
6.7779998779296875,2016-07-19
6.984000205993652,2016-07-20
6.941999912261963,2016-07-21
7.1519999504089355,2016-07-22
7.314000129699707,2016-07-25
7.297999858856201,2016-07-26
7.329999923706055,2016-07-27
7.434000015258789,2016-07-28
6.938000202178955,2016-07-29
6.96999979019165,2016-08-01
6.802000045776367,2016-08-02
6.834000110626221,2016-08-03
6.76200008392334,2016-08-04
6.691999912261963,2016-08-05
6.671999931335449,2016-08-08
6.638000011444092,2016-08-09
6.584000110626221,2016-08-10
6.570000171661377,2016-08-11
6.526000022888184,2016-08-12
6.579999923706055,2016-08-15
6.9720001220703125,2016-08-16
6.892000198364258,2016-08-17
7.013999938964844,2016-08-18
6.980000019073486,2016-08-19
6.986000061035156,2016-08-22
7.1539998054504395,2016-08-23
7.081999778747559,2016-08-24
7.116000175476074,2016-08-25
7.139999866485596,2016-08-26
7.133999824523926,2016-08-29
7.269999980926514,2016-08-30
7.228000164031982,2016-08-31
7.328000068664551,2016-09-01
7.366000175476074,2016-09-02
7.357999801635742,2016-09-06
7.400000095367432,2016-09-07
7.2779998779296875,2016-09-08
7.1519999504089355,2016-09-09
7.184000015258789,2016-09-12
7.0879998207092285,2016-09-13
7.061999797821045,2016-09-14
7.133999824523926,2016-09-15
7.104000091552734,2016-09-16
7.1519999504089355,2016-09-19
7.084000110626221,2016-09-20
7.190000057220459,2016-09-21
7.2779998779296875,2016-09-22
7.265999794006348,2016-09-23
7.22599983215332,2016-09-26
7.2179999351501465,2016-09-27
7.260000228881836,2016-09-28
7.185999870300293,2016-09-29
7.386000156402588,2016-09-30
7.388000011444092,2016-10-03
7.361999988555908,2016-10-04
7.320000171661377,2016-10-05
7.138000011444092,2016-10-06
6.998000144958496,2016-10-07
6.998000144958496,2016-10-10
6.817999839782715,2016-10-11
6.131999969482422,2016-10-12
6.23799991607666,2016-10-13
6.202000141143799,2016-10-14
6.191999912261963,2016-10-17
6.197999954223633,2016-10-18
6.2220001220703125,2016-10-19
6.265999794006348,2016-10-20
6.360000133514404,2016-10-21
6.248000144958496,2016-10-24
6.133999824523926,2016-10-25
6.035999774932861,2016-10-26
5.98199987411499,2016-10-27
6.355999946594238,2016-10-28
6.4120001792907715,2016-10-31
6.3520002365112305,2016-11-01
6.21999979019165,2016-11-02
6.159999847412109,2016-11-03
6.176000118255615,2016-11-04
6.289999961853027,2016-11-07
6.265999794006348,2016-11-08
6.349999904632568,2016-11-09
6.2779998779296875,2016-11-10
6.372000217437744,2016-11-11
6.328000068664551,2016-11-14
6.432000160217285,2016-11-15
6.507999897003174,2016-11-16
6.328000068664551,2016-11-17
6.191999912261963,2016-11-18
6.133999824523926,2016-11-21
6.230000019073486,2016-11-22
6.168000221252441,2016-11-23
6.113999843597412,2016-11-25
6.047999858856201,2016-11-28
6.047999858856201,2016-11-29
6.019999980926514,2016-11-30
5.809999942779541,2016-12-01
5.914000034332275,2016-12-02
6.044000148773193,2016-12-05
5.986000061035156,2016-12-06
6.1519999504089355,2016-12-07
6.111999988555908,2016-12-08
6.138000011444092,2016-12-09
5.99399995803833,2016-12-12
6.110000133514404,2016-12-13
5.943999767303467,2016-12-14
5.992000102996826,2016-12-15
5.953999996185303,2016-12-16
5.958000183105469,2016-12-19
5.935999870300293,2016-12-20
5.909999847412109,2016-12-21
5.7220001220703125,2016-12-22
5.834000110626221,2016-12-23
6.015999794006348,2016-12-27
6.070000171661377,2016-12-28
6.059999942779541,2016-12-29
6.02400016784668,2016-12-30
6.02400016784668,2017-01-03
6.084000110626221,2017-01-04
6.165999889373779,2017-01-05
6.202000141143799,2017-01-06
6.26200008392334,2017-01-09
6.392000198364258,2017-01-10
6.423999786376953,2017-01-11
6.369999885559082,2017-01-12
6.458000183105469,2017-01-13
6.340000152587891,2017-01-17
6.369999885559082,2017-01-18
6.46999979019165,2017-01-19
6.464000225067139,2017-01-20
6.438000202178955,2017-01-23
6.5320000648498535,2017-01-24
6.561999797821045,2017-01-25
6.513999938964844,2017-01-26
6.556000232696533,2017-01-27
6.561999797821045,2017-01-30
6.6519999504089355,2017-01-31
6.619999885559082,2017-02-01
6.636000156402588,2017-02-02
7.544000148773193,2017-02-03
7.565999984741211,2017-02-06
7.552000045776367,2017-02-07
7.484000205993652,2017-02-08
7.5980000495910645,2017-02-09
7.535999774932861,2017-02-10
7.559999942779541,2017-02-13
7.553999900817871,2017-02-14
7.590000152587891,2017-02-15
7.447999954223633,2017-02-16
7.492000102996826,2017-02-17
7.47599983215332,2017-02-21
7.447999954223633,2017-02-22
7.446000099182129,2017-02-23
7.429999828338623,2017-02-24
7.48799991607666,2017-02-27
7.46999979019165,2017-02-28
7.461999893188477,2017-03-01
7.3480000495910645,2017-03-02
7.25600004196167,2017-03-03
7.26800012588501,2017-03-06
7.285999774932861,2017-03-07
7.447999954223633,2017-03-08
7.334000110626221,2017-03-09
7.392000198364258,2017-03-10
