ITW,Date
2.2962045669555664,1987-04-28
2.328432083129883,1987-04-29
2.4090025424957275,1987-04-30
2.420295476913452,1987-05-01
2.4444990158081055,1987-05-04
2.468701124191284,1987-05-05
2.484837293624878,1987-05-06
2.4646689891815186,1987-05-07
2.484837293624878,1987-05-08
2.4606337547302246,1987-05-11
2.4929039478302,1987-05-12
2.4606337547302246,1987-05-13
2.484837293624878,1987-05-14
2.383991241455078,1987-05-15
2.4041597843170166,1987-05-18
2.3315508365631104,1987-05-19
2.347687005996704,1987-05-20
2.355754852294922,1987-05-21
2.3880257606506348,1987-05-22
2.4041597843170166,1987-05-26
2.412229537963867,1987-05-27
2.291213274002075,1987-05-28
2.355754852294922,1987-05-29
2.3073484897613525,1987-06-01
2.3073484897613525,1987-06-02
2.3073484897613525,1987-06-03
2.3073484897613525,1987-06-04
2.226672410964966,1987-06-05
2.291213274002075,1987-06-08
2.2992799282073975,1987-06-09
2.363823652267456,1987-06-10
2.3718907833099365,1987-06-11
2.517108201980591,1987-06-12
2.484837293624878,1987-06-15
2.484837293624878,1987-06-16
2.53324294090271,1987-06-17
2.5574469566345215,1987-06-18
2.6461896896362305,1987-06-19
2.759136915206909,1987-06-22
2.6461896896362305,1987-06-23
2.5493788719177246,1987-06-24
2.6139204502105713,1987-06-25
2.5816493034362793,1987-06-26
2.630056142807007,1987-06-29
2.53324294090271,1987-06-30
2.565513849258423,1987-07-01
2.6139204502105713,1987-07-02
2.5413100719451904,1987-07-06
2.436431407928467,1987-07-07
2.5493788719177246,1987-07-08
2.6139204502105713,1987-07-09
2.662325143814087,1987-07-10
2.6461896896362305,1987-07-13
2.6784615516662598,1987-07-14
2.6865296363830566,1987-07-15
2.662325143814087,1987-07-16
2.7107319831848145,1987-07-17
2.662325143814087,1987-07-20
2.6139204502105713,1987-07-21
2.5977859497070312,1987-07-22
2.6945974826812744,1987-07-23
2.6784615516662598,1987-07-24
2.6461896896362305,1987-07-27
2.6139204502105713,1987-07-28
2.6703941822052,1987-07-29
2.7430033683776855,1987-07-30
2.806077241897583,1987-07-31
2.7656455039978027,1987-08-03
2.6847786903381348,1987-08-04
2.6928653717041016,1987-08-05
2.878858804702759,1987-08-06
2.975898027420044,1987-08-07
3.05676531791687,1987-08-10
3.169978618621826,1987-08-11
3.0891122817993164,1987-08-12
3.0891122817993164,1987-08-13
3.0648512840270996,1987-08-14
3.0891122817993164,1987-08-17
2.9112062454223633,1987-08-18
2.9273788928985596,1987-08-19
3.05676531791687,1987-08-20
3.008244276046753,1987-08-21
2.90311861038208,1987-08-24
2.9920716285705566,1987-08-25
2.878858804702759,1987-08-26
2.797991991043091,1987-08-27
2.668604850769043,1987-08-28
2.7009520530700684,1987-08-31
2.636258363723755,1987-09-01
2.7009520530700684,1987-09-02
2.7575595378875732,1987-09-03
2.81416392326355,1987-09-04
2.7656455039978027,1987-09-08
2.660517454147339,1987-09-09
2.725212335586548,1987-09-10
2.81416392326355,1987-09-11
2.7737300395965576,1987-09-14
2.7009520530700684,1987-09-15
2.628171682357788,1987-09-16
2.7009520530700684,1987-09-17
2.749471426010132,1987-09-18
2.7171242237091064,1987-09-21
2.8303377628326416,1987-09-22
2.975898027420044,1987-09-23
2.9112062454223633,1987-09-24
2.8950324058532715,1987-09-25
2.9597246646881104,1987-09-28
2.8950324058532715,1987-09-29
3.040593147277832,1987-09-30
3.105287551879883,1987-10-01
3.097200870513916,1987-10-02
3.05676531791687,1987-10-05
3.008244276046753,1987-10-06
2.943551778793335,1987-10-07
2.846510887145996,1987-10-08
2.7818195819854736,1987-10-09
2.6524319648742676,1987-10-12
2.7818195819854736,1987-10-13
2.7818195819854736,1987-10-14
2.6847786903381348,1987-10-15
2.555391788482666,1987-10-16
1.7143770456314087,1987-10-19
1.6658568382263184,1987-10-20
2.1187100410461426,1987-10-21
1.9569770097732544,1987-10-22
1.9003702402114868,1987-10-23
1.7628971338272095,1987-10-26
1.7143770456314087,1987-10-27
1.6820297241210938,1987-10-28
1.8437628746032715,1987-10-29
2.239784002304077,1987-10-30
2.207322835922241,1987-11-02
2.134286642074585,1987-11-03
2.1261699199676514,1987-11-04
2.0369036197662354,1987-11-05
1.9638677835464478,1987-11-06
1.8827171325683594,1987-11-09
1.793448805809021,1987-11-10
1.9800981283187866,1987-11-11
2.0287888050079346,1987-11-12
1.9476370811462402,1987-11-13
1.99632728099823,1987-11-16
1.9719830751419067,1987-11-17
2.0450189113616943,1987-11-18
1.9800981283187866,1987-11-19
2.0125582218170166,1987-11-20
2.0612497329711914,1987-11-23
2.085594892501831,1987-11-24
2.093710422515869,1987-11-25
2.0287888050079346,1987-11-27
1.9314064979553223,1987-11-30
2.0125582218170166,1987-12-01
1.9800981283187866,1987-12-02
1.8502554893493652,1987-12-03
1.8340251445770264,1987-12-04
1.8502554893493652,1987-12-07
2.0287888050079346,1987-12-08
2.0693652629852295,1987-12-09
2.0450189113616943,1987-12-10
2.093710422515869,1987-12-11
2.1748621463775635,1987-12-14
2.1748621463775635,1987-12-15
2.1748621463775635,1987-12-16
2.1586318016052246,1987-12-17
2.207322835922241,1987-12-18
2.2235522270202637,1987-12-21
2.207322835922241,1987-12-22
2.304703950881958,1987-12-23
2.320934534072876,1987-12-24
2.239784002304077,1987-12-28
2.1748621463775635,1987-12-29
2.1748621463775635,1987-12-30
2.142401933670044,1987-12-31
2.1992080211639404,1988-01-04
2.29658842086792,1988-01-05
2.3371641635894775,1988-01-06
2.402085781097412,1988-01-07
2.191092014312744,1988-01-08
2.1992080211639404,1988-01-11
2.2560133934020996,1988-01-12
2.142401933670044,1988-01-13
2.1586318016052246,1988-01-14
2.207322835922241,1988-01-15
2.1748621463775635,1988-01-18
2.1586318016052246,1988-01-19
2.118056297302246,1988-01-20
2.077479124069214,1988-01-21
2.093710422515869,1988-01-22
2.2316668033599854,1988-01-25
2.191092014312744,1988-01-26
2.142401933670044,1988-01-27
2.118056297302246,1988-01-28
2.1652681827545166,1988-01-29
2.1489882469177246,1988-02-01
2.132707118988037,1988-02-02
2.00246524810791,1988-02-03
2.051307201385498,1988-02-04
2.0187463760375977,1988-02-05
2.0350260734558105,1988-02-08
2.1164278984069824,1988-02-09
2.132707118988037,1988-02-10
2.1001479625701904,1988-02-11
2.246669054031372,1988-02-12
2.246669054031372,1988-02-16
2.197829246520996,1988-02-17
2.132707118988037,1988-02-18
2.246669054031372,1988-02-19
2.3117902278900146,1988-02-22
2.279229164123535,1988-02-23
2.279229164123535,1988-02-24
2.254810333251953,1988-02-25
2.279229164123535,1988-02-26
2.368772029876709,1988-02-29
2.3769114017486572,1988-03-01
2.4257516860961914,1988-03-02
2.4338912963867188,1988-03-03
2.4257516860961914,1988-03-04
2.409471035003662,1988-03-07
2.3443500995635986,1988-03-08
2.3117902278900146,1988-03-09
2.246669054031372,1988-03-10
2.279229164123535,1988-03-11
2.3606302738189697,1988-03-14
2.3769114017486572,1988-03-15
2.4583115577697754,1988-03-16
2.4501705169677734,1988-03-17
2.4745919704437256,1988-03-18
2.393190383911133,1988-03-21
2.368772029876709,1988-03-22
2.40132999420166,1988-03-23
2.2955098152160645,1988-03-24
2.2955098152160645,1988-03-25
2.279229164123535,1988-03-28
2.2955098152160645,1988-03-29
2.271088123321533,1988-03-30
2.271088123321533,1988-03-31
2.197829246520996,1988-04-04
2.238528251647949,1988-04-05
2.279229164123535,1988-04-06
2.279229164123535,1988-04-07
2.3199303150177,1988-04-08
2.3769114017486572,1988-04-11
2.4583115577697754,1988-04-12
2.4420316219329834,1988-04-13
2.3280704021453857,1988-04-14
2.279229164123535,1988-04-15
2.214108943939209,1988-04-18
2.2629494667053223,1988-04-19
2.238528251647949,1988-04-20
2.2222490310668945,1988-04-21
2.3117902278900146,1988-04-22
2.3443500995635986,1988-04-25
2.4338912963867188,1988-04-26
2.4420316219329834,1988-04-27
2.4501705169677734,1988-04-28
2.4648616313934326,1988-04-29
2.448540210723877,1988-05-02
2.456700325012207,1988-05-03
2.3505983352661133,1988-05-04
2.358759880065918,1988-05-05
2.334275007247925,1988-05-06
2.3261125087738037,1988-05-09
2.407729148864746,1988-05-10
2.3505983352661133,1988-05-11
2.3750839233398438,1988-05-12
2.3832449913024902,1988-05-13
2.3832449913024902,1988-05-16
2.391406774520874,1988-05-17
2.334275007247925,1988-05-18
2.366921901702881,1988-05-19
2.358759880065918,1988-05-20
2.366921901702881,1988-05-23
2.391406774520874,1988-05-24
2.358759880065918,1988-05-25
2.366921901702881,1988-05-26
2.3261125087738037,1988-05-27
2.3832449913024902,1988-05-31
2.5464799404144287,1988-06-01
2.456700325012207,1988-06-02
2.4975106716156006,1988-06-03
2.530158281326294,1988-06-06
2.481186866760254,1988-06-07
2.611776351928711,1988-06-08
2.5791285037994385,1988-06-09
2.5791285037994385,1988-06-10
2.587290048599243,1988-06-13
2.6281003952026367,1988-06-14
2.644420862197876,1988-06-15
2.562805652618408,1988-06-16
2.587290048599243,1988-06-17
2.603614091873169,1988-06-20
2.6199374198913574,1988-06-21
2.660745859146118,1988-06-22
2.644420862197876,1988-06-23
2.652582883834839,1988-06-24
2.644420862197876,1988-06-27
2.660745859146118,1988-06-28
2.6852316856384277,1988-06-29
2.832144260406494,1988-06-30
2.6770694255828857,1988-07-01
2.7423646450042725,1988-07-05
2.6933934688568115,1988-07-06
2.6770694255828857,1988-07-07
2.611776351928711,1988-07-08
2.611776351928711,1988-07-11
2.587290048599243,1988-07-12
2.652582883834839,1988-07-13
2.652582883834839,1988-07-14
2.6281003952026367,1988-07-15
2.611776351928711,1988-07-18
2.5791285037994385,1988-07-19
2.603614091873169,1988-07-20
2.5138349533081055,1988-07-21
2.3995683193206787,1988-07-22
2.4240543842315674,1988-07-25
2.481186866760254,1988-07-26
2.432215690612793,1988-07-27
2.481186866760254,1988-07-28
2.5545473098754883,1988-07-29
2.5872981548309326,1988-08-01
2.579111337661743,1988-08-02
2.5872981548309326,1988-08-03
2.5381739139556885,1988-08-04
2.5217981338500977,1988-08-05
2.5217981338500977,1988-08-08
2.456296682357788,1988-08-09
2.358044147491455,1988-08-10
2.4071695804595947,1988-08-11
2.358044147491455,1988-08-12
2.3171064853668213,1988-08-15
2.27616810798645,1988-08-16
2.284356117248535,1988-08-17
2.2270431518554688,1988-08-18
2.251605749130249,1988-08-19
2.1615405082702637,1988-08-22
2.1287899017333984,1988-08-23
2.186103105545044,1988-08-24
2.243417263031006,1988-08-25
2.2597925662994385,1988-08-26
2.243417263031006,1988-08-29
2.243417263031006,1988-08-30
2.243417263031006,1988-08-31
2.1697285175323486,1988-09-01
2.1779160499572754,1988-09-02
2.2106666564941406,1988-09-06
2.2106666564941406,1988-09-07
2.194291830062866,1988-09-08
2.194291830062866,1988-09-09
2.1697285175323486,1988-09-12
2.194291830062866,1988-09-13
2.243417263031006,1988-09-14
2.27616810798645,1988-09-15
2.26798152923584,1988-09-16
2.243417263031006,1988-09-19
2.2597925662994385,1988-09-20
2.243417263031006,1988-09-21
2.243417263031006,1988-09-22
2.27616810798645,1988-09-23
2.284356117248535,1988-09-26
2.3007309436798096,1988-09-27
2.29254412651062,1988-09-28
2.3007309436798096,1988-09-29
2.3007309436798096,1988-09-30
2.3744194507598877,1988-10-03
2.3089187145233154,1988-10-04
2.325294017791748,1988-10-05
2.325294017791748,1988-10-06
2.3907954692840576,1988-10-07
2.3989832401275635,1988-10-10
2.3989832401275635,1988-10-11
2.27616810798645,1988-10-12
2.325294017791748,1988-10-13
2.3171064853668213,1988-10-14
2.325294017791748,1988-10-17
2.349856376647949,1988-10-18
2.349856376647949,1988-10-19
2.3662314414978027,1988-10-20
2.3744194507598877,1988-10-21
2.3662314414978027,1988-10-24
2.3662314414978027,1988-10-25
2.3744194507598877,1988-10-26
2.3334805965423584,1988-10-27
2.2920756340026855,1988-10-28
2.2838611602783203,1988-10-31
2.242784023284912,1988-11-01
2.2592146396636963,1988-11-02
2.2017078399658203,1988-11-03
2.168846368789673,1988-11-04
2.144199848175049,1988-11-07
2.1277694702148438,1988-11-08
2.119554042816162,1988-11-09
2.103123664855957,1988-11-10
2.0702621936798096,1988-11-11
2.103123664855957,1988-11-14
2.144199848175049,1988-11-15
2.144199848175049,1988-11-16
2.152416467666626,1988-11-17
2.152416467666626,1988-11-18
2.168846368789673,1988-11-21
2.152416467666626,1988-11-22
2.152416467666626,1988-11-23
2.1113412380218506,1988-11-25
2.1277694702148438,1988-11-28
2.168846368789673,1988-11-29
2.185276746749878,1988-11-30
2.209923028945923,1988-12-01
2.2017078399658203,1988-12-02
2.226353645324707,1988-12-05
2.2674295902252197,1988-12-06
2.3167226314544678,1988-12-07
2.275646686553955,1988-12-08
2.300290822982788,1988-12-09
2.2920756340026855,1988-12-12
2.275646686553955,1988-12-13
2.2920756340026855,1988-12-14
2.2920756340026855,1988-12-15
2.300290822982788,1988-12-16
2.2920756340026855,1988-12-19
2.2838611602783203,1988-12-20
2.2674295902252197,1988-12-21
2.275646686553955,1988-12-22
2.300290822982788,1988-12-23
2.275646686553955,1988-12-27
2.275646686553955,1988-12-28
2.300290822982788,1988-12-29
2.2838611602783203,1988-12-30
2.226353645324707,1989-01-03
2.2674295902252197,1989-01-04
2.3167226314544678,1989-01-05
2.390660524368286,1989-01-06
2.349583625793457,1989-01-09
2.3249380588531494,1989-01-10
2.3413686752319336,1989-01-11
2.300290822982788,1989-01-12
2.3249380588531494,1989-01-13
2.3249380588531494,1989-01-16
2.308506488800049,1989-01-17
2.3167226314544678,1989-01-18
2.300290822982788,1989-01-19
2.2838611602783203,1989-01-20
2.2509994506835938,1989-01-23
2.2345705032348633,1989-01-24
2.242784023284912,1989-01-25
2.300290822982788,1989-01-26
2.3249380588531494,1989-01-27
2.3328521251678467,1989-01-30
2.407040596008301,1989-01-31
2.4152846336364746,1989-02-01
2.4317710399627686,1989-02-02
2.4729878902435303,1989-02-03
2.4400148391723633,1989-02-06
2.4317710399627686,1989-02-07
2.423527240753174,1989-02-08
2.4152846336364746,1989-02-09
2.382309913635254,1989-02-10
2.382309913635254,1989-02-13
2.3410937786102295,1989-02-14
2.3658242225646973,1989-02-15
2.3493378162384033,1989-02-16
2.374067783355713,1989-02-17
2.3163647651672363,1989-02-21
2.291635274887085,1989-02-22
2.2751474380493164,1989-02-23
2.225689172744751,1989-02-24
2.233931541442871,1989-02-27
2.258660316467285,1989-02-28
2.2174453735351562,1989-03-01
2.233931541442871,1989-03-02
2.266904354095459,1989-03-03
2.266904354095459,1989-03-06
2.2504172325134277,1989-03-07
2.225689172744751,1989-03-08
2.258660316467285,1989-03-09
2.233931541442871,1989-03-10
2.233931541442871,1989-03-13
2.1844723224639893,1989-03-14
2.200958013534546,1989-03-15
2.2751474380493164,1989-03-16
2.2174453735351562,1989-03-17
2.200958013534546,1989-03-20
2.200958013534546,1989-03-21
2.233931541442871,1989-03-22
2.2421751022338867,1989-03-23
2.2421751022338867,1989-03-27
2.2751474380493164,1989-03-28
2.2504172325134277,1989-03-29
2.2504172325134277,1989-03-30
2.233931541442871,1989-03-31
2.2421751022338867,1989-04-03
2.266904354095459,1989-04-04
2.2998788356781006,1989-04-05
2.283393144607544,1989-04-06
2.258660316467285,1989-04-07
2.2421751022338867,1989-04-10
2.2504172325134277,1989-04-11
2.258660316467285,1989-04-12
2.2504172325134277,1989-04-13
2.266904354095459,1989-04-14
2.2421751022338867,1989-04-17
2.2751474380493164,1989-04-18
2.266904354095459,1989-04-19
2.283393144607544,1989-04-20
2.3328521251678467,1989-04-21
2.3328521251678467,1989-04-24
2.3163647651672363,1989-04-25
2.324608087539673,1989-04-26
2.3328521251678467,1989-04-27
2.3163647651672363,1989-04-28
2.3081209659576416,1989-05-01
2.3656928539276123,1989-05-02
2.382235288619995,1989-05-03
2.3905062675476074,1989-05-04
2.407050132751465,1989-05-05
2.4153215885162354,1989-05-08
2.398778200149536,1989-05-09
2.4401371479034424,1989-05-10
2.4484095573425293,1989-05-11
2.5145814418792725,1989-05-12
2.522853136062622,1989-05-15
2.4814958572387695,1989-05-16
2.4980390071868896,1989-05-17
2.5559396743774414,1989-05-18
2.605569362640381,1989-05-19
2.5972981452941895,1989-05-22
2.4980390071868896,1989-05-23
2.5145814418792725,1989-05-24
2.4980390071868896,1989-05-25
2.5145814418792725,1989-05-26
2.4814958572387695,1989-05-30
2.4484095573425293,1989-05-31
2.4649510383605957,1989-06-01
2.522853136062622,1989-06-02
2.5476696491241455,1989-06-05
2.5972981452941895,1989-06-06
2.580754518508911,1989-06-07
2.5559396743774414,1989-06-08
2.5642120838165283,1989-06-09
2.5145814418792725,1989-06-12
2.5145814418792725,1989-06-13
2.4980390071868896,1989-06-14
2.4318652153015137,1989-06-15
2.4484095573425293,1989-06-16
2.4980390071868896,1989-06-19
2.456679344177246,1989-06-20
2.5145814418792725,1989-06-21
2.5476696491241455,1989-06-22
2.6138408184051514,1989-06-23
2.5972981452941895,1989-06-26
2.580754518508911,1989-06-27
2.5311238765716553,1989-06-28
2.4484095573425293,1989-06-29
2.4401371479034424,1989-06-30
2.4484095573425293,1989-07-03
2.4153215885162354,1989-07-05
2.4484095573425293,1989-07-06
2.4980390071868896,1989-07-07
2.5311238765716553,1989-07-10
2.5476696491241455,1989-07-11
2.5145814418792725,1989-07-12
2.5145814418792725,1989-07-13
2.580754518508911,1989-07-14
2.572484016418457,1989-07-17
2.5145814418792725,1989-07-18
2.5559396743774414,1989-07-19
2.5476696491241455,1989-07-20
2.5890274047851562,1989-07-21
2.5476696491241455,1989-07-24
2.5890274047851562,1989-07-25
2.605569362640381,1989-07-26
2.6469271183013916,1989-07-27
2.6551997661590576,1989-07-28
2.671743392944336,1989-07-31
2.6983110904693604,1989-08-01
2.7232186794281006,1989-08-02
2.6900086402893066,1989-08-03
2.7398223876953125,1989-08-04
2.8560595512390137,1989-08-07
2.8394529819488525,1989-08-08
2.8228485584259033,1989-08-09
2.7813353538513184,1989-08-10
2.8311517238616943,1989-08-11
2.8228485584259033,1989-08-14
2.8477559089660645,1989-08-15
2.8394529819488525,1989-08-16
2.8560595512390137,1989-08-17
2.905872344970703,1989-08-18
2.8311517238616943,1989-08-21
2.8228485584259033,1989-08-22
2.8560595512390137,1989-08-23
2.9888978004455566,1989-08-24
2.897571325302124,1989-08-25
2.963992118835449,1989-08-28
2.9805948734283447,1989-08-29
2.972294330596924,1989-08-30
2.9972004890441895,1989-08-31
3.1300415992736816,1989-09-01
3.096832036972046,1989-09-05
3.0387122631073,1989-09-06
3.0387122631073,1989-09-07
2.955688953399658,1989-09-08
2.905872344970703,1989-09-11
2.905872344970703,1989-09-12
2.897571325302124,1989-09-13
2.8892688751220703,1989-09-14
2.905872344970703,1989-09-15
2.8892688751220703,1989-09-18
2.8643622398376465,1989-09-19
2.8643622398376465,1989-09-20
2.8560595512390137,1989-09-21
2.8643622398376465,1989-09-22
2.8560595512390137,1989-09-25
2.8560595512390137,1989-09-26
2.8726627826690674,1989-09-27
2.8560595512390137,1989-09-28
2.8643622398376465,1989-09-29
2.905872344970703,1989-10-02
2.955688953399658,1989-10-03
3.0221080780029297,1989-10-04
3.0387122631073,1989-10-05
3.0304105281829834,1989-10-06
3.0138065814971924,1989-10-09
3.0304105281829834,1989-10-10
3.0802268981933594,1989-10-11
3.0636191368103027,1989-10-12
2.8643622398376465,1989-10-13
2.7730321884155273,1989-10-16
2.7979419231414795,1989-10-17
2.7813353538513184,1989-10-18
2.8145453929901123,1989-10-19
2.8394529819488525,1989-10-20
2.8477559089660645,1989-10-23
2.8145453929901123,1989-10-24
2.7564282417297363,1989-10-25
2.7066144943237305,1989-10-26
2.5737743377685547,1989-10-27
2.6235885620117188,1989-10-30
2.700261116027832,1989-10-31
2.6835954189300537,1989-11-01
2.6502573490142822,1989-11-02
2.6502573490142822,1989-11-03
2.6335887908935547,1989-11-06
2.6585919857025146,1989-11-07
2.6835954189300537,1989-11-08
2.6585919857025146,1989-11-09
2.666926860809326,1989-11-10
2.666926860809326,1989-11-13
2.666926860809326,1989-11-14
2.7836036682128906,1989-11-15
2.825274705886841,1989-11-16
2.8002712726593018,1989-11-17
2.7419326305389404,1989-11-20
2.7252652645111084,1989-11-21
2.666926860809326,1989-11-22
2.700261116027832,1989-11-24
2.700261116027832,1989-11-27
2.716933250427246,1989-11-28
2.7335987091064453,1989-11-29
2.7419326305389404,1989-11-30
2.750267744064331,1989-12-01
2.750267744064331,1989-12-04
2.7252652645111084,1989-12-05
2.7419326305389404,1989-12-06
2.7419326305389404,1989-12-07
2.758600950241089,1989-12-08
2.7836036682128906,1989-12-11
2.8502769470214844,1989-12-12
2.833608388900757,1989-12-13
2.8419432640075684,1989-12-14
2.8419432640075684,1989-12-15
2.8086068630218506,1989-12-18
2.7919375896453857,1989-12-19
2.758600950241089,1989-12-20
2.7836036682128906,1989-12-21
2.8002712726593018,1989-12-22
2.816941738128662,1989-12-26
2.9002819061279297,1989-12-27
2.9752891063690186,1989-12-28
2.9919581413269043,1989-12-29
3.133638858795166,1990-01-02
3.058631420135498,1990-01-03
3.000293016433716,1990-01-04
2.9836244583129883,1990-01-05
2.9752891063690186,1990-01-08
2.966956377029419,1990-01-09
2.966956377029419,1990-01-10
2.966956377029419,1990-01-11
2.9002819061279297,1990-01-12
2.8419432640075684,1990-01-15
2.833608388900757,1990-01-16
2.825274705886841,1990-01-17
2.866945505142212,1990-01-18
2.8419432640075684,1990-01-19
2.758600950241089,1990-01-22
2.7669360637664795,1990-01-23
2.7836036682128906,1990-01-24
2.758600950241089,1990-01-25
2.7669360637664795,1990-01-26
2.77527117729187,1990-01-29
2.7434842586517334,1990-01-30
2.785306930541992,1990-01-31
2.776944160461426,1990-02-01
2.843857765197754,1990-02-02
2.885678291320801,1990-02-05
2.9191343784332275,1990-02-06
3.0780580043792725,1990-02-07
3.069692611694336,1990-02-08
3.069692611694336,1990-02-09
3.027872323989868,1990-02-12
3.052964210510254,1990-02-13
3.0780580043792725,1990-02-14
3.052964210510254,1990-02-15
3.103149652481079,1990-02-16
3.0613276958465576,1990-02-20
3.0027787685394287,1990-02-21
3.011143684387207,1990-02-22
3.0446014404296875,1990-02-23
3.0780580043792725,1990-02-26
3.0947844982147217,1990-02-27
3.211885690689087,1990-02-28
3.203524112701416,1990-03-01
3.203524112701416,1990-03-02
3.3457143306732178,1990-03-05
3.303891181945801,1990-03-06
3.2788009643554688,1990-03-07
3.25370717048645,1990-03-08
3.2788009643554688,1990-03-09
3.2453434467315674,1990-03-12
3.211885690689087,1990-03-13
3.2453434467315674,1990-03-14
3.2620718479156494,1990-03-15
3.3122570514678955,1990-03-16
3.2788009643554688,1990-03-19
3.2369778156280518,1990-03-20
3.228614091873169,1990-03-21
3.2369778156280518,1990-03-22
3.2704362869262695,1990-03-23
3.2955286502838135,1990-03-26
3.320622444152832,1990-03-27
3.3457143306732178,1990-03-28
3.404264450073242,1990-03-29
3.3791704177856445,1990-03-30
3.320622444152832,1990-04-02
3.3540782928466797,1990-04-03
3.3708062171936035,1990-04-04
3.4293577671051025,1990-04-05
3.4544477462768555,1990-04-06
3.43772029876709,1990-04-09
3.3540782928466797,1990-04-10
3.3457143306732178,1990-04-11
3.3708062171936035,1990-04-12
3.3540782928466797,1990-04-16
3.328984498977661,1990-04-17
3.2871639728546143,1990-04-18
3.211885690689087,1990-04-19
3.220249652862549,1990-04-20
3.2704362869262695,1990-04-23
3.2871639728546143,1990-04-24
3.320622444152832,1990-04-25
3.412630558013916,1990-04-26
3.3624424934387207,1990-04-27
3.387537956237793,1990-04-30
3.404264450073242,1990-05-01
3.3959007263183594,1990-05-02
3.4143569469451904,1990-05-03
3.405967950820923,1990-05-04
3.489858388900757,1990-05-07
3.5653581619262695,1990-05-08
3.5401930809020996,1990-05-09
3.489858388900757,1990-05-10
3.5401930809020996,1990-05-11
3.724752902984619,1990-05-14
3.6828079223632812,1990-05-15
3.6828079223632812,1990-05-16
3.674417734146118,1990-05-17
3.7079741954803467,1990-05-18
3.7750861644744873,1990-05-21
3.7834768295288086,1990-05-22
3.741529941558838,1990-05-23
3.7163615226745605,1990-05-24
3.6995861530303955,1990-05-25
3.6911966800689697,1990-05-29
3.6911966800689697,1990-05-30
3.6828079223632812,1990-05-31
3.6995861530303955,1990-06-01
3.7163615226745605,1990-06-04
3.6828079223632812,1990-06-05
3.6576387882232666,1990-06-06
3.5989158153533936,1990-06-07
3.556969404220581,1990-06-08
3.5653581619262695,1990-06-11
3.7079741954803467,1990-06-12
3.7079741954803467,1990-06-13
3.6576387882232666,1990-06-14
3.6156933307647705,1990-06-15
3.556969404220581,1990-06-18
3.5653581619262695,1990-06-19
3.582136631011963,1990-06-20
3.556969404220581,1990-06-21
3.5234129428863525,1990-06-22
3.439523458480835,1990-06-25
3.515026330947876,1990-06-26
3.531802177429199,1990-06-27
3.5653581619262695,1990-06-28
3.6156933307647705,1990-06-29
3.6156933307647705,1990-07-02
3.6408605575561523,1990-07-03
3.6156933307647705,1990-07-05
3.649250030517578,1990-07-06
3.6408605575561523,1990-07-09
3.5905256271362305,1990-07-10
3.666027307510376,1990-07-11
3.808641195297241,1990-07-12
3.808641195297241,1990-07-13
3.8254222869873047,1990-07-16
3.8421976566314697,1990-07-17
3.7750861644744873,1990-07-18
3.7750861644744873,1990-07-19
3.6995861530303955,1990-07-20
3.5905256271362305,1990-07-23
3.473078489303589,1990-07-24
3.4982457160949707,1990-07-25
3.515026330947876,1990-07-26
3.473078489303589,1990-07-27
3.4646902084350586,1990-07-30
3.4814696311950684,1990-07-31
3.489858388900757,1990-08-01
3.515026330947876,1990-08-02
3.3840410709381104,1990-08-03
3.2325167655944824,1990-08-06
3.1146628856658936,1990-08-07
3.123082160949707,1990-08-08
3.080991506576538,1990-08-09
3.0725746154785156,1990-08-10
3.0389020442962646,1990-08-13
3.0473215579986572,1990-08-14
3.0473215579986572,1990-08-15
2.937884569168091,1990-08-16
2.937884569168091,1990-08-17
2.988393783569336,1990-08-20
2.9126322269439697,1990-08-21
2.8537063598632812,1990-08-22
2.8452882766723633,1990-08-23
2.887377977371216,1990-08-24
2.9968130588531494,1990-08-27
2.988393783569336,1990-08-28
3.0389020442962646,1990-08-29
3.0136475563049316,1990-08-30
3.1651718616485596,1990-08-31
3.156754493713379,1990-09-04
3.1315016746520996,1990-09-05
3.0978286266326904,1990-09-06
3.0557363033294678,1990-09-07
3.0136475563049316,1990-09-10
3.005230188369751,1990-09-11
3.030485153198242,1990-09-12
3.0136475563049316,1990-09-13
2.9968130588531494,1990-09-14
2.9631400108337402,1990-09-17
2.9968130588531494,1990-09-18
2.9799742698669434,1990-09-19
2.89579701423645,1990-09-20
2.89579701423645,1990-09-21
2.8789587020874023,1990-09-24
2.89579701423645,1990-09-25
2.89579701423645,1990-09-26
2.8031973838806152,1990-09-27
3.0136475563049316,1990-09-28
3.030485153198242,1990-10-01
3.1146628856658936,1990-10-02
3.1146628856658936,1990-10-03
3.0978286266326904,1990-10-04
3.089409351348877,1990-10-05
3.123082160949707,1990-10-08
3.022064685821533,1990-10-09
2.9631400108337402,1990-10-10
2.937884569168091,1990-10-11
2.9631400108337402,1990-10-12
2.9463024139404297,1990-10-15
2.921050786972046,1990-10-16
2.8621232509613037,1990-10-17
2.921050786972046,1990-10-18
2.9126322269439697,1990-10-19
2.9294705390930176,1990-10-22
2.8621232509613037,1990-10-23
2.8200340270996094,1990-10-24
2.8284502029418945,1990-10-25
2.8789587020874023,1990-10-26
2.8621232509613037,1990-10-29
2.836869955062866,1990-10-30
2.8116159439086914,1990-10-31
2.6716105937957764,1990-11-01
2.7730631828308105,1990-11-02
2.806881904602051,1990-11-05
2.806881904602051,1990-11-06
2.806881904602051,1990-11-07
2.8237900733947754,1990-11-08
2.9421541690826416,1990-11-09
2.9844248294830322,1990-11-12
