RJF,Date
1.2772729396820068,1992-12-01
1.2842910289764404,1992-12-02
1.2842910289764404,1992-12-03
1.2632375955581665,1992-12-04
1.2842910289764404,1992-12-07
1.2702553272247314,1992-12-08
1.2842910289764404,1992-12-09
1.2772729396820068,1992-12-10
1.2772729396820068,1992-12-11
1.2983269691467285,1992-12-14
1.2842910289764404,1992-12-15
1.2702553272247314,1992-12-16
1.2492014169692993,1992-12-17
1.2492014169692993,1992-12-18
1.2562199831008911,1992-12-21
1.2772729396820068,1992-12-22
1.2702553272247314,1992-12-23
1.2421834468841553,1992-12-24
1.228147268295288,1992-12-28
1.228147268295288,1992-12-29
1.2211294174194336,1992-12-30
1.2562199831008911,1992-12-31
1.2632375955581665,1993-01-04
1.295916199684143,1993-01-05
1.3240886926651,1993-01-06
1.4156479835510254,1993-01-07
1.3804330825805664,1993-01-08
1.4156479835510254,1993-01-11
1.4649494886398315,1993-01-12
1.49312162399292,1993-01-13
1.5565088987350464,1993-01-14
1.5635523796081543,1993-01-15
1.598767638206482,1993-01-18
1.5072075128555298,1993-01-19
1.4367769956588745,1993-01-20
1.479035496711731,1993-01-21
1.4860790967941284,1993-01-22
1.5424224138259888,1993-01-25
1.5212926864624023,1993-01-26
1.4860790967941284,1993-01-27
1.45790696144104,1993-01-28
1.429734230041504,1993-01-29
1.45790696144104,1993-02-01
1.479035496711731,1993-02-02
1.45790696144104,1993-02-03
1.45790696144104,1993-02-04
1.429734230041504,1993-02-05
1.429734230041504,1993-02-08
1.3874764442443848,1993-02-09
1.352260947227478,1993-02-10
1.3874764442443848,1993-02-11
1.3945198059082031,1993-02-12
1.3100026845932007,1993-02-16
1.2607018947601318,1993-02-17
1.267744779586792,1993-02-18
1.2747877836227417,1993-02-19
1.2536591291427612,1993-02-22
1.2325295209884644,1993-02-23
1.225486159324646,1993-02-24
1.2325295209884644,1993-02-25
1.2325295209884644,1993-02-26
1.2466156482696533,1993-03-01
1.2184436321258545,1993-03-02
1.2325295209884644,1993-03-03
1.2395727634429932,1993-03-04
1.2466156482696533,1993-03-05
1.3593040704727173,1993-03-08
1.3779594898223877,1993-03-09
1.3779594898223877,1993-03-10
1.4132908582687378,1993-03-11
1.39915931224823,1993-03-12
1.39915931224823,1993-03-15
1.370892882347107,1993-03-16
1.3638262748718262,1993-03-17
1.370892882347107,1993-03-18
1.3638262748718262,1993-03-19
1.3143608570098877,1993-03-22
1.307294487953186,1993-03-23
1.2719626426696777,1993-03-24
1.2790287733078003,1993-03-25
1.2860949039459229,1993-03-26
1.3002275228500366,1993-03-29
1.2860949039459229,1993-03-30
1.2860949039459229,1993-03-31
1.3002275228500366,1993-04-01
1.264896035194397,1993-04-02
1.2366302013397217,1993-04-05
1.2224973440170288,1993-04-06
1.2366302013397217,1993-04-07
1.3002275228500366,1993-04-08
1.370892882347107,1993-04-12
1.4132908582687378,1993-04-13
1.3920924663543701,1993-04-14
1.3850258588790894,1993-04-15
1.370892882347107,1993-04-16
1.3567594289779663,1993-04-19
1.328493595123291,1993-04-20
1.328493595123291,1993-04-21
1.307294487953186,1993-04-22
1.2931618690490723,1993-04-23
1.2578294277191162,1993-04-26
1.2507632970809937,1993-04-27
1.2578294277191162,1993-04-28
1.264896035194397,1993-04-29
1.2931618690490723,1993-04-30
1.2790287733078003,1993-05-03
1.243697166442871,1993-05-04
1.2719626426696777,1993-05-05
1.2931618690490723,1993-05-06
1.3002275228500366,1993-05-07
1.3002275228500366,1993-05-10
1.3143608570098877,1993-05-11
1.3002275228500366,1993-05-12
1.328493595123291,1993-05-13
1.3426272869110107,1993-05-14
1.3567594289779663,1993-05-17
1.3567594289779663,1993-05-18
1.3567594289779663,1993-05-19
1.3638262748718262,1993-05-20
1.3426272869110107,1993-05-21
1.3143608570098877,1993-05-24
1.321427345275879,1993-05-25
1.3567594289779663,1993-05-26
1.3496935367584229,1993-05-27
1.3426272869110107,1993-05-28
1.3258941173553467,1993-06-01
1.3117127418518066,1993-06-02
1.3046214580535889,1993-06-03
1.3046214580535889,1993-06-04
1.290441632270813,1993-06-07
1.2762610912322998,1993-06-08
1.2549898624420166,1993-06-09
1.2479002475738525,1993-06-10
1.2408100366592407,1993-06-11
1.1840864419937134,1993-06-14
1.1699063777923584,1993-06-15
1.1699063777923584,1993-06-16
1.1840864419937134,1993-06-17
1.1911767721176147,1993-06-18
1.1982674598693848,1993-06-21
1.2266290187835693,1993-06-22
1.2266290187835693,1993-06-23
1.2195383310317993,1993-06-24
1.205357313156128,1993-06-25
1.283352017402649,1993-06-28
1.3258941173553467,1993-06-29
1.3471652269363403,1993-06-30
1.375525951385498,1993-07-01
1.3471652269363403,1993-07-02
1.3258941173553467,1993-07-06
1.3258941173553467,1993-07-07
1.3613452911376953,1993-07-08
1.3613452911376953,1993-07-09
1.3613452911376953,1993-07-12
1.375525951385498,1993-07-13
1.375525951385498,1993-07-14
1.368435263633728,1993-07-15
1.368435263633728,1993-07-16
1.3826169967651367,1993-07-19
1.3400744199752808,1993-07-20
1.3258941173553467,1993-07-21
1.283352017402649,1993-07-22
1.269171118736267,1993-07-23
1.2549898624420166,1993-07-26
1.2408100366592407,1993-07-27
1.2337191104888916,1993-07-28
1.269171118736267,1993-07-29
1.269171118736267,1993-07-30
1.2762610912322998,1993-08-02
1.269171118736267,1993-08-03
1.269171118736267,1993-08-04
1.2549898624420166,1993-08-05
1.2549898624420166,1993-08-06
1.3188034296035767,1993-08-09
1.3471652269363403,1993-08-10
1.3471652269363403,1993-08-11
1.3471652269363403,1993-08-12
1.3329839706420898,1993-08-13
1.3400744199752808,1993-08-16
1.3188034296035767,1993-08-17
1.354255199432373,1993-08-18
1.3613452911376953,1993-08-19
1.3613452911376953,1993-08-20
1.3613452911376953,1993-08-23
1.3730124235153198,1993-08-24
1.3872405290603638,1993-08-25
1.408583402633667,1993-08-26
1.4299240112304688,1993-08-27
1.472609043121338,1993-08-30
1.4654947519302368,1993-08-31
1.4654947519302368,1993-09-01
1.4797232151031494,1993-09-02
1.472609043121338,1993-09-03
1.4797232151031494,1993-09-07
1.4512667655944824,1993-09-08
1.4654947519302368,1993-09-09
1.4654947519302368,1993-09-10
1.515293836593628,1993-09-13
1.5366342067718506,1993-09-14
1.515293836593628,1993-09-15
1.5081793069839478,1993-09-16
1.4939508438110352,1993-09-17
1.472609043121338,1993-09-20
1.4512667655944824,1993-09-21
1.458380937576294,1993-09-22
1.4797232151031494,1993-09-23
1.5437488555908203,1993-09-24
1.6077766418457031,1993-09-27
1.5935478210449219,1993-09-28
1.5864334106445312,1993-09-29
1.5935478210449219,1993-09-30
1.6504604816436768,1993-10-01
1.6291180849075317,1993-10-04
1.6362320184707642,1993-10-05
1.6291180849075317,1993-10-06
1.643346905708313,1993-10-07
1.614890217781067,1993-10-08
1.7144862413406372,1993-10-11
1.6718014478683472,1993-10-12
1.6860302686691284,1993-10-13
1.6789162158966064,1993-10-14
1.6789162158966064,1993-10-15
1.7002581357955933,1993-10-18
1.6006618738174438,1993-10-19
1.6006618738174438,1993-10-20
1.6077766418457031,1993-10-21
1.5935478210449219,1993-10-22
1.6077766418457031,1993-10-25
1.5864334106445312,1993-10-26
1.5864334106445312,1993-10-27
1.5295215845108032,1993-10-28
1.5366342067718506,1993-10-29
1.5366342067718506,1993-11-01
1.5295215845108032,1993-11-02
1.472609043121338,1993-11-03
1.4797232151031494,1993-11-04
1.4228099584579468,1993-11-05
1.4868375062942505,1993-11-08
1.515293836593628,1993-11-09
1.5295215845108032,1993-11-10
1.515293836593628,1993-11-11
1.5224069356918335,1993-11-12
1.515293836593628,1993-11-15
1.5046223402023315,1993-11-16
1.5366342067718506,1993-11-17
1.5046223402023315,1993-11-18
1.4512667655944824,1993-11-19
1.3765692710876465,1993-11-22
1.4299240112304688,1993-11-23
1.4299240112304688,1993-11-24
1.4512667655944824,1993-11-26
1.5046223402023315,1993-11-29
1.4939508438110352,1993-11-30
1.4939508438110352,1993-12-01
1.5046223402023315,1993-12-02
1.515293836593628,1993-12-03
1.5366342067718506,1993-12-06
1.5366342067718506,1993-12-07
1.5366342067718506,1993-12-08
1.5259640216827393,1993-12-09
1.4939508438110352,1993-12-10
1.4192532300949097,1993-12-13
1.3872405290603638,1993-12-14
1.4192532300949097,1993-12-15
1.4405955076217651,1993-12-16
1.4299240112304688,1993-12-17
1.4299240112304688,1993-12-20
1.4405955076217651,1993-12-21
1.4405955076217651,1993-12-22
1.4299240112304688,1993-12-23
1.4192532300949097,1993-12-27
1.4192532300949097,1993-12-28
1.3765692710876465,1993-12-29
1.3979111909866333,1993-12-30
1.4192532300949097,1993-12-31
1.3658974170684814,1994-01-03
1.4371095895767212,1994-01-04
1.4585596323013306,1994-01-05
1.4371095895767212,1994-01-06
1.4800087213516235,1994-01-07
1.5121828317642212,1994-01-10
1.5014588832855225,1994-01-11
1.5121828317642212,1994-01-12
1.5014588832855225,1994-01-13
1.5658059120178223,1994-01-14
1.5121828317642212,1994-01-17
1.5229077339172363,1994-01-18
1.5121828317642212,1994-01-19
1.5229077339172363,1994-01-20
1.5121828317642212,1994-01-21
1.4800087213516235,1994-01-24
1.4585596323013306,1994-01-25
1.4585596323013306,1994-01-26
1.4800087213516235,1994-01-27
1.5014588832855225,1994-01-28
1.5121828317642212,1994-01-31
1.5014588832855225,1994-02-01
1.5014588832855225,1994-02-02
1.5014588832855225,1994-02-03
1.4692836999893188,1994-02-04
1.4371095895767212,1994-02-07
1.4049363136291504,1994-02-08
1.4371095895767212,1994-02-09
1.4371095895767212,1994-02-10
1.4049363136291504,1994-02-11
1.4156608581542969,1994-02-14
1.4156608581542969,1994-02-15
1.4156608581542969,1994-02-16
1.4263851642608643,1994-02-17
1.4156608581542969,1994-02-18
1.4156608581542969,1994-02-22
1.3834865093231201,1994-02-23
1.3834865093231201,1994-02-24
1.4049363136291504,1994-02-25
1.4049363136291504,1994-02-28
1.4156608581542969,1994-03-01
1.4156608581542969,1994-03-02
1.4263851642608643,1994-03-03
1.4049363136291504,1994-03-04
1.3942112922668457,1994-03-07
1.390331506729126,1994-03-08
1.3795535564422607,1994-03-09
1.3795535564422607,1994-03-10
1.357998251914978,1994-03-11
1.357998251914978,1994-03-14
1.4011098146438599,1994-03-15
1.390331506729126,1994-03-16
1.4011098146438599,1994-03-17
1.4118865728378296,1994-03-18
1.4011098146438599,1994-03-21
1.390331506729126,1994-03-22
1.3687760829925537,1994-03-23
1.3687760829925537,1994-03-24
1.357998251914978,1994-03-25
1.336442470550537,1994-03-28
1.3041093349456787,1994-03-29
1.336442470550537,1994-03-30
1.336442470550537,1994-03-31
1.3148866891860962,1994-04-04
1.325664758682251,1994-04-05
1.336442470550537,1994-04-06
1.3687760829925537,1994-04-07
1.3472201824188232,1994-04-08
1.357998251914978,1994-04-11
1.357998251914978,1994-04-12
1.3795535564422607,1994-04-13
1.390331506729126,1994-04-14
1.3795535564422607,1994-04-15
1.3687760829925537,1994-04-18
1.2825539112091064,1994-04-19
1.3148866891860962,1994-04-20
1.2825539112091064,1994-04-21
1.3041093349456787,1994-04-22
1.2933317422866821,1994-04-25
1.3041093349456787,1994-04-26
1.2933317422866821,1994-04-28
1.2825539112091064,1994-04-29
1.3148866891860962,1994-05-02
1.3041093349456787,1994-05-03
1.2933317422866821,1994-05-04
1.2933317422866821,1994-05-05
1.2825539112091064,1994-05-06
1.2717763185501099,1994-05-09
1.260998010635376,1994-05-10
1.2717763185501099,1994-05-11
1.260998010635376,1994-05-12
1.2717763185501099,1994-05-13
1.260998010635376,1994-05-16
1.2717763185501099,1994-05-17
1.2933317422866821,1994-05-18
1.2933317422866821,1994-05-19
1.3148866891860962,1994-05-20
1.3041093349456787,1994-05-23
1.2933317422866821,1994-05-24
1.2933317422866821,1994-05-25
1.3041093349456787,1994-05-26
1.2933317422866821,1994-05-27
1.2785946130752563,1994-05-31
1.2894303798675537,1994-06-01
1.2894303798675537,1994-06-02
1.3111023902893066,1994-06-03
1.300266146659851,1994-06-06
1.2785946130752563,1994-06-07
1.2785946130752563,1994-06-08
1.2894303798675537,1994-06-09
1.2785946130752563,1994-06-10
1.2785946130752563,1994-06-13
1.300266146659851,1994-06-14
1.3219375610351562,1994-06-15
1.3327727317810059,1994-06-16
1.3111023902893066,1994-06-17
1.300266146659851,1994-06-20
1.2894303798675537,1994-06-21
1.2894303798675537,1994-06-22
1.2785946130752563,1994-06-23
1.2677597999572754,1994-06-24
1.2894303798675537,1994-06-27
1.2785946130752563,1994-06-28
1.2677597999572754,1994-06-29
1.2569236755371094,1994-06-30
1.2677597999572754,1994-07-01
1.2785946130752563,1994-07-05
1.2569236755371094,1994-07-06
1.2460877895355225,1994-07-07
1.2460877895355225,1994-07-08
1.2677597999572754,1994-07-11
1.2677597999572754,1994-07-12
1.2569236755371094,1994-07-13
1.2785946130752563,1994-07-14
1.2677597999572754,1994-07-15
1.2785946130752563,1994-07-18
1.2027459144592285,1994-07-19
1.191910982131958,1994-07-20
1.170240044593811,1994-07-21
1.170240044593811,1994-07-22
1.1594040393829346,1994-07-25
1.1485679149627686,1994-07-26
1.1377331018447876,1994-07-27
1.1485679149627686,1994-07-28
1.170240044593811,1994-07-29
1.170240044593811,1994-08-01
1.1594040393829346,1994-08-02
1.1810754537582397,1994-08-03
1.1594040393829346,1994-08-04
1.1594040393829346,1994-08-05
1.170240044593811,1994-08-08
1.1485679149627686,1994-08-09
1.1594040393829346,1994-08-10
1.1485679149627686,1994-08-11
1.1594040393829346,1994-08-12
1.1594040393829346,1994-08-15
1.1594040393829346,1994-08-16
1.1810754537582397,1994-08-17
1.2244174480438232,1994-08-18
1.2460877895355225,1994-08-19
1.2569236755371094,1994-08-22
1.2677597999572754,1994-08-23
1.300266146659851,1994-08-24
1.3436086177825928,1994-08-25
1.3652795553207397,1994-08-26
1.3652795553207397,1994-08-29
1.3761152029037476,1994-08-30
1.3869508504867554,1994-08-31
1.3652795553207397,1994-09-01
1.3219375610351562,1994-09-02
1.3289085626602173,1994-09-06
1.3289085626602173,1994-09-07
1.3398011922836304,1994-09-08
1.3398011922836304,1994-09-09
1.3289085626602173,1994-09-12
1.27444589138031,1994-09-13
1.2962305545806885,1994-09-14
1.2962305545806885,1994-09-15
1.285338044166565,1994-09-16
1.27444589138031,1994-09-19
1.2635523080825806,1994-09-20
1.2526596784591675,1994-09-21
1.2308741807937622,1994-09-22
1.2635523080825806,1994-09-23
1.2526596784591675,1994-09-26
1.285338044166565,1994-09-27
1.2635523080825806,1994-09-28
1.3071233034133911,1994-09-29
1.3506938219070435,1994-09-30
1.3289085626602173,1994-10-03
1.3071233034133911,1994-10-04
1.318016529083252,1994-10-05
1.3071233034133911,1994-10-06
1.3071233034133911,1994-10-07
1.318016529083252,1994-10-10
1.3289085626602173,1994-10-11
1.3071233034133911,1994-10-12
1.318016529083252,1994-10-13
1.3071233034133911,1994-10-14
1.318016529083252,1994-10-17
1.318016529083252,1994-10-18
1.3289085626602173,1994-10-19
1.3398011922836304,1994-10-20
1.3289085626602173,1994-10-21
1.3071233034133911,1994-10-24
1.2635523080825806,1994-10-25
1.285338044166565,1994-10-26
1.27444589138031,1994-10-27
1.3071233034133911,1994-10-28
1.3071233034133911,1994-10-31
1.27444589138031,1994-11-01
1.27444589138031,1994-11-02
1.2635523080825806,1994-11-03
1.2635523080825806,1994-11-04
1.241767406463623,1994-11-07
1.2635523080825806,1994-11-08
1.2962305545806885,1994-11-09
1.27444589138031,1994-11-10
1.2962305545806885,1994-11-11
1.285338044166565,1994-11-14
1.27444589138031,1994-11-15
1.2635523080825806,1994-11-16
1.2635523080825806,1994-11-17
1.27444589138031,1994-11-18
1.2526596784591675,1994-11-21
1.2526596784591675,1994-11-22
1.2526596784591675,1994-11-23
1.2526596784591675,1994-11-25
1.2635523080825806,1994-11-28
1.2526596784591675,1994-11-29
1.2526596784591675,1994-11-30
1.2526596784591675,1994-12-01
1.241767406463623,1994-12-02
1.2199820280075073,1994-12-05
1.209088921546936,1994-12-06
1.1764109134674072,1994-12-07
1.187304139137268,1994-12-08
1.1764109134674072,1994-12-09
1.1764109134674072,1994-12-12
1.1546258926391602,1994-12-13
1.1655182838439941,1994-12-14
1.198196530342102,1994-12-15
1.198196530342102,1994-12-16
1.1655182838439941,1994-12-19
1.1655182838439941,1994-12-20
1.198196530342102,1994-12-21
1.1764109134674072,1994-12-22
1.1764109134674072,1994-12-23
1.187304139137268,1994-12-27
1.198196530342102,1994-12-28
1.209088921546936,1994-12-29
1.2199820280075073,1994-12-30
1.2169123888015747,1995-01-03
1.2278752326965332,1995-01-04
1.2498011589050293,1995-01-05
1.2498011589050293,1995-01-06
1.2059499025344849,1995-01-09
1.2388379573822021,1995-01-10
1.2278752326965332,1995-01-11
1.2278752326965332,1995-01-12
1.2278752326965332,1995-01-13
1.3155814409255981,1995-01-16
1.3155814409255981,1995-01-17
1.337506890296936,1995-01-18
1.3484697341918945,1995-01-19
1.2936540842056274,1995-01-20
1.3484697341918945,1995-01-23
1.337506890296936,1995-01-24
1.3484697341918945,1995-01-25
1.337506890296936,1995-01-26
1.3265440464019775,1995-01-27
1.3155814409255981,1995-01-30
1.337506890296936,1995-01-31
1.3484697341918945,1995-02-01
1.3484697341918945,1995-02-02
1.458101511001587,1995-02-03
1.4909909963607788,1995-02-06
1.458101511001587,1995-02-07
1.458101511001587,1995-02-08
1.469064474105835,1995-02-09
1.4909909963607788,1995-02-10
1.469064474105835,1995-02-13
1.4800286293029785,1995-02-14
1.567732572555542,1995-02-15
1.5567710399627686,1995-02-16
1.5348440408706665,1995-02-17
1.4909909963607788,1995-02-21
1.5458074808120728,1995-02-22
1.5238819122314453,1995-02-23
1.5238819122314453,1995-02-24
1.5458074808120728,1995-02-27
1.5567710399627686,1995-02-28
1.5458074808120728,1995-03-01
1.5458074808120728,1995-03-02
1.5348440408706665,1995-03-03
1.5348440408706665,1995-03-06
1.5317593812942505,1995-03-07
1.5207387208938599,1995-03-08
1.5207387208938599,1995-03-09
1.5317593812942505,1995-03-10
1.5537984371185303,1995-03-13
1.5868576765060425,1995-03-14
1.575837254524231,1995-03-15
1.5427783727645874,1995-03-16
1.5207387208938599,1995-03-17
1.5207387208938599,1995-03-20
1.4766589403152466,1995-03-21
1.4546207189559937,1995-03-22
1.465639352798462,1995-03-23
1.4766589403152466,1995-03-24
1.5537984371185303,1995-03-27
1.5537984371185303,1995-03-28
1.5537984371185303,1995-03-29
1.5317593812942505,1995-03-30
1.5207387208938599,1995-03-31
1.5207387208938599,1995-04-03
1.509718894958496,1995-04-04
1.4986985921859741,1995-04-05
1.5317593812942505,1995-04-06
1.509718894958496,1995-04-07
1.4986985921859741,1995-04-10
1.4986985921859741,1995-04-11
1.509718894958496,1995-04-12
1.5207387208938599,1995-04-13
1.509718894958496,1995-04-17
1.509718894958496,1995-04-18
1.4876797199249268,1995-04-19
1.4436002969741821,1995-04-20
1.4986985921859741,1995-04-21
1.509718894958496,1995-04-24
1.575837254524231,1995-04-25
1.5427783727645874,1995-04-26
1.575837254524231,1995-04-27
1.5427783727645874,1995-04-28
1.5317593812942505,1995-05-01
1.4876797199249268,1995-05-02
1.4986985921859741,1995-05-03
1.509718894958496,1995-05-04
1.509718894958496,1995-05-05
1.4986985921859741,1995-05-08
1.5537984371185303,1995-05-09
1.5648188591003418,1995-05-10
1.575837254524231,1995-05-11
1.575837254524231,1995-05-12
1.5648188591003418,1995-05-15
1.6088979244232178,1995-05-16
1.6419569253921509,1995-05-17
1.6419569253921509,1995-05-18
1.6309374570846558,1995-05-19
1.6199177503585815,1995-05-22
1.6309374570846558,1995-05-23
1.6419569253921509,1995-05-24
1.6199177503585815,1995-05-25
1.6199177503585815,1995-05-26
1.597878336906433,1995-05-30
1.6199177503585815,1995-05-31
1.6309374570846558,1995-06-01
1.6309374570846558,1995-06-02
1.6860374212265015,1995-06-05
1.7080756425857544,1995-06-06
1.6529783010482788,1995-06-07
1.6720221042633057,1995-06-08
1.6609506607055664,1995-06-09
1.6941697597503662,1995-06-12
1.705241322517395,1995-06-13
1.6941697597503662,1995-06-14
1.716314435005188,1995-06-15
1.7384607791900635,1995-06-16
1.749533772468567,1995-06-19
1.7384607791900635,1995-06-20
1.72738778591156,1995-06-21
1.782753348350525,1995-06-22
1.7938250303268433,1995-06-23
1.782753348350525,1995-06-26
1.716314435005188,1995-06-27
1.7384607791900635,1995-06-28
1.72738778591156,1995-06-29
1.716314435005188,1995-06-30
1.72738778591156,1995-07-03
1.716314435005188,1995-07-05
1.7606064081192017,1995-07-06
1.782753348350525,1995-07-07
1.782753348350525,1995-07-10
1.7716801166534424,1995-07-11
1.749533772468567,1995-07-12
1.749533772468567,1995-07-13
1.7384607791900635,1995-07-14
1.72738778591156,1995-07-17
1.705241322517395,1995-07-18
1.6941697597503662,1995-07-19
1.6609506607055664,1995-07-20
1.6720221042633057,1995-07-21
1.705241322517395,1995-07-24
1.8048993349075317,1995-07-25
1.9156287908554077,1995-07-26
1.937774419784546,1995-07-27
1.9156287908554077,1995-07-28
1.9267024993896484,1995-07-31
1.9267024993896484,1995-08-01
1.9267024993896484,1995-08-02
1.8713358640670776,1995-08-03
1.8491915464401245,1995-08-04
1.8824100494384766,1995-08-07
1.8713358640670776,1995-08-08
1.8713358640670776,1995-08-09
1.8713358640670776,1995-08-10
1.860263466835022,1995-08-11
1.8491915464401245,1995-08-14
1.8934826850891113,1995-08-15
1.8713358640670776,1995-08-16
1.9045556783676147,1995-08-17
1.9045556783676147,1995-08-18
1.9267024993896484,1995-08-21
1.9267024993896484,1995-08-22
1.937774419784546,1995-08-23
1.8934826850891113,1995-08-24
1.9267024993896484,1995-08-25
1.9156287908554077,1995-08-28
1.9156287908554077,1995-08-29
1.937774419784546,1995-08-30
1.9488469362258911,1995-08-31
1.937774419784546,1995-09-01
1.959920883178711,1995-09-05
1.9709928035736084,1995-09-06
1.990116834640503,1995-09-07
1.990116834640503,1995-09-08
1.990116834640503,1995-09-11
2.0123531818389893,1995-09-12
2.0123531818389893,1995-09-13
2.0123531818389893,1995-09-14
2.0123531818389893,1995-09-15
2.001234292984009,1995-09-18
1.9789985418319702,1995-09-19
1.9678820371627808,1995-09-20
1.9789985418319702,1995-09-21
1.9567618370056152,1995-09-22
1.9345282316207886,1995-09-25
1.9122916460037231,1995-09-26
1.9122916460037231,1995-09-27
1.9122916460037231,1995-09-28
1.9345282316207886,1995-09-29
1.9456448554992676,1995-10-02
1.923409104347229,1995-10-03
1.901173710823059,1995-10-04
1.8678187131881714,1995-10-05
1.8678187131881714,1995-10-06
1.9122916460037231,1995-10-09
1.8011109828948975,1995-10-10
1.823347568511963,1995-10-11
1.8789364099502563,1995-10-12
1.9456448554992676,1995-10-13
1.9678820371627808,1995-10-16
1.990116834640503,1995-10-17
2.001234292984009,1995-10-18
1.9789985418319702,1995-10-19
1.9678820371627808,1995-10-20
1.9122916460037231,1995-10-23
1.923409104347229,1995-10-24
1.923409104347229,1995-10-25
1.8789364099502563,1995-10-26
1.9122916460037231,1995-10-27
1.8678187131881714,1995-10-30
1.9122916460037231,1995-10-31
1.923409104347229,1995-11-01
1.9345282316207886,1995-11-02
2.0123531818389893,1995-11-03
2.001234292984009,1995-11-06
1.9789985418319702,1995-11-07
1.9789985418319702,1995-11-08
1.990116834640503,1995-11-09
1.990116834640503,1995-11-10
2.001234292984009,1995-11-13
1.9678820371627808,1995-11-14
1.9789985418319702,1995-11-15
1.990116834640503,1995-11-16
2.001234292984009,1995-11-17
2.0123531818389893,1995-11-20
2.0123531818389893,1995-11-21
2.0234711170196533,1995-11-22
2.0234711170196533,1995-11-24
2.0457065105438232,1995-11-27
2.0234711170196533,1995-11-28
2.0234711170196533,1995-11-29
2.0123531818389893,1995-11-30
2.0345888137817383,1995-12-01
2.0790605545043945,1995-12-04
2.1568870544433594,1995-12-05
2.22359299659729,1995-12-06
2.165113687515259,1995-12-07
2.1427931785583496,1995-12-08
2.131632089614868,1995-12-11
2.109311103820801,1995-12-12
2.109311103820801,1995-12-13
2.120471715927124,1995-12-14
2.109311103820801,1995-12-15
2.020028591156006,1995-12-18
1.9977073669433594,1995-12-19
1.964226245880127,1995-12-20
1.9753868579864502,1995-12-21
1.9753868579864502,1995-12-22
1.9419068098068237,1995-12-26
1.9195863008499146,1995-12-27
1.8972654342651367,1995-12-28
1.8972654342651367,1995-12-29
1.8303025960922241,1996-01-02
1.8303025960922241,1996-01-03
1.8191423416137695,1996-01-04
1.8079806566238403,1996-01-05
1.8079806566238403,1996-01-08
1.8191423416137695,1996-01-09
1.796821117401123,1996-01-10
1.7410197257995605,1996-01-11
1.7298575639724731,1996-01-12
1.718697190284729,1996-01-15
1.718697190284729,1996-01-16
1.718697190284729,1996-01-17
1.7633401155471802,1996-01-18
1.7745003700256348,1996-01-19
1.7745003700256348,1996-01-22
1.7633401155471802,1996-01-23
1.796821117401123,1996-01-24
1.7856608629226685,1996-01-25
1.7745003700256348,1996-01-26
1.7633401155471802,1996-01-29
1.7856608629226685,1996-01-30
1.964226245880127,1996-01-31
2.0646698474884033,1996-02-01
2.042349100112915,1996-02-02
2.020028591156006,1996-02-05
2.020028591156006,1996-02-06
2.020028591156006,1996-02-07
2.03118896484375,1996-02-08
2.020028591156006,1996-02-09
2.020028591156006,1996-02-12
2.03118896484375,1996-02-13
2.008868455886841,1996-02-14
2.042349100112915,1996-02-15
2.0646698474884033,1996-02-16
2.042349100112915,1996-02-20
2.03118896484375,1996-02-21
1.9977073669433594,1996-02-22
2.020028591156006,1996-02-23
1.9977073669433594,1996-02-26
2.008868455886841,1996-02-27
2.008868455886841,1996-02-28
1.9753868579864502,1996-02-29
1.9865474700927734,1996-03-01
1.9753868579864502,1996-03-04
1.9865474700927734,1996-03-05
1.9753868579864502,1996-03-06
1.964226245880127,1996-03-07
1.9307458400726318,1996-03-08
1.9307458400726318,1996-03-11
1.9195863008499146,1996-03-12
1.9084250926971436,1996-03-13
1.8945232629776,1996-03-14
1.827262043952942,1996-03-15
1.8833140134811401,1996-03-18
1.8160533905029297,1996-03-19
1.8721039295196533,1996-03-20
1.8721039295196533,1996-03-21
1.9057347774505615,1996-03-22
1.9169436693191528,1996-03-25
1.9113386869430542,1996-03-26
1.9169436693191528,1996-03-27
1.9393643140792847,1996-03-28
2.0178377628326416,1996-03-29
2.0402562618255615,1996-04-01
2.0402562618255615,1996-04-02
2.029046058654785,1996-04-03
2.006625175476074,1996-04-04
1.9842060804367065,1996-04-08
1.995415210723877,1996-04-09
1.9729961156845093,1996-04-10
1.8384733200073242,1996-04-11
1.8721039295196533,1996-04-12
1.9281558990478516,1996-04-15
1.9057347774505615,1996-04-16
1.8833140134811401,1996-04-17
1.9057347774505615,1996-04-18
1.995415210723877,1996-04-19
1.9729961156845093,1996-04-22
1.995415210723877,1996-04-23
2.006625175476074,1996-04-24
2.006625175476074,1996-04-25
2.006625175476074,1996-04-26
1.995415210723877,1996-04-29
2.029046058654785,1996-04-30
2.029046058654785,1996-05-01
1.9617849588394165,1996-05-02
1.9729961156845093,1996-05-03
1.9617849588394165,1996-05-06
1.9281558990478516,1996-05-07
1.9505757093429565,1996-05-08
1.8833140134811401,1996-05-09
1.9393643140792847,1996-05-10
1.9729961156845093,1996-05-13
2.029046058654785,1996-05-14
1.9842060804367065,1996-05-15
2.006625175476074,1996-05-16
2.029046058654785,1996-05-17
2.0178377628326416,1996-05-20
2.0178377628326416,1996-05-21
2.0514676570892334,1996-05-22
2.0850963592529297,1996-05-23
2.0514676570892334,1996-05-24
2.0178377628326416,1996-05-28
2.029046058654785,1996-05-29
2.029046058654785,1996-05-30
2.0402562618255615,1996-05-31
2.0402562618255615,1996-06-03
2.006625175476074,1996-06-04
2.029046058654785,1996-06-05
2.0402562618255615,1996-06-06
