HSY,Date
4.110934257507324,1990-08-24
4.2609686851501465,1990-08-27
4.275973796844482,1990-08-28
4.501025199890137,1990-08-29
4.486021995544434,1990-08-30
4.561034679412842,1990-08-31
4.44101095199585,1990-09-04
4.411004543304443,1990-09-05
4.290976047515869,1990-09-06
4.380995750427246,1990-09-07
4.335989952087402,1990-09-10
4.380995750427246,1990-09-11
4.396000862121582,1990-09-12
4.365994930267334,1990-09-13
4.305979251861572,1990-09-14
4.305979251861572,1990-09-17
4.335989952087402,1990-09-18
4.335989952087402,1990-09-19
4.245967864990234,1990-09-20
4.245967864990234,1990-09-21
4.095930099487305,1990-09-24
4.230962753295898,1990-09-25
4.185952663421631,1990-09-26
4.185952663421631,1990-09-27
4.335989952087402,1990-09-28
4.546034812927246,1990-10-01
4.411004543304443,1990-10-02
4.396000862121582,1990-10-03
4.471017837524414,1990-10-04
4.501025199890137,1990-10-05
4.501025199890137,1990-10-08
4.320981502532959,1990-10-09
4.2609686851501465,1990-10-10
4.140942096710205,1990-10-11
4.290976047515869,1990-10-12
4.320981502532959,1990-10-15
4.245967864990234,1990-10-16
4.275973796844482,1990-10-17
4.320981502532959,1990-10-18
4.411004543304443,1990-10-19
4.245967864990234,1990-10-22
4.215960502624512,1990-10-23
4.200955867767334,1990-10-24
4.095930099487305,1990-10-25
4.065924644470215,1990-10-26
4.095930099487305,1990-10-29
4.215960502624512,1990-10-30
4.140942096710205,1990-10-31
4.12593936920166,1990-11-01
4.155947208404541,1990-11-02
4.245967864990234,1990-11-05
4.215960502624512,1990-11-06
4.170948505401611,1990-11-07
4.170948505401611,1990-11-08
4.275973796844482,1990-11-09
4.290976047515869,1990-11-12
4.275973796844482,1990-11-13
4.335989952087402,1990-11-14
4.290976047515869,1990-11-15
4.230962753295898,1990-11-16
4.288341522216797,1990-11-19
4.1977410316467285,1990-11-20
4.182645320892334,1990-11-21
4.182645320892334,1990-11-23
4.182645320892334,1990-11-26
4.227944374084473,1990-11-27
4.25814151763916,1990-11-28
4.243043899536133,1990-11-29
4.227944374084473,1990-11-30
4.333641529083252,1990-12-03
4.39404296875,1990-12-04
4.454440116882324,1990-12-05
4.545037746429443,1990-12-06
4.590335845947266,1990-12-07
4.590335845947266,1990-12-10
4.529939651489258,1990-12-11
4.68093729019165,1990-12-12
4.635635852813721,1990-12-13
4.575239181518555,1990-12-14
4.499737739562988,1990-12-17
4.560139179229736,1990-12-18
4.605438232421875,1990-12-19
4.605438232421875,1990-12-20
4.65073823928833,1990-12-21
4.590335845947266,1990-12-24
4.62053918838501,1990-12-26
4.560139179229736,1990-12-27
4.5148396492004395,1990-12-28
4.529939651489258,1990-12-31
4.484638690948486,1991-01-02
4.4393415451049805,1991-01-03
4.4393415451049805,1991-01-04
4.378940105438232,1991-01-07
4.3487420082092285,1991-01-08
4.243043899536133,1991-01-09
4.3487420082092285,1991-01-10
4.4393415451049805,1991-01-11
4.424241065979004,1991-01-14
4.4393415451049805,1991-01-15
4.499737739562988,1991-01-16
4.635635852813721,1991-01-17
4.756435394287109,1991-01-18
4.68093729019165,1991-01-21
4.62053918838501,1991-01-22
4.72623872756958,1991-01-23
4.756435394287109,1991-01-24
4.786634922027588,1991-01-25
4.831936359405518,1991-01-28
4.711136817932129,1991-01-29
4.80173397064209,1991-01-30
4.80173397064209,1991-01-31
4.80173397064209,1991-02-01
4.937633037567139,1991-02-04
4.998032093048096,1991-02-05
5.043329238891602,1991-02-06
4.877232074737549,1991-02-07
4.967831611633301,1991-02-08
5.0886311531066895,1991-02-11
4.998032093048096,1991-02-12
4.877232074737549,1991-02-13
4.711136817932129,1991-02-14
4.696034908294678,1991-02-15
4.590335845947266,1991-02-19
4.635635852813721,1991-02-20
4.696034908294678,1991-02-21
4.829686641693115,1991-02-22
4.890441417694092,1991-02-25
4.844876289367676,1991-02-26
4.844876289367676,1991-02-27
4.844876289367676,1991-02-28
4.844876289367676,1991-03-01
4.799312114715576,1991-03-04
4.829686641693115,1991-03-05
4.844876289367676,1991-03-06
4.844876289367676,1991-03-07
4.814499378204346,1991-03-08
4.875251293182373,1991-03-11
4.814499378204346,1991-03-12
4.844876289367676,1991-03-13
4.7689385414123535,1991-03-14
4.6778130531311035,1991-03-15
4.723374366760254,1991-03-18
4.784124374389648,1991-03-19
4.981566429138184,1991-03-20
4.875251293182373,1991-03-21
4.936000823974609,1991-03-22
4.95119047164917,1991-03-25
4.936000823974609,1991-03-26
5.011943340301514,1991-03-27
4.966378688812256,1991-03-28
4.905625820159912,1991-04-01
5.057505130767822,1991-04-02
4.936000823974609,1991-04-03
5.072690010070801,1991-04-04
5.042316436767578,1991-04-05
5.072690010070801,1991-04-08
4.95119047164917,1991-04-09
4.920814514160156,1991-04-10
4.996750831604004,1991-04-11
5.011943340301514,1991-04-12
4.95119047164917,1991-04-15
5.027126312255859,1991-04-16
5.072690010070801,1991-04-17
5.072690010070801,1991-04-18
5.011943340301514,1991-04-19
4.920814514160156,1991-04-22
4.966378688812256,1991-04-23
4.981566429138184,1991-04-24
4.920814514160156,1991-04-25
4.890441417694092,1991-04-26
4.814499378204346,1991-04-29
4.875251293182373,1991-04-30
5.011943340301514,1991-05-01
5.042316436767578,1991-05-02
5.0878801345825195,1991-05-03
5.0878801345825195,1991-05-06
5.179004669189453,1991-05-07
5.19419527053833,1991-05-08
5.270134925842285,1991-05-09
5.133441925048828,1991-05-10
5.179004669189453,1991-05-13
5.103066921234131,1991-05-14
5.118254661560059,1991-05-15
5.163816928863525,1991-05-16
5.254945278167725,1991-05-17
5.282426834106445,1991-05-20
5.282426834106445,1991-05-21
5.236624240875244,1991-05-22
5.267157554626465,1991-05-23
5.312960624694824,1991-05-24
5.282426834106445,1991-05-28
5.297694206237793,1991-05-29
5.312960624694824,1991-05-30
5.358760356903076,1991-05-31
5.328226089477539,1991-06-03
5.312960624694824,1991-06-04
5.297694206237793,1991-06-05
5.251893043518066,1991-06-06
5.236624240875244,1991-06-07
5.267157554626465,1991-06-10
5.2213568687438965,1991-06-11
5.160284996032715,1991-06-12
5.160284996032715,1991-06-13
5.190821170806885,1991-06-14
5.114486217498779,1991-06-17
5.068686008453369,1991-06-18
5.022883415222168,1991-06-19
5.022883415222168,1991-06-20
4.946547031402588,1991-06-21
4.916018009185791,1991-06-24
4.961812496185303,1991-06-25
4.992350101470947,1991-06-26
5.099219799041748,1991-06-27
4.977083206176758,1991-06-28
5.022883415222168,1991-07-01
5.099219799041748,1991-07-02
5.160284996032715,1991-07-03
5.1297526359558105,1991-07-05
5.1297526359558105,1991-07-08
5.099219799041748,1991-07-09
5.038150310516357,1991-07-10
4.946547031402588,1991-07-11
5.068686008453369,1991-07-12
5.099219799041748,1991-07-15
5.114486217498779,1991-07-16
5.053417682647705,1991-07-17
5.145021915435791,1991-07-18
5.099219799041748,1991-07-19
5.083953857421875,1991-07-22
4.946547031402588,1991-07-23
4.992350101470947,1991-07-24
5.053417682647705,1991-07-25
5.099219799041748,1991-07-26
5.022883415222168,1991-07-29
5.114486217498779,1991-07-30
5.114486217498779,1991-07-31
5.083953857421875,1991-08-01
5.083953857421875,1991-08-02
5.068686008453369,1991-08-05
5.068686008453369,1991-08-06
5.099219799041748,1991-08-07
5.145021915435791,1991-08-08
5.083953857421875,1991-08-09
5.0076165199279785,1991-08-12
5.038150310516357,1991-08-13
5.038150310516357,1991-08-14
5.038150310516357,1991-08-15
5.038150310516357,1991-08-16
4.977083206176758,1991-08-19
5.007189750671387,1991-08-20
5.160780906677246,1991-08-21
5.130061626434326,1991-08-22
5.130061626434326,1991-08-23
5.145421028137207,1991-08-26
5.114705562591553,1991-08-27
5.145421028137207,1991-08-28
5.160780906677246,1991-08-29
5.145421028137207,1991-08-30
5.083981513977051,1991-09-03
5.022545337677002,1991-09-04
4.96110725402832,1991-09-05
4.9457478523254395,1991-09-06
4.884311676025391,1991-09-09
4.746075630187988,1991-09-10
4.77679443359375,1991-09-11
4.792153835296631,1991-09-12
4.822874546051025,1991-09-13
4.884311676025391,1991-09-16
4.853591442108154,1991-09-17
4.77679443359375,1991-09-18
4.792153835296631,1991-09-19
4.792153835296631,1991-09-20
4.792153835296631,1991-09-23
4.838231563568115,1991-09-24
4.822874546051025,1991-09-25
4.807514667510986,1991-09-26
4.807514667510986,1991-09-27
4.77679443359375,1991-09-30
4.761437892913818,1991-10-01
4.822874546051025,1991-10-02
4.838231563568115,1991-10-03
4.838231563568115,1991-10-04
4.853591442108154,1991-10-07
4.838231563568115,1991-10-08
4.822874546051025,1991-10-09
4.884311676025391,1991-10-10
4.884311676025391,1991-10-11
4.884311676025391,1991-10-14
5.053264617919922,1991-10-15
4.976463794708252,1991-10-16
5.03790807723999,1991-10-17
4.976463794708252,1991-10-18
5.007189750671387,1991-10-21
4.991827487945557,1991-10-22
4.976463794708252,1991-10-23
4.930388927459717,1991-10-24
4.9457478523254395,1991-10-25
5.03790807723999,1991-10-28
5.022545337677002,1991-10-29
5.068625450134277,1991-10-30
5.068625450134277,1991-10-31
5.022545337677002,1991-11-01
4.991827487945557,1991-11-04
4.930388927459717,1991-11-05
4.899670124053955,1991-11-06
4.96110725402832,1991-11-07
4.96110725402832,1991-11-08
4.976463794708252,1991-11-11
4.991827487945557,1991-11-12
5.083981513977051,1991-11-13
5.145169734954834,1991-11-14
5.0833659172058105,1991-11-15
5.052464485168457,1991-11-18
4.975209712982178,1991-11-19
4.681643009185791,1991-11-20
4.604385852813721,1991-11-21
4.558032512664795,1991-11-22
4.635286331176758,1991-11-25
4.7279953956604,1991-11-26
4.7279953956604,1991-11-27
4.6970906257629395,1991-11-29
4.666189193725586,1991-12-02
4.681643009185791,1991-12-03
4.7279953956604,1991-12-04
4.7279953956604,1991-12-05
4.6970906257629395,1991-12-06
4.681643009185791,1991-12-09
4.666189193725586,1991-12-10
4.743442535400391,1991-12-11
4.836151599884033,1991-12-12
4.990660190582275,1991-12-13
4.944307804107666,1991-12-16
4.990660190582275,1991-12-17
4.975209712982178,1991-12-18
4.95975923538208,1991-12-19
5.067916393280029,1991-12-20
5.145169734954834,1991-12-23
5.2378764152526855,1991-12-24
5.268777370452881,1991-12-26
5.299679756164551,1991-12-27
5.500542163848877,1991-12-30
5.485093116760254,1991-12-31
5.438737869262695,1992-01-02
5.531444072723389,1992-01-03
5.268777370452881,1992-01-06
5.315128803253174,1992-01-07
5.500542163848877,1992-01-08
5.46964168548584,1992-01-09
5.4232869148254395,1992-01-10
5.361484527587891,1992-01-13
5.392388343811035,1992-01-14
5.376932621002197,1992-01-15
5.330582141876221,1992-01-16
5.2378764152526855,1992-01-17
5.206973075866699,1992-01-20
5.160619735717773,1992-01-21
5.2842302322387695,1992-01-22
5.2378764152526855,1992-01-23
5.253326892852783,1992-01-24
5.206973075866699,1992-01-27
5.191521644592285,1992-01-28
5.176072120666504,1992-01-29
5.160619735717773,1992-01-30
5.0833659172058105,1992-01-31
5.052464485168457,1992-02-03
5.299679756164551,1992-02-04
5.4232869148254395,1992-02-05
5.392388343811035,1992-02-06
5.392388343811035,1992-02-07
5.4232869148254395,1992-02-10
5.438737869262695,1992-02-11
5.46964168548584,1992-02-12
5.330582141876221,1992-02-13
5.438737869262695,1992-02-14
5.407833576202393,1992-02-18
5.346031665802002,1992-02-19
5.360950469970703,1992-02-20
5.267716884613037,1992-02-21
5.345407962799072,1992-02-24
5.376489162445068,1992-02-25
5.314333915710449,1992-02-26
5.236637115478516,1992-02-27
5.252176761627197,1992-02-28
5.174482345581055,1992-03-02
5.174482345581055,1992-03-03
5.158942699432373,1992-03-04
5.174482345581055,1992-03-05
5.112325191497803,1992-03-06
5.096789360046387,1992-03-09
5.127865314483643,1992-03-10
5.127865314483643,1992-03-11
5.096789360046387,1992-03-12
5.127865314483643,1992-03-13
5.096789360046387,1992-03-16
5.14340353012085,1992-03-17
5.127865314483643,1992-03-18
5.127865314483643,1992-03-19
5.127865314483643,1992-03-20
5.034631252288818,1992-03-23
5.034631252288818,1992-03-24
5.003553867340088,1992-03-25
5.081247329711914,1992-03-26
4.9880146980285645,1992-03-27
5.003553867340088,1992-03-30
4.9880146980285645,1992-03-31
5.019092559814453,1992-04-01
5.034631252288818,1992-04-02
5.065709114074707,1992-04-03
5.14340353012085,1992-04-06
5.050167083740234,1992-04-07
4.8170857429504395,1992-04-08
4.879241466522217,1992-04-09
4.925856113433838,1992-04-10
4.9880146980285645,1992-04-13
5.019092559814453,1992-04-14
5.065709114074707,1992-04-15
5.096789360046387,1992-04-16
5.019092559814453,1992-04-20
5.019092559814453,1992-04-21
5.065709114074707,1992-04-22
5.050167083740234,1992-04-23
4.972476005554199,1992-04-24
5.096789360046387,1992-04-27
5.034631252288818,1992-04-28
5.112325191497803,1992-04-29
5.127865314483643,1992-04-30
5.112325191497803,1992-05-01
5.158942699432373,1992-05-04
5.14340353012085,1992-05-05
5.096789360046387,1992-05-06
5.065709114074707,1992-05-07
4.9880146980285645,1992-05-08
5.019092559814453,1992-05-11
5.003553867340088,1992-05-12
4.9880146980285645,1992-05-13
4.941400051116943,1992-05-14
4.89478063583374,1992-05-15
4.941065311431885,1992-05-18
4.987975120544434,1992-05-19
5.0036091804504395,1992-05-20
4.9723381996154785,1992-05-21
4.9723381996154785,1992-05-22
4.956698417663574,1992-05-26
4.862881660461426,1992-05-27
5.0505170822143555,1992-05-28
5.081788063049316,1992-05-29
5.113062858581543,1992-06-01
5.01924467086792,1992-06-02
5.01924467086792,1992-06-03
4.9723381996154785,1992-06-04
5.0505170822143555,1992-06-05
5.034882068634033,1992-06-08
4.987975120544434,1992-06-09
5.0036091804504395,1992-06-10
4.956698417663574,1992-06-11
4.925426959991455,1992-06-12
5.0036091804504395,1992-06-15
5.0036091804504395,1992-06-16
4.956698417663574,1992-06-17
4.987975120544434,1992-06-18
5.034882068634033,1992-06-19
5.034882068634033,1992-06-22
5.12869930267334,1992-06-23
5.12869930267334,1992-06-24
5.206880569458008,1992-06-25
5.175606727600098,1992-06-26
5.238152503967285,1992-06-29
5.253788471221924,1992-06-30
5.253788471221924,1992-07-01
5.253788471221924,1992-07-02
5.347609043121338,1992-07-06
5.253788471221924,1992-07-07
5.3006978034973145,1992-07-08
5.410152435302734,1992-07-09
5.363243103027344,1992-07-10
5.457062721252441,1992-07-13
5.441424369812012,1992-07-14
5.503971576690674,1992-07-15
5.472696304321289,1992-07-16
5.441424369812012,1992-07-17
5.472696304321289,1992-07-20
5.550879955291748,1992-07-21
5.285059452056885,1992-07-22
5.347609043121338,1992-07-23
5.269425868988037,1992-07-24
5.3006978034973145,1992-07-27
5.3945159912109375,1992-07-28
5.441424369812012,1992-07-29
5.503971576690674,1992-07-30
5.472696304321289,1992-07-31
5.378878593444824,1992-08-03
5.441424369812012,1992-08-04
5.410152435302734,1992-08-05
5.331972122192383,1992-08-06
5.363243103027344,1992-08-07
5.3006978034973145,1992-08-10
5.363243103027344,1992-08-11
5.3006978034973145,1992-08-12
5.347609043121338,1992-08-13
5.3945159912109375,1992-08-14
5.441424369812012,1992-08-17
5.457062721252441,1992-08-18
5.425790786743164,1992-08-19
5.4283061027526855,1992-08-20
5.381105422973633,1992-08-21
5.302433013916016,1992-08-24
5.333900451660156,1992-08-25
5.349632740020752,1992-08-26
5.365370273590088,1992-08-27
5.381105422973633,1992-08-28
5.412569999694824,1992-08-31
5.459774017333984,1992-09-01
5.475510597229004,1992-09-02
5.506974697113037,1992-09-03
5.506974697113037,1992-09-04
5.522709846496582,1992-09-08
5.538445472717285,1992-09-09
5.585649013519287,1992-09-10
5.601379871368408,1992-09-11
5.648584365844727,1992-09-14
5.538445472717285,1992-09-15
5.569916248321533,1992-09-16
5.569916248321533,1992-09-17
5.601379871368408,1992-09-18
5.617119789123535,1992-09-21
5.569916248321533,1992-09-22
5.538445472717285,1992-09-23
5.569916248321533,1992-09-24
5.585649013519287,1992-09-25
5.727259159088135,1992-09-28
5.648584365844727,1992-09-29
5.69578742980957,1992-09-30
5.758723735809326,1992-10-01
5.680054664611816,1992-10-02
5.601379871368408,1992-10-05
5.569916248321533,1992-10-06
5.506974697113037,1992-10-07
5.648584365844727,1992-10-08
5.758723735809326,1992-10-09
5.758723735809326,1992-10-12
5.758723735809326,1992-10-13
5.837398052215576,1992-10-14
5.790192604064941,1992-10-15
5.821660995483398,1992-10-16
5.963268280029297,1992-10-19
6.041942119598389,1992-10-20
5.900331497192383,1992-10-21
5.664319038391113,1992-10-22
5.774458885192871,1992-10-23
5.758723735809326,1992-10-26
5.69578742980957,1992-10-27
5.790192604064941,1992-10-28
5.7429890632629395,1992-10-29
5.758723735809326,1992-10-30
5.837398052215576,1992-11-02
5.821660995483398,1992-11-03
5.868862628936768,1992-11-04
5.8531270027160645,1992-11-05
5.8531270027160645,1992-11-06
5.821660995483398,1992-11-09
5.790192604064941,1992-11-10
5.821660995483398,1992-11-11
5.7429890632629395,1992-11-12
5.727259159088135,1992-11-13
5.745616436004639,1992-11-16
5.777273654937744,1992-11-17
5.8405866622924805,1992-11-18
5.808929920196533,1992-11-19
5.793100357055664,1992-11-20
5.808929920196533,1992-11-23
5.808929920196533,1992-11-24
5.8564133644104,1992-11-25
5.8405866622924805,1992-11-27
5.824758052825928,1992-11-30
5.8564133644104,1992-12-01
5.824758052825928,1992-12-02
5.8405866622924805,1992-12-03
5.8405866622924805,1992-12-04
5.8564133644104,1992-12-07
5.967209339141846,1992-12-08
5.967209339141846,1992-12-09
5.793100357055664,1992-12-10
5.808929920196533,1992-12-11
5.745616436004639,1992-12-14
5.745616436004639,1992-12-15
5.793100357055664,1992-12-16
5.935554504394531,1992-12-17
6.078007221221924,1992-12-18
5.998867511749268,1992-12-21
6.014698028564453,1992-12-22
5.919726371765137,1992-12-23
5.903897285461426,1992-12-24
5.919726371765137,1992-12-28
5.8564133644104,1992-12-29
5.967209339141846,1992-12-30
5.951383590698242,1992-12-31
5.919726371765137,1993-01-04
6.014698028564453,1993-01-05
6.046350479125977,1993-01-06
6.030524253845215,1993-01-07
5.967209339141846,1993-01-08
5.951383590698242,1993-01-11
5.983039379119873,1993-01-12
6.06218147277832,1993-01-13
6.093836307525635,1993-01-14
6.109664440155029,1993-01-15
6.06218147277832,1993-01-18
5.998867511749268,1993-01-19
5.935554504394531,1993-01-20
5.983039379119873,1993-01-21
6.030524253845215,1993-01-22
6.125490188598633,1993-01-25
5.998867511749268,1993-01-26
6.078007221221924,1993-01-27
6.06218147277832,1993-01-28
6.109664440155029,1993-01-29
6.141322612762451,1993-02-01
6.362910270690918,1993-02-02
6.347085475921631,1993-02-03
6.39456844329834,1993-02-04
6.378742694854736,1993-02-05
6.362910270690918,1993-02-08
6.2837724685668945,1993-02-09
6.331261157989502,1993-02-10
6.220463275909424,1993-02-11
6.220463275909424,1993-02-12
6.23629093170166,1993-02-16
6.378742694854736,1993-02-17
6.442058563232422,1993-02-18
6.5211944580078125,1993-02-19
6.635127067565918,1993-02-22
6.619211673736572,1993-02-23
6.444188117980957,1993-02-24
6.619211673736572,1993-02-25
6.666946887969971,1993-02-26
6.635127067565918,1993-03-01
6.889710903167725,1993-03-02
6.921534061431885,1993-03-03
6.889710903167725,1993-03-04
6.921534061431885,1993-03-05
7.096559047698975,1993-03-08
6.985177993774414,1993-03-09
7.032907009124756,1993-03-10
6.873794078826904,1993-03-11
6.730593204498291,1993-03-12
6.762415409088135,1993-03-15
6.841973304748535,1993-03-16
6.794239044189453,1993-03-17
6.826061248779297,1993-03-18
6.985177993774414,1993-03-19
6.93744421005249,1993-03-22
6.857886791229248,1993-03-23
6.794239044189453,1993-03-24
6.857886791229248,1993-03-25
6.7465033531188965,1993-03-26
6.762415409088135,1993-03-29
6.841973304748535,1993-03-30
6.826061248779297,1993-03-31
6.778322696685791,1993-04-01
6.7465033531188965,1993-04-02
6.603297233581543,1993-04-05
6.507831573486328,1993-04-06
6.38053560256958,1993-04-07
6.364624977111816,1993-04-08
6.603297233581543,1993-04-12
6.762415409088135,1993-04-13
6.651034355163574,1993-04-14
6.666946887969971,1993-04-15
6.730593204498291,1993-04-16
6.666946887969971,1993-04-19
6.5873894691467285,1993-04-20
6.635127067565918,1993-04-21
6.651034355163574,1993-04-22
6.47600793838501,1993-04-23
6.507831573486328,1993-04-26
6.619211673736572,1993-04-27
6.571477890014648,1993-04-28
6.5873894691467285,1993-04-29
6.539656162261963,1993-04-30
6.603297233581543,1993-05-03
6.5873894691467285,1993-05-04
6.635127067565918,1993-05-05
6.778322696685791,1993-05-06
6.762415409088135,1993-05-07
6.794239044189453,1993-05-10
6.794239044189453,1993-05-11
6.762415409088135,1993-05-12
6.682857990264893,1993-05-13
6.714680194854736,1993-05-14
6.685253620147705,1993-05-17
6.621281623840332,1993-05-18
6.7812113761901855,1993-05-19
6.765223979949951,1993-05-20
6.7812113761901855,1993-05-21
6.829192161560059,1993-05-24
6.829192161560059,1993-05-25
6.861178874969482,1993-05-26
6.845187664031982,1993-05-27
6.7812113761901855,1993-05-28
6.861178874969482,1993-06-01
6.605283737182617,1993-06-02
6.557302951812744,1993-06-03
6.509326934814453,1993-06-04
6.541311264038086,1993-06-07
6.381377220153809,1993-06-08
6.381377220153809,1993-06-09
6.285415172576904,1993-06-10
6.381377220153809,1993-06-11
6.317404270172119,1993-06-14
6.397367000579834,1993-06-15
6.349390983581543,1993-06-16
6.317404270172119,1993-06-17
6.237435817718506,1993-06-18
6.221442222595215,1993-06-21
6.349390983581543,1993-06-22
6.301410675048828,1993-06-23
6.3333964347839355,1993-06-24
6.02952241897583,1993-06-25
6.045516014099121,1993-06-28
6.045516014099121,1993-06-29
6.02952241897583,1993-06-30
6.01353120803833,1993-07-01
5.933563232421875,1993-07-02
5.7896223068237305,1993-07-06
5.949551105499268,1993-07-07
5.949551105499268,1993-07-08
5.981543064117432,1993-07-09
5.965546131134033,1993-07-12
5.917567253112793,1993-07-13
5.853593826293945,1993-07-14
5.933563232421875,1993-07-15
5.869587421417236,1993-07-16
5.773627758026123,1993-07-19
5.725644111633301,1993-07-20
5.677667617797852,1993-07-21
5.581705570220947,1993-07-22
5.629688739776611,1993-07-23
5.661673545837402,1993-07-26
5.709654808044434,1993-07-27
5.645679473876953,1993-07-28
5.741641521453857,1993-07-29
5.693660259246826,1993-07-30
5.709654808044434,1993-08-02
5.805612564086914,1993-08-03
5.757632255554199,1993-08-04
5.885580062866211,1993-08-05
5.949551105499268,1993-08-06
5.933563232421875,1993-08-09
5.885580062866211,1993-08-10
5.885580062866211,1993-08-11
5.837599754333496,1993-08-12
5.869587421417236,1993-08-13
5.869587421417236,1993-08-16
5.933563232421875,1993-08-17
6.061509609222412,1993-08-18
6.0934977531433105,1993-08-19
6.019461154937744,1993-08-20
6.035555362701416,1993-08-23
6.083839416503906,1993-08-24
6.099933624267578,1993-08-25
6.099933624267578,1993-08-26
6.116025924682617,1993-08-27
6.116025924682617,1993-08-30
6.244786262512207,1993-08-31
6.293071269989014,1993-09-01
6.341355800628662,1993-09-02
6.437921047210693,1993-09-03
6.405734062194824,1993-09-07
6.454020977020264,1993-09-08
6.454020977020264,1993-09-09
6.550588607788086,1993-09-10
6.598870277404785,1993-09-13
6.582777500152588,1993-09-14
6.679344177246094,1993-09-15
6.598870277404785,1993-09-16
6.56667947769165,1993-09-17
6.56667947769165,1993-09-20
6.518401145935059,1993-09-21
6.50230598449707,1993-09-22
6.421828269958496,1993-09-23
6.421828269958496,1993-09-24
6.534493923187256,1993-09-27
6.470116138458252,1993-09-28
6.454020977020264,1993-09-29
6.421828269958496,1993-09-30
6.437921047210693,1993-10-01
6.486208438873291,1993-10-04
6.454020977020264,1993-10-05
6.470116138458252,1993-10-06
6.486208438873291,1993-10-07
6.534493923187256,1993-10-08
6.518401145935059,1993-10-11
6.582777500152588,1993-10-12
6.598870277404785,1993-10-13
6.711540222167969,1993-10-14
6.9046735763549805,1993-10-15
6.9046735763549805,1993-10-18
6.9046735763549805,1993-10-19
6.936863899230957,1993-10-20
6.9046735763549805,1993-10-21
6.936863899230957,1993-10-22
6.95296049118042,1993-10-25
6.9046735763549805,1993-10-26
6.8724846839904785,1993-10-27
7.049527168273926,1993-10-28
6.824197292327881,1993-10-29
6.8724846839904785,1993-11-01
6.824197292327881,1993-11-02
6.840295314788818,1993-11-03
6.727633476257324,1993-11-04
6.920766830444336,1993-11-05
6.95296049118042,1993-11-08
6.936863899230957,1993-11-09
6.985146522521973,1993-11-10
6.936863899230957,1993-11-11
6.808109760284424,1993-11-12
6.863141059875488,1993-11-15
6.911701679229736,1993-11-16
6.9764485359191895,1993-11-17
6.960260391235352,1993-11-18
6.911701679229736,1993-11-19
6.863141059875488,1993-11-22
6.733644962310791,1993-11-23
6.620341777801514,1993-11-24
6.668900012969971,1993-11-26
6.620341777801514,1993-11-29
6.5879693031311035,1993-11-30
6.604153156280518,1993-12-01
6.490845680236816,1993-12-02
6.539407730102539,1993-12-03
6.490845680236816,1993-12-06
6.507033824920654,1993-12-07
6.555593013763428,1993-12-08
6.523221015930176,1993-12-09
6.490845680236816,1993-12-10
6.474658012390137,1993-12-13
6.4260993003845215,1993-12-14
6.523221015930176,1993-12-15
6.474658012390137,1993-12-16
6.507033824920654,1993-12-17
6.409915924072266,1993-12-20
6.393726348876953,1993-12-21
6.409915924072266,1993-12-22
6.377538204193115,1993-12-23
6.361353397369385,1993-12-27
6.361353397369385,1993-12-28
6.345168590545654,1993-12-29
6.328979969024658,1993-12-30
6.345168590545654,1993-12-31
6.312791347503662,1994-01-03
6.296609878540039,1994-01-04
6.248047828674316,1994-01-05
6.118553161621094,1994-01-06
6.280418872833252,1994-01-07
6.377538204193115,1994-01-10
6.328979969024658,1994-01-11
6.312791347503662,1994-01-12
6.264233112335205,1994-01-13
6.215673446655273,1994-01-14
6.183302402496338,1994-01-17
6.183302402496338,1994-01-18
6.231861591339111,1994-01-19
6.264233112335205,1994-01-20
6.231861591339111,1994-01-21
6.248047828674316,1994-01-24
6.264233112335205,1994-01-25
6.280418872833252,1994-01-26
6.345168590545654,1994-01-27
6.296609878540039,1994-01-28
6.248047828674316,1994-01-31
6.231861591339111,1994-02-01
6.248047828674316,1994-02-02
6.312791347503662,1994-02-03
6.296609878540039,1994-02-04
6.248047828674316,1994-02-07
6.280418872833252,1994-02-08
6.231861591339111,1994-02-09
6.296609878540039,1994-02-10
6.296609878540039,1994-02-11
6.296609878540039,1994-02-14
6.668900012969971,1994-02-15
6.685087203979492,1994-02-16
6.5879693031311035,1994-02-17
6.627047538757324,1994-02-18
6.968978404998779,1994-02-22
6.741025447845459,1994-02-23
6.594479560852051,1994-02-24
6.643327236175537,1994-02-25
6.675891399383545,1994-02-28
6.692174434661865,1994-03-01
6.578197956085205,1994-03-02
6.545632362365723,1994-03-03
6.4967875480651855,1994-03-04
6.4967875480651855,1994-03-07
6.4967875480651855,1994-03-08
6.4967875480651855,1994-03-09
6.480501651763916,1994-03-10
6.447937965393066,1994-03-11
6.399087429046631,1994-03-14
6.382806777954102,1994-03-15
6.366522312164307,1994-03-16
6.399087429046631,1994-03-17
6.41536808013916,1994-03-18
6.154847145080566,1994-03-21
6.203696250915527,1994-03-22
6.122282981872559,1994-03-23
6.122282981872559,1994-03-24
5.992016792297363,1994-03-25
6.040867805480957,1994-03-28
6.02458381652832,1994-03-29
6.008305072784424,1994-03-30
6.040867805480957,1994-03-31
5.992016792297363,1994-04-04
6.02458381652832,1994-04-05
6.008305072784424,1994-04-06
5.943170547485352,1994-04-07
6.008305072784424,1994-04-08
6.02458381652832,1994-04-11
6.040867805480957,1994-04-12
6.008305072784424,1994-04-13
5.959456920623779,1994-04-14
5.926891803741455,1994-04-15
5.910608768463135,1994-04-18
5.894326210021973,1994-04-19
5.780348300933838,1994-04-20
5.796628475189209,1994-04-21
