ALL,Date
13.684595108032227,1999-12-20
13.667245864868164,1999-12-21
13.493810653686523,1999-12-22
13.63256549835205,1999-12-23
13.424426078796387,1999-12-27
13.320367813110352,1999-12-28
13.320367813110352,1999-12-29
13.320367813110352,1999-12-30
13.355060577392578,1999-12-31
13.042856216430664,2000-01-03
12.626595497131348,2000-01-04
13.181615829467773,2000-01-05
13.112236976623535,2000-01-06
13.597877502441406,2000-01-07
13.285683631896973,2000-01-10
13.250988006591797,2000-01-11
13.320367813110352,2000-01-12
13.771316528320312,2000-01-13
13.424426078796387,2000-01-14
13.355060577392578,2000-01-18
13.077549934387207,2000-01-19
13.181615829467773,2000-01-20
13.042856216430664,2000-01-21
12.661288261413574,2000-01-24
12.69597053527832,2000-01-25
12.869415283203125,2000-01-26
12.869415283203125,2000-01-27
12.661288261413574,2000-01-28
12.869415283203125,2000-01-31
12.800043106079102,2000-02-01
12.938793182373047,2000-02-02
12.800043106079102,2000-02-03
12.904109954833984,2000-02-04
13.042856216430664,2000-02-07
12.210344314575195,2000-02-08
11.065619468688965,2000-02-09
11.377816200256348,2000-02-10
12.036896705627441,2000-02-11
11.794074058532715,2000-02-14
12.071587562561035,2000-02-15
11.932822227478027,2000-02-16
11.794074058532715,2000-02-17
11.65532398223877,2000-02-18
11.863451957702637,2000-02-22
11.585942268371582,2000-02-23
11.620628356933594,2000-02-24
11.40100383758545,2000-02-25
11.08625316619873,2000-02-28
11.01630973815918,2000-02-29
11.261113166809082,2000-03-01
10.84144401550293,2000-03-02
10.84144401550293,2000-03-03
10.736531257629395,2000-03-06
10.386804580688477,2000-03-07
10.107029914855957,2000-03-08
10.176971435546875,2000-03-09
10.037078857421875,2000-03-10
9.932168960571289,2000-03-13
10.072057723999023,2000-03-14
10.911393165588379,2000-03-15
11.890618324279785,2000-03-16
11.6807861328125,2000-03-17
11.40100383758545,2000-03-20
12.345260620117188,2000-03-21
12.030502319335938,2000-03-22
12.450176239013672,2000-03-23
12.869847297668457,2000-03-24
12.170405387878418,2000-03-27
12.660015106201172,2000-03-28
12.660015106201172,2000-03-29
13.009743690490723,2000-03-30
13.324481964111328,2000-03-31
13.709187507629395,2000-04-03
13.49934196472168,2000-04-04
13.149622917175293,2000-04-05
12.764932632446289,2000-04-06
12.660015106201172,2000-04-07
12.939789772033691,2000-04-10
12.729960441589355,2000-04-11
13.009743690490723,2000-04-12
13.114653587341309,2000-04-13
11.6807861328125,2000-04-14
11.750731468200684,2000-04-17
11.750731468200684,2000-04-18
11.40100383758545,2000-04-19
12.590065956115723,2000-04-20
12.90482234954834,2000-04-24
13.324481964111328,2000-04-25
12.90482234954834,2000-04-26
12.660015106201172,2000-04-27
13.289517402648926,2000-04-28
13.429405212402344,2000-05-01
13.324481964111328,2000-05-02
12.90482234954834,2000-05-03
12.69498348236084,2000-05-04
12.79990005493164,2000-05-05
12.90482234954834,2000-05-08
12.869847297668457,2000-05-09
12.939789772033691,2000-05-10
13.324481964111328,2000-05-11
14.303709983825684,2000-05-12
15.038135528564453,2000-05-15
14.548527717590332,2000-05-16
14.65343952178955,2000-05-17
14.758355140686035,2000-05-18
14.96818733215332,2000-05-19
15.527749061584473,2000-05-22
16.052331924438477,2000-05-23
16.786762237548828,2000-05-24
15.003167152404785,2000-05-25
15.098896980285645,2000-05-26
15.310070037841797,2000-05-30
14.922921180725098,2000-05-31
15.204486846923828,2000-06-01
15.732418060302734,2000-06-02
15.310070037841797,2000-06-05
15.274872779846191,2000-06-06
15.978789329528809,2000-06-07
15.345261573791504,2000-06-08
15.028509140014648,2000-06-09
15.098896980285645,2000-06-12
15.028509140014648,2000-06-13
14.359789848327637,2000-06-14
12.951967239379883,2000-06-15
12.600013732910156,2000-06-16
13.374320983886719,2000-06-19
13.550294876098633,2000-06-20
13.515095710754395,2000-06-21
13.374320983886719,2000-06-22
13.444704055786133,2000-06-23
13.127939224243164,2000-06-26
13.374320983886719,2000-06-27
13.24233341217041,2000-06-28
13.0575532913208,2000-06-29
12.52961540222168,2000-06-30
13.233536720275879,2000-07-03
13.550294876098633,2000-07-05
13.374320983886719,2000-07-06
13.339115142822266,2000-07-07
13.233536720275879,2000-07-10
13.127939224243164,2000-07-11
13.515095710754395,2000-07-12
13.620674133300781,2000-07-13
14.007831573486328,2000-07-14
13.779064178466797,2000-07-17
13.655879020690918,2000-07-18
13.233536720275879,2000-07-19
14.078227996826172,2000-07-20
13.9374418258667,2000-07-21
13.902251243591309,2000-07-24
14.324589729309082,2000-07-25
15.063694953918457,2000-07-26
15.626832962036133,2000-07-27
15.52124309539795,2000-07-28
15.52124309539795,2000-07-31
15.486053466796875,2000-08-01
15.204486846923828,2000-08-02
16.08437156677246,2000-08-03
16.612302780151367,2000-08-04
16.08437156677246,2000-08-07
16.823482513427734,2000-08-08
16.43632698059082,2000-08-09
16.22515296936035,2000-08-10
16.295543670654297,2000-08-11
16.612302780151367,2000-08-14
16.18995475769043,2000-08-15
16.22515296936035,2000-08-16
16.612302780151367,2000-08-17
16.18995475769043,2000-08-18
16.68269920349121,2000-08-21
16.612302780151367,2000-08-22
16.33074378967285,2000-08-23
16.260356903076172,2000-08-24
16.154756546020508,2000-08-25
16.295543670654297,2000-08-28
16.250219345092773,2000-08-29
16.250219345092773,2000-08-30
16.471500396728516,2000-08-31
16.71047592163086,2000-09-01
16.745874404907227,2000-09-05
16.958303451538086,2000-09-06
16.887487411499023,2000-09-07
17.13531494140625,2000-09-08
17.843381881713867,2000-09-11
18.020402908325195,2000-09-12
17.48934555053711,2000-09-13
17.524757385253906,2000-09-14
18.374439239501953,2000-09-15
17.8787899017334,2000-09-18
18.480653762817383,2000-09-19
17.91420555114746,2000-09-20
18.905494689941406,2000-09-21
18.905494689941406,2000-09-22
18.693069458007812,2000-09-25
18.728483200073242,2000-09-26
18.62225914001465,2000-09-27
19.648967742919922,2000-09-28
19.684371948242188,2000-09-29
19.967599868774414,2000-10-02
19.0825138092041,2000-10-03
19.542760848999023,2000-10-04
19.542760848999023,2000-10-05
19.330333709716797,2000-10-06
18.905494689941406,2000-10-09
19.117916107177734,2000-10-10
19.0825138092041,2000-10-11
18.055818557739258,2000-10-12
18.303634643554688,2000-10-13
18.62225914001465,2000-10-16
17.8079891204834,2000-10-17
18.51605224609375,2000-10-18
19.790586471557617,2000-10-19
19.542760848999023,2000-10-20
19.25953483581543,2000-10-23
20.569459915161133,2000-10-24
20.85268211364746,2000-10-25
20.817283630371094,2000-10-26
21.100513458251953,2000-10-27
22.658275604248047,2000-10-30
22.79987907409668,2000-10-31
22.09181022644043,2000-11-01
21.702375411987305,2000-11-02
20.711088180541992,2000-11-03
20.958898544311523,2000-11-06
21.065114974975586,2000-11-07
21.666975021362305,2000-11-08
21.843992233276367,2000-11-09
21.596168518066406,2000-11-10
21.702375411987305,2000-11-13
22.127212524414062,2000-11-14
21.843992233276367,2000-11-15
22.09181022644043,2000-11-16
22.09181022644043,2000-11-17
21.737781524658203,2000-11-20
21.525354385375977,2000-11-21
21.631574630737305,2000-11-22
21.525354385375977,2000-11-24
21.100513458251953,2000-11-27
21.446212768554688,2000-11-28
21.766307830810547,2000-11-29
21.766307830810547,2000-11-30
22.33537483215332,2000-12-01
22.2998046875,2000-12-04
23.686861038208008,2000-12-05
24.11365509033203,2000-12-06
24.149221420288086,2000-12-07
25.038372039794922,2000-12-08
25.002809524536133,2000-12-11
24.362611770629883,2000-12-12
24.2914981842041,2000-12-13
23.15337562561035,2000-12-14
22.726587295532227,2000-12-15
23.615732192993164,2000-12-18
24.078088760375977,2000-12-19
23.295642852783203,2000-12-20
23.509029388427734,2000-12-21
23.54460334777832,2000-12-22
23.86469078063965,2000-12-26
24.824970245361328,2000-12-27
24.718273162841797,2000-12-28
24.78940773010254,2000-12-29
23.331214904785156,2001-01-02
23.188941955566406,2001-01-03
21.588478088378906,2001-01-04
21.65960693359375,2001-01-05
22.584327697753906,2001-01-08
21.9085750579834,2001-01-09
21.552913665771484,2001-01-10
20.77046775817871,2001-01-11
19.881311416625977,2001-01-12
20.628198623657227,2001-01-16
20.557065963745117,2001-01-17
20.130281448364258,2001-01-18
19.77462387084961,2001-01-19
21.090545654296875,2001-01-22
21.446212768554688,2001-01-23
21.801870346069336,2001-01-24
21.517351150512695,2001-01-25
21.552913665771484,2001-01-26
21.413496017456055,2001-01-29
22.03946304321289,2001-01-30
22.12481689453125,2001-01-31
22.20448112487793,2001-02-01
22.90441131591797,2001-02-02
22.875967025756836,2001-02-05
22.784912109375,2001-02-06
23.228761672973633,2001-02-07
23.49053192138672,2001-02-08
23.558828353881836,2001-02-09
23.900272369384766,2001-02-12
23.54175567626953,2001-02-13
23.479167938232422,2001-02-14
23.388113021850586,2001-02-15
23.706777572631836,2001-02-16
23.47347068786621,2001-02-20
22.500389099121094,2001-02-21
22.551593780517578,2001-02-22
22.619882583618164,2001-02-23
23.00870132446289,2001-02-26
23.75773811340332,2001-02-27
22.79142951965332,2001-02-28
23.44326400756836,2001-03-01
23.694843292236328,2001-03-02
23.843509674072266,2001-03-05
23.746305465698242,2001-03-06
23.843509674072266,2001-03-07
24.003618240356445,2001-03-08
23.62622833251953,2001-03-09
22.928651809692383,2001-03-12
22.579864501953125,2001-03-13
22.59130096435547,2001-03-14
22.911495208740234,2001-03-15
22.757122039794922,2001-03-16
22.465499877929688,2001-03-19
22.122434616088867,2001-03-20
21.882286071777344,2001-03-21
21.865137100219727,2001-03-22
22.41975975036621,2001-03-23
22.688508987426758,2001-03-26
22.72852897644043,2001-03-27
22.556987762451172,2001-03-28
22.9458065032959,2001-03-29
23.980743408203125,2001-03-30
23.997894287109375,2001-04-02
23.72915267944336,2001-04-03
23.906404495239258,2001-04-04
24.300933837890625,2001-04-05
23.529029846191406,2001-04-06
23.44326400756836,2001-04-09
23.38608741760254,2001-04-10
23.420392990112305,2001-04-11
23.300317764282227,2001-04-12
23.529029846191406,2001-04-16
23.431821823120117,2001-04-17
24.300933837890625,2001-04-18
25.30156898498535,2001-04-19
24.346683502197266,2001-04-20
24.523937225341797,2001-04-23
23.574771881103516,2001-04-24
23.61479949951172,2001-04-25
23.44326400756836,2001-04-26
24.163698196411133,2001-04-27
23.872100830078125,2001-04-30
24.083669662475586,2001-05-01
23.660552978515625,2001-05-02
23.54046630859375,2001-05-03
23.643375396728516,2001-05-04
23.56905746459961,2001-05-07
23.957876205444336,2001-05-08
24.06651496887207,2001-05-09
24.020771026611328,2001-05-10
23.91785430908203,2001-05-11
24.015060424804688,2001-05-14
24.186573028564453,2001-05-15
24.741214752197266,2001-05-16
24.609718322753906,2001-05-17
25.084280014038086,2001-05-18
25.66751480102539,2001-05-21
25.638919830322266,2001-05-22
25.30156898498535,2001-05-23
25.295862197875977,2001-05-24
25.427370071411133,2001-05-25
25.760427474975586,2001-05-29
25.961406707763672,2001-05-30
25.85230255126953,2001-05-31
24.749752044677734,2001-06-01
24.692319869995117,2001-06-04
25.214885711669922,2001-06-05
25.32400131225586,2001-06-06
25.059846878051758,2001-06-07
25.186182022094727,2001-06-08
25.35270881652832,2001-06-11
25.438854217529297,2001-06-12
25.651296615600586,2001-06-13
25.565176010131836,2001-06-14
25.14598274230957,2001-06-15
24.97945213317871,2001-06-18
24.807178497314453,2001-06-19
25.06558609008789,2001-06-20
25.812105178833008,2001-06-21
25.082809448242188,2001-06-22
25.1517276763916,2001-06-25
25.266582489013672,2001-06-26
25.22637939453125,2001-06-27
25.444591522216797,2001-06-28
25.260820388793945,2001-06-29
25.547943115234375,2001-07-02
25.398639678955078,2001-07-03
24.876096725463867,2001-07-05
24.537294387817383,2001-07-06
24.97945213317871,2001-07-09
24.807178497314453,2001-07-10
24.698081970214844,2001-07-11
24.646387100219727,2001-07-12
24.405208587646484,2001-07-13
24.336299896240234,2001-07-16
23.739093780517578,2001-07-17
23.658695220947266,2001-07-18
20.672651290893555,2001-07-19
19.03606605529785,2001-07-20
18.972898483276367,2001-07-23
19.179622650146484,2001-07-24
19.696443557739258,2001-07-25
20.471681594848633,2001-07-26
20.391279220581055,2001-07-27
19.857227325439453,2001-07-30
20.075448989868164,2001-07-31
20.241968154907227,2001-08-01
19.495458602905273,2001-08-02
19.237043380737305,2001-08-03
18.94418716430664,2001-08-06
19.173891067504883,2001-08-07
19.179622650146484,2001-08-08
19.09923553466797,2001-08-09
19.179622650146484,2001-08-10
19.55288314819336,2001-08-13
19.529916763305664,2001-08-14
19.45526885986328,2001-08-15
19.443777084350586,2001-08-16
19.415063858032227,2001-08-17
19.817035675048828,2001-08-20
19.759605407714844,2001-08-21
19.639020919799805,2001-08-22
19.696443557739258,2001-08-23
19.811288833618164,2001-08-24
19.713668823242188,2001-08-27
19.725149154663086,2001-08-28
19.777118682861328,2001-08-29
19.777118682861328,2001-08-30
19.592344284057617,2001-08-31
19.315176010131836,2001-09-04
19.471086502075195,2001-09-05
19.43643569946289,2001-09-06
19.159271240234375,2001-09-07
19.678964614868164,2001-09-10
19.34405517578125,2001-09-17
18.922523498535156,2001-09-18
18.922523498535156,2001-09-19
18.33353614807129,2001-09-20
18.33353614807129,2001-09-21
19.51727294921875,2001-09-24
19.5461483001709,2001-09-25
19.834877014160156,2001-09-26
20.55088233947754,2001-09-27
21.567169189453125,2001-09-28
20.781864166259766,2001-10-01
21.63069725036621,2001-10-02
21.64801788330078,2001-10-03
21.71153450012207,2001-10-04
21.3535213470459,2001-10-05
21.012834548950195,2001-10-08
21.093679428100586,2001-10-09
20.949304580688477,2001-10-10
18.96871566772461,2001-10-11
19.5461483001709,2001-10-12
19.46530532836914,2001-10-15
19.6212158203125,2001-10-16
19.407573699951172,2001-10-17
18.847457885742188,2001-10-18
18.703096389770508,2001-10-19
19.390243530273438,2001-10-22
19.159271240234375,2001-10-23
18.939844131469727,2001-10-24
18.824359893798828,2001-10-25
18.778167724609375,2001-10-26
18.703096389770508,2001-10-29
18.270021438598633,2001-10-30
18.119882583618164,2001-10-31
18.345081329345703,2001-11-01
18.44325065612793,2001-11-02
18.90519905090332,2001-11-05
18.824359893798828,2001-11-06
18.766613006591797,2001-11-07
18.656896591186523,2001-11-08
18.345081329345703,2001-11-09
18.36818504333496,2001-11-12
18.651121139526367,2001-11-13
18.275789260864258,2001-11-14
18.529863357543945,2001-11-15
18.737743377685547,2001-11-16
18.766613006591797,2001-11-19
18.85323715209961,2001-11-20
18.876325607299805,2001-11-21
19.08420181274414,2001-11-23
19.217004776000977,2001-11-26
19.453765869140625,2001-11-27
19.314388275146484,2001-11-28
19.80799674987793,2001-11-29
19.883485794067383,2001-11-30
19.715085983276367,2001-12-03
19.04726219177246,2001-12-04
19.140182495117188,2001-12-05
19.29697036743164,2001-12-06
18.669801712036133,2001-12-07
18.652379989624023,2001-12-10
18.292346954345703,2001-12-11
18.164588928222656,2001-12-12
18.013599395751953,2001-12-13
18.356224060058594,2001-12-14
18.925317764282227,2001-12-17
18.96596336364746,2001-12-18
18.704654693603516,2001-12-19
18.76852798461914,2001-12-20
18.58269691467285,2001-12-21
18.58269691467285,2001-12-24
18.75691032409668,2001-12-26
19.11113739013672,2001-12-27
19.66281509399414,2001-12-28
19.569910049438477,2001-12-31
19.273740768432617,2002-01-02
18.919513702392578,2002-01-03
18.983386993408203,2002-01-04
19.19244384765625,2002-01-07
19.163408279418945,2002-01-08
19.169208526611328,2002-01-09
18.861433029174805,2002-01-10
18.727872848510742,2002-01-11
18.78594970703125,2002-01-14
19.17502212524414,2002-01-15
18.75691032409668,2002-01-16
18.78014373779297,2002-01-17
18.553659439086914,2002-01-18
18.42010498046875,2002-01-22
18.50721549987793,2002-01-23
18.58269691467285,2002-01-24
18.81498146057129,2002-01-25
18.67561149597168,2002-01-28
18.32718849182129,2002-01-29
18.76852798461914,2002-01-30
18.733678817749023,2002-01-31
18.989192962646484,2002-02-01
18.87305450439453,2002-02-04
19.076297760009766,2002-02-05
18.69883918762207,2002-02-06
19.389883041381836,2002-02-07
19.58732795715332,2002-02-08
19.686052322387695,2002-02-11
19.6047420501709,2002-02-12
20.301599502563477,2002-02-13
20.39451026916504,2002-02-14
19.74411964416504,2002-02-15
19.337617874145508,2002-02-19
20.01124382019043,2002-02-20
19.61635398864746,2002-02-21
19.85444450378418,2002-02-22
20.2435245513916,2002-02-25
20.45384979248047,2002-02-26
20.66417694091797,2002-02-27
20.459686279296875,2002-02-28
20.839439392089844,2002-03-01
21.143239974975586,2002-03-04
21.21919822692871,2002-03-05
21.458728790283203,2002-03-06
20.991334915161133,2002-03-07
21.336034774780273,2002-03-08
21.622318267822266,2002-03-11
21.57556915283203,2002-03-12
21.51714324951172,2002-03-13
21.739164352416992,2002-03-14
21.955322265625,2002-03-15
21.861839294433594,2002-03-18
22.04879379272461,2002-03-19
21.476245880126953,2002-03-20
21.59309196472168,2002-03-21
21.57556915283203,2002-03-22
21.271772384643555,2002-03-25
21.482086181640625,2002-03-26
21.85016441345215,2002-03-27
22.066314697265625,2002-03-28
22.03127098083496,2002-04-01
22.078004837036133,2002-04-02
22.04879379272461,2002-04-03
22.31170082092285,2002-04-04
22.451908111572266,2002-04-05
22.59796905517578,2002-04-08
23.00108528137207,2002-04-09
22.913448333740234,2002-04-10
22.738174438476562,2002-04-11
22.907609939575195,2002-04-12
22.580446243286133,2002-04-15
22.814136505126953,2002-04-16
23.988435745239258,2002-04-17
23.532724380493164,2002-04-18
23.71384620666504,2002-04-19
23.719676971435547,2002-04-22
23.526891708374023,2002-04-23
23.526891708374023,2002-04-24
23.205570220947266,2002-04-25
23.345787048339844,2002-04-26
23.100399017333984,2002-04-29
23.217254638671875,2002-04-30
23.006929397583008,2002-05-01
23.2873477935791,2002-05-02
23.164676666259766,2002-05-03
22.784929275512695,2002-05-06
22.755712509155273,2002-05-07
22.72649574279785,2002-05-08
22.761552810668945,2002-05-09
22.55123519897461,2002-05-10
22.85502815246582,2002-05-13
23.01860809326172,2002-05-14
22.831655502319336,2002-05-15
22.79076385498047,2002-05-16
22.960195541381836,2002-05-17
22.486955642700195,2002-05-20
22.18900489807129,2002-05-21
22.492809295654297,2002-05-22
22.51034164428711,2002-05-23
22.463600158691406,2002-05-24
22.375953674316406,2002-05-28
22.575685501098633,2002-05-29
22.6638126373291,2002-05-30
22.605070114135742,2002-05-31
22.182106018066406,2002-06-03
22.234975814819336,2002-06-04
22.082229614257812,2002-06-05
22.02936553955078,2002-06-06
22.105745315551758,2002-06-07
22.381839752197266,2002-06-10
21.888383865356445,2002-06-11
21.964752197265625,2002-06-12
21.65926742553711,2002-06-13
21.37729263305664,2002-06-14
22.082229614257812,2002-06-17
22.311330795288086,2002-06-18
22.18797492980957,2002-06-19
21.98236656188965,2002-06-20
22.32308578491211,2002-06-21
22.293716430664062,2002-06-24
21.970630645751953,2002-06-25
21.594648361206055,2002-06-26
21.94124984741211,2002-06-27
21.723894119262695,2002-06-28
21.823762893676758,2002-07-01
21.55941390991211,2002-07-02
21.359676361083984,2002-07-03
21.729766845703125,2002-07-05
21.635772705078125,2002-07-08
21.541793823242188,2002-07-09
21.00133514404297,2002-07-10
20.81334686279297,2002-07-11
20.772220611572266,2002-07-12
20.472623825073242,2002-07-15
20.10253143310547,2002-07-16
20.020288467407227,2002-07-17
20.560733795166016,2002-07-18
20.607738494873047,2002-07-19
20.26701545715332,2002-07-22
19.83817481994629,2002-07-23
20.560733795166016,2002-07-24
20.26701545715332,2002-07-25
20.613609313964844,2002-07-26
21.735647201538086,2002-07-29
21.91774559020996,2002-07-30
22.32895851135254,2002-07-31
22.411218643188477,2002-08-01
21.90599822998047,2002-08-02
21.565279006958008,2002-08-05
21.823762893676758,2002-08-06
21.999996185302734,2002-08-07
22.29959487915039,2002-08-08
22.20559310913086,2002-08-09
22.07636833190918,2002-08-12
21.58290672302246,2002-08-13
22.017620086669922,2002-08-14
22.129226684570312,2002-08-15
22.270221710205078,2002-08-16
22.563949584960938,2002-08-19
22.46994400024414,2002-08-20
22.276090621948242,2002-08-21
22.757797241210938,2002-08-22
22.528697967529297,2002-08-23
22.704933166503906,2002-08-26
22.29959487915039,2002-08-27
21.89199447631836,2002-08-28
22.104652404785156,2002-08-29
21.986520767211914,2002-08-30
21.513940811157227,2002-09-03
21.8565616607666,2002-09-04
21.9038143157959,2002-09-05
22.004228591918945,2002-09-06
22.15191078186035,2002-09-09
22.092851638793945,2002-09-10
22.05150032043457,2002-09-11
21.939252853393555,2002-09-12
22.15782356262207,2002-09-13
21.915624618530273,2002-09-16
21.83883285522461,2002-09-17
21.815208435058594,2002-09-18
21.448972702026367,2002-09-19
21.09452247619629,2002-09-20
21.1181640625,2002-09-23
20.527437210083008,2002-09-24
20.816898345947266,2002-09-25
21.342632293701172,2002-09-26
20.976375579833984,2002-09-27
21.000015258789062,2002-09-30
21.378074645996094,2002-10-01
20.610136032104492,2002-10-02
20.675111770629883,2002-10-03
20.515625,2002-10-04
20.143470764160156,2002-10-07
20.432924270629883,2002-10-08
19.735881805419922,2002-10-09
20.675111770629883,2002-10-10
21.35444450378418,2002-10-11
21.324909210205078,2002-10-14
21.95107078552246,2002-10-15
22.193262100219727,2002-10-16
23.55191421508789,2002-10-17
23.888620376586914,2002-10-18
24.396652221679688,2002-10-21
24.21942138671875,2002-10-22
24.408458709716797,2002-10-23
23.74685287475586,2002-10-24
23.8945255279541,2002-10-25
23.758676528930664,2002-10-28
23.333358764648438,2002-10-29
23.622800827026367,2002-10-30
23.498746871948242,2002-10-31
23.2447509765625,2002-11-01
23.17384910583496,2002-11-04
22.83715057373047,2002-11-05
23.392423629760742,2002-11-06
23.268375396728516,2002-11-07
23.62870979309082,2002-11-08
23.356977462768555,2002-11-11
23.156143188476562,2002-11-12
23.34516716003418,2002-11-13
23.179765701293945,2002-11-14
23.59917640686035,2002-11-15
23.587352752685547,2002-11-18
23.805925369262695,2002-11-19
23.664146423339844,2002-11-20
23.185672760009766,2002-11-21
23.22702407836914,2002-11-22
23.17384910583496,2002-11-25
22.787830352783203,2002-11-26
23.1441650390625,2002-11-27
23.179792404174805,2002-11-29
23.043195724487305,2002-12-02
23.138221740722656,2002-12-03
22.954118728637695,2002-12-04
22.77000617980957,2002-12-05
22.62152862548828,2002-12-06
22.4789981842041,2002-12-09
22.835342407226562,2002-12-10
22.93036460876465,2002-12-11
22.70468521118164,2002-12-12
22.603715896606445,2002-12-13
22.8531551361084,2002-12-16
22.65716552734375,2002-12-17
22.556203842163086,2002-12-18
22.538381576538086,2002-12-19
22.710615158081055,2002-12-20
22.603715896606445,2002-12-23
22.556203842163086,2002-12-24
22.62746810913086,2002-12-26
22.294889450073242,2002-12-27
22.15234375,2002-12-30
21.968242645263672,2002-12-31
22.544321060180664,2003-01-02
22.585893630981445,2003-01-03
22.859094619750977,2003-01-06
22.467119216918945,2003-01-07
22.324581146240234,2003-01-08
22.62746810913086,2003-01-09
22.65716552734375,2003-01-10
22.63934326171875,2003-01-13
22.81751251220703,2003-01-14
22.283008575439453,2003-01-15
22.235502243041992,2003-01-16
22.283008575439453,2003-01-17
21.885095596313477,2003-01-21
21.540637969970703,2003-01-22
21.118974685668945,2003-01-23
20.36472511291504,2003-01-24
20.400362014770508,2003-01-27
20.45380210876465,2003-01-28
20.519136428833008,2003-01-29
20.596345901489258,2003-01-30
20.899227142333984,2003-01-31
20.893291473388672,2003-02-03
20.483505249023438,2003-02-04
20.424118041992188,2003-02-05
19.016572952270508,2003-02-06
18.66024398803711,2003-02-07
18.90373420715332,2003-02-10
18.70775032043457,2003-02-11
18.446434020996094,2003-02-12
18.826534271240234,2003-02-13
19.04627227783203,2003-02-14
18.820587158203125,2003-02-18
18.67805290222168,2003-02-19
18.683998107910156,2003-02-20
19.117536544799805,2003-02-21
18.9096736907959,2003-02-24
19.176937103271484,2003-02-25
18.841964721679688,2003-02-26
18.967571258544922,2003-02-27
18.919719696044922,2003-02-28
19.069265365600586,2003-03-03
19.03337287902832,2003-03-04
19.24871253967285,2003-03-05
19.069265365600586,2003-03-06
19.21880531311035,2003-03-07
18.698408126831055,2003-03-10
18.459138870239258,2003-03-11
18.351476669311523,2003-03-12
18.967571258544922,2003-03-13
19.081222534179688,2003-03-14
19.703310012817383,2003-03-17
19.852853775024414,2003-03-18
19.852853775024414,2003-03-19
20.026315689086914,2003-03-20
20.22370719909668,2003-03-21
19.64348793029785,2003-03-24
19.679372787475586,2003-03-25
19.60760498046875,2003-03-26
19.703310012817383,2003-03-27
19.739194869995117,2003-03-28
19.84088897705078,2003-03-31
20.45100212097168,2003-04-01
20.75008201599121,2003-04-02
20.75008201599121,2003-04-03
21.031213760375977,2003-04-04
21.025238037109375,2003-04-07
21.067106246948242,2003-04-08
21.138891220092773,2003-04-09
21.067106246948242,2003-04-10
20.99532699584961,2003-04-11
21.527694702148438,2003-04-14
21.497774124145508,2003-04-15
21.892562866210938,2003-04-16
22.412967681884766,2003-04-17
22.299306869506836,2003-04-21
22.843645095825195,2003-04-22
22.975231170654297,2003-04-23
22.4967041015625,2003-04-24
22.460811614990234,2003-04-25
22.72998809814453,2003-04-28
22.37109375,2003-04-29
22.6043701171875,2003-04-30
22.843645095825195,2003-05-01
22.93934440612793,2003-05-02
22.765880584716797,2003-05-05
22.13182830810547,2003-05-06
22.07201385498047,2003-05-07
21.683208465576172,2003-05-08
21.72508430480957,2003-05-09
21.80881690979004,2003-05-12
21.760971069335938,2003-05-13
21.826765060424805,2003-05-14
21.880599975585938,2003-05-15
21.964340209960938,2003-05-16
21.63536262512207,2003-05-19
21.330299377441406,2003-05-20
21.174774169921875,2003-05-21
20.97738265991211,2003-05-22
20.92354393005371,2003-05-23
21.11495018005371,2003-05-27
21.289560317993164,2003-05-28
21.072811126708984,2003-05-29
21.66887855529785,2003-05-30
21.698974609375,2003-06-02
21.59662437438965,2003-06-03
21.680917739868164,2003-06-04
21.524375915527344,2003-06-05
21.711015701293945,2003-06-06
21.3076229095459,2003-06-09
21.22333526611328,2003-06-10
21.289560317993164,2003-06-11
21.58457374572754,2003-06-12
21.70500373840332,2003-06-13
22.2769775390625,2003-06-16
22.22879981994629,2003-06-17
22.054210662841797,2003-06-18
21.795310974121094,2003-06-19
22.006038665771484,2003-06-20
21.789297103881836,2003-06-23
22.018081665039062,2003-06-24
21.975927352905273,2003-06-25
22.07828712463379,2003-06-26
21.855510711669922,2003-06-27
21.46417236328125,2003-06-30
22.24686622619629,2003-07-01
22.72854232788086,2003-07-02
22.63822364807129,2003-07-03
22.897117614746094,2003-07-07
23.029569625854492,2003-07-08
23.131927490234375,2003-07-09
22.6141357421875,2003-07-10
22.740577697753906,2003-07-11
22.758636474609375,2003-07-14
22.686389923095703,2003-07-15
22.578018188476562,2003-07-16
23.62563133239746,2003-07-17
23.655736923217773,2003-07-18
23.36673927307129,2003-07-21
23.246322631835938,2003-07-22
23.041624069213867,2003-07-23
23.077739715576172,2003-07-24
23.48113441467285,2003-07-25
23.08978843688965,2003-07-28
22.969369888305664,2003-07-29
23.017534255981445,2003-07-30
22.897117614746094,2003-07-31
22.6141357421875,2003-08-01
22.13248062133789,2003-08-04
21.891643524169922,2003-08-05
21.939804077148438,2003-08-06
22.126455307006836,2003-08-07
22.138498306274414,2003-08-08
21.70500373840332,2003-08-11
21.65081787109375,2003-08-12
21.608665466308594,2003-08-13
21.759193420410156,2003-08-14
21.795310974121094,2003-08-15
21.78328514099121,2003-08-18
21.68693733215332,2003-08-19
21.867565155029297,2003-08-20
22.162586212158203,2003-08-21
21.837451934814453,2003-08-22
21.711015701293945,2003-08-25
21.729084014892578,2003-08-26
21.516992568969727,2003-08-27
21.547298431396484,2003-08-28
21.662433624267578,2003-08-29
21.916921615600586,2003-09-02
22.171417236328125,2003-09-03
22.298669815063477,2003-09-04
22.298669815063477,2003-09-05
22.474390029907227,2003-09-08
