TT,Date
1.6243230104446411,1987-05-27
1.600512981414795,1987-05-28
1.5978673696517944,1987-05-29
1.5872858762741089,1987-06-01
1.6031590700149536,1987-06-02
1.6428403854370117,1987-06-03
1.648132085800171,1987-06-04
1.634905219078064,1987-06-05
1.6243230104446411,1987-06-08
1.6243230104446411,1987-06-09
1.6269677877426147,1987-06-10
1.6454859972000122,1987-06-11
1.6428403854370117,1987-06-12
1.6428403854370117,1987-06-15
1.6428403854370117,1987-06-16
1.6507775783538818,1987-06-17
1.6507775783538818,1987-06-18
1.6719404458999634,1987-06-19
1.6825217008590698,1987-06-22
1.6745870113372803,1987-06-23
1.6931052207946777,1987-06-24
1.7036871910095215,1987-06-25
1.7036871910095215,1987-06-26
1.6957513093948364,1987-06-29
1.6666498184204102,1987-06-30
1.6534217596054077,1987-07-01
1.6692951917648315,1987-07-02
1.6719404458999634,1987-07-06
1.6904596090316772,1987-07-07
1.7010412216186523,1987-07-08
1.743369221687317,1987-07-09
1.7724695205688477,1987-07-10
1.8319931030273438,1987-07-13
1.8849021196365356,1987-07-14
1.8319931030273438,1987-07-15
1.8915154933929443,1987-07-16
1.8981291055679321,1987-07-17
1.9113575220108032,1987-07-20
1.9245851039886475,1987-07-21
1.9642665386199951,1987-07-22
1.9774941205978394,1987-07-23
1.9841084480285645,1987-07-24
2.037017345428467,1987-07-27
2.0766990184783936,1987-07-28
2.116382360458374,1987-07-29
2.202359437942505,1987-07-30
2.1957454681396484,1987-07-31
2.202359437942505,1987-08-03
2.18913197517395,1987-08-04
2.14945125579834,1987-08-05
2.169290781021118,1987-08-06
2.2089736461639404,1987-08-07
2.1957454681396484,1987-08-10
2.1957454681396484,1987-08-11
2.1296091079711914,1987-08-12
2.222200870513916,1987-08-13
2.2089736461639404,1987-08-14
2.1961944103240967,1987-08-17
2.1362993717193604,1987-08-18
2.149608612060547,1987-08-19
2.149608612060547,1987-08-20
2.2228169441223145,1987-08-21
2.149608612060547,1987-08-24
2.1429531574249268,1987-08-25
2.103022813796997,1987-08-26
2.089712619781494,1987-08-27
2.0963680744171143,1987-08-28
2.0497827529907227,1987-08-31
2.0630927085876465,1987-09-01
2.0764026641845703,1987-09-02
2.0697481632232666,1987-09-03
2.0431268215179443,1987-09-04
2.0098519325256348,1987-09-08
2.0630927085876465,1987-09-09
2.1229894161224365,1987-09-10
2.16957426071167,1987-09-11
2.2760558128356934,1987-09-14
2.2694008350372314,1987-09-15
2.2228169441223145,1987-09-16
2.2827107906341553,1987-09-17
2.3093316555023193,1987-09-18
2.3226420879364014,1987-09-21
2.3625731468200684,1987-09-22
2.4091596603393555,1987-09-23
2.40250563621521,1987-09-24
2.41581392288208,1987-09-25
2.40250563621521,1987-09-28
2.41581392288208,1987-09-29
2.389193296432495,1987-09-30
2.41581392288208,1987-10-01
2.4357800483703613,1987-10-02
2.3958489894866943,1987-10-05
2.3226420879364014,1987-10-06
2.3159871101379395,1987-10-07
2.256091833114624,1987-10-08
2.209505796432495,1987-10-09
2.16957426071167,1987-10-12
2.189540147781372,1987-10-13
2.1296443939208984,1987-10-14
2.003196954727173,1987-10-15
2.0431268215179443,1987-10-16
1.4241993427276611,1987-10-19
1.377612829208374,1987-10-20
1.5839226245880127,1987-10-21
1.5972329378128052,1987-10-22
1.4907503128051758,1987-10-23
1.277786374092102,1987-10-26
1.277786374092102,1987-10-27
1.32437264919281,1987-10-28
1.5573017597198486,1987-10-29
1.6105425357818604,1987-10-30
1.5905768871307373,1987-11-02
1.5706113576889038,1987-11-03
1.5240265130996704,1987-11-04
1.6238534450531006,1987-11-05
1.650473952293396,1987-11-06
1.5905768871307373,1987-11-09
1.5506465435028076,1987-11-10
1.5972329378128052,1987-11-11
1.7037149667739868,1987-11-12
1.697059988975525,1987-11-13
1.7311458587646484,1987-11-16
1.6908862590789795,1987-11-17
1.6774661540985107,1987-11-18
1.6372079849243164,1987-11-19
1.6372079849243164,1987-11-20
1.610368251800537,1987-11-23
1.7311458587646484,1987-11-24
1.784825086593628,1987-11-25
1.7445653676986694,1987-11-27
1.670756459236145,1987-11-30
1.6304967403411865,1987-12-01
1.6506268978118896,1987-12-02
1.596948504447937,1987-12-03
1.596948504447937,1987-12-04
1.6237874031066895,1987-12-07
1.70430588722229,1987-12-08
1.7579851150512695,1987-12-09
1.6908862590789795,1987-12-10
1.7512753009796143,1987-12-11
1.8049538135528564,1987-12-14
1.8250842094421387,1987-12-15
1.8183743953704834,1987-12-16
1.8452147245407104,1987-12-17
1.8787623643875122,1987-12-18
1.9391522407531738,1987-12-21
1.9123125076293945,1987-12-22
1.9123125076293945,1987-12-23
1.8921831846237183,1987-12-24
1.8250842094421387,1987-12-28
1.8183743953704834,1987-12-29
1.9257309436798096,1987-12-30
1.905603051185608,1987-12-31
1.9458612203598022,1988-01-04
1.9794105291366577,1988-01-05
1.9727004766464233,1988-01-06
1.9727004766464233,1988-01-07
1.7714051008224487,1988-01-08
1.8720526695251465,1988-01-11
1.8250842094421387,1988-01-12
1.8653435707092285,1988-01-13
1.919021725654602,1988-01-14
1.9257309436798096,1988-01-15
1.9123125076293945,1988-01-18
1.858633279800415,1988-01-19
1.7445653676986694,1988-01-20
1.7177265882492065,1988-01-21
1.7714051008224487,1988-01-22
1.8250842094421387,1988-01-25
1.798244833946228,1988-01-26
1.7244362831115723,1988-01-27
1.8049538135528564,1988-01-28
1.8250842094421387,1988-01-29
1.798244833946228,1988-02-01
1.8049538135528564,1988-02-02
1.7915351390838623,1988-02-03
1.784825086593628,1988-02-04
1.798244833946228,1988-02-05
1.8049538135528564,1988-02-08
1.8250842094421387,1988-02-09
1.8720526695251465,1988-02-10
1.9257309436798096,1988-02-11
1.9938609600067139,1988-02-12
2.0276544094085693,1988-02-16
2.047931671142578,1988-02-17
2.0344152450561523,1988-02-18
2.0141372680664062,1988-02-19
2.0749669075012207,1988-02-22
2.0817267894744873,1988-02-23
2.0749669075012207,1988-02-24
2.0006203651428223,1988-02-25
2.0141372680664062,1988-02-26
2.0749669075012207,1988-02-29
2.068206310272217,1988-03-01
2.0276544094085693,1988-03-02
1.9871015548706055,1988-03-03
2.041172981262207,1988-03-04
2.047931671142578,1988-03-07
2.0344152450561523,1988-03-08
2.102003812789917,1988-03-09
2.1155197620391846,1988-03-10
2.1155197620391846,1988-03-11
2.1357979774475098,1988-03-14
2.142554998397827,1988-03-15
2.2033843994140625,1988-03-16
2.2033843994140625,1988-03-17
2.2236616611480713,1988-03-18
2.1898672580718994,1988-03-21
2.176349639892578,1988-03-22
2.18310809135437,1988-03-23
2.0952436923980713,1988-03-24
2.047931671142578,1988-03-25
2.10876202583313,1988-03-28
2.129037618637085,1988-03-29
2.1357979774475098,1988-03-30
2.0952436923980713,1988-03-31
2.054691791534424,1988-04-04
2.0749669075012207,1988-04-05
2.1560730934143066,1988-04-06
2.142554998397827,1988-04-07
2.1628329753875732,1988-04-08
2.176349639892578,1988-04-11
2.176349639892578,1988-04-12
2.129037618637085,1988-04-13
2.041172981262207,1988-04-14
2.0344152450561523,1988-04-15
2.0208969116210938,1988-04-18
2.054691791534424,1988-04-19
2.047931671142578,1988-04-20
2.0344152450561523,1988-04-21
2.0749669075012207,1988-04-22
2.068206310272217,1988-04-25
2.0614492893218994,1988-04-26
2.054691791534424,1988-04-27
2.068206310272217,1988-04-28
2.129037618637085,1988-04-29
2.129037618637085,1988-05-02
2.1560730934143066,1988-05-03
2.129037618637085,1988-05-04
2.1155197620391846,1988-05-05
2.1628329753875732,1988-05-06
2.1628329753875732,1988-05-09
2.1560730934143066,1988-05-10
2.0614492893218994,1988-05-11
2.0614492893218994,1988-05-12
2.0952436923980713,1988-05-13
2.1230061054229736,1988-05-16
2.129809856414795,1988-05-17
2.0957889556884766,1988-05-18
2.0957889556884766,1988-05-19
2.1025917530059814,1988-05-20
2.068570375442505,1988-05-23
2.0957889556884766,1988-05-24
2.1093971729278564,1988-05-25
2.1366162300109863,1988-05-26
2.129809856414795,1988-05-27
2.218268394470215,1988-05-31
2.2727067470550537,1988-06-01
2.2659013271331787,1988-06-02
2.293118476867676,1988-06-03
2.293118476867676,1988-06-06
2.306727886199951,1988-06-07
2.347553014755249,1988-06-08
2.313533067703247,1988-06-09
2.327141046524048,1988-06-10
2.3543591499328613,1988-06-13
2.3883819580078125,1988-06-14
2.3883819580078125,1988-06-15
2.3611629009246826,1988-06-16
2.313533067703247,1988-06-17
2.2795112133026123,1988-06-20
2.259096384048462,1988-06-21
2.2795112133026123,1988-06-22
2.32033634185791,1988-06-23
2.306727886199951,1988-06-24
2.259096384048462,1988-06-27
2.2863142490386963,1988-06-28
2.2659013271331787,1988-06-29
2.2795112133026123,1988-06-30
2.2659013271331787,1988-07-01
2.306727886199951,1988-07-05
2.259096384048462,1988-07-06
2.259096384048462,1988-07-07
2.259096384048462,1988-07-08
2.2795112133026123,1988-07-11
2.259096384048462,1988-07-12
2.238682746887207,1988-07-13
2.2522923946380615,1988-07-14
2.2318778038024902,1988-07-15
2.1978561878204346,1988-07-18
2.170638084411621,1988-07-19
2.2250752449035645,1988-07-20
2.1842477321624756,1988-07-21
2.1502249240875244,1988-07-22
2.129809856414795,1988-07-25
2.143419027328491,1988-07-26
2.1093971729278564,1988-07-27
2.116201877593994,1988-07-28
2.1842477321624756,1988-07-29
2.1842477321624756,1988-08-01
2.191051483154297,1988-08-02
2.1842477321624756,1988-08-03
2.170638084411621,1988-08-04
2.1502249240875244,1988-08-05
2.1230061054229736,1988-08-08
2.027743339538574,1988-08-09
1.9256750345230103,1988-08-10
1.9937212467193604,1988-08-11
2.0073297023773193,1988-08-12
1.9667607545852661,1988-08-15
1.9941719770431519,1988-08-16
1.9667607545852661,1988-08-17
1.9599082469940186,1988-08-18
1.9736135005950928,1988-08-19
1.9736135005950928,1988-08-22
2.0421416759490967,1988-08-23
2.0627012252807617,1988-08-24
2.007877826690674,1988-08-25
2.0010244846343994,1988-08-26
2.0284347534179688,1988-08-29
2.007877826690674,1988-08-30
1.9804677963256836,1988-08-31
1.932496190071106,1988-09-01
2.021582841873169,1988-09-02
2.0421416759490967,1988-09-06
2.021582841873169,1988-09-07
1.9941719770431519,1988-09-08
1.9804677963256836,1988-09-09
1.9873195886611938,1988-09-12
1.9873195886611938,1988-09-13
1.9941719770431519,1988-09-14
1.9873195886611938,1988-09-15
1.9873195886611938,1988-09-16
1.9941719770431519,1988-09-19
1.9941719770431519,1988-09-20
1.9599082469940186,1988-09-21
1.9736135005950928,1988-09-22
1.9530556201934814,1988-09-23
1.932496190071106,1988-09-26
1.9462028741836548,1988-09-27
1.9256439208984375,1988-09-28
1.9599082469940186,1988-09-29
1.932496190071106,1988-09-30
1.9256439208984375,1988-10-03
1.8776735067367554,1988-10-04
1.8365569114685059,1988-10-05
1.8913791179656982,1988-10-06
1.9530556201934814,1988-10-07
1.9667607545852661,1988-10-10
1.9599082469940186,1988-10-11
1.9187908172607422,1988-10-12
1.9119389057159424,1988-10-13
1.9050865173339844,1988-10-14
1.8913791179656982,1988-10-17
1.9050865173339844,1988-10-18
1.8913791179656982,1988-10-19
1.9187908172607422,1988-10-20
1.9804677963256836,1988-10-21
2.0421416759490967,1988-10-24
1.8845278024673462,1988-10-25
1.9119389057159424,1988-10-26
1.857114315032959,1988-10-27
1.8297033309936523,1988-10-28
1.8091464042663574,1988-10-31
1.8228509426116943,1988-11-01
1.8297033309936523,1988-11-02
1.8228509426116943,1988-11-03
1.802292823791504,1988-11-04
1.8434098958969116,1988-11-07
1.857114315032959,1988-11-08
1.8502633571624756,1988-11-09
1.8434098958969116,1988-11-10
1.7954394817352295,1988-11-11
1.7885867357254028,1988-11-14
1.7753236293792725,1988-11-15
1.754599690437317,1988-11-16
1.7615087032318115,1988-11-17
1.7960461378097534,1988-11-18
1.8098623752593994,1988-11-21
1.8236796855926514,1988-11-22
1.8374948501586914,1988-11-23
1.8651272058486938,1988-11-25
1.8513104915618896,1988-11-28
1.8720331192016602,1988-11-29
1.8651272058486938,1988-11-30
1.8513104915618896,1988-12-01
1.8098623752593994,1988-12-02
1.8651272058486938,1988-12-05
1.8305855989456177,1988-12-06
1.8582183122634888,1988-12-07
1.8513104915618896,1988-12-08
1.8513104915618896,1988-12-09
1.8651272058486938,1988-12-12
1.8444021940231323,1988-12-13
1.8444021940231323,1988-12-14
1.8098623752593994,1988-12-15
1.8374948501586914,1988-12-16
1.8444021940231323,1988-12-19
1.8513104915618896,1988-12-20
1.8513104915618896,1988-12-21
1.8582183122634888,1988-12-22
1.8651272058486938,1988-12-23
1.8720331192016602,1988-12-27
1.8720331192016602,1988-12-28
1.8789416551589966,1988-12-29
1.8927578926086426,1988-12-30
1.8720331192016602,1989-01-03
1.8927578926086426,1989-01-04
1.9549281597137451,1989-01-05
1.989467978477478,1989-01-06
2.0101912021636963,1989-01-09
1.9756523370742798,1989-01-10
1.9756523370742798,1989-01-11
1.989467978477478,1989-01-12
1.9687447547912598,1989-01-13
1.989467978477478,1989-01-16
1.9687447547912598,1989-01-17
2.0101912021636963,1989-01-18
1.9687447547912598,1989-01-19
1.9687447547912598,1989-01-20
1.9687447547912598,1989-01-23
1.948020339012146,1989-01-24
2.0378220081329346,1989-01-25
2.0447306632995605,1989-01-26
2.0516397953033447,1989-01-27
2.099993944168091,1989-01-30
2.1414425373077393,1989-01-31
2.127626657485962,1989-02-01
2.127626657485962,1989-02-02
2.0861780643463135,1989-02-03
2.0861780643463135,1989-02-06
2.1414425373077393,1989-02-07
2.106902599334717,1989-02-08
2.0516397953033447,1989-02-09
2.0452382564544678,1989-02-10
2.0730652809143066,1989-02-13
2.0800223350524902,1989-02-14
2.0939362049102783,1989-02-15
2.0661087036132812,1989-02-16
2.0800223350524902,1989-02-17
2.086977958679199,1989-02-21
2.052194595336914,1989-02-22
2.052194595336914,1989-02-23
2.031325340270996,1989-02-24
2.052194595336914,1989-02-27
2.0591511726379395,1989-02-28
2.0591511726379395,1989-03-01
2.0591511726379395,1989-03-02
2.0591511726379395,1989-03-03
2.0800223350524902,1989-03-06
2.100890874862671,1989-03-07
2.1078481674194336,1989-03-08
2.121762275695801,1989-03-09
2.163501024246216,1989-03-10
2.177412986755371,1989-03-13
2.191326379776001,1989-03-14
2.18437123298645,1989-03-15
2.1704583168029785,1989-03-16
2.1078481674194336,1989-03-17
2.114804744720459,1989-03-20
2.100890874862671,1989-03-21
2.0800223350524902,1989-03-22
2.0591511726379395,1989-03-23
2.0591511726379395,1989-03-27
2.052194595336914,1989-03-28
2.0382821559906006,1989-03-29
2.052194595336914,1989-03-30
2.0452382564544678,1989-03-31
2.0939362049102783,1989-04-03
2.086977958679199,1989-04-04
2.0939362049102783,1989-04-05
2.114804744720459,1989-04-06
2.135673999786377,1989-04-07
2.1565451622009277,1989-04-10
2.1704583168029785,1989-04-11
2.19828462600708,1989-04-12
2.1426312923431396,1989-04-13
2.163501024246216,1989-04-14
2.1565451622009277,1989-04-17
2.1426312923431396,1989-04-18
2.0939362049102783,1989-04-19
2.114804744720459,1989-04-20
2.135673999786377,1989-04-21
2.1078481674194336,1989-04-24
2.1078481674194336,1989-04-25
2.1426312923431396,1989-04-26
2.177412986755371,1989-04-27
2.19828462600708,1989-04-28
2.2261106967926025,1989-05-01
2.2400238513946533,1989-05-02
2.2261106967926025,1989-05-03
2.219153642654419,1989-05-04
2.219153642654419,1989-05-05
2.205239772796631,1989-05-08
2.205239772796631,1989-05-09
2.205239772796631,1989-05-10
2.219153642654419,1989-05-11
2.2678487300872803,1989-05-12
2.3056938648223877,1989-05-15
2.29868483543396,1989-05-16
2.3407351970672607,1989-05-17
2.333726406097412,1989-05-18
2.3687679767608643,1989-05-19
2.3547515869140625,1989-05-22
2.333726406097412,1989-05-23
2.333726406097412,1989-05-24
2.3127005100250244,1989-05-25
2.333726406097412,1989-05-26
2.3127005100250244,1989-05-30
2.326716661453247,1989-05-31
2.333726406097412,1989-06-01
2.3757762908935547,1989-06-02
2.410816192626953,1989-06-05
2.438849687576294,1989-06-06
2.466881275177002,1989-06-07
2.473891019821167,1989-06-08
2.459874391555786,1989-06-09
2.459874391555786,1989-06-12
2.4318413734436035,1989-06-13
2.38979172706604,1989-06-14
2.3547515869140625,1989-06-15
2.38979172706604,1989-06-16
2.3687679767608643,1989-06-19
2.3617587089538574,1989-06-20
2.3687679767608643,1989-06-21
2.3477423191070557,1989-06-22
2.4808990955352783,1989-06-23
2.4318413734436035,1989-06-26
2.438849687576294,1989-06-27
2.38979172706604,1989-06-28
2.3407351970672607,1989-06-29
2.3127005100250244,1989-06-30
2.3056938648223877,1989-07-03
2.3197100162506104,1989-07-05
2.333726406097412,1989-07-06
2.3477423191070557,1989-07-07
2.38979172706604,1989-07-10
2.438849687576294,1989-07-11
2.4178245067596436,1989-07-12
2.4248335361480713,1989-07-13
2.452866792678833,1989-07-14
2.459874391555786,1989-07-17
2.487907648086548,1989-07-18
2.5439724922180176,1989-07-19
2.5509798526763916,1989-07-20
2.5509798526763916,1989-07-21
2.494915008544922,1989-07-24
2.529956340789795,1989-07-25
2.5720043182373047,1989-07-26
2.607046127319336,1989-07-27
2.670119047164917,1989-07-28
2.6771271228790283,1989-07-31
2.6490941047668457,1989-08-01
2.656102418899536,1989-08-02
2.663111686706543,1989-08-03
2.62807035446167,1989-08-04
2.691145181655884,1989-08-07
2.684135913848877,1989-08-08
2.670119047164917,1989-08-09
2.670119047164917,1989-08-10
2.6490941047668457,1989-08-11
2.607046127319336,1989-08-14
2.656102418899536,1989-08-15
2.7082948684692383,1989-08-16
2.7012405395507812,1989-08-17
2.7012405395507812,1989-08-18
2.6800825595855713,1989-08-21
2.665975570678711,1989-08-22
2.6730291843414307,1989-08-23
2.72945237159729,1989-08-24
2.7647180557250977,1989-08-25
2.7647180557250977,1989-08-28
2.7647180557250977,1989-08-29
2.799980640411377,1989-08-30
2.799980640411377,1989-08-31
2.8070333003997803,1989-09-01
2.8070333003997803,1989-09-05
2.7858757972717285,1989-09-06
2.7576634883880615,1989-09-07
2.743558406829834,1989-09-08
2.6871354579925537,1989-09-11
2.722399950027466,1989-09-12
2.7153453826904297,1989-09-13
2.7012405395507812,1989-09-14
2.7082948684692383,1989-09-15
2.7082948684692383,1989-09-18
2.7082948684692383,1989-09-19
2.694187879562378,1989-09-20
2.6307120323181152,1989-09-21
2.6236603260040283,1989-09-22
2.5672361850738525,1989-09-25
2.546079397201538,1989-09-26
2.539024829864502,1989-09-27
2.5954477787017822,1989-09-28
2.6307120323181152,1989-09-29
2.6448187828063965,1989-10-02
2.665975570678711,1989-10-03
2.6871354579925537,1989-10-04
2.743558406829834,1989-10-05
2.7788212299346924,1989-10-06
2.7788212299346924,1989-10-09
2.7506103515625,1989-10-10
2.7506103515625,1989-10-11
2.6589243412017822,1989-10-12
2.539024829864502,1989-10-13
2.60250186920166,1989-10-16
2.5319736003875732,1989-10-17
2.5249199867248535,1989-10-18
2.60250186920166,1989-10-19
2.5813424587249756,1989-10-20
2.588395118713379,1989-10-23
2.496709108352661,1989-10-24
2.461444854736328,1989-10-25
2.362704277038574,1989-10-26
2.320387363433838,1989-10-27
2.320387363433838,1989-10-30
2.4050211906433105,1989-10-31
2.4120733737945557,1989-11-01
2.369758129119873,1989-11-02
2.3768084049224854,1989-11-03
2.3838632106781006,1989-11-06
2.4120733737945557,1989-11-07
2.4755501747131348,1989-11-08
2.496709108352661,1989-11-09
2.5037622451782227,1989-11-10
2.496709108352661,1989-11-13
2.513751268386841,1989-11-14
2.5492563247680664,1989-11-15
2.5847599506378174,1989-11-16
2.5918631553649902,1989-11-17
2.6486690044403076,1989-11-20
2.6770739555358887,1989-11-21
2.684173345565796,1989-11-22
2.684173345565796,1989-11-24
2.7267816066741943,1989-11-27
2.740983009338379,1989-11-28
2.705476999282837,1989-11-29
2.6770739555358887,1989-11-30
2.6770739555358887,1989-12-01
2.6628715991973877,1989-12-04
2.5989620685577393,1989-12-05
2.577660083770752,1989-12-06
2.6131646633148193,1989-12-07
2.6060631275177,1989-12-08
2.6273670196533203,1989-12-11
2.6415693759918213,1989-12-12
2.669973611831665,1989-12-13
2.6770739555358887,1989-12-14
2.669973611831665,1989-12-15
2.6202666759490967,1989-12-18
2.634467601776123,1989-12-19
2.6628715991973877,1989-12-20
2.6557693481445312,1989-12-21
2.6628715991973877,1989-12-22
2.7125775814056396,1989-12-26
2.7551848888397217,1989-12-27
2.7977895736694336,1989-12-28
2.8545985221862793,1989-12-29
2.883002758026123,1990-01-02
2.9540135860443115,1990-01-03
2.9398114681243896,1990-01-04
2.932708740234375,1990-01-05
2.9966189861297607,1990-01-08
2.968214988708496,1990-01-09
2.9398114681243896,1990-01-10
2.925610303878784,1990-01-11
2.8972043991088867,1990-01-12
2.8545985221862793,1990-01-15
2.890103340148926,1990-01-16
2.868799924850464,1990-01-17
2.840397357940674,1990-01-18
2.8261935710906982,1990-01-19
2.7835893630981445,1990-01-22
2.840397357940674,1990-01-23
2.81199312210083,1990-01-24
2.7480833530426025,1990-01-25
2.7196784019470215,1990-01-26
2.6770739555358887,1990-01-29
2.6557693481445312,1990-01-30
2.7835893630981445,1990-01-31
2.804891586303711,1990-02-01
2.833294630050659,1990-02-02
2.840397357940674,1990-02-05
2.8190929889678955,1990-02-06
2.861699104309082,1990-02-07
2.8545985221862793,1990-02-08
2.868799924850464,1990-02-09
2.861699104309082,1990-02-12
2.8574142456054688,1990-02-13
2.8788437843322754,1990-02-14
2.9145619869232178,1990-02-15
2.9074177742004395,1990-02-16
2.9002749919891357,1990-02-20
2.921704053878784,1990-02-21
2.9359920024871826,1990-02-22
2.9359920024871826,1990-02-23
2.964564800262451,1990-02-26
3.0931475162506104,1990-02-27
3.128868818283081,1990-02-28
3.17172908782959,1990-03-01
3.17172908782959,1990-03-02
3.17172908782959,1990-03-05
3.1860153675079346,1990-03-06
3.178873062133789,1990-03-07
3.1860153675079346,1990-03-08
3.128868818283081,1990-03-09
3.1074378490448,1990-03-12
3.078862428665161,1990-03-13
3.0645763874053955,1990-03-14
3.114581823348999,1990-03-15
3.1574411392211914,1990-03-16
3.1860153675079346,1990-03-19
3.2288784980773926,1990-03-20
3.2217350006103516,1990-03-21
3.1217234134674072,1990-03-22
3.114581823348999,1990-03-23
3.1431548595428467,1990-03-26
3.1860153675079346,1990-03-27
3.1931588649749756,1990-03-28
3.1645846366882324,1990-03-29
3.1502976417541504,1990-03-30
3.0931475162506104,1990-04-02
3.1360089778900146,1990-04-03
3.1360089778900146,1990-04-04
3.1502976417541504,1990-04-05
3.100292444229126,1990-04-06
3.0431458950042725,1990-04-09
3.05743145942688,1990-04-10
3.05743145942688,1990-04-11
3.100292444229126,1990-04-12
3.1074378490448,1990-04-16
3.1074378490448,1990-04-17
3.0860071182250977,1990-04-18
3.05743145942688,1990-04-19
2.9717113971710205,1990-04-20
2.9359920024871826,1990-04-23
2.9717113971710205,1990-04-24
2.99314022064209,1990-04-25
2.99314022064209,1990-04-26
2.99314022064209,1990-04-27
3.0074281692504883,1990-04-30
3.0502891540527344,1990-05-01
3.100292444229126,1990-05-02
3.1431548595428467,1990-05-03
3.1431548595428467,1990-05-04
3.17172908782959,1990-05-07
3.214588165283203,1990-05-08
3.178873062133789,1990-05-09
3.178873062133789,1990-05-10
3.214588165283203,1990-05-11
3.328885555267334,1990-05-14
3.346118688583374,1990-05-15
3.3676624298095703,1990-05-16
3.3892033100128174,1990-05-17
3.3676624298095703,1990-05-18
3.403564929962158,1990-05-21
3.417924642562866,1990-05-22
3.4322850704193115,1990-05-23
3.403564929962158,1990-05-24
3.3676624298095703,1990-05-25
3.425105571746826,1990-05-29
3.346118688583374,1990-05-30
3.3604812622070312,1990-05-31
3.3748414516448975,1990-06-01
3.310215950012207,1990-06-04
3.28867506980896,1990-06-05
3.28867506980896,1990-06-06
3.317397356033325,1990-06-07
3.310215950012207,1990-06-08
3.3245790004730225,1990-06-11
3.3820207118988037,1990-06-12
3.4107444286346436,1990-06-13
3.396383047103882,1990-06-14
3.346118688583374,1990-06-15
3.3389387130737305,1990-06-18
3.331758975982666,1990-06-19
3.3389387130737305,1990-06-20
3.3748414516448975,1990-06-21
3.3532981872558594,1990-06-22
3.30303692817688,1990-06-25
3.188147783279419,1990-06-26
3.2168691158294678,1990-06-27
3.245593547821045,1990-06-28
3.28867506980896,1990-06-29
3.30303692817688,1990-07-02
3.346118688583374,1990-07-03
3.317397356033325,1990-07-05
3.3389387130737305,1990-07-06
3.2958548069000244,1990-07-09
3.2527716159820557,1990-07-10
3.2671329975128174,1990-07-11
3.2599520683288574,1990-07-12
3.3389387130737305,1990-07-13
3.425105571746826,1990-07-16
3.417924642562866,1990-07-17
3.3676624298095703,1990-07-18
3.3532981872558594,1990-07-19
3.3604812622070312,1990-07-20
3.2958548069000244,1990-07-23
3.0948007106781006,1990-07-24
3.1307055950164795,1990-07-25
3.1307055950164795,1990-07-26
3.058899402618408,1990-07-27
3.058899402618408,1990-07-30
3.0086357593536377,1990-07-31
2.994274139404297,1990-08-01
2.9440104961395264,1990-08-02
2.793219804763794,1990-08-03
2.5993456840515137,1990-08-06
2.620889186859131,1990-08-07
2.628068208694458,1990-08-08
2.7142333984375,1990-08-09
2.6711525917053223,1990-08-10
2.628068208694458,1990-08-13
2.620889186859131,1990-08-14
2.6711525917053223,1990-08-15
2.6251559257507324,1990-08-16
2.603458881378174,1990-08-17
2.574533462524414,1990-08-20
2.4443607330322266,1990-08-21
2.3937370777130127,1990-08-22
2.372042417526245,1990-08-23
2.4443607330322266,1990-08-24
2.5166783332824707,1990-08-27
2.487750768661499,1990-08-28
2.487750768661499,1990-08-29
2.4660561084747314,1990-08-30
2.502214193344116,1990-08-31
2.5166783332824707,1990-09-04
2.560070276260376,1990-09-05
2.4949827194213867,1990-09-06
2.487750768661499,1990-09-07
2.4588236808776855,1990-09-10
2.4226648807525635,1990-09-11
2.4515926837921143,1990-09-12
2.487750768661499,1990-09-13
2.4660561084747314,1990-09-14
2.4226648807525635,1990-09-17
2.429898500442505,1990-09-18
2.4371278285980225,1990-09-19
2.386504888534546,1990-09-20
2.3792736530303955,1990-09-21
2.3286519050598145,1990-09-24
2.372042417526245,1990-09-25
2.3648111820220947,1990-09-26
2.357579469680786,1990-09-27
2.3431146144866943,1990-09-28
2.357579469680786,1990-10-01
2.3286519050598145,1990-10-02
2.2635629177093506,1990-10-03
1.9236685037612915,1990-10-04
1.9236685037612915,1990-10-05
1.930899739265442,1990-10-08
1.9019733667373657,1990-10-09
1.9019733667373657,1990-10-10
1.8947404623031616,1990-10-11
1.8875092267990112,1990-10-12
1.8151915073394775,1990-10-15
1.735641360282898,1990-10-16
1.6994808912277222,1990-10-17
1.7573360204696655,1990-10-18
1.8585816621780396,1990-10-19
1.8658134937286377,1990-10-22
1.9525959491729736,1990-10-23
1.8947404623031616,1990-10-24
1.873045563697815,1990-10-25
1.7428724765777588,1990-10-26
1.6994808912277222,1990-10-29
1.685017704963684,1990-10-30
1.6994808912277222,1990-10-31
1.7139456272125244,1990-11-01
1.8151915073394775,1990-11-02
1.8441190719604492,1990-11-05
1.8658134937286377,1990-11-06
1.8007270097732544,1990-11-07
1.8007270097732544,1990-11-08
1.8513505458831787,1990-11-09
1.8875092267990112,1990-11-12
2.0176827907562256,1990-11-13
2.0442566871643066,1990-11-14
1.9858503341674805,1990-11-15
1.9858503341674805,1990-11-16
1.9566459655761719,1990-11-19
1.898238182067871,1990-11-20
1.898238182067871,1990-11-21
1.898238182067871,1990-11-23
1.9128402471542358,1990-11-26
1.898238182067871,1990-11-27
1.9128402471542358,1990-11-28
1.9420444965362549,1990-11-29
1.9712483882904053,1990-11-30
2.0150530338287354,1990-12-03
2.022355079650879,1990-12-04
2.0880627632141113,1990-12-05
