CCI,Date
10.494142532348633,2004-10-25
10.75999641418457,2004-10-26
10.857940673828125,2004-10-27
10.745999336242676,2004-10-28
10.711020469665527,2004-10-29
10.704023361206055,2004-11-01
10.808967590332031,2004-11-02
10.913908958435059,2004-11-03
10.997859954833984,2004-11-04
11.053828239440918,2004-11-05
11.039836883544922,2004-11-08
11.599523544311523,2004-11-09
11.718461990356445,2004-11-10
11.739444732666016,2004-11-11
11.87936782836914,2004-11-12
11.487586975097656,2004-11-15
11.473593711853027,2004-11-16
11.354660987854004,2004-11-17
11.49458122253418,2004-11-18
11.487586975097656,2004-11-19
11.543553352355957,2004-11-22
11.599523544311523,2004-11-23
11.77442741394043,2004-11-24
11.823397636413574,2004-11-26
11.858376502990723,2004-11-29
11.809408187866211,2004-11-30
12.12423038482666,2004-12-01
12.11024284362793,2004-12-02
12.12423038482666,2004-12-03
12.033282279968262,2004-12-06
11.949332237243652,2004-12-07
11.760435104370117,2004-12-08
11.627509117126465,2004-12-09
11.473593711853027,2004-12-10
11.438616752624512,2004-12-13
11.41762638092041,2004-12-14
11.403633117675781,2004-12-15
11.431618690490723,2004-12-16
11.24272346496582,2004-12-17
11.298689842224121,2004-12-20
11.445609092712402,2004-12-21
11.487586975097656,2004-12-22
11.42462158203125,2004-12-23
11.42462158203125,2004-12-27
11.452609062194824,2004-12-28
11.508576393127441,2004-12-29
11.564546585083008,2004-12-30
11.641500473022461,2004-12-31
11.480591773986816,2005-01-03
11.298689842224121,2005-01-04
11.578534126281738,2005-01-05
11.64849853515625,2005-01-06
11.92834186553955,2005-01-07
12.103243827819824,2005-01-10
12.075261116027832,2005-01-11
11.99130630493164,2005-01-12
11.73244857788086,2005-01-13
11.942334175109863,2005-01-14
11.99130630493164,2005-01-18
12.222177505493164,2005-01-19
12.040277481079102,2005-01-20
11.788419723510742,2005-01-21
11.557548522949219,2005-01-24
11.662487983703613,2005-01-25
11.49458122253418,2005-01-26
11.438616752624512,2005-01-27
11.459602355957031,2005-01-28
11.473593711853027,2005-01-31
11.473593711853027,2005-02-01
11.333672523498535,2005-02-02
11.319680213928223,2005-02-03
11.333672523498535,2005-02-04
11.305686950683594,2005-02-07
11.473593711853027,2005-02-08
11.319680213928223,2005-02-09
11.41762638092041,2005-02-10
11.36865520477295,2005-02-11
11.326676368713379,2005-02-14
11.305686950683594,2005-02-15
11.606520652770996,2005-02-16
11.641500473022461,2005-02-17
11.718461990356445,2005-02-18
11.711461067199707,2005-02-22
11.36865520477295,2005-02-23
11.333672523498535,2005-02-24
11.452609062194824,2005-02-25
11.431618690490723,2005-02-28
11.543553352355957,2005-03-01
11.36865520477295,2005-03-02
11.452609062194824,2005-03-03
11.263712882995605,2005-03-04
11.319680213928223,2005-03-07
11.459602355957031,2005-03-08
11.221734046936035,2005-03-09
11.333672523498535,2005-03-10
11.543553352355957,2005-03-11
11.634504318237305,2005-03-14
11.606520652770996,2005-03-15
11.515571594238281,2005-03-16
11.487586975097656,2005-03-17
11.36865520477295,2005-03-18
11.36865520477295,2005-03-21
11.256712913513184,2005-03-22
10.864934921264648,2005-03-23
11.018851280212402,2005-03-24
11.116792678833008,2005-03-28
10.983866691589355,2005-03-29
10.962882041931152,2005-03-30
11.235727310180664,2005-03-31
11.396641731262207,2005-04-01
11.410627365112305,2005-04-04
11.64849853515625,2005-04-05
11.662487983703613,2005-04-06
11.767430305480957,2005-04-07
11.781423568725586,2005-04-08
11.704465866088867,2005-04-11
11.697470664978027,2005-04-12
11.704465866088867,2005-04-13
11.592527389526367,2005-04-14
11.298689842224121,2005-04-15
11.27770709991455,2005-04-18
11.158768653869629,2005-04-19
11.039836883544922,2005-04-20
11.081814765930176,2005-04-21
11.396641731262207,2005-04-22
11.487586975097656,2005-04-25
11.459602355957031,2005-04-26
11.662487983703613,2005-04-27
11.326676368713379,2005-04-28
11.284699440002441,2005-04-29
11.221734046936035,2005-05-02
11.445609092712402,2005-05-03
11.515571594238281,2005-05-04
11.914348602294922,2005-05-05
11.606520652770996,2005-05-06
11.795413970947266,2005-05-09
11.662487983703613,2005-05-10
11.746442794799805,2005-05-11
11.704465866088867,2005-05-12
11.634504318237305,2005-05-13
11.529562950134277,2005-05-16
11.620514869689941,2005-05-17
11.893357276916504,2005-05-18
12.033282279968262,2005-05-19
11.858376502990723,2005-05-20
11.809408187866211,2005-05-23
11.697470664978027,2005-05-24
11.64849853515625,2005-05-25
11.753442764282227,2005-05-26
12.404070854187012,2005-05-27
12.439059257507324,2005-05-31
12.543997764587402,2005-06-01
12.676928520202637,2005-06-02
12.76786994934082,2005-06-03
12.453048706054688,2005-06-06
12.697909355163574,2005-06-07
12.557987213134766,2005-06-08
12.460041046142578,2005-06-09
12.648937225341797,2005-06-10
12.9707612991333,2005-06-13
12.893803596496582,2005-06-14
12.92178726196289,2005-06-15
12.893803596496582,2005-06-16
12.81684398651123,2005-06-17
12.942776679992676,2005-06-20
13.271592140197754,2005-06-21
13.9921875,2005-06-22
13.978196144104004,2005-06-23
14.188080787658691,2005-06-24
14.160094261169434,2005-06-27
14.272032737731934,2005-06-28
14.174090385437012,2005-06-29
14.216062545776367,2005-06-30
14.132111549377441,2005-07-01
14.223057746887207,2005-07-05
14.51689624786377,2005-07-06
14.57286548614502,2005-07-07
14.789743423461914,2005-07-08
14.803739547729492,2005-07-11
14.789743423461914,2005-07-12
14.467915534973145,2005-07-13
14.272032737731934,2005-07-14
14.167093276977539,2005-07-15
14.0271635055542,2005-07-18
14.188080787658691,2005-07-19
14.132111549377441,2005-07-20
14.314011573791504,2005-07-21
14.467915534973145,2005-07-22
14.341989517211914,2005-07-25
14.432940483093262,2005-07-26
14.56586742401123,2005-07-27
15.503344535827637,2005-07-28
15.22350025177002,2005-07-29
15.195515632629395,2005-08-01
14.971639633178711,2005-08-02
15.601290702819824,2005-08-03
15.181525230407715,2005-08-04
15.300456047058105,2005-08-05
15.090574264526367,2005-08-08
15.482357025146484,2005-08-09
15.454374313354492,2005-08-10
15.755202293395996,2005-08-11
15.419391632080078,2005-08-12
15.706232070922852,2005-08-15
15.58729362487793,2005-08-16
15.769197463989258,2005-08-17
16.09800910949707,2005-08-18
16.265918731689453,2005-08-19
16.692684173583984,2005-08-22
16.38485336303711,2005-08-23
16.86758041381836,2005-08-24
16.510780334472656,2005-08-25
16.902565002441406,2005-08-26
16.986513137817383,2005-08-29
17.12644386291504,2005-08-30
17.322328567504883,2005-08-31
17.672136306762695,2005-09-01
17.49723243713379,2005-09-02
17.364307403564453,2005-09-06
17.350317001342773,2005-09-07
17.52520751953125,2005-09-08
17.42027473449707,2005-09-09
17.224388122558594,2005-09-12
17.21039581298828,2005-09-13
17.21039581298828,2005-09-14
17.385292053222656,2005-09-15
17.24536895751953,2005-09-16
16.741655349731445,2005-09-19
16.23793601989746,2005-09-20
16.503782272338867,2005-09-21
16.454816818237305,2005-09-22
16.447816848754883,2005-09-23
16.958534240722656,2005-09-26
17.105453491210938,2005-09-27
17.00750732421875,2005-09-28
17.21039581298828,2005-09-29
17.23138427734375,2005-09-30
17.18240737915039,2005-10-03
17.112445831298828,2005-10-04
16.713674545288086,2005-10-05
16.594736099243164,2005-10-06
17.217390060424805,2005-10-07
17.105453491210938,2005-10-10
17.09146499633789,2005-10-11
16.958534240722656,2005-10-12
16.895565032958984,2005-10-13
17.11943817138672,2005-10-14
17.427274703979492,2005-10-17
16.965532302856445,2005-10-18
16.55975341796875,2005-10-19
16.720666885375977,2005-10-20
17.070466995239258,2005-10-21
17.19639778137207,2005-10-24
17.24536895751953,2005-10-25
16.769634246826172,2005-10-26
17.24536895751953,2005-10-27
16.951536178588867,2005-10-28
17.1544189453125,2005-10-31
18.056921005249023,2005-11-01
18.084909439086914,2005-11-02
18.50467300415039,2005-11-03
18.434711456298828,2005-11-04
18.4556941986084,2005-11-07
19.253252029418945,2005-11-08
19.763967514038086,2005-11-09
19.5960636138916,2005-11-10
19.449138641357422,2005-11-11
19.344196319580078,2005-11-14
18.889455795288086,2005-11-15
18.714548110961914,2005-11-16
19.197282791137695,2005-11-17
18.77752113342285,2005-11-18
18.40672492980957,2005-11-21
18.336761474609375,2005-11-22
18.52566146850586,2005-11-23
18.539649963378906,2005-11-25
18.28778839111328,2005-11-28
18.616609573364258,2005-11-29
19.169301986694336,2005-11-30
18.87546730041504,2005-12-01
19.526098251342773,2005-12-02
19.078350067138672,2005-12-05
19.162303924560547,2005-12-06
19.00838851928711,2005-12-07
19.1273193359375,2005-12-08
19.28823471069336,2005-12-09
19.029380798339844,2005-12-12
18.721548080444336,2005-12-13
18.973407745361328,2005-12-14
18.99439811706543,2005-12-15
19.043373107910156,2005-12-16
19.029380798339844,2005-12-19
18.95241928100586,2005-12-20
18.96640968322754,2005-12-21
18.93842315673828,2005-12-22
19.092342376708984,2005-12-23
18.749530792236328,2005-12-27
18.756532669067383,2005-12-28
18.74254035949707,2005-12-29
18.82648468017578,2005-12-30
18.819496154785156,2006-01-03
19.21127700805664,2006-01-04
19.44214630126953,2006-01-05
19.673015594482422,2006-01-06
20.295671463012695,2006-01-09
20.134761810302734,2006-01-10
20.421598434448242,2006-01-11
20.386621475219727,2006-01-12
20.372623443603516,2006-01-13
19.966854095458984,2006-01-17
20.65247344970703,2006-01-18
20.890335083007812,2006-01-19
20.77140235900879,2006-01-20
20.617490768432617,2006-01-23
21.338088989257812,2006-01-24
21.058246612548828,2006-01-25
21.072233200073242,2006-01-26
21.086225509643555,2006-01-27
21.31010627746582,2006-01-30
22.12864875793457,2006-01-31
22.6043758392334,2006-02-01
22.303546905517578,2006-02-02
21.799829483032227,2006-02-03
22.212596893310547,2006-02-06
22.387502670288086,2006-02-07
22.387502670288086,2006-02-08
21.68789291381836,2006-02-09
21.58295440673828,2006-02-10
21.128204345703125,2006-02-13
20.575511932373047,2006-02-14
20.715438842773438,2006-02-15
21.3450870513916,2006-02-16
21.226154327392578,2006-02-17
21.338088989257812,2006-02-21
21.51999282836914,2006-02-22
21.610933303833008,2006-02-23
21.890783309936523,2006-02-24
22.086668014526367,2006-02-27
21.932758331298828,2006-02-28
20.911325454711914,2006-03-01
21.568960189819336,2006-03-02
21.512989044189453,2006-03-03
21.64591407775879,2006-03-06
21.121206283569336,2006-03-07
21.19117546081543,2006-03-08
21.2331485748291,2006-03-09
21.121206283569336,2006-03-10
20.7853946685791,2006-03-13
21.128204345703125,2006-03-14
20.54053497314453,2006-03-15
20.463577270507812,2006-03-16
20.358633041381836,2006-03-17
20.82037925720215,2006-03-20
20.463577270507812,2006-03-21
20.372623443603516,2006-03-22
20.148752212524414,2006-03-23
20.638477325439453,2006-03-24
20.47756576538086,2006-03-27
19.994836807250977,2006-03-28
19.88290023803711,2006-03-29
19.575069427490234,2006-03-30
19.83392906188965,2006-03-31
20.106775283813477,2006-04-03
19.812942504882812,2006-04-04
19.95985984802246,2006-04-05
21.002269744873047,2006-04-06
20.946308135986328,2006-04-07
21.317102432250977,2006-04-10
21.13520050048828,2006-04-11
21.163179397583008,2006-04-12
21.26112937927246,2006-04-13
21.240144729614258,2006-04-17
21.58295440673828,2006-04-18
21.78584098815918,2006-04-19
21.722869873046875,2006-04-20
21.743860244750977,2006-04-21
21.464014053344727,2006-04-24
22.387502670288086,2006-04-25
22.688331604003906,2006-04-26
22.639360427856445,2006-04-27
23.54186248779297,2006-04-28
23.93364143371582,2006-05-01
23.8147029876709,2006-05-02
23.77972412109375,2006-05-03
24.066564559936523,2006-05-04
23.996604919433594,2006-05-05
24.20648765563965,2006-05-08
24.185503005981445,2006-05-09
24.17150115966797,2006-05-10
24.080554962158203,2006-05-11
23.3879451751709,2006-05-12
23.220035552978516,2006-05-15
23.660791397094727,2006-05-16
23.0521297454834,2006-05-17
22.856239318847656,2006-05-18
22.233585357666016,2006-05-19
22.233585357666016,2006-05-22
22.247575759887695,2006-05-23
22.079673767089844,2006-05-24
22.499435424804688,2006-05-25
22.6043758392334,2006-05-26
22.25457763671875,2006-05-30
22.226593017578125,2006-05-31
23.066125869750977,2006-06-01
23.54885482788086,2006-06-02
23.08011245727539,2006-06-05
23.017152786254883,2006-06-06
23.08011245727539,2006-06-07
22.107656478881836,2006-06-08
22.212596893310547,2006-06-09
21.044252395629883,2006-06-12
20.63148307800293,2006-06-13
21.38006591796875,2006-06-14
22.67434310913086,2006-06-15
22.69533348083496,2006-06-16
22.394493103027344,2006-06-19
22.33153533935547,2006-06-20
23.171064376831055,2006-06-21
23.178062438964844,2006-06-22
23.41592788696289,2006-06-23
23.213041305541992,2006-06-26
23.13608741760254,2006-06-27
23.2969970703125,2006-06-28
23.884668350219727,2006-06-29
24.16451072692871,2006-06-30
24.507314682006836,2006-07-03
24.157512664794922,2006-07-05
24.528305053710938,2006-07-06
24.38838768005371,2006-07-07
24.311431884765625,2006-07-10
23.996604919433594,2006-07-11
24.25545310974121,2006-07-12
24.017597198486328,2006-07-13
23.42991828918457,2006-07-14
23.262014389038086,2006-07-17
23.262014389038086,2006-07-18
23.40193748474121,2006-07-19
23.26900863647461,2006-07-20
23.262014389038086,2006-07-21
23.639806747436523,2006-07-24
23.262014389038086,2006-07-25
23.457910537719727,2006-07-26
23.688772201538086,2006-07-27
24.19249725341797,2006-07-28
24.647245407104492,2006-07-31
24.668222427368164,2006-08-01
24.68221664428711,2006-08-02
24.766176223754883,2006-08-03
23.807708740234375,2006-08-04
23.506885528564453,2006-08-07
23.89167022705078,2006-08-08
23.49288558959961,2006-08-09
23.234033584594727,2006-08-10
23.087106704711914,2006-08-11
22.786279678344727,2006-08-14
23.54186248779297,2006-08-15
23.73774528503418,2006-08-16
23.52786636352539,2006-08-17
23.800710678100586,2006-08-18
23.43692398071289,2006-08-21
23.513874053955078,2006-08-22
23.331974029541016,2006-08-23
23.303987503051758,2006-08-24
23.345966339111328,2006-08-25
23.716753005981445,2006-08-28
23.786714553833008,2006-08-29
24.199491500854492,2006-08-30
24.038583755493164,2006-08-31
24.038583755493164,2006-09-01
24.430360794067383,2006-09-05
23.79371452331543,2006-09-06
23.849685668945312,2006-09-07
23.835689544677734,2006-09-08
24.20648765563965,2006-09-11
24.64024543762207,2006-09-12
24.8011531829834,2006-09-13
24.8011531829834,2006-09-14
24.72419548034668,2006-09-15
24.66123390197754,2006-09-18
24.29043960571289,2006-09-19
24.2834415435791,2006-09-20
24.23447608947754,2006-09-21
24.066564559936523,2006-09-22
24.444355010986328,2006-09-25
24.556285858154297,2006-09-26
24.395376205444336,2006-09-27
24.49332046508789,2006-09-28
24.65423583984375,2006-09-29
24.20648765563965,2006-10-02
24.20648765563965,2006-10-03
24.332414627075195,2006-10-04
24.311431884765625,2006-10-05
23.157068252563477,2006-10-06
23.62580680847168,2006-10-09
23.52786636352539,2006-10-10
24.031585693359375,2006-10-11
24.150522232055664,2006-10-12
24.024585723876953,2006-10-13
23.91964340209961,2006-10-16
23.667783737182617,2006-10-17
23.303987503051758,2006-10-18
23.331974029541016,2006-10-19
23.178062438964844,2006-10-20
23.227031707763672,2006-10-23
23.031143188476562,2006-10-24
23.101102828979492,2006-10-25
24.20648765563965,2006-10-26
23.79371452331543,2006-10-27
23.6328067779541,2006-10-30
23.54186248779297,2006-10-31
23.227031707763672,2006-11-01
23.457910537719727,2006-11-02
23.40193748474121,2006-11-03
23.520870208740234,2006-11-06
23.59082794189453,2006-11-07
23.164072036743164,2006-11-08
23.13608741760254,2006-11-09
22.933195114135742,2006-11-10
22.926197052001953,2006-11-13
23.115097045898438,2006-11-14
23.331974029541016,2006-11-15
23.92664337158203,2006-11-16
24.17150115966797,2006-11-17
24.157512664794922,2006-11-20
24.36739730834961,2006-11-21
24.43735694885254,2006-11-22
24.43735694885254,2006-11-24
24.34640884399414,2006-11-27
24.066564559936523,2006-11-28
24.34640884399414,2006-11-29
24.108537673950195,2006-11-30
23.91964340209961,2006-12-01
23.842693328857422,2006-12-04
23.64679527282715,2006-12-05
24.241472244262695,2006-12-06
24.087554931640625,2006-12-07
23.9686222076416,2006-12-08
23.98261260986328,2006-12-11
23.555849075317383,2006-12-12
23.2969970703125,2006-12-13
23.49288558959961,2006-12-14
23.64679527282715,2006-12-15
23.31098175048828,2006-12-18
23.213041305541992,2006-12-19
23.185054779052734,2006-12-20
23.150081634521484,2006-12-21
22.54142189025879,2006-12-22
22.338531494140625,2006-12-26
22.5344181060791,2006-12-27
22.562400817871094,2006-12-28
22.597379684448242,2006-12-29
22.079673767089844,2007-01-03
22.4224853515625,2007-01-04
22.450469970703125,2007-01-05
22.67434310913086,2007-01-08
22.912212371826172,2007-01-09
23.3879451751709,2007-01-10
23.716753005981445,2007-01-11
24.052574157714844,2007-01-12
23.905649185180664,2007-01-16
23.898664474487305,2007-01-17
24.108537673950195,2007-01-18
25.33285903930664,2007-01-19
25.150962829589844,2007-01-22
24.64024543762207,2007-01-23
24.65423583984375,2007-01-24
24.416370391845703,2007-01-25
24.773168563842773,2007-01-26
24.40937614440918,2007-01-29
24.56328773498535,2007-01-30
24.5982723236084,2007-01-31
24.374393463134766,2007-02-01
24.58427619934082,2007-02-02
24.29743766784668,2007-02-05
24.13652992248535,2007-02-06
24.50032615661621,2007-02-07
24.59126853942871,2007-02-08
24.381385803222656,2007-02-09
23.87067985534668,2007-02-12
23.940637588500977,2007-02-13
24.675228118896484,2007-02-14
24.759172439575195,2007-02-15
24.402385711669922,2007-02-16
24.374393463134766,2007-02-20
24.17150115966797,2007-02-21
24.13652992248535,2007-02-22
24.101539611816406,2007-02-23
24.416370391845703,2007-02-26
23.283000946044922,2007-02-27
22.88422393798828,2007-02-28
22.44346809387207,2007-03-01
22.023706436157227,2007-03-02
21.450021743774414,2007-03-05
21.9537410736084,2007-03-06
22.100666046142578,2007-03-07
22.52742576599121,2007-03-08
22.716320037841797,2007-03-09
23.338972091674805,2007-03-12
22.779287338256836,2007-03-13
22.67434310913086,2007-03-14
22.90521812438965,2007-03-15
23.101102828979492,2007-03-16
23.283000946044922,2007-03-19
23.157068252563477,2007-03-20
23.569841384887695,2007-03-21
23.408931732177734,2007-03-22
23.41592788696289,2007-03-23
23.199047088623047,2007-03-26
22.9401912689209,2007-03-27
22.709321975708008,2007-03-28
22.54841423034668,2007-03-29
22.478450775146484,2007-03-30
22.597379684448242,2007-04-02
22.73031234741211,2007-04-03
22.597379684448242,2007-04-04
22.569398880004883,2007-04-05
22.961183547973633,2007-04-09
23.129093170166016,2007-04-10
23.073118209838867,2007-04-11
23.59082794189453,2007-04-12
23.89167022705078,2007-04-13
24.14352035522461,2007-04-16
24.241472244262695,2007-04-17
24.34640884399414,2007-04-18
24.332414627075195,2007-04-19
24.43735694885254,2007-04-20
24.35340690612793,2007-04-23
24.269445419311523,2007-04-24
24.5982723236084,2007-04-25
24.56328773498535,2007-04-26
24.48633575439453,2007-04-27
24.024585723876953,2007-04-30
24.25545310974121,2007-05-01
24.619251251220703,2007-05-02
23.905649185180664,2007-05-03
23.996604919433594,2007-05-04
23.807708740234375,2007-05-07
23.905649185180664,2007-05-08
24.50032615661621,2007-05-09
24.13652992248535,2007-05-10
24.451351165771484,2007-05-11
24.87811851501465,2007-05-14
24.850130081176758,2007-05-15
25.1579532623291,2007-05-16
24.89910316467285,2007-05-17
24.927078247070312,2007-05-18
25.40282440185547,2007-05-21
25.094987869262695,2007-05-22
25.241905212402344,2007-05-23
24.689218521118164,2007-05-24
24.79415512084961,2007-05-25
25.032024383544922,2007-05-29
25.472776412963867,2007-05-30
25.75962257385254,2007-05-31
26.109418869018555,2007-06-01
26.130407333374023,2007-06-04
26.2143611907959,2007-06-05
25.696653366088867,2007-06-06
25.074007034301758,2007-06-07
24.927078247070312,2007-06-08
24.836132049560547,2007-06-11
24.65423583984375,2007-06-12
24.556285858154297,2007-06-13
24.5982723236084,2007-06-14
24.731189727783203,2007-06-15
25.44479751586914,2007-06-18
25.1579532623291,2007-06-19
24.710208892822266,2007-06-20
24.451351165771484,2007-06-21
24.43735694885254,2007-06-22
24.087554931640625,2007-06-25
23.842693328857422,2007-06-26
24.48633575439453,2007-06-27
25.067005157470703,2007-06-28
25.374835968017578,2007-06-29
25.815595626831055,2007-07-02
25.878549575805664,2007-07-03
25.79459571838379,2007-07-05
26.130407333374023,2007-07-06
26.02546501159668,2007-07-09
25.79459571838379,2007-07-10
26.1653995513916,2007-07-11
26.620140075683594,2007-07-12
26.578163146972656,2007-07-13
26.613142013549805,2007-07-16
26.7740535736084,2007-07-17
26.65512466430664,2007-07-18
26.983932495117188,2007-07-19
26.711091995239258,2007-07-20
26.55017852783203,2007-07-23
26.494213104248047,2007-07-24
25.934526443481445,2007-07-25
25.22092056274414,2007-07-26
24.843135833740234,2007-07-27
25.62669563293457,2007-07-30
25.360843658447266,2007-07-31
24.98305320739746,2007-08-01
26.263336181640625,2007-08-02
25.710647583007812,2007-08-03
25.808597564697266,2007-08-06
26.19337272644043,2007-08-07
27.494651794433594,2007-08-08
27.277772903442383,2007-08-09
26.578163146972656,2007-08-10
26.65512466430664,2007-08-13
25.75262451171875,2007-08-14
24.864116668701172,2007-08-15
24.54229736328125,2007-08-16
25.486770629882812,2007-08-17
25.423803329467773,2007-08-20
25.26289939880371,2007-08-21
26.03946304321289,2007-08-22
25.54974365234375,2007-08-23
26.032461166381836,2007-08-24
25.906532287597656,2007-08-27
25.108978271484375,2007-08-28
25.563724517822266,2007-08-29
25.206933975219727,2007-08-30
25.717641830444336,2007-08-31
25.766618728637695,2007-09-04
25.360843658447266,2007-09-05
25.40282440185547,2007-09-06
25.018033981323242,2007-09-07
24.89910316467285,2007-09-10
25.878549575805664,2007-09-11
25.773611068725586,2007-09-12
26.22835922241211,2007-09-13
26.48721694946289,2007-09-14
26.417259216308594,2007-09-17
27.382713317871094,2007-09-18
26.983932495117188,2007-09-19
26.983932495117188,2007-09-20
27.277772903442383,2007-09-21
27.389724731445312,2007-09-24
27.24279022216797,2007-09-25
27.606590270996094,2007-09-26
28.607036590576172,2007-09-27
28.425132751464844,2007-09-28
28.530071258544922,2007-10-01
27.96339225769043,2007-10-02
27.30574607849121,2007-10-03
27.80248260498047,2007-10-04
27.214805603027344,2007-10-05
27.081884384155273,2007-10-08
27.284770965576172,2007-10-09
27.319753646850586,2007-10-10
27.20781707763672,2007-10-11
27.284770965576172,2007-10-12
26.871999740600586,2007-10-15
26.60614776611328,2007-10-16
27.326745986938477,2007-10-17
27.018918991088867,2007-10-18
26.830034255981445,2007-10-19
27.501651763916016,2007-10-22
28.061328887939453,2007-10-23
28.292198181152344,2007-10-24
28.676986694335938,2007-10-25
28.823909759521484,2007-10-26
28.732948303222656,2007-10-29
28.907854080200195,2007-10-30
28.732948303222656,2007-10-31
27.949390411376953,2007-11-01
28.369165420532227,2007-11-02
28.222246170043945,2007-11-05
28.19426155090332,2007-11-06
27.10986328125,2007-11-07
27.277772903442383,2007-11-08
25.787607192993164,2007-11-09
25.836570739746094,2007-11-12
27.466663360595703,2007-11-13
28.19426155090332,2007-11-14
28.418140411376953,2007-11-15
28.802928924560547,2007-11-16
28.69797706604004,2007-11-19
28.949840545654297,2007-11-20
28.474098205566406,2007-11-21
28.774934768676758,2007-11-23
28.586044311523438,2007-11-26
28.376161575317383,2007-11-27
28.621028900146484,2007-11-28
28.886877059936523,2007-11-29
29.34861946105957,2007-11-30
29.908296585083008,2007-12-03
28.46710968017578,2007-12-04
28.900867462158203,2007-12-05
28.5230770111084,2007-12-06
29.418569564819336,2007-12-07
29.17371368408203,2007-12-10
28.1382999420166,2007-12-11
27.396705627441406,2007-12-12
27.200820922851562,2007-12-13
27.15884017944336,2007-12-14
26.599145889282227,2007-12-17
27.403705596923828,2007-12-18
27.77449607849121,2007-12-19
28.355173110961914,2007-12-20
28.79592514038086,2007-12-21
28.746950149536133,2007-12-24
29.376604080200195,2007-12-26
28.75396156311035,2007-12-27
29.054779052734375,2007-12-28
29.103748321533203,2007-12-31
28.06833267211914,2008-01-02
27.459667205810547,2008-01-03
27.02591323852539,2008-01-04
26.82303237915039,2008-01-07
26.60614776611328,2008-01-08
26.927967071533203,2008-01-09
26.7950382232666,2008-01-10
26.144399642944336,2008-01-11
25.920536041259766,2008-01-14
25.948516845703125,2008-01-15
25.29088592529297,2008-01-16
25.14396095275879,2008-01-17
23.800710678100586,2008-01-18
23.43692398071289,2008-01-22
23.206045150756836,2008-01-23
24.00360107421875,2008-01-24
23.807708740234375,2008-01-25
23.954627990722656,2008-01-28
25.053020477294922,2008-01-29
24.59126853942871,2008-01-30
25.269893646240234,2008-01-31
25.88555335998535,2008-02-01
25.577726364135742,2008-02-04
24.56328773498535,2008-02-05
24.34640884399414,2008-02-06
23.234033584594727,2008-02-07
23.716753005981445,2008-02-08
24.311431884765625,2008-02-11
24.479333877563477,2008-02-12
24.56328773498535,2008-02-13
24.458349227905273,2008-02-14
24.73819351196289,2008-02-15
25.26289939880371,2008-02-19
25.619693756103516,2008-02-20
25.248905181884766,2008-02-21
25.88555335998535,2008-02-22
25.906532287597656,2008-02-25
26.52219009399414,2008-02-26
26.179393768310547,2008-02-27
25.934526443481445,2008-02-28
25.248905181884766,2008-02-29
25.080995559692383,2008-03-03
24.68221664428711,2008-03-04
25.01103973388672,2008-03-05
24.731189727783203,2008-03-06
24.507314682006836,2008-03-07
23.786714553833008,2008-03-10
24.479333877563477,2008-03-11
24.199491500854492,2008-03-12
24.731189727783203,2008-03-13
24.101539611816406,2008-03-14
23.338972091674805,2008-03-17
23.716753005981445,2008-03-18
23.380939483642578,2008-03-19
23.44390869140625,2008-03-20
24.29743766784668,2008-03-24
24.66123390197754,2008-03-25
24.990053176879883,2008-03-26
24.52130889892578,2008-03-27
24.14352035522461,2008-03-28
24.129531860351562,2008-03-31
24.675228118896484,2008-04-01
25.47977066040039,2008-04-02
26.06744384765625,2008-04-03
26.158397674560547,2008-04-04
25.948516845703125,2008-04-07
26.38226890563965,2008-04-08
25.913543701171875,2008-04-09
25.55673599243164,2008-04-10
25.486770629882812,2008-04-11
25.53573989868164,2008-04-14
25.934526443481445,2008-04-15
26.578163146972656,2008-04-16
26.543184280395508,2008-04-17
27.165836334228516,2008-04-18
27.606590270996094,2008-04-21
27.277772903442383,2008-04-22
27.284770965576172,2008-04-23
27.22880744934082,2008-04-24
27.4246883392334,2008-04-25
27.389724731445312,2008-04-28
27.10986328125,2008-04-29
27.1798152923584,2008-04-30
27.54361915588379,2008-05-01
27.592594146728516,2008-05-02
27.298755645751953,2008-05-05
27.529619216918945,2008-05-06
28.41114616394043,2008-05-07
28.425132751464844,2008-05-08
28.341176986694336,2008-05-09
28.732948303222656,2008-05-12
28.949840545654297,2008-05-13
29.523523330688477,2008-05-14
29.530521392822266,2008-05-15
29.81734848022461,2008-05-16
29.873323440551758,2008-05-19
29.607479095458984,2008-05-20
29.026792526245117,2008-05-21
28.656003952026367,2008-05-22
28.60003662109375,2008-05-23
28.928855895996094,2008-05-27
29.06876564025879,2008-05-28
29.14573097229004,2008-05-29
29.726404190063477,2008-05-30
29.24367332458496,2008-06-02
28.96383285522461,2008-06-03
28.565048217773438,2008-06-04
28.9708194732666,2008-06-05
27.830463409423828,2008-06-06
28.362167358398438,2008-06-09
29.194705963134766,2008-06-10
28.348180770874023,2008-06-11
28.320188522338867,2008-06-12
28.928855895996094,2008-06-13
29.376604080200195,2008-06-16
29.63545799255371,2008-06-17
29.39759635925293,2008-06-18
29.712419509887695,2008-06-19
28.96383285522461,2008-06-20
28.50908088684082,2008-06-23
28.187259674072266,2008-06-24
28.20125389099121,2008-06-25
27.284770965576172,2008-06-26
27.165836334228516,2008-06-27
27.095874786376953,2008-06-30
26.38226890563965,2008-07-01
25.32586669921875,2008-07-02
25.66866683959961,2008-07-03
25.206933975219727,2008-07-07
25.75962257385254,2008-07-08
25.451791763305664,2008-07-09
