PXD,Date
56.22216796875,2010-10-26
54.58234786987305,2010-10-27
54.0201416015625,2010-10-28
54.50428009033203,2010-10-29
55.441307067871094,2010-11-01
56.67506790161133,2010-11-02
57.29196548461914,2010-11-03
58.752174377441406,2010-11-04
59.595497131347656,2010-11-05
59.985931396484375,2010-11-08
60.08744430541992,2010-11-09
60.6418571472168,2010-11-10
60.93079376220703,2010-11-11
60.12649154663086,2010-11-12
60.212379455566406,2010-11-15
59.61110305786133,2010-11-16
59.95469665527344,2010-11-17
61.51643753051758,2010-11-18
62.51591873168945,2010-11-19
62.102054595947266,2010-11-22
60.477867126464844,2010-11-23
61.88341522216797,2010-11-24
61.1337890625,2010-11-26
62.586219787597656,2010-11-29
62.55497360229492,2010-11-30
65.8033447265625,2010-12-01
65.5300521850586,2010-12-02
65.63158416748047,2010-12-03
66.20940399169922,2010-12-06
66.02201080322266,2010-12-07
64.99909210205078,2010-12-08
65.00688934326172,2010-12-09
65.8189697265625,2010-12-10
65.74871063232422,2010-12-13
66.09228515625,2010-12-14
66.06105041503906,2010-12-15
66.66233825683594,2010-12-16
66.42024230957031,2010-12-17
66.8497085571289,2010-12-20
68.13813018798828,2010-12-21
68.3333511352539,2010-12-22
67.63841247558594,2010-12-23
67.20111083984375,2010-12-27
67.0371322631836,2010-12-28
68.34896850585938,2010-12-29
67.88825988769531,2010-12-30
67.79457092285156,2010-12-31
69.01273345947266,2011-01-03
68.3411865234375,2011-01-04
68.8331069946289,2011-01-05
68.70037078857422,2011-01-06
68.6222915649414,2011-01-07
68.60665893554688,2011-01-10
70.17621612548828,2011-01-11
71.7535629272461,2011-01-12
72.33919525146484,2011-01-13
72.94047546386719,2011-01-14
73.09664916992188,2011-01-18
71.8004150390625,2011-01-19
70.62129974365234,2011-01-20
70.16056823730469,2011-01-21
70.67594909667969,2011-01-24
69.0673828125,2011-01-25
71.33969116210938,2011-01-26
69.7936019897461,2011-01-27
71.17571258544922,2011-01-28
74.30696868896484,2011-01-31
74.59588623046875,2011-02-01
74.58808135986328,2011-02-02
74.0492935180664,2011-02-03
74.76766204833984,2011-02-04
74.18203735351562,2011-02-07
73.37773895263672,2011-02-08
73.61981964111328,2011-02-09
75.22056579589844,2011-02-10
75.27523803710938,2011-02-11
77.06343078613281,2011-02-14
76.33721923828125,2011-02-15
77.97700500488281,2011-02-16
78.50802612304688,2011-02-17
77.4850845336914,2011-02-18
77.08684539794922,2011-02-22
78.60954284667969,2011-02-23
78.39869689941406,2011-02-24
80.3196029663086,2011-02-25
79.91356658935547,2011-02-28
77.51631164550781,2011-03-01
77.57878112792969,2011-03-02
78.10197448730469,2011-03-03
78.08634948730469,2011-03-04
77.52411651611328,2011-03-07
76.09513092041016,2011-03-08
76.03265380859375,2011-03-09
73.79161071777344,2011-03-10
74.2366943359375,2011-03-11
75.8530502319336,2011-03-14
75.70472717285156,2011-03-15
74.76766204833984,2011-03-16
77.84429931640625,2011-03-17
77.08684539794922,2011-03-18
78.82038116455078,2011-03-21
77.93019104003906,2011-03-22
76.52462005615234,2011-03-23
77.57878112792969,2011-03-24
78.11756134033203,2011-03-25
78.00827026367188,2011-03-28
80.281494140625,2011-03-29
80.31272888183594,2011-03-30
79.61749267578125,2011-03-31
81.0938949584961,2011-04-01
81.75792694091797,2011-04-04
81.26575469970703,2011-04-05
79.94557189941406,2011-04-06
81.04705047607422,2011-04-07
81.53919982910156,2011-04-08
79.93778228759766,2011-04-11
75.92251586914062,2011-04-12
76.0865707397461,2011-04-13
76.7427749633789,2011-04-14
78.14887237548828,2011-04-15
76.94586944580078,2011-04-18
77.58641052246094,2011-04-19
79.68000030517578,2011-04-20
78.85194396972656,2011-04-21
78.40665435791016,2011-04-25
78.50823211669922,2011-04-26
78.80506134033203,2011-04-27
78.21137237548828,2011-04-28
79.8596420288086,2011-04-29
79.05504608154297,2011-05-02
75.1647720336914,2011-05-03
72.12600708007812,2011-05-04
69.29817199707031,2011-05-05
69.58719635009766,2011-05-06
73.36807250976562,2011-05-09
74.36798858642578,2011-05-10
72.81341552734375,2011-05-11
72.62596893310547,2011-05-12
71.98538208007812,2011-05-13
70.26679229736328,2011-05-16
69.86841583251953,2011-05-17
71.73542022705078,2011-05-18
71.0558090209961,2011-05-19
71.04016876220703,2011-05-20
69.6965560913086,2011-05-23
70.87615966796875,2011-05-24
71.3214111328125,2011-05-25
71.1807861328125,2011-05-26
71.19639587402344,2011-05-27
71.72760772705078,2011-05-31
71.3057632446289,2011-06-01
71.51669311523438,2011-06-02
71.22765350341797,2011-06-03
68.8060302734375,2011-06-06
68.74351501464844,2011-06-07
67.92330169677734,2011-06-08
69.0481948852539,2011-06-09
67.51708221435547,2011-06-10
65.35321044921875,2011-06-13
66.75931549072266,2011-06-14
65.79845428466797,2011-06-15
66.2437515258789,2011-06-16
65.93128967285156,2011-06-17
66.00157928466797,2011-06-20
68.01703643798828,2011-06-21
67.4623794555664,2011-06-22
67.05616760253906,2011-06-23
65.96253967285156,2011-06-24
66.45466613769531,2011-06-27
68.07170104980469,2011-06-28
69.42314147949219,2011-06-29
69.96996307373047,2011-06-30
70.38397216796875,2011-07-01
71.0792236328125,2011-07-05
71.3057632446289,2011-07-06
72.26663208007812,2011-07-07
71.19639587402344,2011-07-08
68.4076156616211,2011-07-11
68.25138092041016,2011-07-12
68.45446014404297,2011-07-13
67.25146484375,2011-07-14
74.23519897460938,2011-07-15
72.93063354492188,2011-07-18
76.09439086914062,2011-07-19
75.78974151611328,2011-07-20
76.85994720458984,2011-07-21
77.75049591064453,2011-07-22
76.86775207519531,2011-07-25
76.2115478515625,2011-07-26
74.10237884521484,2011-07-27
72.8056411743164,2011-07-28
72.64157104492188,2011-07-29
72.64939880371094,2011-08-01
69.51686096191406,2011-08-02
68.4232406616211,2011-08-03
63.3455810546875,2011-08-04
61.38482666015625,2011-08-05
55.135414123535156,2011-08-08
59.478755950927734,2011-08-09
57.353973388671875,2011-08-10
60.46304702758789,2011-08-11
60.580238342285156,2011-08-12
63.009674072265625,2011-08-15
61.82229995727539,2011-08-16
61.66604995727539,2011-08-17
57.61174392700195,2011-08-18
56.17440414428711,2011-08-19
55.85411834716797,2011-08-22
57.666419982910156,2011-08-23
58.1820182800293,2011-08-24
56.619667053222656,2011-08-25
57.877349853515625,2011-08-26
59.5412483215332,2011-08-29
59.74436950683594,2011-08-30
61.06455612182617,2011-08-31
61.08018493652344,2011-09-01
58.11171340942383,2011-09-02
57.11181640625,2011-09-06
60.25214385986328,2011-09-07
59.01005554199219,2011-09-08
56.791507720947266,2011-09-09
56.979000091552734,2011-09-12
57.783607482910156,2011-09-13
58.91630554199219,2011-09-14
61.70512771606445,2011-09-15
62.98622131347656,2011-09-16
60.7052001953125,2011-09-19
59.58812713623047,2011-09-20
58.07265090942383,2011-09-21
53.463706970214844,2011-09-22
52.776275634765625,2011-09-23
54.91670608520508,2011-09-26
56.229068756103516,2011-09-27
53.665382385253906,2011-09-28
53.54031753540039,2011-09-29
51.40652847290039,2011-09-30
48.31917190551758,2011-10-03
51.04698944091797,2011-10-04
53.32929229736328,2011-10-05
55.03321075439453,2011-10-06
53.50123977661133,2011-10-07
55.822635650634766,2011-10-10
54.61114501953125,2011-10-11
54.51735305786133,2011-10-12
54.67366409301758,2011-10-13
58.964717864990234,2011-10-14
57.784461975097656,2011-10-17
61.895755767822266,2011-10-18
62.15366744995117,2011-10-19
62.599178314208984,2011-10-20
64.11551666259766,2011-10-21
66.178955078125,2011-10-24
64.73297882080078,2011-10-25
65.62403106689453,2011-10-26
68.78954315185547,2011-10-27
69.16471862792969,2011-10-28
65.5771484375,2011-10-31
63.28701400756836,2011-11-01
71.25161743164062,2011-11-02
73.58863067626953,2011-11-03
72.82263946533203,2011-11-04
71.93164825439453,2011-11-07
69.24288177490234,2011-11-08
67.45298767089844,2011-11-09
72.00196075439453,2011-11-10
72.97899627685547,2011-11-11
72.71324920654297,2011-11-14
72.87738800048828,2011-11-15
73.68242645263672,2011-11-16
71.18128204345703,2011-11-17
70.20427703857422,2011-11-18
69.23509216308594,2011-11-21
68.39873504638672,2011-11-22
65.71001434326172,2011-11-23
65.21759033203125,2011-11-25
68.71138000488281,2011-11-28
69.8603744506836,2011-11-29
73.89347839355469,2011-11-30
73.26815795898438,2011-12-01
72.57257080078125,2011-12-02
72.98678588867188,2011-12-05
73.78404998779297,2011-12-06
72.15827941894531,2011-12-07
69.13346099853516,2011-12-08
71.25161743164062,2011-12-09
68.9458999633789,2011-12-12
68.02359771728516,2011-12-13
64.74862670898438,2011-12-14
64.72517395019531,2011-12-15
65.48332977294922,2011-12-16
63.60747146606445,2011-12-19
67.33573913574219,2011-12-20
68.37530517578125,2011-12-21
69.79000091552734,2011-12-22
69.18034362792969,2011-12-23
70.360595703125,2011-12-27
68.64887237548828,2011-12-28
69.5398941040039,2011-12-29
69.93851470947266,2011-12-30
72.40058898925781,2012-01-03
73.12748718261719,2012-01-04
74.64382934570312,2012-01-05
73.4792251586914,2012-01-06
74.26081085205078,2012-01-09
76.33209991455078,2012-01-10
73.74494934082031,2012-01-11
75.47232055664062,2012-01-12
76.30860900878906,2012-01-13
77.49667358398438,2012-01-17
77.8484115600586,2012-01-18
78.85669708251953,2012-01-19
76.3711929321289,2012-01-20
78.23140716552734,2012-01-23
76.77762603759766,2012-01-24
79.3256607055664,2012-01-25
77.15279388427734,2012-01-26
76.14450073242188,2012-01-27
76.31645202636719,2012-01-30
77.61394500732422,2012-01-31
77.3091049194336,2012-02-01
80.24015045166016,2012-02-02
81.59233856201172,2012-02-03
82.64751434326172,2012-02-06
84.68750762939453,2012-02-07
85.85210418701172,2012-02-08
86.11003112792969,2012-02-09
85.32844543457031,2012-02-10
87.4231185913086,2012-02-13
86.59463500976562,2012-02-14
88.6815414428711,2012-02-15
89.79141998291016,2012-02-16
88.84567260742188,2012-02-17
88.916015625,2012-02-21
88.869140625,2012-02-22
89.65072631835938,2012-02-23
90.85442352294922,2012-02-24
89.02544403076172,2012-02-27
87.47006225585938,2012-02-28
85.69578552246094,2012-02-29
87.46222686767578,2012-03-01
84.7265853881836,2012-03-02
82.97577667236328,2012-03-05
80.71692657470703,2012-03-06
82.33485412597656,2012-03-07
84.17947387695312,2012-03-08
84.84383392333984,2012-03-09
83.60107421875,2012-03-12
84.3592300415039,2012-03-13
83.16337585449219,2012-03-14
83.28060913085938,2012-03-15
85.98500061035156,2012-03-16
87.00106048583984,2012-03-19
83.12427520751953,2012-03-20
81.12335968017578,2012-03-21
78.70036315917969,2012-03-22
79.52888488769531,2012-03-23
82.06913757324219,2012-03-26
83.35877227783203,2012-03-27
82.38140869140625,2012-03-28
82.25627899169922,2012-03-29
87.25267028808594,2012-03-30
87.65142059326172,2012-04-02
87.51850891113281,2012-04-03
85.7201156616211,2012-04-04
85.69668579101562,2012-04-05
84.03902435302734,2012-04-09
82.1937484741211,2012-04-10
81.0364990234375,2012-04-11
84.31269836425781,2012-04-12
83.42133331298828,2012-04-13
81.78714752197266,2012-04-16
84.2032470703125,2012-04-17
82.66288757324219,2012-04-18
82.79578399658203,2012-04-19
82.08427429199219,2012-04-20
82.48303985595703,2012-04-23
83.43696594238281,2012-04-24
88.83212280273438,2012-04-25
90.41938018798828,2012-04-26
90.41938018798828,2012-04-27
90.56010437011719,2012-04-30
90.82595825195312,2012-05-01
88.07366180419922,2012-05-02
86.68184661865234,2012-05-03
83.60896301269531,2012-05-04
82.46741485595703,2012-05-07
81.22420501708984,2012-05-08
79.90275573730469,2012-05-09
81.49784851074219,2012-05-10
79.71508026123047,2012-05-11
77.22083282470703,2012-05-14
76.58747863769531,2012-05-15
76.3607406616211,2012-05-16
75.62576293945312,2012-05-17
74.5623550415039,2012-05-18
78.06529998779297,2012-05-21
78.72206115722656,2012-05-22
77.64307403564453,2012-05-23
76.65003204345703,2012-05-24
77.57268524169922,2012-05-25
80.30934143066406,2012-05-29
76.90023803710938,2012-05-30
75.6100845336914,2012-05-31
69.04212951660156,2012-06-01
67.88488006591797,2012-06-04
69.99602508544922,2012-06-05
73.91338348388672,2012-06-06
74.49198150634766,2012-06-07
73.72570037841797,2012-06-08
70.59809112548828,2012-06-11
72.52938079833984,2012-06-12
69.55036163330078,2012-06-13
68.9404525756836,2012-06-14
70.2540512084961,2012-06-15
68.06474304199219,2012-06-18
70.62155151367188,2012-06-19
67.24374389648438,2012-06-20
63.209110260009766,2012-06-21
64.99968719482422,2012-06-22
61.59837341308594,2012-06-25
63.09182357788086,2012-06-26
64.30377197265625,2012-06-27
65.14041900634766,2012-06-28
68.97174835205078,2012-06-29
67.80671691894531,2012-07-02
71.19235229492188,2012-07-03
68.8388442993164,2012-07-05
67.36885070800781,2012-07-06
67.22810363769531,2012-07-09
64.74162292480469,2012-07-10
66.52439880371094,2012-07-11
65.58609008789062,2012-07-12
66.50093841552734,2012-07-13
66.36017608642578,2012-07-16
69.08903503417969,2012-07-17
70.29314422607422,2012-07-18
73.10018157958984,2012-07-19
72.5215835571289,2012-07-20
69.36270141601562,2012-07-23
67.9943618774414,2012-07-24
68.64334106445312,2012-07-25
69.99602508544922,2012-07-26
72.21663665771484,2012-07-27
70.6684799194336,2012-07-30
69.3001480102539,2012-07-31
73.38951110839844,2012-08-01
71.93513488769531,2012-08-02
76.18089294433594,2012-08-03
75.74303436279297,2012-08-06
77.07225036621094,2012-08-07
77.74469757080078,2012-08-08
78.08872985839844,2012-08-09
76.85333251953125,2012-08-10
76.04798889160156,2012-08-13
75.98542022705078,2012-08-14
77.21299743652344,2012-08-15
78.2451400756836,2012-08-16
78.52660369873047,2012-08-17
76.86894226074219,2012-08-20
75.70393371582031,2012-08-21
76.14177703857422,2012-08-22
75.16439819335938,2012-08-23
77.13481140136719,2012-08-24
76.6734848022461,2012-08-27
76.91588592529297,2012-08-28
77.0488052368164,2012-08-29
75.17222595214844,2012-08-30
76.12616729736328,2012-08-31
76.04798889160156,2012-09-04
75.07840728759766,2012-09-05
77.65088653564453,2012-09-06
80.66901397705078,2012-09-07
80.6924819946289,2012-09-10
82.54559326171875,2012-09-11
83.32747650146484,2012-09-12
85.44644927978516,2012-09-13
88.48023223876953,2012-09-14
87.5888671875,2012-09-17
85.00858306884766,2012-09-18
83.7732162475586,2012-09-19
83.28839874267578,2012-09-20
83.06163787841797,2012-09-21
81.38055419921875,2012-09-24
80.54390716552734,2012-09-25
79.45664978027344,2012-09-26
81.86585998535156,2012-09-27
81.6624755859375,2012-09-28
81.2713623046875,2012-10-01
81.87364959716797,2012-10-02
80.51263427734375,2012-10-03
81.34959411621094,2012-10-04
80.52046966552734,2012-10-05
80.2466812133789,2012-10-08
82.38994598388672,2012-10-09
80.22319793701172,2012-10-10
81.43565368652344,2012-10-11
79.90251922607422,2012-10-12
82.49944305419922,2012-10-15
84.760009765625,2012-10-16
84.61920928955078,2012-10-17
84.30633544921875,2012-10-18
82.36647033691406,2012-10-19
82.00666046142578,2012-10-22
80.21538543701172,2012-10-23
79.51140594482422,2012-10-24
81.56077575683594,2012-10-25
81.0601806640625,2012-10-26
82.6402359008789,2012-10-31
85.52658081054688,2012-11-01
82.88272094726562,2012-11-02
84.29851531982422,2012-11-05
85.33885955810547,2012-11-06
82.56983947753906,2012-11-07
80.0589599609375,2012-11-08
81.2713623046875,2012-11-09
80.364013671875,2012-11-12
81.0601806640625,2012-11-13
79.62091827392578,2012-11-14
80.42660522460938,2012-11-15
80.39530181884766,2012-11-16
82.2491455078125,2012-11-19
82.53854370117188,2012-11-20
83.08609771728516,2012-11-21
84.47059631347656,2012-11-23
83.18778228759766,2012-11-26
81.99884033203125,2012-11-27
81.92842864990234,2012-11-28
83.41461181640625,2012-11-29
83.69621276855469,2012-11-30
81.99884033203125,2012-12-03
80.09022521972656,2012-12-04
82.01446533203125,2012-12-05
80.76293182373047,2012-12-06
80.52828216552734,2012-12-07
79.55052185058594,2012-12-10
81.52952575683594,2012-12-11
82.60112762451172,2012-12-12
80.70818328857422,2012-12-13
80.52828216552734,2012-12-14
81.75633239746094,2012-12-17
84.28287506103516,2012-12-18
83.86829376220703,2012-12-19
85.09635925292969,2012-12-20
84.8851547241211,2012-12-21
84.18901824951172,2012-12-24
83.14867401123047,2012-12-26
82.09269714355469,2012-12-27
80.10588073730469,2012-12-28
83.37551879882812,2012-12-31
85.84728240966797,2013-01-02
87.07536315917969,2013-01-03
88.52244567871094,2013-01-04
87.70893096923828,2013-01-07
87.927978515625,2013-01-08
86.98148345947266,2013-01-09
88.0452880859375,2013-01-10
87.48991394042969,2013-01-11
87.40387725830078,2013-01-14
86.71553802490234,2013-01-15
88.38948822021484,2013-01-16
89.28118133544922,2013-01-17
88.96047973632812,2013-01-18
89.49238586425781,2013-01-22
87.60724639892578,2013-01-23
89.07001495361328,2013-01-24
90.4310073852539,2013-01-25
89.94603729248047,2013-01-28
91.80774688720703,2013-01-29
90.90035247802734,2013-01-30
91.94070434570312,2013-01-31
93.80232238769531,2013-02-01
93.6067886352539,2013-02-04
95.13209533691406,2013-02-05
97.86198425292969,2013-02-06
97.4161376953125,2013-02-07
100.88133239746094,2013-02-08
100.55281829833984,2013-02-11
100.513671875,2013-02-12
99.15265655517578,2013-02-13
101.72611999511719,2013-02-14
102.12503814697266,2013-02-15
103.60342407226562,2013-02-19
99.99742126464844,2013-02-20
98.18269348144531,2013-02-21
99.34037017822266,2013-02-22
94.717529296875,2013-02-25
97.21275329589844,2013-02-26
98.63638305664062,2013-02-27
98.40953063964844,2013-02-28
96.75126647949219,2013-03-01
96.21154022216797,2013-03-04
97.95586395263672,2013-03-05
97.86198425292969,2013-03-06
99.84880828857422,2013-03-07
99.84098815917969,2013-03-08
99.86445617675781,2013-03-11
99.4264144897461,2013-03-12
98.78500366210938,2013-03-13
99.82533264160156,2013-03-14
101.14727020263672,2013-03-15
99.3325424194336,2013-03-18
97.0093765258789,2013-03-19
97.35356140136719,2013-03-20
95.29635620117188,2013-03-21
96.00035095214844,2013-03-22
95.5232162475586,2013-03-25
98.64521026611328,2013-03-26
98.78607177734375,2013-03-27
97.22115325927734,2013-03-28
96.17264556884766,2013-04-01
96.61864471435547,2013-04-02
94.62335205078125,2013-04-03
92.18990325927734,2013-04-04
92.7923812866211,2013-04-05
94.97547149658203,2013-04-08
96.3995590209961,2013-04-09
96.16481018066406,2013-04-10
96.64994812011719,2013-04-11
92.80802917480469,2013-04-12
86.20402526855469,2013-04-15
88.8957290649414,2013-04-16
87.31514739990234,2013-04-17
87.9098129272461,2013-04-18
86.53267669677734,2013-04-19
88.19151306152344,2013-04-22
89.02873992919922,2013-04-23
90.54674530029297,2013-04-24
91.93167877197266,2013-04-25
92.42462158203125,2013-04-26
94.68598175048828,2013-04-29
95.64057159423828,2013-04-30
93.08971405029297,2013-05-01
98.83300018310547,2013-05-02
101.43861389160156,2013-05-03
104.49022674560547,2013-05-06
107.81568145751953,2013-05-07
108.03480529785156,2013-05-08
107.17410278320312,2013-05-09
107.29927062988281,2013-05-10
107.76093292236328,2013-05-13
109.50582122802734,2013-05-14
108.62946319580078,2013-05-15
108.43383026123047,2013-05-16
111.30547332763672,2013-05-17
109.6623306274414,2013-05-20
108.73902893066406,2013-05-21
112.30703735351562,2013-05-22
112.69044494628906,2013-05-23
110.4839096069336,2013-05-24
113.64505767822266,2013-05-28
113.18339538574219,2013-05-29
113.04254150390625,2013-05-30
108.5120849609375,2013-05-31
110.19438934326172,2013-06-03
109.5449447631836,2013-06-04
107.98002624511719,2013-06-05
111.12551879882812,2013-06-06
112.90170288085938,2013-06-07
113.89546203613281,2013-06-10
111.99404907226562,2013-06-11
111.7984390258789,2013-06-12
114.98307800292969,2013-06-13
114.724853515625,2013-06-14
119.18489074707031,2013-06-17
121.00806427001953,2013-06-18
119.7639389038086,2013-06-19
114.46663665771484,2013-06-20
113.152099609375,2013-06-21
113.64505767822266,2013-06-24
115.81248474121094,2013-06-25
115.15519714355469,2013-06-26
114.7952880859375,2013-06-27
113.26163482666016,2013-06-28
116.3758773803711,2013-07-01
117.29132080078125,2013-07-02
116.3915023803711,2013-07-03
119.36486053466797,2013-07-05
117.83908081054688,2013-07-08
120.10040283203125,2013-07-09
118.99711608886719,2013-07-10
120.06908416748047,2013-07-11
120.0534439086914,2013-07-12
119.33358001708984,2013-07-15
119.39612579345703,2013-07-16
120.03775024414062,2013-07-17
122.24434661865234,2013-07-18
123.504150390625,2013-07-19
121.95482635498047,2013-07-22
121.36014556884766,2013-07-23
119.71699523925781,2013-07-24
121.0941390991211,2013-07-25
121.1097412109375,2013-07-26
121.19580078125,2013-07-29
119.97515869140625,2013-07-30
121.0941390991211,2013-07-31
136.26611328125,2013-08-01
141.79029846191406,2013-08-02
140.9060821533203,2013-08-05
138.23789978027344,2013-08-06
137.4554901123047,2013-08-07
137.98748779296875,2013-08-08
137.41627502441406,2013-08-09
136.29737854003906,2013-08-12
136.19566345214844,2013-08-13
132.98756408691406,2013-08-14
132.353759765625,2013-08-15
133.24578857421875,2013-08-16
130.17071533203125,2013-08-19
131.17225646972656,2013-08-20
130.4993438720703,2013-08-21
133.284912109375,2013-08-22
134.7403106689453,2013-08-23
135.33497619628906,2013-08-26
133.8795623779297,2013-08-27
138.31614685058594,2013-08-28
135.97654724121094,2013-08-29
136.90771484375,2013-08-30
140.68699645996094,2013-09-03
142.4084014892578,2013-09-04
142.4084014892578,2013-09-05
141.51641845703125,2013-09-06
142.57272338867188,2013-09-09
141.6181640625,2013-09-10
145.8199462890625,2013-09-11
146.17210388183594,2013-09-12
144.62278747558594,2013-09-13
144.75579833984375,2013-09-16
144.44287109375,2013-09-17
146.76673889160156,2013-09-18
145.3896484375,2013-09-19
142.98744201660156,2013-09-20
143.03440856933594,2013-09-23
144.4036865234375,2013-09-24
145.63998413085938,2013-09-25
147.31483459472656,2013-09-26
147.7452392578125,2013-09-27
147.76095581054688,2013-09-30
152.19065856933594,2013-10-01
152.9810791015625,2013-10-02
154.2019805908203,2013-10-03
157.58294677734375,2013-10-04
153.4115447998047,2013-10-07
150.3044891357422,2013-10-08
148.70790100097656,2013-10-09
150.821044921875,2013-10-10
152.61325073242188,2013-10-11
152.62106323242188,2013-10-14
156.30726623535156,2013-10-15
165.80841064453125,2013-10-16
168.87635803222656,2013-10-17
176.0531005859375,2013-10-18
172.3042755126953,2013-10-21
163.1865997314453,2013-10-22
160.4552764892578,2013-10-23
164.2588348388672,2013-10-24
164.9553680419922,2013-10-25
161.90304565429688,2013-10-28
167.22499084472656,2013-10-29
163.49183654785156,2013-10-30
160.26734924316406,2013-10-31
160.66653442382812,2013-11-01
167.02151489257812,2013-11-04
164.63450622558594,2013-11-05
155.39161682128906,2013-11-06
145.69480895996094,2013-11-07
148.56704711914062,2013-11-08
147.43228149414062,2013-11-11
143.0260467529297,2013-11-12
152.95765686035156,2013-11-13
152.89500427246094,2013-11-14
152.26107788085938,2013-11-15
145.6008758544922,2013-11-18
143.5347137451172,2013-11-19
143.32347106933594,2013-11-20
146.133056640625,2013-11-21
146.1017303466797,2013-11-22
141.687744140625,2013-11-25
143.64427185058594,2013-11-26
140.02072143554688,2013-11-27
139.11282348632812,2013-11-29
139.39459228515625,2013-12-02
141.969482421875,2013-12-03
144.99822998046875,2013-12-04
144.3486328125,2013-12-05
138.69024658203125,2013-12-06
138.8702392578125,2013-12-09
139.82501220703125,2013-12-10
138.07977294921875,2013-12-11
140.1537628173828,2013-12-12
140.6781005859375,2013-12-13
140.4980926513672,2013-12-16
142.77557373046875,2013-12-17
143.9651641845703,2013-12-18
146.78268432617188,2013-12-19
146.5791473388672,2013-12-20
144.93560791015625,2013-12-23
143.87904357910156,2013-12-24
145.8199920654297,2013-12-26
146.80612182617188,2013-12-27
142.20425415039062,2013-12-30
144.05905151367188,2013-12-31
138.15805053710938,2014-01-02
137.78236389160156,2014-01-03
136.22494506835938,2014-01-06
137.0936737060547,2014-01-07
137.25018310546875,2014-01-08
134.23704528808594,2014-01-09
132.85177612304688,2014-01-10
128.96209716796875,2014-01-13
134.74578857421875,2014-01-14
135.36404418945312,2014-01-15
137.36753845214844,2014-01-16
136.72579956054688,2014-01-17
140.66244506835938,2014-01-21
143.9964599609375,2014-01-22
140.67025756835938,2014-01-23
135.18402099609375,2014-01-24
134.04139709472656,2014-01-27
136.56146240234375,2014-01-28
131.23960876464844,2014-01-29
134.9179229736328,2014-01-30
132.51528930664062,2014-01-31
129.2986602783203,2014-02-03
134.5422821044922,2014-02-04
136.9214630126953,2014-02-05
141.01467895507812,2014-02-06
144.83389282226562,2014-02-07
146.29739379882812,2014-02-10
141.3903350830078,2014-02-11
141.0068359375,2014-02-12
140.48243713378906,2014-02-13
145.02175903320312,2014-02-14
148.6061553955078,2014-02-18
147.16612243652344,2014-02-19
148.38699340820312,2014-02-20
146.41481018066406,2014-02-21
152.4097900390625,2014-02-24
151.36105346679688,2014-02-25
150.13229370117188,2014-02-26
152.61325073242188,2014-02-27
157.44992065429688,2014-02-28
158.47518920898438,2014-03-03
160.05609130859375,2014-03-04
155.6420440673828,2014-03-05
155.2115478515625,2014-03-06
153.39590454101562,2014-03-07
152.55062866210938,2014-03-10
147.58876037597656,2014-03-11
146.1017303466797,2014-03-12
143.13560485839844,2014-03-13
145.78086853027344,2014-03-14
145.2330322265625,2014-03-17
147.2130889892578,2014-03-18
145.15476989746094,2014-03-19
144.4269256591797,2014-03-20
145.6399688720703,2014-03-21
142.32164001464844,2014-03-24
141.60943603515625,2014-03-25
140.80332946777344,2014-03-26
145.16358947753906,2014-03-27
147.83294677734375,2014-03-28
146.49432373046875,2014-03-31
145.3749237060547,2014-04-01
151.18338012695312,2014-04-02
150.9093780517578,2014-04-03
147.9112548828125,2014-04-04
142.15760803222656,2014-04-07
145.5157928466797,2014-04-08
147.47280883789062,2014-04-09
143.73887634277344,2014-04-10
145.81332397460938,2014-04-11
149.4376678466797,2014-04-14
153.23428344726562,2014-04-15
156.80389404296875,2014-04-16
159.15231323242188,2014-04-17
156.55340576171875,2014-04-21
155.08172607421875,2014-04-22
154.46331787109375,2014-04-23
154.46331787109375,2014-04-24
150.32223510742188,2014-04-25
149.7977294921875,2014-04-28
153.4926300048828,2014-04-29
151.29296875,2014-04-30
151.16769409179688,2014-05-01
153.5317840576172,2014-05-02
155.19134521484375,2014-05-05
155.08958435058594,2014-05-06
162.98023986816406,2014-05-07
158.90965270996094,2014-05-08
157.36753845214844,2014-05-09
159.96644592285156,2014-05-12
160.64747619628906,2014-05-13
160.3264923095703,2014-05-14
158.36167907714844,2014-05-15
158.5338897705078,2014-05-16
158.800048828125,2014-05-19
157.16395568847656,2014-05-20
160.27171325683594,2014-05-21
158.76089477539062,2014-05-22
158.36944580078125,2014-05-23
159.31671142578125,2014-05-27
158.87831115722656,2014-05-28
164.50669860839844,2014-05-29
164.51455688476562,2014-05-30
163.82566833496094,2014-06-02
167.75537109375,2014-06-03
167.93540954589844,2014-06-04
168.31114196777344,2014-06-05
171.3797607421875,2014-06-06
172.5852508544922,2014-06-09
171.59109497070312,2014-06-10
175.1842041015625,2014-06-11
174.56576538085938,2014-06-12
177.6578369140625,2014-06-13
177.9944305419922,2014-06-16
177.28213500976562,2014-06-17
178.87118530273438,2014-06-18
180.02191162109375,2014-06-19
181.8459014892578,2014-06-20
182.2137908935547,2014-06-23
173.50901794433594,2014-06-24
182.44862365722656,2014-06-25
178.6050262451172,2014-06-26
177.14114379882812,2014-06-27
179.8966827392578,2014-06-30
179.06690979003906,2014-07-01
175.77911376953125,2014-07-02
176.11572265625,2014-07-03
174.66751098632812,2014-07-07
175.3563690185547,2014-07-08
176.94549560546875,2014-07-09
175.4581756591797,2014-07-10
174.11172485351562,2014-07-11
175.865234375,2014-07-14
172.14691162109375,2014-07-15
