APTV,Date
61.36525344848633,2015-08-06
62.80876159667969,2015-08-07
64.57510375976562,2015-08-10
61.83012008666992,2015-08-11
60.732120513916016,2015-08-12
61.28907775878906,2015-08-13
60.644588470458984,2015-08-14
61.838069915771484,2015-08-17
61.94151306152344,2015-08-18
61.265201568603516,2015-08-19
59.36359405517578,2015-08-20
57.3426399230957,2015-08-21
56.109378814697266,2015-08-24
55.87863540649414,2015-08-25
58.456546783447266,2015-08-26
59.69777297973633,2015-08-27
59.9523811340332,2015-08-28
60.08763122558594,2015-08-31
57.310813903808594,2015-09-01
57.90754699707031,2015-09-02
58.289466857910156,2015-09-03
57.294898986816406,2015-09-04
60.11151885986328,2015-09-08
60.20698928833008,2015-09-09
59.864864349365234,2015-09-10
60.78781509399414,2015-09-11
60.732120513916016,2015-09-14
61.4163818359375,2015-09-15
63.365718841552734,2015-09-16
63.023597717285156,2015-09-17
61.782371520996094,2015-09-18
61.44820785522461,2015-09-21
59.22834014892578,2015-09-22
58.95781326293945,2015-09-23
57.987117767333984,2015-09-24
58.289466857910156,2015-09-25
55.99003601074219,2015-09-28
58.034854888916016,2015-09-29
60.50138854980469,2015-09-30
61.615291595458984,2015-10-01
62.044944763183594,2015-10-02
62.56211471557617,2015-10-05
62.108585357666016,2015-10-06
63.44529724121094,2015-10-07
64.3682632446289,2015-10-08
65.15596008300781,2015-10-09
65.06842803955078,2015-10-12
63.52485275268555,2015-10-13
63.77947998046875,2015-10-14
64.30461120605469,2015-10-15
64.52738952636719,2015-10-16
64.90132904052734,2015-10-19
65.45828247070312,2015-10-20
65.1718521118164,2015-10-21
67.27238464355469,2015-10-22
67.67816162109375,2015-10-23
67.654296875,2015-10-26
67.05755615234375,2015-10-27
68.55337524414062,2015-10-28
63.683982849121094,2015-10-29
66.19029235839844,2015-10-30
67.16893768310547,2015-11-02
66.37329864501953,2015-11-03
65.89588928222656,2015-11-04
66.26189422607422,2015-11-05
66.27782440185547,2015-11-06
65.68724822998047,2015-11-09
66.26184844970703,2015-11-10
66.96412658691406,2015-11-11
65.98252868652344,2015-11-12
64.08319091796875,2015-11-13
64.77747344970703,2015-11-16
64.3864517211914,2015-11-17
65.4957275390625,2015-11-18
66.9880599975586,2015-11-19
68.79963684082031,2015-11-20
68.90339660644531,2015-11-23
69.38221740722656,2015-11-24
70.00469207763672,2015-11-25
69.90093994140625,2015-11-27
70.13237762451172,2015-11-30
70.73090362548828,2015-12-01
69.14279174804688,2015-12-02
68.52830505371094,2015-12-03
70.10843658447266,2015-12-04
69.05502319335938,2015-12-07
68.23302459716797,2015-12-08
67.35517883300781,2015-12-09
67.37113189697266,2015-12-10
65.43985748291016,2015-12-11
65.5595703125,2015-12-14
66.7726058959961,2015-12-15
68.44052124023438,2015-12-16
66.6050033569336,2015-12-17
66.64490509033203,2015-12-18
67.07586669921875,2015-12-21
67.6025619506836,2015-12-22
69.52587127685547,2015-12-23
69.30242156982422,2015-12-24
69.57373809814453,2015-12-28
69.9328842163086,2015-12-29
69.06299591064453,2015-12-30
68.41657257080078,2015-12-31
67.0279769897461,2016-01-04
65.16852569580078,2016-01-05
63.43675994873047,2016-01-06
59.88544845581055,2016-01-07
58.72031021118164,2016-01-08
60.52389907836914,2016-01-11
59.813629150390625,2016-01-12
55.983001708984375,2016-01-13
55.40043258666992,2016-01-14
53.844242095947266,2016-01-15
53.7404899597168,2016-01-19
52.44765853881836,2016-01-20
51.95286178588867,2016-01-21
51.90498733520508,2016-01-22
51.2984733581543,2016-01-25
52.96638488769531,2016-01-26
52.85466384887695,2016-01-27
51.18674087524414,2016-01-28
51.8251838684082,2016-01-29
52.99032211303711,2016-02-01
51.05107498168945,2016-02-02
49.91785430908203,2016-02-03
49.66246795654297,2016-02-04
47.42793655395508,2016-02-05
45.49666976928711,2016-02-08
45.99943923950195,2016-02-09
47.052860260009766,2016-02-10
46.78949737548828,2016-02-11
49.1153450012207,2016-02-12
50.623138427734375,2016-02-16
52.940956115722656,2016-02-17
52.42765808105469,2016-02-18
52.25923538208008,2016-02-19
53.01313400268555,2016-02-22
51.65773010253906,2016-02-23
51.08028030395508,2016-02-24
53.47830581665039,2016-02-25
53.510379791259766,2016-02-26
53.47830581665039,2016-02-29
55.234710693359375,2016-03-01
55.29084777832031,2016-03-02
56.774574279785156,2016-03-03
57.368064880371094,2016-03-04
56.61417007446289,2016-03-07
55.29084777832031,2016-03-08
55.42720413208008,2016-03-09
54.83369827270508,2016-03-10
56.36554718017578,2016-03-11
56.18911361694336,2016-03-14
56.92695999145508,2016-03-15
57.857295989990234,2016-03-16
58.627227783203125,2016-03-17
58.258304595947266,2016-03-18
58.033748626708984,2016-03-21
58.755550384521484,2016-03-22
58.17810821533203,2016-03-23
58.04176330566406,2016-03-24
57.95354080200195,2016-03-28
59.284881591796875,2016-03-29
60.0788688659668,2016-03-30
60.1671028137207,2016-03-31
59.10042190551758,2016-04-01
56.80665969848633,2016-04-04
56.951026916503906,2016-04-05
57.47232437133789,2016-04-06
57.10340118408203,2016-04-07
57.416194915771484,2016-04-08
58.242271423339844,2016-04-11
58.02572250366211,2016-04-12
61.289920806884766,2016-04-13
61.907474517822266,2016-04-14
61.1295166015625,2016-04-15
61.362098693847656,2016-04-18
61.57062530517578,2016-04-19
61.45833206176758,2016-04-20
60.95307159423828,2016-04-21
60.73652648925781,2016-04-22
60.98515701293945,2016-04-25
62.45283889770508,2016-04-26
61.7711296081543,2016-04-27
60.14304733276367,2016-04-28
59.05229949951172,2016-04-29
59.116458892822266,2016-05-02
58.683380126953125,2016-05-03
56.21316909790039,2016-05-04
55.58760452270508,2016-05-05
56.509918212890625,2016-05-06
56.38911819458008,2016-05-09
57.41993713378906,2016-05-10
56.5984992980957,2016-05-11
56.10725402832031,2016-05-12
55.140865325927734,2016-05-13
55.22944259643555,2016-05-16
54.005348205566406,2016-05-17
54.20668029785156,2016-05-18
53.03895568847656,2016-05-19
53.76374435424805,2016-05-20
53.31276321411133,2016-05-23
54.810672760009766,2016-05-24
54.762351989746094,2016-05-25
54.11003494262695,2016-05-26
54.58517837524414,2016-05-27
54.730140686035156,2016-05-31
54.005348205566406,2016-06-01
55.03616714477539,2016-06-02
54.01339340209961,2016-06-03
54.383846282958984,2016-06-06
55.03616714477539,2016-06-07
55.59989547729492,2016-06-08
55.51131057739258,2016-06-09
54.222782135009766,2016-06-10
53.08726119995117,2016-06-13
52.467159271240234,2016-06-14
53.03089904785156,2016-06-15
53.344970703125,2016-06-16
53.52214431762695,2016-06-17
56.12336730957031,2016-06-20
55.70458984375,2016-06-21
55.59183883666992,2016-06-22
56.94478988647461,2016-06-23
49.98674774169922,2016-06-24
47.562713623046875,2016-06-27
48.89956283569336,2016-06-28
50.534366607666016,2016-06-29
50.413578033447266,2016-06-30
51.235008239746094,2016-07-01
48.47273635864258,2016-07-05
49.06062316894531,2016-07-06
50.486061096191406,2016-07-07
52.22557067871094,2016-07-08
52.523536682128906,2016-07-11
53.69126892089844,2016-07-12
53.9570198059082,2016-07-13
54.09393310546875,2016-07-14
54.01339340209961,2016-07-15
54.029502868652344,2016-07-18
53.74763870239258,2016-07-19
54.971736907958984,2016-07-20
55.37440490722656,2016-07-21
55.05226516723633,2016-07-22
55.03616714477539,2016-07-25
55.897865295410156,2016-07-26
55.760963439941406,2016-07-27
54.49658966064453,2016-07-28
54.61738586425781,2016-07-29
54.601280212402344,2016-08-01
52.60407257080078,2016-08-02
51.581302642822266,2016-08-03
51.13031768798828,2016-08-04
53.36107635498047,2016-08-05
53.12651062011719,2016-08-08
53.037532806396484,2016-08-09
52.72208023071289,2016-08-10
52.85957717895508,2016-08-11
51.75143051147461,2016-08-12
52.398521423339844,2016-08-15
52.19630813598633,2016-08-16
52.53602981567383,2016-08-17
52.63310241699219,2016-08-18
52.82722854614258,2016-08-19
52.62501907348633,2016-08-22
54.88983917236328,2016-08-23
55.52885055541992,2016-08-24
55.52885055541992,2016-08-25
56.31345748901367,2016-08-26
57.300270080566406,2016-08-29
56.95246505737305,2016-08-30
57.15467834472656,2016-08-31
56.86347961425781,2016-09-01
56.75833511352539,2016-09-02
57.00098419189453,2016-09-06
56.85539627075195,2016-09-07
57.16276168823242,2016-09-08
55.011173248291016,2016-09-09
55.828128814697266,2016-09-12
55.148685455322266,2016-09-13
55.35898971557617,2016-09-14
55.90092849731445,2016-09-15
56.434783935546875,2016-09-16
56.27301025390625,2016-09-19
55.69062805175781,2016-09-20
56.232566833496094,2016-09-21
56.806861877441406,2016-09-22
56.2244758605957,2016-09-23
55.61782455444336,2016-09-26
55.326637268066406,2016-09-27
57.13040542602539,2016-09-28
56.36198425292969,2016-09-29
57.68852615356445,2016-09-30
57.60763931274414,2016-10-03
57.19511795043945,2016-10-04
58.052513122558594,2016-10-05
57.45395278930664,2016-10-06
56.71788787841797,2016-10-07
56.58845520019531,2016-10-10
54.84130859375,2016-10-11
54.73616027832031,2016-10-12
53.31254959106445,2016-10-13
53.37726593017578,2016-10-14
53.72507095336914,2016-10-17
51.85658645629883,2016-10-18
52.6816291809082,2016-10-19
52.10733413696289,2016-10-20
51.702903747558594,2016-10-21
51.953643798828125,2016-10-24
51.144779205322266,2016-10-25
51.98600769042969,2016-10-26
52.13159942626953,2016-10-27
52.34189987182617,2016-10-28
52.63310241699219,2016-10-31
52.73824691772461,2016-11-01
53.95964431762695,2016-11-02
53.66036605834961,2016-11-03
54.00008773803711,2016-11-04
56.17731857299805,2016-11-07
56.957218170166016,2016-11-08
53.27704620361328,2016-11-09
54.00008010864258,2016-11-10
52.992713928222656,2016-11-11
54.073204040527344,2016-11-14
54.243804931640625,2016-11-15
54.05695724487305,2016-11-16
55.28367614746094,2016-11-17
55.39741516113281,2016-11-18
55.7873649597168,2016-11-21
54.41440963745117,2016-11-22
54.479400634765625,2016-11-23
54.85310745239258,2016-11-25
53.878231048583984,2016-11-28
51.53852081298828,2016-11-29
51.993465423583984,2016-11-30
53.31767654418945,2016-12-01
51.765995025634766,2016-12-02
51.790367126464844,2016-12-05
53.52077102661133,2016-12-06
57.160316467285156,2016-12-07
57.96459197998047,2016-12-08
58.10269546508789,2016-12-09
56.364173889160156,2016-12-12
56.90034866333008,2016-12-13
55.89297103881836,2016-12-14
56.096073150634766,2016-12-15
55.32429504394531,2016-12-16
54.983089447021484,2016-12-19
54.65813064575195,2016-12-20
56.20981216430664,2016-12-21
54.63376235961914,2016-12-22
55.08057403564453,2016-12-23
55.29179763793945,2016-12-27
54.68250274658203,2016-12-28
54.723121643066406,2016-12-29
54.714996337890625,2016-12-30
54.86935806274414,2017-01-03
56.90034866333008,2017-01-04
56.5510139465332,2017-01-05
56.19356155395508,2017-01-06
55.29179763793945,2017-01-09
57.24967575073242,2017-01-10
58.11894226074219,2017-01-11
57.72899627685547,2017-01-12
58.192054748535156,2017-01-13
58.24079895019531,2017-01-17
58.08645248413086,2017-01-18
58.50076675415039,2017-01-19
57.40403747558594,2017-01-20
56.92472839355469,2017-01-23
58.045833587646484,2017-01-24
59.60563659667969,2017-01-25
58.378910064697266,2017-01-26
57.672122955322266,2017-01-27
56.62412643432617,2017-01-30
56.91659927368164,2017-01-31
57.68024826049805,2017-02-01
59.964298248291016,2017-02-02
60.15190887451172,2017-02-03
60.14374542236328,2017-02-06
60.453731536865234,2017-02-07
60.315067291259766,2017-02-08
60.1682243347168,2017-02-09
60.625038146972656,2017-02-10
61.99546432495117,2017-02-13
61.962833404541016,2017-02-14
62.199398040771484,2017-02-15
61.359188079833984,2017-02-16
61.55496597290039,2017-02-17
61.86494445800781,2017-02-21
62.10966110229492,2017-02-22
61.97914123535156,2017-02-23
62.55831527709961,2017-02-24
62.97433853149414,2017-02-27
62.10150146484375,2017-02-28
62.623573303222656,2017-03-01
63.12931823730469,2017-03-02
62.9580192565918,2017-03-03
61.930206298828125,2017-03-06
61.970985412597656,2017-03-07
62.509368896484375,2017-03-08
62.23202133178711,2017-03-09
62.884605407714844,2017-03-10
65.4215316772461,2017-03-13
66.07411193847656,2017-03-14
67.12641143798828,2017-03-15
67.11009216308594,2017-03-16
66.76748657226562,2017-03-17
66.17200469970703,2017-03-20
63.75743865966797,2017-03-21
64.22240447998047,2017-03-22
64.1163558959961,2017-03-23
64.361083984375,2017-03-24
64.80972290039062,2017-03-27
65.56836700439453,2017-03-28
65.6581039428711,2017-03-29
66.07411193847656,2017-03-30
65.6581039428711,2017-03-31
63.830848693847656,2017-04-03
61.97914123535156,2017-04-04
61.25314712524414,2017-04-05
61.27762222290039,2017-04-06
61.2939338684082,2017-04-07
61.6120719909668,2017-04-10
61.10631561279297,2017-04-11
60.592411041259766,2017-04-12
60.16006851196289,2017-04-13
60.94316482543945,2017-04-17
60.649505615234375,2017-04-18
61.48154830932617,2017-04-19
63.54534912109375,2017-04-20
62.484901428222656,2017-04-21
64.6465835571289,2017-04-24
64.78524780273438,2017-04-25
64.6465835571289,2017-04-26
65.22574615478516,2017-04-27
65.58466339111328,2017-04-28
65.25839233398438,2017-05-01
63.99400329589844,2017-05-02
70.97664642333984,2017-05-03
71.83314514160156,2017-05-04
71.53949737548828,2017-05-05
71.53949737548828,2017-05-08
72.24334716796875,2017-05-09
71.82595825195312,2017-05-10
71.09754943847656,2017-05-11
70.95021057128906,2017-05-12
70.95841217041016,2017-05-15
71.2530517578125,2017-05-16
69.73075866699219,2017-05-17
69.67346954345703,2017-05-18
70.30365753173828,2017-05-19
71.28578186035156,2017-05-22
70.71287536621094,2017-05-23
70.80290985107422,2017-05-24
70.901123046875,2017-05-25
71.6131591796875,2017-05-26
70.87657165527344,2017-05-30
71.99783325195312,2017-05-31
72.9881362915039,2017-06-01
72.8735580444336,2017-06-02
72.12877655029297,2017-06-05
72.71805572509766,2017-06-06
72.18607330322266,2017-06-07
70.4100570678711,2017-06-08
70.13179779052734,2017-06-09
69.69802856445312,2017-06-12
70.8929443359375,2017-06-13
70.3282241821289,2017-06-14
70.31184387207031,2017-06-15
69.57525634765625,2017-06-16
70.79472351074219,2017-06-19
69.01052856445312,2017-06-20
70.23001098632812,2017-06-21
70.18089294433594,2017-06-22
70.4100570678711,2017-06-23
70.82746887207031,2017-06-26
70.78653717041016,2017-06-27
71.21212768554688,2017-06-28
70.73743438720703,2017-06-29
71.73593139648438,2017-06-30
71.85869598388672,2017-07-03
71.94053649902344,2017-07-05
70.98295593261719,2017-07-06
72.93902587890625,2017-07-07
74.4203872680664,2017-07-10
75.1078872680664,2017-07-11
75.78717803955078,2017-07-12
75.1160659790039,2017-07-13
74.82960510253906,2017-07-14
75.23883056640625,2017-07-17
74.97694396972656,2017-07-18
76.02452850341797,2017-07-19
76.1964111328125,2017-07-20
74.4203872680664,2017-07-21
74.06846618652344,2017-07-24
74.4203872680664,2017-07-25
74.20761108398438,2017-07-26
74.07666778564453,2017-07-27
73.61833190917969,2017-07-28
74.00299072265625,2017-07-31
73.52011108398438,2017-08-01
74.49404907226562,2017-08-02
75.99996948242188,2017-08-03
76.27006530761719,2017-08-04
76.73802947998047,2017-08-07
77.10746002197266,2017-08-08
76.18795776367188,2017-08-09
74.83332061767578,2017-08-10
75.810302734375,2017-08-11
76.75444030761719,2017-08-14
76.63129425048828,2017-08-15
77.2552490234375,2017-08-16
75.87599182128906,2017-08-17
75.75283813476562,2017-08-18
76.27826690673828,2017-08-21
77.32093811035156,2017-08-22
77.32913208007812,2017-08-23
77.60828399658203,2017-08-24
77.38661193847656,2017-08-25
77.57544708251953,2017-08-28
77.38661193847656,2017-08-29
78.03519439697266,2017-08-30
79.14352416992188,2017-08-31
80.14512634277344,2017-09-01
79.29951477050781,2017-09-05
79.41445922851562,2017-09-06
79.52938842773438,2017-09-07
79.35698699951172,2017-09-08
80.03840637207031,2017-09-11
80.28470611572266,2017-09-12
80.44890594482422,2017-09-13
80.3667984008789,2017-09-14
82.25508117675781,2017-09-15
82.56706237792969,2017-09-18
82.8379898071289,2017-09-19
83.04324340820312,2017-09-20
82.95291900634766,2017-09-21
84.3814468383789,2017-09-22
84.93151092529297,2017-09-25
84.65237426757812,2017-09-26
81.09749603271484,2017-09-27
80.24365234375,2017-09-28
80.78551483154297,2017-09-29
82.05805969238281,2017-10-02
81.78711700439453,2017-10-03
83.9955825805664,2017-10-04
83.9955825805664,2017-10-05
82.46854400634766,2017-10-06
82.1976089477539,2017-10-09
80.96614074707031,2017-10-10
81.48334503173828,2017-10-11
80.53921508789062,2017-10-12
80.03020477294922,2017-10-13
80.4406967163086,2017-10-16
79.8331527709961,2017-10-17
80.2354507446289,2017-10-18
80.16155242919922,2017-10-19
79.5047607421875,2017-10-20
80.26828002929688,2017-10-23
80.67877960205078,2017-10-24
79.96451568603516,2017-10-25
81.3355712890625,2017-10-26
81.05643463134766,2017-10-27
80.66236877441406,2017-10-30
81.59008026123047,2017-10-31
81.59008026123047,2017-11-01
81.53260040283203,2017-11-02
79.54580688476562,2017-11-03
79.85779571533203,2017-11-06
80.0883560180664,2017-11-07
79.3390121459961,2017-11-08
78.7049560546875,2017-11-09
78.46617126464844,2017-11-10
78.69673156738281,2017-11-13
82.5833969116211,2017-11-14
80.82945251464844,2017-11-15
81.7187728881836,2017-11-16
81.27411651611328,2017-11-17
84.10677337646484,2017-11-20
83.99149322509766,2017-11-21
82.98690032958984,2017-11-22
83.05276489257812,2017-11-24
82.97865295410156,2017-11-27
83.76091766357422,2017-11-28
84.03266906738281,2017-11-29
86.19009399414062,2017-11-30
85.23489379882812,2017-12-01
85.88542175292969,2017-12-04
87.205078125,2017-12-05
83.85518646240234,2017-12-06
82.89246368408203,2017-12-07
83.71766662597656,2017-12-08
84.3758544921875,2017-12-11
84.15972137451172,2017-12-12
82.08692932128906,2017-12-13
81.58592224121094,2017-12-14
82.91212463378906,2017-12-15
82.75493621826172,2017-12-18
84.11061096191406,2017-12-19
84.35620880126953,2017-12-20
83.48189544677734,2017-12-21
83.29524993896484,2017-12-22
83.38365173339844,2017-12-26
83.2363052368164,2017-12-27
84.05166625976562,2017-12-28
83.33454132080078,2017-12-29
84.59197998046875,2018-01-02
85.99675750732422,2018-01-03
87.34261322021484,2018-01-04
89.95571899414062,2018-01-05
90.30937957763672,2018-01-08
91.11492919921875,2018-01-09
88.86528778076172,2018-01-10
90.43708038330078,2018-01-11
91.27210235595703,2018-01-12
90.92826080322266,2018-01-16
91.91064453125,2018-01-17
91.45874786376953,2018-01-18
91.871337890625,2018-01-19
91.90081787109375,2018-01-22
91.1935043334961,2018-01-23
91.8909912109375,2018-01-24
90.85948944091797,2018-01-25
92.81442260742188,2018-01-26
93.21719360351562,2018-01-29
92.96177673339844,2018-01-30
93.2073745727539,2018-01-31
94.32726287841797,2018-02-01
92.76171875,2018-02-02
89.73890686035156,2018-02-05
91.17646789550781,2018-02-06
92.24971008300781,2018-02-07
87.89765930175781,2018-02-08
87.19856262207031,2018-02-09
90.0343017578125,2018-02-12
89.37459564208984,2018-02-13
91.26509094238281,2018-02-14
91.8952407836914,2018-02-15
90.97954559326172,2018-02-16
90.92045593261719,2018-02-20
91.12724304199219,2018-02-21
91.51123046875,2018-02-22
91.62940216064453,2018-02-23
93.26388549804688,2018-02-26
91.19615936279297,2018-02-27
89.92598724365234,2018-02-28
86.42070770263672,2018-03-01
87.24781036376953,2018-03-02
87.4545669555664,2018-03-05
88.56719970703125,2018-03-06
88.04534912109375,2018-03-07
88.32105255126953,2018-03-08
90.85154724121094,2018-03-09
90.04415130615234,2018-03-12
89.50260162353516,2018-03-13
87.92720031738281,2018-03-14
87.5924301147461,2018-03-15
87.94688415527344,2018-03-16
86.53887176513672,2018-03-19
86.4994888305664,2018-03-20
86.7850341796875,2018-03-21
82.50189971923828,2018-03-22
79.96156311035156,2018-03-23
83.73268127441406,2018-03-26
83.03359985351562,2018-03-27
81.54681396484375,2018-03-28
83.66375732421875,2018-03-29
80.32588195800781,2018-04-02
81.31051635742188,2018-04-03
82.92529296875,2018-04-04
84.5794677734375,2018-04-05
82.53143310546875,2018-04-06
82.38374328613281,2018-04-09
84.70746612548828,2018-04-10
84.08715057373047,2018-04-11
84.54007720947266,2018-04-12
84.19546508789062,2018-04-13
85.58378601074219,2018-04-16
86.77517700195312,2018-04-17
86.35179901123047,2018-04-18
84.69762420654297,2018-04-19
84.98316192626953,2018-04-20
85.2096176147461,2018-04-23
84.53022766113281,2018-04-24
83.90006256103516,2018-04-25
86.07609558105469,2018-04-26
84.68777465820312,2018-04-27
83.27974700927734,2018-04-30
83.23052215576172,2018-05-01
88.6459732055664,2018-05-02
89.71922302246094,2018-05-03
91.1666030883789,2018-05-04
91.84600067138672,2018-05-07
92.41844177246094,2018-05-08
93.15866088867188,2018-05-09
94.80686950683594,2018-05-10
94.96479034423828,2018-05-11
94.4713134765625,2018-05-14
94.7476577758789,2018-05-15
96.5833969116211,2018-05-16
96.94857025146484,2018-05-17
96.07018280029297,2018-05-18
96.89921569824219,2018-05-21
96.8597412109375,2018-05-22
96.61300659179688,2018-05-23
96.40574645996094,2018-05-24
96.37614440917969,2018-05-25
94.95491790771484,2018-05-29
95.21153259277344,2018-05-30
96.22809600830078,2018-05-31
97.78748321533203,2018-06-01
98.15264892578125,2018-06-04
98.82378387451172,2018-06-05
99.67255401611328,2018-06-06
99.34687042236328,2018-06-07
99.49491119384766,2018-06-08
100.49173736572266,2018-06-11
100.63977813720703,2018-06-12
100.29434204101562,2018-06-13
101.27143096923828,2018-06-14
101.3898696899414,2018-06-15
101.58726501464844,2018-06-18
99.2481689453125,2018-06-19
98.28095245361328,2018-06-20
96.0109634399414,2018-06-21
94.9845199584961,2018-06-22
93.87914276123047,2018-06-25
93.64226531982422,2018-06-26
92.0631332397461,2018-06-27
90.73075103759766,2018-06-28
90.4346694946289,2018-06-29
90.94789123535156,2018-07-02
89.72405242919922,2018-07-03
91.85587310791016,2018-07-05
93.03036499023438,2018-07-06
94.2837905883789,2018-07-09
95.0832290649414,2018-07-10
91.8262710571289,2018-07-11
91.8953628540039,2018-07-12
92.40857696533203,2018-07-13
92.32962036132812,2018-07-16
95.0832290649414,2018-07-17
95.51748657226562,2018-07-18
93.7311019897461,2018-07-19
91.72757720947266,2018-07-20
91.52032470703125,2018-07-23
92.00392150878906,2018-07-24
93.95809936523438,2018-07-25
92.03353118896484,2018-07-26
92.38883209228516,2018-07-27
91.2933120727539,2018-07-30
96.7906494140625,2018-07-31
94.63909912109375,2018-08-01
95.50760650634766,2018-08-02
97.16569519042969,2018-08-03
96.74130249023438,2018-08-06
97.16569519042969,2018-08-07
96.81039428710938,2018-08-08
95.45826721191406,2018-08-09
93.29683685302734,2018-08-10
91.5597915649414,2018-08-13
92.8033676147461,2018-08-14
89.79314422607422,2018-08-15
90.58271789550781,2018-08-16
91.5499267578125,2018-08-17
93.24748229980469,2018-08-20
92.53688049316406,2018-08-21
89.6352310180664,2018-08-22
87.92780303955078,2018-08-23
87.31588745117188,2018-08-24
90.84919738769531,2018-08-27
90.85905456542969,2018-08-28
89.59574890136719,2018-08-29
87.78962707519531,2018-08-30
86.86190032958984,2018-08-31
85.90454864501953,2018-09-04
84.14777374267578,2018-09-05
83.67402648925781,2018-09-06
83.22988891601562,2018-09-07
84.40437316894531,2018-09-10
83.8516845703125,2018-09-11
83.75298309326172,2018-09-12
84.94720458984375,2018-09-13
85.74662780761719,2018-09-14
84.33527374267578,2018-09-17
84.88797760009766,2018-09-18
86.16114807128906,2018-09-19
88.59893035888672,2018-09-20
89.0924072265625,2018-09-21
86.84214782714844,2018-09-24
83.70362854003906,2018-09-25
83.57533264160156,2018-09-26
83.04237365722656,2018-09-27
82.80551147460938,2018-09-28
82.99302673339844,2018-10-01
83.8319320678711,2018-10-02
84.01947021484375,2018-10-03
81.74947357177734,2018-10-04
77.97930908203125,2018-10-05
78.66029357910156,2018-10-08
75.5612564086914,2018-10-09
74.64337921142578,2018-10-10
72.95569610595703,2018-10-11
73.05438232421875,2018-10-12
72.68922424316406,2018-10-15
73.31100463867188,2018-10-16
73.01492309570312,2018-10-17
73.24191284179688,2018-10-18
73.32087707519531,2018-10-19
73.31100463867188,2018-10-22
75.33425903320312,2018-10-23
71.92925262451172,2018-10-24
73.16294860839844,2018-10-25
72.76818084716797,2018-10-26
75.22569274902344,2018-10-29
73.20243072509766,2018-10-30
75.79813385009766,2018-10-31
76.42977905273438,2018-11-01
78.42341613769531,2018-11-02
75.10726165771484,2018-11-05
75.37373352050781,2018-11-06
77.32789611816406,2018-11-07
76.66664123535156,2018-11-08
74.63352966308594,2018-11-09
73.52812957763672,2018-11-12
74.0216064453125,2018-11-13
74.0216064453125,2018-11-14
74.16964721679688,2018-11-15
73.2123031616211,2018-11-16
71.297607421875,2018-11-19
70.13299560546875,2018-11-20
72.34378814697266,2018-11-21
72.03782653808594,2018-11-23
73.46892547607422,2018-11-26
70.16261291503906,2018-11-27
71.60357666015625,2018-11-28
70.56726837158203,2018-11-29
70.96205139160156,2018-11-30
73.73538970947266,2018-12-03
70.64622497558594,2018-12-04
68.95853424072266,2018-12-06
66.21479797363281,2018-12-07
64.4777603149414,2018-12-10
65.88910675048828,2018-12-11
66.49114227294922,2018-12-12
65.82003021240234,2018-12-13
65.08967590332031,2018-12-14
63.599369049072266,2018-12-17
62.56306838989258,2018-12-18
61.19119644165039,2018-12-19
61.5464973449707,2018-12-20
60.63850402832031,2018-12-21
59.29624938964844,2018-12-24
60.93458557128906,2018-12-26
61.1517219543457,2018-12-27
60.57928466796875,2018-12-28
60.766807556152344,2018-12-31
60.3522834777832,2019-01-02
59.631805419921875,2019-01-03
61.803104400634766,2019-01-04
62.740718841552734,2019-01-07
66.13583374023438,2019-01-08
68.63285064697266,2019-01-09
69.3138427734375,2019-01-10
68.52426147460938,2019-01-11
69.45201110839844,2019-01-14
68.9091796875,2019-01-15
69.4322738647461,2019-01-16
70.21195983886719,2019-01-17
71.97860717773438,2019-01-18
70.7844009399414,2019-01-22
69.33357238769531,2019-01-23
70.88308715820312,2019-01-24
72.04769134521484,2019-01-25
72.07730102539062,2019-01-28
71.4851303100586,2019-01-29
72.827392578125,2019-01-30
78.09773254394531,2019-01-31
77.00220489501953,2019-02-01
77.56476593017578,2019-02-04
77.85179138183594,2019-02-05
77.47570037841797,2019-02-06
75.4368667602539,2019-02-07
74.91232299804688,2019-02-08
75.27850341796875,2019-02-11
76.3672103881836,2019-02-12
78.70295715332031,2019-02-13
78.83162689208984,2019-02-14
80.1182632446289,2019-02-15
80.46466827392578,2019-02-19
80.8704605102539,2019-02-20
80.2865219116211,2019-02-21
81.51378631591797,2019-02-22
82.19670104980469,2019-02-25
81.91956329345703,2019-02-26
82.45401763916016,2019-02-27
82.25607299804688,2019-02-28
83.4041519165039,2019-03-01
83.08744049072266,2019-03-04
83.12703704833984,2019-03-05
81.61275482177734,2019-03-06
81.2960433959961,2019-03-07
80.94963836669922,2019-03-08
81.73151397705078,2019-03-11
81.62265014648438,2019-03-12
81.50387573242188,2019-03-13
80.2667236328125,2019-03-14
81.11788940429688,2019-03-15
80.16775512695312,2019-03-18
81.95915985107422,2019-03-19
79.6036148071289,2019-03-20
80.06878662109375,2019-03-21
76.81258392333984,2019-03-22
77.21837615966797,2019-03-25
78.16851806640625,2019-03-26
76.91156005859375,2019-03-27
78.00025177001953,2019-03-28
78.67327117919922,2019-03-29
81.73151397705078,2019-04-01
82.07792663574219,2019-04-02
84.10685729980469,2019-04-03
85.55187225341797,2019-04-04
86.04672241210938,2019-04-05
87.58079528808594,2019-04-08
86.61087036132812,2019-04-09
87.65007019042969,2019-04-10
88.16474151611328,2019-04-11
89.85716247558594,2019-04-12
88.79815673828125,2019-04-15
89.19405364990234,2019-04-16
89.78787994384766,2019-04-17
89.41178894042969,2019-04-18
88.81794738769531,2019-04-22
88.57051849365234,2019-04-23
