CMS,Date
2.429205894470215,1985-05-06
2.429205894470215,1985-05-07
2.3850386142730713,1985-05-08
2.3850386142730713,1985-05-09
2.3850386142730713,1985-05-10
2.429205894470215,1985-05-13
2.3850386142730713,1985-05-14
2.3850386142730713,1985-05-15
2.3850386142730713,1985-05-16
2.3850386142730713,1985-05-17
2.3850386142730713,1985-05-20
2.340871810913086,1985-05-21
2.340871810913086,1985-05-22
2.340871810913086,1985-05-23
2.3850386142730713,1985-05-24
2.340871810913086,1985-05-28
2.2967031002044678,1985-05-29
2.340871810913086,1985-05-30
2.4733729362487793,1985-05-31
2.429205894470215,1985-06-03
2.429205894470215,1985-06-04
2.3850386142730713,1985-06-05
2.3850386142730713,1985-06-06
2.429205894470215,1985-06-07
2.3850386142730713,1985-06-10
2.429205894470215,1985-06-11
2.3850386142730713,1985-06-12
2.429205894470215,1985-06-13
2.429205894470215,1985-06-14
2.3850386142730713,1985-06-17
2.429205894470215,1985-06-18
2.5175411701202393,1985-06-19
2.60587477684021,1985-06-20
2.60587477684021,1985-06-21
2.738377094268799,1985-06-24
2.8267109394073486,1985-06-25
2.9150474071502686,1985-06-26
2.8708786964416504,1985-06-27
2.8708786964416504,1985-06-28
2.9592130184173584,1985-07-01
2.9592130184173584,1985-07-02
3.0033817291259766,1985-07-03
3.0033817291259766,1985-07-05
3.0033817291259766,1985-07-08
3.0475475788116455,1985-07-09
2.9592130184173584,1985-07-10
2.9592130184173584,1985-07-11
2.9150474071502686,1985-07-12
3.0475475788116455,1985-07-15
3.0917165279388428,1985-07-16
3.0033817291259766,1985-07-17
2.9592130184173584,1985-07-18
2.9150474071502686,1985-07-19
2.8708786964416504,1985-07-22
2.8708786964416504,1985-07-23
2.9150474071502686,1985-07-24
2.9150474071502686,1985-07-25
2.782543897628784,1985-07-26
2.6942102909088135,1985-07-29
2.738377094268799,1985-07-30
2.738377094268799,1985-07-31
2.8267109394073486,1985-08-01
2.738377094268799,1985-08-02
2.738377094268799,1985-08-05
2.6942102909088135,1985-08-06
2.65004301071167,1985-08-07
2.6942102909088135,1985-08-08
2.6942102909088135,1985-08-09
2.60587477684021,1985-08-12
2.60587477684021,1985-08-13
2.60587477684021,1985-08-14
2.60587477684021,1985-08-15
2.561708450317383,1985-08-16
2.5175411701202393,1985-08-19
2.60587477684021,1985-08-20
2.65004301071167,1985-08-21
2.65004301071167,1985-08-22
2.60587477684021,1985-08-23
2.65004301071167,1985-08-26
2.60587477684021,1985-08-27
2.60587477684021,1985-08-28
2.65004301071167,1985-08-29
2.65004301071167,1985-08-30
2.60587477684021,1985-09-03
2.60587477684021,1985-09-04
2.65004301071167,1985-09-05
2.65004301071167,1985-09-06
2.561708450317383,1985-09-09
2.561708450317383,1985-09-10
2.60587477684021,1985-09-11
2.561708450317383,1985-09-12
2.5175411701202393,1985-09-13
2.5175411701202393,1985-09-16
2.5175411701202393,1985-09-17
2.5175411701202393,1985-09-18
2.561708450317383,1985-09-19
2.60587477684021,1985-09-20
2.561708450317383,1985-09-23
2.5175411701202393,1985-09-24
2.4733729362487793,1985-09-25
2.4733729362487793,1985-09-26
2.429205894470215,1985-09-30
2.4733729362487793,1985-10-01
2.3850386142730713,1985-10-02
2.3850386142730713,1985-10-03
2.3850386142730713,1985-10-04
2.3850386142730713,1985-10-07
2.3850386142730713,1985-10-08
2.3850386142730713,1985-10-09
2.429205894470215,1985-10-10
2.3850386142730713,1985-10-11
2.3850386142730713,1985-10-14
2.3850386142730713,1985-10-15
2.429205894470215,1985-10-16
2.429205894470215,1985-10-17
2.429205894470215,1985-10-18
2.3850386142730713,1985-10-21
2.3850386142730713,1985-10-22
2.3850386142730713,1985-10-23
2.3850386142730713,1985-10-24
2.340871810913086,1985-10-25
2.429205894470215,1985-10-28
2.5175411701202393,1985-10-29
2.60587477684021,1985-10-30
2.561708450317383,1985-10-31
2.60587477684021,1985-11-01
2.65004301071167,1985-11-04
2.65004301071167,1985-11-05
2.65004301071167,1985-11-06
2.738377094268799,1985-11-07
2.8708786964416504,1985-11-08
2.8267109394073486,1985-11-11
2.8267109394073486,1985-11-12
2.738377094268799,1985-11-13
2.782543897628784,1985-11-14
2.738377094268799,1985-11-15
2.8267109394073486,1985-11-18
2.8267109394073486,1985-11-19
2.782543897628784,1985-11-20
2.782543897628784,1985-11-21
2.782543897628784,1985-11-22
2.9150474071502686,1985-11-25
2.8267109394073486,1985-11-26
2.8267109394073486,1985-11-27
2.8708786964416504,1985-11-29
2.8708786964416504,1985-12-02
2.8267109394073486,1985-12-03
2.782543897628784,1985-12-04
2.8267109394073486,1985-12-05
2.8267109394073486,1985-12-06
2.782543897628784,1985-12-09
2.8267109394073486,1985-12-10
2.782543897628784,1985-12-11
2.8267109394073486,1985-12-12
2.8708786964416504,1985-12-13
2.8267109394073486,1985-12-16
2.8267109394073486,1985-12-17
2.8267109394073486,1985-12-18
2.738377094268799,1985-12-19
2.8267109394073486,1985-12-20
2.782543897628784,1985-12-23
2.738377094268799,1985-12-24
2.738377094268799,1985-12-26
2.738377094268799,1985-12-27
2.6942102909088135,1985-12-30
2.65004301071167,1985-12-31
2.738377094268799,1986-01-02
2.8708786964416504,1986-01-03
2.8708786964416504,1986-01-06
2.8708786964416504,1986-01-07
3.0033817291259766,1986-01-08
2.9592130184173584,1986-01-09
2.9150474071502686,1986-01-10
3.0033817291259766,1986-01-13
3.4008874893188477,1986-01-14
3.3567183017730713,1986-01-15
3.3567183017730713,1986-01-16
3.4450550079345703,1986-01-17
3.4450550079345703,1986-01-20
3.5333914756774902,1986-01-21
3.4450550079345703,1986-01-22
3.5333914756774902,1986-01-23
3.6217243671417236,1986-01-24
3.8867270946502686,1986-01-27
4.019228935241699,1986-01-28
3.8867270946502686,1986-01-29
3.7542262077331543,1986-01-30
3.710059881210327,1986-01-31
3.8867270946502686,1986-02-03
3.7983951568603516,1986-02-04
3.7983951568603516,1986-02-05
3.842559576034546,1986-02-06
3.7542262077331543,1986-02-07
3.710059881210327,1986-02-10
3.7542262077331543,1986-02-11
3.842559576034546,1986-02-12
3.842559576034546,1986-02-13
3.842559576034546,1986-02-14
3.7542262077331543,1986-02-18
3.842559576034546,1986-02-19
3.842559576034546,1986-02-20
3.9750633239746094,1986-02-21
3.9308950901031494,1986-02-24
3.7983951568603516,1986-02-25
3.665891170501709,1986-02-26
4.372567653656006,1986-02-27
4.28423547744751,1986-02-28
4.195897102355957,1986-03-03
4.240068435668945,1986-03-04
4.240068435668945,1986-03-05
4.372567653656006,1986-03-06
4.5934062004089355,1986-03-07
4.725907325744629,1986-03-10
4.814245700836182,1986-03-11
4.85841178894043,1986-03-12
4.814245700836182,1986-03-13
4.814245700836182,1986-03-14
4.5934062004089355,1986-03-17
4.5934062004089355,1986-03-18
4.5934062004089355,1986-03-19
4.5934062004089355,1986-03-20
4.505074501037598,1986-03-21
4.372567653656006,1986-03-24
4.460903644561768,1986-03-25
4.5934062004089355,1986-03-26
4.681743621826172,1986-03-27
4.9025797843933105,1986-03-31
4.770077228546143,1986-04-01
4.9025797843933105,1986-04-02
4.85841178894043,1986-04-03
4.9025797843933105,1986-04-04
4.681743621826172,1986-04-07
4.681743621826172,1986-04-08
4.770077228546143,1986-04-09
4.770077228546143,1986-04-10
4.637575149536133,1986-04-11
4.770077228546143,1986-04-14
4.681743621826172,1986-04-15
4.770077228546143,1986-04-16
4.814245700836182,1986-04-17
4.85841178894043,1986-04-18
4.814245700836182,1986-04-21
4.725907325744629,1986-04-22
4.5934062004089355,1986-04-23
4.5492401123046875,1986-04-24
4.5934062004089355,1986-04-25
4.460903644561768,1986-04-28
4.328402042388916,1986-04-29
4.460903644561768,1986-04-30
4.416738033294678,1986-05-01
4.416738033294678,1986-05-02
4.416738033294678,1986-05-05
4.416738033294678,1986-05-06
4.416738033294678,1986-05-07
4.416738033294678,1986-05-08
4.372567653656006,1986-05-09
4.372567653656006,1986-05-12
4.328402042388916,1986-05-13
4.372567653656006,1986-05-14
4.372567653656006,1986-05-15
4.372567653656006,1986-05-16
4.372567653656006,1986-05-19
4.328402042388916,1986-05-20
4.28423547744751,1986-05-21
4.240068435668945,1986-05-22
4.240068435668945,1986-05-23
4.28423547744751,1986-05-27
4.416738033294678,1986-05-28
4.328402042388916,1986-05-29
4.328402042388916,1986-05-30
4.328402042388916,1986-06-02
4.328402042388916,1986-06-03
4.328402042388916,1986-06-04
4.28423547744751,1986-06-05
4.328402042388916,1986-06-06
4.328402042388916,1986-06-09
4.416738033294678,1986-06-10
4.505074501037598,1986-06-11
4.505074501037598,1986-06-12
4.637575149536133,1986-06-13
4.725907325744629,1986-06-16
4.328402042388916,1986-06-17
4.195897102355957,1986-06-18
4.195897102355957,1986-06-19
4.195897102355957,1986-06-20
4.195897102355957,1986-06-23
4.151734828948975,1986-06-24
4.195897102355957,1986-06-25
4.151734828948975,1986-06-26
4.151734828948975,1986-06-27
4.195897102355957,1986-06-30
4.151734828948975,1986-07-01
4.372567653656006,1986-07-02
4.28423547744751,1986-07-03
4.195897102355957,1986-07-07
4.107564449310303,1986-07-08
4.151734828948975,1986-07-09
4.151734828948975,1986-07-10
4.240068435668945,1986-07-11
4.372567653656006,1986-07-14
4.151734828948975,1986-07-15
4.240068435668945,1986-07-16
4.328402042388916,1986-07-17
4.328402042388916,1986-07-18
4.28423547744751,1986-07-21
4.416738033294678,1986-07-22
4.416738033294678,1986-07-23
4.328402042388916,1986-07-24
4.328402042388916,1986-07-25
4.328402042388916,1986-07-28
4.328402042388916,1986-07-29
4.240068435668945,1986-07-30
4.195897102355957,1986-07-31
4.151734828948975,1986-08-01
4.063398838043213,1986-08-04
4.107564449310303,1986-08-05
4.107564449310303,1986-08-06
4.107564449310303,1986-08-07
4.107564449310303,1986-08-08
4.151734828948975,1986-08-11
4.151734828948975,1986-08-12
4.240068435668945,1986-08-13
4.28423547744751,1986-08-14
4.28423547744751,1986-08-15
4.328402042388916,1986-08-18
4.328402042388916,1986-08-19
4.328402042388916,1986-08-20
4.28423547744751,1986-08-21
4.28423547744751,1986-08-22
4.240068435668945,1986-08-25
4.28423547744751,1986-08-26
4.240068435668945,1986-08-27
4.328402042388916,1986-08-28
4.416738033294678,1986-08-29
4.28423547744751,1986-09-02
4.240068435668945,1986-09-03
4.240068435668945,1986-09-04
4.107564449310303,1986-09-05
3.9750633239746094,1986-09-08
3.8867270946502686,1986-09-09
3.9308950901031494,1986-09-10
3.8867270946502686,1986-09-11
3.9308950901031494,1986-09-12
3.710059881210327,1986-09-15
3.6217243671417236,1986-09-16
4.328402042388916,1986-09-17
4.372567653656006,1986-09-18
4.328402042388916,1986-09-19
4.416738033294678,1986-09-22
4.505074501037598,1986-09-23
4.770077228546143,1986-09-24
4.770077228546143,1986-09-25
4.681743621826172,1986-09-26
4.637575149536133,1986-09-29
4.5934062004089355,1986-09-30
4.637575149536133,1986-10-01
4.5934062004089355,1986-10-02
4.5934062004089355,1986-10-03
4.505074501037598,1986-10-06
4.460903644561768,1986-10-07
4.5492401123046875,1986-10-08
4.637575149536133,1986-10-09
4.5934062004089355,1986-10-10
4.5934062004089355,1986-10-13
4.5934062004089355,1986-10-14
4.637575149536133,1986-10-15
4.814245700836182,1986-10-16
4.814245700836182,1986-10-17
4.85841178894043,1986-10-20
4.946745872497559,1986-10-21
4.946745872497559,1986-10-22
4.9025797843933105,1986-10-23
5.1675825119018555,1986-10-24
5.1675825119018555,1986-10-27
5.30008602142334,1986-10-28
5.476754188537598,1986-10-29
5.4325852394104,1986-10-30
5.344253063201904,1986-10-31
5.476754188537598,1986-11-03
5.476754188537598,1986-11-04
5.653421878814697,1986-11-05
5.653421878814697,1986-11-06
5.609259128570557,1986-11-07
5.5209197998046875,1986-11-10
5.609259128570557,1986-11-11
5.609259128570557,1986-11-12
5.69758939743042,1986-11-13
5.830094814300537,1986-11-14
5.7859272956848145,1986-11-17
5.653421878814697,1986-11-18
5.565087795257568,1986-11-19
5.609259128570557,1986-11-20
5.609259128570557,1986-11-21
5.69758939743042,1986-11-24
5.653421878814697,1986-11-25
5.653421878814697,1986-11-26
5.653421878814697,1986-11-28
5.653421878814697,1986-12-01
5.69758939743042,1986-12-02
5.653421878814697,1986-12-03
5.565087795257568,1986-12-04
5.653421878814697,1986-12-05
5.609259128570557,1986-12-08
5.565087795257568,1986-12-09
5.8742594718933105,1986-12-10
5.962594032287598,1986-12-11
6.006763458251953,1986-12-12
6.006763458251953,1986-12-15
6.006763458251953,1986-12-16
5.962594032287598,1986-12-17
5.962594032287598,1986-12-18
5.8742594718933105,1986-12-19
5.69758939743042,1986-12-22
5.653421878814697,1986-12-23
5.653421878814697,1986-12-24
5.609259128570557,1986-12-26
5.609259128570557,1986-12-29
5.4325852394104,1986-12-30
5.5209197998046875,1986-12-31
5.69758939743042,1987-01-02
5.830094814300537,1987-01-05
5.830094814300537,1987-01-06
5.830094814300537,1987-01-07
5.741757392883301,1987-01-08
5.69758939743042,1987-01-09
5.741757392883301,1987-01-12
5.653421878814697,1987-01-13
5.653421878814697,1987-01-14
5.653421878814697,1987-01-15
5.653421878814697,1987-01-16
5.653421878814697,1987-01-19
5.565087795257568,1987-01-20
5.565087795257568,1987-01-21
5.830094814300537,1987-01-22
5.653421878814697,1987-01-23
5.565087795257568,1987-01-26
5.918426036834717,1987-01-27
6.006763458251953,1987-01-28
6.1834330558776855,1987-01-29
6.1392645835876465,1987-01-30
6.1392645835876465,1987-02-02
6.1834330558776855,1987-02-03
6.1834330558776855,1987-02-04
6.095095157623291,1987-02-05
5.962594032287598,1987-02-06
5.918426036834717,1987-02-09
5.8742594718933105,1987-02-10
6.095095157623291,1987-02-11
6.095095157623291,1987-02-12
6.050930023193359,1987-02-13
6.1834330558776855,1987-02-17
6.315935134887695,1987-02-18
6.315935134887695,1987-02-19
6.315935134887695,1987-02-20
6.271768093109131,1987-02-23
6.22760009765625,1987-02-24
6.271768093109131,1987-02-25
6.271768093109131,1987-02-26
6.315935134887695,1987-02-27
6.271768093109131,1987-03-02
6.271768093109131,1987-03-03
6.492605686187744,1987-03-04
6.360102653503418,1987-03-05
6.360102653503418,1987-03-06
6.22760009765625,1987-03-09
6.22760009765625,1987-03-10
6.22760009765625,1987-03-11
6.271768093109131,1987-03-12
6.9342803955078125,1987-03-13
6.669271945953369,1987-03-16
6.536773681640625,1987-03-17
6.536773681640625,1987-03-18
6.713436603546143,1987-03-19
6.890110015869141,1987-03-20
6.801774978637695,1987-03-23
6.757609844207764,1987-03-24
6.713436603546143,1987-03-25
6.801774978637695,1987-03-26
6.713436603546143,1987-03-27
6.536773681640625,1987-03-30
6.536773681640625,1987-03-31
6.536773681640625,1987-04-01
6.713436603546143,1987-04-02
6.801774978637695,1987-04-03
6.801774978637695,1987-04-06
6.580941677093506,1987-04-07
6.492605686187744,1987-04-08
6.404266357421875,1987-04-09
6.448440074920654,1987-04-10
6.360102653503418,1987-04-13
6.050930023193359,1987-04-14
6.22760009765625,1987-04-15
6.360102653503418,1987-04-16
6.22760009765625,1987-04-20
6.315935134887695,1987-04-21
6.271768093109131,1987-04-22
6.360102653503418,1987-04-23
6.360102653503418,1987-04-24
6.315935134887695,1987-04-27
6.404266357421875,1987-04-28
6.713436603546143,1987-04-29
6.669271945953369,1987-04-30
6.669271945953369,1987-05-01
6.669271945953369,1987-05-04
6.801774978637695,1987-05-05
6.845944404602051,1987-05-06
6.801774978637695,1987-05-07
6.757609844207764,1987-05-08
6.890110015869141,1987-05-11
6.801774978637695,1987-05-12
6.713436603546143,1987-05-13
6.625103950500488,1987-05-14
6.492605686187744,1987-05-15
6.404266357421875,1987-05-18
6.271768093109131,1987-05-19
6.271768093109131,1987-05-20
6.315935134887695,1987-05-21
6.315935134887695,1987-05-22
6.404266357421875,1987-05-26
6.492605686187744,1987-05-27
6.580941677093506,1987-05-28
6.625103950500488,1987-05-29
6.757609844207764,1987-06-01
6.713436603546143,1987-06-02
6.669271945953369,1987-06-03
6.713436603546143,1987-06-04
6.669271945953369,1987-06-05
6.625103950500488,1987-06-08
6.669271945953369,1987-06-09
6.801774978637695,1987-06-10
6.801774978637695,1987-06-11
6.890110015869141,1987-06-12
6.890110015869141,1987-06-15
6.9342803955078125,1987-06-16
6.890110015869141,1987-06-17
6.536773681640625,1987-06-18
6.580941677093506,1987-06-19
6.625103950500488,1987-06-22
6.625103950500488,1987-06-23
6.625103950500488,1987-06-24
6.580941677093506,1987-06-25
6.536773681640625,1987-06-26
6.536773681640625,1987-06-29
6.536773681640625,1987-06-30
6.580941677093506,1987-07-01
6.625103950500488,1987-07-02
6.625103950500488,1987-07-06
6.625103950500488,1987-07-07
6.580941677093506,1987-07-08
6.580941677093506,1987-07-09
6.580941677093506,1987-07-10
6.580941677093506,1987-07-13
6.580941677093506,1987-07-14
6.625103950500488,1987-07-15
6.536773681640625,1987-07-16
6.006763458251953,1987-07-17
5.565087795257568,1987-07-20
5.69758939743042,1987-07-21
5.653421878814697,1987-07-22
5.565087795257568,1987-07-23
5.565087795257568,1987-07-24
5.69758939743042,1987-07-27
5.69758939743042,1987-07-28
5.8742594718933105,1987-07-29
5.962594032287598,1987-07-30
5.918426036834717,1987-07-31
5.7859272956848145,1987-08-03
5.741757392883301,1987-08-04
5.962594032287598,1987-08-05
5.962594032287598,1987-08-06
5.962594032287598,1987-08-07
5.962594032287598,1987-08-10
6.050930023193359,1987-08-11
6.050930023193359,1987-08-12
6.1392645835876465,1987-08-13
6.360102653503418,1987-08-14
6.360102653503418,1987-08-17
6.1834330558776855,1987-08-18
6.050930023193359,1987-08-19
6.22760009765625,1987-08-20
6.1834330558776855,1987-08-21
6.095095157623291,1987-08-24
6.1392645835876465,1987-08-25
6.006763458251953,1987-08-26
6.050930023193359,1987-08-27
6.006763458251953,1987-08-28
6.1392645835876465,1987-08-31
6.050930023193359,1987-09-01
6.050930023193359,1987-09-02
6.006763458251953,1987-09-03
5.962594032287598,1987-09-04
5.918426036834717,1987-09-08
5.8742594718933105,1987-09-09
5.830094814300537,1987-09-10
5.741757392883301,1987-09-11
5.830094814300537,1987-09-14
5.918426036834717,1987-09-15
5.830094814300537,1987-09-16
5.7859272956848145,1987-09-17
5.741757392883301,1987-09-18
5.69758939743042,1987-09-21
5.653421878814697,1987-09-22
5.565087795257568,1987-09-23
5.69758939743042,1987-09-24
5.69758939743042,1987-09-25
5.653421878814697,1987-09-28
5.653421878814697,1987-09-29
5.609259128570557,1987-09-30
5.962594032287598,1987-10-01
5.962594032287598,1987-10-02
5.918426036834717,1987-10-05
5.830094814300537,1987-10-06
5.962594032287598,1987-10-07
5.918426036834717,1987-10-08
5.7859272956848145,1987-10-09
5.741757392883301,1987-10-12
5.962594032287598,1987-10-13
5.69758939743042,1987-10-14
5.609259128570557,1987-10-15
5.476754188537598,1987-10-16
3.7983951568603516,1987-10-19
4.416738033294678,1987-10-20
5.21174955368042,1987-10-21
5.1675825119018555,1987-10-22
5.1675825119018555,1987-10-23
4.505074501037598,1987-10-26
4.505074501037598,1987-10-27
4.5934062004089355,1987-10-28
4.681743621826172,1987-10-29
4.990912914276123,1987-10-30
5.30008602142334,1987-11-02
5.21174955368042,1987-11-03
5.1675825119018555,1987-11-04
5.123416900634766,1987-11-05
4.990912914276123,1987-11-06
4.946745872497559,1987-11-09
4.814245700836182,1987-11-10
4.85841178894043,1987-11-11
4.9025797843933105,1987-11-12
4.85841178894043,1987-11-13
4.85841178894043,1987-11-16
4.814245700836182,1987-11-17
4.85841178894043,1987-11-18
4.85841178894043,1987-11-19
4.85841178894043,1987-11-20
4.85841178894043,1987-11-23
4.85841178894043,1987-11-24
4.814245700836182,1987-11-25
4.814245700836182,1987-11-27
4.637575149536133,1987-11-30
4.5934062004089355,1987-12-01
4.5934062004089355,1987-12-02
4.505074501037598,1987-12-03
4.372567653656006,1987-12-04
4.505074501037598,1987-12-07
4.637575149536133,1987-12-08
4.946745872497559,1987-12-09
4.9025797843933105,1987-12-10
4.814245700836182,1987-12-11
4.85841178894043,1987-12-14
4.85841178894043,1987-12-15
4.85841178894043,1987-12-16
4.9025797843933105,1987-12-17
4.946745872497559,1987-12-18
5.0350823402404785,1987-12-21
4.946745872497559,1987-12-22
4.9025797843933105,1987-12-23
4.85841178894043,1987-12-24
4.637575149536133,1987-12-28
4.725907325744629,1987-12-29
4.725907325744629,1987-12-30
4.770077228546143,1987-12-31
4.990912914276123,1988-01-04
5.21174955368042,1988-01-05
5.344253063201904,1988-01-06
5.30008602142334,1988-01-07
5.1675825119018555,1988-01-08
4.990912914276123,1988-01-11
4.814245700836182,1988-01-12
4.770077228546143,1988-01-13
4.814245700836182,1988-01-14
4.85841178894043,1988-01-15
4.85841178894043,1988-01-18
4.85841178894043,1988-01-19
4.9025797843933105,1988-01-20
4.9025797843933105,1988-01-21
4.990912914276123,1988-01-22
5.123416900634766,1988-01-25
5.07924747467041,1988-01-26
4.946745872497559,1988-01-27
5.07924747467041,1988-01-28
5.255917072296143,1988-01-29
5.21174955368042,1988-02-01
5.21174955368042,1988-02-02
5.1675825119018555,1988-02-03
5.609259128570557,1988-02-04
5.741757392883301,1988-02-05
5.69758939743042,1988-02-08
5.69758939743042,1988-02-09
5.8742594718933105,1988-02-10
5.918426036834717,1988-02-11
5.8742594718933105,1988-02-12
5.8742594718933105,1988-02-16
5.8742594718933105,1988-02-17
5.830094814300537,1988-02-18
5.830094814300537,1988-02-19
6.050930023193359,1988-02-22
5.962594032287598,1988-02-23
5.962594032287598,1988-02-24
5.918426036834717,1988-02-25
5.830094814300537,1988-02-26
5.918426036834717,1988-02-29
5.918426036834717,1988-03-01
5.918426036834717,1988-03-02
5.918426036834717,1988-03-03
5.8742594718933105,1988-03-04
5.918426036834717,1988-03-07
5.918426036834717,1988-03-08
6.006763458251953,1988-03-09
6.1392645835876465,1988-03-10
6.050930023193359,1988-03-11
6.1834330558776855,1988-03-14
6.315935134887695,1988-03-15
6.1834330558776855,1988-03-16
6.271768093109131,1988-03-17
6.404266357421875,1988-03-18
6.315935134887695,1988-03-21
6.22760009765625,1988-03-22
6.315935134887695,1988-03-23
6.1834330558776855,1988-03-24
6.006763458251953,1988-03-25
6.095095157623291,1988-03-28
6.050930023193359,1988-03-29
5.962594032287598,1988-03-30
5.918426036834717,1988-03-31
5.830094814300537,1988-04-04
5.741757392883301,1988-04-05
6.006763458251953,1988-04-06
6.006763458251953,1988-04-07
6.271768093109131,1988-04-08
6.315935134887695,1988-04-11
6.360102653503418,1988-04-12
6.360102653503418,1988-04-13
6.050930023193359,1988-04-14
6.006763458251953,1988-04-15
6.050930023193359,1988-04-18
6.050930023193359,1988-04-19
6.1392645835876465,1988-04-20
6.1834330558776855,1988-04-21
6.1834330558776855,1988-04-22
6.22760009765625,1988-04-25
6.22760009765625,1988-04-26
6.315935134887695,1988-04-27
6.271768093109131,1988-04-28
6.404266357421875,1988-04-29
6.536773681640625,1988-05-02
6.625103950500488,1988-05-03
6.669271945953369,1988-05-04
6.625103950500488,1988-05-05
6.669271945953369,1988-05-06
6.625103950500488,1988-05-09
6.580941677093506,1988-05-10
6.448440074920654,1988-05-11
6.404266357421875,1988-05-12
6.448440074920654,1988-05-13
6.448440074920654,1988-05-16
6.404266357421875,1988-05-17
6.315935134887695,1988-05-18
6.271768093109131,1988-05-19
6.271768093109131,1988-05-20
6.360102653503418,1988-05-23
6.315935134887695,1988-05-24
6.360102653503418,1988-05-25
6.404266357421875,1988-05-26
6.448440074920654,1988-05-27
6.536773681640625,1988-05-31
6.757609844207764,1988-06-01
6.669271945953369,1988-06-02
6.713436603546143,1988-06-03
6.536773681640625,1988-06-06
6.580941677093506,1988-06-07
6.669271945953369,1988-06-08
6.669271945953369,1988-06-09
6.713436603546143,1988-06-10
6.845944404602051,1988-06-13
7.022611141204834,1988-06-14
7.110945701599121,1988-06-15
7.110945701599121,1988-06-16
7.110945701599121,1988-06-17
7.0667829513549805,1988-06-20
7.155113697052002,1988-06-21
7.420119762420654,1988-06-22
7.640959739685059,1988-06-23
7.7292890548706055,1988-06-24
7.685119152069092,1988-06-27
7.640959739685059,1988-06-28
7.640959739685059,1988-06-29
7.685119152069092,1988-06-30
7.7292890548706055,1988-07-01
7.640959739685059,1988-07-05
7.640959739685059,1988-07-06
7.596790313720703,1988-07-07
7.596790313720703,1988-07-08
7.552619457244873,1988-07-11
7.552619457244873,1988-07-12
7.552619457244873,1988-07-13
7.508452415466309,1988-07-14
7.508452415466309,1988-07-15
7.508452415466309,1988-07-18
7.508452415466309,1988-07-19
7.552619457244873,1988-07-20
7.508452415466309,1988-07-21
7.420119762420654,1988-07-22
7.331782341003418,1988-07-25
7.287614345550537,1988-07-26
7.243448734283447,1988-07-27
7.287614345550537,1988-07-28
7.243448734283447,1988-07-29
7.199287414550781,1988-08-01
7.287614345550537,1988-08-02
7.243448734283447,1988-08-03
7.243448734283447,1988-08-04
7.243448734283447,1988-08-05
7.287614345550537,1988-08-08
7.243448734283447,1988-08-09
7.199287414550781,1988-08-10
7.155113697052002,1988-08-11
7.199287414550781,1988-08-12
7.199287414550781,1988-08-15
7.243448734283447,1988-08-16
7.243448734283447,1988-08-17
7.375950336456299,1988-08-18
7.508452415466309,1988-08-19
7.420119762420654,1988-08-22
7.420119762420654,1988-08-23
7.464285850524902,1988-08-24
7.508452415466309,1988-08-25
7.552619457244873,1988-08-26
7.552619457244873,1988-08-29
7.508452415466309,1988-08-30
7.508452415466309,1988-08-31
7.552619457244873,1988-09-01
7.596790313720703,1988-09-02
7.640959739685059,1988-09-06
7.640959739685059,1988-09-07
7.773454189300537,1988-09-08
7.640959739685059,1988-09-09
7.640959739685059,1988-09-12
7.7292890548706055,1988-09-13
7.817624568939209,1988-09-14
7.817624568939209,1988-09-15
7.7292890548706055,1988-09-16
7.817624568939209,1988-09-19
7.773454189300537,1988-09-20
7.773454189300537,1988-09-21
7.817624568939209,1988-09-22
7.817624568939209,1988-09-23
7.994293212890625,1988-09-26
7.994293212890625,1988-09-27
7.994293212890625,1988-09-28
7.994293212890625,1988-09-29
8.082629203796387,1988-09-30
8.082629203796387,1988-10-03
8.082629203796387,1988-10-04
8.082629203796387,1988-10-05
8.126797676086426,1988-10-06
8.126797676086426,1988-10-07
8.170963287353516,1988-10-10
8.259297370910645,1988-10-11
8.30346965789795,1988-10-12
8.656804084777832,1988-10-13
8.833476066589355,1988-10-14
8.877640724182129,1988-10-17
8.877640724182129,1988-10-18
8.70097541809082,1988-10-19
8.921807289123535,1988-10-20
9.319316864013672,1988-10-21
9.275150299072266,1988-10-24
9.098480224609375,1988-10-25
9.010149002075195,1988-10-26
8.789304733276367,1988-10-27
8.833476066589355,1988-10-28
8.877640724182129,1988-10-31
8.833476066589355,1988-11-01
8.789304733276367,1988-11-02
8.833476066589355,1988-11-03
8.833476066589355,1988-11-04
8.745135307312012,1988-11-07
8.745135307312012,1988-11-08
8.612639427185059,1988-11-09
8.612639427185059,1988-11-10
8.52430534362793,1988-11-11
8.435964584350586,1988-11-14
8.48013687133789,1988-11-15
8.52430534362793,1988-11-16
8.52430534362793,1988-11-17
8.56847095489502,1988-11-18
8.56847095489502,1988-11-21
8.52430534362793,1988-11-22
8.656804084777832,1988-11-23
8.745135307312012,1988-11-25
8.612639427185059,1988-11-28
8.52430534362793,1988-11-29
8.48013687133789,1988-11-30
8.435964584350586,1988-12-01
8.391794204711914,1988-12-02
8.435964584350586,1988-12-05
8.48013687133789,1988-12-06
8.70097541809082,1988-12-07
8.789304733276367,1988-12-08
8.921807289123535,1988-12-09
8.877640724182129,1988-12-12
8.833476066589355,1988-12-13
8.745135307312012,1988-12-14
8.612639427185059,1988-12-15
8.52430534362793,1988-12-16
8.48013687133789,1988-12-19
8.435964584350586,1988-12-20
8.656804084777832,1988-12-21
