RL,Date
61.76377868652344,2010-07-15
59.1389274597168,2010-07-16
58.33867263793945,2010-07-19
59.53105545043945,2010-07-20
58.666770935058594,2010-07-21
61.19559097290039,2010-07-22
63.39627456665039,2010-07-23
65.59700775146484,2010-07-26
64.11649322509766,2010-07-27
62.844112396240234,2010-07-28
62.66006088256836,2010-07-29
63.22824478149414,2010-07-30
65.33293914794922,2010-08-02
63.46833038330078,2010-08-03
68.39788055419922,2010-08-04
67.45359802246094,2010-08-05
68.65397644042969,2010-08-06
69.26217651367188,2010-08-09
67.87772369384766,2010-08-10
65.43692016601562,2010-08-11
65.11682891845703,2010-08-12
64.30858612060547,2010-08-13
63.84444046020508,2010-08-16
65.98910522460938,2010-08-17
66.53331756591797,2010-08-18
66.19719696044922,2010-08-19
66.4532699584961,2010-08-20
66.3492660522461,2010-08-23
64.46063232421875,2010-08-24
65.10082244873047,2010-08-25
61.73175811767578,2010-08-26
62.596046447753906,2010-08-27
60.38732147216797,2010-08-30
60.61138916015625,2010-08-31
63.092185974121094,2010-09-01
63.948482513427734,2010-09-02
64.89278411865234,2010-09-03
64.17256164550781,2010-09-07
65.12483215332031,2010-09-08
65.18888854980469,2010-09-09
65.2529067993164,2010-09-10
66.68536376953125,2010-09-13
68.10179901123047,2010-09-14
68.68597412109375,2010-09-15
69.13411712646484,2010-09-16
70.1584701538086,2010-09-17
71.87902069091797,2010-09-20
71.37484741210938,2010-09-21
70.28649139404297,2010-09-22
68.85404205322266,2010-09-23
71.43087005615234,2010-09-24
71.22279357910156,2010-09-27
72.89533233642578,2010-09-28
72.17430877685547,2010-09-29
71.99002075195312,2010-09-30
72.35054779052734,2010-10-01
73.1036148071289,2010-10-04
74.47356414794922,2010-10-05
73.4080581665039,2010-10-06
72.9674301147461,2010-10-07
74.43350219726562,2010-10-08
75.08244323730469,2010-10-11
75.08244323730469,2010-10-12
75.62721252441406,2010-10-13
75.3628158569336,2010-10-14
76.32418060302734,2010-10-15
76.63663482666016,2010-10-18
74.61776733398438,2010-10-19
75.00230407714844,2010-10-20
74.62577056884766,2010-10-21
75.33079528808594,2010-10-22
75.97168731689453,2010-10-25
77.30157470703125,2010-10-26
75.56312561035156,2010-10-27
75.2426528930664,2010-10-28
77.614013671875,2010-10-29
77.27752685546875,2010-11-01
77.71015167236328,2010-11-02
77.41373443603516,2010-11-03
79.57682800292969,2010-11-04
79.80912780761719,2010-11-05
80.97077941894531,2010-11-08
80.8505859375,2010-11-09
86.74696350097656,2010-11-10
85.32095336914062,2010-11-11
83.08576965332031,2010-11-12
83.5984878540039,2010-11-15
82.07633209228516,2010-11-16
84.45571899414062,2010-11-17
85.12867736816406,2010-11-18
85.84970092773438,2010-11-19
86.34637451171875,2010-11-22
85.36902618408203,2010-11-23
87.98072052001953,2010-11-24
87.98072052001953,2010-11-26
87.08344268798828,2010-11-29
87.51605987548828,2010-11-30
88.59759521484375,2010-12-01
90.56837463378906,2010-12-02
89.82334899902344,2010-12-03
89.12637329101562,2010-12-06
89.60702514648438,2010-12-07
90.3360366821289,2010-12-08
90.54431915283203,2010-12-09
90.52031707763672,2010-12-10
89.51890563964844,2010-12-13
89.58296966552734,2010-12-14
89.66309356689453,2010-12-15
90.73660278320312,2010-12-16
91.45764923095703,2010-12-17
91.0009994506836,2010-12-20
92.3869400024414,2010-12-21
91.14518737792969,2010-12-22
89.44680786132812,2010-12-23
90.38410949707031,2010-12-27
89.95152282714844,2010-12-28
89.43031311035156,2010-12-29
90.26422882080078,2010-12-30
88.94114685058594,2010-12-31
89.55857849121094,2011-01-03
86.8884506225586,2011-01-04
86.84032440185547,2011-01-05
86.5516586303711,2011-01-06
85.60548400878906,2011-01-07
86.2710189819336,2011-01-10
86.39933013916016,2011-01-11
87.11295318603516,2011-01-12
87.00872039794922,2011-01-13
88.21149444580078,2011-01-14
87.85065460205078,2011-01-18
84.74750518798828,2011-01-19
84.1942367553711,2011-01-20
83.35228729248047,2011-01-21
83.99378204345703,2011-01-24
83.75321960449219,2011-01-25
85.06021118164062,2011-01-26
84.54703521728516,2011-01-27
83.37633514404297,2011-01-28
85.9422607421875,2011-01-31
85.72576141357422,2011-02-01
85.65359497070312,2011-02-02
87.07286071777344,2011-02-03
90.25623321533203,2011-02-04
91.28256225585938,2011-02-07
92.83014678955078,2011-02-08
100.51187896728516,2011-02-09
101.81888580322266,2011-02-10
101.73066711425781,2011-02-11
101.40194702148438,2011-02-14
100.2633056640625,2011-02-15
100.68022918701172,2011-02-16
100.16706085205078,2011-02-17
102.62073516845703,2011-02-18
99.25299072265625,2011-02-22
97.90587615966797,2011-02-23
99.26097106933594,2011-02-24
100.46372985839844,2011-02-25
101.60237884521484,2011-02-28
99.50957489013672,2011-03-01
99.66192626953125,2011-03-02
101.40194702148438,2011-03-03
100.46372985839844,2011-03-04
99.926513671875,2011-03-07
101.5141830444336,2011-03-08
101.65851593017578,2011-03-09
100.64015197753906,2011-03-10
102.01934051513672,2011-03-11
99.20484924316406,2011-03-14
98.77987670898438,2011-03-15
97.16816711425781,2011-03-16
97.57707214355469,2011-03-17
94.04895782470703,2011-03-18
96.02151489257812,2011-03-21
95.01116943359375,2011-03-22
95.80499267578125,2011-03-23
95.93328857421875,2011-03-24
96.63090515136719,2011-03-25
95.76492309570312,2011-03-28
99.04448699951172,2011-03-29
100.27330780029297,2011-03-30
99.30951690673828,2011-03-31
101.7029037475586,2011-04-01
102.80322265625,2011-04-04
103.27709197998047,2011-04-05
100.78731536865234,2011-04-06
101.26116943359375,2011-04-07
99.26934814453125,2011-04-08
99.97614288330078,2011-04-11
99.8395767211914,2011-04-12
103.1164779663086,2011-04-13
102.80322265625,2011-04-14
103.60637664794922,2011-04-15
102.30526733398438,2011-04-18
103.19676208496094,2011-04-19
105.83108520507812,2011-04-20
106.8189697265625,2011-04-21
106.20861053466797,2011-04-25
105.20460510253906,2011-04-26
106.26480102539062,2011-04-27
105.66243743896484,2011-04-28
105.02793884277344,2011-04-29
103.83928680419922,2011-05-02
102.61043548583984,2011-05-03
103.02008056640625,2011-05-04
104.42557525634766,2011-05-05
104.09632110595703,2011-05-06
104.05613708496094,2011-05-09
106.56999969482422,2011-05-10
105.91140747070312,2011-05-11
108.08795928955078,2011-05-12
107.06795501708984,2011-05-13
106.21660614013672,2011-05-16
105.50179290771484,2011-05-17
107.63016510009766,2011-05-18
109.30872344970703,2011-05-19
104.57817840576172,2011-05-20
103.30115509033203,2011-05-23
103.91962432861328,2011-05-24
92.1213150024414,2011-05-25
95.02874755859375,2011-05-26
101.54228210449219,2011-05-27
101.81534576416016,2011-05-31
97.54257202148438,2011-06-01
97.05267333984375,2011-06-02
98.57867431640625,2011-06-03
97.46224975585938,2011-06-06
98.04054260253906,2011-06-07
95.96841430664062,2011-06-08
97.84777069091797,2011-06-09
96.08085632324219,2011-06-10
96.74746704101562,2011-06-13
98.36983489990234,2011-06-14
96.8358154296875,2011-06-15
98.19313049316406,2011-06-16
99.62277221679688,2011-06-17
101.325439453125,2011-06-20
102.66670989990234,2011-06-21
102.15265655517578,2011-06-22
102.7630386352539,2011-06-23
100.85960388183594,2011-06-24
101.36557006835938,2011-06-27
104.32920837402344,2011-06-28
105.3990478515625,2011-06-29
106.67000579833984,2011-06-30
108.02938842773438,2011-07-01
109.02680969238281,2011-07-05
109.34053802490234,2011-07-06
111.96285247802734,2011-07-07
110.69193267822266,2011-07-08
108.02938842773438,2011-07-11
107.82027435302734,2011-07-12
108.19026184082031,2011-07-13
108.60852813720703,2011-07-14
108.4074478149414,2011-07-15
108.22245788574219,2011-07-18
110.94127655029297,2011-07-19
111.16651153564453,2011-07-20
112.6867904663086,2011-07-21
112.12372589111328,2011-07-22
111.4320068359375,2011-07-25
110.52299499511719,2011-07-26
107.00782012939453,2011-07-27
109.05901336669922,2011-07-28
108.6487808227539,2011-07-29
108.95439910888672,2011-08-01
101.83558654785156,2011-08-02
104.1844253540039,2011-08-03
96.74382781982422,2011-08-04
100.1624526977539,2011-08-05
91.82901000976562,2011-08-08
96.40597534179688,2011-08-09
100.77379608154297,2011-08-10
105.01295471191406,2011-08-11
110.74823760986328,2011-08-12
113.16939544677734,2011-08-15
110.67583465576172,2011-08-16
107.57892608642578,2011-08-17
102.10908508300781,2011-08-18
97.42756652832031,2011-08-19
97.41950225830078,2011-08-22
104.98075103759766,2011-08-23
106.8550033569336,2011-08-24
103.97526550292969,2011-08-25
105.89775848388672,2011-08-26
109.07508850097656,2011-08-29
109.25203704833984,2011-08-30
110.28976440429688,2011-08-31
109.19573974609375,2011-09-01
106.04257202148438,2011-09-02
105.4071044921875,2011-09-06
110.04037475585938,2011-09-07
110.45863342285156,2011-09-08
107.77200317382812,2011-09-09
108.55224609375,2011-09-12
111.39979553222656,2011-09-13
115.20455169677734,2011-09-14
118.93695068359375,2011-09-15
118.5427474975586,2011-09-16
121.0765609741211,2011-09-19
122.08206939697266,2011-09-20
118.10836029052734,2011-09-21
115.59066772460938,2011-09-22
117.86700439453125,2011-09-23
118.10037231445312,2011-09-26
119.6689224243164,2011-09-27
115.63346099853516,2011-09-28
112.60491943359375,2011-09-29
104.46965789794922,2011-09-30
101.22360229492188,2011-10-03
106.06448364257812,2011-10-04
107.03104400634766,2011-10-05
113.8050765991211,2011-10-06
113.61174011230469,2011-10-07
116.64836120605469,2011-10-10
115.40792846679688,2011-10-11
116.67255401611328,2011-10-12
117.39747619628906,2011-10-13
119.38701629638672,2011-10-14
116.2053451538086,2011-10-17
119.467529296875,2011-10-18
115.77040100097656,2011-10-19
117.0189437866211,2011-10-20
121.41681671142578,2011-10-21
126.90202331542969,2011-10-24
123.7284927368164,2011-10-25
123.43047332763672,2011-10-26
128.28746032714844,2011-10-27
130.54275512695312,2011-10-28
127.90083312988281,2011-10-31
126.70873260498047,2011-11-01
128.50494384765625,2011-11-02
126.77315521240234,2011-11-03
126.73284912109375,2011-11-04
126.71678161621094,2011-11-07
128.1102294921875,2011-11-08
120.77239227294922,2011-11-09
121.80342864990234,2011-11-10
125.25077056884766,2011-11-11
125.7421646118164,2011-11-14
125.17829895019531,2011-11-15
122.43165588378906,2011-11-16
119.38701629638672,2011-11-17
117.77603912353516,2011-11-18
115.21465301513672,2011-11-21
114.52191925048828,2011-11-22
114.20783233642578,2011-11-23
111.79943084716797,2011-11-25
117.06725311279297,2011-11-28
113.2976303100586,2011-11-29
114.26417541503906,2011-11-30
115.44017791748047,2011-12-01
116.55978393554688,2011-12-02
120.9415054321289,2011-12-05
121.3281478881836,2011-12-06
120.29716491699219,2011-12-07
117.87271881103516,2011-12-08
118.5492935180664,2011-12-09
116.9544906616211,2011-12-12
113.57958221435547,2011-12-13
111.86387634277344,2011-12-14
112.8545913696289,2011-12-15
112.06526947021484,2011-12-16
109.5280532836914,2011-12-19
110.59126281738281,2011-12-20
110.04349517822266,2011-12-21
109.51995086669922,2011-12-22
112.20215606689453,2011-12-23
113.28153228759766,2011-12-27
111.89411926269531,2011-12-28
111.63602447509766,2011-12-29
111.3779296875,2011-12-30
110.60355377197266,2012-01-03
115.2496566772461,2012-01-04
114.66890716552734,2012-01-05
113.4911880493164,2012-01-06
118.05667114257812,2012-01-09
118.83106231689453,2012-01-10
116.58866882324219,2012-01-11
116.50798034667969,2012-01-12
115.88691711425781,2012-01-13
114.6931381225586,2012-01-17
117.53239440917969,2012-01-18
118.30670928955078,2012-01-19
118.5245132446289,2012-01-20
117.74211883544922,2012-01-23
121.58157348632812,2012-01-24
122.38831329345703,2012-01-25
121.21863555908203,2012-01-26
122.21878051757812,2012-01-27
121.79937744140625,2012-01-30
122.60604095458984,2012-01-31
124.14665985107422,2012-02-01
123.41261291503906,2012-02-02
125.80829620361328,2012-02-03
126.96985626220703,2012-02-06
126.69561767578125,2012-02-07
138.3270263671875,2012-02-08
139.17398071289062,2012-02-09
139.2223663330078,2012-02-10
139.03684997558594,2012-02-13
140.98080444335938,2012-02-14
139.23849487304688,2012-02-15
140.69847106933594,2012-02-16
140.7307586669922,2012-02-17
139.2061767578125,2012-02-21
138.34315490722656,2012-02-22
139.73855590820312,2012-02-23
139.8031463623047,2012-02-24
140.7227020263672,2012-02-27
140.91624450683594,2012-02-28
140.13381958007812,2012-02-29
143.5054931640625,2012-03-01
142.4569091796875,2012-03-02
142.59405517578125,2012-03-05
137.53652954101562,2012-03-06
138.2060546875,2012-03-07
140.17417907714844,2012-03-08
142.2794647216797,2012-03-09
143.28770446777344,2012-03-12
145.0865020751953,2012-03-13
144.005615234375,2012-03-14
143.61843872070312,2012-03-15
143.37649536132812,2012-03-16
142.44882202148438,2012-03-19
142.76344299316406,2012-03-20
142.4327392578125,2012-03-21
141.56153869628906,2012-03-22
140.48069763183594,2012-03-23
142.88442993164062,2012-03-26
142.06976318359375,2012-03-27
141.15716552734375,2012-03-28
141.11683654785156,2012-03-29
140.7776336669922,2012-03-30
141.55288696289062,2012-04-02
141.79513549804688,2012-04-03
140.5111846923828,2012-04-04
143.7897491455078,2012-04-05
142.48963928222656,2012-04-09
137.11956787109375,2012-04-10
137.9674530029297,2012-04-11
138.734619140625,2012-04-12
139.3079376220703,2012-04-13
137.8463134765625,2012-04-16
139.57447814941406,2012-04-17
139.94589233398438,2012-04-18
136.75611877441406,2012-04-19
138.30662536621094,2012-04-20
135.674072265625,2012-04-23
132.59732055664062,2012-04-24
135.27833557128906,2012-04-25
138.1855010986328,2012-04-26
139.86514282226562,2012-04-27
139.1141357421875,2012-04-30
139.1141357421875,2012-05-01
142.9337921142578,2012-05-02
140.87460327148438,2012-05-03
136.10202026367188,2012-05-04
136.2393035888672,2012-05-07
131.93515014648438,2012-05-08
129.9647674560547,2012-05-09
127.97013092041016,2012-05-10
129.66598510742188,2012-05-11
127.24333190917969,2012-05-14
122.3658676147461,2012-05-15
121.0980453491211,2012-05-16
116.52741241455078,2012-05-17
114.27434539794922,2012-05-18
118.14241790771484,2012-05-21
121.34837341308594,2012-05-22
121.04154968261719,2012-05-23
120.0643310546875,2012-05-24
121.00106811523438,2012-05-25
122.7696304321289,2012-05-29
120.07247924804688,2012-05-30
120.16131591796875,2012-05-31
114.37128448486328,2012-06-01
115.36451721191406,2012-06-04
115.63102722167969,2012-06-05
117.27031707763672,2012-06-06
116.50315856933594,2012-06-07
117.13307189941406,2012-06-08
113.83824157714844,2012-06-11
115.20301818847656,2012-06-12
112.91767120361328,2012-06-13
115.25146484375,2012-06-14
117.88401794433594,2012-06-15
117.22991180419922,2012-06-18
119.02266693115234,2012-06-19
119.23265075683594,2012-06-20
115.71985626220703,2012-06-21
115.32415771484375,2012-06-22
113.77368927001953,2012-06-25
113.86248016357422,2012-06-26
111.75691986083984,2012-06-27
110.62318420410156,2012-06-28
113.4251937866211,2012-06-29
113.76534271240234,2012-07-02
117.07756805419922,2012-07-03
119.52325439453125,2012-07-05
116.95606231689453,2012-07-06
115.32831573486328,2012-07-09
116.37295532226562,2012-07-10
112.38861083984375,2012-07-11
110.8418197631836,2012-07-12
114.18643951416016,2012-07-13
114.99626922607422,2012-07-16
115.012451171875,2012-07-17
117.00463104248047,2012-07-18
123.30517578125,2012-07-19
120.72991180419922,2012-07-20
119.25597381591797,2012-07-23
117.48249816894531,2012-07-24
115.87090301513672,2012-07-25
119.48270416259766,2012-07-26
119.97677612304688,2012-07-27
119.1345443725586,2012-07-30
116.89127349853516,2012-07-31
115.26351928710938,2012-08-01
113.4737777709961,2012-08-02
117.96836853027344,2012-08-03
121.52355194091797,2012-08-06
123.92875671386719,2012-08-07
122.5682144165039,2012-08-08
120.20348358154297,2012-08-09
121.60453033447266,2012-08-10
123.91251373291016,2012-08-13
123.27279663085938,2012-08-14
123.50761413574219,2012-08-15
123.41852569580078,2012-08-16
129.40316772460938,2012-08-17
127.27337646484375,2012-08-20
126.64978790283203,2012-08-21
127.9779052734375,2012-08-22
126.72266387939453,2012-08-23
129.23313903808594,2012-08-24
128.4394989013672,2012-08-27
128.81199645996094,2012-08-28
129.03875732421875,2012-08-29
127.82405853271484,2012-08-30
128.4800567626953,2012-08-31
127.15995788574219,2012-09-04
125.36214447021484,2012-09-05
128.64198303222656,2012-09-06
130.4478302001953,2012-09-07
129.82432556152344,2012-09-10
126.51210021972656,2012-09-11
128.431396484375,2012-09-12
129.74334716796875,2012-09-13
131.9298858642578,2012-09-14
131.88125610351562,2012-09-17
128.7553253173828,2012-09-18
128.79583740234375,2012-09-19
125.9047622680664,2012-09-20
126.2124252319336,2012-09-21
124.43894958496094,2012-09-24
122.6816177368164,2012-09-25
122.53543853759766,2012-09-26
123.39614868164062,2012-09-27
122.79524230957031,2012-09-28
123.22560119628906,2012-10-01
124.90641784667969,2012-10-02
125.4909896850586,2012-10-03
128.30857849121094,2012-10-04
127.94320678710938,2012-10-05
126.91199493408203,2012-10-08
125.22308349609375,2012-10-09
126.65216827392578,2012-10-10
126.29485321044922,2012-10-11
125.73461151123047,2012-10-12
129.76205444335938,2012-10-15
133.03427124023438,2012-10-16
132.3684844970703,2012-10-17
133.32659912109375,2012-10-18
131.4833984375,2012-10-19
129.10430908203125,2012-10-22
126.05125427246094,2012-10-23
125.46666717529297,2012-10-24
124.84144592285156,2012-10-25
123.84271240234375,2012-10-26
124.79271697998047,2012-10-31
129.13681030273438,2012-11-01
130.5252685546875,2012-11-02
130.91500854492188,2012-11-05
130.2736053466797,2012-11-06
126.59528350830078,2012-11-07
122.04014587402344,2012-11-08
122.82772827148438,2012-11-09
123.3311767578125,2012-11-12
123.83454895019531,2012-11-13
121.09014892578125,2012-11-14
121.67472839355469,2012-11-15
122.91706848144531,2012-11-16
127.10684967041016,2012-11-19
127.08243560791016,2012-11-20
127.07440185546875,2012-11-21
129.83509826660156,2012-11-23
129.07997131347656,2012-11-26
129.20176696777344,2012-11-27
131.98684692382812,2012-11-28
130.24110412597656,2012-11-29
127.55347442626953,2012-11-30
127.8538589477539,2012-12-03
125.45855712890625,2012-12-04
124.02136993408203,2012-12-05
124.84957885742188,2012-12-06
126.14057922363281,2012-12-07
123.40425109863281,2012-12-10
125.17435455322266,2012-12-11
122.20252227783203,2012-12-12
121.11971282958984,2012-12-13
122.19438171386719,2012-12-14
125.05197143554688,2012-12-17
124.22161102294922,2012-12-18
124.80776977539062,2012-12-19
123.22835540771484,2012-12-20
123.14691162109375,2012-12-21
123.0003890991211,2012-12-24
118.88899230957031,2012-12-26
120.76961517333984,2012-12-27
119.68683624267578,2012-12-28
122.05599212646484,2012-12-31
123.8307876586914,2013-01-02
127.99104309082031,2013-01-03
129.76589965820312,2013-01-04
131.5000457763672,2013-01-07
132.0943603515625,2013-01-08
134.80545043945312,2013-01-09
136.352294921875,2013-01-10
135.09033203125,2013-01-11
135.4241180419922,2013-01-14
135.9208221435547,2013-01-15
135.75796508789062,2013-01-16
136.82447814941406,2013-01-17
136.53138732910156,2013-01-18
134.59373474121094,2013-01-22
133.67381286621094,2013-01-23
134.64259338378906,2013-01-24
138.4690704345703,2013-01-25
137.45135498046875,2013-01-28
136.7349090576172,2013-01-29
136.30345153808594,2013-01-30
135.5381317138672,2013-01-31
131.5162811279297,2013-02-01
132.20016479492188,2013-02-04
134.260009765625,2013-02-05
142.1734619140625,2013-02-06
144.96588134765625,2013-02-07
144.55882263183594,2013-02-08
144.11105346679688,2013-02-11
143.93194580078125,2013-02-12
142.98756408691406,2013-02-13
142.36062622070312,2013-02-14
143.3457489013672,2013-02-15
144.1354522705078,2013-02-19
141.26156616210938,2013-02-20
138.9086456298828,2013-02-21
139.3157501220703,2013-02-22
137.49212646484375,2013-02-25
138.50164794921875,2013-02-26
141.0987091064453,2013-02-27
141.22898864746094,2013-02-28
141.79893493652344,2013-03-01
141.9861602783203,2013-03-04
144.1762237548828,2013-03-05
144.44483947753906,2013-03-06
144.2494354248047,2013-03-07
144.47743225097656,2013-03-08
143.69583129882812,2013-03-11
141.9943084716797,2013-03-12
140.8707733154297,2013-03-13
140.97659301757812,2013-03-14
139.46224975585938,2013-03-15
137.7689208984375,2013-03-18
136.1243438720703,2013-03-19
138.81915283203125,2013-03-20
137.2559814453125,2013-03-21
137.10943603515625,2013-03-22
136.31967163085938,2013-03-25
136.7522735595703,2013-03-26
138.49868774414062,2013-03-27
138.1722869873047,2013-03-28
136.0830841064453,2013-04-01
137.04600524902344,2013-04-02
137.6989288330078,2013-04-03
138.42518615722656,2013-04-04
137.6989288330078,2013-04-05
138.40890502929688,2013-04-08
138.80064392089844,2013-04-09
140.85719299316406,2013-04-10
142.8076629638672,2013-04-11
142.01602172851562,2013-04-12
139.42901611328125,2013-04-15
139.7799835205078,2013-04-16
137.56832885742188,2013-04-17
136.5727081298828,2013-04-18
138.0335235595703,2013-04-19
135.41383361816406,2013-04-22
139.34742736816406,2013-04-23
139.91053771972656,2013-04-24
143.12594604492188,2013-04-25
143.3054962158203,2013-04-26
144.44790649414062,2013-04-29
148.18563842773438,2013-04-30
145.7292938232422,2013-05-01
144.888671875,2013-05-02
146.2923126220703,2013-05-03
147.6470947265625,2013-05-06
150.98487854003906,2013-05-07
151.27867126464844,2013-05-08
149.85049438476562,2013-05-09
150.97669982910156,2013-05-10
149.9892578125,2013-05-13
152.2416229248047,2013-05-14
152.3722381591797,2013-05-15
150.81350708007812,2013-05-16
152.6170196533203,2013-05-17
152.3477325439453,2013-05-20
154.6980743408203,2013-05-21
153.4739532470703,2013-05-22
149.90765380859375,2013-05-23
147.6878662109375,2013-05-24
145.6476287841797,2013-05-28
144.7173309326172,2013-05-29
143.2809295654297,2013-05-30
142.8892364501953,2013-05-31
143.3462677001953,2013-06-03
143.89303588867188,2013-06-04
141.78753662109375,2013-06-05
142.481201171875,2013-06-06
143.58290100097656,2013-06-07
143.46868896484375,2013-06-10
141.82017517089844,2013-06-11
140.74293518066406,2013-06-12
142.3506317138672,2013-06-13
141.3060302734375,2013-06-14
143.71348571777344,2013-06-17
145.9984893798828,2013-06-18
145.10902404785156,2013-06-19
139.00465393066406,2013-06-20
137.99269104003906,2013-06-21
137.57652282714844,2013-06-24
138.94752502441406,2013-06-25
139.36471557617188,2013-06-26
142.38201904296875,2013-06-27
142.45590209960938,2013-06-28
142.619873046875,2013-07-01
141.57861328125,2013-07-02
141.6769561767578,2013-07-03
142.69363403320312,2013-07-05
144.276123046875,2013-07-08
145.64547729492188,2013-07-09
147.60508728027344,2013-07-10
150.2452850341797,2013-07-11
149.55650329589844,2013-07-12
149.02362060546875,2013-07-15
147.71987915039062,2013-07-16
146.3834228515625,2013-07-17
147.5723419189453,2013-07-18
146.9491424560547,2013-07-19
147.9904327392578,2013-07-22
147.70346069335938,2013-07-23
146.8753662109375,2013-07-24
146.9818878173828,2013-07-25
148.3922119140625,2013-07-26
147.8264923095703,2013-07-29
148.93338012695312,2013-07-30
149.27780151367188,2013-07-31
153.320068359375,2013-08-01
154.17279052734375,2013-08-02
154.39418029785156,2013-08-05
155.3862762451172,2013-08-06
141.95570373535156,2013-08-07
145.7028350830078,2013-08-08
146.72775268554688,2013-08-09
146.01437377929688,2013-08-12
146.3834228515625,2013-08-13
144.93209838867188,2013-08-14
143.0298614501953,2013-08-15
141.0947723388672,2013-08-16
139.57789611816406,2013-08-19
141.00457763671875,2013-08-20
140.91441345214844,2013-08-21
141.32437133789062,2013-08-22
140.74227905273438,2013-08-23
139.5615234375,2013-08-26
135.92916870117188,2013-08-27
135.74061584472656,2013-08-28
136.22438049316406,2013-08-29
135.6258087158203,2013-08-30
137.02789306640625,2013-09-03
136.65896606445312,2013-09-04
136.109619140625,2013-09-05
135.4371795654297,2013-09-06
135.89639282226562,2013-09-09
133.68252563476562,2013-09-10
134.38771057128906,2013-09-11
133.69895935058594,2013-09-12
136.39657592773438,2013-09-13
137.10171508789062,2013-09-16
136.66712951660156,2013-09-17
137.84780883789062,2013-09-18
138.00367736816406,2013-09-19
137.2000732421875,2013-09-20
135.28964233398438,2013-09-23
135.4371795654297,2013-09-24
133.97421264648438,2013-09-25
136.05369567871094,2013-09-26
136.1358642578125,2013-09-27
135.39614868164062,2013-09-30
135.56048583984375,2013-10-01
134.80435180664062,2013-10-02
135.1906280517578,2013-10-03
137.00709533691406,2013-10-04
135.08384704589844,2013-10-07
132.4125518798828,2013-10-08
133.48101806640625,2013-10-09
134.5001983642578,2013-10-10
132.60980224609375,2013-10-11
132.4125518798828,2013-10-14
130.4645538330078,2013-10-15
130.4234619140625,2013-10-16
132.8892364501953,2013-10-17
134.7139434814453,2013-10-18
134.47557067871094,2013-10-21
136.87562561035156,2013-10-22
134.96871948242188,2013-10-23
135.37147521972656,2013-10-24
135.23995971679688,2013-10-25
135.65921020507812,2013-10-28
136.1194305419922,2013-10-29
137.11395263671875,2013-10-30
136.14407348632812,2013-10-31
138.7413787841797,2013-11-01
139.39071655273438,2013-11-04
140.705810546875,2013-11-05
148.37435913085938,2013-11-06
142.03732299804688,2013-11-07
142.5387420654297,2013-11-08
141.80714416503906,2013-11-11
140.95237731933594,2013-11-12
144.71676635742188,2013-11-13
145.2099151611328,2013-11-14
144.5770263671875,2013-11-15
142.25103759765625,2013-11-18
142.4071807861328,2013-11-19
141.37156677246094,2013-11-20
141.3551025390625,2013-11-21
143.8538055419922,2013-11-22
144.2565155029297,2013-11-25
144.13319396972656,2013-11-26
143.2702178955078,2013-11-27
144.02638244628906,2013-11-29
143.05650329589844,2013-12-02
142.31674194335938,2013-12-03
142.71127319335938,2013-12-04
142.6044464111328,2013-12-05
141.6099090576172,2013-12-06
140.6975555419922,2013-12-09
141.14959716796875,2013-12-10
140.6236114501953,2013-12-11
142.20989990234375,2013-12-12
143.9935302734375,2013-12-13
144.29762268066406,2013-12-16
143.30307006835938,2013-12-17
145.55516052246094,2013-12-18
143.952392578125,2013-12-19
143.87844848632812,2013-12-20
143.73048400878906,2013-12-23
145.0571746826172,2013-12-24
145.00770568847656,2013-12-26
145.00770568847656,2013-12-27
145.31268310546875,2013-12-30
145.50216674804688,2013-12-31
144.51327514648438,2014-01-02
146.0131072998047,2014-01-03
143.94468688964844,2014-01-06
144.53802490234375,2014-01-07
141.99996948242188,2014-01-08
142.46141052246094,2014-01-09
143.34315490722656,2014-01-10
138.02804565429688,2014-01-13
138.0033416748047,2014-01-14
138.50604248046875,2014-01-15
134.5753173828125,2014-01-16
133.8995819091797,2014-01-17
132.58937072753906,2014-01-21
131.7322998046875,2014-01-22
130.73521423339844,2014-01-23
129.88650512695312,2014-01-24
129.33433532714844,2014-01-27
129.1613006591797,2014-01-28
128.147705078125,2014-01-29
130.38912963867188,2014-01-30
129.28488159179688,2014-01-31
126.62320709228516,2014-02-03
127.05177307128906,2014-02-04
122.54419708251953,2014-02-05
125.44483184814453,2014-02-06
128.46087646484375,2014-02-07
127.9334945678711,2014-02-10
129.21075439453125,2014-02-11
127.31539916992188,2014-02-12
128.6750946044922,2014-02-13
130.5209503173828,2014-02-14
129.49913024902344,2014-02-18
129.350830078125,2014-02-19
129.91944885253906,2014-02-20
130.5292205810547,2014-02-21
131.2461395263672,2014-02-24
131.83946228027344,2014-02-25
133.59469604492188,2014-02-26
133.32273864746094,2014-02-27
132.7376708984375,2014-02-28
132.07020568847656,2014-03-03
133.4463653564453,2014-03-04
133.04254150390625,2014-03-05
133.62762451171875,2014-03-06
135.18508911132812,2014-03-07
135.38287353515625,2014-03-10
133.68527221679688,2014-03-11
133.9654998779297,2014-03-12
131.3614959716797,2014-03-13
131.9136199951172,2014-03-14
133.0919647216797,2014-03-17
134.9790802001953,2014-03-18
132.88601684570312,2014-03-19
132.23497009277344,2014-03-20
132.7047119140625,2014-03-21
131.85589599609375,2014-03-24
128.79043579101562,2014-03-25
129.31939697265625,2014-03-26
129.7325897216797,2014-03-27
130.77391052246094,2014-03-28
132.99696350097656,2014-03-31
135.302734375,2014-04-01
