AXP,Date
0.8478187918663025,1979-08-30
0.8569672107696533,1979-08-31
0.8295203447341919,1979-09-04
0.8447691798210144,1979-09-05
0.8295203447341919,1979-09-06
0.8203715085983276,1979-09-07
0.8203715085983276,1979-09-10
0.8051226139068604,1979-09-11
0.808172345161438,1979-09-12
0.8203715085983276,1979-09-13
0.8203715085983276,1979-09-14
0.8447691798210144,1979-09-17
0.8447691798210144,1979-09-18
0.8417186737060547,1979-09-19
0.8417186737060547,1979-09-20
0.8356196880340576,1979-09-21
0.8295203447341919,1979-09-24
0.8295203447341919,1979-09-25
0.8386697173118591,1979-09-26
0.8417186737060547,1979-09-27
0.826470136642456,1979-09-28
0.8128711581230164,1979-10-01
0.819052517414093,1979-10-02
0.8035987019538879,1979-10-03
0.7912359833717346,1979-10-04
0.7974171042442322,1979-10-05
0.7943268418312073,1979-10-08
0.763418972492218,1979-10-09
0.7696008682250977,1979-10-10
0.7541466355323792,1979-10-11
0.7572376728057861,1979-10-12
0.7356016635894775,1979-10-15
0.7510560154914856,1979-10-16
0.7510560154914856,1979-10-17
0.7479647994041443,1979-10-18
0.7325112223625183,1979-10-19
0.7294204831123352,1979-10-22
0.7386925220489502,1979-10-23
0.741783857345581,1979-10-24
0.741783857345581,1979-10-25
0.7479647994041443,1979-10-26
0.741783857345581,1979-10-29
0.7572376728057861,1979-10-30
0.741783857345581,1979-10-31
0.7386925220489502,1979-11-01
0.7325112223625183,1979-11-02
0.7263294458389282,1979-11-05
0.7139663696289062,1979-11-06
0.6892403364181519,1979-11-07
0.6954218745231628,1979-11-08
0.7108759880065918,1979-11-09
0.7139663696289062,1979-11-12
0.7108759880065918,1979-11-13
0.7016037106513977,1979-11-14
0.7016037106513977,1979-11-15
0.692331850528717,1979-11-16
0.7016037106513977,1979-11-19
0.7170578241348267,1979-11-20
0.7170578241348267,1979-11-21
0.7448744773864746,1979-11-23
0.760328471660614,1979-11-26
0.7788729071617126,1979-11-27
0.7881452441215515,1979-11-28
0.7881452441215515,1979-11-29
0.7788729071617126,1979-11-30
0.7788729071617126,1979-12-03
0.7850543856620789,1979-12-04
0.7881452441215515,1979-12-05
0.7974171042442322,1979-12-06
0.7788729071617126,1979-12-07
0.7696008682250977,1979-12-10
0.772691011428833,1979-12-11
0.7665096521377563,1979-12-12
0.7572376728057861,1979-12-13
0.7510560154914856,1979-12-14
0.7572376728057861,1979-12-17
0.7479647994041443,1979-12-18
0.7572376728057861,1979-12-19
0.7541466355323792,1979-12-20
0.7510560154914856,1979-12-21
0.7572376728057861,1979-12-24
0.7448744773864746,1979-12-26
0.7510560154914856,1979-12-27
0.7529385089874268,1979-12-28
0.7498008012771606,1979-12-31
0.7498008012771606,1980-01-02
0.7498008012771606,1980-01-03
0.7623500823974609,1980-01-04
0.7780365943908691,1980-01-07
0.8031343817710876,1980-01-08
0.796859622001648,1980-01-09
0.8188207149505615,1980-01-10
0.8345064520835876,1980-01-11
0.8345064520835876,1980-01-14
0.8282319903373718,1980-01-15
0.8125458359718323,1980-01-16
0.7999968528747559,1980-01-17
0.796859622001648,1980-01-18
0.796859622001648,1980-01-21
0.7937226295471191,1980-01-22
0.8062712550163269,1980-01-23
0.8094083070755005,1980-01-24
0.8031343817710876,1980-01-25
0.796859622001648,1980-01-28
0.7905851602554321,1980-01-29
0.7780365943908691,1980-01-30
0.7372519969940186,1980-01-31
0.7498008012771606,1980-02-01
0.7529385089874268,1980-02-04
0.7435263395309448,1980-02-05
0.7215657234191895,1980-02-06
0.7090169191360474,1980-02-07
0.7152913212776184,1980-02-08
0.7184285521507263,1980-02-11
0.7247031331062317,1980-02-12
0.7403892874717712,1980-02-13
0.7152913212776184,1980-02-14
0.7215657234191895,1980-02-15
0.7278408408164978,1980-02-19
0.7529385089874268,1980-02-20
0.7341141700744629,1980-02-21
0.7309772968292236,1980-02-22
0.7152913212776184,1980-02-25
0.7058794498443604,1980-02-26
0.7090169191360474,1980-02-27
0.7027428150177002,1980-02-28
0.7027428150177002,1980-02-29
0.7090169191360474,1980-03-03
0.7090169191360474,1980-03-04
0.6996049880981445,1980-03-05
0.6745072603225708,1980-03-06
0.6556838750839233,1980-03-07
0.6431347131729126,1980-03-10
0.6588208675384521,1980-03-11
0.6588208675384521,1980-03-12
0.652546763420105,1980-03-13
0.652546763420105,1980-03-14
0.6399973630905151,1980-03-17
0.6588208675384521,1980-03-18
0.6588208675384521,1980-03-19
0.6431347131729126,1980-03-20
0.6462720036506653,1980-03-21
0.6399973630905151,1980-03-24
0.6462720036506653,1980-03-25
0.6682323813438416,1980-03-26
0.7027428150177002,1980-03-27
0.7282969355583191,1980-03-28
0.7538514137268066,1980-03-31
0.7410742044448853,1980-04-01
0.757045328617096,1980-04-02
0.7442680597305298,1980-04-03
0.7187139987945557,1980-04-07
0.731490969657898,1980-04-08
0.7442680597305298,1980-04-09
0.7730164527893066,1980-04-10
0.7762115597724915,1980-04-11
0.7602396607398987,1980-04-14
0.7602396607398987,1980-04-15
0.7666285634040833,1980-04-16
0.7698231339454651,1980-04-17
0.7889882922172546,1980-04-18
0.7794055938720703,1980-04-21
0.8177374005317688,1980-04-22
0.8305137157440186,1980-04-23
0.8464852571487427,1980-04-24
0.8464852571487427,1980-04-25
0.8656509518623352,1980-04-28
0.8752336502075195,1980-04-29
0.8624569773674011,1980-04-30
0.8464852571487427,1980-05-01
0.8369027972221375,1980-05-02
0.8400969505310059,1980-05-05
0.8624569773674011,1980-05-06
0.8656509518623352,1980-05-07
0.8464852571487427,1980-05-08
0.8305137157440186,1980-05-09
0.8337084054946899,1980-05-12
0.8432910442352295,1980-05-13
0.8560687899589539,1980-05-14
0.8528743982315063,1980-05-15
0.8560687899589539,1980-05-16
0.8592625856399536,1980-05-19
0.8592625856399536,1980-05-20
0.8560687899589539,1980-05-21
0.8560687899589539,1980-05-22
0.8816225528717041,1980-05-23
0.8752336502075195,1980-05-27
0.8656509518623352,1980-05-28
0.8432910442352295,1980-05-29
0.8688457012176514,1980-05-30
0.8592625856399536,1980-06-02
0.8560687899589539,1980-06-03
0.8720398545265198,1980-06-04
0.8720398545265198,1980-06-05
0.8752336502075195,1980-06-06
0.8720398545265198,1980-06-09
0.894399881362915,1980-06-10
0.9135650396347046,1980-06-11
0.9135650396347046,1980-06-12
0.9263427257537842,1980-06-13
0.9007875919342041,1980-06-16
0.894399881362915,1980-06-17
0.894399881362915,1980-06-18
0.894399881362915,1980-06-19
0.8912057876586914,1980-06-20
0.9039825201034546,1980-06-23
0.9103713035583496,1980-06-24
0.9199540019035339,1980-06-25
0.9263427257537842,1980-06-26
0.9101476669311523,1980-06-27
0.9036698341369629,1980-06-30
0.9036698341369629,1980-07-01
0.9101476669311523,1980-07-02
0.9198649525642395,1980-07-03
0.9069090485572815,1980-07-07
0.8907146453857422,1980-07-08
0.8809977173805237,1980-07-09
0.8874745965003967,1980-07-10
0.8874745965003967,1980-07-11
0.8809977173805237,1980-07-14
0.8842368125915527,1980-07-15
0.9133864045143127,1980-07-16
0.9263424873352051,1980-07-17
0.9198649525642395,1980-07-18
0.9133864045143127,1980-07-21
0.9263424873352051,1980-07-22
0.9198649525642395,1980-07-23
0.9133864045143127,1980-07-24
0.9101476669311523,1980-07-25
0.9263424873352051,1980-07-28
0.9490154981613159,1980-07-29
0.9619712829589844,1980-07-30
0.9684494733810425,1980-07-31
0.9684494733810425,1980-08-01
0.9619712829589844,1980-08-04
0.9490154981613159,1980-08-05
0.9490154981613159,1980-08-06
0.9490154981613159,1980-08-07
0.9522542357444763,1980-08-08
0.9684494733810425,1980-08-11
0.9619712829589844,1980-08-12
0.9554934501647949,1980-08-13
0.9554934501647949,1980-08-14
0.9522542357444763,1980-08-15
0.9457772374153137,1980-08-18
0.9457772374153137,1980-08-19
0.9554934501647949,1980-08-20
0.9619712829589844,1980-08-21
0.9619712829589844,1980-08-22
0.9457772374153137,1980-08-25
0.9328209161758423,1980-08-26
0.9328209161758423,1980-08-27
0.9069090485572815,1980-08-28
0.9069090485572815,1980-08-29
0.9328209161758423,1980-09-02
0.9328209161758423,1980-09-03
0.9263424873352051,1980-09-04
0.9166258573532104,1980-09-05
0.8939531445503235,1980-09-08
0.9069090485572815,1980-09-09
0.9263424873352051,1980-09-10
0.9231035709381104,1980-09-11
0.9133864045143127,1980-09-12
0.9069090485572815,1980-09-15
0.9198649525642395,1980-09-16
0.9684494733810425,1980-09-17
0.9749271869659424,1980-09-18
0.9814045429229736,1980-09-19
1.007317066192627,1980-09-22
1.0267505645751953,1980-09-23
1.0397063493728638,1980-09-24
0.9911218285560608,1980-09-25
0.9749271869659424,1980-09-26
0.9256879687309265,1980-09-29
0.9486666321754456,1980-09-30
0.9453840255737305,1980-10-01
0.9519495368003845,1980-10-02
0.9683622717857361,1980-10-03
0.9946222305297852,1980-10-06
0.9913408160209656,1980-10-07
1.0011879205703735,1980-10-08
0.997905433177948,1980-10-09
0.9716448187828064,1980-10-10
0.9716448187828064,1980-10-13
0.9683622717857361,1980-10-14
0.9946222305297852,1980-10-15
0.9650793075561523,1980-10-16
0.9683622717857361,1980-10-17
0.9486666321754456,1980-10-20
0.9256879687309265,1980-10-21
0.9191238880157471,1980-10-22
0.9059933423995972,1980-10-23
0.8928632140159607,1980-10-24
0.8633198738098145,1980-10-27
0.8666025400161743,1980-10-28
0.8403414487838745,1980-10-29
0.8337762355804443,1980-10-30
0.8764496445655823,1980-10-31
0.8994277119636536,1980-11-03
0.9125585556030273,1980-11-05
0.8830151557922363,1980-11-06
0.886297881603241,1980-11-07
0.896145224571228,1980-11-10
0.9092755913734436,1980-11-11
0.9224060773849487,1980-11-12
0.9453840255737305,1980-11-13
0.9388183951377869,1980-11-14
0.9322536587715149,1980-11-17
0.942101001739502,1980-11-18
0.9453840255737305,1980-11-19
0.9224060773849487,1980-11-20
0.9092755913734436,1980-11-21
0.8928632140159607,1980-11-24
0.9092755913734436,1980-11-25
0.9125585556030273,1980-11-26
0.9092755913734436,1980-11-28
0.9092755913734436,1980-12-01
0.9585142135620117,1980-12-02
0.9552311897277832,1980-12-03
0.9683622717857361,1980-12-04
0.9256879687309265,1980-12-05
0.8994277119636536,1980-12-08
0.9256879687309265,1980-12-09
0.9355364441871643,1980-12-10
0.9191238880157471,1980-12-11
0.9256879687309265,1980-12-12
0.9552311897277832,1980-12-15
0.9847751259803772,1980-12-16
1.0241658687591553,1980-12-17
1.0176007747650146,1980-12-18
1.0340139865875244,1980-12-19
1.0438610315322876,1980-12-22
1.0208830833435059,1980-12-23
1.0471442937850952,1980-12-24
1.0637657642364502,1980-12-26
1.0571173429489136,1980-12-29
1.0670901536941528,1980-12-30
1.0704140663146973,1980-12-31
1.0637657642364502,1981-01-02
1.1036567687988281,1981-01-05
1.1668179035186768,1981-01-06
1.1668179035186768,1981-01-07
1.160169005393982,1981-01-08
1.1535204648971558,1981-01-09
1.1535204648971558,1981-01-12
1.1501966714859009,1981-01-13
1.1302509307861328,1981-01-14
1.1136294603347778,1981-01-15
1.1236026287078857,1981-01-16
1.1236026287078857,1981-01-19
1.1236026287078857,1981-01-20
1.1435478925704956,1981-01-21
1.1069810390472412,1981-01-22
1.097008228302002,1981-01-23
1.1036567687988281,1981-01-26
1.1302509307861328,1981-01-27
1.1236026287078857,1981-01-28
1.140223741531372,1981-01-29
1.1568453311920166,1981-01-30
1.1535204648971558,1981-02-02
1.160169005393982,1981-02-03
1.1668179035186768,1981-02-04
1.160169005393982,1981-02-05
1.1701421737670898,1981-02-06
1.1701421737670898,1981-02-09
1.1701421737670898,1981-02-10
1.1535204648971558,1981-02-11
1.1302509307861328,1981-02-12
1.1236026287078857,1981-02-13
1.1302509307861328,1981-02-17
1.1302509307861328,1981-02-18
1.1036567687988281,1981-02-19
1.0837112665176392,1981-02-20
1.1368992328643799,1981-02-23
1.1368992328643799,1981-02-24
1.146872878074646,1981-02-25
1.173466682434082,1981-02-26
1.1767913103103638,1981-02-27
1.173466682434082,1981-03-02
1.173466682434082,1981-03-03
1.19341242313385,1981-03-04
1.1568453311920166,1981-03-05
1.1834394931793213,1981-03-06
1.200060248374939,1981-03-09
1.19341242313385,1981-03-10
1.186763882637024,1981-03-11
1.2466005086898804,1981-03-12
1.2399520874023438,1981-03-13
1.2632209062576294,1981-03-16
1.2765190601348877,1981-03-17
1.2798434495925903,1981-03-18
1.2632209062576294,1981-03-19
1.2598979473114014,1981-03-20
1.2731940746307373,1981-03-23
1.2466005086898804,1981-03-24
1.236627459526062,1981-03-25
1.236627459526062,1981-03-26
1.2233304977416992,1981-03-27
1.2233307361602783,1981-03-30
1.226691484451294,1981-03-31
1.2233307361602783,1981-04-01
1.1930838823318481,1981-04-02
1.1863620281219482,1981-04-03
1.1561145782470703,1981-04-06
1.203165888786316,1981-04-07
1.2233307361602783,1981-04-08
1.2098875045776367,1981-04-09
1.2166091203689575,1981-04-10
1.1964448690414429,1981-04-13
1.1695579290390015,1981-04-14
1.1695579290390015,1981-04-15
1.159475564956665,1981-04-16
1.159475564956665,1981-04-20
1.0956194400787354,1981-04-21
1.2098875045776367,1981-04-22
1.2233307361602783,1981-04-23
1.1964448690414429,1981-04-24
1.1930838823318481,1981-04-27
1.1863620281219482,1981-04-28
1.1830008029937744,1981-04-29
1.1796406507492065,1981-04-30
1.1628364324569702,1981-05-01
1.159475564956665,1981-05-04
1.1325886249542236,1981-05-05
1.1157854795455933,1981-05-06
1.1292284727096558,1981-05-07
1.1359496116638184,1981-05-08
1.1325886249542236,1981-05-11
1.139310359954834,1981-05-12
1.1325886249542236,1981-05-13
1.1561145782470703,1981-05-14
1.1695579290390015,1981-05-15
1.2098875045776367,1981-05-18
1.230051875114441,1981-05-19
1.2367743253707886,1981-05-20
1.226691484451294,1981-05-21
1.2199701070785522,1981-05-22
1.2233307361602783,1981-05-26
1.2771025896072388,1981-05-27
1.3510408401489258,1981-05-28
1.31743323802948,1981-05-29
1.3107106685638428,1981-06-01
1.3073500394821167,1981-06-02
1.3039902448654175,1981-06-03
1.3073500394821167,1981-06-04
1.3779274225234985,1981-06-05
1.3644849061965942,1981-06-08
1.3544020652770996,1981-06-09
1.3745673894882202,1981-06-10
1.4485044479370117,1981-06-11
1.4283387660980225,1981-06-12
1.4350608587265015,1981-06-15
1.4518648386001587,1981-06-16
1.4350608587265015,1981-06-17
1.381286859512329,1981-06-18
1.3544020652770996,1981-06-19
1.3577630519866943,1981-06-22
1.3779274225234985,1981-06-23
1.3712066411972046,1981-06-24
1.340958595275879,1981-06-25
1.3107106685638428,1981-06-26
1.3242934942245483,1981-06-29
1.3141067028045654,1981-06-30
1.3208979368209839,1981-07-01
1.2835476398468018,1981-07-02
1.2427986860275269,1981-07-06
1.2495908737182617,1981-07-07
1.2495908737182617,1981-07-08
1.2461950778961182,1981-07-09
1.2461950778961182,1981-07-10
1.2258210182189941,1981-07-13
1.2190299034118652,1981-07-14
1.2224255800247192,1981-07-15
1.2224255800247192,1981-07-16
1.2190299034118652,1981-07-17
1.1816776990890503,1981-07-20
1.2020518779754639,1981-07-21
1.1782827377319336,1981-07-22
1.191865086555481,1981-07-23
1.2156345844268799,1981-07-24
1.236007809638977,1981-07-27
1.2258210182189941,1981-07-28
1.2054475545883179,1981-07-29
1.2258210182189941,1981-07-30
1.259777545928955,1981-07-31
1.2665681838989258,1981-08-03
1.2563821077346802,1981-08-04
1.2495908737182617,1981-08-05
1.239403247833252,1981-08-06
1.2529864311218262,1981-08-07
1.2563821077346802,1981-08-10
1.300524353981018,1981-08-11
1.276755452156067,1981-08-12
1.259777545928955,1981-08-13
1.2427986860275269,1981-08-14
1.2224255800247192,1981-08-17
1.2190299034118652,1981-08-18
1.2224255800247192,1981-08-19
1.229216456413269,1981-08-20
1.2156345844268799,1981-08-21
1.1816776990890503,1981-08-24
1.185073733329773,1981-08-25
1.1816776990890503,1981-08-26
1.1782827377319336,1981-08-27
1.191865086555481,1981-08-28
1.1409305334091187,1981-08-31
1.168095350265503,1981-09-01
1.164699912071228,1981-09-02
1.1239525079727173,1981-09-03
1.0933918952941895,1981-09-04
1.0899959802627563,1981-09-08
1.1205564737319946,1981-09-09
1.147721529006958,1981-09-10
1.1714909076690674,1981-09-11
1.1579080820083618,1981-09-14
1.151117205619812,1981-09-15
1.1579080820083618,1981-09-16
1.1205564737319946,1981-09-17
1.1137655973434448,1981-09-18
1.1239525079727173,1981-09-21
1.1205564737319946,1981-09-22
1.08660089969635,1981-09-23
1.08660089969635,1981-09-24
1.0560390949249268,1981-09-25
1.1001827716827393,1981-09-28
1.1137655973434448,1981-09-29
1.1205564737319946,1981-09-30
1.151117205619812,1981-10-01
1.1409305334091187,1981-10-02
1.1821696758270264,1981-10-05
1.1856054067611694,1981-10-06
1.2371536493301392,1981-10-07
1.2612096071243286,1981-10-08
1.2371536493301392,1981-10-09
1.2302803993225098,1981-10-12
1.219970703125,1981-10-13
1.2096610069274902,1981-10-14
1.226844072341919,1981-10-15
1.2302803993225098,1981-10-16
1.213097333908081,1981-10-19
1.1959154605865479,1981-10-20
1.192479133605957,1981-10-21
1.164986252784729,1981-10-22
1.1409308910369873,1981-10-23
1.1443673372268677,1981-10-26
1.192479133605957,1981-10-27
1.1959154605865479,1981-10-28
1.2062244415283203,1981-10-29
1.2440268993377686,1981-10-30
1.2818286418914795,1981-11-02
1.2715197801589966,1981-11-03
1.2818286418914795,1981-11-04
1.257772445678711,1981-11-05
1.2509000301361084,1981-11-06
1.309320330619812,1981-11-09
1.27839195728302,1981-11-10
1.3058836460113525,1981-11-11
1.2818286418914795,1981-11-12
1.264646291732788,1981-11-13
1.2715197801589966,1981-11-16
1.2715197801589966,1981-11-17
1.2509000301361084,1981-11-18
1.2749555110931396,1981-11-19
1.268082618713379,1981-11-20
1.27839195728302,1981-11-23
1.2990117073059082,1981-11-24
1.2852650880813599,1981-11-25
1.2852650880813599,1981-11-27
1.2887015342712402,1981-11-30
1.2887015342712402,1981-12-01
1.2509000301361084,1981-12-02
1.268082618713379,1981-12-03
1.3024482727050781,1981-12-04
1.2612096071243286,1981-12-07
1.257772445678711,1981-12-08
1.2509000301361084,1981-12-09
1.2440268993377686,1981-12-10
1.2165348529815674,1981-12-11
1.1959154605865479,1981-12-14
1.2096610069274902,1981-12-15
1.2027878761291504,1981-12-16
1.2096610069274902,1981-12-17
1.2096610069274902,1981-12-18
1.192479133605957,1981-12-21
1.175296425819397,1981-12-22
1.178733229637146,1981-12-23
1.1856054067611694,1981-12-24
1.2027878761291504,1981-12-28
1.213097333908081,1981-12-29
1.213097333908081,1981-12-30
1.213097333908081,1981-12-31
1.2284092903137207,1982-01-04
1.162291407585144,1982-01-05
1.1762102842330933,1982-01-06
1.2179696559906006,1982-01-07
1.2249284982681274,1982-01-08
1.1901311874389648,1982-01-11
1.1901311874389648,1982-01-12
1.1448912620544434,1982-01-13
1.162291407585144,1982-01-14
1.158811330795288,1982-01-15
1.158811330795288,1982-01-18
1.1553312540054321,1982-01-19
1.1553312540054321,1982-01-20
1.1657707691192627,1982-01-21
1.1692506074905396,1982-01-22
1.158811330795288,1982-01-25
1.1031323671340942,1982-01-26
1.1344513893127441,1982-01-27
1.2040499448776245,1982-01-28
1.2388498783111572,1982-01-29
1.2179696559906006,1982-02-01
1.214490294456482,1982-02-02
1.1796902418136597,1982-02-03
1.1866505146026611,1982-02-04
1.2110106945037842,1982-02-05
1.183170199394226,1982-02-08
1.1727306842803955,1982-02-09
1.1901311874389648,1982-02-10
1.1657707691192627,1982-02-11
1.162291407585144,1982-02-12
1.1762102842330933,1982-02-16
1.1936100721359253,1982-02-17
1.2110106945037842,1982-02-18
1.2458091974258423,1982-02-19
1.2318894863128662,1982-02-22
1.2318894863128662,1982-02-23
1.2562483549118042,1982-02-24
1.273647427558899,1982-02-25
1.273647427558899,1982-02-26
1.3084478378295898,1982-03-01
1.2910480499267578,1982-03-02
1.2840884923934937,1982-03-03
1.28756844997406,1982-03-04
1.273647427558899,1982-03-05
1.2458091974258423,1982-03-08
1.2597286701202393,1982-03-09
1.28756844997406,1982-03-10
1.2492889165878296,1982-03-11
1.2353688478469849,1982-03-12
1.2110106945037842,1982-03-15
1.214490294456482,1982-03-16
1.2075303792953491,1982-03-17
1.2458091974258423,1982-03-18
1.2458091974258423,1982-03-19
1.2701680660247803,1982-03-22
1.318887710571289,1982-03-23
1.3397670984268188,1982-03-24
1.3397670984268188,1982-03-25
1.3293266296386719,1982-03-26
1.3084478378295898,1982-03-29
1.2980077266693115,1982-03-30
1.3084478378295898,1982-03-31
1.3571662902832031,1982-04-01
1.3571662902832031,1982-04-02
1.346726417541504,1982-04-05
1.346726417541504,1982-04-06
1.346726417541504,1982-04-07
1.3850053548812866,1982-04-08
1.378046989440918,1982-04-12
1.3745661973953247,1982-04-13
1.3641260862350464,1982-04-14
1.3676066398620605,1982-04-15
1.391965627670288,1982-04-16
1.409364938735962,1982-04-19
1.3850053548812866,1982-04-20
1.3884859085083008,1982-04-21
1.3850053548812866,1982-04-22
1.3850053548812866,1982-04-23
1.3884859085083008,1982-04-26
1.3571662902832031,1982-04-27
1.3362858295440674,1982-04-28
1.3154077529907227,1982-04-29
1.3502064943313599,1982-04-30
1.3536864519119263,1982-05-03
1.3745661973953247,1982-05-04
1.3745661973953247,1982-05-05
1.3710857629776,1982-05-06
1.3850053548812866,1982-05-07
1.3710857629776,1982-05-10
1.3850053548812866,1982-05-11
1.378046989440918,1982-05-12
1.3293266296386719,1982-05-13
1.3154077529907227,1982-05-14
1.2910480499267578,1982-05-17
1.2840884923934937,1982-05-18
1.263209581375122,1982-05-19
1.273647427558899,1982-05-20
1.2910480499267578,1982-05-21
1.273647427558899,1982-05-24
1.28756844997406,1982-05-25
1.2562483549118042,1982-05-26
1.2458091974258423,1982-05-27
1.183170199394226,1982-05-28
1.1727306842803955,1982-06-01
1.183170199394226,1982-06-02
1.1866505146026611,1982-06-03
1.1657707691192627,1982-06-04
1.1553312540054321,1982-06-07
1.1553312540054321,1982-06-08
1.1483715772628784,1982-06-09
1.1518516540527344,1982-06-10
1.2075303792953491,1982-06-11
1.1762102842330933,1982-06-14
1.1762102842330933,1982-06-15
1.1727306842803955,1982-06-16
1.158811330795288,1982-06-17
1.130972146987915,1982-06-18
1.1379315853118896,1982-06-21
1.1414122581481934,1982-06-22
1.1657707691192627,1982-06-23
1.162291407585144,1982-06-24
1.1344513893127441,1982-06-25
1.1483715772628784,1982-06-28
1.120532751083374,1982-06-29
1.120532751083374,1982-06-30
1.0996520519256592,1982-07-01
1.083419919013977,1982-07-02
1.0375405550003052,1982-07-06
1.0481284856796265,1982-07-07
1.0869474411010742,1982-07-08
1.1010644435882568,1982-07-09
1.132825493812561,1982-07-12
1.0940055847167969,1982-07-13
1.079890251159668,1982-07-14
1.0375405550003052,1982-07-15
1.0622451305389404,1982-07-16
1.0657734870910645,1982-07-19
1.097535252571106,1982-07-20
1.1081229448318481,1982-07-21
1.1292972564697266,1982-07-22
1.1292972564697266,1982-07-23
1.118709921836853,1982-07-26
1.1116511821746826,1982-07-27
1.0622451305389404,1982-07-28
1.083419919013977,1982-07-29
1.0622451305389404,1982-07-30
1.097535252571106,1982-08-02
1.090477705001831,1982-08-03
1.0551862716674805,1982-08-04
1.0516576766967773,1982-08-05
1.034011960029602,1982-08-06
1.0234249830245972,1982-08-09
1.0093090534210205,1982-08-10
1.0057802200317383,1982-08-11
1.0093090534210205,1982-08-12
1.0587151050567627,1982-08-13
1.0551862716674805,1982-08-16
1.1434128284454346,1982-08-17
1.168116807937622,1982-08-18
1.1787036657333374,1982-08-19
1.2210519313812256,1982-08-20
1.2739871740341187,1982-08-23
1.2281107902526855,1982-08-24
1.2563436031341553,1982-08-25
1.2704590559005737,1982-08-26
1.2669298648834229,1982-08-27
1.2986916303634644,1982-08-30
1.3057498931884766,1982-08-31
1.3128068447113037,1982-09-01
1.3057498931884766,1982-09-02
1.3586853742599487,1982-09-03
1.3339821100234985,1982-09-07
1.3798586130142212,1982-09-08
1.3586853742599487,1982-09-09
1.3269239664077759,1982-09-10
1.3551552295684814,1982-09-13
1.3763304948806763,1982-09-14
1.4010341167449951,1982-09-15
1.390446424484253,1982-09-16
1.3410392999649048,1982-09-17
1.3622139692306519,1982-09-20
1.4045623540878296,1982-09-21
1.386918306350708,1982-09-22
1.390446424484253,1982-09-23
1.390446424484253,1982-09-24
1.3939759731292725,1982-09-27
1.3939759731292725,1982-09-28
1.386918306350708,1982-09-29
1.3657432794570923,1982-09-30
1.383388638496399,1982-10-01
1.3812458515167236,1982-10-04
1.3883850574493408,1982-10-05
1.434783697128296,1982-10-06
1.4918895959854126,1982-10-07
1.5632716417312622,1982-10-08
1.6525001525878906,1982-10-11
1.6881918907165527,1982-10-12
1.6560691595077515,1982-10-13
1.5739786624908447,1982-10-14
1.559702754020691,1982-10-15
1.6346538066864014,1982-10-18
1.6560691595077515,1982-10-19
1.6846212148666382,1982-10-20
1.7131742238998413,1982-10-21
1.6846212148666382,1982-10-22
1.6096692085266113,1982-10-25
1.6703459024429321,1982-10-26
1.6739144325256348,1982-10-27
1.6560691595077515,1982-10-28
1.6703459024429321,1982-10-29
1.6917589902877808,1982-11-01
1.7060351371765137,1982-11-02
1.8273859024047852,1982-11-03
1.8345245122909546,1982-11-04
1.8488014936447144,1982-11-05
1.8238162994384766,1982-11-08
1.8844913244247437,1982-11-09
1.8737847805023193,1982-11-10
1.9915660619735718,1982-11-11
1.963013768196106,1982-11-12
1.930890440940857,1982-11-15
1.8702164888381958,1982-11-16
1.920182704925537,1982-11-17
1.9558746814727783,1982-11-18
1.9094759225845337,1982-11-19
1.8488014936447144,1982-11-22
1.8559398651123047,1982-11-23
1.8952003717422485,1982-11-24
1.9023371934890747,1982-11-26
1.8880615234375,1982-11-29
1.9594447612762451,1982-11-30
1.963013768196106,1982-12-01
1.9594447612762451,1982-12-02
1.9451677799224854,1982-12-03
1.9344596862792969,1982-12-06
1.9594447612762451,1982-12-07
1.9273221492767334,1982-12-08
1.8273859024047852,1982-12-09
1.748864769935608,1982-12-10
1.773850917816162,1982-12-13
1.738157868385315,1982-12-14
1.6560691595077515,1982-12-15
1.698898434638977,1982-12-16
1.7881258726119995,1982-12-17
1.7667115926742554,1982-12-20
1.8595083951950073,1982-12-21
1.8523695468902588,1982-12-22
1.8416627645492554,1982-12-23
1.891629934310913,1982-12-27
1.8345245122909546,1982-12-28
1.838093638420105,1982-12-29
1.830954909324646,1982-12-30
1.8345245122909546,1982-12-31
1.7689541578292847,1983-01-03
1.8121874332427979,1983-01-04
1.8229966163635254,1983-01-05
1.8662291765213013,1983-01-06
1.8806402683258057,1983-01-07
1.8878461122512817,1983-01-10
1.8698318004608154,1983-01-11
1.8698318004608154,1983-01-12
1.8806402683258057,1983-01-13
1.9094618558883667,1983-01-14
1.9202697277069092,1983-01-17
1.9130665063858032,1983-01-18
1.8734349012374878,1983-01-19
1.8662291765213013,1983-01-20
1.8013790845870972,1983-01-21
1.7653511762619019,1983-01-24
1.8193929195404053,1983-01-25
1.8229966163635254,1983-01-26
1.9166680574417114,1983-01-27
1.8374067544937134,1983-01-28
1.8806402683258057,1983-01-31
1.8482153415679932,1983-02-01
1.8698318004608154,1983-02-02
1.8446124792099,1983-02-03
1.8914486169815063,1983-02-04
1.8986541032791138,1983-02-07
1.8482153415679932,1983-02-08
1.833803415298462,1983-02-09
1.9094618558883667,1983-02-10
1.9502918720245361,1983-02-11
1.9887232780456543,1983-02-14
2.0463664531707764,1983-02-15
2.036759376525879,1983-02-16
2.055973768234253,1983-02-17
2.0703835487365723,1983-02-18
2.036759376525879,1983-02-22
2.113618850708008,1983-02-23
2.2289068698883057,1983-02-24
2.248121738433838,1983-02-25
2.2529244422912598,1983-02-28
