GWW,Date
2.542603015899658,1981-10-27
2.525984048843384,1981-10-28
2.5592212677001953,1981-10-29
2.5758399963378906,1981-10-30
2.592456579208374,1981-11-02
2.5758399963378906,1981-11-03
2.60076642036438,1981-11-04
2.592456579208374,1981-11-05
2.5758399963378906,1981-11-06
2.525984048843384,1981-11-09
2.5758399963378906,1981-11-10
2.5675292015075684,1981-11-11
2.592456579208374,1981-11-12
2.6090762615203857,1981-11-13
2.60076642036438,1981-11-16
2.5592212677001953,1981-11-17
2.542603015899658,1981-11-18
2.5592212677001953,1981-11-19
2.5509119033813477,1981-11-20
2.5592212677001953,1981-11-23
2.5675292015075684,1981-11-24
2.5592212677001953,1981-11-25
2.592456579208374,1981-11-27
2.617384433746338,1981-11-30
2.625692367553711,1981-12-01
2.592456579208374,1981-12-02
2.6090762615203857,1981-12-03
2.625692367553711,1981-12-04
2.592456579208374,1981-12-07
2.5592212677001953,1981-12-08
2.5758399963378906,1981-12-09
2.592456579208374,1981-12-10
2.6340034008026123,1981-12-11
2.617384433746338,1981-12-14
2.592456579208374,1981-12-15
2.592456579208374,1981-12-16
2.592456579208374,1981-12-17
2.5758399963378906,1981-12-18
2.542603015899658,1981-12-21
2.492745876312256,1981-12-22
2.5010557174682617,1981-12-23
2.509364604949951,1981-12-24
2.5010557174682617,1981-12-28
2.4678194522857666,1981-12-29
2.4761290550231934,1981-12-30
2.4678194522857666,1981-12-31
2.5010557174682617,1982-01-04
2.4678194522857666,1982-01-05
2.4595110416412354,1982-01-06
2.5176727771759033,1982-01-07
2.5176727771759033,1982-01-08
2.484437942504883,1982-01-11
2.4595110416412354,1982-01-12
2.426273822784424,1982-01-13
2.4179654121398926,1982-01-14
2.434581995010376,1982-01-15
2.4096555709838867,1982-01-18
2.4096555709838867,1982-01-19
2.4096555709838867,1982-01-20
2.4096555709838867,1982-01-21
2.4096555709838867,1982-01-22
2.401346206665039,1982-01-25
2.3930370807647705,1982-01-26
2.368109941482544,1982-01-27
2.384728193283081,1982-01-28
2.4179654121398926,1982-01-29
2.401346206665039,1982-02-01
2.3930370807647705,1982-02-02
2.3930370807647705,1982-02-03
2.401346206665039,1982-02-04
2.4096555709838867,1982-02-05
2.401346206665039,1982-02-08
2.4096555709838867,1982-02-09
2.442891836166382,1982-02-10
2.4678194522857666,1982-02-11
2.492745876312256,1982-02-12
2.525984048843384,1982-02-16
2.542603015899658,1982-02-17
2.5342929363250732,1982-02-18
2.5010557174682617,1982-02-19
2.509364604949951,1982-02-22
2.5010557174682617,1982-02-23
2.492745876312256,1982-02-24
2.5176727771759033,1982-02-25
2.5176727771759033,1982-02-26
2.5592212677001953,1982-03-01
2.592456579208374,1982-03-02
2.5592212677001953,1982-03-03
2.525984048843384,1982-03-04
2.492745876312256,1982-03-05
2.492745876312256,1982-03-08
2.492745876312256,1982-03-09
2.525984048843384,1982-03-10
2.5342929363250732,1982-03-11
2.5010557174682617,1982-03-12
2.4595110416412354,1982-03-15
2.451202869415283,1982-03-16
2.451202869415283,1982-03-17
2.4595110416412354,1982-03-18
2.4595110416412354,1982-03-19
2.5176727771759033,1982-03-22
2.5509119033813477,1982-03-23
2.5592212677001953,1982-03-24
2.617384433746338,1982-03-25
2.617384433746338,1982-03-26
2.5758399963378906,1982-03-29
2.5592212677001953,1982-03-30
2.5509119033813477,1982-03-31
2.584146499633789,1982-04-01
2.6090762615203857,1982-04-02
2.584146499633789,1982-04-05
2.584146499633789,1982-04-06
2.584146499633789,1982-04-07
2.6423110961914062,1982-04-08
2.6589303016662598,1982-04-12
2.6423110961914062,1982-04-13
2.650621175765991,1982-04-14
2.6589303016662598,1982-04-15
2.6340034008026123,1982-04-16
2.6090762615203857,1982-04-19
2.6090762615203857,1982-04-20
2.6090762615203857,1982-04-21
2.617384433746338,1982-04-22
2.683858871459961,1982-04-23
2.7254059314727783,1982-04-26
2.7254059314727783,1982-04-27
2.7254059314727783,1982-04-28
2.683858871459961,1982-04-29
2.6672399044036865,1982-04-30
2.650621175765991,1982-05-03
2.6423110961914062,1982-05-04
2.650621175765991,1982-05-05
2.6340034008026123,1982-05-06
2.6589303016662598,1982-05-07
2.6589303016662598,1982-05-10
2.6589303016662598,1982-05-11
2.683858871459961,1982-05-12
2.6672399044036865,1982-05-13
2.6589303016662598,1982-05-14
2.6589303016662598,1982-05-17
2.6090762615203857,1982-05-18
2.625692367553711,1982-05-19
2.625692367553711,1982-05-20
2.625692367553711,1982-05-21
2.60076642036438,1982-05-24
2.60076642036438,1982-05-25
2.592456579208374,1982-05-26
2.6090762615203857,1982-05-27
2.592456579208374,1982-05-28
2.5758399963378906,1982-06-01
2.5758399963378906,1982-06-02
2.584146499633789,1982-06-03
2.525984048843384,1982-06-04
2.5010557174682617,1982-06-07
2.4595110416412354,1982-06-08
2.426273822784424,1982-06-09
2.426273822784424,1982-06-10
2.3930370807647705,1982-06-11
2.368109941482544,1982-06-14
2.368109941482544,1982-06-15
2.334874391555786,1982-06-16
2.3016371726989746,1982-06-17
2.2767093181610107,1982-06-18
2.3182551860809326,1982-06-21
2.384728193283081,1982-06-22
2.4096555709838867,1982-06-23
2.4678194522857666,1982-06-24
2.5010557174682617,1982-06-25
2.492745876312256,1982-06-28
2.5010557174682617,1982-06-29
2.509364604949951,1982-06-30
2.5176727771759033,1982-07-01
2.509364604949951,1982-07-02
2.4761290550231934,1982-07-06
2.484437942504883,1982-07-07
2.426273822784424,1982-07-08
2.4096555709838867,1982-07-09
2.442891836166382,1982-07-12
2.4595110416412354,1982-07-13
2.4678194522857666,1982-07-14
2.434581995010376,1982-07-15
2.401346206665039,1982-07-16
2.3930370807647705,1982-07-19
2.426273822784424,1982-07-20
2.426273822784424,1982-07-21
2.426273822784424,1982-07-22
2.3930370807647705,1982-07-23
2.4096555709838867,1982-07-26
2.3930370807647705,1982-07-27
2.384728193283081,1982-07-28
2.359799861907959,1982-07-29
2.368109941482544,1982-07-30
2.4096555709838867,1982-08-02
2.4179654121398926,1982-08-03
2.4096555709838867,1982-08-04
2.384728193283081,1982-08-05
2.376417875289917,1982-08-06
2.384728193283081,1982-08-09
2.4096555709838867,1982-08-10
2.426273822784424,1982-08-11
2.451202869415283,1982-08-12
2.451202869415283,1982-08-13
2.492745876312256,1982-08-16
2.542603015899658,1982-08-17
2.5675292015075684,1982-08-18
2.5342929363250732,1982-08-19
2.5592212677001953,1982-08-20
2.6755478382110596,1982-08-23
2.6423110961914062,1982-08-24
2.7254059314727783,1982-08-25
2.808495283126831,1982-08-26
2.808495283126831,1982-08-27
2.808495283126831,1982-08-30
2.84173321723938,1982-08-31
2.8832762241363525,1982-09-01
2.891587018966675,1982-09-02
3.02453351020813,1982-09-03
3.0328431129455566,1982-09-07
3.0577685832977295,1982-09-08
2.9414420127868652,1982-09-09
2.9331328868865967,1982-09-10
2.9165141582489014,1982-09-13
2.92482328414917,1982-09-14
2.9165141582489014,1982-09-15
2.9414420127868652,1982-09-16
2.891587018966675,1982-09-17
2.8832762241363525,1982-09-20
2.8998966217041016,1982-09-21
2.84173321723938,1982-09-22
2.7752575874328613,1982-09-23
2.808495283126831,1982-09-24
2.8583505153656006,1982-09-27
2.833420515060425,1982-09-28
2.8168065547943115,1982-09-29
2.8251137733459473,1982-09-30
2.808495283126831,1982-10-01
2.8168065547943115,1982-10-04
2.874967575073242,1982-10-05
2.891587018966675,1982-10-06
3.02453351020813,1982-10-07
3.0660793781280518,1982-10-08
3.1159329414367676,1982-10-11
3.0494601726531982,1982-10-12
3.199026346206665,1982-10-13
3.0660793781280518,1982-10-14
2.958059549331665,1982-10-15
3.0411508083343506,1982-10-18
3.1076254844665527,1982-10-19
3.174098491668701,1982-10-20
3.2821176052093506,1982-10-21
3.356900453567505,1982-10-22
3.2987351417541504,1982-10-25
3.2239532470703125,1982-10-26
3.24888014793396,1982-10-27
3.240571975708008,1982-10-28
3.240571975708008,1982-10-29
3.2738094329833984,1982-11-01
3.381826162338257,1982-11-02
3.5397024154663086,1982-11-03
3.6394102573394775,1982-11-04
3.6477203369140625,1982-11-05
3.606173276901245,1982-11-08
3.6560306549072266,1982-11-09
3.680957078933716,1982-11-10
3.705883264541626,1982-11-11
3.6892647743225098,1982-11-12
3.6643383502960205,1982-11-15
3.5729379653930664,1982-11-16
3.589555025100708,1982-11-17
3.606173276901245,1982-11-18
3.581246852874756,1982-11-19
3.589555025100708,1982-11-22
3.5563182830810547,1982-11-23
3.5729379653930664,1982-11-24
3.589555025100708,1982-11-26
3.5480101108551025,1982-11-29
3.5563182830810547,1982-11-30
3.5978667736053467,1982-12-01
3.6144816875457764,1982-12-02
3.6560306549072266,1982-12-03
3.672647476196289,1982-12-06
3.6477203369140625,1982-12-07
3.6394102573394775,1982-12-08
3.5978667736053467,1982-12-09
3.606173276901245,1982-12-10
3.581246852874756,1982-12-13
3.5230839252471924,1982-12-14
3.3901355266571045,1982-12-15
3.348590612411499,1982-12-16
3.381826162338257,1982-12-17
3.365208864212036,1982-12-20
3.4815375804901123,1982-12-21
3.722503900527954,1982-12-22
3.6310994625091553,1982-12-23
3.564626932144165,1982-12-27
3.5480101108551025,1982-12-28
3.5563182830810547,1982-12-29
3.5563182830810547,1982-12-30
3.5563182830810547,1982-12-31
3.4815375804901123,1983-01-03
3.3402795791625977,1983-01-04
3.315354347229004,1983-01-05
3.3070433139801025,1983-01-06
3.2987351417541504,1983-01-07
3.3070433139801025,1983-01-10
3.3070433139801025,1983-01-11
3.3070433139801025,1983-01-12
3.2821176052093506,1983-01-13
3.24888014793396,1983-01-14
3.240571975708008,1983-01-17
3.24888014793396,1983-01-18
3.2322609424591064,1983-01-19
3.2322609424591064,1983-01-20
3.1907150745391846,1983-01-21
3.157480001449585,1983-01-24
3.2239532470703125,1983-01-25
3.2156450748443604,1983-01-26
3.2322609424591064,1983-01-27
3.3070433139801025,1983-01-28
3.3402795791625977,1983-01-31
3.3319709300994873,1983-02-01
3.356900453567505,1983-02-02
3.348590612411499,1983-02-03
3.423373222351074,1983-02-04
3.4898476600646973,1983-02-07
3.581246852874756,1983-02-08
3.5563182830810547,1983-02-09
3.564626932144165,1983-02-10
3.5480101108551025,1983-02-11
3.6144816875457764,1983-02-14
3.5729379653930664,1983-02-15
3.53139328956604,1983-02-16
3.456608533859253,1983-02-17
3.398444414138794,1983-02-18
3.373518466949463,1983-02-22
3.373518466949463,1983-02-23
3.348590612411499,1983-02-24
3.356900453567505,1983-02-25
3.365208864212036,1983-02-28
3.4150640964508057,1983-03-01
3.4483001232147217,1983-03-02
3.4898476600646973,1983-03-03
3.498155117034912,1983-03-04
3.514773368835449,1983-03-07
3.4732282161712646,1983-03-08
3.456608533859253,1983-03-09
3.4815375804901123,1983-03-10
3.4316813945770264,1983-03-11
3.3901355266571045,1983-03-14
3.3901355266571045,1983-03-15
3.348590612411499,1983-03-16
3.2987351417541504,1983-03-17
3.2738094329833984,1983-03-18
3.2738094329833984,1983-03-21
3.2322609424591064,1983-03-22
3.157480001449585,1983-03-23
3.132551908493042,1983-03-24
3.157480001449585,1983-03-25
3.1491708755493164,1983-03-28
3.1242449283599854,1983-03-29
3.1824073791503906,1983-03-30
3.174098491668701,1983-03-31
3.1491708755493164,1983-04-04
3.174098491668701,1983-04-05
3.1408615112304688,1983-04-06
3.1242449283599854,1983-04-07
3.1408615112304688,1983-04-08
3.1657869815826416,1983-04-11
3.157480001449585,1983-04-12
3.157480001449585,1983-04-13
3.157480001449585,1983-04-14
3.1491708755493164,1983-04-15
3.1491708755493164,1983-04-18
3.2571892738342285,1983-04-19
3.2738094329833984,1983-04-20
3.2738094329833984,1983-04-21
3.2654993534088135,1983-04-22
3.356900453567505,1983-04-25
3.3236639499664307,1983-04-26
3.356900453567505,1983-04-27
3.356900453567505,1983-04-28
3.456608533859253,1983-04-29
3.3901355266571045,1983-05-02
3.4067540168762207,1983-05-03
3.4483001232147217,1983-05-04
3.506464958190918,1983-05-05
3.4732282161712646,1983-05-06
3.4399893283843994,1983-05-09
3.506464958190918,1983-05-10
3.456608533859253,1983-05-11
3.4898476600646973,1983-05-12
3.514773368835449,1983-05-13
3.53139328956604,1983-05-16
3.5397024154663086,1983-05-17
3.6144816875457764,1983-05-18
3.606173276901245,1983-05-19
3.589555025100708,1983-05-20
3.589555025100708,1983-05-23
3.705883264541626,1983-05-24
3.680957078933716,1983-05-25
3.6560306549072266,1983-05-26
3.6394102573394775,1983-05-27
3.5978667736053467,1983-05-31
3.705883264541626,1983-06-01
3.705883264541626,1983-06-02
3.722503900527954,1983-06-03
3.714193105697632,1983-06-06
3.6394102573394775,1983-06-07
3.606173276901245,1983-06-08
3.5978667736053467,1983-06-09
3.606173276901245,1983-06-10
3.6560306549072266,1983-06-13
3.780668020248413,1983-06-14
3.963468551635742,1983-06-15
3.9883954524993896,1983-06-16
4.021631717681885,1983-06-17
4.121340274810791,1983-06-20
4.088105201721191,1983-06-21
4.071485996246338,1983-06-22
4.021631717681885,1983-06-23
3.9219233989715576,1983-06-24
3.8388290405273438,1983-06-27
3.77235746383667,1983-06-28
3.788973093032837,1983-06-29
3.872065782546997,1983-06-30
3.8222134113311768,1983-07-01
3.77235746383667,1983-07-05
3.75573992729187,1983-07-06
3.8637588024139404,1983-07-07
3.830519676208496,1983-07-08
3.77235746383667,1983-07-11
3.7640483379364014,1983-07-12
3.739121198654175,1983-07-13
3.705883264541626,1983-07-14
3.680957078933716,1983-07-15
3.6227922439575195,1983-07-18
3.589555025100708,1983-07-19
3.6975765228271484,1983-07-20
3.705883264541626,1983-07-21
3.672647476196289,1983-07-22
3.6643383502960205,1983-07-25
3.6310994625091553,1983-07-26
3.6227922439575195,1983-07-27
3.606173276901245,1983-07-28
3.589555025100708,1983-07-29
3.672647476196289,1983-08-01
3.705883264541626,1983-08-02
3.8222134113311768,1983-08-03
3.780668020248413,1983-08-04
3.780668020248413,1983-08-05
3.75573992729187,1983-08-08
3.6892647743225098,1983-08-09
3.6477203369140625,1983-08-10
3.6227922439575195,1983-08-11
3.5729379653930664,1983-08-12
3.6310994625091553,1983-08-15
3.6310994625091553,1983-08-16
3.6892647743225098,1983-08-17
3.672647476196289,1983-08-18
3.672647476196289,1983-08-19
3.6394102573394775,1983-08-22
3.6394102573394775,1983-08-23
3.606173276901245,1983-08-24
3.3901355266571045,1983-08-25
3.4316813945770264,1983-08-26
3.3901355266571045,1983-08-29
3.4150640964508057,1983-08-30
3.498155117034912,1983-08-31
3.5729379653930664,1983-09-01
3.5563182830810547,1983-09-02
3.5729379653930664,1983-09-06
3.5563182830810547,1983-09-07
3.5563182830810547,1983-09-08
3.5480101108551025,1983-09-09
3.581246852874756,1983-09-12
3.589555025100708,1983-09-13
3.6227922439575195,1983-09-14
3.6227922439575195,1983-09-15
3.6394102573394775,1983-09-16
3.6394102573394775,1983-09-19
3.714193105697632,1983-09-20
3.8554494380950928,1983-09-21
3.8554494380950928,1983-09-22
3.8222134113311768,1983-09-23
3.8388290405273438,1983-09-26
3.8222134113311768,1983-09-27
3.8388290405273438,1983-09-28
3.8139030933380127,1983-09-29
3.8222134113311768,1983-09-30
3.8554494380950928,1983-10-03
3.830519676208496,1983-10-04
3.8139030933380127,1983-10-05
3.830519676208496,1983-10-06
3.8222134113311768,1983-10-07
3.788973093032837,1983-10-10
3.77235746383667,1983-10-11
3.8222134113311768,1983-10-12
3.830519676208496,1983-10-13
3.8554494380950928,1983-10-14
3.8803768157958984,1983-10-17
3.9468507766723633,1983-10-18
3.971776247024536,1983-10-19
4.038252830505371,1983-10-20
4.005014419555664,1983-10-21
3.9551596641540527,1983-10-24
3.9551596641540527,1983-10-25
3.9800875186920166,1983-10-26
3.971776247024536,1983-10-27
4.013321399688721,1983-10-28
4.187815189361572,1983-10-31
4.088105201721191,1983-11-01
4.005014419555664,1983-11-02
3.9883954524993896,1983-11-03
3.9883954524993896,1983-11-04
3.9551596641540527,1983-11-07
3.9468507766723633,1983-11-08
3.93854022026062,1983-11-09
3.905304431915283,1983-11-10
3.905304431915283,1983-11-11
3.9551596641540527,1983-11-14
3.9219233989715576,1983-11-15
3.8969943523406982,1983-11-16
3.8969943523406982,1983-11-17
3.8969943523406982,1983-11-18
3.8554494380950928,1983-11-21
3.8554494380950928,1983-11-22
3.8803768157958984,1983-11-23
3.872065782546997,1983-11-25
3.930229902267456,1983-11-28
3.9551596641540527,1983-11-29
4.054868698120117,1983-11-30
4.129653453826904,1983-12-01
4.121340274810791,1983-12-02
4.154579162597656,1983-12-05
4.154579162597656,1983-12-06
4.187815189361572,1983-12-07
4.129653453826904,1983-12-08
4.129653453826904,1983-12-09
4.171195983886719,1983-12-12
4.137961387634277,1983-12-13
4.14626932144165,1983-12-14
4.113034248352051,1983-12-15
4.121340274810791,1983-12-16
4.079799652099609,1983-12-19
4.005014419555664,1983-12-20
4.013321399688721,1983-12-21
4.005014419555664,1983-12-22
3.9967055320739746,1983-12-23
4.071485996246338,1983-12-27
4.054868698120117,1983-12-28
4.054868698120117,1983-12-29
4.088105201721191,1983-12-30
4.121340274810791,1984-01-03
4.237668514251709,1984-01-04
4.3207621574401855,1984-01-05
4.304144859313965,1984-01-06
4.295836448669434,1984-01-09
4.279214382171631,1984-01-10
4.229361534118652,1984-01-11
4.2542877197265625,1984-01-12
4.154579162597656,1984-01-13
4.1047234535217285,1984-01-16
4.071485996246338,1984-01-17
3.9967055320739746,1984-01-18
4.005014419555664,1984-01-19
3.9883954524993896,1984-01-20
3.971776247024536,1984-01-23
3.93854022026062,1984-01-24
3.8637588024139404,1984-01-25
3.805595874786377,1984-01-26
3.739121198654175,1984-01-27
3.730814218521118,1984-01-30
3.6892647743225098,1984-01-31
3.722503900527954,1984-02-01
3.722503900527954,1984-02-02
3.739121198654175,1984-02-03
3.6892647743225098,1984-02-06
3.75573992729187,1984-02-07
3.739121198654175,1984-02-08
3.722503900527954,1984-02-09
3.722503900527954,1984-02-10
3.680957078933716,1984-02-13
3.680957078933716,1984-02-14
3.6643383502960205,1984-02-15
3.6643383502960205,1984-02-16
3.6227922439575195,1984-02-17
3.589555025100708,1984-02-21
3.506464958190918,1984-02-22
3.5480101108551025,1984-02-23
3.589555025100708,1984-02-24
3.6144816875457764,1984-02-27
3.6144816875457764,1984-02-28
3.5563182830810547,1984-02-29
3.5563182830810547,1984-03-01
3.53139328956604,1984-03-02
3.564626932144165,1984-03-05
3.53139328956604,1984-03-06
3.5230839252471924,1984-03-07
3.53139328956604,1984-03-08
3.5397024154663086,1984-03-09
3.5397024154663086,1984-03-12
3.5563182830810547,1984-03-13
3.5729379653930664,1984-03-14
3.6643383502960205,1984-03-15
3.6560306549072266,1984-03-16
3.6310994625091553,1984-03-19
3.6310994625091553,1984-03-20
3.6227922439575195,1984-03-21
3.6144816875457764,1984-03-22
3.6310994625091553,1984-03-23
3.6310994625091553,1984-03-26
3.6394102573394775,1984-03-27
3.705883264541626,1984-03-28
3.722503900527954,1984-03-29
3.788973093032837,1984-03-30
3.730814218521118,1984-04-02
3.730814218521118,1984-04-03
3.722503900527954,1984-04-04
3.6643383502960205,1984-04-05
3.606173276901245,1984-04-06
3.581246852874756,1984-04-09
3.5729379653930664,1984-04-10
3.5729379653930664,1984-04-11
3.5397024154663086,1984-04-12
3.5480101108551025,1984-04-13
3.589555025100708,1984-04-16
3.672647476196289,1984-04-17
3.6477203369140625,1984-04-18
3.589555025100708,1984-04-19
3.5397024154663086,1984-04-23
3.5397024154663086,1984-04-24
3.606173276901245,1984-04-25
3.672647476196289,1984-04-26
3.722503900527954,1984-04-27
3.714193105697632,1984-04-30
3.722503900527954,1984-05-01
3.8471412658691406,1984-05-02
3.8388290405273438,1984-05-03
3.8388290405273438,1984-05-04
3.788973093032837,1984-05-07
3.7640483379364014,1984-05-08
3.739121198654175,1984-05-09
3.75573992729187,1984-05-10
3.730814218521118,1984-05-11
3.730814218521118,1984-05-14
3.75573992729187,1984-05-15
3.75573992729187,1984-05-16
3.747431993484497,1984-05-17
3.739121198654175,1984-05-18
3.730814218521118,1984-05-21
3.680957078933716,1984-05-22
3.680957078933716,1984-05-23
3.589555025100708,1984-05-24
3.581246852874756,1984-05-25
3.5563182830810547,1984-05-29
3.4815375804901123,1984-05-30
3.4898476600646973,1984-05-31
3.5230839252471924,1984-06-01
3.53139328956604,1984-06-04
3.514773368835449,1984-06-05
3.506464958190918,1984-06-06
3.4399893283843994,1984-06-07
3.4399893283843994,1984-06-08
3.4067540168762207,1984-06-11
3.3236639499664307,1984-06-12
3.2904257774353027,1984-06-13
3.2571892738342285,1984-06-14
3.1824073791503906,1984-06-15
3.2654993534088135,1984-06-18
3.456608533859253,1984-06-19
3.4732282161712646,1984-06-20
3.4898476600646973,1984-06-21
3.4898476600646973,1984-06-22
3.4898476600646973,1984-06-25
3.5563182830810547,1984-06-26
3.498155117034912,1984-06-27
3.456608533859253,1984-06-28
3.4316813945770264,1984-06-29
3.4483001232147217,1984-07-02
3.4316813945770264,1984-07-03
3.4399893283843994,1984-07-05
3.464918613433838,1984-07-06
3.456608533859253,1984-07-09
3.4483001232147217,1984-07-10
3.3901355266571045,1984-07-11
3.3402795791625977,1984-07-12
3.3236639499664307,1984-07-13
3.3402795791625977,1984-07-16
3.398444414138794,1984-07-17
3.4483001232147217,1984-07-18
3.423373222351074,1984-07-19
3.498155117034912,1984-07-20
3.606173276901245,1984-07-23
3.564626932144165,1984-07-24
3.589555025100708,1984-07-25
3.6227922439575195,1984-07-26
3.6560306549072266,1984-07-27
3.6643383502960205,1984-07-30
3.6394102573394775,1984-07-31
3.747431993484497,1984-08-01
3.8139030933380127,1984-08-02
3.9883954524993896,1984-08-03
4.038252830505371,1984-08-06
3.8803768157958984,1984-08-07
3.788973093032837,1984-08-08
3.9219233989715576,1984-08-09
3.9883954524993896,1984-08-10
4.021631717681885,1984-08-13
4.021631717681885,1984-08-14
3.9468507766723633,1984-08-15
3.9468507766723633,1984-08-16
3.971776247024536,1984-08-17
3.971776247024536,1984-08-20
4.071485996246338,1984-08-21
4.071485996246338,1984-08-22
4.079799652099609,1984-08-23
4.088105201721191,1984-08-24
4.096416473388672,1984-08-27
4.121340274810791,1984-08-28
4.171195983886719,1984-08-29
4.171195983886719,1984-08-30
4.212742805480957,1984-08-31
4.171195983886719,1984-09-04
4.079799652099609,1984-09-05
4.021631717681885,1984-09-06
3.971776247024536,1984-09-07
3.8886847496032715,1984-09-10
3.930229902267456,1984-09-11
3.8886847496032715,1984-09-12
3.971776247024536,1984-09-13
3.9883954524993896,1984-09-14
3.971776247024536,1984-09-17
3.971776247024536,1984-09-18
3.9551596641540527,1984-09-19
3.93854022026062,1984-09-20
3.9219233989715576,1984-09-21
3.8969943523406982,1984-09-24
3.8886847496032715,1984-09-25
3.872065782546997,1984-09-26
3.8554494380950928,1984-09-27
3.8637588024139404,1984-09-28
3.8554494380950928,1984-10-01
3.8388290405273438,1984-10-02
3.805595874786377,1984-10-03
3.8139030933380127,1984-10-04
3.788973093032837,1984-10-05
3.77235746383667,1984-10-08
3.747431993484497,1984-10-09
3.6892647743225098,1984-10-10
3.6560306549072266,1984-10-11
3.672647476196289,1984-10-12
3.6975765228271484,1984-10-15
3.6975765228271484,1984-10-16
3.747431993484497,1984-10-17
3.77235746383667,1984-10-18
3.780668020248413,1984-10-19
3.780668020248413,1984-10-22
3.805595874786377,1984-10-23
3.7972848415374756,1984-10-24
3.788973093032837,1984-10-25
3.788973093032837,1984-10-26
3.788973093032837,1984-10-29
3.788973093032837,1984-10-30
3.780668020248413,1984-10-31
3.7972848415374756,1984-11-01
3.788973093032837,1984-11-02
3.788973093032837,1984-11-05
3.788973093032837,1984-11-06
3.788973093032837,1984-11-07
3.77235746383667,1984-11-08
3.77235746383667,1984-11-09
3.7640483379364014,1984-11-12
3.7640483379364014,1984-11-13
3.77235746383667,1984-11-14
3.780668020248413,1984-11-15
3.780668020248413,1984-11-16
3.788973093032837,1984-11-19
3.7640483379364014,1984-11-20
3.780668020248413,1984-11-21
3.805595874786377,1984-11-23
3.780668020248413,1984-11-26
3.780668020248413,1984-11-27
3.7640483379364014,1984-11-28
3.780668020248413,1984-11-29
3.780668020248413,1984-11-30
3.705883264541626,1984-12-03
3.6892647743225098,1984-12-04
3.6560306549072266,1984-12-05
3.6227922439575195,1984-12-06
3.6560306549072266,1984-12-07
3.5978667736053467,1984-12-10
3.6477203369140625,1984-12-11
3.672647476196289,1984-12-12
3.6560306549072266,1984-12-13
3.730814218521118,1984-12-14
3.739121198654175,1984-12-17
3.830519676208496,1984-12-18
3.8471412658691406,1984-12-19
3.8388290405273438,1984-12-20
3.780668020248413,1984-12-21
3.7972848415374756,1984-12-24
3.8222134113311768,1984-12-26
3.7972848415374756,1984-12-27
3.75573992729187,1984-12-28
3.8139030933380127,1984-12-31
3.830519676208496,1985-01-02
3.77235746383667,1985-01-03
3.739121198654175,1985-01-04
3.6892647743225098,1985-01-07
3.672647476196289,1985-01-08
3.705883264541626,1985-01-09
3.905304431915283,1985-01-10
3.872065782546997,1985-01-11
3.971776247024536,1985-01-14
4.054868698120117,1985-01-15
4.154579162597656,1985-01-16
4.113034248352051,1985-01-17
4.187815189361572,1985-01-18
4.337378025054932,1985-01-21
4.3207621574401855,1985-01-22
4.287525177001953,1985-01-23
4.3706159591674805,1985-01-24
4.362307548522949,1985-01-25
4.337378025054932,1985-01-28
4.378925800323486,1985-01-29
4.520183563232422,1985-01-30
4.486946105957031,1985-01-31
4.403854846954346,1985-02-01
4.403854846954346,1985-02-04
4.474643707275391,1985-02-05
4.491341590881348,1985-02-06
4.524734973907471,1985-02-07
4.566474914550781,1985-02-08
4.599871635437012,1985-02-11
4.558128356933594,1985-02-12
4.5915207862854,1985-02-13
4.574825763702393,1985-02-14
4.474643707275391,1985-02-15
4.357772350311279,1985-02-19
4.366119384765625,1985-02-20
4.357772350311279,1985-02-21
4.357772350311279,1985-02-22
4.3744659423828125,1985-02-25
4.466296672821045,1985-02-26
4.43290376663208,1985-02-27
4.441253185272217,1985-02-28
4.449599742889404,1985-03-01
4.3744659423828125,1985-03-04
4.3327250480651855,1985-03-05
4.299330711364746,1985-03-06
4.2575907707214355,1985-03-07
4.207502365112305,1985-03-08
4.124022483825684,1985-03-11
4.107321739196777,1985-03-12
4.08228063583374,1985-03-13
4.157413959503174,1985-03-14
4.157413959503174,1985-03-15
4.1156721115112305,1985-03-18
4.124022483825684,1985-03-19
4.124022483825684,1985-03-20
4.165761947631836,1985-03-21
4.174112796783447,1985-03-22
4.1407151222229,1985-03-25
4.1908063888549805,1985-03-26
4.2158522605896,1985-03-27
4.2158522605896,1985-03-28
4.1908063888549805,1985-03-29
4.157413959503174,1985-04-01
4.107321739196777,1985-04-02
4.007145881652832,1985-04-03
3.965405225753784,1985-04-04
3.9487080574035645,1985-04-08
3.932013511657715,1985-04-09
3.97375226020813,1985-04-10
4.073932647705078,1985-04-11
4.098977565765381,1985-04-12
4.174112796783447,1985-04-15
4.157413959503174,1985-04-16
4.098977565765381,1985-04-17
4.073932647705078,1985-04-18
4.057235240936279,1985-04-19
4.048886775970459,1985-04-22
4.0906291007995605,1985-04-23
4.08228063583374,1985-04-24
4.048886775970459,1985-04-25
4.007145881652832,1985-04-26
3.9403605461120605,1985-04-29
3.9799911975860596,1985-04-30
3.9464054107666016,1985-05-01
3.954801559448242,1985-05-02
3.954801559448242,1985-05-03
3.9296140670776367,1985-05-06
3.9631989002227783,1985-05-07
3.938007116317749,1985-05-08
3.938007116317749,1985-05-09
3.9631989002227783,1985-05-10
3.9967870712280273,1985-05-13
4.063958644866943,1985-05-14
4.055560111999512,1985-05-15
4.097545146942139,1985-05-16
4.181512355804443,1985-05-17
4.324253559112549,1985-05-20
4.383030414581299,1985-05-21
4.332651138305664,1985-05-22
