FSLR,Date
121.69999694824219,2009-11-02
124.51000213623047,2009-11-03
121.58999633789062,2009-11-04
120.76000213623047,2009-11-05
117.93000030517578,2009-11-06
119.5,2009-11-09
119.9000015258789,2009-11-10
119.8499984741211,2009-11-11
115.37000274658203,2009-11-12
118.30000305175781,2009-11-13
123.41000366210938,2009-11-16
123.98999786376953,2009-11-17
124.66999816894531,2009-11-18
121.12999725341797,2009-11-19
121.18000030517578,2009-11-20
121.41999816894531,2009-11-23
119.25,2009-11-24
120.97000122070312,2009-11-25
120.30000305175781,2009-11-27
119.11000061035156,2009-11-30
122.0199966430664,2009-12-01
121.70999908447266,2009-12-02
128.1199951171875,2009-12-03
129.6199951171875,2009-12-04
135.17999267578125,2009-12-07
133.5399932861328,2009-12-08
135.36000061035156,2009-12-09
132.94000244140625,2009-12-10
133.10000610351562,2009-12-11
138.64999389648438,2009-12-14
138.99000549316406,2009-12-15
136.74000549316406,2009-12-16
135.72999572753906,2009-12-17
135.6699981689453,2009-12-18
136.99000549316406,2009-12-21
135.5,2009-12-22
132.5800018310547,2009-12-23
133.8000030517578,2009-12-24
134.8300018310547,2009-12-28
135.5399932861328,2009-12-29
136.7899932861328,2009-12-30
135.39999389648438,2009-12-31
135.4600067138672,2010-01-04
137.39999389648438,2010-01-05
140.02000427246094,2010-01-06
140.47999572753906,2010-01-07
139.67999267578125,2010-01-08
138.24000549316406,2010-01-11
132.97999572753906,2010-01-12
132.1199951171875,2010-01-13
124.83999633789062,2010-01-14
124.06999969482422,2010-01-15
123.94000244140625,2010-01-19
119.5,2010-01-20
119.12000274658203,2010-01-21
112.38999938964844,2010-01-22
111.72000122070312,2010-01-25
115.12999725341797,2010-01-26
114.13999938964844,2010-01-27
114.3499984741211,2010-01-28
113.30000305175781,2010-01-29
117.48999786376953,2010-02-01
117.37000274658203,2010-02-02
119.06999969482422,2010-02-03
113.45999908447266,2010-02-04
114.19000244140625,2010-02-05
111.20999908447266,2010-02-08
113.29000091552734,2010-02-09
109.33000183105469,2010-02-10
113.80999755859375,2010-02-11
115.0999984741211,2010-02-12
121.36000061035156,2010-02-16
124.22000122070312,2010-02-17
126.29000091552734,2010-02-18
116.0,2010-02-19
113.08999633789062,2010-02-22
105.77999877929688,2010-02-23
105.12999725341797,2010-02-24
102.97000122070312,2010-02-25
105.75,2010-02-26
105.62000274658203,2010-03-01
107.26000213623047,2010-03-02
107.63999938964844,2010-03-03
108.05000305175781,2010-03-04
108.62000274658203,2010-03-05
108.63999938964844,2010-03-08
106.22000122070312,2010-03-09
110.94999694824219,2010-03-10
113.69000244140625,2010-03-11
115.52999877929688,2010-03-12
114.91999816894531,2010-03-15
115.23999786376953,2010-03-16
114.52999877929688,2010-03-17
115.12999725341797,2010-03-18
113.30000305175781,2010-03-19
109.36000061035156,2010-03-22
112.0199966430664,2010-03-23
109.44999694824219,2010-03-24
112.05000305175781,2010-03-25
116.5,2010-03-26
119.37000274658203,2010-03-29
122.18000030517578,2010-03-30
122.6500015258789,2010-03-31
121.30000305175781,2010-04-01
122.27999877929688,2010-04-05
120.52999877929688,2010-04-06
126.5999984741211,2010-04-07
126.25,2010-04-08
124.08999633789062,2010-04-09
127.86000061035156,2010-04-12
126.75,2010-04-13
132.60000610351562,2010-04-14
137.89999389648438,2010-04-15
134.32000732421875,2010-04-16
132.8000030517578,2010-04-19
134.1199951171875,2010-04-20
130.49000549316406,2010-04-21
133.94000244140625,2010-04-22
133.8699951171875,2010-04-23
131.9499969482422,2010-04-26
128.36000061035156,2010-04-27
128.1300048828125,2010-04-28
150.8699951171875,2010-04-29
143.97999572753906,2010-04-30
146.91000366210938,2010-05-03
139.72999572753906,2010-05-04
133.9499969482422,2010-05-05
122.23999786376953,2010-05-06
122.55000305175781,2010-05-07
130.17999267578125,2010-05-10
127.44999694824219,2010-05-11
128.6199951171875,2010-05-12
126.0,2010-05-13
120.30999755859375,2010-05-14
113.16999816894531,2010-05-17
110.05999755859375,2010-05-18
110.0,2010-05-19
109.62000274658203,2010-05-20
113.94999694824219,2010-05-21
109.20999908447266,2010-05-24
112.62000274658203,2010-05-25
110.3499984741211,2010-05-26
115.80000305175781,2010-05-27
112.36000061035156,2010-05-28
107.11000061035156,2010-06-01
110.9800033569336,2010-06-02
112.95999908447266,2010-06-03
109.83999633789062,2010-06-04
104.9800033569336,2010-06-07
104.37999725341797,2010-06-08
103.06999969482422,2010-06-09
109.36000061035156,2010-06-10
107.2699966430664,2010-06-11
107.52999877929688,2010-06-14
117.2699966430664,2010-06-15
118.7699966430664,2010-06-16
123.44999694824219,2010-06-17
123.68000030517578,2010-06-18
122.44999694824219,2010-06-21
119.83999633789062,2010-06-22
120.75,2010-06-23
116.87999725341797,2010-06-24
119.26000213623047,2010-06-25
119.2300033569336,2010-06-28
114.41999816894531,2010-06-29
113.83000183105469,2010-06-30
117.44999694824219,2010-07-01
120.5199966430664,2010-07-02
121.87999725341797,2010-07-06
128.47999572753906,2010-07-07
130.64999389648438,2010-07-08
132.1300048828125,2010-07-09
129.7100067138672,2010-07-12
130.63999938964844,2010-07-13
133.2100067138672,2010-07-14
131.4600067138672,2010-07-15
128.9199981689453,2010-07-16
131.5500030517578,2010-07-19
136.22000122070312,2010-07-20
135.10000610351562,2010-07-21
137.67999267578125,2010-07-22
139.99000549316406,2010-07-23
139.39999389648438,2010-07-26
136.74000549316406,2010-07-27
137.0399932861328,2010-07-28
135.5,2010-07-29
125.44999694824219,2010-07-30
126.13999938964844,2010-08-02
126.69999694824219,2010-08-03
131.4499969482422,2010-08-04
129.72999572753906,2010-08-05
129.33999633789062,2010-08-06
129.9499969482422,2010-08-09
129.22000122070312,2010-08-10
125.44000244140625,2010-08-11
124.6500015258789,2010-08-12
124.5199966430664,2010-08-13
125.05000305175781,2010-08-16
125.86000061035156,2010-08-17
125.08000183105469,2010-08-18
123.20999908447266,2010-08-19
125.02999877929688,2010-08-20
126.29000091552734,2010-08-23
125.16000366210938,2010-08-24
124.9800033569336,2010-08-25
126.68000030517578,2010-08-26
128.8800048828125,2010-08-27
126.27999877929688,2010-08-30
127.8499984741211,2010-08-31
130.1699981689453,2010-09-01
134.88999938964844,2010-09-02
136.4499969482422,2010-09-03
134.7899932861328,2010-09-07
137.25,2010-09-08
138.33999633789062,2010-09-09
138.41000366210938,2010-09-10
138.85000610351562,2010-09-13
141.27000427246094,2010-09-14
140.25999450683594,2010-09-15
144.74000549316406,2010-09-16
144.8800048828125,2010-09-17
145.82000732421875,2010-09-20
146.0,2010-09-21
143.5500030517578,2010-09-22
143.22999572753906,2010-09-23
147.08999633789062,2010-09-24
147.91000366210938,2010-09-27
148.52000427246094,2010-09-28
149.27000427246094,2010-09-29
147.35000610351562,2010-09-30
147.22999572753906,2010-10-01
142.27000427246094,2010-10-04
142.6300048828125,2010-10-05
138.63999938964844,2010-10-06
140.55999755859375,2010-10-07
137.6199951171875,2010-10-08
139.5,2010-10-11
137.00999450683594,2010-10-12
136.92999267578125,2010-10-13
142.27000427246094,2010-10-14
144.55999755859375,2010-10-15
147.07000732421875,2010-10-18
143.9199981689453,2010-10-19
143.38999938964844,2010-10-20
145.07000732421875,2010-10-21
145.5500030517578,2010-10-22
147.14999389648438,2010-10-25
148.14999389648438,2010-10-26
150.3000030517578,2010-10-27
151.14999389648438,2010-10-28
137.67999267578125,2010-10-29
134.44000244140625,2010-11-01
137.63999938964844,2010-11-02
137.63999938964844,2010-11-03
136.47999572753906,2010-11-04
138.8300018310547,2010-11-05
140.25999450683594,2010-11-08
138.6199951171875,2010-11-09
140.11000061035156,2010-11-10
140.9499969482422,2010-11-11
138.38999938964844,2010-11-12
139.66000366210938,2010-11-15
130.69000244140625,2010-11-16
122.83000183105469,2010-11-17
123.63999938964844,2010-11-18
126.75,2010-11-19
124.52999877929688,2010-11-22
124.19999694824219,2010-11-23
126.38999938964844,2010-11-24
126.22000122070312,2010-11-26
122.3499984741211,2010-11-29
122.8499984741211,2010-11-30
126.73999786376953,2010-12-01
131.47000122070312,2010-12-02
131.0399932861328,2010-12-03
134.0500030517578,2010-12-06
130.97999572753906,2010-12-07
133.5,2010-12-08
133.22000122070312,2010-12-09
138.1999969482422,2010-12-10
136.8000030517578,2010-12-13
137.0399932861328,2010-12-14
135.14999389648438,2010-12-15
135.61000061035156,2010-12-16
133.25,2010-12-17
132.24000549316406,2010-12-20
133.02999877929688,2010-12-21
131.66000366210938,2010-12-22
131.92999267578125,2010-12-23
131.17999267578125,2010-12-27
129.27000427246094,2010-12-28
129.82000732421875,2010-12-29
131.08999633789062,2010-12-30
130.13999938964844,2010-12-31
132.77999877929688,2011-01-03
131.1199951171875,2011-01-04
131.60000610351562,2011-01-05
134.52999877929688,2011-01-06
133.5800018310547,2011-01-07
136.42999267578125,2011-01-10
137.69000244140625,2011-01-11
139.8300018310547,2011-01-12
141.5500030517578,2011-01-13
140.83999633789062,2011-01-14
147.9499969482422,2011-01-18
143.67999267578125,2011-01-19
147.38999938964844,2011-01-20
147.41000366210938,2011-01-21
156.39999389648438,2011-01-24
150.6199951171875,2011-01-25
151.86000061035156,2011-01-26
151.02000427246094,2011-01-27
147.49000549316406,2011-01-28
154.5800018310547,2011-01-31
156.10000610351562,2011-02-01
164.39999389648438,2011-02-02
162.1699981689453,2011-02-03
157.94000244140625,2011-02-04
159.3000030517578,2011-02-07
158.47999572753906,2011-02-08
155.27999877929688,2011-02-09
157.47000122070312,2011-02-10
166.11000061035156,2011-02-11
167.75,2011-02-14
166.25999450683594,2011-02-15
169.0,2011-02-16
170.8000030517578,2011-02-17
168.22000122070312,2011-02-18
164.10000610351562,2011-02-22
163.02000427246094,2011-02-23
164.67999267578125,2011-02-24
155.72000122070312,2011-02-25
147.38999938964844,2011-02-28
147.3699951171875,2011-03-01
145.63999938964844,2011-03-02
145.91000366210938,2011-03-03
146.57000732421875,2011-03-04
142.5500030517578,2011-03-07
143.1699981689453,2011-03-08
142.6999969482422,2011-03-09
140.0500030517578,2011-03-10
139.74000549316406,2011-03-11
146.91000366210938,2011-03-14
158.91000366210938,2011-03-15
155.0800018310547,2011-03-16
154.0,2011-03-17
149.66000366210938,2011-03-18
150.17999267578125,2011-03-21
149.0,2011-03-22
149.85000610351562,2011-03-23
150.17999267578125,2011-03-24
150.44000244140625,2011-03-25
153.27999877929688,2011-03-28
156.0800018310547,2011-03-29
155.38999938964844,2011-03-30
160.83999633789062,2011-03-31
160.39999389648438,2011-04-01
156.25999450683594,2011-04-04
153.00999450683594,2011-04-05
150.60000610351562,2011-04-06
148.8000030517578,2011-04-07
147.32000732421875,2011-04-08
144.39999389648438,2011-04-11
143.64999389648438,2011-04-12
144.72999572753906,2011-04-13
140.89999389648438,2011-04-14
137.63999938964844,2011-04-15
136.94000244140625,2011-04-18
134.25999450683594,2011-04-19
138.47000122070312,2011-04-20
137.22000122070312,2011-04-21
134.7100067138672,2011-04-25
136.49000549316406,2011-04-26
138.58999633789062,2011-04-27
138.38999938964844,2011-04-28
139.57000732421875,2011-04-29
137.52999877929688,2011-05-02
134.66000366210938,2011-05-03
126.30999755859375,2011-05-04
127.91000366210938,2011-05-05
129.9600067138672,2011-05-06
130.0399932861328,2011-05-09
128.50999450683594,2011-05-10
124.30000305175781,2011-05-11
132.07000732421875,2011-05-12
125.6500015258789,2011-05-13
125.27999877929688,2011-05-16
126.62000274658203,2011-05-17
129.24000549316406,2011-05-18
128.3699951171875,2011-05-19
126.37999725341797,2011-05-20
124.0999984741211,2011-05-23
123.88999938964844,2011-05-24
120.62000274658203,2011-05-25
117.95999908447266,2011-05-26
121.37000274658203,2011-05-27
124.25,2011-05-31
119.70999908447266,2011-06-01
120.54000091552734,2011-06-02
118.66000366210938,2011-06-03
116.62999725341797,2011-06-06
117.86000061035156,2011-06-07
114.38999938964844,2011-06-08
114.05999755859375,2011-06-09
117.08999633789062,2011-06-10
116.30999755859375,2011-06-13
119.30000305175781,2011-06-14
116.76000213623047,2011-06-15
118.83000183105469,2011-06-16
121.55000305175781,2011-06-17
125.0199966430664,2011-06-20
124.6500015258789,2011-06-21
122.94999694824219,2011-06-22
122.44999694824219,2011-06-23
116.55999755859375,2011-06-24
116.68000030517578,2011-06-27
124.61000061035156,2011-06-28
129.4199981689453,2011-06-29
132.27000427246094,2011-06-30
133.05999755859375,2011-07-01
132.08999633789062,2011-07-05
131.52999877929688,2011-07-06
132.8699951171875,2011-07-07
132.60000610351562,2011-07-08
126.93000030517578,2011-07-11
123.97000122070312,2011-07-12
125.18000030517578,2011-07-13
123.19000244140625,2011-07-14
124.63999938964844,2011-07-15
121.93000030517578,2011-07-18
123.94000244140625,2011-07-19
123.36000061035156,2011-07-20
125.19999694824219,2011-07-21
124.12000274658203,2011-07-22
120.5999984741211,2011-07-25
120.2699966430664,2011-07-26
116.5999984741211,2011-07-27
117.6500015258789,2011-07-28
118.2300033569336,2011-07-29
117.38999938964844,2011-08-01
115.04000091552734,2011-08-02
115.25,2011-08-03
107.94000244140625,2011-08-04
105.43000030517578,2011-08-05
99.87999725341797,2011-08-08
99.69999694824219,2011-08-09
100.36000061035156,2011-08-10
103.04000091552734,2011-08-11
104.12999725341797,2011-08-12
106.0999984741211,2011-08-15
104.45999908447266,2011-08-16
99.45999908447266,2011-08-17
94.7699966430664,2011-08-18
88.68000030517578,2011-08-19
87.69999694824219,2011-08-22
94.33000183105469,2011-08-23
95.79000091552734,2011-08-24
96.48999786376953,2011-08-25
100.70999908447266,2011-08-26
102.30999755859375,2011-08-29
101.93000030517578,2011-08-30
99.9800033569336,2011-08-31
96.94000244140625,2011-09-01
90.0999984741211,2011-09-02
87.58999633789062,2011-09-06
90.1500015258789,2011-09-07
86.66999816894531,2011-09-08
84.95999908447266,2011-09-09
86.08000183105469,2011-09-12
90.91000366210938,2011-09-13
91.5,2011-09-14
90.55999755859375,2011-09-15
85.69999694824219,2011-09-16
83.91000366210938,2011-09-19
79.20999908447266,2011-09-20
73.5199966430664,2011-09-21
66.8499984741211,2011-09-22
70.23999786376953,2011-09-23
71.72000122070312,2011-09-26
72.2699966430664,2011-09-27
64.75,2011-09-28
65.02999877929688,2011-09-29
63.209999084472656,2011-09-30
57.900001525878906,2011-10-03
57.779998779296875,2011-10-04
60.869998931884766,2011-10-05
64.7300033569336,2011-10-06
59.7400016784668,2011-10-07
59.779998779296875,2011-10-10
55.90999984741211,2011-10-11
57.08000183105469,2011-10-12
56.849998474121094,2011-10-13
56.22999954223633,2011-10-14
52.959999084472656,2011-10-17
55.90999984741211,2011-10-18
51.06999969482422,2011-10-19
52.310001373291016,2011-10-20
53.77000045776367,2011-10-21
57.95000076293945,2011-10-24
43.27000045776367,2011-10-25
46.11000061035156,2011-10-26
52.900001525878906,2011-10-27
53.9900016784668,2011-10-28
49.77000045776367,2011-10-31
46.779998779296875,2011-11-01
47.22999954223633,2011-11-02
48.18000030517578,2011-11-03
49.59000015258789,2011-11-04
47.7400016784668,2011-11-07
47.54999923706055,2011-11-08
44.97999954223633,2011-11-09
45.130001068115234,2011-11-10
46.09000015258789,2011-11-11
44.650001525878906,2011-11-14
45.0099983215332,2011-11-15
44.060001373291016,2011-11-16
45.61000061035156,2011-11-17
45.439998626708984,2011-11-18
43.529998779296875,2011-11-21
40.79999923706055,2011-11-22
41.58000183105469,2011-11-23
40.31999969482422,2011-11-25
44.560001373291016,2011-11-28
43.810001373291016,2011-11-29
47.86000061035156,2011-11-30
47.54999923706055,2011-12-01
47.77000045776367,2011-12-02
47.75,2011-12-05
46.11000061035156,2011-12-06
47.9900016784668,2011-12-07
45.16999816894531,2011-12-08
45.66999816894531,2011-12-09
44.36000061035156,2011-12-12
42.56999969482422,2011-12-13
33.45000076293945,2011-12-14
31.450000762939453,2011-12-15
31.90999984741211,2011-12-16
30.5,2011-12-19
32.880001068115234,2011-12-20
31.799999237060547,2011-12-21
34.150001525878906,2011-12-22
34.70000076293945,2011-12-23
32.939998626708984,2011-12-27
32.119998931884766,2011-12-28
32.86000061035156,2011-12-29
33.7599983215332,2011-12-30
35.790000915527344,2012-01-03
34.70000076293945,2012-01-04
35.47999954223633,2012-01-05
35.27000045776367,2012-01-06
36.84000015258789,2012-01-09
38.77000045776367,2012-01-10
41.79999923706055,2012-01-11
41.59000015258789,2012-01-12
39.91999816894531,2012-01-13
40.0,2012-01-17
42.9900016784668,2012-01-18
38.70000076293945,2012-01-19
38.45000076293945,2012-01-20
37.869998931884766,2012-01-23
38.08000183105469,2012-01-24
38.61000061035156,2012-01-25
40.939998626708984,2012-01-26
45.540000915527344,2012-01-27
43.79999923706055,2012-01-30
42.279998779296875,2012-01-31
42.68000030517578,2012-02-01
44.7400016784668,2012-02-02
45.15999984741211,2012-02-03
46.4900016784668,2012-02-06
46.59000015258789,2012-02-07
45.810001373291016,2012-02-08
49.029998779296875,2012-02-09
43.90999984741211,2012-02-10
41.720001220703125,2012-02-13
39.209999084472656,2012-02-14
39.11000061035156,2012-02-15
39.709999084472656,2012-02-16
42.59000015258789,2012-02-17
42.380001068115234,2012-02-21
40.45000076293945,2012-02-22
37.20000076293945,2012-02-23
35.58000183105469,2012-02-24
36.130001068115234,2012-02-27
36.400001525878906,2012-02-28
32.29999923706055,2012-02-29
30.420000076293945,2012-03-01
30.020000457763672,2012-03-02
28.079999923706055,2012-03-05
27.6299991607666,2012-03-06
25.799999237060547,2012-03-07
26.149999618530273,2012-03-08
27.489999771118164,2012-03-09
25.829999923706055,2012-03-12
27.31999969482422,2012-03-13
27.100000381469727,2012-03-14
27.84000015258789,2012-03-15
29.079999923706055,2012-03-16
28.670000076293945,2012-03-19
27.459999084472656,2012-03-20
26.329999923706055,2012-03-21
26.950000762939453,2012-03-22
26.110000610351562,2012-03-23
26.420000076293945,2012-03-26
26.110000610351562,2012-03-27
25.06999969482422,2012-03-28
25.1200008392334,2012-03-29
25.049999237060547,2012-03-30
24.530000686645508,2012-04-02
22.600000381469727,2012-04-03
21.729999542236328,2012-04-04
20.979999542236328,2012-04-05
20.190000534057617,2012-04-09
21.3799991607666,2012-04-10
22.5,2012-04-11
22.0,2012-04-12
20.829999923706055,2012-04-13
20.81999969482422,2012-04-16
22.959999084472656,2012-04-17
21.360000610351562,2012-04-18
21.399999618530273,2012-04-19
20.649999618530273,2012-04-20
19.25,2012-04-23
18.639999389648438,2012-04-24
18.299999237060547,2012-04-25
18.309999465942383,2012-04-26
18.350000381469727,2012-04-27
18.399999618530273,2012-04-30
18.420000076293945,2012-05-01
18.209999084472656,2012-05-02
18.06999969482422,2012-05-03
16.940000534057617,2012-05-04
17.670000076293945,2012-05-07
16.540000915527344,2012-05-08
16.920000076293945,2012-05-09
16.09000015258789,2012-05-10
16.139999389648438,2012-05-11
16.15999984741211,2012-05-14
15.229999542236328,2012-05-15
13.979999542236328,2012-05-16
14.920000076293945,2012-05-17
13.65999984741211,2012-05-18
13.829999923706055,2012-05-21
13.600000381469727,2012-05-22
14.260000228881836,2012-05-23
14.220000267028809,2012-05-24
14.329999923706055,2012-05-25
14.229999542236328,2012-05-29
13.399999618530273,2012-05-30
12.5600004196167,2012-05-31
11.770000457763672,2012-06-01
12.279999732971191,2012-06-04
12.649999618530273,2012-06-05
13.3100004196167,2012-06-06
12.84000015258789,2012-06-07
12.800000190734863,2012-06-08
12.329999923706055,2012-06-11
14.949999809265137,2012-06-12
13.84000015258789,2012-06-13
13.449999809265137,2012-06-14
13.949999809265137,2012-06-15
14.470000267028809,2012-06-18
15.229999542236328,2012-06-19
14.930000305175781,2012-06-20
14.539999961853027,2012-06-21
15.880000114440918,2012-06-22
15.199999809265137,2012-06-25
14.890000343322754,2012-06-26
15.350000381469727,2012-06-27
14.75,2012-06-28
15.0600004196167,2012-06-29
15.279999732971191,2012-07-02
15.670000076293945,2012-07-03
15.430000305175781,2012-07-05
15.010000228881836,2012-07-06
14.550000190734863,2012-07-09
14.180000305175781,2012-07-10
14.649999618530273,2012-07-11
14.010000228881836,2012-07-12
14.170000076293945,2012-07-13
14.979999542236328,2012-07-16
14.460000038146973,2012-07-17
14.470000267028809,2012-07-18
15.130000114440918,2012-07-19
14.789999961853027,2012-07-20
14.220000267028809,2012-07-23
14.069999694824219,2012-07-24
14.180000305175781,2012-07-25
14.0,2012-07-26
14.5,2012-07-27
14.210000038146973,2012-07-30
15.539999961853027,2012-07-31
14.800000190734863,2012-08-01
17.93000030517578,2012-08-02
17.059999465942383,2012-08-03
19.059999465942383,2012-08-06
20.68000030517578,2012-08-07
21.40999984741211,2012-08-08
21.700000762939453,2012-08-09
21.43000030517578,2012-08-10
20.489999771118164,2012-08-13
20.040000915527344,2012-08-14
21.100000381469727,2012-08-15
21.489999771118164,2012-08-16
21.260000228881836,2012-08-17
22.459999084472656,2012-08-20
24.139999389648438,2012-08-21
23.93000030517578,2012-08-22
24.610000610351562,2012-08-23
24.770000457763672,2012-08-24
25.540000915527344,2012-08-27
25.700000762939453,2012-08-28
24.200000762939453,2012-08-29
19.670000076293945,2012-08-30
19.989999771118164,2012-08-31
18.920000076293945,2012-09-04
18.649999618530273,2012-09-05
20.030000686645508,2012-09-06
20.440000534057617,2012-09-07
20.790000915527344,2012-09-10
21.799999237060547,2012-09-11
22.479999542236328,2012-09-12
22.610000610351562,2012-09-13
24.610000610351562,2012-09-14
23.239999771118164,2012-09-17
23.149999618530273,2012-09-18
23.479999542236328,2012-09-19
22.56999969482422,2012-09-20
21.200000762939453,2012-09-21
21.0,2012-09-24
20.510000228881836,2012-09-25
20.899999618530273,2012-09-26
23.110000610351562,2012-09-27
22.149999618530273,2012-09-28
21.93000030517578,2012-10-01
22.8799991607666,2012-10-02
22.0,2012-10-03
22.549999237060547,2012-10-04
20.06999969482422,2012-10-05
20.260000228881836,2012-10-08
20.799999237060547,2012-10-09
21.040000915527344,2012-10-10
21.719999313354492,2012-10-11
22.110000610351562,2012-10-12
22.25,2012-10-15
24.09000015258789,2012-10-16
25.170000076293945,2012-10-17
25.139999389648438,2012-10-18
23.540000915527344,2012-10-19
23.799999237060547,2012-10-22
23.309999465942383,2012-10-23
23.360000610351562,2012-10-24
23.770000457763672,2012-10-25
23.969999313354492,2012-10-26
24.299999237060547,2012-10-31
24.75,2012-11-01
22.540000915527344,2012-11-02
23.329999923706055,2012-11-05
24.790000915527344,2012-11-06
23.670000076293945,2012-11-07
24.149999618530273,2012-11-08
24.549999237060547,2012-11-09
25.43000030517578,2012-11-12
24.399999618530273,2012-11-13
23.450000762939453,2012-11-14
23.25,2012-11-15
23.540000915527344,2012-11-16
24.149999618530273,2012-11-19
23.8700008392334,2012-11-20
24.469999313354492,2012-11-21
24.450000762939453,2012-11-23
25.309999465942383,2012-11-26
26.280000686645508,2012-11-27
27.209999084472656,2012-11-28
27.030000686645508,2012-11-29
26.989999771118164,2012-11-30
27.5,2012-12-03
29.610000610351562,2012-12-04
29.940000534057617,2012-12-05
30.719999313354492,2012-12-06
29.90999984741211,2012-12-07
30.030000686645508,2012-12-10
31.079999923706055,2012-12-11
32.0,2012-12-12
31.770000457763672,2012-12-13
32.560001373291016,2012-12-14
32.029998779296875,2012-12-17
32.0,2012-12-18
33.029998779296875,2012-12-19
32.25,2012-12-20
30.920000076293945,2012-12-21
30.260000228881836,2012-12-24
30.6299991607666,2012-12-26
30.020000457763672,2012-12-27
29.799999237060547,2012-12-28
30.860000610351562,2012-12-31
31.989999771118164,2013-01-02
34.40999984741211,2013-01-03
33.59000015258789,2013-01-04
31.3700008392334,2013-01-07
31.020000457763672,2013-01-08
31.90999984741211,2013-01-09
31.969999313354492,2013-01-10
32.0099983215332,2013-01-11
31.209999084472656,2013-01-14
31.6200008392334,2013-01-15
30.719999313354492,2013-01-16
30.530000686645508,2013-01-17
30.079999923706055,2013-01-18
31.579999923706055,2013-01-22
31.149999618530273,2013-01-23
30.299999237060547,2013-01-24
30.209999084472656,2013-01-25
29.700000762939453,2013-01-28
27.940000534057617,2013-01-29
27.90999984741211,2013-01-30
28.18000030517578,2013-01-31
28.329999923706055,2013-02-01
28.34000015258789,2013-02-04
29.020000457763672,2013-02-05
31.1299991607666,2013-02-06
31.110000610351562,2013-02-07
30.399999618530273,2013-02-08
32.36000061035156,2013-02-11
33.7400016784668,2013-02-12
32.45000076293945,2013-02-13
34.91999816894531,2013-02-14
34.09000015258789,2013-02-15
36.130001068115234,2013-02-19
35.130001068115234,2013-02-20
34.40999984741211,2013-02-21
33.810001373291016,2013-02-22
32.7400016784668,2013-02-25
31.360000610351562,2013-02-26
27.040000915527344,2013-02-27
25.84000015258789,2013-02-28
25.350000381469727,2013-03-01
24.700000762939453,2013-03-04
25.100000381469727,2013-03-05
25.899999618530273,2013-03-06
26.100000381469727,2013-03-07
26.290000915527344,2013-03-08
26.59000015258789,2013-03-11
27.440000534057617,2013-03-12
26.899999618530273,2013-03-13
27.260000228881836,2013-03-14
26.610000610351562,2013-03-15
26.93000030517578,2013-03-18
27.84000015258789,2013-03-19
29.489999771118164,2013-03-20
29.0,2013-03-21
28.850000381469727,2013-03-22
28.020000457763672,2013-03-25
27.600000381469727,2013-03-26
27.43000030517578,2013-03-27
26.959999084472656,2013-03-28
26.81999969482422,2013-04-01
26.260000228881836,2013-04-02
26.100000381469727,2013-04-03
26.459999084472656,2013-04-04
26.440000534057617,2013-04-05
27.040000915527344,2013-04-08
39.349998474121094,2013-04-09
36.31999969482422,2013-04-10
37.189998626708984,2013-04-11
37.11000061035156,2013-04-12
36.0099983215332,2013-04-15
37.560001373291016,2013-04-16
37.33000183105469,2013-04-17
37.66999816894531,2013-04-18
38.099998474121094,2013-04-19
38.75,2013-04-22
40.34000015258789,2013-04-23
45.11000061035156,2013-04-24
44.470001220703125,2013-04-25
44.08000183105469,2013-04-26
45.56999969482422,2013-04-29
46.560001373291016,2013-04-30
45.779998779296875,2013-05-01
46.439998626708984,2013-05-02
46.0,2013-05-03
47.689998626708984,2013-05-06
43.43000030517578,2013-05-07
45.209999084472656,2013-05-08
47.119998931884766,2013-05-09
49.34000015258789,2013-05-10
50.45000076293945,2013-05-13
50.619998931884766,2013-05-14
50.06999969482422,2013-05-15
48.369998931884766,2013-05-16
49.97999954223633,2013-05-17
54.88999938964844,2013-05-20
55.630001068115234,2013-05-21
52.400001525878906,2013-05-22
51.58000183105469,2013-05-23
51.54999923706055,2013-05-24
51.11000061035156,2013-05-28
51.7599983215332,2013-05-29
55.150001525878906,2013-05-30
54.38999938964844,2013-05-31
53.33000183105469,2013-06-03
52.619998931884766,2013-06-04
51.029998779296875,2013-06-05
53.2599983215332,2013-06-06
53.09000015258789,2013-06-07
56.400001525878906,2013-06-10
52.290000915527344,2013-06-11
46.65999984741211,2013-06-12
45.849998474121094,2013-06-13
44.709999084472656,2013-06-14
45.34000015258789,2013-06-17
45.959999084472656,2013-06-18
44.540000915527344,2013-06-19
41.970001220703125,2013-06-20
41.369998931884766,2013-06-21
41.25,2013-06-24
44.47999954223633,2013-06-25
45.119998931884766,2013-06-26
44.5,2013-06-27
44.810001373291016,2013-06-28
46.310001373291016,2013-07-01
45.16999816894531,2013-07-02
45.54999923706055,2013-07-03
46.400001525878906,2013-07-05
46.060001373291016,2013-07-08
44.91999816894531,2013-07-09
44.650001525878906,2013-07-10
46.470001220703125,2013-07-11
47.650001525878906,2013-07-12
50.27000045776367,2013-07-15
48.90999984741211,2013-07-16
49.060001373291016,2013-07-17
48.86000061035156,2013-07-18
48.310001373291016,2013-07-19
49.04999923706055,2013-07-22
48.0,2013-07-23
46.7599983215332,2013-07-24
47.540000915527344,2013-07-25
47.54999923706055,2013-07-26
47.29999923706055,2013-07-29
48.47999954223633,2013-07-30
49.220001220703125,2013-07-31
48.150001525878906,2013-08-01
47.29999923706055,2013-08-02
47.86000061035156,2013-08-05
46.75,2013-08-06
