EQT,Date
1.607949137687683,1990-05-07
1.6192740201950073,1990-05-08
1.63625967502594,1990-05-09
1.641921043395996,1990-05-10
1.6645684242248535,1990-05-11
1.6702290773391724,1990-05-14
1.6702290773391724,1990-05-15
1.6702290773391724,1990-05-16
1.6985385417938232,1990-05-17
1.681552529335022,1990-05-18
1.7098627090454102,1990-05-21
1.7325102090835571,1990-05-22
1.7268470525741577,1990-05-23
1.7268470525741577,1990-05-24
1.715524673461914,1990-05-25
1.7042006254196167,1990-05-29
1.7042006254196167,1990-05-30
1.7042006254196167,1990-05-31
1.6928761005401611,1990-06-01
1.6928761005401611,1990-06-04
1.6985385417938232,1990-06-05
1.6985385417938232,1990-06-06
1.6872155666351318,1990-06-07
1.6928761005401611,1990-06-08
1.7042006254196167,1990-06-11
1.7098627090454102,1990-06-12
1.7042006254196167,1990-06-13
1.681552529335022,1990-06-14
1.681552529335022,1990-06-15
1.6702290773391724,1990-06-18
1.6702290773391724,1990-06-19
1.6645684242248535,1990-06-20
1.641921043395996,1990-06-21
1.6475818157196045,1990-06-22
1.63625967502594,1990-06-25
1.6192740201950073,1990-06-26
1.641921043395996,1990-06-27
1.653244137763977,1990-06-28
1.653244137763977,1990-06-29
1.6475818157196045,1990-07-02
1.641921043395996,1990-07-03
1.6192740201950073,1990-07-05
1.6475818157196045,1990-07-06
1.6249356269836426,1990-07-09
1.6192740201950073,1990-07-10
1.6249356269836426,1990-07-11
1.6758923530578613,1990-07-12
1.6645684242248535,1990-07-13
1.6589069366455078,1990-07-16
1.6475818157196045,1990-07-17
1.6022883653640747,1990-07-18
1.6305984258651733,1990-07-19
1.653244137763977,1990-07-20
1.6136112213134766,1990-07-23
1.653244137763977,1990-07-24
1.641921043395996,1990-07-25
1.6249356269836426,1990-07-26
1.6305984258651733,1990-07-27
1.6192740201950073,1990-07-30
1.63625967502594,1990-07-31
1.641921043395996,1990-08-01
1.7494949102401733,1990-08-02
1.7608181238174438,1990-08-03
1.7932573556900024,1990-08-06
1.7704130411148071,1990-08-07
1.776124119758606,1990-08-08
1.7589913606643677,1990-08-09
1.7589913606643677,1990-08-10
1.764702558517456,1990-08-13
1.7989696264266968,1990-08-14
1.7589913606643677,1990-08-15
1.7704130411148071,1990-08-16
1.7532801628112793,1990-08-17
1.7704130411148071,1990-08-20
1.764702558517456,1990-08-21
1.7532801628112793,1990-08-22
1.7589913606643677,1990-08-23
1.7304370403289795,1990-08-24
1.7133032083511353,1990-08-27
1.7247248888015747,1990-08-28
1.7589913606643677,1990-08-29
1.7190146446228027,1990-08-30
1.690459132194519,1990-08-31
1.7361477613449097,1990-09-04
1.7475693225860596,1990-09-05
1.7589913606643677,1990-09-06
1.8046798706054688,1990-09-07
1.8275225162506104,1990-09-10
1.850366234779358,1990-09-11
1.8275225162506104,1990-09-12
1.8332349061965942,1990-09-13
1.810390591621399,1990-09-14
1.8275225162506104,1990-09-17
1.8389447927474976,1990-09-18
1.8389447927474976,1990-09-19
1.8275225162506104,1990-09-20
1.8332349061965942,1990-09-21
1.850366234779358,1990-09-24
1.8332349061965942,1990-09-25
1.7818354368209839,1990-09-26
1.7704130411148071,1990-09-27
1.7133032083511353,1990-09-28
1.7589913606643677,1990-10-01
1.8332349061965942,1990-10-02
1.8275225162506104,1990-10-03
1.810390591621399,1990-10-04
1.7989696264266968,1990-10-05
1.7989696264266968,1990-10-08
1.7875462770462036,1990-10-09
1.7133032083511353,1990-10-10
1.6847479343414307,1990-10-11
1.7133032083511353,1990-10-12
1.7190146446228027,1990-10-15
1.7133032083511353,1990-10-16
1.690459132194519,1990-10-17
1.7018814086914062,1990-10-18
1.696169137954712,1990-10-19
1.7190146446228027,1990-10-22
1.7247248888015747,1990-10-23
1.7247248888015747,1990-10-24
1.7190146446228027,1990-10-25
1.7304370403289795,1990-10-26
1.7361477613449097,1990-10-29
1.7361477613449097,1990-10-30
1.7818354368209839,1990-10-31
1.764702558517456,1990-11-01
1.7818354368209839,1990-11-02
1.7636220455169678,1990-11-05
1.7636220455169678,1990-11-06
1.734804630279541,1990-11-07
1.7520956993103027,1990-11-08
1.7578587532043457,1990-11-09
1.746332049369812,1990-11-12
1.746332049369812,1990-11-13
1.7578587532043457,1990-11-14
1.769386649131775,1990-11-15
1.798203706741333,1990-11-16
1.798203706741333,1990-11-19
1.792439341545105,1990-11-20
1.8039672374725342,1990-11-21
1.798203706741333,1990-11-23
1.8212579488754272,1990-11-26
1.8154942989349365,1990-11-27
1.786677360534668,1990-11-28
1.786677360534668,1990-11-29
1.798203706741333,1990-11-30
1.8212579488754272,1990-12-03
1.8443100452423096,1990-12-04
1.8270217180252075,1990-12-05
1.7636220455169678,1990-12-06
1.792439341545105,1990-12-07
1.769386649131775,1990-12-10
1.786677360534668,1990-12-11
1.7117512226104736,1990-12-12
1.723278522491455,1990-12-13
1.734804630279541,1990-12-14
1.7290414571762085,1990-12-17
1.7405680418014526,1990-12-18
1.7405680418014526,1990-12-19
1.734804630279541,1990-12-20
1.7175143957138062,1990-12-21
1.7175143957138062,1990-12-24
1.734804630279541,1990-12-26
1.746332049369812,1990-12-27
1.7520956993103027,1990-12-28
1.7520956993103027,1990-12-31
1.7405680418014526,1991-01-02
1.7002242803573608,1991-01-03
1.6483533382415771,1991-01-04
1.6483533382415771,1991-01-07
1.6368262767791748,1991-01-08
1.6195359230041504,1991-01-09
1.6252986192703247,1991-01-10
1.6425893306732178,1991-01-11
1.6368262767791748,1991-01-14
1.6483533382415771,1991-01-15
1.6195359230041504,1991-01-16
1.613771915435791,1991-01-17
1.5791916847229004,1991-01-18
1.5964810848236084,1991-01-21
1.602245569229126,1991-01-22
1.6252986192703247,1991-01-23
1.6195359230041504,1991-01-24
1.677169919013977,1991-01-25
1.6829341650009155,1991-01-28
1.6598800420761108,1991-01-29
1.6598800420761108,1991-01-30
1.6252986192703247,1991-01-31
1.6252986192703247,1991-02-01
1.6651219129562378,1991-02-04
1.6534780263900757,1991-02-05
1.6767654418945312,1991-02-06
1.7000550031661987,1991-02-07
1.7058777809143066,1991-02-08
1.7233432531356812,1991-02-11
1.7233432531356812,1991-02-12
1.7116998434066772,1991-02-13
1.7175213098526,1991-02-14
1.7175213098526,1991-02-15
1.6825886964797974,1991-02-19
1.6942330598831177,1991-02-20
1.7000550031661987,1991-02-21
1.7000550031661987,1991-02-22
1.6825886964797974,1991-02-25
1.6651219129562378,1991-02-26
1.6767654418945312,1991-02-27
1.6767654418945312,1991-02-28
1.6767654418945312,1991-03-01
1.6942330598831177,1991-03-04
1.7233432531356812,1991-03-05
1.7349880933761597,1991-03-06
1.7291650772094727,1991-03-07
1.7058777809143066,1991-03-08
1.7233432531356812,1991-03-11
1.7233432531356812,1991-03-12
1.7291650772094727,1991-03-13
1.7349880933761597,1991-03-14
1.6825886964797974,1991-03-15
1.6884106397628784,1991-03-18
1.6884106397628784,1991-03-19
1.6942330598831177,1991-03-20
1.7175213098526,1991-03-21
1.7466307878494263,1991-03-22
1.7466307878494263,1991-03-25
1.7640974521636963,1991-03-26
1.7349880933761597,1991-03-27
1.752453327178955,1991-03-28
1.7408092021942139,1991-04-01
1.7349880933761597,1991-04-02
1.7000550031661987,1991-04-03
1.7175213098526,1991-04-04
1.7466307878494263,1991-04-05
1.752453327178955,1991-04-08
1.752453327178955,1991-04-09
1.7466307878494263,1991-04-10
1.7640974521636963,1991-04-11
1.7757415771484375,1991-04-12
1.7932072877883911,1991-04-15
1.7873865365982056,1991-04-16
1.8397862911224365,1991-04-17
1.822319507598877,1991-04-18
1.8106746673583984,1991-04-19
1.7582753896713257,1991-04-22
1.7757415771484375,1991-04-23
1.7932072877883911,1991-04-24
1.7640974521636963,1991-04-25
1.7291650772094727,1991-04-26
1.7349880933761597,1991-04-29
1.7582753896713257,1991-04-30
1.7582753896713257,1991-05-01
1.752453327178955,1991-05-02
1.7582753896713257,1991-05-03
1.7690893411636353,1991-05-06
1.792598843574524,1991-05-07
1.821986436843872,1991-05-08
1.816109538078308,1991-05-09
1.798476219177246,1991-05-10
1.8337417840957642,1991-05-13
1.7867223024368286,1991-05-14
1.7632113695144653,1991-05-15
1.745579481124878,1991-05-16
1.745579481124878,1991-05-17
1.7514582872390747,1991-05-20
1.73970365524292,1991-05-21
1.757334589958191,1991-05-22
1.73970365524292,1991-05-23
1.7338261604309082,1991-05-24
1.7514582872390747,1991-05-28
1.7749669551849365,1991-05-29
1.8102314472198486,1991-05-30
1.8043545484542847,1991-05-31
1.798476219177246,1991-06-03
1.8043545484542847,1991-06-04
1.8102314472198486,1991-06-05
1.7867223024368286,1991-06-06
1.7632113695144653,1991-06-07
1.7632113695144653,1991-06-10
1.745579481124878,1991-06-11
1.7867223024368286,1991-06-12
1.7867223024368286,1991-06-13
1.7749669551849365,1991-06-14
1.798476219177246,1991-06-17
1.7808454036712646,1991-06-18
1.745579481124878,1991-06-19
1.73970365524292,1991-06-20
1.7103153467178345,1991-06-21
1.6691746711730957,1991-06-24
1.6397873163223267,1991-06-25
1.622154951095581,1991-06-26
1.6574195623397827,1991-06-27
1.6809289455413818,1991-06-28
1.698561668395996,1991-07-01
1.7044395208358765,1991-07-02
1.6926838159561157,1991-07-03
1.6926838159561157,1991-07-05
1.6691746711730957,1991-07-08
1.6750516891479492,1991-07-09
1.6750516891479492,1991-07-10
1.6868070363998413,1991-07-11
1.6809289455413818,1991-07-12
1.7044395208358765,1991-07-15
1.7279489040374756,1991-07-16
1.745579481124878,1991-07-17
1.745579481124878,1991-07-18
1.73970365524292,1991-07-19
1.7867223024368286,1991-07-22
1.7632113695144653,1991-07-23
1.7690893411636353,1991-07-24
1.7514582872390747,1991-07-25
1.7279489040374756,1991-07-26
1.73970365524292,1991-07-29
1.73970365524292,1991-07-30
1.7279489040374756,1991-07-31
1.698561668395996,1991-08-01
1.7220714092254639,1991-08-02
1.738926887512207,1991-08-05
1.7686011791229248,1991-08-06
1.7270557880401611,1991-08-07
1.7329906225204468,1991-08-08
1.7151864767074585,1991-08-09
1.7092511653900146,1991-08-12
1.7033159732818604,1991-08-13
1.7329906225204468,1991-08-14
1.7151864767074585,1991-08-15
1.7092511653900146,1991-08-16
1.6736425161361694,1991-08-19
1.6914467811584473,1991-08-20
1.6973819732666016,1991-08-21
1.6973819732666016,1991-08-22
1.7329906225204468,1991-08-23
1.7329906225204468,1991-08-26
1.756731629371643,1991-08-27
1.7686011791229248,1991-08-28
1.80420982837677,1991-08-29
1.8220142126083374,1991-08-30
1.8220142126083374,1991-09-03
1.7982752323150635,1991-09-04
1.774534821510315,1991-09-05
1.7804697751998901,1991-09-06
1.7804697751998901,1991-09-09
1.79233980178833,1991-09-10
1.8160792589187622,1991-09-11
1.80420982837677,1991-09-12
1.827948808670044,1991-09-13
1.827948808670044,1991-09-16
1.827948808670044,1991-09-17
1.80420982837677,1991-09-18
1.7864047288894653,1991-09-19
1.7864047288894653,1991-09-20
1.7864047288894653,1991-09-23
1.7864047288894653,1991-09-24
1.7626644372940063,1991-09-25
1.79233980178833,1991-09-26
1.7804697751998901,1991-09-27
1.774534821510315,1991-09-30
1.7686011791229248,1991-10-01
1.7804697751998901,1991-10-02
1.7864047288894653,1991-10-03
1.7804697751998901,1991-10-04
1.774534821510315,1991-10-07
1.7804697751998901,1991-10-08
1.7804697751998901,1991-10-09
1.7982752323150635,1991-10-10
1.7982752323150635,1991-10-11
1.8101439476013184,1991-10-14
1.827948808670044,1991-10-15
1.79233980178833,1991-10-16
1.8220142126083374,1991-10-17
1.869494915008545,1991-10-18
1.8754291534423828,1991-10-21
1.9110374450683594,1991-10-22
1.9169725179672241,1991-10-23
1.9110374450683594,1991-10-24
1.9110374450683594,1991-10-25
1.8872982263565063,1991-10-28
1.8754291534423828,1991-10-29
1.869494915008545,1991-10-30
1.8932340145111084,1991-10-31
1.934777021408081,1991-11-01
1.9256591796875,1991-11-04
1.9616525173187256,1991-11-05
1.967651605606079,1991-11-06
1.9796496629714966,1991-11-07
1.943656086921692,1991-11-08
1.937657356262207,1991-11-11
1.9556540250778198,1991-11-12
1.943656086921692,1991-11-13
1.943656086921692,1991-11-14
1.9256591796875,1991-11-15
1.937657356262207,1991-11-18
1.9136605262756348,1991-11-19
1.895665168762207,1991-11-20
1.889666199684143,1991-11-21
1.871669054031372,1991-11-22
1.859670639038086,1991-11-25
1.871669054031372,1991-11-26
1.8836677074432373,1991-11-27
1.919659972190857,1991-11-29
1.9076632261276245,1991-12-02
1.9016642570495605,1991-12-03
1.871669054031372,1991-12-04
1.8836677074432373,1991-12-05
1.871669054031372,1991-12-06
1.8836677074432373,1991-12-09
1.877668023109436,1991-12-10
1.859670639038086,1991-12-11
1.8416738510131836,1991-12-12
1.8416738510131836,1991-12-13
1.8416738510131836,1991-12-16
1.8416738510131836,1991-12-17
1.8476725816726685,1991-12-18
1.877668023109436,1991-12-19
1.9016642570495605,1991-12-20
1.943656086921692,1991-12-23
1.9496550559997559,1991-12-24
1.937657356262207,1991-12-26
1.9556540250778198,1991-12-27
1.9556540250778198,1991-12-30
1.9616525173187256,1991-12-31
1.9616525173187256,1992-01-02
1.9256591796875,1992-01-03
1.9616525173187256,1992-01-06
1.9496550559997559,1992-01-07
1.9256591796875,1992-01-08
1.9016642570495605,1992-01-09
1.895665168762207,1992-01-10
1.889666199684143,1992-01-13
1.889666199684143,1992-01-14
1.9316591024398804,1992-01-15
1.9496550559997559,1992-01-16
1.967651605606079,1992-01-17
1.943656086921692,1992-01-20
1.919659972190857,1992-01-21
1.9136605262756348,1992-01-22
1.919659972190857,1992-01-23
1.9316591024398804,1992-01-24
1.919659972190857,1992-01-27
1.9076632261276245,1992-01-28
1.9016642570495605,1992-01-29
1.889666199684143,1992-01-30
1.9076632261276245,1992-01-31
1.8839163780212402,1992-02-03
1.865743637084961,1992-02-04
1.865743637084961,1992-02-05
1.853629231452942,1992-02-06
1.8475717306137085,1992-02-07
1.853629231452942,1992-02-10
1.853629231452942,1992-02-11
1.889974594116211,1992-02-12
1.889974594116211,1992-02-13
1.889974594116211,1992-02-14
1.865743637084961,1992-02-18
1.8354557752609253,1992-02-19
1.853629231452942,1992-02-20
1.8233414888381958,1992-02-21
1.8415132761001587,1992-02-24
1.8172831535339355,1992-02-25
1.8172831535339355,1992-02-26
1.8172831535339355,1992-02-27
1.8112245798110962,1992-02-28
1.8293968439102173,1992-03-02
1.8112245798110962,1992-03-03
1.7869954109191895,1992-03-04
1.7869954109191895,1992-03-05
1.7930539846420288,1992-03-06
1.7869954109191895,1992-03-09
1.7748795747756958,1992-03-10
1.7748795747756958,1992-03-11
1.7688220739364624,1992-03-12
1.7748795747756958,1992-03-13
1.756706714630127,1992-03-16
1.744591474533081,1992-03-17
1.744591474533081,1992-03-18
1.7385340929031372,1992-03-19
1.732476830482483,1992-03-20
1.7385340929031372,1992-03-23
1.732476830482483,1992-03-24
1.744591474533081,1992-03-25
1.732476830482483,1992-03-26
1.732476830482483,1992-03-27
1.7264190912246704,1992-03-30
1.7264190912246704,1992-03-31
1.7385340929031372,1992-04-01
1.7385340929031372,1992-04-02
1.756706714630127,1992-04-03
1.7688220739364624,1992-04-06
1.750649094581604,1992-04-07
1.7385340929031372,1992-04-08
1.744591474533081,1992-04-09
1.7627646923065186,1992-04-10
1.744591474533081,1992-04-13
1.7688220739364624,1992-04-14
1.7930539846420288,1992-04-15
1.799110770225525,1992-04-16
1.8051677942276,1992-04-20
1.7688220739364624,1992-04-21
1.7688220739364624,1992-04-22
1.7930539846420288,1992-04-23
1.8051677942276,1992-04-24
1.8293968439102173,1992-04-27
1.8415132761001587,1992-04-28
1.8233414888381958,1992-04-29
1.8415132761001587,1992-04-30
1.865743637084961,1992-05-01
1.884589433670044,1992-05-04
1.9396589994430542,1992-05-05
1.9335397481918335,1992-05-06
1.945778489112854,1992-05-07
1.927420735359192,1992-05-08
1.9396589994430542,1992-05-11
1.9396589994430542,1992-05-12
1.9518969058990479,1992-05-13
1.9396589994430542,1992-05-14
1.945778489112854,1992-05-15
1.9518969058990479,1992-05-18
1.9886102676391602,1992-05-19
1.9641345739364624,1992-05-20
1.9824901819229126,1992-05-21
1.9518969058990479,1992-05-22
1.9702531099319458,1992-05-26
1.9702531099319458,1992-05-27
1.9824901819229126,1992-05-28
1.9580150842666626,1992-05-29
1.9580150842666626,1992-06-01
1.8968279361724854,1992-06-02
1.9396589994430542,1992-06-03
1.9396589994430542,1992-06-04
1.9580150842666626,1992-06-05
1.945778489112854,1992-06-08
1.9518969058990479,1992-06-09
1.945778489112854,1992-06-10
1.9518969058990479,1992-06-11
1.9580150842666626,1992-06-12
1.9518969058990479,1992-06-15
1.9641345739364624,1992-06-16
1.9641345739364624,1992-06-17
1.9702531099319458,1992-06-18
1.9824901819229126,1992-06-19
2.006964921951294,1992-06-22
2.0253219604492188,1992-06-23
2.019202947616577,1992-06-24
2.006964921951294,1992-06-25
2.0008461475372314,1992-06-26
1.994727611541748,1992-06-29
2.006964921951294,1992-06-30
2.006964921951294,1992-07-01
2.0008461475372314,1992-07-02
2.0314409732818604,1992-07-06
2.0314409732818604,1992-07-07
2.0436789989471436,1992-07-08
2.019202947616577,1992-07-09
2.019202947616577,1992-07-10
2.0314409732818604,1992-07-13
2.055915594100952,1992-07-14
2.08651065826416,1992-07-15
2.1109845638275146,1992-07-16
2.1048667430877686,1992-07-17
2.123222827911377,1992-07-20
2.1293418407440186,1992-07-21
2.092627763748169,1992-07-22
2.0803921222686768,1992-07-23
2.1048667430877686,1992-07-24
2.1171047687530518,1992-07-27
2.1293418407440186,1992-07-28
2.1354610919952393,1992-07-29
2.1354610919952393,1992-07-30
2.1538162231445312,1992-07-31
2.1851744651794434,1992-08-03
2.1975197792053223,1992-08-04
2.203692674636841,1992-08-05
2.203692674636841,1992-08-06
2.209866762161255,1992-08-07
2.234557628631592,1992-08-10
2.2592475414276123,1992-08-11
2.2962841987609863,1992-08-12
2.2962841987609863,1992-08-13
2.2839395999908447,1992-08-14
2.290111780166626,1992-08-17
2.2962841987609863,1992-08-18
2.2839395999908447,1992-08-19
2.2592475414276123,1992-08-20
2.2592475414276123,1992-08-21
2.228384017944336,1992-08-24
2.228384017944336,1992-08-25
2.2715933322906494,1992-08-26
2.2962841987609863,1992-08-27
2.3148043155670166,1992-08-28
2.3333218097686768,1992-08-31
2.3518407344818115,1992-09-01
2.3456671237945557,1992-09-02
2.3703596591949463,1992-09-03
2.3456671237945557,1992-09-04
2.2962841987609863,1992-09-08
2.2839395999908447,1992-09-09
2.2715933322906494,1992-09-10
2.2962841987609863,1992-09-11
2.2839395999908447,1992-09-14
2.2592475414276123,1992-09-15
2.3148043155670166,1992-09-16
2.3456671237945557,1992-09-17
2.3703596591949463,1992-09-18
2.395050048828125,1992-09-21
2.30863094329834,1992-09-22
2.3456671237945557,1992-09-23
2.419741153717041,1992-09-24
2.382704257965088,1992-09-25
2.3703596591949463,1992-09-28
2.3703596591949463,1992-09-29
2.3703596591949463,1992-09-30
2.419741153717041,1992-10-01
2.3888776302337646,1992-10-02
2.3580129146575928,1992-10-05
2.3703596591949463,1992-10-06
2.3703596591949463,1992-10-07
2.3518407344818115,1992-10-08
2.3518407344818115,1992-10-09
2.3456671237945557,1992-10-12
2.3703596591949463,1992-10-13
2.3518407344818115,1992-10-14
2.3580129146575928,1992-10-15
2.3641862869262695,1992-10-16
2.4320871829986572,1992-10-19
2.438260793685913,1992-10-20
2.4320871829986572,1992-10-21
2.4320871829986572,1992-10-22
2.4012229442596436,1992-10-23
2.407395362854004,1992-10-26
2.3888776302337646,1992-10-27
2.3888776302337646,1992-10-28
2.395050048828125,1992-10-29
2.382704257965088,1992-10-30
2.3580129146575928,1992-11-02
2.3456671237945557,1992-11-03
2.3518407344818115,1992-11-04
2.3456671237945557,1992-11-05
2.339494228363037,1992-11-06
2.3409883975982666,1992-11-09
2.3534417152404785,1992-11-10
2.3409883975982666,1992-11-11
2.328535795211792,1992-11-12
2.334763526916504,1992-11-13
2.328535795211792,1992-11-16
2.334763526916504,1992-11-17
2.403249979019165,1992-11-18
2.4094769954681396,1992-11-19
2.4343788623809814,1992-11-20
2.3907973766326904,1992-11-23
2.3721203804016113,1992-11-24
2.3845722675323486,1992-11-25
2.365893840789795,1992-11-27
2.3845722675323486,1992-11-30
2.428154230117798,1992-12-01
2.428154230117798,1992-12-02
2.428154230117798,1992-12-03
2.4094769954681396,1992-12-04
2.446831226348877,1992-12-07
2.4841887950897217,1992-12-08
2.4406049251556396,1992-12-09
2.4343788623809814,1992-12-10
2.477961778640747,1992-12-11
2.459284543991089,1992-12-14
2.459284543991089,1992-12-15
2.446831226348877,1992-12-16
2.446831226348877,1992-12-17
2.4406049251556396,1992-12-18
2.465510368347168,1992-12-21
2.5153181552886963,1992-12-22
2.5277698040008545,1992-12-23
2.5402228832244873,1992-12-24
2.5277698040008545,1992-12-28
2.5090935230255127,1992-12-29
2.5028655529022217,1992-12-30
2.5153181552886963,1992-12-31
2.5028655529022217,1993-01-04
2.4904141426086426,1993-01-05
2.5028655529022217,1993-01-06
2.4904141426086426,1993-01-07
2.4904141426086426,1993-01-08
2.5028655529022217,1993-01-11
2.477961778640747,1993-01-12
2.4904141426086426,1993-01-13
2.5028655529022217,1993-01-14
2.5277698040008545,1993-01-15
2.5589001178741455,1993-01-18
2.577578067779541,1993-01-19
2.583804130554199,1993-01-20
2.577578067779541,1993-01-21
2.602483034133911,1993-01-22
2.6087100505828857,1993-01-25
2.6429524421691895,1993-01-26
2.652291774749756,1993-01-27
2.670968532562256,1993-01-28
2.689645767211914,1993-01-29
2.727004289627075,1993-02-01
2.727004289627075,1993-02-02
2.74568247795105,1993-02-03
2.7643587589263916,1993-02-04
2.6717886924743652,1993-02-05
2.6059343814849854,1993-02-08
2.700010299682617,1993-02-09
2.6906027793884277,1993-02-10
2.700010299682617,1993-02-11
2.7376418113708496,1993-02-12
2.6717886924743652,1993-02-16
2.6717886924743652,1993-02-17
2.6623806953430176,1993-02-18
2.624749183654785,1993-02-19
2.5965261459350586,1993-02-22
2.624749183654785,1993-02-23
2.6059343814849854,1993-02-24
2.6059343814849854,1993-02-25
2.6059343814849854,1993-02-26
2.624749183654785,1993-03-01
2.63415789604187,1993-03-02
2.7470507621765137,1993-03-03
2.831718683242798,1993-03-04
2.794088363647461,1993-03-05
2.850534439086914,1993-03-08
2.906979560852051,1993-03-09
2.906979560852051,1993-03-10
2.8975720405578613,1993-03-11
2.85994291305542,1993-03-12
2.8881657123565674,1993-03-15
2.906979560852051,1993-03-16
2.906979560852051,1993-03-17
2.9163880348205566,1993-03-18
2.9822421073913574,1993-03-19
3.0575032234191895,1993-03-22
3.038689613342285,1993-03-23
3.048095464706421,1993-03-24
3.038689613342285,1993-03-25
3.1233572959899902,1993-03-26
3.0763211250305176,1993-03-29
3.0198733806610107,1993-03-30
2.8975720405578613,1993-03-31
2.9163880348205566,1993-04-01
2.85994291305542,1993-04-02
2.850534439086914,1993-04-05
2.9540181159973145,1993-04-06
3.048095464706421,1993-04-07
3.0104644298553467,1993-04-08
2.9163880348205566,1993-04-12
2.8881657123565674,1993-04-13
2.9163880348205566,1993-04-14
2.9163880348205566,1993-04-15
2.8787572383880615,1993-04-16
2.8881657123565674,1993-04-19
2.925794839859009,1993-04-20
2.906979560852051,1993-04-21
2.8975720405578613,1993-04-22
2.8693490028381348,1993-04-23
2.850534439086914,1993-04-26
2.803494691848755,1993-04-27
2.8129029273986816,1993-04-28
2.803494691848755,1993-04-29
2.803494691848755,1993-04-30
2.8787572383880615,1993-05-03
2.850534439086914,1993-05-04
2.9634268283843994,1993-05-05
2.9916512966156006,1993-05-06
3.038689613342285,1993-05-07
3.048095464706421,1993-05-10
3.0590834617614746,1993-05-11
3.0590834617614746,1993-05-12
3.0590834617614746,1993-05-13
3.040140390396118,1993-05-14
3.040140390396118,1993-05-17
3.00225830078125,1993-05-18
3.011730194091797,1993-05-19
3.0306692123413086,1993-05-20
3.049612283706665,1993-05-21
3.0306692123413086,1993-05-24
3.0306692123413086,1993-05-25
3.049612283706665,1993-05-26
3.0211994647979736,1993-05-27
3.0211994647979736,1993-05-28
3.0306692123413086,1993-06-01
3.0306692123413086,1993-06-02
3.0590834617614746,1993-06-03
3.0306692123413086,1993-06-04
3.0211994647979736,1993-06-07
3.00225830078125,1993-06-08
2.9927866458892822,1993-06-09
2.9927866458892822,1993-06-10
2.935960531234741,1993-06-11
2.926490068435669,1993-06-14
2.973844289779663,1993-06-15
2.964373826980591,1993-06-16
2.973844289779663,1993-06-17
2.9549036026000977,1993-06-18
2.9170186519622803,1993-06-21
2.9833157062530518,1993-06-22
2.973844289779663,1993-06-23
2.926490068435669,1993-06-24
2.8791372776031494,1993-06-25
2.8886072635650635,1993-06-28
2.8980777263641357,1993-06-29
2.8791372776031494,1993-06-30
2.8886072635650635,1993-07-01
2.8886072635650635,1993-07-02
2.860194206237793,1993-07-06
2.822309732437134,1993-07-07
2.8507239818573,1993-07-08
2.822309732437134,1993-07-09
2.822309732437134,1993-07-12
2.841252088546753,1993-07-13
2.8033688068389893,1993-07-14
2.765486240386963,1993-07-15
2.765486240386963,1993-07-16
2.746544361114502,1993-07-19
2.7370738983154297,1993-07-20
2.670779228210449,1993-07-21
2.7086598873138428,1993-07-22
2.7370738983154297,1993-07-23
2.841252088546753,1993-07-26
2.812840223312378,1993-07-27
2.841252088546753,1993-07-28
2.8317830562591553,1993-07-29
2.8033688068389893,1993-07-30
2.8317830562591553,1993-08-02
2.8980777263641357,1993-08-03
2.9927866458892822,1993-08-04
2.964373826980591,1993-08-05
2.973844289779663,1993-08-06
2.935960531234741,1993-08-09
2.9549036026000977,1993-08-10
2.973844289779663,1993-08-11
3.0039803981781006,1993-08-12
3.1088807582855225,1993-08-13
3.1470274925231934,1993-08-16
3.17563533782959,1993-08-17
3.213782787322998,1993-08-18
3.2519266605377197,1993-08-19
3.337754487991333,1993-08-20
3.337754487991333,1993-08-23
3.337754487991333,1993-08-24
3.290074110031128,1993-08-25
3.318683385848999,1993-08-26
3.280536413192749,1993-08-27
3.261465311050415,1993-08-30
3.261465311050415,1993-08-31
3.242389678955078,1993-09-01
3.280536413192749,1993-09-02
3.2328550815582275,1993-09-03
3.17563533782959,1993-09-07
3.166099786758423,1993-09-08
3.1470274925231934,1993-09-09
3.156564235687256,1993-09-10
3.1279540061950684,1993-09-13
3.1470274925231934,1993-09-14
3.204245090484619,1993-09-15
3.1470274925231934,1993-09-16
3.0707356929779053,1993-09-17
2.9849066734313965,1993-09-20
2.9372246265411377,1993-09-21
2.9372246265411377,1993-09-22
2.9562981128692627,1993-09-23
2.9562981128692627,1993-09-24
3.032590866088867,1993-09-27
3.0898070335388184,1993-09-28
3.0802717208862305,1993-09-29
3.1470274925231934,1993-09-30
3.204245090484619,1993-10-01
3.213782787322998,1993-10-04
3.1947073936462402,1993-10-05
3.1947073936462402,1993-10-06
3.213782787322998,1993-10-07
3.2328550815582275,1993-10-08
3.1851720809936523,1993-10-11
3.1470274925231934,1993-10-12
3.0135178565979004,1993-10-13
3.0230531692504883,1993-10-14
3.0707356929779053,1993-10-15
3.051661252975464,1993-10-18
3.0611987113952637,1993-10-19
3.051661252975464,1993-10-20
3.032590866088867,1993-10-21
3.0421271324157715,1993-10-22
2.994442939758301,1993-10-25
2.975370407104492,1993-10-26
2.9467613697052,1993-10-27
3.0135178565979004,1993-10-28
2.9849066734313965,1993-10-29
3.0135178565979004,1993-11-01
3.0135178565979004,1993-11-02
3.032590866088867,1993-11-03
3.0611987113952637,1993-11-04
3.0707356929779053,1993-11-05
3.0611987113952637,1993-11-08
3.0542843341827393,1993-11-09
3.0830976963043213,1993-11-10
3.0734925270080566,1993-11-11
3.0734925270080566,1993-11-12
