SBNY,Date
24.59532928466797,2008-06-26
25.0866756439209,2008-06-27
23.881479263305664,2008-06-30
23.631168365478516,2008-07-01
23.010028839111328,2008-07-02
22.472326278686523,2008-07-03
21.684309005737305,2008-07-07
23.825857162475586,2008-07-08
23.047109603881836,2008-07-09
23.946372985839844,2008-07-10
23.7146053314209,2008-07-11
22.72263526916504,2008-07-14
21.452539443969727,2008-07-15
23.705339431762695,2008-07-16
26.60708236694336,2008-07-17
25.985942840576172,2008-07-18
25.068140029907227,2008-07-21
25.883962631225586,2008-07-22
25.105222702026367,2008-07-23
23.297420501708984,2008-07-24
24.372833251953125,2008-07-25
23.213987350463867,2008-07-28
25.476049423217773,2008-07-29
24.669492721557617,2008-07-30
27.283849716186523,2008-07-31
28.183116912841797,2008-08-01
29.47175407409668,2008-08-04
30.139238357543945,2008-08-05
29.443939208984375,2008-08-06
29.462480545043945,2008-08-07
30.36174201965332,2008-08-08
30.769655227661133,2008-08-11
29.963096618652344,2008-08-12
29.008209228515625,2008-08-13
28.77644157409668,2008-08-14
29.47175407409668,2008-08-15
28.7208194732666,2008-08-18
28.285091400146484,2008-08-19
28.062593460083008,2008-08-20
27.57124137878418,2008-08-21
28.322174072265625,2008-08-22
26.773958206176758,2008-08-25
26.820310592651367,2008-08-26
27.19114112854004,2008-08-27
28.136762619018555,2008-08-28
27.413639068603516,2008-08-29
27.033536911010742,2008-09-02
27.78447151184082,2008-09-03
26.449481964111328,2008-09-04
26.86666488647461,2008-09-05
27.877178192138672,2008-09-08
30.157787322998047,2008-09-09
30.12070083618164,2008-09-10
31.066314697265625,2008-09-11
31.863605499267578,2008-09-12
31.706008911132812,2008-09-15
33.235679626464844,2008-09-16
32.45694351196289,2008-09-17
33.235679626464844,2008-09-18
34.30182647705078,2008-09-19
33.00390625,2008-09-22
33.235679626464844,2008-09-23
32.744327545166016,2008-09-24
32.68870544433594,2008-09-25
33.142974853515625,2008-09-26
30.565698623657227,2008-09-29
32.33640670776367,2008-09-30
33.36547088623047,2008-10-01
32.9946403503418,2008-10-02
30.398820877075195,2008-10-03
32.21590042114258,2008-10-06
28.442689895629883,2008-10-07
26.078651428222656,2008-10-08
25.958131790161133,2008-10-09
27.441455841064453,2008-10-10
27.728845596313477,2008-10-13
28.69300651550293,2008-10-14
27.645410537719727,2008-10-15
28.878419876098633,2008-10-16
28.97112274169922,2008-10-17
30.12070083618164,2008-10-20
28.220195770263672,2008-10-21
25.883962631225586,2008-10-22
24.502620697021484,2008-10-23
24.790016174316406,2008-10-24
25.225740432739258,2008-10-27
27.014995574951172,2008-10-28
26.458751678466797,2008-10-29
28.41489028930664,2008-10-30
30.20414161682129,2008-10-31
30.816017150878906,2008-11-03
31.826526641845703,2008-11-04
29.35123062133789,2008-11-05
28.192384719848633,2008-11-06
27.701032638549805,2008-11-07
27.6917667388916,2008-11-10
28.136762619018555,2008-11-11
25.828344345092773,2008-11-12
28.433422088623047,2008-11-13
27.997699737548828,2008-11-14
27.682493209838867,2008-11-17
27.15406036376953,2008-11-18
25.62438201904297,2008-11-19
23.90929412841797,2008-11-20
24.70658302307129,2008-11-21
26.551462173461914,2008-11-24
27.524892807006836,2008-11-25
27.719575881958008,2008-11-26
27.62687110900879,2008-11-28
24.947616577148438,2008-12-01
26.811038970947266,2008-12-02
27.78447151184082,2008-12-03
26.023025512695312,2008-12-04
26.588539123535156,2008-12-05
27.033536911010742,2008-12-08
25.420427322387695,2008-12-09
25.744903564453125,2008-12-10
23.881479263305664,2008-12-11
23.7331485748291,2008-12-12
23.566272735595703,2008-12-15
24.938350677490234,2008-12-16
24.86418342590332,2008-12-17
24.122520446777344,2008-12-18
24.715848922729492,2008-12-19
24.326478958129883,2008-12-22
23.658985137939453,2008-12-23
24.178144454956055,2008-12-24
24.67876625061035,2008-12-26
23.798046112060547,2008-12-29
24.86418342590332,2008-12-30
26.597814559936523,2008-12-31
26.050840377807617,2009-01-02
24.67876625061035,2009-01-05
23.99273681640625,2009-01-06
22.72263526916504,2009-01-07
23.056381225585938,2009-01-08
22.546493530273438,2009-01-09
22.008785247802734,2009-01-12
22.10149383544922,2009-01-13
21.304210662841797,2009-01-14
21.285663604736328,2009-01-15
21.29493522644043,2009-01-16
19.54276466369629,2009-01-20
20.53473663330078,2009-01-21
19.709640502929688,2009-01-22
20.256608963012695,2009-01-23
20.089740753173828,2009-01-26
20.933380126953125,2009-01-27
22.388885498046875,2009-01-28
24.048355102539062,2009-01-29
23.816587448120117,2009-01-30
24.99397087097168,2009-02-02
23.612627029418945,2009-02-03
23.862937927246094,2009-02-04
24.51189422607422,2009-02-05
27.042814254760742,2009-02-06
26.783227920532227,2009-02-09
26.050840377807617,2009-02-10
26.894479751586914,2009-02-11
26.86666488647461,2009-02-12
25.531675338745117,2009-02-13
24.34501838684082,2009-02-17
23.90929412841797,2009-02-18
22.870962142944336,2009-02-19
22.03660011291504,2009-02-20
22.277639389038086,2009-02-23
23.74241828918457,2009-02-24
23.7146053314209,2009-02-25
24.131793975830078,2009-02-26
23.186174392700195,2009-02-27
22.583572387695312,2009-03-02
21.721393585205078,2009-03-03
21.777013778686523,2009-03-04
19.310998916625977,2009-03-05
19.069955825805664,2009-03-06
18.217039108276367,2009-03-09
20.924108505249023,2009-03-10
21.526704788208008,2009-03-11
23.825857162475586,2009-03-12
23.760961532592773,2009-03-13
23.399402618408203,2009-03-16
23.99273681640625,2009-03-17
24.33574676513672,2009-03-18
23.213987350463867,2009-03-19
22.231287002563477,2009-03-20
25.83761215209961,2009-03-23
24.261581420898438,2009-03-24
24.84563446044922,2009-03-25
25.4575138092041,2009-03-26
24.446998596191406,2009-03-27
24.780746459960938,2009-03-30
26.171361923217773,2009-03-31
25.670738220214844,2009-04-01
25.559490203857422,2009-04-02
25.448240280151367,2009-04-03
23.825857162475586,2009-04-06
23.139822006225586,2009-04-07
23.45502281188965,2009-04-08
25.12376594543457,2009-04-09
26.041568756103516,2009-04-13
24.159605026245117,2009-04-14
24.947616577148438,2009-04-15
25.559490203857422,2009-04-16
26.226985931396484,2009-04-17
24.502620697021484,2009-04-20
25.32771873474121,2009-04-21
25.02178382873535,2009-04-22
25.6151123046875,2009-04-23
26.9871883392334,2009-04-24
26.180627822875977,2009-04-27
25.661466598510742,2009-04-28
26.42167091369629,2009-04-29
25.207199096679688,2009-04-30
24.456266403198242,2009-05-01
26.08792495727539,2009-05-04
25.883962631225586,2009-05-05
26.811038970947266,2009-05-06
26.134275436401367,2009-05-07
27.663951873779297,2009-05-08
27.200416564941406,2009-05-11
26.189899444580078,2009-05-12
25.235010147094727,2009-05-13
25.689279556274414,2009-05-14
25.466777801513672,2009-05-15
26.495838165283203,2009-05-18
25.262828826904297,2009-05-19
24.15033531188965,2009-05-20
23.158357620239258,2009-05-21
23.69606590270996,2009-05-22
25.1144962310791,2009-05-26
24.113248825073242,2009-05-27
24.57678985595703,2009-05-28
25.04959487915039,2009-05-29
25.058866500854492,2009-06-01
24.261581420898438,2009-06-02
24.82710075378418,2009-06-03
25.661466598510742,2009-06-04
25.1144962310791,2009-06-05
25.133031845092773,2009-06-08
24.98470115661621,2009-06-09
24.530431747436523,2009-06-10
24.88272476196289,2009-06-11
25.12376594543457,2009-06-12
24.187416076660156,2009-06-15
24.168874740600586,2009-06-16
24.354286193847656,2009-06-17
24.465538024902344,2009-06-18
24.947616577148438,2009-06-19
24.502620697021484,2009-06-22
24.23377227783203,2009-06-23
24.131793975830078,2009-06-24
24.88272476196289,2009-06-25
25.383344650268555,2009-06-26
25.133031845092773,2009-06-29
25.281370162963867,2009-06-30
25.476049423217773,2009-07-01
24.762197494506836,2009-07-02
25.068140029907227,2009-07-06
24.688034057617188,2009-07-07
24.966161727905273,2009-07-08
25.438968658447266,2009-07-09
25.503864288330078,2009-07-10
26.616352081298828,2009-07-13
26.33823585510254,2009-07-14
27.200416564941406,2009-07-15
27.385828018188477,2009-07-16
26.375316619873047,2009-07-17
26.597814559936523,2009-07-20
26.134275436401367,2009-07-21
26.393856048583984,2009-07-22
27.645410537719727,2009-07-23
27.636138916015625,2009-07-24
28.45196533203125,2009-07-27
29.100919723510742,2009-07-28
27.589786529541016,2009-07-29
27.580509185791016,2009-07-30
27.330204010009766,2009-07-31
27.93280029296875,2009-08-03
28.34998893737793,2009-08-04
28.090404510498047,2009-08-05
27.57124137878418,2009-08-06
27.608333587646484,2009-08-07
27.8586368560791,2009-08-10
26.820310592651367,2009-08-11
27.459999084472656,2009-08-12
27.534160614013672,2009-08-13
26.885210037231445,2009-08-14
26.468021392822266,2009-08-17
26.430936813354492,2009-08-18
26.773958206176758,2009-08-19
26.82958221435547,2009-08-20
27.849369049072266,2009-08-21
27.330204010009766,2009-08-24
27.57124137878418,2009-08-25
28.062593460083008,2009-08-26
27.80301284790039,2009-08-27
27.904991149902344,2009-08-28
28.14603042602539,2009-08-31
27.62687110900879,2009-09-01
27.02427101135254,2009-09-02
27.181867599487305,2009-09-03
27.181867599487305,2009-09-04
27.24676513671875,2009-09-08
27.422914505004883,2009-09-09
27.636138916015625,2009-09-10
27.395099639892578,2009-09-11
27.014995574951172,2009-09-14
27.26530647277832,2009-09-15
28.275821685791016,2009-09-16
28.516860961914062,2009-09-17
28.535400390625,2009-09-18
28.396339416503906,2009-09-21
28.637378692626953,2009-09-22
28.118215560913086,2009-09-23
27.617597579956055,2009-09-24
27.256038665771484,2009-09-25
27.293121337890625,2009-09-28
27.07062339782715,2009-09-29
26.885210037231445,2009-09-30
26.412397384643555,2009-10-01
26.1157283782959,2009-10-02
26.180627822875977,2009-10-05
26.31969451904297,2009-10-06
26.06010627746582,2009-10-07
26.004486083984375,2009-10-08
27.209680557250977,2009-10-09
27.014995574951172,2009-10-12
27.57124137878418,2009-10-13
28.609569549560547,2009-10-14
28.841333389282227,2009-10-15
28.81352424621582,2009-10-16
28.7208194732666,2009-10-19
27.76593017578125,2009-10-20
27.24676513671875,2009-10-21
27.840097427368164,2009-10-22
27.283849716186523,2009-10-23
27.181867599487305,2009-10-26
28.164575576782227,2009-10-27
28.757902145385742,2009-10-28
29.462480545043945,2009-10-29
29.25851821899414,2009-10-30
29.008209228515625,2009-11-02
28.961854934692383,2009-11-03
28.470502853393555,2009-11-04
28.850608825683594,2009-11-05
28.97112274169922,2009-11-06
29.45320701599121,2009-11-09
29.416120529174805,2009-11-10
29.70351791381836,2009-11-11
29.11018943786621,2009-11-12
29.008209228515625,2009-11-13
29.100919723510742,2009-11-16
29.4068546295166,2009-11-17
29.01748275756836,2009-11-18
28.581758499145508,2009-11-19
28.553939819335938,2009-11-20
28.8969669342041,2009-11-23
28.878419876098633,2009-11-24
28.757902145385742,2009-11-25
28.081134796142578,2009-11-27
28.7208194732666,2009-11-30
29.008209228515625,2009-12-01
29.175081253051758,2009-12-02
28.581758499145508,2009-12-03
28.980403900146484,2009-12-04
28.609569549560547,2009-12-07
28.655920028686523,2009-12-08
28.41489028930664,2009-12-09
28.665191650390625,2009-12-10
28.850608825683594,2009-12-11
29.11018943786621,2009-12-14
28.887691497802734,2009-12-15
29.036027908325195,2009-12-16
28.8969669342041,2009-12-17
29.66643714904785,2009-12-18
29.82403564453125,2009-12-21
29.98164176940918,2009-12-22
30.30611801147461,2009-12-23
30.380287170410156,2009-12-24
30.194866180419922,2009-12-28
30.01872444152832,2009-12-29
29.68497657775879,2009-12-30
29.573728561401367,2009-12-31
29.963096618652344,2010-01-04
29.66643714904785,2010-01-05
29.545915603637695,2010-01-06
29.82403564453125,2010-01-07
29.898204803466797,2010-01-08
29.37904167175293,2010-01-11
29.156538009643555,2010-01-12
29.32341957092285,2010-01-13
29.71278953552246,2010-01-14
29.638622283935547,2010-01-15
30.20414161682129,2010-01-19
29.82403564453125,2010-01-20
31.381526947021484,2010-01-21
31.14048194885254,2010-01-22
31.066314697265625,2010-01-25
31.826526641845703,2010-01-26
32.81849670410156,2010-01-27
32.373497009277344,2010-01-28
32.05830383300781,2010-01-29
32.280784606933594,2010-02-01
32.58673095703125,2010-02-02
32.141727447509766,2010-02-03
31.511322021484375,2010-02-04
32.243709564208984,2010-02-05
31.641103744506836,2010-02-08
31.650381088256836,2010-02-09
31.678192138671875,2010-02-10
31.743093490600586,2010-02-11
31.743093490600586,2010-02-12
32.33640670776367,2010-02-16
32.308597564697266,2010-02-17
32.401309967041016,2010-02-18
32.846309661865234,2010-02-19
33.866092681884766,2010-02-22
34.08859634399414,2010-02-23
34.858055114746094,2010-02-24
34.96931838989258,2010-02-25
34.515045166015625,2010-02-26
35.108375549316406,2010-03-01
35.48847961425781,2010-03-02
35.507022857666016,2010-03-03
35.5626335144043,2010-03-04
36.20232391357422,2010-03-05
35.831485748291016,2010-03-08
35.831485748291016,2010-03-09
35.92420196533203,2010-03-10
36.146705627441406,2010-03-11
35.92420196533203,2010-03-12
35.81295394897461,2010-03-15
35.63679885864258,2010-03-16
35.67388916015625,2010-03-17
35.26597595214844,2010-03-18
35.32160186767578,2010-03-19
35.43285369873047,2010-03-22
35.247432708740234,2010-03-23
35.00639343261719,2010-03-24
34.579933166503906,2010-03-25
34.01441955566406,2010-03-26
34.477962493896484,2010-03-29
34.48722839355469,2010-03-30
34.34817123413086,2010-03-31
34.66337203979492,2010-04-01
34.5521240234375,2010-04-05
34.9136962890625,2010-04-06
35.04347229003906,2010-04-07
35.74806594848633,2010-04-08
35.79441452026367,2010-04-09
35.97983169555664,2010-04-12
35.2288932800293,2010-04-13
35.65534210205078,2010-04-14
35.91493225097656,2010-04-15
36.091068267822266,2010-04-16
35.970550537109375,2010-04-19
35.970550537109375,2010-04-20
36.155975341796875,2010-04-21
37.02741241455078,2010-04-22
37.54658508300781,2010-04-23
36.73075485229492,2010-04-26
38.69615936279297,2010-04-27
37.67637634277344,2010-04-28
38.75178146362305,2010-04-29
37.435333251953125,2010-04-30
37.67637634277344,2010-05-03
37.083038330078125,2010-05-04
37.18502426147461,2010-05-05
36.38773727416992,2010-05-06
35.21034622192383,2010-05-07
37.39823913574219,2010-05-10
37.945220947265625,2010-05-11
39.29875564575195,2010-05-12
38.59417724609375,2010-05-13
37.463134765625,2010-05-14
37.25918960571289,2010-05-17
36.267215728759766,2010-05-18
35.77587127685547,2010-05-19
34.5521240234375,2010-05-20
34.8765983581543,2010-05-21
34.15347671508789,2010-05-24
34.72826385498047,2010-05-25
35.15472412109375,2010-05-26
35.31232452392578,2010-05-27
35.080562591552734,2010-05-28
34.5706672668457,2010-06-01
35.14545440673828,2010-06-02
35.54409408569336,2010-06-03
33.866092681884766,2010-06-04
34.13494110107422,2010-06-07
34.37598419189453,2010-06-08
34.2276496887207,2010-06-09
34.7097282409668,2010-06-10
34.83024597167969,2010-06-11
34.477962493896484,2010-06-14
34.672645568847656,2010-06-15
35.015663146972656,2010-06-16
34.635562896728516,2010-06-17
34.700462341308594,2010-06-18
35.27525329589844,2010-06-21
35.201080322265625,2010-06-22
35.41431427001953,2010-06-23
34.737548828125,2010-06-24
35.63679885864258,2010-06-25
36.6287727355957,2010-06-28
35.757320404052734,2010-06-29
35.23815155029297,2010-06-30
34.95077133178711,2010-07-01
34.65410614013672,2010-07-02
34.477962493896484,2010-07-06
35.37723159790039,2010-07-07
35.247432708740234,2010-07-08
35.81295394897461,2010-07-09
35.48847961425781,2010-07-12
36.32284927368164,2010-07-13
35.766597747802734,2010-07-14
35.3957633972168,2010-07-15
34.28327941894531,2010-07-16
34.06077575683594,2010-07-19
34.468685150146484,2010-07-20
33.95878982543945,2010-07-21
35.12691116333008,2010-07-22
35.877845764160156,2010-07-23
36.61951446533203,2010-07-26
35.877845764160156,2010-07-27
36.434078216552734,2010-07-28
36.443359375,2010-07-29
35.63679885864258,2010-07-30
36.434078216552734,2010-08-02
36.11888122558594,2010-08-03
36.08181381225586,2010-08-04
35.766597747802734,2010-08-05
35.51628112792969,2010-08-06
36.489715576171875,2010-08-09
37.19429016113281,2010-08-10
35.67388916015625,2010-08-11
35.080562591552734,2010-08-12
35.05275344848633,2010-08-13
35.3957633972168,2010-08-16
35.81295394897461,2010-08-17
36.16523742675781,2010-08-18
35.86857223510742,2010-08-19
34.72826385498047,2010-08-20
34.524322509765625,2010-08-23
34.0561408996582,2010-08-24
34.385250091552734,2010-08-25
34.246192932128906,2010-08-26
34.66337203979492,2010-08-27
33.50453567504883,2010-08-30
33.875362396240234,2010-08-31
34.756080627441406,2010-09-01
34.92295837402344,2010-09-02
35.17327117919922,2010-09-03
34.59847640991211,2010-09-07
34.756080627441406,2010-09-08
34.77461624145508,2010-09-09
34.756080627441406,2010-09-10
35.45138931274414,2010-09-13
34.53358459472656,2010-09-14
34.80243682861328,2010-09-15
34.496498107910156,2010-09-16
34.811710357666016,2010-09-17
36.33211135864258,2010-09-20
35.78512954711914,2010-09-21
35.31232452392578,2010-09-22
34.72826385498047,2010-09-23
35.60898971557617,2010-09-24
35.16399002075195,2010-09-27
35.77587127685547,2010-09-28
36.026180267333984,2010-09-29
36.00763702392578,2010-09-30
36.053985595703125,2010-10-01
35.90565490722656,2010-10-04
36.34138107299805,2010-10-05
36.026180267333984,2010-10-06
35.80368423461914,2010-10-07
35.831485748291016,2010-10-08
35.60898971557617,2010-10-11
35.84075927734375,2010-10-12
36.369197845458984,2010-10-13
36.100341796875,2010-10-14
35.92420196533203,2010-10-15
36.489715576171875,2010-10-18
36.443359375,2010-10-19
36.29502487182617,2010-10-20
36.304298400878906,2010-10-21
36.61951446533203,2010-10-22
36.369197845458984,2010-10-25
39.15043258666992,2010-10-26
39.09479522705078,2010-10-27
39.567604064941406,2010-10-28
39.159698486328125,2010-10-29
38.91865539550781,2010-11-01
39.17823028564453,2010-11-02
39.49344253540039,2010-11-03
40.884056091308594,2010-11-04
41.54227828979492,2010-11-05
41.18999481201172,2010-11-08
40.05895233154297,2010-11-09
41.0787467956543,2010-11-10
41.01384735107422,2010-11-11
40.615211486816406,2010-11-12
40.29999923706055,2010-11-15
40.07749938964844,2010-11-16
39.7252197265625,2010-11-17
41.0972900390625,2010-11-18
41.050933837890625,2010-11-19
40.930416107177734,2010-11-22
40.661556243896484,2010-11-23
41.171451568603516,2010-11-24
40.541038513183594,2010-11-26
40.80988693237305,2010-11-29
40.69864273071289,2010-11-30
41.98727798461914,2010-12-01
42.18197250366211,2010-12-02
42.06144332885742,2010-12-03
42.26539993286133,2010-12-06
42.608421325683594,2010-12-07
43.016334533691406,2010-12-08
43.29446029663086,2010-12-09
44.110286712646484,2010-12-10
44.29569625854492,2010-12-13
43.869232177734375,2010-12-14
44.07320022583008,2010-12-15
45.31547164916992,2010-12-16
45.44527053833008,2010-12-17
45.15788269042969,2010-12-20
46.02932357788086,2010-12-21
47.24380111694336,2010-12-22
47.44775390625,2010-12-23
47.095462799072266,2010-12-27
46.780250549316406,2010-12-28
46.54848861694336,2010-12-29
46.67827224731445,2010-12-30
46.409420013427734,2010-12-31
47.401405334472656,2011-01-03
47.24380111694336,2011-01-04
46.891510009765625,2011-01-05
45.417457580566406,2011-01-06
44.50891876220703,2011-01-07
44.93537902832031,2011-01-10
44.8797492980957,2011-01-11
44.60163116455078,2011-01-12
45.176429748535156,2011-01-13
46.7431755065918,2011-01-14
46.75245666503906,2011-01-18
46.251827239990234,2011-01-19
46.05714797973633,2011-01-20
46.16838836669922,2011-01-21
46.363075256347656,2011-01-24
49.84889221191406,2011-01-25
49.64492416381836,2011-01-26
49.93232345581055,2011-01-27
48.736392974853516,2011-01-28
48.43046569824219,2011-01-31
49.96940231323242,2011-02-01
48.69931411743164,2011-02-02
48.44900131225586,2011-02-03
48.523162841796875,2011-02-04
49.29263687133789,2011-02-07
49.033058166503906,2011-02-08
49.162845611572266,2011-02-09
49.1442985534668,2011-02-10
50.025028228759766,2011-02-11
50.368045806884766,2011-02-14
48.995967864990234,2011-02-15
49.52439498901367,2011-02-16
49.44097137451172,2011-02-17
50.414398193359375,2011-02-18
48.940345764160156,2011-02-22
48.578800201416016,2011-02-23
47.85567092895508,2011-02-24
48.78274917602539,2011-02-25
48.105979919433594,2011-02-28
47.81858825683594,2011-03-01
47.6146354675293,2011-03-02
49.033058166503906,2011-03-03
50.66470718383789,2011-03-04
50.60908508300781,2011-03-07
51.916263580322266,2011-03-08
51.80501174926758,2011-03-09
50.525657653808594,2011-03-10
49.70054244995117,2011-03-11
49.64492416381836,2011-03-14
49.181392669677734,2011-03-15
48.903263092041016,2011-03-16
49.088680267333984,2011-03-17
50.13628005981445,2011-03-18
50.61835479736328,2011-03-21
50.071372985839844,2011-03-22
50.062110900878906,2011-03-23
50.44221115112305,2011-03-24
51.26731872558594,2011-03-25
51.25804138183594,2011-03-28
51.34147644042969,2011-03-29
52.055328369140625,2011-03-30
52.28709411621094,2011-03-31
53.140010833740234,2011-04-01
53.26979446411133,2011-04-04
53.10292434692383,2011-04-05
53.01020812988281,2011-04-06
52.08313751220703,2011-04-07
52.08313751220703,2011-04-08
51.8977165222168,2011-04-11
51.48980712890625,2011-04-12
51.37855911254883,2011-04-13
51.46199035644531,2011-04-14
52.14802932739258,2011-04-15
51.51761245727539,2011-04-18
51.28584289550781,2011-04-19
51.73085021972656,2011-04-20
52.055328369140625,2011-04-21
53.05656814575195,2011-04-25
53.01020812988281,2011-04-26
53.99290466308594,2011-04-27
54.067073822021484,2011-04-28
53.96510696411133,2011-04-29
53.362491607666016,2011-05-02
53.05656814575195,2011-05-03
52.25000762939453,2011-05-04
50.98918151855469,2011-05-05
51.02627182006836,2011-05-06
51.202415466308594,2011-05-09
51.63813781738281,2011-05-10
51.02627182006836,2011-05-11
51.50835037231445,2011-05-12
50.61835479736328,2011-05-13
50.69252395629883,2011-05-16
51.25804138183594,2011-05-17
51.628875732421875,2011-05-18
51.50371170043945,2011-05-19
50.9150276184082,2011-05-20
50.74814987182617,2011-05-23
50.82230758666992,2011-05-24
51.02627182006836,2011-05-25
51.55470657348633,2011-05-26
51.65668869018555,2011-05-27
52.769161224365234,2011-05-31
50.98918151855469,2011-06-01
51.01699447631836,2011-06-02
50.54419708251953,2011-06-03
50.1919059753418,2011-06-06
50.43292999267578,2011-06-07
50.164093017578125,2011-06-08
50.51637649536133,2011-06-09
49.70054244995117,2011-06-10
49.904502868652344,2011-06-13
50.08992385864258,2011-06-14
49.885963439941406,2011-06-15
50.70178985595703,2011-06-16
51.12825393676758,2011-06-17
51.4063720703125,2011-06-20
51.60105895996094,2011-06-21
51.137508392333984,2011-06-22
51.61960220336914,2011-06-23
51.74012756347656,2011-06-24
51.79574203491211,2011-06-27
51.85136795043945,2011-06-28
52.389068603515625,2011-06-29
53.028751373291016,2011-06-30
53.816768646240234,2011-07-01
54.26176071166992,2011-07-05
53.26051712036133,2011-07-06
53.57572937011719,2011-07-07
53.37178421020508,2011-07-08
53.343955993652344,2011-07-11
53.464473724365234,2011-07-12
53.900203704833984,2011-07-13
53.3068733215332,2011-07-14
53.464473724365234,2011-07-15
53.77042007446289,2011-07-18
55.09613037109375,2011-07-19
56.21788787841797,2011-07-20
56.013938903808594,2011-07-21
56.264251708984375,2011-07-22
55.83778762817383,2011-07-25
55.69873809814453,2011-07-26
54.66040802001953,2011-07-27
54.326656341552734,2011-07-28
54.845829010009766,2011-07-29
55.068321228027344,2011-08-01
54.3173942565918,2011-08-02
54.70675277709961,2011-08-03
52.29636001586914,2011-08-04
51.7493896484375,2011-08-05
47.475563049316406,2011-08-08
52.472511291503906,2011-08-09
48.55097579956055,2011-08-10
50.51637649536133,2011-08-11
48.80128860473633,2011-08-12
50.39585876464844,2011-08-15
49.15357971191406,2011-08-16
49.58003234863281,2011-08-17
46.112762451171875,2011-08-18
44.20298767089844,2011-08-19
45.10226058959961,2011-08-22
47.837127685546875,2011-08-23
48.597328186035156,2011-08-24
46.974952697753906,2011-08-25
48.77347183227539,2011-08-26
50.58127975463867,2011-08-29
50.599815368652344,2011-08-30
51.56397247314453,2011-08-31
50.43292999267578,2011-09-01
48.4582633972168,2011-09-02
48.347023010253906,2011-09-06
51.981163024902344,2011-09-07
49.10721969604492,2011-09-08
46.87297821044922,2011-09-09
47.6146354675293,2011-09-12
48.365562438964844,2011-09-13
49.27409744262695,2011-09-14
49.75618362426758,2011-09-15
49.125762939453125,2011-09-16
48.170875549316406,2011-09-19
47.18817138671875,2011-09-20
43.95267105102539,2011-09-21
43.016334533691406,2011-09-22
44.04539108276367,2011-09-23
45.343292236328125,2011-09-26
46.45578384399414,2011-09-27
44.499656677246094,2011-09-28
45.677040100097656,2011-09-29
44.240074157714844,2011-09-30
41.46812438964844,2011-10-03
45.71411895751953,2011-10-04
46.65974426269531,2011-10-05
48.226497650146484,2011-10-06
45.93662643432617,2011-10-07
47.72587585449219,2011-10-10
47.68879699707031,2011-10-11
48.578800201416016,2011-10-12
47.72587585449219,2011-10-13
47.401405334472656,2011-10-14
44.787052154541016,2011-10-17
46.10349655151367,2011-10-18
46.27037048339844,2011-10-19
47.012027740478516,2011-10-20
48.523162841796875,2011-10-21
49.55221939086914,2011-10-24
48.46754455566406,2011-10-25
49.80253219604492,2011-10-26
53.26979446411133,2011-10-27
52.41687774658203,2011-10-28
51.64972686767578,2011-10-31
50.850120544433594,2011-11-01
52.750633239746094,2011-11-02
53.835304260253906,2011-11-03
53.07511520385742,2011-11-04
53.4922981262207,2011-11-07
53.807498931884766,2011-11-08
51.26731872558594,2011-11-09
51.69377136230469,2011-11-10
53.43667221069336,2011-11-11
51.350746154785156,2011-11-14
53.20491027832031,2011-11-15
51.94407272338867,2011-11-16
51.44345474243164,2011-11-17
51.49907302856445,2011-11-18
49.96940231323242,2011-11-21
49.403892517089844,2011-11-22
48.096710205078125,2011-11-23
47.7815055847168,2011-11-25
50.44221115112305,2011-11-28
49.66347122192383,2011-11-29
54.169063568115234,2011-11-30
53.26051712036133,2011-12-01
54.36373519897461,2011-12-02
54.74384689331055,2011-12-05
55.0312385559082,2011-12-06
54.19686508178711,2011-12-07
52.79698944091797,2011-12-08
54.790199279785156,2011-12-09
53.640621185302734,2011-12-12
52.769161224365234,2011-12-13
52.66719055175781,2011-12-14
53.52937698364258,2011-12-15
53.82604217529297,2011-12-16
53.32542037963867,2011-12-19
55.26300048828125,2011-12-20
55.66164779663086,2011-12-21
56.74633026123047,2011-12-22
56.31987762451172,2011-12-23
57.107879638671875,2011-12-27
56.42185974121094,2011-12-28
56.32915115356445,2011-12-29
55.61529541015625,2011-12-30
56.431121826171875,2012-01-03
55.847076416015625,2012-01-04
56.63508224487305,2012-01-05
56.69997787475586,2012-01-06
58.17402648925781,2012-01-09
58.23891830444336,2012-01-10
57.82173156738281,2012-01-11
57.86808776855469,2012-01-12
58.00715637207031,2012-01-13
57.460174560546875,2012-01-17
57.69194412231445,2012-01-18
57.9329833984375,2012-01-19
57.73830032348633,2012-01-20
57.38601303100586,2012-01-23
55.66164779663086,2012-01-24
55.541133880615234,2012-01-25
53.93265151977539,2012-01-26
54.13197326660156,2012-01-27
53.92801284790039,2012-01-30
53.90947723388672,2012-01-31
54.78093338012695,2012-02-01
54.39155960083008,2012-02-02
55.198116302490234,2012-02-03
54.19686508178711,2012-02-06
54.78093338012695,2012-02-07
54.335933685302734,2012-02-08
53.714786529541016,2012-02-09
53.44594192504883,2012-02-10
54.373008728027344,2012-02-13
54.41009521484375,2012-02-14
54.280303955078125,2012-02-15
55.14248275756836,2012-02-16
55.12394332885742,2012-02-17
55.364986419677734,2012-02-21
54.150516510009766,2012-02-22
55.02196502685547,2012-02-23
55.51331329345703,2012-02-24
55.46696472167969,2012-02-27
55.225929260253906,2012-02-28
55.0312385559082,2012-02-29
55.485504150390625,2012-03-01
54.82727813720703,2012-03-02
55.21666717529297,2012-03-05
54.58624267578125,2012-03-06
55.09613037109375,2012-03-07
55.96758270263672,2012-03-08
