FCX,Date
4.248800277709961,2002-09-04
4.296541690826416,2002-09-05
4.472580432891846,2002-09-06
4.5919294357299805,2002-09-09
4.278639793395996,2002-09-10
4.469597816467285,2002-09-11
4.326379299163818,2002-09-12
4.296541690826416,2002-09-13
4.251786231994629,2002-09-16
3.971318483352661,2002-09-17
3.9414820671081543,2002-09-18
4.036959648132324,2002-09-19
4.028006076812744,2002-09-20
3.8191487789154053,2002-09-23
3.6401264667510986,2002-09-24
3.711735486984253,2002-09-25
3.792294979095459,2002-09-26
3.8668880462646484,2002-09-27
4.016072750091553,2002-09-30
4.028006076812744,2002-10-01
3.848986864089966,2002-10-02
3.7624573707580566,2002-10-03
3.577468156814575,2002-10-04
3.3477232456207275,2002-10-07
3.3059511184692383,2002-10-08
3.126926898956299,2002-10-09
3.2850658893585205,2002-10-10
3.684880256652832,2002-10-11
3.255228281021118,2002-10-14
3.649078130722046,2002-10-15
3.443202495574951,2002-10-16
3.6013379096984863,2002-10-17
3.6102893352508545,2002-10-18
3.622223377227783,2002-10-21
3.7952799797058105,2002-10-22
3.7952799797058105,2002-10-23
3.8012471199035645,2002-10-24
3.6550443172454834,2002-10-25
3.7594752311706543,2002-10-28
3.7147183418273926,2002-10-29
3.741572618484497,2002-10-30
3.6401264667510986,2002-10-31
3.813180923461914,2002-11-01
3.9981698989868164,2002-11-04
4.04889440536499,2002-11-05
4.144372940063477,2002-11-06
4.04889440536499,2002-11-07
3.8818063735961914,2002-11-08
3.837050199508667,2002-11-11
3.7833433151245117,2002-11-12
3.8191487789154053,2002-11-13
3.9862372875213623,2002-11-14
4.1085686683654785,2002-11-15
4.1354217529296875,2002-11-18
4.102602005004883,2002-11-19
4.2368669509887695,2002-11-20
4.565075874328613,2002-11-21
4.4606475830078125,2002-11-22
4.3562164306640625,2002-11-25
4.4099225997924805,2002-11-26
4.651602745056152,2002-11-27
4.62475061416626,2002-11-29
4.505402088165283,2002-12-02
4.5024189949035645,2002-12-03
4.535236358642578,2002-12-04
4.436776161193848,2002-12-05
4.371134281158447,2002-12-06
4.296541690826416,2002-12-09
4.290575981140137,2002-12-10
4.278639793395996,2002-12-11
4.556125640869141,2002-12-12
4.6157989501953125,2002-12-13
4.776919841766357,2002-12-16
4.809739589691162,2002-12-17
4.830628395080566,2002-12-18
4.893284797668457,2002-12-19
4.878365516662598,2002-12-20
4.9469895362854,2002-12-23
4.917152404785156,2002-12-24
5.027551174163818,2002-12-26
4.982794761657715,2002-12-27
4.9768290519714355,2002-12-30
5.00666618347168,2002-12-31
5.206574440002441,2003-01-02
5.2543134689331055,2003-01-03
5.25132942199707,2003-01-06
5.093191146850586,2003-01-07
4.961909294128418,2003-01-08
5.0723066329956055,2003-01-09
5.337855339050293,2003-01-10
5.161816596984863,2003-01-13
5.066338062286377,2003-01-14
5.0723066329956055,2003-01-15
5.4691386222839355,2003-01-16
5.460188865661621,2003-01-17
5.260280132293701,2003-01-21
5.442286491394043,2003-01-22
5.633244037628174,2003-01-23
5.543731212615967,2003-01-24
5.612358570098877,2003-01-27
5.591470718383789,2003-01-28
5.624293327331543,2003-01-29
5.648163795471191,2003-01-30
5.600423812866211,2003-01-31
5.4691386222839355,2003-02-03
5.66009521484375,2003-02-04
5.418419361114502,2003-02-05
5.024567127227783,2003-02-06
5.054405689239502,2003-02-07
4.988763332366943,2003-02-10
5.015615463256836,2003-02-11
4.911186218261719,2003-02-12
5.018598556518555,2003-02-13
5.042469024658203,2003-02-14
4.964890956878662,2003-02-18
5.108112335205078,2003-02-19
5.152868747711182,2003-02-20
5.143915176391602,2003-02-21
5.042469024658203,2003-02-24
5.021581649780273,2003-02-25
5.069324493408203,2003-02-26
5.093191146850586,2003-02-27
5.078273773193359,2003-02-28
5.063354969024658,2003-03-03
5.057389259338379,2003-03-04
5.087224960327148,2003-03-05
5.051419258117676,2003-03-06
5.081259250640869,2003-03-07
4.776919841766357,2003-03-10
4.827642440795898,2003-03-11
4.848530292510986,2003-03-12
5.015615463256836,2003-03-13
5.102144718170166,2003-03-14
5.14689826965332,2003-03-17
5.272214889526367,2003-03-18
5.167785167694092,2003-03-19
5.108112335205078,2003-03-20
5.218508243560791,2003-03-21
4.988763332366943,2003-03-24
5.015615463256836,2003-03-25
5.066338062286377,2003-03-26
4.8992509841918945,2003-03-27
5.173752784729004,2003-03-28
5.087224960327148,2003-03-31
5.0842437744140625,2003-04-01
5.224475383758545,2003-04-02
5.176737308502197,2003-04-03
5.194638729095459,2003-04-04
5.2811665534973145,2003-04-07
5.3975324630737305,2003-04-08
5.504945755004883,2003-04-09
5.543731212615967,2003-04-10
5.543731212615967,2003-04-11
5.486766815185547,2003-04-14
5.591703414916992,2003-04-15
5.600697994232178,2003-04-16
5.447788715362549,2003-04-17
5.480769157409668,2003-04-21
5.4507880210876465,2003-04-22
5.528740406036377,2003-04-23
5.3068742752075195,2003-04-24
5.19593620300293,2003-04-25
5.216925144195557,2003-04-28
5.234915256500244,2003-04-29
5.189941883087158,2003-04-30
5.414809703826904,2003-05-01
5.453785419464111,2003-05-02
5.4507880210876465,2003-05-05
5.456782817840576,2003-05-06
5.3788299560546875,2003-05-07
5.486766815185547,2003-05-08
5.552727699279785,2003-05-09
5.693643093109131,2003-05-12
5.771598815917969,2003-05-13
5.7056379318237305,2003-05-14
5.792586803436279,2003-05-15
5.93649959564209,2003-05-16
5.846556663513184,2003-05-19
5.990467548370361,2003-05-20
6.194346904754639,2003-05-21
6.1613688468933105,2003-05-22
6.25731086730957,2003-05-23
6.563132286071777,2003-05-27
6.410220146179199,2003-05-28
6.602109909057617,2003-05-29
6.581120014190674,2003-05-30
6.820982933044434,2003-06-02
6.87195348739624,2003-06-03
6.8839430809021,2003-06-04
6.949904441833496,2003-06-05
6.928918361663818,2003-06-06
6.841969013214111,2003-06-09
6.895936012268066,2003-06-10
7.030855178833008,2003-06-11
7.084822177886963,2003-06-12
7.039849281311035,2003-06-13
7.294700622558594,2003-06-16
7.471594333648682,2003-06-17
7.645495891571045,2003-06-18
7.303697109222412,2003-06-19
7.315684795379639,2003-06-20
7.081826686859131,2003-06-23
7.222743988037109,2003-06-24
7.177766799926758,2003-06-25
7.309690952301025,2003-06-26
7.246729373931885,2003-06-27
7.345668792724609,2003-06-30
7.21074914932251,2003-07-01
7.294700622558594,2003-07-02
7.267715930938721,2003-07-03
7.348666667938232,2003-07-07
7.333677768707275,2003-07-08
7.417629718780518,2003-07-09
7.468597888946533,2003-07-10
7.480635166168213,2003-07-11
7.3723063468933105,2003-07-14
7.194768905639648,2003-07-15
7.104495048522949,2003-07-16
7.375314712524414,2003-07-17
7.522757530212402,2003-07-18
7.552853107452393,2003-07-21
7.501700401306152,2003-07-22
7.796592712402344,2003-07-23
7.904918193817139,2003-07-24
8.302119255065918,2003-07-25
8.199813842773438,2003-07-28
8.124582290649414,2003-07-29
7.974127769470215,2003-07-30
8.061392784118652,2003-07-31
8.064397811889648,2003-08-01
8.073426246643066,2003-08-04
7.959080219268799,2003-08-05
7.971118450164795,2003-08-06
7.883852005004883,2003-08-07
8.302119255065918,2003-08-08
8.545855522155762,2003-08-11
8.380356788635254,2003-08-12
8.52479076385498,2003-08-13
8.696313858032227,2003-08-14
8.6331205368042,2003-08-15
8.521783828735352,2003-08-18
8.87685775756836,2003-08-19
8.87685775756836,2003-08-20
8.735429763793945,2003-08-21
8.208834648132324,2003-08-22
8.121574401855469,2003-08-25
8.557892799377441,2003-08-26
8.943055152893066,2003-08-27
9.027314186096191,2003-08-28
9.027314186096191,2003-08-29
9.105551719665527,2003-09-02
9.081480979919434,2003-09-03
9.259015083312988,2003-09-04
9.168744087219238,2003-09-05
9.243967056274414,2003-09-08
9.373361587524414,2003-09-09
9.352300643920898,2003-09-10
9.41549015045166,2003-09-11
9.481691360473633,2003-09-12
9.59302806854248,2003-09-15
9.565946578979492,2003-09-16
9.53585433959961,2003-09-17
9.857826232910156,2003-09-18
10.137672424316406,2003-09-19
10.285118103027344,2003-09-22
10.291138648986816,2003-09-23
10.324237823486328,2003-09-24
9.914998054504395,2003-09-25
9.695334434509277,2003-09-26
10.053417205810547,2003-09-29
9.960129737854004,2003-09-30
10.321231842041016,2003-10-01
10.75454044342041,2003-10-02
10.161748886108398,2003-10-03
10.534873008728027,2003-10-06
10.962173461914062,2003-10-07
11.254053115844727,2003-10-08
10.829769134521484,2003-10-09
10.82071304321289,2003-10-10
11.393878936767578,2003-10-13
11.20383071899414,2003-10-14
11.218912124633789,2003-10-15
11.282269477844238,2003-10-16
11.016800880432129,2003-10-17
11.022831916809082,2003-10-20
11.45119571685791,2003-10-21
11.270198822021484,2003-10-22
11.18271541595459,2003-10-23
11.1857328414917,2003-10-24
11.270198822021484,2003-10-27
11.330535888671875,2003-10-28
11.45119571685791,2003-10-29
11.599014282226562,2003-10-30
11.689512252807617,2003-10-31
11.683481216430664,2003-11-03
12.383344650268555,2003-11-04
12.069607734680176,2003-11-05
11.976094245910645,2003-11-06
12.368258476257324,2003-11-07
11.758894920349121,2003-11-10
11.608059883117676,2003-11-11
12.172175407409668,2003-11-12
12.208378791809082,2003-11-13
11.912744522094727,2003-11-14
11.635210037231445,2003-11-17
12.117877960205078,2003-11-18
12.410487174987793,2003-11-19
12.232513427734375,2003-11-20
12.259660720825195,2003-11-21
12.428589820861816,2003-11-24
12.79662036895752,2003-11-25
12.86298656463623,2003-11-26
13.131475448608398,2003-11-28
13.499502182006836,2003-12-01
13.620160102844238,2003-12-02
13.559836387634277,2003-12-03
13.345653533935547,2003-12-04
13.653350830078125,2003-12-05
13.948984146118164,2003-12-08
13.792116165161133,2003-12-09
12.93237018585205,2003-12-10
13.541736602783203,2003-12-11
13.4934663772583,2003-12-12
13.56586742401123,2003-12-15
13.318500518798828,2003-12-16
13.54475212097168,2003-12-17
13.128457069396973,2003-12-18
12.449707984924316,2003-12-19
11.93386459350586,2003-12-22
11.964025497436523,2003-12-23
12.126922607421875,2003-12-24
12.56735897064209,2003-12-26
12.70008659362793,2003-12-29
12.721205711364746,2003-12-30
12.709139823913574,2003-12-31
12.642772674560547,2004-01-02
13.258173942565918,2004-01-05
12.98667049407959,2004-01-06
13.001753807067871,2004-01-07
13.197836875915527,2004-01-08
13.409008026123047,2004-01-09
12.941420555114746,2004-01-12
12.14129638671875,2004-01-13
11.726078033447266,2004-01-14
10.868370056152344,2004-01-15
10.925954818725586,2004-01-16
11.668495178222656,2004-01-20
11.738204956054688,2004-01-21
11.823066711425781,2004-01-22
11.504833221435547,2004-01-23
11.526046752929688,2004-01-26
11.747293472290039,2004-01-27
11.265402793884277,2004-01-28
10.880491256713867,2004-01-29
11.171446800231934,2004-01-30
10.835029602050781,2004-02-02
11.062341690063477,2004-02-03
10.886553764343262,2004-02-04
11.244184494018555,2004-02-05
11.9655122756958,2004-02-06
12.029157638549805,2004-02-09
12.001880645751953,2004-02-10
12.647439002990723,2004-02-11
12.65046501159668,2004-02-12
12.486804962158203,2004-02-13
12.941420555114746,2004-02-17
12.501960754394531,2004-02-18
12.823225975036621,2004-02-19
12.408000946044922,2004-02-20
12.211006164550781,2004-02-23
12.441344261169434,2004-02-24
12.344361305236816,2004-02-25
12.620155334472656,2004-02-26
12.926268577575684,2004-02-27
13.426345825195312,2004-03-01
12.853527069091797,2004-03-02
12.786849975585938,2004-03-03
12.941420555114746,2004-03-04
13.12933349609375,2004-03-05
12.877776145935059,2004-03-08
12.81716251373291,2004-03-09
12.338296890258789,2004-03-10
12.523174285888672,2004-03-11
12.711080551147461,2004-03-12
12.280709266662598,2004-03-15
12.298900604248047,2004-03-16
12.541361808776855,2004-03-17
12.717144966125488,2004-03-18
12.714113235473633,2004-03-19
12.165543556213379,2004-03-22
11.804878234863281,2004-03-23
11.513923645019531,2004-03-24
11.616971969604492,2004-03-25
11.692741394042969,2004-03-26
11.807910919189453,2004-03-29
11.904898643493652,2004-03-30
11.847311019897461,2004-03-31
11.950360298156738,2004-04-01
12.032187461853027,2004-04-02
11.7169828414917,2004-04-05
11.877617835998535,2004-04-06
11.70183277130127,2004-04-07
11.595754623413086,2004-04-08
11.465432167053223,2004-04-12
10.865198135375977,2004-04-13
10.712851524353027,2004-04-14
10.752460479736328,2004-04-15
10.935273170471191,2004-04-16
10.785978317260742,2004-04-19
10.234493255615234,2004-04-20
9.847536087036133,2004-04-21
10.38074016571045,2004-04-22
9.929802894592285,2004-04-23
9.990743637084961,2004-04-26
9.689099311828613,2004-04-27
8.988312721252441,2004-04-28
9.085814476013184,2004-04-29
9.29300308227539,2004-04-30
9.289953231811523,2004-05-03
9.43315601348877,2004-05-04
9.296049118041992,2004-05-05
9.034016609191895,2004-05-06
8.71713924407959,2004-05-07
8.909095764160156,2004-05-10
8.94870662689209,2004-05-11
8.878626823425293,2004-05-12
8.653155326843262,2004-05-13
8.784170150756836,2004-05-14
8.711048126220703,2004-05-17
9.076672554016113,2004-05-18
9.405736923217773,2004-05-19
9.268630981445312,2004-05-20
9.820115089416504,2004-05-21
9.76527214050293,2004-05-24
10.015114784240723,2004-05-25
10.191838264465332,2004-05-26
10.234493255615234,2004-05-27
10.24667739868164,2004-05-28
10.033394813537598,2004-06-01
10.036442756652832,2004-06-02
9.591599464416504,2004-06-03
9.725659370422363,2004-06-04
10.063865661621094,2004-06-07
10.02425479888916,2004-06-08
9.463627815246582,2004-06-09
9.643394470214844,2004-06-10
9.201593399047852,2004-06-14
9.402688980102539,2004-06-15
9.539799690246582,2004-06-16
9.658632278442383,2004-06-17
9.908470153808594,2004-06-18
9.725659370422363,2004-06-21
9.850580215454102,2004-06-22
10.060818672180176,2004-06-23
10.2649564743042,2004-06-24
10.344182968139648,2004-06-25
10.100428581237793,2004-06-28
9.88714599609375,2004-06-29
10.100428581237793,2004-06-30
9.90237808227539,2004-07-01
10.051679611206055,2004-07-02
9.911520004272461,2004-07-06
10.584880828857422,2004-07-07
10.670196533203125,2004-07-08
10.849964141845703,2004-07-09
10.679336547851562,2004-07-12
10.569018363952637,2004-07-13
10.789650917053223,2004-07-14
10.955126762390137,2004-07-15
11.031737327575684,2004-07-16
10.829493522644043,2004-07-19
10.66401195526123,2004-07-20
10.265645980834961,2004-07-21
10.424993515014648,2004-07-22
10.222744941711426,2004-07-23
10.008238792419434,2004-07-26
10.118556022644043,2004-07-27
10.225811004638672,2004-07-28
10.544502258300781,2004-07-29
10.679333686828613,2004-07-30
10.709982872009277,2004-08-02
10.394350051879883,2004-08-03
10.17065143585205,2004-08-04
9.959206581115723,2004-08-05
9.827442169189453,2004-08-06
9.69566822052002,2004-08-09
10.1277494430542,2004-08-10
9.873406410217285,2004-08-11
9.701804161071777,2004-08-12
9.897920608520508,2004-08-13
10.152264595031738,2004-08-16
10.366772651672363,2004-08-17
10.572081565856934,2004-08-18
10.909162521362305,2004-08-19
11.105281829833984,2004-08-20
11.007222175598145,2004-08-23
10.847877502441406,2004-08-24
11.071577072143555,2004-08-25
11.194146156311035,2004-08-26
11.405593872070312,2004-08-27
11.42091178894043,2004-08-30
11.531234741210938,2004-08-31
11.568002700805664,2004-09-01
11.57719612121582,2004-09-02
11.448493957519531,2004-09-03
11.564942359924316,2004-09-07
11.460753440856934,2004-09-08
11.586389541625977,2004-09-09
11.617033004760742,2004-09-10
11.436236381530762,2004-09-13
11.60171127319336,2004-09-14
11.374948501586914,2004-09-15
11.476067543029785,2004-09-16
11.405593872070312,2004-09-17
11.448493957519531,2004-09-20
11.889759063720703,2004-09-21
11.969436645507812,2004-09-22
11.917342185974121,2004-09-23
12.196196556091309,2004-09-24
12.364742279052734,2004-09-27
12.85504150390625,2004-09-28
12.217649459838867,2004-09-29
12.410707473754883,2004-09-30
12.288132667541504,2004-10-01
12.349414825439453,2004-10-04
12.331031799316406,2004-10-05
12.563923835754395,2004-10-06
12.594566345214844,2004-10-07
12.86729907989502,2004-10-08
12.60988712310791,2004-10-11
12.282008171081543,2004-10-12
11.224326133728027,2004-10-13
11.230491638183594,2004-10-14
11.390838623046875,2004-10-15
11.131813049316406,2004-10-18
10.761787414550781,2004-10-19
11.079395294189453,2004-10-20
11.208909034729004,2004-10-21
11.011556625366211,2004-10-22
11.344586372375488,2004-10-25
11.42167854309082,2004-10-26
11.440176963806152,2004-10-27
10.81112003326416,2004-10-28
11.1688232421875,2004-10-29
11.03006362915039,2004-11-01
10.78953742980957,2004-11-02
11.156485557556152,2004-11-03
11.748537063598633,2004-11-04
11.881134033203125,2004-11-05
11.68070125579834,2004-11-08
12.066149711608887,2004-11-09
11.714615821838379,2004-11-10
11.982895851135254,2004-11-11
12.451601028442383,2004-11-12
12.223410606384277,2004-11-15
12.1679048538208,2004-11-16
12.343671798706055,2004-11-17
12.02606201171875,2004-11-18
12.063065528869629,2004-11-19
12.010647773742676,2004-11-22
11.905803680419922,2004-11-23
12.189493179321289,2004-11-24
12.510186195373535,2004-11-26
12.528690338134766,2004-11-29
12.066149711608887,2004-11-30
11.958218574523926,2004-12-01
11.53268814086914,2004-12-02
11.529603958129883,2004-12-03
11.406257629394531,2004-12-06
11.156485557556152,2004-12-07
11.097898483276367,2004-12-08
11.329171180725098,2004-12-09
11.289081573486328,2004-12-10
11.582024574279785,2004-12-13
11.52343463897705,2004-12-14
11.649862289428711,2004-12-15
11.56295108795166,2004-12-16
11.67469596862793,2004-12-17
11.57846736907959,2004-12-20
11.84232234954834,2004-12-21
11.780238151550293,2004-12-22
11.733671188354492,2004-12-23
11.783343315124512,2004-12-27
11.826790809631348,2004-12-28
11.91060733795166,2004-12-29
11.857839584350586,2004-12-30
11.867149353027344,2004-12-31
11.550532341003418,2005-01-03
11.094223022460938,2005-01-04
10.966950416564941,2005-01-05
10.951424598693848,2005-01-06
11.056973457336426,2005-01-07
10.997995376586914,2005-01-10
11.038345336914062,2005-01-11
11.191530227661133,2005-01-12
11.33532428741455,2005-01-13
11.444740295410156,2005-01-14
11.941790580749512,2005-01-18
11.616678237915039,2005-01-19
11.49788761138916,2005-01-20
11.672951698303223,2005-01-21
11.676076889038086,2005-01-24
11.510393142700195,2005-01-25
11.660442352294922,2005-01-26
11.585419654846191,2005-01-27
11.241544723510742,2005-01-28
11.5072660446167,2005-01-31
11.588544845581055,2005-02-01
11.77298641204834,2005-02-02
11.682330131530762,2005-02-03
11.607298851013184,2005-02-04
11.47912883758545,2005-02-07
11.332201957702637,2005-02-08
11.225914001464844,2005-02-09
11.604175567626953,2005-02-10
11.90428352355957,2005-02-11
11.932413101196289,2005-02-14
11.919915199279785,2005-02-15
12.24502944946289,2005-02-16
12.410714149475098,2005-02-17
12.420092582702637,2005-02-18
12.407587051391602,2005-02-22
12.445100784301758,2005-02-23
12.648303985595703,2005-02-24
12.848367691040039,2005-02-25
13.073454856872559,2005-02-28
12.90152359008789,2005-03-01
13.060945510864258,2005-03-02
12.945282936096191,2005-03-03
13.670539855957031,2005-03-04
13.411078453063965,2005-03-07
13.445460319519043,2005-03-08
13.254769325256348,2005-03-09
12.792101860046387,2005-03-10
12.92502498626709,2005-03-11
12.966168403625488,2005-03-14
13.095921516418457,2005-03-15
12.92502498626709,2005-03-16
13.127571105957031,2005-03-17
13.035787582397461,2005-03-18
12.760455131530762,2005-03-21
12.6813325881958,2005-03-22
12.31421947479248,2005-03-23
12.254083633422852,2005-03-24
12.225603103637695,2005-03-28
11.981916427612305,2005-03-29
12.292064666748047,2005-03-30
12.535750389099121,2005-03-31
12.662338256835938,2005-04-01
12.393342018127441,2005-04-04
12.320550918579102,2005-04-05
12.330044746398926,2005-04-06
12.320550918579102,2005-04-07
12.165472984313965,2005-04-08
12.07685661315918,2005-04-11
12.181297302246094,2005-04-12
11.630207061767578,2005-04-13
11.091859817504883,2005-04-14
10.88798999786377,2005-04-15
11.212908744812012,2005-04-18
11.528275489807129,2005-04-19
11.470930099487305,2005-04-20
11.49960708618164,2005-04-21
11.544201850891113,2005-04-22
11.846820831298828,2005-04-25
11.49960708618164,2005-04-26
11.104604721069336,2005-04-27
10.821091651916504,2005-04-28
11.0408935546875,2005-04-29
11.079118728637695,2005-05-02
11.273431777954102,2005-05-03
11.477300643920898,2005-05-04
11.560127258300781,2005-05-05
11.547383308410645,2005-05-06
11.55375862121582,2005-05-09
11.321211814880371,2005-05-10
11.228837013244629,2005-05-11
10.534400939941406,2005-05-12
10.212665557861328,2005-05-13
10.219037055969238,2005-05-16
10.67137622833252,2005-05-17
10.967626571655273,2005-05-18
10.932584762573242,2005-05-19
10.754199028015137,2005-05-20
10.801976203918457,2005-05-23
11.021780014038086,2005-05-24
11.028149604797363,2005-05-25
11.130087852478027,2005-05-26
11.321211814880371,2005-05-27
11.244767189025879,2005-05-31
11.493237495422363,2005-06-01
11.547383308410645,2005-06-02
11.728959083557129,2005-06-03
11.525086402893066,2005-06-06
11.346697807312012,2005-06-07
11.136455535888672,2005-06-08
11.142827987670898,2005-06-09
11.381738662719727,2005-06-10
11.464561462402344,2005-06-13
11.273431777954102,2005-06-14
11.684362411499023,2005-06-15
12.104846954345703,2005-06-16
12.276861190795898,2005-06-17
11.955124855041504,2005-06-20
11.88185977935791,2005-06-21
11.760815620422363,2005-06-22
11.556941986083984,2005-06-23
11.684362411499023,2005-06-24
11.703472137451172,2005-06-27
11.834076881408691,2005-06-28
12.07298755645752,2005-06-29
11.926456451416016,2005-06-30
12.082545280456543,2005-07-01
12.098470687866211,2005-07-05
12.222710609436035,2005-07-06
12.174924850463867,2005-07-07
12.362868309020996,2005-07-08
12.5603666305542,2005-07-11
12.487104415893555,2005-07-12
12.608929634094238,2005-07-13
12.416570663452148,2005-07-14
12.374896049499512,2005-07-15
12.390928268432617,2005-07-18
12.426191329956055,2005-07-19
12.70511245727539,2005-07-20
12.849374771118164,2005-07-21
12.919899940490723,2005-07-22
12.935933113098145,2005-07-25
12.657014846801758,2005-07-26
12.717925071716309,2005-07-27
12.826933860778809,2005-07-28
12.913490295410156,2005-07-29
13.000048637390137,2005-08-01
13.195613861083984,2005-08-02
13.391176223754883,2005-08-03
13.394381523132324,2005-08-04
13.150731086730957,2005-08-05
13.147523880004883,2005-08-08
13.121872901916504,2005-08-09
13.436056137084961,2005-08-10
13.83359146118164,2005-08-11
13.897710800170898,2005-08-12
13.881686210632324,2005-08-15
13.638028144836426,2005-08-16
13.067376136779785,2005-08-17
13.083406448364258,2005-08-18
13.18278694152832,2005-08-19
13.28537654876709,2005-08-22
13.08019733428955,2005-08-23
12.778844833374023,2005-08-24
12.900663375854492,2005-08-25
12.77563762664795,2005-08-26
13.08019733428955,2005-08-29
13.195613861083984,2005-08-30
13.519416809082031,2005-08-31
13.888089179992676,2005-09-01
13.775887489318848,2005-09-02
13.779095649719238,2005-09-06
13.686120986938477,2005-09-07
13.75344467163086,2005-09-08
14.01954174041748,2005-09-09
14.19907283782959,2005-09-12
13.732147216796875,2005-09-13
13.9266939163208,2005-09-14
13.936420440673828,2005-09-15
14.202314376831055,2005-09-16
14.413082122802734,2005-09-19
14.374168395996094,2005-09-20
14.682209014892578,2005-09-21
14.597899436950684,2005-09-22
14.837849617004395,2005-09-23
15.256139755249023,2005-09-26
15.246418952941895,2005-09-27
15.664697647094727,2005-09-28
15.878698348999023,2005-09-29
15.755488395690918,2005-09-30
15.635512351989746,2005-10-03
15.236684799194336,2005-10-04
14.617355346679688,2005-10-05
14.80218505859375,2005-10-06
15.246418952941895,2005-10-07
15.149133682250977,2005-10-10
15.470149993896484,2005-10-11
14.987723350524902,2005-10-12
14.951866149902344,2005-10-13
15.043133735656738,2005-10-14
15.626607894897461,2005-10-17
15.12462043762207,2005-10-18
15.294122695922852,2005-10-19
14.67480182647705,2005-10-20
15.059435844421387,2005-10-21
15.688541412353516,2005-10-24
15.805887222290039,2005-10-25
15.848267555236816,2005-10-26
15.587494850158691,2005-10-27
16.089468002319336,2005-10-28
16.109039306640625,2005-10-31
16.301353454589844,2005-11-01
16.60775375366211,2005-11-02
16.68598747253418,2005-11-03
16.389360427856445,2005-11-04
16.255708694458008,2005-11-07
16.23941421508789,2005-11-08
16.356761932373047,2005-11-09
16.31438446044922,2005-11-10
16.61426544189453,2005-11-11
16.49366569519043,2005-11-14
16.242671966552734,2005-11-15
16.884824752807617,2005-11-16
16.92392921447754,2005-11-17
16.744653701782227,2005-11-18
16.95978546142578,2005-11-21
17.126033782958984,2005-11-22
16.86200523376465,2005-11-23
17.3509521484375,2005-11-25
17.093433380126953,2005-11-28
16.969568252563477,2005-11-29
16.98586654663086,2005-11-30
17.7127628326416,2005-12-01
17.504146575927734,2005-12-02
17.745357513427734,2005-12-05
17.921371459960938,2005-12-06
17.856184005737305,2005-12-07
18.045246124267578,2005-12-08
17.947458267211914,2005-12-09
17.797515869140625,2005-12-12
18.096885681152344,2005-12-13
17.484983444213867,2005-12-14
17.58367919921875,2005-12-15
17.69882583618164,2005-12-16
17.435640335083008,2005-12-19
17.277740478515625,2005-12-20
17.688955307006836,2005-12-21
18.14293670654297,2005-12-22
18.129779815673828,2005-12-23
17.596839904785156,2005-12-27
18.05411720275879,2005-12-28
18.1396427154541,2005-12-29
17.69882583618164,2005-12-30
18.58047103881836,2006-01-03
19.656221389770508,2006-01-04
19.014713287353516,2006-01-05
19.42264175415039,2006-01-06
19.274606704711914,2006-01-09
20.047691345214844,2006-01-10
19.843732833862305,2006-01-11
19.56032371520996,2006-01-12
20.08943748474121,2006-01-13
20.426740646362305,2006-01-17
19.394983291625977,2006-01-18
19.487585067749023,2006-01-19
18.975013732910156,2006-01-20
19.279245376586914,2006-01-23
19.91417121887207,2006-01-24
19.996849060058594,2006-01-25
20.436660766601562,2006-01-26
20.823566436767578,2006-01-27
20.93269157409668,2006-01-30
21.246843338012695,2006-01-31
21.266693115234375,2006-02-01
20.648298263549805,2006-02-02
20.390365600585938,2006-02-03
20.701210021972656,2006-02-06
19.186655044555664,2006-02-07
18.93532943725586,2006-02-08
18.79312515258789,2006-02-09
17.17274284362793,2006-02-10
16.84867286682129,2006-02-13
17.35462760925293,2006-02-14
16.62380027770996,2006-02-15
17.288488388061523,2006-02-16
17.51004981994629,2006-02-17
17.999469757080078,2006-02-21
18.20119857788086,2006-02-22
17.073537826538086,2006-02-23
17.483600616455078,2006-02-24
17.017324447631836,2006-02-27
16.74285125732422,2006-02-28
17.2025089263916,2006-03-01
17.76137351989746,2006-03-02
17.708465576171875,2006-03-03
17.156217575073242,2006-03-06
16.607271194458008,2006-03-07
16.035171508789062,2006-03-08
15.988877296447754,2006-03-09
16.57088851928711,2006-03-10
16.62433433532715,2006-03-13
17.34248161315918,2006-03-14
17.803443908691406,2006-03-15
17.61304473876953,2006-03-16
17.77672004699707,2006-03-17
17.579635620117188,2006-03-20
17.035192489624023,2006-03-21
17.2623233795166,2006-03-22
17.629743576049805,2006-03-23
17.933700561523438,2006-03-24
18.768760681152344,2006-03-27
18.939115524291992,2006-03-28
19.94118309020996,2006-03-29
20.425518035888672,2006-03-30
19.964569091796875,2006-03-31
20.535747528076172,2006-04-03
20.772897720336914,2006-04-04
21.4108943939209,2006-04-05
21.481027603149414,2006-04-06
20.37541389465332,2006-04-07
20.736162185668945,2006-04-10
20.58250617980957,2006-04-11
21.033395767211914,2006-04-12
21.335554122924805,2006-04-13
21.886144638061523,2006-04-17
23.35663604736328,2006-04-18
24.202672958374023,2006-04-19
22.722108840942383,2006-04-20
22.325944900512695,2006-04-21
22.124509811401367,2006-04-24
22.41659927368164,2006-04-25
22.01372718811035,2006-04-26
21.244901657104492,2006-04-27
21.681350708007812,2006-04-28
21.946577072143555,2006-05-01
21.738420486450195,2006-05-02
21.194543838500977,2006-05-03
22.225223541259766,2006-05-04
22.315876007080078,2006-05-05
22.362882614135742,2006-05-08
23.323060989379883,2006-05-09
23.440561294555664,2006-05-10
22.903396606445312,2006-05-11
