ZTS,Date
56.38502502441406,2017-05-04
56.9597053527832,2017-05-05
56.32756042480469,2017-05-08
56.92139434814453,2017-05-09
57.371543884277344,2017-05-10
57.19915008544922,2017-05-11
57.35240173339844,2017-05-12
57.46733474731445,2017-05-15
57.78340148925781,2017-05-16
57.2087287902832,2017-05-17
57.38113021850586,2017-05-18
57.76425552368164,2017-05-19
57.76425552368164,2017-05-22
58.836971282958984,2017-05-23
59.670230865478516,2017-05-24
59.93843078613281,2017-05-25
59.9671745300293,2017-05-26
59.63193893432617,2017-05-30
59.651084899902344,2017-05-31
59.99589157104492,2017-06-01
59.86179733276367,2017-06-02
60.024620056152344,2017-06-05
60.3215446472168,2017-06-06
60.589717864990234,2017-06-07
59.93843078613281,2017-06-08
59.947998046875,2017-06-09
59.23924255371094,2017-06-12
59.44552230834961,2017-06-13
59.704566955566406,2017-06-14
59.85807418823242,2017-06-15
60.01156234741211,2017-06-16
60.47209167480469,2017-06-19
60.44330978393555,2017-06-20
60.44330978393555,2017-06-21
60.93260955810547,2017-06-22
60.232242584228516,2017-06-23
60.17467498779297,2017-06-26
60.21304702758789,2017-06-27
60.39533996582031,2017-06-28
59.963592529296875,2017-06-29
59.84846878051758,2017-06-30
60.1266975402832,2017-07-03
60.01156234741211,2017-07-05
59.28240966796875,2017-07-06
60.04995346069336,2017-07-07
59.93482208251953,2017-07-10
59.68537139892578,2017-07-11
60.02116775512695,2017-07-12
60.491275787353516,2017-07-13
60.779109954833984,2017-07-14
60.510467529296875,2017-07-17
59.925228118896484,2017-07-18
59.8868522644043,2017-07-19
60.20345687866211,2017-07-20
60.59681701660156,2017-07-21
60.72154235839844,2017-07-24
58.793113708496094,2017-07-25
59.54145431518555,2017-07-26
59.49348068237305,2017-07-27
59.68537139892578,2017-07-28
59.98279571533203,2017-07-31
59.74293899536133,2017-08-01
59.04256057739258,2017-08-02
59.75251770019531,2017-08-03
59.5990104675293,2017-08-04
59.32079315185547,2017-08-07
57.565059661865234,2017-08-08
58.34218978881836,2017-08-09
57.31561279296875,2017-08-10
57.3060188293457,2017-08-11
58.2750244140625,2017-08-14
58.55324935913086,2017-08-15
59.00418472290039,2017-08-16
58.428531646728516,2017-08-17
58.28462219238281,2017-08-18
58.86027145385742,2017-08-21
59.100120544433594,2017-08-22
58.8698616027832,2017-08-23
58.898643493652344,2017-08-24
58.84108352661133,2017-08-25
59.04256057739258,2017-08-28
59.00418472290039,2017-08-29
59.42632293701172,2017-08-30
60.155479431152344,2017-08-31
60.31858444213867,2017-09-01
60.60639953613281,2017-09-05
60.817481994628906,2017-09-06
62.21822738647461,2017-09-07
62.07429885864258,2017-09-08
62.63078689575195,2017-09-11
62.74590301513672,2017-09-12
62.63078689575195,2017-09-13
62.60200500488281,2017-09-14
62.554019927978516,2017-09-15
62.554019927978516,2017-09-18
62.151058197021484,2017-09-19
61.86324691772461,2017-09-20
61.63298034667969,2017-09-21
61.55623245239258,2017-09-22
61.08611297607422,2017-09-25
60.75992202758789,2017-09-26
60.64479446411133,2017-09-27
60.75032424926758,2017-09-28
61.1724739074707,2017-09-29
61.162879943847656,2017-10-02
61.00937271118164,2017-10-03
60.99018096923828,2017-10-04
61.162879943847656,2017-10-05
61.162879943847656,2017-10-06
61.143680572509766,2017-10-09
61.39313888549805,2017-10-10
61.67136001586914,2017-10-11
62.275794982910156,2017-10-12
62.78428649902344,2017-10-13
63.043331146240234,2017-10-16
63.1392936706543,2017-10-17
62.899410247802734,2017-10-18
62.91862487792969,2017-10-19
63.263999938964844,2017-10-20
62.63078689575195,2017-10-23
62.34296417236328,2017-10-24
61.76731491088867,2017-10-25
61.15327453613281,2017-10-26
61.450706481933594,2017-10-27
60.67357635498047,2017-10-30
61.23004150390625,2017-10-31
61.892032623291016,2017-11-01
64.57839965820312,2017-11-02
65.90239715576172,2017-11-03
66.88099670410156,2017-11-06
65.67214965820312,2017-11-07
66.79158020019531,2017-11-08
66.58978271484375,2017-11-09
66.4264144897461,2017-11-10
66.18621826171875,2017-11-13
67.16633605957031,2017-11-14
66.89727783203125,2017-11-15
67.65636444091797,2017-11-16
68.0215072631836,2017-11-17
68.17523956298828,2017-11-20
68.56924438476562,2017-11-21
68.29056549072266,2017-11-22
68.50196075439453,2017-11-24
68.7421875,2017-11-27
68.5980453491211,2017-11-28
68.80945587158203,2017-11-29
69.46286010742188,2017-11-30
69.47245788574219,2017-12-01
68.24253845214844,2017-12-04
68.07917022705078,2017-12-05
68.19448852539062,2017-12-06
68.83826446533203,2017-12-07
69.0688705444336,2017-12-08
68.96318817138672,2017-12-11
69.40521240234375,2017-12-12
69.5493392944336,2017-12-13
68.95356750488281,2017-12-14
69.14575958251953,2017-12-15
69.78958129882812,2017-12-18
69.9529037475586,2017-12-19
69.86642456054688,2017-12-20
69.45326232910156,2017-12-21
69.17459106445312,2017-12-22
69.51091003417969,2017-12-26
69.61659240722656,2017-12-27
69.55895233154297,2017-12-28
69.22262573242188,2017-12-29
68.96318817138672,2018-01-02
69.28030395507812,2018-01-03
69.6934585571289,2018-01-04
70.49099731445312,2018-01-05
71.33660888671875,2018-01-08
72.17256164550781,2018-01-09
71.01951599121094,2018-01-10
71.67290496826172,2018-01-11
72.4416275024414,2018-01-12
72.58576202392578,2018-01-16
73.76763916015625,2018-01-17
73.46543884277344,2018-01-18
73.74456024169922,2018-01-19
74.57227325439453,2018-01-22
74.67813110351562,2018-01-23
75.39036560058594,2018-01-24
76.2758560180664,2018-01-25
77.08433532714844,2018-01-26
76.20848083496094,2018-01-29
75.40965270996094,2018-01-30
73.85042572021484,2018-01-31
74.8995132446289,2018-02-01
73.89854431152344,2018-02-02
71.05924224853516,2018-02-05
70.52027130126953,2018-02-06
71.08812713623047,2018-02-07
68.82633209228516,2018-02-08
69.63480377197266,2018-02-09
70.44326782226562,2018-02-12
70.49140930175781,2018-02-13
71.66560363769531,2018-02-14
75.55400085449219,2018-02-15
76.73784637451172,2018-02-16
77.3345718383789,2018-02-20
77.47893524169922,2018-02-21
77.72917938232422,2018-02-22
79.68302154541016,2018-02-23
80.17386627197266,2018-02-26
78.60502624511719,2018-02-27
77.825439453125,2018-02-28
77.42121124267578,2018-03-01
78.22968292236328,2018-03-02
78.81676483154297,2018-03-05
78.45104217529297,2018-03-06
78.6916732788086,2018-03-07
79.44239044189453,2018-03-08
81.34808349609375,2018-03-09
81.24220275878906,2018-03-12
81.41545104980469,2018-03-13
81.1844482421875,2018-03-14
81.51168823242188,2018-03-15
81.42505645751953,2018-03-16
80.02950286865234,2018-03-19
81.48281860351562,2018-03-20
80.94381713867188,2018-03-21
78.98037719726562,2018-03-22
77.57518768310547,2018-03-23
80.58773803710938,2018-03-26
78.78791046142578,2018-03-27
77.96018981933594,2018-03-28
80.37596130371094,2018-03-29
78.16229248046875,2018-04-02
79.760009765625,2018-04-03
79.7407455444336,2018-04-04
80.38558959960938,2018-04-05
77.93130493164062,2018-04-06
78.79752349853516,2018-04-09
79.97174072265625,2018-04-10
79.95247650146484,2018-04-11
80.8091049194336,2018-04-12
80.43373107910156,2018-04-13
81.23258972167969,2018-04-16
82.45491027832031,2018-04-17
82.74365997314453,2018-04-18
82.3253402709961,2018-04-19
82.36388397216797,2018-04-20
82.21930694580078,2018-04-23
81.30360412597656,2018-04-24
81.51567077636719,2018-04-25
81.6698989868164,2018-04-26
81.77590942382812,2018-04-27
80.46503448486328,2018-04-30
80.38792419433594,2018-05-01
77.01432037353516,2018-05-02
77.47700500488281,2018-05-03
78.6143569946289,2018-05-04
79.18306732177734,2018-05-07
79.03849029541016,2018-05-08
79.3565673828125,2018-05-09
80.44577026367188,2018-05-10
81.39999389648438,2018-05-11
81.02407836914062,2018-05-14
80.02164459228516,2018-05-15
79.8577651977539,2018-05-16
79.95418548583984,2018-05-17
81.35179901123047,2018-05-18
82.29642486572266,2018-05-21
81.33253479003906,2018-05-22
81.81446838378906,2018-05-23
81.68917083740234,2018-05-24
80.64817810058594,2018-05-25
80.14694213867188,2018-05-29
81.39999389648438,2018-05-30
80.67709350585938,2018-05-31
82.33497619628906,2018-06-01
82.30604553222656,2018-06-04
81.69881439208984,2018-06-05
82.38316345214844,2018-06-06
82.56629180908203,2018-06-07
83.64585876464844,2018-06-08
83.91573333740234,2018-06-11
84.00249481201172,2018-06-12
84.20489501953125,2018-06-13
84.96638488769531,2018-06-14
85.97844696044922,2018-06-15
85.71818542480469,2018-06-18
84.098876953125,2018-06-19
83.85792541503906,2018-06-20
83.8771743774414,2018-06-21
82.72051239013672,2018-06-22
81.64098358154297,2018-06-25
80.97588348388672,2018-06-26
80.34935760498047,2018-06-27
81.76627349853516,2018-06-28
82.11328125,2018-06-29
82.55668640136719,2018-07-02
82.96149444580078,2018-07-03
83.03858947753906,2018-07-05
83.72296142578125,2018-07-06
84.33021545410156,2018-07-09
83.10608673095703,2018-07-10
81.44818115234375,2018-07-11
82.38316345214844,2018-07-12
83.02896118164062,2018-07-13
81.52530670166016,2018-07-16
82.67232513427734,2018-07-17
82.84583282470703,2018-07-18
82.45585632324219,2018-07-19
82.3303451538086,2018-07-20
81.0464859008789,2018-07-23
80.60246276855469,2018-07-24
82.66820526123047,2018-07-25
82.5716552734375,2018-07-26
82.24347686767578,2018-07-27
81.55812072753906,2018-07-30
83.47905731201172,2018-07-31
83.0350112915039,2018-08-01
88.2573013305664,2018-08-02
88.45033264160156,2018-08-03
89.36739349365234,2018-08-06
89.28050231933594,2018-08-07
89.99482727050781,2018-08-08
89.19363403320312,2018-08-09
88.51793670654297,2018-08-10
88.09319305419922,2018-08-13
88.19939422607422,2018-08-14
87.69741821289062,2018-08-15
88.36347198486328,2018-08-16
88.2959213256836,2018-08-17
88.96196746826172,2018-08-20
88.89437103271484,2018-08-21
86.55838012695312,2018-08-22
86.55838012695312,2018-08-23
86.49078369140625,2018-08-24
86.27843475341797,2018-08-27
86.4425277709961,2018-08-28
86.71280670166016,2018-08-29
86.69351959228516,2018-08-30
87.45608520507812,2018-08-31
86.84794616699219,2018-09-04
85.96953582763672,2018-09-05
86.62593078613281,2018-09-06
86.32669067382812,2018-09-07
85.78614044189453,2018-09-10
85.17798614501953,2018-09-11
85.7088851928711,2018-09-12
86.58733367919922,2018-09-13
85.92129516601562,2018-09-14
85.23590850830078,2018-09-17
86.08536529541016,2018-09-18
85.98883819580078,2018-09-19
86.93482971191406,2018-09-20
86.71280670166016,2018-09-21
86.53907012939453,2018-09-24
87.12789154052734,2018-09-25
87.22441864013672,2018-09-26
88.0352554321289,2018-09-27
88.3827896118164,2018-09-28
88.47930145263672,2018-10-01
88.64342498779297,2018-10-02
90.284423828125,2018-10-03
87.90977478027344,2018-10-04
88.7592544555664,2018-10-05
88.2959213256836,2018-10-08
89.33841705322266,2018-10-09
86.51973724365234,2018-10-10
83.98104095458984,2018-10-11
85.81509399414062,2018-10-12
86.95413208007812,2018-10-15
88.62409973144531,2018-10-16
89.57010650634766,2018-10-17
88.64342498779297,2018-10-18
88.2959213256836,2018-10-19
89.57974243164062,2018-10-22
88.2959213256836,2018-10-23
85.6895980834961,2018-10-24
87.33061218261719,2018-10-25
85.7668228149414,2018-10-26
86.53907012939453,2018-10-29
87.05066680908203,2018-10-30
87.02172088623047,2018-10-31
90.97944641113281,2018-11-01
89.55078887939453,2018-11-02
89.50252532958984,2018-11-05
89.54115295410156,2018-11-06
91.8868179321289,2018-11-07
91.60688018798828,2018-11-08
91.96404266357422,2018-11-09
91.15319061279297,2018-11-12
90.90221405029297,2018-11-13
89.27086639404297,2018-11-14
88.44070434570312,2018-11-15
89.06814575195312,2018-11-16
87.09237670898438,2018-11-19
85.45877838134766,2018-11-20
85.71977996826172,2018-11-21
86.26110076904297,2018-11-23
86.53175354003906,2018-11-26
87.18903350830078,2018-11-27
89.7022476196289,2018-11-28
89.67323303222656,2018-11-29
90.73654174804688,2018-11-30
90.44654846191406,2018-12-03
87.54669189453125,2018-12-04
87.39202880859375,2018-12-06
85.14948272705078,2018-12-07
85.9517593383789,2018-12-10
86.8023910522461,2018-12-11
87.70134735107422,2018-12-12
87.90432739257812,2018-12-13
85.49745178222656,2018-12-14
82.10462188720703,2018-12-17
82.15293884277344,2018-12-18
80.65469360351562,2018-12-19
79.66873168945312,2018-12-20
78.95343780517578,2018-12-21
76.63356018066406,2018-12-24
80.15206146240234,2018-12-26
81.51498413085938,2018-12-27
81.66963958740234,2018-12-28
82.6845703125,2018-12-31
81.65996551513672,2019-01-02
78.83741760253906,2019-01-03
81.9306411743164,2019-01-04
82.42361450195312,2019-01-07
83.65120697021484,2019-01-08
83.35154724121094,2019-01-09
83.03257751464844,2019-01-10
83.18722534179688,2019-01-11
81.67930603027344,2019-01-14
81.97897338867188,2019-01-15
80.43236541748047,2019-01-16
81.59848022460938,2019-01-17
81.9277572631836,2019-01-18
81.4435043334961,2019-01-22
81.05611419677734,2019-01-23
81.02703857421875,2019-01-24
82.0246353149414,2019-01-25
81.01737213134766,2019-01-28
81.75343322753906,2019-01-29
82.41203308105469,2019-01-30
83.44835662841797,2019-01-31
84.39752197265625,2019-02-01
84.23287963867188,2019-02-04
84.62029266357422,2019-02-05
84.82365417480469,2019-02-06
83.49676513671875,2019-02-07
84.09727478027344,2019-02-08
83.55490112304688,2019-02-11
84.7558822631836,2019-02-12
85.47257232666016,2019-02-13
90.32490539550781,2019-02-14
92.3685073852539,2019-02-15
91.92298889160156,2019-02-19
91.4193344116211,2019-02-20
90.52830505371094,2019-02-21
91.63241577148438,2019-02-22
91.4193344116211,2019-02-25
90.54767608642578,2019-02-26
90.84790802001953,2019-02-27
91.26438903808594,2019-02-28
92.73654174804688,2019-03-01
92.85277557373047,2019-03-04
92.76559448242188,2019-03-05
91.2062759399414,2019-03-06
89.63725280761719,2019-03-07
89.50166320800781,2019-03-08
91.74864959716797,2019-03-11
92.73654174804688,2019-03-12
93.87942504882812,2019-03-13
93.17236328125,2019-03-14
93.86004638671875,2019-03-15
94.6929702758789,2019-03-18
95.61308288574219,2019-03-19
95.4000015258789,2019-03-20
96.50411987304688,2019-03-21
94.84793090820312,2019-03-22
94.84793090820312,2019-03-25
95.70993041992188,2019-03-26
95.41935729980469,2019-03-27
96.26199340820312,2019-03-28
97.501708984375,2019-03-29
98.34431457519531,2019-04-01
98.82858276367188,2019-04-02
98.90608978271484,2019-04-03
98.77046203613281,2019-04-04
98.90608978271484,2019-04-05
99.01260375976562,2019-04-08
98.26683807373047,2019-04-09
98.14092254638672,2019-04-10
97.87943267822266,2019-04-11
98.4702377319336,2019-04-12
98.0731430053711,2019-04-15
96.04888916015625,2019-04-16
95.05355834960938,2019-04-17
96.07219696044922,2019-04-18
97.12964630126953,2019-04-22
98.92438507080078,2019-04-23
98.08036804199219,2019-04-24
98.78856658935547,2019-04-25
100.26315307617188,2019-04-26
98.23558044433594,2019-04-29
98.79826354980469,2019-04-30
98.74977111816406,2019-05-01
100.06913757324219,2019-05-02
100.65119934082031,2019-05-03
100.24378967285156,2019-05-06
98.3423080444336,2019-05-07
98.81766510009766,2019-05-08
98.63333129882812,2019-05-09
99.23480987548828,2019-05-10
98.32289123535156,2019-05-13
98.22589874267578,2019-05-14
98.79826354980469,2019-05-15
99.855712890625,2019-05-16
98.92438507080078,2019-05-17
99.16692352294922,2019-05-20
99.3221435546875,2019-05-21
99.86541748046875,2019-05-22
99.8169174194336,2019-05-23
