DISH,Date
14.429313659667969,2002-10-25
14.108660697937012,2002-10-28
14.244049072265625,2002-10-29
14.122913360595703,2002-10-30
14.529071807861328,2002-10-31
14.065908432006836,2002-11-01
14.57182502746582,2002-11-04
14.77846622467041,2002-11-05
14.999358177185059,2002-11-06
14.536197662353516,2002-11-07
14.251173973083496,2002-11-08
13.887768745422363,2002-11-11
14.251173973083496,2002-11-12
14.322428703308105,2002-11-13
13.545740127563477,2002-11-14
13.681127548217773,2002-11-15
13.460234642028809,2002-11-18
13.239340782165527,2002-11-19
13.431731224060059,2002-11-20
13.88064193725586,2002-11-21
14.1157865524292,2002-11-22
14.187043190002441,2002-11-25
13.930521011352539,2002-11-26
14.365181922912598,2002-11-27
14.543322563171387,2002-11-29
14.72859001159668,2002-12-02
14.179919242858887,2002-12-03
14.073033332824707,2002-12-04
14.001778602600098,2002-12-05
13.973278045654297,2002-12-06
13.57424259185791,2002-12-09
15.027861595153809,2002-12-10
15.476773262023926,2002-12-11
15.263007164001465,2002-12-12
14.429313659667969,2002-12-13
15.063490867614746,2002-12-16
15.533777236938477,2002-12-17
16.239213943481445,2002-12-18
16.189332962036133,2002-12-19
15.818803787231445,2002-12-20
16.452978134155273,2002-12-23
16.068199157714844,2002-12-24
16.04681968688965,2002-12-26
15.654915809631348,2002-12-27
15.469649314880371,2002-12-30
15.86155891418457,2002-12-31
16.588367462158203,2003-01-02
17.0301513671875,2003-01-03
18.177371978759766,2003-01-06
17.792591094970703,2003-01-07
17.101408004760742,2003-01-08
17.849594116210938,2003-01-09
18.68328857421875,2003-01-10
18.66191291809082,2003-01-13
19.174955368041992,2003-01-14
18.733169555664062,2003-01-15
18.88993263244629,2003-01-16
18.362638473510742,2003-01-17
17.63582992553711,2003-01-21
17.564573287963867,2003-01-22
17.57882308959961,2003-01-23
16.79500961303711,2003-01-24
16.880517959594727,2003-01-27
17.664329528808594,2003-01-28
18.006357192993164,2003-01-29
17.956480026245117,2003-01-30
18.49089813232422,2003-01-31
18.519399642944336,2003-02-03
18.12749481201172,2003-02-04
17.863845825195312,2003-02-05
18.056236267089844,2003-02-06
17.600200653076172,2003-02-07
18.248628616333008,2003-02-10
17.913724899291992,2003-02-11
17.735584259033203,2003-02-12
17.464813232421875,2003-02-13
17.885223388671875,2003-02-14
18.761669158935547,2003-02-18
18.868553161621094,2003-02-19
18.8257999420166,2003-02-20
18.954059600830078,2003-02-21
18.57640266418457,2003-02-24
18.8828067779541,2003-02-25
18.747417449951172,2003-02-26
18.633407592773438,2003-02-27
18.761669158935547,2003-02-28
18.49089813232422,2003-03-03
19.702247619628906,2003-03-04
20.493188858032227,2003-03-05
20.6998291015625,2003-03-06
20.486061096191406,2003-03-07
20.50743865966797,2003-03-10
20.30792236328125,2003-03-11
20.322174072265625,2003-03-12
20.963476181030273,2003-03-13
20.806713104248047,2003-03-14
21.177244186401367,2003-03-17
21.41951560974121,2003-03-18
21.07036018371582,2003-03-19
21.141616821289062,2003-03-20
21.661785125732422,2003-03-21
20.90647315979004,2003-03-24
20.486061096191406,2003-03-25
20.571571350097656,2003-03-26
21.255626678466797,2003-03-27
21.006229400634766,2003-03-28
20.57869529724121,2003-03-31
20.635698318481445,2003-04-01
21.048982620239258,2003-04-02
20.735458374023438,2003-04-03
20.728330612182617,2003-04-04
20.934974670410156,2003-04-07
21.22712516784668,2003-04-08
20.664201736450195,2003-04-09
20.144033432006836,2003-04-10
19.68799591064453,2003-04-11
20.286544799804688,2003-04-14
20.443307876586914,2003-04-15
20.09415626525879,2003-04-16
20.471811294555664,2003-04-17
20.286544799804688,2003-04-21
20.9492244720459,2003-04-22
21.21999740600586,2003-04-23
20.50743865966797,2003-04-24
20.379179000854492,2003-04-25
21.056110382080078,2003-04-28
21.26987648010254,2003-04-29
21.341135025024414,2003-04-30
21.3696346282959,2003-05-01
22.88738441467285,2003-05-02
21.825672149658203,2003-05-05
22.923009872436523,2003-05-06
23.941970825195312,2003-05-07
23.713953018188477,2003-05-08
23.713953018188477,2003-05-09
23.222288131713867,2003-05-12
22.773374557495117,2003-05-13
22.88738441467285,2003-05-14
22.53110694885254,2003-05-15
22.29595947265625,2003-05-16
21.583402633666992,2003-05-19
21.69741439819336,2003-05-20
22.160573959350586,2003-05-21
22.9728946685791,2003-05-22
22.438474655151367,2003-05-23
23.33629608154297,2003-05-27
23.200912475585938,2003-05-28
22.958641052246094,2003-05-29
23.585691452026367,2003-05-30
23.421802520751953,2003-06-02
23.55006217956543,2003-06-03
24.219873428344727,2003-06-04
24.512020111083984,2003-06-05
24.091611862182617,2003-06-06
23.535812377929688,2003-06-09
23.72820281982422,2003-06-10
25.181819915771484,2003-06-11
25.65923500061035,2003-06-12
25.352840423583984,2003-06-13
25.85162925720215,2003-06-16
25.44546890258789,2003-06-17
25.338586807250977,2003-06-18
24.953805923461914,2003-06-19
25.352840423583984,2003-06-20
25.36708641052246,2003-06-23
24.497766494750977,2003-06-24
24.52626609802246,2003-06-25
25.253074645996094,2003-06-26
24.775665283203125,2003-06-27
24.668779373168945,2003-06-30
24.690156936645508,2003-07-01
24.975181579589844,2003-07-02
24.939552307128906,2003-07-03
26.008390426635742,2003-07-07
26.15090560913086,2003-07-08
25.951385498046875,2003-07-09
25.7447452545166,2003-07-10
26.058271408081055,2003-07-11
26.36467170715332,2003-07-14
26.54993438720703,2003-07-15
26.535682678222656,2003-07-16
24.903926849365234,2003-07-17
25.174697875976562,2003-07-18
25.652111053466797,2003-07-21
25.523853302001953,2003-07-22
25.538105010986328,2003-07-23
25.951385498046875,2003-07-24
26.471553802490234,2003-07-25
26.300540924072266,2003-07-28
25.865880966186523,2003-07-29
25.673492431640625,2003-07-30
25.84450340270996,2003-07-31
25.48822593688965,2003-08-01
25.595108032226562,2003-08-04
25.096315383911133,2003-08-05
25.466848373413086,2003-08-06
25.18895149230957,2003-08-07
25.673492431640625,2003-08-08
26.15090560913086,2003-08-11
25.73761749267578,2003-08-12
24.41938591003418,2003-08-13
25.35996437072754,2003-08-14
25.48822593688965,2003-08-15
25.751873016357422,2003-08-18
25.616485595703125,2003-08-19
25.509601593017578,2003-08-20
25.81599998474121,2003-08-21
25.894380569458008,2003-08-22
25.865880966186523,2003-08-25
25.630735397338867,2003-08-26
25.92288589477539,2003-08-27
26.058271408081055,2003-08-28
26.400300979614258,2003-08-29
27.682905197143555,2003-09-02
27.298124313354492,2003-09-03
27.611652374267578,2003-09-04
27.290998458862305,2003-09-05
27.625898361206055,2003-09-08
26.785079956054688,2003-09-09
26.02264404296875,2003-09-10
26.279165267944336,2003-09-11
26.63544464111328,2003-09-12
26.48580551147461,2003-09-15
27.469139099121094,2003-09-16
26.913339614868164,2003-09-17
28.537973403930664,2003-09-18
28.167448043823242,2003-09-19
28.54509925842285,2003-09-22
28.787370681762695,2003-09-23
27.982179641723633,2003-09-24
27.654403686523438,2003-09-25
27.462013244628906,2003-09-26
27.90380096435547,2003-09-29
27.298124313354492,2003-09-30
27.462013244628906,2003-10-01
27.882421493530273,2003-10-02
28.516597747802734,2003-10-03
28.858627319335938,2003-10-06
28.880001068115234,2003-10-07
28.64485740661621,2003-10-08
28.40971565246582,2003-10-09
28.388336181640625,2003-10-10
28.87287712097168,2003-10-13
28.43109130859375,2003-10-14
28.374086380004883,2003-10-15
28.445343017578125,2003-10-16
28.26007843017578,2003-10-17
28.181697845458984,2003-10-20
28.039180755615234,2003-10-21
27.789791107177734,2003-10-22
27.754161834716797,2003-10-23
27.66152572631836,2003-10-24
27.647279739379883,2003-10-27
27.796913146972656,2003-10-28
27.775537490844727,2003-10-29
27.533267974853516,2003-10-30
27.255369186401367,2003-10-31
27.20549201965332,2003-11-03
26.64257049560547,2003-11-04
26.592689514160156,2003-11-05
26.044017791748047,2003-11-06
26.115276336669922,2003-11-07
26.22216033935547,2003-11-10
22.837505340576172,2003-11-11
23.614192962646484,2003-11-12
23.792333602905273,2003-11-13
23.792333602905273,2003-11-14
23.82083511352539,2003-11-17
24.048856735229492,2003-11-18
24.184240341186523,2003-11-19
24.45501136779785,2003-11-20
24.098735809326172,2003-11-21
24.52626609802246,2003-11-24
24.483516693115234,2003-11-25
24.540523529052734,2003-11-26
24.547651290893555,2003-11-28
23.913469314575195,2003-12-01
23.884967803955078,2003-12-02
23.4146785736084,2003-12-03
23.849340438842773,2003-12-04
23.44318199157715,2003-12-05
23.28641700744629,2003-12-08
22.901634216308594,2003-12-09
22.44559669494629,2003-12-10
22.374340057373047,2003-12-11
23.101150512695312,2003-12-12
21.69028663635254,2003-12-15
22.189077377319336,2003-12-16
22.588111877441406,2003-12-17
23.450307846069336,2003-12-18
23.585691452026367,2003-12-19
24.198490142822266,2003-12-22
24.23411750793457,2003-12-23
24.184240341186523,2003-12-24
24.26974868774414,2003-12-26
24.398014068603516,2003-12-29
24.241249084472656,2003-12-30
24.219873428344727,2003-12-31
24.29112434387207,2004-01-02
24.12723731994629,2004-01-05
24.398014068603516,2004-01-06
25.509601593017578,2004-01-07
25.26020622253418,2004-01-08
25.48822593688965,2004-01-09
25.43121910095215,2004-01-12
25.30295753479004,2004-01-13
25.345714569091797,2004-01-14
25.481096267700195,2004-01-15
25.687740325927734,2004-01-16
25.538105010986328,2004-01-20
25.559476852416992,2004-01-21
25.609359741210938,2004-01-22
26.592689514160156,2004-01-23
26.777957916259766,2004-01-26
26.73520278930664,2004-01-27
26.13665199279785,2004-01-28
26.09389877319336,2004-01-29
26.008390426635742,2004-01-30
25.83025360107422,2004-02-02
25.73761749267578,2004-02-03
26.051143646240234,2004-02-04
26.742328643798828,2004-02-05
27.091480255126953,2004-02-06
26.891965866088867,2004-02-09
26.863462448120117,2004-02-10
27.989303588867188,2004-02-11
27.654403686523438,2004-02-12
27.739906311035156,2004-02-13
28.02493667602539,2004-02-17
27.554641723632812,2004-02-18
26.13665199279785,2004-02-19
26.200780868530273,2004-02-20
25.87300682067871,2004-02-23
25.958511352539062,2004-02-24
26.13665199279785,2004-02-25
26.36467170715332,2004-02-26
25.73761749267578,2004-02-27
26.592689514160156,2004-03-01
25.858755111694336,2004-03-02
25.295833587646484,2004-03-03
25.637863159179688,2004-03-04
24.6189022064209,2004-03-05
24.355257034301758,2004-03-08
24.426511764526367,2004-03-09
24.3125,2004-03-10
25.18895149230957,2004-03-11
25.28158187866211,2004-03-12
24.611774444580078,2004-03-15
24.62603187561035,2004-03-16
24.839794158935547,2004-03-17
24.048856735229492,2004-03-18
23.585691452026367,2004-03-19
23.977602005004883,2004-03-22
23.528690338134766,2004-03-23
23.86359405517578,2004-03-24
24.68303108215332,2004-03-25
24.013229370117188,2004-03-26
23.222288131713867,2004-03-29
23.086902618408203,2004-03-30
23.33629608154297,2004-03-31
23.685453414916992,2004-04-01
23.50731086730957,2004-04-02
23.322046279907227,2004-04-05
23.493061065673828,2004-04-06
23.48593521118164,2004-04-07
23.571443557739258,2004-04-08
24.070232391357422,2004-04-12
23.763832092285156,2004-04-13
23.956222534179688,2004-04-14
23.664073944091797,2004-04-15
23.521562576293945,2004-04-16
23.664073944091797,2004-04-19
23.39330291748047,2004-04-20
24.28400230407715,2004-04-21
24.690156936645508,2004-04-22
24.569021224975586,2004-04-23
24.561899185180664,2004-04-26
24.24837303161621,2004-04-27
23.749582290649414,2004-04-28
23.542938232421875,2004-04-29
23.64982032775879,2004-04-30
24.141490936279297,2004-05-03
24.14861297607422,2004-05-04
24.433637619018555,2004-05-05
22.980016708374023,2004-05-06
22.53110694885254,2004-05-07
21.048982620239258,2004-05-10
21.3696346282959,2004-05-11
21.505022048950195,2004-05-12
21.775793075561523,2004-05-13
21.569150924682617,2004-05-14
21.22712516784668,2004-05-17
21.647531509399414,2004-05-18
21.78291893005371,2004-05-19
22.217578887939453,2004-05-20
22.680744171142578,2004-05-21
22.67361831665039,2004-05-24
22.9942684173584,2004-05-25
23.322046279907227,2004-05-26
23.329172134399414,2004-05-27
22.9158878326416,2004-05-28
22.595233917236328,2004-06-01
22.388593673706055,2004-06-02
22.1320743560791,2004-06-03
22.331588745117188,2004-06-04
22.652240753173828,2004-06-07
22.438474655151367,2004-06-08
22.409971237182617,2004-06-09
22.5738582611084,2004-06-10
22.167699813842773,2004-06-14
22.30308723449707,2004-06-15
22.053691864013672,2004-06-16
21.989561080932617,2004-06-17
22.053691864013672,2004-06-18
21.462268829345703,2004-06-21
21.448015213012695,2004-06-22
21.44089126586914,2004-06-23
21.22712516784668,2004-06-24
21.184370040893555,2004-06-25
21.26987648010254,2004-06-28
21.6546573638916,2004-06-29
21.91118049621582,2004-06-30
21.66891098022461,2004-07-01
21.583402633666992,2004-07-02
21.105989456176758,2004-07-06
21.09886360168457,2004-07-07
20.84234046936035,2004-07-08
20.8708438873291,2004-07-09
20.70695686340332,2004-07-12
20.607196807861328,2004-07-13
21.09886360168457,2004-07-14
20.89221954345703,2004-07-15
20.471811294555664,2004-07-16
19.787755966186523,2004-07-19
19.431476593017578,2004-07-20
19.488479614257812,2004-07-21
20.785335540771484,2004-07-22
20.592947006225586,2004-07-23
20.343551635742188,2004-07-26
20.25804328918457,2004-07-27
19.880386352539062,2004-07-28
19.602489471435547,2004-07-29
19.752126693725586,2004-07-30
20.407678604125977,2004-08-02
20.30792236328125,2004-08-03
19.923139572143555,2004-08-04
19.830509185791016,2004-08-05
19.873260498046875,2004-08-06
19.42435073852539,2004-08-09
21.056110382080078,2004-08-10
21.31975555419922,2004-08-11
21.67603302001953,2004-08-12
21.989561080932617,2004-08-13
22.19620132446289,2004-08-16
22.003812789916992,2004-08-17
21.989561080932617,2004-08-18
22.338714599609375,2004-08-19
22.53110694885254,2004-08-20
22.345840454101562,2004-08-23
22.039440155029297,2004-08-24
22.210453033447266,2004-08-25
22.409971237182617,2004-08-26
22.331588745117188,2004-08-27
21.91118049621582,2004-08-30
21.839923858642578,2004-08-31
21.861299514770508,2004-09-01
22.096445083618164,2004-09-02
21.85417366027832,2004-09-03
21.996686935424805,2004-09-07
22.174827575683594,2004-09-08
22.324462890625,2004-09-09
22.466976165771484,2004-09-10
22.61661148071289,2004-09-13
22.67361831665039,2004-09-14
22.652240753173828,2004-09-15
22.367216110229492,2004-09-16
22.29595947265625,2004-09-17
21.953933715820312,2004-09-20
22.253206253051758,2004-09-21
22.010934829711914,2004-09-22
22.324462890625,2004-09-23
22.723495483398438,2004-09-24
22.623737335205078,2004-09-27
22.381467819213867,2004-09-28
22.267457962036133,2004-09-29
22.174827575683594,2004-09-30
22.61661148071289,2004-10-01
22.4954776763916,2004-10-04
22.64511489868164,2004-10-05
22.801877975463867,2004-10-06
22.50973129272461,2004-10-07
22.595233917236328,2004-10-08
23.63557243347168,2004-10-11
23.86359405517578,2004-10-12
23.827960968017578,2004-10-13
23.535812377929688,2004-10-14
23.464555740356445,2004-10-15
23.36479949951172,2004-10-18
23.436052322387695,2004-10-19
23.64982032775879,2004-10-20
23.208036422729492,2004-10-21
22.908763885498047,2004-10-22
22.69499397277832,2004-10-25
22.88738441467285,2004-10-26
22.958641052246094,2004-10-27
22.623737335205078,2004-10-28
22.53110694885254,2004-10-29
22.53110694885254,2004-11-01
21.797170639038086,2004-11-02
21.554899215698242,2004-11-03
21.569150924682617,2004-11-04
21.59052848815918,2004-11-05
21.39101219177246,2004-11-08
21.882675170898438,2004-11-09
22.374340057373047,2004-11-10
22.737747192382812,2004-11-11
23.12253189086914,2004-11-12
23.35767364501953,2004-11-15
23.33629608154297,2004-11-16
23.599945068359375,2004-11-17
23.607070922851562,2004-11-18
23.26504135131836,2004-11-19
23.73533058166504,2004-11-22
23.63557243347168,2004-11-23
23.892091751098633,2004-11-24
23.842212677001953,2004-11-26
23.87071418762207,2004-11-29
23.36479949951172,2004-11-30
24.41938591003418,2004-12-01
23.934844970703125,2004-12-02
23.941970825195312,2004-12-03
23.743680953979492,2004-12-06
23.317718505859375,2004-12-07
23.24427604675293,2004-12-08
23.743680953979492,2004-12-09
23.72164535522461,2004-12-10
23.486631393432617,2004-12-13
23.773054122924805,2004-12-14
24.199016571044922,2004-12-15
24.375276565551758,2004-12-16
24.29449462890625,2004-12-17
24.49278450012207,2004-12-20
24.735139846801758,2004-12-21
24.52216148376465,2004-12-22
24.28714942932129,2004-12-23
24.176984786987305,2004-12-27
24.419342041015625,2004-12-28
24.38262176513672,2004-12-29
24.35324478149414,2004-12-30
24.419342041015625,2004-12-31
24.30917739868164,2005-01-03
23.72164535522461,2005-01-04
23.714303970336914,2005-01-05
23.802433013916016,2005-01-06
24.059476852416992,2005-01-07
24.323867797851562,2005-01-10
24.052133560180664,2005-01-11
23.941970825195312,2005-01-12
23.479290008544922,2005-01-13
24.235736846923828,2005-01-14
24.2283935546875,2005-01-18
23.780399322509766,2005-01-19
23.486631393432617,2005-01-20
23.897905349731445,2005-01-21
23.51601219177246,2005-01-24
23.471946716308594,2005-01-25
22.451107025146484,2005-01-26
22.083898544311523,2005-01-27
22.047178268432617,2005-01-28
22.40704345703125,2005-01-31
22.333600997924805,2005-02-01
22.032489776611328,2005-02-02
21.995771408081055,2005-02-03
22.2528133392334,2005-02-04
22.436416625976562,2005-02-07
22.59064483642578,2005-02-08
22.127962112426758,2005-02-09
22.091243743896484,2005-02-10
22.289535522460938,2005-02-11
22.75956153869629,2005-02-14
22.700807571411133,2005-02-15
22.399696350097656,2005-02-16
21.959049224853516,2005-02-17
21.77544403076172,2005-02-18
21.77544403076172,2005-02-22
21.50370979309082,2005-02-23
21.430269241333008,2005-02-24
21.525741577148438,2005-02-25
21.84888458251953,2005-02-28
22.032489776611328,2005-03-01
22.208749771118164,2005-03-02
22.076555252075195,2005-03-03
22.318910598754883,2005-03-04
22.348289489746094,2005-03-07
22.465795516967773,2005-03-08
22.465795516967773,2005-03-09
21.092435836791992,2005-03-10
20.923521041870117,2005-03-11
20.9896183013916,2005-03-14
20.88680076599121,2005-03-15
21.173221588134766,2005-03-16
21.768098831176758,2005-03-17
21.29807472229004,2005-03-18
21.254009246826172,2005-03-21
20.960241317749023,2005-03-22
21.092435836791992,2005-03-23
20.945554733276367,2005-03-24
20.974929809570312,2005-03-28
20.791324615478516,2005-03-29
21.077749252319336,2005-03-30
21.48167610168457,2005-03-31
21.51105499267578,2005-04-01
21.24666404724121,2005-04-04
21.29807472229004,2005-04-05
21.158533096313477,2005-04-06
21.38620376586914,2005-04-07
21.37151527404785,2005-04-08
21.518396377563477,2005-04-11
21.863574981689453,2005-04-12
21.489023208618164,2005-04-13
21.099781036376953,2005-04-14
21.224632263183594,2005-04-15
21.077749252319336,2005-04-18
21.628562927246094,2005-04-19
21.679969787597656,2005-04-20
22.010456085205078,2005-04-21
21.77544403076172,2005-04-22
21.665281295776367,2005-04-25
21.334793090820312,2005-04-26
21.400890350341797,2005-04-27
20.908830642700195,2005-04-28
21.261354446411133,2005-04-29
21.305418014526367,2005-05-02
21.466989517211914,2005-05-03
21.929670333862305,2005-05-04
21.290727615356445,2005-05-05
20.51224708557129,2005-05-06
20.74726104736328,2005-05-09
20.798669815063477,2005-05-10
20.710540771484375,2005-05-11
20.578344345092773,2005-05-12
21.165878295898438,2005-05-13
20.916175842285156,2005-05-16
21.268695831298828,2005-05-17
21.591840744018555,2005-05-18
21.804821014404297,2005-05-19
21.856229782104492,2005-05-20
21.525741577148438,2005-05-23
21.687313079833984,2005-05-24
21.261354446411133,2005-05-25
21.37885856628418,2005-05-26
21.334793090820312,2005-05-27
21.459644317626953,2005-05-31
21.584497451782227,2005-06-01
21.995771408081055,2005-06-02
22.017799377441406,2005-06-03
21.77544403076172,2005-06-06
21.709346771240234,2005-06-07
21.63590431213379,2005-06-08
21.444955825805664,2005-06-09
21.408235549926758,2005-06-10
21.892948150634766,2005-06-13
22.260156631469727,2005-06-14
22.164684295654297,2005-06-15
22.0692081451416,2005-06-16
22.010456085205078,2005-06-17
22.098587036132812,2005-06-20
22.127962112426758,2005-06-21
21.782787322998047,2005-06-22
21.77544403076172,2005-06-23
21.929670333862305,2005-06-24
21.812164306640625,2005-06-27
21.90029525756836,2005-06-28
21.966392517089844,2005-06-29
22.149995803833008,2005-06-30
22.172029495239258,2005-07-01
22.025144577026367,2005-07-05
22.017799377441406,2005-07-06
21.91498374938965,2005-07-07
22.083898544311523,2005-07-08
22.047178268432617,2005-07-11
22.032489776611328,2005-07-12
21.878263473510742,2005-07-13
21.98842430114746,2005-07-14
21.995771408081055,2005-07-15
21.907638549804688,2005-07-18
22.010456085205078,2005-07-19
22.032489776611328,2005-07-20
21.261354446411133,2005-07-21
21.356826782226562,2005-07-22
21.290727615356445,2005-07-25
21.01165199279785,2005-07-26
21.01899528503418,2005-07-27
21.14384651184082,2005-07-28
21.092435836791992,2005-07-29
21.37885856628418,2005-08-01
21.812164306640625,2005-08-02
21.7534122467041,2005-08-03
21.91498374938965,2005-08-04
21.812164306640625,2005-08-05
21.584497451782227,2005-08-08
22.766904830932617,2005-08-09
22.693466186523438,2005-08-10
22.77425193786621,2005-08-11
22.928478240966797,2005-08-12
22.957853317260742,2005-08-15
22.715496063232422,2005-08-16
22.686119079589844,2005-08-17
22.605335235595703,2005-08-18
22.50251579284668,2005-08-19
22.63471031188965,2005-08-22
22.715496063232422,2005-08-23
22.201404571533203,2005-08-24
21.973735809326172,2005-08-25
22.047178268432617,2005-08-26
22.120620727539062,2005-08-29
22.032489776611328,2005-08-30
21.981081008911133,2005-08-31
22.216093063354492,2005-09-01
22.326257705688477,2005-09-02
22.99457359313965,2005-09-06
23.119422912597656,2005-09-07
23.104738235473633,2005-09-08
23.38381576538086,2005-09-09
23.545387268066406,2005-09-12
23.582107543945312,2005-09-13
23.493976593017578,2005-09-14
22.091243743896484,2005-09-15
21.922327041625977,2005-09-16
21.885604858398438,2005-09-19
21.650590896606445,2005-09-20
21.444955825805664,2005-09-21
21.452301025390625,2005-09-22
21.312763214111328,2005-09-23
21.37151527404785,2005-09-26
21.23931884765625,2005-09-27
21.474332809448242,2005-09-28
21.768098831176758,2005-09-29
21.716690063476562,2005-09-30
21.73872184753418,2005-10-03
21.657936096191406,2005-10-04
21.38620376586914,2005-10-05
21.209941864013672,2005-10-06
21.268695831298828,2005-10-07
21.320104598999023,2005-10-10
21.00430679321289,2005-10-11
20.76194953918457,2005-10-12
20.424118041992188,2005-10-13
20.659130096435547,2005-10-14
20.482872009277344,2005-10-17
19.6456356048584,2005-10-18
19.954092025756836,2005-10-19
20.02753257751465,2005-10-20
19.924713134765625,2005-10-21
20.225826263427734,2005-10-24
20.181760787963867,2005-10-25
20.196449279785156,2005-10-26
19.675012588500977,2005-10-27
19.763141632080078,2005-10-28
19.733766555786133,2005-10-31
19.63829231262207,2005-11-01
19.447343826293945,2005-11-02
19.535472869873047,2005-11-03
19.579540252685547,2005-11-04
19.77048683166504,2005-11-07
19.300460815429688,2005-11-08
19.094825744628906,2005-11-09
19.028724670410156,2005-11-10
18.90387535095215,2005-11-11
18.705583572387695,2005-11-14
18.54401206970215,2005-11-15
18.007888793945312,2005-11-16
18.17680549621582,2005-11-17
19.153575897216797,2005-11-18
19.27842903137207,2005-11-21
19.49875259399414,2005-11-22
19.52812957763672,2005-11-23
19.491409301757812,2005-11-25
19.241708755493164,2005-11-28
19.13888931274414,2005-11-29
18.977317810058594,2005-11-30
19.359214782714844,2005-12-01
19.41796875,2005-12-02
19.14623260498047,2005-12-05
19.322492599487305,2005-12-06
19.16826629638672,2005-12-07
19.080135345458984,2005-12-08
19.12420082092285,2005-12-09
19.219675064086914,2005-12-12
19.204984664916992,2005-12-13
19.234363555908203,2005-12-14
19.395933151245117,2005-12-15
20.01284408569336,2005-12-16
19.807205200195312,2005-12-19
19.616256713867188,2005-12-20
19.322492599487305,2005-12-21
19.829240798950195,2005-12-22
20.115663528442383,2005-12-23
19.829240798950195,2005-12-27
19.697046279907227,2005-12-28
19.946746826171875,2005-12-29
19.961435317993164,2005-12-30
20.65178871154785,2006-01-03
21.01899528503418,2006-01-04
20.930866241455078,2006-01-05
21.268695831298828,2006-01-06
21.158533096313477,2006-01-09
20.63709831237793,2006-01-10
20.24785804748535,2006-01-11
20.6297550201416,2006-01-12
20.49755859375,2006-01-13
20.806015014648438,2006-01-17
20.49021339416504,2006-01-18
20.556312561035156,2006-01-19
20.51224708557129,2006-01-20
20.240514755249023,2006-01-23
20.0054988861084,2006-01-24
19.976125717163086,2006-01-25
20.12300682067871,2006-01-26
20.424118041992188,2006-01-27
20.28458023071289,2006-01-30
20.26988983154297,2006-01-31
20.358020782470703,2006-02-01
20.086286544799805,2006-02-02
20.1376953125,2006-02-03
20.13035011291504,2006-02-06
20.100975036621094,2006-02-07
20.431461334228516,2006-02-08
20.710540771484375,2006-02-09
20.813358306884766,2006-02-10
20.717884063720703,2006-02-13
20.350675582885742,2006-02-14
20.563657760620117,2006-02-15
20.63709831237793,2006-02-16
20.894145965576172,2006-02-17
20.51224708557129,2006-02-21
20.938209533691406,2006-02-22
20.791324615478516,2006-02-23
20.857423782348633,2006-02-24
21.90029525756836,2006-02-27
21.569807052612305,2006-02-28
21.37151527404785,2006-03-01
21.342138290405273,2006-03-02
21.37151527404785,2006-03-03
21.39354705810547,2006-03-06
21.085092544555664,2006-03-07
21.11446762084961,2006-03-08
21.099781036376953,2006-03-09
21.342138290405273,2006-03-10
21.334793090820312,2006-03-13
21.555118560791016,2006-03-14
21.87091827392578,2006-03-15
21.37151527404785,2006-03-16
21.37151527404785,2006-03-17
21.577150344848633,2006-03-20
21.276039123535156,2006-03-21
21.437612533569336,2006-03-22
21.305418014526367,2006-03-23
21.51105499267578,2006-03-24
21.547775268554688,2006-03-27
21.320104598999023,2006-03-28
21.489023208618164,2006-03-29
22.017799377441406,2006-03-30
21.937015533447266,2006-03-31
22.436416625976562,2006-04-03
22.429073333740234,2006-04-04
22.524547576904297,2006-04-05
22.517202377319336,2006-04-06
22.362979888916016,2006-04-07
22.15734100341797,2006-04-10
22.142650604248047,2006-04-11
21.922327041625977,2006-04-12
22.010456085205078,2006-04-13
22.061866760253906,2006-04-17
22.517202377319336,2006-04-18
22.429073333740234,2006-04-19
22.509859085083008,2006-04-20
22.63471031188965,2006-04-21
22.575956344604492,2006-04-24
22.597991943359375,2006-04-25
22.480484008789062,2006-04-26
22.70815086364746,2006-04-27
22.693466186523438,2006-04-28
22.686119079589844,2006-05-01
23.25162124633789,2006-05-02
23.464601516723633,2006-05-03
23.0166072845459,2006-05-04
23.37647247314453,2006-05-05
23.530696868896484,2006-05-08
23.589452743530273,2006-05-09
23.684926986694336,2006-05-10
22.730186462402344,2006-05-11
22.70815086364746,2006-05-12
22.664087295532227,2006-05-15
22.458450317382812,2006-05-16
22.40704345703125,2006-05-17
22.399696350097656,2006-05-18
22.3409423828125,2006-05-19
22.230783462524414,2006-05-22
22.289535522460938,2006-05-23
22.10593032836914,2006-05-24
22.1132755279541,2006-05-25
22.201404571533203,2006-05-26
21.959049224853516,2006-05-30
21.981081008911133,2006-05-31
22.597991943359375,2006-06-01
22.62002182006836,2006-06-02
22.436416625976562,2006-06-05
22.509859085083008,2006-06-06
22.010456085205078,2006-06-07
22.208749771118164,2006-06-08
22.355632781982422,2006-06-09
22.15734100341797,2006-06-12
22.260156631469727,2006-06-13
22.127962112426758,2006-06-14
22.443763732910156,2006-06-15
22.399696350097656,2006-06-16
22.216093063354492,2006-06-19
22.311567306518555,2006-06-20
22.260156631469727,2006-06-21
22.091243743896484,2006-06-22
22.149995803833008,2006-06-23
22.216093063354492,2006-06-26
22.0692081451416,2006-06-27
22.348289489746094,2006-06-28
22.539236068725586,2006-06-29
22.627365112304688,2006-06-30
22.810970306396484,2006-07-03
22.62002182006836,2006-07-05
22.091243743896484,2006-07-06
22.047178268432617,2006-07-07
22.10593032836914,2006-07-10
22.37032127380371,2006-07-11
