PG,Date
0.6595982313156128,1980-01-04
0.656238853931427,1980-01-07
0.6584784984588623,1980-01-08
0.6674376130104065,1980-01-09
0.6674376130104065,1980-01-10
0.6651976704597473,1980-01-11
0.6785654425621033,1980-01-14
0.6774328351020813,1980-01-15
0.6762995719909668,1980-01-16
0.6661039590835571,1980-01-17
0.6627054214477539,1980-01-18
0.6593070030212402,1980-01-21
0.6525102257728577,1980-01-22
0.6502445340156555,1980-01-23
0.6593070030212402,1980-01-24
0.6604402661323547,1980-01-25
0.6604402661323547,1980-01-28
0.6615728139877319,1980-01-29
0.6559088230133057,1980-01-30
0.6536431312561035,1980-01-31
0.6502445340156555,1980-02-01
0.6525102257728577,1980-02-04
0.6502445340156555,1980-02-05
0.6445800065994263,1980-02-06
0.6389159560203552,1980-02-07
0.641182005405426,1980-02-08
0.6389159560203552,1980-02-11
0.6525102257728577,1980-02-12
0.6649713516235352,1980-02-13
0.6683697700500488,1980-02-14
0.6581739187240601,1980-02-15
0.6513770818710327,1980-02-19
0.6525102257728577,1980-02-20
0.6525102257728577,1980-02-21
0.6502445340156555,1980-02-22
0.6513770818710327,1980-02-25
0.6513770818710327,1980-02-26
0.6457130312919617,1980-02-27
0.641182005405426,1980-02-28
0.6457130312919617,1980-02-29
0.6332524418830872,1980-03-03
0.6253221035003662,1980-03-04
0.6060641407966614,1980-03-05
0.6071966886520386,1980-03-06
0.5890717506408691,1980-03-07
0.6003997325897217,1980-03-10
0.6003997325897217,1980-03-11
0.597001314163208,1980-03-12
0.5890717506408691,1980-03-13
0.5890717506408691,1980-03-14
0.570946455001831,1980-03-17
0.5788761973381042,1980-03-18
0.5856731534004211,1980-03-19
0.5856731534004211,1980-03-20
0.5868058800697327,1980-03-21
0.5766103267669678,1980-03-24
0.581142008304596,1980-03-25
0.5766103267669678,1980-03-26
0.5720795392990112,1980-03-27
0.5958686470985413,1980-03-28
0.6139941215515137,1980-03-31
0.6139941215515137,1980-04-01
0.6207908987998962,1980-04-02
0.6207908987998962,1980-04-03
0.6139941215515137,1980-04-07
0.6162598133087158,1980-04-08
0.6264547109603882,1980-04-09
0.632119357585907,1980-04-10
0.6389159560203552,1980-04-11
0.6409807801246643,1980-04-14
0.6398338079452515,1980-04-15
0.6295136213302612,1980-04-16
0.6203405261039734,1980-04-17
0.6191937923431396,1980-04-18
0.6169004440307617,1980-04-21
0.6329535841941833,1980-04-22
0.6260738968849182,1980-04-23
0.6363934278488159,1980-04-24
0.6329535841941833,1980-04-25
0.6375404000282288,1980-04-28
0.6375404000282288,1980-04-29
0.6558869481086731,1980-04-30
0.6593267321586609,1980-05-01
0.6639138460159302,1980-05-02
0.6719402074813843,1980-05-05
0.6891402006149292,1980-05-06
0.6948732733726501,1980-05-07
0.697166383266449,1980-05-08
0.697166383266449,1980-05-09
0.6960198283195496,1980-05-12
0.6994598507881165,1980-05-13
0.7051928043365479,1980-05-14
0.7178059816360474,1980-05-15
0.7223926782608032,1980-05-16
0.7281261682510376,1980-05-19
0.7292725443840027,1980-05-20
0.7155131697654724,1980-05-21
0.7189528942108154,1980-05-22
0.7155131697654724,1980-05-23
0.7189528942108154,1980-05-27
0.7223926782608032,1980-05-28
0.7155131697654724,1980-05-29
0.7143663763999939,1980-05-30
0.7086333632469177,1980-06-02
0.7040465474128723,1980-06-03
0.707486093044281,1980-06-04
0.7109262347221375,1980-06-05
0.7120724320411682,1980-06-06
0.7120724320411682,1980-06-09
0.7017529606819153,1980-06-10
0.697166383266449,1980-06-11
0.6925801038742065,1980-06-12
0.7017529606819153,1980-06-13
0.6937262415885925,1980-06-16
0.69028639793396,1980-06-17
0.69028639793396,1980-06-18
0.676526665687561,1980-06-19
0.6753799319267273,1980-06-20
0.6822599768638611,1980-06-23
0.6788199543952942,1980-06-24
0.69028639793396,1980-06-25
0.6822599768638611,1980-06-26
0.683406412601471,1980-06-27
0.676526665687561,1980-06-30
0.6776728630065918,1980-07-01
0.6799662113189697,1980-07-02
0.6857002973556519,1980-07-03
0.6857002973556519,1980-07-07
0.69028639793396,1980-07-08
0.6868466734886169,1980-07-09
0.6799662113189697,1980-07-10
0.6685001850128174,1980-07-11
0.6796535849571228,1980-07-14
0.6866240501403809,1980-07-15
0.6970804929733276,1980-07-16
0.701727569103241,1980-07-17
0.7156690955162048,1980-07-18
0.7040511965751648,1980-07-21
0.7075368762016296,1980-07-22
0.7040511965751648,1980-07-23
0.7110219597816467,1980-07-24
0.7098605632781982,1980-07-25
0.7145078778266907,1980-07-28
0.7284490466117859,1980-07-29
0.7435528039932251,1980-07-30
0.7481996417045593,1980-07-31
0.7377433180809021,1980-08-01
0.741228461265564,1980-08-04
0.7423908710479736,1980-08-05
0.7423908710479736,1980-08-06
0.7551707029342651,1980-08-07
0.7609794735908508,1980-08-08
0.7656270861625671,1980-08-11
0.752846896648407,1980-08-12
0.7516852021217346,1980-08-13
0.752846896648407,1980-08-14
0.752846896648407,1980-08-15
0.741228461265564,1980-08-18
0.741228461265564,1980-08-19
0.7354193329811096,1980-08-20
0.7377433180809021,1980-08-21
0.7365819811820984,1980-08-22
0.7354193329811096,1980-08-25
0.7365819811820984,1980-08-26
0.7307726740837097,1980-08-27
0.724963903427124,1980-08-28
0.7296106219291687,1980-08-29
0.724963903427124,1980-09-02
0.7284490466117859,1980-09-03
0.7284490466117859,1980-09-04
0.7214783430099487,1980-09-05
0.7191548943519592,1980-09-08
0.7238015532493591,1980-09-09
0.7203165888786316,1980-09-10
0.7145078778266907,1980-09-11
0.7156690955162048,1980-09-12
0.7145078778266907,1980-09-15
0.7319345474243164,1980-09-16
0.7377433180809021,1980-09-17
0.7272877097129822,1980-09-18
0.7156690955162048,1980-09-19
0.7179930210113525,1980-09-22
0.7110219597816467,1980-09-23
0.6970804929733276,1980-09-24
0.6901094317436218,1980-09-25
0.6750061511993408,1980-09-26
0.6657118201255798,1980-09-29
0.6645497679710388,1980-09-30
0.677329421043396,1980-10-01
0.6680354475975037,1980-10-02
0.6877864599227905,1980-10-03
0.7005658149719238,1980-10-06
0.6970804929733276,1980-10-07
0.69243323802948,1980-10-08
0.6668734550476074,1980-10-09
0.6587410569190979,1980-10-10
0.661064624786377,1980-10-13
0.6587410569190979,1980-10-14
0.6680354475975037,1980-10-15
0.6668734550476074,1980-10-16
0.6761683225631714,1980-10-17
0.6733427047729492,1980-10-20
0.6745201349258423,1980-10-21
0.6780513525009155,1980-10-22
0.6639255881309509,1980-10-23
0.6698113679885864,1980-10-24
0.6592168211936951,1980-10-27
0.6615718603134155,1980-10-28
0.6497991681098938,1980-10-29
0.6356733441352844,1980-10-30
0.6368507146835327,1980-10-31
0.6439140439033508,1980-11-03
0.6462679505348206,1980-11-05
0.6368507146835327,1980-11-06
0.6333192586898804,1980-11-07
0.6392046809196472,1980-11-10
0.6474456787109375,1980-11-11
0.6603941321372986,1980-11-12
0.6662800908088684,1980-11-13
0.68276047706604,1980-11-14
0.6851149797439575,1980-11-17
0.6921778321266174,1980-11-18
0.6886463165283203,1980-11-19
0.6886463165283203,1980-11-20
0.6804060935974121,1980-11-21
0.6733427047729492,1980-11-24
0.6698113679885864,1980-11-25
0.6686345338821411,1980-11-26
0.6627489328384399,1980-11-28
0.654508113861084,1980-12-01
0.652154266834259,1980-12-02
0.6415590047836304,1980-12-03
0.6415590047836304,1980-12-04
0.6356733441352844,1980-12-05
0.6344965696334839,1980-12-08
0.6344965696334839,1980-12-09
0.6191930770874023,1980-12-10
0.6121301054954529,1980-12-11
0.6085987091064453,1980-12-12
0.6085987091064453,1980-12-15
0.6027129888534546,1980-12-16
0.6015353798866272,1980-12-17
0.6027129888534546,1980-12-18
0.5980038046836853,1980-12-19
0.6168385744094849,1980-12-22
0.6262557506561279,1980-12-23
0.6333192586898804,1980-12-24
0.6392046809196472,1980-12-26
0.6439140439033508,1980-12-29
0.6462679505348206,1980-12-30
0.6486230492591858,1980-12-31
0.6415590047836304,1981-01-02
0.6497991681098938,1981-01-05
0.6686345338821411,1981-01-06
0.6792287230491638,1981-01-07
0.6651027798652649,1981-01-08
0.6686345338821411,1981-01-09
0.6662800908088684,1981-01-12
0.6662800908088684,1981-01-13
0.6651027798652649,1981-01-14
0.6639255881309509,1981-01-15
0.6615718603134155,1981-01-16
0.656321108341217,1981-01-19
0.653934121131897,1981-01-20
0.6491606831550598,1981-01-21
0.6467744708061218,1981-01-22
0.6515474319458008,1981-01-23
0.6479675769805908,1981-01-26
0.6443877816200256,1981-01-27
0.6396143436431885,1981-01-28
0.6336482763290405,1981-01-29
0.6396143436431885,1981-01-30
0.6396143436431885,1981-02-02
0.6396143436431885,1981-02-03
0.6348411440849304,1981-02-04
0.6217147707939148,1981-02-05
0.6300680041313171,1981-02-06
0.6336482763290405,1981-02-09
0.6312612295150757,1981-02-10
0.6336482763290405,1981-02-11
0.6396143436431885,1981-02-12
0.6396143436431885,1981-02-13
0.6503539681434631,1981-02-17
0.6622873544692993,1981-02-18
0.656321108341217,1981-02-19
0.656321108341217,1981-02-20
0.6575141549110413,1981-02-23
0.653934121131897,1981-02-24
0.6420012712478638,1981-02-25
0.6431944966316223,1981-02-26
0.6813803911209106,1981-02-27
0.6825737953186035,1981-03-02
0.6730272769927979,1981-03-03
0.667060911655426,1981-03-04
0.6694470643997192,1981-03-05
0.6694470643997192,1981-03-06
0.6801871061325073,1981-03-09
0.6897340416908264,1981-03-10
0.6813803911209106,1981-03-11
0.7016667127609253,1981-03-12
0.7064400911331177,1981-03-13
0.7076330184936523,1981-03-16
0.7052466869354248,1981-03-17
0.699280321598053,1981-03-18
0.6837669014930725,1981-03-19
0.6801871061325073,1981-03-20
0.6801871061325073,1981-03-23
0.6754140853881836,1981-03-24
0.6778005957603455,1981-03-25
0.684960126876831,1981-03-26
0.6742204427719116,1981-03-27
0.6682539582252502,1981-03-30
0.6730272769927979,1981-03-31
0.6706408262252808,1981-04-01
0.667060911655426,1981-04-02
0.667060911655426,1981-04-03
0.6599004864692688,1981-04-06
0.6551272869110107,1981-04-07
0.6503539681434631,1981-04-08
0.6610941886901855,1981-04-09
0.6646738648414612,1981-04-10
0.6646738648414612,1981-04-13
0.6682539582252502,1981-04-14
0.6754140853881836,1981-04-15
0.6742204427719116,1981-04-16
0.7063956260681152,1981-04-20
0.7100245952606201,1981-04-21
0.7112340927124023,1981-04-22
0.7269580960273743,1981-04-23
0.7245393991470337,1981-04-24
0.725748598575592,1981-04-27
0.714862585067749,1981-04-28
0.6942996382713318,1981-04-29
0.6942996382713318,1981-04-30
0.689461350440979,1981-05-01
0.6773655414581299,1981-05-04
0.668898344039917,1981-05-05
0.6761564016342163,1981-05-06
0.6773655414581299,1981-05-07
0.6773655414581299,1981-05-08
0.6749464869499207,1981-05-11
0.6773655414581299,1981-05-12
0.6725270748138428,1981-05-13
0.6761564016342163,1981-05-14
0.6749464869499207,1981-05-15
0.6785751581192017,1981-05-18
0.6761564016342163,1981-05-19
0.6761564016342163,1981-05-20
0.6713173985481262,1981-05-21
0.6604313254356384,1981-05-22
0.6652700304985046,1981-05-26
0.6652700304985046,1981-05-27
0.6701082587242126,1981-05-28
0.6822038292884827,1981-05-29
0.6967188715934753,1981-06-01
0.6846234202384949,1981-06-02
0.687042236328125,1981-06-03
0.687042236328125,1981-06-04
0.6918807625770569,1981-06-05
0.6955094933509827,1981-06-08
0.7088150382041931,1981-06-09
0.7209103107452393,1981-06-10
0.730587363243103,1981-06-11
0.7293776869773865,1981-06-12
0.735425591468811,1981-06-15
0.7293776869773865,1981-06-16
0.7426832914352417,1981-06-17
0.7535691261291504,1981-06-18
0.7499403953552246,1981-06-19
0.7330065965652466,1981-06-22
0.7426832914352417,1981-06-23
0.7390541434288025,1981-06-24
0.7390541434288025,1981-06-25
0.736635148525238,1981-06-26
0.7330065965652466,1981-06-29
0.7330065965652466,1981-06-30
0.7281681895256042,1981-07-01
0.7269580960273743,1981-07-02
0.7209103107452393,1981-07-06
0.7172813415527344,1981-07-07
0.7172813415527344,1981-07-08
0.725748598575592,1981-07-09
0.7172813415527344,1981-07-10
0.7209103107452393,1981-07-13
0.7184910774230957,1981-07-14
0.7172813415527344,1981-07-15
0.7184910774230957,1981-07-16
0.7184910774230957,1981-07-17
0.7204521298408508,1981-07-20
0.7167760133743286,1981-07-21
0.7167760133743286,1981-07-22
0.7118752598762512,1981-07-23
0.7155511379241943,1981-07-24
0.7192268967628479,1981-07-27
0.713100790977478,1981-07-28
0.7094248533248901,1981-07-29
0.7094248533248901,1981-07-30
0.7118752598762512,1981-07-31
0.7057485580444336,1981-08-03
0.7008478045463562,1981-08-04
0.7020730376243591,1981-08-05
0.6910458207130432,1981-08-06
0.6738926768302917,1981-08-07
0.6836941838264465,1981-08-10
0.6983972191810608,1981-08-11
0.7008478045463562,1981-08-12
0.695946991443634,1981-08-13
0.6873697638511658,1981-08-14
0.6861447691917419,1981-08-17
0.6849198341369629,1981-08-18
0.6898208856582642,1981-08-19
0.6910458207130432,1981-08-20
0.6787933111190796,1981-08-21
0.6653152704238892,1981-08-24
0.6714416146278381,1981-08-25
0.6763426065444946,1981-08-26
0.6775674223899841,1981-08-27
0.6787933111190796,1981-08-28
0.6800183057785034,1981-08-31
0.6800183057785034,1981-09-01
0.6861447691917419,1981-09-02
0.6787933111190796,1981-09-03
0.6763426065444946,1981-09-04
0.668990969657898,1981-09-08
0.6738926768302917,1981-09-09
0.6738926768302917,1981-09-10
0.6861447691917419,1981-09-11
0.6861447691917419,1981-09-14
0.6836941838264465,1981-09-15
0.6775674223899841,1981-09-16
0.6763426065444946,1981-09-17
0.6849198341369629,1981-09-18
0.7057485580444336,1981-09-21
0.7057485580444336,1981-09-22
0.695946991443634,1981-09-23
0.6910458207130432,1981-09-24
0.6812435388565063,1981-09-25
0.7008478045463562,1981-09-28
0.7155511379241943,1981-09-29
0.722902774810791,1981-09-30
0.7265779376029968,1981-10-01
0.722902774810791,1981-10-02
0.713100790977478,1981-10-05
0.7167760133743286,1981-10-06
0.7204521298408508,1981-10-07
0.7302537560462952,1981-10-08
0.7204521298408508,1981-10-09
0.7265779376029968,1981-10-12
0.7363799214363098,1981-10-13
0.722902774810791,1981-10-14
0.7376055717468262,1981-10-15
0.7376055717468262,1981-10-16
0.7318896651268005,1981-10-19
0.7294046878814697,1981-10-20
0.7356177568435669,1981-10-21
0.7455582618713379,1981-10-22
0.7356177568435669,1981-10-23
0.7343751192092896,1981-10-26
0.755499005317688,1981-10-27
0.7716526985168457,1981-10-28
0.7629549503326416,1981-10-29
0.7778658866882324,1981-10-30
0.7815939784049988,1981-11-02
0.7766234874725342,1981-11-03
0.770410418510437,1981-11-04
0.7654401063919067,1981-11-05
0.753014087677002,1981-11-06
0.7679247260093689,1981-11-09
0.7654401063919067,1981-11-10
0.7716526985168457,1981-11-11
0.7828363180160522,1981-11-12
0.7828363180160522,1981-11-13
0.7654401063919067,1981-11-16
0.7666818499565125,1981-11-17
0.7617118954658508,1981-11-18
0.7617118954658508,1981-11-19
0.7691676616668701,1981-11-20
0.7753812074661255,1981-11-23
0.7902916073799133,1981-11-24
0.7927775382995605,1981-11-25
0.7989905476570129,1981-11-27
0.7977474331855774,1981-11-30
0.794019877910614,1981-12-01
0.7952622771263123,1981-12-02
0.794019877910614,1981-12-03
0.7989905476570129,1981-12-04
0.7952622771263123,1981-12-07
0.7691676616668701,1981-12-08
0.7728958129882812,1981-12-09
0.7741377949714661,1981-12-10
0.7741377949714661,1981-12-11
0.770410418510437,1981-12-14
0.7803508639335632,1981-12-15
0.770410418510437,1981-12-16
0.779108464717865,1981-12-17
0.7878069877624512,1981-12-18
0.7902916073799133,1981-12-21
0.7927775382995605,1981-12-22
0.7902916073799133,1981-12-23
0.7890490293502808,1981-12-24
0.794019877910614,1981-12-28
0.7927775382995605,1981-12-29
0.7989905476570129,1981-12-30
0.7989905476570129,1981-12-31
0.7989905476570129,1982-01-04
0.7803508639335632,1982-01-05
0.7803508639335632,1982-01-06
0.7815939784049988,1982-01-07
0.7902916073799133,1982-01-08
0.7878069877624512,1982-01-11
0.7915345430374146,1982-01-12
0.7828363180160522,1982-01-13
0.7902916073799133,1982-01-14
0.8002326488494873,1982-01-15
0.8233991861343384,1982-01-18
0.8221398591995239,1982-01-19
0.8397660851478577,1982-01-20
0.8359889984130859,1982-01-21
0.8410244584083557,1982-01-22
0.8410244584083557,1982-01-25
0.8435429334640503,1982-01-26
0.8359889984130859,1982-01-27
0.838506817817688,1982-01-28
0.8586515784263611,1982-01-29
0.8498387932777405,1982-02-01
0.8523558974266052,1982-02-02
0.8510972261428833,1982-02-03
0.8536148071289062,1982-02-04
0.8548738956451416,1982-02-05
0.8334709405899048,1982-02-08
0.8372480869293213,1982-02-09
0.838506817817688,1982-02-10
0.8347300291061401,1982-02-11
0.8334709405899048,1982-02-12
0.8410244584083557,1982-02-16
0.838506817817688,1982-02-17
0.8485792279243469,1982-02-18
0.846061110496521,1982-02-19
0.8233991861343384,1982-02-22
0.8296937346458435,1982-02-23
0.8448024392127991,1982-02-24
0.8397660851478577,1982-02-25
0.838506817817688,1982-02-26
0.846061110496521,1982-03-01
0.8309528231620789,1982-03-02
0.8435429334640503,1982-03-03
0.838506817817688,1982-03-04
0.8334709405899048,1982-03-05
0.8259165287017822,1982-03-08
0.812067449092865,1982-03-09
0.8145852088928223,1982-03-10
0.8145852088928223,1982-03-11
0.796959400177002,1982-03-12
0.7982182502746582,1982-03-15
0.7982182502746582,1982-03-16
0.7944414615631104,1982-03-17
0.8007360696792603,1982-03-18
0.8057724237442017,1982-03-19
0.8057724237442017,1982-03-22
0.8158443570137024,1982-03-23
0.8183630704879761,1982-03-24
0.8246577382087708,1982-03-25
0.8158443570137024,1982-03-26
0.8322117924690247,1982-03-29
0.846061110496521,1982-03-30
0.8334709405899048,1982-03-31
0.8372480869293213,1982-04-01
0.8372480869293213,1982-04-02
0.8422836661338806,1982-04-05
0.8510972261428833,1982-04-06
0.846061110496521,1982-04-07
0.8586515784263611,1982-04-08
0.8674644827842712,1982-04-12
0.8725013136863708,1982-04-13
0.8725013136863708,1982-04-14
0.8737592697143555,1982-04-15
0.8775362968444824,1982-04-16
0.886967122554779,1982-04-19
0.8729484677314758,1982-04-20
0.8754979372024536,1982-04-21
0.886967122554779,1982-04-22
0.886967122554779,1982-04-23
0.883144736289978,1982-04-26
0.8805950284004211,1982-04-27
0.878046452999115,1982-04-28
0.8742236495018005,1982-04-29
0.8729484677314758,1982-04-30
0.8767721652984619,1982-05-03
0.8844181299209595,1982-05-04
0.8767721652984619,1982-05-05
0.8844181299209595,1982-05-06
0.886967122554779,1982-05-07
0.8805950284004211,1982-05-10
0.8742236495018005,1982-05-11
0.8640279769897461,1982-05-12
0.862753689289093,1982-05-13
0.8602057099342346,1982-05-14
0.8576563000679016,1982-05-17
0.8551081418991089,1982-05-18
0.8589308261871338,1982-05-19
0.8576563000679016,1982-05-20
0.8576563000679016,1982-05-21
0.8576563000679016,1982-05-24
0.8640279769897461,1982-05-25
0.8614795804023743,1982-05-26
0.8614795804023743,1982-05-27
0.8551081418991089,1982-05-28
0.8512840867042542,1982-06-01
0.8602057099342346,1982-06-02
0.8602057099342346,1982-06-03
0.8512840867042542,1982-06-04
0.8525586724281311,1982-06-07
0.8538332581520081,1982-06-08
0.8525586724281311,1982-06-09
0.8538332581520081,1982-06-10
0.8538332581520081,1982-06-11
0.8461871147155762,1982-06-14
0.8512840867042542,1982-06-15
0.8576563000679016,1982-06-16
0.8589308261871338,1982-06-17
0.8500104546546936,1982-06-18
0.847461462020874,1982-06-21
0.8487355709075928,1982-06-22
0.8538332581520081,1982-06-23
0.8500104546546936,1982-06-24
0.8436383008956909,1982-06-25
0.8487355709075928,1982-06-28
0.847461462020874,1982-06-29
0.8461871147155762,1982-06-30
0.8410894274711609,1982-07-01
0.8359916806221008,1982-07-02
0.8410894274711609,1982-07-06
0.8410894274711609,1982-07-07
0.8423636555671692,1982-07-08
0.8538332581520081,1982-07-09
0.870400071144104,1982-07-12
0.8767721652984619,1982-07-13
0.8742236495018005,1982-07-14
0.8818701505661011,1982-07-15
0.8793210983276367,1982-07-16
0.8927382230758667,1982-07-19
0.9017683267593384,1982-07-20
0.8991883993148804,1982-07-21
0.8875768780708313,1982-07-22
0.8927382230758667,1982-07-23
0.8875768780708313,1982-07-26
0.8927382230758667,1982-07-27
0.8888677954673767,1982-07-28
0.8811272382736206,1982-07-29
0.8785470128059387,1982-07-30
0.8966079354286194,1982-08-02
0.8991883993148804,1982-08-03
0.874677300453186,1982-08-04
0.8733867406845093,1982-08-05
0.8514553904533386,1982-08-06
0.8591955304145813,1982-08-09
0.866936445236206,1982-08-10
0.8708067536354065,1982-08-11
0.8656461834907532,1982-08-12
0.874677300453186,1982-08-13
0.875966489315033,1982-08-16
0.9082188010215759,1982-08-17
0.9249892234802246,1982-08-18
0.9366005659103394,1982-08-19
0.9585325121879578,1982-08-20
0.967562735080719,1982-08-23
0.9417608380317688,1982-08-24
0.9340204000473022,1982-08-25
0.9598225951194763,1982-08-26
0.954662024974823,1982-08-27
0.9701431393623352,1982-08-30
0.9817531108856201,1982-08-31
0.9778832793235779,1982-09-01
0.9856239557266235,1982-09-02
1.0088458061218262,1982-09-03
0.9882046580314636,1982-09-07
0.9856239557266235,1982-09-08
0.9882046580314636,1982-09-09
0.9882046580314636,1982-09-10
0.9959443807601929,1982-09-13
0.9972346425056458,1982-09-14
1.0075557231903076,1982-09-15
1.0114246606826782,1982-09-16
1.0114246606826782,1982-09-17
1.014006495475769,1982-09-20
1.028196096420288,1982-09-21
1.0320667028427124,1982-09-22
1.0320667028427124,1982-09-23
1.0320667028427124,1982-09-24
1.0294865369796753,1982-09-27
1.0320667028427124,1982-09-28
1.0243269205093384,1982-09-29
1.0114246606826782,1982-09-30
1.0217467546463013,1982-10-01
1.0307766199111938,1982-10-04
1.0333561897277832,1982-10-05
1.0630290508270264,1982-10-06
1.112052083015442,1982-10-07
1.1726865768432617,1982-10-08
1.1455942392349243,1982-10-11
1.1352734565734863,1982-10-12
1.1404346227645874,1982-10-13
1.1133426427841187,1982-10-14
1.115922451019287,1982-10-15
1.1398931741714478,1982-10-18
1.1581311225891113,1982-10-19
1.177672028541565,1982-10-20
1.193304181098938,1982-10-21
1.193304181098938,1982-10-22
1.1516183614730835,1982-10-25
1.1516183614730835,1982-10-26
1.1359846591949463,1982-10-27
1.132076382637024,1982-10-28
1.1060212850570679,1982-10-29
1.1281683444976807,1982-11-01
1.1789748668670654,1982-11-02
1.2141488790512085,1982-11-03
1.1750668287277222,1982-11-04
1.1802769899368286,1982-11-05
1.167250394821167,1982-11-08
1.1985164880752563,1982-11-09
1.164644718170166,1982-11-10
1.1802769899368286,1982-11-11
1.1724616289138794,1982-11-12
1.1516183614730835,1982-11-15
1.1307737827301025,1982-11-16
1.164644718170166,1982-11-17
1.1594345569610596,1982-11-18
1.1464060544967651,1982-11-19
1.1359846591949463,1982-11-22
1.1438010931015015,1982-11-23
1.1581311225891113,1982-11-24
1.177672028541565,1982-11-26
1.173763394355774,1982-11-29
1.2389004230499268,1982-11-30
1.2141488790512085,1982-12-01
1.2128463983535767,1982-12-02
1.2128463983535767,1982-12-03
1.245414137840271,1982-12-06
1.2428091764450073,1982-12-07
1.2349928617477417,1982-12-08
1.2011219263076782,1982-12-09
1.193304181098938,1982-12-10
1.2024239301681519,1982-12-13
1.2024239301681519,1982-12-14
1.1985164880752563,1982-12-15
1.1828824281692505,1982-12-16
1.2115429639816284,1982-12-17
1.1828824281692505,1982-12-20
1.2089381217956543,1982-12-21
1.2297816276550293,1982-12-22
1.2402030229568481,1982-12-23
1.2740747928619385,1982-12-27
1.2558361291885376,1982-12-28
1.2428091764450073,1982-12-29
1.2271758317947388,1982-12-30
1.2323867082595825,1982-12-31
1.2089381217956543,1983-01-03
1.2115429639816284,1983-01-04
1.2076350450515747,1983-01-05
1.1985164880752563,1983-01-06
1.1802769899368286,1983-01-07
1.2089381217956543,1983-01-10
1.1959102153778076,1983-01-11
1.1724616289138794,1983-01-12
1.1529204845428467,1983-01-13
1.1555261611938477,1983-01-14
1.1526435613632202,1983-01-17
1.1238279342651367,1983-01-18
1.1107293367385864,1983-01-19
1.1107293367385864,1983-01-20
1.098941683769226,1983-01-21
1.126447319984436,1983-01-24
1.1460949182510376,1983-01-25
1.1500248908996582,1983-01-26
1.1762206554412842,1983-01-27
1.1709814071655273,1983-01-28
1.1788406372070312,1983-01-31
1.1631227731704712,1983-02-01
1.1670525074005127,1983-02-02
1.1474045515060425,1983-02-03
1.1421654224395752,1983-02-04
1.1618127822875977,1983-02-07
1.1460949182510376,1983-02-08
1.1316865682601929,1983-02-09
1.1696721315383911,1983-02-10
1.1709814071655273,1983-02-11
1.1762206554412842,1983-02-14
1.1866992712020874,1983-02-15
1.188009262084961,1983-02-16
1.1945583820343018,1983-02-17
1.1984877586364746,1983-02-18
1.1762206554412842,1983-02-22
1.184079885482788,1983-02-23
1.210275650024414,1983-02-24
1.2155159711837769,1983-02-25
1.1971774101257324,1983-02-28
1.1866992712020874,1983-03-01
1.1945583820343018,1983-03-02
1.1866992712020874,1983-03-03
1.184079885482788,1983-03-04
1.1788406372070312,1983-03-07
1.1421654224395752,1983-03-08
1.1657427549362183,1983-03-09
1.1683615446090698,1983-03-10
1.1893190145492554,1983-03-11
1.1709814071655273,1983-03-14
1.1893190145492554,1983-03-15
1.1945583820343018,1983-03-16
1.2076572179794312,1983-03-17
1.223374605178833,1983-03-18
1.2390919923782349,1983-03-21
1.2600499391555786,1983-03-22
1.2731471061706543,1983-03-23
1.2914859056472778,1983-03-24
1.286245346069336,1983-03-25
1.2836265563964844,1983-03-28
1.281006932258606,1983-03-29
1.2967243194580078,1983-03-30
1.2731471061706543,1983-03-31
1.2705286741256714,1983-04-04
1.2705286741256714,1983-04-05
1.2521905899047852,1983-04-06
1.2548099756240845,1983-04-07
1.2600499391555786,1983-04-08
1.2679082155227661,1983-04-11
1.2679082155227661,1983-04-12
1.2783868312835693,1983-04-13
1.2783868312835693,1983-04-14
1.3098227977752686,1983-04-15
1.3330992460250854,1983-04-18
1.322518229484558,1983-04-19
1.322518229484558,1983-04-20
1.314583420753479,1983-04-21
1.322518229484558,1983-04-22
1.314583420753479,1983-04-25
1.3092939853668213,1983-04-26
1.3119386434555054,1983-04-27
1.2960683107376099,1983-04-28
1.2722632884979248,1983-04-29
1.2669737339019775,1983-05-02
1.2511035203933716,1983-05-03
1.237878441810608,1983-05-04
1.2325875759124756,1983-05-05
1.2590382099151611,1983-05-06
1.2537485361099243,1983-05-09
1.2325875759124756,1983-05-10
1.2220075130462646,1983-05-11
1.219362497329712,1983-05-12
1.214072585105896,1983-05-13
1.200847864151001,1983-05-16
1.1982020139694214,1983-05-17
1.195556879043579,1983-05-18
1.184977412223816,1983-05-19
1.184977412223816,1983-05-20
1.1796867847442627,1983-05-23
1.1717519760131836,1983-05-24
1.1611719131469727,1983-05-25
1.1638163328170776,1983-05-26
1.1453012228012085,1983-05-27
1.1400119066238403,1983-05-31
1.1558817625045776,1983-06-01
1.1611719131469727,1983-06-02
1.1505913734436035,1983-06-03
1.1505913734436035,1983-06-06
1.1267861127853394,1983-06-07
1.1135611534118652,1983-06-08
1.1453012228012085,1983-06-09
1.1558817625045776,1983-06-10
1.1532361507415771,1983-06-13
1.1267861127853394,1983-06-14
1.169106364250183,1983-06-15
1.1796867847442627,1983-06-16
1.1796867847442627,1983-06-17
1.1796867847442627,1983-06-20
1.1611719131469727,1983-06-21
1.1505913734436035,1983-06-22
1.1294310092926025,1983-06-23
1.1373661756515503,1983-06-24
1.1320761442184448,1983-06-27
1.1320761442184448,1983-06-28
1.1400119066238403,1983-06-29
1.166461706161499,1983-06-30
